CHILDCODE	ACTIDR5	ACTR5	ACTOWNR5	ACTMTHR5	ACTDAYR5	ACTHRSR5	PYMRECR5	PDCASHR5	PDKINDR5	PDTIMER5	PDNMPCR5	KEEPMYR5
120028	1	1	1	12	26	8	88	 	 	 	 	 
120029	1	 	 	 	 	 	 	 	 	 	 	 
120030	1	2	1	4	3	3	0	 	 	 	 	 
120032	1	1	1	10	20	6	0	 	 	 	 	 
120032	2	6	2	2	25	8	1	2500	 	4	 	1
120034	1	6	2	12	22	8	1	6000	 	4	 	2
120035	1	1	1	12	25	8	0	 	 	 	 	 
120035	2	2	1	12	25	1	0	 	 	 	 	 
120036	1	2	1	12	8	4	88	 	 	 	 	 
120036	2	1	1	12	8	9	88	 	 	 	 	 
120037	1	2	1	12	30	2	0	 	 	 	 	 
120037	2	1	2	12	13	4	1	1000	 	4	 	2
120038	1	2	1	12	30	2	0	 	 	 	 	 
120039	1	2	1	12	4	1	88	 	 	 	 	 
120039	2	7	1	12	30	3	88	 	 	 	 	 
120040	1	6	2	9	27	8	1	2900	 	4	 	2
120042	1	2	1	12	30	2	0	 	 	 	 	 
120045	1	6	2	2	20	8	1	3000	 	4	 	2
120046	1	1	1	2	7	4	0	 	 	 	 	 
120046	2	6	2	3	10	8	1	160	 	2	 	2
120048	1	7	2	1	30	8	1	2000	 	4	 	1
120048	2	1	1	11	30	4	88	 	 	 	 	 
120048	3	2	1	11	30	1	88	 	 	 	 	 
120050	1	1	1	12	27	7	0	 	 	 	 	 
120053	1	2	1	12	30	1	88	 	 	 	 	 
120053	2	1	1	12	30	5	88	 	 	 	 	 
120059	1	2	1	8	15	1	0	 	 	 	 	 
120060	1	2	1	12	30	1	88	 	 	 	 	 
120060	2	1	1	12	4	3	88	 	 	 	 	 
120061	1	6	2	6	10	7	0	 	 	 	 	 
120062	1	2	1	12	30	2	88	 	 	 	 	 
120062	2	1	1	11	28	2	88	 	 	 	 	 
120063	1	2	1	12	25	1	0	 	 	 	 	 
120064	1	4	1	5	26	6	0	 	 	 	 	 
120066	1	2	1	11	30	2	0	 	 	 	 	 
120066	2	1	1	9	25	1	0	 	 	 	 	 
120067	1	2	1	12	25	2	0	 	 	 	 	 
120068	1	1	1	10	15	1	0	 	 	 	 	 
120068	2	2	1	10	20	1	0	 	 	 	 	 
120069	1	2	1	12	2	2	88	 	 	 	 	 
120069	2	1	1	12	2	1	88	 	 	 	 	 
120077	1	2	1	12	30	2	0	 	 	 	 	 
120077	2	1	1	4	10	3	0	 	 	 	 	 
120078	1	6	2	12	30	12	3	3000	1500	4	 	0
120080	1	2	1	12	30	1	88	 	 	 	 	 
120080	2	1	1	12	30	1	88	 	 	 	 	 
120084	1	2	1	2	30	1	88	 	 	 	 	 
120084	2	1	1	1	25	7	88	 	 	 	 	 
120085	1	2	1	12	20	1	0	 	 	 	 	 
120087	1	1	1	12	4	2	88	 	 	 	 	 
120087	2	2	1	12	30	1	88	 	 	 	 	 
120090	1	2	1	12	30	2	88	 	 	 	 	 
120090	2	1	1	6	30	4	88	 	 	 	 	 
120092	1	1	1	5	30	6	0	 	 	 	 	 
120093	1	1	2	6	15	8	1	130	 	2	 	2
120093	2	2	1	6	30	3	0	 	 	 	 	 
120094	1	2	1	12	30	1	88	 	 	 	 	 
120094	2	1	1	12	22	3	88	 	 	 	 	 
120097	1	2	1	11	30	1	88	 	 	 	 	 
120097	2	1	1	11	24	1	88	 	 	 	 	 
120097	3	6	2	1	30	8	1	3000	 	4	 	1
120098	1	2	1	12	20	1	88	 	 	 	 	 
120098	2	1	1	12	10	3	0	 	 	 	 	 
120100	1	2	1	10	26	2	0	 	 	 	 	 
120114	1	5	1	12	15	1	0	 	 	 	 	 
120114	2	2	1	12	20	1	0	 	 	 	 	 
120115	1	2	1	12	8	2	0	 	 	 	 	 
120115	2	1	1	12	8	8	0	 	 	 	 	 
120121	1	7	2	1	30	10	0	 	 	 	 	 
120124	1	2	1	10	20	1	0	 	 	 	 	 
120124	2	1	1	10	20	3	0	 	 	 	 	 
120125	1	6	2	2	27	7	1	2500	 	4	 	2
120126	1	2	1	12	2	8	0	 	 	 	 	 
120133	1	2	1	8	20	1	0	 	 	 	 	 
120135	1	2	1	12	30	2	0	 	 	 	 	 
120135	2	1	1	5	20	3	0	 	 	 	 	 
120136	1	3	1	7	30	12	0	 	 	 	 	 
120136	2	2	1	10	30	3	0	 	 	 	 	 
120139	1	3	1	6	15	1	0	 	 	 	 	 
120139	2	2	1	10	20	1	0	 	 	 	 	 
120140	1	2	1	10	20	2	0	 	 	 	 	 
120141	1	2	1	12	30	1	88	 	 	 	 	 
120146	1	3	1	12	30	4	0	 	 	 	 	 
120148	1	2	1	12	8	1	88	 	 	 	 	 
120148	2	1	1	12	8	2	88	 	 	 	 	 
120150	1	1	1	6	25	6	88	 	 	 	 	 
120150	2	2	1	6	25	1	88	 	 	 	 	 
120150	3	6	2	5	26	10	1	3000	 	4	 	1
130001	1	5	1	12	20	1	0	 	 	 	 	 
130001	2	2	1	12	10	1	0	 	 	 	 	 
130002	1	2	1	12	15	2	0	 	 	 	 	 
130002	2	5	1	12	15	1	0	 	 	 	 	 
130003	1	2	1	12	30	1	0	 	 	 	 	 
130003	2	1	2	1	3	2	0	 	 	 	 	 
130004	1	2	1	12	26	1	0	 	 	 	 	 
130005	1	2	1	12	30	2	0	 	 	 	 	 
130005	2	1	1	10	25	1	0	 	 	 	 	 
130006	1	2	1	12	30	2	0	 	 	 	 	 
130007	1	2	1	12	29	1	0	 	 	 	 	 
130007	2	6	1	2	5	3	0	 	 	 	 	 
130008	1	7	1	12	30	2	0	 	 	 	 	 
130008	2	2	1	12	30	1	0	 	 	 	 	 
130009	1	2	1	12	20	1	0	 	 	 	 	 
130009	2	4	1	8	24	1	0	 	 	 	 	 
130010	1	2	1	12	30	1	0	 	 	 	 	 
130011	1	6	2	4	15	4	1	250	 	2	 	2
130012	1	2	1	12	26	2	0	 	 	 	 	 
130013	1	2	1	12	30	1	0	 	 	 	 	 
130013	2	1	1	3	26	3	0	 	 	 	 	 
130014	1	2	1	12	20	1	0	 	 	 	 	 
130015	1	2	1	3	7	1	0	 	 	 	 	 
130016	1	2	1	12	30	3	0	 	 	 	 	 
130017	1	2	1	12	27	2	0	 	 	 	 	 
130017	2	7	1	4	6	1	0	 	 	 	 	 
130019	1	2	1	12	30	1	0	 	 	 	 	 
130020	1	2	1	12	20	1	0	 	 	 	 	 
130021	1	4	1	12	15	2	0	 	 	 	 	 
130021	2	2	1	12	15	1	0	 	 	 	 	 
130022	1	2	1	12	20	1	0	 	 	 	 	 
130023	1	2	1	12	20	2	0	 	 	 	 	 
130024	1	2	1	12	29	1	0	 	 	 	 	 
130026	1	2	1	12	20	1	0	 	 	 	 	 
130027	1	2	1	12	25	2	0	 	 	 	 	 
130028	1	2	1	12	30	2	0	 	 	 	 	 
130029	1	2	1	12	30	1	0	 	 	 	 	 
130030	1	2	1	12	30	1	0	 	 	 	 	 
130032	1	2	1	12	30	2	0	 	 	 	 	 
130033	1	2	1	12	28	1	0	 	 	 	 	 
130034	1	2	1	12	20	1	0	 	 	 	 	 
130035	1	2	1	12	30	2	0	 	 	 	 	 
130036	1	3	1	12	30	3	0	 	 	 	 	 
130036	2	2	1	12	28	1	0	 	 	 	 	 
130037	1	2	1	12	15	1	0	 	 	 	 	 
130037	2	5	1	4	15	1	0	 	 	 	 	 
130038	1	2	1	12	30	1	0	 	 	 	 	 
130038	2	5	1	10	15	1	0	 	 	 	 	 
130038	3	1	2	3	3	3	0	 	 	 	 	 
130039	1	2	1	12	30	1	0	 	 	 	 	 
130040	1	2	1	12	26	1	0	 	 	 	 	 
130041	1	2	1	12	30	1	0	 	 	 	 	 
130042	1	2	1	12	20	1	0	 	 	 	 	 
130043	1	2	1	12	30	2	0	 	 	 	 	 
130043	2	3	1	12	26	1	0	 	 	 	 	 
130044	1	2	1	12	18	2	0	 	 	 	 	 
130045	1	2	1	12	30	2	0	 	 	 	 	 
130046	1	2	1	12	30	1	0	 	 	 	 	 
130047	1	2	1	12	30	1	0	 	 	 	 	 
130048	1	2	1	12	25	1	0	 	 	 	 	 
130049	1	2	1	12	30	2	0	 	 	 	 	 
130050	1	2	1	12	15	2	0	 	 	 	 	 
130051	1	2	1	10	30	1	0	 	 	 	 	 
130052	1	6	2	5	26	8	1	130	 	2	 	2
130052	2	2	1	12	25	1	0	 	 	 	 	 
130053	1	2	1	12	20	1	0	 	 	 	 	 
130054	1	2	1	12	14	3	0	 	 	 	 	 
130055	1	2	1	12	30	1	0	 	 	 	 	 
130056	1	2	1	12	30	1	0	 	 	 	 	 
130057	1	2	1	12	30	1	0	 	 	 	 	 
130058	1	2	1	12	25	1	0	 	 	 	 	 
130059	1	2	1	12	28	2	0	 	 	 	 	 
130059	2	3	1	12	21	2	0	 	 	 	 	 
130060	1	2	1	12	30	1	0	 	 	 	 	 
130061	1	6	2	12	10	3	1	80	 	2	 	1
130061	2	2	1	12	30	1	0	 	 	 	 	 
130063	1	6	2	5	26	8	1	3500	 	4	 	2
130063	2	2	1	12	30	2	0	 	 	 	 	 
130064	1	2	1	12	30	1	0	 	 	 	 	 
130065	1	2	1	12	26	1	0	 	 	 	 	 
130066	1	2	1	10	25	1	0	 	 	 	 	 
130067	1	2	1	12	28	1	0	 	 	 	 	 
130068	1	2	1	12	20	1	0	 	 	 	 	 
130069	1	6	2	5	28	8	1	120	 	2	 	2
130069	2	2	1	12	20	1	0	 	 	 	 	 
130070	1	2	1	12	25	2	0	 	 	 	 	 
130071	1	2	1	12	25	1	0	 	 	 	 	 
130071	2	6	2	6	26	8	1	3500	 	4	 	2
130072	1	2	1	12	10	1	0	 	 	 	 	 
130073	1	2	1	11	30	1	0	 	 	 	 	 
130074	1	2	1	12	26	2	0	 	 	 	 	 
130075	1	2	1	12	20	2	0	 	 	 	 	 
130076	1	2	1	12	30	1	0	 	 	 	 	 
130076	2	1	1	12	2	3	0	 	 	 	 	 
130077	1	6	2	4	27	8	1	4000	 	4	 	2
130077	2	2	1	12	28	1	0	 	 	 	 	 
130078	1	2	1	12	30	2	0	 	 	 	 	 
130079	1	4	1	12	15	2	0	 	 	 	 	 
130079	2	2	1	12	20	1	0	 	 	 	 	 
130080	1	3	1	12	15	2	0	 	 	 	 	 
130080	2	2	1	12	15	1	0	 	 	 	 	 
130081	1	2	1	12	30	3	0	 	 	 	 	 
130082	1	6	2	6	25	8	1	4000	 	4	 	2
130082	2	2	1	12	25	1	0	 	 	 	 	 
130083	1	7	1	12	20	3	0	 	 	 	 	 
130083	2	2	1	12	30	1	0	 	 	 	 	 
130085	1	2	1	11	30	1	0	 	 	 	 	 
130086	1	2	1	12	15	1	0	 	 	 	 	 
130087	1	1	1	10	15	2	0	 	 	 	 	 
130087	2	2	1	12	30	1	0	 	 	 	 	 
130088	1	2	1	12	20	1	0	 	 	 	 	 
130089	1	6	2	4	18	8	1	170	 	2	 	2
130089	2	2	1	12	10	1	0	 	 	 	 	 
130090	1	2	1	12	20	1	0	 	 	 	 	 
130090	2	5	1	12	15	1	0	 	 	 	 	 
130091	1	5	1	12	26	2	0	 	 	 	 	 
130091	2	2	1	12	30	1	0	 	 	 	 	 
130092	1	2	1	12	30	1	0	 	 	 	 	 
130093	1	6	2	3	24	8	1	2400	 	4	 	1
130093	2	1	1	6	10	2	0	 	 	 	 	 
130093	3	2	1	12	10	2	0	 	 	 	 	 
130094	1	7	2	6	15	8	1	2000	 	4	 	2
130094	2	2	1	12	29	2	0	 	 	 	 	 
130095	1	2	1	12	30	1	0	 	 	 	 	 
130095	2	1	1	2	5	2	0	 	 	 	 	 
130096	1	6	2	4	26	8	1	2400	 	4	 	0
130096	2	2	1	12	30	2	0	 	 	 	 	 
130097	1	2	1	12	30	1	0	 	 	 	 	 
130098	1	2	1	12	21	1	0	 	 	 	 	 
130098	2	3	1	1	4	9	0	 	 	 	 	 
130099	1	4	1	6	20	2	0	 	 	 	 	 
130099	2	2	1	12	28	1	0	 	 	 	 	 
130100	1	2	1	12	30	2	0	 	 	 	 	 
130101	1	1	1	12	4	2	0	 	 	 	 	 
130101	2	2	1	12	30	1	0	 	 	 	 	 
130102	1	2	1	12	20	1	0	 	 	 	 	 
130102	2	5	1	12	8	1	0	 	 	 	 	 
130103	1	2	1	12	20	2	0	 	 	 	 	 
130104	1	2	1	12	30	2	0	 	 	 	 	 
140001	1	2	1	12	30	1	0	 	 	 	 	 
140001	2	3	1	12	30	1	0	 	 	 	 	 
140002	1	2	1	12	30	2	0	 	 	 	 	 
140004	1	1	1	3	25	8	0	 	 	 	 	 
140004	2	2	1	12	30	1	0	 	 	 	 	 
140004	3	3	1	12	20	1	0	 	 	 	 	 
140005	1	1	1	3	30	5	0	 	 	 	 	 
140005	2	2	1	12	24	1	0	 	 	 	 	 
140006	1	1	1	2	15	8	0	 	 	 	 	 
140006	2	2	1	12	30	1	0	 	 	 	 	 
140007	1	2	1	12	30	1	0	 	 	 	 	 
140007	2	1	1	10	20	1	0	 	 	 	 	 
140008	1	1	1	3	20	5	0	 	 	 	 	 
140008	2	2	1	12	20	1	0	 	 	 	 	 
140009	1	4	2	4	30	8	1	2000	 	4	 	2
140009	2	2	1	12	30	1	0	 	 	 	 	 
140010	1	2	1	12	30	2	0	 	 	 	 	 
140013	1	6	2	2	26	8	1	120	 	2	 	2
140013	2	1	1	12	5	1	0	 	 	 	 	 
140016	1	2	1	12	10	1	0	 	 	 	 	 
140017	1	2	1	12	30	1	0	 	 	 	 	 
140017	2	5	2	12	8	6	0	 	 	 	 	 
140018	1	1	1	3	26	6	0	 	 	 	 	 
140018	2	2	1	12	30	3	0	 	 	 	 	 
140019	1	1	1	5	20	8	0	 	 	 	 	 
140019	2	2	1	12	30	4	0	 	 	 	 	 
140020	1	2	1	12	30	2	0	 	 	 	 	 
140020	2	1	1	3	16	2	0	 	 	 	 	 
140022	1	1	1	4	25	6	0	 	 	 	 	 
140022	2	2	1	12	18	2	0	 	 	 	 	 
140023	1	2	1	12	30	1	0	 	 	 	 	 
140024	1	2	1	12	26	1	0	 	 	 	 	 
140025	1	2	1	12	30	2	0	 	 	 	 	 
140025	2	4	2	1	14	3	1	20	 	1	 	1
140026	1	2	1	12	20	1	0	 	 	 	 	 
140027	1	3	1	12	30	2	0	 	 	 	 	 
140027	2	2	1	12	30	1	0	 	 	 	 	 
140028	1	2	1	10	27	1	0	 	 	 	 	 
140029	1	6	2	2	26	8	1	2000	 	4	 	0
140031	1	4	1	3	30	7	3	2000	150	4	 	2
140031	2	2	1	12	15	1	0	 	 	 	 	 
140032	1	1	1	12	15	3	0	 	 	 	 	 
140032	2	2	1	12	30	1	0	 	 	 	 	 
140032	3	3	1	3	10	3	0	 	 	 	 	 
140033	1	1	1	12	5	2	0	 	 	 	 	 
140033	2	2	1	12	30	1	0	 	 	 	 	 
140034	1	1	1	12	20	3	0	 	 	 	 	 
140034	2	2	2	12	30	1	0	 	 	 	 	 
140037	1	2	1	12	30	1	0	 	 	 	 	 
140038	1	3	1	12	30	2	0	 	 	 	 	 
140038	2	2	1	12	30	1	0	 	 	 	 	 
140038	3	4	1	12	20	1	0	 	 	 	 	 
140039	1	2	1	12	30	2	0	 	 	 	 	 
140040	1	6	2	12	29	8	1	4000	 	4	 	2
140040	2	2	1	12	30	1	2	 	200	7	 	0
140041	1	1	1	10	15	3	0	 	 	 	 	 
140041	2	2	1	10	30	2	0	 	 	 	 	 
140042	1	1	1	12	7	2	0	 	 	 	 	 
140042	2	2	1	12	20	1	0	 	 	 	 	 
140043	1	7	2	5	21	13	1	4000	 	4	 	2
140044	1	2	1	12	30	1	0	 	 	 	 	 
140045	1	2	1	10	15	1	0	 	 	 	 	 
140045	2	6	2	3	10	3	1	100	 	2	 	0
140046	1	1	1	10	10	2	0	 	 	 	 	 
140046	2	2	1	12	25	1	0	 	 	 	 	 
140047	1	2	1	12	10	1	0	 	 	 	 	 
140047	2	1	1	2	15	3	0	 	 	 	 	 
140048	1	1	1	3	22	3	0	 	 	 	 	 
140048	2	2	1	12	15	1	0	 	 	 	 	 
140049	1	1	1	10	28	6	0	 	 	 	 	 
140049	2	2	1	12	30	2	0	 	 	 	 	 
140050	1	2	1	12	25	1	0	 	 	 	 	 
140050	2	3	1	12	16	1	0	 	 	 	 	 
140051	1	1	1	8	20	2	0	 	 	 	 	 
140051	2	2	1	12	30	1	0	 	 	 	 	 
140053	1	1	1	12	10	3	0	 	 	 	 	 
140053	2	2	1	12	20	1	0	 	 	 	 	 
140054	1	1	1	6	15	5	0	 	 	 	 	 
140055	1	1	2	12	15	3	0	 	 	 	 	 
140055	2	2	1	12	20	1	0	 	 	 	 	 
140056	1	1	1	12	10	2	0	 	 	 	 	 
140056	2	2	1	12	25	1	0	 	 	 	 	 
140057	1	2	1	12	28	1	0	 	 	 	 	 
140057	2	1	1	3	20	5	0	 	 	 	 	 
140058	1	2	1	12	30	2	0	 	 	 	 	 
140058	2	1	1	12	1	2	0	 	 	 	 	 
140059	1	2	1	12	25	1	0	 	 	 	 	 
140059	2	1	1	12	8	2	0	 	 	 	 	 
140060	1	7	2	12	28	8	1	3000	 	4	 	1
140060	2	2	1	12	26	2	0	 	 	 	 	 
140061	1	2	1	12	20	1	0	 	 	 	 	 
140061	2	1	1	12	4	3	0	 	 	 	 	 
140062	1	2	1	12	10	1	0	 	 	 	 	 
140062	2	1	1	2	8	5	0	 	 	 	 	 
140063	1	2	1	12	20	1	0	 	 	 	 	 
140064	1	2	1	12	30	1	0	 	 	 	 	 
140064	2	1	1	5	16	1	0	 	 	 	 	 
140065	1	2	1	12	29	2	0	 	 	 	 	 
140065	2	3	1	12	26	1	0	 	 	 	 	 
140066	1	6	2	12	30	8	1	4000	 	4	 	2
140066	2	2	1	12	26	1	0	 	 	 	 	 
140067	1	4	1	12	28	2	0	 	 	 	 	 
140067	2	2	1	12	30	1	0	 	 	 	 	 
140068	1	6	2	1	29	8	1	120	 	2	 	0
140068	2	2	1	12	23	2	0	 	 	 	 	 
140069	1	1	1	12	15	2	0	 	 	 	 	 
140069	2	2	1	12	29	1	0	 	 	 	 	 
140070	1	2	1	12	26	2	0	 	 	 	 	 
140071	1	2	1	12	18	1	0	 	 	 	 	 
140072	1	2	1	12	20	1	0	 	 	 	 	 
140072	2	3	1	12	10	1	0	 	 	 	 	 
140073	1	1	1	12	3	2	0	 	 	 	 	 
140073	2	2	1	12	20	1	0	 	 	 	 	 
140074	1	1	1	10	20	2	0	 	 	 	 	 
140074	2	2	1	11	28	3	0	 	 	 	 	 
140077	1	2	1	12	25	1	0	 	 	 	 	 
140077	2	1	1	2	10	2	0	 	 	 	 	 
140078	1	2	1	10	20	2	0	 	 	 	 	 
140079	1	2	1	10	28	1	0	 	 	 	 	 
140080	1	2	1	12	20	1	0	 	 	 	 	 
140081	1	4	1	12	15	1	0	 	 	 	 	 
140081	2	2	1	12	10	1	0	 	 	 	 	 
140083	1	1	1	5	30	6	0	 	 	 	 	 
140083	2	2	1	10	20	2	0	 	 	 	 	 
140084	1	1	1	12	15	2	0	 	 	 	 	 
140084	2	2	1	12	15	1	0	 	 	 	 	 
140085	1	2	1	12	30	1	0	 	 	 	 	 
140085	2	1	1	2	14	3	0	 	 	 	 	 
140086	1	1	1	3	15	2	0	 	 	 	 	 
140086	2	2	1	12	26	1	0	 	 	 	 	 
140087	1	6	2	12	28	9	1	150	 	2	 	2
140088	1	2	1	12	30	1	0	 	 	 	 	 
140089	1	2	1	12	30	1	0	 	 	 	 	 
140090	1	1	1	6	20	6	0	 	 	 	 	 
140090	2	2	1	12	20	1	0	 	 	 	 	 
140091	1	4	1	12	26	2	0	 	 	 	 	 
140091	2	2	1	12	28	1	0	 	 	 	 	 
140092	1	6	2	5	25	8	1	3500	 	4	 	0
140092	2	2	1	8	20	1	0	 	 	 	 	 
140093	1	6	2	4	1	10	1	3000	 	4	 	0
140093	2	4	1	2	30	9	0	 	 	 	 	 
140094	1	6	2	2	20	9	1	150	 	2	 	1
140094	2	2	1	12	25	1	0	 	 	 	 	 
140095	1	2	1	12	30	1	0	 	 	 	 	 
140095	2	1	1	2	15	4	0	 	 	 	 	 
140096	1	2	1	12	30	3	0	 	 	 	 	 
140097	1	2	1	12	30	2	0	 	 	 	 	 
140097	2	1	1	1	20	3	0	 	 	 	 	 
140098	1	2	1	11	28	2	0	 	 	 	 	 
140098	2	1	1	12	25	8	0	 	 	 	 	 
140100	1	1	1	12	10	2	0	 	 	 	 	 
140100	2	2	1	11	10	1	0	 	 	 	 	 
140103	1	2	1	12	30	2	0	 	 	 	 	 
140107	1	4	1	12	15	1	0	 	 	 	 	 
140107	2	2	1	12	23	2	0	 	 	 	 	 
150005	1	1	2	1	25	8	1	1500	 	6	20	0
150006	1	2	1	12	20	3	0	 	 	 	 	 
150006	2	1	1	2	10	4	0	 	 	 	 	 
150007	1	2	1	12	30	2	0	 	 	 	 	 
150007	2	3	1	12	30	2	0	 	 	 	 	 
150014	1	5	1	12	30	2	0	 	 	 	 	 
150016	1	6	2	3	30	8	1	3000	 	4	 	0
150017	1	6	2	1	16	10	1	1000	 	4	 	2
150021	1	6	2	12	30	8	1	3000	 	4	 	2
150023	1	6	2	0	15	12	1	5500	 	4	 	1
150031	1	2	1	12	20	2	0	 	 	 	 	 
150031	2	1	1	2	3	2	0	 	 	 	 	 
150032	1	1	1	2	4	2	0	 	 	 	 	 
150032	2	2	1	12	20	2	0	 	 	 	 	 
150034	1	2	1	12	20	15	0	 	 	 	 	 
150034	2	1	1	2	5	2	0	 	 	 	 	 
150040	1	7	2	1	20	5	1	3500	 	7	 	2
150042	1	1	1	2	7	6	0	 	 	 	 	 
150042	2	6	2	1	21	4	1	160	 	2	 	0
150049	1	2	1	12	25	2	0	 	 	 	 	 
150049	2	1	1	2	10	4	0	 	 	 	 	 
150051	1	1	1	2	10	4	0	 	 	 	 	 
150053	1	2	1	12	30	1	0	 	 	 	 	 
150054	1	1	1	2	6	4	0	 	 	 	 	 
150056	1	1	1	2	5	2	0	 	 	 	 	 
150056	2	2	1	12	27	2	0	 	 	 	 	 
150057	1	1	1	2	10	2	0	 	 	 	 	 
150057	2	2	1	12	20	1	0	 	 	 	 	 
150057	3	3	1	12	25	1	0	 	 	 	 	 
150058	1	6	2	5	28	8	1	2000	 	4	 	2
150058	2	1	1	2	7	2	0	 	 	 	 	 
150058	3	2	1	12	25	2	0	 	 	 	 	 
150060	1	2	1	12	25	2	0	 	 	 	 	 
150060	2	1	1	2	4	2	0	 	 	 	 	 
150061	1	1	1	2	10	2	0	 	 	 	 	 
150061	2	2	1	12	20	1	0	 	 	 	 	 
150062	1	2	1	12	25	2	0	 	 	 	 	 
150062	2	3	1	12	20	1	0	 	 	 	 	 
150062	3	1	1	2	5	2	0	 	 	 	 	 
150063	1	2	1	12	20	1	0	 	 	 	 	 
150064	1	2	1	12	27	2	0	 	 	 	 	 
150065	1	1	1	1	4	8	0	 	 	 	 	 
150066	1	2	1	12	20	2	0	 	 	 	 	 
150067	1	2	1	6	30	1	0	 	 	 	 	 
150068	1	2	1	12	20	2	0	 	 	 	 	 
150068	2	1	1	1	5	3	0	 	 	 	 	 
150071	1	2	1	12	25	1	0	 	 	 	 	 
150072	1	5	2	2	20	4	1	200	 	2	 	0
150073	1	2	1	12	25	2	0	 	 	 	 	 
150073	2	1	1	2	5	2	0	 	 	 	 	 
150074	1	1	1	2	10	2	0	 	 	 	 	 
150074	2	2	1	12	20	1	0	 	 	 	 	 
150074	3	3	1	12	25	1	0	 	 	 	 	 
150075	1	2	1	12	20	2	0	 	 	 	 	 
150077	1	2	1	12	20	1	0	 	 	 	 	 
150077	2	1	1	1	5	2	0	 	 	 	 	 
150078	1	2	1	12	20	1	0	 	 	 	 	 
150079	1	1	1	2	5	2	0	 	 	 	 	 
150081	1	1	1	2	20	4	0	 	 	 	 	 
150083	1	2	1	12	25	2	0	 	 	 	 	 
150083	2	1	1	2	4	2	0	 	 	 	 	 
150087	1	1	1	1	30	3	0	 	 	 	 	 
150087	2	2	1	12	25	1	0	 	 	 	 	 
150089	1	2	1	12	25	2	0	 	 	 	 	 
150089	2	1	1	2	5	2	0	 	 	 	 	 
150090	1	2	1	12	26	2	0	 	 	 	 	 
150090	2	1	1	2	5	2	0	 	 	 	 	 
150091	1	1	1	2	4	8	0	 	 	 	 	 
150092	1	1	1	1	10	2	0	 	 	 	 	 
150092	2	2	1	12	30	1	0	 	 	 	 	 
150094	1	1	1	2	10	2	0	 	 	 	 	 
150094	2	2	1	12	28	1	0	 	 	 	 	 
150094	3	3	1	12	30	1	0	 	 	 	 	 
150095	1	4	1	12	30	2	0	 	 	 	 	 
150096	1	1	1	2	4	6	0	 	 	 	 	 
150097	1	2	1	12	30	2	0	 	 	 	 	 
150098	1	1	1	2	10	2	0	 	 	 	 	 
150098	2	2	1	12	30	1	0	 	 	 	 	 
150099	1	7	2	1	20	8	1	1500	 	4	 	2
150099	3	2	1	12	30	2	0	 	 	 	 	 
150099	4	1	1	2	5	5	0	 	 	 	 	 
150103	1	7	2	2	30	6	1	3000	 	4	 	2
150105	1	2	1	12	15	2	0	 	 	 	 	 
150105	2	1	1	1	3	3	0	 	 	 	 	 
150107	1	1	2	0	7	9	1	700	 	2	 	0
150126	1	2	1	12	25	2	0	 	 	 	 	 
150126	2	1	1	2	5	2	0	 	 	 	 	 
150128	1	2	1	12	25	2	0	 	 	 	 	 
150128	2	1	1	2	5	2	0	 	 	 	 	 
150129	1	2	1	12	28	1	0	 	 	 	 	 
150129	2	3	1	12	20	1	0	 	 	 	 	 
150130	1	2	1	12	25	1	0	 	 	 	 	 
150130	2	1	1	2	10	2	0	 	 	 	 	 
150130	3	3	1	12	20	1	0	 	 	 	 	 
150133	1	2	1	12	25	2	0	 	 	 	 	 
150133	2	1	1	2	5	2	0	 	 	 	 	 
150136	1	1	1	2	5	2	0	 	 	 	 	 
150136	2	2	1	12	27	2	0	 	 	 	 	 
150137	1	1	1	2	3	3	0	 	 	 	 	 
150138	1	2	1	12	20	2	0	 	 	 	 	 
150138	2	1	1	1	5	4	0	 	 	 	 	 
150139	1	6	2	1	30	8	0	 	 	 	 	 
150139	2	6	1	3	30	7	0	 	 	 	 	 
150140	1	2	1	12	30	2	0	 	 	 	 	 
150140	2	1	1	1	5	3	0	 	 	 	 	 
150142	1	2	1	12	20	1	0	 	 	 	 	 
160001	1	2	1	12	20	2	0	 	 	 	 	 
160003	1	2	1	12	25	2	0	 	 	 	 	 
160003	2	4	1	12	20	1	0	 	 	 	 	 
160003	3	1	1	2	5	1	0	 	 	 	 	 
160004	1	1	1	2	10	1	0	 	 	 	 	 
160004	2	2	1	12	28	1	0	 	 	 	 	 
160005	1	2	1	12	25	2	0	 	 	 	 	 
160005	2	4	1	12	20	1	0	 	 	 	 	 
160005	3	1	1	2	5	1	0	 	 	 	 	 
160006	2	7	2	1	20	7	1	800	 	4	 	2
160006	3	2	1	12	20	2	0	 	 	 	 	 
160006	4	1	1	1	5	4	0	 	 	 	 	 
160008	1	2	1	12	20	2	0	 	 	 	 	 
160008	2	7	2	1	25	10	1	1000	 	4	 	2
160008	3	1	1	1	5	5	0	 	 	 	 	 
160010	1	1	1	4	12	3	0	 	 	 	 	 
160010	2	2	1	12	30	1	0	 	 	 	 	 
160011	1	2	1	12	25	2	0	 	 	 	 	 
160011	2	1	1	2	5	1	0	 	 	 	 	 
160012	1	1	1	2	3	2	0	 	 	 	 	 
160013	1	4	2	4	30	1	0	 	 	 	 	 
160014	1	2	1	12	25	2	0	 	 	 	 	 
160014	2	1	1	2	4	1	0	 	 	 	 	 
160015	1	1	1	2	2	3	0	 	 	 	 	 
160016	1	1	1	2	5	1	0	 	 	 	 	 
