childid	yc	round	theta_eap	ppvt_score	country	group	language
IN190043	1	4	.325639009475708	2.05385565757751	2	11	4
IN190044	1	4	-.399432986974716	.980485141277313	2	11	4
IN190045	1	4	.421755999326706	2.19614386558533	2	11	4
IN190046	1	4	-.436630994081497	.925418555736542	2	11	4
IN190047	1	4	-.0793924033641815	1.45426166057587	2	11	4
IN190049	1	4	.350154995918274	2.09014821052551	2	11	4
IN190050	1	4	-.411449998617172	.96269553899765	2	11	4
IN190051	1	4	.323435008525848	2.05059289932251	2	11	4
IN190052	1	4	.645651996135712	2.52759146690369	2	11	4
IN190053	1	4	-.403748989105225	.97409588098526	2	11	4
IN190054	1	4	.142219007015228	1.78232729434967	2	11	4
IN190055	1	4	-.0828939005732536	1.44907820224762	2	11	4
IN190056	1	4	-.062575601041317	1.4791567325592	2	11	4
IN190057	1	4	-.501791000366211	.828957974910736	2	11	4
IN190058	1	4	-.881720006465912	.266524732112885	2	11	4
IN190059	1	4	.258906990289688	1.95506799221039	2	11	4
IN190060	1	4	.451642990112305	2.24038743972778	2	11	4
IN190061	1	4	.831907987594604	2.80331802368164	2	11	4
IN190062	1	4	-.241561993956566	1.21419167518616	2	11	4
IN190063	1	4	-.284592986106873	1.15049016475677	2	11	4
IN190064	1	4	.632938981056213	2.50877141952515	2	11	4
IN190065	1	4	-.402328997850418	.976197957992554	2	11	4
IN190066	1	4	.135462000966072	1.77232444286346	2	11	4
IN190067	1	4	-1.28797996044159	-.334887892007828	2	11	4
IN190068	1	4	-.391970992088318	.991531610488892	2	11	4
IN190069	1	4	.593737006187439	2.45073819160461	2	11	4
IN190070	1	4	-1.5139000415802	-.669331848621368	2	11	4
IN190071	1	4	-1.36948001384735	-.455537647008896	2	11	4
IN190072	1	4	-1.86631000041962	-1.19102692604065	2	11	4
IN190073	1	4	.113255999982357	1.73945152759552	2	11	4
IN190074	1	4	-.405779004096985	.97109067440033	2	11	4
IN190075	1	4	-.52284300327301	.797793388366699	2	11	4
IN190076	1	4	-.450248003005981	.905260384082794	2	11	4
IN190077	1	4	.252555012702942	1.94566476345062	2	11	4
IN190078	1	4	.0395688004791737	1.6303676366806	2	11	4
IN190079	1	4	-.524917006492615	.794723093509674	2	11	4
IN190080	1	4	-.428364008665085	.937656700611115	2	11	4
IN190081	1	4	-.374170988798141	1.01788210868835	2	11	4
IN190082	1	4	-.109255000948906	1.41005420684814	2	11	4
IN190083	1	4	.151444002985954	1.79598367214203	2	11	4
IN190084	1	4	-1.05780005455017	.00586216105148196	2	11	4
IN190085	1	4	.0035827299579978	1.57709515094757	2	11	4
IN190086	1	4	.482282996177673	2.28574585914612	2	11	4
IN190087	1	4	-1.03612005710602	.0379564501345158	2	11	4
IN190088	1	4	-.0136032002046704	1.55165362358093	2	11	4
IN190089	1	4	-.203289002180099	1.27084958553314	2	11	4
IN190090	1	4	-.301739007234573	1.12510776519775	2	11	4
IN190091	1	4	.58175402879715	2.43299913406372	2	11	4
IN190092	1	4	-.329409003257751	1.08414614200592	2	11	4
IN190093	1	4	.596260011196136	2.45447325706482	2	11	4
IN190094	1	4	.477739989757538	2.27902054786682	2	11	4
IN190095	1	4	-.274464994668961	1.16548323631287	2	11	4
IN190096	1	4	-.396111011505127	.985402882099152	2	11	4
IN190097	1	4	.232435002923012	1.9158798456192	2	11	4
IN190098	1	4	-.72995400428772	.491193681955338	2	11	4
IN190099	1	4	-.809944987297058	.372777909040451	2	11	4
IN190100	1	4	-.367390006780624	1.02792036533356	2	11	4
IN200001	1	4	.119575999677181	1.74880743026733	2	11	4
IN200002	1	4	.404110014438629	2.17002129554749	2	11	4
IN200003	1	4	.201897993683815	1.8706738948822	2	11	4
IN200004	1	4	.567106008529663	2.41131472587585	2	11	4
IN200005	1	4	.183237001299858	1.84304881095886	2	11	4
IN200006	1	4	.671584010124207	2.56598019599915	2	11	4
IN200007	1	4	-.43036299943924	.934697449207306	2	11	4
IN200008	1	4	-.426174014806747	.940898656845093	2	11	4
IN200009	1	4	-.0535921007394791	1.4924556016922	2	11	4
IN200010	1	4	.0558875985443592	1.65452539920807	2	11	4
IN200011	1	4	-.137253999710083	1.36860549449921	2	11	4
IN200012	1	4	.459746986627579	2.25238418579102	2	11	4
IN200013	1	4	.470050990581512	2.26763796806335	2	11	4
IN200014	1	4	-.698292016983032	.538064956665039	2	11	4
IN200015	1	4	.179611995816231	1.83768248558044	2	11	4
IN200016	1	4	.107684999704361	1.73120439052582	2	11	4
IN200017	1	4	1.0147500038147	3.07399082183838	2	11	4
IN200018	1	4	.620005011558533	2.48962450027466	2	11	4
IN200019	1	4	-.0667857974767685	1.47292411327362	2	11	4
IN200020	1	4	.660338997840881	2.5493335723877	2	11	4
IN200021	1	4	.123967997729778	1.75530910491943	2	11	4
IN200022	1	4	.341004997491837	2.07660293579102	2	11	4
IN200023	1	4	-.871291995048523	.281962007284164	2	11	4
IN200024	1	4	.552605986595154	2.38984942436218	2	11	4
IN200025	1	4	.324487000703812	2.0521502494812	2	11	4
IN200026	1	4	.286035001277924	1.99522733688354	2	11	4
IN200027	1	4	-.0877937972545624	1.44182455539703	2	11	4
IN200028	1	4	-.0739435032010078	1.46232807636261	2	11	4
IN200029	1	4	1.04560005664825	3.11966013908386	2	11	4
IN200030	1	4	-.420529007911682	.949255347251892	2	11	4
IN200031	1	4	.241070002317429	1.92866277694702	2	11	4
IN200032	1	4	.760218024253845	2.69719076156616	2	11	4
IN200033	1	4	-.777835011482239	.420312345027924	2	11	4
IN200034	1	4	.0756319016218185	1.68375408649445	2	11	4
IN200035	1	4	-.291637003421783	1.14006245136261	2	11	4
IN200036	1	4	.726845026016235	2.64778661727905	2	11	4
IN200038	1	4	-.362892985343933	1.03457760810852	2	11	4
IN200039	1	4	.0479344017803669	1.64275169372559	2	11	4
IN200040	1	4	-.0236676000058651	1.53675472736359	2	11	4
IN200041	1	4	.0365526005625725	1.62590253353119	2	11	4
IN200042	1	4	.186435997486115	1.84778451919556	2	11	4
IN200043	1	4	.305577993392944	2.02415800094604	2	11	4
IN200044	1	4	.0114519996568561	1.58874452114105	2	11	4
IN200045	1	4	.0180711001157761	1.59854316711426	2	11	4
IN200047	1	4	-.00932907965034246	1.55798089504242	2	11	4
IN200048	1	4	-.0628893002867699	1.47869229316711	2	11	4
IN200049	1	4	.64845198392868	2.53173637390137	2	11	4
IN200050	1	4	1.0239599943161	3.08762502670288	2	11	4
IN200051	1	4	-.0708983018994331	1.46683609485626	2	11	4
IN200053	1	4	.541279017925262	2.37308144569397	2	11	4
IN200054	1	4	.195201992988586	1.86076140403748	2	11	4
IN200056	1	4	-.452894985675812	.901341915130615	2	11	4
IN200057	1	4	.428860992193222	2.20666170120239	2	11	4
IN200058	1	4	.980409979820251	3.02315497398376	2	11	4
IN200060	1	4	.540022015571594	2.37122058868408	2	11	4
IN200061	1	4	-3.30387997627258	-3.31915378570557	2	11	4
IN200062	1	4	-.198330000042915	1.27819073200226	2	11	4
IN200063	1	4	-.9634929895401	.145470947027206	2	11	4
IN200064	1	4	-.314224988222122	1.10662400722504	2	11	4
IN200065	1	4	-3.09354996681213	-3.00778889656067	2	11	4
IN200066	1	4	1.01961994171143	3.08120012283325	2	11	4
IN200067	1	4	.146834000945091	1.78915917873383	2	11	4
IN200069	1	4	-2.31586003303528	-1.85652458667755	2	11	4
IN200070	1	4	.425826013088226	2.2021689414978	2	11	4
IN200071	1	4	-.302605003118515	1.12382578849792	2	11	4
IN200072	1	4	-2.89301991462708	-2.71093130111694	2	11	4
IN200074	1	4	-3.04713010787964	-2.93907070159912	2	11	4
IN200075	1	4	1.33263003826141	3.54456901550293	2	11	4
IN200076	1	4	-3.42567992210388	-3.49946212768555	2	11	4
IN200077	1	4	.729878008365631	2.65227651596069	2	11	4
IN200078	1	4	-1.09441995620728	-.0483486242592335	2	11	4
IN200079	1	4	.282337993383408	1.98975443840027	2	11	4
IN200080	1	4	-.274035006761551	1.16611981391907	2	11	4
IN200081	1	4	-.821259021759033	.356029003858566	2	11	4
IN200082	1	4	.749162971973419	2.68082523345947	2	11	4
IN200083	1	4	-1.51576995849609	-.672100007534027	2	11	4
IN200084	1	4	-1.87878000736237	-1.20948708057404	2	11	4
IN200085	1	4	-1.84931004047394	-1.16586077213287	2	11	4
IN200086	1	4	-1.13100004196167	-.102500468492508	2	11	4
IN200087	1	4	-1.08694994449615	-.0372902899980545	2	11	4
IN200088	1	4	-.804845988750458	.380326271057129	2	11	4
IN200091	1	4	-.0935423001646996	1.43331468105316	2	11	4
IN200092	1	4	-1.90338003635406	-1.24590408802032	2	11	4
IN200093	1	4	-2.51410007476807	-2.14999198913574	2	11	4
IN200094	1	4	-.458097994327545	.89363956451416	2	11	4
IN200096	1	4	-1.93909001350403	-1.29876780509949	2	11	4
IN200098	1	4	-1.38516998291016	-.478764533996582	2	11	4
IN200099	1	4	-2.4163498878479	-2.00528621673584	2	11	4
IN200100	1	4	-2.11423993110657	-1.55805349349976	2	11	4
IN200101	1	4	-.505496978759766	.823471784591675	2	11	4
IN200105	1	4	-1.815269947052	-1.11546909809113	2	11	4
IN010001	1	5	1.17746996879578	3.31487560272217	2	12	4
IN010002	1	5	.864655017852783	2.85179567337036	2	12	4
IN010003	1	5	.196122005581856	1.86212337017059	2	12	4
IN010004	1	5	.149387001991272	1.79293847084045	2	12	4
IN010005	1	5	1.57845997810364	3.90848684310913	2	12	4
IN010007	1	5	1.32323002815247	3.53065347671509	2	12	4
IN010008	1	5	1.86526000499725	4.33305549621582	2	12	4
IN010009	1	5	.202294006943703	1.87126016616821	2	12	4
IN010010	1	5	1.18408000469208	3.32466077804565	2	12	4
IN010011	1	5	.469722986221313	2.26715230941772	2	12	4
IN010012	1	5	.636099994182587	2.51345086097717	2	12	4
IN010013	1	5	1.03534996509552	3.10448622703552	2	12	4
IN010014	1	5	-.273359000682831	1.16712057590485	2	12	4
IN010015	1	5	1.0693199634552	3.15477418899536	2	12	4
IN010016	1	5	.829743981361389	2.80011463165283	2	12	4
IN010017	1	5	.861909985542297	2.84773206710815	2	12	4
IN010018	1	5	.49507001042366	2.30467534065247	2	12	4
IN010019	1	5	1.11839997768402	3.22743058204651	2	12	4
IN010020	1	5	1.68962001800537	4.07304430007935	2	12	4
IN010021	1	5	.167943999171257	1.82040965557098	2	12	4
IN010023	1	5	1.21554005146027	3.37123322486877	2	12	4
IN010024	1	5	-1.77883994579315	-1.0615394115448	2	12	4
IN010025	1	5	1.5075900554657	3.80357360839844	2	12	4
IN010026	1	5	-2.30307006835938	-1.83759081363678	2	12	4
IN010027	1	5	.872081995010376	2.86279034614563	2	12	4
IN010028	1	5	1.32197999954224	3.52880311012268	2	12	4
IN010029	1	5	.899307012557983	2.90309309959412	2	12	4
IN010030	1	5	1.22681999206543	3.38793158531189	2	12	4
IN010031	1	5	2.01763010025024	4.55861854553223	2	12	4
IN010032	1	5	.2187529951334	1.89562547206879	2	12	4
IN010033	1	5	.625658988952637	2.4979944229126	2	12	4
IN010034	1	5	.560351014137268	2.40131497383118	2	12	4
IN010035	1	5	1.0160299539566	3.0758855342865	2	12	4
IN010036	1	5	.878266990184784	2.87194633483887	2	12	4
IN010037	1	5	.869623005390167	2.85914993286133	2	12	4
IN010038	1	5	.42577400803566	2.20209193229675	2	12	4
IN010039	1	5	1.71556997299194	4.11145973205566	2	12	4
IN010040	1	5	1.28293001651764	3.47099494934082	2	12	4
IN010041	1	5	.95966100692749	2.99243903160095	2	12	4
IN010042	1	5	.152199998497963	1.79710280895233	2	12	4
IN010043	1	5	.175331994891167	1.83134651184082	2	12	4
IN010044	1	5	1.1472100019455	3.27007985115051	2	12	4
IN010045	1	5	.179452002048492	1.83744561672211	2	12	4
IN010046	1	5	-.221038997173309	1.24457311630249	2	12	4
IN010047	1	5	1.20404005050659	3.35420894622803	2	12	4
IN010048	1	5	1.49635004997253	3.78693413734436	2	12	4
IN010049	1	5	-2.55125999450684	-2.20500230789185	2	12	4
IN010050	1	5	1.93812000751495	4.44091463088989	2	12	4
IN010051	1	5	1.36267995834351	3.58905386924744	2	12	4
IN010052	1	5	.143903002142906	1.78482019901276	2	12	4
IN010053	1	5	1.07288002967834	3.1600444316864	2	12	4
IN010054	1	5	-.189496994018555	1.29126679897308	2	12	4
IN010055	1	5	.820490002632141	2.78641533851624	2	12	4
IN010056	1	5	-.494444996118546	.839832782745361	2	12	4
IN010057	1	5	1.10906004905701	3.21360397338867	2	12	4
IN010058	1	5	-1.89293003082275	-1.23043429851532	2	12	4
IN010059	1	5	.655151009559631	2.5416533946991	2	12	4
IN010060	1	5	-1.0040899515152	.0853726714849472	2	12	4
IN010062	1	5	1.16393995285034	3.29484629631042	2	12	4
IN010063	1	5	1.69780004024506	4.08515357971191	2	12	4
IN010064	1	5	1.87434995174408	4.34651184082031	2	12	4
IN010065	1	5	.688679993152618	2.59128856658936	2	12	4
IN010066	1	5	.545657992362976	2.37956380844116	2	12	4
IN010067	1	5	.608076989650726	2.47196674346924	2	12	4
IN010068	1	5	1.11523997783661	3.22275257110596	2	12	4
IN010069	1	5	.966252028942108	3.0021960735321	2	12	4
IN010070	1	5	1.59264004230499	3.92947840690613	2	12	4
IN010071	1	5	.653535008430481	2.53926110267639	2	12	4
IN010072	1	5	.345281988382339	2.08293437957764	2	12	4
IN010073	1	5	1.03245997428894	3.10020804405212	2	12	4
IN010075	1	5	1.17033994197845	3.30432057380676	2	12	4
IN010076	1	5	-1.02058005332947	.0609613135457039	2	12	4
IN010079	1	5	1.93513000011444	4.43648815155029	2	12	4
IN010080	1	5	-.03992760181427	1.51268398761749	2	12	4
IN010081	1	5	1.05604994297028	3.13512969017029	2	12	4
IN010082	1	5	1.29693996906281	3.49173474311829	2	12	4
IN010083	1	5	-2.08968997001648	-1.52171063423157	2	12	4
IN010084	1	5	1.23266005516052	3.39657711982727	2	12	4
IN010085	1	5	1.24825000762939	3.41965579986572	2	12	4
IN010086	1	5	.145316004753113	1.7869119644165	2	12	4
IN010087	1	5	1.61495995521545	3.96252012252808	2	12	4
IN010088	1	5	.282920002937317	1.99061596393585	2	12	4
IN010089	1	5	.291368007659912	2.00312209129333	2	12	4
IN010090	1	5	1.05616998672485	3.1353075504303	2	12	4
IN010091	1	5	.0688233971595764	1.67367506027222	2	12	4
IN010092	1	5	-.38646200299263	.999686896800995	2	12	4
IN010093	1	5	1.27591001987457	3.46060276031494	2	12	4
IN010094	1	5	1.11618995666504	3.22415900230408	2	12	4
IN010095	1	5	-.0153756998479366	1.54902970790863	2	12	4
IN010096	1	5	1.3665599822998	3.59479761123657	2	12	4
IN010097	1	5	.0491713993251324	1.64458298683167	2	12	4
IN010098	1	5	.112876996397972	1.7388904094696	2	12	4
IN010099	1	5	-.112213999032974	1.40567374229431	2	12	4
IN010100	1	5	.345914006233215	2.08386993408203	2	12	4
IN020002	1	5	.843437016010284	2.82038521766663	2	12	4
IN020003	1	5	.0419683009386063	1.63391971588135	2	12	4
IN020004	1	5	-.996618986129761	.0964324176311493	2	12	4
IN020005	1	5	.893435001373291	2.89440035820007	2	12	4
IN020006	1	5	.289211004972458	1.99992895126343	2	12	4
IN020007	1	5	.309074014425278	2.0293333530426	2	12	4
IN020008	1	5	.260410010814667	1.95729303359985	2	12	4
IN020009	1	5	-.0655386969447136	1.4747701883316	2	12	4
IN020010	1	5	.003839350072667	1.57747495174408	2	12	4
IN020011	1	5	-.568050026893616	.730870485305786	2	12	4
IN020014	1	5	.389741003513336	2.1487500667572	2	12	4
IN020015	1	5	-1.17040002346039	-.160826787352562	2	12	4
IN020016	1	5	-2.6401801109314	-2.33663654327393	2	12	4
IN020017	1	5	.81741601228714	2.78186464309692	2	12	4
IN020018	1	5	.91354101896286	2.92416477203369	2	12	4
IN020019	1	5	-.330325990915298	1.08278858661652	2	12	4
IN020020	1	5	-.46211901307106	.887686967849731	2	12	4
IN020021	1	5	.463607013225555	2.25809860229492	2	12	4
IN020022	1	5	-.0734769031405449	1.46301877498627	2	12	4
IN020023	1	5	1.72458004951477	4.12479782104492	2	12	4
IN020024	1	5	1.49190998077393	3.78036141395569	2	12	4
IN020025	1	5	.951783001422882	2.9807767868042	2	12	4
IN020026	1	5	-.0451623983681202	1.50493454933167	2	12	4
IN020027	1	5	-1.06176996231079	-1.47478467624751E-05	2	12	4
IN020028	1	5	-1.32572996616364	-.39077165722847	2	12	4
IN020029	1	5	-1.03691005706787	.036786962300539	2	12	4
IN020030	1	5	.358844012022018	2.10301113128662	2	12	4
IN020031	1	5	1.41279995441437	3.66324973106384	2	12	4
IN020032	1	5	.567946970462799	2.41255974769592	2	12	4
IN020033	1	5	.560002028942108	2.40079832077026	2	12	4
IN020034	1	5	1.14709997177124	3.26991701126099	2	12	4
IN020035	1	5	-1.47274994850159	-.608414769172668	2	12	4
IN020036	1	5	1.67712998390198	4.05455446243286	2	12	4
IN020037	1	5	.931836009025574	2.95124793052673	2	12	4
IN020038	1	5	1.20793998241425	3.35998225212097	2	12	4
IN020039	1	5	1.88400995731354	4.36081218719482	2	12	4
IN020040	1	5	1.87136995792389	4.34210014343262	2	12	4
IN020041	1	5	1.82650005817413	4.27567625045776	2	12	4
IN020042	1	5	.0297452006489038	1.61582505702972	2	12	4
IN020043	1	5	1.93950998783112	4.44297218322754	2	12	4
IN020044	1	5	-1.35040998458862	-.427307069301605	2	12	4
IN020045	1	5	.726043999195099	2.6466007232666	2	12	4
IN020046	1	5	-1.61633002758026	-.820965528488159	2	12	4
IN020047	1	5	.543052017688751	2.37570595741272	2	12	4
IN020048	1	5	.900960028171539	2.90554022789001	2	12	4
IN020049	1	5	-.187196999788284	1.29467165470123	2	12	4
IN020050	1	5	-1.73817002773285	-1.00133311748505	2	12	4
IN020051	1	5	1.1226099729538	3.23366284370422	2	12	4
IN020052	1	5	.480044990777969	2.28243279457092	2	12	4
IN020053	1	5	.566175997257233	2.40993785858154	2	12	4
IN020054	1	5	.684804975986481	2.58555197715759	2	12	4
IN020055	1	5	-.454014986753464	.899683892726898	2	12	4
IN020056	1	5	2.21236991882324	4.84690427780151	2	12	4
IN020057	1	5	1.15945994853973	3.28821420669556	2	12	4
IN020058	1	5	.669363021850586	2.56269240379333	2	12	4
IN020059	1	5	.898531973361969	2.90194582939148	2	12	4
IN020060	1	5	1.67912995815277	4.05751514434814	2	12	4
IN020061	1	5	1.382120013237	3.61783218383789	2	12	4
IN020062	1	5	-.0336400009691715	1.52199196815491	2	12	4
IN020063	1	5	.280108988285065	1.98645460605621	2	12	4
IN020064	1	5	.996793985366821	3.04740929603577	2	12	4
IN020065	1	5	-.425204992294312	.942333161830902	2	12	4
IN020066	1	5	1.15371000766754	3.27970218658447	2	12	4
IN020067	1	5	.719246983528137	2.63653874397278	2	12	4
IN020068	1	5	.250431001186371	1.94252038002014	2	12	4
IN020069	1	5	.29814401268959	2.01315307617188	2	12	4
IN020070	1	5	.443659991025925	2.22856974601746	2	12	4
IN020071	1	5	.990954995155334	3.03876543045044	2	12	4
IN020072	1	5	-2.45423007011414	-2.06136274337769	2	12	4
IN020073	1	5	2.26447010040283	4.92403173446655	2	12	4
IN020074	1	5	.743757009506226	2.67282247543335	2	12	4
IN020075	1	5	.4948950111866	2.30441617965698	2	12	4
IN020076	1	5	-1.30291998386383	-.357004582881927	2	12	4
IN020078	1	5	2.42719006538391	5.16491651535034	2	12	4
IN020079	1	5	-1.44047999382019	-.560643494129181	2	12	4
IN020080	1	5	.236000999808311	1.92115879058838	2	12	4
IN020081	1	5	-.897867023944855	.242621272802353	2	12	4
IN020082	1	5	.719195008277893	2.63646173477173	2	12	4
IN020083	1	5	-.380638986825943	1.00830709934235	2	12	4
IN020084	1	5	1.17885005474091	3.31691861152649	2	12	4
IN020085	1	5	.559728026390076	2.40039253234863	2	12	4
IN020086	1	5	-.1824039965868	1.3017669916153	2	12	4
IN020087	1	5	1.00756001472473	3.06334710121155	2	12	4
IN020088	1	5	.93265700340271	2.95246338844299	2	12	4
IN020089	1	5	1.91006994247437	4.39939022064209	2	12	4
IN020090	1	5	-.357892990112305	1.04197943210602	2	12	4
IN020091	1	5	-1.44211995601654	-.563071191310883	2	12	4
IN020093	1	5	.36506000161171	2.11221313476563	2	12	4
IN020094	1	5	1.24344003200531	3.41253542900085	2	12	4
IN020095	1	5	2.09496998786926	4.67310953140259	2	12	4
IN020096	1	5	.289467006921768	2.0003080368042	2	12	4
IN020097	1	5	.88078099489212	2.87566781044006	2	12	4
IN020098	1	5	.733337998390198	2.65739870071411	2	12	4
IN020099	1	5	.400867998600006	2.16522192955017	2	12	4
IN020100	1	5	.644198000431061	2.52543902397156	2	12	4
IN030001	1	5	1.57166004180908	3.8984203338623	2	12	4
IN030003	1	5	1.83756995201111	4.29206371307373	2	12	4
IN030004	1	5	.975345015525818	3.01565718650818	2	12	4
IN030005	1	5	.944056987762451	2.96933937072754	2	12	4
IN030006	1	5	1.57363998889923	3.90135145187378	2	12	4
IN030007	1	5	.548114001750946	2.38319969177246	2	12	4
IN030008	1	5	1.40276002883911	3.64838695526123	2	12	4
IN030009	1	5	1.24175000190735	3.41003346443176	2	12	4
IN030010	1	5	1.14812004566193	3.27142715454102	2	12	4
IN030011	1	5	1.3123300075531	3.51451754570007	2	12	4
IN030012	1	5	-.17807400226593	1.30817699432373	2	12	4
IN030013	1	5	.897441029548645	2.90033078193665	2	12	4
IN030014	1	5	1.07481002807617	3.16290163993835	2	12	4
IN030015	1	5	1.9816700220108	4.50538444519043	2	12	4
IN030016	1	5	1.26161003112793	3.43943357467651	2	12	4
IN030017	1	5	1.15961003303528	3.28843641281128	2	12	4
IN030018	1	5	.404323995113373	2.17033815383911	2	12	4
IN030019	1	5	.242670997977257	1.93103277683258	2	12	4
IN030020	1	5	1.9036500453949	4.38988637924194	2	12	4
IN030021	1	5	1.51124000549316	3.80897688865662	2	12	4
IN030022	1	5	1.3681800365448	3.59719586372375	2	12	4
IN030023	1	5	.0282876007258892	1.61366736888885	2	12	4
IN030024	1	5	.432976990938187	2.21275496482849	2	12	4
IN030026	1	5	1.36355996131897	3.59035658836365	2	12	4
IN030027	1	5	.961130976676941	2.99461507797241	2	12	4
IN030028	1	5	1.66824996471405	4.04140853881836	2	12	4
IN030029	1	5	2.18166995048523	4.80145740509033	2	12	4
IN030030	1	5	-.570716023445129	.726923882961273	2	12	4
IN030031	1	5	.957965016365051	2.98992848396301	2	12	4
IN030032	1	5	-1.019700050354	.0622640401124954	2	12	4
IN030033	1	5	1.26283001899719	3.44123959541321	2	12	4
IN030034	1	5	1.45538997650146	3.72629833221436	2	12	4
IN030036	1	5	1.02287995815277	3.08602619171143	2	12	4
IN030037	1	5	2.0857400894165	4.65944623947144	2	12	4
IN030038	1	5	1.72237002849579	4.12152624130249	2	12	4
IN030039	1	5	2.19086003303528	4.81506204605103	2	12	4
IN030040	1	5	1.1032999753952	3.2050769329071	2	12	4
IN030042	1	5	.865153014659882	2.85253286361694	2	12	4
IN030045	1	5	2.25762009620667	4.91389083862305	2	12	4
IN030047	1	5	.736019015312195	2.66136741638184	2	12	4
IN030048	1	5	1.48138999938965	3.76478791236877	2	12	4
IN030050	1	5	2.11338996887207	4.70037794113159	2	12	4
IN030051	1	5	2.01234006881714	4.55078744888306	2	12	4
IN030052	1	5	1.67211997509003	4.04713773727417	2	12	4
IN030053	1	5	1.59519994258881	3.93326807022095	2	12	4
IN030054	1	5	-2.46775007247925	-2.08137726783752	2	12	4
IN030055	1	5	.843954026699066	2.82115054130554	2	12	4
IN030056	1	5	1.21079003810883	3.36420154571533	2	12	4
IN030057	1	5	1.75059998035431	4.16331672668457	2	12	4
IN030058	1	5	1.99325001239777	4.52252721786499	2	12	4
IN030059	1	5	.859669029712677	2.84441447257996	2	12	4
IN030061	1	5	1.60406005382538	3.94638419151306	2	12	4
IN030063	1	5	1.87309002876282	4.34464645385742	2	12	4
IN030064	1	5	2.17306995391846	4.78872585296631	2	12	4
IN030065	1	5	1.1005300283432	3.20097637176514	2	12	4
IN030066	1	5	1.18357002735138	3.32390594482422	2	12	4
IN030067	1	5	1.44633996486664	3.71290111541748	2	12	4
IN030068	1	5	1.99925994873047	4.53142404556274	2	12	4
IN030069	1	5	1.3395299911499	3.5547833442688	2	12	4
IN030070	1	5	-.0697916969656944	1.46847426891327	2	12	4
IN030071	1	5	.604790985584259	2.46710228919983	2	12	4
IN030072	1	5	2.40339994430542	5.12969827651978	2	12	4
IN030073	1	5	2.16877007484436	4.78236055374146	2	12	4
IN030074	1	5	1.64715003967285	4.01017332077026	2	12	4
IN030075	1	5	1.10790002346039	3.21188688278198	2	12	4
IN030076	1	5	.177328005433083	1.83430135250092	2	12	4
IN030078	1	5	1.60318005084991	3.94508147239685	2	12	4
IN030079	1	5	1.41911995410919	3.67260551452637	2	12	4
IN030080	1	5	.537425994873047	2.36737751960754	2	12	4
IN030081	1	5	1.21243000030518	3.36662912368774	2	12	4
IN030082	1	5	.956233024597168	2.98736429214478	2	12	4
IN030083	1	5	.525259017944336	2.34936594963074	2	12	4
IN030084	1	5	1.96509003639221	4.48084020614624	2	12	4
IN030085	1	5	1.76740002632141	4.18818664550781	2	12	4
IN030086	1	5	2.09346008300781	4.67087459564209	2	12	4
IN030087	1	5	1.50169003009796	3.79483938217163	2	12	4
IN030088	1	5	1.30906999111176	3.5096914768219	2	12	4
IN030089	1	5	.549567997455597	2.38535213470459	2	12	4
IN030090	1	5	2.03332996368408	4.58186006546021	2	12	4
IN030091	1	5	1.73696005344391	4.1431245803833	2	12	4
IN030092	1	5	1.85511004924774	4.31802988052368	2	12	4
IN030093	1	5	1.81403994560242	4.25723075866699	2	12	4
IN030094	1	5	1.04999005794525	3.12615895271301	2	12	4
IN030095	1	5	1.66788005828857	4.04086112976074	2	12	4
IN030096	1	5	1.24428999423981	3.41379356384277	2	12	4
IN030097	1	5	.768935978412628	2.71009659767151	2	12	4
IN030098	1	5	.594900012016296	2.45246005058289	2	12	4
IN030099	1	5	1.31562995910645	3.51940274238586	2	12	4
IN030100	1	5	.849357008934021	2.82914900779724	2	12	4
IN040001	1	5	.40413698554039	2.17006134986877	2	12	4
IN040002	1	5	.312925010919571	2.03503441810608	2	12	4
IN040003	1	5	.345167011022568	2.08276414871216	2	12	4
IN040004	1	5	1.35558998584747	3.57855820655823	2	12	4
IN040005	1	5	1.3402099609375	3.55578994750977	2	12	4
IN040006	1	5	.758372008800507	2.6944580078125	2	12	4
IN040007	1	5	.423359990119934	2.1985182762146	2	12	4
IN040008	1	5	.490689992904663	2.29819130897522	2	12	4
IN040009	1	5	-2.46467995643616	-2.07683229446411	2	12	4
IN040010	1	5	.0201213993132114	1.60157835483551	2	12	4
IN040011	1	5	-.272343009710312	1.16862452030182	2	12	4
IN040012	1	5	-1.10017001628876	-.0568608082830906	2	12	4
IN040013	1	5	.571905970573425	2.41842031478882	2	12	4
IN040014	1	5	-1.03129005432129	.0451066121459007	2	12	4
IN040015	1	5	.0694674029946327	1.67462837696075	2	12	4
IN040016	1	5	-2.07928991317749	-1.50631475448608	2	12	4
IN040017	1	5	-.0795333981513977	1.45405292510986	2	12	4
IN040018	1	5	.690735995769501	2.59433221817017	2	12	4
IN040019	1	5	1.64677000045776	4.00961065292358	2	12	4
IN040020	1	5	-1.63995003700256	-.855931758880615	2	12	4
IN040021	1	5	1.56342995166779	3.88623690605164	2	12	4
IN040022	1	5	.875410974025726	2.86771821975708	2	12	4
IN040023	1	5	-.349209994077682	1.05483341217041	2	12	4
IN040024	1	5	.68146800994873	2.58061218261719	2	12	4
IN040025	1	5	1.17270004749298	3.30781435966492	2	12	4
IN040027	1	5	-.320032000541687	1.09802746772766	2	12	4
IN040028	1	5	.714645028114319	2.62972617149353	2	12	4
