sibid	childid	round	theta_eap	ppvt_score	yc	country	group	language
15	VN120060	5	1.39095997810364	4.67983436584473	1	4	24	6
15	VN120061	3	.203526005148888	2.63735556602478	1	4	22	6
15	VN120061	4	1.05104005336761	4.09514570236206	1	4	23	6
15	VN120061	5	.846747994422913	3.74374723434448	1	4	24	6
6	VN120062	3	-1.49829995632172	-.289917290210724	1	4	22	6
6	VN120062	4	-.0130476001650095	2.26483201980591	1	4	23	6
6	VN120062	5	.0231027007102966	2.32701349258423	1	4	24	6
16	VN120063	3	-1.47443997859955	-.24887627363205	1	4	22	6
16	VN120063	4	.952112019062042	3.92498159408569	1	4	23	6
16	VN120063	5	.505563020706177	3.15688252449036	1	4	24	6
3	VN120066	3	-.570110023021698	1.30664145946503	1	4	22	6
3	VN120066	4	1.61213004589081	5.06026363372803	1	4	23	6
3	VN120066	5	.69243597984314	3.47831869125366	1	4	24	6
3	VN120067	3	.599299013614655	3.31811571121216	1	4	22	6
3	VN120067	4	1.43885004520416	4.76220893859863	1	4	23	6
8	VN120069	3	-.827874004840851	.863267421722412	1	4	22	6
8	VN120069	4	.116200000047684	2.48714804649353	1	4	23	6
8	VN120069	5	-.0867021977901459	2.13814043998718	1	4	24	6
7	VN120070	3	-1.46344995498657	-.229972586035728	1	4	22	6
7	VN120070	4	.859543979167938	3.7657573223114	1	4	23	6
7	VN120070	5	-.237037003040314	1.87955296039581	1	4	24	6
3	VN120072	3	.627469003200531	3.36657047271729	1	4	22	6
3	VN120072	4	1.09071004390717	4.16338109970093	1	4	23	6
3	VN120072	5	.223259001970291	2.67129778862	1	4	24	6
3	VN120076	3	-.796833992004395	.916658639907837	1	4	22	6
3	VN120076	4	.662074029445648	3.4260938167572	1	4	23	6
3	VN120076	5	-.476175010204315	1.46821701526642	1	4	24	6
15	VN120077	3	-.641160011291504	1.1844300031662	1	4	22	6
15	VN120077	4	.563063979148865	3.25578880310059	1	4	23	6
15	VN120077	5	.50789600610733	3.16089558601379	1	4	24	6
15	VN120078	3	.388751000165939	2.95595693588257	1	4	22	6
15	VN120078	4	1.14556002616882	4.25772714614868	1	4	23	6
15	VN120078	5	.53133898973465	3.20121932029724	1	4	24	6
17	VN120081	3	-2.19881010055542	-1.4948490858078	1	4	22	6
17	VN120081	4	-.345625013113022	1.69277310371399	1	4	23	6
17	VN120081	5	-.0557511001825333	2.1913788318634	1	4	24	6
4	VN120083	3	1.06615996360779	4.12115287780762	1	4	22	6
15	VN120084	3	.0964623987674713	2.45319771766663	1	4	22	6
15	VN120084	4	.639154016971588	3.38666963577271	1	4	23	6
15	VN120084	5	.38188898563385	2.94415378570557	1	4	24	6
3	VN120085	3	-1.82664000988007	-.854687690734863	1	4	22	6
3	VN120085	4	-.228881001472473	1.89358186721802	1	4	23	6
3	VN120085	5	.282283991575241	2.77282547950745	1	4	24	6
15	VN120086	3	.656125009059906	3.41586089134216	1	4	22	6
15	VN120086	4	1.5636500120163	4.97687435150146	1	4	23	6
15	VN120086	5	1.35502994060516	4.61803150177002	1	4	24	6
3	VN120087	3	-1.19590997695923	.230216950178146	1	4	22	6
3	VN120087	4	.325226008892059	2.84668898582458	1	4	23	6
3	VN120087	5	.80062597990036	3.6644139289856	1	4	24	6
15	VN120088	3	.0896103978157043	2.44141173362732	1	4	22	6
15	VN120088	4	1.01186001300812	4.02775287628174	1	4	23	6
15	VN120088	5	-.209305003285408	1.9272540807724	1	4	24	6
4	VN120090	3	-2.03541994094849	-1.21380543708801	1	4	22	6
4	VN120090	4	-.515052020549774	1.4013454914093	1	4	23	6
4	VN120090	5	-.504786014556885	1.41900384426117	1	4	24	6
15	VN120092	3	-.453824996948242	1.50666069984436	1	4	22	6
15	VN120092	4	-1.38529002666473	-.0955314412713051	1	4	23	6
15	VN120092	5	.101373001933098	2.46164441108704	1	4	24	6
6	VN120093	3	-2.36975002288818	-1.78887903690338	1	4	22	6
6	VN120093	4	-1.32341003417969	.0109069533646107	1	4	23	6
6	VN120093	5	-.369325011968613	1.65200734138489	1	4	24	6
16	VN120094	3	-2.06911993026733	-1.27177202701569	1	4	22	6
16	VN120094	4	-1.55077004432678	-.380169928073883	1	4	23	6
16	VN120094	5	-.520416021347046	1.39211905002594	1	4	24	6
3	VN120095	3	-2.05594992637634	-1.24911856651306	1	4	22	6
3	VN120095	4	-.220127001404762	1.90863943099976	1	4	23	6
3	VN120095	5	-.207216992974281	1.93084561824799	1	4	24	6
3	VN120096	3	-1.64441001415253	-.541237950325012	1	4	22	6
3	VN120096	4	-.490779995918274	1.44309532642365	1	4	23	6
3	VN120096	5	-.347478985786438	1.68958413600922	1	4	24	6
3	VN120097	3	-2.64327001571655	-2.25935482978821	1	4	22	6
3	VN120097	4	-1.2817200422287	.0826169773936272	1	4	23	6
3	VN120097	5	-.147937998175621	2.03281021118164	1	4	24	6
5	VN120098	3	-.0608230009675026	2.18265461921692	1	4	22	6
5	VN120098	4	.730660974979401	3.5440685749054	1	4	23	6
6	VN120099	3	-2.64342999458313	-2.25962996482849	1	4	22	6
6	VN120099	4	-.936206996440887	.676926255226135	1	4	23	6
6	VN120099	5	-.541517972946167	1.35582196712494	1	4	24	6
15	VN120100	3	-.919476985931396	.705703139305115	1	4	22	6
15	VN120100	4	-.490123987197876	1.44422364234924	1	4	23	6
15	VN120100	5	-.0845004022121429	2.14192771911621	1	4	24	6
15	VN120115	3	-.680950999259949	1.11598634719849	1	4	22	6
15	VN120115	4	1.21744000911713	4.38136625289917	1	4	23	6
15	VN120115	5	1.15567004680634	4.27511739730835	1	4	24	6
4	VN120121	3	.114318996667862	2.48391246795654	1	4	22	6
4	VN120121	4	1.59799003601074	5.03594207763672	1	4	23	6
5	VN120124	3	-2.12312006950378	-1.36465644836426	1	4	22	6
5	VN120124	4	-.882336020469666	.769588530063629	1	4	23	6
5	VN120124	5	-.9774010181427	.606069326400757	1	4	24	6
10	VN120126	3	-1.80785000324249	-.822367429733276	1	4	22	6
10	VN120126	4	-1.19616997241974	.229769736528397	1	4	23	6
10	VN120126	5	-.545099020004272	1.34966230392456	1	4	24	6
7	VN120134	3	1.31429994106293	4.54797315597534	1	4	22	6
7	VN120134	4	1.18173003196716	4.31994247436523	1	4	23	6
15	VN120135	3	.160246998071671	2.56291222572327	1	4	22	6
15	VN120135	4	1.27634000778198	4.48267889022827	1	4	23	6
15	VN120135	5	.955660998821259	3.93108606338501	1	4	24	6
3	VN120139	3	.65088301897049	3.4068443775177	1	4	22	6
3	VN120139	4	2.52285003662109	6.6267728805542	1	4	23	6
3	VN120139	5	.794342994689941	3.6536066532135	1	4	24	6
3	VN120140	3	.951601028442383	3.92410254478455	1	4	22	6
4	VN120141	3	-1.59553003311157	-.45716056227684	1	4	22	6
4	VN120141	4	-.347267985343933	1.6899471282959	1	4	23	6
4	VN120141	5	.879293978214264	3.79972887039185	1	4	24	6
16	VN120146	3	-1.69912004470825	-.635343432426453	1	4	22	6
16	VN120146	4	-1.08290004730225	.424602806568146	1	4	23	6
5	VN120148	3	-1.66842997074127	-.58255410194397	1	4	22	6
5	VN120148	4	.58949601650238	3.30125379562378	1	4	23	6
5	VN120148	5	-.346679985523224	1.69095849990845	1	4	24	6
3	VN130005	3	-1.29402995109558	.0614429786801338	1	4	22	6
3	VN130005	4	.790669977664948	3.64728879928589	1	4	23	6
3	VN130005	5	.34247300028801	2.87635517120361	1	4	24	6
4	VN130006	3	.220328003168106	2.66625618934631	1	4	22	6
4	VN130006	4	.89053601026535	3.81906604766846	1	4	23	6
6	VN130007	3	-1.24735999107361	.141718938946724	1	4	22	6
6	VN130007	4	-1.00021004676819	.566836059093475	1	4	23	6
6	VN130007	5	.359685003757477	2.90596103668213	1	4	24	6
15	VN130012	3	.843631029129028	3.73838591575623	1	4	22	6
15	VN130012	4	.841428995132446	3.73459815979004	1	4	23	6
15	VN130012	5	1.76034998893738	5.31521368026733	1	4	24	6
5	VN130014	3	.811159014701843	3.6825315952301	1	4	22	6
5	VN130014	4	.863050997257233	3.77178978919983	1	4	23	6
3	VN130015	3	.305047005414963	2.81197953224182	1	4	22	6
3	VN130015	4	.753724992275238	3.58374047279358	1	4	23	6
15	VN130019	3	-.117068998515606	2.08590722084045	1	4	22	6
15	VN130019	4	.364279001951218	2.91386318206787	1	4	23	6
15	VN130019	5	.596147000789642	3.31269407272339	1	4	24	6
4	VN130020	3	1.53188002109528	4.92222738265991	1	4	22	6
4	VN130020	4	.743920028209686	3.56687521934509	1	4	23	6
3	VN130021	3	-.0616491995751858	2.18123364448547	1	4	22	6
3	VN130021	4	.567436993122101	3.26331067085266	1	4	23	6
4	VN130022	3	.547514975070953	3.22904324531555	1	4	22	6
4	VN130022	4	.851557016372681	3.75201916694641	1	4	23	6
4	VN130023	3	1.11466002464294	4.20457696914673	1	4	22	6
4	VN130023	4	.824855983257294	3.70609140396118	1	4	23	6
3	VN130024	3	1.78545999526978	5.35840463638306	1	4	22	6
3	VN130024	4	.901050984859467	3.83715271949768	1	4	23	6
3	VN130025	3	-2.13611006736755	-1.38700020313263	1	4	22	6
3	VN130025	4	.628259003162384	3.36792922019958	1	4	23	6
3	VN130025	5	.319177985191345	2.83628582954407	1	4	24	6
3	VN130026	3	.677555024623871	3.4527223110199	1	4	22	6
3	VN130026	4	.9288370013237	3.88494682312012	1	4	23	6
3	VN130029	3	1.02434003353119	4.04921960830688	1	4	22	6
3	VN130029	4	.866173982620239	3.77716159820557	1	4	23	6
4	VN130030	3	1.06805002689362	4.12440395355225	1	4	22	6
4	VN130030	4	.487800002098083	3.12632894515991	1	4	23	6
3	VN130033	3	1.06019997596741	4.11090135574341	1	4	22	6
3	VN130033	4	.831297993659973	3.71717214584351	1	4	23	6
4	VN130034	3	-1.53956997394562	-.360904932022095	1	4	22	6
4	VN130034	4	.730359971523285	3.54355096817017	1	4	23	6
4	VN130034	5	.712785005569458	3.5133204460144	1	4	24	6
15	VN130037	3	.31843701004982	2.83501148223877	1	4	22	6
15	VN130037	4	.732554018497467	3.54732489585876	1	4	23	6
16	VN130039	3	-2.06852006912231	-1.27074015140533	1	4	22	6
16	VN130039	4	.768900990486145	3.60984444618225	1	4	23	6
16	VN130039	5	1.28064000606537	4.49007511138916	1	4	24	6
3	VN130042	3	-1.16887998580933	.276710629463196	1	4	22	6
3	VN130042	4	.783379971981049	3.63474941253662	1	4	23	6
3	VN130042	5	.731069028377533	3.54477047920227	1	4	24	6
3	VN130044	3	.724848985671997	3.53407144546509	1	4	22	6
3	VN130044	4	.865782022476196	3.77648735046387	1	4	23	6
3	VN130045	3	-2.36513996124268	-1.78094947338104	1	4	22	6
3	VN130045	4	.931281983852386	3.88915228843689	1	4	23	6
3	VN130045	5	.453072994947433	3.06659579277039	1	4	24	6
15	VN130047	3	-.0102976001799107	2.26956224441528	1	4	22	6
15	VN130047	4	.624327003955841	3.36116600036621	1	4	23	6
15	VN130047	5	1.55796003341675	4.96708726882935	1	4	24	6
5	VN130048	4	.558290004730225	3.24757719039917	1	4	23	6
5	VN130048	5	.379727005958557	2.94043493270874	1	4	24	6
5	VN130049	3	-1.45942997932434	-.22305791079998	1	4	22	6
5	VN130049	4	.815456986427307	3.6899242401123	1	4	23	6
5	VN130049	5	.496621996164322	3.14150333404541	1	4	24	6
6	VN130052	3	.0708706006407738	2.40917801856995	1	4	22	6
6	VN130052	4	.903603971004486	3.84154391288757	1	4	23	6
7	VN130053	3	-.861774027347565	.80495673418045	1	4	22	6
7	VN130053	4	.882107019424438	3.80456757545471	1	4	23	6
7	VN130053	5	1.55040001869202	4.95408344268799	1	4	24	6
7	VN130054	3	-1.35980999469757	-.0517038069665432	1	4	22	6
7	VN130054	4	.8245769739151	3.70561146736145	1	4	23	6
7	VN130054	5	.227019995450974	2.67776703834534	1	4	24	6
4	VN130055	3	-1.85827994346619	-.909110844135284	1	4	22	6
4	VN130055	4	.712719023227692	3.51320695877075	1	4	23	6
4	VN130055	5	1.16601002216339	4.29290294647217	1	4	24	6
5	VN130056	3	-.289292991161346	1.78966856002808	1	4	22	6
5	VN130056	4	.870715975761414	3.78497409820557	1	4	23	6
5	VN130056	5	.878702998161316	3.79871249198914	1	4	24	6
15	VN130057	3	1.26933002471924	4.47062110900879	1	4	22	6
15	VN130057	4	.852598011493683	3.75380969047546	1	4	23	6
15	VN130057	5	1.35737001895905	4.62205696105957	1	4	24	6
15	VN130058	3	1.4033499956131	4.70114612579346	1	4	22	6
15	VN130058	4	.695922017097473	3.48431491851807	1	4	23	6
15	VN130058	5	2.0320999622345	5.78264474868774	1	4	24	6
3	VN130060	3	-1.60581994056702	-.474860012531281	1	4	22	6
3	VN130060	4	.500719010829926	3.14855051040649	1	4	23	6
3	VN130060	5	.612293004989624	3.34046649932861	1	4	24	6
3	VN130063	3	1.37557995319366	4.65337944030762	1	4	22	6
3	VN130063	4	.524489998817444	3.18943858146667	1	4	23	6
15	VN130064	3	-.404942005872726	1.59074330329895	1	4	22	6
15	VN130064	4	.746514976024628	3.57133865356445	1	4	23	6
4	VN130066	3	.974085986614227	3.96277856826782	1	4	22	6
4	VN130066	4	.905667006969452	3.84509253501892	1	4	23	6
4	VN130067	3	.35089498758316	2.8908417224884	1	4	22	6
3	VN130068	3	-1.31342995166779	.0280734710395336	1	4	22	6
3	VN130068	4	.607053995132446	3.33145499229431	1	4	23	6
3	VN130068	5	1.39836001396179	4.69256258010864	1	4	24	6
5	VN130069	3	-1.3639600276947	-.0588421858847141	1	4	22	6
5	VN130069	4	1.02469003200531	4.04982137680054	1	4	23	6
5	VN130069	5	1.71994996070862	5.24572229385376	1	4	24	6
15	VN130070	3	.173015996813774	2.58487582206726	1	4	22	6
15	VN130070	4	1.04927003383636	4.09210109710693	1	4	23	6
15	VN130070	5	.945491015911102	3.91359305381775	1	4	24	6
5	VN130072	3	1.03525996208191	4.06800270080566	1	4	22	6
5	VN130072	4	1.02286005020142	4.04667377471924	1	4	23	6
3	VN130074	3	-1.53468000888824	-.352493822574615	1	4	22	6
3	VN130074	4	1.06667995452881	4.12204742431641	1	4	23	6
3	VN130074	5	.99372798204422	3.99656438827515	1	4	24	6
3	VN130077	4	1.13508999347687	4.23971796035767	1	4	23	6
3	VN130077	5	.205322995781898	2.64044642448425	1	4	24	6
15	VN130078	3	.872714996337891	3.78841257095337	1	4	22	6
15	VN130078	4	1.13736999034882	4.24363946914673	1	4	23	6
15	VN130078	5	2.60624003410339	6.77021026611328	1	4	24	6
15	VN130079	3	.273034006357193	2.7569146156311	1	4	22	6
15	VN130079	4	.712998986244202	3.51368856430054	1	4	23	6
15	VN130079	5	1.3545800447464	4.61725807189941	1	4	24	6
3	VN130080	3	-2.193039894104	-1.48492395877838	1	4	22	6
3	VN130080	4	1.08387994766235	4.15163278579712	1	4	23	6
3	VN130080	5	.269140988588333	2.75021839141846	1	4	24	6
15	VN130081	3	.269147008657455	2.75022864341736	1	4	22	6
15	VN130081	4	1.02718997001648	4.05412149429321	1	4	23	6
15	VN130081	5	1.20078003406525	4.35270977020264	1	4	24	6
3	VN130087	3	-.415401011705399	1.57275295257568	1	4	22	6
3	VN130087	4	.927697002887726	3.88298583030701	1	4	23	6
3	VN130087	5	.260069996118546	2.73461556434631	1	4	24	6
15	VN130088	3	.476078987121582	3.10616779327393	1	4	22	6
15	VN130088	4	.965188980102539	3.94747495651245	1	4	23	6
15	VN130088	5	.337987005710602	2.86863899230957	1	4	24	6
3	VN130091	3	-1.32246005535126	.0125409914180636	1	4	22	6
3	VN130091	4	1.01259994506836	4.02902555465698	1	4	23	6
3	VN130091	5	.992258012294769	3.9940357208252	1	4	24	6
15	VN130092	3	-.139996007084846	2.04647088050842	1	4	22	6
15	VN130092	4	1.12086999416351	4.21525859832764	1	4	23	6
15	VN130092	5	1.27681005001068	4.48348760604858	1	4	24	6
6	VN130093	3	-.323363989591599	1.73106384277344	1	4	22	6
6	VN130093	4	1.22980999946594	4.40264368057251	1	4	23	6
6	VN130093	5	.671576976776123	3.44243955612183	1	4	24	6
4	VN130094	3	1.25783002376556	4.45084047317505	1	4	22	6
4	VN130094	4	.996173977851868	4.00077152252197	1	4	23	6
3	VN130095	3	-2.18447995185852	-1.47020018100739	1	4	22	6
3	VN130095	4	1.00724005699158	4.01980590820313	1	4	23	6
3	VN130095	5	.448493987321854	3.05871939659119	1	4	24	6
3	VN130096	3	-.441024988889694	1.52867770195007	1	4	22	6
3	VN130096	4	1.01398003101349	4.03139925003052	1	4	23	6
3	VN130096	5	1.21381998062134	4.37513971328735	1	4	24	6
5	VN130097	3	-.749787986278534	.997581422328949	1	4	22	6
5	VN130097	4	1.09195005893707	4.16551399230957	1	4	23	6
5	VN130097	5	1.29860997200012	4.52098512649536	1	4	24	6
6	VN130098	3	-.0341979004442692	2.22845196723938	1	4	22	6
6	VN130098	4	1.16314005851746	4.28796625137329	1	4	23	6
3	VN130099	3	.11871399730444	2.4914722442627	1	4	22	6
3	VN130099	4	1.11205995082855	4.20010423660278	1	4	23	6
3	VN130100	3	-.211680993437767	1.92316722869873	1	4	22	6
4	VN130103	3	.364603012800217	2.91442036628723	1	4	22	6
4	VN130103	4	1.17678999900818	4.31144523620605	1	4	23	6
4	VN130103	5	1.48362004756927	4.83921670913696	1	4	24	6
3	VN130104	3	-1.27731001377106	.0902025699615479	1	4	22	6
3	VN130104	4	.825667023658752	3.7074863910675	1	4	23	6
3	VN130104	5	1.01578998565674	4.03451251983643	1	4	24	6
4	VN140001	3	-.523648023605347	1.38655972480774	1	4	22	6
4	VN140001	4	.563874006271362	3.25718212127686	1	4	23	6
4	VN140001	5	1.2049800157547	4.35993432998657	1	4	24	6
15	VN140002	3	1.03629004955292	4.06977415084839	1	4	22	6
15	VN140002	4	.452504992485046	3.06561875343323	1	4	23	6
15	VN140002	5	2.48364996910095	6.55934572219849	1	4	24	6
5	VN140003	3	-1.98099005222321	-1.12018179893494	1	4	22	6
5	VN140003	4	.271476000547409	2.754234790802	1	4	23	6
3	VN140004	3	-.0428129993379116	2.2136332988739	1	4	22	6
3	VN140004	4	.597576975822449	3.31515383720398	1	4	23	6
3	VN140004	5	.461914986371994	3.08180475234985	1	4	24	6
7	VN140005	3	-1.41735994815826	-.150694191455841	1	4	22	6
7	VN140005	4	.566291987895966	3.2613410949707	1	4	23	6
7	VN140005	5	.539788007736206	3.21575236320496	1	4	24	6
8	VN140006	3	-.764972984790802	.971462070941925	1	4	22	6
8	VN140006	4	.537015974521637	3.2109842300415	1	4	23	6
8	VN140006	5	1.53413999080658	4.92611503601074	1	4	24	6
15	VN140007	3	.500174999237061	3.14761471748352	1	4	22	6
15	VN140007	4	.453972995281219	3.06814384460449	1	4	23	6
15	VN140007	5	.961320996284485	3.94082164764404	1	4	24	6
6	VN140008	3	-.322364985942841	1.73278212547302	1	4	22	6
6	VN140008	4	.633253991603851	3.37652111053467	1	4	23	6
6	VN140008	5	1.5888500213623	5.0202202796936	1	4	24	6
7	VN140009	3	-1.9726300239563	-1.105801820755	1	4	22	6
7	VN140009	4	.0635657012462616	2.39661288261414	1	4	23	6
7	VN140009	5	.674766004085541	3.44792485237122	1	4	24	6
3	VN140010	3	1.20000004768372	4.35136842727661	1	4	22	6
3	VN140010	4	-.721744000911713	1.04581928253174	1	4	23	6
4	VN140011	3	-1.33421003818512	-.00766989216208458	1	4	22	6
4	VN140011	4	.298200994729996	2.80020380020142	1	4	23	6
4	VN140011	5	.526717007160187	3.1932692527771	1	4	24	6
5	VN140013	3	.679799973964691	3.45658373832703	1	4	22	6
5	VN140013	4	1.33807003498077	4.58885955810547	1	4	23	6
3	VN140015	3	-.553332984447479	1.33549928665161	1	4	22	6
3	VN140015	4	.77735698223114	3.62438941001892	1	4	23	6
3	VN140016	3	.630302011966705	3.37144351005554	1	4	22	6
3	VN140016	4	.41177698969841	2.9955632686615	1	4	23	6
3	VN140016	5	.595867991447449	3.31221413612366	1	4	24	6
3	VN140017	3	-.458261013031006	1.49903047084808	1	4	22	6
3	VN140017	4	1.23605000972748	4.4133768081665	1	4	23	6
3	VN140017	5	.587559998035431	3.29792380332947	1	4	24	6
3	VN140018	3	-.426526993513107	1.55361545085907	1	4	22	6
3	VN140018	4	.486261010169983	3.12368178367615	1	4	23	6
3	VN140018	5	1.25092995166779	4.43897151947021	1	4	24	6
15	VN140019	3	.457731992006302	3.07460951805115	1	4	22	6
15	VN140019	4	.104162000119686	2.46644163131714	1	4	23	6
15	VN140019	5	1.19963002204895	4.35073184967041	1	4	24	6
3	VN140020	3	1.38250994682312	4.66529941558838	1	4	22	6
3	VN140020	4	.450331002473831	3.0618793964386	1	4	23	6
4	VN140021	3	1.09163999557495	4.16498041152954	1	4	22	6
4	VN140021	4	.791980028152466	3.64954209327698	1	4	23	6
4	VN140022	3	.814005017280579	3.68742680549622	1	4	22	6
4	VN140022	4	.681338012218475	3.45922923088074	1	4	23	6
3	VN140023	3	-.206547006964684	1.93199813365936	1	4	22	6
3	VN140023	4	.262297004461288	2.73844623565674	1	4	23	6
3	VN140023	5	.038944099098444	2.35426187515259	1	4	24	6
4	VN140024	3	-1.67145001888275	-.587748825550079	1	4	22	6
4	VN140024	4	.765057981014252	3.60323405265808	1	4	23	6
4	VN140024	5	1.11645996570587	4.20767259597778	1	4	24	6
15	VN140025	3	.888736009597778	3.81596994400024	1	4	22	6
15	VN140025	4	2.5166699886322	6.61614274978638	1	4	23	6
15	VN140025	5	1.42840003967285	4.74423408508301	1	4	24	6
5	VN140027	3	1.44596004486084	4.77443838119507	1	4	22	6
5	VN140027	4	.630361974239349	3.37154650688171	1	4	23	6
7	VN140028	3	-.843784987926483	.835899293422699	1	4	22	6
7	VN140028	4	-.412973999977112	1.57692766189575	1	4	23	6
7	VN140028	5	.493903011083603	3.13682651519775	1	4	24	6
3	VN140029	3	-.643962025642395	1.17961025238037	1	4	22	6
3	VN140029	4	.0679216012358665	2.40410542488098	1	4	23	6
3	VN140029	5	.372078001499176	2.9272780418396	1	4	24	6
15	VN140030	3	.402718991041183	2.97998285293579	1	4	22	6
15	VN140030	4	.541925013065338	3.21942806243896	1	4	23	6
15	VN140030	5	2.09209990501404	5.8858494758606	1	4	24	6
3	VN140031	3	.412391990423203	2.99662113189697	1	4	22	6
3	VN140031	4	.462738007307053	3.08322024345398	1	4	23	6
3	VN140031	5	2.50692009925842	6.59937238693237	1	4	24	6
15	VN140032	3	.527032971382141	3.19381260871887	1	4	22	6
15	VN140032	4	.777679979801178	3.62494492530823	1	4	23	6
15	VN140032	5	2.13418006896973	5.95823049545288	1	4	24	6
3	VN140033	3	.820266008377075	3.69819617271423	1	4	22	6
3	VN140033	4	.847513020038605	3.74506330490112	1	4	23	6
3	VN140033	5	.913748025894165	3.85899257659912	1	4	24	6
2	VN140034	3	-1.02344000339508	.526878714561462	1	4	22	6
2	VN140034	4	.659294009208679	3.42131185531616	1	4	23	6
3	VN140036	3	-.715975999832153	1.05574071407318	1	4	22	6
3	VN140036	4	.719744980335236	3.52529215812683	1	4	23	6
3	VN140036	5	1.18740999698639	4.32971239089966	1	4	24	6
3	VN140037	3	-1.98635005950928	-1.1294013261795	1	4	22	6
3	VN140037	4	.827325999736786	3.71034002304077	1	4	23	6
3	VN140037	5	2.40505003929138	6.424147605896	1	4	24	6
15	VN140040	3	.131431996822357	2.51334834098816	1	4	22	6
15	VN140040	4	1.22979998588562	4.40262651443481	1	4	23	6
15	VN140040	5	1.35959994792938	4.62589263916016	1	4	24	6
15	VN140041	3	.321626991033554	2.84049844741821	1	4	22	6
15	VN140041	4	-1.7095400094986	-.653266608715057	1	4	23	6
15	VN140041	5	1.70311999320984	5.21677350997925	1	4	24	6
4	VN140042	3	-1.21974003314972	.189227402210236	1	4	22	6
4	VN140042	4	-2.4243700504303	-1.88282978534698	1	4	23	6
3	VN140043	3	.382364988327026	2.9449725151062	1	4	22	6
3	VN140043	4	.573657989501953	3.2740113735199	1	4	23	6
15	VN140044	3	.614506006240845	3.34427309036255	1	4	22	6
15	VN140044	4	.4947429895401	3.13827133178711	1	4	23	6
15	VN140044	5	1.6298999786377	5.09082937240601	1	4	24	6
15	VN140046	3	.863324999809265	3.77226114273071	1	4	22	6
15	VN140046	4	.781328976154327	3.63122153282166	1	4	23	6
15	VN140046	5	1.66816997528076	5.15665674209595	1	4	24	6
4	VN140047	3	-1.11120998859406	.375907510519028	1	4	22	6
15	VN140048	3	-.493660002946854	1.43814146518707	1	4	22	6
15	VN140048	4	.682462990283966	3.46116423606873	1	4	23	6
3	VN140049	3	-.694074988365173	1.09341216087341	1	4	22	6
3	VN140049	4	.558049023151398	3.24716258049011	1	4	23	6
3	VN140049	5	.723591029644012	3.53190779685974	1	4	24	6
4	VN140051	3	-.433414995670319	1.5417674779892	1	4	22	6
4	VN140051	4	.584430992603302	3.29254174232483	1	4	23	6
4	VN140051	5	1.105299949646	4.1884765625	1	4	24	6
3	VN140052	3	.0140124997124076	2.31137752532959	1	4	22	6
3	VN140052	4	.568009972572327	3.26429629325867	1	4	23	6
3	VN140052	5	1.89848005771637	5.55280828475952	1	4	24	6
3	VN140053	3	-2.54666996002197	-2.09319519996643	1	4	22	6
3	VN140053	4	.0717153027653694	2.41063094139099	1	4	23	6
3	VN140053	5	.581616997718811	3.28770136833191	1	4	24	6
16	VN140055	3	-.126532003283501	2.06963014602661	1	4	22	6
16	VN140055	4	.268507987260818	2.7491295337677	1	4	23	6
16	VN140055	5	.414250999689102	2.99981880187988	1	4	24	6
3	VN140056	3	-1.12787997722626	.347233831882477	1	4	22	6
3	VN140056	4	.511035978794098	3.16629648208618	1	4	23	6
3	VN140056	5	.482602000236511	3.11738801002502	1	4	24	6
3	VN140057	3	-1.03288996219635	.510624051094055	1	4	22	6
3	VN140057	4	.51247102022171	3.16876482963562	1	4	23	6
4	VN140058	3	1.13997995853424	4.24812889099121	1	4	22	6
4	VN140058	4	.431980013847351	3.03031420707703	1	4	23	6
16	VN140059	3	-.845858991146088	.832331836223602	1	4	22	6
16	VN140059	4	.487549990415573	3.12589883804321	1	4	23	6
16	VN140059	5	1.29841995239258	4.52065801620483	1	4	24	6
3	VN140062	3	-2.35871005058289	-1.7698894739151	1	4	22	6
3	VN140062	4	.760399997234344	3.59522199630737	1	4	23	6
3	VN140062	5	.233208999037743	2.6884126663208	1	4	24	6
3	VN140063	3	-1.43624997138977	-.183186501264572	1	4	22	6
3	VN140063	4	.457242012023926	3.07376670837402	1	4	23	6
3	VN140063	5	1.48578000068665	4.84293174743652	1	4	24	6
16	VN140066	3	-1.18534004688263	.248398050665855	1	4	22	6
16	VN140066	4	.364829987287521	2.9148108959198	1	4	23	6
16	VN140066	5	.751223027706146	3.5794370174408	1	4	24	6
15	VN140067	3	.278665006160736	2.7666003704071	1	4	22	6
15	VN140067	4	.854914009571075	3.75779342651367	1	4	23	6
15	VN140067	5	2.43297004699707	6.47217226028442	1	4	24	6
15	VN140069	3	.13086099922657	2.51236605644226	1	4	22	6
15	VN140069	4	.44641900062561	3.05515027046204	1	4	23	6
15	VN140069	5	1.2218199968338	4.38890027999878	1	4	24	6
15	VN140070	3	.248372003436089	2.71449422836304	1	4	22	6
15	VN140070	4	.700626015663147	3.49240612983704	1	4	23	6
15	VN140070	5	1.41282999515533	4.71745252609253	1	4	24	6
3	VN140071	3	-1.39108002185822	-.105490677058697	1	4	22	6
3	VN140071	4	.591251015663147	3.30427265167236	1	4	23	6
3	VN140071	5	1.17075002193451	4.30105590820313	1	4	24	6
15	VN140073	3	.546168982982635	3.2267279624939	1	4	22	6
15	VN140073	4	.422161012887955	3.01342463493347	1	4	23	6
3	VN140074	3	-1.75506997108459	-.731581687927246	1	4	22	6
3	VN140074	4	.716986000537872	3.52054667472839	1	4	23	6
3	VN140074	5	.793120980262756	3.65150475502014	1	4	24	6
