childid	round	yc	theta_eap	read_score	country	group	language
VN160085	4	1	.878615021705627	1.36512637138367	4	23	6
VN160086	4	1	-1.25319004058838	-1.30768311023712	4	23	6
VN160088	4	1	-.444604009389877	-.293896019458771	4	23	6
VN160089	4	1	-.464206010103226	-.318472564220428	4	23	6
VN160091	4	1	1.99308001995087	2.76241779327393	4	23	6
VN160092	4	1	.124891996383667	.420125335454941	4	23	6
VN160093	4	1	.39580899477005	.759795010089874	4	23	6
VN160094	4	1	-.572454988956451	-.454192727804184	4	23	6
VN160095	4	1	.28099599480629	.615845024585724	4	23	6
VN160096	4	1	-1.28829002380371	-1.35169064998627	4	23	6
VN160097	4	1	.297607988119125	.636672794818878	4	23	6
VN160099	4	1	-.420042991638184	-.26310196518898	4	23	6
VN160100	4	1	-1.04993999004364	-1.05285274982452	4	23	6
VN160102	4	1	.335159003734589	.683753430843353	4	23	6
VN160104	4	1	-.207835003733635	.00295966281555593	4	23	6
VN160107	4	1	.151897996664047	.45398485660553	4	23	6
VN160114	4	1	-1.25525999069214	-1.31027841567993	4	23	6
VN170001	4	1	.101438999176025	.39072048664093	4	23	6
VN170002	4	1	-.611814022064209	-.503540217876434	4	23	6
VN170003	4	1	.627005994319916	1.04966461658478	4	23	6
VN170004	4	1	-.256116986274719	-.0575752072036266	4	23	6
VN170005	4	1	.12746299803257	.423348784446716	4	23	6
VN170006	4	1	-.611706018447876	-.503404796123505	4	23	6
VN170007	4	1	.381267011165619	.741562604904175	4	23	6
VN170008	4	1	-.42009299993515	-.263164669275284	4	23	6
VN170009	4	1	.151864007115364	.453942239284515	4	23	6
VN170010	4	1	-.294806003570557	-.106082633137703	4	23	6
VN170012	4	1	1.00319004058838	1.52131581306458	4	23	6
VN170013	4	1	-.215127006173134	-.00618288666009903	4	23	6
VN170015	4	1	.121207997202873	.415506422519684	4	23	6
VN170016	4	1	-.480179011821747	-.338499158620834	4	23	6
VN170017	4	1	.583082020282745	.994593739509583	4	23	6
VN170018	4	1	-1.64586997032166	-1.80001640319824	4	23	6
VN170019	4	1	-.309583008289337	-.124609708786011	4	23	6
VN170020	4	1	.96161299943924	1.46918737888336	4	23	6
VN170021	4	1	1.57740998268127	2.24125981330872	4	23	6
VN170022	4	1	-.106651999056339	.129820644855499	4	23	6
VN170024	4	1	.947369992733002	1.45132982730865	4	23	6
VN170025	4	1	.858317017555237	1.3396772146225	4	23	6
VN170026	4	1	.523576974868774	.919987618923187	4	23	6
VN170027	4	1	.840547025203705	1.3173975944519	4	23	6
VN170028	4	1	.420491009950638	.790740787982941	4	23	6
VN170029	4	1	.786055982112885	1.24907791614532	4	23	6
VN170030	4	1	.78676301240921	1.24996435642242	4	23	6
VN170032	4	1	.392183005809784	.755248844623566	4	23	6
VN170033	4	1	-1.15225005149841	-1.18112683296204	4	23	6
VN170034	4	1	-.591745972633362	-.478379309177399	4	23	6
VN170035	4	1	.718829989433289	1.1647914648056	4	23	6
VN170037	4	1	.505295991897583	.897067368030548	4	23	6
VN170039	4	1	.106053002178669	.396505415439606	4	23	6
VN170040	4	1	.829120993614197	1.30307185649872	4	23	6
VN170041	4	1	-.0919101014733315	.148303717374802	4	23	6
VN170043	4	1	-.610078990459442	-.501364827156067	4	23	6
VN170044	4	1	.775215029716492	1.23548579216003	4	23	6
VN170045	4	1	-1.22010004520416	-1.26619565486908	4	23	6
VN170046	4	1	1.12794005870819	1.67772459983826	4	23	6
VN170047	4	1	1.18953001499176	1.75494468212128	4	23	6
VN170048	4	1	.667887985706329	1.10092151165009	4	23	6
VN170050	4	1	-.00438921013846993	.258035451173782	4	23	6
VN170052	4	1	1.16974997520447	1.73014485836029	4	23	6
VN170053	4	1	.057668399065733	.33584189414978	4	23	6
VN170054	4	1	.277781009674072	.611814141273499	4	23	6
VN170055	4	1	1.52017998695374	2.16950631141663	4	23	6
VN170056	4	1	.215577006340027	.533824145793915	4	23	6
VN170057	4	1	.298936992883682	.638339042663574	4	23	6
VN170058	4	1	.385657995939255	.747067928314209	4	23	6
VN170059	4	1	-1.17120003700256	-1.20488584041595	4	23	6
VN170061	4	1	.385729998350143	.747158169746399	4	23	6
VN170062	4	1	-.721660971641541	-.641263842582703	4	23	6
VN170063	4	1	.339785009622574	.689553380012512	4	23	6
VN170064	4	1	-2.25886988639832	-2.56858205795288	4	23	6
VN170066	4	1	.158420994877815	.462163239717484	4	23	6
VN170068	4	1	.943686008453369	1.44671094417572	4	23	6
VN170069	4	1	1.18636000156403	1.75097012519836	4	23	6
VN170070	4	1	1.13722002506256	1.6893595457077	4	23	6
VN170071	4	1	-1.63574004173279	-1.78731572628021	4	23	6
VN170072	4	1	-.241858005523682	-.0396976172924042	4	23	6
VN170073	4	1	2.08582997322083	2.8787055015564	4	23	6
VN170074	4	1	1.62520003318787	2.30117797851563	4	23	6
VN170076	4	1	.0887977033853531	.374871104955673	4	23	6
VN170077	4	1	-.294319003820419	-.105472043156624	4	23	6
VN170080	4	1	-.637085020542145	-.535224378108978	4	23	6
VN170082	4	1	-.397215992212296	-.234481990337372	4	23	6
VN170084	4	1	-.26842400431633	-.0730054676532745	4	23	6
VN170086	4	1	-.146348997950554	.0800494402647018	4	23	6
VN170088	4	1	-1.18155002593994	-1.21786248683929	4	23	6
VN170089	4	1	.588842988014221	1.00181674957275	4	23	6
VN170090	4	1	.333243995904922	.681352436542511	4	23	6
VN170091	4	1	.165215998888016	.47068265080452	4	23	6
VN170092	4	1	-.42349499464035	-.267430007457733	4	23	6
VN170093	4	1	.999834001064301	1.5171080827713	4	23	6
VN170094	4	1	-.0951467007398605	.144245743751526	4	23	6
VN170095	4	1	.335727006196976	.684465527534485	4	23	6
VN170096	4	1	.532589972019196	.931287944316864	4	23	6
VN170097	4	1	.655398011207581	1.08526194095612	4	23	6
VN170099	4	1	-.878772974014282	-.838247358798981	4	23	6
VN170100	4	1	1.15779995918274	1.71516227722168	4	23	6
VN170103	4	1	-.35571700334549	-.182451486587524	4	23	6
VN170104	4	1	.36726900935173	.724012196063995	4	23	6
VN170109	4	1	.449544996023178	.827167987823486	4	23	6
VN170112	4	1	.535543978214264	.934991598129272	4	23	6
VN170114	4	1	.65427702665329	1.08385646343231	4	23	6
VN170118	4	1	.278237998485565	.612387120723724	4	23	6
VN170119	4	1	.610683977603912	1.02920043468475	4	23	6
VN170126	4	1	.568732976913452	.976603209972382	4	23	6
VN170132	4	1	-.973371028900146	-.95685225725174	4	23	6
VN170141	4	1	-.328662008047104	-.148530527949333	4	23	6
VN170144	4	1	.311006993055344	.653472125530243	4	23	6
VN180001	4	1	.643320024013519	1.07011878490448	4	23	6
VN180002	4	1	-.528685986995697	-.399316132068634	4	23	6
VN180003	4	1	-.28166401386261	-.0896054953336716	4	23	6
VN180004	4	1	.655983984470367	1.08599662780762	4	23	6
VN180005	4	1	.193746000528336	.506452918052673	4	23	6
VN180006	4	1	.15090000629425	.452733606100082	4	23	6
VN180007	4	1	-.16797399520874	.0529365055263042	4	23	6
VN180008	4	1	-.355798006057739	-.18255303800106	4	23	6
VN180015	4	1	.0103778000921011	.276549994945526	4	23	6
VN180016	4	1	.158323004841805	.462040394544601	4	23	6
VN180017	4	1	-.475189000368118	-.332242786884308	4	23	6
VN180018	4	1	1.50566005706787	2.15130138397217	4	23	6
VN180019	4	1	.773186981678009	1.23294305801392	4	23	6
VN180020	4	1	-.0841159969568253	.158075779676437	4	23	6
VN180021	4	1	.674256026744843	1.10890567302704	4	23	6
VN180023	4	1	.981848001480103	1.49455761909485	4	23	6
VN180024	4	1	.613560020923615	1.03280639648438	4	23	6
VN180025	4	1	-1.05843997001648	-1.06350982189178	4	23	6
VN180026	4	1	.617587983608246	1.0378565788269	4	23	6
VN180027	4	1	-.135756999254227	.0933294519782066	4	23	6
VN180028	4	1	1.38953995704651	2.00571274757385	4	23	6
VN180029	4	1	1.14871001243591	1.70376551151276	4	23	6
VN180030	4	1	.894366025924683	1.38487470149994	4	23	6
VN180031	4	1	.283735990524292	.619280397891998	4	23	6
VN180032	4	1	1.25864005088806	1.84159326553345	4	23	6
VN180033	4	1	-.411042004823685	-.251816719770432	4	23	6
VN180034	4	1	.56564199924469	.972727835178375	4	23	6
VN180035	4	1	-.094359003007412	.145233333110809	4	23	6
VN180036	4	1	1.25169003009796	1.83287954330444	4	23	6
VN180037	4	1	.262870013713837	.593119084835052	4	23	6
VN180039	4	1	.559953987598419	.965596318244934	4	23	6
VN180040	4	1	-.952663004398346	-.930889010429382	4	23	6
VN180042	4	1	1.09356999397278	1.6346321105957	4	23	6
VN180043	4	1	.466259986162186	.848124861717224	4	23	6
VN180044	4	1	.822691023349762	1.29501008987427	4	23	6
VN180045	4	1	.218861997127533	.537942826747894	4	23	6
VN180046	4	1	.325875997543335	.672114551067352	4	23	6
VN180047	4	1	1.75964999198914	2.4697482585907	4	23	6
VN180048	4	1	1.09275996685028	1.63361656665802	4	23	6
VN180050	4	1	.58025598526001	.991050541400909	4	23	6
VN180051	4	1	1.05113995075226	1.58143424987793	4	23	6
VN180054	4	1	.18155799806118	.491171896457672	4	23	6
VN180055	4	1	.788320004940033	1.25191652774811	4	23	6
VN180056	4	1	.64553701877594	1.07289838790894	4	23	6
VN180057	4	1	1.11795997619629	1.66521179676056	4	23	6
VN180058	4	1	-.573499977588654	-.455502897500992	4	23	6
VN180060	4	1	-1.1724100112915	-1.20640289783478	4	23	6
VN180061	4	1	.151780992746353	.453838169574738	4	23	6
VN180062	4	1	-1.12436997890472	-1.14617133140564	4	23	6
VN180064	4	1	-.0317164994776249	.22377310693264	4	23	6
VN180065	4	1	.192558005452156	.504963457584381	4	23	6
VN180066	4	1	.0927082970738411	.379774123430252	4	23	6
VN180067	4	1	1.13240003585815	1.68331634998322	4	23	6
VN180068	4	1	-.00171087996568531	.261393487453461	4	23	6
VN180069	4	1	.587131977081299	.999671459197998	4	23	6
VN180071	4	1	-1.06480002403259	-1.07148396968842	4	23	6
VN180072	4	1	1.73134994506836	2.43426632881165	4	23	6
VN180074	4	1	.371410012245178	.729204118251801	4	23	6
VN180076	4	1	1.22416996955872	1.79837548732758	4	23	6
VN180077	4	1	.57975298166275	.990419864654541	4	23	6
VN180079	4	1	1.06305003166199	1.59636688232422	4	23	6
VN180080	4	1	-.101258002221584	.136583521962166	4	23	6
VN180081	4	1	1.1549299955368	1.71156394481659	4	23	6
VN180082	4	1	.192392006516457	.504755318164825	4	23	6
VN180083	4	1	.454286992549896	.833113431930542	4	23	6
VN180084	4	1	-.418601989746094	-.261295258998871	4	23	6
VN180085	4	1	-.207330003380775	.00359282083809376	4	23	6
VN180087	4	1	.665659010410309	1.09812688827515	4	23	6
VN180088	4	1	1.48334002494812	2.12331700325012	4	23	6
VN180089	4	1	.0983954966068268	.386904627084732	4	23	6
VN180090	4	1	-.598628997802734	-.487009108066559	4	23	6
VN180091	4	1	-.737281024456024	-.660847902297974	4	23	6
VN180092	4	1	.732536971569061	1.18197703361511	4	23	6
VN180096	4	1	1.00606000423431	1.52491402626038	4	23	6
VN180098	4	1	.746258020401001	1.19918012619019	4	23	6
VN180099	4	1	2.24145007133484	3.07381844520569	4	23	6
VN180100	4	1	.424198001623154	.795388519763947	4	23	6
VN180104	4	1	.147704005241394	.448726505041122	4	23	6
VN180105	4	1	.299708008766174	.639305710792542	4	23	6
VN180107	4	1	-.0537056997418404	.196203529834747	4	23	6
VN180109	4	1	-1.32006001472473	-1.39152312278748	4	23	6
VN180112	4	1	-.148149996995926	.0777913928031921	4	23	6
VN180117	4	1	-.149036005139351	.0766805335879326	4	23	6
VN180118	4	1	.427372992038727	.799369215965271	4	23	6
VN180121	4	1	-.102472998201847	.13506019115448	4	23	6
VN180123	4	1	-.913007974624634	-.881170451641083	4	23	6
VN180128	4	1	.143837004899979	.443878173828125	4	23	6
VN190001	4	1	-1.36298000812531	-1.4453352689743	4	23	6
VN190002	4	1	-.703698992729187	-.618743538856506	4	23	6
VN190003	4	1	-1.04835999011993	-1.05087172985077	4	23	6
VN190004	4	1	-.481498003005981	-.340152889490128	4	23	6
VN190005	4	1	-1.29799997806549	-1.36386477947235	4	23	6
VN190006	4	1	-.950214982032776	-.927819728851318	4	23	6
VN190007	4	1	-.372599005699158	-.203617751598358	4	23	6
VN190009	4	1	-.0718318969011307	.173477321863174	4	23	6
VN190010	4	1	.373367995023727	.73165899515152	4	23	6
VN190011	4	1	-.643356025218964	-.5430868268013	4	23	6
VN190012	4	1	.71424800157547	1.15904676914215	4	23	6
VN190013	4	1	-.692210018634796	-.604338884353638	4	23	6
VN190014	4	1	-.500398993492126	-.36385053396225	4	23	6
VN190015	4	1	-.0178081002086401	.241211146116257	4	23	6
VN190016	4	1	.48122701048851	.86689019203186	4	23	6
VN190017	4	1	-.527387022972107	-.397687524557114	4	23	6
VN190018	4	1	-.882122993469238	-.842447519302368	4	23	6
VN190019	4	1	-.811290979385376	-.753639936447144	4	23	6
VN190020	4	1	-1.13938999176025	-1.16500318050385	4	23	6
VN190021	4	1	-1.00820994377136	-1.00053250789642	4	23	6
VN190022	4	1	-1.10213994979858	-1.1182998418808	4	23	6
VN190023	4	1	.384907007217407	.746126353740692	4	23	6
VN190024	4	1	-1.06617999076843	-1.07321405410767	4	23	6
VN190025	4	1	-1.13004004955292	-1.153280377388	4	23	6
VN190026	4	1	-1.29056000709534	-1.35453677177429	4	23	6
VN190027	4	1	-.997009992599487	-.986490309238434	4	23	6
VN190028	4	1	-1.14768004417419	-1.17539703845978	4	23	6
VN190029	4	1	-.716350018978119	-.63460510969162	4	23	6
VN190030	4	1	.149930000305176	.451517432928085	4	23	6
VN190031	4	1	-.94897198677063	-.926261305809021	4	23	6
VN190033	4	1	-.0473135001957417	.204217940568924	4	23	6
VN190034	4	1	-.114822998642921	.119576036930084	4	23	6
VN190035	4	1	-1.1489599943161	-1.17700183391571	4	23	6
VN190036	4	1	-.495676010847092	-.357928961515427	4	23	6
VN190037	4	1	-.139899000525475	.088136300444603	4	23	6
VN190038	4	1	.226241007447243	.547194480895996	4	23	6
VN190039	4	1	.863002002239227	1.34555113315582	4	23	6
VN190040	4	1	.0392956994473934	.312806606292725	4	23	6
VN190042	4	1	-1.04697000980377	-1.04912900924683	4	23	6
VN190043	4	1	-.448505014181137	-.298787027597427	4	23	6
VN190044	4	1	-.0252036992460489	.231938704848289	4	23	6
VN190047	4	1	-1.49588000774384	-1.61196231842041	4	23	6
VN190050	4	1	.559587001800537	.965136229991913	4	23	6
VN190051	4	1	-.882978975772858	-.843520760536194	4	23	6
VN190052	4	1	-.401890009641647	-.240342170000076	4	23	6
VN190054	4	1	-.747703015804291	-.673914790153503	4	23	6
VN190055	4	1	.0310848001390696	.302511960268021	4	23	6
VN190056	4	1	-.905192017555237	-.87137097120285	4	23	6
VN190057	4	1	-1.70729994773865	-1.87703597545624	4	23	6
VN190058	4	1	.263686001300812	.594142138957977	4	23	6
VN190059	4	1	-1.04097998142242	-1.04161882400513	4	23	6
VN190060	4	1	-.734338998794556	-.657159268856049	4	23	6
VN190061	4	1	-.196132004261017	.0176326222717762	4	23	6
VN190063	4	1	-.791960000991821	-.72940319776535	4	23	6
VN190064	4	1	.0356957018375397	.308293014764786	4	23	6
VN190065	4	1	.189107000827789	.500636696815491	4	23	6
VN190066	4	1	-.346275985240936	-.170614540576935	4	23	6
VN190067	4	1	-.358841985464096	-.186369508504868	4	23	6
VN190068	4	1	.264743000268936	.595467388629913	4	23	6
VN190069	4	1	.659608006477356	1.09054028987885	4	23	6
VN190070	4	1	-1.21491003036499	-1.25968849658966	4	23	6
VN190071	4	1	1.2338000535965	1.81044948101044	4	23	6
VN190072	4	1	.321271985769272	.666342198848724	4	23	6
VN190074	4	1	-.497460007667542	-.360165685415268	4	23	6
VN190077	4	1	-.198844000697136	.014232381246984	4	23	6
VN190079	4	1	-.434184014797211	-.280831664800644	4	23	6
VN190081	4	1	.085021898150444	.370137095451355	4	23	6
VN190082	4	1	.182713001966476	.492620021104813	4	23	6
VN190083	4	1	-.537033975124359	-.409782648086548	4	23	6
VN190084	4	1	-.240930005908012	-.0385341122746468	4	23	6
VN190087	4	1	-1.04051995277405	-1.04104208946228	4	23	6
VN190088	4	1	.165567994117737	.471123993396759	4	23	6
VN190089	4	1	-.57122802734375	-.452654391527176	4	23	6
VN190090	4	1	-.634896993637085	-.532481133937836	4	23	6
VN190091	4	1	.277862995862961	.611916959285736	4	23	6
VN190092	4	1	-.326721012592316	-.146096959710121	4	23	6
VN190093	4	1	.776054978370667	1.23653888702393	4	23	6
VN190094	4	1	-.341760993003845	-.164953753352165	4	23	6
VN190095	4	1	.443044006824493	.819017231464386	4	23	6
VN190096	4	1	.0513181015849113	.327880024909973	4	23	6
VN190097	4	1	-.333149999380112	-.154157474637032	4	23	6
VN190098	4	1	-.0214354991912842	.236663192510605	4	23	6
VN190099	4	1	-1.1742399930954	-1.20869731903076	4	23	6
VN190100	4	1	-2.33488988876343	-2.66389417648315	4	23	6
VN190105	4	1	.501048028469086	.891741335391998	4	23	6
VN190107	4	1	-1.19190001487732	-1.23083901405334	4	23	6
VN190110	4	1	-.628538012504578	-.524508357048035	4	23	6
VN190112	4	1	-.944658994674683	-.920853793621063	4	23	6
VN190113	4	1	-.865622997283936	-.821760237216949	4	23	6
VN190115	4	1	.837306976318359	1.31333529949188	4	23	6
VN190116	4	1	-.0121438000351191	.248312920331955	4	23	6
VN190118	4	1	-.537652015686035	-.41055753827095	4	23	6
VN190123	4	1	.0219311006367207	.291035264730453	4	23	6
VN190130	4	1	-.710456013679504	-.627215325832367	4	23	6
VN190137	4	1	.307191014289856	.648687779903412	4	23	6
VN190139	4	1	-.498625993728638	-.361627578735352	4	23	6
VN200001	4	1	-.536552011966705	-.409178376197815	4	23	6
VN200002	4	1	.345225006341934	.69637393951416	4	23	6
VN200003	4	1	.110252998769283	.401771277189255	4	23	6
VN200004	4	1	.17298099398613	.480418235063553	4	23	6
VN200005	4	1	-.955128014087677	-.933979570865631	4	23	6
VN200007	4	1	-.0665379986166954	.180114686489105	4	23	6
VN200009	4	1	-1.53910994529724	-1.66616308689117	4	23	6
VN200011	4	1	-.0200688000768423	.238376721739769	4	23	6
VN200012	4	1	.618766009807587	1.03933358192444	4	23	6
VN200013	4	1	.233381003141403	.556146442890167	4	23	6
VN200015	4	1	.322580993175507	.66798335313797	4	23	6
VN200016	4	1	1.71083998680115	2.40855145454407	4	23	6
VN200017	4	1	-.502954006195068	-.367053955793381	4	23	6
VN200019	4	1	.829881012439728	1.30402481555939	4	23	6
VN200020	4	1	.74540102481842	1.19810569286346	4	23	6
VN200021	4	1	.630626976490021	1.05420458316803	4	23	6
VN200022	4	1	-1.31692004203796	-1.38758635520935	4	23	6
VN200024	4	1	.0774734020233154	.360672950744629	4	23	6
VN200025	4	1	.570061981678009	.978269517421722	4	23	6
VN200027	4	1	.384456992149353	.745562136173248	4	23	6
VN200029	4	1	-1.09131002426147	-1.1047215461731	4	23	6
VN200030	4	1	-.613425016403198	-.505560040473938	4	23	6
VN200032	4	1	.88528698682785	1.37349152565002	4	23	6
VN200033	4	1	.563297986984253	.96978896856308	4	23	6
VN200034	4	1	-1.15696001052856	-1.18703198432922	4	23	6
VN200035	4	1	-1.06822001934052	-1.07577180862427	4	23	6
VN200036	4	1	.93819397687912	1.43982517719269	4	23	6
VN200039	4	1	-.337471008300781	-.159575060009956	4	23	6
VN200040	4	1	1.14689004421234	1.70148360729218	4	23	6
VN200041	4	1	.165042996406555	.470465749502182	4	23	6
VN200042	4	1	1.42513000965118	2.05033469200134	4	23	6
VN200043	4	1	-.812354981899261	-.754973948001862	4	23	6
VN200046	4	1	1.26276004314423	1.84675884246826	4	23	6
VN200048	4	1	1.58357000350952	2.24898314476013	4	23	6
VN200049	4	1	1.60180997848511	2.27185201644897	4	23	6
VN200050	4	1	.194767996668816	.507734298706055	4	23	6
VN200052	4	1	.487951993942261	.875321865081787	4	23	6
VN200053	4	1	.540018975734711	.940602242946625	4	23	6
VN200055	4	1	1.21853005886078	1.79130423069	4	23	6
VN200057	4	1	-.0952057987451553	.144171640276909	4	23	6
VN200058	4	1	-.0933045968413353	.146555319428444	4	23	6
VN200059	4	1	.0321447998285294	.303840965032578	4	23	6
VN200060	4	1	-1.18645000457764	-1.22400593757629	4	23	6
VN200061	4	1	-.207403004169464	.00350129418075085	4	23	6
VN200062	4	1	-1.74021995067596	-1.91831028461456	4	23	6
VN200063	4	1	-1.08317995071411	-1.09452819824219	4	23	6
VN200064	4	1	-1.02423000335693	-1.02061808109283	4	23	6
VN200066	4	1	-1.34257996082306	-1.41975820064545	4	23	6
VN200067	4	1	-.790995001792908	-.728193283081055	4	23	6
VN200068	4	1	-.387838006019592	-.222724080085754	4	23	6
VN200069	4	1	.0328609012067318	.304738789796829	4	23	6
VN200071	4	1	1.31853997707367	1.91669452190399	4	23	6
VN200072	4	1	-.276380985975266	-.0829817578196526	4	23	6
VN200073	4	1	.637399017810822	1.06269514560699	4	23	6
VN200074	4	1	.816524028778076	1.28727805614471	4	23	6
VN200075	4	1	-.097250796854496	.141607671976089	4	23	6
VN200076	4	1	.181591004133224	.491213291883469	4	23	6
VN200077	4	1	-.0805312991142273	.16257019340992	4	23	6
VN200078	4	1	-.0667271018028259	.17987759411335	4	23	6
VN200079	4	1	-.00890151970088482	.252378016710281	4	23	6
VN200080	4	1	-.136136993765831	.0928530246019363	4	23	6
VN200081	4	1	-.81998997926712	-.764546573162079	4	23	6
VN200083	4	1	.575263977050781	.98479163646698	4	23	6
VN200085	4	1	.79262501001358	1.25731408596039	4	23	6
VN200086	4	1	1.38446998596191	1.99935603141785	4	23	6
VN200087	4	1	.286260008811951	.622444927692413	4	23	6
VN200088	4	1	-.143325999379158	.0838396102190018	4	23	6
VN200089	4	1	-.22138999402523	-.0140352807939053	4	23	6
VN200090	4	1	-.229829996824265	-.0246171671897173	4	23	6
VN200091	4	1	.455412000417709	.834523916244507	4	23	6
VN200092	4	1	-.653930008411407	-.556344270706177	4	23	6
VN200093	4	1	.46170899271965	.842418968677521	4	23	6
VN200094	4	1	-.0479939989745617	.203364744782448	4	23	6
VN200095	4	1	.331005990505219	.67854642868042	4	23	6
VN200096	4	1	-1.1978600025177	-1.23831152915955	4	23	6
VN200097	4	1	-.598388016223907	-.486706972122192	4	23	6
VN200098	4	1	-.359378010034561	-.187041565775871	4	23	6
VN200099	4	1	1.11374998092651	1.65993332862854	4	23	6
VN200100	4	1	.261063009500504	.59085351228714	4	23	6
VN200101	4	1	-1.64247000217438	-1.7957535982132	4	23	6
VN200109	4	1	-.803951025009155	-.744437277317047	4	23	6
VN200112	4	1	1.51660001277924	2.16501760482788	4	23	6
VN200113	4	1	.402931988239288	.768725633621216	4	23	6
VN200115	4	1	.875294029712677	1.36096262931824	4	23	6
VN200119	4	1	-.913702011108398	-.882040619850159	4	23	6
VN200120	4	1	.761997997760773	1.21891462802887	4	23	6
VN200128	4	1	-.323305010795593	-.141814053058624	4	23	6
VN200129	4	1	.821322023868561	1.29329371452332	4	23	6
VN200135	4	1	.578594028949738	.988966822624207	4	23	6
VN200142	4	1	-.0872237980365753	.154179289937019	4	23	6
VN200148	4	1	.384523004293442	.745644867420197	4	23	6
VN010001	5	1	-.603582978248596	-.493220299482346	4	24	6
VN010002	5	1	.716021001338959	1.1612696647644	4	24	6
VN010003	5	1	.63576602935791	1.06064772605896	4	24	6
VN010004	5	1	1.35462999343872	1.96194326877594	4	24	6
VN010007	5	1	.478561997413635	.863548874855042	4	24	6
VN010008	5	1	1.08147001266479	1.61946141719818	4	24	6
VN010009	5	1	.482201009988785	.868111371994019	4	24	6
VN010010	5	1	1.3534699678421	1.96048891544342	4	24	6
VN010012	5	1	1.33675003051758	1.93952584266663	4	24	6
VN010013	5	1	.547857999801636	.950430631637573	4	24	6
VN010014	5	1	.230266004800797	.552240908145905	4	24	6
VN010015	5	1	.163598001003265	.468654066324234	4	24	6
VN010016	5	1	-1.17927002906799	-1.21500384807587	4	24	6
VN010017	5	1	-.123520001769066	.108671925961971	4	24	6
VN010018	5	1	.321729987859726	.66691642999649	4	24	6
VN010019	5	1	.467186003923416	.849285900592804	4	24	6
VN010020	5	1	-.184909000992775	.0317037738859653	4	24	6
VN010021	5	1	.257057011127472	.585830867290497	4	24	6
VN010022	5	1	1.92925000190735	2.6823890209198	4	24	6
VN010024	5	1	.831435978412628	1.3059743642807	4	24	6
VN010025	5	1	.348738014698029	.700778484344482	4	24	6
VN010026	5	1	1.2232700586319	1.79724717140198	4	24	6
VN010027	5	1	1.35873997211456	1.96709632873535	4	24	6
VN010029	5	1	.11064500361681	.402262777090073	4	24	6
VN010030	5	1	-.124430999159813	.107529737055302	4	24	6
VN010031	5	1	1.12985002994537	1.68011927604675	4	24	6
VN010032	5	1	-.181123003363609	.0364505723118782	4	24	6
VN010033	5	1	.540768980979919	.941542565822601	4	24	6
VN010034	5	1	-.669227004051208	-.575523316860199	4	24	6
VN010035	5	1	.274578005075455	.607798278331757	4	24	6
VN010036	5	1	-.777961015701294	-.711851596832275	4	24	6
VN010037	5	1	.0904083028435707	.376890450716019	4	24	6
VN010038	5	1	-.959646999835968	-.939645409584045	4	24	6
VN010039	5	1	-.639729022979736	-.538539409637451	4	24	6
VN010040	5	1	.241741999983788	.566629230976105	4	24	6
VN010041	5	1	.269443988800049	.601361393928528	4	24	6
VN010042	5	1	-.0410759001970291	.21203850209713	4	24	6
VN010043	5	1	.430406004190445	.803171932697296	4	24	6
VN010044	5	1	.173187002539635	.480676531791687	4	24	6
VN010045	5	1	.564127027988434	.970828413963318	4	24	6
VN010046	5	1	.00514474976807833	.269988924264908	4	24	6
VN010047	5	1	.998425006866455	1.51534152030945	4	24	6
VN010048	5	1	-1.05955004692078	-1.06490159034729	4	24	6
VN010049	5	1	-.647572994232178	-.548373997211456	4	24	6
VN010050	5	1	-1.16684997081757	-1.19943189620972	4	24	6
VN010051	5	1	.177794992923737	.486453920602798	4	24	6
VN010052	5	1	.299795985221863	.639416038990021	4	24	6
VN010053	5	1	-.517526984214783	-.385325223207474	4	24	6
VN010054	5	1	-.870644986629486	-.828056693077087	4	24	6
VN010055	5	1	.233468994498253	.556256771087646	4	24	6
VN010056	5	1	1.31498003005981	1.91223108768463	4	24	6
VN010057	5	1	-.824275016784668	-.769919037818909	4	24	6
VN010058	5	1	-.690876007080078	-.602666318416595	4	24	6
VN010059	5	1	-.311598986387253	-.127137303352356	4	24	6
VN010060	5	1	1.05385005474091	1.58483219146729	4	24	6
VN010062	5	1	-.505523979663849	-.370276123285294	4	24	6
VN010063	5	1	2.18769001960754	3.00641536712646	4	24	6
VN010064	5	1	-.246044993400574	-.0449471659958363	4	24	6
VN010065	5	1	-.219235002994537	-.0113334013149142	4	24	6
VN010067	5	1	-.623767018318176	-.518526613712311	4	24	6
VN010068	5	1	-1.52369999885559	-1.64684247970581	4	24	6
VN010069	5	1	.991705000400543	1.50691604614258	4	24	6
VN010070	5	1	1.05286002159119	1.58359086513519	4	24	6
VN010071	5	1	.525613009929657	.922540366649628	4	24	6
VN010072	5	1	1.75241994857788	2.46068358421326	4	24	6
VN010073	5	1	-.403079986572266	-.241834133863449	4	24	6
VN010074	5	1	-1.387580037117	-1.47617828845978	4	24	6
VN010075	5	1	-.958113014698029	-.937722146511078	4	24	6
VN010076	5	1	.473571985960007	.857292532920837	4	24	6
VN010077	5	1	.406143009662628	.772751569747925	4	24	6
VN010078	5	1	1.32308995723724	1.92239916324615	4	24	6
VN010079	5	1	.693382024765015	1.13288545608521	4	24	6
VN010080	5	1	-.856899976730347	-.810823500156403	4	24	6
VN010081	5	1	-.354092985391617	-.180415317416191	4	24	6
VN010082	5	1	-.555088996887207	-.432419627904892	4	24	6
