CHILDCODE	EDCHSTR5	ATSCR5	GRDER5	CMPGRDR5	TYSCR5	SMESCHR5	PROVR5	CODMODR5	COD_MOD	ANEXO	NMSCSCR5	NIV_MOD	D_NIV_MOD	GESTION	D_GESTION	GES_DEP	D_GES_DEP	TYSCR5_C
11089	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11090	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	1
11090	14	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
11090	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
11090	16	1	9	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
11091	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11091	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11091	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11091	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11092	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
11092	14	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
11092	15	1	8	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
11092	16	1	9	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
11093	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11093	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11093	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11093	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11094	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11094	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11094	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11094	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11095	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11095	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11095	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11095	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11096	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11096	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
11096	15	1	8	3	1	0	 	 	 	 	 	 	 	 	 	 	 	1
11096	16	1	8	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
11097	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
11097	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
11097	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
11097	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
11098	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11098	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
11098	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11098	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11099	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11099	14	1	8	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11099	15	1	9	1	8	0	 	 	 	 	 	 	 	 	 	 	 	8
11099	16	1	10	4	1	0	 	 	 	 	 	 	 	 	 	 	 	1
11100	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11100	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
11100	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
11100	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21001	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21001	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21001	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21001	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21002	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21002	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21002	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21002	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21003	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21003	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21003	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21003	16	1	9	4	10	0	 	 	 	 	 	 	 	 	 	 	 	10
21004	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21004	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21004	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21004	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21005	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21005	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21005	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21005	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21006	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21006	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21006	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21006	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21007	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21007	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21007	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21007	16	1	10	4	11	0	 	 	 	 	 	 	 	 	 	 	 	11
21008	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21008	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21008	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21008	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21009	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21009	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21009	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21009	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21010	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21010	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21010	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21010	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21011	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21011	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21011	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21011	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21012	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21012	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21012	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21012	16	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21013	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21013	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21013	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21013	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21014	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21014	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21014	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21014	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21015	13	1	3	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21015	14	1	4	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21015	15	1	4	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21015	16	1	5	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21016	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21016	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21016	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21016	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21017	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21017	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21017	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21017	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21018	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21018	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21018	15	1	8	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21018	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21019	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21019	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21019	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21019	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21020	13	1	4	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21020	14	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21020	15	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21020	16	1	7	1	3	0	 	 	 	 	 	 	 	 	 	 	 	4
21021	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21021	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21021	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21021	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21022	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
21022	14	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
21022	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
21022	16	1	9	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
21023	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21023	14	1	7	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
21023	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
21023	16	1	9	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21024	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21024	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21024	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21024	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21025	13	1	7	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
21025	14	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
21025	15	1	9	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
21025	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	4
21026	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21026	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21026	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21026	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21027	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21027	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21027	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21027	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21028	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21028	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21028	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21028	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21029	13	1	4	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21029	14	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21029	15	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21029	16	1	7	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21030	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21030	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21030	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21030	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21031	13	1	5	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21031	14	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21031	15	1	6	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21031	16	1	6	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21032	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21032	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21032	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21032	16	1	9	4	10	0	 	 	 	 	 	 	 	 	 	 	 	10
21033	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21033	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21033	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21033	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21034	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21034	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21034	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21034	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21035	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21035	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21035	15	1	8	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21035	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21036	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21036	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21036	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21036	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21037	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21037	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21037	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21037	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21038	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21038	14	1	8	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21038	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21038	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21039	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21039	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21039	15	1	9	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21039	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21040	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21040	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21040	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21040	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21041	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21041	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21041	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21041	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21042	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21042	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21042	15	1	9	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21042	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21043	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
21043	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
21043	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
21043	16	1	10	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21044	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21044	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21044	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21044	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21045	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21045	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21045	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21045	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21046	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21046	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21046	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21046	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21047	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21047	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21047	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21047	16	1	9	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21048	13	1	6	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21048	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21048	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21048	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21049	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21049	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21049	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21049	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21050	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21050	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21050	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21050	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21051	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21051	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21051	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21051	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21052	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21052	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21052	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21052	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21053	13	1	6	3	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21053	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21053	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21053	16	1	8	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21054	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21054	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21054	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21054	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21055	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21055	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21055	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21055	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21056	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21056	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21056	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21056	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21057	13	1	2	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21057	14	1	3	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21057	15	1	3	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21057	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21058	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21058	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21058	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21058	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21059	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21059	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21059	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21059	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21060	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21060	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21060	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21060	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21061	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21061	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21061	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21061	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21062	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21062	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21062	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21062	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21063	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21063	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21063	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21063	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21064	13	1	4	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21064	14	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21064	15	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21064	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21065	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21065	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21065	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21065	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21066	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21066	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21066	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21066	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21067	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21067	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21067	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21067	16	1	8	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21068	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21068	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21068	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21068	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21069	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21069	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21069	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21069	16	1	10	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21070	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21070	14	1	7	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21070	15	1	7	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21070	16	1	7	4	8	0	 	 	 	 	 	 	 	 	 	 	 	8
21071	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21071	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21071	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21071	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21072	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21072	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21072	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21072	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21073	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21073	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21073	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
21073	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21074	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21074	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21074	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21074	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21075	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21075	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21075	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21075	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21076	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21076	14	1	7	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
21076	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
21076	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21077	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
21077	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
21077	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21077	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
21078	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
21078	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
