CHILDCODE	ACTIDR4	ACTR5	ACTOWNR5	ACTMTHR5	ACTDAYR5	ACTHRSR5	PYMRECR5	PDCASHR5	PDKINDR5	PDTIMER5	PDNMPCR5	KEEPMYR5
71077	1	2	1	12	7	1	0	 	 	 	 	 
71078	1	3	1	12	30	3	0	 	 	 	 	 
71078	2	2	1	12	30	2	0	 	 	 	 	 
71079	1	2	1	12	30	3	0	 	 	 	 	 
71079	2	3	1	12	30	2	0	 	 	 	 	 
71080	1	6	2	1	12	5	1	10	 	2	 	1
71081	1	2	1	12	26	1	0	 	 	 	 	 
71081	2	3	1	12	26	2	0	 	 	 	 	 
71082	1	2	1	12	30	2	1	1	 	2	 	2
71082	2	3	1	12	30	1	0	 	 	 	 	 
71083	1	3	1	12	30	3	0	 	 	 	 	 
71083	2	2	1	12	30	2	0	 	 	 	 	 
71086	1	2	1	12	30	1	0	 	 	 	 	 
71087	1	2	1	12	20	1	0	 	 	 	 	 
71087	2	3	1	12	30	2	0	 	 	 	 	 
71088	1	2	1	12	24	1	0	 	 	 	 	 
71089	1	3	1	12	30	3	0	 	 	 	 	 
71089	2	2	1	12	30	1	0	 	 	 	 	 
71090	1	2	1	12	30	1	0	 	 	 	 	 
71090	2	3	1	12	30	1	0	 	 	 	 	 
71091	1	2	1	12	30	1	0	 	 	 	 	 
71092	1	2	1	12	30	2	0	 	 	 	 	 
71092	2	3	1	12	30	2	0	 	 	 	 	 
71093	1	2	1	12	30	1	0	 	 	 	 	 
71093	2	3	1	12	30	1	0	 	 	 	 	 
71094	1	2	1	12	30	1	0	 	 	 	 	 
71095	1	2	1	12	30	1	0	 	 	 	 	 
71096	1	2	1	12	30	2	0	 	 	 	 	 
71097	1	2	1	12	30	1	0	 	 	 	 	 
71098	1	2	1	12	30	1	0	 	 	 	 	 
71099	1	2	1	12	30	2	0	 	 	 	 	 
71102	1	2	1	12	20	3	0	 	 	 	 	 
71102	2	4	1	12	30	2	5	 	 	4	 	0
71102	3	3	1	12	30	2	0	 	 	 	 	 
71103	1	2	1	12	30	1	0	 	 	 	 	 
71103	2	3	1	12	20	1	0	 	 	 	 	 
71104	1	2	1	12	30	2	0	 	 	 	 	 
71106	1	2	1	12	20	2	0	 	 	 	 	 
71109	1	2	1	12	30	2	0	 	 	 	 	 
81001	1	2	1	12	12	1	5	 	 	2	 	2
81001	2	3	2	12	30	5	0	 	 	 	 	 
81001	3	5	1	12	16	3	0	 	 	 	 	 
81002	1	2	1	12	8	2	0	 	 	 	 	 
81002	2	6	1	12	2	10	1	20	 	2	 	2
81003	1	2	1	12	7	1	0	 	 	 	 	 
81003	2	3	1	12	15	1	0	 	 	 	 	 
81004	1	2	1	12	30	1	0	 	 	 	 	 
81005	1	2	1	12	30	1	0	 	 	 	 	 
81007	1	2	1	12	30	1	0	 	 	 	 	 
81008	1	2	1	12	30	2	0	 	 	 	 	 
81008	2	3	1	12	30	2	0	 	 	 	 	 
81009	1	2	1	12	7	2	0	 	 	 	 	 
81009	2	6	2	3	4	1	5	 	 	2	 	2
81010	1	2	1	12	30	1	0	 	 	 	 	 
81011	1	2	1	12	8	3	0	 	 	 	 	 
81012	1	2	1	12	20	2	0	 	 	 	 	 
81013	1	2	1	12	26	1	0	 	 	 	 	 
81014	1	2	1	12	30	2	0	 	 	 	 	 
81015	1	4	1	12	8	2	5	 	 	3	 	2
81017	1	2	1	12	20	3	0	 	 	 	 	 
81018	1	2	1	12	30	2	0	 	 	 	 	 
81018	2	3	1	12	30	2	0	 	 	 	 	 
81019	1	2	1	5	30	3	0	 	 	 	 	 
81020	1	2	1	12	30	2	0	 	 	 	 	 
81021	1	4	1	12	30	2	0	 	 	 	 	 
81021	2	2	1	12	30	2	0	 	 	 	 	 
81022	1	3	1	12	20	5	0	 	 	 	 	 
81022	2	2	1	12	20	1	0	 	 	 	 	 
81025	1	2	1	12	12	1	0	 	 	 	 	 
81025	2	3	1	12	8	3	0	 	 	 	 	 
81026	1	6	2	2	24	8	1	120	 	3	 	2
81026	2	2	1	12	7	3	0	 	 	 	 	 
81028	1	2	1	12	7	1	0	 	 	 	 	 
81028	2	3	1	12	7	2	0	 	 	 	 	 
81029	1	2	1	12	24	1	0	 	 	 	 	 
81030	1	6	2	12	2	1	1	50	 	1	 	2
81030	2	2	1	12	30	1	0	 	 	 	 	 
81031	1	2	1	12	30	1	0	 	 	 	 	 
81033	1	2	1	12	30	1	0	 	 	 	 	 
81035	1	2	1	12	12	2	0	 	 	 	 	 
81035	2	3	1	12	24	2	0	 	 	 	 	 
81038	1	2	1	12	8	3	0	 	 	 	 	 
81038	2	3	1	12	20	1	0	 	 	 	 	 
81040	1	3	1	12	20	4	0	 	 	 	 	 
81040	2	2	1	12	30	1	0	 	 	 	 	 
81040	3	4	2	12	4	5	1	25	 	2	 	2
81041	1	3	1	12	30	2	0	 	 	 	 	 
81042	1	2	1	12	30	2	0	 	 	 	 	 
81042	2	3	1	12	30	1	0	 	 	 	 	 
81043	1	3	1	12	26	2	0	 	 	 	 	 
81043	2	2	1	12	30	1	0	 	 	 	 	 
81043	3	4	1	3	6	2	1	3	 	2	 	2
81044	1	2	1	12	12	1	0	 	 	 	 	 
81045	1	4	2	2	20	10	1	25	 	2	 	2
81045	2	3	1	12	30	1	0	 	 	 	 	 
81046	1	4	1	12	30	3	5	 	 	2	 	2
81046	2	2	1	12	30	2	0	 	 	 	 	 
81046	3	6	2	12	6	6	1	17	 	2	 	2
81047	1	2	1	12	30	1	0	 	 	 	 	 
81049	1	6	2	6	3	4	1	20	 	2	 	2
81049	2	2	1	12	30	1	0	 	 	 	 	 
81050	2	2	1	12	30	2	0	 	 	 	 	 
81051	1	5	1	12	20	1	0	 	 	 	 	 
81051	2	3	1	11	20	1	0	 	 	 	 	 
81051	3	2	1	12	30	1	0	 	 	 	 	 
81052	1	3	1	12	20	2	0	 	 	 	 	 
81052	2	4	1	5	30	3	0	 	 	 	 	 
81052	3	6	2	2	12	7	5	 	 	2	 	1
81053	1	2	1	12	30	2	0	 	 	 	 	 
81054	1	2	1	12	30	1	0	 	 	 	 	 
81054	2	3	1	12	30	1	0	 	 	 	 	 
81056	1	2	1	12	30	2	0	 	 	 	 	 
81058	1	2	1	12	30	2	0	 	 	 	 	 
81060	1	2	1	12	30	1	0	 	 	 	 	 
81060	2	2	1	12	30	1	0	 	 	 	 	 
81061	1	2	1	12	30	1	0	 	 	 	 	 
81061	2	3	1	12	30	1	0	 	 	 	 	 
81062	1	2	1	12	30	1	0	 	 	 	 	 
81062	2	3	1	12	30	1	0	 	 	 	 	 
81063	1	2	1	12	30	2	0	 	 	 	 	 
81064	1	3	1	12	30	4	0	 	 	 	 	 
81064	2	2	1	12	30	1	0	 	 	 	 	 
81066	1	2	1	12	30	1	0	 	 	 	 	 
81067	1	2	1	12	30	2	0	 	 	 	 	 
81068	1	3	1	12	30	3	0	 	 	 	 	 
81068	2	2	1	12	16	2	0	 	 	 	 	 
81069	1	2	1	12	30	1	0	 	 	 	 	 
81069	2	3	1	12	30	1	0	 	 	 	 	 
81070	1	2	1	12	20	2	0	 	 	 	 	 
81071	1	2	1	12	30	2	0	 	 	 	 	 
81072	1	2	1	12	30	1	0	 	 	 	 	 
81072	2	6	1	12	1	5	1	10	 	2	 	2
81073	1	2	1	10	30	1	0	 	 	 	 	 
81073	2	3	1	12	30	2	0	 	 	 	 	 
81073	3	4	1	1	8	3	5	 	 	2	 	2
81074	1	2	1	12	30	4	0	 	 	 	 	 
81076	1	2	1	12	30	2	0	 	 	 	 	 
81076	2	3	1	12	30	1	0	 	 	 	 	 
81076	3	4	2	1	1	5	1	30	 	2	 	2
81076	4	6	2	1	6	10	1	50	 	3	 	0
81079	1	3	1	4	30	3	0	 	 	 	 	 
81079	2	2	1	1	30	1	0	 	 	 	 	 
81080	1	2	1	12	30	1	0	 	 	 	 	 
81080	2	5	1	12	8	8	5	 	 	2	 	2
81081	1	2	1	12	30	1	0	 	 	 	 	 
81082	1	2	1	12	30	2	0	 	 	 	 	 
81082	2	3	1	12	30	2	0	 	 	 	 	 
81084	1	2	1	12	30	2	0	 	 	 	 	 
81088	1	2	1	12	16	1	0	 	 	 	 	 
81088	2	3	1	12	15	3	0	 	 	 	 	 
81089	1	2	1	12	30	1	0	 	 	 	 	 
81090	1	4	1	1	20	1	1	5	 	2	 	2
81090	2	2	1	12	30	1	0	 	 	 	 	 
81091	1	2	1	12	20	1	0	 	 	 	 	 
81092	1	3	1	12	20	1	0	 	 	 	 	 
81092	2	2	1	12	30	2	0	 	 	 	 	 
81092	3	6	1	12	24	2	0	 	 	 	 	 
81093	1	2	1	12	30	1	0	 	 	 	 	 
81093	2	3	1	12	30	2	0	 	 	 	 	 
81095	1	2	1	12	30	1	0	 	 	 	 	 
81096	1	2	1	12	30	2	0	 	 	 	 	 
81096	2	3	1	12	30	2	0	 	 	 	 	 
81098	1	2	1	12	30	1	0	 	 	 	 	 
81098	2	3	1	12	30	2	0	 	 	 	 	 
81099	1	2	1	12	30	1	0	 	 	 	 	 
91001	1	2	1	12	30	2	0	 	 	 	 	 
91001	2	3	1	12	30	2	0	 	 	 	 	 
91002	1	2	1	12	30	2	0	 	 	 	 	 
91002	2	3	1	12	30	4	0	 	 	 	 	 
91002	3	1	1	12	30	2	0	 	 	 	 	 
91002	4	6	2	1	30	8	1	300	 	4	 	1
91003	1	2	1	12	30	3	0	 	 	 	 	 
91003	2	1	2	2	7	10	1	30	 	2	 	2
91004	1	2	1	12	30	2	0	 	 	 	 	 
91004	2	1	2	6	2	3	2	 	20	2	 	0
91004	3	1	1	12	30	2	0	 	 	 	 	 
91004	4	3	1	12	30	1	0	 	 	 	 	 
91006	1	3	1	12	30	1	0	 	 	 	 	 
91006	2	2	1	12	30	2	0	 	 	 	 	 
91006	3	1	1	6	5	2	0	 	 	 	 	 
91007	1	1	2	2	5	6	1	10	 	2	 	0
91007	2	2	1	12	30	1	0	 	 	 	 	 
91007	3	3	1	12	20	2	0	 	 	 	 	 
91007	4	1	1	12	5	2	0	 	 	 	 	 
91008	1	2	1	12	30	1	0	 	 	 	 	 
91010	1	2	1	12	30	1	0	 	 	 	 	 
91011	1	1	1	12	30	1	0	 	 	 	 	 
91011	2	2	1	12	30	1	0	 	 	 	 	 
91012	1	2	1	12	30	2	0	 	 	 	 	 
91012	2	3	1	12	30	2	0	 	 	 	 	 
91012	3	1	1	3	20	3	0	 	 	 	 	 
91013	1	1	1	12	15	2	0	 	 	 	 	 
91013	2	2	1	12	30	1	0	 	 	 	 	 
91013	3	3	1	12	30	1	0	 	 	 	 	 
91014	1	2	1	12	30	2	0	 	 	 	 	 
91016	1	2	1	12	30	1	0	 	 	 	 	 
91016	2	1	1	12	30	1	0	 	 	 	 	 
91016	3	6	2	3	5	8	1	100	 	3	 	2
91017	1	2	1	12	30	1	0	 	 	 	 	 
91017	2	3	1	12	30	3	0	 	 	 	 	 
91018	1	2	1	12	30	1	0	 	 	 	 	 
91019	1	2	1	12	30	1	0	 	 	 	 	 
91020	1	1	1	12	30	3	0	 	 	 	 	 
91020	2	2	1	12	30	1	0	 	 	 	 	 
91020	3	3	1	12	30	1	0	 	 	 	 	 
91022	1	1	1	12	12	1	0	 	 	 	 	 
91022	2	2	1	12	30	1	0	 	 	 	 	 
91023	1	2	1	12	30	1	0	 	 	 	 	 
91024	1	2	1	12	30	1	0	 	 	 	 	 
91025	1	2	1	12	30	2	0	 	 	 	 	 
91027	1	2	1	12	30	1	0	 	 	 	 	 
91027	2	3	1	12	30	2	0	 	 	 	 	 
91028	1	2	1	12	30	1	0	 	 	 	 	 
91028	2	3	1	12	30	1	0	 	 	 	 	 
91029	1	2	1	12	30	2	0	 	 	 	 	 
91029	2	4	1	12	30	3	0	 	 	 	 	 
91029	3	3	1	12	8	4	0	 	 	 	 	 
91030	1	1	1	12	30	2	0	 	 	 	 	 
91030	2	2	1	12	30	1	0	 	 	 	 	 
91032	1	2	1	12	30	1	0	 	 	 	 	 
91033	1	2	1	12	30	1	0	 	 	 	 	 
91034	1	2	1	12	30	1	0	 	 	 	 	 
91034	2	3	1	12	30	1	0	 	 	 	 	 
91035	1	2	1	12	30	2	0	 	 	 	 	 
91036	1	2	1	12	30	1	0	 	 	 	 	 
91036	2	3	1	12	30	1	0	 	 	 	 	 
91037	1	1	2	4	8	12	1	30	 	2	 	2
91037	2	2	1	12	20	2	0	 	 	 	 	 
91038	1	2	1	12	20	2	0	 	 	 	 	 
91038	2	3	1	12	20	2	0	 	 	 	 	 
91038	3	4	2	12	8	10	1	20	 	2	 	2
91039	1	1	1	12	30	2	0	 	 	 	 	 
91039	2	3	1	12	30	1	0	 	 	 	 	 
91039	3	2	1	12	30	3	0	 	 	 	 	 
91039	4	1	1	12	8	6	0	 	 	 	 	 
91040	1	2	1	12	30	2	0	 	 	 	 	 
91040	2	1	2	10	8	11	1	40	 	2	 	2
91041	1	1	1	12	30	1	0	 	 	 	 	 
91041	2	2	1	12	30	1	0	 	 	 	 	 
91043	1	1	1	12	30	1	0	 	 	 	 	 
91044	1	4	1	12	7	2	5	 	 	2	 	1
91045	1	1	1	12	8	3	0	 	 	 	 	 
91046	1	2	1	12	30	1	0	 	 	 	 	 
91046	2	5	1	12	30	2	0	 	 	 	 	 
91047	1	7	2	3	16	4	1	300	 	4	 	1
91047	2	1	1	1	6	4	0	 	 	 	 	 
91047	3	2	1	5	9	2	0	 	 	 	 	 
91048	1	2	1	12	30	2	0	 	 	 	 	 
91049	1	1	1	12	30	2	0	 	 	 	 	 
91049	2	2	1	12	30	1	0	 	 	 	 	 
91049	3	3	1	12	30	1	0	 	 	 	 	 
91050	1	3	1	12	30	1	0	 	 	 	 	 
91050	2	1	1	12	30	2	0	 	 	 	 	 
91051	1	1	2	12	8	7	1	30	 	2	 	2
91051	2	2	1	12	30	1	0	 	 	 	 	 
91051	3	1	1	12	30	1	0	 	 	 	 	 
91053	1	2	1	12	30	1	0	 	 	 	 	 
91054	1	2	1	12	30	1	0	 	 	 	 	 
91054	2	3	1	12	30	1	0	 	 	 	 	 
91054	3	1	1	12	30	1	0	 	 	 	 	 
91055	1	2	1	12	30	2	0	 	 	 	 	 
91056	1	2	1	12	30	2	0	 	 	 	 	 
91057	1	2	1	12	12	2	0	 	 	 	 	 
91057	2	1	1	6	8	3	0	 	 	 	 	 
91058	1	1	1	12	30	2	0	 	 	 	 	 
91059	1	2	1	12	30	2	0	 	 	 	 	 
91059	2	1	1	12	30	3	0	 	 	 	 	 
91059	3	1	1	12	8	8	0	 	 	 	 	 
91060	1	2	1	12	30	2	0	 	 	 	 	 
91060	2	1	2	1	20	11	1	1	 	7	 	1
91060	3	3	1	12	30	2	0	 	 	 	 	 
91061	1	2	1	12	30	1	0	 	 	 	 	 
91061	2	1	2	3	8	11	1	35	 	2	 	1
91061	3	1	1	12	11	1	0	 	 	 	 	 
91062	1	2	1	12	30	1	0	 	 	 	 	 
91062	2	3	1	12	30	1	0	 	 	 	 	 
91063	1	2	1	12	30	1	0	 	 	 	 	 
91063	2	3	1	12	30	1	0	 	 	 	 	 
91063	3	6	2	1	7	7	1	35	 	2	 	1
91065	1	3	1	12	30	2	0	 	 	 	 	 
91066	1	1	1	12	30	1	0	 	 	 	 	 
91066	2	2	1	12	30	2	0	 	 	 	 	 
91067	1	2	1	12	30	2	0	 	 	 	 	 
91067	2	3	1	12	30	3	0	 	 	 	 	 
91067	3	1	1	12	24	2	0	 	 	 	 	 
91068	1	1	1	12	30	2	0	 	 	 	 	 
91068	2	2	1	12	30	1	0	 	 	 	 	 
91068	3	3	1	12	30	1	0	 	 	 	 	 
91069	1	2	1	12	30	1	0	 	 	 	 	 
91069	2	1	1	12	10	3	0	 	 	 	 	 
91071	1	2	1	12	30	1	0	 	 	 	 	 
91071	2	1	1	12	30	9	0	 	 	 	 	 
91071	3	1	1	12	8	9	0	 	 	 	 	 
91072	1	1	1	12	30	1	0	 	 	 	 	 
91072	2	2	1	12	30	2	0	 	 	 	 	 
91073	1	2	1	12	30	2	0	 	 	 	 	 
91073	2	1	1	12	8	8	0	 	 	 	 	 
91074	1	2	1	12	30	2	0	 	 	 	 	 
91074	2	3	1	12	30	2	0	 	 	 	 	 
91074	3	1	1	12	6	4	0	 	 	 	 	 
91074	4	4	1	12	8	10	1	20	 	2	 	2
91076	1	2	1	12	30	1	0	 	 	 	 	 
91076	2	1	1	12	8	1	0	 	 	 	 	 
91077	1	2	1	12	30	5	0	 	 	 	 	 
91077	2	3	1	12	30	1	0	 	 	 	 	 
91078	1	1	1	12	30	1	0	 	 	 	 	 
91078	2	2	1	12	30	2	0	 	 	 	 	 
91078	3	3	1	12	30	2	0	 	 	 	 	 
91079	1	3	1	12	30	2	0	 	 	 	 	 
91079	2	2	1	12	30	1	0	 	 	 	 	 
91080	1	2	1	12	30	1	0	 	 	 	 	 
91081	1	1	2	12	3	3	1	7	 	2	 	2
91081	2	2	1	12	30	1	0	 	 	 	 	 
91081	3	3	1	12	30	2	0	 	 	 	 	 
91082	1	2	1	12	30	2	0	 	 	 	 	 
91083	1	2	1	12	30	1	0	 	 	 	 	 
91083	2	3	1	12	30	1	0	 	 	 	 	 
91083	3	1	1	12	30	1	0	 	 	 	 	 
91085	1	2	1	12	30	2	0	 	 	 	 	 
91085	2	1	1	12	30	2	0	 	 	 	 	 
91085	3	1	2	3	4	9	1	25	 	2	 	1
91086	1	2	1	12	30	1	0	 	 	 	 	 
91087	1	3	1	12	30	1	0	 	 	 	 	 
91087	2	2	1	12	30	3	0	 	 	 	 	 
91087	3	1	1	12	12	2	0	 	 	 	 	 
91088	1	2	1	12	30	1	0	 	 	 	 	 
91089	1	3	1	12	30	1	0	 	 	 	 	 
91089	2	2	1	12	30	2	0	 	 	 	 	 
91090	1	1	1	10	4	2	0	 	 	 	 	 
91091	1	1	1	12	30	5	0	 	 	 	 	 
91091	2	2	1	12	30	1	0	 	 	 	 	 
91091	3	3	1	12	30	1	0	 	 	 	 	 
91093	1	1	1	12	8	1	0	 	 	 	 	 
91094	1	2	1	12	30	3	0	 	 	 	 	 
91094	2	3	1	12	30	1	0	 	 	 	 	 
91094	3	1	1	12	8	7	0	 	 	 	 	 
91095	1	2	1	12	8	2	0	 	 	 	 	 
91095	2	1	1	12	10	1	0	 	 	 	 	 
91095	3	1	2	1	8	9	1	25	 	2	 	2
91096	1	3	1	12	30	2	0	 	 	 	 	 
91096	2	2	1	12	30	1	0	 	 	 	 	 
91096	3	1	1	12	30	1	0	 	 	 	 	 
91098	1	2	1	12	30	2	0	 	 	 	 	 
91098	2	3	1	12	30	2	0	 	 	 	 	 
91099	1	2	1	12	30	2	0	 	 	 	 	 
91099	2	3	1	12	30	2	0	 	 	 	 	 
91099	3	1	1	12	30	3	0	 	 	 	 	 
91100	1	1	1	12	20	2	0	 	 	 	 	 
91100	2	2	1	12	12	1	0	 	 	 	 	 
91100	3	3	1	12	30	2	0	 	 	 	 	 
91101	1	1	1	12	30	3	0	 	 	 	 	 
91101	2	2	1	12	30	2	0	 	 	 	 	 
91102	1	1	1	12	30	2	0	 	 	 	 	 
91102	2	3	1	12	30	1	0	 	 	 	 	 
91102	3	2	1	12	30	1	0	 	 	 	 	 
91103	1	2	1	12	30	2	5	 	 	2	 	2
91103	2	3	1	12	30	2	5	 	 	2	 	2
91103	3	1	1	12	30	2	0	 	 	 	 	 
101001	1	7	2	2	12	5	1	50	 	2	 	2
101001	2	7	2	10	4	4	1	40	 	2	 	2
101002	1	2	1	12	20	2	0	 	 	 	 	 
101002	2	3	1	12	20	2	0	 	 	 	 	 
101005	1	2	1	12	30	1	0	 	 	 	 	 
101005	2	3	1	12	30	1	0	 	 	 	 	 
101006	1	3	1	12	30	1	0	 	 	 	 	 
101008	1	2	1	12	15	1	0	 	 	 	 	 
101009	1	2	1	12	30	1	0	 	 	 	 	 
101010	1	2	1	12	30	1	0	 	 	 	 	 
101010	2	4	1	12	3	3	0	 	 	 	 	 
101011	1	2	1	12	30	1	0	 	 	 	 	 
101011	2	3	1	12	30	3	0	 	 	 	 	 
101012	1	2	1	12	30	1	0	 	 	 	 	 
101013	1	2	1	12	24	1	0	 	 	 	 	 
101016	1	2	1	12	30	1	0	 	 	 	 	 
101016	2	3	1	6	20	1	0	 	 	 	 	 
101017	1	2	1	12	30	2	0	 	 	 	 	 
101019	1	2	1	12	20	2	5	 	 	2	 	2
101019	2	1	1	12	20	1	0	 	 	 	 	 
101020	1	2	1	12	30	1	0	 	 	 	 	 
101021	1	2	1	12	4	1	0	 	 	 	 	 
101022	1	2	1	12	30	1	0	 	 	 	 	 
101023	1	4	1	12	30	2	0	 	 	 	 	 
101023	2	4	1	2	16	2	1	10	 	1	 	2
101024	1	2	1	12	30	1	0	 	 	 	 	 
101026	1	2	1	12	30	2	0	 	 	 	 	 
101026	2	3	1	12	30	1	0	 	 	 	 	 
101026	3	4	1	12	8	3	0	 	 	 	 	 
101027	1	2	1	12	30	2	0	 	 	 	 	 
101027	2	4	2	4	8	6	1	25	 	2	 	1
101030	1	2	1	12	30	1	0	 	 	 	 	 
101030	2	3	1	4	30	2	0	 	 	 	 	 
101031	1	2	1	12	20	1	0	 	 	 	 	 
101032	1	2	2	12	12	1	0	 	 	 	 	 
101032	2	5	2	12	8	4	0	 	 	 	 	 
101033	1	2	1	12	30	1	0	 	 	 	 	 
101034	1	2	1	12	30	1	0	 	 	 	 	 
101035	1	3	1	12	24	3	0	 	 	 	 	 
101035	2	2	1	12	30	1	0	 	 	 	 	 
101036	1	3	1	12	30	1	0	 	 	 	 	 
101036	2	2	1	12	30	2	0	 	 	 	 	 
101037	1	2	1	12	30	1	0	 	 	 	 	 
101038	1	2	1	2	30	2	0	 	 	 	 	 
101039	1	2	1	12	30	1	0	 	 	 	 	 
101039	2	4	1	5	4	8	0	 	 	 	 	 
101040	1	2	1	12	30	2	0	 	 	 	 	 
101041	1	2	1	12	30	1	0	 	 	 	 	 
101043	1	3	1	12	30	2	0	 	 	 	 	 
101043	2	2	1	12	30	2	0	 	 	 	 	 
101043	3	4	1	10	20	2	0	 	 	 	 	 
101044	1	2	1	12	30	1	0	 	 	 	 	 
101045	1	2	1	12	30	1	0	 	 	 	 	 
101046	1	2	1	12	30	1	5	 	 	2	 	2
101046	2	1	1	12	22	1	0	 	 	 	 	 
101048	1	2	1	12	30	1	0	 	 	 	 	 
101048	2	3	1	12	30	2	0	 	 	 	 	 
101049	1	2	1	12	30	1	0	 	 	 	 	 
101050	2	2	1	12	4	1	0	 	 	 	 	 
101052	1	2	1	12	20	2	0	 	 	 	 	 
101053	1	2	1	12	5	2	0	 	 	 	 	 
101053	2	3	1	12	4	2	0	 	 	 	 	 
101054	1	2	1	12	30	2	0	 	 	 	 	 
101055	1	2	1	12	30	2	0	 	 	 	 	 
101056	1	3	1	12	30	2	0	 	 	 	 	 
101056	2	2	1	12	30	2	0	 	 	 	 	 
101057	1	2	1	12	30	2	0	 	 	 	 	 
101057	2	3	1	12	30	1	0	 	 	 	 	 
101057	3	4	1	12	30	2	0	 	 	 	 	 
101058	1	3	1	12	30	1	0	 	 	 	 	 
101058	2	2	1	12	30	1	0	 	 	 	 	 
101059	1	2	1	12	24	2	0	 	 	 	 	 
101059	2	3	1	12	30	2	0	 	 	 	 	 
101060	1	2	1	12	30	1	0	 	 	 	 	 
101060	2	3	1	12	30	1	0	 	 	 	 	 
101061	1	2	1	12	30	1	0	 	 	 	 	 
101061	2	3	1	12	30	1	0	 	 	 	 	 
101062	1	2	1	12	30	2	0	 	 	 	 	 
101063	1	2	1	12	30	1	0	 	 	 	 	 
101064	1	2	1	12	10	1	0	 	 	 	 	 
101065	1	2	1	12	30	1	0	 	 	 	 	 
101065	2	4	1	12	4	5	0	 	 	 	 	 
101066	1	2	1	12	30	1	0	 	 	 	 	 
101067	1	2	1	12	30	1	0	 	 	 	 	 
101067	2	3	1	12	30	1	0	 	 	 	 	 
101069	1	6	2	3	24	10	1	50	 	2	 	2
101070	1	3	1	4	30	2	0	 	 	 	 	 
101072	1	2	1	12	30	2	0	 	 	 	 	 
101072	2	3	1	12	30	1	0	 	 	 	 	 
101073	1	2	1	12	30	1	0	 	 	 	 	 
101074	1	3	1	12	4	1	0	 	 	 	 	 
101074	2	2	1	12	30	2	0	 	 	 	 	 
101074	3	4	1	12	20	2	5	 	 	2	 	2
101075	1	3	1	12	30	3	0	 	 	 	 	 
101075	2	4	1	12	6	3	0	 	 	 	 	 
101076	1	2	1	12	30	2	0	 	 	 	 	 
101076	2	4	1	12	4	1	0	 	 	 	 	 
101077	1	3	1	12	30	1	0	 	 	 	 	 
101077	2	2	1	12	30	2	0	 	 	 	 	 
101078	1	2	1	12	30	1	0	 	 	 	 	 
101079	1	2	1	12	30	1	0	 	 	 	 	 
101080	1	3	1	10	20	1	0	 	 	 	 	 
101081	1	2	1	12	30	2	0	 	 	 	 	 
101081	2	4	1	8	4	3	1	10	 	2	 	2
101082	1	3	1	12	30	1	0	 	 	 	 	 
101082	2	2	1	12	30	1	0	 	 	 	 	 
101084	1	3	1	12	30	2	0	 	 	 	 	 
101084	2	2	1	12	30	1	0	 	 	 	 	 
101085	1	2	1	12	30	1	0	 	 	 	 	 
101086	1	2	1	12	30	1	0	 	 	 	 	 
101087	1	2	1	12	30	1	0	 	 	 	 	 
101088	1	2	1	12	15	1	0	 	 	 	 	 
101088	2	4	2	12	8	5	1	150	 	4	 	2
101089	1	2	1	12	30	2	0	 	 	 	 	 
101090	1	2	1	12	30	2	0	 	 	 	 	 
101090	2	3	1	12	30	3	0	 	 	 	 	 
101090	3	4	1	12	8	6	0	 	 	 	 	 
101091	1	2	1	12	30	2	0	 	 	 	 	 
101091	2	4	1	8	20	4	0	 	 	 	 	 
101092	1	2	1	12	30	2	0	 	 	 	 	 
101093	1	2	1	12	30	2	0	 	 	 	 	 
101094	1	2	1	12	30	2	0	 	 	 	 	 
101094	2	4	1	12	30	3	1	5	 	2	 	1
101095	1	2	1	12	30	2	0	 	 	 	 	 
101096	1	2	1	12	30	2	0	 	 	 	 	 
101097	1	4	1	12	30	2	0	 	 	 	 	 
101098	1	4	1	3	30	10	0	 	 	 	 	 
101099	1	3	1	12	30	2	0	 	 	 	 	 
101099	2	2	1	12	30	1	0	 	 	 	 	 
101102	1	2	1	12	20	1	0	 	 	 	 	 
101103	1	2	1	12	30	2	0	 	 	 	 	 
101104	1	2	1	12	20	2	0	 	 	 	 	 
101104	2	3	1	12	20	2	0	 	 	 	 	 
101104	3	4	1	12	28	2	0	 	 	 	 	 
101105	1	3	1	12	5	1	0	 	 	 	 	 
101105	2	2	1	12	25	2	0	 	 	 	 	 
101105	3	4	1	12	4	8	5	 	 	2	 	2
111003	1	2	1	12	30	2	0	 	 	 	 	 
111003	2	3	1	12	30	2	0	 	 	 	 	 
111004	1	3	1	6	30	1	0	 	 	 	 	 
111004	2	2	1	12	30	1	0	 	 	 	 	 
111005	1	2	1	12	30	2	0	 	 	 	 	 
111005	2	3	1	12	30	2	0	 	 	 	 	 
111008	1	2	1	12	30	2	0	 	 	 	 	 
111008	2	3	1	12	30	1	0	 	 	 	 	 
111010	1	3	1	12	30	1	0	 	 	 	 	 
111010	2	2	1	12	12	1	0	 	 	 	 	 
111010	3	1	1	12	8	4	0	 	 	 	 	 
111011	1	3	1	12	30	2	0	 	 	 	 	 
111011	2	2	1	12	30	2	0	 	 	 	 	 
111011	3	1	1	12	8	7	0	 	 	 	 	 
111012	1	3	1	12	30	4	0	 	 	 	 	 
111012	2	2	1	12	30	2	0	 	 	 	 	 
111013	1	2	1	12	30	1	0	 	 	 	 	 
111013	2	3	1	12	20	1	0	 	 	 	 	 
111014	1	2	1	12	30	1	0	 	 	 	 	 
