PLACEID	LCPRIDR4	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
27	29	40	1	4	40	1	5	40
27	30	4	1	4	4	1	5	4
27	31	150	1	4	150	1	5	150
27	32	150	1	12	150	1	13	150
27	33	350	1	12	350	1	13	350
27	34	165	1	12	165	1	13	165
27	35	400	1	12	400	1	13	400
27	36	120	1	12	130	1	13	125
27	37	150	1	12	150	1	13	150
27	39	25	1	4	25	1	5	25
27	40	35	1	4	35	1	5	35
27	41	25	1	4	25	1	5	25
27	42	70	1	4	75	1	5	73
27	43	40	1	4	40	1	5	40
27	44	500	1	4	500	1	5	500
27	45	1350	1	4	1350	1	5	1350
27	46	40	1	4	40	1	5	40
27	47	72	1	4	72	1	5	72
27	48	18	1	4	18	1	5	18
27	49	250	1	4	250	1	5	250
27	50	50	1	4	50	1	5	50
27	51	100	1	4	120	1	5	110
27	52	160	1	4	160	1	5	160
27	53	45	1	10	45	1	11	45
27	54	30	1	10	30	1	11	30
27	55	65	1	10	65	1	11	65
27	56	12	1	4	12	1	5	12
27	57	650	1	10	650	1	11	650
27	59	0	88	 	0	88	 	0
28	1	8	1	4	8	1	5	8
28	2	150	1	8	150	1	9	150
28	3	200	1	8	200	1	9	200
28	4	250	1	8	300	1	9	275
28	5	250	1	8	300	1	9	275
28	6	300	1	8	250	1	9	275
28	7	25	9	6	25	9	7	25
28	8	1	9	6	1	9	7	1
28	9	3	9	6	3	9	7	3
28	10	5	9	6	5	9	7	5
28	11	30	1	4	30	1	5	30
28	12	10	1	4	10	1	5	10
28	13	35	1	4	35	1	5	35
28	14	35	1	4	38	1	5	37
28	15	32	1	4	30	1	5	31
28	16	30	1	4	30	1	5	30
28	17	15	1	4	15	1	5	15
28	18	20	1	4	20	1	5	20
28	19	80	1	4	80	1	5	80
28	20	95	1	4	95	1	5	95
28	21	100	1	4	100	1	5	100
28	22	40	1	4	40	1	5	40
28	23	10	1	4	10	1	5	10
28	24	40	1	4	40	1	5	40
28	25	40	1	4	40	1	5	40
28	26	250	1	4	250	1	5	250
28	27	300	1	4	300	1	5	300
28	28	160	1	4	160	1	5	160
28	29	40	1	4	40	1	5	40
28	30	4	1	4	4	1	5	4
28	31	150	1	4	150	1	5	150
28	32	140	1	12	140	1	13	140
28	33	350	1	12	350	1	13	350
28	34	160	1	12	160	1	13	160
28	35	400	1	12	400	1	13	400
28	36	120	1	12	120	1	13	120
28	37	140	1	12	140	1	13	140
28	39	20	1	10	20	1	11	20
28	40	30	1	10	20	1	11	20
28	41	25	1	10	25	1	11	25
28	42	65	1	10	65	1	11	65
28	43	36	1	10	38	1	11	37
28	44	450	1	4	450	1	5	450
28	45	1300	1	4	1250	1	5	1275
28	46	40	1	4	40	1	5	40
28	47	75	1	4	75	1	5	75
28	48	16	1	4	18	1	5	17
28	49	250	1	4	250	1	5	250
28	50	50	1	4	50	1	5	50
28	51	140	1	4	150	1	5	145
28	52	150	1	4	150	1	5	150
28	53	40	1	10	40	1	11	40
28	54	25	1	10	25	1	11	25
28	55	60	1	10	60	1	11	60
28	56	12	1	10	12	1	11	12
28	57	650	1	10	650	1	11	650
28	59	0	88	 	0	88	 	0
29	1	7	15	13	7	1	5	7
29	2	250	1	8	300	1	13	275
29	3	150	1	8	180	1	13	165
29	4	220	1	8	200	1	13	210
29	5	250	1	8	230	1	13	240
29	6	300	1	8	250	1	13	275
29	7	25	9	6	25	9	7	25
29	8	1	9	6	1	9	7	1
29	9	3	9	6	3	9	7	3
29	10	5	9	6	5	9	7	5
29	11	30	1	4	30	1	5	30
29	12	10	1	4	10	1	5	10
29	13	35	1	4	35	1	5	35
29	14	30	1	4	35	1	5	33
29	15	30	1	4	28	1	5	29
29	16	30	88	4	30	88	5	30
29	17	15	1	4	16	1	5	15
29	18	15	1	4	15	1	5	15
29	19	80	1	4	80	1	5	80
29	20	90	1	4	90	1	5	90
29	21	100	1	4	100	1	5	100
29	22	40	1	4	42	1	5	41
29	23	10	1	4	10	1	5	10
29	24	45	1	4	45	1	5	45
29	25	40	1	4	40	1	5	40
29	26	350	1	4	350	1	5	350
29	27	300	1	4	300	1	5	300
29	28	160	1	4	160	1	5	160
29	29	45	1	4	45	1	5	45
29	30	4	1	4	4	1	4	4
29	31	250	1	4	250	1	5	250
29	32	130	1	14	130	1	15	130
29	33	350	1	14	350	1	15	350
29	34	160	1	14	160	1	15	160
29	35	400	1	14	400	1	15	400
29	36	100	1	14	100	1	15	100
29	37	150	1	14	150	1	15	150
29	39	20	1	11	20	1	12	20
29	40	40	1	11	40	1	12	40
29	41	20	1	11	20	1	12	20
29	42	60	1	11	60	1	12	60
29	43	35	1	11	35	1	12	35
29	44	500	1	4	500	1	5	500
29	45	1300	1	4	1250	1	5	1250
29	46	40	1	4	40	1	5	40
29	47	70	1	4	72	1	5	71
29	48	16	1	4	18	1	5	17
29	49	250	1	4	250	1	5	250
29	50	50	1	4	55	1	5	53
29	51	150	1	4	150	1	5	150
29	52	150	1	4	150	1	5	150
29	53	40	1	11	35	1	12	38
29	54	25	1	11	25	1	12	25
29	55	60	1	11	60	1	12	60
29	56	12	1	11	12	1	12	12
29	57	650	1	12	650	1	13	650
29	59	-88	88	11	-88	88	12	-88
30	1	7	15	4	7	1	5	7
30	2	250	1	8	250	1	9	250
30	3	150	17	8	150	1	9	150
30	4	200	17	8	200	1	9	200
30	5	250	17	8	250	1	9	250
30	6	250	17	8	300	1	9	275
30	7	25	9	6	25	9	7	25
30	8	1	10	6	1	9	7	1
30	9	3	9	6	3	9	7	3
30	10	5	9	6	5	9	7	5
30	11	30	1	4	30	1	5	30
30	12	10	1	4	10	1	5	10
30	13	35	1	4	35	1	5	35
30	14	30	1	4	30	1	5	30
30	15	28	1	4	30	1	5	28
30	16	30	1	4	30	1	5	30
30	17	15	1	4	15	1	5	15
30	18	15	1	4	16	1	5	15
30	19	80	1	4	85	1	5	83
30	20	90	1	4	90	1	5	90
30	21	100	1	4	100	1	5	100
30	22	40	1	4	40	1	5	40
30	23	10	1	4	10	1	5	10
30	24	45	1	4	43	1	5	44
30	25	40	1	4	40	1	5	40
30	26	250	1	4	250	1	5	250
30	27	300	1	4	300	1	5	300
30	28	160	1	4	160	1	5	160
30	29	40	1	4	40	1	5	40
30	30	4	1	4	4	1	5	4
30	31	250	1	4	250	1	5	250
30	32	140	3	12	140	3	13	140
30	33	350	1	12	350	1	13	350
30	34	160	1	12	160	1	13	160
30	35	400	1	12	400	1	13	400
30	36	100	1	12	100	1	13	100
30	37	150	1	12	150	1	13	150
30	39	20	1	10	20	1	11	20
30	40	30	1	10	30	1	11	30
30	41	20	1	10	20	1	11	20
30	42	65	1	10	65	1	11	65
30	43	40	1	10	40	1	11	40
30	44	450	1	4	450	1	5	450
30	45	1250	1	4	1300	1	5	1275
30	46	40	1	4	40	1	5	40
30	47	70	1	4	70	1	5	70
30	48	16	1	4	18	1	5	17
30	49	250	1	4	250	1	5	250
30	50	50	1	4	55	1	5	53
30	51	150	1	4	150	1	5	150
30	52	150	1	4	150	1	5	150
30	53	45	1	10	45	1	11	45
30	54	25	1	10	25	1	11	25
30	55	65	1	10	65	1	11	65
30	56	12	1	4	12	1	5	12
30	57	650	1	4	650	1	5	650
30	59	0	88	 	0	88	 	0
31	1	7	1	4	7	1	5	7
31	2	150	1	8	150	1	9	150
31	3	200	1	8	200	1	9	200
31	4	250	1	8	300	1	9	275
31	5	250	1	8	300	1	9	275
31	6	300	1	8	250	1	9	275
31	7	25	9	6	25	9	7	25
31	8	1	9	6	1	9	7	1
31	9	3	9	6	3	9	7	3
31	10	5	9	6	5	9	7	5
31	11	30	1	4	30	1	5	30
31	12	10	1	4	10	1	5	10
31	13	35	1	4	35	1	5	35
31	14	30	1	4	30	1	5	30
31	15	30	1	4	32	1	5	31
31	16	30	1	4	30	1	5	30
31	17	15	1	4	15	1	5	15
31	18	20	1	4	20	1	5	20
31	19	80	1	4	80	1	5	80
31	20	95	1	4	95	1	5	95
31	21	100	1	4	100	1	5	100
31	22	38	1	4	40	1	5	39
31	23	10	1	4	10	1	5	10
31	24	40	1	4	38	1	5	39
31	25	30	1	4	30	1	5	30
31	26	250	1	4	250	1	5	250
31	27	300	1	4	300	1	5	300
31	28	160	1	4	160	1	5	160
31	29	40	1	4	40	1	5	40
31	30	4	1	4	4	1	5	4
31	31	150	1	4	150	1	5	150
31	32	130	1	12	140	1	5	135
31	33	380	1	12	350	1	13	365
31	34	150	1	12	150	1	13	150
31	35	400	1	12	400	1	13	400
31	36	120	1	12	100	1	13	110
31	37	150	1	12	150	1	13	150
31	39	20	1	10	20	1	11	20
31	40	30	1	10	30	1	11	30
31	41	30	1	10	30	1	11	30
31	42	60	1	10	60	1	11	60
31	43	40	1	10	40	1	11	40
31	44	450	1	4	450	1	5	450
31	45	1300	1	4	1250	1	5	1275
31	46	40	1	4	40	1	5	40
31	47	70	1	4	75	1	5	73
31	48	18	1	4	16	1	5	17
31	49	250	1	4	250	1	5	250
31	50	50	1	4	50	1	5	50
31	51	150	1	4	150	1	5	150
31	52	150	1	4	150	1	5	150
31	53	35	1	10	35	1	11	35
31	54	25	1	10	25	1	11	25
31	55	50	1	10	50	1	11	50
31	56	12	1	10	12	1	11	12
31	57	650	1	10	650	1	11	650
31	59	0	88	 	0	88	 	0
32	1	7	1	4	7	1	5	7
32	2	250	1	8	300	1	9	275
32	3	150	1	8	180	1	9	165
32	4	200	1	8	250	1	9	225
32	5	250	1	8	300	1	9	275
32	6	250	1	8	300	1	9	275
32	7	25	9	6	25	9	7	25
32	8	1	9	6	1	9	7	1
32	9	3	9	6	3	9	7	3
32	10	5	9	6	5	9	7	5
32	11	30	1	4	30	1	5	30
32	12	10	1	4	10	1	5	10
32	13	35	1	4	40	1	5	38
32	14	30	1	4	35	1	5	32.5
32	15	30	1	4	28	1	5	29
32	16	35	1	4	35	1	5	35
32	17	15	1	4	15	1	5	15
32	18	20	1	4	20	1	5	20
32	19	80	1	4	80	1	5	80
32	20	95	1	4	90	1	5	92.5
32	21	100	1	4	100	1	5	100
32	22	40	1	4	40	1	5	40
32	23	10	1	4	10	1	5	10
32	24	40	1	4	40	1	5	40
32	25	40	1	4	40	1	5	40
32	26	150	1	4	150	1	5	150
32	27	300	1	4	350	1	5	325
32	28	160	1	4	160	1	5	160
32	29	40	1	4	40	1	5	40
32	30	4	1	4	4	1	5	4
32	31	250	1	4	250	1	5	250
32	32	150	1	12	150	1	13	150
32	33	350	1	12	350	1	13	350
32	34	160	1	12	160	1	13	160
32	35	400	1	12	400	1	13	400
32	36	110	1	12	110	1	13	110
32	37	140	1	12	150	1	13	145
32	39	25	1	10	25	1	11	25
32	40	30	1	10	30	1	11	30
32	41	30	1	10	30	1	11	30
32	42	65	1	10	65	1	11	65
32	43	45	1	10	45	1	11	45
32	44	300	1	4	350	1	5	325
32	45	1300	1	4	1300	1	5	1300
32	46	40	1	4	40	1	5	40
32	47	75	1	4	70	1	5	72.5
32	48	18	1	4	18	1	5	18
32	49	250	1	4	250	1	5	250
32	50	65	1	4	60	1	5	62.5
32	51	150	1	4	150	1	5	150
32	52	150	1	4	150	1	5	150
32	53	40	1	10	40	1	11	40
32	54	25	1	10	25	1	11	25
32	55	50	1	10	50	1	11	50
32	56	12	1	4	12	1	5	12
32	57	650	1	12	650	1	13	650
32	59	0	88	 	0	88	 	0
33	1	10	15	4	12	15	5	11
33	2	300	1	8	250	1	9	275
33	3	200	1	8	250	1	9	225
33	4	250	1	8	250	1	9	250
33	5	250	1	8	300	1	9	275
33	6	300	1	8	300	1	9	300
33	7	25	9	6	25	9	7	25
33	8	1	9	6	1	9	7	1
33	9	3	9	6	3	9	7	3
33	10	16	9	6	16	9	7	16
33	11	35	1	4	40	1	5	37.5
33	12	10	1	4	10	1	5	10
33	13	40	1	4	35	1	5	37.5
33	14	35	1	4	40	1	5	37.5
33	15	32	1	4	30	1	5	31
33	16	70	1	4	72	1	5	71
33	17	20	1	4	25	1	5	22.5
33	18	30	1	4	30	1	5	30
33	19	70	1	4	75	1	5	72.5
33	20	58	1	4	60	1	5	59
33	21	85	1	4	85	1	5	85
33	22	35	1	4	40	1	5	37.5
33	23	15	1	4	15	1	5	15
33	24	40	1	4	40	1	5	40
33	25	40	1	4	40	1	5	40
33	26	150	1	4	160	1	5	155
33	27	300	1	4	300	1	5	300
33	28	180	1	4	180	1	5	180
33	29	45	1	4	45	1	5	45
33	30	4	1	4	4	1	5	4
33	31	170	1	4	175	1	5	172.5
33	32	140	6	12	140	6	13	140
33	33	400	6	12	400	6	13	400
33	34	120	6	12	120	6	13	120
33	35	350	6	12	350	6	13	350
33	36	110	6	12	100	6	13	105
33	37	300	6	12	300	6	13	300
33	39	20	5	10	20	5	11	20
33	40	35	5	10	32	5	11	33.5
33	41	25	5	10	22	5	11	23.5
33	42	45	5	10	45	5	11	45
33	43	35	5	10	35	5	11	35
33	44	408	1	4	410	1	5	409
33	45	1200	1	4	1200	1	5	1200
33	46	40	1	4	40	1	5	40
33	47	70	1	4	70	1	5	70
33	48	18	1	4	18	1	5	18
33	49	340	1	4	340	1	5	340
33	50	75	1	4	75	1	5	75
33	51	100	1	4	150	1	5	125
33	52	150	1	4	200	1	5	175
33	53	40	5	10	35	5	11	37.5
33	54	25	5	10	25	5	11	25
33	55	50	5	10	50	5	11	50
33	56	12	1	4	12	1	5	12
33	57	700	1	4	700	1	5	700
33	59	0	88	 	0	88	 	0
34	1	12	1	4	10	1	5	11
34	2	250	1	8	250	1	9	250
34	3	150	1	8	200	1	9	225
34	4	250	1	8	300	1	9	275
34	5	300	1	8	350	1	9	325
34	6	150	1	8	250	1	9	200
34	7	25	9	6	25	9	7	25
34	8	1	9	6	1	9	7	1
34	9	3	9	6	3	9	7	3
34	10	16	9	6	16	9	7	16
34	11	35	1	4	40	1	5	37.5
34	12	10	1	4	10	1	5	10
34	13	35	1	4	35	1	5	35
34	14	38	1	4	40	1	5	39
34	15	32	1	4	30	1	5	31
34	16	70	1	4	70	1	5	70
34	17	25	1	4	25	1	5	25
34	18	30	1	4	30	1	5	30
34	19	70	1	4	70	1	5	70
34	20	58	1	4	60	1	5	59
34	21	80	1	4	80	1	5	80
34	22	40	1	4	40	1	5	40
34	23	15	1	4	15	1	5	15
34	24	45	1	4	42	1	5	43.5
34	25	40	1	4	40	1	5	40
34	26	250	1	4	250	1	5	250
34	27	350	1	4	300	1	5	325
34	28	180	1	4	180	1	5	180
34	29	50	1	4	50	1	5	50
34	30	4	1	4	4	1	5	4
34	31	170	1	4	160	1	5	165
34	32	120	6	12	120	6	13	120
34	33	420	6	12	420	6	13	420
34	34	90	6	12	90	6	13	90
34	35	380	6	12	380	6	13	380
34	36	120	6	12	120	6	13	120
34	37	350	6	12	350	6	13	350
34	39	42	5	10	42	5	11	42
34	40	45	5	10	45	5	11	45
34	41	22	5	10	22	5	11	22
34	42	45	5	10	48	5	11	46.5
34	43	30	5	10	30	5	11	30
34	44	408	1	4	408	1	5	408
34	45	1125	1	4	1125	1	5	1125
34	46	42	1	4	40	1	5	41
34	47	75	1	4	75	1	5	75
34	48	18	1	4	20	1	5	19
34	49	380	1	4	350	1	5	365
34	50	90	1	4	80	1	5	85
34	51	150	1	4	150	1	5	150
34	52	250	1	4	300	1	5	275
34	53	35	5	10	35	5	11	35
34	54	28	5	10	30	5	11	29
34	55	40	1	10	40	5	11	40
34	56	12	1	4	12	1	5	12
34	57	650	1	4	650	1	5	650
34	59	0	88	 	0	88	 	0
35	1	15	1	11	20	3	12	17
35	2	230	1	13	150	3	16	190
35	3	200	1	14	150	3	17	175
35	4	150	1	14	120	3	17	135
35	5	250	1	14	280	3	17	265
35	6	300	1	14	250	3	17	275
35	7	15	1	15	15	7	16	15
35	8	1	1	15	1	7	16	1
35	9	3	1	15	3.5	7	16	3.25
35	10	2	1	15	2	7	16	2
35	11	49	1	25	49	3	17	49
35	12	8	1	25	8	3	17	8
35	13	35	1	25	40	3	17	37.5
35	14	50	1	25	42	3	17	46
35	15	20	1	25	25	3	17	22.5
35	16	22	1	25	22	3	17	22
35	17	18	1	25	20	3	17	19
35	18	16	1	25	14	3	17	15
35	19	55	1	25	60	3	17	57.5
35	20	60	1	25	60	3	17	60
35	21	80	1	25	82	3	17	81
35	22	20	1	25	20	3	17	20
35	23	15	7	24	15	1	23	15
35	24	25	1	25	25	3	12	25
35	25	36	1	9	36	3	10	36
35	26	40	1	9	40	3	10	40
35	27	150	1	9	150	3	10	150
35	28	150	1	9	150	3	10	150
35	29	36	1	9	36	3	10	36
35	30	4	1	25	4	3	17	4
35	31	120	1	9	130	10	10	125
35	32	100	1	19	100	3	20	100
35	33	300	1	19	300	3	21	300
35	34	160	1	8	160	3	20	160
35	35	320	1	8	320	3	20	320
35	36	90	1	8	90	3	20	90
35	37	100	1	8	100	3	20	100
35	39	25	5	22	20	3	23	22.5
35	40	40	5	22	40	3	23	40
35	41	30	5	22	35	3	23	30
35	42	30	5	22	35	3	23	32.5
35	43	10	5	22	10	3	23	10
35	44	140	1	25	150	3	17	145
35	45	900	1	25	900	3	17	900
35	46	34	1	25	35	3	17	34.5
35	47	67	1	25	67	3	17	67
35	48	10	1	25	10	3	17	10
35	49	430	1	25	430	3	17	430
35	50	35	1	25	35	3	17	35
35	51	50	1	25	35	3	17	42.5
35	52	220	1	25	220	3	17	220
35	53	35	3	23	30	1	24	32.5
35	54	10	3	23	10	1	24	10
35	55	60	3	23	60	1	24	60
35	56	14	1	18	14	3	25	14
35	57	573	7	24	573	7	24	573
35	59	26	1	25	30	3	17	28
36	1	15	1	11	20	3	12	17
36	2	230	1	13	150	3	16	190
36	3	200	1	14	150	3	17	175
36	4	150	1	14	120	3	17	135
36	5	250	1	14	280	3	17	265
36	6	300	1	14	250	3	17	275
36	7	15	1	15	15	3	16	15
36	8	1	1	15	1	7	16	1
36	9	3	1	15	3.5	7	16	3.25
36	10	2	1	15	2	7	16	2
36	11	49	1	25	49	3	17	49
36	12	8	1	25	8	3	17	8
36	13	35	1	25	40	3	17	37.5
36	14	50	1	25	42	3	17	46
36	15	20	1	25	25	3	17	22.5
36	16	22	1	25	22	3	17	22
36	17	18	1	25	20	3	17	19
36	18	16	1	25	14	3	17	15
36	19	55	1	25	60	3	17	57.5
36	20	60	1	25	60	3	17	60
36	21	80	1	25	82	3	17	81
36	22	20	1	25	20	3	17	20
36	23	15	7	24	15	1	23	15
36	24	25	1	25	25	3	12	25
36	25	36	1	9	36	3	10	36
36	26	40	1	9	40	3	10	40
36	27	320	1	9	320	3	10	320
36	28	150	1	9	150	3	10	150
36	29	36	1	9	36	3	10	36
36	30	4	1	25	4	3	17	4
36	31	120	1	9	130	10	10	120
36	32	100	1	19	100	3	20	100
36	33	300	1	19	300	3	21	300
36	34	160	1	8	160	3	20	160
36	35	320	1	8	320	3	20	320
36	36	90	1	8	90	3	20	90
36	37	100	1	1	100	3	20	100
36	39	25	5	22	20	2	23	22.5
36	40	40	5	22	40	3	23	40
36	41	30	5	22	35	3	23	30
36	42	30	5	22	35	3	23	32.5
36	43	10	5	22	10	3	23	10
36	44	140	1	25	150	3	17	145
36	45	900	1	25	900	3	17	900
36	46	34	1	25	35	3	17	34.5
36	47	67	1	25	67	3	17	67
36	48	10	1	25	10	3	17	10
36	49	430	1	25	430	3	17	430
36	50	35	1	25	35	3	17	35
36	51	50	1	25	50	3	17	50
36	52	220	1	25	220	3	17	220
36	53	35	3	23	30	1	24	32.5
36	54	10	3	23	10	1	24	10
36	55	60	3	23	60	1	24	60
36	56	14	1	18	14	3	25	14
36	57	573	7	24	573	7	24	573
36	59	26	1	25	30	3	17	28
37	1	7	1	18	10	3	9	8.5
37	2	230	1	16	300	3	15	265
37	3	250	1	14	300	3	22	275
37	4	125	1	14	130	3	22	128
37	5	150	1	14	180	3	22	165
37	6	280	1	14	350	3	22	315
37	7	5	1	17	5	9	10	5
37	8	10	1	17	10	9	10	10
37	9	2.5	1	17	3	9	10	3
37	10	18	1	17	18	9	10	18
37	11	36	1	18	36	3	9	36
37	12	5	3	18	5	1	9	5
37	13	30	3	18	30	1	9	30
37	14	32	3	18	44	1	9	38
37	15	18	3	18	20	1	9	19
37	16	50	3	18	50	1	9	50
37	17	17	3	18	26	1	9	21
37	18	15	3	18	15	1	9	15
37	19	70	3	18	70	1	9	70
37	20	68	3	18	70	1	9	79
37	21	90	3	18	90	1	9	90
37	22	35	3	18	38	1	9	36
37	23	15	3	18	15	1	9	15
37	24	25	3	18	25	1	9	25
37	25	36	3	18	40	1	9	38
37	26	175	3	18	175	1	10	175
37	27	320	1	9	320	3	18	320
37	28	150	3	18	150	1	9	150
37	29	40	3	18	40	1	9	40
37	30	4	3	23	4	6	13	4
37	31	140	3	18	140	1	10	140
37	32	90	3	12	90	6	13	90
37	33	300	3	12	300	6	13	300
37	34	150	6	13	150	3	12	150
37	35	300	6	13	300	3	12	300
37	36	70	6	13	70	3	12	70
37	37	120	3	12	120	6	13	120
37	39	20	3	19	20	5	11	20
37	40	30	3	19	30	5	11	30
37	41	40	3	19	40	5	11	40
37	42	60	3	19	60	5	11	60
37	43	10	3	19	10	5	11	10
37	44	180	3	18	180	1	9	180
37	45	900	3	18	900	1	9	900
37	46	38	3	18	38	1	9	38
37	47	75	3	18	76	1	9	75
37	48	10	3	18	10	1	9	10
37	49	430	3	18	430	1	9	430
37	50	35	1	9	40	3	18	38
37	51	100	3	18	100	3	9	100
37	52	200	3	18	200	1	9	20
37	53	20	3	20	20	17	21	20
37	54	12	3	20	12	17	21	12
37	55	60	3	20	60	17	21	60
37	56	16	3	18	16	1	9	16
37	57	670	3	12	670	17	22	670
37	59	30	3	18	32	1	9	31
38	1	7	1	16	10	3	17	8
38	2	250	1	10	300	3	11	275
38	3	250	1	12	300	3	13	275
38	4	120	1	12	135	3	13	130
38	5	150	1	12	180	3	13	165
38	6	280	1	12	350	3	13	320
38	7	5	9	14	5	9	15	5
38	8	1	9	14	2	9	15	1.5
38	9	2.5	9	14	3	9	15	2.5
38	10	2	9	14	2	9	15	2
38	11	36	1	16	36	3	17	36
38	12	10	1	16	10	3	17	10
38	13	30	1	16	30	3	17	30
38	14	44	1	16	32	3	17	36
38	15	20	1	16	18	3	17	19
38	16	50	1	16	50	3	17	50
38	17	17	1	16	17	3	17	16.5
38	18	15	1	16	15	3	17	15
38	19	70	1	16	70	3	17	70
38	20	70	1	16	68	3	17	69
38	21	90	1	16	90	3	17	90
38	22	35	1	16	38	3	17	37
38	23	15	1	16	15	3	17	15
38	24	25	1	16	25	3	17	25
38	25	40	1	16	38	3	17	39
38	26	160	1	16	170	3	17	165
38	27	320	1	16	320	3	17	320
38	28	120	1	16	120	3	17	120
38	29	40	1	16	40	3	17	40
38	30	4	1	16	4	3	17	4
38	31	200	1	16	200	3	17	200
38	32	100	6	18	100	6	19	100
38	33	300	6	18	300	6	19	300
38	34	150	6	18	150	6	19	150
38	35	300	6	18	300	6	19	300
38	36	70	6	18	70	6	19	70
38	37	120	6	18	120	6	19	120
38	39	20	5	20	20	5	21	20
38	40	30	5	20	30	5	21	30
38	41	30	5	20	30	5	21	30
38	42	60	5	20	60	5	21	60
38	43	10	5	20	10	5	21	10
38	44	160	1	16	180	3	17	170
38	45	850	1	16	900	3	17	875
38	46	38	1	16	38	3	17	38
38	47	65	1	16	70	3	17	68
38	48	10	1	16	10	3	17	10
38	49	230	2	16	230	3	17	230
38	50	150	1	16	150	3	17	150
38	51	100	1	16	100	3	17	100
38	52	260	1	16	260	3	17	260
38	53	20	17	22	20	17	23	20
38	54	10	17	22	10	17	23	10
38	55	60	17	22	62	17	23	61
38	56	15	1	16	16	3	17	15
38	57	550	17	24	600	17	25	575
38	59	40	1	16	40	3	17	40
40	1	7	1	17	10	3	18	9
40	2	250	1	11	350	3	11	300
40	3	250	1	13	300	3	13	270
40	4	120	1	13	135	3	13	130
40	5	150	1	13	180	3	13	170
40	6	280	1	13	350	3	13	300
40	7	5	1	15	5	3	15	5
40	8	1	1	15	2	3	16	2
40	9	2.5	1	15	3	3	16	3
40	10	16	1	15	18	3	16	17
40	11	36	1	14	36	3	17	36
40	12	10	1	17	10	1	17	10
40	13	30	1	17	30	3	17	30
40	14	44	1	17	32	3	18	36
40	15	20	1	17	18	3	18	19
40	16	50	1	17	50	3	18	50
40	17	17	1	17	16	3	18	16
40	18	15	1	17	15	3	18	15
40	19	70	1	17	70	3	18	70
40	20	70	3	17	68	1	18	69
40	21	90	1	18	90	3	17	90
40	22	35	1	17	38	3	18	36
40	23	15	3	17	15	1	18	15
40	24	25	3	17	25	1	18	25
40	25	40	3	17	38	1	18	38
40	26	175	3	18	175	1	17	175
40	27	320	1	17	400	3	18	350
40	28	150	1	17	150	3	18	150
40	29	40	1	17	40	3	18	40
40	30	48	3	20	48	1	20	48
40	31	200	1	17	200	3	18	200
40	32	300	6	20	300	6	19	300
40	33	300	6	20	300	6	19	300
40	34	150	6	19	150	6	20	150
40	35	300	6	19	300	6	20	300
40	36	70	3	20	70	1	19	70
40	37	120	1	20	120	3	19	120
40	39	20	1	21	20	3	22	20
40	40	30	3	22	30	1	21	30
40	41	30	1	21	30	3	22	30
40	42	60	3	21	60	1	22	60
40	43	10	1	21	10	2	22	10
40	44	40	1	17	40	3	18	40
40	45	36	1	17	36	3	18	36
40	46	76	3	18	75	1	17	75
40	47	38	1	17	38	3	18	38
40	48	10	1	17	10	3	18	10
40	49	230	1	17	230	3	18	230
40	50	150	1	17	150	3	18	150
40	51	10	3	17	10	1	18	10
40	52	20	1	17	20	3	18	20
40	53	20	1	23	20	3	24	20
40	54	60	3	23	60	1	24	60
40	55	60	1	24	62	3	23	61
40	56	160	1	23	160	3	24	160
40	57	600	1	25	600	3	26	600
40	59	30	1	17	32	3	18	0
41	1	7	1	11	7	1	12	7
41	2	80	1	19	80	1	19	80
41	3	120	1	22	160	1	23	140
41	4	80	1	22	100	1	23	90
41	5	150	1	22	150	1	23	150
41	6	180	1	22	140	1	23	160
41	7	5	1	15	5	1	16	5
41	8	1	1	15	2	1	16	1
41	9	2	1	15	3	1	16	2
41	10	6	1	15	6	1	16	6
41	11	40	1	11	40	1	12	40
41	12	8	1	11	8	1	12	8
41	13	30	1	11	30	1	12	30
41	14	20	1	11	20	1	12	20
41	15	26	1	11	26	1	12	26
41	16	20	1	11	20	1	12	20
41	17	20	1	11	20	1	12	20
41	18	25	1	11	25	1	12	25
41	19	60	1	11	60	1	12	60
41	20	100	1	11	100	1	12	100
41	21	100	1	11	100	1	12	100
41	22	40	1	11	40	1	12	40
41	23	25	1	11	25	1	12	25
41	24	35	1	11	35	1	12	35
41	25	25	1	11	25	1	12	25
41	26	335	1	11	335	1	12	335
41	27	350	1	11	350	1	12	350
41	28	150	1	11	150	1	12	150
41	29	60	1	11	60	1	11	60
41	30	4	1	11	4	1	12	4
41	31	290	1	11	290	1	12	290
41	32	80	6	13	80	7	14	80
41	33	300	6	13	300	7	14	300
41	34	130	6	13	130	7	14	130
41	35	300	6	13	300	7	14	300
41	36	100	6	13	100	7	14	100
41	37	120	6	13	120	7	14	120
41	39	20	5	20	20	7	21	20
41	40	20	5	20	20	7	21	20
41	41	80	5	20	80	7	21	80
41	42	30	5	20	30	3	21	30
41	43	20	5	20	20	3	21	20
41	44	200	1	11	200	1	12	200
41	45	500	1	11	500	1	12	500
41	46	35	1	11	35	1	12	35
41	47	90	1	11	90	1	12	90
41	48	10	1	11	10	3	12	10
41	49	400	1	11	400	3	12	400
41	50	30	1	11	30	1	12	30
41	51	100	1	11	100	7	12	100
41	52	260	1	11	280	7	12	270
41	53	30	1	11	30	3	12	30
41	54	60	1	11	60	3	12	60
41	55	60	1	11	60	3	12	60
