CHILDID	PROJID	PRJPRTLV	PRJMANDV	PRJPROC	PRJOPMNT	COMPRJLV	COMPRJDV	COMPRJPC	COMPRJMT	PRJAGREE	IMPINCOM	IMPHEAL	IMPKIDS	IMPSAFE
VN161001	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161001	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161003	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN161003	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161003	4	5	5	5	5	4	4	4	4	1	3	3	2	3
VN161003	7	5	5	5	5	4	4	4	4	1	3	2	3	3
VN161004	2	5	5	5	5	4	4	4	4	1	3	3	2	2
VN161004	3	5	5	5	5	4	4	4	4	1	3	3	2	3
VN161004	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161005	2	4	5	5	5	4	4	4	4	2	3	3	3	3
VN161005	3	4	5	5	5	4	4	4	4	2	3	3	3	3
VN161005	4	4	5	5	5	4	4	4	4	2	3	3	3	3
VN161005	5	4	5	5	5	4	4	4	4	2	3	3	3	3
VN161005	8	4	99	99	99	4	4	4	4	2	3	3	3	3
VN161007	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161007	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161008	4	4	4	4	4	4	4	4	4	2	3	3	3	3
VN161008	7	4	4	4	4	4	4	4	4	2	3	3	3	3
VN161009	2	5	5	4	5	4	4	4	4	1	3	3	3	3
VN161009	3	5	5	4	5	4	4	4	4	2	3	3	2	3
VN161009	7	5	5	4	5	4	4	4	4	1	3	3	3	3
VN161010	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161010	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161011	4	4	5	5	5	4	4	4	4	1	3	3	3	3
VN161015	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161015	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161016	3	5	4	5	5	4	4	99	99	1	3	3	3	3
VN161016	4	5	4	5	5	4	99	99	99	2	2	3	3	3
VN161016	7	5	4	5	5	4	99	99	99	2	3	3	3	3
VN161017	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161017	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161017	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161019	2	4	4	5	5	4	4	4	4	1	2	3	3	3
VN161019	4	4	4	5	5	4	4	4	4	1	3	3	2	3
VN161019	7	4	4	5	5	4	4	4	4	1	3	3	3	3
VN161020	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161020	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161020	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161020	12	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161021	2	5	5	4	5	2	4	4	4	1	2	3	2	3
VN161021	7	5	5	4	5	4	4	4	4	1	3	3	3	3
VN161022	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161022	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161022	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161024	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN161024	7	5	5	5	5	4	4	4	4	1	3	2	3	3
VN161025	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161025	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161025	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161025	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161026	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN161026	7	5	5	5	5	4	4	4	4	1	3	2	3	3
VN161028	2	5	5	5	5	4	4	4	4	1	3	1	1	1
VN161028	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161028	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161028	7	5	5	5	5	4	4	4	4	1	3	1	1	3
VN161028	9	5	5	5	5	4	4	4	4	1	3	1	1	1
VN161029	2	5	5	5	5	4	4	4	4	1	3	3	1	1
VN161029	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161029	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161029	5	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161030	2	5	5	5	5	4	4	4	4	1	3	3	1	1
VN161030	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161030	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161030	5	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161030	7	5	5	5	5	4	4	4	4	1	3	1	1	3
VN161030	8	5	5	5	5	4	4	4	4	1	3	1	1	3
VN161031	2	5	5	5	5	4	4	4	4	1	4	4	4	4
VN161031	3	5	5	5	5	4	4	4	4	1	4	4	4	4
VN161031	4	5	5	5	5	4	4	4	4	1	4	4	4	4
VN161032	2	4	2	4	4	4	4	4	4	1	3	3	2	2
VN161032	3	4	3	4	4	4	4	4	4	1	3	3	3	3
VN161032	4	4	4	4	4	4	4	4	4	1	3	3	3	3
VN161032	5	4	4	4	4	4	4	4	4	1	3	3	2	3
VN161032	7	4	4	4	4	4	4	4	4	1	3	2	3	3
VN161032	8	4	4	4	4	4	4	4	4	1	3	3	3	3
VN161033	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161033	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161033	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161033	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161034	2	4	4	5	5	4	4	4	4	1	3	3	3	2
VN161034	4	4	4	5	5	4	4	4	4	1	3	3	2	3
VN161034	7	4	4	5	5	4	4	4	4	1	3	2	3	3
VN161035	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161035	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161035	5	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161035	7	5	5	5	5	4	4	4	4	1	3	1	3	3
VN161036	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161036	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161037	3	5	5	5	5	3	4	4	4	1	2	3	2	3
VN161037	4	5	5	5	5	4	4	4	4	1	2	3	2	3
VN161037	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161038	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN161038	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161038	4	5	5	5	5	4	4	4	4	1	3	3	2	3
VN161038	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161039	4	5	5	5	5	3	4	4	4	1	3	2	2	3
VN161039	7	5	5	5	5	3	4	4	4	1	3	2	2	3
VN161041	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN161041	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161041	4	5	5	5	5	4	4	4	4	1	3	3	2	3
VN161042	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN161042	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161042	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161043	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161043	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161043	5	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161043	12	5	5	5	5	4	4	4	4	1	1	3	1	3
VN161044	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN161044	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161044	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161046	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161046	5	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161047	4	5	5	5	5	4	4	4	4	1	2	3	2	3
VN161047	7	5	5	5	5	4	4	4	4	1	2	3	2	3
VN161048	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161048	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161048	5	5	5	5	5	4	4	4	4	1	3	3	1	3
VN161048	7	5	5	5	5	4	4	4	4	1	3	1	1	1
VN161048	9	5	5	5	5	4	4	4	4	1	3	1	1	1
VN161049	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN161049	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161049	4	5	5	5	5	4	4	4	4	1	3	3	2	3
VN161050	2	4	5	5	5	3	4	4	4	1	3	2	3	3
VN161050	3	5	5	5	5	4	4	4	4	1	3	3	2	3
VN161050	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN161050	7	5	5	5	5	4	4	4	4	1	3	2	2	3
VN161050	8	3	2	5	5	3	4	4	4	1	3	3	3	3
VN171007	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN171022	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN171023	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN171024	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN171033	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN171033	12	5	5	5	5	4	4	4	4	1	3	3	3	3
VN171037	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN171043	1	4	4	4	4	4	4	4	4	1	3	3	3	3
VN171043	2	4	4	4	4	4	4	4	4	1	3	3	3	3
VN171045	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN171046	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN181009	2	4	4	4	4	4	4	4	4	1	2	1	2	1
VN181010	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN181010	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN181010	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN181010	10	5	5	5	5	77	77	77	77	1	3	3	3	3
VN181015	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN181015	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN181015	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN181015	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN181015	11	5	5	5	5	4	4	4	4	1	3	3	3	3
VN181017	1	4	4	4	4	4	4	4	4	3	3	2	2	3
VN181017	5	4	4	4	4	4	4	4	4	1	3	2	2	3
VN181017	12	4	4	4	4	4	4	4	4	3	3	2	2	3
VN181026	3	4	4	4	4	4	4	4	4	2	3	3	3	3
VN181042	1	4	4	4	4	4	3	4	4	1	3	3	3	3
VN181042	2	4	4	4	4	4	3	4	4	1	3	3	3	3
VN181042	3	4	4	4	4	4	3	4	4	1	3	3	3	3
VN181042	4	4	4	4	4	4	3	4	4	1	3	3	3	3
VN181042	5	4	4	4	4	4	3	4	4	1	3	3	3	3
VN181042	9	4	4	4	4	4	3	4	4	1	3	3	3	3
VN181042	10	4	4	4	4	4	3	4	4	1	3	3	3	3
VN181044	9	4	4	4	4	4	4	4	4	1	3	1	2	3
VN181045	12	4	5	5	5	4	3	3	3	1	3	3	3	3
VN181047	1	3	2	2	3	3	2	2	2	1	2	1	1	1
VN181047	2	3	3	3	3	3	3	3	3	1	2	1	1	1
VN181047	4	4	4	4	4	4	4	4	4	2	3	1	1	1
VN181047	5	4	4	4	4	4	4	4	4	2	3	3	1	1
VN181047	9	4	4	4	4	4	4	4	4	1	2	1	1	3
VN181047	10	4	4	4	4	99	99	99	99	1	2	1	1	3
VN181047	11	4	4	4	4	99	99	99	99	99	99	99	99	99
VN181049	10	5	5	5	5	4	4	4	4	1	3	3	3	3
VN181052	1	5	5	5	5	4	4	4	4	1	1	3	1	3
VN181052	9	5	5	5	5	4	4	4	4	1	1	3	1	3
VN181056	3	4	4	4	4	4	77	77	4	1	3	2	3	3
VN181059	1	5	5	5	5	4	4	4	4	1	3	2	1	3
VN181059	2	2	5	5	5	4	4	4	4	2	2	3	3	3
VN181059	3	5	5	5	5	4	4	4	4	2	3	3	3	3
VN181059	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN181059	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN181059	7	5	5	5	5	4	4	4	4	2	3	3	3	3
VN181059	10	5	5	5	5	4	4	4	4	99	3	3	3	3
VN181059	11	5	5	5	5	4	4	4	4	99	3	3	3	3
VN181069	1	4	4	4	4	4	4	4	4	1	3	3	3	3
VN181069	2	2	2	4	4	2	2	4	4	1	3	3	3	3
VN181069	3	4	4	4	4	4	4	4	4	1	3	3	3	3
VN181069	4	4	4	4	4	4	4	4	4	1	3	3	3	3
VN181069	5	4	4	4	4	4	4	4	4	1	3	3	3	3
VN181069	7	4	4	4	4	4	4	4	4	1	3	3	3	3
VN181069	9	4	4	4	4	4	4	4	4	1	3	3	3	3
VN181078	1	4	4	4	4	4	4	4	4	3	3	3	1	1
VN181078	2	4	4	4	4	4	4	4	4	3	3	1	1	1
VN181078	7	4	4	4	4	4	4	4	4	3	3	1	1	1
VN181078	10	4	4	4	4	4	4	4	4	3	3	1	1	1
VN191003	5	77	77	77	77	77	77	77	77	77	77	77	77	77
VN191003	7	77	77	77	77	77	77	77	77	77	77	77	77	77
VN191006	2	2	5	5	5	4	4	4	4	1	3	3	3	3
VN191006	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN191006	8	5	5	5	5	4	4	4	4	77	2	3	3	3
VN191012	2	3	3	3	3	4	4	4	4	1	3	1	1	1
VN191014	2	2	5	5	5	4	4	4	4	1	3	3	3	3
VN191014	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN191014	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN191015	1	4	4	4	4	4	4	4	4	1	3	3	1	1
VN191015	2	4	4	4	4	4	4	4	4	1	3	3	1	1
VN191016	1	4	5	5	5	4	4	4	4	3	3	3	3	3
VN191016	2	2	2	4	4	3	4	4	4	1	3	3	3	3
VN191016	3	4	5	5	5	4	4	4	4	3	3	3	3	3
VN191016	4	4	5	5	5	4	4	4	4	3	3	3	3	3
VN191016	5	4	5	5	5	4	4	4	4	3	3	3	3	3
VN191016	7	4	5	5	5	4	4	4	4	3	3	3	3	3
VN191019	1	4	4	4	4	4	4	4	4	2	5	2	1	1
VN191024	1	4	4	4	4	4	4	4	4	1	3	3	3	1
VN191024	2	3	3	3	3	3	3	3	3	1	3	3	3	1
VN191029	7	4	4	4	4	4	4	4	4	3	3	2	2	3
VN191030	2	4	4	4	4	4	4	4	4	1	3	1	1	1
VN191037	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN191037	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN191037	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN191037	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN191046	2	2	5	5	5	3	3	4	4	1	3	3	3	3
VN191046	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN191046	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN191049	7	4	4	4	4	4	4	4	4	1	3	1	1	1
VN201002	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201006	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201008	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201008	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201008	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201012	2	5	5	5	5	4	4	4	4	1	2	2	2	2
VN201014	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201014	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201015	2	5	5	5	5	4	4	4	4	1	2	2	3	3
VN201016	2	2	3	3	3	2	3	3	3	1	3	3	3	3
VN201016	5	5	5	5	5	4	4	4	4	1	3	3	2	3
VN201016	12	4	5	5	5	4	4	4	4	1	3	4	4	3
VN201024	11	5	5	5	5	4	4	4	4	1	3	3	2	3
VN201037	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201039	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201039	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201039	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201044	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201044	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201054	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201054	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201056	2	4	5	5	5	4	4	4	4	2	2	3	3	3
VN201068	12	5	5	5	5	3	4	4	4	1	3	3	3	3
VN201073	2	2	5	5	5	2	3	4	4	1	4	3	3	3
VN201086	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201086	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN201086	5	5	5	5	5	4	4	4	4	1	3	3	3	3
