CHILDID	ACTID	ACTYEST	ACTSUPER	ACTCARE	CHOICE
VN091039	2	2	0	0	1
VN091039	3	7	0	0	1
VN091041	1	1	1	0	1
VN091041	2	17	0	1	1
VN091042	1	1	0	0	1
VN091042	2	7	0	0	1
VN091042	3	5	0	0	1
VN091044	1	3	0	1	0
VN091044	2	5	0	0	1
VN091044	3	7	0	0	1
VN091044	4	1	0	0	1
VN091044	5	10	0	0	1
VN091045	1	1	1	0	1
VN091045	2	10	0	0	1
VN091045	3	5	0	0	1
VN091045	4	17	0	0	1
VN091046	1	1	1	0	1
VN091046	2	10	0	0	1
VN091046	3	12	0	0	1
VN091046	4	2	0	0	1
VN091047	1	1	1	0	0
VN091047	2	17	0	1	1
VN091047	3	10	0	0	1
VN091047	4	2	0	0	0
VN091047	5	12	0	0	1
VN091048	1	1	1	0	1
VN091048	2	5	0	0	1
VN091048	3	17	0	1	1
VN091048	4	12	0	0	1
VN091049	1	1	1	0	1
VN091049	2	5	0	0	0
VN091049	3	7	0	0	0
VN091049	4	99	99	99	99
VN091049	5	6	0	0	0
VN091049	6	10	0	1	1
VN091050	1	1	1	0	1
VN091050	2	6	0	0	1
VN091050	3	10	0	0	1
VN091050	4	17	0	0	1
VN091050	5	22	0	0	1
VN091052	1	1	1	0	1
VN091052	2	2	0	0	1
VN091052	3	10	0	0	1
VN091052	4	11	0	0	1
VN091052	5	5	1	0	1
VN091053	1	1	1	0	1
VN091053	2	2	0	0	1
VN091053	3	5	0	0	1
VN091053	4	10	0	0	1
VN091056	1	1	1	0	0
VN091056	2	2	0	0	0
VN091056	3	10	0	0	1
VN091056	4	12	0	0	1
VN091056	5	17	0	1	1
VN091057	1	1	1	0	0
VN091057	2	2	0	0	1
VN091057	3	3	0	0	0
VN091057	4	12	0	0	1
VN091061	1	1	1	0	1
VN091061	2	3	0	1	1
VN091061	3	5	0	0	1
VN091061	4	6	0	0	1
VN091061	5	10	0	0	1
VN091061	6	17	0	1	1
VN091062	1	1	1	0	1
VN091062	2	5	0	0	1
VN091062	3	7	0	0	1
VN091062	4	10	0	0	1
VN091064	1	3	0	1	1
VN091064	2	5	0	0	1
VN091064	3	7	0	0	1
VN091070	1	1	1	0	1
VN091070	2	3	0	1	0
VN091070	3	5	0	0	1
VN091070	4	7	0	0	1
VN091070	5	10	0	1	1
VN091071	1	1	0	0	1
VN091071	2	2	0	0	1
VN091071	3	5	0	0	1
VN101001	1	7	0	0	1
VN101001	2	10	0	0	1
VN101001	3	5	0	0	1
VN101004	1	1	1	0	0
VN101004	2	2	0	0	0
VN101004	3	7	0	0	0
VN101004	4	10	0	0	1
VN101004	5	12	0	0	1
VN101005	1	1	1	0	0
VN101005	2	1	0	0	0
VN101005	3	5	0	0	0
VN101005	4	10	0	0	1
VN101005	5	12	0	0	1
VN101005	6	3	0	0	0
VN101006	1	1	1	0	1
VN101006	2	5	0	0	1
VN101006	3	2	0	0	1
VN101006	4	12	0	0	1
VN101006	5	10	0	0	1
VN101008	1	99	99	99	99
VN101008	2	10	0	0	1
VN101008	3	1	1	0	1
VN101009	1	7	0	0	1
VN101009	2	3	0	1	1
VN101009	3	6	0	0	1
VN101010	1	1	1	0	1
VN101010	2	2	0	0	1
VN101010	3	7	0	0	1
VN101010	4	12	0	0	1
VN101010	5	10	0	0	1
VN101011	1	1	1	0	1
VN101011	2	5	0	0	1
VN101011	3	7	0	0	1
VN101011	4	12	0	0	1
VN101011	5	17	0	1	1
VN101013	1	1	1	0	0
VN101013	2	2	0	0	0
VN101013	3	5	0	0	0
VN101013	4	12	0	0	1
VN101014	1	1	1	0	1
VN101014	2	2	0	0	1
VN101014	3	5	0	0	1
VN101014	4	6	0	0	1
VN101014	5	3	0	1	1
VN101015	1	1	1	0	0
VN101015	2	2	1	0	0
VN101015	3	5	0	0	1
VN101015	4	10	0	0	1
VN101015	5	12	0	0	1
VN101016	1	1	1	0	1
VN101016	2	5	0	0	1
VN101016	3	17	0	1	1
VN101016	4	10	0	0	1
VN101017	1	1	1	0	1
VN101017	2	5	0	0	1
VN101017	3	12	0	0	1
VN101017	4	17	0	0	1
VN101018	1	1	1	0	1
VN101018	2	2	0	0	1
VN101018	3	12	0	0	1
VN101018	4	6	0	0	1
VN101019	1	1	1	0	1
VN101019	2	2	0	0	1
VN101019	3	5	0	0	1
VN101019	4	12	0	0	1
VN101019	5	10	0	0	1
VN101020	1	1	1	0	1
VN101020	2	2	0	0	1
VN101020	3	5	0	0	1
VN101020	4	7	0	0	1
VN101020	5	12	0	0	1
VN101021	1	1	1	0	1
VN101021	2	5	0	0	1
VN101021	3	2	0	0	1
VN101021	4	12	0	0	1
VN101021	5	10	0	0	1
VN101021	6	7	0	0	1
VN101022	1	1	1	0	1
VN101022	2	2	0	0	1
VN101022	3	5	0	0	1
VN101022	4	10	0	0	1
VN101022	5	12	0	0	1
VN101023	1	1	1	0	1
VN101023	2	2	0	0	1
VN101023	3	7	0	0	1
VN101023	4	5	0	0	1
VN101023	5	12	0	0	1
VN101024	1	7	0	0	0
VN101024	2	10	0	0	1
VN101024	3	17	0	0	1
VN101025	1	1	1	0	1
VN101025	2	2	0	0	1
VN101025	3	5	0	0	1
VN101025	4	3	0	0	1
VN101025	5	12	0	0	1
VN101025	6	7	0	0	1
VN101026	1	6	0	0	1
VN101026	2	17	0	1	1
VN101026	3	8	0	0	1
VN101027	1	1	1	0	1
VN101027	2	6	0	0	1
VN101027	3	12	0	0	1
VN101027	4	2	0	0	1
VN101028	1	1	1	0	0
VN101028	2	2	0	0	0
VN101028	3	7	0	0	0
VN101028	4	10	99	0	1
VN101028	5	12	0	0	1
VN101029	1	1	1	0	1
VN101029	2	5	0	0	1
VN101029	3	10	0	0	1
VN101029	4	2	0	0	1
VN101030	1	1	1	0	1
VN101030	2	2	0	0	1
VN101030	3	7	0	0	1
VN101030	4	12	0	0	1
VN101030	5	5	0	0	1
VN101031	1	1	1	0	1
VN101031	2	5	0	0	1
VN101031	3	10	0	0	1
VN101034	1	1	1	0	1
VN101034	2	7	0	0	1
VN101034	3	2	0	0	1
VN101034	4	10	0	0	1
VN101035	1	1	0	0	1
VN101035	2	2	0	0	1
VN101035	3	7	0	0	1
VN101035	4	17	0	1	1
VN101035	5	10	0	0	1
VN101036	1	1	1	0	0
VN101036	2	3	0	0	0
VN101036	3	10	0	0	1
VN101036	4	5	0	0	0
VN101036	5	2	0	0	0
VN101036	6	12	0	0	1
VN101037	1	1	1	0	1
VN101037	2	2	0	0	1
VN101037	3	7	0	0	1
VN101037	4	6	0	0	1
VN101037	5	5	1	0	1
VN101037	6	12	0	0	1
VN101038	1	1	0	0	1
VN101038	2	5	0	0	1
VN101038	3	10	0	0	1
VN101038	4	2	0	0	1
VN101039	1	1	1	0	0
VN101039	2	5	0	0	1
VN101039	3	2	0	0	1
VN101039	4	10	0	0	1
VN101040	1	1	1	0	0
VN101040	2	2	0	0	1
VN101040	3	5	0	0	1
VN101040	4	10	0	0	1
VN101041	1	7	0	0	1
VN101041	2	17	0	1	1
VN101041	3	10	0	0	1
VN101041	4	2	0	0	1
VN101041	5	1	1	0	0
VN101042	1	1	1	0	0
VN101042	2	2	0	0	1
VN101042	3	5	0	0	0
VN101042	4	10	0	0	1
VN101042	5	12	0	0	1
VN101043	1	1	1	0	1
VN101043	2	2	0	0	1
VN101043	3	10	0	0	1
VN101043	4	12	0	0	1
VN101043	5	5	0	0	1
VN101044	1	1	1	0	1
VN101044	2	5	0	0	1
VN101044	3	2	0	0	1
VN101044	4	10	0	0	1
VN101045	1	1	1	0	1
VN101045	2	2	0	0	1
VN101045	3	5	0	0	1
VN101045	4	12	0	1	1
VN101047	1	1	1	0	1
VN101047	2	5	0	0	1
VN101047	3	7	0	0	1
VN101048	1	1	1	0	1
VN101048	2	5	0	0	1
VN101048	3	12	0	0	1
VN101048	4	23	0	0	1
VN101048	5	10	0	0	1
VN101049	1	1	1	0	1
VN101049	2	5	0	0	1
VN101049	3	2	0	0	1
VN101049	4	10	0	0	1
VN101050	1	1	1	0	1
VN101050	2	2	0	0	1
VN101050	3	5	0	0	1
VN101050	4	12	0	0	1
VN101051	1	1	1	0	0
VN101051	2	2	0	0	0
VN101051	3	5	0	0	1
VN101051	4	10	0	0	1
VN101051	5	12	0	0	1
VN101054	1	1	1	0	0
VN101054	2	2	0	0	0
VN101054	3	5	0	0	0
VN101054	4	7	0	0	0
VN101054	5	12	0	0	1
VN101059	1	5	0	0	0
VN101059	2	10	0	0	1
VN101059	3	12	0	0	1
VN101059	4	23	0	0	0
VN101064	1	1	1	0	1
VN101064	2	2	0	0	1
VN101064	3	7	0	0	1
VN101064	4	10	0	0	1
VN101067	1	5	0	0	0
VN101067	2	7	0	0	0
VN101067	3	10	0	0	1
VN101075	1	1	1	0	1
VN101075	2	5	0	0	1
VN101075	3	12	0	0	1
VN101075	4	2	1	0	1
VN101075	5	10	0	0	1
VN101083	1	1	1	0	1
VN101083	2	5	0	0	1
VN101083	3	2	0	0	1
VN111001	1	1	1	1	0
VN111001	2	5	0	0	1
VN111001	3	7	0	1	0
VN111001	4	2	0	1	0
VN111002	1	1	1	0	1
VN111002	2	5	1	0	1
VN111003	1	1	1	0	0
VN111003	2	5	0	0	0
VN111003	3	2	0	0	0
VN111004	1	2	0	0	1
VN111004	2	5	0	0	1
VN111004	3	1	0	0	0
VN111005	1	5	0	0	0
VN111005	2	1	1	0	0
VN111005	3	2	0	0	0
VN111006	1	5	0	0	0
VN111006	2	2	0	0	0
VN111006	3	1	1	0	0
VN111006	4	10	0	0	1
VN111008	1	1	1	0	1
VN111008	2	7	0	0	1
VN111008	3	5	0	0	1
VN111008	4	6	0	0	1
VN111009	1	5	0	0	1
VN111009	2	1	1	0	0
VN111009	3	7	0	0	1
VN111009	4	2	0	0	1
VN111010	1	1	1	1	0
VN111010	2	5	0	1	1
VN111010	3	10	1	1	1
VN111011	1	1	1	0	0
VN111011	2	5	0	0	0
VN111011	3	6	0	0	0
VN111011	4	12	0	0	1
VN111012	1	10	0	0	1
VN111012	2	2	0	0	1
VN111013	1	1	1	0	0
VN111013	2	5	0	0	1
VN111013	3	2	1	0	1
VN111014	1	2	0	0	1
VN111014	2	5	0	0	1
VN111014	3	1	1	0	0
VN111015	1	1	1	0	0
VN111015	2	2	0	0	0
VN111015	3	5	0	0	1
VN111015	4	10	0	0	1
VN111016	1	1	1	0	1
VN111016	2	2	0	0	1
VN111016	3	5	0	0	1
VN111016	4	12	0	0	1
VN111017	1	5	1	0	0
VN111017	2	2	1	0	0
VN111017	3	10	0	0	1
VN111018	1	1	1	0	0
VN111018	2	5	0	0	1
VN111018	3	2	0	0	1
VN111019	1	1	1	0	0
VN111019	2	2	0	0	1
VN111019	3	12	0	0	1
VN111020	1	1	1	0	1
VN111020	2	5	0	0	1
VN111020	3	8	1	0	1
VN111021	1	1	1	0	0
VN111021	2	2	0	0	1
VN111021	3	5	0	0	1
VN111021	4	10	0	0	1
VN111022	1	1	1	0	0
VN111022	2	5	0	0	0
VN111022	3	7	0	0	0
VN111022	4	10	0	0	1
VN111025	1	1	1	0	0
VN111025	2	10	0	0	1
VN111027	1	1	1	0	0
VN111027	2	7	1	0	0
VN111027	3	2	1	1	0
VN111028	1	1	1	0	0
VN111028	2	7	0	0	0
VN111028	3	2	0	0	1
VN111028	4	10	0	0	1
VN111030	1	1	1	1	1
VN111030	2	2	0	0	1
VN111030	3	5	0	0	1
VN111031	1	1	1	0	0
VN111031	2	2	1	0	1
VN111031	3	10	0	0	1
VN111031	4	22	0	0	1
VN111031	5	5	0	0	1
VN111032	1	5	0	0	0
VN111032	2	7	1	0	0
VN111032	3	2	1	0	0
VN111032	4	1	1	0	0
VN111033	1	1	1	0	0
VN111033	2	5	0	0	1
VN111033	3	2	1	0	0
VN111033	4	10	0	0	1
VN111034	1	1	1	0	0
VN111034	2	10	0	0	1
VN111034	3	2	0	0	1
VN111035	1	1	1	0	0
VN111035	2	2	1	1	0
VN111035	3	17	0	1	1
VN111036	1	1	1	1	1
VN111036	2	2	1	1	1
VN111036	3	12	0	0	1
VN111038	1	1	1	0	0
VN111038	2	2	0	0	1
VN111038	3	5	0	0	1
VN111039	1	1	1	0	1
VN111039	2	2	1	0	1
VN111039	3	10	1	0	1
VN111040	1	1	1	0	0
VN111040	2	5	0	0	0
VN111040	3	7	0	0	0
VN111040	4	2	1	0	0
VN111040	5	10	0	0	0
VN111041	1	1	1	1	1
VN111041	2	2	0	0	1
VN111041	3	7	0	0	1
VN111041	4	12	0	0	1
VN111042	1	1	1	0	0
VN111042	2	23	0	0	1
VN111042	3	2	1	0	0
VN111043	1	3	0	1	1
VN111043	2	12	0	0	1
VN111043	3	5	0	0	1
VN111044	1	1	1	0	1
VN111044	2	3	0	0	1
VN111044	3	5	0	0	1
VN111045	1	1	1	0	1
VN111045	2	2	0	0	1
VN111045	3	7	0	0	1
VN111045	4	5	0	0	1
VN111047	1	5	0	0	1
VN111047	2	2	1	0	1
VN111047	3	1	1	0	1
VN111048	1	1	1	1	1
VN111048	2	7	0	0	1
VN111048	3	12	0	0	1
VN111050	1	1	1	0	0
VN111050	2	5	0	1	1
VN111050	3	7	0	0	1
VN111050	4	2	0	0	1
VN111057	1	1	1	0	0
VN111057	2	2	0	0	1
VN111057	3	7	0	0	1
VN111057	4	10	0	0	1
VN111065	1	1	1	0	1
VN111065	2	2	0	0	1
VN111065	3	5	0	0	1
VN111065	4	6	0	0	1
VN111065	5	8	1	0	1
VN111069	1	1	1	0	0
VN111069	2	10	0	0	1
VN111086	1	7	0	0	1
VN111086	2	1	1	0	0
VN111109	1	1	1	0	0
VN111109	2	6	0	0	0
VN111109	3	2	0	0	0
VN111109	4	10	0	0	1
VN111111	1	1	1	0	0
VN111111	2	7	0	0	1
VN111111	3	5	0	0	1
VN111119	1	2	1	0	0
VN111119	2	1	1	0	0
VN111119	3	7	0	0	1
VN111119	4	12	0	0	1
VN111119	5	5	0	0	1
VN121001	1	1	1	0	0
VN121001	2	5	0	0	0
VN121001	3	7	0	0	0
VN121001	4	2	0	0	1
VN121001	5	10	0	0	1
VN121002	1	1	1	0	1
VN121002	2	2	0	0	1
VN121002	3	5	0	0	1
VN121002	4	12	0	0	1
VN121003	1	1	1	0	0
VN121003	2	7	0	1	1
VN121003	3	5	0	1	0
VN121004	1	1	1	0	0
VN121004	2	10	0	0	1
VN121005	1	1	1	0	0
VN121005	2	7	0	0	0
VN121005	3	2	0	0	0
VN121005	4	12	0	0	1
VN121006	1	1	1	0	0
VN121006	2	5	0	1	1
VN121006	3	10	0	0	1
VN121007	1	1	1	0	0
VN121007	2	5	0	0	0
VN121007	3	7	0	0	0
VN121007	4	2	0	0	1
VN121007	5	12	0	0	1
VN121008	1	1	1	0	0
VN121008	2	5	1	0	0
VN121008	3	7	1	0	0
VN121009	1	1	1	0	1
VN121009	2	2	0	0	1
VN121009	3	5	0	0	0
VN121009	4	10	0	0	1
VN121011	1	7	0	0	1
VN121011	2	5	0	0	1
VN121011	3	1	1	0	0
VN121012	1	1	1	0	0
VN121012	2	5	0	0	1
VN121013	1	1	1	0	1
VN121013	2	2	0	0	1
VN121013	3	10	0	0	1
VN121014	1	1	1	0	1
VN121014	2	2	0	0	1
VN121014	3	5	0	0	1
VN121014	4	12	0	0	1
VN121019	1	1	1	0	1
VN121019	2	2	1	0	1
VN121019	3	7	0	0	1
VN121019	4	12	0	0	1
VN121020	1	2	0	0	0
VN121020	2	1	1	0	0
VN121020	3	5	0	0	0
VN121020	4	7	0	0	0
VN121021	1	5	0	1	0
VN121021	2	17	0	1	1
VN121021	3	10	0	0	1
VN121021	4	1	1	0	0
VN121022	1	1	1	0	0
VN121022	2	7	1	0	1
VN121022	3	10	0	0	1
VN121023	1	1	1	0	0
VN121023	2	2	0	0	0
VN121023	3	5	0	0	1
VN121023	4	12	0	0	1
VN121025	1	1	1	0	0
VN121025	2	5	0	0	1
VN121028	1	1	1	1	0
VN121028	2	17	0	1	1
VN121028	3	5	1	0	1
VN121030	1	5	0	0	0
VN121030	2	8	0	0	1
VN121031	1	1	1	0	0
VN121031	2	5	0	0	0
VN121031	3	7	0	0	0
VN121031	4	2	0	0	1
VN121031	5	10	0	0	1
VN121032	1	1	1	0	1
VN121032	2	2	0	0	1
VN121032	3	12	0	0	1
VN121032	4	7	0	0	1
VN121033	1	1	1	0	0
VN121033	2	6	0	0	1
VN121033	3	2	0	0	1
VN121033	4	12	0	0	1
VN121034	1	1	1	0	1
VN121034	2	2	0	0	1
VN121034	3	10	0	0	1
VN121034	4	12	0	0	1
VN121035	1	1	1	0	0
VN121035	2	7	0	0	0
VN121036	1	1	1	0	0
VN121036	2	2	0	0	0
VN121036	3	5	0	0	1
VN121036	4	10	0	0	1
VN121037	1	7	0	0	1
VN121037	2	2	0	0	1
VN121038	1	1	1	0	1
VN121038	2	2	0	0	1
VN121038	3	10	0	0	1
VN121038	4	12	0	0	1
VN121039	1	1	0	0	0
VN121039	2	14	0	1	1
VN121039	3	5	0	0	0
VN121040	1	1	1	0	0
VN121040	2	5	0	0	1
VN121040	3	6	0	0	0
VN121040	4	10	0	0	1
VN121041	1	5	0	0	1
VN121041	2	1	1	0	0
VN121041	3	2	0	0	0
VN121042	1	1	1	0	1
VN121042	2	2	0	0	1
VN121042	3	7	0	0	1
VN121042	4	10	0	0	1
VN121043	1	1	1	0	0
VN121043	2	7	0	0	0
VN121043	3	2	1	0	0
VN121044	1	1	1	0	1
VN121044	2	7	0	0	1
VN121044	3	2	0	0	1
VN121045	1	1	1	0	0
VN121045	2	2	0	0	0
VN121045	3	5	0	0	1
VN121045	4	10	0	0	1
VN121045	5	12	0	0	1
VN121047	1	1	1	0	1
VN121047	2	2	0	0	1
VN121047	3	7	0	0	1
VN121047	4	10	0	0	1
VN121047	5	12	0	0	1
VN121048	1	1	1	0	0
VN121048	2	7	1	0	1
VN121048	3	10	0	0	1
VN121049	1	1	1	1	0
VN121049	2	5	1	1	1
VN121049	3	17	1	1	1
VN121050	1	1	1	0	1
VN121050	2	2	0	0	1
VN121050	3	7	0	0	1
VN121050	4	12	0	0	1
VN121052	1	1	0	0	0
VN121052	2	6	0	0	1
VN121052	3	5	0	0	1
VN121052	4	2	0	0	1
VN121057	1	1	1	0	0
VN121057	2	5	0	1	1
VN121061	1	1	1	0	0
VN121061	2	10	0	0	1
VN121063	1	1	1	0	0
VN121063	2	7	0	0	1
VN121063	3	10	0	0	1
VN121063	4	2	0	0	0
VN121074	1	7	0	1	0
VN121074	2	3	0	1	1
VN121088	1	5	0	0	0
VN121088	2	10	0	0	1
VN121088	3	17	0	1	1
VN121094	1	1	1	0	1
VN121094	2	2	0	1	1
VN121094	3	10	0	0	1
VN121109	1	1	1	0	1
VN121109	2	7	0	0	1
VN121124	1	1	1	0	1
VN121124	2	2	0	0	1
VN121124	3	7	0	0	1
VN121124	4	12	0	0	1
VN121126	1	1	0	1	0
VN121126	2	2	0	0	0
VN121126	3	17	0	1	1
VN131001	1	1	1	0	0
VN131001	2	5	1	0	1
VN131001	3	12	0	1	1
VN131001	4	2	0	0	1
VN131002	1	1	1	0	0
VN131002	2	5	0	0	1
VN131002	3	10	0	0	1
VN131002	4	15	1	0	0
VN131003	1	1	1	0	0
VN131003	2	5	0	0	1
VN131003	3	12	0	0	1
VN131003	4	2	0	0	1
VN131004	1	1	1	0	0
VN131004	2	2	0	0	1
VN131004	3	12	0	0	1
VN131004	4	23	1	0	1
VN131005	1	1	1	0	0
VN131005	2	2	0	0	1
VN131005	3	3	0	1	1
VN131005	4	5	1	0	0
VN131005	5	10	0	0	1
VN131005	6	12	0	1	1
VN131006	1	1	1	0	0
VN131006	2	5	1	0	0
VN131006	3	2	0	0	1
VN131006	4	10	1	0	0
VN131006	5	12	1	0	0
VN131007	1	1	0	0	1
VN131007	2	10	0	0	1
VN131007	3	12	0	0	1
VN131007	4	2	0	0	1
VN131008	1	1	1	0	0
VN131008	2	12	0	0	1
VN131008	3	8	1	0	1
VN131008	4	5	0	0	1
VN131008	5	2	0	0	1
VN131009	1	1	0	0	1
VN131009	2	2	0	0	1
VN131009	3	10	0	0	1
VN131009	4	12	0	0	1
VN131009	5	5	0	0	1
VN131010	1	1	0	0	1
VN131010	2	2	0	0	1
VN131010	3	5	0	0	1
VN131010	4	12	0	0	1
VN131010	5	17	0	0	1
VN131010	6	10	0	0	1
VN131011	1	1	0	0	1
VN131011	2	2	0	0	1
VN131011	3	14	0	0	1
VN131012	1	1	0	0	1
VN131012	2	2	0	0	1
VN131012	3	5	0	0	1
VN131012	4	10	0	0	1
VN131012	5	12	0	0	1
VN131013	1	1	1	0	1
VN131013	2	5	0	0	1
VN131013	3	17	0	1	1
VN131013	4	2	0	0	1
VN131014	1	1	0	0	1
VN131014	2	2	0	0	1
VN131014	3	5	0	0	1
VN131014	4	10	0	0	1
VN131014	5	12	0	0	1
VN131017	1	1	0	0	1
VN131017	2	2	0	0	1
VN131017	3	12	0	0	1
VN131017	4	5	0	0	1
VN131017	5	10	0	0	1
VN131019	1	1	0	0	1
VN131019	2	2	0	0	1
VN131019	3	5	0	0	1
VN131019	4	12	0	0	1
VN131019	5	10	0	0	1
VN131020	1	1	0	0	1
VN131020	2	2	0	0	1
VN131020	3	15	0	0	1
VN131020	4	12	0	0	1
VN131020	5	10	0	0	1
VN131021	1	1	1	0	1
VN131021	2	10	0	0	1
VN131021	3	5	0	0	1
VN131022	1	1	1	0	0
VN131022	2	3	0	1	1
VN131022	3	2	0	0	1
VN131022	4	5	0	0	1
VN131022	5	12	0	0	1
VN131023	1	1	0	0	1
VN131023	2	2	0	0	1
VN131023	3	5	0	0	1
VN131023	4	10	0	0	1
VN131023	5	12	0	0	1
VN131024	1	1	0	0	1
VN131024	2	2	0	0	1
VN131024	3	10	0	0	1
VN131024	4	12	0	0	1
VN131024	5	5	0	0	1
VN131025	1	1	1	0	0
VN131025	2	10	0	0	1
VN131025	3	5	0	0	1
VN131025	4	12	1	0	0
VN131025	5	2	0	0	1
VN131026	1	1	0	0	1
VN131026	2	10	0	0	1
VN131026	3	2	0	0	1
VN131026	4	12	0	0	1
VN131027	1	1	1	0	0
VN131027	2	10	0	0	1
VN131027	3	12	0	0	1
VN131027	4	2	0	0	1
VN131028	1	1	0	0	1
VN131028	2	5	0	0	1
VN131028	3	10	0	0	1
VN131028	4	12	0	0	1
VN131028	5	2	0	0	1
VN131030	1	1	0	0	1
VN131030	2	5	0	0	1
VN131030	3	10	0	0	1
VN131030	4	2	0	0	1
VN131031	1	1	0	0	1
VN131031	2	10	0	0	1
VN131031	3	12	0	0	1
VN131031	4	2	0	0	1
VN131033	1	1	1	0	0
VN131033	2	3	0	0	1
VN131033	3	5	0	0	1
VN131033	4	12	0	0	1
VN131033	5	2	0	0	1
VN131036	1	1	1	0	0
VN131036	2	10	0	0	1
VN131036	3	3	0	1	1
VN131036	4	12	0	1	1
VN131036	5	2	0	0	1
VN131037	1	1	1	0	0
VN131037	2	10	0	0	1
VN131037	3	12	0	0	1
VN131037	4	5	0	0	1
VN131038	1	1	1	0	0
VN131038	2	5	0	0	1
VN131038	3	12	0	0	1
VN131038	4	2	0	0	1
VN131039	1	1	1	0	0
VN131039	2	10	0	0	1
VN131039	3	12	0	0	1
VN131039	4	5	0	0	1
VN131039	5	2	0	0	1
VN131040	1	1	1	0	0
VN131040	2	5	0	0	1
VN131040	3	23	0	0	1
VN131040	4	2	0	0	1
VN131040	5	10	0	0	1
VN131040	6	12	0	0	1
VN131041	1	1	0	0	1
VN131041	2	5	0	0	1
VN131041	3	12	0	0	1
VN131041	4	10	0	0	1
VN131041	5	2	0	0	1
VN131042	1	1	0	1	0
VN131042	2	2	0	0	1
VN131042	3	5	0	0	1
VN131042	4	12	0	0	1
VN131043	1	1	1	0	0
VN131043	2	10	0	0	1
VN131043	3	12	0	0	1
VN131043	4	2	0	0	1
VN131045	1	1	1	0	0
VN131045	2	7	0	0	1
VN131045	3	8	1	0	1
VN131045	4	5	0	0	1
VN131045	5	2	0	0	1
VN131046	1	1	0	0	1
VN131046	2	5	0	0	1
VN131046	3	12	0	0	1
VN131046	4	10	0	0	1
VN131046	5	2	0	0	1
VN131047	1	1	1	0	0
VN131047	2	7	0	0	1
VN131047	3	5	0	0	1
VN131047	4	12	0	0	1
VN131047	5	2	0	0	1
VN131048	1	1	1	0	0
VN131048	2	2	0	0	1
VN131048	3	12	0	0	1
VN131048	4	5	0	0	1
VN131049	1	1	1	0	1
VN131049	2	5	0	0	1
VN131049	3	8	0	0	1
VN131049	4	12	0	0	1
VN131050	1	1	0	0	1
VN131050	2	5	0	0	1
VN131050	3	2	0	0	1
VN131050	4	10	0	0	1
VN131050	5	12	0	0	1
VN131051	1	1	1	0	0
VN131051	2	2	0	0	1
VN131051	3	5	1	0	0
VN131051	4	12	0	0	1
VN131052	1	1	0	0	1
VN131052	2	5	0	0	1
VN131052	3	2	0	0	1
VN131052	4	10	0	0	1
VN131052	5	12	0	0	1
VN131053	1	1	0	0	0
VN131053	2	2	0	0	1
VN131053	3	3	0	1	1
VN131053	4	10	0	0	1
VN131053	5	12	0	0	1
VN131054	1	1	1	0	0
VN131054	2	5	0	0	1
VN131054	3	2	0	1	1
VN131054	4	12	0	0	1
VN131055	1	1	1	0	1
VN131055	2	5	0	0	1
VN131055	3	8	1	0	0
VN131055	4	10	0	0	1
VN131056	1	1	1	0	0
VN131056	2	5	0	0	1
VN131056	3	2	0	0	1
VN131056	4	10	0	0	1
VN131056	5	12	0	0	1
VN131058	1	1	1	0	0
VN131058	2	5	0	0	1
VN131058	3	10	0	0	1
VN131058	4	12	0	0	1
VN131058	5	7	1	0	1
VN131058	6	2	1	0	0
VN141001	1	1	1	0	0
VN141001	2	2	1	0	0
VN141001	3	12	1	0	1
VN141002	1	1	0	0	1
VN141002	2	5	0	0	0
VN141002	3	2	0	0	1
VN141003	1	23	1	0	1
VN141003	2	2	0	0	1
VN141003	3	12	1	0	1
VN141004	1	1	1	0	0
VN141004	2	5	0	0	1
VN141004	3	2	0	0	1
VN141004	4	12	0	0	1
VN141005	1	1	1	0	0
VN141005	2	5	0	0	1
VN141005	3	10	0	0	1
VN141006	1	1	0	0	1
VN141006	2	23	0	0	1
VN141006	3	17	0	0	1
VN141006	4	2	0	0	1
VN141007	1	1	0	0	1
VN141007	2	8	0	0	1
VN141007	3	2	0	0	1
VN141007	4	12	0	0	1
VN141007	5	10	0	0	1
VN141008	1	1	1	0	0
VN141008	2	17	0	1	0
VN141008	3	10	0	0	1
VN141009	1	1	1	0	0
VN141009	2	7	1	0	0
VN141009	3	12	1	0	1
VN141010	1	1	0	0	1
VN141010	2	8	0	0	1
VN141010	3	12	0	0	1
VN141010	4	2	0	0	1
VN141011	1	1	0	0	1
VN141011	2	2	0	0	1
VN141011	3	5	0	0	1
VN141012	1	1	1	0	0
VN141012	2	10	0	0	1
VN141012	3	8	0	0	0
VN141012	4	5	0	0	0
VN141013	1	1	1	0	0
VN141013	2	2	0	0	1
VN141013	3	12	0	0	1
VN141013	4	5	1	0	1
VN141014	1	1	0	0	1
VN141014	2	2	0	0	1
VN141014	3	10	0	0	1
VN141015	1	1	1	0	0
VN141015	2	2	1	0	1
VN141015	3	5	0	0	0
VN141015	4	12	1	0	1
VN141015	5	10	0	0	1
VN141016	1	1	0	0	1
VN141016	2	2	1	0	1
VN141016	3	5	0	0	1
VN141017	1	1	0	0	1
VN141017	2	2	0	0	1
VN141017	3	10	0	0	1
VN141018	1	1	1	0	0
VN141018	2	2	1	0	1
VN141018	3	10	1	0	0
VN141018	4	12	1	1	1
VN141019	1	1	0	0	1
VN141019	2	2	0	0	1
VN141019	3	3	0	1	1
VN141019	4	5	0	1	1
