FORMNO	CHILDID	CDINT	EVERSCH	ENRSCH	SINGLSEX	SCTYPE	GRADNOW	TMSCHMIN	TRANSSCH	DANGSCH	SCHRISK1	SCHRISK2	SCHRISK3	MISSCH	WMISSC1	WMISSC2	WMISSC3	SEAMIS01	SEAMIS02	SEAMIS03	BESTSCH1	BESTSCH2	BESTSCH3	WORSTSC1	WORSTSC2	WORSTSC3	VNEXCLSS	VNYEXCL1	VNYEXCL2	VNYEXCL3	AMEXSC01	AMEXSC02	AMEXSC03	AMEXSC04	AMEXSC05	AMEXSC06	AMEXSC07	AMEXSC08	TEXCLS01	TEXCLS02	TEXCLS03	TEXCLS04	TEXCLS05	TEXCLS06	TEXCLS07	TEXCLS08	VNYATEX1	VNYATEX2	VNYATEX3	VNENJEXC	VNYNOENJ	VNEXCUSE	GRADCOMP	AGESTOP	XSINGLSX	XSCTYPE	XTMSCHMN	XTRNSSCH	XDANGSCH	XSCHRISK	SCHWHY1	SCHWHY2	SCHWHY3	CSLEEP	CCHCARE	CHHCHORE	CNPAYWRK	CPAYWORK	CSCHOOL	CSTUDY	CPLAY	CHLDWORK	PAYLIKE1	PAYLIKE2	PAYLIKE3	PYNOLIK1	PYNOLIK2	PYNOLIK3	SCHWRK	SCHMISS	WRKINJ	WRKINJ1	WRKINJ2	WRKINJ3	PPVTLOW	PPVTHIGH	STRTHRPP	STRTMNPP	PPVT001	PPVT002	PPVT003	PPVT004	PPVT005	PPVT006	PPVT007	PPVT008	PPVT009	PPVT010	PPVT011	PPVT012	SET01ERR	PPVT013	PPVT014	PPVT015	PPVT016	PPVT017	PPVT018	PPVT019	PPVT020	PPVT021	PPVT022	PPVT023	PPVT024	SET02ERR	PPVT025	PPVT026	PPVT027	PPVT028	PPVT029	PPVT030	PPVT031	PPVT032	PPVT033	PPVT034	PPVT035	PPVT036	SET03ERR	PPVT037	PPVT038	PPVT039	PPVT040	PPVT041	PPVT042	PPVT043	PPVT044	PPVT045	PPVT046	PPVT047	PPVT048	SET04ERR	PPVT049	PPVT050	PPVT051	PPVT052	PPVT053	PPVT054	PPVT055	PPVT056	PPVT057	PPVT058	PPVT059	PPVT060	SET05ERR	PPVT061	PPVT062	PPVT063	PPVT064	PPVT065	PPVT066	PPVT067	PPVT068	PPVT069	PPVT070	PPVT071	PPVT072	SET06ERR	PPVT073	PPVT074	PPVT075	PPVT076	PPVT077	PPVT078	PPVT079	PPVT080	PPVT081	PPVT082	PPVT083	PPVT084	SET07ERR	PPVT085	PPVT086	PPVT087	PPVT088	PPVT089	PPVT090	PPVT091	PPVT092	PPVT093	PPVT094	PPVT095	PPVT096	SET08ERR	PPVT097	PPVT098	PPVT099	PPVT100	PPVT101	PPVT102	PPVT103	PPVT104	PPVT105	PPVT106	PPVT107	PPVT108	SET09ERR	PPVT109	PPVT110	PPVT111	PPVT112	PPVT113	PPVT114	PPVT115	PPVT116	PPVT117	PPVT118	PPVT119	PPVT120	SET10ERR	PPVT121	PPVT122	PPVT123	PPVT124	PPVT125	PPVT126	PPVT127	PPVT128	PPVT129	PPVT130	PPVT131	PPVT132	SET11ERR	PPVT133	PPVT134	PPVT135	PPVT136	PPVT137	PPVT138	PPVT139	PPVT140	PPVT141	PPVT142	PPVT143	PPVT144	SET12ERR	PPVT145	PPVT146	PPVT147	PPVT148	PPVT149	PPVT150	PPVT151	PPVT152	PPVT153	PPVT154	PPVT155	PPVT156	SET13ERR	PPVT157	PPVT158	PPVT159	PPVT160	PPVT161	PPVT162	PPVT163	PPVT164	PPVT165	PPVT166	PPVT167	PPVT168	SET14ERR	PPVT169	PPVT170	PPVT171	PPVT172	PPVT173	PPVT174	PPVT175	PPVT176	PPVT177	PPVT178	PPVT179	PPVT180	SET15ERR	PPVT181	PPVT182	PPVT183	PPVT184	PPVT185	PPVT186	PPVT187	PPVT188	PPVT189	PPVT190	PPVT191	PPVT192	SET16ERR	PPVT193	PPVT194	PPVT195	PPVT196	PPVT197	PPVT198	PPVT199	PPVT200	PPVT201	PPVT202	PPVT203	PPVT204	SET17ERR	FINHRPP	FINMNPP	CEILING	MINERR	language1	language2	source	score_ppvt	rscorelang_ppvt	CONDPP	YNOADQ01	YNOADQ02	PPFWLANG	PPCDLANG	STRTHRWM	STRTMRWM	LEVLREAD	LEVLWRIT	MATH01	MATH02	MATH03	MATH04	MATH05	MATH06	MATH07	MATH08	MATH09	MATH10	score_math	rscorelang_math	FINHRRWM	FINMNRWM	CONDRWAQ	YNORWM01	YNORWM02	CHEALTHY	CFODFRQ1	CFODFRQ2	CFODFRQ3	CFODFRQ4	CFODFRQ5	CFODFRQ6	CFODFRQ7	CFOODTOT	CFDDIV01	CFDDIV02	CFDDIV03	CFDDIV04	CFDDIV05	CFDDIV06	CFDDIV07	CFDDIV08	CFDDIV09	CFDDIV10	CFDDIV11	CFDIVTOT	MENARCHE	VOICE	HAIRCHIN	CANYHELP	WHOHELP	CHELP01	CHELP02	CHELP03	CHELP04	CHELP05	CHELP06	FRIEND	LEAD	INCGAME	HARDTALK	HELPCHLD	UNDERFIF	WORKWITH	WOTALK	WOHELP	PAYTALK	GRPMEM01	GRPMEM02	GRPMEM03	GRPMEM04	GRPMEM05	GRPMEM06	GRPMEM08	GRPATT01	GRPATT02	GRPATT03	GRPATT04	GRPATT05	GRPATT06	GRPATT08	CFAMSON	CLADDER	CFARLAD	CHLPMV1	CHLPMV2	CHLPMV3	CHLPDWN1	CHLPDWN2	CHLPDWN3	CFAMDTR	CSCUSEFL	CNSCUSE	CHFUTURE	CGRDLIKE	CEXPGRAD	CYDRPOT1	CYDRPOT2	CYDRPOT3	TR1	TR2	TR3	SV1	SV2	TR4	SV5	SV6	AG1	AG2	AG3	PS1	PS2	PS7	PS3	SD1	SD2	WHYBAD1	WHYBAD2	WHYBAD3	PS4	PS8	SD3	AG4	SD4	PS5	SD5	TEABAD1	TEABAD2	TEABAD3	PS6	AG5	PS9	OBEY	NOTALK	LOVED	NOSUPP	SPEAK	FAIRPUN	SISLESS	TIMATT	BROLESS	BROFREE	SISFREE	PARWOR	DECISION	PARDEC	WHATDEC	MINDS	AMBITION	CCIRCUM1	CCIRCUM2	CREAS1	CREAS2	CRELCIRC
R28YRS	VN121052	3/31/2007	1	1	0	3	7	5	2	0	88	88	88	0	88	88	88	88	88	88	18	99	99	18	99	99	0	5	2	99	-88	-88	-88	-88	-88	-88	-88	-88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	1	0	0	4	3	7	0	88	88	88	88	88	88	1	0	0	88	88	88	97	204	15	30	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	2	3	3	4	1	3	4	1	2	1	3	1	4	2	3	3	3	1	4	2	1	3	4	3	2	2	4	3	4	2	3	2	1	4	1	4	3	3	3	2	1	4	1	1	2	3	4	3	2	3	3	4	3	2	3	1	3	4	2	2	2	1	4	1	3	2	3	3	4	1	2	1	3	2	4	4	6	4	2	1	3	2	2	3	2	3	2	4	1	3	3	2	3	4	3	2	2	4	2	3	1	2	4	3	2	3	1	3	2	3	2	2	3	3	4	7	15	58	204	30	1	1	3	143	304.471343994141	1	88	88	41	41	16	3	4	3	419	45	8	1	2	1	1	4	7	400	8	302.010223388672	16	30	1	88	88	1	0	1	0	1	0	1	0	3	0	0	0	0	1	1	1	0	0	0	1	4	0	88	88	77	88	77	77	77	77	1	77	4	3	2	2	77	88	88	88	88	88	0	0	0	0	0	0	99	88	88	88	88	88	88	99	77	77	77	99	99	99	99	99	99	77	1	88	44	77	77	88	88	88	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	88	88	88	4	4	3	77	3	77	4	88	88	88	88	88	88	1	77	1	77	77	2	88	3	4	4	88	4	0	88	88	88	44	4	4	88	88	5
R28YRS	VN121057	1/15/2007	1	1	0	3	7	10	2	0	88	88	88	0	88	88	88	88	88	88	10	88	88	29	88	88	0	12	88	88	-88	-88	-88	-88	-88	-88	-88	-88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	-88	88	88	88	88	88	88	8	0	1	0	0	4	2	9	0	88	88	88	88	88	88	3	0	0	88	88	88	109	204	9	32	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	2	3	3	1	1	2	2	1	2	4	3	1	2	4	3	4	3	2	2	1	4	1	4	3	2	3	2	1	4	1	1	4	2	2	1	2	3	2	4	3	2	3	1	4	4	1	2	2	1	4	1	2	2	3	3	4	1	4	1	4	2	3	3	3	4	2	1	1	4	2	3	2	1	3	4	1	1	3	1	3	4	1	3	2	2	1	3	1	1	4	3	2	3	4	1	4	3	1	1	4	3	2	4	10	0	204	19	1	1	3	152	325.561889648438	1	88	88	41	41	10	6	4	3	419	45	8	2	2	1	2	4	7	400	9	348.996673583984	10	20	1	88	88	1	0	1	1	1	1	1	0	5	1	0	0	0	0	1	0	1	0	1	1	5	88	0	0	1	1	1	0	1	88	1	1	6	2	1	2	1	88	88	88	88	88	1	0	0	0	0	0	0	2	88	88	88	88	88	88	2	5	7	1	88	88	1	88	88	2	1	88	40	14	1	88	88	88	1	2	1	3	1	3	1	1	1	4	1	3	4	4	1	1	4	88	88	88	3	4	1	1	4	1	4	88	88	88	88	88	88	1	4	1	4	1	1	88	1	4	4	88	4	0	88	88	88	37	4	5	9	88	4
R28YRS	VN121061	1/16/2007	1	1	0	3	7	10	2	0	88	88	88	0	88	88	88	88	88	88	5	9	88	29	88	88	0	12	88	88	-88	-88	-88	-88	-88	-88	-88	-88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	-88	88	88	88	88	88	88	10	0	0	0	0	4	1	9	0	88	88	88	88	88	88	1	0	0	88	88	88	109	204	16	0	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	2	3	3	3	1	4	2	1	2	4	3	1	2	1	3	4	1	1	2	1	4	1	4	3	3	3	2	1	4	1	1	4	4	2	3	2	3	0	4	3	2	3	1	4	4	1	2	2	1	4	1	2	1	4	3	4	1	3	1	3	1	3	3	3	4	2	1	3	1	2	3	4	4	3	4	1	3	2	1	3	4	1	3	2	2	1	3	4	2	4	4	2	3	1	1	4	3	1	4	1	3	2	1	16	35	204	16	1	1	3	155	334.880981445313	1	88	88	41	41	16	40	4	3	419	45	8	2	2	1	2	4	7	400	9	348.996673583984	16	55	1	88	88	3	0	1	0	1	1	1	0	4	1	0	0	0	0	1	0	1	0	0	1	4	88	0	0	1	1	1	1	1	1	1	1	10	3	1	3	2	88	88	88	88	88	1	0	0	0	0	0	0	2	88	88	88	88	88	88	2	3	4	12	23	88	16	5	88	2	1	88	40	14	1	88	88	88	2	3	1	3	3	4	1	1	1	4	1	1	4	4	1	3	4	88	88	88	4	4	1	1	4	2	4	88	88	88	88	88	88	1	1	1	4	2	1	4	1	88	88	4	4	0	88	88	88	33	2	3	23	8	3
R28YRS	VN121063	1/11/2007	1	1	0	3	7	20	1	0	88	88	88	0	88	88	88	88	88	88	5	1	10	29	88	88	0	3	88	88	-88	-88	-88	-88	-88	-88	-88	-88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	-88	88	88	88	88	88	88	6	0	1	3	0	4	3	7	0	88	88	88	88	88	88	3	0	0	88	88	88	85	204	14	43	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	4	1	4	3	1	4	2	3	2	3	1	1	2	2	4	3	4	4	3	4	1	1	1	3	2	4	2	3	3	4	1	1	1	4	2	4	3	4	2	4	3	1	3	3	2	3	4	1	2	3	4	3	2	1	4	1	1	4	2	4	3	2	3	2	4	3	2	3	2	1	4	1	2	2	4	4	3	2	2	1	3	4	3	1	4	4	2	3	1	6	3	2	2	1	3	2	3	2	4	2	4	4	7	3	2	3	4	1	3	4	3	2	3	1	2	4	3	1	3	1	3	4	3	1	2	2	3	2	4	15	8	204	34	1	2	3	138	295.152282714844	1	88	88	41	41	15	20	4	3	419	45	8	4	2	1	2	4	7	420	7	 	15	34	1	88	88	2	0	1	1	1	1	1	0	5	1	1	1	1	1	1	1	1	1	1	1	11	0	88	88	1	1	1	1	1	1	1	1	6	2	1	3	1	88	88	88	88	88	1	0	0	0	0	0	0	4	88	88	88	88	88	88	2	6	7	15	16	8	5	15	10	2	1	88	40	14	1	88	88	88	1	1	1	3	3	4	1	1	1	4	1	1	4	4	1	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	88	88	88	1	4	1	4	1	1	4	1	4	4	4	4	0	88	88	88	11	2	3	12	9	4
R28YRS	VN121074	1/14/2007	1	0	88	88	88	-88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	-88	-88	-88	-88	-88	-88	-88	-88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	8	0	3	10	1	0	88	8	88	88	9	2	1	4	0	0	0	8	0	88	88	88	88	88	88	3	88	0	88	88	88	49	132	16	20	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	3	1	1	2	2	2	1	4	2	3	3	4	1	4	1	2	3	4	4	1	1	4	2	3	1	2	2	4	3	2	1	3	2	3	1	4	3	4	3	3	1	1	4	2	1	2	3	3	1	3	1	6	2	4	4	3	4	4	3	4	1	3	1	2	4	4	2	4	2	4	1	2	1	2	2	4	4	7	2	3	4	3	1	2	2	4	3	3	1	88	9	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	16	55	132	30	2	2	3	87	 	1	88	88	44	44	17	2	1	1	-77	-77	-77	99	99	99	99	99	-77	-77	0	 	17	22	1	88	88	1	0	1	1	1	1	1	0	5	1	0	0	0	1	1	0	1	0	1	1	6	0	88	88	1	1	88	1	1	1	1	1	5	3	88	88	88	88	88	88	88	88	0	0	0	0	0	0	0	88	88	88	88	88	88	88	2	5	6	8	16	7	1	10	15	2	1	88	15	88	88	88	88	88	1	1	1	1	1	1	1	1	1	1	1	1	4	4	1	1	4	88	88	88	99	99	99	99	99	99	88	88	88	88	88	88	88	1	4	1	4	1	1	4	1	88	88	4	4	0	88	88	88	15	2	3	1	6	3
R28YRS	VN121088	1/25/2007	1	1	0	3	7	30	2	0	88	88	88	0	88	88	88	88	88	88	5	88	88	16	88	88	0	12	88	88	-88	-88	-88	-88	-88	-88	-88	-88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	2	0	0	4	2	7	0	88	88	88	88	88	88	3	0	0	88	88	88	109	204	14	0	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	2	3	3	3	1	4	2	1	2	4	3	1	2	4	3	3	3	1	2	1	4	1	1	3	2	3	2	1	4	1	1	4	4	2	3	2	3	0	4	3	2	3	1	3	4	1	2	2	1	4	0	2	2	3	3	4	3	4	1	4	2	3	1	5	4	2	2	3	1	2	3	2	4	4	4	1	4	4	1	3	4	1	3	2	4	2	3	1	2	0	3	2	3	1	1	4	3	1	2	2	3	2	2	14	30	204	14	1	1	3	155	334.880981445313	1	88	88	41	41	14	38	4	3	419	45	8	2	2	1	2	4	7	200	8	302.010223388672	14	50	1	88	88	1	0	1	0	1	1	1	0	4	1	1	0	0	0	1	0	1	0	0	1	5	88	0	0	1	1	1	1	1	88	1	1	12	2	1	3	1	88	88	88	88	88	1	0	0	0	0	0	0	2	88	88	88	88	88	88	2	3	4	18	15	1	1	88	88	2	1	88	40	14	1	88	88	88	3	3	1	2	1	4	1	2	1	2	1	1	4	4	1	1	4	88	88	88	4	4	2	1	4	1	4	88	88	88	88	88	88	1	4	1	4	1	1	88	1	4	4	88	4	0	88	88	88	37	2	3	9	88	4
R28YRS	VN121094	1/19/2007	1	1	0	3	7	5	1	0	88	88	88	0	88	88	88	88	88	88	3	5	10	2	88	88	1	88	88	88	1	0	0	1	0	0	0	0	1	99	99	1	99	99	99	99	2	88	88	1	88	1	88	88	88	88	-88	88	88	88	88	88	88	10	0	2	0	0	5	1	6	0	88	88	88	88	88	88	3	0	1	16	88	88	109	204	15	0	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	2	3	3	3	1	4	2	1	2	4	3	1	2	4	4	1	1	1	2	3	4	1	1	3	5	3	2	1	4	1	1	1	3	2	3	2	3	2	4	3	2	3	1	3	4	1	2	2	4	4	1	2	3	3	3	4	2	4	2	1	2	3	3	6	4	2	1	4	1	2	3	2	4	2	4	1	4	4	1	3	4	1	3	2	2	2	3	1	1	2	3	2	3	1	3	4	3	1	4	1	4	2	4	15	30	204	25	1	1	3	148	315.261871337891	1	88	88	41	41	15	35	4	3	419	45	8	2	2	1	2	4	7	400	9	348.996673583984	16	56	1	88	88	3	0	1	0	1	0	1	0	3	1	0	0	0	0	1	0	1	0	1	1	5	0	88	88	1	1	1	1	1	88	1	1	3	3	1	3	1	88	88	88	88	88	1	0	0	0	0	0	99	1	88	88	88	88	88	99	2	5	8	6	8	88	1	5	10	2	1	88	40	14	0	27	88	88	1	2	1	1	1	2	2	2	1	2	1	2	3	3	2	2	4	88	88	88	3	2	1	1	2	2	4	88	88	88	88	88	88	1	1	1	2	2	2	88	2	2	2	88	1	0	88	88	88	37	2	5	5	12	3
R28YRS	VN121109	1/31/2007	1	1	0	3	6	30	2	1	1	88	88	0	88	88	88	88	88	88	5	10	9	25	88	88	0	12	88	88	-88	-88	-88	-88	-88	-88	-88	-88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	-88	88	88	88	88	88	88	10	0	0	3	0	4	1	6	0	88	88	88	88	88	88	3	0	0	88	88	88	1	120	16	3	4	3	1	1	4	1	2	3	4	2	1	3	1	2	1	3	4	3	2	1	1	4	1	2	1	5	2	4	4	4	1	2	2	2	2	2	2	3	5	1	4	4	2	4	4	1	4	4	2	3	4	7	2	3	4	2	3	1	1	2	2	3	4	4	7	1	1	3	2	4	4	1	1	4	2	3	1	5	2	4	3	4	1	3	2	3	1	4	3	4	3	1	3	1	4	2	3	3	4	2	2	3	1	7	4	4	3	3	4	4	3	1	1	2	1	2	6	2	1	2	2	2	2	1	1	2	2	4	88	10	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	16	55	120	55	1	2	3	54	143.839935302734	0	1	99	41	41	17	15	2	1	219	74	8	2	1	2	2	1	4	-77	2	 	17	24	0	1	99	1	0	1	0	1	1	1	0	4	1	0	0	0	0	1	0	1	0	0	1	4	88	0	0	1	2	1	1	1	88	1	1	5	3	1	3	2	88	88	88	88	88	1	0	0	0	0	0	0	2	88	88	88	88	88	88	2	4	6	1	6	16	2	5	10	2	1	88	44	14	77	88	88	88	2	2	2	3	3	2	2	2	1	2	1	2	4	4	1	1	4	88	88	88	4	4	1	1	4	2	4	88	88	88	88	88	88	1	2	1	3	2	1	4	1	4	4	4	4	0	88	88	88	28	3	5	12	9	4
R28YRS	VN121124	1/29/2007	1	1	0	3	6	30	2	0	88	88	88	0	88	88	88	88	88	88	17	88	88	29	88	88	0	12	88	88	-88	-88	-88	-88	-88	-88	-88	-88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	-88	88	88	88	88	88	88	8	0	3	3	0	4	2	4	0	88	88	88	88	88	88	3	0	0	88	88	88	25	96	14	15	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	3	4	4	1	2	3	2	2	1	4	3	1	3	4	3	3	4	2	1	2	4	2	3	2	7	3	3	4	4	2	3	2	1	2	3	3	4	7	4	2	4	3	3	2	1	1	4	2	3	1	5	2	4	3	1	1	3	2	3	2	2	3	4	2	1	1	3	4	2	4	2	2	3	1	4	1	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	14	45	96	29	1	2	3	56	148.008987426758	1	88	88	41	41	14	53	4	3	419	25	8	3	3	2	4	2	7	320	3	 	15	14	1	88	88	1	0	1	0	1	0	1	0	3	1	0	0	0	0	0	0	1	0	0	1	3	88	0	0	1	2	1	1	1	0	1	1	3	3	1	3	1	88	88	88	88	88	1	0	0	0	0	0	0	2	88	88	88	88	88	88	2	3	4	6	7	88	5	7	88	2	2	88	42	14	77	88	88	88	2	2	77	2	2	3	77	2	1	2	1	2	3	3	2	2	4	88	88	88	2	2	2	1	3	2	4	88	88	88	88	88	88	1	2	2	2	2	2	2	3	3	2	2	2	0	88	88	88	37	4	5	7	9	5
R28YRS	VN121126	1/30/2007	1	1	0	3	7	25	1	0	88	88	88	0	88	88	88	88	88	88	10	5	88	28	88	88	0	12	88	88	-88	-88	-88	-88	-88	-88	-88	-88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	2	0	0	4	1	8	0	88	88	88	88	88	88	1	0	0	88	88	88	109	204	14	55	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	2	3	3	3	1	4	2	1	2	4	3	1	2	3	3	2	3	1	2	1	4	1	3	3	2	3	2	1	4	1	1	4	2	2	3	2	3	1	4	3	2	3	4	4	4	1	2	2	4	4	3	2	4	3	3	2	2	3	2	1	2	3	1	8	4	2	1	3	1	2	3	2	4	2	4	1	3	4	1	3	4	1	3	2	2	2	3	1	1	2	2	2	3	1	1	4	3	1	4	3	3	2	2	15	37	204	19	1	1	3	126	275.287933349609	1	88	88	41	41	15	40	4	3	419	45	8	2	2	2	2	2	8	560	5	225.430130004883	15	45	1	88	88	1	0	1	0	1	0	1	1	4	1	1	0	0	0	1	0	0	0	0	1	4	88	0	0	1	1	1	1	1	0	1	1	7	2	1	2	2	88	88	88	88	88	1	0	0	0	0	0	0	2	88	88	88	88	88	88	2	4	5	1	88	88	1	88	88	2	1	88	40	14	0	11	88	88	1	2	1	2	1	2	2	3	2	2	2	1	3	3	2	2	3	88	88	88	3	3	2	1	2	2	3	88	88	88	88	88	88	1	2	2	3	2	2	88	2	3	4	88	3	0	88	88	88	28	3	3	88	88	4
R28YRS	VN131001	2/2/2007	1	1	0	3	7	15	1	0	88	88	88	0	88	88	88	88	88	88	5	10	88	28	11	88	1	88	88	88	2	0	0	2	0	0	2	0	1	99	99	1	99	99	1	99	2	88	88	1	88	1	88	88	88	88	-88	88	88	88	88	88	88	9	0	2	1	0	5	4	3	0	88	88	88	88	88	88	1	0	0	88	88	88	73	204	16	30	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	3	3	1	3	2	1	2	4	3	4	1	3	4	1	4	1	1	4	2	1	2	3	1	3	2	2	4	3	4	1	3	4	1	2	1	2	1	4	2	3	3	3	1	2	2	1	2	4	3	2	2	4	3	2	2	2	2	1	4	1	4	3	2	3	2	1	4	1	1	4	3	2	1	2	3	2	4	3	2	3	2	4	4	1	2	4	4	4	4	2	2	2	3	4	4	4	1	4	2	3	4	5	4	2	2	1	1	2	3	4	4	3	4	3	6	2	2	3	4	1	3	2	4	2	3	1	2	2	1	2	3	1	1	4	3	1	4	1	3	1	3	16	49	204	29	1	1	3	146	310.847564697266	1	88	88	41	41	16	50	4	3	419	45	8	2	2	1	2	4	7	400	9	348.996673583984	16	59	1	88	88	1	0	0	0	1	0	1	0	2	1	0	0	0	1	1	0	1	0	0	1	5	0	88	88	1	1	1	1	1	88	1	1	10	3	1	3	1	88	88	88	88	88	1	0	0	0	0	0	0	6	88	88	88	88	88	88	2	6	8	12	8	2	1	21	88	2	1	88	40	14	1	88	88	88	1	1	2	2	3	1	3	2	2	3	1	2	3	2	1	2	3	88	88	88	3	4	1	1	2	2	3	88	88	88	88	88	88	3	4	2	2	2	1	4	3	88	88	4	4	0	88	88	88	99	3	4	9	12	5
