CHILDID	ID	AGE	MEMSEX	RELATE	LIVHSE	GRADE	STILL	CHGRADE	CHSTILL	WHYNOT	AGEGRADE	AGESTSCH	HHSCHTYP	PERF	SCHOOLEN	DISAB	ACT1	MONTHS1	DAYS1	HOURS1	ACT2	MONTHS2	DAYS2	HOURS2	ACT3	MONTHS3	DAYS3	HOURS3	SLEEP	CHCARE	HHCHORE	NPAYWORK	PAYWORK	SCHOOL	STUDY	PLAY
VN151036	1	34	1	1	1	9	0	 	 	 	 	 	 	 	 	0	4	10	30	4	1	2	20	4	10	1	26	8	 	 	 	 	 	 	 	 
VN151036	2	31	2	1	1	9	0	 	 	 	 	 	 	 	 	0	10	11	26	4	1	2	20	8	15	12	30	2	 	 	 	 	 	 	 	 
VN151036	17	7	2	7	1	 	 	0	4	24	88	88	 	 	 	4	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	7	2	6
VN151037	0	11	2	0	1	 	 	6	1	88	88	6	3	3	3	0	16	6	26	2	17	88	88	88	88	88	88	88	7	2	1	0	0	5	6	3
VN151037	1	37	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	7	28	10	1	2	10	10	88	88	88	88	 	 	 	 	 	 	 	 
VN151037	2	36	2	1	1	9	0	 	 	 	 	 	 	 	 	0	1	6	5	6	12	3	10	8	15	12	30	4	 	 	 	 	 	 	 	 
VN151037	3	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN151038	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	8	18	1	17	88	88	88	88	88	88	88	8	1	0	0	0	4	6	5
VN151038	1	78	1	18	1	9	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN151038	2	37	1	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	26	8	15	12	10	1	88	88	88	88	 	 	 	 	 	 	 	 
VN151038	3	32	2	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	26	8	1	1	10	4	15	12	25	3	 	 	 	 	 	 	 	 
VN151038	17	5	2	7	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	7	0	8
VN151039	0	11	2	0	1	 	 	6	1	88	88	6	3	3	3	0	15	12	15	1	17	88	88	88	88	88	88	88	9	0	2	0	0	4	5	4
VN151039	1	47	1	1	1	12	0	 	 	 	 	 	 	 	 	0	13	12	22	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN151039	2	45	2	1	1	12	0	 	 	 	 	 	 	 	 	0	1	4	25	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN151039	3	17	1	7	1	 	 	11	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	8	5	2
VN151040	0	12	1	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	20	2	88	88	88	88	88	88	88	88	8	0	2	0	0	4	4	6
VN151040	1	39	1	1	1	9	0	 	 	 	 	 	 	 	 	0	4	12	30	4	1	2	10	10	88	88	88	88	 	 	 	 	 	 	 	 
VN151040	2	34	2	1	1	12	0	 	 	 	 	 	 	 	 	0	1	7	10	6	4	12	30	2	15	12	30	3	 	 	 	 	 	 	 	 
VN151040	17	6	2	7	1	 	 	1	1	88	88	5	3	2	2	0	15	12	20	1	88	88	88	88	88	88	88	88	9	0	1	0	0	4	2	8
VN151041	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	25	2	17	88	88	88	88	88	88	88	8	0	2	0	0	4	4	6
VN151041	1	57	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN151041	2	44	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	30	4	1	7	10	8	2	6	4	1	 	 	 	 	 	 	 	 
VN151041	3	10	2	7	1	 	 	4	1	88	88	6	3	2	2	0	15	12	25	2	17	88	88	88	88	88	88	88	8	0	2	0	0	4	2	8
VN151042	0	12	1	0	1	 	 	6	1	88	88	6	3	3	3	0	15	12	20	1	17	88	88	88	88	88	88	88	8	0	0	3	0	4	3	6
VN151042	1	47	1	1	1	9	0	 	 	 	 	 	 	 	 	0	7	10	20	4	15	10	20	2	15	4	10	6	 	 	 	 	 	 	 	 
VN151042	2	43	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	28	4	1	4	10	8	88	88	88	88	 	 	 	 	 	 	 	 
VN151042	3	23	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN151042	4	20	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN151042	5	18	2	7	1	12	0	 	 	 	 	 	 	 	 	0	15	10	20	4	1	2	10	6	88	88	88	88	 	 	 	 	 	 	 	 
VN151043	0	11	1	0	1	 	 	6	1	88	88	6	3	2	3	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	2	9
VN151043	1	76	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN151043	2	74	2	6	1	5	0	 	 	 	 	 	 	 	 	0	15	12	20	3	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN151043	3	39	1	1	1	12	0	 	 	 	 	 	 	 	 	0	12	10	25	8	15	11	20	2	88	88	88	88	 	 	 	 	 	 	 	 
VN151043	4	38	2	1	1	12	0	 	 	 	 	 	 	 	 	0	12	10	25	8	15	12	23	4	88	88	88	88	 	 	 	 	 	 	 	 
VN151043	5	15	2	7	1	 	 	9	1	88	88	6	3	2	3	0	15	12	15	1	17	88	88	88	88	88	88	88	9	0	2	0	0	4	6	3
VN151044	0	12	2	0	1	 	 	6	1	88	88	6	3	3	3	0	15	9	23	4	17	88	88	88	88	88	88	88	8	2	2	0	0	4	5	3
VN151044	1	34	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	4	25	8	1	2	10	8	15	6	15	2	 	 	 	 	 	 	 	 
VN151044	17	7	2	7	1	 	 	1	1	88	88	6	3	3	3	0	15	4	10	8	17	88	88	88	88	88	88	88	9	1	0	0	0	4	4	6
VN151044	18	1	2	8	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN151044	19	26	2	2	1	7	0	 	 	 	 	 	 	 	 	0	15	12	26	4	1	4	10	8	88	88	88	88	 	 	 	 	 	 	 	 
VN151044	20	71	2	6	1	3	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN151045	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	20	2	17	88	88	88	88	88	88	88	8	0	2	0	0	4	2	7
VN151045	1	90	2	5	1	0	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN151045	2	53	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	12	30	10	1	2	5	10	88	88	88	88	 	 	 	 	 	 	 	 
VN151045	3	47	2	1	1	12	0	 	 	 	 	 	 	 	 	0	15	12	30	4	1	7	8	8	88	88	88	88	 	 	 	 	 	 	 	 
VN151045	4	17	1	7	1	 	 	11	1	88	88	6	3	3	2	0	15	12	20	2	17	88	88	88	88	88	88	88	7	0	2	0	0	4	2	9
VN151046	0	12	1	0	1	 	 	6	1	88	88	6	3	3	3	0	15	12	15	1	17	88	88	88	88	88	88	88	7	0	2	0	0	4	5	6
VN151046	1	48	1	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	20	2	1	4	8	8	12	3	12	8	 	 	 	 	 	 	 	 
VN151046	2	48	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	28	4	1	4	12	8	88	88	88	88	 	 	 	 	 	 	 	 
VN151046	3	17	1	7	1	 	 	11	1	88	88	6	3	3	3	0	15	12	15	1	17	88	88	88	88	88	88	88	8	0	1	0	0	4	6	5
VN151046	4	21	2	7	1	12	0	 	 	 	 	 	 	 	 	0	13	12	26	8	15	12	20	2	88	88	88	88	 	 	 	 	 	 	 	 
VN151047	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	15	1	17	88	88	88	88	88	88	88	8	0	2	0	0	4	6	4
VN151047	1	63	2	6	1	3	0	 	 	 	 	 	 	 	 	0	15	12	30	2	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN151047	2	41	1	1	1	12	0	 	 	 	 	 	 	 	 	0	13	12	22	8	1	1	20	8	88	88	88	88	 	 	 	 	 	 	 	 
VN151047	3	39	2	1	1	12	0	 	 	 	 	 	 	 	 	0	10	9	25	8	1	2	20	8	15	12	30	2	 	 	 	 	 	 	 	 
VN151047	4	19	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN151049	0	12	2	0	1	 	 	6	1	88	88	6	3	3	3	0	15	12	20	2	17	88	88	88	88	88	88	88	9	0	2	0	0	4	2	7
VN151049	1	35	1	1	1	9	0	 	 	 	 	 	 	 	 	0	8	12	20	8	1	2	8	10	88	88	88	88	 	 	 	 	 	 	 	 
VN151049	2	31	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	30	3	1	7	10	3	4	12	30	2	 	 	 	 	 	 	 	 
VN151049	3	10	1	7	1	 	 	3	1	88	88	7	3	3	3	0	15	12	20	1	17	88	88	88	88	88	88	88	9	0	1	0	0	4	2	8
VN151051	0	12	2	0	1	 	 	6	1	88	88	6	3	3	3	0	15	12	25	3	17	88	88	88	88	88	88	88	9	2	2	0	0	4	2	5
VN151051	1	85	2	18	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN151051	2	66	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN151051	3	64	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN151051	4	34	1	1	1	12	0	 	 	 	 	 	 	 	 	0	1	4	25	6	9	12	10	8	88	88	88	88	 	 	 	 	 	 	 	 
VN151051	5	10	2	7	1	 	 	4	1	88	88	6	3	3	3	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	2	9
VN151051	6	24	2	2	1	9	0	 	 	 	 	 	 	 	 	0	1	5	25	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN151051	7	2	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN151075	0	11	2	0	1	 	 	6	1	88	88	6	3	2	3	0	15	12	15	2	17	88	88	88	88	88	88	88	9	2	2	0	0	4	4	3
VN151075	1	35	1	1	1	12	0	 	 	 	 	 	 	 	 	0	1	5	20	8	12	12	20	8	88	88	88	88	 	 	 	 	 	 	 	 
VN151075	2	33	2	1	1	9	0	 	 	 	 	 	 	 	 	0	1	5	25	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN151075	3	13	2	7	1	 	 	7	1	88	88	6	3	3	3	0	15	12	15	2	17	88	88	88	88	88	88	88	9	2	2	0	0	4	5	2
VN151075	4	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN151079	0	12	2	0	1	 	 	6	1	88	88	6	3	2	3	0	15	6	20	3	17	88	88	88	88	88	88	88	8	2	1	0	0	4	6	3
VN151079	1	37	1	1	1	9	0	 	 	 	 	 	 	 	 	0	10	10	20	8	1	4	10	8	15	10	25	1	 	 	 	 	 	 	 	 
VN151079	2	33	2	1	1	12	0	 	 	 	 	 	 	 	 	0	10	9	10	8	1	2	10	8	15	12	30	3	 	 	 	 	 	 	 	 
VN151079	3	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN151081	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	20	2	17	88	88	88	88	88	88	88	8	0	2	0	0	4	3	7
VN151081	1	41	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	30	4	1	7	10	8	4	12	30	1	 	 	 	 	 	 	 	 
VN151081	2	40	1	1	1	9	0	 	 	 	 	 	 	 	 	0	1	7	7	8	12	4	15	8	88	88	88	88	 	 	 	 	 	 	 	 
VN151081	3	15	2	7	1	 	 	9	1	88	88	6	3	2	2	0	15	12	25	2	17	88	88	88	88	88	88	88	8	0	2	0	0	4	5	5
VN151081	17	6	2	7	1	 	 	0	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	4	2	10
VN151082	0	11	1	0	1	 	 	5	1	88	88	6	3	3	3	0	15	12	30	2	17	88	88	88	88	88	88	88	10	0	2	0	0	4	2	6
VN151082	1	43	1	1	1	9	0	 	 	 	 	 	 	 	 	0	11	12	30	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN151082	2	42	2	1	1	9	0	 	 	 	 	 	 	 	 	0	11	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN151082	3	16	2	7	1	 	 	10	1	88	88	6	1	2	2	0	15	12	30	2	2	4	3	1	88	88	88	88	8	0	2	0	0	4	6	4
VN151082	4	83	2	6	1	28	0	 	 	 	 	 	 	 	 	0	15	12	30	2	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN161001	0	12	1	0	1	 	 	6	1	88	88	6	3	3	2	0	17	88	88	88	16	12	26	3	88	88	88	88	9	0	1	3	0	4	2	5
VN161001	1	40	1	1	1	9	0	 	 	 	 	 	 	 	 	0	1	4	30	8	12	3	28	10	11	1	25	6	 	 	 	 	 	 	 	 
VN161001	2	39	2	1	1	9	0	 	 	 	 	 	 	 	 	0	1	12	30	8	15	12	30	2	4	12	30	2	 	 	 	 	 	 	 	 
VN161001	3	14	1	7	1	 	 	8	1	88	88	6	3	3	2	0	16	12	26	3	17	88	88	88	88	88	88	88	9	0	1	3	0	4	2	5
VN161001	4	10	2	7	1	 	 	4	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	2	0	0	4	3	6
VN161002	0	12	1	0	1	 	 	7	1	88	88	5	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	4	7
VN161002	1	38	1	1	1	13	0	 	 	 	 	 	 	 	 	0	11	7	20	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN161002	2	35	2	1	1	13	0	 	 	 	 	 	 	 	 	0	10	12	28	8	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN161002	3	16	2	7	1	 	 	10	1	88	88	6	3	2	2	0	15	12	15	1	17	88	88	88	88	88	88	88	9	0	2	0	0	4	4	5
VN161003	0	12	2	0	1	 	 	6	1	88	88	6	3	2	3	0	15	10	15	3	17	88	88	88	88	88	88	88	9	0	3	0	0	4	5	3
VN161003	1	86	2	5	1	3	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN161003	4	45	2	1	1	8	0	 	 	 	 	 	 	 	 	0	15	12	25	3	1	7	10	6	88	88	88	88	 	 	 	 	 	 	 	 
VN161004	0	12	1	0	1	 	 	6	1	88	88	6	99	99	99	0	15	12	20	2	17	88	88	88	88	88	88	88	8	0	0	0	0	4	5	7
VN161004	1	43	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	10	29	9	15	12	20	2	1	2	8	6	 	 	 	 	 	 	 	 
VN161004	2	35	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	28	3	1	4	10	8	88	88	88	88	 	 	 	 	 	 	 	 
VN161004	3	15	1	7	1	 	 	9	1	88	88	6	3	3	3	0	15	12	20	2	17	88	88	88	88	88	88	88	8	0	2	0	0	4	5	5
VN161005	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	30	1	17	88	88	88	88	88	88	88	8	0	1	0	0	4	7	4
VN161005	1	45	1	1	1	9	0	 	 	 	 	 	 	 	 	0	1	3	25	8	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN161005	2	41	2	1	1	9	0	 	 	 	 	 	 	 	 	0	10	10	26	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN161005	3	16	2	7	1	 	 	10	1	88	88	6	3	2	2	0	15	4	16	2	17	88	88	88	88	88	88	88	7	0	1	0	0	8	6	2
VN161005	4	13	1	7	1	 	 	7	1	88	88	6	3	3	2	0	15	3	15	4	17	88	88	88	88	88	88	88	8	0	0	1	0	4	7	4
VN161006	0	11	2	0	1	 	 	6	1	88	88	6	3	3	3	0	15	11	20	1	17	88	88	88	88	88	88	88	8	0	1	0	0	4	5	6
VN161006	1	37	1	1	1	10	0	 	 	 	 	 	 	 	 	0	15	12	25	2	1	3	8	7	4	10	15	1	 	 	 	 	 	 	 	 
VN161006	2	35	2	1	1	12	0	 	 	 	 	 	 	 	 	0	15	12	28	3	1	4	10	8	88	88	88	88	 	 	 	 	 	 	 	 
VN161006	3	15	1	7	1	 	 	10	1	88	88	5	3	3	3	0	15	10	20	2	17	88	88	88	88	88	88	88	8	0	2	0	0	4	5	5
VN161007	0	12	2	0	1	 	 	7	1	88	88	5	3	2	3	0	15	11	23	2	17	88	88	88	88	88	88	88	8	0	2	0	0	4	4	6
VN161007	1	67	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161007	2	37	1	1	1	12	0	 	 	 	 	 	 	 	 	0	15	12	20	2	9	6	8	5	4	10	15	2	 	 	 	 	 	 	 	 
VN161007	3	37	2	1	1	10	0	 	 	 	 	 	 	 	 	0	10	12	14	6	15	12	28	2	1	4	10	7	 	 	 	 	 	 	 	 
VN161007	4	16	1	7	1	 	 	9	1	88	88	6	3	3	3	0	15	10	10	1	17	88	88	88	88	88	88	88	9	0	2	0	0	4	5	4
VN161008	0	11	1	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	30	1	17	88	88	88	88	88	88	88	8	0	2	0	0	4	6	4
VN161008	1	39	1	1	1	12	0	 	 	 	 	 	 	 	 	0	10	11	25	5	1	9	20	3	15	12	30	1	 	 	 	 	 	 	 	 
VN161008	2	31	2	1	1	9	0	 	 	 	 	 	 	 	 	0	10	11	25	8	1	9	20	3	88	88	88	88	 	 	 	 	 	 	 	 
VN161008	3	9	2	7	1	 	 	3	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	1	0	0	4	5	5
VN161009	0	12	2	0	1	 	 	5	1	88	88	7	3	2	2	0	15	4	15	1	17	88	88	88	88	88	88	88	9	0	1	0	0	4	6	4
VN161009	1	46	1	1	1	9	0	 	 	 	 	 	 	 	 	0	1	4	25	8	7	1	99	99	88	88	88	88	 	 	 	 	 	 	 	 
VN161009	2	43	2	1	1	9	0	 	 	 	 	 	 	 	 	0	1	4	25	8	4	12	30	2	15	12	25	2	 	 	 	 	 	 	 	 
VN161009	3	16	1	7	1	 	 	9	1	88	88	6	3	2	2	0	15	3	20	2	17	88	88	88	88	88	88	88	9	0	1	0	0	4	7	3
VN161010	0	11	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	25	1	17	88	88	88	88	88	88	88	8	0	1	0	0	5	3	7
VN161010	1	48	1	1	1	9	0	 	 	 	 	 	 	 	 	0	16	12	30	2	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN161010	2	44	2	1	1	12	0	 	 	 	 	 	 	 	 	0	10	12	30	6	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN161010	3	25	1	7	1	12	0	 	 	 	 	 	 	 	 	0	10	12	30	8	16	3	15	4	88	88	88	88	 	 	 	 	 	 	 	 
VN161010	4	22	1	7	1	9	0	 	 	 	 	 	 	 	 	0	16	3	30	3	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN161010	5	17	2	7	1	 	 	11	1	88	88	6	3	3	2	0	15	12	25	2	17	88	88	88	88	88	88	88	8	0	2	0	0	4	3	7
VN161010	6	15	1	7	1	 	 	9	1	88	88	6	3	3	2	0	16	12	20	2	17	88	88	88	88	88	88	88	8	0	0	2	0	4	2	8
VN161010	7	22	2	16	1	9	0	 	 	 	 	 	 	 	 	0	10	12	30	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN161011	0	11	2	0	1	 	 	6	1	88	88	6	3	3	2	0	15	6	15	1	88	88	88	88	88	88	88	88	8	1	2	0	0	4	6	3
VN161011	1	89	2	6	1	3	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN161011	2	39	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	7	20	10	1	2	15	8	15	6	15	1	 	 	 	 	 	 	 	 
VN161011	3	31	2	1	1	9	0	 	 	 	 	 	 	 	 	0	13	3	26	8	1	3	20	8	15	12	30	2	 	 	 	 	 	 	 	 
VN161011	4	9	1	7	1	 	 	3	1	88	88	6	3	3	2	0	15	12	20	2	17	88	88	88	88	88	88	88	9	1	2	0	0	4	6	2
VN161011	5	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN161012	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	25	1	17	88	88	88	88	88	88	88	8	0	3	0	0	4	3	6
VN161012	1	42	1	1	1	9	0	 	 	 	 	 	 	 	 	0	1	7	10	6	11	2	30	10	4	12	30	1	 	 	 	 	 	 	 	 
VN161012	2	38	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	30	4	4	12	30	4	1	8	20	4	 	 	 	 	 	 	 	 
VN161012	3	16	2	7	1	 	 	11	1	88	88	5	3	2	2	0	15	12	25	1	17	88	88	88	88	88	88	88	8	0	1	0	0	4	6	5
VN161012	4	14	2	7	1	 	 	8	1	88	88	6	3	2	2	0	15	12	25	1	17	88	88	88	88	88	88	88	8	0	2	0	0	4	4	6
VN161012	17	5	2	7	1	 	 	0	1	88	88	5	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	2	8
VN161013	0	12	1	0	1	 	 	6	1	88	88	6	3	3	2	0	15	9	7	1	16	6	30	3	17	88	88	88	9	0	1	3	0	4	3	4
VN161013	1	39	1	1	1	12	0	 	 	 	 	 	 	 	 	0	12	10	30	6	3	12	28	3	1	5	25	6	 	 	 	 	 	 	 	 
VN161013	2	35	2	1	1	9	0	 	 	 	 	 	 	 	 	0	12	10	30	6	15	12	30	3	1	7	20	5	 	 	 	 	 	 	 	 
VN161013	3	14	2	7	1	 	 	8	1	88	88	6	3	2	2	0	15	10	20	1	17	88	88	88	88	88	88	88	9	0	2	0	0	4	4	5
VN161013	4	9	1	7	1	 	 	3	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	5	6
VN161014	0	11	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	30	1	17	88	88	88	88	88	88	88	9	0	1	0	0	4	6	4
VN161014	1	48	1	1	1	12	0	 	 	 	 	 	 	 	 	5	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN161014	2	46	2	1	1	13	0	 	 	 	 	 	 	 	 	0	13	12	22	8	1	1	20	8	15	12	30	1	 	 	 	 	 	 	 	 
VN161014	3	16	1	7	1	 	 	10	1	88	88	6	3	2	2	0	15	12	30	2	17	88	88	88	88	88	88	88	8	0	2	0	0	8	3	3
VN161015	0	11	2	0	1	 	 	6	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	5	4	6
VN161015	1	33	1	1	1	13	0	 	 	 	 	 	 	 	 	0	8	10	20	8	1	1	20	8	88	88	88	88	 	 	 	 	 	 	 	 
VN161015	2	32	2	1	1	9	0	 	 	 	 	 	 	 	 	0	8	10	20	8	1	2	22	8	15	12	30	1	 	 	 	 	 	 	 	 
VN161015	3	10	2	7	1	 	 	4	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	3	8
VN161015	4	2	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN161016	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	6	15	3	16	12	20	2	17	88	88	88	8	2	2	0	0	4	6	2
VN161016	1	32	1	1	1	9	0	 	 	 	 	 	 	 	 	0	4	12	30	4	10	4	20	6	1	2	15	6	 	 	 	 	 	 	 	 
VN161016	2	33	2	1	1	12	0	 	 	 	 	 	 	 	 	0	10	12	26	8	15	12	20	1	88	88	88	88	 	 	 	 	 	 	 	 
VN161016	17	7	2	7	1	 	 	1	1	88	88	6	3	2	2	0	15	12	20	1	17	88	88	88	88	88	88	88	9	1	0	0	0	4	5	5
VN161016	18	5	2	7	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	8	1	6
VN161017	0	11	1	0	1	 	 	6	1	88	88	6	3	4	3	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	3	8
VN161017	1	45	1	1	1	9	0	 	 	 	 	 	 	 	 	0	15	9	20	3	1	2	4	4	88	88	88	88	 	 	 	 	 	 	 	 
VN161017	2	44	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	2	4	1	4	10	8	5	1	5	8	 	 	 	 	 	 	 	 
VN161017	3	17	2	7	1	 	 	9	0	31	77	77	 	 	 	0	7	9	20	5	15	9	20	2	1	2	6	6	11	0	2	5	0	0	0	6
VN161017	4	14	2	7	1	 	 	8	1	88	88	6	3	2	3	0	15	9	4	2	88	88	88	88	88	88	88	88	9	0	2	0	0	4	5	4
VN161017	5	10	2	7	1	 	 	3	1	88	88	7	3	2	3	0	7	2	7	3	88	88	88	88	88	88	88	88	9	0	0	1	0	4	5	5
VN161018	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	10	15	2	17	88	88	88	88	88	88	88	8	0	2	0	0	4	6	4
VN161018	1	48	1	1	1	9	0	 	 	 	 	 	 	 	 	0	1	4	20	8	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN161018	2	45	2	1	1	9	0	 	 	 	 	 	 	 	 	0	11	3	30	10	1	2	22	8	88	88	88	88	 	 	 	 	 	 	 	 
VN161018	3	24	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN161018	4	21	2	7	1	12	1	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN161019	0	12	1	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	20	1	17	88	88	88	88	88	88	88	9	0	1	0	0	4	6	4
VN161019	1	43	1	1	1	11	0	 	 	 	 	 	 	 	 	0	12	8	25	8	1	2	20	8	88	88	88	88	 	 	 	 	 	 	 	 
