PLACEID	LCPRIDR4	ITEMPRC1	ITEMVND1	ITEMINF1	ITEMPRC2	ITEMVND2	ITEMINF2
512	46	38	1	9	36	1	10
512	61	4	14	9	3,5	14	10
512	70	4	14	9	4	14	10
601	1	1	1	7	1	1	8
601	2	35	1	7	55	1	8
601	3	12	1	7	13	1	8
601	4	12	1	7	13	1	8
601	5	20	1	7	25	1	8
601	6	18	1	7	20	1	8
601	7	0,5	10	1	1	9	2
601	8	0,03	10	1	0,1	9	2
601	9	0,14	10	1	0,2	9	2
601	10	0,14	10	1	0,1	9	2
601	11	1,8	14	9	1,8	14	10
601	12	2	14	9	2	14	10
601	13	2,8	14	9	2,9	14	10
601	15	0,8	14	9	0,8	14	10
601	16	2,9	14	9	3	14	10
601	17	1,9	14	9	2	14	10
601	18	0	16	8	 	 	 
601	19	0,6	14	9	1	14	10
601	20	3	14	9	6	14	10
601	21	1	14	9	1	14	10
601	23	0,3	14	9	0,3	14	10
601	24	3	14	9	4	14	10
601	25	1	14	9	1	14	10
601	27	8,5	14	9	9	14	10
601	28	7	14	9	8	14	10
601	29	6	14	9	8	14	10
601	30	2	14	9	3	14	10
601	32	15	14	9	14	14	10
601	33	5	14	9	6	14	10
601	34	1	14	9	1	14	10
601	35	2	14	9	2	14	10
601	36	4,5	14	9	5	14	10
601	37	1	1	11	1	1	13
601	38	0	1	11	 	 	 
601	39	0,3	14	9	0,3	14	10
601	40	1,7	14	9	1,5	14	10
601	41	1	14	9	1,5	14	10
601	42	3	14	9	4	14	10
601	43	1,2	14	9	0,7	14	10
601	44	1,2	14	9	1,5	14	10
601	45	5	14	9	5	14	10
601	46	37	1	12	36	1	14
601	61	4,5	14	9	4,8	14	10
601	70	3,5	14	9	4	14	10
602	1	1	1	9	1	1	15
602	2	35	1	9	55	1	15
602	3	12	1	9	13	1	15
602	4	12	1	9	13	1	15
602	5	20	1	9	25	1	15
602	6	18	1	9	20	1	15
602	7	0,48	10	4	0,76	1	16
602	8	0,04	10	4	0,05	1	16
602	9	0,11	10	4	0,16	1	16
602	10	0,05	10	4	0,09	1	16
602	11	1,8	14	11	1,5	14	14
602	12	2	14	11	2	14	14
602	13	2,8	14	11	3	14	14
602	15	0,8	14	11	1	14	14
602	16	2,9	14	11	3	14	14
602	17	1,9	14	11	2	14	14
602	18	0	16	11	 	 	 
602	19	0,6	14	11	1	14	14
602	20	3	14	11	3,5	14	14
602	21	1	14	11	1	14	14
602	23	0,3	14	11	0,2	14	14
602	24	3	14	11	4	14	14
602	25	1	14	11	1	14	14
602	27	8,5	14	6	9	14	7
602	28	7	14	5	7	14	8
602	29	6,9	14	11	9	14	14
602	30	2	14	11	2,5	14	14
602	32	15	14	11	16	14	14
602	33	5	14	11	8	14	14
602	34	1	14	11	1	14	14
602	35	2	14	11	2	14	14
602	36	4,5	14	11	4	14	14
602	37	1	1	17	1	14	14
602	38	1	1	17	1	14	14
602	39	0,3	14	11	0,2	14	14
602	40	1,7	14	11	1,5	14	14
602	41	1	14	11	2	14	14
602	42	3	14	11	5	14	14
602	43	1,5	14	12	1,2	14	13
602	44	2,5	14	12	1,8	14	13
602	45	5	14	11	5	14	14
602	46	37	14	11	38	14	14
602	61	4,5	14	11	5	14	14
602	70	3,5	14	11	5	14	14
701	1	1,5	15	20	1,8	15	25
701	2	40	16	20	41	16	25
701	3	15	16	20	16	16	25
701	4	15	16	20	15	16	25
701	5	30	16	21	30	16	25
701	6	20	16	20	23	16	25
701	7	0,6	10	5	2	9	24
701	8	0,04	10	5	0,2	9	24
701	9	0,12	10	5	0,5	9	24
701	10	0,3	9	24	-88	16	5
701	11	1,5	1	18	1,5	1	19
701	12	2,5	1	18	2,8	1	19
701	13	3	1	18	4	1	19
701	15	1	1	18	1	1	19
701	16	3	1	18	3	1	19
701	17	2	1	18	2	1	19
701	18	-88	16	18	 	 	 
701	19	1	1	18	1	1	19
701	20	7	1	18	6,5	1	19
701	21	1,5	1	18	1,3	1	19
701	23	0,2	1	18	0,2	1	19
701	24	4	1	18	4,2	1	19
701	25	1	1	18	1	1	19
701	27	8,5	1	18	8,5	1	19
701	28	10	1	18	9	1	19
701	29	7	16	18	7,5	16	19
701	30	2	1	18	2,2	1	19
701	32	15	16	18	15	16	19
701	33	7	1	18	7,5	1	19
701	34	1	1	18	1	1	19
701	35	1,5	1	18	1,5	1	19
701	36	4	1	18	4,5	1	19
701	37	1	1	18	1	1	23
701	38	-88	16	18	 	 	 
701	39	0,5	1	18	0,3	1	19
701	40	2,5	1	18	2,4	1	21
701	41	2	1	18	2	1	22
701	42	3,5	16	18	3	16	22
701	43	1,5	1	19	1,5	1	22
701	44	3,5	1	19	3	1	22
701	45	3,5	16	18	3,5	16	19
701	46	39	1	18	39	1	21
701	61	5,5	1	18	5,5	1	19
701	70	4,5	1	18	4,5	1	19
702	1	1,5	1	19	1,2	1	22
702	2	42	16	19	48	16	22
702	3	16	16	19	15	16	22
702	4	16	16	19	15	16	22
702	5	28	16	19	25	16	22
702	6	26	16	19	25	16	22
702	7	0,6	10	4	1	9	26
702	8	0,04	10	4	0,5	9	26
702	9	0,12	10	4	0,2	9	26
702	10	-88	16	4	 	 	 
702	11	1,2	1	8	1,5	1	25
702	12	2,5	1	8	2,6	1	25
702	13	3,5	1	8	3,2	1	25
702	15	1	1	8	1	1	25
702	16	3	1	8	3	1	25
702	17	2	1	8	2	1	25
702	18	-88	16	8	 	 	 
702	19	1,2	1	8	1	1	25
702	20	6,5	1	8	7	1	25
702	21	1	1	8	1,2	1	25
702	23	0,2	1	8	0,2	1	25
702	24	4	1	8	4	1	25
702	25	1	1	8	1	1	25
702	27	6,5	1	23	7	1	24
702	28	9	1	23	10	1	24
702	29	7	1	23	7	1	24
702	30	2	1	8	2,5	1	25
702	32	10	1	8	11	1	25
702	33	6,5	1	8	6	1	25
702	34	1	1	8	1	1	25
702	35	1,5	1	8	1,8	1	25
702	36	4	1	8	4	1	25
702	37	1	1	8	1	1	25
702	38	-88	16	8	 	 	 
702	39	0,5	1	8	0,5	1	25
702	40	2	1	8	1,8	1	25
702	41	2	1	8	1,5	1	25
702	42	3,5	1	8	4	1	25
702	43	1,5	1	8	1,2	1	25
702	44	2	1	8	1,8	1	25
702	45	3,5	16	8	4	16	25
702	46	37	1	8	38	1	25
702	61	5,2	1	8	5,5	1	25
702	70	4	1	8	4	1	25
703	1	1,5	1	9	1,2	1	26
703	2	50	16	9	48	16	26
703	3	16	16	9	18	16	26
703	4	15	16	9	16	16	26
703	5	30	16	9	32	16	26
703	6	28	16	9	30	16	26
703	7	0,6	10	12	1,5	9	23
703	8	0,04	10	12	0,2	9	23
703	9	0,12	10	12	0,6	9	23
703	10	-88	16	12	 	 	 
703	11	1,5	1	16	1,6	1	18
703	12	2,5	1	16	2	1	18
703	13	3,2	1	15	3,5	1	18
703	15	1,2	1	15	1	1	18
703	16	3	1	15	3	1	18
703	17	2	1	15	2	1	18
703	18	-88	16	15	 	 	 
703	19	1,2	1	15	1	1	18
703	20	7	1	15	8	1	18
703	21	1,5	1	15	1	1	18
703	23	0,2	1	15	0,2	1	18
703	24	4,5	1	15	4,2	1	18
703	25	1	1	15	1	1	18
703	27	6,5	1	19	7	1	20
703	28	10	1	19	9	1	20
703	29	7	1	19	7,5	1	20
703	30	2,5	1	15	2,5	1	18
703	32	10	1	15	10	1	18
703	33	7	1	15	6,5	1	18
703	34	1	1	15	1	1	18
703	35	1,5	1	15	1,5	1	18
703	36	4	1	15	4	1	18
703	37	1	1	15	1	1	18
703	38	-88	16	15	 	 	 
703	39	0,5	1	15	0,5	1	18
703	40	2	1	15	1,8	1	18
703	41	2	1	15	2	1	18
703	42	3,5	1	15	4	1	18
703	43	1,5	1	15	1,2	1	18
703	44	3	1	15	3,5	1	18
703	45	4	16	15	3,5	16	18
703	46	37	1	21	38	1	22
703	61	5,2	1	15	5,5	1	18
703	70	4	1	15	4	1	18
704	1	1,5	1	12	1,5	1	18
704	2	40	16	12	45	16	18
704	3	15	16	12	18	16	18
704	4	15	16	12	18	16	18
704	5	30	16	12	30	16	18
704	6	20	16	12	20	16	18
704	7	0,6	10	8	2	9	21
704	8	0,04	10	8	0,2	9	21
704	9	0,12	10	8	0,5	9	21
704	10	0,3	9	21	-88	16	8
704	11	1,5	1	11	1,5	1	12
704	12	2,8	1	11	2,5	1	12
704	13	3,5	1	11	4,2	1	12
704	15	1	1	11	1	1	12
704	16	3	1	11	3	1	12
704	17	2	1	11	1,8	1	12
704	18	-88	16	11	 	 	 
704	19	1	1	11	1	1	12
704	20	6,5	1	11	7	1	12
704	21	1,5	1	11	1,8	1	12
704	23	0,2	1	11	0,2	1	12
704	24	4	1	11	4	1	12
704	25	1	1	11	1	1	12
704	27	8,5	1	17	8,5	1	12
704	28	9	16	17	10	16	12
704	29	7	16	17	7,5	16	12
704	30	2,2	1	11	2	1	12
704	32	15	16	11	12	16	12
704	33	7,5	1	11	7	1	12
704	34	1	1	11	1	1	12
704	35	1,5	1	11	1,5	1	12
704	36	4	1	11	4	1	12
704	37	1	1	11	1	1	20
704	38	-88	16	11	 	 	 
704	39	0,5	1	11	0,5	1	12
704	40	2,5	1	11	2	1	12
704	41	1,5	1	11	1,2	1	12
704	42	3	1	11	2,5	1	12
704	43	1,5	1	11	1,2	1	12
704	44	3,5	1	11	3	1	12
704	45	3,5	16	16	3,5	1	17
704	46	39	1	15	39	1	19
704	61	5,5	1	11	5,5	1	12
704	70	4	1	11	4,5	1	12
801	1	1,2	15	2	1,2	15	3
801	2	45	14	15	50	14	16
801	3	18	14	15	20	14	16
801	4	18	14	15	20	14	16
801	5	28	14	15	32	14	16
801	6	28	14	15	30	14	16
801	7	0,6	10	7	1,5	9	17
801	8	0,02	10	7	0,3	9	17
801	9	0,11	10	7	0,6	9	17
801	10	0,04	10	7	0,5	9	17
801	11	1,2	14	18	1,5	14	19
801	12	2	14	22	1,8	14	23
801	13	3,8	14	22	4	14	23
801	15	1	14	22	1	14	23
801	16	3	14	22	3	14	23
801	17	1,8	14	22	2	14	23
801	18	-88	16	22	 	 	 
801	19	1	14	22	1	14	23
801	20	6,4	14	22	7,8	14	23
801	21	1,2	14	22	1,5	14	23
801	23	0,2	14	22	0,2	14	23
801	24	4	14	22	3,8	14	23
801	25	1	14	22	1	14	23
801	27	7	14	24	7,5	14	25
801	28	10	14	24	10	14	25
801	29	7	14	24	7	14	25
801	30	2	14	24	2	14	25
801	32	13	14	22	14	14	23
801	33	6,5	14	22	7	14	23
801	34	1,2	14	22	1,2	14	23
801	35	2	14	22	1,8	14	23
801	36	3,5	14	22	3,5	14	23
801	37	1	14	22	1	14	23
801	38	1	14	22	1	14	23
801	39	0,5	14	22	0,5	14	23
801	40	1	14	18	1	14	19
801	41	1,5	14	18	2	14	19
801	42	3	14	18	3,5	14	19
801	43	1	14	18	1,2	14	19
801	44	1	14	18	1	14	19
801	45	3,5	14	20	3	14	21
801	46	37	1	26	38	1	27
801	61	5,6	14	22	5,5	14	23
801	70	4	14	22	4	14	23
802	1	1,5	15	25	1,8	15	2
802	2	40	14	17	45	14	21
802	3	18	14	17	20	14	21
802	4	15	14	17	18	14	21
802	5	25	14	17	25	14	21
802	6	23	14	17	25	14	21
802	7	0,6	10	6	2	9	26
802	8	0,02	10	6	0,5	9	26
802	9	0,11	10	6	0,7	9	26
802	10	0,04	10	6	1	9	26
802	11	1	14	16	1	14	9
802	12	2,4	14	23	2,2	14	13
802	13	3	14	23	3,2	14	13
802	15	1	14	23	1	14	13
802	16	3	14	23	3	14	13
802	17	1,8	14	23	1,8	14	13
802	18	-88	16	23	 	 	 
802	19	1	14	23	1	14	13
802	20	6,5	14	23	6,5	14	13
802	21	1,3	14	23	1,5	14	13
802	23	0,2	14	23	0,2	14	13
802	24	4,5	14	23	4	14	13
802	25	1	14	23	1	14	13
802	27	8	14	18	8,2	14	22
802	28	12	14	19	12	14	14
802	29	7	14	20	7,5	14	10
802	30	2,2	14	23	2	14	13
802	32	12	14	23	12	88	13
802	33	7,5	14	23	7,2	14	13
802	34	1	14	23	1	14	13
802	35	1,5	14	23	1,5	14	13
802	36	3,5	14	23	4	14	13
802	37	1	1	23	1	1	13
802	38	-88	16	23	 	 	 
802	39	0,3	14	23	0,3	14	13
802	40	1,5	14	16	1,5	14	9
802	41	1	14	16	1,2	14	9
802	42	2,5	14	16	2,8	14	9
802	43	1,2	14	16	1	14	9
802	44	2,5	14	16	2	14	9
802	45	3,5	14	24	3,5	14	15
802	46	35	1	11	36	1	12
802	61	5	14	23	5,5	14	13
802	70	4	14	23	4,5	14	13
901	1	1	1	13	1,2	1	14
901	2	45	1	13	48	1	14
901	3	25	1	13	22	1	14
901	4	20	1	13	20	1	14
901	5	35	1	13	32	1	14
901	6	30	1	13	28	1	14
901	7	0,5	10	7	1,5	16	88
901	8	0,1	10	7	0,5	16	88
901	9	0,2	10	7	0,8	16	88
901	10	0,1	10	7	0,5	16	88
901	11	2	1	12	1,8	1	15
901	12	2,4	1	12	2,6	1	15
901	13	3,8	1	12	3,5	1	15
901	15	1	1	12	1	1	15
901	16	3	1	12	3	1	15
901	17	2	1	12	2	1	15
901	18	-88	16	12	 	 	 
901	19	1	1	12	1	1	15
901	20	-88	1	12	 	 	 
901	21	1,3	1	12	1,7	1	15
901	23	0,2	1	12	0,2	1	15
901	24	2	1	12	2,2	1	15
901	25	1	1	12	1	1	15
901	27	10	1	17	9,5	1	15
901	28	7	1	18	8	1	19
901	29	7	3	20	7	3	15
901	30	1,8	1	12	2	1	15
901	32	10	1	12	10	1	15
901	33	6	1	12	7	1	15
901	34	1	1	12	1	1	15
901	35	1,5	1	12	1,5	1	15
901	36	4,5	1	12	4,5	1	15
901	37	2	1	22	2	1	23
901	38	-88	16	22	 	 	 
901	39	0,3	1	12	0,4	1	15
901	40	1,5	1	12	1,5	1	15
901	41	2	1	12	2	1	15
901	42	2	1	12	2,5	1	15
901	43	1,5	1	12	1,5	1	15
901	44	3	1	12	3	1	15
901	45	2	14	21	2,5	14	25
901	46	42	16	16	45	16	24
901	61	6	1	12	6,5	1	15
901	70	4,5	1	12	5	1	15
902	1	1,5	1	6	1,5	1	18
902	2	45	16	6	45	16	18
902	3	15	16	6	20	16	18
902	4	15	16	6	20	16	18
902	5	35	16	6	30	16	18
902	6	30	16	6	30	16	18
902	7	1	10	1	3	9	88
902	8	0,1	10	1	0,2	9	88
902	9	0,3	10	1	0,4	9	88
902	10	0,05	10	1	0,1	9	88
902	11	1,8	1	10	1,5	1	14
902	12	2,5	1	10	2	1	14
902	13	3,6	1	10	3	1	14
902	15	1	1	15	1	1	16
902	16	3,5	1	10	3	1	14
902	17	3	1	10	2	1	14
902	18	-88	16	10	 	 	 
902	19	1	1	10	1	1	14
902	20	6,5	1	15	5	1	16
902	21	1	1	15	1	1	16
902	23	0,3	1	15	0,3	1	16
902	24	2,8	1	10	1,8	1	14
902	25	1,5	1	10	1,5	1	14
902	27	8	1	10	8	1	14
902	28	8	16	10	8	16	14
902	29	5	3	10	7	3	14
902	30	2	1	10	2	1	14
902	32	8	1	10	12	1	14
902	33	7	1	10	6	1	14
902	34	1	1	15	1	1	16
902	35	2	1	15	2	1	16
902	36	4,5	1	15	4	1	16
902	37	1	1	10	1	1	14
902	38	-88	16	10	 	 	 
902	39	0,5	1	10	0,3	1	14
902	40	1,5	1	10	1,5	1	14
902	41	2	1	10	1,5	1	14
902	42	3	16	10	4	16	14
902	43	1,5	1	10	1,2	1	14
902	44	2	16	10	2	16	14
902	45	5	16	15	4	16	16
902	46	42	16	1	41	16	12
902	61	5,2	1	10	6	1	14
902	70	4	1	10	4	1	14
903	1	1,5	1	12	1,5	1	18
903	2	45	16	12	48	16	18
903	3	15	16	12	18	16	18
903	4	15	16	12	15	16	18
903	5	23	16	12	25	16	18
903	6	20	16	12	22	16	18
903	7	0,5	10	7	1,5	16	88
903	8	0,07	10	7	0,5	16	88
903	9	0,11	10	7	0,8	16	88
903	10	0,02	10	7	0,5	16	88
903	11	1,5	1	10	1,5	1	13
903	12	2,5	1	10	2,4	1	11
903	13	3	1	10	3,4	1	11
903	15	1	1	10	1,2	1	11
903	16	3	1	10	3	1	11
903	17	2	1	10	2	1	11
903	18	-88	16	10	 	 	 
903	19	0,8	1	10	1	1	11
903	20	6	1	10	6,5	1	11
903	21	1,8	1	10	1,5	1	11
903	23	0,2	1	10	0,2	1	11
903	24	2,5	1	10	2,8	1	11
903	25	1,2	1	10	1,2	1	11
903	27	-88	16	14	 	 	 
903	28	12	16	14	10	16	15
903	29	6,5	3	14	7	3	15
903	30	1,5	1	10	1,5	1	11
903	32	12	16	10	14	16	11
903	33	6,5	1	10	6	1	11
903	34	1	1	10	1	1	11
903	35	1,5	1	10	1,5	1	11
903	36	4,5	1	10	4,5	1	11
903	37	1	1	10	1	1	11
903	38	-88	16	10	 	 	 
903	39	0,3	1	10	0,3	1	11
903	40	1,5	1	10	1,7	1	13
903	41	1,5	1	10	1,5	1	13
903	42	2,5	16	10	3	16	13
903	43	1,5	1	10	1,5	1	13
903	44	3	16	10	3	16	13
903	45	4	16	14	4	16	16
903	46	37	16	14	41	16	15
903	61	6	1	10	6	1	11
903	70	3,5	1	10	3,5	1	11
904	1	1,5	1	7	1,5	1	8
904	2	45	16	7	48	16	8
904	3	15	16	7	16	16	8
904	4	15	16	7	15	16	8
904	5	28	16	7	25	16	8
904	6	28	16	7	24	16	8
904	7	0,5	10	4	1,5	9	88
904	8	0,27	10	4	0,5	9	88
904	9	0,11	10	4	0,8	9	88
904	10	0,06	10	4	0,8	9	88
904	11	1,5	1	13	1,6	1	15
904	12	2,5	1	13	2	1	15
904	13	3,2	1	13	3	1	15
904	15	1,2	1	13	1,2	1	15
904	16	3	1	13	3	1	15
904	17	2	1	13	2	1	15
904	18	-88	16	13	 	 	 
904	19	1	1	13	1	1	15
904	20	7	1	13	7	1	15
904	21	1,2	1	13	1	1	15
904	23	0,3	1	13	0,3	1	15
904	24	3,8	16	13	4	16	15
904	25	1	1	13	1	1	15
904	27	6,8	16	17	8	16	18
904	28	9	16	17	10	16	18
904	29	6,5	3	17	7	3	18
904	30	2	1	13	1,8	1	15
904	32	8	16	13	10	16	15
904	33	6,5	1	13	7	1	15
904	34	1	1	13	1	1	15
904	35	2	1	13	2	1	15
904	36	4,5	1	13	4,5	1	15
904	37	1	1	13	1	1	15
904	38	-88	16	13	 	 	 
904	39	0,3	1	13	0,3	1	15
904	40	1,5	1	13	1,5	1	15
904	41	1,5	1	13	1,2	1	15
904	42	2,5	16	13	3	16	15
904	43	1,2	1	13	1,2	1	15
904	44	2	16	13	2,5	16	15
904	45	4	16	17	4	16	18
904	46	38	16	14	40	16	16
904	61	5,5	1	13	5	1	15
904	70	4	1	13	3,8	1	15
905	1	1,5	1	15	1,5	1	18
905	2	45	1	15	50	16	18
905	3	16	1	15	20	16	18
905	4	16	1	15	20	16	18
905	5	32	1	15	30	16	18
905	6	30	1	15	30	16	18
905	7	0,5	10	2	1,5	9	3
905	8	0,07	10	2	0,5	9	3
905	9	0,11	10	2	1	9	3
905	10	0,05	10	2	0,5	9	3
905	11	1,5	1	12	1,6	1	14
905	12	2,5	1	12	2,2	1	14
905	13	3,2	1	12	3,5	1	14
905	15	1,2	1	12	1,4	1	14
905	16	3	1	12	3	1	14
905	17	2	1	12	2	1	14
905	18	-88	16	12	 	 	 
905	19	1	1	12	1	1	14
905	20	7	1	12	7	1	14
905	21	1,2	1	12	1,3	1	14
905	23	0,3	1	12	0,3	1	14
905	24	-88	16	12	 	 	 
905	25	1	1	12	1	1	14
905	27	8	16	12	7,5	16	14
905	28	10	16	12	9	16	14
905	29	6,5	3	12	7	3	14
905	30	2,5	1	12	2,5	1	14
905	32	10	1	12	9	1	14
905	33	7	1	12	6,5	1	14
905	34	1	1	12	1	1	14
905	35	2	1	12	2	1	14
905	36	4,5	1	12	4,5	1	14
905	37	1	1	12	1	1	14
905	38	-88	1	12	 	 	 
905	39	0,3	1	12	0,3	1	14
905	40	1,8	1	12	1,5	1	14
905	41	2	1	12	1,5	1	14
905	42	2,5	16	12	3	16	14
905	43	1,2	1	12	1,5	1	14
905	44	2,5	16	12	2	16	14
905	45	4	16	12	4	16	14
905	46	40	16	2	38	16	19
905	61	5,5	1	12	5,2	1	14
905	70	4,5	1	12	4,2	1	14
906	1	1,5	16	9	1,7	16	10
906	2	47	16	9	45	16	10
906	3	18	16	9	17	16	10
906	4	15	16	9	15	16	10
906	5	30	16	9	32	16	10
906	6	28	16	9	30	16	10
906	7	0,5	10	2	1,5	16	1
906	8	0,1	10	2	0,5	16	1
906	9	0,2	10	2	1	16	1
906	10	0,1	10	2	0,5	16	1
906	11	1	1	11	1	1	15
906	12	2,5	1	11	2,4	1	15
906	13	3,5	1	11	3,2	1	15
906	15	1,2	1	11	1,5	1	15
906	16	3	1	11	3	1	15
906	17	3	1	11	2,5	1	15
906	18	-88	16	11	 	 	 
906	19	1	1	11	1	1	15
906	20	8	1	11	7,5	1	15
906	21	1,5	1	11	1	1	15
906	23	0,3	1	11	0,3	1	15
906	24	3,5	16	11	3	16	15
906	25	1,3	1	11	1,2	1	15
906	27	6,8	16	14	7	16	17
906	28	10	16	14	10	16	17
906	29	6,5	3	11	7	3	15
906	30	1,5	1	11	2	1	15
906	32	12	16	88	14	16	15
906	33	6,5	1	11	7	1	15
906	34	1	1	11	1	1	15
906	35	3	1	11	2,5	1	15
906	36	4	1	11	4,5	1	15
906	37	1	1	13	1	1	16
906	38	-88	16	13	 	 	 
906	39	0,5	1	11	0,5	1	16
906	40	1,2	1	12	1,5	1	16
906	41	1	1	12	1,5	1	16
906	42	2,5	16	12	2	16	16
906	43	1,5	1	12	1,5	1	16
906	44	2,8	16	12	2,5	16	16
906	45	4	16	12	4	16	16
906	46	40	16	12	42	16	15
906	61	5	1	11	5,5	1	15
906	70	4	16	11	4,5	16	15
907	1	2	1	3	2	1	6
907	2	40	16	3	45	16	6
907	3	16	16	3	18	16	6
907	4	16	16	3	18	16	6
907	5	30	16	3	30	16	6
907	6	30	16	3	30	16	6
907	7	0,5	10	15	1,5	9	16
907	8	0,07	10	15	0,5	9	16
907	9	0,11	10	15	1	9	16
907	10	0,05	10	15	0,5	9	16
907	11	1,2	1	9	1,5	1	10
907	12	2,5	1	9	2,8	1	11
907	13	3	1	9	3,2	1	11
907	15	-88	16	9	 	 	 
907	16	3	1	9	3	1	11
907	17	2	1	9	2	1	11
907	18	-88	16	9	 	 	 
907	19	1	1	9	1	1	11
907	20	7	1	9	7	1	11
907	21	1,5	1	9	1,4	1	11
907	23	0,3	1	9	0,3	1	11
907	24	-88	16	9	 	 	 
907	25	1	1	9	1	1	11
907	27	8	16	9	7,5	16	11
907	28	10	16	9	9	16	11
907	29	7	3	9	7	3	11
907	30	1,5	1	9	2	1	11
907	32	10	1	9	9	1	11
907	33	6,5	1	9	7	1	11
907	34	1	1	9	1	1	11
907	35	2	1	9	2	1	11
907	36	4	1	9	4	1	11
907	37	1	1	9	1	1	11
907	38	-88	16	9	 	 	 
907	39	0,3	1	9	0,3	1	11
907	40	1,5	1	9	1,2	1	11
907	41	1,8	1	9	1,5	1	11
907	42	-88	16	9	 	 	 
907	43	1,5	1	9	1,2	1	11
907	44	2,5	16	9	3	16	11
907	45	4	16	9	4	16	11
907	46	38	16	1	40	16	2
907	61	5,5	1	9	5,5	1	11
907	70	4,5	16	9	4	16	11
908	1	1,5	1	21	1,5	1	23
908	2	45	16	7	48	16	23
908	3	16	16	7	18	16	23
908	4	15	16	7	16	16	23
908	5	30	16	7	32	16	23
908	6	28	16	7	30	16	23
908	7	0,5	10	8	1,5	16	88
908	8	0,27	10	8	0,5	16	88
908	9	0,11	10	8	0,8	16	88
908	10	0,06	10	8	0,8	16	88
908	11	1,6	1	13	1,8	1	14
908	12	3	1	13	2,6	1	14
908	13	4	1	13	3,5	1	14
908	15	1,2	1	13	1	1	14
908	16	3	1	13	3	1	14
908	17	2	1	13	2	1	14
908	18	-88	16	13	 	 	 
908	19	1	1	13	1	1	14
908	20	8	1	13	7,5	1	14
908	21	1	1	13	1,3	1	14
908	23	0,3	1	13	0,3	1	14
908	24	3,5	1	13	3,5	1	14
908	25	1	1	13	1	1	14
908	27	9,5	1	15	9	1	14
908	28	10	16	15	12	16	19
908	29	7	3	16	6,5	3	19
908	30	2	1	13	1,8	1	14
908	32	10	16	13	9	16	14
908	33	6,5	1	13	7,5	1	14
908	34	1	1	13	1	1	14
908	35	2	1	13	2	1	14
908	36	4,5	1	13	4,5	1	14
908	37	1	2	18	1	1	21
908	38	-88	16	18	 	 	 
908	39	0,3	1	13	0,3	1	14
908	40	1	1	13	1,2	1	14
908	41	1	1	13	1	1	14
908	42	2,5	16	13	2	16	14
908	43	1,5	1	13	1,2	1	14
908	44	2,5	16	13	2	16	24
908	45	3,5	16	18	4	16	24
908	46	39	16	13	42	16	14
908	61	6	1	13	5,5	1	14
908	70	4,5	1	13	4	1	14
909	1	1,5	1	13	1,5	1	16
909	2	46	16	13	48	16	16
909	3	18	16	13	20	16	16
909	4	15	16	13	17	16	16
909	5	23	16	13	25	16	16
909	6	20	16	13	22	16	16
909	7	0,5	10	19	1,5	16	88
909	8	0,1	10	19	0,5	16	88
909	9	0,2	10	19	0,8	16	88
909	10	0,1	10	19	0,5	16	88
909	11	1,5	1	12	1,3	1	14
909	12	2,5	1	12	2,2	1	14
909	13	3	1	12	3,5	1	14
909	15	1,5	1	12	1,3	1	14
909	16	3	1	12	3	1	14
909	17	1,7	1	12	1,8	1	14
909	18	-88	16	12	 	 	 
909	19	1	1	12	1	1	14
909	20	6,5	1	12	7	1	14
909	21	1,2	1	12	1,5	1	14
909	23	0,3	1	12	0,3	1	14
909	24	3,8	16	12	3,5	16	14
909	25	1	1	12	1	1	14
909	27	6,8	16	12	7	16	14
909	28	10	16	12	10	16	14
909	29	6,5	3	12	7	3	14
909	30	1,6	1	12	1,8	1	14
909	32	9	16	12	10	16	14
909	33	6,5	1	12	6,2	1	14
909	34	1	1	12	1	1	16
909	35	1,5	1	12	1,5	1	16
909	36	4,5	1	12	4,5	1	16
909	37	1	1	12	1	1	14
909	38	-88	16	12	 	 	 
909	39	0,3	1	12	0,3	1	14
909	40	1,2	1	12	1,5	1	14
909	41	1	1	12	1	1	14
909	42	2,5	16	12	2	16	14
909	43	1,5	1	12	1,2	1	15
909	44	2,5	16	12	2,5	16	15
909	45	4	16	12	4	16	14
909	46	41	16	12	37	16	14
909	61	5,5	1	12	6	1	14
909	70	3,5	1	12	3,5	16	14
910	1	1,5	1	7	1,5	1	13
910	2	40	16	7	45	16	14
910	3	15	16	7	16	16	13
910	4	15	16	7	16	16	13
910	5	30	16	7	28	16	13
910	6	30	16	7	28	16	13
910	7	0,5	10	18	1,5	9	19
910	8	0,07	10	18	0,5	9	19
910	9	0,11	10	18	1	9	19
910	10	0,05	10	18	0,5	9	19
910	11	1,2	1	10	1,5	1	11
910	12	3	1	8	2,5	1	9
910	13	3	1	8	3,2	1	9
910	15	-88	16	8	 	 	 
910	16	3	1	8	3	1	9
910	17	2,5	1	8	2	1	9
910	18	-88	16	8	 	 	 
910	19	1	1	8	1	1	9
910	20	7	1	18	6,5	1	9
910	21	1,5	1	8	1,2	1	9
910	23	0,3	1	8	0,3	1	9
910	24	-88	16	8	 	 	 
910	25	1	1	8	1	1	9
910	27	8	16	10	7,5	16	11
910	28	10	16	10	9	16	11
910	29	7	3	10	6,5	3	11
910	30	2	1	8	2	1	9
910	32	10	1	8	10	1	9
910	33	7	1	8	7	1	9
910	34	1	1	10	1	1	11
910	35	2	1	10	2	1	11
910	36	4	1	10	4,5	1	11
910	37	1	1	8	1	1	9
910	38	-88	16	8	 	 	 
