CHILDCODE	FOODIDR5	HHCONSR5	VLRPR5	OWNVR5	GFTVR5	GFSRR5
80070	18	1	25	0	0	 
80070	19	1	40	0	0	 
80070	20	0	 	 	 	 
80070	21	0	 	 	 	 
80070	24	0	 	 	 	 
80071	0	0	 	 	 	 
80071	1	0	 	 	 	 
80071	2	1	200	0	0	 
80071	3	1	150	0	0	 
80071	4	0	 	 	 	 
80071	5	0	 	 	 	 
80071	6	1	300	0	0	 
80071	7	1	120	0	0	 
80071	8	0	 	 	 	 
80071	9	1	200	0	0	 
80071	10	0	 	 	 	 
80071	11	1	50	20	0	 
80071	12	1	150	0	0	 
80071	13	1	100	100	0	 
80071	14	1	20	0	0	 
80071	15	1	10	0	0	 
80071	16	1	80	0	0	 
80071	17	0	 	 	 	 
80071	18	1	50	0	0	 
80071	19	1	40	0	0	 
80071	20	0	 	 	 	 
80071	21	0	 	 	 	 
80071	24	0	 	 	 	 
80072	0	1	30	0	0	 
80072	1	1	40	0	0	 
80072	2	1	180	0	0	 
80072	3	1	450	0	0	 
80072	4	1	10	0	0	 
80072	5	1	20	0	0	 
80072	6	1	150	0	0	 
80072	7	1	75	0	0	 
80072	8	0	 	 	 	 
80072	9	1	750	0	0	 
80072	10	0	 	 	 	 
80072	11	1	15	0	0	 
80072	12	1	75	0	0	 
80072	13	1	80	0	0	 
80072	14	1	20	0	0	 
80072	15	1	25	0	0	 
80072	16	1	15	0	0	 
80072	17	0	 	 	 	 
80072	18	1	30	0	0	 
80072	19	1	40	0	0	 
80072	20	0	 	 	 	 
80072	21	0	 	 	 	 
80072	24	0	 	 	 	 
80075	0	0	 	 	 	 
80075	1	0	 	 	 	 
80075	2	1	220	0	0	 
80075	3	1	30	0	0	 
80075	4	0	 	 	 	 
80075	5	1	20	0	0	 
80075	6	1	150	0	0	 
80075	7	0	 	 	 	 
80075	8	0	 	 	 	 
80075	9	1	500	0	0	 
80075	10	0	 	 	 	 
80075	11	1	35	0	0	 
80075	12	1	30	0	0	 
80075	13	1	60	0	0	 
80075	14	1	14	0	0	 
80075	15	1	45	10	0	 
80075	16	1	20	0	0	 
80075	17	0	 	 	 	 
80075	18	0	 	 	 	 
80075	19	0	 	 	 	 
80075	20	0	 	 	 	 
80075	21	1	500	0	0	 
80075	24	0	 	 	 	 
80076	0	1	10	10	0	 
80076	1	1	30	0	0	 
80076	2	1	150	0	0	 
80076	3	1	30	0	0	 
80076	4	1	20	0	0	 
80076	5	1	50	0	0	 
80076	6	1	600	0	0	 
80076	7	1	30	0	0	 
80076	8	1	150	150	0	 
80076	9	1	300	0	0	 
80076	10	0	 	 	 	 
80076	11	1	30	0	0	 
80076	12	1	150	0	0	 
80076	13	1	300	0	0	 
80076	14	1	15	15	0	 
80076	15	1	20	20	0	 
80076	16	1	20	0	0	 
80076	17	0	 	 	 	 
80076	18	0	 	 	 	 
80076	19	0	 	 	 	 
80076	20	0	 	 	 	 
80076	21	0	 	 	 	 
80076	24	0	 	 	 	 
80078	0	0	 	 	 	 
80078	1	0	 	 	 	 
80078	2	1	120	0	0	 
80078	3	1	50	0	0	 
80078	4	0	 	 	 	 
80078	5	0	 	 	 	 
80078	6	1	300	0	0	 
80078	7	0	 	 	 	 
80078	8	0	 	 	 	 
80078	9	1	700	0	0	 
80078	10	0	 	 	 	 
80078	11	1	60	0	0	 
80078	12	1	30	0	0	 
80078	13	1	60	0	0	 
80078	14	1	10	0	0	 
80078	15	1	24	0	0	 
80078	16	1	20	0	0	 
80078	17	0	 	 	 	 
80078	18	0	 	 	 	 
80078	19	0	 	 	 	 
80078	20	0	 	 	 	 
80078	21	1	24	0	0	 
80078	24	0	 	 	 	 
80079	0	0	 	 	 	 
80079	1	0	 	 	 	 
80079	2	1	100	0	0	 
80079	3	1	50	0	0	 
80079	4	0	 	 	 	 
80079	5	1	100	0	0	 
80079	6	1	300	0	0	 
80079	7	1	60	0	0	 
80079	8	1	50	0	0	 
80079	9	1	300	0	0	 
80079	10	0	 	 	 	 
80079	11	1	20	0	0	 
80079	12	1	30	0	0	 
80079	13	1	100	0	0	 
80079	14	1	50	35	0	 
80079	15	1	10	10	0	 
80079	16	1	15	15	0	 
80079	17	0	 	 	 	 
80079	18	0	 	 	 	 
80079	19	0	 	 	 	 
80079	20	0	 	 	 	 
80079	21	0	 	 	 	 
80079	24	0	 	 	 	 
80080	0	0	 	 	 	 
80080	1	0	 	 	 	 
80080	2	1	180	0	0	 
80080	3	0	 	 	 	 
80080	4	0	 	 	 	 
80080	5	0	 	 	 	 
80080	6	1	500	0	0	 
80080	7	0	 	 	 	 
80080	8	0	 	 	 	 
80080	9	1	200	0	0	 
80080	10	0	 	 	 	 
80080	11	1	40	20	0	 
80080	12	1	60	0	0	 
80080	13	0	 	 	 	 
80080	14	1	20	0	0	 
80080	15	1	40	0	0	 
80080	16	1	20	0	0	 
80080	17	0	 	 	 	 
80080	18	0	 	 	 	 
80080	19	0	 	 	 	 
80080	20	0	 	 	 	 
80080	21	1	30	0	0	 
80080	24	0	 	 	 	 
80081	0	0	 	 	 	 
80081	1	0	 	 	 	 
80081	2	1	60	0	0	 
80081	3	0	 	 	 	 
80081	4	0	 	 	 	 
80081	5	1	30	0	0	 
80081	6	1	420	0	0	 
80081	7	0	 	 	 	 
80081	8	0	 	 	 	 
80081	9	1	200	0	0	 
80081	10	0	 	 	 	 
80081	11	1	60	0	0	 
80081	12	1	150	0	0	 
80081	13	1	300	0	0	 
80081	14	1	30	0	0	 
80081	15	1	45	0	0	 
80081	16	1	25	0	0	 
80081	17	0	 	 	 	 
80081	18	0	 	 	 	 
80081	19	1	20	0	0	 
80081	20	0	 	 	 	 
80081	21	0	 	 	 	 
80081	24	0	 	 	 	 
80082	0	1	50	0	0	 
80082	1	0	 	 	 	 
80082	2	1	200	0	0	 
80082	3	1	150	0	0	 
80082	4	1	120	0	0	 
80082	5	1	50	0	0	 
80082	6	1	1500	350	0	 
80082	7	0	 	 	 	 
80082	8	1	200	0	0	 
80082	9	1	280	0	0	 
80082	10	0	 	 	 	 
80082	11	1	60	60	0	 
80082	12	1	150	0	0	 
80082	13	1	400	250	0	 
80082	14	1	70	0	0	 
80082	15	1	15	0	0	 
80082	16	1	20	0	0	 
80082	17	0	 	 	 	 
80082	18	1	50	0	0	 
80082	19	1	80	0	0	 
80082	20	0	 	 	 	 
80082	21	1	50	0	0	 
80082	24	0	 	 	 	 
80083	0	0	 	 	 	 
80083	1	1	55	0	0	 
80083	2	1	130	0	0	 
80083	3	1	120	0	0	 
80083	4	1	80	0	0	 
80083	5	1	50	0	0	 
80083	6	1	1400	1	0	 
80083	7	1	250	0	0	 
80083	8	1	300	100	0	 
80083	9	1	600	0	0	 
80083	10	0	 	 	 	 
80083	11	1	65	0	0	 
80083	12	1	400	0	0	 
80083	13	1	200	0	0	 
80083	14	1	80	30	0	 
80083	15	1	50	45	0	 
80083	16	1	35	20	0	 
80083	17	1	1500	0	0	 
80083	18	1	60	0	0	 
80083	19	1	150	100	0	 
80083	20	1	100	0	0	 
80083	21	0	 	 	 	 
80083	24	0	 	 	 	 
80084	0	1	10	0	0	 
80084	1	0	 	 	 	 
80084	2	1	360	0	0	 
80084	3	1	30	0	0	 
80084	4	1	30	0	0	 
80084	5	1	20	0	0	 
80084	6	1	360	0	0	 
80084	7	0	 	 	 	 
80084	8	1	100	0	0	 
80084	9	1	500	0	0	 
80084	10	0	 	 	 	 
80084	11	1	25	0	0	 
80084	12	1	80	0	0	 
80084	13	1	30	0	0	 
80084	14	1	60	0	0	 
80084	15	1	20	0	0	 
80084	16	1	20	0	0	 
80084	17	0	 	 	 	 
80084	18	1	60	0	0	 
80084	19	1	100	0	0	 
80084	20	1	70	0	0	 
80084	21	1	10	0	0	 
80084	24	0	 	 	 	 
80085	0	0	 	 	 	 
80085	1	1	10	0	0	 
80085	2	1	150	0	0	 
80085	3	1	200	20	0	 
80085	4	0	 	 	 	 
80085	5	1	150	0	0	 
80085	6	1	750	0	0	 
80085	7	0	 	 	 	 
80085	8	0	 	 	 	 
80085	9	1	600	0	0	 
80085	10	0	 	 	 	 
80085	11	1	100	25	0	 
80085	12	1	300	0	0	 
80085	13	1	200	0	0	 
80085	14	1	70	0	0	 
80085	15	1	40	10	0	 
80085	16	1	25	0	0	 
80085	17	0	 	 	 	 
80085	18	0	 	 	 	 
80085	19	1	250	20	0	 
80085	20	1	200	0	0	 
80085	21	1	200	0	0	 
80085	24	0	 	 	 	 
80086	0	0	 	 	 	 
80086	1	1	20	0	0	 
80086	2	1	100	0	0	 
80086	3	1	300	0	0	 
80086	4	0	 	 	 	 
80086	5	0	 	 	 	 
80086	6	1	1440	0	0	 
80086	7	1	40	0	0	 
80086	8	0	 	 	 	 
80086	9	1	400	0	0	 
80086	10	0	 	 	 	 
80086	11	1	10	0	0	 
80086	12	1	100	0	0	 
80086	13	1	140	0	0	 
80086	14	1	30	0	0	 
80086	15	1	45	0	0	 
80086	16	1	90	0	0	 
80086	17	0	 	 	 	 
80086	18	0	 	 	 	 
80086	19	0	 	 	 	 
80086	20	0	 	 	 	 
80086	21	0	 	 	 	 
80086	24	0	 	 	 	 
80087	0	1	25	0	0	 
80087	1	0	 	 	 	 
80087	2	1	100	0	0	 
80087	3	1	675	0	0	 
80087	4	0	 	 	 	 
80087	5	0	 	 	 	 
80087	6	1	150	0	0	 
80087	7	0	 	 	 	 
80087	8	0	 	 	 	 
80087	9	1	150	0	0	 
80087	10	1	45	0	0	 
80087	11	1	50	0	0	 
80087	12	1	100	0	0	 
80087	13	1	300	0	0	 
80087	14	1	20	0	0	 
80087	15	1	15	15	0	 
80087	16	1	15	15	0	 
80087	17	0	 	 	 	 
80087	18	0	 	 	 	 
80087	19	1	90	0	0	 
80087	20	0	 	 	 	 
80087	21	0	 	 	 	 
80087	24	0	 	 	 	 
80088	0	1	30	0	0	 
80088	1	0	 	 	 	 
80088	2	1	120	0	0	 
80088	3	1	150	0	0	 
80088	4	1	20	0	0	 
80088	5	1	30	0	0	 
80088	6	1	600	0	0	 
80088	7	0	 	 	 	 
80088	8	0	 	 	 	 
80088	9	1	200	0	0	 
80088	10	0	 	 	 	 
80088	11	1	20	0	0	 
80088	12	1	150	0	0	 
80088	13	1	200	0	0	 
80088	14	1	30	0	0	 
80088	15	1	45	0	0	 
80088	16	1	20	0	0	 
80088	17	0	 	 	 	 
80088	18	1	30	0	0	 
80088	19	1	50	0	0	 
80088	20	1	20	0	0	 
80088	21	0	 	 	 	 
80088	24	0	 	 	 	 
80090	0	0	 	 	 	 
80090	1	0	 	 	 	 
80090	2	1	150	0	0	 
80090	3	1	40	0	0	 
80090	4	0	 	 	 	 
80090	5	1	20	0	0	 
80090	6	1	600	0	0	 
80090	7	1	100	0	0	 
80090	8	0	 	 	 	 
80090	9	1	200	0	0	 
80090	10	0	 	 	 	 
80090	11	1	30	0	0	 
80090	12	1	150	0	0	 
80090	13	1	170	0	0	 
80090	14	1	30	0	0	 
80090	15	1	25	0	0	 
80090	16	1	20	0	0	 
80090	17	0	 	 	 	 
80090	18	0	 	 	 	 
80090	19	1	12	0	0	 
80090	20	0	 	 	 	 
80090	21	0	 	 	 	 
80090	24	0	 	 	 	 
80091	0	1	120	0	0	 
80091	1	1	50	0	0	 
80091	2	1	260	0	0	 
80091	3	1	80	0	0	 
80091	4	0	 	 	 	 
80091	5	1	40	0	0	 
80091	6	1	600	0	0	 
80091	7	1	60	0	0	 
80091	8	1	150	0	0	 
80091	9	1	500	0	0	 
80091	10	0	 	 	 	 
80091	11	1	60	0	60	1
80091	12	1	200	0	100	1
80091	13	1	300	0	120	1
80091	14	1	80	0	0	 
80091	15	1	50	0	0	 
80091	16	1	40	0	0	 
80091	17	0	 	 	 	 
80091	18	1	180	0	0	 
80091	19	1	40	0	0	 
80091	20	1	100	0	0	 
80091	21	0	 	 	 	 
80091	24	0	 	 	 	 
80092	0	1	10	0	0	 
80092	1	0	 	 	 	 
80092	2	1	195	195	0	 
80092	3	1	200	0	0	 
80092	4	1	40	0	0	 
80092	5	0	 	 	 	 
80092	6	1	400	0	0	 
80092	7	1	40	0	0	 
80092	8	0	 	 	 	 
80092	9	1	150	0	0	 
80092	10	0	 	 	 	 
80092	11	1	40	0	0	 
80092	12	1	30	50	0	 
80092	13	1	150	0	0	 
80092	14	1	80	20	0	 
80092	15	1	50	0	0	 
80092	16	1	20	0	0	 
80092	17	1	250	0	0	 
80092	18	1	120	0	0	 
80092	19	1	40	0	0	 
80092	20	1	50	0	0	 
80092	21	1	200	0	0	 
80092	24	0	 	 	 	 
80093	0	0	 	 	 	 
80093	1	0	 	 	 	 
80093	2	1	112	112	0	 
80093	3	1	50	0	0	 
80093	4	0	 	 	 	 
80093	5	1	16	0	0	 
80093	6	1	60	0	0	 
80093	7	0	 	 	 	 
80093	8	1	50	0	0	 
80093	9	1	100	0	0	 
80093	10	0	 	 	 	 
80093	11	1	22	0	0	 
80093	12	1	50	0	0	 
80093	13	1	20	0	0	 
80093	14	1	15	15	0	 
80093	15	1	10	10	0	 
80093	16	1	10	10	0	 
80093	17	0	 	 	 	 
80093	18	0	 	 	 	 
80093	19	1	5	5	0	 
80093	20	0	 	 	 	 
80093	21	0	 	 	 	 
80093	24	0	 	 	 	 
80094	0	1	50	0	0	 
80094	1	1	50	0	0	 
80094	2	1	100	0	0	 
80094	3	1	20	0	0	 
80094	4	0	 	 	 	 
80094	5	0	 	 	 	 
80094	6	1	500	0	0	 
80094	7	1	200	0	0	 
80094	8	1	1000	0	0	 
80094	9	1	100	0	0	 
80094	10	0	 	 	 	 
80094	11	1	50	0	0	 
80094	12	1	200	0	0	 
80094	13	1	300	0	0	 
80094	14	1	100	0	0	 
80094	15	1	42	0	0	 
80094	16	1	20	0	0	 
80094	17	0	 	 	 	 
80094	18	1	100	0	0	 
80094	19	1	100	0	0	 
80094	20	0	 	 	 	 
80094	21	1	100	0	0	 
80094	24	0	 	 	 	 
80095	0	0	 	 	 	 
80095	1	0	 	 	 	 
80095	2	1	255	215	0	 
80095	3	0	 	 	 	 
80095	4	0	 	 	 	 
80095	5	0	 	 	 	 
80095	6	1	0	0	0	 
80095	7	0	 	 	 	 
80095	8	0	 	 	 	 
80095	9	1	45	0	0	 
80095	10	1	50	50	0	 
80095	11	1	12	0	0	 
80095	12	1	0	70	0	 
80095	13	1	0	0	0	 
80095	14	1	55	0	0	 
80095	15	1	25	25	0	 
80095	16	1	45	45	0	 
80095	17	0	 	 	 	 
80095	18	0	 	 	 	 
80095	19	1	175	175	0	 
80095	20	0	 	 	 	 
80095	21	0	 	 	 	 
80095	24	0	 	 	 	 
80096	0	0	 	 	 	 
80096	1	0	 	 	 	 
80096	2	1	120	0	0	 
80096	3	1	50	0	0	 
80096	4	0	 	 	 	 
80096	5	1	60	0	0	 
80096	6	1	360	0	0	 
80096	7	0	 	 	 	 
80096	8	0	 	 	 	 
80096	9	1	250	0	0	 
80096	10	0	 	 	 	 
80096	11	1	0	100	0	 
80096	12	1	0	20	50	1
80096	13	1	0	50	100	1
80096	14	1	30	0	0	 
80096	15	1	45	0	0	 
80096	16	1	20	0	0	 
80096	17	0	 	 	 	 
80096	18	0	 	 	 	 
80096	19	0	 	 	 	 
80096	20	0	 	 	 	 
80096	21	0	 	 	 	 
80096	24	0	 	 	 	 
80097	0	1	25	0	0	 
80097	1	0	 	 	 	 
80097	2	1	150	0	0	 
80097	3	1	150	0	0	 
80097	4	0	 	 	 	 
80097	5	1	30	0	0	 
80097	6	1	200	0	0	 
80097	7	1	100	0	0	 
80097	8	1	50	0	0	 
80097	9	1	300	0	0	 
80097	10	0	 	 	 	 
80097	11	1	30	0	0	 
80097	12	1	150	0	0	 
80097	13	1	200	0	100	1
80097	14	1	80	0	0	 
80097	15	1	20	0	0	 
80097	16	1	20	0	0	 
80097	17	1	200	0	0	 
80097	18	1	50	0	0	 
80097	19	1	30	0	0	 
80097	20	1	100	0	0	 
80097	21	1	50	0	0	 
80097	24	0	 	 	 	 
80098	0	0	 	 	 	 
80098	1	0	 	 	 	 
80098	2	1	100	0	0	 
80098	3	0	 	 	 	 
80098	4	0	 	 	 	 
80098	5	1	30	0	0	 
80098	6	1	200	0	0	 
80098	7	0	 	 	 	 
80098	8	0	 	 	 	 
80098	9	1	750	0	0	 
80098	10	0	 	 	 	 
80098	11	1	30	0	0	 
80098	12	1	50	0	0	 
80098	13	1	70	0	0	 
80098	14	1	30	0	0	 
80098	15	1	44	0	0	 
80098	16	1	30	0	0	 
80098	17	0	 	 	 	 
80098	18	0	 	 	 	 
80098	19	1	25	0	0	 
80098	20	0	 	 	 	 
80098	21	1	120	0	0	 
80098	24	0	 	 	 	 
80099	0	0	 	 	 	 
80099	1	0	 	 	 	 
80099	2	1	240	30	0	 
80099	3	1	330	0	0	 
80099	4	0	 	 	 	 
80099	5	0	 	 	 	 
80099	6	1	450	0	0	 
80099	7	1	230	0	0	 
80099	8	1	80	0	0	 
80099	9	1	250	0	0	 
80099	10	0	 	 	 	 
80099	11	1	50	0	0	 
80099	12	1	110	0	0	 
80099	13	1	140	0	30	1
80099	14	1	50	20	0	 
80099	15	1	24	0	0	 
80099	16	1	50	0	0	 
80099	17	1	320	0	0	 
80099	18	0	 	 	 	 
80099	19	1	140	0	0	 
80099	20	0	 	 	 	 
80099	21	1	20	0	0	 
80099	24	0	 	 	 	 
80100	0	1	10	0	0	 
80100	1	1	40	0	0	 
80100	2	1	250	0	0	 
80100	3	1	200	0	0	 
80100	4	0	 	 	 	 
80100	5	1	35	0	0	 
80100	6	1	200	0	0	 
80100	7	0	 	 	 	 
80100	8	1	50	0	0	 
80100	9	1	100	0	0	 
80100	10	0	 	 	 	 
80100	11	1	25	0	0	 
80100	12	1	200	0	0	 
80100	13	1	100	0	0	 
80100	14	1	100	0	0	 
80100	15	1	50	0	0	 
80100	16	0	 	 	 	 
80100	17	0	 	 	 	 
80100	18	0	 	 	 	 
80100	19	0	 	 	 	 
80100	20	0	 	 	 	 
80100	21	0	 	 	 	 
80100	24	0	 	 	 	 
80104	0	1	20	0	0	 
80104	1	0	 	 	 	 
80104	2	1	165	165	0	 
80104	3	1	50	0	0	 
80104	4	0	 	 	 	 
80104	5	1	15	0	0	 
80104	6	1	200	0	0	 
80104	7	0	 	 	 	 
80104	8	0	 	 	 	 
80104	9	1	400	0	0	 
80104	10	0	 	 	 	 
80104	11	1	15	0	0	 
80104	12	1	150	0	0	 
80104	13	1	100	100	0	 
80104	14	1	20	0	0	 
80104	15	1	10	0	0	 
80104	16	1	40	0	0	 
80104	17	0	 	 	 	 
80104	18	1	20	0	0	 
80104	19	1	30	0	0	 
80104	20	0	 	 	 	 
80104	21	0	 	 	 	 
80104	24	0	 	 	 	 
80107	0	0	 	 	 	 
80107	1	0	 	 	 	 
80107	2	1	180	0	0	 
80107	3	0	 	 	 	 
80107	4	0	 	 	 	 
80107	5	0	 	 	 	 
80107	6	1	230	0	0	 
80107	7	0	 	 	 	 
80107	8	1	230	0	0	 
80107	9	1	250	0	0	 
80107	10	0	 	 	 	 
80107	11	0	 	 	 	 
80107	12	1	200	200	0	 
80107	13	1	100	100	0	 
80107	14	1	20	0	20	1
80107	15	1	50	0	0	 
80107	16	1	30	0	0	 
80107	17	0	 	 	 	 
80107	18	0	 	 	 	 
80107	19	0	 	 	 	 
80107	20	0	 	 	 	 
80107	21	1	100	0	0	 
80107	24	0	 	 	 	 
80115	0	0	 	 	 	 
80115	1	1	100	0	0	 
80115	2	1	200	0	0	 
80115	3	1	200	0	0	 
80115	4	0	 	 	 	 
80115	5	1	100	0	0	 
80115	6	1	400	100	0	 
80115	7	1	200	0	0	 
80115	8	1	50	0	0	 
80115	9	1	200	300	0	 
80115	10	0	 	 	 	 
80115	11	1	50	0	0	 
80115	12	1	50	50	0	 
80115	13	1	100	200	0	 
80115	14	1	50	0	0	 
80115	15	1	50	0	0	 
80115	16	1	50	100	0	 
80115	17	0	 	 	 	 
80115	18	1	200	0	0	 
80115	19	0	 	 	 	 
80115	20	0	 	 	 	 
80115	21	0	 	 	 	 
80115	24	0	 	 	 	 
80119	0	0	 	 	 	 
80119	1	0	 	 	 	 
80119	2	1	100	0	0	 
80119	3	1	50	0	0	 
80119	4	0	 	 	 	 
80119	5	1	70	0	0	 
80119	6	1	200	0	0	 
80119	7	0	 	 	 	 
80119	8	0	 	 	 	 
80119	9	1	60	150	0	 
80119	10	0	 	 	 	 
80119	11	0	 	 	 	 
80119	12	1	30	40	0	 
80119	13	1	60	0	0	 
80119	14	1	45	0	0	 
80119	15	1	45	10	0	 
80119	16	1	30	0	0	 
80119	17	0	 	 	 	 
80119	18	0	 	 	 	 
80119	19	1	70	0	0	 
80119	20	0	 	 	 	 
80119	21	0	 	 	 	 
80119	24	0	 	 	 	 
80120	0	0	 	 	 	 
80120	1	0	 	 	 	 
80120	2	1	130	130	0	 
80120	3	1	100	0	0	 
80120	4	0	 	 	 	 
80120	5	0	 	 	 	 
80120	6	1	600	0	0	 
80120	7	0	 	 	 	 
80120	8	1	40	0	0	 
80120	9	1	300	0	0	 
80120	10	0	 	 	 	 
80120	11	1	45	0	0	 
80120	12	1	150	100	0	 
80120	13	1	300	300	0	 
80120	14	1	100	0	0	 
80120	15	1	20	0	0	 
80120	16	1	40	0	0	 
80120	17	1	450	0	0	 
80120	18	0	 	 	 	 
80120	19	1	40	0	0	 
80120	20	0	 	 	 	 
80120	21	0	 	 	 	 
80120	24	0	 	 	 	 
80124	0	1	5	0	0	 
80124	1	1	14	0	0	 
80124	2	1	180	0	0	 
80124	3	1	50	0	0	 
80124	4	0	 	 	 	 
80124	5	1	30	0	0	 
80124	6	1	80	0	0	 
80124	7	0	 	 	 	 
80124	8	0	 	 	 	 
80124	9	1	100	0	0	 
80124	10	0	 	 	 	 
80124	11	0	 	 	 	 
80124	12	1	50	0	0	 
80124	13	0	 	 	 	 
80124	14	1	50	10	0	 
80124	15	1	25	0	0	 
80124	16	1	20	10	0	 
80124	17	0	 	 	 	 
80124	18	0	 	 	 	 
80124	19	0	 	 	 	 
80124	20	0	 	 	 	 
80124	21	1	15	0	0	 
80124	24	0	 	 	 	 
80132	0	1	20	0	0	 
80132	1	0	 	 	 	 
80132	2	1	60	60	0	 
80132	3	1	120	0	0	 
80132	4	0	 	 	 	 
80132	5	1	40	0	0	 
80132	6	1	600	0	0	 
80132	7	1	400	0	0	 
80132	8	1	200	0	0	 
80132	9	1	400	0	0	 
80132	10	0	 	 	 	 
80132	11	1	40	0	0	 
80132	12	1	150	0	0	 
80132	13	1	300	0	0	 
80132	14	1	100	0	0	 
80132	15	1	40	0	0	 
80132	16	1	20	0	0	 
80132	17	1	200	0	0	 
80132	18	1	120	0	0	 
80132	19	1	20	0	0	 
80132	20	0	 	 	 	 
80132	21	0	 	 	 	 
80132	24	0	 	 	 	 
80142	0	0	 	 	 	 
80142	1	0	 	 	 	 
80142	2	1	155	0	0	 
80142	3	1	120	0	0	 
80142	4	0	 	 	 	 
80142	5	0	 	 	 	 
80142	6	1	800	0	0	 
80142	7	0	 	 	 	 
80142	8	1	240	0	0	 
80142	9	1	80	0	0	 
80142	10	0	 	 	 	 
80142	11	1	50	0	0	 
80142	12	1	300	0	0	 
80142	13	1	120	0	0	 
80142	14	1	40	0	0	 
80142	15	1	20	0	0	 
80142	16	1	10	0	0	 
80142	17	1	450	0	0	 
80142	18	0	 	 	 	 
80142	19	1	15	0	0	 
80142	20	1	30	0	0	 
80142	21	0	 	 	 	 
80142	24	0	 	 	 	 
80150	0	0	 	 	 	 
80150	1	1	50	0	0	 
80150	2	1	353	0	0	 
80150	3	0	 	 	 	 
80150	4	0	 	 	 	 
80150	5	1	100	0	0	 
80150	6	1	1500	0	0	 
80150	7	0	 	 	 	 
80150	8	1	300	0	0	 
80150	9	1	1500	0	0	 
80150	10	0	 	 	 	 
80150	11	1	100	0	0	 
80150	12	1	300	0	0	 
80150	13	1	200	0	0	 
80150	14	1	50	0	0	 
80150	15	1	45	0	0	 
80150	16	1	30	0	0	 
80150	17	1	375	0	0	 
80150	18	1	50	0	0	 
80150	19	0	 	 	 	 
80150	20	1	50	0	0	 
80150	21	0	 	 	 	 
80150	24	0	 	 	 	 
80154	0	1	100	0	0	 
80154	1	0	 	 	 	 
80154	2	1	250	0	0	 
80154	3	1	150	0	0	 
80154	4	0	 	 	 	 
80154	5	1	30	0	0	 
80154	6	1	750	0	0	 
80154	7	1	120	0	0	 
80154	8	1	300	0	0	 
80154	9	1	500	0	0	 
80154	10	0	 	 	 	 
80154	11	1	50	0	0	 
80154	12	1	150	0	0	 
80154	13	1	200	0	0	 
80154	14	1	80	0	0	 
80154	15	1	40	0	0	 
80154	16	1	60	0	0	 
80154	17	1	300	0	0	 
80154	18	1	100	0	0	 
80154	19	1	200	0	0	 
80154	20	1	200	0	0	 
80154	21	0	 	 	 	 
80154	24	0	 	 	 	 
80162	0	0	 	 	 	 
80162	1	1	40	0	0	 
80162	2	1	240	0	0	 
80162	3	1	100	0	0	 
80162	4	0	 	 	 	 
80162	5	0	 	 	 	 
80162	6	1	280	0	0	 
80162	7	0	 	 	 	 
80162	8	0	 	 	 	 
80162	9	1	250	0	0	 
80162	10	0	 	 	 	 
80162	11	1	90	90	0	 
80162	12	1	150	100	0	 
80162	13	1	200	200	0	 
80162	14	1	20	0	0	 
80162	15	1	25	0	0	 
80162	16	0	 	 	 	 
80162	17	0	 	 	 	 
80162	18	1	20	0	0	 
80162	19	1	20	0	0	 
80162	20	0	 	 	 	 
80162	21	0	 	 	 	 
80162	24	0	 	 	 	 
80165	0	0	 	 	 	 
80165	1	0	 	 	 	 
80165	2	1	330	0	0	 
80165	3	0	 	 	 	 
80165	4	0	 	 	 	 
80165	5	0	 	 	 	 
80165	6	1	150	0	0	 
80165	7	0	 	 	 	 
80165	8	0	 	 	 	 
80165	9	1	170	0	0	 
80165	10	0	 	 	 	 
80165	11	0	 	 	 	 
80165	12	1	80	0	0	 
80165	13	1	200	0	0	 
80165	14	1	70	0	0	 
80165	15	1	45	0	0	 
80165	16	1	40	0	0	 
80165	17	0	 	 	 	 
80165	18	0	 	 	 	 
80165	19	0	 	 	 	 
80165	20	0	 	 	 	 
80165	21	0	 	 	 	 
80165	24	0	 	 	 	 
90002	0	0	 	 	 	 
90002	1	0	 	 	 	 
90002	2	1	0	357	0	 
90002	3	0	 	 	 	 
90002	4	0	 	 	 	 
90002	5	0	 	 	 	 
90002	6	1	100	0	0	 
90002	7	0	 	 	 	 
90002	8	0	 	 	 	 
90002	9	0	 	 	 	 
90002	10	0	 	 	 	 
90002	11	1	20	0	0	 
90002	12	1	0	100	0	 
90002	13	0	 	 	 	 
90002	14	1	20	0	0	 
90002	15	1	30	0	0	 
90002	16	0	 	 	 	 
90002	17	0	 	 	 	 
90002	18	0	 	 	 	 
90002	19	0	 	 	 	 
90002	20	0	 	 	 	 
90002	21	0	 	 	 	 
90002	24	0	 	 	 	 
90003	0	1	30	0	0	 
90003	1	1	30	10	0	 
90003	2	1	30	400	0	 
90003	3	0	 	 	 	 
90003	4	0	 	 	 	 
90003	5	0	 	 	 	 
90003	6	1	200	0	0	 
90003	7	0	 	 	 	 
90003	8	0	 	 	 	 
90003	9	1	0	0	100	1
90003	10	0	 	 	 	 
90003	11	1	50	0	0	 
90003	12	1	0	200	20	1
90003	13	1	30	0	0	 
90003	14	1	10	15	0	 
90003	15	1	30	10	0	 
90003	16	0	 	 	 	 
90003	17	0	 	 	 	 
90003	18	0	 	 	 	 
90003	19	0	 	 	 	 
90003	20	0	 	 	 	 
90003	21	1	30	0	0	 
90003	24	0	 	 	 	 
90004	0	0	 	 	 	 
90004	1	1	0	25	0	 
90004	2	1	0	300	0	 
90004	3	1	50	0	0	 
