childid	id	age	sex	relate	still	yrschool	disabled	care	support	grading
IN180017	2	50	2	3	2	0	2	1	2	0
IN180017	3	35	1	1	2	25	2	2	1	12
IN180017	4	30	2	1	2	0	2	1	1	0
IN180017	5	20	1	4	2	25	2	2	2	11
IN180017	6	40	2	4	2	0	2	2	1	0
IN180017	7	50	1	4	2	0	2	2	2	0
IN180017	8	25	1	6	2	25	1	2	2	10
IN180017	9	16	2	6	1	24	2	2	2	7
IN180017	10	12	1	6	1	24	2	2	2	6
IN180018	1	35	1	1	2	25	2	2	1	15
IN180018	2	28	2	1	2	25	2	1	1	10
IN180019	1	58	1	3	2	0	1	2	2	0
IN180019	2	49	2	3	2	0	1	2	2	0
IN180019	3	35	1	1	2	0	2	2	1	0
IN180019	4	25	2	1	2	0	2	1	1	0
IN180019	5	8	2	4	1	23	2	2	2	2
IN180019	6	5	1	4	1	23	2	2	2	1
IN180020	1	60	1	3	2	24	2	1	1	6
IN180020	2	48	2	3	2	0	2	1	1	0
IN180020	3	35	1	1	2	25	2	1	1	10
IN180020	4	28	2	1	2	0	2	1	1	0
IN180021	1	60	1	3	2	0	2	2	1	0
IN180021	2	50	2	3	2	0	2	1	1	0
IN180021	3	20	1	1	2	0	2	2	1	0
IN180021	4	18	2	1	2	0	2	1	1	0
IN180021	5	16	1	4	2	0	2	2	2	0
IN180021	6	15	2	4	2	0	2	1	2	0
IN180021	7	10	2	4	2	0	2	1	2	0
IN180022	1	28	1	1	2	25	2	1	1	10
IN180022	2	22	2	1	2	0	2	1	1	0
IN180022	3	6	1	5	1	23	2	2	2	1
IN180023	1	22	1	1	2	0	2	2	1	0
IN180023	2	20	2	1	2	0	2	1	1	0
IN180024	1	30	1	1	2	0	2	2	1	0
IN180024	2	25	2	1	2	0	2	1	1	0
IN180025	1	60	1	3	2	0	2	2	1	0
IN180025	2	50	2	3	2	0	2	1	1	0
IN180025	3	25	1	1	2	24	2	2	1	6
IN180025	4	20	2	1	2	0	2	1	1	0
IN180026	1	55	1	1	2	0	2	1	1	0
IN180026	2	30	2	1	2	0	2	1	1	0
IN180026	3	12	1	5	2	0	2	2	2	0
IN180026	4	11	1	5	2	0	2	2	2	0
IN180026	5	10	1	5	2	0	2	2	2	0
IN180026	6	9	2	5	2	0	2	2	2	0
IN180026	7	7	2	5	2	0	2	2	2	0
IN180027	1	70	1	3	2	0	2	2	1	0
IN180027	2	60	2	3	2	0	2	1	2	0
IN180027	3	30	1	4	2	24	2	2	2	7
IN180027	4	25	2	4	2	0	2	2	2	0
IN180027	5	26	1	1	2	0	2	1	1	0
IN180027	6	22	2	1	2	0	2	1	1	0
IN180027	7	9	1	5	2	0	2	2	2	0
IN180027	8	6	1	5	1	23	2	2	2	2
IN180028	1	50	1	3	2	22	2	2	1	0
IN180028	2	40	2	3	2	22	2	1	2	0
IN180028	3	30	1	1	2	22	2	2	1	0
IN180028	4	22	2	1	2	22	2	1	1	0
IN180028	5	20	1	4	2	22	2	2	2	0
IN180028	6	7	2	5	1	23	2	2	2	1
IN180029	1	60	1	3	2	0	2	1	2	0
IN180029	2	50	2	3	2	0	2	1	1	0
IN180029	3	23	1	1	2	0	2	2	1	0
IN180029	4	20	2	1	2	0	2	1	1	0
IN180029	5	18	1	4	2	0	2	2	2	0
IN180029	6	16	1	4	2	24	2	2	2	6
IN180030	1	28	1	1	2	0	2	2	1	0
IN180030	2	22	2	1	2	0	2	1	1	0
IN180031	1	58	2	3	2	0	2	1	2	0
IN180031	2	40	1	1	2	0	2	2	1	0
IN180031	3	30	2	1	2	0	2	1	1	0
IN180031	4	13	1	5	2	0	1	2	2	0
IN180031	5	10	2	5	1	23	2	2	2	3
IN180031	6	8	2	5	1	23	2	2	2	2
IN180031	7	6	2	5	1	23	2	2	2	2
IN180032	1	50	1	3	2	0	2	2	2	0
IN180032	2	40	2	3	2	0	1	1	2	0
IN180032	3	23	1	1	2	0	2	2	1	0
IN180032	4	18	2	1	2	0	2	1	1	0
IN180033	1	40	1	1	2	0	2	2	1	0
IN180033	2	32	2	1	2	0	2	1	1	0
IN180033	3	10	2	5	2	0	2	1	2	0
IN180033	4	7	1	5	1	23	2	2	2	2
IN180033	5	5	2	5	1	23	2	2	2	1
IN180034	1	56	1	3	2	0	2	2	1	0
IN180034	2	49	2	3	2	0	2	1	1	0
IN180034	3	32	1	1	2	0	2	2	1	0
IN180034	4	25	2	1	2	0	1	1	1	0
IN180034	5	25	1	4	2	0	2	2	2	0
IN180034	6	20	2	4	2	0	2	2	2	0
IN180034	7	6	1	5	1	23	2	2	2	1
IN180034	8	7	1	5	1	23	2	2	2	2
IN180034	9	5	2	5	1	23	2	2	2	1
IN180034	10	20	1	4	2	0	2	2	1	0
IN180034	11	18	1	4	2	0	2	2	2	0
IN180035	1	34	1	1	2	25	2	2	1	10
IN180035	2	21	2	1	2	25	2	1	1	12
IN180036	1	50	1	3	2	0	2	2	2	0
IN180036	2	30	1	1	2	0	2	2	1	0
IN180036	3	25	2	1	2	0	2	1	1	0
IN180037	1	60	1	3	2	0	2	2	1	0
IN180037	2	55	2	3	2	0	2	1	1	0
IN180037	3	30	1	1	2	25	2	2	1	12
IN180037	4	26	2	1	2	25	2	1	1	8
IN180038	1	25	1	1	2	0	2	2	1	0
IN180038	2	20	2	1	2	0	2	1	1	0
IN180039	1	80	1	3	2	0	1	2	2	0
IN180039	2	75	1	3	2	0	1	2	2	0
IN180039	3	70	1	3	2	0	1	1	2	0
IN180039	4	38	1	1	2	0	2	2	1	0
IN180039	5	35	2	1	2	0	2	1	1	0
IN180039	6	10	1	5	2	0	2	2	2	0
IN180039	7	8	1	5	2	0	2	2	2	0
IN180039	8	6	1	5	1	23	2	2	2	2
IN180040	1	50	2	3	2	0	2	1	1	0
IN180040	2	28	1	1	2	0	2	2	1	0
IN180040	3	22	2	1	2	0	2	1	1	0
IN180040	4	20	1	4	2	0	2	2	2	0
IN180040	5	15	1	4	2	22	2	2	2	0
IN180041	1	36	1	1	2	0	2	2	1	0
IN180041	2	28	2	1	2	0	2	1	1	0
IN180041	3	18	1	4	2	25	2	2	1	8
IN180041	4	7	1	5	1	23	1	2	2	3
IN180041	5	6	2	5	1	22	2	2	2	0
IN180042	1	60	1	3	2	0	2	2	2	0
IN180042	2	35	1	1	2	0	2	2	1	0
IN180042	3	30	2	1	2	0	1	1	1	0
IN180042	4	12	1	5	1	24	2	2	2	7
IN180042	5	7	2	5	1	23	2	1	2	2
IN180043	1	60	1	3	2	23	2	2	1	5
IN180043	2	28	1	1	2	25	2	2	1	12
IN180043	3	21	2	1	2	25	2	1	1	9
IN180044	1	26	1	1	2	0	2	2	1	0
IN180044	2	19	2	1	2	0	2	1	1	0
IN180045	1	65	1	3	2	23	2	2	1	5
IN180045	2	58	2	3	2	0	2	1	2	0
IN180045	3	38	1	4	2	23	2	2	2	5
IN180045	4	33	2	4	2	0	2	2	2	0
IN180045	5	35	1	1	2	25	2	1	2	10
IN180045	6	30	2	1	2	0	2	2	1	0
IN180045	7	29	1	4	2	25	2	2	2	8
IN180045	8	25	2	4	2	23	2	2	2	5
IN180045	9	24	1	4	2	0	2	2	1	0
IN180045	10	11	2	6	1	24	2	2	2	6
IN180045	11	8	1	6	1	23	2	2	2	4
IN180045	12	6	1	6	1	23	2	2	2	2
IN180045	13	9	2	5	1	23	2	2	2	4
IN180045	14	6	2	5	1	23	2	2	2	1
IN180046	1	60	2	3	2	0	1	1	2	0
IN180046	2	38	1	1	2	0	1	2	1	0
IN180046	3	30	2	1	2	0	2	2	2	0
IN180046	4	13	2	5	2	0	2	2	2	0
IN180046	5	9	2	5	1	23	2	2	2	3
IN180046	6	6	2	5	1	23	2	2	2	1
IN180047	1	55	1	3	2	0	1	2	2	0
IN180047	2	26	1	1	2	0	2	2	1	0
IN180047	3	22	2	1	2	0	2	1	1	0
IN180047	4	20	1	4	2	0	2	2	2	0
IN180047	5	18	2	4	2	0	1	2	2	0
IN180047	6	16	2	4	2	0	2	2	 	0
IN180048	1	40	1	1	2	23	2	2	1	5
IN180048	2	33	2	1	2	0	2	1	1	0
IN180048	3	9	2	5	1	23	2	1	2	2
IN180049	1	35	1	1	2	0	1	2	1	0
IN180049	2	29	2	1	2	0	2	1	1	0
IN180049	3	7	2	5	1	23	2	1	2	2
IN180050	1	65	1	3	2	0	2	2	1	0
IN180050	2	58	2	3	2	0	1	1	2	0
IN180050	3	32	1	1	2	0	2	2	1	0
IN180050	4	24	2	1	2	0	2	1	1	0
IN180050	5	5	1	5	1	23	2	2	2	1
IN180051	1	55	1	3	2	0	2	2	2	0
IN180051	2	48	2	3	2	0	2	1	1	0
IN180051	3	28	1	1	2	0	2	2	1	0
IN180051	4	23	2	1	2	0	2	1	1	0
IN180051	5	16	2	4	2	0	2	2	2	0
IN180051	28	3	1	5	 	 	1	 	 	 
IN180052	1	30	1	1	2	0	2	2	1	0
IN180052	2	25	2	1	2	0	2	1	1	0
IN180052	3	8	2	5	1	23	2	2	2	2
IN180052	4	6	2	5	1	23	2	2	2	1
IN180052	28	3	2	5	 	 	2	 	 	 
IN180053	1	45	1	1	2	0	1	1	1	0
IN180053	2	35	2	1	2	0	2	2	1	0
IN180053	3	30	2	2	2	0	2	2	2	0
IN180054	1	28	1	1	2	0	2	2	1	0
IN180054	2	20	2	1	2	0	2	1	1	0
IN180054	3	7	1	5	2	0	1	2	2	0
IN180054	4	20	2	4	2	0	2	2	2	0
IN180054	5	24	1	4	2	0	2	2	2	0
IN180054	6	15	2	4	2	0	2	2	2	0
IN180054	7	40	2	3	2	0	2	1	1	0
IN180054	28	3	1	5	 	 	2	 	 	 
IN180055	1	60	1	3	2	0	2	2	2	0
IN180055	2	50	2	3	2	0	2	2	1	0
IN180055	3	25	1	1	2	0	2	2	1	0
IN180055	4	20	2	1	2	0	2	1	1	0
IN180055	5	20	1	4	2	0	2	2	2	0
IN180055	6	12	2	4	2	0	2	2	2	0
IN180055	7	8	2	4	2	0	1	1	2	0
IN180055	8	6	1	4	1	23	2	2	2	1
IN180056	1	38	1	1	2	0	2	2	1	0
IN180056	2	32	2	1	2	0	2	1	1	0
IN180056	3	18	1	5	2	23	2	2	1	5
IN180056	4	15	1	5	2	0	2	2	1	0
IN180057	1	50	1	3	2	25	2	2	1	10
IN180057	2	56	2	3	2	0	1	1	2	0
IN180057	3	32	1	1	2	23	2	2	1	5
IN180057	4	26	2	1	2	0	2	1	2	0
IN180057	5	15	1	4	1	25	2	2	2	8
IN180057	6	5	2	5	1	23	2	2	2	1
IN180057	7	68	2	7	2	0	1	1	2	0
IN180057	28	3	2	5	 	 	2	 	 	 
IN180058	1	65	2	3	2	0	2	1	1	0
IN180058	2	29	1	1	2	25	2	2	1	9
IN180058	3	22	2	1	2	25	2	1	1	8
IN180058	28	4	1	5	 	 	2	 	 	 
IN180059	1	26	1	1	2	25	2	2	1	9
IN180059	2	23	2	1	2	0	2	1	1	0
IN180059	3	8	1	5	1	23	2	2	2	3
IN180059	4	5	1	5	1	23	1	2	2	1
IN180060	1	60	1	1	2	0	2	2	1	0
IN180060	2	35	2	1	2	25	2	1	1	9
IN180060	3	6	1	5	1	23	2	2	2	1
IN180061	1	38	1	1	2	0	2	2	1	0
IN180061	2	30	2	1	2	0	2	1	1	0
IN180061	3	10	2	5	2	22	2	1	2	0
IN180061	28	2	2	5	 	 	2	 	 	 
IN180062	1	50	1	3	2	0	2	2	1	0
IN180062	2	45	2	3	2	0	2	1	1	0
IN180062	3	23	1	1	2	0	2	2	1	0
IN180062	4	19	2	1	2	0	2	1	1	0
IN180062	5	18	1	4	2	0	2	2	2	0
IN180063	1	30	1	1	2	0	2	2	1	0
IN180063	2	25	2	1	2	0	2	1	1	0
IN180063	3	7	1	5	1	22	2	2	2	0
IN180063	28	4	2	5	 	 	2	 	 	 
IN180064	1	60	2	3	2	0	2	1	1	0
IN180064	2	30	1	1	2	25	2	2	1	9
IN180064	3	26	2	1	2	0	2	1	1	0
IN180064	4	6	2	5	1	23	2	2	2	2
IN180064	28	4	2	5	 	 	2	 	 	 
IN180064	29	3	2	5	 	 	2	 	 	 
IN180065	1	60	1	3	2	0	2	2	1	0
IN180065	2	55	2	3	2	0	2	1	1	0
IN180065	3	35	1	1	2	24	2	2	1	6
IN180065	4	22	2	1	2	24	2	1	1	6
IN180065	5	5	1	5	 	 	2	 	 	0
IN180065	28	3	2	5	 	 	2	 	 	 
IN180066	1	50	1	3	2	0	2	2	2	0
IN180066	2	45	2	3	2	0	2	1	1	0
IN180066	3	30	1	1	2	0	2	1	1	0
IN180066	4	28	2	1	2	0	2	1	1	0
IN180066	5	28	1	4	2	0	2	2	2	0
IN180066	6	19	2	4	2	0	2	1	2	0
IN180066	7	5	1	5	 	 	2	 	 	0
IN180066	28	4	2	5	 	 	2	 	 	 
IN180066	29	3	1	5	 	 	2	 	 	 
IN180067	1	65	2	3	2	0	2	2	2	0
IN180067	2	38	1	1	2	0	2	2	1	0
IN180067	3	32	2	1	2	0	2	2	1	0
IN180067	4	25	2	4	2	0	2	1	2	0
IN180067	5	10	2	5	1	23	2	2	2	3
IN180067	6	7	2	5	1	23	2	2	2	2
IN180067	28	4	2	5	 	 	1	 	 	 
IN180068	1	55	1	3	2	0	2	2	1	0
IN180068	2	50	2	3	2	0	2	2	1	0
IN180068	3	35	1	4	2	0	2	2	2	0
IN180068	4	30	2	4	2	0	2	2	2	0
IN180068	5	28	1	4	2	0	2	2	2	0
IN180068	6	25	2	4	2	0	2	2	2	0
IN180068	7	25	1	1	2	0	2	2	1	0
IN180068	8	20	2	1	2	0	2	1	1	0
IN180068	9	12	1	5	1	24	2	2	2	7
IN180068	10	11	2	5	1	23	2	2	2	4
IN180068	11	5	2	5	 	 	2	 	 	0
IN180068	28	3	1	5	 	 	2	 	 	 
IN180068	29	2	1	5	 	 	2	 	 	 
IN180069	1	45	2	3	2	0	2	1	1	0
IN180069	2	25	1	1	2	0	2	2	1	0
IN180069	3	20	2	1	2	0	2	1	1	0
IN180070	1	60	2	3	2	0	1	1	2	0
IN180070	2	28	1	1	2	0	2	2	1	0
IN180070	3	20	2	1	2	0	2	1	1	0
IN180070	4	5	2	5	1	23	2	2	2	1
IN180070	28	2	2	5	 	 	2	 	 	 
IN180071	1	52	1	3	2	0	2	2	1	0
IN180071	2	46	2	3	2	0	2	1	2	0
IN180071	3	28	1	1	2	0	2	2	1	0
IN180071	4	22	2	1	2	0	2	1	2	0
IN180071	5	24	1	4	2	0	2	2	2	0
IN180071	6	20	2	4	2	0	2	2	2	0
IN180071	7	6	1	5	1	23	2	2	2	2
IN180071	28	3	2	5	 	 	2	 	 	 
IN180072	1	60	2	3	2	0	1	1	2	0
IN180072	2	30	1	1	2	0	2	2	1	0
IN180072	3	25	2	1	2	0	2	1	1	0
IN180072	4	8	1	5	1	23	2	2	2	3
IN180072	5	6	1	5	1	23	2	2	2	2
IN180072	28	3	2	5	 	 	2	 	 	 
IN180073	1	40	1	1	2	0	2	1	1	0
IN180073	2	32	2	1	2	0	2	1	1	0
IN180073	3	10	2	5	1	23	2	2	2	5
IN180073	4	7	2	5	1	23	2	2	2	2
IN180073	5	5	2	5	1	23	2	2	2	1
IN180073	28	4	1	5	 	 	2	 	 	 
IN180074	1	37	1	1	2	0	2	2	1	0
IN180074	2	30	2	1	2	0	2	1	1	0
IN180074	3	10	1	5	1	24	2	2	2	6
IN180074	4	6	2	5	1	23	2	2	2	1
IN180074	28	3	2	5	 	 	2	 	 	 
IN180075	1	60	1	3	2	25	1	2	1	9
IN180075	2	52	2	3	2	23	2	1	1	5
IN180075	3	30	1	1	2	25	2	2	1	10
IN180075	4	22	2	1	2	24	2	1	1	7
IN180075	5	20	1	4	2	25	2	2	1	10
IN180076	1	55	1	3	2	0	2	2	1	0
IN180076	2	49	2	3	2	0	2	1	1	0
IN180076	3	25	1	1	2	0	2	2	1	0
IN180076	4	20	2	1	2	0	2	1	1	0
IN180076	28	3	2	5	 	 	2	 	 	 
IN180077	1	70	2	3	2	0	2	1	1	0
IN180077	2	38	1	1	2	0	2	2	1	0
IN180077	3	30	2	1	2	0	2	1	1	0
IN180077	4	23	1	4	2	25	1	2	2	12
IN180077	5	20	1	4	2	0	2	2	2	0
IN180077	6	14	1	4	1	24	2	2	2	7
IN180077	7	7	1	5	1	23	2	2	2	3
IN180078	1	70	1	3	2	0	2	1	1	0
IN180078	2	60	2	3	2	0	2	1	1	0
IN180078	3	40	1	4	2	25	2	2	2	10
IN180078	4	35	2	4	2	25	2	2	2	12
IN180078	5	33	1	1	2	0	2	1	1	0
IN180078	6	28	2	1	2	0	2	1	1	0
IN180078	7	28	1	4	2	25	2	2	2	9
IN180078	8	20	2	4	2	0	2	2	2	0
IN180078	9	7	2	5	1	23	2	2	2	3
IN180078	10	6	1	5	1	23	2	2	2	1
IN180078	11	6	1	5	1	23	2	2	2	1
IN180078	28	4	1	5	 	 	2	 	 	 
IN180078	29	4	1	5	 	 	2	 	 	 
IN180078	30	1	1	5	 	 	2	 	 	 
IN180078	31	2	1	5	 	 	2	 	 	 
IN180079	1	70	1	3	2	0	2	2	2	0
IN180079	2	26	1	1	2	25	2	2	1	10
IN180079	3	19	2	1	2	0	2	1	1	0
IN180080	1	37	1	1	2	0	2	2	1	0
IN180080	2	21	2	1	2	0	2	1	1	0
IN180080	3	13	1	5	1	25	2	2	2	8
IN180080	4	10	2	5	1	23	2	2	2	5
IN180081	1	65	1	3	2	0	2	2	2	0
IN180081	2	55	2	3	2	0	2	1	1	0
IN180081	3	32	1	1	2	25	2	2	1	10
IN180081	4	28	1	4	2	25	1	2	1	15
IN180081	5	25	1	4	2	25	2	2	2	12
IN180081	6	23	1	4	2	25	2	2	2	9
IN180081	7	23	2	1	2	24	2	1	1	7
IN180081	8	21	1	4	2	25	2	2	2	12
IN180081	9	19	1	4	2	25	2	2	2	12
IN180081	10	13	2	13	1	25	2	2	2	9
IN180081	11	7	2	13	1	23	2	2	2	2
IN180082	1	70	1	3	2	0	2	2	1	0
IN180082	2	28	1	1	2	25	2	1	1	12
IN180082	3	21	1	4	2	23	2	2	1	5
IN180082	4	20	2	1	2	25	2	1	1	10
IN180083	1	48	2	3	2	24	2	2	1	6
IN180083	2	40	2	3	2	0	2	1	1	0
IN180083	3	25	1	1	2	23	2	2	1	5
IN180083	4	16	2	1	2	0	2	1	1	0
IN180083	5	16	2	4	2	0	2	1	2	0
IN180083	6	13	1	4	1	23	2	2	2	4
IN180083	7	11	2	4	2	0	2	2	2	0
IN180084	1	50	1	3	2	0	2	2	1	0
IN180084	2	45	2	3	2	24	2	1	1	7
IN180084	3	30	1	1	2	25	2	2	1	10
IN180084	4	26	1	4	2	25	2	2	1	12
IN180084	5	24	1	4	1	25	2	2	1	15
IN180084	6	22	2	1	2	25	2	1	1	10
IN180084	7	22	2	4	2	25	2	1	1	12
IN180084	8	19	1	4	2	25	2	2	1	10
IN180084	9	17	1	4	1	25	2	2	1	12
IN180085	1	48	1	3	2	0	1	2	1	0
IN180085	2	42	2	3	2	0	2	1	1	0
IN180085	3	26	1	1	2	0	2	2	1	0
IN180085	4	20	2	1	2	0	2	1	1	0
IN180085	5	18	2	4	2	23	2	2	2	5
IN180085	6	12	1	4	2	0	2	2	2	0
IN180086	1	56	1	3	2	0	2	2	1	0
IN180086	2	49	2	3	2	0	2	1	1	0
IN180086	3	26	1	1	2	24	2	2	1	6
IN180086	4	20	2	1	2	0	2	1	2	0
IN180086	5	19	1	4	2	23	1	2	2	4
IN180086	6	16	1	4	1	25	2	2	2	9
IN180087	1	58	2	3	2	0	1	1	2	0
IN180087	2	30	1	1	2	24	2	2	1	6
IN180087	3	24	2	1	2	0	2	1	2	0
IN180087	4	6	2	5	1	23	2	2	2	1
IN180088	1	55	1	3	2	0	2	2	1	0
IN180088	2	48	2	3	2	0	2	1	2	0
IN180088	3	28	1	1	2	25	2	2	1	12
IN180088	4	23	2	1	2	25	2	1	2	9
IN180088	5	18	1	4	2	25	2	2	2	10
IN180088	6	17	1	4	2	25	2	2	2	10
IN180088	7	13	2	4	1	25	2	1	2	8
IN180088	8	78	2	7	2	0	2	2	2	0
IN180089	1	30	1	1	2	0	2	2	1	0
IN180089	2	24	2	1	2	0	2	2	1	0
IN180089	3	9	2	5	1	23	2	1	2	2
IN180089	4	6	2	5	1	23	2	1	2	1
IN180090	1	70	2	3	2	0	1	2	2	0
IN180090	2	36	1	4	2	25	2	2	2	8
IN180090	3	30	2	4	2	25	2	2	2	8
IN180090	4	32	1	1	2	25	2	2	1	10
IN180090	5	23	2	1	2	0	2	1	1	0
IN180090	6	20	1	4	2	25	2	2	2	12
IN180090	7	18	1	4	2	25	2	2	2	11
IN180090	8	5	1	5	1	22	2	2	2	0
IN180091	1	80	1	3	2	0	2	1	2	0
IN180091	2	25	1	1	2	0	2	2	1	0
IN180091	3	24	2	1	2	0	2	1	1	0
IN180091	4	5	1	5	1	23	2	2	2	1
IN180092	1	60	1	3	2	0	2	2	1	0
IN180092	2	50	2	3	2	0	1	1	2	0
IN180092	3	28	1	1	2	0	2	2	1	0
IN180092	4	25	2	1	2	0	2	1	1	0
IN180092	5	20	1	4	2	0	2	2	2	0
IN180092	6	16	2	4	2	0	2	2	2	0
IN180092	7	12	2	4	1	23	2	2	2	5
IN180093	1	56	2	3	2	0	2	1	2	0
IN180093	2	30	1	1	2	0	2	2	2	0
IN180093	3	25	2	1	2	0	2	1	1	0
IN180093	4	9	1	5	1	23	2	2	2	3
IN180093	5	6	2	5	1	23	2	2	2	1
IN180094	1	30	1	1	2	24	2	2	1	7
IN180094	2	29	2	2	2	0	2	1	2	0
IN180094	3	23	2	1	2	0	2	1	1	0
IN180094	4	15	1	5	1	25	2	2	2	9
IN180095	1	50	1	3	2	0	2	2	1	0
IN180095	2	45	2	3	2	0	2	1	1	0
IN180095	3	27	1	1	2	24	2	2	1	7
IN180095	4	22	2	1	2	25	2	1	1	10
IN180095	5	15	2	4	1	25	2	2	2	8
IN180095	6	11	1	4	1	23	2	2	2	5
IN180096	1	50	1	3	2	0	1	2	1	0
IN180096	2	45	2	3	2	0	2	1	2	0
IN180096	3	27	1	1	2	0	2	2	1	0
IN180096	4	23	2	1	2	0	2	1	2	0
IN180096	5	14	1	4	1	25	2	2	2	8
IN180096	6	16	2	4	2	0	2	2	2	0
IN180096	7	6	2	5	1	23	2	2	2	1
IN180097	1	50	1	3	2	0	2	2	2	0
IN180097	2	40	2	3	2	0	2	2	2	0
IN180097	3	25	1	1	2	0	2	2	1	0
IN180097	4	20	2	1	2	0	2	1	1	0
IN180097	5	18	1	4	2	0	2	2	2	0
IN180097	6	13	1	4	1	24	2	2	2	6
IN180097	7	10	2	4	2	0	2	1	2	0
IN180098	1	60	2	3	2	0	2	1	2	0
IN180098	2	38	1	4	2	25	2	2	2	11
IN180098	3	30	2	4	2	25	2	2	2	10
IN180098	4	35	1	1	2	25	2	2	2	15
IN180098	5	25	2	1	2	24	2	1	1	7
IN180098	6	65	1	3	2	0	2	2	2	0
IN180098	7	12	1	5	1	23	2	2	2	5
IN180098	8	6	2	5	1	23	2	2	2	2
IN180099	1	75	1	3	2	0	2	2	1	0
IN180099	2	50	2	3	2	0	2	1	1	0
IN180099	3	32	1	1	2	0	2	2	1	0
IN180099	4	28	1	4	2	0	1	2	1	0
IN180099	5	25	2	1	2	24	2	1	1	7
IN180099	6	20	2	4	2	0	2	1	1	0
IN180100	1	80	1	3	2	0	2	2	1	0
IN180100	2	70	2	3	2	0	2	1	1	0
IN180100	3	50	1	4	2	0	2	2	1	0
IN180100	4	45	2	4	2	0	2	1	1	0
IN180100	5	40	1	1	2	25	2	2	1	12
IN180100	6	35	2	1	2	0	2	1	1	0
IN180100	7	23	1	5	2	25	2	2	1	10
IN180100	8	21	1	5	2	0	2	2	1	0
IN180100	9	18	1	5	2	25	2	2	1	10
IN180100	10	10	1	5	1	25	2	2	2	8
IN180100	11	9	1	5	1	23	2	2	2	4
IN180100	12	7	1	5	1	23	2	2	2	3
IN190001	1	50	1	3	2	0	2	1	1	0
IN190001	2	45	2	3	2	0	2	2	1	0
IN190001	3	28	1	1	2	25	2	1	1	15
IN190001	4	23	2	1	2	24	2	2	1	7
IN190001	5	5	2	5	1	23	2	2	2	1
IN190002	1	55	1	3	2	0	2	2	1	0
IN190002	2	50	2	3	2	0	2	1	2	0
IN190002	3	26	1	1	2	0	2	2	1	0
IN190002	4	20	2	1	2	0	1	1	2	0
IN190002	5	18	1	4	2	0	2	2	2	0
IN190003	1	50	1	3	2	0	2	1	1	0
IN190003	2	26	1	1	2	25	2	2	1	8
IN190003	3	20	2	1	2	23	2	1	1	5
IN190003	4	45	2	3	2	0	2	2	1	0
IN190003	5	10	1	4	1	23	2	2	2	4
IN190004	1	55	1	3	2	0	2	2	1	0
IN190004	2	48	2	3	2	0	2	1	1	0
IN190004	3	35	1	4	2	0	2	2	2	0
IN190004	4	28	1	4	2	0	2	2	2	0
IN190004	5	28	1	1	2	25	2	1	1	10
IN190004	6	24	2	1	2	0	2	1	1	0
IN190004	7	25	1	4	2	0	2	2	2	0
IN190004	8	19	2	4	2	0	2	2	2	0
IN190004	9	16	1	4	2	0	2	2	2	0
IN190004	10	14	1	4	2	24	2	2	2	6
IN190004	11	8	1	5	1	23	2	2	2	2
IN190005	1	32	1	1	2	0	2	1	1	0
IN190005	2	26	2	1	2	0	2	1	1	0
IN190005	3	10	1	5	1	23	2	2	2	3
IN190005	4	7	2	5	1	23	2	2	2	1
IN190006	1	55	2	3	2	0	1	1	1	0
IN190006	2	32	1	1	2	0	2	2	1	0
IN190006	3	28	2	1	2	0	2	1	1	0
IN190006	4	30	1	4	2	0	2	2	2	0
IN190006	5	27	2	4	2	0	2	2	2	0
IN190006	6	28	1	4	2	0	2	2	2	0
IN190006	7	25	2	4	2	0	2	2	2	0
IN190006	8	22	1	4	2	0	2	2	2	0
IN190006	9	20	1	4	2	0	2	2	2	0
IN190006	10	10	2	5	1	23	2	2	2	4
IN190006	11	7	1	5	1	23	2	2	2	2
IN190007	1	60	1	3	2	0	2	2	2	0
IN190007	2	35	1	1	2	0	2	2	1	0
IN190007	3	25	2	1	2	0	2	2	1	0
IN190007	4	10	2	4	2	0	2	1	2	0
IN190007	5	6	2	4	2	0	2	1	2	0
IN190008	1	50	1	3	2	0	2	2	2	0
IN190008	2	40	2	3	2	0	2	2	2	0
IN190008	3	25	1	1	2	0	2	2	1	0
IN190008	4	20	2	1	2	0	2	1	1	0
IN190008	5	15	2	4	2	0	2	2	2	0
IN190008	6	10	1	4	1	24	2	2	2	6
IN190009	1	50	1	3	2	0	2	2	1	0
IN190009	2	46	2	3	2	0	2	2	1	0
IN190009	3	25	1	1	2	0	2	2	1	0
IN190009	4	20	2	1	2	0	2	1	2	0
IN190009	5	18	1	4	2	0	2	2	2	0
IN190009	6	7	2	4	1	23	2	2	2	2
IN190010	1	32	1	1	2	23	2	2	1	5
IN190010	2	26	2	1	2	0	2	1	1	0
IN190010	3	8	2	5	1	23	2	2	2	4
IN190010	4	6	1	5	1	23	2	2	2	1
IN190011	1	40	1	1	2	0	2	2	1	0
IN190011	2	30	2	1	2	0	2	1	1	0
IN190012	1	26	1	1	2	25	2	2	1	12
IN190012	2	20	2	1	2	0	2	1	1	0
IN190013	1	40	2	3	2	0	2	2	2	0
IN190013	2	25	1	1	2	0	2	2	1	0
IN190013	3	20	2	1	2	0	2	1	1	0
IN190014	1	37	1	1	2	0	2	2	1	0
IN190014	2	35	2	1	2	0	2	1	1	0
IN190014	3	9	2	5	1	23	2	1	2	4
IN190014	4	6	1	5	1	23	2	2	2	1
IN190015	1	50	1	3	2	24	2	2	2	6
IN190015	2	50	2	3	2	0	2	2	2	0
