CHILDID	LINECODE	ID	PAYMT	MONTHS	DAYS	actcode
IN070020	1	1	2	8	2	17
IN070020	2	2	1	5	2	1
IN070021	1	3	2	12	1	1
IN070021	2	4	2	12	1	1
IN070021	3	6	2	12	1	1
IN070021	4	8	2	12	1	1
IN070022	1	2	2	6	2	1
IN070022	2	3	1	10	2	45
IN070022	3	4	2	5	2	1
IN070023	1	1	2	6	2	1
IN070023	2	2	2	6	2	1
IN070023	3	2	1	4	2	1
IN070023	4	3	2	8	2	1
IN070023	5	3	1	6	2	45
IN070023	6	4	2	4	2	1
IN070023	7	4	1	2	2	45
IN070023	8	5	2	8	2	1
IN070023	9	5	1	6	2	45
IN070023	10	6	2	5	2	1
IN070023	11	6	1	4	2	1
IN070024	1	1	2	8	2	1
IN070024	2	1	1	6	2	45
IN070024	3	1	2	3	2	1
IN070025	1	1	1	4	2	1
IN070025	2	1	1	6	2	15
IN070025	3	2	1	5	2	1
IN070026	1	1	2	6	2	1
IN070026	2	1	2	12	1	1
IN070027	1	1	1	6	1	1
IN070027	2	2	2	12	1	80
IN070028	1	1	1	4	2	1
IN070028	2	1	1	6	2	45
IN070029	1	1	1	2	2	1
IN070029	2	1	1	6	2	1
IN070029	3	2	1	1	1	1
IN070030	1	1	2	12	1	1
IN070030	2	2	2	5	2	1
IN070031	1	1	1	8	2	1
IN070031	2	2	1	8	2	1
IN070032	1	2	2	8	2	60
IN070033	1	1	1	3	2	1
IN070033	2	2	1	5	2	1
IN070033	3	2	1	4	2	45
IN070033	4	3	1	5	2	1
IN070033	5	3	1	4	2	45
IN070034	1	1	1	4	2	1
IN070034	2	1	1	8	2	45
IN070034	3	2	1	3	2	1
IN070034	4	2	1	4	2	45
IN070035	1	1	2	6	2	1
IN070035	2	1	1	8	2	45
IN070035	3	2	2	5	2	1
IN070035	4	2	1	6	2	45
IN070035	5	3	1	10	1	36
IN070036	1	1	1	12	1	74
IN070036	2	1	2	3	2	1
IN070036	3	3	1	3	2	1
IN070037	1	1	2	9	3	1
IN070038	1	1	2	3	1	61
IN070038	2	3	2	3	1	61
IN070038	3	3	1	3	4	1
IN070039	1	3	1	5	2	1
IN070039	2	3	1	8	2	45
IN070039	3	4	1	4	2	1
IN070039	4	4	1	6	2	45
IN070040	1	1	1	8	2	45
IN070040	2	1	2	4	2	1
IN070040	3	2	2	4	2	1
IN070041	1	1	2	12	2	0
IN070042	1	1	2	6	2	1
IN070042	2	1	1	8	2	45
IN070042	3	2	2	6	2	1
IN070042	4	2	1	6	2	45
IN070043	1	1	1	9	2	1
IN070043	2	2	1	1	1	1
IN070044	1	1	1	10	1	26
IN070045	1	1	2	6	2	1
IN070045	2	1	1	3	2	1
IN070046	1	1	2	4	2	1
IN070046	2	2	2	4	2	1
IN070046	3	3	2	6	2	1
IN070046	4	3	1	3	2	1
IN070046	5	4	2	3	2	1
IN070047	1	1	1	11	1	1
IN070048	1	1	1	12	2	93
IN070049	1	1	1	3	2	1
IN070049	2	1	1	6	2	45
IN070050	1	1	2	6	1	1
IN070050	2	1	1	2	1	1
IN070050	3	2	2	5	2	1
IN070050	4	2	1	2	2	1
IN070051	1	3	2	12	1	1
IN070051	2	4	2	4	1	1
IN070052	1	2	2	12	3	1
IN070052	2	2	2	12	1	80
IN070053	1	1	2	3	1	45
IN070054	1	1	2	12	1	52
IN070055	1	1	2	12	1	1
IN070055	2	2	2	12	1	93
IN070056	1	2	2	2	2	1
IN070056	2	3	2	12	1	1
IN070056	3	4	2	3	2	1
IN070056	4	5	2	12	1	1
IN070056	5	6	1	3	2	1
IN070057	1	1	2	4	2	1
IN070057	2	1	1	1	2	1
IN070057	3	2	2	2	2	1
IN070057	4	2	1	1	2	1
IN070057	5	3	1	3	2	1
IN070057	6	4	1	3	2	1
IN070058	1	1	2	4	2	1
IN070058	2	2	2	4	2	1
IN070058	3	2	2	6	2	1
IN070058	4	3	2	6	2	1
IN070058	5	3	2	10	2	1
IN070058	6	4	2	4	2	1
IN070059	1	1	2	7	2	1
IN070059	2	1	1	3	2	45
IN070059	3	2	2	5	2	1
IN070059	4	2	1	2	2	45
IN070060	1	2	2	5	2	1
IN070060	2	2	1	3	2	1
IN070060	3	2	1	3	2	45
IN070060	4	3	2	3	2	1
IN070060	5	3	1	3	2	1
IN070061	1	2	2	4	2	1
IN070061	2	2	1	4	2	1
IN070061	3	2	1	5	2	45
IN070062	1	1	2	6	1	1
IN070062	2	1	1	6	2	1
IN070062	3	2	1	2	1	1
IN070063	1	1	2	3	1	1
IN070063	2	2	2	3	1	1
IN070064	1	1	2	6	2	1
IN070064	2	3	2	6	2	1
IN070065	1	1	2	12	1	74
IN070065	2	3	2	12	1	74
IN070065	3	3	2	12	2	1
IN070065	4	5	2	12	1	1
IN070066	1	2	2	12	1	1
IN070066	2	4	2	12	1	1
IN070066	3	6	1	12	1	80
IN070067	1	1	1	4	2	1
IN070067	2	2	1	2	2	1
IN070068	1	2	2	12	1	93
IN070068	2	4	1	10	1	1
IN070068	3	4	2	8	1	93
IN070068	4	5	1	12	1	1
IN070068	5	6	2	2	2	93
IN070068	6	8	2	12	1	93
IN070069	1	1	2	12	3	1
IN070069	2	1	2	12	3	1
IN070069	3	2	2	12	1	1
IN070069	4	2	1	3	2	1
IN070069	5	3	2	12	2	1
IN070069	6	3	1	3	2	1
IN070069	7	4	2	1	2	1
IN070069	8	4	2	3	2	1
IN070070	1	1	1	3	1	1
IN070070	2	2	1	3	2	1
IN070070	3	3	1	8	1	20
IN070070	4	4	1	2	2	1
IN070070	5	5	1	6	2	45
IN070070	6	6	1	3	2	1
IN070071	1	1	1	4	2	1
IN070071	2	1	1	5	2	45
IN070071	3	2	1	4	2	1
IN070072	1	1	2	3	2	1
IN070072	2	1	1	3	2	1
IN070072	3	1	1	4	2	45
IN070072	4	2	2	3	2	1
IN070072	5	2	1	3	2	1
IN070072	6	3	2	2	2	1
IN070072	7	3	1	7	2	45
IN070072	8	4	2	3	2	1
IN070072	9	4	1	8	2	45
IN070072	10	5	2	2	2	1
IN070072	11	5	1	2	2	1
IN070073	1	5	1	11	1	60
IN070073	2	6	1	5	2	1
IN070073	3	7	1	10	2	45
IN070073	4	8	1	12	1	1
IN070073	5	9	1	4	2	1
IN070073	6	10	1	12	1	1
IN070074	1	1	1	11	1	1
IN070074	2	2	1	4	2	1
IN070074	3	2	1	3	2	45
IN070075	1	1	2	8	2	1
IN070075	2	3	1	5	1	75
IN070075	3	7	1	5	1	75
IN070075	4	9	1	3	1	75
IN070076	1	1	2	12	1	0
IN070076	2	4	2	5	1	45
IN070077	1	1	2	6	1	1
IN070078	1	1	2	12	1	1
IN070078	2	2	2	2	2	1
IN070079	1	1	1	12	1	28
IN070080	1	2	2	3	1	52
IN070080	2	4	2	12	1	1
IN070080	3	5	2	12	1	1
IN070080	4	8	2	12	1	1
IN070080	5	9	2	3	1	52
IN070080	6	10	2	3	1	52
IN070081	1	1	2	6	2	1
IN070081	2	3	2	12	1	52
IN070082	1	4	2	12	2	52
IN070082	2	5	2	12	2	52
IN070082	3	6	2	12	2	52
IN070082	4	8	2	12	2	52
IN070083	1	1	2	9	1	74
IN070083	2	1	2	2	2	1
IN070083	3	2	2	9	1	74
IN070084	1	3	2	12	1	17
IN070084	2	4	1	12	1	80
IN070084	3	1	2	6	2	1
IN070085	1	2	2	12	2	17
IN070085	2	3	2	10	2	17
IN070085	3	5	1	10	2	74
IN070086	1	3	2	3	2	1
IN070086	2	3	1	4	2	1
IN070086	3	3	1	11	3	93
IN070086	4	4	1	4	2	1
IN070086	5	4	1	10	2	93
IN070086	6	5	1	4	2	1
IN070086	7	5	1	9	2	93
IN070087	1	2	1	12	1	1
IN070087	2	3	1	6	2	1
IN070088	1	2	2	6	2	1
IN070089	1	1	1	12	1	64
IN070090	1	3	2	12	2	52
IN070090	2	4	2	12	1	52
IN070091	1	2	2	8	1	74
IN070091	2	2	2	2	1	1
IN070092	1	1	2	9	1	1
IN070092	2	2	2	9	2	1
IN070093	1	1	2	12	1	1
IN070093	2	2	2	12	1	1
IN070093	3	2	1	6	3	45
IN070094	1	1	2	3	1	1
IN070094	2	1	2	12	1	1
IN070095	1	2	2	12	4	75
IN070096	1	1	2	12	1	64
IN070097	1	1	2	7	2	1
IN070097	2	2	2	1	2	45
IN070098	1	1	1	5	2	1
IN070098	2	1	1	5	2	45
IN070098	3	2	1	7	2	75
IN070099	1	2	2	6	1	1
IN070099	2	2	1	2	2	1
IN070099	3	3	1	2	2	1
IN070100	1	1	1	4	2	1
IN070100	2	1	2	12	2	1
IN070100	3	2	1	4	2	1
IN080001	1	1	1	1	2	1
IN080001	2	2	1	8	2	1
IN080002	1	1	2	6	1	1
IN080002	2	1	2	12	3	1
IN080002	3	2	2	6	1	1
IN080002	4	2	2	12	1	1
IN080003	1	1	1	5	2	1
IN080004	1	2	2	10	1	1
IN080004	2	3	2	12	1	80
IN080004	3	4	2	10	2	1
IN080004	4	4	2	12	1	1
IN080004	5	5	2	12	1	80
IN080004	6	6	2	12	1	80
IN080005	1	1	1	6	1	1
IN080006	1	1	2	6	2	1
IN080006	2	3	2	8	3	1
IN080006	3	5	2	10	2	1
IN080007	1	1	2	2	1	52
IN080007	2	2	2	1	1	52
IN080007	3	3	2	1	1	60
IN080008	1	1	2	10	2	1
IN080008	2	2	2	10	2	1
IN080008	3	3	2	12	1	36
IN080009	1	1	2	3	1	1
IN080009	2	2	2	2	2	1
IN080009	3	1	1	5	2	1
IN080009	4	2	1	6	2	1
IN080010	1	1	2	4	2	1
IN080010	2	2	2	2	1	1
IN080011	1	1	1	1	2	1
IN080011	2	2	1	8	2	1
IN080012	1	1	1	1	3	1
IN080012	2	2	1	1	2	1
IN080013	1	1	2	1	2	60
IN080013	2	2	1	1	2	85
IN080013	3	3	1	1	2	60
IN080014	1	1	2	3	3	1
IN080014	2	1	1	5	2	1
IN080014	3	2	1	4	2	1
IN080015	1	1	1	12	1	93
IN080015	2	2	1	1	2	93
IN080015	3	3	1	1	2	93
IN080016	1	1	2	8	2	1
IN080016	2	2	2	12	1	1
IN080017	1	1	1	1	2	45
IN080017	2	2	2	99	99	1
IN080018	1	2	2	6	2	1
IN080018	4	2	1	12	1	1
IN080019	1	1	2	4	3	1
IN080019	2	2	2	5	2	1
IN080019	3	3	2	8	2	1
IN080019	4	4	99	1	1	1
IN080020	1	1	2	12	2	93
IN080020	2	1	2	6	3	1
IN080020	3	2	2	12	2	93
IN080021	1	1	2	8	3	10
IN080021	2	1	2	12	1	10
IN080021	3	2	2	8	2	1
IN080021	4	3	2	12	1	85
IN080022	1	1	2	1	2	93
IN080022	2	2	2	1	2	93
IN080023	1	1	1	12	1	93
IN080023	2	2	1	12	2	93
IN080023	3	4	1	12	2	93
IN080023	4	1	2	3	2	1
IN080023	5	2	2	2	2	1
IN080024	1	1	1	12	2	1
IN080025	1	1	1	12	2	1
IN080025	2	2	2	12	2	1
IN080025	3	3	2	12	2	1
IN080026	1	1	1	12	2	1
IN080026	2	2	1	12	2	1
IN080027	1	1	1	12	2	1
IN080027	2	2	1	12	2	1
IN080028	1	1	1	6	2	1
IN080028	2	2	1	8	1	93
IN080028	3	3	1	4	2	92
IN080028	4	4	2	12	1	1
IN080029	1	2	1	4	2	92
IN080029	2	2	1	8	3	1
IN080029	3	3	1	10	2	1
IN080030	1	1	2	12	1	1
IN080030	2	2	2	12	3	1
IN080030	3	2	2	12	1	1
IN080031	1	2	2	10	2	1
IN080031	2	3	2	8	3	1
IN080031	3	4	2	7	1	1
IN080031	4	5	2	9	2	1
IN080031	5	3	2	12	1	1
IN080031	6	5	2	12	1	1
IN080032	1	2	1	4	2	1
IN080032	2	3	1	5	2	1
IN080033	1	1	2	6	3	1
IN080033	2	1	2	8	1	45
IN080034	1	1	2	6	1	1
IN080034	2	1	1	8	1	1
IN080035	1	1	2	6	3	1
IN080035	2	2	1	10	1	80
IN080035	3	3	2	12	3	17
IN080036	1	1	2	12	1	1
IN080036	2	2	2	8	1	1
IN080037	1	1	2	12	1	1
IN080037	2	2	1	8	2	1
IN080037	3	3	1	8	2	1
IN080038	1	1	1	6	1	1
IN080038	2	2	1	6	2	1
IN080038	3	3	1	6	2	1
IN080039	1	1	1	12	2	1
IN080039	2	2	2	12	1	1
IN080039	3	3	2	12	1	71
IN080039	4	4	1	12	2	1
IN080039	5	5	2	12	3	1
IN080040	1	1	2	12	1	55
IN080040	2	3	2	12	2	1
IN080040	3	4	1	12	1	1
IN080040	4	5	1	12	2	1
IN080041	1	2	1	6	3	1
IN080041	2	3	1	6	2	1
IN080042	1	1	2	12	1	1
IN080042	2	2	1	6	2	1
IN080042	3	3	1	6	2	1
IN080042	4	4	1	6	2	1
IN080042	5	4	2	6	2	1
IN080042	6	2	2	12	1	1
IN080043	1	1	1	9	2	1
IN080043	2	2	2	12	1	1
IN080044	1	1	1	8	2	1
IN080044	2	3	1	6	2	1
IN080044	3	4	2	12	1	1
IN080045	1	1	2	12	1	1
IN080045	2	3	2	12	1	0
IN080045	3	4	1	12	1	93
IN080046	1	1	2	6	2	1
IN080046	2	1	1	12	1	60
IN080047	1	1	2	12	2	1
IN080047	2	1	2	12	3	1
IN080048	1	1	2	8	1	1
IN080049	1	1	1	12	2	50
IN080050	1	1	2	8	1	1
IN080050	2	2	2	8	1	1
IN080050	3	4	2	8	1	1
IN080050	4	5	2	6	2	1
IN080051	1	1	1	8	1	1
IN080052	1	1	2	8	2	1
IN080052	2	3	2	7	1	1
IN080052	3	4	2	6	2	1
IN080052	4	4	2	12	1	1
IN080053	1	1	2	6	2	1
IN080053	2	3	2	12	1	1
IN080053	3	2	2	6	2	1
IN080053	4	4	2	6	2	1
IN080053	5	2	1	6	3	1
IN080053	6	4	1	6	2	1
IN080053	7	1	1	6	2	1
IN080054	1	2	1	12	1	75
IN080054	2	3	2	8	2	1
IN080054	3	4	2	10	2	1
IN080054	4	5	2	12	2	1
IN080055	1	1	2	6	2	1
IN080055	2	2	2	6	2	1
IN080055	3	3	2	6	2	1
IN080055	4	5	2	12	2	1
IN080056	1	1	2	6	3	1
IN080056	2	1	1	6	2	1
IN080057	1	2	1	6	2	1
IN080057	2	2	1	6	2	45
IN080058	1	1	2	12	1	1
IN080058	2	2	2	6	2	1
IN080058	3	2	2	4	2	1
IN080059	1	1	1	6	3	1
IN080059	2	1	2	6	2	1
IN080059	3	2	1	6	3	1
IN080059	4	2	2	6	3	1
IN080060	1	1	2	6	2	1
IN080060	2	2	2	8	2	1
IN080060	3	3	2	9	1	1
IN080060	4	4	2	12	1	1
IN080060	5	5	2	9	1	1
IN080060	6	6	2	8	2	1
IN080061	1	1	1	6	2	1
IN080061	2	2	1	6	2	1
IN080061	3	3	2	8	1	1
IN080061	4	4	2	12	2	1
IN080061	5	5	1	6	1	1
IN080061	6	6	1	6	2	1
IN080062	1	1	1	6	1	1
IN080062	2	1	2	6	1	10
IN080063	1	1	1	6	1	1
IN080064	1	1	1	12	2	1
IN080065	1	1	1	6	1	1
IN080065	2	1	2	8	1	10
IN080066	1	1	1	8	2	1
IN080066	2	2	1	12	2	60
IN080066	3	4	2	12	2	1
IN080067	1	1	1	8	2	1
IN080067	2	2	1	12	1	1
IN080067	3	3	2	12	2	17
IN080067	4	4	2	12	2	1
IN080068	1	1	2	6	1	1
IN080068	2	2	2	6	1	1
IN080068	3	3	2	6	1	1
IN080068	4	4	1	12	1	93
IN080069	1	1	1	12	1	60
IN080069	2	1	2	3	3	1
IN080070	1	1	2	6	1	1
IN080070	2	1	1	6	3	1
IN080070	3	1	1	12	3	93
IN080070	4	2	2	4	3	1
IN080070	5	2	1	4	2	1
IN080070	6	2	2	12	3	93
IN080070	7	3	2	4	3	1
IN080070	8	4	2	8	1	1
IN080071	1	1	2	3	3	1
IN080071	2	1	1	4	1	1
IN080071	3	2	1	3	3	1
IN080071	4	2	2	4	1	1
IN080071	5	3	1	3	3	1
IN080071	6	3	2	8	3	17
IN080071	7	4	2	10	1	1
IN080072	1	1	2	6	2	1
IN080072	2	1	1	12	3	1
IN080073	1	1	1	6	2	45
IN080073	2	4	2	6	2	1
IN080073	3	5	2	6	2	1
IN080073	4	2	2	12	1	1
IN080074	1	1	1	12	1	60
IN080074	2	2	1	6	2	1
IN080074	3	1	2	6	2	1
IN080074	4	2	2	6	2	1
IN080075	1	1	1	9	1	60
IN080075	2	1	2	4	2	1
IN080076	1	1	2	6	2	1
IN080076	2	2	2	6	2	1
IN080077	1	1	2	8	2	1
IN080077	2	2	2	9	2	1
IN080077	3	3	2	12	1	1
IN080078	1	1	2	6	2	1
IN080078	2	2	2	6	2	1
IN080078	3	3	1	12	1	60
IN080078	4	4	2	12	1	1
IN080078	5	5	2	6	1	1
IN080078	6	6	1	9	1	60
IN080079	1	1	1	8	2	1
IN080079	2	2	1	5	2	1
IN080079	3	3	1	6	2	1
IN080079	4	4	2	12	1	1
IN080080	1	2	2	12	2	1
IN080080	2	2	1	6	3	1
IN080080	3	3	2	12	3	1
IN080080	4	3	1	6	2	1
IN080081	1	1	2	6	2	1
IN080081	2	2	2	6	2	1
IN080081	3	2	2	12	2	1
IN080081	4	3	2	6	2	1
IN080081	5	4	2	6	2	1
IN080082	1	1	2	6	2	1
IN080082	2	1	2	12	1	1
IN080082	3	2	2	6	3	1
IN080082	4	2	2	12	1	1
IN080083	1	1	1	7	2	1
IN080083	2	1	1	6	3	45
IN080084	1	1	2	6	3	1
IN080084	2	1	2	12	1	1
IN080084	3	1	2	12	3	60
IN080084	4	2	2	12	1	1
IN080085	1	1	1	12	2	1
IN080085	2	1	2	12	1	1
IN080085	3	2	2	12	1	1
IN080086	1	1	2	8	2	1
IN080086	2	3	2	10	1	1
IN080086	3	2	2	12	1	1
IN080087	1	1	2	6	1	1
IN080087	2	1	1	2	2	1
IN080087	3	2	2	6	1	1
IN080087	4	2	1	4	2	1
IN080087	5	3	2	12	1	1
IN080088	1	2	2	6	1	1
IN080088	2	3	2	12	1	1
IN080089	1	1	1	6	2	1
IN080089	2	3	1	6	2	1
IN080089	3	4	1	8	2	1
IN080089	4	6	1	6	2	1
IN080090	1	1	2	4	2	1
IN080090	2	3	2	10	1	1
IN080090	3	4	2	12	1	1
IN080091	1	1	2	6	2	1
IN080091	2	2	2	8	1	1
IN080091	3	3	2	12	1	1
IN080092	1	2	1	6	3	1
IN080092	2	2	2	6	2	1
IN080092	3	3	2	6	2	1
IN080092	4	3	1	8	2	1
IN080092	5	4	1	6	2	1
IN080093	1	3	1	12	2	1
IN080093	2	4	1	6	2	1
IN080093	3	5	1	6	2	1
IN080094	1	1	2	4	3	1
IN080094	2	1	1	6	2	1
IN080094	3	2	2	4	3	1
IN080094	4	2	1	6	2	1
IN080094	5	3	1	6	2	60
IN080094	6	3	1	4	2	1
IN080095	1	1	2	6	2	1
IN080095	2	1	1	4	2	1
IN080095	3	2	1	6	3	1
IN080095	4	2	1	8	1	1
IN080096	1	1	2	8	2	1
IN080096	2	2	2	4	2	1
IN080096	3	3	2	8	2	1
IN080096	4	4	2	12	1	1
IN080097	1	1	2	6	1	1
IN080097	2	1	1	8	2	1
IN080097	3	2	1	10	2	1
IN080098	1	1	2	6	1	1
IN080098	2	2	2	12	1	1
IN080098	3	3	2	12	1	1
IN080099	1	1	2	12	2	93
IN080099	2	2	2	12	2	93
IN080100	1	2	2	12	1	1
IN080100	2	3	2	6	1	1
IN080100	3	4	2	12	1	1
IN090001	1	1	2	6	2	1
IN090001	2	2	2	6	2	1
IN090001	3	3	2	12	1	1
IN090001	4	4	2	12	1	1
IN090002	1	1	2	12	1	1
IN090002	2	2	2	6	1	1
IN090002	3	3	2	6	2	1
IN090003	1	2	2	7	2	1
IN090003	2	3	1	12	1	45
IN090003	3	4	2	7	2	1
IN090003	4	5	2	6	2	1
IN090003	5	6	2	5	2	1
IN090004	1	1	2	6	2	1
IN090004	2	2	2	6	2	1
IN090004	3	3	1	7	2	1
IN090004	4	4	1	4	2	1
IN090005	1	1	2	12	1	52
IN090005	2	2	2	12	3	52
IN090005	3	3	2	12	3	52
IN090006	1	1	2	8	2	1
IN090006	2	2	2	8	2	1
IN090007	1	3	2	8	2	1
IN090007	2	4	1	12	1	85
IN090007	3	2	2	12	2	1
IN090008	1	3	2	6	2	1
IN090008	2	4	2	7	2	1
IN090008	3	5	2	6	2	1
IN090008	4	6	2	7	2	1
IN090008	5	7	2	6	2	1
IN090008	6	8	2	6	2	1
IN090009	1	2	2	8	2	1
IN090009	2	3	2	6	2	1
IN090009	3	3	2	12	1	1
IN090010	1	1	2	12	1	1
IN090010	2	2	2	6	2	1
IN090010	3	2	1	5	2	1
IN090010	4	3	2	5	2	1
IN090010	5	3	1	6	2	1
IN090010	6	4	2	6	2	1
IN090010	7	4	1	5	2	1
IN090010	8	5	2	7	2	1
IN090010	9	5	1	5	2	1
IN090010	10	6	1	6	2	1
IN090010	11	6	2	4	2	1
IN090011	1	2	2	6	2	1
IN090011	2	3	2	6	2	1
IN090011	3	2	1	4	1	1
IN090011	4	3	1	5	3	1
IN090012	1	1	1	12	1	80
IN090012	2	2	2	4	2	1
IN090012	3	2	2	12	2	1
IN090013	1	2	1	12	2	1
IN090013	2	3	1	12	3	1
IN090014	1	1	1	12	2	1
IN090014	2	2	1	12	3	1
IN090015	1	1	2	8	2	1
IN090015	2	2	2	6	2	1
IN090016	1	1	2	2	2	1
IN090016	2	1	1	6	2	1
IN090016	3	3	2	12	1	1
IN090017	1	1	2	12	2	1
IN090017	2	2	2	12	2	1
IN090018	1	1	2	6	2	1
IN090018	2	2	2	4	2	1
IN090019	1	2	2	8	2	1
IN090019	2	3	2	6	2	1
IN090019	3	4	1	9	2	1
IN090019	4	5	2	12	1	1
IN090020	1	1	1	12	3	1
IN090020	2	2	1	12	2	20
IN090020	3	2	1	12	3	1
IN090020	4	3	1	12	2	1
IN090021	1	1	2	4	2	1
IN090021	2	1	1	4	2	1
IN090021	3	1	2	6	3	45
IN090021	4	2	2	4	2	1
IN090022	1	1	1	6	2	1
IN090022	2	2	2	5	2	1
IN090022	3	3	2	5	2	1
IN090022	4	3	1	4	3	1
IN090023	1	1	1	12	1	60
IN090023	2	2	1	6	2	1
IN090023	3	3	1	8	2	1
IN090024	1	2	1	6	2	1
IN090024	2	3	1	12	1	85
IN090024	3	4	1	6	1	1
IN090024	4	4	1	4	2	1
IN090024	5	5	1	6	2	1
IN090024	6	5	1	4	2	1
IN090024	7	6	2	6	1	1
IN090025	1	2	1	12	2	1
IN090026	1	2	2	8	2	1
IN090026	2	3	2	8	2	1
IN090026	3	4	2	8	2	1
IN090026	4	5	2	12	2	1
IN090027	1	1	2	6	2	1
IN090027	2	2	2	6	2	1
IN090027	3	4	2	3	2	1
IN090028	1	2	2	12	2	1
IN090028	2	3	2	6	1	1
IN090028	3	5	2	8	2	1
IN090029	1	1	2	12	2	93
IN090029	2	2	2	12	1	1
IN090029	3	3	2	12	1	1
IN090029	4	4	2	12	2	93
IN090029	5	6	2	12	2	93
IN090030	1	1	2	6	2	1
IN090030	2	2	1	6	2	1
IN090030	3	3	1	5	2	1
IN090030	4	4	1	4	2	1
IN090030	5	5	1	12	1	74
IN090030	6	6	1	4	2	1
IN090030	7	7	1	4	2	1
IN090030	8	8	1	12	1	74
IN090030	9	9	1	4	2	1
IN090030	10	9	2	5	1	1
IN090030	11	3	2	5	1	1
IN090031	1	1	2	12	2	1
IN090031	2	2	2	12	1	1
IN090031	3	3	2	12	2	1
IN090031	4	4	2	12	2	1
IN090031	5	5	1	12	2	60
IN090032	1	1	1	12	1	74
IN090032	2	2	2	6	2	1
IN090032	3	2	2	3	3	1
IN090033	1	1	2	12	3	93
IN090033	2	1	2	5	2	1
IN090033	3	2	2	6	3	93
IN090033	4	2	2	4	2	1
IN090033	5	2	2	7	2	1
IN090034	1	1	2	12	1	1
IN090034	2	3	1	6	2	1
IN090034	3	4	1	5	2	1
IN090035	1	1	1	5	2	1
IN090035	2	2	1	6	2	1
IN090036	1	1	1	7	2	1
IN090036	2	2	1	6	2	1
IN090037	1	1	2	12	2	1
IN090037	2	3	1	12	2	1
IN090038	1	1	2	6	1	1
IN090038	2	1	1	4	2	1
IN090038	3	2	2	6	1	1
IN090038	4	2	1	4	3	1
IN090039	1	1	1	12	1	75
IN090039	2	2	2	12	2	1
IN090039	3	3	1	5	2	1
IN090039	4	5	1	6	2	1
IN090040	1	2	2	12	2	1
IN090040	2	3	2	3	2	1
IN090041	1	1	2	6	2	1
IN090041	2	2	2	6	2	1
IN090041	3	3	2	6	2	1
IN090041	4	4	2	12	1	1
IN090042	1	2	2	5	2	1
IN090042	2	3	2	6	2	1
IN090042	3	3	1	5	2	1
IN090042	4	4	2	4	2	1
IN090043	1	1	1	6	2	1
IN090043	2	1	2	6	2	1
IN090043	3	2	2	12	1	1
IN090044	1	1	1	12	2	1
IN090044	2	2	2	12	1	1
IN090045	1	1	2	8	2	1
IN090046	1	1	2	6	2	1
IN090046	2	2	2	4	2	1
IN090047	1	2	2	12	2	1
IN090047	2	3	1	8	2	1
IN090047	3	4	1	8	3	1
IN090047	4	4	2	12	2	1
IN090048	1	1	2	6	2	1
IN090048	2	2	2	12	1	1
IN090048	3	3	2	8	2	1
IN090049	1	1	2	12	3	93
IN090049	2	1	2	8	2	1
IN090049	3	3	2	12	3	93
IN090049	4	3	2	8	2	1
IN090050	1	1	2	6	2	1
IN090050	2	2	2	5	2	1
IN090050	3	2	2	12	1	1
IN090051	1	1	2	6	2	1
IN090051	2	2	2	12	1	20
IN090051	3	4	2	12	1	1
IN090052	1	1	1	6	2	1
IN090052	2	2	1	4	2	1
IN090053	1	1	1	12	1	75
IN090053	2	3	1	6	1	1
IN090053	3	3	2	6	2	1
IN090053	4	4	2	12	1	1
IN090054	1	1	1	6	2	1
IN090054	2	2	1	8	2	1
IN090054	3	3	1	12	1	85
IN090055	1	1	2	12	2	20
IN090055	2	1	1	6	2	1
IN090055	3	2	1	12	2	1
IN090056	1	1	1	12	2	1
IN090057	1	1	1	6	2	1
IN090057	2	1	2	12	1	1
IN090057	3	2	2	12	1	1
IN090057	4	3	1	6	2	1
IN090057	5	4	1	6	2	1
IN090058	1	1	2	6	2	1
IN090058	2	2	2	6	2	1
IN090059	1	1	2	4	1	1
IN090059	2	1	1	6	2	1
IN090059	3	2	2	5	2	1
IN090059	4	2	1	5	2	1
IN090060	1	1	2	6	2	1
IN090060	2	2	2	5	2	1
IN090061	1	1	2	12	3	1
IN090061	2	1	1	12	2	60
IN090061	3	2	2	12	1	1
IN090062	1	1	2	8	3	1
IN090062	2	2	2	8	2	1
IN090062	3	3	2	12	1	1
IN090063	1	1	2	6	2	1
IN090063	2	2	2	12	1	1
IN090063	3	3	2	8	2	1
IN090063	4	4	2	6	2	1
IN090063	5	5	2	5	2	1
IN090064	1	1	2	12	1	1
IN090064	2	2	2	6	2	1
IN090064	3	3	2	12	3	1
IN090064	4	4	2	5	1	1
IN090064	5	5	2	6	2	1
IN090064	6	6	2	6	2	1
IN090064	7	7	2	8	2	1
IN090065	1	1	2	8	2	1
IN090065	2	2	2	8	2	1
IN090065	3	3	2	8	2	1
IN090065	4	4	2	12	1	1
IN090066	1	1	2	6	2	1
IN090066	2	2	2	4	2	1
IN090066	3	2	2	12	3	1
IN090067	1	1	2	6	2	1
IN090067	2	2	2	4	2	1
IN090067	3	3	2	12	1	1
IN090068	1	1	2	5	2	1
IN090068	2	2	2	3	2	1
IN090068	3	2	2	12	1	1
IN090069	1	1	2	8	2	1
IN090069	2	2	2	8	2	1
IN090069	3	3	2	12	1	1
IN090070	1	1	2	6	2	1
IN090070	2	2	2	12	1	1
IN090070	3	3	2	6	2	1
IN090070	4	1	1	6	2	1
IN090070	5	3	1	6	2	1
