comnro	id	price1	vendor1	price2	vendor2
41	17	3	1	888.88	88
41	18	0	15	888.88	88
41	19	2.2	1	888.88	88
41	20	1.8	1	888.88	88
41	21	4	1	888.88	88
41	22	.7	1	888.88	88
41	23	0	15	888.88	88
41	24	1.5	1	888.88	88
41	25	2	1	888.88	88
42	1	.9	3	1.2	1
42	2	28	3	30	14
42	3	10	14	12	3
42	4	10	14	12	3
42	5	20	14	888.88	88
42	6	13	14	888.88	88
42	7	15	3	888.88	88
42	8	0	10	1.2	9
42	9	.1	10	.3	9
42	10	.2	10	.4	9
42	11	.2	10	.4	9
42	12	0	15	888.88	88
42	13	0	15	888.88	88
42	14	0	15	888.88	88
42	15	.8	15	.6	3
42	16	1.8	5	1.6	3
42	17	2	5	1.8	3
42	18	8	5	888.88	88
42	19	1.9	5	2	3
42	20	2.2	5	888.88	88
42	21	3.7	5	888.88	88
42	22	.5	5	888.88	88
42	23	3.2	5	888.88	88
42	24	4.8	5	888.88	88
42	25	1.4	14	1.5	1
43	1	1	1	.9	3
43	2	28	1	25	3
43	3	12	1	8	3
43	4	12	1	10	3
43	5	32	1	30	3
43	6	22	1	18	3
43	7	25	1	22	3
43	8	1.5	9	1.2	10
43	9	.4	9	.2	10
43	10	.5	9	.4	10
43	11	3.6	9	.2	10
43	12	888.88	88	888.88	88
43	13	888.88	88	888.88	88
43	14	888.88	88	888.88	88
43	15	1	3	.4	5
43	16	1.4	3	2.8	5
43	17	2.6	3	3	5
43	18	15	3	18	5
43	19	2	3	2	5
43	20	1.5	3	1.8	5
43	21	3.5	3	4	5
43	22	.5	3	.5	5
43	23	3.2	3	3.2	5
44	1	.7	88	888.88	88
44	2	888.88	88	888.88	88
44	3	7	88	888.88	88
44	4	7	88	888.88	88
44	5	888.88	88	888.88	88
44	6	12	88	888.88	88
44	7	15	88	888.88	88
44	8	888.88	88	888.88	88
44	9	888.88	88	888.88	88
44	10	888.88	88	888.88	88
44	11	888.88	88	888.88	88
44	12	888.88	88	888.88	88
44	13	888.88	88	888.88	88
44	14	888.88	88	888.88	88
44	15	.7	88	888.88	88
44	16	1.4	88	888.88	88
44	17	2.2	88	888.88	88
44	18	888.88	88	888.88	88
44	19	1.7	88	888.88	88
44	20	2	88	888.88	88
44	21	3.2	88	888.88	88
44	22	.6	88	888.88	88
44	23	888.88	88	888.88	88
44	24	888.88	88	888.88	88
44	25	1.5	88	888.88	88
45	1	888.88	15	888.88	15
45	2	888.88	15	888.88	15
45	3	888.88	15	888.88	15
45	4	888.88	15	888.88	15
45	5	888.88	15	888.88	15
45	6	888.88	15	888.88	15
45	7	888.88	15	888.88	15
45	8	.5	10	888.88	88
45	9	.3	10	888.88	88
45	10	.5	10	888.88	88
45	11	6	10	888.88	88
45	12	888.88	15	888.88	15
45	13	888.88	15	888.88	15
45	14	888.88	15	888.88	15
45	15	888.88	15	888.88	15
45	16	1.8	1	888.88	88
45	17	2.8	1	888.88	88
45	18	0	15	888.88	88
45	19	2.2	1	888.88	88
45	20	1.8	1	888.88	88
45	21	3.8	1	888.88	88
45	22	.6	1	888.88	88
45	23	4	1	888.88	88
45	24	1.5	1	888.88	88
45	25	2	1	888.88	88
46	1	888.88	15	888.88	15
46	2	888.88	15	888.88	15
46	3	888.88	15	888.88	15
46	4	888.88	15	888.88	15
46	5	888.88	15	888.88	15
46	6	888.88	15	888.88	15
46	7	888.88	15	888.88	15
46	8	.5	10	888.88	15
46	9	888.88	88	888.88	15
46	10	.5	10	888.88	15
46	11	3	10	888.88	15
46	12	0	15	0	15
46	13	0	15	0	15
46	14	0	15	0	15
46	15	0	15	0	15
46	16	1.8	1	0	15
46	17	3	1	0	15
46	18	0	15	0	15
46	19	2.2	1	0	15
46	20	1.8	1	0	15
46	21	4	1	0	15
46	22	.7	1	0	15
46	23	0	15	0	15
46	24	1.5	1	0	15
46	25	0	15	0	15
47	1	888.88	15	888.88	15
47	2	888.88	15	888.88	15
47	3	888.88	15	888.88	15
47	4	888.88	15	888.88	15
47	5	888.88	15	888.88	15
47	6	888.88	15	888.88	15
47	7	888.88	15	888.88	15
47	8	888.88	15	888.88	15
47	9	888.88	15	888.88	15
47	10	888.88	15	888.88	15
47	11	888.88	15	888.88	15
47	12	888.88	88	888.88	88
47	13	888.88	88	888.88	88
47	14	888.88	88	888.88	88
47	15	.8	3	1	1
47	16	1.4	3	1.8	1
47	17	2.6	3	2.8	1
47	18	10	3	10	1
47	19	2	3	2	1
47	20	1.6	3	1.8	1
47	21	3.8	3	4	1
47	22	.5	3	.6	1
47	23	3.8	3	3.8	1
47	24	1.5	3	1.5	1
47	25	1.8	3	1.8	1
48	1	1	1	1	14
48	2	20	10	888.88	88
48	3	5	14	888.88	88
48	4	5	14	888.88	88
48	5	30	14	888.88	88
48	6	15	14	888.88	88
48	7	7	14	888.88	88
48	8	0	10	888.88	88
48	9	.3	10	888.88	88
48	10	1.8	10	888.88	88
48	11	.5	10	888.88	88
48	12	48	14	888.88	88
48	13	0	88	888.88	88
48	14	48	14	888.88	88
48	15	.4	4	888.88	88
48	16	2	4	888.88	88
48	17	3	4	888.88	88
48	18	0	4	888.88	88
48	19	2.5	4	888.88	88
48	20	2	4	888.88	88
48	21	4	4	888.88	88
48	22	.5	4	888.88	88
48	23	3	4	888.88	88
48	24	2	4	888.88	88
48	25	2	4	888.88	88
49	1	1	88	888.88	88
49	2	30	88	888.88	88
49	3	10	88	888.88	88
49	4	10	88	888.88	88
49	5	40	88	888.88	88
49	6	20	88	888.88	88
49	7	20	88	888.88	88
49	8	888.88	88	888.88	88
49	9	.5	88	888.88	88
49	10	1	88	888.88	88
49	11	.3	88	888.88	88
49	12	888.88	88	888.88	88
49	13	35	88	888.88	88
49	14	40	88	888.88	88
49	15	.2	88	888.88	88
49	16	2	88	888.88	88
49	17	3	88	888.88	88
49	18	5	88	888.88	88
49	19	2	88	888.88	88
49	20	2	88	888.88	88
49	21	4	88	888.88	88
49	22	.7	88	888.88	88
49	23	2	88	888.88	88
49	24	2	88	888.88	88
49	25	2	88	888.88	88
50	1	1.2	14	888.88	88
50	2	25	14	888.88	88
50	3	12	14	888.88	88
50	4	10	14	888.88	88
50	5	30	14	888.88	88
50	6	25	14	888.88	88
50	7	15	14	888.88	88
50	8	15	14	888.88	88
50	9	888.88	15	888.88	88
50	10	888.88	15	888.88	88
50	11	888.88	15	888.88	88
50	12	888.88	88	888.88	88
50	13	888.88	88	888.88	88
50	14	888.88	88	888.88	88
50	15	888.88	88	888.88	88
50	16	888.88	88	888.88	88
50	17	888.88	88	888.88	88
50	18	888.88	88	888.88	88
50	19	888.88	88	888.88	88
50	20	888.88	88	888.88	88
50	21	888.88	88	888.88	88
50	22	888.88	88	888.88	88
50	23	888.88	88	888.88	88
50	24	888.88	88	888.88	88
50	25	888.88	88	888.88	88
51	1	1.5	14	888.88	88
51	2	15	14	888.88	88
51	3	10	14	888.88	88
51	4	10	14	888.88	88
51	5	45	14	888.88	88
51	6	10	14	888.88	88
51	7	10	14	888.88	88
51	8	888.88	15	888.88	88
51	9	888.88	15	888.88	88
51	10	888.88	15	888.88	88
51	11	888.88	15	888.88	88
51	12	1	14	888.88	88
51	13	888.88	15	888.88	88
51	14	1	14	888.88	88
51	15	.2	14	888.88	88
51	16	2	14	888.88	88
51	17	3	14	888.88	88
51	18	888.88	15	888.88	88
51	19	2	14	888.88	88
51	20	2	14	888.88	88
51	21	4	14	888.88	88
51	22	.6	14	888.88	88
51	23	2	14	888.88	88
51	24	999.99	15	888.88	88
51	25	2	14	888.88	88
52	1	888.88	88	888.88	88
52	2	888.88	88	888.88	88
52	3	888.88	88	888.88	88
52	4	888.88	88	888.88	88
52	5	888.88	88	888.88	88
52	6	888.88	88	888.88	88
52	7	888.88	88	888.88	88
52	8	888.88	88	888.88	88
52	9	888.88	88	888.88	88
52	10	888.88	88	888.88	88
52	11	888.88	88	888.88	88
52	12	888.88	88	888.88	88
52	13	888.88	88	888.88	88
52	14	888.88	88	888.88	88
52	15	888.88	88	888.88	88
52	16	2	1	888.88	88
52	17	3.5	1	888.88	88
52	18	888.88	88	888.88	88
52	19	2.5	1	888.88	88
52	20	2	1	888.88	88
52	21	5	1	888.88	88
52	22	.6	1	888.88	88
52	23	2.5	1	888.88	88
52	24	1	1	888.88	88
52	25	2	1	888.88	88
53	1	888.88	88	888.88	88
53	2	25	1	888.88	88
53	3	15	1	888.88	88
53	4	15	1	888.88	88
53	5	45	1	888.88	88
53	6	25	1	888.88	88
53	7	25	1	888.88	88
53	8	.4	10	888.88	88
53	9	.2	10	888.88	88
53	10	.5	10	888.88	88
53	11	.3	10	888.88	88
53	12	888.88	88	888.88	88
53	13	888.88	88	888.88	88
53	14	888.88	88	888.88	88
53	15	.2	1	888.88	88
53	16	1.6	1	888.88	88
53	17	2.8	1	888.88	88
53	18	5	1	888.88	88
53	19	2.1	1	888.88	88
53	20	2	1	888.88	88
53	21	3.8	1	888.88	88
53	22	.7	1	888.88	88
53	23	4	1	888.88	88
53	24	2	1	888.88	88
53	25	3	1	888.88	88
54	1	888.88	88	888.88	88
54	2	888.88	88	888.88	88
54	3	888.88	88	888.88	88
54	4	888.88	88	888.88	88
54	5	888.88	88	888.88	88
54	6	888.88	88	888.88	88
54	7	888.88	88	888.88	88
54	8	.4	10	888.88	88
54	9	.3	10	888.88	88
54	10	.5	10	888.88	88
54	11	.4	10	888.88	88
54	12	888.88	88	888.88	88
54	13	888.88	88	888.88	88
54	14	888.88	88	888.88	88
54	15	.5	1	888.88	88
54	16	2	1	888.88	88
54	17	4	1	888.88	88
54	18	2	1	888.88	88
54	19	2.1	1	888.88	88
54	20	2.2	1	888.88	88
54	21	4.3	1	888.88	88
54	22	.8	1	888.88	88
54	23	5	1	888.88	88
54	24	2	1	888.88	88
54	25	3	1	888.88	88
55	1	888.88	88	888.88	88
55	2	888.88	88	888.88	88
55	3	888.88	88	888.88	88
55	4	888.88	88	888.88	88
55	5	888.88	88	888.88	88
55	6	888.88	88	888.88	88
55	7	888.88	88	888.88	88
55	8	.4	10	888.88	88
55	9	.4	10	888.88	88
55	10	.5	10	888.88	88
55	11	.3	10	888.88	88
55	12	888.88	88	888.88	88
55	13	888.88	88	888.88	88
55	14	888.88	88	888.88	88
55	15	888.88	88	888.88	88
55	16	888.88	88	888.88	88
55	17	888.88	88	888.88	88
55	18	888.88	88	888.88	88
55	19	888.88	88	888.88	88
55	20	888.88	88	888.88	88
55	21	888.88	88	888.88	88
55	22	888.88	88	888.88	88
55	23	888.88	88	888.88	88
55	24	888.88	88	888.88	88
55	25	888.88	88	888.88	88
56	1	888.88	88	888.88	88
56	2	888.88	88	888.88	88
56	3	888.88	88	888.88	88
56	4	888.88	88	888.88	88
56	5	888.88	88	888.88	88
56	6	888.88	88	888.88	88
56	7	888.88	88	888.88	88
56	8	888.88	88	888.88	88
56	9	888.88	88	888.88	88
56	10	888.88	88	888.88	88
56	11	888.88	88	888.88	88
56	12	888.88	88	888.88	88
56	13	888.88	88	888.88	88
56	14	888.88	88	888.88	88
56	15	888.88	88	888.88	88
56	16	888.88	88	888.88	88
56	17	888.88	88	888.88	88
56	18	888.88	88	888.88	88
56	19	888.88	88	888.88	88
56	20	888.88	88	888.88	88
56	21	888.88	88	888.88	88
56	22	888.88	88	888.88	88
56	23	888.88	88	888.88	88
56	24	888.88	88	888.88	88
56	25	888.88	88	888.88	88
57	1	1	1	.8	1
57	2	30	1	25	1
57	3	10	1	7	1
57	4	10	1	12	1
57	5	30	1	999.99	99
57	6	999.99	88	18	1
57	7	999.99	88	18	1
57	8	2	9	999.99	88
57	9	.2	9	999.99	88
57	10	.5	9	999.99	88
57	11	.5	9	999.99	88
57	12	999.99	88	999.99	88
57	13	999.99	88	999.99	88
57	14	999.99	88	999.99	88
57	15	.6	1	999.99	88
57	16	1.3	1	2	1
57	17	3	1	3	1
57	18	999.99	99	1	1
57	19	2.2	1	1	1
57	20	1.6	1	2	1
57	21	4	1	5	1
57	22	.6	1	5	1
57	23	4	1	4	1
57	24	2	1	2	1
57	25	2.2	1	2	1
58	1	.8	14	1	1
58	2	30	14	25	1
58	3	15	14	9.5	1
58	4	15	14	9.5	1
58	5	40	14	45	1
58	6	25	14	25	1
58	7	25	14	12	1
58	8	2	10	1	14
58	9	.2	10	.12	14
58	10	.4	10	.5	14
58	11	.6	10	.3	14
58	12	1.2	14	1.3	1
58	13	.8	14	1	1
58	14	1.5	14	3	1
58	15	1	14	.8	1
58	16	1.8	14	1.8	1
58	17	3	14	3	1
58	18	5	14	30	1
58	19	2	14	2.2	1
58	20	2	14	2	1
58	21	4.5	14	4	1
58	22	.6	14	.6	1
58	23	3.5	14	3.5	1
58	24	8	14	6	1
58	25	2	14	2	1
59	1	1.5	15	888.88	15
59	2	30	15	888.88	15
59	3	12	15	888.88	15
59	4	12	15	888.88	15
59	5	25	15	888.88	15
59	6	18	15	888.88	15
59	7	18	15	888.88	15
59	8	0	15	888.88	15
59	9	8	15	888.88	15
59	10	40	15	888.88	15
59	11	.6	15	888.88	15
59	12	999.99	15	888.88	15
59	13	999.99	15	888.88	15
59	14	999.99	15	888.88	15
59	15	.5	15	888.88	15
59	16	2	15	888.88	15
59	17	2	15	888.88	15
59	18	999.99	15	888.88	15
59	19	2.2	15	888.88	15
59	20	2	15	888.88	15
59	21	3.5	15	888.88	15
59	22	.5	15	888.88	15
59	23	3.5	15	888.88	15
59	24	999.99	15	888.88	15
59	25	2.5	15	888.88	15
60	1	888.88	88	888.88	88
60	2	888.88	88	888.88	88
60	3	888.88	88	888.88	88
60	4	888.88	88	888.88	88
60	5	888.88	88	888.88	88
60	6	888.88	88	888.88	88
60	7	888.88	88	888.88	88
60	8	888.88	88	888.88	88
60	9	888.88	88	888.88	88
60	10	888.88	88	888.88	88
60	11	888.88	88	888.88	88
60	12	888.88	88	888.88	88
60	13	888.88	88	888.88	88
60	14	888.88	88	888.88	88
60	15	.6	88	888.88	88
60	16	2	88	888.88	88
60	17	3	88	888.88	88
60	18	888.88	88	888.88	88
60	19	2.2	88	888.88	88
60	20	2	88	888.88	88
60	21	4	88	888.88	88
60	22	1	88	888.88	88
60	23	2.5	88	888.88	88
60	24	2.5	88	888.88	88
60	25	2.5	88	888.88	88
61	1	.7	88	888.88	88
61	2	30	88	888.88	88
61	3	11.5	88	888.88	88
61	4	15	88	888.88	88
61	5	888.88	88	888.88	88
61	6	18	88	888.88	88
61	7	16	88	888.88	88
61	8	888.88	88	888.88	88
61	9	888.88	88	888.88	88
61	10	888.88	88	888.88	88
61	11	888.88	88	888.88	88
61	12	888.88	88	888.88	88
61	13	888.88	88	888.88	88
61	14	888.88	88	888.88	88
61	15	1	88	888.88	88
61	16	2	88	888.88	88
61	17	3	88	888.88	88
61	18	888.88	88	888.88	88
61	19	2.3	88	888.88	88
61	20	2.5	88	888.88	88
61	21	5	88	888.88	88
61	22	.8	88	888.88	88
61	23	4	88	888.88	88
61	24	3	88	888.88	88
61	25	3	88	888.88	88
62	1	.8	14	1.2	1
62	2	30	14	33	1
62	3	15	14	10	1
62	4	15	14	13	1
62	5	40	14	36	1
62	6	25	14	28	1
62	7	25	14	22	1
62	8	2	10	1	14
62	9	20	10	18	14
62	10	40	10	35	14
62	11	3.6	10	2.4	14
62	12	888.88	88	888.88	88
62	13	888.88	88	888.88	88
62	14	888.88	88	888.88	88
62	15	1	1	888.88	88
62	16	1.8	1	888.88	88
62	17	3.5	1	888.88	88
62	18	4	1	888.88	88
62	19	2	1	888.88	88
62	20	2	1	888.88	88
62	21	4.8	1	888.88	88
62	22	.6	1	888.88	88
62	23	3.8	1	888.88	88
62	24	9	1	888.88	88
62	25	2.5	1	888.88	88
63	1	888.88	88	888.88	88
63	2	888.88	88	888.88	88
63	3	888.88	88	888.88	88
63	4	888.88	88	888.88	88
63	5	888.88	88	888.88	88
63	6	888.88	88	888.88	88
63	7	888.88	88	888.88	88
63	8	888.88	88	888.88	88
63	9	888.88	88	888.88	88
63	10	888.88	88	888.88	88
63	11	888.88	88	888.88	88
63	12	888.88	88	888.88	88
63	13	888.88	88	888.88	88
63	14	888.88	88	888.88	88
63	15	1	88	888.88	88
63	16	2	88	888.88	88
63	17	4	88	888.88	88
63	18	888.88	88	888.88	88
63	19	2.2	88	888.88	88
63	20	2	88	888.88	88
63	21	4	88	888.88	88
63	22	1	88	888.88	88
63	23	4.5	88	888.88	88
63	24	2.5	88	888.88	88
63	25	3.5	88	888.88	88
64	1	888.88	88	888.88	88
64	2	888.88	88	888.88	88
64	3	888.88	88	888.88	88
64	4	888.88	88	888.88	88
64	5	888.88	88	888.88	88
64	6	888.88	88	888.88	88
64	7	888.88	88	888.88	88
64	8	888.88	88	888.88	88
64	9	888.88	88	888.88	88
64	10	888.88	88	888.88	88
64	11	888.88	88	888.88	88
64	12	888.88	88	888.88	88
64	13	888.88	88	888.88	88
64	14	888.88	88	888.88	88
64	15	1	88	888.88	88
64	16	2	88	888.88	88
64	17	4	88	888.88	88
64	18	888.88	88	888.88	88
64	19	2.4	88	888.88	88
64	20	2	88	888.88	88
64	21	5	88	888.88	88
64	22	1	88	888.88	88
64	23	5	88	888.88	88
64	24	2.5	88	888.88	88
64	25	3	88	888.88	88
65	1	1.5	88	888.88	88
65	2	20	88	888.88	88
65	3	888.88	88	888.88	88
65	4	888.88	88	888.88	88
65	5	888.88	88	888.88	88
65	6	888.88	88	888.88	88
65	7	888.88	88	888.88	88
65	8	888.88	88	888.88	88
65	9	.2	88	888.88	88
65	10	.5	88	888.88	88
65	11	.1	88	888.88	88
65	12	888.88	88	888.88	88
65	13	888.88	88	888.88	88
65	14	888.88	88	888.88	88
65	15	1	88	888.88	88
65	16	2	88	888.88	88
65	17	3	88	888.88	88
65	18	888.88	88	888.88	88
65	19	2.8	88	888.88	88
65	20	2	88	888.88	88
65	21	888.88	88	888.88	88
65	22	888.88	88	888.88	88
65	23	888.88	88	888.88	88
65	24	2	88	888.88	88
65	25	888.88	88	888.88	88
66	1	1.5	15	888.88	15
66	2	25	15	888.88	15
66	3	10	15	888.88	15
66	4	10	15	888.88	15
66	5	25	15	888.88	15
66	6	20	15	888.88	15
66	7	20	15	888.88	15
66	8	888.88	15	888.88	15
66	9	888.88	15	888.88	15
66	10	888.88	15	888.88	15
66	11	888.88	15	888.88	15
66	12	888.88	15	888.88	15
66	13	888.88	15	888.88	15
66	14	1	15	888.88	15
66	15	.5	14	888.88	15
66	16	1.5	15	888.88	15
66	17	2	15	888.88	15
66	18	888.88	15	888.88	15
66	19	2	15	888.88	15
66	20	2	15	888.88	15
66	21	4.5	15	888.88	15
66	22	.5	15	888.88	15
66	23	2	15	888.88	15
66	24	888.88	15	888.88	15
66	25	2	15	888.88	15
67	1	888.88	88	888.88	88
67	2	888.88	88	888.88	88
67	3	888.88	88	888.88	88
67	4	888.88	88	888.88	88
67	5	888.88	88	888.88	88
67	6	888.88	88	888.88	88
67	7	888.88	88	888.88	88
67	8	888.88	88	888.88	88
67	9	888.88	88	888.88	88
67	10	888.88	88	888.88	88
67	11	888.88	88	888.88	88
67	12	70	88	888.88	88
67	13	50	88	888.88	88
67	14	50	88	888.88	88
67	15	.2	88	888.88	88
67	16	1.5	88	888.88	88
67	17	2.5	88	888.88	88
67	18	888.88	88	888.88	88
67	19	2	88	888.88	88
67	20	2	88	888.88	88
67	21	4	88	888.88	88
67	22	.7	88	888.88	88
67	23	1	88	888.88	88
67	24	2.5	88	888.88	88
67	25	2	88	888.88	88
68	1	888.88	88	888.88	88
68	2	888.88	88	888.88	88
68	3	888.88	88	888.88	88
68	4	888.88	88	888.88	88
68	5	888.88	88	888.88	88
68	6	888.88	88	888.88	88
68	7	888.88	88	888.88	88
68	8	888.88	88	888.88	88
68	9	888.88	88	888.88	88
68	10	888.88	88	888.88	88
68	11	888.88	88	888.88	88
68	12	888.88	88	888.88	88
68	13	888.88	88	888.88	88
68	14	888.88	88	888.88	88
68	15	.3	88	888.88	88
68	16	2	88	888.88	88
68	17	4	88	888.88	88
68	18	888.88	88	888.88	88
68	19	2.2	88	888.88	88
68	20	2	88	888.88	88
68	21	4.5	88	888.88	88
68	22	.8	88	888.88	88
68	23	3.5	88	888.88	88
68	24	2	88	888.88	88
68	25	2.5	88	888.88	88
69	1	1	1	888.88	88
69	2	35	1	888.88	88
69	3	10	1	888.88	88
69	4	10	1	888.88	88
69	5	35	1	888.88	88
69	6	25	1	888.88	88
69	7	999.99	88	888.88	88
69	8	888.88	88	888.88	88
69	9	888.88	88	888.88	88
69	10	888.88	88	888.88	88
69	11	888.88	88	888.88	88
69	12	999.99	99	999.99	99
69	13	999.99	99	888.88	88
69	14	888.88	88	888.88	88
69	15	.2	1	888.88	88
69	16	1.6	1	888.88	88
69	17	2.8	1	888.88	88
69	18	.4	1	888.88	88
69	19	2.2	1	888.88	88
69	20	1.5	1	888.88	88
69	21	4.2	1	888.88	88
69	22	.7	1	888.88	88
69	23	3.5	1	888.88	88
69	24	1.5	1	888.88	88
69	25	999.99	88	888.88	88
70	1	1.2	88	888.88	88
70	2	25	88	888.88	88
70	3	18	88	888.88	88
70	4	18	88	888.88	88
70	5	25	88	888.88	88
70	6	20	88	888.88	88
70	7	20	88	888.88	88
70	8	888.88	88	888.88	88
70	9	1.5	88	888.88	88
70	10	.5	88	888.88	88
70	11	888.88	88	888.88	88
70	12	60	88	888.88	88
70	13	888.88	88	888.88	88
70	14	30	88	888.88	88
70	15	.05	88	888.88	88
70	16	1.5	88	888.88	88
70	17	2.5	88	888.88	88
70	18	4.5	88	888.88	88
70	19	2.2	88	888.88	88
70	20	2	88	888.88	88
70	21	4	88	888.88	88
70	22	.6	88	888.88	88
70	23	3.5	88	888.88	88
70	24	1.8	88	888.88	88
70	25	2.2	88	888.88	88
71	1	1	88	888.88	88
71	2	25	88	888.88	88
71	3	18	88	888.88	88
71	4	18	88	888.88	88
71	5	20	88	888.88	88
71	6	25	88	888.88	88
71	7	18	88	888.88	88
71	8	888.88	88	888.88	88
71	9	.1	88	888.88	88
71	10	.25	88	888.88	88
71	11	.2	88	888.88	88
71	12	50	88	888.88	88
71	13	888.88	88	888.88	88
71	14	30	88	888.88	88
71	15	.6	88	888.88	88
71	16	1.4	88	888.88	88
71	17	2.4	88	888.88	88
71	18	888.88	88	888.88	88
71	19	888.88	88	888.88	88
71	20	1.7	88	888.88	88
71	21	3.8	88	888.88	88
71	22	0	88	888.88	88
71	23	1.5	88	888.88	88
71	24	1.4	88	888.88	88
71	25	888.88	88	888.88	88
72	1	1	88	888.88	88
72	2	35	88	888.88	88
72	3	18	88	888.88	88
72	4	18	88	888.88	88
72	5	35	88	888.88	88
72	6	20	88	888.88	88
72	7	20	88	888.88	88
72	8	888.88	88	888.88	88
72	9	1.8	88	888.88	88
72	10	3	88	888.88	88
72	11	1	88	888.88	88
72	12	888.88	88	888.88	88
72	13	888.88	88	888.88	88
72	14	888.88	88	888.88	88
72	15	.2	88	888.88	88
72	16	1.4	88	888.88	88
72	17	3	88	888.88	88
72	18	888.88	88	888.88	88
72	19	1.1	88	888.88	88
72	20	2	88	888.88	88
72	21	4	88	888.88	88
72	22	.6	88	888.88	88
72	23	2	88	888.88	88
72	24	1.7	88	888.88	88
72	25	888.88	88	888.88	88
73	1	1	88	888.88	88
73	2	28	88	888.88	88
73	3	20	88	888.88	88
73	4	20	88	888.88	88
73	5	40	88	888.88	88
73	6	35	88	888.88	88
73	7	25	88	888.88	88
73	8	888.88	88	888.88	88
73	9	2	88	888.88	88
73	10	4.8	88	888.88	88
73	11	.2	88	888.88	88
73	12	42	88	888.88	88
73	13	42	88	888.88	88
73	14	37	88	888.88	88
73	15	.5	88	888.88	88
73	16	.7	88	888.88	88
73	17	.8	88	888.88	88
73	18	888.88	88	888.88	88
73	19	2.1	88	888.88	88
73	20	1.8	88	888.88	88
73	21	4.2	88	888.88	88
73	22	.6	88	888.88	88
73	23	4	88	888.88	88
73	24	1.4	88	888.88	88
73	25	2.2	88	888.88	88
74	1	.8	14	888.88	88
74	2	25	14	888.88	88
74	3	6	14	888.88	88
74	4	6	14	888.88	88
74	5	30	14	888.88	88
74	6	10	14	888.88	88
74	7	10	14	888.88	88
74	8	888.88	10	888.88	88
74	9	.3	10	888.88	88
74	10	.8	10	888.88	88
74	11	888.88	10	888.88	88
74	12	888.88	88	888.88	88
74	13	888.88	88	888.88	88
74	14	888.88	88	888.88	88
74	15	.5	1	888.88	88
74	16	1.4	1	888.88	88
74	17	2.4	1	888.88	88
74	18	888.88	88	888.88	88
74	19	2	1	888.88	88
74	20	1	1	888.88	88
74	21	4	1	888.88	88
74	22	4.5	1	888.88	88
74	23	888.88	88	888.88	88
74	24	1.6	1	888.88	88
74	25	2	1	888.88	88
75	1	888.88	88	888.88	88
75	2	888.88	88	888.88	88
75	3	888.88	88	888.88	88
75	4	888.88	88	888.88	88
75	5	888.88	88	888.88	88
75	6	888.88	88	888.88	88
75	7	888.88	88	888.88	88
75	8	888.88	88	888.88	88
75	9	888.88	88	888.88	88
75	10	888.88	88	888.88	88
75	11	888.88	88	888.88	88
75	12	45	4	45	1
75	13	40	4	40	1
75	14	40	4	40	1
75	15	.4	4	.4	1
75	16	1.5	4	1.5	1
75	17	2.8	4	2.8	1
75	18	14	4	14	1
75	19	2	4	2	1
75	20	1.8	4	1.8	1
75	21	4	4	4	1
75	22	.6	4	.6	1
75	23	4	4	4	1
75	24	1.8	4	1.8	1
75	25	2	4	2	1
76	1	888.88	88	888.88	88
76	2	888.88	88	888.88	88
76	3	888.88	88	888.88	88
76	4	888.88	88	888.88	88
76	5	888.88	88	888.88	88
76	6	888.88	88	888.88	88
76	7	888.88	88	888.88	88
76	8	888.88	88	888.88	88
76	9	888.88	88	888.88	88
76	10	888.88	88	888.88	88
76	11	888.88	88	888.88	88
76	12	45	4	45	1
76	13	40	4	40	1
76	14	40	4	40	1
76	15	.5	4	.4	1
76	16	1.2	4	1.2	1
76	17	3	4	3	1
76	18	14	4	15	1
76	19	2	4	2	1
76	20	1.6	4	1.5	1
76	21	4	4	4	1
76	22	.5	4	.5	1
76	23	4	4	4.2	1
76	24	2	4	2	1
76	25	2.3	4	2	1
77	1	888.88	88	888.88	88
77	2	888.88	88	888.88	88
77	3	888.88	88	888.88	88
77	4	888.88	88	888.88	88
77	5	888.88	88	888.88	88
77	6	888.88	88	888.88	88
77	7	888.88	88	888.88	88
77	8	888.88	88	888.88	88
77	9	888.88	88	888.88	88
77	10	888.88	88	888.88	88
77	11	888.88	88	888.88	88
77	12	45	4	45	1
77	13	40	4	40	1
77	14	40	4	40	1
77	15	.5	4	.5	1
77	16	1.3	4	1.5	1
77	17	2.8	4	3	1
77	18	15	4	15	1
77	19	2	4	2	1
77	20	1.8	4	1.8	1
77	21	4	4	4	1
77	22	.7	4	.7	1
77	23	3	4	3	1
77	24	1.8	4	1.8	1
77	25	2	4	2	1
78	1	888.88	88	888.88	88
78	2	888.88	88	888.88	88
78	3	888.88	88	888.88	88
78	4	888.88	88	888.88	88
78	5	888.88	88	888.88	88
78	6	888.88	88	888.88	88
78	7	888.88	88	888.88	88
78	8	888.88	88	888.88	88
78	9	888.88	88	888.88	88
78	10	888.88	88	888.88	88
78	11	888.88	88	888.88	88
78	12	65	1	65	1
78	13	45	1	45	1
78	14	40	1	40	1
78	15	.4	3	.5	1
78	16	1.4	3	1.5	1
78	17	3	3	3	1
78	18	.8	3	.5	1
78	19	2	3	2	1
78	20	1.4	3	1.2	1
78	21	5	3	5	1
78	22	.5	3	.6	1
78	23	4	3	4	1
78	24	1.3	3	1.5	1
78	25	2	3	2	1
79	1	888.88	88	888.88	88
79	2	888.88	88	888.88	88
79	3	888.88	88	888.88	88
79	4	888.88	88	888.88	88
