childid	linecode	id	paymt	months	days	importa	actcode
PE148028	5	5	1	12	3	2	91
PE148028	6	4	1	12	1	1	91
PE148029	1	1	1	12	1	1	74
PE148029	2	1	2	12	2	2	74
PE148029	3	2	1	6	2	1	51
PE148030	1	1	1	5	1	1	71
PE148030	2	1	2	12	3	2	52
PE148031	1	1	1	6	1	1	71
PE148031	2	1	1	2	1	2	93
PE148031	3	2	1	12	1	1	91
PE148032	1	1	1	12	2	1	34
PE148032	2	1	2	12	3	2	24
PE148033	1	1	2	12	3	1	91
PE148033	2	2	2	12	3	1	91
PE148034	1	1	1	11	1	1	51
PE148034	2	1	1	1	2	2	93
PE148034	3	2	2	1	1	1	91
PE148034	4	5	1	7	1	1	91
PE148034	5	6	1	2	1	1	91
PE148035	1	1	2	12	1	1	93
PE148035	2	2	1	12	3	1	91
PE148036	1	1	2	12	1	2	72
PE148036	2	1	2	4	2	1	83
PE148037	1	1	1	5	1	1	71
PE148037	2	2	1	4	2	1	91
PE148038	1	1	2	12	1	1	74
PE148038	2	2	2	12	1	1	74
PE148039	1	1	2	12	1	1	72
PE148040	1	1	1	12	1	1	71
PE148040	2	1	1	1	1	2	93
PE148040	3	2	1	12	1	1	51
PE148041	1	1	1	12	1	1	71
PE148041	2	3	1	6	1	1	74
PE148041	3	4	2	12	1	1	83
PE148041	4	5	1	12	2	1	74
PE148042	1	1	1	10	2	1	83
PE148042	2	2	1	2	2	1	92
PE148043	1	1	2	12	1	1	72
PE148043	2	2	2	12	2	1	74
PE148043	3	3	1	5	2	1	83
PE148044	1	1	2	3	2	1	71
PE148044	2	1	1	2	2	2	71
PE148044	3	2	1	12	1	1	51
PE148045	1	1	1	12	1	1	83
PE148045	2	2	2	12	2	1	74
PE148045	3	3	2	5	1	2	51
PE148045	4	3	1	7	1	1	83
PE148046	1	1	1	2	2	1	51
PE148046	2	1	1	1	1	2	91
PE148047	1	1	1	12	1	1	71
PE148047	2	2	2	12	1	1	52
PE148048	1	1	1	3	3	1	52
PE148048	2	2	2	12	3	1	52
PE148049	1	1	1	12	1	1	91
PE148049	2	1	1	11	3	2	91
PE148049	3	4	1	12	3	1	91
PE148050	1	1	2	12	3	1	71
PE148050	2	2	2	12	3	1	91
PE148050	3	3	2	12	3	1	83
PE148051	1	1	2	12	2	1	71
PE158001	1	1	2	12	1	3	61
PE158001	2	1	2	3	1	1	61
PE158001	3	1	2	2	3	2	92
PE158001	4	3	2	12	3	2	92
PE158001	5	3	2	12	1	1	92
PE158001	6	4	2	12	2	1	92
PE158001	7	5	2	12	2	1	92
PE158001	8	6	2	12	3	1	92
PE158001	9	7	2	12	3	1	92
PE158002	1	1	1	12	1	1	92
PE158002	2	2	1	1	1	1	92
PE158003	1	1	2	12	1	1	72
PE158003	2	1	2	2	2	2	74
PE158003	3	1	2	4	2	3	73
PE158003	4	2	2	12	3	1	72
PE158004	1	1	2	6	1	1	92
PE158004	2	1	2	2	1	2	91
PE158005	1	1	1	5	1	1	92
PE158005	2	1	2	12	1	2	61
PE158005	3	2	2	12	1	1	92
PE158005	4	1	2	4	3	3	74
PE158005	5	2	2	4	3	2	74
PE158006	1	1	1	12	1	1	93
PE158006	2	2	2	10	2	1	61
PE158006	3	2	2	12	3	2	92
PE158006	4	3	2	12	3	1	92
PE158006	5	5	2	12	3	1	92
PE158007	1	1	2	12	1	1	52
PE158008	1	1	2	12	2	1	61
PE158008	2	1	2	12	1	2	92
PE158008	3	2	2	12	3	1	92
PE158008	4	3	2	12	3	1	92
PE158008	5	4	2	12	3	1	92
PE158008	6	5	1	2	1	1	91
PE158009	1	1	2	11	1	1	61
PE158009	2	1	1	1	1	2	92
PE158009	3	2	2	12	1	1	92
PE158009	4	3	2	4	1	1	61
PE158009	5	4	2	12	1	1	92
PE158009	6	3	1	8	1	2	93
PE158009	7	4	1	8	1	2	93
PE158010	1	1	2	12	2	1	61
PE158010	2	2	2	12	2	1	92
PE158010	3	3	2	12	3	1	92
PE158010	4	4	2	12	2	1	92
PE158010	5	5	2	12	3	1	92
PE158011	1	1	1	10	2	1	23
PE158011	2	1	2	10	3	2	61
PE158011	3	2	2	10	1	1	92
PE158012	1	1	2	4	2	2	61
PE158012	2	1	1	8	1	1	92
PE158012	3	2	2	8	3	1	92
PE158013	1	1	2	11	1	1	61
PE158013	2	1	1	1	1	2	92
PE158013	3	2	2	12	2	1	92
PE158014	1	1	2	12	1	1	61
PE158014	2	1	1	12	3	2	92
PE158014	3	2	2	12	1	1	92
PE158014	4	3	2	12	3	1	93
PE158014	5	4	2	12	3	1	93
PE158014	6	9	2	12	1	1	92
PE158015	1	1	2	3	2	1	92
PE158015	2	1	2	3	3	2	51
PE158016	1	1	2	12	2	1	61
PE158016	2	2	2	12	2	1	92
PE158017	1	1	2	10	1	1	61
PE158017	2	1	1	2	1	2	92
PE158017	3	2	2	12	1	1	92
PE158017	4	3	2	12	3	1	92
PE158017	5	3	1	12	3	2	93
PE158018	1	1	1	12	1	1	92
PE158019	1	2	2	12	1	1	61
PE158019	2	3	2	12	1	1	61
PE158019	3	4	2	12	1	1	92
PE158019	4	5	2	12	1	1	92
PE158019	5	6	2	12	1	1	92
PE158019	6	7	2	12	1	1	92
PE158020	1	1	2	3	2	1	61
PE158020	2	1	2	12	2	2	92
PE158020	3	2	2	3	2	1	92
PE158021	1	1	2	8	2	1	72
PE158021	2	1	2	4	2	2	92
PE158021	3	2	2	12	1	1	52
PE158022	1	1	2	12	1	1	61
PE158022	2	2	2	12	1	1	92
PE158023	1	1	2	12	2	1	61
PE158023	2	2	2	12	2	1	92
PE158023	3	3	2	12	2	1	92
PE158023	4	4	2	12	2	1	92
PE158023	5	5	2	12	3	1	92
PE158024	1	1	2	12	2	1	61
PE158024	2	2	2	12	2	1	92
PE158025	1	1	2	12	1	1	61
PE158025	2	1	2	12	3	2	92
PE158025	3	2	2	12	1	1	52
PE158026	1	1	2	8	1	1	71
PE158026	2	2	2	12	1	1	91
PE158031	1	1	2	12	2	1	61
PE158031	2	2	2	1	3	1	91
PE158031	3	3	2	12	2	1	92
PE158031	4	4	2	12	2	1	92
PE158031	5	5	2	12	2	1	92
PE158032	1	1	1	6	2	1	83
PE158032	2	1	2	4	2	2	61
PE158032	3	2	2	3	2	1	92
PE158032	4	2	1	3	2	2	91
PE158032	5	4	2	12	2	1	61
PE158032	6	4	2	2	3	2	11
PE158033	1	1	2	12	3	1	52
PE158033	2	1	1	6	3	3	51
PE158034	1	1	2	3	1	1	71
PE158034	2	1	1	9	2	2	92
PE158034	3	2	2	12	1	1	91
PE158035	1	1	2	12	2	1	61
PE158035	2	1	1	12	1	2	92
PE158035	3	1	2	2	3	3	61
PE158035	4	2	2	12	1	2	74
PE158035	5	2	2	12	3	1	61
PE158035	6	3	2	12	3	1	92
PE158035	7	3	2	4	2	2	91
PE158036	1	1	2	12	1	1	52
PE158036	2	1	2	12	3	2	61
PE158036	3	2	2	12	3	1	92
PE158037	1	1	1	12	1	1	71
PE158037	2	2	2	9	2	1	61
PE158038	1	1	1	12	1	1	71
PE158038	2	2	2	12	3	1	61
PE158039	1	1	1	12	2	1	92
PE158039	2	1	2	6	1	2	61
PE158039	3	2	2	1	1	1	92
PE158039	4	3	1	12	1	1	92
PE158040	1	1	2	12	1	1	61
PE158040	2	1	1	3	2	2	92
PE158041	1	1	2	12	2	1	61
PE158041	2	2	2	12	1	1	52
PE158042	1	1	2	12	1	1	61
PE158042	2	2	2	12	1	1	52
PE158043	1	1	2	12	2	1	61
PE158043	2	2	2	12	2	1	61
PE158043	3	2	2	12	3	1	52
PE158044	1	1	2	12	2	1	52
PE158044	2	1	2	12	2	2	83
PE158044	3	2	2	12	1	1	52
PE158045	1	1	2	12	1	1	61
PE158045	2	2	2	12	2	1	92
PE158045	3	2	2	3	3	2	61
PE158045	4	3	2	12	1	1	92
PE158045	5	4	2	12	2	1	92
PE158045	6	5	2	12	2	1	92
PE158046	1	1	2	10	1	1	61
PE158046	2	1	1	2	1	2	92
PE158047	1	1	2	12	2	1	61
PE158047	2	1	2	12	1	2	81
PE158047	3	2	1	12	2	1	23
PE158047	4	2	2	12	1	2	72
PE158048	1	1	2	12	2	1	61
PE158048	2	1	1	2	3	2	93
PE158048	3	2	2	12	3	1	92
PE158049	1	1	2	12	3	1	61
PE158049	2	1	1	1	3	2	61
PE158049	3	2	2	12	2	1	92
PE158049	4	2	2	12	2	2	74
PE158050	1	1	2	12	1	1	61
PE158050	2	1	1	12	1	2	92
PE158050	3	2	1	2	2	1	51
PE158050	4	2	2	12	2	2	92
PE158050	5	4	2	12	1	1	92
PE158051	1	1	2	12	1	1	61
PE158051	2	1	1	3	2	2	92
PE158051	3	1	1	3	2	1	92
PE158051	4	5	2	12	1	1	61
PE158051	5	6	2	12	1	1	92
PE158052	1	1	2	12	1	1	72
PE158052	2	2	2	12	1	1	52
PE158052	3	3	2	2	1	2	61
PE158053	1	1	2	12	2	1	61
PE158053	2	2	2	12	2	1	92
PE158054	1	1	2	12	2	1	61
PE158054	2	2	2	12	2	1	92
PE158055	1	1	2	12	1	1	61
PE158055	2	2	2	12	3	1	92
PE158055	3	3	2	12	1	1	61
PE158055	4	4	2	12	3	1	92
PE158055	5	5	2	12	1	1	61
PE158055	6	6	2	12	3	1	92
PE158055	7	7	2	12	3	1	92
PE158056	1	2	2	12	2	1	92
PE158056	2	3	2	12	1	1	61
PE158056	3	4	2	12	1	1	92
PE158056	4	5	2	12	3	1	92
PE158056	5	8	2	12	3	1	92
PE158056	6	9	2	12	3	1	92
PE158057	1	1	1	12	2	1	23
PE158057	2	2	1	12	3	1	92
PE158057	3	3	2	12	3	1	91
PE168001	1	1	2	9	2	1	61
PE168001	2	1	1	1	2	2	92
PE168001	3	1	2	12	3	3	61
PE168001	4	2	2	9	2	1	92
PE168001	5	2	2	12	1	2	61
PE168002	1	1	2	12	1	1	61
PE168002	2	1	2	12	1	2	61
PE168002	3	1	1	11	3	3	51
PE168003	1	1	2	12	2	1	61
PE168003	2	1	1	12	3	2	92
PE168003	3	2	2	12	3	1	91
PE168004	1	1	2	12	3	1	61
PE168004	2	1	2	12	3	2	61
PE168004	3	2	1	12	3	1	51
PE168005	1	1	2	12	1	1	61
PE168005	2	2	2	12	1	1	61
PE168005	3	3	2	12	1	1	92
PE168006	1	1	2	12	2	1	61
PE168006	2	2	2	12	2	1	52
PE168006	3	2	2	12	2	2	92
PE168006	4	2	1	12	3	3	92
PE168007	1	1	2	1	2	1	92
PE168007	2	1	1	8	1	2	71
PE168007	3	2	2	10	1	1	61
PE168007	4	2	2	12	1	2	61
PE168007	5	2	2	12	1	3	74
PE168008	1	1	1	2	1	1	93
PE168008	2	1	2	10	2	2	61
PE168008	3	1	1	12	1	3	74
PE168008	4	2	2	12	2	1	61
PE168008	5	2	2	8	1	2	91
PE168009	1	1	2	10	2	1	61
PE168009	2	1	2	12	2	2	52
PE168009	3	2	1	1	3	1	92
PE168010	1	1	1	1	1	1	51
PE168010	2	1	2	12	1	2	61
PE168010	3	2	2	12	1	1	92
PE168010	4	2	2	12	1	2	61
PE168011	1	1	2	12	1	1	61
PE168011	2	2	2	12	1	1	92
PE168011	3	2	2	12	1	2	74
PE168011	4	3	1	3	1	1	93
PE168011	5	4	2	12	1	1	92
PE168011	6	4	1	2	3	2	92
PE168011	7	5	2	12	3	1	92
PE168011	8	6	2	12	3	1	92
PE168011	9	7	2	12	3	1	92
PE168012	1	1	1	3	1	2	93
PE168012	2	1	2	9	1	1	61
PE168012	3	1	1	6	2	3	92
PE168012	4	2	2	9	2	1	92
PE168012	5	3	2	9	3	1	92
PE168013	1	1	2	12	1	1	61
PE168013	2	1	2	12	3	2	61
PE168013	3	2	2	12	1	1	92
PE168013	4	3	1	4	1	1	91
PE168013	5	4	1	4	1	1	93
PE168014	1	1	2	12	1	1	61
PE168014	2	1	2	12	1	2	61
PE168015	1	1	2	2	1	1	61
PE168015	2	1	1	7	1	2	93
PE168015	3	1	1	1	2	3	92
PE168015	4	2	2	12	1	1	61
PE168016	1	1	2	6	1	1	61
PE168016	2	1	1	3	1	2	93
PE168016	3	1	1	2	1	3	71
PE168016	4	2	2	12	1	1	52
PE168016	5	2	2	8	2	2	92
PE168016	6	3	2	8	3	1	92
PE168016	7	4	2	8	3	1	92
PE168017	1	1	2	12	1	1	61
PE168017	2	2	2	12	1	1	92
PE168017	3	3	2	12	3	1	92
PE168017	4	4	2	12	3	1	92
PE168017	5	5	2	12	1	1	92
PE168018	1	1	2	8	1	1	61
PE168018	2	1	1	4	1	2	92
PE168018	3	2	2	12	1	1	61
PE168018	4	3	2	2	3	1	52
PE168018	5	3	2	4	2	2	92
PE168018	6	4	2	12	3	1	61
PE168018	7	6	2	12	2	1	92
PE168019	1	1	2	10	1	1	61
PE168019	2	1	2	12	3	2	61
PE168019	3	2	2	10	1	1	61
PE168019	4	2	2	12	1	2	61
PE168019	5	3	2	1	3	1	92
PE168019	6	3	2	10	3	2	92
PE168020	1	1	1	12	2	1	93
PE168020	2	1	2	12	3	2	61
PE168020	3	2	2	12	1	1	61
PE168020	4	2	2	12	3	1	91
PE168020	5	3	2	12	3	1	92
PE168021	1	1	2	12	1	1	61
PE168021	2	2	2	12	1	1	61
PE168021	3	2	2	12	2	2	52
PE168021	4	2	2	12	3	3	91
PE168021	5	3	2	12	3	1	92
PE168022	1	1	1	12	2	1	93
PE168022	2	1	2	12	1	2	61
PE168022	3	2	2	12	1	1	61
PE168022	4	3	2	12	1	1	61
PE168023	1	1	2	12	1	1	61
PE168023	2	2	2	12	3	1	92
PE168023	3	2	2	12	3	2	91
PE168024	1	1	2	12	1	1	61
PE168024	2	2	2	12	2	1	61
PE168024	3	2	1	12	3	2	92
PE168025	1	1	1	4	1	1	 
PE168025	2	1	2	8	1	2	61
PE168025	3	2	2	8	2	1	92
PE168025	4	3	2	8	3	1	92
PE178001	1	1	2	12	2	1	61
PE178001	2	1	2	2	3	2	71
PE178001	3	2	2	12	2	1	92
PE178001	4	1	1	1	2	2	92
PE178002	1	1	1	12	1	1	61
PE178002	2	1	1	3	1	2	61
PE178002	3	2	1	3	3	1	91
PE178002	4	2	2	12	1	2	92
PE178003	1	1	1	12	2	1	33
PE178003	2	2	1	6	1	2	52
PE178003	3	2	2	5	2	1	61
PE178004	1	1	1	4	2	1	61
PE178004	2	1	1	3	1	2	93
PE178004	3	2	1	1	1	1	61
PE178004	4	2	2	11	1	2	51
PE178006	1	1	2	4	3	1	61
PE178006	2	1	1	 	1	2	61
PE178006	3	2	1	2	1	1	61
PE178006	4	4	1	3	1	1	91
PE178006	5	4	1	1	1	2	61
PE178006	6	7	2	1	1	1	61
PE178006	7	8	1	12	3	1	61
PE178007	1	1	1	1	1	1	61
PE178007	2	1	2	9	1	2	52
PE178009	1	1	1	1	1	1	61
PE178009	2	1	2	5	2	2	91
PE178010	1	1	2	6	3	1	61
PE178010	2	1	2	12	1	2	61
PE178010	3	1	1	1	1	3	61
PE178010	4	4	2	12	1	2	61
PE178010	5	4	2	6	3	1	92
PE178010	6	2	2	6	3	1	92
PE178010	7	2	2	12	3	2	61
PE178010	8	3	2	6	3	1	92
PE178010	9	3	2	12	3	2	61
PE178011	1	1	2	12	1	1	72
PE178011	2	1	2	4	2	2	72
PE178011	3	2	1	1	1	1	61
PE178011	4	2	2	12	2	2	93
PE178013	1	1	2	12	3	1	61
PE178013	2	1	2	12	3	2	91
PE178013	3	2	2	12	3	1	91
PE178015	1	1	1	12	1	1	61
PE178015	2	1	2	2	2	3	92
PE178015	3	1	2	12	1	2	61
PE178015	4	2	1	12	1	1	61
PE178015	5	2	2	2	2	2	92
PE178015	6	2	2	12	1	3	61
PE178015	7	3	1	12	3	1	92
PE178015	8	4	2	2	2	2	92
PE178015	9	5	2	2	2	1	92
PE178016	1	1	2	12	1	1	61
PE178016	2	1	1	12	1	2	92
PE178016	3	2	1	12	1	1	92
PE178016	4	3	1	12	3	1	92
PE178019	1	1	2	12	1	1	61
PE178019	2	1	2	12	1	1	61
PE178019	3	3	1	6	3	1	92
PE178020	1	1	2	12	1	1	74
PE178020	2	1	2	12	3	2	91
PE178020	3	4	1	6	2	1	71
PE178021	1	1	2	12	2	1	61
PE178021	2	2	1	6	1	1	61
PE178021	3	2	2	12	1	2	92
PE178022	1	1	1	1	1	1	93
PE178022	2	1	2	1	1	2	74
PE178022	3	1	1	1	1	3	61
PE178022	4	3	1	1	1	1	93
PE178023	1	1	2	12	2	1	61
PE178023	2	1	2	12	1	2	61
PE178024	1	1	2	12	2	1	61
PE178024	2	1	2	12	1	2	61
PE178025	1	2	2	1	2	2	91
PE178025	2	2	2	1	1	1	82
PE178025	3	3	2	3	3	1	61
PE178025	4	4	2	3	3	1	92
PE178025	5	6	1	10	2	1	33
PE178025	6	2	2	12	1	3	52
PE178026	1	1	1	3	1	1	92
PE178026	2	1	2	7	1	2	61
PE178026	3	2	2	10	1	1	61
PE178026	4	3	2	12	1	1	92
PE178027	1	1	2	12	3	1	61
PE178027	2	1	2	12	2	2	61
PE178027	3	2	2	12	1	1	61
PE178027	4	4	2	12	2	1	92
PE178027	5	5	2	12	2	1	92
PE178028	1	1	2	10	3	1	61
PE178028	2	1	1	2	3	2	92
PE178028	3	2	2	12	3	1	61
PE178029	1	1	2	2	2	1	92
PE178029	2	1	2	1	1	2	 
PE178029	3	1	1	6	1	3	93
PE178029	4	2	2	12	2	1	61
PE178029	5	2	2	12	1	2	61
PE178029	6	2	2	12	1	3	 
PE178030	1	1	2	12	1	1	61
PE178030	2	2	2	12	1	1	92
PE178030	3	2	2	12	3	1	92
PE178030	4	4	2	12	3	1	92
PE178030	5	5	2	12	3	1	92
PE178030	6	6	2	12	3	1	92
PE178031	1	1	2	12	1	1	61
PE178031	2	2	2	12	1	1	61
PE178031	3	3	2	3	1	1	61
PE178031	4	3	2	6	2	2	61
PE178032	1	1	2	12	2	1	61
PE178032	2	2	2	12	1	1	61
PE178033	1	1	2	12	1	1	61
PE178033	2	1	2	12	1	2	61
PE178033	3	2	2	12	1	1	92
PE178034	1	1	2	12	2	1	61
PE178034	2	2	2	12	1	1	61
PE178035	1	1	2	12	1	1	52
PE178035	2	1	2	12	1	2	61
PE178035	3	1	1	12	1	3	74
PE178035	4	2	2	12	2	1	61
PE178035	5	2	1	12	2	2	74
PE178035	6	3	2	12	1	1	74
PE178036	1	1	2	9	2	1	61
PE178036	2	1	1	2	1	2	93
PE178036	3	2	2	12	2	1	61
PE188001	1	1	1	10	1	1	92
PE188001	2	1	2	2	2	2	61
PE188001	3	2	2	12	1	1	61
PE188002	1	1	1	12	1	1	83
PE188002	2	2	2	12	2	1	52
PE188002	3	2	2	12	1	1	61
PE188003	1	1	2	4	2	2	61
PE188003	2	1	1	5	2	1	92
PE188003	3	2	2	7	2	1	92
PE188004	1	2	2	10	1	1	61
PE188004	2	2	2	12	1	2	61
PE188004	3	2	2	3	3	3	74
PE188004	4	1	2	10	3	1	92
PE188004	5	3	1	2	3	1	92
PE188004	6	3	2	10	3	2	92
PE188004	7	4	1	2	3	1	92
PE188004	8	4	2	10	3	2	92
PE188005	1	1	2	7	1	1	61
PE188005	2	1	1	5	1	2	92
PE188005	3	2	2	12	1	1	61
PE188005	4	3	2	12	2	1	74
PE188005	5	4	2	12	3	1	92
PE188005	6	5	2	12	3	1	92
PE188005	7	6	2	12	3	1	61
PE188005	8	7	2	12	3	1	61
PE188006	1	1	2	12	1	1	61
PE188006	2	1	1	2	1	2	92
PE188006	3	2	2	12	1	1	61
PE188007	1	1	2	7	3	1	61
PE188007	2	1	1	6	3	2	92
PE188007	3	2	2	12	1	1	61
PE188007	4	4	2	12	2	1	61
PE188008	1	1	2	12	2	1	61
PE188008	2	1	1	12	1	2	92
PE188008	3	2	2	12	1	2	61
PE188009	1	1	2	12	2	1	61
PE188009	2	1	1	5	1	2	92
PE188009	3	2	2	12	1	1	61
PE188009	4	3	1	2	1	1	92
PE188010	1	1	2	12	1	1	61
PE188010	2	1	2	12	1	2	61
PE188010	3	1	2	3	1	2	61
PE188010	4	2	2	11	1	1	52
PE188011	1	1	2	12	2	1	61
PE188011	2	1	1	1	1	3	41
PE188011	3	1	2	5	1	2	92
PE188011	4	2	2	12	1	1	61
PE188012	1	1	2	6	1	1	61
PE188012	2	1	1	6	1	2	92
PE188012	3	3	1	3	3	1	92
PE188012	4	3	2	2	1	2	92
PE188012	5	4	2	1	3	1	92
PE188013	1	1	1	12	1	1	93
PE188013	2	2	2	12	2	1	61
PE188013	3	2	2	12	2	2	52
PE188014	1	1	2	12	1	1	61
PE188014	2	1	1	12	1	2	92
PE188014	3	2	2	12	1	1	61
PE188014	4	3	2	12	1	1	61
PE188015	1	1	2	12	1	1	61
PE188016	1	1	2	10	1	1	61
PE188016	2	1	1	2	1	2	92
PE188016	3	2	2	10	1	1	92
PE188017	1	1	2	6	2	1	61
PE188017	2	1	1	6	1	2	92
PE188017	3	2	2	2	3	1	92
PE188017	4	3	1	7	3	1	92
PE188017	5	3	2	1	3	2	92
PE188017	6	4	2	2	3	1	92
PE188017	7	5	2	2	3	1	92
PE188018	1	1	2	12	1	1	61
PE188018	2	2	2	12	1	1	61
PE188018	3	3	2	12	3	1	92
PE188019	1	1	2	12	2	1	61
PE188019	2	1	1	12	1	2	92
PE188019	3	3	1	6	1	1	92
PE188020	1	1	2	7	1	2	61
PE188020	2	2	2	2	1	3	52
PE188020	3	2	2	7	3	1	92
PE188020	4	2	1	1	2	2	51
PE188021	1	1	1	12	1	1	72
PE188021	2	1	2	12	3	2	61
PE188021	3	2	2	12	1	1	61
PE188021	4	5	1	12	2	1	51
PE188022	1	1	1	9	1	1	92
PE188022	2	1	2	3	2	2	61
PE188022	3	2	2	12	1	1	61
PE188022	4	2	2	3	3	2	74
PE188022	5	3	1	1	3	1	92
PE188023	1	1	2	12	1	1	61
PE188023	2	1	1	12	2	2	92
PE188023	3	2	2	12	1	1	61
PE188023	4	3	2	12	3	1	92
PE188023	5	4	2	12	3	1	92
PE188024	1	1	2	8	1	1	61
PE188024	2	1	1	4	1	2	92
PE188024	3	2	2	12	1	1	61
PE188025	1	1	2	6	1	1	61
PE188025	2	1	1	6	1	2	92
PE188025	3	2	2	12	1	1	61
PE188025	4	3	2	6	3	1	92
PE188025	5	4	2	6	3	1	92
PE188026	1	1	2	12	2	1	61
PE188026	2	1	2	12	1	2	61
PE188026	3	2	2	12	2	1	92
PE188026	4	3	2	12	1	1	92
PE188026	5	4	2	12	1	1	61
PE188026	6	5	2	12	3	1	92
PE188026	7	6	2	12	1	1	61
PE188027	1	1	2	12	1	1	61
PE188027	2	1	2	12	3	2	61
PE188027	3	2	1	12	3	1	92
PE198001	1	1	2	12	1	1	61
PE198002	1	1	1	1	2	1	91
PE198002	2	2	2	12	3	1	61
PE198002	3	3	2	12	2	1	61
PE198003	1	1	1	12	2	1	92
PE198003	2	2	1	9	2	1	92
PE198004	1	1	1	12	1	1	51
PE198004	2	2	2	5	1	1	52
PE198006	1	1	1	3	1	1	83
PE198006	2	2	1	12	2	1	92
PE198007	1	1	1	12	1	1	81
PE198007	2	2	2	12	1	1	52
PE198008	1	1	2	12	1	1	61
PE198009	1	1	1	12	1	1	93
PE198010	1	1	2	6	1	1	61
PE198010	2	1	1	1	1	2	92
PE198010	3	1	1	4	1	3	71
PE198010	4	2	1	9	1	1	92
PE198011	1	1	2	12	3	1	61
PE198011	2	1	1	2	1	2	92
PE198011	3	2	2	12	3	1	61
PE198011	4	2	1	2	1	2	92
PE198011	5	3	2	6	3	1	61
PE198011	6	3	1	6	1	2	91
PE198011	7	3	2	6	2	3	91
PE198012	1	1	1	10	2	1	93
PE198012	2	1	2	3	3	2	71
PE198012	3	2	2	12	2	2	92
PE198012	4	2	2	12	1	1	61
PE198013	1	1	2	12	2	1	61
PE198013	2	2	2	12	1	1	52
PE198014	1	1	2	12	1	1	93
PE198015	1	1	2	12	1	1	92
PE198016	1	1	2	12	1	1	83
PE198016	2	2	2	12	1	1	91
PE198017	1	1	1	10	1	1	91
PE198018	1	1	1	6	1	1	83
PE198018	2	2	1	6	2	1	92
PE198018	3	4	2	3	3	1	51
PE198019	1	1	1	6	1	1	92
PE198019	2	5	1	5	1	1	92
PE198019	3	5	2	1	1	2	71
PE198019	4	7	1	3	1	1	92
PE198019	5	1	2	1	1	2	71
PE198019	6	1	2	3	1	3	93
PE198021	1	1	1	9	2	1	32
PE198021	2	1	1	10	3	2	92
PE198021	3	1	2	5	2	3	91
PE198022	1	1	2	12	1	1	61
PE198022	2	2	1	2	2	1	92
PE198024	1	2	1	12	2	1	92
PE198024	2	4	1	7	1	1	91
PE198024	3	1	1	6	3	1	91
PE198024	4	1	2	12	1	2	61
PE198025	1	1	2	9	2	1	52
PE198025	2	1	2	3	1	2	91
PE198025	3	2	1	6	1	1	91
PE198026	1	2	1	1	1	1	72
PE198026	2	6	1	12	2	1	72
PE198027	1	1	2	12	1	1	83
PE198027	2	2	1	11	2	1	32
PE198027	3	2	2	12	3	2	34
PE198028	1	1	2	12	2	1	61
PE198030	1	1	1	12	2	1	23
PE198031	1	1	1	12	1	1	74
PE198031	2	2	1	1	3	1	92
PE208001	1	1	2	12	1	1	52
PE208001	2	2	1	12	1	1	52
PE208002	1	1	2	6	1	1	71
PE208002	2	2	2	12	3	1	91
PE208002	3	3	2	12	1	1	93
PE208002	4	4	2	12	1	1	93
PE208002	5	5	1	12	1	1	91
PE208002	6	9	2	12	1	1	52
PE208003	1	1	2	12	2	1	91
PE208003	2	1	1	12	1	2	91
PE208005	1	1	2	12	1	1	52
PE208005	2	1	2	12	2	2	83
PE208005	3	2	2	12	1	1	73
PE208006	1	1	2	12	3	1	61
PE208006	2	1	2	12	3	2	74
PE208006	3	2	2	2	2	1	91
PE208006	4	2	2	12	1	2	74
PE208007	1	1	2	12	3	1	93
PE208007	2	1	1	12	3	2	93
PE208007	3	1	2	2	1	3	61
PE208007	4	2	2	2	1	2	61
PE208007	5	2	2	12	3	1	74
PE208008	1	1	1	12	2	1	23
PE208008	2	2	2	12	3	1	91
PE208009	1	1	2	12	1	1	93
PE208009	2	3	1	3	2	1	74
PE208009	3	3	2	10	2	2	93
PE208009	4	4	1	4	2	1	93
PE208010	1	1	1	12	1	1	82
PE208011	1	1	2	12	1	1	74
PE208011	2	2	2	12	1	1	74
PE208012	1	1	1	12	1	1	83
PE208013	1	1	2	12	2	1	24
PE208013	2	2	1	10	2	1	23
PE208014	1	1	1	12	2	1	23
PE208015	1	1	1	8	1	1	72
PE208015	2	1	2	2	1	1	83
PE208015	3	2	2	8	3	1	91
PE208015	4	2	2	1	1	2	42
PE208016	1	1	1	12	1	1	93
PE208017	1	1	2	7	1	1	93
PE208017	2	1	2	5	1	2	71
PE208017	3	2	2	12	3	1	91
PE208017	4	2	2	12	2	2	74
PE208017	5	4	2	12	1	1	71
PE208018	1	1	2	12	2	1	83
PE208018	2	2	2	12	1	1	52
PE208019	1	1	2	12	1	2	52
PE208019	2	1	2	12	3	1	52
PE208020	1	1	1	8	2	1	71
PE208020	2	1	1	4	2	2	93
PE208020	3	2	1	1	3	1	92
PE208020	4	2	2	12	3	2	91
PE208021	1	1	2	12	1	1	52
PE208021	2	2	2	12	1	1	52
PE208022	1	1	2	12	1	1	72
PE208022	2	2	2	5	1	1	74
PE208022	3	2	2	1	3	2	91
PE208023	1	1	2	10	1	1	52
PE208023	2	1	2	12	2	2	52
PE208023	3	2	2	12	1	1	52
PE208024	1	1	1	12	1	1	1
PE208024	2	1	2	12	3	2	92
PE208024	3	2	1	12	3	1	92
PE208024	4	2	2	5	2	2	73
PE208025	1	1	2	12	2	1	61
PE208025	2	2	2	12	1	1	52
PE208026	1	1	1	12	1	1	21
