CHILDID	LINECODE	ID	PAYMT	MONTHS	DAYS	actcode
VN051036	6	3	2	12	2	15
VN051037	1	1	2	10	3	1
VN051037	2	1	2	12	1	1
VN051037	3	2	2	9	2	1
VN051037	4	2	2	12	2	1
VN051037	5	2	2	12	2	1
VN051037	6	3	2	10	2	1
VN051037	7	3	2	12	3	1
VN051037	8	3	2	10	2	1
VN051037	9	4	2	3	3	1
VN051037	10	4	2	6	2	1
VN051037	11	4	2	10	3	1
VN051038	1	1	1	12	2	74
VN051038	2	1	2	12	2	1
VN051038	3	1	2	10	1	1
VN051038	4	2	1	5	1	18
VN051038	5	2	2	8	1	1
VN051038	6	2	2	10	1	1
VN051039	1	1	2	12	2	52
VN051039	2	1	1	5	1	93
VN051039	3	2	2	12	1	52
VN051039	4	2	1	1	1	93
VN051040	1	2	2	6	1	1
VN051040	2	3	1	2	2	1
VN051040	3	3	1	5	3	5
VN051040	4	3	1	2	1	1
VN051040	5	4	2	10	1	5
VN051040	6	4	2	12	1	1
VN051040	7	4	2	12	2	1
VN051040	8	5	1	2	1	1
VN051040	9	5	2	12	2	1
VN051040	10	5	2	10	1	52
VN051040	11	6	1	12	1	52
VN051041	1	1	2	12	2	1
VN051041	2	1	2	6	3	1
VN051041	3	1	2	12	1	1
VN051041	4	2	2	12	2	1
VN051041	5	2	2	6	3	1
VN051041	6	2	2	12	1	1
VN051042	1	1	1	12	2	93
VN051042	2	1	2	12	1	95
VN051042	3	1	2	12	1	74
VN051042	4	2	2	12	1	95
VN051042	5	2	2	12	1	52
VN051042	6	2	2	12	1	1
VN051043	1	1	1	12	1	80
VN051043	2	1	2	12	1	1
VN051043	3	1	2	4	3	1
VN051043	4	2	1	12	1	80
VN051043	5	2	2	12	2	80
VN051043	6	2	2	12	1	1
VN051044	1	2	1	12	2	93
VN051044	2	2	2	12	4	1
VN051044	3	3	2	12	1	1
VN051044	4	3	2	12	4	1
VN051044	5	3	2	2	2	1
VN051044	6	4	1	12	2	93
VN051044	7	4	2	12	4	1
VN051044	8	5	1	12	3	93
VN051044	9	5	2	12	4	1
VN051044	10	5	2	2	1	1
VN051044	11	6	1	2	1	93
VN051044	12	6	2	10	4	1
VN051044	13	7	2	12	4	1
VN051044	14	7	2	2	3	1
VN051045	1	1	1	12	1	74
VN051045	2	1	2	12	2	52
VN051045	3	1	2	12	3	1
VN051045	4	2	2	12	1	52
VN051045	5	2	2	8	3	1
VN051045	6	2	2	12	1	18
VN051046	1	1	2	5	1	1
VN051046	2	2	2	6	2	1
VN051046	3	2	1	7	2	93
VN051046	4	2	1	4	2	93
VN051046	5	3	1	9	2	93
VN051046	6	3	1	9	2	93
VN051046	7	3	1	1	3	93
VN051047	1	1	2	12	1	1
VN051047	2	1	1	2	2	93
VN051047	3	1	2	12	2	1
VN051047	4	2	2	12	1	1
VN051047	5	2	2	12	1	1
VN051047	6	3	2	12	2	1
VN051047	7	2	2	12	4	93
VN051048	1	1	1	12	1	0
VN051048	2	1	2	12	2	1
VN051048	3	1	2	12	1	1
VN051048	4	2	2	12	1	1
VN051048	5	2	1	9	1	93
VN051048	6	2	2	9	2	1
VN051048	7	3	2	12	3	1
VN051048	8	3	2	12	3	1
VN051048	9	3	2	9	3	1
VN051048	10	4	2	12	4	1
VN051048	11	4	2	12	3	1
VN051048	12	4	2	9	4	1
VN051049	1	1	2	12	1	1
VN051049	2	1	2	12	1	1
VN051049	3	1	2	12	3	1
VN051049	4	2	2	12	1	1
VN051049	5	2	2	12	1	1
VN051049	6	2	2	12	2	1
VN051050	1	1	2	12	2	15
VN051050	2	1	2	7	2	1
VN051050	3	1	2	4	3	1
VN051050	4	2	2	12	2	1
VN051050	5	2	2	12	1	1
VN051050	6	2	1	3	2	93
VN051050	7	3	2	2	3	1
VN051050	8	3	2	5	2	1
VN051050	9	3	2	12	1	1
VN051057	1	1	1	12	1	15
VN051057	2	2	2	5	1	1
VN051057	3	2	1	1	2	93
VN051057	4	2	1	11	1	72
VN051070	1	2	1	12	1	28
VN051070	2	3	2	8	3	5
VN051070	3	3	2	12	1	1
VN061001	1	1	2	6	3	1
VN061001	2	1	2	12	1	5
VN061001	3	1	2	12	3	1
VN061001	4	2	2	5	2	1
VN061001	5	2	2	12	2	5
VN061001	6	2	2	12	1	1
VN061001	7	3	2	7	2	1
VN061001	8	3	2	12	1	5
VN061001	9	3	1	6	2	93
VN061001	10	4	2	6	2	1
VN061001	11	4	2	10	2	5
VN061001	12	4	1	4	3	93
VN061001	13	5	2	3	3	1
VN061001	14	5	2	6	3	5
VN061001	15	5	2	8	3	1
VN061003	1	1	1	12	1	45
VN061003	2	1	2	5	2	1
VN061003	3	1	2	5	1	5
VN061003	4	2	2	12	1	1
VN061003	5	2	2	5	1	1
VN061003	6	2	2	5	2	5
VN061003	7	3	2	5	2	5
VN061003	8	3	2	12	2	1
VN061004	1	1	2	6	1	1
VN061004	2	1	1	3	1	93
VN061004	3	2	2	12	1	52
VN061004	4	2	2	6	2	1
VN061004	5	2	1	1	1	93
VN061004	6	3	2	12	2	52
VN061006	1	1	2	8	1	60
VN061006	2	1	1	6	2	45
VN061006	3	1	2	12	2	1
VN061006	4	2	2	12	1	52
VN061006	5	2	2	12	2	1
VN061006	6	2	2	12	1	1
VN061008	1	1	2	12	1	60
VN061008	2	1	2	12	2	1
VN061008	3	2	2	12	1	52
VN061008	4	2	2	12	1	1
VN061008	5	2	1	9	2	93
VN061008	6	1	1	9	1	93
VN061009	1	1	2	10	1	5
VN061009	2	1	2	4	2	71
VN061009	3	2	2	8	1	5
VN061009	4	2	2	12	1	71
VN061011	1	1	1	6	2	93
VN061011	2	1	1	2	2	45
VN061011	3	1	2	6	2	1
VN061011	4	2	1	3	1	1
VN061011	5	2	1	5	2	15
VN061011	6	2	2	6	2	1
VN061012	1	1	2	12	1	60
VN061013	1	1	2	12	2	52
VN061013	2	1	2	12	2	1
VN061013	3	2	2	12	2	1
VN061013	4	2	2	2	1	1
VN061013	5	2	2	12	2	1
VN061013	6	3	1	12	1	93
VN061014	1	2	2	6	2	1
VN061014	2	2	2	6	1	14
VN061014	3	2	2	4	1	5
VN061014	4	3	2	6	3	1
VN061014	5	3	2	6	2	14
VN061014	6	3	2	12	1	1
VN061014	7	4	2	12	3	1
VN061014	8	5	2	12	3	1
VN061014	9	6	2	12	4	1
VN061014	10	1	2	12	4	1
VN061015	1	1	1	3	3	93
VN061015	2	1	2	3	1	14
VN061015	3	2	2	4	1	14
VN061015	4	2	2	6	1	1
VN061015	5	2	2	12	1	1
VN061015	6	1	2	12	1	1
VN061016	1	1	2	10	3	1
VN061016	2	1	2	10	3	1
VN061016	3	2	2	12	2	1
VN061016	4	2	2	12	2	1
VN061016	5	3	2	12	1	5
VN061016	6	3	1	7	2	93
VN061016	7	3	2	6	3	1
VN061016	8	4	2	10	2	5
VN061016	9	4	1	5	3	93
VN061016	10	4	2	12	2	1
VN061017	1	1	2	12	1	70
VN061017	2	1	2	12	1	51
VN061017	3	1	2	12	1	52
VN061017	4	2	2	12	1	51
VN061017	5	2	2	12	1	52
VN061018	1	1	1	12	3	93
VN061018	2	1	2	8	1	5
VN061018	3	2	1	5	3	93
VN061018	4	2	2	8	1	5
VN061019	1	1	2	7	2	1
VN061019	2	1	2	3	1	5
VN061019	3	1	2	7	3	5
VN061019	4	2	1	12	2	80
VN061019	5	2	2	12	1	52
VN061019	6	2	2	5	4	1
VN061019	7	4	2	12	1	52
VN061020	1	1	2	6	2	1
VN061020	2	1	1	10	1	5
VN061020	3	1	1	2	1	93
VN061020	4	2	2	6	2	1
VN061020	5	2	2	12	2	5
VN061020	6	2	1	6	1	93
VN061020	7	3	2	4	3	5
VN061020	8	4	2	4	3	5
VN061021	1	1	2	6	1	1
VN061021	2	1	1	12	1	93
VN061021	3	1	2	12	1	1
VN061021	4	2	1	2	1	1
VN061021	5	2	1	12	3	93
VN061021	6	2	2	12	1	1
VN061023	1	1	2	6	2	1
VN061023	2	1	2	12	1	1
VN061023	3	2	2	6	1	1
VN061023	4	2	2	4	1	14
VN061023	5	2	2	4	1	5
VN061023	6	3	2	4	2	14
VN061023	7	3	2	4	1	5
VN061023	8	3	2	6	3	1
VN061023	9	4	2	4	2	14
VN061023	10	4	2	2	2	5
VN061023	11	4	2	1	3	1
VN061024	1	1	2	12	1	5
VN061024	2	1	2	12	1	5
VN061024	3	1	1	12	4	93
VN061024	4	2	1	12	1	93
VN061024	5	3	2	12	2	5
VN061024	6	3	2	12	1	1
VN061024	7	4	2	12	1	1
VN061025	1	1	1	10	1	93
VN061025	2	1	2	2	1	1
VN061025	3	2	1	12	2	93
VN061025	4	2	1	2	1	1
VN061026	1	1	2	12	1	60
VN061026	2	1	2	12	1	1
VN061026	3	2	2	9	2	52
VN061026	4	2	2	12	2	1
VN061028	1	1	1	12	2	93
VN061028	2	1	2	7	1	1
VN061028	3	2	2	3	2	5
VN061028	4	2	2	7	1	1
VN061028	5	1	2	12	1	1
VN061028	6	2	2	12	1	1
VN061029	1	1	1	12	1	93
VN061029	2	2	1	12	2	93
VN061029	3	2	2	12	1	1
VN061030	1	1	1	12	2	93
VN061030	2	1	2	4	1	1
VN061030	3	2	2	4	1	1
VN061030	4	2	1	1	1	93
VN061030	5	3	2	4	4	1
VN061030	6	2	2	12	2	15
VN061030	7	1	2	12	3	15
VN061031	1	1	2	6	1	14
VN061031	2	1	1	6	2	93
VN061031	3	2	2	6	2	14
VN061031	4	2	2	12	1	52
VN061031	5	3	1	12	3	93
VN061032	1	1	1	12	2	93
VN061032	2	1	2	6	2	1
VN061032	3	1	2	12	3	1
VN061032	4	2	2	6	1	1
VN061032	5	2	1	1	1	93
VN061032	6	2	2	12	1	1
VN061033	1	1	2	6	1	14
VN061033	2	1	2	12	3	60
VN061033	3	1	1	1	2	93
VN061033	4	2	2	6	1	14
VN061033	5	2	1	12	2	93
VN061033	6	2	2	2	2	52
VN061033	7	3	2	6	1	14
VN061033	8	3	1	12	2	93
VN061033	9	3	2	2	1	5
VN061033	10	4	2	6	1	14
VN061033	11	4	1	12	2	93
VN061034	1	1	2	10	2	93
VN061034	2	1	2	12	1	1
VN061034	3	1	2	4	4	5
VN061034	4	2	2	4	3	1
VN061034	5	2	2	4	1	5
VN061034	6	2	2	12	1	1
VN061035	1	1	1	12	2	60
VN061035	2	1	2	9	4	1
VN061035	3	1	2	12	1	1
VN061035	4	2	2	6	3	1
VN061035	5	2	2	12	1	1
VN061035	6	2	2	9	2	18
VN061036	1	1	2	6	2	1
VN061036	2	1	1	2	1	93
VN061036	3	1	2	12	1	1
VN061036	4	2	2	6	2	1
VN061036	5	2	2	2	2	1
VN061036	6	2	2	12	1	1
VN061036	7	3	2	12	1	1
VN061037	1	1	2	12	1	1
VN061037	2	2	2	7	2	1
VN061037	3	2	1	5	2	93
VN061037	4	2	2	8	3	1
VN061037	5	3	2	7	2	1
VN061037	6	3	2	5	2	52
VN061037	7	3	2	12	1	1
VN061038	1	1	1	12	1	93
VN061038	2	1	2	4	1	1
VN061038	3	1	2	5	4	1
VN061038	4	2	1	12	3	93
VN061038	5	2	2	4	1	1
VN061038	6	2	2	5	4	1
VN061039	1	1	1	12	1	80
VN061039	2	1	2	12	2	1
VN061039	3	1	2	5	3	80
VN061039	4	2	1	12	2	80
VN061039	5	2	2	12	1	1
VN061039	6	3	2	12	2	1
VN061040	1	2	2	9	2	1
VN061040	2	2	1	12	2	93
VN061040	3	3	2	12	4	1
VN061040	4	3	2	9	1	1
VN061040	5	3	1	12	1	93
VN061040	6	4	2	9	1	1
VN061040	7	4	2	12	4	1
VN061040	8	4	1	12	2	93
VN061040	9	2	2	12	1	1
VN061041	1	1	2	9	1	1
VN061041	2	1	2	10	2	1
VN061041	3	2	2	9	1	1
VN061041	4	2	1	8	1	93
VN061041	5	2	2	10	1	1
VN061042	1	1	2	10	2	50
VN061042	2	1	2	10	2	50
VN061042	3	2	2	12	2	18
VN061042	4	1	2	12	2	0
VN061043	1	1	1	12	1	20
VN061043	2	1	2	12	2	1
VN061043	3	2	1	6	1	93
VN061043	4	2	2	12	1	1
VN061044	1	2	2	9	1	1
VN061044	2	2	2	12	2	1
VN061044	3	2	2	12	2	1
VN061044	4	3	2	9	3	1
VN061044	5	3	2	12	3	1
VN061044	6	3	2	12	1	1
VN061046	1	1	1	10	1	45
VN061046	2	1	1	2	1	93
VN061046	3	1	2	10	2	1
VN061046	4	2	2	12	1	1
VN061046	5	2	2	12	1	1
VN061046	6	2	1	5	3	93
VN061047	1	1	2	10	1	1
VN061047	2	1	2	12	2	1
VN061047	3	1	2	6	1	1
VN061047	4	2	2	10	2	1
VN061047	5	2	2	6	1	1
VN061047	6	2	2	12	2	1
VN061047	7	3	2	6	3	1
VN061048	1	1	2	12	1	1
VN061048	2	1	2	9	1	1
VN061048	3	1	2	1	1	1
VN061048	4	2	2	12	1	1
VN061048	5	2	2	9	2	1
VN061048	6	2	2	9	2	93
VN061049	1	1	2	12	1	0
VN061049	2	1	2	12	2	52
VN061049	3	1	2	12	2	1
VN061049	4	2	2	12	1	52
VN061049	5	2	2	12	1	1
VN061050	1	2	2	9	1	1
VN061050	2	2	2	9	2	1
VN061050	3	2	1	2	1	93
VN061050	4	3	2	9	2	1
VN061050	5	3	2	9	2	1
VN061050	6	3	1	2	2	93
VN061050	7	1	2	2	2	1
VN061052	1	1	1	12	2	93
VN061052	2	1	2	4	1	1
VN061052	3	1	2	10	1	1
VN061052	4	2	1	8	1	1
VN061052	5	2	2	4	1	1
VN061052	6	2	2	10	1	1
VN061052	7	3	1	8	2	1
VN061052	8	3	1	1	1	93
VN061052	10	4	2	4	3	1
VN061052	11	4	2	10	3	1
VN061052	12	4	2	8	2	1
VN061055	1	2	2	12	4	51
VN061055	2	2	2	6	4	1
VN061055	3	2	2	6	1	5
VN061055	4	3	1	12	1	61
VN061055	5	3	2	10	4	1
VN061055	6	3	2	6	4	5
VN061055	7	4	2	10	2	1
VN061056	1	1	2	6	1	1
VN061056	2	1	2	12	2	5
VN061056	3	1	1	2	1	93
VN061056	4	2	2	6	2	1
VN061056	5	2	2	12	2	51
VN061056	6	2	2	2	1	52
VN061057	1	1	2	4	2	20
VN061057	2	1	2	4	2	1
VN061057	3	1	2	12	1	1
VN061057	4	2	2	4	2	1
VN061057	5	2	1	2	2	93
VN061057	6	2	2	12	1	1
VN061057	7	3	1	12	1	15
VN061057	8	4	2	12	3	1
VN061076	1	1	1	12	2	93
VN061076	2	1	2	3	1	1
VN061076	3	2	2	12	2	5
VN061076	4	2	1	1	4	1
VN061076	5	2	2	3	1	1
VN061076	6	3	2	3	3	1
VN061079	1	1	2	12	2	1
VN061079	2	1	2	7	2	1
VN061079	3	1	1	4	1	45
VN061079	4	2	2	7	2	1
VN061079	5	2	2	12	2	1
VN061079	6	2	1	2	1	1
VN061104	1	1	2	12	1	70
VN061104	2	1	2	12	1	1
VN061104	3	2	2	12	2	52
VN061104	4	2	2	4	1	1
VN061104	5	3	2	12	2	1
VN061104	6	3	2	3	1	93
VN061104	7	3	1	1	1	45
VN061104	8	4	2	12	1	52
VN061104	9	4	2	12	2	1
VN061104	10	4	1	12	2	75
VN071001	1	1	2	12	2	52
VN071001	2	2	2	8	1	52
VN071001	3	3	1	12	1	15
VN071001	4	3	2	12	3	52
VN071001	5	4	2	12	1	52
VN071001	6	5	2	12	4	52
VN071002	1	1	2	12	2	5
VN071002	2	1	2	5	3	1
VN071002	3	1	1	12	4	93
VN071002	4	2	2	12	2	52
VN071002	5	2	2	6	1	1
VN071002	6	2	2	5	1	1
VN071002	7	3	2	12	2	5
VN071003	1	1	2	12	1	5
VN071003	2	2	1	2	1	1
VN071003	3	2	1	5	1	93
VN071003	4	2	2	6	1	1
VN071004	1	1	2	12	2	51
VN071004	2	1	2	6	2	1
VN071004	3	2	2	2	2	51
VN071004	4	2	2	6	2	1
VN071004	5	3	2	2	3	1
VN071005	1	1	2	12	3	1
VN071005	2	2	2	12	2	1
VN071005	3	2	2	12	3	1
VN071005	4	3	2	12	3	1
VN071005	5	3	2	12	1	1
VN071005	6	3	2	5	3	15
VN071005	7	4	2	12	1	1
VN071005	8	4	2	2	3	1
VN071005	9	5	2	12	2	1
VN071005	10	5	2	2	3	1
VN071005	11	6	2	12	3	1
VN071005	12	6	2	2	3	1
VN071006	1	1	1	12	2	20
VN071006	2	1	1	8	2	93
VN071006	3	1	2	12	3	1
VN071006	4	2	2	12	2	52
VN071006	5	2	2	12	2	1
VN071006	6	3	1	9	2	45
VN071006	7	3	2	10	3	1
VN071007	1	1	2	12	4	52
VN071007	2	1	2	12	4	1
VN071007	3	1	2	12	3	1
VN071007	4	2	2	12	1	1
VN071007	5	2	2	4	2	1
VN071007	6	2	2	12	2	1
VN071007	7	3	2	12	1	52
VN071007	8	3	2	12	1	1
VN071007	9	3	2	8	1	74
VN071007	10	4	2	12	2	1
VN071008	1	1	2	6	1	60
VN071008	2	1	2	8	1	1
VN071008	3	1	2	12	3	1
VN071008	4	2	2	11	2	52
VN071008	5	2	1	2	2	15
VN071008	6	2	2	8	2	1
VN071009	1	1	2	12	1	1
VN071009	2	1	2	9	3	1
VN071009	3	1	2	12	1	15
VN071009	4	2	2	12	1	93
VN071009	5	2	2	12	1	52
VN071009	6	2	2	12	1	71
VN071010	1	1	2	12	1	52
VN071010	2	1	2	12	1	18
VN071010	3	1	2	12	1	19
VN071010	4	2	2	12	1	52
VN071010	5	2	2	10	2	18
VN071010	6	2	2	12	1	18
VN071010	7	3	2	12	1	52
VN071010	8	3	2	12	1	18
VN071011	1	1	2	10	2	1
VN071011	2	1	2	12	2	1
VN071011	3	1	2	12	1	1
VN071011	4	2	2	10	2	1
VN071011	5	2	1	7	2	93
VN071011	6	2	2	12	1	1
VN071011	7	3	2	10	2	1
VN071012	1	1	2	11	1	14
VN071012	2	1	2	12	2	1
VN071012	3	2	2	9	2	51
VN071012	4	2	2	12	1	1
VN071012	5	3	2	11	3	14
VN071012	6	3	2	9	3	51
VN071012	7	3	2	12	3	1
VN071013	1	1	1	6	2	93
VN071013	2	1	2	10	2	1
VN071013	3	1	2	12	2	1
VN071013	4	2	2	12	2	1
VN071013	5	2	2	12	1	1
VN071013	6	3	2	3	2	1
VN071013	7	3	2	12	2	1
VN071013	8	4	2	3	2	1
VN071013	9	4	2	12	3	1
VN071013	10	5	2	3	2	1
VN071013	11	5	2	12	3	1
VN071013	12	6	2	3	3	1
VN071013	13	6	2	12	3	1
VN071013	14	7	2	3	3	1
VN071013	15	7	2	6	3	1
VN071014	1	1	2	12	2	1
VN071014	2	1	1	7	2	93
VN071014	3	1	2	12	3	1
VN071014	4	2	2	12	2	1
VN071014	5	2	2	12	1	1
VN071014	6	3	2	12	3	1
VN071014	7	3	2	12	3	1
VN071014	8	4	2	10	3	1
VN071014	9	4	2	12	3	1
VN071015	1	1	2	12	2	93
VN071015	2	1	2	12	1	95
VN071015	3	1	2	12	2	1
VN071015	4	2	2	12	2	1
VN071015	5	2	2	12	2	95
VN071015	6	2	2	12	1	1
VN071015	7	3	2	12	2	1
VN071015	8	3	2	12	1	95
VN071015	9	3	2	12	1	1
VN071015	10	4	2	4	3	1
VN071015	11	4	2	12	4	1
VN071018	1	1	1	12	2	93
VN071018	2	1	2	10	2	1
VN071018	3	1	2	10	3	1
VN071018	4	2	2	10	2	1
VN071018	5	2	1	2	1	93
VN071018	6	2	2	10	2	1
VN071018	7	3	1	12	2	93
VN071018	8	3	2	10	2	1
VN071018	9	3	2	10	4	1
VN071018	10	4	2	4	2	1
VN071018	11	4	2	12	3	1
VN071018	12	4	1	2	1	20
VN071018	13	5	2	4	2	1
VN071018	14	5	2	12	2	1
VN071019	1	1	2	12	2	1
VN071019	2	1	2	12	1	5
VN071019	3	1	2	12	2	1
VN071019	4	2	2	12	2	1
VN071019	5	2	2	12	2	5
VN071019	6	2	2	12	1	1
VN071019	7	3	2	3	2	1
VN071019	8	3	2	12	3	1
VN071019	9	3	2	5	1	1
VN071020	1	1	2	8	2	5
VN071020	2	1	2	12	1	1
VN071020	3	3	2	7	2	5
VN071020	4	3	2	12	1	1
VN071020	5	3	1	1	2	93
VN071020	6	4	2	12	1	1
VN071020	7	4	2	12	1	1
VN071021	1	2	2	12	2	1
VN071021	2	2	2	12	1	5
VN071021	3	2	2	12	1	1
VN071021	4	3	2	12	4	1
VN071021	5	3	2	12	3	5
VN071021	6	3	2	12	1	1
VN071023	1	1	2	12	2	1
VN071023	2	1	1	6	2	93
VN071023	3	1	2	12	3	1
VN071023	4	2	2	12	2	1
VN071023	5	2	1	3	3	93
VN071023	6	2	2	12	1	1
VN071023	7	3	2	12	3	1
VN071023	8	3	2	12	3	1
VN071024	1	1	2	12	1	52
VN071024	2	2	2	12	1	52
VN071024	3	2	2	12	2	1
VN071024	4	3	2	12	1	52
VN071025	1	1	2	12	1	60
VN071025	2	1	2	7	1	52
VN071025	3	2	2	7	1	52
VN071025	4	2	1	2	2	93
VN071025	5	2	1	3	1	93
VN071026	1	1	2	12	2	1
VN071026	2	1	1	2	2	20
VN071026	3	1	2	2	2	1
VN071026	4	2	2	12	3	1
VN071026	5	2	2	2	1	1
VN071026	6	2	2	12	1	1
VN071027	1	1	2	12	1	74
VN071027	2	1	2	12	2	1
VN071027	3	2	2	12	1	52
VN071027	4	2	2	12	2	74
VN071027	5	2	2	12	1	1
VN071028	1	1	2	12	1	1
VN071028	2	1	2	12	2	1
VN071028	3	1	2	6	1	5
VN071028	4	2	2	12	2	1
VN071028	5	2	2	12	1	1
VN071028	6	2	2	6	2	5
VN071029	1	1	1	12	2	93
VN071029	2	1	2	12	2	1
VN071029	3	1	2	4	1	5
VN071029	4	2	1	5	2	93
VN071029	5	2	2	12	3	1
VN071029	6	2	2	4	1	5
VN071029	7	3	1	1	1	52
VN071029	8	3	2	4	3	5
VN071029	9	3	2	12	3	1
VN071029	10	4	1	1	1	52
VN071029	11	4	2	12	3	1
VN071029	12	4	2	4	4	5
VN071031	1	1	2	10	2	52
VN071031	2	1	2	12	1	1
VN071031	3	1	2	12	3	1
VN071031	4	2	2	8	2	20
VN071031	5	2	2	12	3	1
VN071031	6	3	2	8	1	20
VN071031	7	3	2	10	1	1
VN071031	8	3	2	10	2	1
VN071032	1	1	2	12	2	1
VN071032	2	1	1	12	2	93
VN071032	3	1	2	2	1	1
VN071032	4	2	2	12	3	1
VN071032	5	2	2	3	3	1
VN071032	6	2	2	12	1	1
VN071033	1	1	2	12	1	51
VN071033	2	1	2	12	1	1
VN071033	3	2	2	12	1	52
VN071033	4	2	2	12	1	1
VN071033	5	2	2	12	4	1
VN071034	1	1	1	12	2	93
VN071034	2	1	2	12	1	1
VN071034	3	2	1	12	1	93
VN071034	4	2	2	12	1	1
VN071034	5	2	2	4	1	52
VN071035	1	1	2	12	1	1
VN071035	2	1	2	12	1	5
VN071035	3	1	1	12	4	93
VN071035	4	2	2	12	1	1
VN071035	5	2	1	3	2	93
VN071035	6	2	2	2	1	1
VN071036	1	1	2	12	1	60
VN071036	2	1	2	12	3	24
VN071036	3	1	1	1	1	15
VN071036	4	2	2	12	1	52
VN071036	5	2	2	12	1	1
VN071037	1	1	1	12	2	75
VN071037	2	1	2	12	2	1
VN071037	3	1	2	12	2	1
VN071037	4	2	1	12	2	52
VN071037	5	2	2	12	2	52
VN071037	6	3	2	12	1	1
VN071038	1	1	2	12	2	1
VN071038	2	1	2	12	1	1
VN071038	3	2	2	12	2	1
VN071038	4	2	2	12	1	1
VN071039	1	2	2	12	1	1
VN071039	2	2	2	12	1	1
VN071039	3	2	2	12	1	5
VN071039	4	3	2	12	2	1
VN071039	5	3	2	12	2	1
VN071039	6	3	2	12	1	5
VN071041	1	2	2	12	2	1
VN071041	2	2	1	4	2	93
VN071041	3	2	2	8	2	1
VN071041	4	3	2	12	2	1
VN071041	5	3	2	8	1	1
VN071041	6	3	2	12	1	1
VN071041	7	4	2	8	3	1
VN071041	8	5	2	12	3	1
VN071041	9	5	2	12	2	1
VN071042	1	1	2	12	3	1
VN071042	2	1	2	12	2	1
VN071042	3	1	2	12	2	1
VN071042	4	2	2	12	2	1
VN071042	5	2	1	6	2	93
VN071042	6	2	2	12	3	1
VN071042	7	3	2	12	3	1
VN071042	8	3	2	12	2	1
VN071042	9	3	2	12	1	1
VN071042	10	4	2	12	4	1
VN071042	11	4	2	12	3	1
VN071043	1	1	2	12	3	1
VN071043	2	1	1	8	2	93
VN071043	3	1	2	12	1	1
VN071043	4	2	2	12	3	1
VN071043	5	2	2	12	1	1
VN071044	1	1	2	12	3	1
VN071044	2	1	2	12	2	1
VN071044	3	2	2	12	3	1
VN071044	4	2	1	6	2	45
VN071044	5	2	2	12	2	1
VN071044	6	3	2	12	2	1
VN071045	1	1	2	12	1	1
VN071045	2	1	2	12	1	1
VN071045	3	2	1	2	1	93
VN071045	4	2	2	12	2	1
VN071045	5	2	2	12	1	1
VN071045	6	3	1	12	2	93
VN071045	7	3	2	12	2	1
VN071046	1	1	2	12	2	1
VN071046	2	1	2	12	2	52
VN071046	3	1	2	7	2	52
VN071046	4	2	2	12	3	1
VN071046	5	2	2	12	1	52
VN071046	6	2	2	6	2	52
VN071047	1	1	2	12	1	1
VN071047	2	1	2	12	2	1
VN071047	3	2	1	3	1	93
VN071047	4	2	2	12	2	1
VN071047	5	2	2	12	2	1
VN071048	1	1	2	12	1	1
VN071048	2	1	2	5	2	1
VN071048	3	1	2	12	2	1
VN071048	4	2	2	5	1	1
VN071048	5	2	2	12	1	1
VN071048	6	2	2	12	2	15
VN071048	7	3	2	2	2	1
VN071048	8	3	2	5	3	1
VN071048	9	3	2	3	1	1
VN071048	10	4	2	2	2	1
VN071048	11	4	2	12	2	1
VN071048	12	4	2	3	1	1
VN071049	1	1	2	12	1	1
VN071049	2	1	1	10	3	93
VN071049	3	1	2	7	1	1
VN071049	4	2	2	12	1	1
VN071049	5	2	2	12	2	52
VN071049	6	2	2	7	1	1
VN071049	7	3	2	12	3	1
VN071049	8	3	1	6	3	93
VN071049	9	5	2	12	2	52
VN071049	10	5	2	7	3	1
VN071073	1	1	2	12	1	52
VN071073	2	1	2	4	2	1
VN071073	3	1	2	1	2	52
VN071073	4	2	2	12	1	1
VN071073	5	2	2	6	2	51
VN071073	6	2	1	1	1	61
VN071091	1	1	2	12	1	1
VN071091	2	1	2	12	1	5
VN071091	3	1	2	12	2	1
VN071091	4	2	2	12	2	1
VN071091	5	2	2	12	1	1
VN071091	6	2	2	12	2	5
VN071091	7	3	2	7	2	1
VN071091	8	4	2	10	2	1
VN071097	1	1	2	12	1	1
VN071097	2	2	2	12	3	1
VN071097	3	2	2	12	1	18
VN071097	4	2	2	12	1	80
VN071097	5	3	1	12	2	80
VN071097	6	3	2	12	1	50
VN071097	7	3	2	12	3	1
VN071097	8	4	1	12	2	80
VN071097	9	4	2	12	3	1
VN071097	10	5	1	3	1	18
VN071112	1	1	1	12	1	93
VN071112	2	1	2	12	1	52
VN071112	3	1	2	12	1	74
VN071112	4	2	2	10	1	52
VN071112	5	2	2	10	1	74
VN071120	1	2	2	12	3	1
VN071120	2	2	2	12	2	1
VN071120	3	3	2	12	2	1
VN071120	4	3	2	12	1	1
VN071120	5	4	2	10	3	1
VN071120	6	4	2	10	2	1
VN071121	1	1	2	12	1	1
VN071121	2	2	2	9	1	1
VN071121	3	3	2	12	1	1
VN071121	4	3	2	1	4	5
VN071121	5	4	2	12	1	1
VN071121	6	4	2	12	1	1
VN071121	7	5	2	3	1	1
VN071121	8	5	2	9	1	52
VN081001	1	1	1	10	1	45
VN081001	2	2	2	12	2	1
VN081001	3	2	2	12	3	1
VN081001	4	1	2	12	3	1
VN081001	5	1	2	12	1	1
VN081003	1	1	1	12	2	93
