CHILDID	PLOT	LAREA	LOWN	LUSE
VN131043	1	540	4	1
VN131043	2	240	4	1
VN131043	3	3600	1	9
VN131044	1	1600	4	1
VN131044	2	192	3	1
VN131045	1	2160	4	1
VN131045	2	1488	1	1
VN131045	3	4320	3	1
VN131045	4	4320	4	1
VN131046	1	360	4	1
VN131046	2	360	3	1
VN131046	3	720	4	1
VN131046	4	360	1	1
VN131046	5	360	4	1
VN131047	1	2160	4	1
VN131047	2	240	3	1
VN131048	1	1080	4	1
VN131048	2	1324	1	1
VN131049	1	1620	4	1
VN131050	1	1984	4	1
VN131050	2	240	3	1
VN131051	1	1440	4	6
VN131052	1	960	2	1
VN131052	2	180	1	1
VN131052	3	1020	4	1
VN131052	4	528	4	1
VN131052	5	432	1	1
VN131053	1	912	4	1
VN131053	4	912	2	1
VN131054	1	960	4	1
VN131055	1	920	4	1
VN131055	2	480	4	6
VN131055	3	120	1	1
VN131056	1	1620	4	1
VN131058	1	384	4	1
VN141001	1	1252	4	6
VN141002	1	1368	4	1
VN141002	2	5400	1	1
VN141002	3	2520	1	9
VN141003	1	1152	4	6
VN141003	2	288	4	6
VN141004	1	3600	1	1
VN141004	2	396	4	6
VN141004	3	288	4	6
VN141005	1	1131	4	1
VN141005	2	360	1	1
VN141006	1	720	4	1
VN141006	2	252	1	6
VN141006	3	288	1	6
VN141007	1	776	4	1
VN141007	2	1332	1	1
VN141008	1	60	4	4
VN141008	2	288	4	6
VN141009	1	2088	4	1
VN141010	1	720	4	1
VN141010	2	1080	1	1
VN141011	1	1080	4	1
VN141012	1	729.599975585938	4	1
VN141012	2	1080	1	1
VN141013	1	720	4	1
VN141013	2	432	1	1
VN141013	3	504	4	1
VN141014	1	864	4	1
VN141014	2	1080	1	1
VN141015	1	864	4	1
VN141016	2	2160	4	1
VN141016	3	1080	1	1
VN141017	1	720	1	1
VN141017	2	144	4	1
VN141017	3	1728	4	1
VN141018	1	864	4	6
VN141019	1	1800	4	1
VN141019	2	360	1	1
VN141020	1	576	4	1
VN141020	2	1800	1	1
VN141025	1	576	4	1
VN141025	2	720	1	1
VN141025	3	216	4	6
VN141026	1	252	4	6
VN141027	1	720	4	1
VN141027	2	144	1	1
VN141027	3	360	4	6
VN141028	1	1116	4	1
VN141028	2	3600	1	1
VN141029	1	729.599975585938	4	1
VN141029	2	2520	1	1
VN141030	1	576	4	1
VN141030	2	3600	1	1
VN141031	1	1140	4	1
VN141031	2	1800	3	6
VN141032	1	816	4	1
VN141032	2	840	1	1
VN141033	1	360	4	6
VN141033	2	724.799987792969	4	1
VN141033	3	10800	1	9
VN141033	4	250	4	8
VN141034	1	864	4	6
VN141035	2	204	4	6
VN141035	3	612	4	1
VN141036	1	374	4	6
VN141037	1	1440	4	1
VN141039	1	576	4	1
VN141039	2	324	1	1
VN141040	1	816	4	1
VN141040	2	456	1	1
VN141041	1	864	4	6
VN141042	1	864	4	1
VN141042	2	200	4	8
VN141042	3	1110	1	1
VN141043	1	1440	4	1
VN141045	1	864	4	1
VN141047	1	360	1	1
VN141047	2	864	4	1
VN141048	1	864	4	1
VN141048	2	1290	1	1
VN141048	3	1800	1	1
VN141049	1	432	4	1
VN141050	1	1152	4	1
VN141050	2	648	1	1
VN141051	1	864	4	1
VN141051	2	2880	1	1
VN141052	1	864	4	6
VN141062	1	576	4	6
VN141062	2	540	1	1
VN141066	1	864	4	1
VN141066	2	1440	1	1
VN141073	1	360	4	1
VN141073	2	144	1	1
VN141073	3	216	4	6
VN141076	1	384	4	1
VN151001	1	1368	4	1
VN151001	2	3960	1	1
VN151002	1	1368	4	1
VN151002	2	57.5999984741211	3	1
VN151003	1	2052	4	1
VN151003	2	360	1	1
VN151004	1	2052	4	1
VN151004	2	720	1	1
VN151005	1	3420	4	1
VN151005	2	288	1	1
VN151006	1	1080	4	1
VN151006	2	1080	1	1
VN151007	1	1440	4	1
VN151007	2	360	1	1
VN151008	1	1008	4	1
VN151008	2	205	1	1
VN151010	1	200	4	8
VN151010	2	1368	4	1
VN151010	3	3600	1	1
VN151011	1	1368	4	1
VN151011	2	360	1	1
VN151011	3	360	1	9
VN151012	1	2052	4	1
VN151012	2	1368	1	1
VN151013	1	2736	4	1
VN151013	2	90	3	1
VN151013	3	720	1	1
VN151014	1	1296	4	1
VN151014	2	6840	1	1
VN151015	1	1188	4	1
VN151015	2	216	3	1
VN151015	3	3960	1	1
VN151016	1	1800	4	1
VN151017	1	3420	4	1
VN151017	2	1620	1	1
VN151018	1	1944	4	1
VN151018	2	648	1	1
VN151018	3	720	2	1
VN151019	1	1980	4	1
VN151020	1	1944	4	1
VN151021	1	2700	4	1
VN151021	2	2160	1	1
VN151022	1	1800	4	1
VN151022	2	1440	1	1
VN151023	1	1296	4	1
VN151023	2	1692	1	1
VN151024	1	3326.39990234375	4	1
VN151024	2	648	1	1
VN151025	1	2160	4	1
VN151025	2	540	1	1
VN151025	3	1260	2	1
VN151028	1	1900	4	1
VN151028	2	1440	1	9
VN151028	3	900	1	1
VN151029	1	200	4	8
VN151029	2	2520	4	1
VN151029	3	720	1	1
VN151030	1	570	1	9
VN151030	2	1000	1	8
VN151030	3	1440	4	1
VN151030	4	3960	1	1
VN151031	1	2160	4	1
VN151031	2	570	1	1
VN151032	1	180	1	9
VN151032	2	2160	4	1
VN151032	3	576	3	1
VN151034	1	1800	4	1
VN151034	2	432	3	1
VN151034	3	612	1	1
VN151035	1	1080	2	1
VN151036	1	1440	4	1
VN151036	2	2160	1	1
VN151037	1	1440	4	1
VN151037	2	360	1	1
VN151038	1	360	4	1
VN151038	2	360	2	1
VN151039	1	1440	4	1
VN151039	2	1800	1	1
VN151039	3	2520	1	9
VN151040	1	1440	4	6
VN151040	2	540	4	8
VN151041	1	1080	4	1
VN151041	2	360	3	1
VN151041	3	1080	1	1
VN151041	4	648	4	6
VN151042	1	3600	4	1
VN151042	2	3600	1	1
VN151043	1	2880	4	6
VN151043	2	1000	4	8
VN151044	1	1080	4	1
VN151045	1	2052	4	1
VN151045	2	1080	1	1
VN151046	1	2160	4	1
VN151046	2	1440	1	1
VN151046	3	540	3	1
VN151046	4	216	4	9
VN151047	1	2520	4	1
VN151047	2	2016	1	1
VN151047	3	144	3	1
VN151049	1	2160	4	1
VN151049	2	720	1	1
VN151051	2	420	4	7
VN151051	3	1296	4	1
VN151051	4	1440	4	6
VN151075	1	2484	4	1
VN151075	2	468	1	1
VN151079	1	20	2	8
VN151079	2	1260	4	1
VN151079	3	720	1	1
VN151081	1	2484	4	1
VN151081	2	720	1	1
VN151082	1	1908	4	1
VN151082	2	720	1	1
VN151084	1	3420	4	1
VN151084	2	360	4	9
VN151084	3	360	4	8
VN151084	4	2880	1	9
VN161001	1	1800	4	1
VN161001	2	720	1	1
VN161002	1	1800	4	8
VN161003	1	1836	4	1
VN161004	1	1800	4	1
VN161004	2	1080	1	1
VN161005	1	1332	4	1
VN161005	2	3600	1	1
VN161006	1	1800	4	1
VN161006	2	1800	1	1
VN161006	3	1800	2	9
VN161007	1	2393	4	1
VN161008	1	1200	4	1
VN161009	1	1800	4	1
VN161009	2	1080	1	1
VN161010	1	3708	4	1
VN161010	2	1440	2	9
VN161010	3	58	4	7
VN161011	1	1692	4	1
VN161011	2	720	2	1
VN161011	3	360	1	1
VN161012	1	2340	4	1
VN161012	2	540	2	1
VN161013	1	1728	4	1
VN161013	2	1728	1	1
VN161014	1	1080	4	1
VN161014	2	144	4	6
VN161015	1	1224	4	1
VN161015	2	648	1	1
VN161016	1	2160	4	1
VN161016	2	1080	4	9
VN161016	3	612	4	7
VN161017	1	2340	4	1
VN161018	1	2268	4	1
VN161019	1	3132	4	1
VN161020	1	1224	4	1
VN161020	2	1800	1	1
VN161021	1	2200	4	1
VN161021	2	360	1	1
VN161022	1	3060	4	1
VN161022	2	360	1	1
VN161023	1	200	4	1
VN161023	2	4380	4	1
VN161024	1	1224	4	1
VN161024	2	1296	1	1
VN161025	1	612	4	1
VN161025	2	1080	1	1
VN161026	1	2304	4	1
VN161026	2	720	1	1
VN161026	3	360	2	9
VN161027	1	1224	4	1
VN161028	1	1440	4	1
VN161028	2	150	2	9
VN161029	1	1800	4	1
VN161029	2	360	1	1
VN161029	3	540	1	9
VN161030	1	1440	4	1
VN161030	2	360	1	1
VN161031	1	1340	4	1
VN161031	2	1080	1	1
VN161032	1	1440	4	1
VN161033	1	3240	4	1
VN161033	2	720	1	1
VN161034	1	1440	4	1
VN161034	2	750	1	1
VN161034	3	1450	1	9
VN161035	1	1156	4	1
VN161035	2	432	1	1
VN161036	1	1080	4	1
VN161036	2	720	1	1
VN161037	1	2240	4	1
VN161038	1	1368	4	1
VN161038	2	1080	1	1
VN161038	3	360	3	1
VN161039	1	1440	4	1
VN161039	2	720	4	1
VN161040	1	1440	4	1
VN161041	1	1440	4	1
VN161041	2	720	1	1
VN161042	1	2052	4	1
VN161042	2	1260	1	1
VN161043	1	2160	4	1
VN161043	2	720	1	1
VN161043	3	360	1	9
VN161044	1	4320	4	1
VN161045	1	720	1	9
VN161045	2	1368	4	1
VN161045	3	720	1	1
VN161046	1	2484	4	1
VN161046	2	144	3	1
VN161047	1	3600	4	1
VN161047	2	360	4	9
VN161048	1	1440	4	1
VN161048	2	360	1	1
VN161049	1	1440	4	1
VN161049	2	1152	1	1
VN161050	1	3456	4	1
VN161050	2	360	1	1
VN171001	1	120	4	7
VN171007	1	64	4	4
VN171007	2	20	1	4
VN171011	1	100	4	6
VN171014	1	80	4	8
VN171047	1	71	4	4
VN181002	1	55	4	6
VN181002	2	70	4	4
VN181004	1	2	1	4
VN181012	1	600	4	7
VN181019	1	110	4	7
VN181026	1	80	4	7
VN181027	1	2	1	4
VN181039	1	3	1	4
VN181052	1	300	4	7
VN181059	1	4	1	4
VN181069	1	50	2	4
VN191004	1	1680	4	9
VN191005	1	3150	4	1
VN191005	2	600	4	9
VN191005	3	500	4	3
VN191006	1	2300	4	9
VN191006	2	5430	4	1
VN191009	1	250	4	1
VN191012	1	200	1	9
VN191017	1	50000	4	3
VN191020	1	560	4	1
VN191024	1	1000	4	1
VN191033	1	4480	4	1
VN191036	1	800	4	4
VN191037	1	290	4	7
VN191043	1	20	4	7
VN191044	1	3500	4	1
VN191045	1	3500	1	9
VN191045	2	3250	4	1
VN191046	1	2000	4	1
VN191047	1	2000	4	1
VN191047	2	250	4	1
VN191048	1	1250	4	1
VN191049	1	15	4	6
VN191050	1	2500	4	1
VN191055	1	1000	4	1
VN191070	1	6	1	4
VN201003	2	1700	4	8
VN201015	1	240	4	7
VN201016	1	1600	4	1
VN201034	1	1.5	1	4
VN201065	1	35	2	4
VN201065	2	115	2	8
VN201065	3	35	1	8
VN201071	1	75	4	4
VN201086	1	60	1	4
VN201089	1	30	1	4
