CHILDID	ID	AGE	SEX	RELATE	STILL	YRSCHOOL	DISABLED	SUPPORT	V2020510	V2020511
VN111069	3	32	2	1	2	0	2	1	0	0
VN111069	4	22	1	4	1	46	2	2	0	0
VN111069	5	12	2	5	1	42	2	2	0	0
VN111069	6	10	2	5	1	42	2	2	0	0
VN111069	7	6	1	5	1	42	2	2	0	0
VN111086	1	46	1	1	2	0	2	1	0	99
VN111086	2	46	2	1	2	0	2	1	0	0
VN111086	3	14	1	5	1	43	2	2	0	0
VN111109	1	33	1	1	2	42	2	1	0	7
VN111109	2	30	2	1	2	0	2	1	0	0
VN111109	3	10	1	5	1	42	2	2	0	0
VN111111	1	47	1	1	2	42	2	1	1	15
VN111111	2	44	2	1	2	0	2	1	0	0
VN111111	3	21	2	5	2	42	2	1	0	0
VN111111	4	17	2	5	2	42	2	1	0	0
VN111111	5	13	2	5	1	43	2	2	0	0
VN111111	6	12	2	5	1	42	2	2	0	0
VN111119	1	34	1	1	2	43	2	1	0	0
VN111119	2	32	2	1	2	42	2	1	0	0
VN111119	3	12	2	5	1	43	2	2	0	0
VN111119	4	10	1	5	1	42	2	2	0	0
VN121001	1	44	1	1	2	42	2	1	0	0
VN121001	2	39	2	1	2	43	2	1	0	0
VN121001	3	19	1	5	2	44	2	1	0	0
VN121001	4	16	1	5	1	44	2	2	0	0
VN121001	5	13	1	5	1	43	2	2	0	0
VN121002	1	41	1	1	2	43	2	1	0	6
VN121002	2	31	2	1	2	42	2	1	0	0
VN121002	3	12	1	5	1	43	2	2	0	0
VN121002	4	10	1	5	1	42	2	2	0	0
VN121003	1	31	1	1	2	44	2	1	5	0
VN121003	2	28	2	1	2	42	2	1	0	0
VN121003	3	5	1	5	2	0	2	2	0	0
VN121004	1	38	2	1	2	0	2	1	0	0
VN121004	2	37	1	1	2	0	2	1	0	0
VN121004	3	17	2	5	2	43	2	1	0	0
VN121004	4	15	2	5	1	43	2	2	0	0
VN121005	1	80	2	3	2	0	2	2	0	0
VN121005	2	39	1	1	2	42	2	1	1	10
VN121005	3	33	2	1	2	42	2	1	0	0
VN121005	4	12	2	5	1	43	2	2	0	0
VN121005	5	10	1	5	1	42	2	2	0	0
VN121006	1	45	2	1	2	0	2	1	0	0
VN121006	2	16	2	5	2	0	2	1	0	0
VN121006	17	2	1	5	88	88	2	88	88	88
VN121007	1	28	2	1	2	42	2	1	0	0
VN121007	2	27	1	1	2	0	2	1	0	10
VN121007	3	9	2	5	1	42	2	2	0	0
VN121007	4	7	1	5	1	42	2	2	0	0
VN121008	1	43	1	1	2	0	2	1	0	2
VN121008	2	42	2	1	2	0	2	1	0	0
VN121008	3	18	2	5	2	42	2	2	0	0
VN121008	4	14	1	5	2	0	2	2	0	0
VN121008	5	6	2	5	1	42	2	2	0	0
VN121009	1	47	1	1	2	0	2	1	0	10
VN121009	2	45	2	1	2	43	2	1	0	0
VN121009	3	15	1	5	2	42	2	1	0	0
VN121009	4	13	2	5	1	43	2	2	0	0
VN121011	1	82	1	13	2	99	2	2	0	0
VN121011	2	54	1	3	2	0	2	1	0	0
VN121011	3	27	1	1	2	42	2	1	0	7
VN121011	4	25	2	1	2	0	2	1	0	0
VN121011	5	17	2	4	2	42	2	1	0	0
VN121011	6	5	1	5	2	0	2	2	0	0
VN121011	17	3	2	5	88	88	2	88	88	88
VN121012	1	40	2	1	2	43	2	1	0	0
VN121012	2	38	1	1	2	43	2	1	0	0
VN121012	3	13	1	5	1	43	2	2	0	0
VN121013	1	35	1	1	2	0	2	1	0	0
VN121013	2	34	2	1	2	0	2	1	0	0
VN121013	3	10	2	5	1	42	2	2	0	0
VN121013	4	6	1	5	1	42	2	2	0	0
VN121013	17	3	2	5	88	88	2	88	88	88
VN121014	1	36	1	1	2	42	2	1	0	3
VN121014	2	35	2	1	2	42	2	1	0	0
VN121014	3	12	2	5	1	43	2	2	0	0
VN121014	4	5	2	5	2	0	2	2	0	0
VN121019	1	51	1	3	2	0	2	1	0	6
VN121019	2	49	2	3	2	0	2	1	0	0
VN121019	3	31	1	1	2	0	2	1	0	5
VN121019	4	28	2	1	2	0	2	1	0	0
VN121019	5	12	1	5	1	43	2	2	0	0
VN121019	6	11	1	5	1	43	2	2	0	0
VN121019	7	10	2	13	1	42	2	2	0	0
VN121020	1	28	1	1	2	0	2	1	0	0
VN121020	2	28	2	1	2	0	2	1	0	0
VN121020	3	10	1	5	1	42	2	2	0	0
VN121020	17	3	2	5	88	88	2	88	88	88
VN121020	18	2	2	5	88	88	2	88	88	88
VN121021	1	35	1	1	2	0	2	1	0	4
VN121021	2	30	2	1	2	42	2	1	0	0
VN121021	17	3	1	5	88	88	2	88	88	88
VN121022	1	63	2	3	2	0	2	2	0	0
VN121022	2	37	1	1	2	0	2	1	0	7
VN121022	3	35	2	1	2	0	2	1	0	0
VN121022	4	24	1	4	2	0	2	1	1	10
VN121022	5	16	2	5	2	42	2	1	0	0
VN121022	6	12	1	5	1	43	2	2	0	0
VN121022	7	10	2	5	1	42	2	2	0	0
VN121023	1	37	1	1	2	43	2	1	0	6
VN121023	2	34	2	1	2	46	2	1	0	0
VN121023	3	9	1	5	1	42	2	2	0	0
VN121025	1	36	1	1	2	43	2	1	0	8
VN121025	2	26	2	1	2	42	2	1	0	0
VN121025	17	2	2	5	88	88	2	88	88	88
VN121028	1	26	1	1	2	0	2	1	0	0
VN121028	2	26	2	1	2	0	2	1	0	0
VN121028	3	5	1	5	2	0	2	2	0	0
VN121028	17	3	2	5	88	88	2	88	88	88
VN121028	18	0	1	5	88	88	2	88	88	88
VN121030	1	43	2	1	2	0	2	1	0	0
VN121030	2	40	1	1	2	0	2	1	0	0
VN121030	3	15	1	5	1	42	2	2	0	0
VN121030	4	10	1	5	1	42	2	2	0	0
VN121030	17	4	2	5	88	88	2	88	88	88
VN121031	1	39	1	1	2	42	2	1	1	5
VN121031	2	34	2	1	2	43	2	1	0	0
VN121031	3	14	1	5	1	43	2	2	0	0
VN121031	4	12	1	5	1	43	2	2	0	0
VN121031	5	9	1	5	1	42	2	2	0	0
VN121032	1	39	1	1	2	43	2	1	0	0
VN121032	2	36	2	1	2	43	2	1	0	0
VN121032	3	9	1	5	1	42	2	2	0	0
VN121033	1	36	1	1	2	42	2	1	0	50
VN121033	2	34	2	1	2	43	2	1	0	0
VN121033	3	12	2	5	1	43	2	2	0	0
VN121034	1	38	1	1	2	42	2	1	0	0
VN121034	2	37	2	1	2	42	2	1	0	0
VN121034	3	13	2	5	1	43	2	2	0	0
VN121034	4	10	1	5	1	42	2	2	0	0
VN121035	1	28	1	1	2	0	2	1	0	10
VN121035	2	27	2	1	2	0	2	1	0	0
VN121035	3	5	1	5	2	0	2	2	0	0
VN121036	1	30	1	1	2	0	2	1	0	4
VN121036	2	27	2	1	2	0	2	1	0	0
VN121036	3	5	2	5	2	0	2	2	0	0
VN121037	1	42	1	1	2	43	2	1	0	16
VN121037	2	39	2	1	2	43	2	1	0	0
VN121037	3	23	1	6	2	43	2	2	0	10
VN121037	4	20	2	6	2	99	2	2	0	0
VN121037	5	15	1	5	1	43	2	2	0	0
VN121037	6	12	2	5	1	43	2	2	0	0
VN121037	7	10	2	5	1	42	2	2	0	0
VN121037	17	0	1	13	88	88	2	88	88	88
VN121038	1	36	1	1	2	43	2	1	0	6
VN121038	2	34	2	1	2	43	2	1	0	0
VN121038	3	12	2	5	1	43	2	2	0	0
VN121038	4	10	2	5	1	43	2	2	0	0
VN121039	1	37	1	1	2	0	2	1	0	10
VN121039	2	36	2	1	2	42	2	1	0	0
VN121039	3	6	2	5	1	42	2	2	0	0
VN121040	1	34	1	1	2	43	2	1	0	0
VN121040	2	31	2	1	2	43	2	1	0	0
VN121041	1	70	2	3	2	0	2	2	0	0
VN121041	2	39	1	1	2	0	2	1	0	10
VN121041	3	36	2	1	2	0	2	1	0	0
VN121041	4	15	1	5	1	43	2	2	0	0
VN121041	5	13	1	5	1	42	2	2	0	0
VN121041	6	12	1	5	1	42	2	2	0	0
VN121042	1	80	1	3	2	0	2	2	0	4
VN121042	2	39	1	1	2	43	2	1	0	3
VN121042	3	33	2	1	2	42	2	1	0	0
VN121042	4	12	2	5	1	43	2	2	0	0
VN121042	5	10	2	5	1	42	2	2	0	0
VN121043	1	47	2	1	2	0	2	1	0	0
VN121043	2	22	2	5	2	0	2	1	0	0
VN121043	3	19	1	5	2	42	2	1	0	0
VN121043	4	16	1	5	2	42	2	1	0	0
VN121043	5	14	2	5	1	43	2	1	0	0
VN121043	6	11	2	5	1	43	2	2	0	0
VN121044	1	30	1	1	2	43	2	1	0	15
VN121044	2	28	2	1	2	42	2	1	0	0
VN121044	17	4	2	5	88	88	2	88	88	88
VN121045	1	78	2	3	2	0	2	2	0	0
VN121045	2	30	1	1	2	43	2	1	0	3
VN121045	3	27	2	1	2	43	2	1	0	0
VN121045	4	6	1	5	1	42	2	2	0	0
VN121047	1	60	1	1	2	43	2	1	0	0
VN121047	2	44	2	1	2	42	2	1	0	0
VN121047	3	16	1	5	1	44	2	2	0	0
VN121048	1	45	1	1	2	42	2	1	0	15
VN121048	2	36	2	1	2	42	2	1	0	0
VN121048	3	10	2	5	1	42	2	2	0	0
VN121049	1	32	1	1	2	43	2	1	0	10
VN121049	2	31	2	1	2	43	2	1	0	0
VN121049	3	7	1	5	1	42	2	2	0	0
VN121050	1	31	1	1	2	43	2	1	0	10
VN121050	2	25	2	1	2	42	2	1	0	0
VN121050	3	6	2	5	1	42	2	2	0	0
VN121052	1	30	1	1	2	0	2	1	0	10
VN121052	2	29	2	1	2	0	2	1	0	0
VN121052	3	9	1	5	1	42	2	2	0	0
VN121057	1	30	2	1	2	44	2	1	0	0
VN121057	2	10	1	5	1	42	2	2	0	0
VN121057	3	6	1	5	1	42	2	2	0	0
VN121061	1	66	2	3	2	0	2	1	0	0
VN121061	2	65	1	3	2	42	2	1	0	0
VN121061	3	31	1	1	2	43	2	1	0	0
VN121063	1	75	2	3	2	0	2	2	0	0
VN121063	2	42	1	1	2	42	2	1	0	0
VN121063	3	37	2	1	2	0	2	1	0	0
VN121063	4	16	1	5	2	43	2	2	0	0
VN121063	5	14	2	5	1	43	2	2	0	0
VN121063	6	12	1	5	1	43	2	2	0	0
VN121063	7	18	2	5	1	44	2	2	0	0
VN121074	1	30	1	1	2	0	2	1	0	0
VN121074	2	28	2	1	2	0	2	1	0	0
VN121074	3	6	2	5	2	0	2	2	0	0
VN121074	17	4	2	5	88	88	2	88	88	88
VN121074	18	2	2	5	88	88	2	88	88	88
VN121088	1	30	1	1	2	43	2	1	1	6
VN121088	2	27	2	1	2	42	2	1	0	0
VN121088	3	5	1	5	2	0	2	2	0	0
VN121094	1	26	1	1	2	42	2	1	0	6
VN121094	2	25	2	1	2	42	2	1	0	0
VN121094	17	2	1	5	88	88	2	88	88	88
VN121109	1	41	1	1	2	0	2	1	0	4
VN121109	2	35	2	1	2	0	2	1	0	0
VN121109	3	17	2	13	2	0	2	1	0	0
VN121109	4	16	1	5	2	0	2	1	0	0
VN121109	5	11	1	5	1	42	2	2	0	0
VN121124	1	54	2	3	2	0	2	1	0	4
VN121124	2	33	1	1	2	0	2	1	0	0
VN121124	3	32	2	1	2	0	2	1	0	0
VN121124	4	10	1	5	1	42	2	2	0	0
VN121124	5	5	2	5	2	0	2	2	0	0
VN121124	17	1	2	5	88	88	2	88	88	88
VN121126	1	58	2	3	2	42	2	1	0	0
VN121126	2	29	1	1	2	42	2	1	0	0
VN121126	3	28	2	1	2	42	2	1	0	0
VN121126	4	9	1	5	1	42	2	2	0	0
VN121126	5	6	1	5	1	42	2	2	0	0
VN131001	1	37	1	1	2	43	2	1	1	5
VN131001	2	31	2	1	2	42	2	1	0	0
VN131001	3	12	2	5	1	43	2	2	0	0
VN131001	17	2	2	5	88	88	2	88	88	88
VN131002	1	41	1	1	2	43	2	1	2	0
VN131002	2	33	2	1	2	43	2	1	0	0
VN131002	3	13	2	5	1	43	2	2	0	0
VN131003	1	32	1	1	2	43	2	1	0	0
VN131003	2	30	2	1	2	44	2	1	0	0
VN131003	3	6	2	5	2	0	2	2	0	0
VN131004	1	39	1	1	2	43	2	1	0	0
VN131004	2	37	2	1	2	43	2	1	0	0
VN131004	3	14	2	5	1	43	2	2	0	0
VN131004	4	12	2	5	1	43	2	2	0	0
VN131004	5	5	2	5	2	0	2	2	0	0
VN131004	17	3	2	5	88	88	2	88	88	88
VN131005	1	30	1	1	2	43	2	1	0	5
VN131005	2	28	2	1	2	43	2	1	0	0
VN131005	17	1	2	5	88	88	2	88	88	88
VN131006	1	36	1	1	2	42	2	1	0	10
VN131006	2	30	2	1	2	43	2	1	0	0
VN131006	3	11	2	5	1	42	2	2	0	0
VN131007	1	37	1	1	2	44	2	1	20	0
VN131007	2	36	2	1	2	46	2	1	0	0
VN131007	3	12	1	5	1	43	2	2	0	0
VN131008	1	34	1	1	2	43	2	1	0	0
VN131008	2	34	2	1	2	43	2	1	0	0
VN131008	3	12	2	5	1	43	2	2	0	0
VN131009	1	33	1	1	2	43	2	1	4	5
VN131009	2	32	2	1	2	43	2	1	0	0
VN131009	17	0	2	5	88	88	2	88	88	88
VN131009	18	0	2	5	88	88	2	88	88	88
VN131010	1	40	1	1	2	44	2	1	5	4
VN131010	2	37	2	1	2	44	2	1	0	0
VN131010	3	13	2	5	1	43	2	2	0	0
VN131010	4	10	1	5	1	42	2	2	0	0
VN131010	17	2	1	5	88	88	2	88	88	88
VN131011	1	75	2	3	2	0	2	2	0	0
VN131011	2	46	2	1	2	43	2	1	0	0
VN131012	1	30	1	1	2	43	2	1	10	0
VN131012	2	28	2	1	2	44	2	1	0	0
VN131012	17	1	1	5	88	88	2	88	88	88
VN131013	1	33	1	1	2	43	2	1	10	0
VN131013	2	28	2	1	2	43	2	1	0	0
VN131013	17	1	2	5	88	88	2	88	88	88
VN131014	1	76	1	3	2	99	2	2	99	0
VN131014	2	74	2	3	2	99	2	2	0	0
VN131014	3	37	1	1	2	43	2	1	4	0
VN131014	4	36	2	1	2	43	2	1	0	0
VN131014	5	15	2	5	1	43	2	2	0	0
VN131014	17	3	1	5	88	88	2	88	88	88
VN131017	1	39	1	1	2	43	2	1	7	0
VN131017	2	34	2	1	2	46	2	1	0	0
VN131017	3	13	1	5	1	43	2	2	0	0
VN131019	1	31	1	1	2	44	2	1	0	0
VN131019	2	30	2	1	2	44	2	1	0	0
VN131019	17	4	1	5	88	88	2	88	88	88
VN131020	1	38	1	1	2	43	2	1	0	0
VN131020	2	33	2	1	2	43	2	1	0	0
VN131020	3	12	2	5	1	42	2	2	0	0
VN131020	4	11	2	5	1	42	2	2	0	0
VN131021	1	32	1	1	2	43	2	1	0	10
VN131021	2	28	2	1	2	43	2	1	0	0
VN131021	3	73	2	3	2	0	2	2	0	0
VN131022	1	62	1	3	2	0	2	2	0	0
VN131022	2	64	2	3	2	0	2	2	0	0
VN131022	3	30	1	1	2	43	2	1	10	0
VN131022	4	29	2	1	2	43	2	1	0	0
VN131022	17	4	2	5	88	88	2	88	88	88
VN131023	1	73	1	3	2	0	2	2	0	13
VN131023	2	35	1	1	2	45	2	1	0	0
VN131023	3	34	2	1	2	43	2	1	0	0
VN131023	4	10	1	5	1	42	2	2	0	0
VN131023	17	4	1	5	88	88	2	88	88	88
VN131024	1	71	2	3	2	0	2	2	0	0
VN131024	2	33	1	1	2	43	2	1	0	0
VN131024	3	28	2	1	2	43	2	1	0	0
VN131024	17	4	1	5	88	88	2	88	88	88
VN131025	1	74	1	3	2	42	2	2	0	0
VN131025	2	71	2	3	2	0	2	2	0	0
VN131025	3	30	1	1	2	43	2	1	0	0
VN131025	4	28	2	1	2	43	2	1	0	0
VN131025	5	5	2	5	2	0	2	2	0	0
VN131026	1	68	2	3	2	42	2	2	0	0
VN131026	2	40	1	1	2	43	2	1	0	0
VN131026	3	36	2	1	2	43	2	1	0	0
VN131026	4	13	2	5	1	43	2	2	0	0
VN131026	5	11	2	5	1	42	2	2	0	0
VN131026	17	4	2	5	88	88	2	88	88	88
VN131026	18	2	2	5	88	88	2	88	88	88
VN131027	1	79	2	3	2	0	1	2	0	0
VN131027	2	40	1	1	2	43	2	1	0	0
VN131027	3	38	2	1	2	43	2	1	0	0
VN131027	4	14	2	5	1	43	2	2	0	0
VN131027	5	10	2	5	1	42	2	2	0	0
VN131028	1	38	1	1	2	43	2	1	10	0
VN131028	2	34	2	1	2	43	2	1	0	0
VN131028	3	11	2	5	1	42	2	2	0	0
VN131028	4	6	2	5	2	0	2	2	0	0
VN131028	17	0	1	5	88	88	2	88	88	88
VN131030	1	44	1	1	2	43	2	1	0	4
VN131030	2	44	2	1	2	43	2	1	0	0
VN131030	3	17	2	5	1	44	2	2	0	0
VN131030	4	15	1	5	1	43	2	2	0	0
VN131030	5	12	2	5	1	43	2	2	0	0
VN131031	1	77	1	3	2	42	2	1	0	0
VN131031	2	47	1	1	2	43	1	1	0	3
VN131031	3	47	2	1	2	42	2	1	0	0
VN131031	4	17	2	5	1	44	2	1	0	0
VN131031	5	15	2	5	1	43	2	1	0	0
VN131033	1	36	1	1	2	43	2	1	0	10
VN131033	2	29	2	1	2	43	2	1	0	0
VN131033	17	4	2	5	88	88	2	88	88	88
VN131036	1	32	1	1	2	99	2	1	7	0
VN131036	2	28	2	1	2	0	2	1	0	0
VN131037	1	34	1	1	2	43	2	1	4	0
VN131037	2	32	2	1	2	43	2	1	0	0
VN131037	3	10	1	5	1	42	2	2	0	0
VN131038	1	33	1	1	2	43	2	1	0	10
VN131038	2	30	2	1	2	43	2	1	0	0
VN131038	3	10	1	5	1	42	2	2	0	0
VN131039	1	64	2	3	2	99	2	1	0	0
VN131039	2	32	1	1	2	43	2	1	10	0
VN131039	3	30	2	1	2	43	2	1	0	0
VN131039	4	11	1	5	1	42	2	2	0	0
VN131040	1	33	1	1	2	44	2	1	0	0
VN131040	2	27	2	1	2	43	2	1	0	0
VN131040	17	2	2	5	88	88	2	88	88	88
VN131041	1	31	1	1	2	43	2	1	0	0
VN131041	2	30	2	1	2	43	2	1	0	0
VN131041	3	10	1	5	1	42	2	2	0	0
VN131042	1	38	1	1	2	43	2	1	0	0
VN131042	2	35	2	1	2	43	2	1	0	0
VN131042	3	14	2	5	2	42	2	1	0	0
VN131042	4	11	2	5	1	42	2	2	0	0
VN131043	1	35	1	1	2	42	2	1	2	10
VN131043	2	29	2	1	2	42	2	1	0	0
VN131043	17	3	2	5	88	88	2	88	88	88
VN131044	3	35	1	1	2	43	2	1	0	0
VN131044	4	33	2	1	2	43	2	1	0	0
VN131044	5	11	1	5	1	42	2	2	0	0
VN131045	1	34	1	1	2	43	2	1	4	20
VN131045	2	29	2	1	2	43	2	1	0	0
VN131045	3	10	1	5	1	42	2	2	0	0
VN131046	1	53	1	1	2	43	2	1	0	10
VN131046	2	47	2	1	2	43	2	1	0	0
VN131046	3	10	2	5	1	42	2	2	0	0
VN131047	1	38	2	1	2	43	2	1	0	5
VN131047	2	37	1	1	2	43	2	1	0	0
VN131047	3	14	1	5	1	43	2	1	0	0
VN131047	4	11	1	5	1	43	2	2	0	0
VN131048	1	38	2	1	2	43	2	1	0	0
VN131048	2	32	1	1	2	0	2	1	0	4
VN131048	3	5	1	5	2	0	2	2	0	0
VN131049	1	36	1	1	2	43	2	1	0	0
VN131049	2	33	2	1	2	43	2	1	0	0
VN131049	3	13	1	5	1	43	2	2	0	0
VN131050	1	37	1	1	2	43	2	1	0	0
VN131050	2	30	2	1	2	43	2	1	0	0
VN131050	3	10	1	5	1	42	2	2	0	0
VN131051	1	39	1	1	2	45	2	1	10	2
VN131051	2	34	2	1	2	45	2	1	0	0
VN131051	3	13	2	5	1	43	2	2	0	0
VN131052	1	75	1	3	2	0	2	2	0	0
VN131052	2	35	1	1	2	44	2	1	0	0
VN131052	3	33	2	1	2	43	2	1	0	0
VN131052	4	10	2	5	1	42	2	2	0	0
VN131053	1	31	1	1	2	43	2	1	4	4
VN131053	2	30	2	1	2	43	2	1	0	0
VN131053	17	2	2	5	88	88	2	88	88	88
VN131054	1	60	2	3	2	0	2	2	0	0
VN131054	2	37	1	1	2	44	2	1	3	2
VN131054	3	32	2	1	2	44	2	1	0	0
VN131054	4	5	2	5	2	0	2	2	0	0
VN131055	1	36	1	1	2	43	2	1	0	10
VN131055	2	36	2	1	2	43	2	1	0	0
VN131055	3	11	1	5	1	42	2	2	0	0
VN131056	1	43	1	1	2	42	2	1	0	2
VN131056	2	43	2	1	2	43	2	1	0	0
VN131056	3	13	2	5	1	43	2	2	0	0
VN131056	4	10	1	5	1	42	2	2	0	0
VN131058	1	31	2	1	2	44	2	1	0	0
VN141001	1	64	1	3	2	0	2	1	0	6
VN141001	2	41	1	1	2	43	2	1	0	0
VN141001	3	10	2	5	1	42	2	2	0	0
VN141002	1	38	1	1	2	43	2	1	0	20
VN141002	2	33	2	1	2	0	2	1	0	0
VN141002	3	14	2	5	1	43	2	2	0	0
VN141002	4	11	1	5	1	42	2	2	0	0
VN141003	1	73	2	3	2	0	2	2	0	0
VN141003	2	38	1	1	2	43	2	1	0	2
VN141003	3	37	2	1	2	43	2	1	0	0
VN141003	4	14	2	5	1	43	2	2	0	0
VN141003	5	11	1	5	1	42	2	2	0	0
VN141004	1	33	1	1	2	44	2	1	0	0
VN141004	2	29	2	1	2	42	2	1	0	0
VN141004	3	6	1	5	2	0	2	2	0	0
VN141005	1	54	2	3	2	0	2	1	10	0
VN141005	2	35	1	1	2	43	2	1	0	0
VN141005	3	30	2	1	2	42	2	1	0	0
VN141005	4	10	2	5	1	42	2	1	0	0
VN141006	1	32	1	1	1	44	2	1	7	0
VN141006	2	30	2	1	2	42	2	1	0	0
VN141006	3	5	2	5	2	0	2	2	0	0
VN141007	1	35	1	1	2	44	2	1	1	6
VN141007	2	30	2	1	2	43	2	1	0	0
VN141007	17	4	1	5	88	88	2	88	88	88
VN141008	1	31	1	4	2	45	2	1	0	0
VN141008	2	30	2	1	2	44	2	1	0	0
VN141008	3	30	1	1	2	44	2	1	0	0
VN141008	17	0	1	5	88	88	2	88	88	88
VN141009	1	72	2	3	2	0	2	1	99	0
VN141009	2	38	1	1	2	46	2	1	0	0
VN141009	3	32	2	1	2	43	2	1	0	0
VN141009	4	12	2	5	1	43	2	2	0	0
VN141009	5	10	2	5	1	42	2	2	0	0
VN141010	1	35	1	1	2	42	2	1	10	15
VN141010	2	32	2	1	2	43	2	1	0	0
VN141010	3	10	2	5	1	42	2	2	0	0
VN141010	4	5	1	5	2	0	2	2	0	0
VN141011	2	38	1	1	2	45	2	1	0	0
VN141011	3	27	2	1	2	43	2	1	0	0
VN141011	4	6	1	5	2	0	2	2	0	0
VN141012	1	34	1	1	2	42	2	1	0	99
VN141012	2	33	2	1	2	0	2	1	0	0
VN141012	3	10	1	5	1	42	2	2	0	0
VN141013	1	38	1	1	2	99	2	1	0	0
VN141013	2	31	2	1	2	42	2	1	0	0
VN141013	3	12	1	5	1	43	2	2	0	0
VN141014	1	36	1	1	2	42	2	1	0	99
VN141014	2	31	2	1	2	43	2	1	0	0
VN141014	3	10	1	5	1	42	2	2	0	0
VN141015	1	31	1	1	2	42	2	2	0	20
VN141015	2	29	2	1	2	42	2	1	0	0
VN141015	17	2	2	5	88	88	2	88	88	88
VN141016	1	73	2	3	2	0	2	1	0	0
VN141016	2	38	1	1	2	43	2	1	8	0
VN141016	3	33	2	1	2	43	2	1	0	0
VN141016	4	12	1	5	1	43	2	2	0	0
VN141016	5	10	2	5	1	42	2	2	0	0
VN141017	1	45	1	1	2	43	2	1	0	10
VN141017	2	39	2	1	2	0	2	1	0	0
VN141017	3	14	2	5	2	42	2	1	0	0
VN141017	4	12	1	5	1	43	2	1	0	0
VN141017	5	10	2	5	1	42	2	1	0	0
VN141018	1	54	2	3	2	0	2	1	0	0
VN141018	2	30	1	1	2	43	2	1	0	0
VN141018	3	27	2	1	2	43	2	1	0	0
VN141019	1	40	1	1	2	43	2	1	0	40
VN141019	2	34	2	1	2	0	2	1	0	0
VN141019	3	15	2	5	2	43	2	2	0	0
VN141019	4	13	2	5	1	43	2	2	0	0
VN141019	5	10	2	5	1	42	2	2	0	0
VN141020	1	33	1	1	2	0	2	1	20	0
VN141020	2	27	2	1	2	42	2	1	0	0
VN141020	17	2	2	5	88	88	2	88	88	88
VN141025	1	36	1	1	2	43	2	1	3	0
VN141025	2	31	2	1	2	43	2	1	0	0
VN141025	3	11	1	5	1	42	2	2	0	0
VN141026	1	31	2	1	2	42	2	1	0	0
VN141027	1	36	1	1	2	42	2	1	99	99
VN141027	2	31	2	1	2	44	2	1	0	0
VN141027	3	9	2	5	1	42	2	2	0	0
VN141027	17	4	2	5	88	88	2	88	88	88
VN141028	1	39	1	1	2	43	2	1	0	0
VN141028	2	35	2	1	2	43	2	1	0	0
VN141028	3	13	2	5	1	43	2	2	0	0
VN141028	4	10	2	5	1	42	2	2	0	0
VN141029	1	33	1	1	2	43	2	1	10	0
VN141029	2	31	2	1	2	43	2	1	0	0
VN141029	3	10	2	5	1	42	2	2	0	0
VN141030	1	29	1	1	2	43	2	1	0	0
VN141030	2	27	2	1	2	43	2	1	0	0
VN141030	17	4	1	5	88	88	2	88	88	88
VN141031	1	74	1	3	2	43	2	2	0	0
VN141031	2	33	1	1	2	43	2	1	10	0
VN141031	3	28	2	1	2	43	2	1	0	0
VN141031	4	6	2	5	2	0	2	2	0	0
VN141032	1	36	1	1	2	44	2	1	99	0
VN141032	2	32	2	1	2	42	2	1	0	0
VN141032	3	10	1	5	1	42	2	2	0	0
VN141033	1	37	1	1	2	43	2	1	20	0
VN141033	2	34	2	1	2	0	2	1	0	0
VN141033	3	14	1	5	1	43	2	2	0	0
VN141033	4	12	1	5	1	43	2	2	0	0
VN141034	1	72	1	3	2	43	2	2	0	0
VN141034	2	35	1	1	2	42	2	1	6	0
VN141034	3	32	2	1	2	42	2	1	0	0
VN141034	4	11	1	5	1	42	2	2	0	0
VN141035	1	35	1	1	2	43	2	1	0	0
VN141035	2	31	2	1	2	42	2	1	0	0
VN141035	3	11	1	5	1	42	2	2	0	0
VN141036	1	33	1	1	2	43	2	1	10	0
VN141036	2	29	2	1	2	42	2	1	0	0
VN141036	3	6	1	5	2	0	2	2	0	0
VN141037	1	67	1	3	2	0	1	2	0	0
VN141037	2	68	2	3	2	0	1	2	0	0
VN141037	3	34	1	1	2	42	2	1	0	10
VN141037	4	31	2	1	2	42	2	1	0	0
VN141037	5	9	1	5	1	42	2	2	0	0
VN141037	17	0	1	5	88	88	2	88	88	88
VN141039	1	35	1	1	2	43	2	1	3	0
VN141039	2	28	2	1	2	0	2	1	0	0
VN141039	3	6	1	5	2	0	2	2	0	0
VN141040	1	36	1	1	2	42	2	1	99	99
VN141040	2	34	2	1	2	42	2	1	0	0
VN141040	3	12	1	5	1	43	2	2	0	0
VN141041	1	36	2	1	2	43	2	1	0	0
VN141041	2	12	2	5	2	42	2	2	0	0
VN141041	3	6	1	5	2	0	2	2	0	0
VN141042	1	34	1	1	2	42	2	1	3	0
VN141042	2	33	2	1	2	42	2	1	0	0
VN141042	3	10	2	5	1	42	2	2	0	0
VN141042	17	3	1	5	88	88	2	88	88	88
VN141043	1	72	2	3	2	0	2	1	0	0
VN141043	2	36	1	1	2	0	2	1	2	0
VN141043	3	34	2	1	2	0	2	1	0	0
VN141043	4	10	2	5	1	42	2	2	0	0
VN141044	1	33	1	1	2	42	2	1	5	0
VN141044	2	31	2	1	2	42	2	1	0	0
VN141044	3	5	1	5	2	0	2	2	0	0
VN141045	1	38	1	1	2	43	2	1	0	0
VN141045	2	35	2	1	2	43	2	1	0	0
VN141045	3	10	2	5	1	42	2	2	0	0
VN141045	4	5	2	5	2	0	2	2	0	0
