CHILDCODE	ACTIDR5	ACTR5	ACTOWNR5	ACTMTHR5	ACTDAYR5	ACTHRSR5	PYMRECR5	PDCASHR5	PDKINDR5	PDTIMER5	PDNMPCR5	KEEPMYR5
80036	1	2	1	12	30	3	0	 	 	 	 	 
80036	2	7	1	12	20	3	0	 	 	 	 	 
80036	3	1	2	3	5	9	1	200	 	3	 	0
80037	1	1	1	2	15	5	0	 	 	 	 	 
80037	2	2	1	12	20	4	0	 	 	 	 	 
80038	1	1	1	1	15	5	0	 	 	 	 	 
80038	2	6	2	1	20	6	1	50	 	2	 	2
80039	1	2	1	12	15	3	0	 	 	 	 	 
80040	1	2	1	10	30	4	0	 	 	 	 	 
80040	2	1	1	2	2	15	0	 	 	 	 	 
80041	1	7	1	11	15	4	0	 	 	 	 	 
80041	2	2	1	2	20	1	0	 	 	 	 	 
80042	1	7	1	12	30	4	0	 	 	 	 	 
80042	2	2	1	12	30	2	0	 	 	 	 	 
80042	3	1	1	2	10	4	0	 	 	 	 	 
80043	1	2	1	12	30	2	0	 	 	 	 	 
80043	2	1	1	3	10	6	0	 	 	 	 	 
80045	1	2	1	12	30	4	0	 	 	 	 	 
80045	2	5	2	12	3	3	1	140	 	4	 	0
80046	1	2	1	12	30	2	0	 	 	 	 	 
80046	2	1	1	3	10	5	0	 	 	 	 	 
80046	3	7	1	12	30	4	0	 	 	 	 	 
80047	1	2	1	12	30	4	0	 	 	 	 	 
80049	1	1	1	1	15	5	0	 	 	 	 	 
80049	2	2	1	12	20	5	0	 	 	 	 	 
80050	1	1	1	3	30	4	1	50	 	3	 	2
80050	2	2	1	10	15	2	0	 	 	 	 	 
80051	1	2	1	12	15	1	0	 	 	 	 	 
80052	1	2	1	12	30	2	0	 	 	 	 	 
80052	2	5	3	2	20	5	1	100	 	4	 	0
80052	3	1	1	1	10	4	0	 	 	 	 	 
80053	1	4	1	10	8	4	0	 	 	 	 	 
80053	2	7	1	2	15	4	0	 	 	 	 	 
80054	1	7	1	10	15	5	0	 	 	 	 	 
80054	2	2	1	9	10	2	0	 	 	 	 	 
80055	1	7	2	9	30	9	1	2000	 	5	 	0
80055	2	2	1	3	30	2	0	 	 	 	 	 
80055	3	1	2	1	4	2	1	20	 	2	 	0
80056	1	1	1	3	10	6	0	 	 	 	 	 
80057	1	2	1	11	30	5	0	 	 	 	 	 
80057	2	1	1	1	15	7	0	 	 	 	 	 
80058	1	2	1	12	30	4	0	 	 	 	 	 
80059	1	1	1	4	15	4	0	 	 	 	 	 
80059	2	2	1	3	30	1	0	 	 	 	 	 
80060	1	2	1	12	20	5	0	 	 	 	 	 
80060	2	1	1	1	15	6	0	 	 	 	 	 
80061	1	2	1	10	30	4	0	 	 	 	 	 
80061	2	1	1	2	8	4	0	 	 	 	 	 
80062	1	7	1	12	15	4	0	 	 	 	 	 
80062	2	1	1	2	10	4	0	 	 	 	 	 
80062	3	2	1	6	10	1	0	 	 	 	 	 
80063	1	2	1	12	30	4	0	 	 	 	 	 
80065	1	2	1	12	30	3	0	 	 	 	 	 
80065	2	7	1	6	30	3	0	 	 	 	 	 
80065	3	1	1	3	10	5	0	 	 	 	 	 
80066	1	7	1	12	30	4	0	 	 	 	 	 
80067	1	2	1	12	30	2	0	 	 	 	 	 
80068	1	2	1	11	30	8	0	 	 	 	 	 
80069	1	2	1	12	20	5	0	 	 	 	 	 
80069	2	1	1	1	10	6	0	 	 	 	 	 
80069	3	6	2	4	2	10	1	100	 	2	 	2
80070	1	2	1	12	30	3	0	 	 	 	 	 
80070	2	1	1	3	10	4	0	 	 	 	 	 
80071	1	6	2	3	30	4	1	200	 	4	 	2
80072	1	2	1	12	30	3	0	 	 	 	 	 
80072	2	1	1	6	10	5	0	 	 	 	 	 
80073	1	2	1	12	20	4	0	 	 	 	 	 
80073	2	1	1	1	10	4	0	 	 	 	 	 
80074	1	2	1	12	20	5	0	 	 	 	 	 
80074	2	1	1	2	15	6	0	 	 	 	 	 
80075	1	2	1	12	20	5	0	 	 	 	 	 
80075	2	1	1	1	1	5	0	 	 	 	 	 
80076	1	2	1	12	10	4	0	 	 	 	 	 
80078	1	2	1	12	30	3	0	 	 	 	 	 
80078	2	5	1	8	15	4	0	 	 	 	 	 
80079	1	2	1	12	20	5	0	 	 	 	 	 
80079	2	1	1	1	10	6	0	 	 	 	 	 
80079	3	6	2	1	7	4	1	50	 	2	 	2
80080	1	2	1	12	30	3	0	 	 	 	 	 
80081	1	2	1	12	30	4	0	 	 	 	 	 
80082	1	2	1	12	30	4	0	 	 	 	 	 
80082	2	1	1	2	10	5	0	 	 	 	 	 
80083	1	6	2	1	15	4	1	30	 	2	 	2
80083	2	1	1	1	5	6	0	 	 	 	 	 
80084	1	2	1	12	30	3	0	 	 	 	 	 
80084	2	1	3	3	10	6	1	40	 	2	 	0
80085	1	1	1	1	15	6	0	 	 	 	 	 
80086	1	2	1	12	30	3	0	 	 	 	 	 
80087	1	2	1	12	15	6	0	 	 	 	 	 
80087	2	1	1	2	10	4	0	 	 	 	 	 
80088	1	2	1	12	20	4	0	 	 	 	 	 
80088	2	1	1	1	10	5	0	 	 	 	 	 
80088	3	6	2	2	10	6	1	70	 	2	 	2
80089	1	2	1	12	30	3	0	 	 	 	 	 
80089	2	1	3	3	10	6	1	30	 	2	 	0
80090	1	2	1	12	30	4	0	 	 	 	 	 
80091	1	2	1	12	30	3	0	 	 	 	 	 
80091	2	1	3	2	10	8	1	80	 	2	 	0
80092	1	2	1	12	30	4	0	 	 	 	 	 
80093	1	2	1	12	30	4	0	 	 	 	 	 
80094	1	7	1	10	22	5	0	 	 	 	 	 
80094	2	1	1	1	10	8	0	 	 	 	 	 
80095	1	7	1	8	20	6	0	 	 	 	 	 
80095	2	1	1	4	15	8	0	 	 	 	 	 
80096	1	1	1	1	10	6	0	 	 	 	 	 
80096	2	2	1	12	5	2	0	 	 	 	 	 
80097	1	2	1	12	30	3	0	 	 	 	 	 
80097	2	1	1	2	10	6	0	 	 	 	 	 
80098	1	2	1	12	30	4	0	 	 	 	 	 
80098	2	6	2	3	26	10	1	1200	 	4	 	0
80099	1	2	1	12	30	5	0	 	 	 	 	 
80099	2	1	1	2	15	4	0	 	 	 	 	 
80099	3	6	1	1	2	10	1	100	 	2	 	2
80100	1	2	1	12	30	4	0	 	 	 	 	 
80100	2	3	1	12	20	2	0	 	 	 	 	 
80100	3	4	1	3	4	2	1	40	 	2	 	0
90001	1	1	1	10	15	4	0	 	 	 	 	 
90001	2	1	2	2	15	8	1	80	 	2	 	2
90001	3	2	1	12	10	2	0	 	 	 	 	 
90002	1	7	1	10	15	4	0	 	 	 	 	 
90002	2	1	1	4	12	4	0	 	 	 	 	 
90002	3	2	1	6	4	10	0	 	 	 	 	 
90003	1	1	1	4	15	6	0	 	 	 	 	 
90003	2	2	1	12	30	4	0	 	 	 	 	 
90003	3	1	2	3	15	8	1	70	 	2	 	0
90004	1	1	1	3	10	6	0	 	 	 	 	 
90004	2	2	1	12	30	3	0	 	 	 	 	 
90004	3	7	1	6	15	3	0	 	 	 	 	 
90005	1	2	1	12	30	2	0	 	 	 	 	 
90005	2	7	1	3	15	2	0	 	 	 	 	 
90006	1	1	1	12	15	5	0	 	 	 	 	 
90006	2	2	1	4	10	4	0	 	 	 	 	 
90007	1	1	1	4	15	4	0	 	 	 	 	 
90007	2	7	1	8	20	4	0	 	 	 	 	 
90007	3	2	1	12	30	1	0	 	 	 	 	 
90008	1	1	1	3	10	4	0	 	 	 	 	 
90008	2	2	1	12	10	5	0	 	 	 	 	 
90009	1	2	1	12	30	4	0	 	 	 	 	 
90010	1	2	1	12	30	4	0	 	 	 	 	 
90010	2	1	1	2	10	3	0	 	 	 	 	 
90011	1	2	1	12	18	5	0	 	 	 	 	 
90011	2	1	1	2	10	6	0	 	 	 	 	 
90012	1	2	1	12	20	4	0	 	 	 	 	 
90012	2	1	1	4	10	5	0	 	 	 	 	 
90012	3	1	2	2	10	6	1	140	 	3	 	1
90013	1	2	1	12	30	5	0	 	 	 	 	 
90014	1	2	1	12	15	4	0	 	 	 	 	 
90015	1	2	1	12	30	2	0	 	 	 	 	 
90016	1	1	1	6	10	6	0	 	 	 	 	 
90016	2	2	1	12	30	3	0	 	 	 	 	 
90017	1	2	1	12	30	4	0	 	 	 	 	 
90017	2	1	1	4	15	6	0	 	 	 	 	 
90018	1	1	1	10	15	6	0	 	 	 	 	 
90018	2	2	1	12	10	4	0	 	 	 	 	 
90019	1	2	1	12	30	3	0	 	 	 	 	 
90020	1	2	1	12	30	2	0	 	 	 	 	 
90020	2	4	1	12	16	3	0	 	 	 	 	 
90020	3	7	1	6	15	3	0	 	 	 	 	 
90021	1	2	1	12	30	4	0	 	 	 	 	 
90021	2	1	1	1	2	8	0	 	 	 	 	 
90022	1	2	1	12	20	2	0	 	 	 	 	 
90022	2	1	1	12	6	6	0	 	 	 	 	 
90023	1	2	1	2	30	6	0	 	 	 	 	 
90024	1	2	1	12	12	5	0	 	 	 	 	 
90025	1	2	1	12	30	2	0	 	 	 	 	 
90025	2	1	1	2	15	4	0	 	 	 	 	 
90025	3	7	1	6	20	4	0	 	 	 	 	 
90026	1	2	1	12	30	5	0	 	 	 	 	 
90026	2	1	1	4	8	4	0	 	 	 	 	 
90027	1	1	1	4	10	3	0	 	 	 	 	 
90027	2	2	1	12	15	4	0	 	 	 	 	 
90028	1	2	1	12	20	2	0	 	 	 	 	 
90028	2	3	1	12	20	1	0	 	 	 	 	 
90028	3	1	1	3	10	6	0	 	 	 	 	 
90030	1	2	1	12	30	4	0	 	 	 	 	 
90031	1	1	1	4	10	6	0	 	 	 	 	 
90031	2	2	1	12	30	3	0	 	 	 	 	 
90031	3	7	1	6	15	4	0	 	 	 	 	 
90033	1	2	1	12	16	4	0	 	 	 	 	 
90033	2	1	1	2	10	6	0	 	 	 	 	 
90034	1	2	1	12	30	4	0	 	 	 	 	 
90034	2	1	2	2	2	7	1	30	 	2	 	1
90035	1	1	1	12	15	5	0	 	 	 	 	 
90035	2	2	1	12	15	3	0	 	 	 	 	 
90036	1	2	1	12	30	3	0	 	 	 	 	 
90037	1	2	1	12	30	3	0	 	 	 	 	 
90037	2	7	1	5	15	3	0	 	 	 	 	 
90038	1	2	1	12	30	4	0	 	 	 	 	 
90038	2	3	1	12	30	2	0	 	 	 	 	 
90039	1	2	1	12	20	5	0	 	 	 	 	 
90039	2	1	1	4	10	5	0	 	 	 	 	 
90040	1	1	1	3	10	3	0	 	 	 	 	 
90040	2	2	1	12	30	2	0	 	 	 	 	 
90040	3	7	1	5	15	3	0	 	 	 	 	 
90040	4	6	2	4	10	8	1	30	 	2	 	0
90041	1	1	1	4	30	4	0	 	 	 	 	 
90041	2	2	1	12	30	2	0	 	 	 	 	 
90042	1	2	1	12	30	6	0	 	 	 	 	 
90042	2	1	1	3	2	4	0	 	 	 	 	 
90043	1	2	1	12	30	3	0	 	 	 	 	 
90043	2	1	1	4	15	6	0	 	 	 	 	 
90044	1	2	1	12	30	3	0	 	 	 	 	 
90044	2	3	1	12	20	2	0	 	 	 	 	 
90045	1	1	1	4	15	4	0	 	 	 	 	 
90045	2	7	1	8	30	4	0	 	 	 	 	 
90045	3	2	1	6	15	1	0	 	 	 	 	 
90046	1	2	1	12	30	5	0	 	 	 	 	 
90047	1	2	1	12	25	5	0	 	 	 	 	 
90047	2	1	1	4	10	4	0	 	 	 	 	 
90048	1	2	1	12	15	5	0	 	 	 	 	 
90048	2	1	1	12	20	2	0	 	 	 	 	 
90049	1	2	1	10	30	4	0	 	 	 	 	 
90049	2	1	2	2	15	8	1	50	 	2	 	2
90050	1	2	1	12	30	5	0	 	 	 	 	 
90051	1	7	1	5	30	4	0	 	 	 	 	 
90051	2	1	1	3	15	4	0	 	 	 	 	 
90051	3	2	1	3	10	2	0	 	 	 	 	 
90052	1	2	1	12	15	3	0	 	 	 	 	 
90052	2	1	1	2	10	6	0	 	 	 	 	 
90053	1	1	2	2	15	4	0	 	 	 	 	 
90053	2	7	1	2	30	5	0	 	 	 	 	 
90053	3	2	1	4	15	2	0	 	 	 	 	 
90054	1	7	1	2	15	6	0	 	 	 	 	 
90054	2	1	1	2	10	4	0	 	 	 	 	 
90055	1	1	1	12	30	3	0	 	 	 	 	 
90055	2	2	3	6	15	6	1	650	 	4	 	0
90056	1	2	2	12	30	4	0	 	 	 	 	 
90056	2	1	1	2	10	8	0	 	 	 	 	 
90057	1	2	1	12	30	6	0	 	 	 	 	 
90057	2	1	1	3	4	8	0	 	 	 	 	 
90058	1	2	1	12	30	4	0	 	 	 	 	 
90058	2	1	1	2	10	3	0	 	 	 	 	 
90059	1	1	1	5	10	5	0	 	 	 	 	 
90059	2	3	1	10	15	4	0	 	 	 	 	 
90060	1	1	1	12	8	5	0	 	 	 	 	 
90060	2	1	2	1	7	9	1	160	 	2	 	1
90061	1	2	1	12	15	4	0	 	 	 	 	 
90062	1	2	1	12	30	4	0	 	 	 	 	 
90063	1	1	1	6	20	5	0	 	 	 	 	 
90063	2	2	1	12	15	3	0	 	 	 	 	 
90064	1	2	1	12	30	3	0	 	 	 	 	 
90065	1	2	1	12	30	3	0	 	 	 	 	 
90065	2	3	1	1	30	3	0	 	 	 	 	 
90066	1	2	1	10	30	3	0	 	 	 	 	 
90066	2	1	1	1	10	6	0	 	 	 	 	 
90067	1	2	1	12	30	4	0	 	 	 	 	 
90067	2	1	1	3	3	6	0	 	 	 	 	 
90067	3	3	1	12	30	2	0	 	 	 	 	 
90068	1	2	1	12	30	3	0	 	 	 	 	 
90069	1	2	1	12	20	4	0	 	 	 	 	 
90070	1	2	1	12	30	4	0	 	 	 	 	 
90071	1	1	1	3	5	6	0	 	 	 	 	 
90071	2	2	1	12	1	3	0	 	 	 	 	 
90072	1	1	1	12	30	4	0	 	 	 	 	 
90072	2	2	2	12	30	1	0	 	 	 	 	 
90073	1	1	3	3	15	8	1	30	 	2	 	0
90073	2	2	1	12	30	3	0	 	 	 	 	 
90075	1	1	1	4	3	6	0	 	 	 	 	 
90075	2	2	1	12	30	3	0	 	 	 	 	 
90076	1	2	1	12	30	4	0	 	 	 	 	 
90076	2	1	1	4	3	5	0	 	 	 	 	 
90077	1	2	1	12	30	3	0	 	 	 	 	 
90077	2	1	1	5	10	2	0	 	 	 	 	 
90078	1	7	1	10	30	4	0	 	 	 	 	 
90078	2	1	1	2	10	4	0	 	 	 	 	 
90079	1	1	1	3	15	7	0	 	 	 	 	 
90079	2	2	1	7	15	1	0	 	 	 	 	 
90079	3	7	1	1	1	4	0	 	 	 	 	 
90080	1	2	1	12	15	4	0	 	 	 	 	 
90081	1	1	1	4	15	5	0	 	 	 	 	 
90081	2	2	1	12	30	4	0	 	 	 	 	 
90084	1	7	1	6	15	5	0	 	 	 	 	 
90084	2	2	1	4	10	4	0	 	 	 	 	 
90084	3	1	1	6	15	2	0	 	 	 	 	 
90085	1	2	1	12	15	4	0	 	 	 	 	 
90086	1	2	1	12	20	4	0	 	 	 	 	 
90086	2	1	1	4	10	5	0	 	 	 	 	 
90087	1	2	1	12	30	2	0	 	 	 	 	 
90087	2	1	3	5	15	8	1	80	 	6	80	0
90088	1	2	1	12	30	3	0	 	 	 	 	 
90089	1	2	1	12	25	3	0	 	 	 	 	 
90089	2	1	1	1	10	6	0	 	 	 	 	 
90090	1	2	1	12	25	4	0	 	 	 	 	 
90090	2	1	1	2	10	6	0	 	 	 	 	 
90092	1	1	1	4	15	5	0	 	 	 	 	 
90092	2	2	1	12	15	2	0	 	 	 	 	 
90093	1	7	1	8	30	4	0	 	 	 	 	 
90093	2	1	1	3	15	4	0	 	 	 	 	 
90093	3	3	1	12	30	1	0	 	 	 	 	 
90094	1	2	1	12	30	5	0	 	 	 	 	 
90094	2	2	1	2	3	3	0	 	 	 	 	 
90095	1	2	1	12	30	3	0	 	 	 	 	 
90095	2	3	1	12	30	2	0	 	 	 	 	 
90096	1	2	1	12	30	3	0	 	 	 	 	 
100001	1	2	1	12	30	3	0	 	 	 	 	 
100001	2	3	1	12	30	2	0	 	 	 	 	 
100003	1	2	1	12	30	4	0	 	 	 	 	 
100005	1	1	1	12	30	4	0	 	 	 	 	 
100005	2	4	1	12	20	1	0	 	 	 	 	 
100005	3	2	1	12	30	2	0	 	 	 	 	 
100006	1	2	1	12	28	2	0	 	 	 	 	 
100007	1	2	1	11	15	5	0	 	 	 	 	 
100008	1	2	1	12	28	3	0	 	 	 	 	 
100009	1	2	1	12	30	2	0	 	 	 	 	 
100010	1	1	1	12	30	2	0	 	 	 	 	 
100010	2	4	1	12	15	1	0	 	 	 	 	 
100010	3	2	1	12	30	2	0	 	 	 	 	 
100011	1	2	1	12	30	3	0	 	 	 	 	 
100012	1	4	1	12	30	4	0	 	 	 	 	 
100014	1	2	1	12	20	3	0	 	 	 	 	 
100015	1	1	1	6	30	4	0	 	 	 	 	 
100015	2	2	1	12	10	2	0	 	 	 	 	 
100016	1	2	1	12	26	3	0	 	 	 	 	 
100017	1	2	1	12	30	4	0	 	 	 	 	 
100017	2	6	2	6	30	1	1	200	 	4	 	1
100018	1	2	1	12	30	1	0	 	 	 	 	 
100019	1	2	1	12	28	4	0	 	 	 	 	 
100019	2	3	1	12	22	2	0	 	 	 	 	 
100020	1	2	1	12	30	3	0	 	 	 	 	 
100020	2	3	1	12	30	4	0	 	 	 	 	 
100021	1	3	1	6	30	3	0	 	 	 	 	 
100021	2	2	1	7	24	1	0	 	 	 	 	 
100022	1	7	2	12	30	4	1	300	 	4	 	1
100022	2	2	1	12	24	2	0	 	 	 	 	 
100023	1	2	1	12	30	3	0	 	 	 	 	 
100023	2	3	1	12	24	2	0	 	 	 	 	 
100024	1	3	1	12	30	2	0	 	 	 	 	 
100024	2	2	1	12	30	2	0	 	 	 	 	 
100025	1	2	1	12	30	2	0	 	 	 	 	 
100026	1	2	1	12	25	5	0	 	 	 	 	 
100027	1	2	1	12	25	2	0	 	 	 	 	 
100028	1	2	1	12	30	2	0	 	 	 	 	 
100028	2	3	1	12	25	1	0	 	 	 	 	 
100029	1	2	1	12	26	4	0	 	 	 	 	 
100030	1	2	1	12	28	4	0	 	 	 	 	 
100031	1	5	1	12	26	8	1	30	 	2	 	0
100032	1	2	1	12	30	3	0	 	 	 	 	 
100033	1	2	1	12	27	5	0	 	 	 	 	 
100034	1	2	1	12	20	6	0	 	 	 	 	 
100034	2	3	1	12	25	5	0	 	 	 	 	 
100035	1	1	1	12	30	5	0	 	 	 	 	 
100036	1	2	1	5	30	4	0	 	 	 	 	 
100036	2	3	1	4	24	6	0	 	 	 	 	 
100037	1	2	1	12	30	4	0	 	 	 	 	 
100037	2	3	1	12	30	3	0	 	 	 	 	 
100038	1	1	1	12	30	2	0	 	 	 	 	 
100038	2	2	1	12	13	2	0	 	 	 	 	 
100038	3	3	1	12	20	1	0	 	 	 	 	 
100039	1	2	1	12	26	2	0	 	 	 	 	 
100041	1	2	1	12	30	3	0	 	 	 	 	 
100041	2	3	1	12	30	1	0	 	 	 	 	 
100042	1	2	1	12	30	3	0	 	 	 	 	 
100042	2	3	1	12	30	3	0	 	 	 	 	 
100044	1	2	1	12	25	1	0	 	 	 	 	 
100044	2	1	1	10	30	4	0	 	 	 	 	 
100046	1	2	1	8	18	1	0	 	 	 	 	 
100047	1	6	3	2	28	6	1	10	 	2	 	0
100047	2	3	1	12	30	2	0	 	 	 	 	 
100047	3	2	1	12	30	3	0	 	 	 	 	 
100048	1	6	1	12	30	4	1	400	 	4	 	1
100048	2	4	1	1	30	10	1	100	 	2	 	1
100049	1	1	1	12	30	3	0	 	 	 	 	 
100050	1	2	1	12	30	2	0	 	 	 	 	 
100050	2	1	1	12	30	4	0	 	 	 	 	 
100052	1	2	1	12	30	2	0	 	 	 	 	 
100053	1	2	2	12	20	2	0	 	 	 	 	 
100054	1	2	1	12	20	3	0	 	 	 	 	 
100055	1	2	1	12	30	1	0	 	 	 	 	 
100055	2	3	1	12	26	1	0	 	 	 	 	 
100056	1	2	1	12	20	2	0	 	 	 	 	 
100057	1	2	1	12	30	2	0	 	 	 	 	 
100057	2	3	1	12	30	2	0	 	 	 	 	 
100058	1	2	1	12	30	6	0	 	 	 	 	 
100059	1	2	1	12	30	3	0	 	 	 	 	 
100059	2	3	1	12	30	1	0	 	 	 	 	 
100060	1	1	1	12	20	3	0	 	 	 	 	 
100060	2	2	1	12	15	1	0	 	 	 	 	 
100061	1	2	1	12	27	3	0	 	 	 	 	 
100062	1	2	1	12	30	4	0	 	 	 	 	 
100064	1	1	1	12	30	5	0	 	 	 	 	 
100064	2	2	1	12	15	2	0	 	 	 	 	 
100065	1	2	1	12	30	5	0	 	 	 	 	 
100065	2	1	1	6	15	1	0	 	 	 	 	 
100065	3	3	1	6	15	1	0	 	 	 	 	 
100066	1	2	1	12	26	2	0	 	 	 	 	 
100067	1	4	1	12	30	4	0	 	 	 	 	 
100067	2	2	1	12	30	1	0	 	 	 	 	 
100068	1	2	1	12	22	4	0	 	 	 	 	 
100068	2	6	1	1	26	8	0	 	 	 	 	 
100069	1	2	1	12	30	4	0	 	 	 	 	 
100069	2	3	1	12	2	3	0	 	 	 	 	 
100070	1	2	1	12	22	2	0	 	 	 	 	 
100071	1	1	1	3	8	3	0	 	 	 	 	 
100071	2	2	1	5	20	2	0	 	 	 	 	 
100071	3	3	1	2	4	1	0	 	 	 	 	 
100072	1	2	1	12	30	3	0	 	 	 	 	 
100073	1	1	1	12	30	3	0	 	 	 	 	 
100073	2	2	1	5	15	1	0	 	 	 	 	 
100074	1	2	1	12	25	3	0	 	 	 	 	 
100074	2	3	1	6	14	1	0	 	 	 	 	 
100076	1	2	1	12	30	1	0	 	 	 	 	 
100077	1	2	1	12	30	3	0	 	 	 	 	 
100078	1	2	1	12	30	2	0	 	 	 	 	 
100078	2	3	1	12	30	2	0	 	 	 	 	 
100079	1	2	1	12	30	4	0	 	 	 	 	 
100079	2	1	1	12	4	2	0	 	 	 	 	 
100080	1	2	1	12	28	4	0	 	 	 	 	 
100081	1	2	1	12	30	3	0	 	 	 	 	 
100081	2	3	1	10	15	1	0	 	 	 	 	 
100082	1	2	1	12	30	3	0	 	 	 	 	 
100082	2	1	1	12	20	1	0	 	 	 	 	 
100083	1	1	1	8	26	3	0	 	 	 	 	 
100083	2	2	1	6	20	2	0	 	 	 	 	 
100084	1	2	1	12	30	3	0	 	 	 	 	 
100084	2	1	1	12	30	2	0	 	 	 	 	 
100085	1	2	1	12	30	2	0	 	 	 	 	 
100085	2	3	1	12	30	2	0	 	 	 	 	 
100086	1	6	2	12	28	6	1	50	 	2	 	2
100087	1	2	1	12	16	2	0	 	 	 	 	 
100088	1	2	1	12	30	4	0	 	 	 	 	 
100089	1	2	1	12	20	8	0	 	 	 	 	 
100090	1	2	1	12	12	2	0	 	 	 	 	 
100092	1	2	1	12	30	3	0	 	 	 	 	 
100092	2	3	1	12	12	20	0	 	 	 	 	 
100093	1	2	1	12	30	1	0	 	 	 	 	 
100094	1	2	1	10	30	4	0	 	 	 	 	 
100095	1	1	1	12	15	2	0	 	 	 	 	 
100096	1	6	3	6	15	6	1	60	 	2	 	1
100098	1	1	1	12	30	3	0	 	 	 	 	 
100098	2	2	1	12	20	2	0	 	 	 	 	 
100098	3	3	1	10	15	1	0	 	 	 	 	 
100099	1	1	1	12	30	4	0	 	 	 	 	 
100099	2	2	1	12	30	1	0	 	 	 	 	 
100100	1	2	1	12	30	2	0	 	 	 	 	 
100100	2	3	1	12	20	2	0	 	 	 	 	 
110001	1	2	1	12	20	5	0	 	 	 	 	 
110002	1	2	1	12	27	2	0	 	 	 	 	 
110002	2	3	1	10	20	1	0	 	 	 	 	 
110003	1	1	1	12	20	4	0	 	 	 	 	 
110003	2	2	1	9	26	1	0	 	 	 	 	 
110004	1	2	1	12	24	4	0	 	 	 	 	 
110005	1	2	1	12	30	3	0	 	 	 	 	 
110006	1	1	1	12	30	2	0	 	 	 	 	 
110006	2	2	1	12	30	1	0	 	 	 	 	 
110007	1	1	2	10	20	3	0	 	 	 	 	 
110007	2	2	1	12	15	1	0	 	 	 	 	 
110008	1	2	1	10	15	2	0	 	 	 	 	 
110008	2	3	1	3	10	1	0	 	 	 	 	 
110009	1	1	1	12	30	4	0	 	 	 	 	 
110009	2	2	1	12	30	1	0	 	 	 	 	 
110011	1	2	1	12	25	3	0	 	 	 	 	 
110012	1	2	1	12	30	3	0	 	 	 	 	 
110013	1	2	1	12	27	3	0	 	 	 	 	 
110014	1	1	1	7	26	3	0	 	 	 	 	 
110014	2	2	1	3	20	2	0	 	 	 	 	 
110015	1	1	1	12	28	5	0	 	 	 	 	 
110016	1	2	1	12	30	4	0	 	 	 	 	 
110017	1	1	1	12	30	4	0	 	 	 	 	 
110017	2	2	1	12	20	1	0	 	 	 	 	 
110017	3	3	1	12	15	1	0	 	 	 	 	 
110019	1	2	1	12	30	4	0	 	 	 	 	 
110020	1	1	1	12	30	4	0	 	 	 	 	 
110020	2	2	1	12	20	2	0	 	 	 	 	 
110021	1	1	1	12	28	5	0	 	 	 	 	 
110022	1	2	1	12	30	3	0	 	 	 	 	 
110022	2	3	1	12	30	2	0	 	 	 	 	 
110023	1	1	1	12	28	4	0	 	 	 	 	 
110023	2	2	1	12	15	2	0	 	 	 	 	 
110024	1	2	1	12	30	3	0	 	 	 	 	 
110025	1	2	1	11	20	2	0	 	 	 	 	 
110025	2	3	1	9	20	2	0	 	 	 	 	 
110026	1	1	1	12	22	9	0	 	 	 	 	 
110026	2	2	1	12	26	3	0	 	 	 	 	 
110027	1	2	1	12	30	3	0	 	 	 	 	 
110027	2	1	1	6	30	2	0	 	 	 	 	 
110028	1	6	2	12	26	9	1	700	 	4	 	0
110028	2	1	1	12	30	2	0	 	 	 	 	 
110028	3	2	1	12	30	1	0	 	 	 	 	 
110029	1	2	1	12	24	5	0	 	 	 	 	 
110029	2	3	1	12	24	1	0	 	 	 	 	 
110030	1	1	1	6	30	3	0	 	 	 	 	 
110030	2	2	1	12	28	22	0	 	 	 	 	 
110031	1	1	1	12	30	8	0	 	 	 	 	 
110031	2	2	1	12	22	2	0	 	 	 	 	 
110032	1	2	1	12	30	1	0	 	 	 	 	 
110033	1	2	1	12	30	2	0	 	 	 	 	 
110034	1	1	1	6	22	3	0	 	 	 	 	 
110034	2	2	1	12	30	1	0	 	 	 	 	 
110035	1	1	1	10	30	5	0	 	 	 	 	 
110035	2	2	1	12	30	2	0	 	 	 	 	 
110036	1	2	1	12	30	4	0	 	 	 	 	 
110036	2	3	1	12	30	1	0	 	 	 	 	 
110037	1	1	1	6	24	3	0	 	 	 	 	 
110037	2	2	1	12	30	2	0	 	 	 	 	 
110038	1	2	1	12	30	3	0	 	 	 	 	 
110038	2	1	1	4	5	2	0	 	 	 	 	 
110039	1	2	1	10	8	2	0	 	 	 	 	 
110039	2	3	1	10	8	1	0	 	 	 	 	 
110040	1	2	1	12	30	3	0	 	 	 	 	 
110041	1	6	1	12	29	4	0	 	 	 	 	 
110041	2	2	1	12	30	1	0	 	 	 	 	 
110042	1	6	2	12	30	8	1	300	 	4	 	2
110042	2	1	1	6	30	3	0	 	 	 	 	 
110043	1	1	1	8	30	3	0	 	 	 	 	 
110043	2	2	1	12	30	2	0	 	 	 	 	 
110045	1	1	1	12	30	3	0	 	 	 	 	 
110045	2	2	1	10	30	1	0	 	 	 	 	 
110046	1	2	1	12	30	8	0	 	 	 	 	 
110047	1	1	1	12	30	4	0	 	 	 	 	 
110047	2	2	1	12	30	2	0	 	 	 	 	 
110048	1	2	1	12	30	4	0	 	 	 	 	 
110048	2	3	1	12	30	2	0	 	 	 	 	 
110049	1	2	1	12	30	2	0	 	 	 	 	 
110051	1	1	1	12	30	4	0	 	 	 	 	 
