CHILDID	LINECODE	ID	PAYMT	MONTHS	DAYS	actcode
ET070022	4	2	2	6	2	1
ET070022	5	3	2	12	4	1
ET070022	6	4	2	12	4	1
ET070023	1	1	2	10	1	1
ET070023	2	1	2	6	3	1
ET070023	3	2	2	4	3	1
ET070023	4	2	2	12	4	1
ET070024	1	1	2	10	2	1
ET070024	2	1	2	5	2	1
ET070024	3	1	2	4	3	1
ET070024	4	2	2	4	3	1
ET070024	5	2	2	5	2	1
ET070024	6	1	99	9	99	74
ET070025	1	1	2	10	1	1
ET070025	2	1	2	4	3	1
ET070025	3	1	2	3	3	1
ET070025	4	2	2	4	3	1
ET070025	5	2	2	3	2	1
ET070026	1	1	2	10	2	1
ET070026	2	1	2	5	1	1
ET070026	3	2	2	12	1	1
ET070026	4	2	2	5	2	1
ET070026	5	2	2	4	3	1
ET070026	6	1	1	12	4	97
ET070027	1	1	2	8	2	1
ET070027	2	1	1	10	2	97
ET070027	3	1	2	12	1	1
ET070027	4	2	2	4	2	1
ET070028	1	2	1	3	3	95
ET070028	2	2	1	1	4	74
ET070028	3	4	1	10	2	1
ET070029	1	2	2	8	2	1
ET070029	2	2	1	12	2	75
ET070029	3	3	2	2	2	1
ET070030	1	2	2	10	2	1
ET070030	2	2	2	4	2	97
ET070030	3	3	2	4	2	1
ET070030	4	4	2	10	2	1
ET070030	5	4	2	12	1	1
ET070030	6	5	2	9	3	95
ET070030	7	5	2	12	3	95
ET070031	1	1	2	10	2	1
ET070031	2	2	2	3	2	1
ET070031	3	2	2	3	2	1
ET070032	1	1	2	10	2	1
ET070032	2	2	2	8	3	74
ET070032	3	2	2	4	2	1
ET070033	1	1	2	10	2	1
ET070033	2	1	2	12	3	74
ET070033	3	2	2	8	4	74
ET070033	4	2	2	4	2	1
ET070033	5	3	2	4	2	1
ET070033	6	3	2	8	3	95
ET070033	7	3	2	12	2	95
ET070034	1	1	2	10	2	1
ET070034	2	2	2	4	2	1
ET070034	3	3	1	12	1	1
ET070034	4	3	1	4	2	60
ET070035	1	1	2	10	2	1
ET070035	2	1	2	12	1	74
ET070035	3	1	1	12	2	75
ET070035	4	2	2	4	2	1
ET070036	1	1	2	10	2	1
ET070036	2	3	2	4	2	1
ET070036	3	4	2	6	3	95
ET070036	4	4	2	9	2	95
ET070036	5	5	2	9	2	95
ET070036	6	5	2	7	3	95
ET070036	7	6	2	12	1	1
ET070037	1	1	2	10	2	1
ET070037	2	2	2	12	2	93
ET070037	3	2	2	4	2	1
ET070038	1	1	2	10	2	1
ET070038	2	2	2	2	2	1
ET070038	3	3	2	12	2	1
ET070038	4	4	2	12	2	1
ET070038	5	5	2	4	2	1
ET070038	6	5	2	12	3	95
ET070038	7	6	2	10	3	95
ET070038	8	6	2	12	3	95
ET070039	1	1	2	10	2	1
ET070039	2	2	2	4	2	1
ET070039	3	3	2	12	1	1
ET070040	1	1	2	3	2	1
ET070040	2	1	2	5	2	74
ET070040	3	1	2	2	4	1
ET070040	4	2	2	2	2	1
ET070040	5	3	2	2	3	1
ET070041	1	1	2	4	3	1
ET070041	2	1	2	2	4	1
ET070041	3	3	2	4	1	1
ET070041	4	4	2	2	2	1
ET070041	5	5	2	2	2	1
ET070041	6	6	2	10	1	1
ET070042	1	1	2	6	2	1
ET070042	2	1	2	7	3	1
ET070042	3	3	2	5	2	1
ET070042	4	4	2	12	1	1
ET070043	1	1	2	3	2	1
ET070043	2	1	2	1	2	1
ET070043	3	1	2	6	1	1
ET070043	4	2	2	4	2	1
ET070043	5	2	2	2	2	1
ET070043	6	2	2	12	1	1
ET070043	7	3	2	2	2	1
ET070043	8	4	2	12	1	1
ET070044	1	1	2	4	2	1
ET070044	2	1	1	2	1	75
ET070044	3	2	2	2	2	1
ET070045	1	1	2	6	2	1
ET070045	2	2	2	2	2	1
ET070046	1	1	2	4	1	1
ET070046	2	1	2	3	3	1
ET070046	3	2	2	2	2	1
ET070046	4	3	2	2	2	1
ET070046	5	5	2	2	2	1
ET070046	6	6	2	6	1	1
ET070046	7	7	2	6	1	1
ET070047	1	1	2	4	2	1
ET070047	2	1	1	1	3	93
ET070047	3	2	2	3	2	1
ET070047	4	2	1	1	1	1
ET070047	5	4	2	12	1	1
ET070048	1	1	2	6	2	1
ET070048	2	1	2	3	3	1
ET070048	3	2	2	4	2	1
ET070048	4	5	2	2	3	1
ET070048	5	3	2	2	4	1
ET070048	6	4	2	2	3	1
ET070048	7	5	2	2	3	1
ET070049	1	1	2	4	2	1
ET070049	2	1	2	3	3	74
ET070049	3	2	2	2	2	1
ET070049	4	2	2	5	2	74
ET070049	5	3	2	2	3	1
ET070050	1	1	2	4	1	1
ET070050	2	1	2	3	1	1
ET070050	3	2	2	3	2	1
ET070050	4	3	2	3	2	1
ET070050	5	4	2	2	1	1
ET070050	6	5	2	10	1	1
ET070051	1	1	2	4	2	1
ET070051	2	1	2	6	3	1
ET070051	3	2	2	2	2	1
ET070051	4	6	2	2	2	1
ET070051	5	7	2	2	3	1
ET070051	6	7	2	1	1	1
ET070051	7	8	2	10	1	97
ET070052	1	1	2	6	2	1
ET070052	2	1	2	3	4	1
ET070052	3	1	1	4	3	1
ET070052	4	2	2	3	2	1
ET070053	1	1	2	12	1	1
ET070053	2	1	2	12	1	1
ET070053	3	1	2	3	2	1
ET070053	4	2	2	4	2	1
ET070054	1	1	2	12	1	1
ET070054	2	1	2	12	1	1
ET070054	3	1	2	8	1	1
ET070054	4	2	2	8	2	1
ET070055	1	1	2	12	1	1
ET070055	2	2	2	12	2	1
ET070055	3	2	2	8	2	1
ET070055	4	3	2	6	1	1
ET070056	1	1	2	12	1	1
ET070056	2	2	2	7	2	1
ET070056	3	3	2	12	1	1
ET070056	4	4	2	12	1	1
ET070057	1	1	2	12	1	1
ET070057	2	2	2	6	2	1
ET070058	1	1	2	10	1	1
ET070058	2	2	2	2	2	1
ET070058	3	3	2	12	1	1
ET070059	1	2	2	10	1	1
ET070059	2	1	2	10	1	1
ET070059	3	1	2	6	1	1
ET070059	4	2	2	3	2	74
ET070059	5	2	2	6	3	1
ET070059	6	3	2	2	1	1
ET070059	7	3	2	12	2	1
ET070059	8	4	2	12	1	1
ET070060	1	1	2	11	1	1
ET070060	2	1	2	8	1	1
ET070060	3	1	2	11	1	1
ET070060	4	2	2	3	2	1
ET070061	1	1	2	6	1	1
ET070061	2	1	2	10	2	1
ET070061	3	1	2	10	2	1
ET070061	4	2	2	3	2	1
ET070062	1	1	2	11	1	1
ET070062	2	1	2	11	1	1
ET070062	3	1	2	8	1	1
ET070062	4	2	2	3	2	1
ET070063	1	1	2	11	1	1
ET070063	2	1	2	8	1	1
ET070063	3	1	2	11	1	1
ET070063	4	2	2	3	2	1
ET070064	1	1	2	11	1	1
ET070064	2	1	2	11	1	1
ET070064	3	1	2	8	1	1
ET070064	4	2	2	3	2	1
ET070064	5	3	2	1	2	1
ET070064	6	4	2	1	2	1
ET070065	1	1	1	11	2	1
ET070065	2	2	1	2	2	1
ET070065	3	3	1	1	2	1
ET070066	1	1	2	11	2	1
ET070066	2	1	2	12	1	1
ET070066	3	2	2	3	2	1
ET070066	7	3	2	1	2	1
ET070067	1	1	2	10	2	1
ET070067	2	1	2	12	1	1
ET070067	3	2	2	2	2	1
ET070068	1	1	2	11	2	1
ET070068	2	1	2	12	1	1
ET070068	3	2	2	3	2	1
ET070069	1	1	1	11	2	1
ET070069	2	2	1	2	2	1
ET070070	1	1	2	11	2	1
ET070070	2	1	2	12	1	1
ET070071	1	1	2	11	2	1
ET070071	2	1	2	12	1	1
ET070071	3	3	2	12	2	1
ET070072	1	1	2	11	2	1
ET070072	2	1	2	12	1	1
ET070072	3	2	2	2	2	1
ET070073	1	1	1	12	2	74
ET070073	2	1	2	11	2	1
ET070073	3	1	2	12	1	1
ET070073	4	2	2	2	2	1
ET070074	1	1	2	11	2	1
ET070074	2	1	2	12	1	1
ET070074	3	1	2	12	1	1
ET070074	4	2	2	3	1	1
ET070074	5	3	2	3	1	1
ET070074	6	3	2	12	2	1
ET070075	1	1	2	11	2	1
ET070075	2	1	2	12	1	1
ET070075	3	2	2	2	3	1
ET070076	1	1	2	11	2	1
ET070076	2	1	2	12	1	1
ET070076	3	2	2	2	2	1
ET070076	4	2	2	2	2	1
ET070076	5	3	2	12	2	1
ET070077	1	1	2	2	3	1
ET070077	2	1	2	2	3	1
ET070078	1	1	2	10	2	52
ET070079	1	1	2	9	2	1
ET070079	2	2	2	5	3	1
ET070079	3	3	2	3	3	1
ET070080	1	1	2	10	2	1
ET070080	2	2	2	4	3	1
ET070080	3	2	2	4	3	1
ET070080	4	2	2	2	3	1
ET070081	1	1	2	5	2	1
ET070081	2	1	1	8	3	93
ET070081	3	3	2	2	2	1
ET070081	4	4	2	4	3	1
ET070081	5	5	2	2	3	1
ET070081	6	5	2	6	3	1
ET070081	7	6	1	6	1	1
ET070081	8	6	1	2	2	1
ET070081	9	2	1	10	1	1
ET070082	1	1	2	6	3	1
ET070082	2	2	2	2	3	1
ET070082	3	4	2	12	1	1
ET070083	1	1	2	6	2	1
ET070083	2	1	1	2	3	74
ET070083	3	2	2	2	3	1
ET070083	4	2	2	6	3	74
ET070083	5	3	2	8	1	1
ET070084	1	1	2	4	2	1
ET070084	2	1	2	3	3	1
ET070084	3	3	2	2	4	1
ET070084	4	4	2	3	3	1
ET070084	5	5	2	3	2	1
ET070084	6	6	2	6	2	1
ET070085	1	1	2	7	2	1
ET070085	2	1	2	2	3	1
ET070085	3	2	2	2	3	1
ET070085	4	2	2	8	2	74
ET070086	1	1	2	6	2	1
ET070086	2	1	1	2	3	74
ET070086	3	2	2	2	3	1
ET070086	4	3	2	10	1	1
ET070087	1	1	2	9	99	1
ET070087	2	2	2	12	1	74
ET070087	3	3	2	6	3	74
ET070088	1	1	2	8	2	1
ET070088	2	1	2	2	1	1
ET070088	3	2	2	2	2	1
ET070088	4	2	2	6	2	1
ET070088	5	3	2	10	2	1
ET070088	6	3	2	2	3	1
ET070089	1	1	2	8	2	1
ET070089	2	1	1	4	3	45
ET070089	3	1	1	3	3	74
ET070089	4	2	2	9	2	1
ET070089	5	2	2	4	2	1
ET070089	6	3	2	4	2	1
ET070089	7	6	1	12	1	1
ET070090	1	1	2	7	1	1
ET070090	2	1	2	2	3	1
ET070090	3	1	1	5	2	45
ET070090	4	2	2	12	1	1
ET070090	5	2	2	1	3	1
ET070090	6	2	2	2	3	1
ET070091	1	1	2	10	2	1
ET070091	2	1	1	7	3	74
ET070091	3	1	1	5	3	74
ET070091	4	2	2	8	2	1
ET070091	5	2	2	7	1	1
ET070091	6	3	2	5	1	1
ET070091	7	4	2	3	4	1
ET070092	1	1	2	9	1	17
ET070092	2	2	1	2	3	1
ET070092	3	2	1	1	4	1
ET070093	1	1	2	8	2	1
ET070093	2	1	2	4	1	1
ET070093	3	1	1	6	2	74
ET070093	4	2	2	12	1	1
ET070093	5	2	2	4	3	1
ET070094	1	1	2	6	2	1
ET070094	2	1	2	4	1	1
ET070094	3	1	1	2	2	1
ET070094	4	2	2	3	3	1
ET070095	1	1	1	10	1	97
ET070095	2	1	1	5	2	1
ET070095	3	1	1	3	4	74
ET070096	1	1	2	5	2	1
ET070096	2	1	2	5	2	1
ET070096	3	1	2	3	2	1
ET070097	1	1	2	2	3	1
ET070097	2	2	2	2	2	1
ET070097	3	2	2	3	1	1
ET070097	4	3	2	2	1	1
ET070097	5	3	2	11	4	1
ET070097	6	4	2	12	3	1
ET070097	7	4	2	8	1	1
ET070097	8	5	2	12	1	1
ET070098	1	1	2	5	1	1
ET070098	2	1	2	7	2	1
ET070098	3	2	2	1	4	1
ET070098	4	2	2	12	1	1
ET070099	1	1	2	8	1	1
ET070099	2	1	2	7	3	1
ET070099	3	2	2	12	1	1
ET070099	4	2	2	2	1	1
ET070100	1	1	2	10	1	1
ET070100	2	1	2	7	2	1
ET070100	3	2	2	12	1	1
ET070100	4	2	2	4	3	1
ET080001	1	1	2	12	1	91
ET080001	2	1	2	12	1	1
ET080002	1	1	2	1	3	1
ET080002	2	1	1	5	3	26
ET080002	3	2	2	11	2	15
ET080002	4	1	2	3	3	1
ET080003	1	1	2	12	1	1
ET080003	2	1	2	10	1	5
ET080003	3	1	2	12	1	1
ET080003	4	2	2	6	2	15
ET080003	5	2	1	3	3	1
ET080004	1	1	2	12	1	93
ET080005	1	1	2	12	1	1
ET080005	2	2	2	12	1	1
ET080006	1	1	1	10	2	93
ET080006	2	2	2	12	1	52
ET080006	3	2	2	6	3	52
ET080006	4	1	2	12	1	1
ET080007	1	1	1	12	1	1
ET080007	2	1	2	6	3	1
ET080008	1	1	2	12	1	1
ET080008	2	2	2	12	1	5
ET080008	3	2	2	12	1	1
ET080009	1	1	2	12	1	1
ET080010	1	1	2	10	1	5
ET080010	2	1	2	12	1	1
ET080010	3	2	2	6	2	15
ET080011	1	1	2	12	1	1
ET080011	2	1	2	12	1	1
ET080012	1	1	2	12	2	1
ET080013	1	1	1	11	1	67
ET080014	1	1	2	1	4	1
ET080014	2	1	2	10	2	5
ET080014	3	1	1	4	3	1
ET080014	4	2	2	3	3	1
ET080015	1	1	1	12	1	1
ET080016	1	1	2	12	1	1
ET080016	2	2	2	12	1	1
ET080017	1	1	1	12	1	1
ET080017	2	1	1	12	1	1
ET080018	1	1	2	12	1	1
ET080018	2	1	2	12	2	1
ET080019	1	1	2	10	3	1
ET080020	1	1	2	12	1	1
ET080020	2	1	2	12	1	1
ET080021	1	1	2	12	2	1
ET080021	2	1	2	12	1	1
ET080022	1	1	2	6	2	1
ET080023	1	1	1	12	1	1
ET080024	1	1	2	12	1	1
ET080024	2	1	2	12	1	1
ET080024	3	2	1	3	2	1
ET080024	4	2	1	2	3	1
ET080024	5	2	1	2	3	1
ET080025	1	1	1	12	1	93
ET080026	1	1	2	1	4	1
ET080026	2	1	2	8	3	5
ET080026	3	1	2	12	2	15
ET080027	1	1	2	12	1	1
ET080027	2	1	2	12	1	1
ET080027	3	2	2	10	2	15
ET080028	1	1	2	12	3	1
ET080029	1	1	1	12	1	1
ET080030	1	2	2	12	3	15
ET080031	1	15	2	12	1	1
ET080031	2	15	2	12	1	1
ET080032	1	1	2	12	1	1
ET080033	1	1	2	12	1	1
ET080033	2	1	2	12	1	1
ET080034	1	1	2	12	1	1
ET080034	2	1	2	12	1	1
ET080034	3	1	2	6	2	5
ET080035	1	1	2	12	2	1
ET080035	2	1	2	12	2	1
ET080036	1	2	1	4	1	93
ET080036	2	3	1	3	2	93
ET080036	3	3	2	3	2	1
ET080037	1	1	2	2	2	1
ET080037	2	1	1	2	1	67
ET080037	3	1	2	12	1	1
ET080038	1	1	2	12	1	1
ET080039	1	1	2	5	1	1
ET080039	2	1	2	12	1	1
ET080040	1	1	2	12	1	1
ET080040	2	2	2	12	1	1
ET080041	1	1	2	1	3	1
ET080041	2	2	2	4	2	15
ET080041	3	1	2	12	1	1
ET080042	1	1	2	12	1	1
ET080042	2	1	2	12	1	1
ET080043	1	1	2	12	1	1
ET080043	2	2	2	12	1	1
ET080044	1	1	1	12	1	1
ET080044	2	1	2	3	3	1
ET080044	3	1	1	12	1	1
ET080045	1	1	2	12	1	1
ET080045	2	2	2	12	1	1
ET080046	1	1	1	3	3	1
ET080047	1	1	2	12	1	93
ET080047	2	2	2	12	1	1
ET080048	1	1	2	12	1	1
ET080049	1	1	2	12	1	1
ET080049	2	2	2	12	1	1
ET080050	1	1	2	12	1	93
ET080051	1	1	2	8	2	74
ET080051	2	2	2	4	3	1
ET080052	1	1	2	4	3	93
ET080052	2	1	2	8	2	1
ET080053	1	1	2	12	1	1
ET080054	1	1	1	12	1	1
ET080054	2	1	2	12	1	1
ET080055	1	1	1	12	2	0
ET080056	1	1	2	12	1	1
ET080056	2	2	2	12	1	1
ET080056	3	1	1	3	3	1
ET080057	1	1	2	12	1	1
ET080057	2	1	1	6	2	1
ET080058	1	1	2	3	1	1
ET080058	2	1	1	9	2	93
ET080058	3	3	1	1	2	93
ET080059	1	3	2	12	2	1
ET080059	2	3	2	12	1	1
ET080060	1	1	2	12	1	1
ET080061	1	1	2	1	2	1
ET080062	1	1	1	12	1	1
ET080063	1	1	2	12	1	1
ET080063	2	1	2	12	1	1
ET080064	1	2	2	4	3	1
ET080064	2	3	1	6	2	1
ET080065	1	1	2	12	1	1
ET080065	2	1	2	12	1	1
ET080065	3	1	1	4	3	1
ET080066	1	1	1	12	1	67
ET080067	1	1	1	12	1	5
ET080067	2	2	2	8	2	1
ET080068	1	1	2	12	1	1
ET080068	2	1	2	12	1	1
ET080069	1	1	2	12	1	1
ET080069	2	1	2	12	1	1
ET080069	3	1	1	6	2	67
ET080070	1	2	2	12	1	1
ET080071	1	1	1	12	1	67
ET080071	2	3	1	6	2	1
ET080071	3	4	1	6	2	1
ET080072	1	1	2	12	1	1
ET080072	2	2	2	12	1	1
ET080073	1	1	2	12	1	1
ET080074	1	1	2	12	1	1
ET080075	1	1	2	12	2	1
ET080075	2	1	1	12	1	67
ET080076	1	1	2	12	2	5
ET080077	1	1	2	12	2	1
ET080077	2	1	2	12	1	1
ET080078	1	1	2	9	1	5
ET080079	1	1	2	12	1	67
ET080080	1	1	2	12	3	1
ET080081	1	1	2	6	2	1
ET080081	2	1	2	12	1	1
ET080082	1	1	1	12	1	1
ET080082	2	2	2	12	1	1
ET080083	1	1	2	12	1	5
ET080084	1	1	2	12	1	1
ET080085	1	1	2	12	1	1
ET080085	2	2	2	12	1	1
ET080086	1	2	2	12	1	1
ET080087	1	1	2	1	3	1
ET080087	2	1	1	4	2	1
ET080087	3	2	2	3	3	15
ET080088	1	1	2	2	3	1
ET080088	2	1	2	2	1	1
ET080089	1	1	2	9	1	1
ET080089	2	1	2	9	1	1
ET080089	3	1	2	12	1	1
ET080090	1	1	2	12	1	1
ET080090	2	1	2	12	1	1
ET080090	3	1	2	6	2	1
ET080091	1	1	2	9	1	1
ET080092	1	1	2	12	1	1
ET080092	2	2	2	12	1	1
ET080093	1	1	2	12	1	1
ET080094	1	1	1	6	1	1
ET080094	2	1	2	9	2	1
ET080094	3	1	2	12	1	1
ET080095	1	1	2	12	1	1
ET080095	2	1	2	6	2	1
ET080095	3	1	2	12	1	1
ET080096	1	15	2	12	1	5
ET080096	2	2	2	12	1	1
ET080097	1	1	2	12	1	1
ET080097	2	2	2	12	1	1
ET080098	1	1	2	12	1	1
ET080099	1	1	2	12	3	1
ET080099	2	1	2	12	1	1
ET080100	1	1	2	12	1	1
ET090001	1	1	2	12	1	1
ET090001	2	2	2	4	1	1
ET090002	1	1	2	12	1	1
ET090002	2	2	2	4	2	1
ET090003	1	1	2	12	1	1
ET090003	2	2	2	4	1	1
ET090003	3	3	2	4	3	1
ET090004	1	1	2	4	2	1
ET090004	2	2	2	3	2	1
ET090004	3	3	2	12	1	1
ET090004	4	4	2	12	2	1
ET090004	5	5	2	4	2	1
ET090004	6	6	2	2	2	1
ET090005	1	1	2	12	1	1
ET090005	2	2	2	3	2	1
ET090005	3	3	2	12	2	97
ET090005	4	4	2	12	2	97
ET090006	1	1	2	2	2	1
ET090006	2	2	2	12	1	1
ET090006	3	3	2	4	3	1
ET090006	4	4	2	4	2	1
ET090006	5	5	2	2	2	1
ET090007	1	1	2	12	1	1
ET090007	2	2	2	4	1	1
ET090008	1	2	2	2	1	1
ET090008	2	3	2	2	1	1
ET090008	3	4	2	2	2	1
ET090008	4	5	2	10	2	1
ET090008	5	6	2	4	2	1
ET090008	6	7	2	4	2	1
ET090008	7	8	2	2	2	1
ET090008	8	8	2	2	2	1
ET090008	9	9	2	2	2	1
ET090008	10	10	2	2	2	1
ET090008	11	15	2	12	1	97
ET090009	1	1	2	12	1	1
ET090009	2	2	2	2	1	1
ET090009	3	3	2	12	2	1
ET090009	4	4	2	12	2	1
ET090009	5	5	2	2	2	1
ET090010	1	1	2	12	1	1
ET090010	2	2	2	4	1	1
ET090011	1	1	2	12	2	1
ET090011	2	2	2	4	2	1
ET090012	1	1	2	12	2	1
ET090012	2	1	2	4	2	1
ET090013	1	1	2	11	1	1
ET090013	2	2	2	12	1	1
ET090013	3	3	2	12	1	1
ET090013	4	4	2	10	3	97
ET090014	1	1	1	12	1	1
ET090014	2	2	2	4	1	1
ET090015	1	1	2	12	2	1
ET090015	2	3	2	2	2	1
ET090015	3	4	2	2	2	1
ET090016	1	1	2	12	1	1
ET090016	2	2	2	4	3	1
ET090017	1	1	2	12	2	1
ET090017	2	2	2	5	2	1
ET090017	3	4	2	5	2	1
ET090018	1	1	2	12	1	1
ET090018	2	2	2	2	1	1
ET090018	3	4	2	2	1	1
ET090019	1	1	2	9	1	1
ET090019	2	2	2	4	1	1
ET090020	1	1	1	12	1	52
ET090020	2	2	1	7	1	1
ET090020	3	3	1	5	1	1
ET090021	1	1	2	9	1	1
ET090021	2	2	2	7	1	1
ET090022	1	1	2	12	1	1
ET090022	2	2	2	6	2	1
ET090023	1	1	2	12	1	1
ET090023	2	2	2	2	1	1
ET090023	3	3	2	12	1	97
ET090024	1	1	2	12	1	1
ET090025	1	1	2	12	1	1
ET090025	2	1	2	12	1	1
ET090025	3	2	2	2	2	1
ET090025	4	3	1	2	2	1
ET090025	5	3	1	12	1	97
ET090025	6	4	2	2	2	1
ET090026	1	1	2	10	2	1
ET090026	2	1	2	12	1	1
ET090026	3	2	2	2	2	1
ET090027	1	1	2	12	1	1
ET090027	2	1	2	12	1	97
ET090027	3	2	2	2	2	1
ET090027	4	3	1	12	1	97
ET090027	5	4	2	2	2	1
ET090027	6	5	2	2	2	1
ET090028	1	1	2	10	2	1
ET090028	2	1	2	10	1	1
ET090028	3	2	2	12	2	1
ET090028	4	2	2	12	1	97
ET090028	5	3	2	2	2	1
ET090029	1	1	2	10	2	1
ET090029	2	1	1	1	1	74
ET090029	3	2	2	12	1	1
ET090029	4	2	2	3	2	1
ET090029	5	2	2	12	1	95
ET090030	1	1	2	10	2	1
ET090030	2	1	2	12	1	97
ET090030	3	2	2	2	2	1
ET090030	4	3	2	12	1	97
ET090031	1	2	2	10	1	1
ET090031	2	2	2	12	1	97
ET090031	3	3	1	2	2	1
ET090031	4	3	1	2	1	1
ET090031	5	3	1	4	3	1
ET090031	6	4	2	2	2	1
ET090031	7	4	2	12	2	97
ET090031	8	5	2	12	2	97
ET090031	9	5	2	2	2	1
ET090031	10	6	2	12	1	97
ET090031	11	6	2	12	3	97
ET090032	1	1	2	2	2	1
ET090032	2	2	2	12	2	1
ET090032	3	2	2	12	1	97
ET090032	4	3	2	2	2	1
ET090032	5	3	2	10	2	97
ET090033	1	1	2	10	2	1
ET090033	2	1	2	12	1	97
ET090033	3	2	2	2	2	1
ET090034	1	1	2	10	2	1
ET090034	2	1	2	12	1	97
ET090034	3	2	2	2	2	1
ET090034	4	2	2	12	3	15
ET090034	5	2	2	12	3	97
ET090034	6	3	2	2	2	1
ET090034	7	3	2	12	3	97
ET090034	8	4	2	2	2	1
ET090034	9	4	2	12	3	97
ET090034	10	5	2	2	3	1
ET090034	11	5	2	12	2	97
ET090034	12	5	2	12	1	1
ET090035	1	1	2	10	2	1
ET090035	2	2	1	4	2	74
ET090035	3	3	2	12	4	15
ET090035	4	3	2	2	3	1
ET090035	5	3	2	12	4	97
ET090036	1	1	2	5	2	1
ET090036	2	2	2	2	3	1
ET090037	1	1	2	10	1	1
ET090037	2	2	2	12	2	1
ET090038	1	3	2	10	1	1
ET090038	2	4	2	2	2	1
ET090038	3	5	2	4	3	1
ET090039	1	1	2	10	2	1
ET090039	2	2	2	2	2	1
ET090040	1	1	2	11	1	1
ET090040	2	2	2	2	3	1
ET090041	1	1	2	9	1	1
ET090041	2	2	2	2	2	1
ET090042	1	1	2	10	1	1
ET090042	2	2	2	2	2	1
ET090043	1	1	2	10	2	1
ET090043	2	2	2	10	2	1
ET090043	3	3	2	1	3	1
ET090044	1	1	2	10	1	1
ET090044	2	2	2	2	2	1
ET090045	1	1	2	10	2	1
ET090045	2	2	2	2	2	1
ET090045	3	3	2	1	3	1
ET090045	4	4	2	1	2	1
ET090046	1	1	2	10	2	1
ET090046	2	2	2	2	1	1
ET090046	3	3	2	4	2	1
ET090046	4	4	2	1	2	1
ET090047	1	1	2	4	2	1
ET090047	2	2	2	10	3	15
ET090047	3	2	2	4	2	1
ET090047	4	3	2	12	1	1
ET090047	5	4	2	12	1	97
ET090047	6	5	2	12	1	1
ET090048	1	1	2	4	1	1
ET090048	2	2	2	10	3	15
ET090048	3	1	2	1	2	1
ET090048	4	2	2	1	2	1
ET090049	1	1	2	5	3	1
ET090049	2	2	2	12	2	52
ET090049	3	1	2	12	2	91
ET090049	4	3	2	12	1	97
ET090050	1	1	2	6	1	1
ET090050	2	2	2	2	2	1
ET090050	3	2	2	2	2	97
ET090051	1	1	2	5	2	1
ET090051	2	2	2	2	2	1
ET090051	3	2	2	8	1	90
ET090051	4	1	2	4	3	97
ET090051	5	3	2	12	2	97
ET090051	6	1	2	2	3	1
ET090052	1	1	2	8	1	1
ET090052	2	1	2	6	3	52
ET090052	3	3	2	4	2	1
ET090052	4	2	2	2	2	1
ET090052	5	3	2	2	2	1
ET090052	6	1	2	2	4	1
ET090053	1	1	2	8	2	1
ET090053	2	1	2	10	3	91
ET090053	3	2	2	2	2	1
ET090053	4	3	2	12	1	97
ET090054	1	2	2	10	1	1
ET090054	2	3	1	11	1	1
ET090054	3	1	1	8	2	97
ET090054	4	4	1	3	3	97
ET090055	1	1	2	6	3	1
ET090055	2	2	2	12	3	15
ET090055	3	2	2	2	2	1
ET090055	4	1	2	2	3	1
ET090056	1	1	2	6	1	1
ET090056	2	2	2	2	2	1
ET090056	3	2	2	12	1	91
ET090056	4	2	2	6	2	97
ET090056	5	1	2	3	2	52
ET090056	6	3	2	12	1	97
ET090056	7	1	2	2	4	91
ET090057	1	1	2	5	1	1
ET090057	2	2	2	12	3	15
ET090057	3	2	2	8	3	52
ET090057	4	1	2	2	2	1
ET090057	5	1	2	6	3	91
ET090057	6	3	2	12	1	97
ET090058	1	1	2	5	2	1
ET090058	2	2	2	2	1	1
ET090058	3	1	2	6	3	91
ET090058	4	3	2	12	2	97
ET090058	5	3	2	7	4	97
ET090060	1	2	2	5	1	1
ET090060	2	3	2	2	1	1
ET090060	3	1	2	12	1	97
ET090060	4	4	2	12	1	97
ET090061	1	1	2	10	1	1
ET090061	2	3	1	10	1	1
ET090061	3	2	2	2	2	1
ET090061	4	2	2	12	1	15
ET090062	1	1	2	8	1	1
ET090062	2	2	2	2	2	1
ET090062	3	2	2	12	1	97
ET090062	4	1	2	8	3	91
ET090062	5	3	2	6	3	91
ET090063	1	1	2	10	1	1
ET090063	2	2	2	2	2	1
ET090064	1	1	2	10	2	1
ET090064	2	2	2	1	2	1
ET090064	3	3	2	4	3	1
ET090064	4	4	2	1	2	1
ET090065	1	1	1	10	1	1
ET090065	2	2	2	6	3	15
ET090066	1	1	1	9	2	1
ET090066	2	2	2	2	2	1
ET090067	1	1	2	11	1	1
ET090067	2	2	2	1	1	1
ET090067	3	2	2	1	1	1
ET090068	1	1	2	12	1	1
ET090068	2	2	2	12	1	1
ET090068	3	3	2	2	1	1
ET090068	4	3	2	1	1	1
ET090068	5	3	2	2	1	1
ET090069	1	1	2	12	1	1
ET090069	2	2	2	1	1	1
ET090070	1	1	2	12	1	1
ET090070	2	2	2	3	1	1
ET090070	3	2	2	1	1	1
ET090070	4	2	2	3	1	1
ET090070	5	2	99	9	99	15
ET090071	1	1	2	4	2	1
ET090071	2	1	2	1	2	1
ET090071	3	1	2	4	2	1
ET090071	4	2	2	12	2	1
ET090071	6	2	2	12	4	97
ET090071	7	3	2	12	1	97
ET090071	8	4	2	12	2	1
ET090071	9	5	2	12	2	1
ET090071	10	6	2	1	2	1
