CHILDCODE	MEMIDR5	MEMMOVR5	LIVHSER5	YRDIEDR5	AGER4	MEMAGER5	MEAGMTR5	MEMSEXR5	RELATER5	THSVILR5	HHCSTER5	DOBHHMR5	RELHHR5	MRTLSTR5	DISABR5	MTHRHHR5	FTHRHHR5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	GRADER5	STILLR5	WHYNOTR5	AGEGRDR5	TYPATDR5
51004	28	 	1	 	15	18	 	2	7	 	21	 	2	0	0	2	1	1	11	1	 	 	 	 	 	 
51004	29	 	1	 	14	17	 	1	7	 	21	10	2	0	0	2	1	 	 	 	1	9	1	 	 	3
51005	0	 	1	 	19	22	 	1	0	 	21	 	2	0	0	2	1	1	12	0	 	 	 	 	 	 
51005	1	 	1	 	43	46	 	1	1	 	21	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
51005	2	 	1	 	39	42	 	2	1	 	21	 	1	1	0	98	98	0	 	 	 	 	 	 	 	 
51005	3	 	1	 	22	25	 	1	7	 	21	 	4	0	0	2	1	1	12	0	 	 	 	 	 	 
51005	4	 	1	 	17	20	 	2	7	 	21	 	2	0	0	2	1	1	12	0	 	 	 	 	 	 
51006	0	 	1	 	19	22	 	1	0	 	21	 	2	0	0	2	1	1	12	0	 	 	 	 	 	 
51006	1	 	1	 	57	60	 	1	1	 	21	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
51006	2	 	1	 	50	53	 	2	1	 	21	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
51006	3	 	1	 	21	24	 	1	7	 	21	 	2	1	0	2	1	1	7	0	 	 	 	 	 	 
51006	4	 	1	 	18	21	 	2	16	 	21	 	6	1	0	98	98	1	10	0	 	 	 	 	 	 
51006	5	 	1	 	0	3	 	1	19	 	21	 	5	 	0	4	3	 	 	 	 	 	 	 	 	 
51006	6	 	1	 	 	0	7	1	19	 	21	 	5	 	0	4	3	 	 	 	 	 	 	 	 	 
51007	0	 	1	 	19	22	 	1	0	 	21	 	2	0	0	2	1	1	12	1	 	 	 	 	 	 
51007	1	 	1	 	42	45	 	1	1	 	21	 	 	1	0	99	99	1	15	0	 	 	 	 	 	 
51007	2	 	1	 	37	40	 	2	1	 	21	 	1	1	0	98	98	1	7	0	 	 	 	 	 	 
51007	28	 	1	 	13	16	 	1	7	 	21	3	2	0	0	2	1	 	 	 	1	10	1	 	 	8
51008	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	2	1	1	15	0	 	 	 	 	 	 
51008	1	 	1	 	45	48	 	1	1	 	23	 	 	1	0	98	98	0	 	 	 	 	 	 	 	 
51008	2	 	1	 	37	40	 	2	1	 	23	 	1	1	0	98	98	1	7	0	 	 	 	 	 	 
51008	3	 	4	 	32	35	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51008	4	 	1	 	17	20	 	1	7	 	23	 	2	0	0	2	1	1	15	0	 	 	 	 	 	 
51008	28	 	1	 	13	16	 	2	14	 	23	5	12	0	0	98	98	 	 	 	1	8	1	 	 	3
51009	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	2	1	1	15	0	 	 	 	 	 	 
51009	1	 	1	 	41	44	 	1	1	 	23	 	 	1	0	98	98	0	 	 	 	 	 	 	 	 
51009	2	 	1	 	36	39	 	2	1	 	23	 	1	1	0	99	98	0	 	 	 	 	 	 	 	 
51009	3	 	4	 	22	25	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51010	0	 	1	 	19	22	 	2	0	 	23	 	2	0	0	2	1	1	13	0	 	 	 	 	 	 
51010	1	 	1	 	46	49	 	1	1	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
51010	2	 	1	 	41	44	 	2	1	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
51010	28	 	1	 	15	18	 	2	7	 	23	 	2	0	0	2	1	1	11	1	 	 	 	 	 	 
51011	0	 	1	 	19	22	 	1	0	 	24	 	2	0	0	7	4	1	10	0	 	 	 	 	 	 
51011	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51011	2	 	1	 	61	64	 	2	6	 	24	 	3	3	0	99	99	0	 	 	 	 	 	 	 	 
51011	3	 	4	 	47	50	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51011	4	 	1	 	45	48	 	1	1	 	24	 	 	1	0	2	99	1	7	0	 	 	 	 	 	 
51011	5	 	4	 	39	42	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51011	6	 	3	2006	37	40	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51011	7	 	1	 	36	39	 	2	1	 	24	 	1	1	0	98	98	1	7	0	 	 	 	 	 	 
51011	8	 	4	 	29	32	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51011	9	 	4	 	20	23	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51011	10	 	4	 	19	22	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51011	11	 	4	 	17	20	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51012	0	 	1	 	19	22	 	2	0	 	23	 	6	1	0	98	98	1	6	0	 	 	 	 	 	 
51012	1	 	4	 	46	49	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51012	2	 	4	 	37	40	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51012	3	 	4	 	20	23	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51012	4	 	4	 	17	20	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51012	5	 	1	 	55	58	 	2	26	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
51012	6	 	1	 	23	26	 	1	25	 	23	 	2	1	0	0	99	1	12	0	 	 	 	 	 	 
51012	7	 	1	 	1	4	 	1	27	 	23	 	2	 	0	0	6	 	 	 	 	 	 	 	 	 
51012	8	 	1	 	 	2	 	1	27	 	23	 	5	 	0	0	6	 	 	 	 	 	 	 	 	 
51012	9	 	1	 	 	30	 	1	19	 	23	 	2	1	0	5	99	1	10	0	 	 	 	 	 	 
51012	10	 	1	 	 	26	 	2	19	 	23	 	6	1	0	98	98	1	6	0	 	 	 	 	 	 
51012	11	 	1	 	 	12	 	2	14	 	23	3	5	0	0	10	9	 	 	 	1	6	1	 	 	1
51012	12	 	1	 	 	9	 	1	14	 	23	2	5	 	0	10	9	 	 	 	1	3	1	 	 	1
51013	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	2	1	1	2	0	 	 	 	 	 	 
51013	1	 	1	 	47	50	 	1	1	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
51013	2	 	1	 	39	42	 	2	1	 	23	 	1	1	0	98	99	0	 	 	 	 	 	 	 	 
51013	3	 	4	 	23	26	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51013	4	 	4	 	21	24	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51013	5	 	3	2014	73	76	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51014	0	 	1	 	19	22	 	1	0	 	23	 	2	1	0	29	0	0	 	 	 	 	 	 	 	 
51014	1	 	1	 	51	54	 	1	1	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
51014	2	 	1	 	46	49	 	2	1	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
51014	3	 	2	 	21	24	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51014	4	 	4	 	17	20	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51014	28	 	2	 	15	18	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51014	29	 	1	 	 	18	 	2	25	 	23	 	6	1	0	98	98	0	 	 	 	 	 	 	 	 
51014	30	 	2	 	 	22	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51016	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	4	3	1	15	0	 	 	 	 	 	 
51016	1	 	2	 	73	76	 	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51016	2	 	2	 	69	72	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51016	3	 	1	 	43	46	 	1	1	 	23	 	 	1	0	98	98	0	 	 	 	 	 	 	 	 
51016	4	 	1	 	39	42	 	2	1	 	23	 	1	1	0	98	98	0	 	 	 	 	 	 	 	 
51016	5	 	4	 	39	42	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51016	6	 	4	 	31	34	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51016	7	 	2	 	28	31	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51016	8	 	2	 	22	25	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51016	9	 	2	 	21	24	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51016	10	 	4	 	16	19	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51016	28	 	4	 	13	16	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51016	29	 	4	 	12	15	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51017	0	 	1	 	 	22	 	1	0	 	23	 	2	0	0	4	3	1	10	0	 	 	 	 	 	 
51017	1	 	1	 	 	70	 	1	6	 	23	 	3	1	1	99	99	0	 	 	 	 	 	 	 	 
51017	2	 	1	 	 	65	 	2	6	 	23	 	3	1	0	99	99	0	 	 	 	 	 	 	 	 
51017	3	 	1	 	 	47	 	1	1	 	23	 	 	1	0	2	1	0	 	 	 	 	 	 	 	 
51017	4	 	1	 	 	40	 	2	1	 	23	 	1	1	0	99	98	0	 	 	 	 	 	 	 	 
51017	5	 	1	 	 	16	 	1	7	 	23	12	2	0	0	4	3	 	 	 	1	10	1	 	 	1
51018	0	 	1	 	19	22	 	1	0	 	24	 	2	0	0	4	3	1	12	0	 	 	 	 	 	 
51018	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51018	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51018	3	 	1	 	41	44	 	1	1	 	24	 	 	0	0	99	99	1	7	0	 	 	 	 	 	 
51018	4	 	1	 	41	44	 	2	1	 	24	 	1	1	0	98	98	1	5	0	 	 	 	 	 	 
51018	5	 	1	 	23	26	 	1	7	 	24	 	2	0	0	4	3	1	12	0	 	 	 	 	 	 
51018	6	 	4	 	21	24	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51019	0	 	1	 	19	22	 	1	0	 	23	 	2	1	0	1	99	1	5	0	 	 	 	 	 	 
51019	1	 	1	 	46	49	 	2	1	 	23	 	 	3	0	99	99	0	 	 	 	 	 	 	 	 
51019	2	 	1	 	 	18	 	2	25	 	23	 	6	1	0	98	98	1	7	0	 	 	 	 	 	 
51020	0	 	1	 	19	22	 	2	0	 	21	 	2	0	0	2	1	1	15	0	 	 	 	 	 	 
51020	1	 	1	 	49	52	 	1	1	 	21	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
51020	2	 	1	 	42	45	 	2	1	 	21	 	1	1	0	99	99	1	5	0	 	 	 	 	 	 
51020	3	 	1	 	17	20	 	1	7	 	21	 	2	0	0	2	1	1	15	1	 	 	 	 	 	 
51020	28	 	1	 	15	18	 	1	7	 	21	 	2	0	0	2	1	1	15	1	 	 	 	 	 	 
51021	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	2	1	1	5	0	 	 	 	 	 	 
51021	1	 	1	 	46	49	 	1	1	 	23	 	2	1	0	99	99	0	 	 	 	 	 	 	 	 
51021	2	 	1	 	37	40	 	2	1	 	23	 	 	1	0	98	99	0	 	 	 	 	 	 	 	 
51021	28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51022	0	1	1	 	18	21	 	2	0	 	23	 	1	1	0	98	98	1	12	0	 	 	 	 	 	 
51022	1	0	4	 	45	48	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51022	2	0	4	 	41	44	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51022	3	1	1	 	 	29	 	1	25	 	23	 	 	1	0	98	99	1	10	0	 	 	 	 	 	 
51023	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	2	1	1	10	0	 	 	 	 	 	 
51023	1	 	1	 	46	49	 	1	1	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
51023	2	 	1	 	41	44	 	2	1	 	23	 	1	1	0	98	98	0	 	 	 	 	 	 	 	 
51023	3	 	4	 	23	26	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51024	0	3	1	 	19	22	 	2	0	 	24	 	6	1	0	98	98	1	10	0	 	 	 	 	 	 
51024	1	0	4	 	51	54	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51024	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51024	3	0	4	 	22	25	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51024	4	0	4	 	44	47	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51024	5	0	4	 	26	29	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51024	6	0	4	 	21	24	 	2	28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51024	7	1	1	 	 	60	 	1	26	 	24	 	 	1	0	99	99	1	8	0	 	 	 	 	 	 
51024	8	1	1	 	 	46	 	2	26	 	24	 	7	1	0	98	99	1	5	0	 	 	 	 	 	 
51024	9	1	1	 	 	28	 	1	25	 	24	 	1	1	0	8	7	1	8	0	 	 	 	 	 	 
51025	0	 	1	 	19	22	 	2	0	 	21	 	2	0	0	2	1	1	10	0	 	 	 	 	 	 
51025	1	 	1	 	49	52	 	1	1	 	21	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
51025	2	 	1	 	41	44	 	2	1	 	21	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
51025	3	 	1	 	23	26	 	1	7	 	21	 	2	0	0	2	1	1	9	0	 	 	 	 	 	 
51025	28	 	1	 	15	18	 	2	7	 	21	 	2	0	0	2	1	1	9	1	 	 	 	 	 	 
51025	29	 	1	 	13	16	 	1	7	 	21	8	2	0	0	2	1	 	 	 	1	9	1	 	 	3
51026	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	2	1	1	15	1	 	 	 	 	 	 
51026	1	 	1	 	46	49	 	1	1	 	23	 	 	1	0	99	99	1	7	0	 	 	 	 	 	 
51026	2	 	1	 	41	44	 	2	1	 	23	 	1	1	0	98	98	0	 	 	 	 	 	 	 	 
51026	3	 	1	 	16	19	 	2	7	 	23	 	2	0	0	2	1	1	12	1	 	 	 	 	 	 
51027	0	 	1	 	18	21	 	1	0	 	23	 	2	0	0	2	1	1	12	1	 	 	 	 	 	 
51027	1	 	1	 	51	54	 	1	1	 	23	 	 	1	0	98	99	0	 	 	 	 	 	 	 	 
51027	2	 	1	 	41	44	 	2	1	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
51027	3	 	4	 	23	26	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51027	4	 	4	 	21	24	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51028	0	1	1	 	18	21	 	1	0	 	21	 	4	0	0	98	98	1	6	0	 	 	 	 	 	 
51028	1	0	4	 	46	49	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51028	2	0	4	 	41	44	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51028	3	1	1	 	24	27	 	1	7	 	21	 	 	1	0	98	98	1	9	0	 	 	 	 	 	 
51028	4	1	1	 	23	26	 	2	16	 	21	 	1	1	0	98	98	1	5	0	 	 	 	 	 	 
51028	5	1	1	 	7	10	 	2	19	 	21	3	2	 	0	4	3	 	 	 	1	4	1	 	 	1
51028	6	1	1	 	4	7	 	2	19	 	21	5	2	 	0	4	3	 	 	 	1	2	1	 	 	1
51029	0	 	1	 	18	21	 	2	0	 	23	 	2	0	0	3	2	1	15	1	 	 	 	 	 	 
51029	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51029	2	 	1	 	41	44	 	1	1	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
51029	3	 	1	 	36	39	 	2	1	 	23	 	1	1	0	98	98	1	5	0	 	 	 	 	 	 
51029	4	 	1	 	16	19	 	1	7	 	23	 	2	0	0	3	2	1	15	1	 	 	 	 	 	 
51030	0	 	1	 	19	22	 	2	0	 	24	 	6	1	0	98	98	1	12	1	 	 	 	 	 	 
51030	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51030	2	 	4	 	63	66	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51030	3	 	4	 	49	52	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51030	4	 	4	 	36	39	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51030	5	 	4	 	34	37	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51030	6	 	4	 	32	35	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51030	7	 	4	 	17	20	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51030	8	 	1	 	 	33	 	1	25	 	24	 	2	1	0	10	9	1	10	0	 	 	 	 	 	 
51030	9	 	1	 	 	65	 	1	26	 	24	 	 	1	0	99	99	1	5	0	 	 	 	 	 	 
51030	10	 	1	 	 	60	 	2	26	 	24	 	1	1	0	99	99	1	5	0	 	 	 	 	 	 
51030	11	 	1	 	 	40	 	1	16	 	24	 	2	1	0	10	9	1	13	0	 	 	 	 	 	 
51030	12	 	1	 	 	35	 	2	14	 	24	 	6	1	0	98	98	1	10	0	 	 	 	 	 	 
51030	13	 	1	 	 	9	 	1	19	 	24	3	5	 	0	12	11	 	 	 	1	3	1	 	 	1
51030	14	 	1	 	 	7	 	2	19	 	24	5	5	 	0	12	11	 	 	 	1	1	1	 	 	1
51031	0	 	1	 	19	22	 	2	0	 	23	 	2	0	0	3	2	1	15	0	 	 	 	 	 	 
51031	1	 	4	 	66	69	 	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51031	2	 	1	 	45	48	 	1	1	 	23	 	 	1	0	99	98	1	12	0	 	 	 	 	 	 
51031	3	 	1	 	38	41	 	2	1	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
51031	4	 	4	 	37	40	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51031	5	 	4	 	36	39	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51031	6	 	4	 	19	22	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51031	7	 	4	 	16	19	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51032	0	 	1	 	19	22	 	2	0	 	23	 	2	0	0	2	1	1	12	0	 	 	 	 	 	 
51032	1	 	1	 	46	49	 	1	1	 	23	 	 	1	0	98	98	0	 	 	 	 	 	 	 	 
51032	2	 	1	 	41	44	 	2	1	 	23	 	1	1	0	99	99	1	5	0	 	 	 	 	 	 
51032	3	 	1	 	22	25	 	1	7	 	23	 	2	0	0	2	1	1	11	0	 	 	 	 	 	 
51033	0	 	1	 	18	21	 	1	0	 	23	 	2	0	0	3	2	1	13	1	 	 	 	 	 	 
51033	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51033	2	 	1	 	51	54	 	1	1	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
51033	3	 	1	 	41	44	 	2	1	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
51033	4	 	1	 	20	23	 	1	7	 	23	 	2	0	0	3	2	1	12	0	 	 	 	 	 	 
51034	0	 	1	 	19	22	 	2	0	 	23	 	6	1	0	98	98	1	10	0	 	 	 	 	 	 
51034	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51034	2	 	4	 	49	52	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51034	3	 	4	 	43	46	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51034	4	 	4	 	26	29	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51034	5	 	4	 	18	21	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51034	6	 	1	 	68	71	 	1	26	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
51034	7	 	1	 	54	57	 	2	26	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
51034	8	 	1	 	23	26	 	1	28	 	23	 	2	0	0	7	6	1	13	0	 	 	 	 	 	 
51034	9	 	1	 	25	28	 	1	25	 	23	 	2	1	0	7	6	1	7	0	 	 	 	 	 	 
51034	10	 	1	 	0	3	 	1	27	 	23	 	5	 	0	0	9	 	 	 	 	 	 	 	 	 
51034	11	 	1	 	 	2	 	1	27	 	23	 	5	 	0	0	9	 	 	 	 	 	 	 	 	 
51035	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	2	1	1	15	0	 	 	 	 	 	 
51035	1	 	1	 	41	44	 	1	1	 	23	 	 	1	0	98	98	1	2	0	 	 	 	 	 	 
51035	2	 	1	 	34	37	 	2	1	 	23	 	1	1	0	99	98	1	2	0	 	 	 	 	 	 
51035	3	 	1	 	21	24	 	1	7	 	23	 	2	0	0	2	1	1	15	0	 	 	 	 	 	 
51036	0	 	1	 	19	22	 	1	0	 	24	 	2	0	0	2	1	1	12	0	 	 	 	 	 	 
51036	1	 	1	 	48	51	 	1	1	 	24	 	 	1	0	99	98	0	 	 	 	 	 	 	 	 
51036	2	 	1	 	45	48	 	2	1	 	24	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
51036	3	 	1	 	18	21	 	1	7	 	24	 	2	0	0	2	1	1	13	0	 	 	 	 	 	 
51036	4	 	1	 	17	20	 	1	7	 	24	 	2	0	0	2	1	1	12	1	 	 	 	 	 	 
51037	0	 	1	 	18	21	 	2	0	 	23	 	2	0	0	4	3	1	14	0	 	 	 	 	 	 
51037	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51037	2	 	4	 	67	70	 	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51037	3	 	1	 	52	55	 	1	1	 	23	 	 	1	0	99	99	1	8	0	 	 	 	 	 	 
51037	4	 	1	 	47	50	 	2	1	 	23	 	1	1	0	98	98	1	5	0	 	 	 	 	 	 
51037	5	 	1	 	16	19	 	2	7	 	23	 	2	0	0	4	3	1	15	1	 	 	 	 	 	 
51038	0	 	1	 	18	21	 	2	0	 	22	 	1	0	0	2	99	1	15	0	 	 	 	 	 	 
51038	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51038	2	 	1	 	46	49	 	2	1	 	22	 	 	1	0	99	99	1	5	0	 	 	 	 	 	 
51038	3	 	4	 	26	29	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51038	28	 	1	 	13	16	 	1	7	 	22	6	2	0	0	2	99	 	 	 	1	9	1	 	 	3
51039	0	 	1	 	18	21	 	2	0	 	23	 	2	0	0	3	2	1	14	0	 	 	 	 	 	 
51039	1	 	3	2014	71	74	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51039	2	 	1	 	46	49	 	1	1	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
51039	3	 	1	 	39	42	 	2	1	 	23	 	1	1	0	98	99	0	 	 	 	 	 	 	 	 
51039	4	 	4	 	36	39	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51039	5	 	1	 	16	19	 	1	7	 	23	 	2	0	0	3	2	1	13	1	 	 	 	 	 	 
51039	6	 	4	 	32	35	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51039	7	 	4	 	11	14	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51039	8	 	4	 	8	11	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51039	28	 	1	 	14	17	 	2	7	 	23	6	2	0	0	3	2	 	 	 	1	10	1	 	 	1
51040	0	1	1	 	18	21	 	2	0	 	23	 	6	1	0	98	98	1	12	0	 	 	 	 	 	 
51040	1	0	4	 	71	74	 	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51040	2	0	4	 	46	49	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51040	3	0	4	 	43	46	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51040	4	0	4	 	22	25	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51040	5	3	1	 	 	60	 	1	26	 	23	 	 	1	0	99	99	1	3	0	 	 	 	 	 	 
51040	6	3	1	 	 	50	 	2	26	 	23	 	1	1	0	98	99	0	 	 	 	 	 	 	 	 
51040	7	3	1	 	 	27	 	1	25	 	23	 	2	1	0	6	5	1	10	0	 	 	 	 	 	 
51040	8	3	1	 	 	0	3	2	27	 	23	 	5	 	0	0	7	 	 	 	 	 	 	 	 	 
51041	0	 	1	 	19	22	 	1	0	 	21	 	2	0	0	3	2	1	15	0	 	 	 	 	 	 
51041	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51041	2	 	1	 	50	53	 	1	1	 	21	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
51041	3	 	1	 	46	49	 	2	1	 	21	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
51041	4	 	1	 	27	30	 	1	7	 	21	 	2	1	0	3	2	0	 	 	 	 	 	 	 	 
51041	5	 	1	 	24	27	 	1	7	 	22	 	2	0	0	3	2	0	 	 	 	 	 	 	 	 
51041	6	 	1	 	23	26	 	2	16	 	21	 	6	1	0	98	98	0	 	 	 	 	 	 	 	 
51041	7	 	1	 	2	5	 	2	19	 	21	6	5	 	0	6	4	 	 	 	0	 	 	29	 	 
51042	0	 	1	 	19	22	 	1	0	 	21	 	2	0	0	2	99	1	14	1	 	 	 	 	 	 
51042	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51042	2	 	1	 	39	42	 	2	1	 	21	 	 	3	0	99	4	0	 	 	 	 	 	 	 	 
51042	3	 	1	 	21	24	 	1	7	 	21	 	2	0	0	2	99	1	12	0	 	 	 	 	 	 
51042	4	 	1	 	73	76	 	1	5	 	21	 	3	3	0	99	99	0	 	 	 	 	 	 	 	 
