CHILDCODE	IMEVIDR5	RKEVR5	LOSS13R5	LOSS14R5	LOSS15R5	LOSS16R5	RESEVR51	RESEVR52	RESEVR53
101044	3	88	 	 	 	 	 	 	 
101045	1	 	 	 	 	 	 	 	 
101045	2	 	 	 	 	 	 	 	 
101045	3	 	 	 	 	 	 	 	 
101047	1	37	 	 	3	 	16	18	88
101047	2	16	 	 	 	3	7	88	88
101047	3	88	 	 	 	 	 	 	 
101048	1	41	 	 	 	2	2	8	18
101048	2	88	 	 	 	 	 	 	 
101048	3	88	 	 	 	 	 	 	 
101049	1	37	 	4	4	 	16	9	7
101049	2	39	 	 	1	 	88	88	88
101049	3	88	 	 	 	 	 	 	 
101050	1	34	 	 	 	4	16	10	7
101050	2	47	 	 	 	2	1	2	7
101050	3	88	 	 	 	 	 	 	 
111001	1	38	 	 	2	 	16	88	88
111001	2	28	2	2	3	2	16	2	88
111001	3	26	 	2	 	 	16	88	88
111002	1	38	 	 	 	4	17	9	88
111002	2	88	 	 	 	 	 	 	 
111002	3	88	 	 	 	 	 	 	 
111003	1	 	 	 	 	 	 	 	 
111003	2	 	 	 	 	 	 	 	 
111003	3	 	 	 	 	 	 	 	 
111004	1	45	 	 	 	3	2	6	88
111004	2	38	 	 	4	 	9	6	13
111004	3	47	 	 	2	3	2	17	21
111005	1	47	 	 	2	 	2	17	16
111005	2	88	 	 	 	 	 	 	 
111005	3	88	 	 	 	 	 	 	 
111006	1	47	 	 	2	 	16	88	88
111006	2	24	 	 	 	2	12	88	88
111006	3	88	 	 	 	 	 	 	 
111007	1	47	 	2	2	2	2	6	88
111007	2	88	 	 	 	 	 	 	 
111007	3	88	 	 	 	 	 	 	 
111008	1	12	 	 	2	 	16	88	88
111008	2	14	 	 	2	 	17	88	88
111008	3	88	 	 	 	 	 	 	 
111009	1	24	 	2	 	 	10	17	2
111009	2	88	 	 	 	 	 	 	 
111009	3	88	 	 	 	 	 	 	 
111010	1	29	 	 	4	 	16	18	88
111010	2	39	 	2	 	 	9	2	88
111010	3	88	 	 	 	 	 	 	 
111011	1	28	 	4	4	 	10	8	16
111011	2	13	 	4	4	 	8	10	88
111011	3	29	 	4	 	 	8	10	17
111012	1	45	 	 	 	2	16	17	7
111012	2	88	 	 	 	 	 	 	 
111012	3	88	 	 	 	 	 	 	 
111013	1	 	 	 	 	 	 	 	 
111013	2	 	 	 	 	 	 	 	 
111013	3	 	 	 	 	 	 	 	 
111014	1	 	 	 	 	 	 	 	 
111014	2	 	 	 	 	 	 	 	 
111014	3	 	 	 	 	 	 	 	 
111015	1	 	 	 	 	 	 	 	 
111015	2	 	 	 	 	 	 	 	 
111015	3	 	 	 	 	 	 	 	 
111016	1	47	 	 	4	4	2	9	6
111016	2	88	 	 	 	 	 	 	 
111016	3	88	 	 	 	 	 	 	 
111017	1	47	 	 	2	2	2	17	6
111017	2	88	 	 	 	 	 	 	 
111017	3	88	 	 	 	 	 	 	 
111018	1	 	 	 	 	 	 	 	 
111018	2	 	 	 	 	 	 	 	 
111018	3	 	 	 	 	 	 	 	 
111019	1	29	 	 	2	 	16	88	88
111019	2	88	 	 	 	 	 	 	 
111019	3	88	 	 	 	 	 	 	 
111020	1	29	 	 	3	 	16	88	88
111020	2	23	 	 	2	 	16	88	88
111020	3	37	 	 	2	 	16	88	19
111021	1	47	 	 	4	3	2	9	88
111021	2	88	 	 	 	 	 	 	 
111021	3	88	 	 	 	 	 	 	 
111022	1	29	 	 	3	 	2	6	88
111022	2	88	 	 	 	 	 	 	 
111022	3	88	 	 	 	 	 	 	 
111023	1	29	 	 	4	 	6	2	8
111023	2	88	 	 	 	 	 	 	 
111023	3	88	 	 	 	 	 	 	 
111024	1	 	 	 	 	 	 	 	 
111024	2	 	 	 	 	 	 	 	 
111024	3	 	 	 	 	 	 	 	 
111025	1	29	 	 	4	 	16	88	88
111025	2	88	 	 	 	 	 	 	 
111025	3	88	 	 	 	 	 	 	 
111026	1	37	3	 	 	 	13	16	88
111026	2	39	3	 	 	 	16	13	88
111026	3	29	 	3	 	 	16	2	88
111027	1	13	 	 	2	 	16	88	88
111027	2	88	 	 	 	 	 	 	 
111027	3	88	 	 	 	 	 	 	 
111028	1	47	 	 	2	2	2	88	88
111028	2	88	 	 	 	 	 	 	 
111028	3	88	 	 	 	 	 	 	 
111029	1	24	 	 	4	4	9	28	88
111029	2	13	 	 	 	2	2	6	7
111029	3	47	 	 	2	2	1	2	7
111030	1	37	 	 	4	 	9	88	88
111030	2	29	 	 	4	 	8	10	88
111030	3	88	 	 	 	 	 	 	 
111031	1	 	 	 	 	 	 	 	 
111031	2	 	 	 	 	 	 	 	 
111031	3	 	 	 	 	 	 	 	 
111032	1	 	 	 	 	 	 	 	 
111032	2	 	 	 	 	 	 	 	 
111032	3	 	 	 	 	 	 	 	 
111033	1	24	 	4	 	 	10	17	7
111033	2	88	 	 	 	 	 	 	 
111033	3	88	 	 	 	 	 	 	 
111034	1	47	 	 	3	4	2	1	88
111034	2	88	 	 	 	 	 	 	 
111034	3	88	 	 	 	 	 	 	 
111035	1	14	 	 	 	4	3	9	88
111035	2	88	 	 	 	 	 	 	 
111035	3	88	 	 	 	 	 	 	 
111036	1	24	 	 	4	4	28	9	7
111036	2	13	 	 	2	2	2	28	7
111036	3	47	 	 	2	2	1	2	9
111038	1	28	 	 	4	 	17	16	88
111038	2	88	 	 	 	 	 	 	 
111038	3	88	 	 	 	 	 	 	 
111039	1	28	 	4	 	 	2	1	88
111039	2	88	 	 	 	 	 	 	 
111039	3	88	 	 	 	 	 	 	 
111040	1	29	 	 	2	 	10	88	88
111040	2	88	 	 	 	 	 	 	 
111040	3	88	 	 	 	 	 	 	 
111041	1	29	 	4	4	 	16	88	88
111041	2	61	 	3	 	 	16	88	88
111041	3	88	 	 	 	 	 	 	 
111044	1	13	 	2	4	 	16	88	88
111044	2	29	 	2	 	 	20	18	88
111044	3	88	 	 	 	 	 	 	 
111045	1	 	 	 	 	 	 	 	 
111045	2	 	 	 	 	 	 	 	 
111045	3	 	 	 	 	 	 	 	 
111046	1	45	 	4	 	 	16	17	18
111046	2	88	 	 	 	 	 	 	 
111046	3	88	 	 	 	 	 	 	 
111047	1	29	 	 	2	 	10	20	88
111047	2	88	 	 	 	 	 	 	 
111047	3	88	 	 	 	 	 	 	 
111048	1	 	 	 	 	 	 	 	 
111048	2	 	 	 	 	 	 	 	 
111048	3	 	 	 	 	 	 	 	 
111049	1	47	 	 	2	2	2	88	88
111049	2	88	 	 	 	 	 	 	 
111049	3	88	 	 	 	 	 	 	 
111050	1	13	 	 	3	 	21	88	88
111050	2	28	 	 	2	 	8	88	88
111050	3	23	 	 	1	1	7	88	88
111051	1	 	 	 	 	 	 	 	 
111051	2	 	 	 	 	 	 	 	 
111051	3	 	 	 	 	 	 	 	 
111053	1	13	 	 	 	4	8	88	88
111053	2	31	 	 	2	 	9	88	88
111053	3	88	 	 	 	 	 	 	 
111054	1	47	 	 	3	4	9	2	88
111054	2	88	 	 	 	 	 	 	 
111054	3	88	 	 	 	 	 	 	 
111055	1	45	 	 	 	2	9	18	88
111055	2	88	 	 	 	 	 	 	 
111055	3	88	 	 	 	 	 	 	 
111056	1	 	 	 	 	 	 	 	 
111056	2	 	 	 	 	 	 	 	 
111056	3	 	 	 	 	 	 	 	 
111057	1	13	 	 	4	 	8	88	88
111057	2	39	 	2	2	 	9	88	88
111057	3	88	 	 	 	 	 	 	 
121001	1	47	 	 	2	 	2	17	16
121001	2	45	 	 	3	 	16	17	7
121001	3	88	 	 	 	 	 	 	 
121002	1	29	 	 	 	2	8	88	88
121002	2	39	 	2	 	 	8	88	88
121002	3	88	 	 	 	 	 	 	 
121003	1	1	 	3	 	 	16	88	88
121003	2	88	 	 	 	 	 	 	 
121003	3	88	 	 	 	 	 	 	 
121004	1	38	 	 	 	4	9	16	88
121004	2	29	 	 	4	 	6	88	88
121004	3	13	 	3	 	 	16	88	88
121005	1	16	 	 	 	2	2	6	88
121005	2	47	 	 	2	2	2	88	88
121005	3	61	 	 	 	4	16	9	88
121006	1	41	2	 	 	 	16	2	88
121006	2	12	 	 	 	2	2	88	88
121006	3	88	 	 	 	 	 	 	 
121007	1	37	 	3	 	 	8	88	88
121007	2	38	 	 	 	3	9	88	88
121007	3	88	 	 	 	 	 	 	 
121008	1	 	 	 	 	 	 	 	 
121008	2	 	 	 	 	 	 	 	 
121008	3	 	 	 	 	 	 	 	 
121009	1	37	4	4	4	4	16	9	18
121009	2	47	 	 	2	2	2	88	88
121009	3	88	 	 	 	 	 	 	 
121010	1	47	 	 	 	2	2	17	16
121010	2	88	 	 	 	 	 	 	 
121010	3	88	 	 	 	 	 	 	 
121011	1	38	 	 	 	2	8	88	88
121011	2	88	 	 	 	 	 	 	 
121011	3	88	 	 	 	 	 	 	 
121012	1	14	 	 	2	 	16	88	88
121012	2	29	 	 	 	2	9	88	88
121012	3	88	 	 	 	 	 	 	 
121013	1	47	 	 	 	3	28	6	88
121013	2	88	 	 	 	 	 	 	 
121013	3	88	 	 	 	 	 	 	 
121014	1	39	 	2	 	 	10	88	88
121014	2	88	 	 	 	 	 	 	 
121014	3	88	 	 	 	 	 	 	 
121015	1	29	 	 	 	4	2	16	88
121015	2	13	 	4	 	 	9	16	88
121015	3	39	 	 	 	1	7	88	88
121016	1	37	 	2	 	 	8	88	88
121016	2	88	 	 	 	 	 	 	 
121016	3	88	 	 	 	 	 	 	 
121017	1	14	 	 	2	 	3	16	88
121017	2	29	 	 	 	4	16	6	88
121017	3	39	 	 	2	 	9	88	88
121018	1	47	 	 	2	2	2	17	88
121018	2	88	 	 	 	 	 	 	 
121018	3	88	 	 	 	 	 	 	 
121019	1	37	 	 	2	 	17	88	88
121019	2	47	 	 	2	 	16	88	88
121019	3	88	 	 	 	 	 	 	 
121020	1	29	4	4	4	 	16	88	88
121020	2	88	 	 	 	 	 	 	 
121020	3	88	 	 	 	 	 	 	 
121021	1	 	 	 	 	 	 	 	 
121021	2	 	 	 	 	 	 	 	 
121021	3	 	 	 	 	 	 	 	 
121022	1	47	 	 	2	 	2	16	7
121022	2	88	 	 	 	 	 	 	 
121022	3	88	 	 	 	 	 	 	 
121023	1	 	 	 	 	 	 	 	 
121023	2	 	 	 	 	 	 	 	 
121023	3	 	 	 	 	 	 	 	 
121025	1	37	 	 	2	 	16	17	18
121025	2	29	 	 	2	2	10	16	18
121025	3	47	 	 	2	2	2	17	7
121026	1	 	 	 	 	 	 	 	 
121026	2	 	 	 	 	 	 	 	 
121026	3	 	 	 	 	 	 	 	 
121027	1	29	 	 	2	4	16	88	88
121027	2	28	 	 	3	3	16	88	88
121027	3	88	 	 	 	 	 	 	 
121028	1	37	 	 	4	 	8	16	88
121028	2	29	 	3	 	 	16	88	88
121028	3	14	2	 	 	 	16	88	88
121029	1	29	 	 	2	2	10	2	16
121029	2	47	 	 	2	 	2	16	17
121029	3	88	 	 	 	 	 	 	 
121030	1	28	 	 	2	 	6	88	88
121030	2	39	 	 	3	 	16	88	88
121030	3	14	 	 	2	 	16	88	88
121031	1	 	 	 	 	 	 	 	 
121031	2	 	 	 	 	 	 	 	 
121031	3	 	 	 	 	 	 	 	 
121032	1	29	2	 	 	 	16	88	88
121032	2	39	2	2	2	2	16	17	88
121032	3	88	 	 	 	 	 	 	 
121033	1	47	2	2	2	2	1	2	6
121033	2	88	 	 	 	 	 	 	 
121033	3	88	 	 	 	 	 	 	 
121034	1	47	 	 	2	 	2	18	16
121034	2	88	 	 	 	 	 	 	 
121034	3	88	 	 	 	 	 	 	 
121035	1	42	2	2	2	 	16	88	88
121035	2	88	 	 	 	 	 	 	 
121035	3	88	 	 	 	 	 	 	 
121036	1	29	 	2	 	 	16	88	88
121036	2	88	 	 	 	 	 	 	 
121036	3	88	 	 	 	 	 	 	 
121037	1	29	 	4	 	 	16	88	88
121037	2	13	 	 	4	 	18	17	88
121037	3	88	 	 	 	 	 	 	 
121038	1	29	 	 	2	 	2	6	88
121038	2	38	 	 	 	2	8	88	88
121038	3	88	 	 	 	 	 	 	 
121039	1	37	 	4	 	 	28	16	88
121039	2	29	 	 	3	 	16	88	88
121039	3	88	 	 	 	 	 	 	 
121040	1	37	 	 	2	 	16	88	88
121040	2	88	 	 	 	 	 	 	 
121040	3	88	 	 	 	 	 	 	 
121041	1	47	 	2	2	2	1	2	6
121041	2	88	 	 	 	 	 	 	 
121041	3	88	 	 	 	 	 	 	 
121042	1	47	 	2	3	3	2	1	88
121042	2	88	 	 	 	 	 	 	 
121042	3	88	 	 	 	 	 	 	 
121043	1	47	 	 	2	3	2	1	88
121043	2	88	 	 	 	 	 	 	 
121043	3	88	 	 	 	 	 	 	 
121044	1	29	 	 	2	 	17	88	88
121044	2	38	 	 	 	2	16	88	88
121044	3	88	 	 	 	 	 	 	 
121045	1	39	 	 	4	 	9	88	88
121045	2	88	 	 	 	 	 	 	 
121045	3	88	 	 	 	 	 	 	 
121046	1	 	 	 	 	 	 	 	 
121046	2	 	 	 	 	 	 	 	 
121046	3	 	 	 	 	 	 	 	 
121047	1	13	 	 	 	3	18	88	88
121047	2	29	 	 	 	2	18	88	88
121047	3	39	 	 	 	2	18	88	88
121048	1	 	 	 	 	 	 	 	 
121048	2	 	 	 	 	 	 	 	 
121048	3	 	 	 	 	 	 	 	 
121049	1	47	 	2	2	2	2	17	88
121049	2	29	 	 	2	 	10	88	88
121049	3	88	 	 	 	 	 	 	 
121050	1	 	 	 	 	 	 	 	 
121050	2	 	 	 	 	 	 	 	 
121050	3	 	 	 	 	 	 	 	 
131001	1	29	 	 	2	 	16	2	10
131001	2	88	 	 	 	 	 	 	 
131001	3	88	 	 	 	 	 	 	 
131002	1	 	 	 	 	 	 	 	 
131002	2	 	 	 	 	 	 	 	 
131002	3	 	 	 	 	 	 	 	 
131003	1	 	 	 	 	 	 	 	 
131003	2	 	 	 	 	 	 	 	 
131003	3	 	 	 	 	 	 	 	 
131004	1	 	 	 	 	 	 	 	 
131004	2	 	 	 	 	 	 	 	 
131004	3	 	 	 	 	 	 	 	 
131005	1	29	 	 	3	4	16	9	88
131005	2	47	 	2	3	3	2	6	88
131005	3	88	 	 	 	 	 	 	 
131006	1	42	 	 	 	3	9	88	88
131006	2	39	 	 	 	3	16	88	88
131006	3	29	 	 	3	 	16	88	88
131008	1	 	 	 	 	 	 	 	 
131008	2	 	 	 	 	 	 	 	 
131008	3	 	 	 	 	 	 	 	 
131009	1	 	 	 	 	 	 	 	 
131009	2	 	 	 	 	 	 	 	 
131009	3	 	 	 	 	 	 	 	 
131010	1	 	 	 	 	 	 	 	 
131010	2	 	 	 	 	 	 	 	 
131010	3	 	 	 	 	 	 	 	 
131011	1	29	 	 	2	 	10	17	2
131011	2	47	 	 	2	2	2	17	16
131011	3	88	 	 	 	 	 	 	 
131012	1	38	 	 	 	2	17	16	88
131012	2	88	 	 	 	 	 	 	 
131012	3	88	 	 	 	 	 	 	 
131013	1	29	 	 	 	2	17	16	7
131013	2	47	 	 	2	2	17	2	7
131013	3	88	 	 	 	 	 	 	 
131014	1	14	 	2	 	 	17	88	88
131014	2	39	 	 	2	 	17	88	88
131014	3	88	 	 	 	 	 	 	 
131015	1	 	 	 	 	 	 	 	 
131015	2	 	 	 	 	 	 	 	 
131015	3	 	 	 	 	 	 	 	 
131016	1	38	 	 	 	2	2	88	88
131016	2	88	 	 	 	 	 	 	 
131016	3	88	 	 	 	 	 	 	 
131017	1	47	 	 	 	2	6	88	88
131017	2	88	 	 	 	 	 	 	 
131017	3	88	 	 	 	 	 	 	 
131018	1	 	 	 	 	 	 	 	 
131018	2	 	 	 	 	 	 	 	 
131018	3	 	 	 	 	 	 	 	 
131019	1	29	 	 	 	2	17	88	88
131019	2	13	 	 	 	2	16	88	88
131019	3	88	 	 	 	 	 	 	 
131020	1	29	 	 	2	2	10	17	16
131020	2	47	 	 	2	2	2	17	7
131020	3	88	 	 	 	 	 	 	 
131021	1	 	 	 	 	 	 	 	 
131021	2	 	 	 	 	 	 	 	 
131021	3	 	 	 	 	 	 	 	 
131022	1	47	 	 	2	2	2	88	88
131022	2	88	 	 	 	 	 	 	 
131022	3	88	 	 	 	 	 	 	 
131023	1	29	 	 	2	1	2	6	88
131023	2	88	 	 	 	 	 	 	 
131023	3	88	 	 	 	 	 	 	 
131024	1	39	 	 	 	3	16	88	88
131024	2	88	 	 	 	 	 	 	 
131024	3	88	 	 	 	 	 	 	 
131025	1	29	 	 	 	2	16	18	88
131025	2	35	 	4	 	 	9	88	88
131025	3	88	 	 	 	 	 	 	 
131026	1	29	 	 	2	2	13	10	16
131026	2	88	 	 	 	 	 	 	 
131026	3	88	 	 	 	 	 	 	 
131027	1	47	 	 	2	2	2	16	17
131027	2	88	 	 	 	 	 	 	 
131027	3	88	 	 	 	 	 	 	 
131028	1	28	 	 	2	4	16	9	88
131028	2	29	 	 	3	4	16	88	88
131028	3	88	 	 	 	 	 	 	 
131029	1	14	 	 	3	 	16	88	88
131029	2	29	 	 	3	3	16	88	88
131029	3	88	 	 	 	 	 	 	 
131030	1	29	 	 	2	2	10	17	2
131030	2	88	 	 	 	 	 	 	 
131030	3	88	 	 	 	 	 	 	 
131031	1	 	 	 	 	 	 	 	 
131031	2	 	 	 	 	 	 	 	 
131031	3	 	 	 	 	 	 	 	 
131032	1	29	 	 	2	 	16	88	88
131032	2	38	 	 	 	2	16	88	88
131032	3	88	 	 	 	 	 	 	 
131034	1	47	 	 	3	4	2	1	6
131034	2	88	 	 	 	 	 	 	 
131034	3	88	 	 	 	 	 	 	 
131035	1	29	 	 	4	4	10	17	16
131035	2	88	 	 	 	 	 	 	 
131035	3	88	 	 	 	 	 	 	 
131036	1	 	 	 	 	 	 	 	 
131036	2	 	 	 	 	 	 	 	 
131036	3	 	 	 	 	 	 	 	 
131037	1	29	 	 	3	4	16	88	88
131037	2	24	 	 	 	4	16	88	88
131037	3	88	 	 	 	 	 	 	 
131038	1	 	 	 	 	 	 	 	 
131038	2	 	 	 	 	 	 	 	 
131038	3	 	 	 	 	 	 	 	 
131039	1	29	3	3	3	3	10	17	16
131039	2	39	 	3	3	 	13	16	17
131039	3	88	 	 	 	 	 	 	 
131040	1	29	 	 	2	 	8	10	88
131040	2	88	 	 	 	 	 	 	 
131040	3	88	 	 	 	 	 	 	 
131041	1	29	 	 	3	 	16	10	88
131041	2	47	 	 	 	2	2	9	88
131041	3	88	 	 	 	 	 	 	 
131042	1	29	 	2	2	 	6	2	9
131042	2	88	 	 	 	 	 	 	 
131042	3	88	 	 	 	 	 	 	 
131043	1	 	 	 	 	 	 	 	 
131043	2	 	 	 	 	 	 	 	 
131043	3	 	 	 	 	 	 	 	 
131044	1	28	 	 	 	2	10	17	88
131044	2	14	 	2	 	 	17	88	88
131044	3	31	 	 	 	2	16	88	88
131045	1	47	 	 	2	2	2	17	88
131045	2	29	 	 	 	2	17	16	7
131045	3	88	 	 	 	 	 	 	 
131046	1	 	 	 	 	 	 	 	 
131046	2	 	 	 	 	 	 	 	 
131046	3	 	 	 	 	 	 	 	 
131047	1	 	 	 	 	 	 	 	 
131047	2	 	 	 	 	 	 	 	 
131047	3	 	 	 	 	 	 	 	 
131048	1	 	 	 	 	 	 	 	 
131048	2	 	 	 	 	 	 	 	 
131048	3	 	 	 	 	 	 	 	 
131049	1	14	 	 	2	 	17	18	7
131049	2	88	 	 	 	 	 	 	 
131049	3	88	 	 	 	 	 	 	 
131050	1	47	 	 	2	2	2	88	88
131050	2	88	 	 	 	 	 	 	 
131050	3	88	 	 	 	 	 	 	 
141001	1	 	 	 	 	 	 	 	 
141001	2	 	 	 	 	 	 	 	 
141001	3	 	 	 	 	 	 	 	 
141002	1	 	 	 	 	 	 	 	 
141002	2	 	 	 	 	 	 	 	 
141002	3	 	 	 	 	 	 	 	 
141004	1	 	 	 	 	 	 	 	 
141004	2	 	 	 	 	 	 	 	 
141004	3	 	 	 	 	 	 	 	 
141005	1	38	 	 	 	4	17	88	88
141005	2	35	 	 	 	2	17	88	88
141005	3	47	 	 	 	2	18	88	88
141006	1	38	 	 	 	3	10	16	88
141006	2	88	 	 	 	 	 	 	 
141006	3	88	 	 	 	 	 	 	 
141007	1	47	 	 	 	2	7	88	88
141007	2	88	 	 	 	 	 	 	 
141007	3	88	 	 	 	 	 	 	 
141008	1	36	 	1	 	 	16	7	88
141008	2	88	 	 	 	 	 	 	 
141008	3	88	 	 	 	 	 	 	 
141009	1	47	 	2	2	2	2	12	18
141009	2	88	 	 	 	 	 	 	 
141009	3	88	 	 	 	 	 	 	 
141010	1	47	 	 	 	2	2	7	88
141010	2	88	 	 	 	 	 	 	 
141010	3	88	 	 	 	 	 	 	 
141011	1	47	 	 	2	 	2	88	88
141011	2	88	 	 	 	 	 	 	 
141011	3	88	 	 	 	 	 	 	 
141012	1	 	 	 	 	 	 	 	 
141012	2	 	 	 	 	 	 	 	 
141012	3	 	 	 	 	 	 	 	 
141013	1	47	 	 	 	2	2	7	88
141013	2	38	 	 	3	 	9	7	88
141013	3	88	 	 	 	 	 	 	 
141014	1	37	 	 	4	 	16	9	88
141014	2	39	 	 	 	4	16	9	88
141014	3	38	 	 	 	4	16	88	88
141015	1	 	 	 	 	 	 	 	 
141015	2	 	 	 	 	 	 	 	 
141015	3	 	 	 	 	 	 	 	 
141016	1	 	 	 	 	 	 	 	 
141016	2	 	 	 	 	 	 	 	 
141016	3	 	 	 	 	 	 	 	 
141017	1	38	 	 	2	2	9	16	88
141017	2	88	 	 	 	 	 	 	 
141017	3	88	 	 	 	 	 	 	 
141018	1	35	 	 	2	 	9	7	88
141018	2	47	 	 	 	2	2	7	88
141018	3	88	 	 	 	 	 	 	 
141020	1	38	 	4	 	 	21	16	17
141020	2	88	 	 	 	 	 	 	 
141020	3	88	 	 	 	 	 	 	 
141021	1	47	 	 	2	 	2	7	88
141021	2	88	 	 	 	 	 	 	 
141021	3	88	 	 	 	 	 	 	 
141022	1	16	 	 	3	3	16	88	88
141022	2	47	 	 	2	2	2	88	88
141022	3	88	 	 	 	 	 	 	 
141023	1	38	 	 	 	3	9	7	88
141023	2	47	 	 	2	 	2	7	88
141023	3	88	 	 	 	 	 	 	 
141024	1	1	 	 	4	 	17	18	88
141024	2	42	 	 	 	4	16	18	88
141024	3	39	 	 	2	 	17	18	88
141025	1	47	 	 	 	2	2	7	88
141025	2	88	 	 	 	 	 	 	 
141025	3	88	 	 	 	 	 	 	 
141026	1	47	 	 	2	 	2	7	88
141026	2	88	 	 	 	 	 	 	 
141026	3	88	 	 	 	 	 	 	 
141027	1	 	 	 	 	 	 	 	 
141027	2	 	 	 	 	 	 	 	 
141027	3	 	 	 	 	 	 	 	 
141028	1	39	 	 	 	3	10	17	88
141028	2	88	 	 	 	 	 	 	 
141028	3	88	 	 	 	 	 	 	 
141029	1	39	 	 	3	 	9	7	88
141029	2	47	 	 	2	 	2	7	88
141029	3	88	 	 	 	 	 	 	 
141030	1	47	 	 	2	 	2	7	88
141030	2	88	 	 	 	 	 	 	 
141030	3	88	 	 	 	 	 	 	 
141031	1	47	 	 	2	 	2	88	88
141031	2	88	 	 	 	 	 	 	 
141031	3	88	 	 	 	 	 	 	 
141032	1	47	 	 	2	1	2	7	88
141032	2	88	 	 	 	 	 	 	 
141032	3	88	 	 	 	 	 	 	 
141033	1	39	2	 	 	 	16	17	7
141033	2	88	 	 	 	 	 	 	 
141033	3	88	 	 	 	 	 	 	 
141034	1	1	 	 	 	4	16	18	88
141034	2	88	 	 	 	 	 	 	 
141034	3	88	 	 	 	 	 	 	 
141035	1	 	 	 	 	 	 	 	 
141035	2	 	 	 	 	 	 	 	 
141035	3	 	 	 	 	 	 	 	 
141036	1	47	 	 	1	 	7	88	88
141036	2	88	 	 	 	 	 	 	 
141036	3	88	 	 	 	 	 	 	 
141037	1	39	 	 	 	2	16	88	88
141037	2	88	 	 	 	 	 	 	 
141037	3	88	 	 	 	 	 	 	 
141038	1	41	 	2	 	2	16	88	88
141038	2	88	 	 	 	 	 	 	 
141038	3	88	 	 	 	 	 	 	 
141040	1	39	 	4	 	 	16	9	88
141040	2	88	 	 	 	 	 	 	 
141040	3	88	 	 	 	 	 	 	 
141041	1	1	 	 	 	4	2	16	88
141041	2	88	 	 	 	 	 	 	 
141041	3	88	 	 	 	 	 	 	 
141042	1	 	 	 	 	 	 	 	 
141042	2	 	 	 	 	 	 	 	 
141042	3	 	 	 	 	 	 	 	 
141043	1	 	 	 	 	 	 	 	 
141043	2	 	 	 	 	 	 	 	 
141043	3	 	 	 	 	 	 	 	 
141044	1	35	 	4	 	 	16	88	88
141044	2	38	2	 	 	 	16	88	88
141044	3	88	 	 	 	 	 	 	 
141045	1	37	 	 	 	2	9	7	88
141045	2	47	 	 	2	 	2	7	88
141045	3	88	 	 	 	 	 	 	 
141046	1	36	 	2	 	 	17	16	7
141046	2	88	 	 	 	 	 	 	 
141046	3	88	 	 	 	 	 	 	 
141048	1	 	 	 	 	 	 	 	 
141048	2	 	 	 	 	 	 	 	 
141048	3	 	 	 	 	 	 	 	 
141049	1	47	 	 	2	 	2	7	88
141049	2	88	 	 	 	 	 	 	 
141049	3	88	 	 	 	 	 	 	 
141050	1	38	 	 	 	1	17	7	88
141050	2	88	 	 	 	 	 	 	 
141050	3	88	 	 	 	 	 	 	 
151001	1	38	 	 	2	 	13	88	88
151001	2	88	 	 	 	 	 	 	 
151001	3	88	 	 	 	 	 	 	 
151002	1	28	 	4	2	 	2	16	88
151002	2	29	 	2	2	 	2	16	88
151002	3	30	 	2	2	 	2	16	88
151003	1	29	 	 	4	 	16	2	7
151003	2	39	2	2	2	3	16	21	2
151003	3	28	 	3	 	 	16	2	88
151004	1	39	 	 	2	 	2	88	88
151004	2	88	 	 	 	 	 	 	 
151004	3	88	 	 	 	 	 	 	 
151005	1	47	 	 	2	1	2	1	7
151005	2	88	 	 	 	 	 	 	 
151005	3	88	 	 	 	 	 	 	 
151006	1	34	4	 	 	 	2	16	88
151006	2	47	 	2	2	 	2	16	88
151006	3	88	 	 	 	 	 	 	 
151007	1	 	 	 	 	 	 	 	 
151007	2	 	 	 	 	 	 	 	 
151007	3	 	 	 	 	 	 	 	 
151008	1	47	 	 	2	2	18	88	88
151008	2	88	 	 	 	 	 	 	 
151008	3	88	 	 	 	 	 	 	 
151009	1	39	 	3	 	 	16	20	88
151009	2	36	 	 	3	 	2	16	88
151009	3	29	 	 	2	 	16	18	2
151010	1	29	 	 	2	 	16	88	88
151010	2	88	 	 	 	 	 	 	 
151010	3	88	 	 	 	 	 	 	 
151011	1	37	 	4	 	 	16	20	13
151011	2	29	 	3	 	4	16	21	2
151011	3	28	 	 	2	 	16	18	2
151012	1	28	 	 	2	 	16	88	88
151012	2	37	 	2	 	 	17	88	88
151012	3	39	 	 	2	 	16	88	88
151013	1	47	 	 	2	2	2	1	7
151013	2	88	 	 	 	 	 	 	 
151013	3	88	 	 	 	 	 	 	 
151014	1	47	 	 	 	2	2	7	88
151014	2	88	 	 	 	 	 	 	 
151014	3	88	 	 	 	 	 	 	 
151015	1	39	 	 	4	 	9	88	88
151015	2	28	 	 	2	 	2	16	88
151015	3	47	 	 	2	2	2	88	88
151016	1	38	 	 	 	3	17	18	7
151016	2	47	 	 	2	 	2	1	7
151016	3	88	 	 	 	 	 	 	 
151017	1	29	2	 	 	 	18	88	88
151017	2	47	 	 	2	 	2	88	88
151017	3	88	 	 	 	 	 	 	 
151018	1	41	 	 	4	 	16	19	88
151018	2	88	 	 	 	 	 	 	 
151018	3	88	 	 	 	 	 	 	 
151019	1	1	 	 	2	 	2	6	88
151019	2	39	 	 	2	 	16	88	88
151019	3	29	 	 	2	 	2	16	88
151020	1	47	 	 	 	2	2	88	88
151020	2	88	 	 	 	 	 	 	 
