CHILDCODE	ACTIDR5	ACTR5	ACTOWNR5	ACTMTHR5	ACTWEKR5	ACTHRSR5	PYMRECR5	ERNCSHR5	ERNKNDR5	HWPAIDR5	PDPCPRR5	PRFACTR5	MTHPRFR5
111022	2	88	 	 	 	 	 	 	 	 	 	 	 
111022	3	88	 	 	 	 	 	 	 	 	 	 	 
111025	1	1	2	12	30	10	0	 	 	 	 	1	12
111025	2	4	6	12	30	4	0	 	 	 	 	1	12
111025	3	88	 	 	 	 	 	 	 	 	 	 	 
111027	1	20	7	6	26	8	1	3000	 	4	 	0	 
111027	2	20	3	4	26	8	1	2000	 	4	 	0	 
111027	3	10	6	2	30	5	1	2500	 	4	 	1	12
111028	1	4	2	12	30	3	88	 	 	 	 	1	12
111028	2	88	 	 	 	 	 	 	 	 	 	 	 
111028	3	88	 	 	 	 	 	 	 	 	 	 	 
111030	1	13	1	12	26	9	1	6000	 	4	 	1	-77
111030	2	88	 	 	 	 	 	 	 	 	 	 	 
111030	3	88	 	 	 	 	 	 	 	 	 	 	 
111031	1	13	3	12	20	10	1	4000	 	4	 	1	12
111031	2	88	 	 	 	 	 	 	 	 	 	 	 
111031	3	88	 	 	 	 	 	 	 	 	 	 	 
111032	1	1	2	12	30	8	0	 	 	 	 	1	12
111032	2	1	3	5	2	8	0	 	 	 	 	1	5
111032	3	88	 	 	 	 	 	 	 	 	 	 	 
111033	1	13	1	12	23	10	1	7000	 	4	 	1	12
111033	2	88	 	 	 	 	 	 	 	 	 	 	 
111033	3	88	 	 	 	 	 	 	 	 	 	 	 
111034	1	10	2	5	30	8	0	 	 	 	 	1	12
111034	2	88	 	 	 	 	 	 	 	 	 	 	 
111034	3	88	 	 	 	 	 	 	 	 	 	 	 
111035	1	13	1	1	26	8	1	4200	 	4	 	1	5
111035	2	88	 	 	 	 	 	 	 	 	 	 	 
111035	3	88	 	 	 	 	 	 	 	 	 	 	 
111036	1	13	4	12	22	8	1	3000	 	4	 	1	12
111036	2	88	 	 	 	 	 	 	 	 	 	 	 
111036	3	88	 	 	 	 	 	 	 	 	 	 	 
111038	1	20	1	2	20	8	6	150	0	2	 	0	 
111038	2	20	1	1	30	6	1	80	 	2	 	0	 
111038	3	88	 	 	 	 	 	 	 	 	 	 	 
111039	1	9	2	7	14	8	1	10000	 	4	 	1	12
111039	2	2	2	6	20	7	0	 	 	 	 	1	10
111039	3	88	 	 	 	 	 	 	 	 	 	 	 
111040	1	13	1	5	28	6	1	3200	 	4	 	0	 
111040	2	88	 	 	 	 	 	 	 	 	 	 	 
111040	3	88	 	 	 	 	 	 	 	 	 	 	 
111041	1	13	4	12	30	8	1	6500	 	4	 	1	12
111041	2	88	 	 	 	 	 	 	 	 	 	 	 
111041	3	88	 	 	 	 	 	 	 	 	 	 	 
111042	1	19	2	1	20	8	0	 	 	 	 	0	 
111042	2	1	2	1	5	5	0	 	 	 	 	0	 
111042	3	13	3	10	28	8	1	5500	 	4	 	1	10
111043	1	7	2	12	30	4	0	 	 	 	 	1	12
111043	2	4	2	10	30	2	0	 	 	 	 	1	10
111043	3	9	2	12	30	1	1	5000	 	4	 	1	12
111044	1	19	2	12	30	8	88	 	 	 	 	1	12
111044	2	88	 	 	 	 	 	 	 	 	 	 	 
111044	3	88	 	 	 	 	 	 	 	 	 	 	 
111045	1	13	1	12	26	9	1	50000	 	5	 	1	12
111045	2	88	 	 	 	 	 	 	 	 	 	 	 
111045	3	88	 	 	 	 	 	 	 	 	 	 	 
111048	1	9	2	3	21	9	1	4500	 	4	 	1	2
111048	2	7	2	5	3	1	0	 	 	 	 	1	-77
111048	3	88	 	 	 	 	 	 	 	 	 	 	 
111050	1	10	6	12	30	8	0	 	 	 	 	1	12
111050	2	88	 	 	 	 	 	 	 	 	 	 	 
111050	3	88	 	 	 	 	 	 	 	 	 	 	 
111057	1	9	6	12	30	8	1	7000	 	4	 	1	12
111057	2	88	 	 	 	 	 	 	 	 	 	 	 
111057	3	88	 	 	 	 	 	 	 	 	 	 	 
111065	1	1	3	2	3	6	0	 	 	 	 	1	-77
111065	2	20	3	3	6	3	0	 	 	 	 	1	-77
111065	3	19	2	12	30	6	0	 	 	 	 	1	12
111069	1	12	1	12	13	5	1	2000	 	4	 	1	12
111069	2	88	 	 	 	 	 	 	 	 	 	 	 
111069	3	88	 	 	 	 	 	 	 	 	 	 	 
111086	1	1	2	12	20	8	0	 	 	 	 	1	12
111086	2	88	 	 	 	 	 	 	 	 	 	 	 
111086	3	88	 	 	 	 	 	 	 	 	 	 	 
111109	1	1	2	12	7	2	0	 	 	 	 	1	12
111109	2	4	2	12	30	1	0	 	 	 	 	1	12
111109	3	13	3	9	20	8	1	170	 	2	 	1	9
111111	1	12	3	10	15	8	1	4000	 	4	 	1	10
111111	2	4	2	12	5	3	0	 	 	 	 	1	12
111111	3	1	2	12	3	3	0	 	 	 	 	1	5
111119	1	13	3	4	24	8	1	5000	 	4	 	0	 
111119	2	12	3	11	20	1	1	100	 	1	 	1	-77
111119	3	88	 	 	 	 	 	 	 	 	 	 	 
121001	1	13	1	2	26	9	6	5100	0	4	 	1	3
121001	2	88	 	 	 	 	 	 	 	 	 	 	 
121001	3	88	 	 	 	 	 	 	 	 	 	 	 
121002	1	13	1	4	28	8	1	4500	 	4	 	1	9
121002	2	88	 	 	 	 	 	 	 	 	 	 	 
121002	3	88	 	 	 	 	 	 	 	 	 	 	 
121003	1	13	4	6	26	8	1	2500	 	4	 	0	 
121003	2	4	2	12	30	5	0	 	 	 	 	1	4
121003	3	88	 	 	 	 	 	 	 	 	 	 	 
121004	1	2	6	10	20	8	0	 	 	 	 	1	12
121004	2	10	6	12	20	9	1	30000	 	4	 	1	12
121004	3	88	 	 	 	 	 	 	 	 	 	 	 
121005	1	13	1	5	29	10	1	7000	 	4	 	0	 
121005	2	1	2	3	6	5	0	 	 	 	 	1	12
121005	3	88	 	 	 	 	 	 	 	 	 	 	 
121006	1	13	3	10	28	14	1	3000	 	4	 	0	 
121006	2	1	2	2	25	7	88	 	 	 	 	1	4
121006	3	4	2	2	25	1	88	 	 	 	 	1	4
121007	1	1	2	12	25	8	0	 	 	 	 	1	12
121007	2	88	 	 	 	 	 	 	 	 	 	 	 
121007	3	88	 	 	 	 	 	 	 	 	 	 	 
121008	1	13	3	12	27	9	1	4300	 	4	 	1	12
121008	2	88	 	 	 	 	 	 	 	 	 	 	 
121008	3	88	 	 	 	 	 	 	 	 	 	 	 
121009	1	13	1	12	30	5	1	15000	 	4	 	1	12
121009	2	88	 	 	 	 	 	 	 	 	 	 	 
121009	3	88	 	 	 	 	 	 	 	 	 	 	 
121011	1	10	2	12	25	9	1	4000	 	4	 	1	12
121011	2	88	 	 	 	 	 	 	 	 	 	 	 
121011	3	88	 	 	 	 	 	 	 	 	 	 	 
121012	1	9	1	6	20	2	1	3000	 	4	 	1	12
121012	2	13	1	3	25	8	1	5000	 	4	 	1	6
121012	3	88	 	 	 	 	 	 	 	 	 	 	 
121013	1	13	3	6	30	8	1	4500	 	4	 	1	2
121013	2	19	3	6	30	4	1	2000	 	4	 	0	 
121013	3	88	 	 	 	 	 	 	 	 	 	 	 
121014	1	10	6	2	30	3	0	 	 	 	 	1	-77
121014	2	88	 	 	 	 	 	 	 	 	 	 	 
121014	3	88	 	 	 	 	 	 	 	 	 	 	 
121019	1	4	6	12	30	6	0	 	 	 	 	1	12
121019	2	1	6	12	30	6	0	 	 	 	 	1	12
121019	3	88	 	 	 	 	 	 	 	 	 	 	 
121020	1	4	6	12	30	8	0	 	 	 	 	1	12
121020	2	5	3	9	10	9	1	170	 	2	 	1	12
121020	3	20	3	9	10	9	1	120	 	2	 	1	12
121021	1	12	3	12	30	10	1	5000	 	4	 	1	12
121021	2	88	 	 	 	 	 	 	 	 	 	 	 
121021	3	88	 	 	 	 	 	 	 	 	 	 	 
121022	1	20	6	12	25	8	1	80000	 	5	 	1	12
121022	2	20	1	4	10	8	1	2000	 	4	 	1	12
121022	3	88	 	 	 	 	 	 	 	 	 	 	 
121023	1	 	 	 	 	 	 	 	 	 	 	 	 
121023	2	 	 	 	 	 	 	 	 	 	 	 	 
121023	3	 	 	 	 	 	 	 	 	 	 	 	 
121025	1	10	2	12	30	8	1	4000	 	4	 	1	12
121025	2	88	 	 	 	 	 	 	 	 	 	 	 
121025	3	88	 	 	 	 	 	 	 	 	 	 	 
121028	1	12	3	12	28	9	1	6000	 	2	 	1	12
121028	2	1	2	2	10	9	0	 	 	 	 	0	 
121028	3	88	 	 	 	 	 	 	 	 	 	 	 
121030	1	1	2	12	30	8	0	 	 	 	 	1	-77
121030	2	4	2	12	30	8	0	 	 	 	 	1	-77
121030	3	88	 	 	 	 	 	 	 	 	 	 	 
121031	1	 	 	 	 	 	 	 	 	 	 	 	 
121031	2	 	 	 	 	 	 	 	 	 	 	 	 
121031	3	 	 	 	 	 	 	 	 	 	 	 	 
121032	1	1	2	4	30	8	0	 	 	 	 	1	2
121032	2	12	1	8	26	8	1	5500	 	4	 	0	 
121032	3	88	 	 	 	 	 	 	 	 	 	 	 
121033	1	13	1	12	28	8	1	7000	 	4	 	1	12
121033	2	88	 	 	 	 	 	 	 	 	 	 	 
121033	3	88	 	 	 	 	 	 	 	 	 	 	 
121034	1	13	1	5	30	8	1	3500	 	4	 	1	-77
121034	2	12	3	5	30	8	1	4000	 	4	 	0	 
121034	3	88	 	 	 	 	 	 	 	 	 	 	 
121035	1	1	2	12	25	8	0	 	 	 	 	1	12
121035	2	4	2	6	30	2	0	 	 	 	 	1	12
121035	3	88	 	 	 	 	 	 	 	 	 	 	 
121036	1	13	3	11	30	10	1	5000	 	4	 	1	12
121036	2	88	 	 	 	 	 	 	 	 	 	 	 
121036	3	88	 	 	 	 	 	 	 	 	 	 	 
121037	1	1	2	8	20	8	2	 	3000	4	 	1	8
121037	2	12	3	4	20	8	1	4000	 	4	 	1	4
121037	3	88	 	 	 	 	 	 	 	 	 	 	 
121038	1	13	1	12	22	8	1	7000	 	4	 	1	12
121038	2	88	 	 	 	 	 	 	 	 	 	 	 
121038	3	88	 	 	 	 	 	 	 	 	 	 	 
121039	1	13	1	12	30	8	1	7200	 	4	 	1	12
121039	2	12	3	4	20	5	1	3000	 	4	 	0	 
121039	3	1	2	2	4	3	0	 	 	 	 	1	12
121040	1	1	6	6	28	4	0	 	 	 	 	1	6
121040	2	20	1	6	24	10	1	3500	 	4	 	1	12
121040	3	88	 	 	 	 	 	 	 	 	 	 	 
121041	1	 	 	 	 	 	 	 	 	 	 	 	 
121041	2	 	 	 	 	 	 	 	 	 	 	 	 
121041	3	 	 	 	 	 	 	 	 	 	 	 	 
121042	1	13	1	12	26	8	1	6000	 	4	 	1	12
121042	2	88	 	 	 	 	 	 	 	 	 	 	 
121042	3	88	 	 	 	 	 	 	 	 	 	 	 
121043	1	13	3	12	26	8	1	5000	 	4	 	1	12
121043	2	88	 	 	 	 	 	 	 	 	 	 	 
121043	3	88	 	 	 	 	 	 	 	 	 	 	 
121044	1	12	1	2	26	9	1	3700	 	4	 	1	4
121044	2	12	3	2	26	4	1	2000	 	4	 	0	 
121044	3	9	7	2	15	3	1	100	 	2	 	0	 
121045	1	11	2	12	28	10	0	 	 	 	 	1	12
121045	2	88	 	 	 	 	 	 	 	 	 	 	 
121045	3	88	 	 	 	 	 	 	 	 	 	 	 
121047	1	9	2	11	30	8	1	300	 	2	 	1	12
121047	2	88	 	 	 	 	 	 	 	 	 	 	 
121047	3	88	 	 	 	 	 	 	 	 	 	 	 
121048	1	13	1	12	29	8	1	4500	 	4	 	1	12
121048	2	88	 	 	 	 	 	 	 	 	 	 	 
121048	3	88	 	 	 	 	 	 	 	 	 	 	 
121049	1	13	4	9	22	8	1	4000	 	4	 	1	12
121049	2	12	4	3	26	8	1	5200	 	4	 	0	 
121049	3	19	2	12	30	2	88	 	 	 	 	1	12
121050	1	1	2	10	29	8	88	 	 	 	 	1	12
121050	2	4	2	4	30	3	88	 	 	 	 	1	12
121050	3	2	2	1	10	8	88	 	 	 	 	1	12
121052	1	13	1	9	26	8	1	4500	 	4	 	1	12
121052	2	88	 	 	 	 	 	 	 	 	 	 	 
121052	3	88	 	 	 	 	 	 	 	 	 	 	 
121057	1	8	3	8	30	8	1	350	 	2	 	1	12
121057	2	88	 	 	 	 	 	 	 	 	 	 	 
121057	3	88	 	 	 	 	 	 	 	 	 	 	 
121061	1	 	 	 	 	 	 	 	 	 	 	 	 
121061	2	 	 	 	 	 	 	 	 	 	 	 	 
121061	3	 	 	 	 	 	 	 	 	 	 	 	 
121063	1	12	3	6	30	8	1	3300	 	4	 	0	 
121063	2	1	2	3	30	8	0	 	 	 	 	1	6
121063	3	8	2	3	30	3	0	 	 	 	 	1	6
121074	1	1	2	12	20	8	0	 	 	 	 	1	12
121074	2	5	3	1	7	8	1	560	 	4	 	1	1
121074	3	88	 	 	 	 	 	 	 	 	 	 	 
121088	1	13	1	12	28	10	1	8000	 	4	 	1	12
121088	2	88	 	 	 	 	 	 	 	 	 	 	 
121088	3	88	 	 	 	 	 	 	 	 	 	 	 
121094	1	13	1	2	26	10	1	2500	 	4	 	1	12
121094	2	88	 	 	 	 	 	 	 	 	 	 	 
121094	3	88	 	 	 	 	 	 	 	 	 	 	 
121109	1	1	6	12	20	5	0	 	 	 	 	1	12
121109	2	88	 	 	 	 	 	 	 	 	 	 	 
121109	3	88	 	 	 	 	 	 	 	 	 	 	 
121124	1	1	2	12	30	7	0	 	 	 	 	1	12
121124	2	12	1	2	20	7	1	170	 	2	 	1	2
121124	3	88	 	 	 	 	 	 	 	 	 	 	 
121126	1	13	1	3	29	10	1	5000	 	4	 	1	12
121126	2	4	7	4	30	12	0	 	 	 	 	0	 
121126	3	88	 	 	 	 	 	 	 	 	 	 	 
131001	1	20	1	9	20	5	0	 	 	 	 	0	 
131001	2	13	1	1	26	8	1	4500	 	4	 	0	 
131001	3	88	 	 	 	 	 	 	 	 	 	 	 
131002	1	13	3	2	26	8	1	4000	 	4	 	1	12
131002	2	1	2	6	14	2	0	 	 	 	 	1	12
131002	3	88	 	 	 	 	 	 	 	 	 	 	 
131003	1	4	2	12	24	2	0	 	 	 	 	1	12
131003	2	88	 	 	 	 	 	 	 	 	 	 	 
131003	3	88	 	 	 	 	 	 	 	 	 	 	 
131004	1	13	1	9	2	10	1	5000	 	4	 	1	12
131004	2	8	6	3	25	8	1	3000	 	4	 	0	 
131004	3	88	 	 	 	 	 	 	 	 	 	 	 
131005	1	13	1	12	30	8	1	4000	 	4	 	1	12
131005	2	9	2	12	30	4	0	 	 	 	 	1	12
131005	3	88	 	 	 	 	 	 	 	 	 	 	 
131006	1	13	3	12	28	12	1	7000	 	4	 	1	12
131006	2	88	 	 	 	 	 	 	 	 	 	 	 
131006	3	88	 	 	 	 	 	 	 	 	 	 	 
131007	1	 	 	 	 	 	 	 	 	 	 	 	 
131007	2	 	 	 	 	 	 	 	 	 	 	 	 
131007	3	 	 	 	 	 	 	 	 	 	 	 	 
131008	1	2	2	12	8	2	0	 	 	 	 	1	12
131008	2	12	1	2	22	4	1	2000	 	4	 	0	 
131008	3	88	 	 	 	 	 	 	 	 	 	 	 
131009	1	13	1	12	24	8	1	4500	 	4	 	1	12
131009	2	88	 	 	 	 	 	 	 	 	 	 	 
131009	3	88	 	 	 	 	 	 	 	 	 	 	 
131010	1	13	1	10	26	8	1	4000	 	4	 	1	5
131010	2	88	 	 	 	 	 	 	 	 	 	 	 
131010	3	88	 	 	 	 	 	 	 	 	 	 	 
131011	1	13	1	12	20	8	1	150	 	2	 	1	12
131011	2	2	2	6	3	3	0	 	 	 	 	1	12
131011	3	88	 	 	 	 	 	 	 	 	 	 	 
131012	1	13	1	2	26	8	1	6000	 	4	 	1	12
131012	2	10	2	12	30	4	1	5000	 	4	 	1	12
131012	3	88	 	 	 	 	 	 	 	 	 	 	 
131013	1	12	3	6	20	2	1	2500	 	4	 	1	12
131013	2	88	 	 	 	 	 	 	 	 	 	 	 
131013	3	88	 	 	 	 	 	 	 	 	 	 	 
131014	1	12	3	4	10	3	1	30	 	1	 	1	1
131014	2	88	 	 	 	 	 	 	 	 	 	 	 
131014	3	88	 	 	 	 	 	 	 	 	 	 	 
131017	1	13	1	12	16	8	1	3000	 	4	 	1	-77
131017	2	88	 	 	 	 	 	 	 	 	 	 	 
131017	3	88	 	 	 	 	 	 	 	 	 	 	 
131019	1	12	1	8	26	9	1	4250	 	4	 	1	12
131019	2	19	6	3	5	3	0	 	 	 	 	1	12
131019	3	88	 	 	 	 	 	 	 	 	 	 	 
131020	1	13	7	8	26	10	1	4500	 	4	 	1	12
131020	2	88	 	 	 	 	 	 	 	 	 	 	 
131020	3	88	 	 	 	 	 	 	 	 	 	 	 
131021	1	13	3	4	30	8	1	5000	 	4	 	1	12
131021	2	88	 	 	 	 	 	 	 	 	 	 	 
131021	3	88	 	 	 	 	 	 	 	 	 	 	 
131022	1	13	1	2	26	8	1	10000	 	4	 	1	12
131022	2	13	1	4	26	8	1	8000	 	4	 	0	 
131022	3	88	 	 	 	 	 	 	 	 	 	 	 
131023	1	13	1	12	20	4	1	1500	 	4	 	1	-77
131023	2	88	 	 	 	 	 	 	 	 	 	 	 
131023	3	88	 	 	 	 	 	 	 	 	 	 	 
131024	1	13	1	12	26	8	1	4200	 	4	 	1	3
131024	2	88	 	 	 	 	 	 	 	 	 	 	 
131024	3	88	 	 	 	 	 	 	 	 	 	 	 
131025	1	13	3	12	21	7	1	5000	 	4	 	1	12
131025	2	19	6	1	7	4	0	 	 	 	 	1	12
131025	3	88	 	 	 	 	 	 	 	 	 	 	 
131026	1	13	1	2	26	9	1	4000	 	4	 	1	12
131026	2	12	1	6	26	8	1	3250	 	4	 	0	 
131026	3	88	 	 	 	 	 	 	 	 	 	 	 
131027	1	12	3	2	15	8	1	180	 	2	 	0	 
131027	2	4	2	10	7	1	0	 	 	 	 	1	12
131027	3	88	 	 	 	 	 	 	 	 	 	 	 
131028	1	12	1	8	30	4	1	2000	 	4	 	0	 
131028	2	10	2	4	30	1	1	2000	 	4	 	1	12
131028	3	88	 	 	 	 	 	 	 	 	 	 	 
131030	1	13	1	12	24	8	1	5000	 	4	 	1	12
131030	2	10	6	4	30	1	1	2000	 	4	 	1	12
131030	3	88	 	 	 	 	 	 	 	 	 	 	 
131031	1	12	3	3	5	8	1	230	 	2	 	1	7
131031	2	88	 	 	 	 	 	 	 	 	 	 	 
131031	3	88	 	 	 	 	 	 	 	 	 	 	 
131033	1	13	3	12	30	2	1	2000	 	4	 	0	 
131033	2	88	 	 	 	 	 	 	 	 	 	 	 
131033	3	88	 	 	 	 	 	 	 	 	 	 	 
131036	1	2	6	12	30	7	0	 	 	 	 	1	12
131036	2	10	6	12	15	6	1	5000	 	4	 	1	12
131036	3	88	 	 	 	 	 	 	 	 	 	 	 
131037	1	13	1	7	26	8	1	4500	 	4	 	1	6
131037	2	12	1	2	28	6	1	2800	 	4	 	0	 
131037	3	88	 	 	 	 	 	 	 	 	 	 	 
131038	1	4	2	10	30	1	0	 	 	 	 	0	 
131038	2	9	2	10	30	2	0	 	 	 	 	0	 
131038	3	88	 	 	 	 	 	 	 	 	 	 	 
131039	1	13	1	11	23	8	1	5000	 	4	 	1	12
131039	2	19	6	12	20	2	0	 	 	 	 	1	12
131039	3	88	 	 	 	 	 	 	 	 	 	 	 
131040	1	13	4	2	20	8	1	2500	 	4	 	1	12
131040	2	88	 	 	 	 	 	 	 	 	 	 	 
131040	3	88	 	 	 	 	 	 	 	 	 	 	 
131041	1	12	1	2	20	8	1	170	 	2	 	0	 
131041	2	2	2	12	4	4	0	 	 	 	 	1	12
131041	3	88	 	 	 	 	 	 	 	 	 	 	 
131042	1	13	1	12	25	8	1	5000	 	4	 	1	12
131042	2	88	 	 	 	 	 	 	 	 	 	 	 
131042	3	88	 	 	 	 	 	 	 	 	 	 	 
131043	1	12	1	12	30	10	1	8000	 	4	 	1	2
131043	2	4	2	12	15	3	0	 	 	 	 	1	12
131043	3	88	 	 	 	 	 	 	 	 	 	 	 
131044	1	8	2	12	10	3	0	 	 	 	 	1	6
131044	2	88	 	 	 	 	 	 	 	 	 	 	 
131044	3	88	 	 	 	 	 	 	 	 	 	 	 
131045	1	20	7	2	24	8	1	8000	 	4	 	0	 
131045	2	2	2	4	10	4	0	 	 	 	 	1	5
131045	3	20	3	4	5	9	1	1000	 	2	 	1	10
131046	1	12	1	8	26	8	1	5000	 	4	 	0	 
131046	2	4	2	12	2	3	0	 	 	 	 	1	3
131046	3	88	 	 	 	 	 	 	 	 	 	 	 
131047	1	13	1	11	25	9	1	4000	 	4	 	0	 
131047	2	88	 	 	 	 	 	 	 	 	 	 	 
131047	3	88	 	 	 	 	 	 	 	 	 	 	 
131048	1	13	1	12	26	9	1	4250	 	4	 	1	12
131048	2	2	2	6	2	6	0	 	 	 	 	1	12
131048	3	88	 	 	 	 	 	 	 	 	 	 	 
131050	1	13	1	8	26	9	1	5000	 	4	 	1	12
131050	2	88	 	 	 	 	 	 	 	 	 	 	 
131050	3	88	 	 	 	 	 	 	 	 	 	 	 
131051	1	10	2	12	20	4	1	5500	 	4	 	1	12
131051	2	88	 	 	 	 	 	 	 	 	 	 	 
131051	3	88	 	 	 	 	 	 	 	 	 	 	 
131053	1	20	2	4	20	4	0	 	 	 	 	1	2
131053	2	88	 	 	 	 	 	 	 	 	 	 	 
131053	3	88	 	 	 	 	 	 	 	 	 	 	 
131054	1	13	1	12	26	8	1	8000	 	4	 	1	12
131054	2	88	 	 	 	 	 	 	 	 	 	 	 
131054	3	88	 	 	 	 	 	 	 	 	 	 	 
131055	1	13	1	8	26	8	1	5000	 	4	 	0	 
131055	2	4	2	6	30	5	0	 	 	 	 	0	 
131055	3	13	3	3	30	10	1	6500	 	4	 	1	12
131058	1	12	1	12	23	8	1	5000	 	4	 	1	1
131058	2	88	 	 	 	 	 	 	 	 	 	 	 
131058	3	88	 	 	 	 	 	 	 	 	 	 	 
141001	1	19	2	12	30	8	0	 	 	 	 	1	12
141001	2	6	3	2	16	8	1	4800	 	5	 	1	12
141001	3	88	 	 	 	 	 	 	 	 	 	 	 
141002	1	10	6	12	30	10	1	12000	 	4	 	1	12
141002	2	4	6	12	30	1	0	 	 	 	 	1	12
141002	3	88	 	 	 	 	 	 	 	 	 	 	 
141003	1	13	1	8	26	8	1	4500	 	4	 	1	1
141003	2	5	3	2	20	4	0	 	 	 	 	0	 
141003	3	88	 	 	 	 	 	 	 	 	 	 	 
141004	1	13	4	9	22	3	1	1800	 	4	 	1	12
141004	2	11	6	7	12	2	1	200	 	2	 	1	12
141004	3	88	 	 	 	 	 	 	 	 	 	 	 
141005	1	13	1	12	30	8	1	6500	 	4	 	1	-77
141005	2	88	 	 	 	 	 	 	 	 	 	 	 
141005	3	88	 	 	 	 	 	 	 	 	 	 	 
141006	1	13	1	12	26	8	1	5000	 	4	 	1	12
141006	2	88	 	 	 	 	 	 	 	 	 	 	 
141006	3	88	 	 	 	 	 	 	 	 	 	 	 
141007	1	2	2	12	28	8	0	 	 	 	 	1	12
141007	2	88	 	 	 	 	 	 	 	 	 	 	 
141007	3	88	 	 	 	 	 	 	 	 	 	 	 
141009	1	13	1	12	26	8	1	4000	 	4	 	0	 
141009	2	88	 	 	 	 	 	 	 	 	 	 	 
141009	3	88	 	 	 	 	 	 	 	 	 	 	 
141010	1	12	1	2	20	4	1	880	 	4	 	0	 
141010	2	13	1	2	24	8	1	4200	 	4	 	1	12
141010	3	88	 	 	 	 	 	 	 	 	 	 	 
141011	1	 	 	 	 	 	 	 	 	 	 	 	 
141011	2	 	 	 	 	 	 	 	 	 	 	 	 
141011	3	 	 	 	 	 	 	 	 	 	 	 	 
141012	1	13	3	12	23	8	1	185	 	2	 	0	 
141012	2	2	2	12	2	2	0	 	 	 	 	1	12
141012	3	88	 	 	 	 	 	 	 	 	 	 	 
141013	1	4	2	12	25	6	0	 	 	 	 	1	12
141013	2	10	2	12	25	4	0	 	 	 	 	1	12
141013	3	9	3	12	2	5	1	400	 	2	 	1	12
141014	1	12	1	12	28	8	1	5000	 	4	 	1	6
141014	2	88	 	 	 	 	 	 	 	 	 	 	 
141014	3	88	 	 	 	 	 	 	 	 	 	 	 
141015	1	13	1	12	28	9	1	4500	 	4	 	1	12
141015	2	88	 	 	 	 	 	 	 	 	 	 	 
141015	3	88	 	 	 	 	 	 	 	 	 	 	 
141016	1	12	1	3	28	4	1	1200	 	4	 	0	 
141016	2	88	 	 	 	 	 	 	 	 	 	 	 
141016	3	88	 	 	 	 	 	 	 	 	 	 	 
141017	1	2	2	8	25	7	0	 	 	 	 	0	 
141017	2	13	1	2	25	8	1	6000	 	4	 	1	10
141017	3	88	 	 	 	 	 	 	 	 	 	 	 
141018	1	10	2	12	5	8	0	 	 	 	 	1	12
141018	2	2	3	1	10	5	2	 	1000	4	 	0	 
141018	3	88	 	 	 	 	 	 	 	 	 	 	 
141019	1	13	1	12	28	8	1	9000	 	4	 	1	12
141019	2	88	 	 	 	 	 	 	 	 	 	 	 
141019	3	88	 	 	 	 	 	 	 	 	 	 	 
141020	1	2	2	12	30	7	0	 	 	 	 	1	12
141020	2	4	2	12	30	2	0	 	 	 	 	1	12
141020	3	88	 	 	 	 	 	 	 	 	 	 	 
141025	1	 	 	 	 	 	 	 	 	 	 	 	 
141025	2	 	 	 	 	 	 	 	 	 	 	 	 
141025	3	 	 	 	 	 	 	 	 	 	 	 	 
141026	1	12	1	2	6	8	2	 	90	2	 	0	 
141026	2	88	 	 	 	 	 	 	 	 	 	 	 
141026	3	88	 	 	 	 	 	 	 	 	 	 	 
141027	1	13	1	12	26	10	1	14000	 	4	 	1	12
141027	2	10	6	12	30	3	1	1000	 	4	 	0	 
141027	3	88	 	 	 	 	 	 	 	 	 	 	 
141028	1	13	1	12	30	8	1	6000	 	4	 	1	12
141028	2	2	2	3	3	6	0	 	 	 	 	1	12
141028	3	88	 	 	 	 	 	 	 	 	 	 	 
141029	1	13	1	12	26	8	1	5000	 	4	 	1	12
141029	2	88	 	 	 	 	 	 	 	 	 	 	 
141029	3	88	 	 	 	 	 	 	 	 	 	 	 
141030	1	19	6	12	2	4	0	 	 	 	 	0	 
141030	2	13	1	5	27	9	1	8000	 	4	 	1	12
141030	3	88	 	 	 	 	 	 	 	 	 	 	 
141031	1	13	1	3	26	8	1	130	 	2	 	1	12
141031	2	11	2	5	30	2	0	 	 	 	 	0	 
141031	3	88	 	 	 	 	 	 	 	 	 	 	 
141032	1	13	1	12	24	8	1	4000	 	4	 	1	12
141032	2	88	 	 	 	 	 	 	 	 	 	 	 
141032	3	88	 	 	 	 	 	 	 	 	 	 	 
141033	1	13	1	7	30	4	1	17	 	1	 	0	 
141033	2	88	 	 	 	 	 	 	 	 	 	 	 
141033	3	88	 	 	 	 	 	 	 	 	 	 	 
141034	1	13	1	10	25	6	1	6500	 	4	 	1	12
141034	2	10	6	2	20	12	1	300	 	2	 	0	 
141034	3	88	 	 	 	 	 	 	 	 	 	 	 
141035	1	12	1	5	20	2	1	4000	 	4	 	1	5
141035	2	88	 	 	 	 	 	 	 	 	 	 	 
141035	3	88	 	 	 	 	 	 	 	 	 	 	 
141036	1	13	1	12	28	8	1	6000	 	4	 	1	12
141036	2	88	 	 	 	 	 	 	 	 	 	 	 
141036	3	88	 	 	 	 	 	 	 	 	 	 	 
141037	1	13	1	12	26	8	1	4000	 	4	 	1	3
141037	2	2	6	6	4	5	0	 	 	 	 	1	12
141037	3	88	 	 	 	 	 	 	 	 	 	 	 
141039	1	13	1	5	25	3	1	15	 	1	 	0	 
141039	2	5	3	2	2	3	0	 	 	 	 	1	4
141039	3	88	 	 	 	 	 	 	 	 	 	 	 
