CHILDCODE	FOODIDR4	HHCONSR4	VLRPR4	OWNVR4	GFTVR4	GFSRR4
41047	5	N	 	 	 	 
41047	7	Y	0	140	0	 
41047	11	Y	200	0	0	 
41047	13	Y	70	0	0	 
41047	14	Y	20	0	45	2
41047	15	Y	20	0	7	2
41047	18	Y	30	0	0	 
41047	19	N	 	 	 	 
41047	21	Y	100	0	0	 
41048	1	Y	50	0	25	2
41048	2	Y	0	500	20	2
41048	3	Y	20	0	0	 
41048	5	Y	200	0	0	 
41048	7	Y	50	0	0	 
41048	11	Y	150	0	0	 
41048	13	Y	40	0	0	 
41048	14	Y	90	0	23	2
41048	15	Y	20	0	7	2
41048	18	Y	30	0	0	 
41048	19	N	 	 	 	 
41048	21	N	 	 	 	 
41049	1	Y	80	0	40	2
41049	2	Y	450	0	10	2
41049	3	Y	35	0	0	 
41049	5	Y	300	0	0	 
41049	7	Y	450	0	0	 
41049	11	Y	300	0	0	 
41049	13	Y	150	0	0	 
41049	14	Y	180	0	40	2
41049	15	Y	52	0	0	 
41049	18	Y	75	0	0	 
41049	19	N	 	 	 	 
41049	21	N	 	 	 	 
41050	1	Y	40	0	0	 
41050	2	Y	600	0	0	 
41050	3	Y	60	0	0	 
41050	5	N	 	 	 	 
41050	7	Y	300	0	0	 
41050	11	Y	350	0	0	 
41050	13	Y	100	0	0	 
41050	14	Y	160	0	0	 
41050	15	Y	120	0	0	 
41050	18	Y	80	0	0	 
41050	19	Y	100	0	0	 
41050	21	N	 	 	 	 
51001	1	Y	48	0	52	2
51001	2	Y	0	240	12	2
51001	3	Y	0	0	18	2
51001	5	N	 	 	 	 
51001	7	Y	385	0	0	 
51001	11	Y	370	0	0	 
51001	13	Y	30	0	5	2
51001	14	Y	100	0	40	2
51001	15	Y	28	0	8	2
51001	18	Y	18	0	0	 
51001	19	N	 	 	 	 
51001	21	N	 	 	 	 
51002	1	Y	0	100	0	 
51002	2	Y	850	0	0	 
51002	3	N	 	 	 	 
51002	5	N	 	 	 	 
51002	7	Y	0	600	0	 
51002	11	Y	450	0	0	 
51002	13	Y	38	0	0	 
51002	14	Y	172	0	0	 
51002	15	Y	58	0	0	 
51002	18	Y	25	0	0	 
51002	19	N	 	 	 	 
51002	21	Y	500	0	0	 
51003	1	Y	20	0	52	2
51003	2	Y	60	0	12	2
51003	3	Y	0	0	28	2
51003	5	N	 	 	 	 
51003	7	Y	0	0	150	1
51003	11	Y	300	0	0	 
51003	13	Y	20	0	5	2
51003	14	Y	70	0	40	2
51003	15	Y	24	0	8	2
51003	18	Y	20	0	0	 
51003	19	N	 	 	 	 
51003	21	N	 	 	 	 
51004	1	Y	0	120	0	 
51004	2	Y	0	350	20	2
51004	3	Y	0	0	16	2
51004	5	Y	220	0	0	 
51004	7	Y	0	540	0	 
51004	11	Y	420	0	0	 
51004	13	Y	56	0	0	 
51004	14	Y	160	0	0	 
51004	15	Y	72	0	0	 
51004	18	Y	35	0	0	 
51004	19	N	 	 	 	 
51004	21	N	 	 	 	 
51005	1	Y	0	0	55	2
51005	2	Y	0	240	20	2
51005	3	Y	30	0	18	2
51005	5	N	 	 	 	 
51005	7	Y	150	0	0	 
51005	11	Y	340	0	0	 
51005	13	Y	30	0	5	2
51005	14	Y	95	0	40	2
51005	15	Y	20	0	8	2
51005	18	Y	25	0	0	 
51005	19	N	 	 	 	 
51005	21	N	 	 	 	 
51006	1	Y	0	0	55	2
51006	2	Y	420	0	16	2
51006	3	N	 	 	 	 
51006	5	Y	1000	0	0	 
51006	7	Y	180	0	0	 
51006	11	Y	480	0	0	 
51006	13	Y	65	0	10	2
51006	14	Y	600	0	0	 
51006	15	Y	84	0	8	2
51006	18	Y	80	0	0	 
51006	19	Y	60	0	0	 
51006	21	Y	100	0	0	 
51007	1	Y	120	0	55	2
51007	2	Y	0	350	16	2
51007	3	Y	0	0	42	2
51007	5	Y	250	0	0	 
51007	7	Y	75	0	0	 
51007	11	Y	450	0	0	 
51007	13	Y	55	0	10	2
51007	14	Y	85	0	42	2
51007	15	Y	38	0	8	2
51007	18	Y	50	0	0	 
51007	19	N	 	 	 	 
51007	21	Y	200	0	0	 
51008	1	Y	35	0	52	2
51008	2	Y	0	990	8	2
51008	3	Y	0	0	18	2
51008	5	Y	240	0	0	 
51008	7	Y	0	300	0	 
51008	11	Y	585	0	0	 
51008	13	Y	40	0	10	2
51008	14	Y	45	0	40	2
51008	15	Y	38	0	9	2
51008	18	Y	35	0	0	 
51008	19	N	 	 	 	 
51008	21	Y	300	0	0	 
51009	1	Y	0	35	52	2
51009	2	Y	0	1440	0	 
51009	3	Y	0	0	18	2
51009	5	Y	220	0	0	 
51009	7	Y	0	300	0	 
51009	11	Y	455	0	0	 
51009	13	Y	35	0	10	2
51009	14	Y	75	0	40	2
51009	15	Y	38	0	9	2
51009	18	Y	45	0	0	 
51009	19	N	 	 	 	 
51009	21	N	 	 	 	 
51010	1	Y	0	60	0	 
51010	2	Y	0	0	35	2
51010	3	Y	0	0	20	2
51010	5	Y	170	0	0	 
51010	7	Y	150	0	0	 
51010	11	Y	320	0	0	 
51010	13	Y	35	0	0	 
51010	14	Y	70	0	0	 
51010	15	Y	72	0	0	 
51010	18	Y	30	0	0	 
51010	19	N	 	 	 	 
51010	21	Y	320	0	0	 
51011	1	Y	0	0	52	2
51011	2	Y	748	0	8	2
51011	3	Y	0	0	18	2
51011	5	N	 	 	 	 
51011	7	Y	300	0	0	 
51011	11	Y	675	0	0	 
51011	13	Y	35	0	10	2
51011	14	Y	45	0	40	2
51011	15	Y	38	0	9	2
51011	18	Y	45	0	0	 
51011	19	Y	60	0	0	 
51011	21	N	 	 	 	 
51012	1	Y	80	0	0	 
51012	2	Y	400	0	16	2
51012	3	Y	50	0	0	 
51012	5	Y	250	0	0	 
51012	7	N	 	 	 	 
51012	11	Y	345	0	0	 
51012	13	Y	20	0	0	 
51012	14	Y	185	0	40	2
51012	15	Y	25	0	0	 
51012	18	Y	50	0	0	 
51012	19	N	 	 	 	 
51012	21	Y	250	0	0	 
51013	1	Y	0	0	52	2
51013	2	Y	288	0	18	2
51013	3	Y	0	0	18	2
51013	5	Y	180	0	0	 
51013	7	Y	150	0	0	 
51013	11	Y	390	0	0	 
51013	13	Y	35	0	10	2
51013	14	Y	25	0	40	2
51013	15	Y	20	0	9	2
51013	18	Y	25	0	0	 
51013	19	N	 	 	 	 
51013	21	Y	250	0	0	 
51014	1	Y	80	0	0	 
51014	2	Y	600	0	8	2
51014	3	N	 	 	 	 
51014	5	N	 	 	 	 
51014	7	Y	390	0	0	 
51014	11	Y	350	0	0	 
51014	13	Y	15	0	10	2
51014	14	Y	115	0	0	 
51014	15	Y	50	0	8	2
51014	18	Y	30	0	0	 
51014	19	N	 	 	 	 
51014	21	Y	150	0	0	 
51015	1	Y	0	0	52	2
51015	2	Y	0	0	18	2
51015	3	Y	0	0	18	2
51015	5	Y	120	0	0	 
51015	7	Y	150	0	0	 
51015	11	Y	350	0	0	 
51015	13	Y	30	0	10	2
51015	14	Y	0	0	40	2
51015	15	Y	0	0	18	2
51015	18	Y	30	0	0	 
51015	19	N	 	 	 	 
51015	21	N	 	 	 	 
51016	1	Y	0	0	52	2
51016	2	Y	0	1012	8	2
51016	3	Y	0	0	18	2
51016	5	Y	360	0	0	 
51016	7	Y	150	0	0	 
51016	11	Y	355	100	0	 
51016	13	Y	40	0	10	2
51016	14	Y	35	0	40	2
51016	15	Y	38	0	9	2
51016	18	Y	30	0	0	 
51016	19	N	 	 	 	 
51016	21	Y	300	0	0	 
51018	1	Y	40	0	52	2
51018	2	Y	240	0	12	2
51018	3	Y	24	0	18	2
51018	5	N	 	 	 	 
51018	7	N	 	 	 	 
51018	11	Y	380	0	0	 
51018	13	Y	35	0	5	2
51018	14	Y	120	0	40	2
51018	15	Y	30	0	8	2
51018	18	Y	30	0	0	 
51018	19	N	 	 	 	 
51018	21	Y	0	90	0	 
51019	1	N	 	 	 	 
51019	2	Y	60	0	8	2
51019	3	Y	0	0	18	2
51019	5	N	 	 	 	 
51019	7	N	 	 	 	 
51019	11	Y	140	0	0	 
51019	13	Y	12	0	5	2
51019	14	Y	15	0	40	2
51019	15	Y	0	0	8	2
51019	18	Y	45	0	0	 
51019	19	N	 	 	 	 
51019	21	N	 	 	 	 
51020	1	Y	60	0	50	2
51020	2	Y	230	0	0	 
51020	3	Y	40	0	16	2
51020	5	Y	120	0	0	 
51020	7	Y	30	0	0	 
51020	11	Y	150	0	0	 
51020	13	Y	20	0	0	 
51020	14	Y	80	0	40	2
51020	15	Y	32	0	8	2
51020	18	Y	20	0	0	 
51020	19	N	 	 	 	 
51020	21	N	 	 	 	 
51021	1	Y	0	0	30	2
51021	2	Y	0	0	18	2
51021	3	Y	0	0	12	2
51021	5	N	 	 	 	 
51021	7	Y	150	0	0	 
51021	11	Y	300	0	0	 
51021	13	Y	0	0	10	2
51021	14	Y	0	0	42	2
51021	15	Y	0	0	8	2
51021	18	Y	20	0	0	 
51021	19	N	 	 	 	 
51021	21	Y	100	0	0	 
51022	1	Y	0	0	50	2
51022	2	Y	0	375	0	 
51022	3	Y	0	0	24	2
51022	5	Y	0	0	0	 
51022	7	Y	0	18	0	 
51022	11	Y	240	0	0	 
51022	13	Y	55	0	6	2
51022	14	Y	80	0	45	2
51022	15	Y	40	0	10	2
51022	18	Y	20	0	0	 
51022	19	N	 	 	 	 
51022	21	N	 	 	 	 
51023	1	Y	25	0	55	2
51023	2	Y	120	0	15	2
51023	3	Y	0	0	18	2
51023	5	N	 	 	 	 
51023	7	Y	75	0	0	 
51023	11	Y	310	0	0	 
51023	13	Y	25	0	5	2
51023	14	Y	45	0	40	2
51023	15	Y	15	0	8	2
51023	18	Y	120	0	0	 
51023	19	N	 	 	 	 
51023	21	Y	500	0	0	 
51024	1	N	 	 	 	 
51024	2	Y	350	0	14	2
51024	3	Y	85	0	18	2
51024	5	Y	245	0	0	 
51024	7	Y	150	0	0	 
51024	11	Y	0	245	0	 
51024	13	Y	85	0	0	 
51024	14	Y	185	0	40	2
51024	15	Y	75	0	0	 
51024	18	Y	125	0	0	 
51024	19	N	 	 	 	 
51024	21	N	 	 	 	 
51025	1	Y	40	0	50	2
51025	2	Y	320	0	16	2
51025	3	Y	56	0	32	2
51025	5	Y	120	0	0	 
51025	7	Y	150	0	0	 
51025	11	Y	230	0	0	 
51025	13	Y	60	0	0	 
51025	14	Y	180	0	40	2
51025	15	Y	40	0	8	2
51025	18	Y	40	0	0	 
51025	19	N	 	 	 	 
51025	21	N	 	 	 	 
51026	1	Y	0	82	55	2
51026	2	Y	0	450	10	2
51026	3	Y	0	0	21	2
51026	5	Y	50	0	0	 
51026	7	Y	75	0	0	 
51026	11	Y	380	0	0	 
51026	13	Y	24	0	10	2
51026	14	Y	42	0	45	2
51026	15	Y	38	0	8	2
51026	18	Y	25	0	0	 
51026	19	N	 	 	 	 
51026	21	N	 	 	 	 
51027	1	Y	80	0	0	 
51027	2	Y	650	0	8	2
51027	3	Y	32	0	0	 
51027	5	Y	215	0	0	 
51027	7	Y	150	0	0	 
51027	11	Y	340	0	0	 
51027	13	Y	40	0	10	2
51027	14	Y	165	0	0	 
51027	15	Y	80	0	8	2
51027	18	Y	50	0	0	 
51027	19	Y	30	0	0	 
51027	21	Y	150	0	0	 
51028	1	Y	0	0	52	2
51028	2	Y	0	231	6	2
51028	3	Y	0	0	18	2
51028	5	Y	175	0	0	 
51028	7	Y	150	0	0	 
51028	11	Y	455	0	0	 
51028	13	Y	35	0	10	2
51028	14	Y	25	0	40	2
51028	15	Y	42	0	9	2
51028	18	Y	25	0	0	 
51028	19	N	 	 	 	 
51028	21	Y	270	0	0	 
51029	1	Y	22	0	40	2
51029	2	Y	320	0	16	2
51029	3	Y	32	0	0	 
51029	5	Y	92	0	0	 
51029	7	Y	150	0	0	 
51029	11	Y	325	0	0	 
51029	13	Y	26	0	0	 
51029	14	Y	85	0	0	 
51029	15	Y	52	0	0	 
51029	18	Y	32	0	0	 
51029	19	N	 	 	 	 
51029	21	N	 	 	 	 
51030	1	Y	80	0	50	2
51030	2	Y	350	0	16	2
51030	3	Y	32	0	16	2
51030	5	Y	80	0	0	 
51030	7	Y	0	40	0	 
51030	11	Y	230	0	0	 
51030	13	Y	35	0	0	 
51030	14	Y	120	0	50	2
51030	15	Y	80	0	8	2
51030	18	Y	50	0	0	 
51030	19	N	 	 	 	 
51030	21	N	 	 	 	 
51031	1	Y	70	0	0	 
51031	2	Y	260	0	0	 
51031	3	Y	64	0	0	 
51031	5	N	 	 	 	 
51031	7	Y	0	150	0	 
51031	11	Y	210	0	0	 
51031	13	Y	32	0	0	 
51031	14	Y	120	0	0	 
51031	15	Y	80	0	0	 
51031	18	Y	30	0	0	 
51031	19	Y	36	0	0	 
51031	21	N	 	 	 	 
51032	1	Y	80	0	0	 
51032	2	Y	0	450	15	2
51032	3	Y	42	0	0	 
51032	5	Y	320	0	0	 
51032	7	Y	180	0	0	 
51032	11	Y	420	0	0	 
51032	13	Y	32	0	0	 
51032	14	Y	160	0	0	 
51032	15	Y	80	0	0	 
51032	18	Y	45	0	0	 
51032	19	N	 	 	 	 
51032	21	Y	650	0	0	 
51033	1	Y	78	0	0	 
51033	2	Y	600	0	0	 
51033	3	N	 	 	 	 
51033	5	Y	240	0	0	 
51033	7	Y	0	300	0	 
51033	11	Y	400	0	0	 
51033	13	Y	55	0	0	 
51033	14	Y	210	0	0	 
51033	15	Y	100	0	0	 
51033	18	Y	27	0	0	 
51033	19	Y	30	0	0	 
51033	21	Y	750	0	0	 
51034	1	N	 	 	 	 
51034	2	Y	345	0	16	2
51034	3	Y	85	0	18	2
51034	5	Y	250	0	0	 
51034	7	Y	180	0	0	 
51034	11	Y	285	0	0	 
51034	13	Y	65	0	0	 
51034	14	Y	195	0	80	2
51034	15	Y	45	0	7	2
51034	18	Y	65	0	0	 
51034	19	N	 	 	 	 
51034	21	Y	250	0	0	 
51035	1	Y	90	0	0	 
51035	2	Y	610	0	0	 
51035	3	Y	70	0	0	 
51035	5	Y	200	0	0	 
51035	7	N	 	 	 	 
51035	11	Y	510	0	0	 
51035	13	Y	30	0	0	 
51035	14	Y	180	0	0	 
51035	15	Y	50	0	0	 
51035	18	N	 	 	 	 
51035	19	Y	50	0	0	 
51035	21	N	 	 	 	 
51036	1	Y	30	40	52	2
51036	2	Y	0	300	16	2
51036	3	Y	0	0	18	2
51036	5	N	 	 	 	 
51036	7	Y	150	0	0	 
51036	11	Y	320	0	0	 
51036	13	Y	30	0	5	2
51036	14	Y	72	0	40	2
51036	15	Y	24	0	8	2
51036	18	Y	22	0	0	 
51036	19	N	 	 	 	 
51036	21	N	 	 	 	 
51037	1	N	 	 	 	 
51037	2	Y	0	0	45	2
51037	3	Y	0	0	16	2
51037	5	Y	120	0	0	 
51037	7	Y	0	300	0	 
51037	11	Y	220	0	0	 
51037	13	Y	35	0	0	 
51037	14	Y	40	0	55	2
51037	15	Y	38	0	16	2
51037	18	Y	30	0	0	 
51037	19	N	 	 	 	 
51037	21	N	 	 	 	 
51038	1	Y	65	0	0	 
51038	2	Y	320	0	0	 
51038	3	Y	36	0	0	 
51038	5	N	 	 	 	 
51038	7	Y	270	0	0	 
51038	11	Y	420	0	0	 
51038	13	Y	45	0	0	 
51038	14	Y	120	0	0	 
51038	15	Y	72	0	0	 
51038	18	Y	35	0	0	 
51038	19	N	 	 	 	 
51038	21	N	 	 	 	 
51039	1	Y	35	0	0	 
51039	2	Y	340	0	20	2
51039	3	Y	65	0	16	2
51039	5	Y	120	0	0	 
51039	7	N	 	 	 	 
51039	11	Y	320	0	0	 
51039	13	Y	55	0	0	 
51039	14	Y	160	0	0	 
51039	15	Y	45	0	8	2
51039	18	Y	30	0	0	 
51039	19	N	 	 	 	 
51039	21	N	 	 	 	 
51040	1	Y	0	0	50	1
51040	2	Y	450	0	14	2
51040	3	Y	20	0	17	2
51040	5	Y	250	0	0	 
51040	7	Y	125	0	0	 
51040	11	Y	345	0	0	 
51040	13	Y	35	0	0	 
51040	14	Y	150	0	40	2
51040	15	Y	25	0	8	2
51040	18	Y	45	0	0	 
51040	19	N	 	 	 	 
51040	21	Y	350	0	0	 
51041	1	Y	0	60	0	 
51041	2	Y	650	0	16	2
51041	3	Y	0	0	18	2
51041	5	N	 	 	 	 
51041	7	N	 	 	 	 
51041	11	Y	500	0	0	 
51041	13	Y	40	0	5	2
51041	14	Y	72	0	40	2
51041	15	Y	24	0	8	2
51041	18	Y	300	0	0	 
51041	19	N	 	 	 	 
51041	21	N	 	 	 	 
51042	1	Y	0	0	52	2
51042	2	Y	252	0	6	2
51042	3	Y	0	0	18	2
51042	5	Y	240	0	0	 
51042	7	Y	150	0	0	 
51042	11	Y	455	0	0	 
51042	13	Y	40	0	10	2
51042	14	Y	0	0	40	2
51042	15	Y	38	0	8	2
51042	18	Y	40	0	0	 
51042	19	N	 	 	 	 
51042	21	N	 	 	 	 
51043	1	Y	0	0	52	2
51043	2	Y	480	0	10	2
51043	3	Y	0	0	18	2
51043	5	Y	240	0	0	 
51043	7	Y	150	0	0	 
51043	11	Y	360	0	0	 
51043	13	Y	50	0	10	2
51043	14	Y	35	0	40	2
51043	15	Y	20	0	8	2
51043	18	Y	30	0	0	 
51043	19	N	 	 	 	 
51043	21	Y	250	0	0	 
51044	1	Y	85	0	45	2
51044	2	Y	325	0	16	1
51044	3	Y	35	0	30	1
51044	5	Y	195	0	0	 
51044	7	N	 	 	 	 
51044	11	Y	225	0	55	1
51044	13	Y	23	0	10	2
51044	14	Y	121	0	85	1
51044	15	Y	55	0	0	 
51044	18	Y	50	0	0	 
51044	19	N	 	 	 	 
51044	21	N	 	 	 	 
51045	1	Y	140	0	0	 
51045	2	Y	360	0	0	 
51045	3	Y	64	0	0	 
51045	5	Y	420	0	0	 
51045	7	Y	450	0	0	 
51045	11	Y	340	0	0	 
51045	13	Y	60	0	0	 
51045	14	Y	140	0	0	 
51045	15	Y	80	0	0	 
51045	18	Y	45	0	0	 
51045	19	N	 	 	 	 
51045	21	N	 	 	 	 
51046	1	Y	35	0	52	2
51046	2	Y	0	836	8	2
51046	3	Y	0	0	18	2
51046	5	Y	220	0	0	 
51046	7	Y	150	0	0	 
51046	11	Y	585	0	0	 
51046	13	Y	45	0	10	2
51046	14	Y	25	0	40	2
51046	15	Y	38	0	9	2
51046	18	Y	35	0	0	 
51046	19	N	 	 	 	 
51046	21	Y	150	0	0	 
51047	1	Y	0	0	55	2
51047	2	Y	0	0	23	2
51047	3	Y	23	0	18	2
51047	5	N	 	 	 	 
51047	7	Y	0	75	0	 
51047	11	Y	280	0	40	1
51047	13	Y	15	0	5	2
51047	14	Y	45	0	40	2
51047	15	Y	15	0	8	2
51047	18	Y	15	0	0	 
51047	19	N	 	 	 	 
51047	21	N	 	 	 	 
51048	1	Y	0	0	104	2
51048	2	Y	0	1105	10	2
51048	3	Y	0	0	0	 
51048	5	Y	1080	0	0	 
51048	7	Y	0	675	0	 
51048	11	Y	765	0	0	 
51048	13	Y	75	0	20	2
51048	14	Y	35	0	80	2
51048	15	Y	57	0	18	2
51048	18	Y	65	0	0	 
51048	19	N	 	 	 	 
51048	21	N	 	 	 	 
51049	1	Y	0	60	0	 
51049	2	Y	1380	0	0	 
51049	3	Y	60	0	0	 
51049	5	Y	360	0	0	 
51049	7	Y	300	0	0	 
51049	11	Y	495	0	0	 
51049	13	Y	65	0	0	 
51049	14	Y	135	0	0	 
51049	15	Y	76	0	0	 
51049	18	Y	55	0	0	 
51049	19	N	 	 	 	 
51049	21	N	 	 	 	 
51050	1	Y	65	0	0	 
51050	2	Y	0	0	35	2
51050	3	N	 	 	 	 
51050	5	N	 	 	 	 
51050	7	N	 	 	 	 
51050	11	Y	280	0	0	 
51050	13	Y	34	0	0	 
51050	14	Y	70	0	0	 
51050	15	Y	30	0	0	 
51050	18	Y	35	0	0	 
51050	19	N	 	 	 	 
51050	21	N	 	 	 	 
61001	1	Y	0	160	50	2
61001	2	Y	0	400	20	2
61001	3	Y	60	0	0	 
61001	5	Y	180	0	0	 
61001	7	Y	0	375	0	 
61001	11	Y	500	0	0	 
61001	13	Y	100	0	0	 
61001	14	Y	80	0	36	2
61001	15	Y	120	0	15	2
61001	18	Y	40	0	0	 
61001	19	N	 	 	 	 
61001	21	N	 	 	 	 
61002	1	Y	0	120	0	 
61002	2	Y	0	140	16	2
61002	3	Y	36	0	0	 
61002	5	Y	160	0	0	 
61002	7	N	 	 	 	 
61002	11	Y	225	0	0	 
61002	13	Y	45	0	0	 
61002	14	Y	120	0	0	 
61002	15	Y	60	0	0	 
61002	18	Y	36	0	0	 
61002	19	N	 	 	 	 
61002	21	N	 	 	 	 
61003	1	Y	80	0	32	2
61003	2	Y	545	0	16	2
61003	3	Y	18	0	17	2
61003	5	Y	230	0	0	 
61003	7	Y	121	0	0	 
61003	11	Y	350	55	0	 
61003	13	Y	45	0	0	 
61003	14	Y	150	0	40	2
61003	15	Y	55	0	8	2
61003	18	Y	45	0	0	 
61003	19	N	 	 	 	 
61003	21	N	 	 	 	 
61004	1	Y	0	0	52	2
61004	2	Y	0	0	8	2
61004	3	Y	0	0	30	2
61004	5	N	 	 	 	 
61004	7	Y	30	0	0	 
61004	11	Y	120	0	0	 
61004	13	Y	20	0	5	2
61004	14	Y	0	0	42	2
61004	15	Y	15	0	8	2
61004	18	Y	8	0	0	 
61004	19	N	 	 	 	 
61004	21	N	 	 	 	 
61005	1	Y	125	0	35	2
61005	2	Y	365	0	16	2
61005	3	Y	35	0	30	2
61005	5	Y	145	0	0	 
61005	7	Y	150	0	0	 
61005	11	Y	285	0	0	 
61005	13	Y	35	0	0	 
61005	14	Y	195	0	40	2
61005	15	Y	33	0	8	2
61005	18	Y	45	0	0	 
61005	19	N	 	 	 	 
61005	21	N	 	 	 	 
61006	1	N	 	 	 	 
61006	2	Y	540	0	0	 
61006	3	Y	26	0	0	 
61006	5	Y	400	0	0	 
61006	7	Y	300	0	0	 
61006	11	Y	350	0	0	 
61006	13	Y	25	0	0	 
61006	14	Y	360	0	0	 
61006	15	Y	55	0	0	 
61006	18	Y	56	0	0	 
61006	19	Y	200	0	0	 
61006	21	N	 	 	 	 
61007	1	Y	0	0	52	2
61007	2	Y	280	0	16	2
61007	3	Y	15	0	18	2
61007	5	N	 	 	 	 
61007	7	Y	80	0	0	 
61007	11	Y	275	0	0	 
61007	13	Y	45	0	5	2
61007	14	Y	60	0	40	2
61007	15	Y	35	0	8	2
61007	18	Y	25	0	0	 
61007	19	N	 	 	 	 
61007	21	Y	200	0	0	 
61008	1	Y	0	0	52	2
61008	2	Y	0	357	6	2
61008	3	Y	0	0	18	2
61008	5	Y	160	0	0	 
61008	7	Y	150	0	0	 
61008	11	Y	390	0	0	 
61008	13	Y	35	0	5	2
61008	14	Y	35	0	40	2
61008	15	Y	19	0	8	2
61008	18	Y	30	0	0	 
61008	19	N	 	 	 	 
61008	21	Y	300	0	0	 
61009	1	Y	0	0	55	2
61009	2	Y	0	810	12	2
61009	3	Y	60	0	0	 
61009	5	Y	300	0	0	 
61009	7	Y	0	600	0	 
61009	11	Y	1000	0	0	 
61009	13	Y	12	0	10	2
61009	14	Y	70	0	43	2
61009	15	Y	40	0	8	2
61009	18	Y	25	0	0	 
61009	19	Y	50	0	0	 
61009	21	Y	750	0	0	 
61010	1	Y	65	0	110	2
61010	2	Y	0	1200	40	2
61010	3	Y	60	0	40	2
61010	5	N	 	 	 	 
61010	7	Y	0	300	0	 
61010	11	Y	800	0	0	 
61010	13	Y	30	0	10	2
61010	14	Y	140	0	42	2
61010	15	Y	80	0	16	2
61010	18	Y	35	0	0	 
61010	19	Y	60	0	0	 
61010	21	N	 	 	 	 
61011	1	Y	65	0	55	2
61011	2	Y	350	0	6	2
61011	3	Y	0	0	25	2
61011	5	Y	130	0	0	 
61011	7	N	 	 	 	 
61011	11	Y	300	0	0	 
61011	13	Y	20	0	10	2
61011	14	Y	65	0	22	2
61011	15	Y	35	0	8	2
61011	18	Y	60	0	0	 
61011	19	N	 	 	 	 
61011	21	N	 	 	 	 
61012	1	Y	0	0	52	2
61012	2	Y	286	0	4	2
61012	3	Y	0	0	20	2
61012	5	Y	180	0	0	 
61012	7	Y	120	0	0	 
61012	11	Y	250	0	0	 
61012	13	Y	25	0	5	2
61012	14	Y	0	0	42	2
61012	15	Y	19	0	8	2
61012	18	Y	25	0	0	 
61012	19	N	 	 	 	 
61012	21	Y	350	0	0	 
61013	1	Y	80	0	55	2
61013	2	Y	0	100	20	2
61013	3	Y	25	0	16	2
61013	5	Y	250	0	0	 
61013	7	Y	30	0	0	 
61013	11	Y	400	0	0	 
61013	13	Y	100	0	0	 
61013	14	Y	80	0	50	2
61013	15	Y	120	0	8	2
61013	18	Y	30	0	0	 
61013	19	Y	50	0	0	 
61013	21	N	 	 	 	 
61014	1	Y	0	80	52	2
61014	2	Y	0	540	20	2
61014	3	Y	20	0	18	2
61014	5	N	 	 	 	 
61014	7	Y	0	150	0	 
61014	11	Y	200	120	0	 
61014	13	Y	45	0	5	2
61014	14	Y	0	100	40	2
61014	15	Y	35	0	5	2
61014	18	Y	28	0	0	 
61014	19	N	 	 	 	 
61014	21	Y	100	0	0	 
61015	1	Y	70	45	52	2
61015	2	Y	0	1050	10	2
61015	3	Y	30	0	18	2
61015	5	Y	360	0	0	 
61015	7	Y	150	0	0	 
61015	11	Y	455	0	0	 
61015	13	Y	35	0	5	2
61015	14	Y	75	0	40	2
61015	15	Y	38	0	8	2
61015	18	Y	40	0	0	 
61015	19	N	 	 	 	 
61015	21	N	 	 	 	 
61016	1	Y	38	45	52	2
61016	2	Y	0	616	8	2
61016	3	Y	26	0	18	2
61016	5	Y	180	0	0	 
61016	7	Y	150	0	0	 
61016	11	Y	390	0	0	 
61016	13	Y	25	0	5	2
61016	14	Y	75	0	40	2
61016	15	Y	38	0	8	2
61016	18	Y	30	0	0	 
61016	19	N	 	 	 	 
61016	21	N	 	 	 	 
61017	1	N	 	 	 	 
61017	2	Y	450	0	12	2
61017	3	Y	0	0	16	2
61017	5	N	 	 	 	 
61017	7	Y	75	0	0	 
61017	11	Y	160	0	0	 
61017	13	Y	15	0	0	 
61017	14	Y	120	0	45	2
61017	15	Y	40	0	8	2
61017	18	Y	12	0	0	 
61017	19	N	 	 	 	 
61017	21	N	 	 	 	 
61018	1	N	 	 	 	 
61018	2	Y	0	200	12	2
61018	3	Y	28	0	0	 
61018	5	Y	210	0	0	 
61018	7	Y	300	0	0	 
61018	11	Y	230	0	0	 
61018	13	Y	15	0	0	 
61018	14	Y	160	0	40	2
61018	15	Y	80	0	8	2
61018	18	Y	15	0	0	 
61018	19	N	 	 	 	 
61018	21	N	 	 	 	 
61019	1	Y	35	0	80	2
61019	2	Y	0	740	16	2
61019	3	N	 	 	 	 
61019	5	Y	450	0	0	 
61019	7	Y	132	0	0	 
61019	11	Y	745	0	0	 
61019	13	Y	65	0	0	 
61019	14	Y	160	0	80	2
61019	15	Y	55	0	14	2
61019	18	Y	65	0	0	 
61019	19	N	 	 	 	 
61019	21	Y	354	0	0	 
61020	1	Y	80	0	0	 
61020	2	Y	256	0	16	2
61020	3	Y	30	0	7	2
61020	5	Y	200	0	0	 
61020	7	Y	150	0	0	 
61020	11	Y	200	0	0	 
61020	13	Y	45	0	0	 
61020	14	Y	80	0	0	 
61020	15	Y	64	0	8	2
61020	18	Y	50	0	0	 
61020	19	N	 	 	 	 
61020	21	N	 	 	 	 
61021	1	Y	80	0	42	2
61021	2	Y	0	0	16	2
61021	3	Y	106	0	0	 
61021	5	N	 	 	 	 
61021	7	Y	75	0	0	 
61021	11	Y	340	0	0	 
61021	13	Y	60	0	0	 
