CHILDCODE	HHITMIDR4	OWNITMR4	NUMOWNR4
61009	10	Y	2
61009	11	Y	2
61009	12	N	 
61009	13	N	 
61009	14	N	 
61009	15	N	 
61009	16	N	 
61009	17	N	 
61009	18	N	 
61009	19	N	 
61009	20	N	 
61010	1	Y	1
61010	2	N	 
61010	3	N	 
61010	4	N	 
61010	5	Y	1
61010	6	N	 
61010	7	Y	1
61010	8	Y	3
61010	9	N	 
61010	10	Y	1
61010	11	Y	1
61010	12	N	 
61010	13	N	 
61010	14	N	 
61010	15	N	 
61010	16	N	 
61010	17	N	 
61010	18	N	 
61010	19	N	 
61010	20	N	 
61011	1	Y	1
61011	2	N	 
61011	3	N	 
61011	4	N	 
61011	5	Y	1
61011	6	N	 
61011	7	Y	2
61011	8	Y	2
61011	9	N	 
61011	10	Y	2
61011	11	Y	3
61011	12	N	 
61011	13	N	 
61011	14	N	 
61011	15	N	 
61011	16	N	 
61011	17	N	 
61011	18	N	 
61011	19	N	 
61011	20	N	 
61012	1	Y	1
61012	2	N	 
61012	3	N	 
61012	4	N	 
61012	5	N	 
61012	6	N	 
61012	7	Y	1
61012	8	Y	2
61012	9	N	 
61012	10	Y	1
61012	11	Y	1
61012	12	N	 
61012	13	Y	1
61012	14	N	 
61012	15	N	 
61012	16	N	 
61012	17	N	 
61012	18	N	 
61012	19	N	 
61012	20	N	 
61013	1	Y	1
61013	2	N	 
61013	3	N	 
61013	4	N	 
61013	5	Y	1
61013	6	N	 
61013	7	Y	1
61013	8	Y	4
61013	9	N	 
61013	10	Y	3
61013	11	Y	1
61013	12	N	 
61013	13	N	 
61013	14	N	 
61013	15	N	 
61013	16	N	 
61013	17	N	 
61013	18	N	 
61013	19	N	 
61013	20	N	 
61014	1	Y	1
61014	2	N	 
61014	3	N	 
61014	4	N	 
61014	5	Y	1
61014	6	N	 
61014	7	Y	1
61014	8	Y	2
61014	9	N	 
61014	10	Y	1
61014	11	N	 
61014	12	N	 
61014	13	N	 
61014	14	N	 
61014	15	N	 
61014	16	N	 
61014	17	N	 
61014	18	N	 
61014	19	N	 
61014	20	N	 
61015	1	N	 
61015	2	N	 
61015	3	N	 
61015	4	N	 
61015	5	Y	1
61015	6	N	 
61015	7	Y	5
61015	8	Y	2
61015	9	N	 
61015	10	Y	2
61015	11	Y	1
61015	12	N	 
61015	13	Y	1
61015	14	N	 
61015	15	N	 
61015	16	N	 
61015	17	N	 
61015	18	N	 
61015	19	N	 
61015	20	N	 
61016	1	N	 
61016	2	N	 
61016	3	N	 
61016	4	N	 
61016	5	Y	1
61016	6	N	 
61016	7	Y	2
61016	8	Y	2
61016	9	N	 
61016	10	Y	2
61016	11	Y	2
61016	12	N	 
61016	13	N	 
61016	14	N	 
61016	15	N	 
61016	16	N	 
61016	17	N	 
61016	18	N	 
61016	19	N	 
61016	20	N	 
61017	1	Y	1
61017	2	N	 
61017	3	N	 
61017	4	N	 
61017	5	N	 
61017	6	N	 
61017	7	Y	1
61017	8	Y	4
61017	9	N	 
61017	10	Y	1
61017	11	N	 
61017	12	N	 
61017	13	N	 
61017	14	N	 
61017	15	N	 
61017	16	N	 
61017	17	N	 
61017	18	N	 
61017	19	N	 
61017	20	N	 
61018	1	Y	1
61018	2	N	 
61018	3	N	 
61018	4	N	 
61018	5	Y	2
61018	6	N	 
61018	7	Y	1
61018	8	Y	3
61018	9	N	 
61018	10	Y	1
61018	11	Y	1
61018	12	N	 
61018	13	Y	1
61018	14	N	 
61018	15	N	 
61018	16	N	 
61018	17	N	 
61018	18	N	 
61018	19	N	 
61018	20	N	 
61019	1	Y	1
61019	2	N	 
61019	3	N	 
61019	4	N	 
61019	5	Y	1
61019	6	N	 
61019	7	Y	2
61019	8	Y	3
61019	9	N	 
61019	10	Y	2
61019	11	Y	2
61019	12	N	 
61019	13	Y	1
61019	14	N	 
61019	15	N	 
61019	16	N	 
61019	17	N	 
61019	18	N	 
61019	19	N	 
61019	20	N	 
61020	1	N	 
61020	2	N	 
61020	3	N	 
61020	4	Y	1
61020	5	N	 
61020	6	N	 
61020	7	Y	2
61020	8	Y	2
61020	9	N	 
61020	10	Y	1
61020	11	Y	1
61020	12	Y	1
61020	13	Y	1
61020	14	N	 
61020	15	N	 
61020	16	N	 
61020	17	N	 
61020	18	N	 
61020	19	N	 
61020	20	N	 
61021	1	N	 
61021	2	N	 
61021	3	N	 
61021	4	N	 
61021	5	Y	2
61021	6	N	 
61021	7	Y	2
61021	8	Y	2
61021	9	N	 
61021	10	Y	2
61021	11	N	 
61021	12	N	 
61021	13	N	 
61021	14	N	 
61021	15	N	 
61021	16	N	 
61021	17	N	 
61021	18	N	 
61021	19	N	 
61021	20	N	 
61022	1	Y	1
61022	2	N	 
61022	3	N	 
61022	4	N	 
61022	5	N	 
61022	6	N	 
61022	7	Y	1
61022	8	N	 
61022	9	N	 
61022	10	Y	1
61022	11	N	 
61022	12	N	 
61022	13	N	 
61022	14	N	 
61022	15	N	 
61022	16	N	 
61022	17	N	 
61022	18	N	 
61022	19	N	 
61022	20	N	 
61023	1	Y	1
61023	2	N	 
61023	3	N	 
61023	4	N	 
61023	5	Y	1
61023	6	N	 
61023	7	Y	1
61023	8	Y	4
61023	9	N	 
61023	10	Y	2
61023	11	Y	1
61023	12	N	 
61023	13	N	 
61023	14	N	 
61023	15	N	 
61023	16	N	 
61023	17	N	 
61023	18	N	 
61023	19	N	 
61023	20	N	 
61024	1	Y	1
61024	2	N	 
61024	3	N	 
61024	4	N	 
61024	5	N	 
61024	6	N	 
61024	7	Y	1
61024	8	Y	1
61024	9	N	 
61024	10	Y	2
61024	11	Y	1
61024	12	N	 
61024	13	Y	1
61024	14	N	 
61024	15	N	 
61024	16	N	 
61024	17	N	 
61024	18	N	 
61024	19	N	 
61024	20	Y	1
61025	1	Y	1
61025	2	N	 
61025	3	N	 
61025	4	N	 
61025	5	N	 
61025	6	N	 
61025	7	Y	1
61025	8	Y	2
61025	9	N	 
61025	10	Y	2
61025	11	Y	2
61025	12	N	 
61025	13	Y	4500
61025	14	N	 
61025	15	N	 
61025	16	N	 
61025	17	N	 
61025	18	N	 
61025	19	N	 
61025	20	N	 
61026	1	Y	1
61026	2	N	 
61026	3	N	 
61026	4	N	 
61026	5	N	 
61026	6	N	 
61026	7	Y	1
61026	8	Y	2
61026	9	N	 
61026	10	Y	1
61026	11	Y	2
61026	12	N	 
61026	13	N	 
61026	14	N	 
61026	15	N	 
61026	16	N	 
61026	17	N	 
61026	18	N	 
61026	19	N	 
61026	20	N	 
61027	1	Y	1
61027	2	N	 
61027	3	N	 
61027	4	N	 
61027	5	Y	1
61027	6	N	 
61027	7	Y	2
61027	8	Y	2
61027	9	N	 
61027	10	Y	1
61027	11	Y	1
61027	12	N	 
61027	13	N	 
61027	14	N	 
61027	15	N	 
61027	16	N	 
61027	17	N	 
61027	18	N	 
61027	19	N	 
61027	20	N	 
61028	1	N	 
61028	2	N	 
61028	3	N	 
61028	4	N	 
61028	5	N	 
61028	6	N	 
61028	7	N	 
61028	8	Y	1
61028	9	N	 
61028	10	Y	1
61028	11	Y	1
61028	12	N	 
61028	13	N	 
61028	14	N	 
61028	15	N	 
61028	16	N	 
61028	17	N	 
61028	18	N	 
61028	19	N	 
61028	20	N	 
61029	1	Y	1
61029	2	N	 
61029	3	N	 
61029	4	Y	1
61029	5	N	 
61029	6	N	 
61029	7	Y	2
61029	8	Y	4
61029	9	N	 
61029	10	Y	2
61029	11	Y	1
61029	12	N	 
61029	13	Y	1
61029	14	N	 
61029	15	Y	1
61029	16	N	 
61029	17	N	 
61029	18	N	 
61029	19	N	 
61029	20	N	 
61030	1	Y	1
61030	2	N	 
61030	3	N	 
61030	4	Y	1
61030	5	Y	1
61030	6	N	 
61030	7	Y	1
61030	8	Y	2
61030	9	N	 
61030	10	Y	2
61030	11	Y	1
61030	12	N	 
61030	13	Y	1
61030	14	N	 
61030	15	N	 
61030	16	N	 
61030	17	N	 
61030	18	N	 
61030	19	N	 
61030	20	N	 
61031	1	Y	1
61031	2	N	 
61031	3	N	 
61031	4	N	 
61031	5	Y	1
61031	6	N	 
61031	7	Y	2
61031	8	Y	3
61031	9	N	 
61031	10	Y	2
61031	11	Y	1
61031	12	N	 
61031	13	Y	1
61031	14	N	 
61031	15	N	 
61031	16	N	 
61031	17	N	 
61031	18	N	 
61031	19	N	 
61031	20	N	 
61032	1	Y	1
61032	2	N	 
61032	3	N	 
61032	4	N	 
61032	5	Y	1
61032	6	N	 
61032	7	Y	2
61032	8	Y	2
61032	9	N	 
61032	10	Y	2
61032	11	Y	1
61032	12	N	 
61032	13	Y	1
61032	14	N	 
61032	15	N	 
61032	16	N	 
61032	17	N	 
61032	18	N	 
61032	19	N	 
61032	20	N	 
61033	1	Y	1
61033	2	N	 
61033	3	N	 
61033	4	N	 
61033	5	Y	1
61033	6	N	 
61033	7	Y	1
61033	8	Y	2
61033	9	N	 
61033	10	Y	1
61033	11	N	 
61033	12	N	 
61033	13	N	 
61033	14	N	 
61033	15	N	 
61033	16	N	 
61033	17	N	 
61033	18	N	 
61033	19	N	 
61033	20	N	 
61034	1	Y	1
61034	2	N	 
61034	3	N	 
61034	4	N	 
61034	5	N	 
61034	6	N	 
61034	7	Y	1
61034	8	Y	1
61034	9	N	 
61034	10	Y	1
61034	11	Y	1
61034	12	N	 
61034	13	Y	1
61034	14	N	 
61034	15	N	 
61034	16	N	 
61034	17	N	 
61034	18	N	 
61034	19	N	 
61034	20	N	 
61035	1	Y	1
61035	2	N	 
61035	3	N	 
61035	4	N	 
61035	5	N	 
61035	6	N	 
61035	7	Y	1
61035	8	Y	3
61035	9	N	 
61035	10	Y	1
61035	11	Y	1
61035	12	N	 
61035	13	Y	1
61035	14	N	 
61035	15	Y	1
61035	16	N	 
61035	17	N	 
61035	18	N	 
61035	19	N	 
61035	20	N	 
61036	1	Y	1
61036	2	N	 
61036	3	N	 
61036	4	N	 
61036	5	N	 
61036	6	N	 
61036	7	N	 
61036	8	Y	2
61036	9	N	 
61036	10	Y	2
61036	11	Y	2
61036	12	N	 
61036	13	N	 
61036	14	N	 
61036	15	N	 
61036	16	N	 
61036	17	N	 
61036	18	N	 
61036	19	N	 
61036	20	N	 
61037	1	N	 
61037	2	N	 
61037	3	N	 
61037	4	N	 
61037	5	N	 
61037	6	N	 
61037	7	Y	1
61037	8	Y	2
61037	9	N	 
61037	10	Y	1
61037	11	N	 
61037	12	N	 
61037	13	Y	1
61037	14	N	 
61037	15	N	 
61037	16	N	 
61037	17	N	 
61037	18	N	 
61037	19	N	 
61037	20	N	 
61038	1	Y	1
61038	2	N	 
61038	3	N	 
61038	4	Y	1
61038	5	Y	1
61038	6	N	 
61038	7	Y	2
61038	8	N	 
61038	9	N	 
61038	10	Y	2
61038	11	Y	1
61038	12	N	 
61038	13	Y	1
61038	14	N	 
61038	15	N	 
61038	16	N	 
61038	17	N	 
61038	18	N	 
61038	19	N	 
61038	20	N	 
61039	1	Y	1
61039	2	N	 
61039	3	N	 
61039	4	N	 
61039	5	N	 
61039	6	N	 
61039	7	Y	1
61039	8	Y	2
61039	9	N	 
61039	10	Y	1
61039	11	Y	1
61039	12	N	 
61039	13	N	 
61039	14	N	 
61039	15	N	 
61039	16	N	 
61039	17	N	 
61039	18	N	 
61039	19	N	 
61039	20	N	 
61040	1	N	 
61040	2	N	 
61040	3	N	 
61040	4	N	 
61040	5	N	 
61040	6	N	 
61040	7	Y	2
61040	8	Y	2
61040	9	N	 
61040	10	Y	1
61040	11	Y	1
61040	12	N	 
61040	13	N	 
61040	14	N	 
61040	15	N	 
61040	16	N	 
61040	17	N	 
61040	18	N	 
61040	19	N	 
61040	20	N	 
61041	1	Y	1
61041	2	N	 
61041	3	N	 
61041	4	N	 
61041	5	N	 
61041	6	N	 
61041	7	Y	1
61041	8	Y	3
61041	9	N	 
61041	10	Y	2
61041	11	Y	1
61041	12	N	 
61041	13	Y	1
61041	14	N	 
61041	15	N	 
61041	16	N	 
61041	17	N	 
61041	18	N	 
61041	19	N	 
61041	20	N	 
61042	1	N	 
61042	2	N	 
61042	3	N	 
61042	4	N	 
61042	5	Y	2
61042	6	N	 
61042	7	Y	3
61042	8	Y	3
61042	9	N	 
61042	10	Y	3
61042	11	Y	2
61042	12	N	 
61042	13	Y	1
61042	14	N	 
61042	15	N	 
61042	16	N	 
61042	17	N	 
61042	18	N	 
61042	19	N	 
61042	20	N	 
61043	1	Y	1
61043	2	N	 
61043	3	N	 
61043	4	N	 
61043	5	N	 
61043	6	N	 
61043	7	Y	1
61043	8	Y	2
61043	9	N	 
61043	10	Y	2
61043	11	N	 
61043	12	N	 
61043	13	Y	1
61043	14	N	 
61043	15	N	 
61043	16	N	 
61043	17	N	 
61043	18	N	 
61043	19	N	 
61043	20	Y	1
61044	1	Y	1
61044	2	N	 
61044	3	N	 
61044	4	N	 
61044	5	Y	1
61044	6	N	 
61044	7	Y	2
61044	8	Y	4
61044	9	N	 
61044	10	Y	2
61044	11	Y	2
61044	12	N	 
61044	13	N	 
61044	14	N	 
61044	15	N	 
61044	16	N	 
61044	17	N	 
61044	18	N	 
61044	19	N	 
61044	20	Y	1
61045	1	Y	1
61045	2	N	 
61045	3	N	 
61045	4	N	 
61045	5	N	 
61045	6	N	 
61045	7	N	 
61045	8	Y	2
61045	9	N	 
61045	10	Y	2
61045	11	Y	1
61045	12	N	 
61045	13	N	 
61045	14	N	 
61045	15	N	 
61045	16	N	 
61045	17	N	 
61045	18	N	 
61045	19	N	 
61045	20	N	 
61046	1	Y	1
61046	2	N	 
61046	3	N	 
61046	4	N	 
61046	5	N	 
61046	6	N	 
61046	7	Y	2
61046	8	Y	4
61046	9	N	 
61046	10	Y	2
61046	11	Y	2
61046	12	N	 
61046	13	N	 
61046	14	N	 
61046	15	Y	1
61046	16	N	 
61046	17	N	 
61046	18	N	 
61046	19	N	 
61046	20	N	 
61047	1	Y	1
61047	2	N	 
61047	3	N	 
61047	4	Y	1
61047	5	Y	1
61047	6	N	 
61047	7	Y	3
61047	8	Y	4
61047	9	N	 
61047	10	Y	2
61047	11	Y	1
61047	12	N	 
61047	13	Y	1
61047	14	N	 
61047	15	N	 
61047	16	N	 
61047	17	N	 
61047	18	N	 
61047	19	N	 
61047	20	N	 
61048	1	Y	1
61048	2	N	 
61048	3	N	 
61048	4	N	 
61048	5	N	 
61048	6	N	 
61048	7	Y	2
61048	8	Y	1
61048	9	N	 
61048	10	Y	1
61048	11	Y	1
61048	12	N	 
61048	13	N	 
61048	14	N	 
61048	15	N	 
61048	16	N	 
61048	17	N	 
61048	18	N	 
61048	19	N	 
61048	20	N	 
61049	1	Y	1
61049	2	N	 
61049	3	N	 
61049	4	N	 
61049	5	Y	1
61049	6	N	 
61049	7	Y	1
61049	8	Y	2
61049	9	N	 
61049	10	Y	1
61049	11	Y	1
61049	12	N	 
61049	13	N	 
61049	14	N	 
61049	15	Y	1
61049	16	N	 
61049	17	N	 
61049	18	N	 
61049	19	N	 
61049	20	N	 
61050	1	Y	1
61050	2	N	 
61050	3	N	 
61050	4	N	 
61050	5	N	 
61050	6	N	 
61050	7	Y	1
61050	8	Y	3
61050	9	N	 
61050	10	Y	1
61050	11	Y	1
61050	12	N	 
61050	13	N	 
61050	14	N	 
61050	15	N	 
61050	16	N	 
61050	17	N	 
61050	18	N	 
61050	19	N	 
61050	20	N	 
71001	1	Y	1
71001	2	N	 
71001	3	N	 
71001	4	N	 
71001	5	Y	1
71001	6	N	 
71001	7	Y	2
71001	8	Y	4
71001	9	N	 
71001	10	Y	2
71001	11	Y	3
71001	12	N	 
71001	13	N	 
71001	14	N	 
71001	15	N	 
71001	16	N	 
71001	17	N	 
71001	18	N	 
71001	19	N	 
71001	20	N	 
71002	1	Y	1
71002	2	N	 
71002	3	N	 
71002	4	N	 
71002	5	N	 
71002	6	N	 
71002	7	Y	1
71002	8	Y	2
71002	9	N	 
71002	10	Y	1
71002	11	N	 
71002	12	N	 
71002	13	Y	1
71002	14	N	 
71002	15	N	 
71002	16	N	 
71002	17	N	 
71002	18	N	 
71002	19	N	 
71002	20	N	 
71003	1	Y	1
71003	2	N	 
71003	3	N	 
71003	4	N	 
71003	5	N	 
71003	6	N	 
71003	7	Y	1
71003	8	Y	4
71003	9	N	 
71003	10	Y	2
71003	11	Y	1
71003	12	Y	1
71003	13	Y	1
71003	14	N	 
71003	15	N	 
71003	16	N	 
71003	17	N	 
71003	18	N	 
71003	19	N	 
71003	20	N	 
71004	1	Y	1
71004	2	N	 
71004	3	N	 
71004	4	N	 
71004	5	N	 
71004	6	N	 
71004	7	Y	1
71004	8	Y	2
71004	9	N	 
71004	10	Y	1
71004	11	Y	1
71004	12	N	 
71004	13	N	 
71004	14	N	 
71004	15	N	 
71004	16	N	 
71004	17	N	 
71004	18	N	 
71004	19	N	 
71004	20	N	 
71005	1	N	 
71005	2	N	 
71005	3	N	 
71005	4	N	 
71005	5	N	 
71005	6	N	 
71005	7	Y	1
71005	8	Y	1
71005	9	N	 
71005	10	Y	2
71005	11	Y	1
71005	12	N	 
71005	13	Y	1
71005	14	N	 
71005	15	N	 
71005	16	N	 
71005	17	N	 
71005	18	N	 
71005	19	N	 
71005	20	N	 
71006	1	N	 
71006	2	N	 
71006	3	N	 
71006	4	N	 
71006	5	Y	1
71006	6	N	 
71006	7	Y	1
71006	8	Y	2
71006	9	N	 
71006	10	Y	2
71006	11	Y	1
71006	12	N	 
71006	13	N	 
71006	14	N	 
71006	15	N	 
71006	16	N	 
71006	17	N	 
71006	18	N	 
71006	19	N	 
71006	20	N	 
71007	1	Y	1
71007	2	N	 
71007	3	N	 
71007	4	N	 
71007	5	N	 
71007	6	N	 
71007	7	Y	1
71007	8	Y	2
71007	9	N	 
71007	10	Y	1
71007	11	Y	1
71007	12	N	 
71007	13	Y	1
71007	14	N	 
71007	15	N	 
71007	16	N	 
71007	17	N	 
71007	18	N	 
71007	19	N	 
71007	20	N	 
71008	1	Y	1
71008	2	N	 
71008	3	N	 
71008	4	Y	1
71008	5	N	 
71008	6	N	 
71008	7	Y	2
71008	8	Y	6
71008	9	N	 
71008	10	Y	2
71008	11	Y	1
71008	12	N	 
71008	13	N	 
71008	14	N	 
71008	15	N	 
71008	16	N	 
71008	17	N	 
71008	18	N	 
71008	19	N	 
71008	20	N	 
71009	1	Y	1
71009	2	N	 
71009	3	N	 
71009	4	N	 
71009	5	Y	1
71009	6	N	 
71009	7	Y	1
71009	8	Y	3
71009	9	N	 
71009	10	Y	2
71009	11	Y	2
71009	12	N	 
71009	13	Y	1
71009	14	N	 
71009	15	N	 
71009	16	N	 
71009	17	N	 
71009	18	N	 
71009	19	N	 
71009	20	N	 
71010	1	Y	1
71010	2	N	 
71010	3	N	 
71010	4	Y	1
71010	5	N	 
71010	6	N	 
71010	7	Y	3
71010	8	Y	5
71010	9	N	 
71010	10	Y	2
71010	11	Y	2
71010	12	N	 
71010	13	Y	1
71010	14	N	 
71010	15	N	 
71010	16	N	 
71010	17	N	 
71010	18	N	 
71010	19	N	 
71010	20	N	 
71011	1	Y	1
71011	2	N	 
71011	3	N	 
71011	4	N	 
71011	5	Y	1
71011	6	N	 
71011	7	Y	2
71011	8	N	 
71011	9	N	 
71011	10	Y	1
71011	11	Y	1
71011	12	N	 
71011	13	N	 
71011	14	N	 
71011	15	N	 
71011	16	N	 
71011	17	N	 
71011	18	N	 
71011	19	N	 
71011	20	N	 
71012	1	Y	1
71012	2	N	 
71012	3	N	 
71012	4	Y	1
71012	5	N	 
71012	6	N	 
71012	7	Y	1
71012	8	Y	4
71012	9	N	 
71012	10	Y	3
71012	11	N	 
71012	12	N	 
71012	13	Y	1
71012	14	N	 
71012	15	N	 
71012	16	N	 
71012	17	N	 
71012	18	N	 
71012	19	N	 
71012	20	N	 
71013	1	Y	1
71013	2	N	 
71013	3	N	 
71013	4	N	 
71013	5	Y	1
71013	6	N	 
71013	7	Y	3
71013	8	Y	2
71013	9	N	 
71013	10	Y	2
71013	11	Y	1
71013	12	N	 
71013	13	N	 
71013	14	N	 
71013	15	N	 
71013	16	N	 
71013	17	N	 
71013	18	N	 
71013	19	N	 
71013	20	N	 
71014	1	Y	1
71014	2	N	 
71014	3	N	 
71014	4	N	 
71014	5	Y	1
71014	6	N	 
71014	7	Y	1
71014	8	Y	3
71014	9	N	 
71014	10	Y	2
71014	11	Y	1
71014	12	N	 
71014	13	Y	1
71014	14	N	 
71014	15	Y	1
71014	16	N	 
71014	17	N	 
71014	18	N	 
71014	19	N	 
71014	20	N	 
71015	1	Y	1
71015	2	N	 
71015	3	N	 
71015	4	N	 
71015	5	Y	1
71015	6	N	 
71015	7	Y	1
71015	8	Y	2
71015	9	N	 
71015	10	Y	2
71015	11	N	 
71015	12	N	 
71015	13	N	 
71015	14	N	 
71015	15	Y	1
71015	16	N	 
71015	17	N	 
71015	18	N	 
71015	19	N	 
71015	20	Y	1
71016	1	Y	1
71016	2	N	 
71016	3	N	 
71016	4	Y	1
71016	5	N	 
71016	6	N	 
71016	7	Y	2
71016	8	Y	2
71016	9	N	 
71016	10	Y	2
71016	11	Y	1
71016	12	N	 
71016	13	N	 
71016	14	N	 
71016	15	Y	1
71016	16	N	 
71016	17	N	 
71016	18	N	 
71016	19	N	 
71016	20	N	 
71017	1	Y	1
71017	2	N	 
71017	3	N	 
71017	4	N	 
71017	5	N	 
71017	6	N	 
71017	7	Y	2
71017	8	Y	2
71017	9	N	 
71017	10	Y	2
71017	11	N	 
71017	12	N	 
71017	13	N	 
71017	14	N	 
71017	15	Y	1
71017	16	N	 
71017	17	N	 
71017	18	N	 
71017	19	N	 
71017	20	Y	1
71018	1	N	 
71018	2	Y	1
71018	3	N	 
71018	4	N	 
71018	5	Y	1
71018	6	N	 
71018	7	Y	1
71018	8	Y	3
71018	9	N	 
71018	10	Y	2
71018	11	Y	1
71018	12	N	 
71018	13	N	 
71018	14	N	 
71018	15	Y	1
71018	16	N	 
71018	17	N	 
71018	18	N	 
71018	19	N	 
71018	20	N	 
71019	1	Y	1
71019	2	N	 
71019	3	N	 
71019	4	N	 
71019	5	N	 
71019	6	N	 
71019	7	Y	1
71019	8	N	 
71019	9	N	 
71019	10	Y	1
71019	11	N	 
71019	12	N	 
71019	13	N	 
71019	14	N	 
71019	15	N	 
71019	16	N	 
71019	17	N	 
71019	18	N	 
71019	19	N	 
71019	20	N	 
71020	1	Y	1
71020	2	N	 
71020	3	N	 
71020	4	N	 
71020	5	Y	1
71020	6	N	 
71020	7	Y	1
71020	8	Y	3
71020	9	N	 
71020	10	Y	2
71020	11	Y	1
71020	12	N	 
71020	13	N	 
71020	14	N	 
71020	15	N	 
71020	16	N	 
71020	17	N	 
71020	18	N	 
71020	19	N	 
71020	20	N	 
71021	1	Y	1
71021	2	N	 
71021	3	N	 
71021	4	Y	1
71021	5	N	 
71021	6	N	 
71021	7	Y	2
71021	8	Y	2
71021	9	N	 
71021	10	N	 
71021	11	N	 
71021	12	N	 
71021	13	N	 
71021	14	N	 
71021	15	N	 
71021	16	N	 
71021	17	N	 
71021	18	N	 
71021	19	N	 
71021	20	N	 
71022	1	N	 
71022	2	N	 
71022	3	N	 
71022	4	N	 
71022	5	N	 
71022	6	N	 
71022	7	Y	1
71022	8	Y	2
71022	9	N	 
71022	10	Y	1
71022	11	N	 
71022	12	N	 
71022	13	N	 
71022	14	N	 
71022	15	N	 
71022	16	N	 
71022	17	N	 
71022	18	N	 
71022	19	N	 
71022	20	N	 
71023	1	Y	1
71023	2	N	 
71023	3	N	 
71023	4	Y	1
71023	5	N	 
71023	6	N	 
71023	7	Y	3
71023	8	Y	3
71023	9	N	 
71023	10	Y	2
71023	11	Y	1
71023	12	N	 
71023	13	Y	1
71023	14	N	 
71023	15	N	 
71023	16	N	 
71023	17	N	 
71023	18	N	 
71023	19	N	 
71023	20	N	 
71024	1	N	 
71024	2	N	 
71024	3	N	 
71024	4	N	 
71024	5	N	 
71024	6	N	 
71024	7	Y	2
71024	8	Y	2
71024	9	N	 
71024	10	Y	1
71024	11	N	 
71024	12	N	 
71024	13	N	 
71024	14	N	 
71024	15	N	 
71024	16	N	 
71024	17	N	 
71024	18	N	 
71024	19	N	 
71024	20	N	 
71025	1	Y	1
71025	2	N	 
71025	3	N	 
71025	4	N	 
71025	5	Y	1
71025	6	N	 
71025	7	Y	1
71025	8	Y	3
71025	9	N	 
71025	10	Y	1
71025	11	N	 
71025	12	N	 
71025	13	N	 
71025	14	N	 
71025	15	N	 
71025	16	N	 
71025	17	N	 
71025	18	N	 
71025	19	N	 
71025	20	N	 
71026	1	Y	1
71026	2	N	 
71026	3	N	 
71026	4	N	 
71026	5	Y	1
71026	6	N	 
71026	7	Y	1
71026	8	Y	2
71026	9	N	 
71026	10	Y	1
71026	11	N	 
71026	12	N	 
71026	13	N	 
71026	14	N	 
71026	15	N	 
71026	16	N	 
71026	17	N	 
71026	18	N	 
71026	19	N	 
71026	20	N	 
71027	1	N	 
71027	2	N	 
71027	3	N	 
71027	4	N	 
71027	5	Y	1
71027	6	N	 
71027	7	Y	2
71027	8	Y	3
71027	9	N	 
71027	10	Y	1
71027	11	Y	1
71027	12	N	 
71027	13	N	 
71027	14	N	 
71027	15	N	 
71027	16	N	 
71027	17	N	 
71027	18	N	 
71027	19	N	 
71027	20	N	 
71028	1	N	 
71028	2	N	 
71028	3	N	 
71028	4	N	 
71028	5	N	 
71028	6	N	 
71028	7	Y	2
71028	8	N	 
71028	9	N	 
71028	10	Y	1
71028	11	N	 
71028	12	N	 
71028	13	N	 
71028	14	N	 
71028	15	N	 
71028	16	N	 
71028	17	N	 
71028	18	N	 
71028	19	N	 
71028	20	N	 
71030	1	N	 
71030	2	N	 
71030	3	N	 
71030	4	N	 
71030	5	N	 
71030	6	N	 
71030	7	N	 
71030	8	Y	2
71030	9	N	 
71030	10	N	 
71030	11	N	 
71030	12	N	 
71030	13	N	 
71030	14	N	 
71030	15	N	 
71030	16	N	 
71030	17	N	 
71030	18	N	 
71030	19	N	 
71030	20	N	 
71031	1	Y	1
71031	2	N	 
71031	3	N	 
71031	4	N	 
71031	5	N	 
71031	6	N	 
71031	7	Y	1
71031	8	Y	3
71031	9	N	 
71031	10	Y	2
71031	11	Y	1
71031	12	N	 
71031	13	N	 
71031	14	N	 
71031	15	N	 
71031	16	N	 
71031	17	N	 
71031	18	N	 
71031	19	N	 
71031	20	N	 
71032	1	Y	1
71032	2	N	 
71032	3	N	 
71032	4	N	 
71032	5	N	 
71032	6	N	 
71032	7	Y	1
71032	8	Y	2
71032	9	N	 
71032	10	Y	3
71032	11	Y	1
71032	12	N	 
71032	13	Y	2
71032	14	N	 
71032	15	N	 
71032	16	N	 
71032	17	N	 
71032	18	N	 
71032	19	N	 
71032	20	Y	1
71033	1	Y	1
71033	2	N	 
71033	3	N	 
71033	4	Y	1
71033	5	Y	1
71033	6	N	 
71033	7	Y	3
71033	8	Y	2
71033	9	N	 
71033	10	Y	3
71033	11	Y	1
71033	12	N	 
71033	13	N	 
71033	14	N	 
71033	15	Y	1
71033	16	N	 
71033	17	N	 
71033	18	N	 
71033	19	N	 
71033	20	N	 
71034	1	Y	1
71034	2	N	 
71034	3	N	 
71034	4	N	 
71034	5	N	 
71034	6	N	 
71034	7	Y	1
71034	8	Y	2
71034	9	N	 
71034	10	Y	1
71034	11	Y	1
71034	12	N	 
71034	13	N	 
71034	14	N	 
71034	15	N	 
71034	16	N	 
71034	17	N	 
71034	18	N	 
71034	19	N	 
71034	20	N	 
71035	1	Y	1
71035	2	N	 
71035	3	N	 
71035	4	N	 
71035	5	N	 
71035	6	N	 
71035	7	Y	3
71035	8	Y	1
71035	9	N	 
71035	10	Y	2
71035	11	N	 
71035	12	N	 
71035	13	N	 
