CHILDCODE	IMEVIDR4	RKEVR4	LOSS10R4	LOSS11R4	LOSS12R4	LOSS13R4	RESEVR41	RESEVR42	RESEVR43
101024	1	14	 	 	 	4	9	16	88
101024	2	39	 	 	2	 	88	 	 
101024	3	88	 	 	 	 	 	 	 
101025	1	38	 	 	 	2	18	88	 
101025	2	88	 	 	 	 	 	 	 
101025	3	88	 	 	 	 	 	 	 
101026	1	37	1	 	 	 	10	7	88
101026	2	88	 	 	 	 	 	 	 
101026	3	88	 	 	 	 	 	 	 
101027	1	88	 	 	 	 	 	 	 
101027	2	88	 	 	 	 	 	 	 
101027	3	88	 	 	 	 	 	 	 
101028	1	36	 	 	 	4	16	88	 
101028	2	88	 	 	 	 	 	 	 
101028	3	88	 	 	 	 	 	 	 
101030	1	88	 	 	 	 	 	 	 
101030	2	88	 	 	 	 	 	 	 
101030	3	88	 	 	 	 	 	 	 
101031	1	10	 	 	4	 	16	88	 
101031	2	88	 	 	 	 	 	 	 
101031	3	88	 	 	 	 	 	 	 
101032	1	88	 	 	 	 	 	 	 
101032	2	88	 	 	 	 	 	 	 
101032	3	88	 	 	 	 	 	 	 
101033	1	88	 	 	 	 	 	 	 
101033	2	88	 	 	 	 	 	 	 
101033	3	88	 	 	 	 	 	 	 
101034	1	88	 	 	 	 	 	 	 
101034	2	88	 	 	 	 	 	 	 
101034	3	88	 	 	 	 	 	 	 
101035	1	38	 	 	2	 	2	88	 
101035	2	88	 	 	 	 	 	 	 
101035	3	88	 	 	 	 	 	 	 
101037	1	88	 	 	 	 	 	 	 
101037	2	88	 	 	 	 	 	 	 
101037	3	88	 	 	 	 	 	 	 
101038	1	88	 	 	 	 	 	 	 
101038	2	88	 	 	 	 	 	 	 
101038	3	88	 	 	 	 	 	 	 
101039	1	45	 	4	 	 	2	18	88
101039	2	39	 	2	 	 	2	88	 
101039	3	88	 	 	 	 	 	 	 
101040	1	88	 	 	 	 	 	 	 
101040	2	88	 	 	 	 	 	 	 
101040	3	88	 	 	 	 	 	 	 
101041	1	88	 	 	 	 	 	 	 
101041	2	88	 	 	 	 	 	 	 
101041	3	88	 	 	 	 	 	 	 
101042	1	38	 	 	 	2	7	88	 
101042	2	88	 	 	 	 	 	 	 
101042	3	88	 	 	 	 	 	 	 
101043	1	88	 	 	 	 	 	 	 
101043	2	88	 	 	 	 	 	 	 
101043	3	88	 	 	 	 	 	 	 
101044	1	88	 	 	 	 	 	 	 
101044	2	88	 	 	 	 	 	 	 
101044	3	88	 	 	 	 	 	 	 
101045	1	34	 	 	 	4	2	88	 
101045	2	37	 	 	2	4	2	18	88
101045	3	88	 	 	 	 	 	 	 
101046	1	88	 	 	 	 	 	 	 
101046	2	88	 	 	 	 	 	 	 
101046	3	88	 	 	 	 	 	 	 
101047	1	37	 	4	 	 	9	15	2
101047	2	88	 	 	 	 	 	 	 
101047	3	88	 	 	 	 	 	 	 
101048	1	88	 	 	 	 	 	 	 
101048	2	88	 	 	 	 	 	 	 
101048	3	88	 	 	 	 	 	 	 
101049	1	37	4	 	 	 	9	88	 
101049	2	88	 	 	 	 	 	 	 
101049	3	88	 	 	 	 	 	 	 
101050	1	88	 	 	 	 	 	 	 
101050	2	88	 	 	 	 	 	 	 
101050	3	88	 	 	 	 	 	 	 
111001	1	24	 	 	3	2	2	6	8
111001	2	47	 	 	2	2	2	9	8
111001	3	88	 	 	 	 	 	 	 
111002	1	25	 	 	 	2	2	8	17
111002	2	13	 	 	 	3	9	17	2
111002	3	12	 	 	2	2	17	16	2
111003	1	88	 	 	 	 	 	 	 
111003	2	88	 	 	 	 	 	 	 
111003	3	88	 	 	 	 	 	 	 
111004	1	47	 	 	3	3	2	1	18
111004	2	88	 	 	 	 	 	 	 
111004	3	88	 	 	 	 	 	 	 
111005	1	24	 	 	4	 	9	16	17
111005	2	47	 	 	2	3	2	16	17
111005	3	88	 	 	 	 	 	 	 
111006	1	24	 	 	 	2	17	11	9
111006	2	47	 	 	2	2	2	6	9
111006	3	88	 	 	 	 	 	 	 
111007	1	47	 	 	 	2	2	9	88
111007	2	28	 	 	2	 	16	88	 
111007	3	29	 	 	2	 	16	18	88
111008	1	12	 	 	2	2	6	12	2
111008	2	47	 	 	3	2	6	18	2
111008	3	88	 	 	 	 	 	 	 
111009	1	14	 	 	 	4	17	9	16
111009	2	13	 	2	 	 	21	20	17
111009	3	47	1	 	 	 	2	17	18
111010	1	12	2	2	3	4	2	12	88
111010	2	47	2	1	2	3	15	8	88
111010	3	24	 	3	4	 	18	22	88
111011	1	88	 	 	 	 	 	 	 
111011	2	88	 	 	 	 	 	 	 
111011	3	88	 	 	 	 	 	 	 
111012	1	88	 	 	 	 	 	 	 
111012	2	88	 	 	 	 	 	 	 
111012	3	88	 	 	 	 	 	 	 
111013	1	12	 	 	2	 	9	10	7
111013	2	47	 	 	2	 	17	16	7
111013	3	24	 	 	2	 	16	18	7
111014	1	12	 	 	3	 	2	17	18
111014	2	47	 	 	 	2	1	2	88
111014	3	88	 	 	 	 	 	 	 
111015	1	12	 	 	2	2	2	9	77
111015	2	35	 	 	4	 	12	8	18
111015	3	88	 	 	 	 	 	 	 
111016	1	47	 	 	2	2	17	2	18
111016	2	88	 	 	 	 	 	 	 
111016	3	88	 	 	 	 	 	 	 
111017	1	45	4	 	 	 	9	16	20
111017	2	1	3	 	 	 	17	8	16
111017	3	37	4	 	 	 	9	2	17
111018	1	13	 	 	 	3	2	17	9
111018	2	24	3	 	 	 	2	9	88
111018	3	47	 	 	 	2	2	88	 
111019	1	24	4	4	 	 	11	17	18
111019	2	47	 	 	2	2	22	2	88
111019	3	12	3	3	3	 	10	17	16
111020	1	24	 	4	4	 	12	6	17
111020	2	12	 	 	4	 	12	27	6
111020	3	47	 	 	2	2	2	27	6
111021	1	12	 	 	 	2	2	9	88
111021	2	47	 	 	2	2	2	16	18
111021	3	88	 	 	 	 	 	 	 
111022	1	29	 	1	1	 	16	88	 
111022	2	88	 	 	 	 	 	 	 
111022	3	88	 	 	 	 	 	 	 
111023	1	24	 	 	4	 	2	18	17
111023	2	47	 	 	 	2	2	17	88
111023	3	88	 	 	 	 	 	 	 
111024	1	24	 	 	3	 	2	18	16
111024	2	14	 	 	2	 	2	6	16
111024	3	47	 	 	 	2	2	17	18
111025	1	47	 	 	2	2	2	16	88
111025	2	29	 	 	2	 	2	9	18
111025	3	88	 	 	 	 	 	 	 
111026	1	47	 	 	2	 	2	16	88
111026	2	14	 	 	 	3	9	2	88
111026	3	29	 	 	2	 	2	10	11
111027	1	88	 	 	 	 	 	 	 
111027	2	88	 	 	 	 	 	 	 
111027	3	88	 	 	 	 	 	 	 
111028	1	29	 	 	 	4	16	18	24
111028	2	47	 	 	2	2	2	6	17
111028	3	14	 	 	 	3	2	18	22
111029	1	47	 	 	 	2	2	18	17
111029	2	28	 	 	2	 	2	10	18
111029	3	29	 	 	2	 	2	16	10
111030	1	47	 	 	 	2	2	9	18
111030	2	88	 	 	 	 	 	 	 
111030	3	88	 	 	 	 	 	 	 
111031	1	47	 	 	 	2	2	18	8
111031	2	88	 	 	 	 	 	 	 
111031	3	88	 	 	 	 	 	 	 
111032	1	24	 	 	 	2	17	2	6
111032	2	88	 	 	 	 	 	 	 
111032	3	88	 	 	 	 	 	 	 
111033	1	24	2	2	3	 	18	15	22
111033	2	28	3	3	 	 	24	88	 
111033	3	47	 	 	2	1	2	18	88
111034	1	12	3	3	3	 	2	16	18
111034	2	24	 	3	4	 	16	12	22
111034	3	29	 	 	4	 	16	10	18
111035	1	24	4	4	 	 	2	15	18
111035	2	37	 	4	 	 	27	16	15
111035	3	47	 	 	2	2	2	9	88
111036	1	28	 	 	 	2	2	10	8
111036	2	47	 	 	 	2	2	8	18
111036	3	88	 	 	 	 	 	 	 
111038	1	24	 	 	4	 	2	10	22
111038	2	47	 	 	2	 	2	17	88
111038	3	88	 	 	 	 	 	 	 
111039	1	28	4	 	 	 	16	17	8
111039	2	13	 	 	 	2	17	20	21
111039	3	47	 	 	 	1	2	17	22
111040	1	28	4	 	 	 	10	17	88
111040	2	13	 	3	 	 	17	16	21
111040	3	39	 	 	 	3	17	20	88
111041	1	24	 	4	 	 	6	18	16
111041	2	47	 	 	2	2	2	6	18
111041	3	88	 	 	 	 	 	 	 
111044	1	88	 	 	 	 	 	 	 
111044	2	88	 	 	 	 	 	 	 
111044	3	88	 	 	 	 	 	 	 
111045	1	47	 	 	2	2	2	88	 
111045	2	88	 	 	 	 	 	 	 
111045	3	88	 	 	 	 	 	 	 
111046	1	47	 	 	 	2	17	18	88
111046	2	88	 	 	 	 	 	 	 
111046	3	88	 	 	 	 	 	 	 
111047	1	24	 	3	3	 	10	2	18
111047	2	47	 	 	 	2	2	18	9
111047	3	28	 	 	2	 	2	9	6
111048	1	24	 	 	4	 	2	15	10
111048	2	12	 	 	3	 	2	10	16
111048	3	88	 	 	 	 	 	 	 
111049	1	28	 	 	4	 	17	2	9
111049	2	88	 	 	 	 	 	 	 
111049	3	88	 	 	 	 	 	 	 
111050	1	24	2	2	2	4	2	13	16
111050	2	12	 	 	2	4	16	21	2
111050	3	13	 	 	2	4	2	88	 
111051	1	12	2	2	2	2	17	16	2
111051	2	47	 	 	2	2	2	9	88
111051	3	24	 	 	4	 	8	9	18
111053	1	1	 	 	3	 	2	8	9
111053	2	24	 	3	 	 	2	8	5
111053	3	25	3	 	 	 	2	5	8
111054	1	47	 	 	2	2	2	17	16
111054	2	88	 	 	 	 	 	 	 
111054	3	88	 	 	 	 	 	 	 
111055	1	38	 	 	4	4	17	16	88
111055	2	24	 	 	3	2	17	2	18
111055	3	88	 	 	 	 	 	 	 
111056	1	47	 	 	2	3	2	16	18
111056	2	88	 	 	 	 	 	 	 
111056	3	88	 	 	 	 	 	 	 
111057	1	29	 	 	2	 	5	88	 
111057	2	88	 	 	 	 	 	 	 
111057	3	88	 	 	 	 	 	 	 
121001	1	39	 	 	 	4	17	88	 
121001	2	88	 	 	 	 	 	 	 
121001	3	88	 	 	 	 	 	 	 
121002	1	14	 	2	2	3	9	13	2
121002	2	31	 	 	2	2	9	13	2
121002	3	47	 	 	 	2	2	9	8
121003	1	29	 	 	 	4	2	10	18
121003	2	47	 	 	 	2	2	17	16
121003	3	88	 	 	 	 	 	 	 
121004	1	29	4	4	 	 	13	16	23
121004	2	24	4	4	 	 	16	13	88
121004	3	47	 	 	2	2	2	17	88
121005	1	47	 	 	2	3	2	16	88
121005	2	88	 	 	 	 	 	 	 
121005	3	88	 	 	 	 	 	 	 
121006	1	47	 	 	 	2	2	18	88
121006	2	41	 	 	 	2	2	18	88
121006	3	88	 	 	 	 	 	 	 
121007	1	29	 	 	2	 	9	88	 
121007	2	88	 	 	 	 	 	 	 
121007	3	88	 	 	 	 	 	 	 
121008	1	47	 	 	2	2	2	17	88
121008	2	88	 	 	 	 	 	 	 
121008	3	88	 	 	 	 	 	 	 
121009	1	39	 	 	2	 	9	2	18
121009	2	47	 	 	 	2	2	18	88
121009	3	88	 	 	 	 	 	 	 
121010	1	47	 	 	 	2	2	17	16
121010	2	88	 	 	 	 	 	 	 
121010	3	88	 	 	 	 	 	 	 
121011	1	47	 	 	2	2	2	88	 
121011	2	88	 	 	 	 	 	 	 
121011	3	88	 	 	 	 	 	 	 
121012	1	29	 	 	2	2	5	88	 
121012	2	88	 	 	 	 	 	 	 
121012	3	88	 	 	 	 	 	 	 
121013	1	88	 	 	 	 	 	 	 
121013	2	88	 	 	 	 	 	 	 
121013	3	88	 	 	 	 	 	 	 
121014	1	37	 	 	4	2	9	17	88
121014	2	47	 	 	2	2	2	16	88
121014	3	24	 	 	4	 	9	16	17
121015	1	13	 	 	 	4	2	16	17
121015	2	12	 	 	2	2	2	16	88
121015	3	28	 	 	 	4	2	17	16
121016	1	23	3	3	3	3	9	8	18
121016	2	47	 	 	 	2	2	18	9
121016	3	88	 	 	 	 	 	 	 
121017	1	12	 	 	2	2	2	17	18
121017	2	28	 	 	2	 	2	17	18
121017	3	29	 	 	2	 	2	10	88
121018	1	47	 	 	 	2	17	2	9
121018	2	88	 	 	 	 	 	 	 
121018	3	88	 	 	 	 	 	 	 
121019	1	10	 	3	 	 	2	6	12
121019	2	47	 	 	 	2	2	15	18
121019	3	88	 	 	 	 	 	 	 
121020	1	47	 	 	 	2	2	18	16
121020	2	29	 	 	2	 	2	10	16
121020	3	37	2	 	 	 	2	16	18
121021	1	24	4	 	3	3	9	11	16
121021	2	37	4	 	 	 	9	11	88
121021	3	47	 	 	2	2	2	9	88
121022	1	47	 	 	2	2	2	88	 
121022	2	88	 	 	 	 	 	 	 
121022	3	88	 	 	 	 	 	 	 
121023	1	29	4	4	 	 	9	11	16
121023	2	37	 	 	 	4	16	13	9
121023	3	24	 	 	3	4	9	16	2
121024	1	25	 	 	 	4	17	20	22
121024	2	13	 	 	4	4	18	9	2
121024	3	24	 	 	3	3	17	21	22
121025	1	38	 	 	 	3	23	2	18
121025	2	47	 	 	2	2	2	18	9
121025	3	88	 	 	 	 	 	 	 
121026	1	29	 	 	2	 	6	88	 
121026	2	24	 	 	2	 	18	88	 
121026	3	88	 	 	 	 	 	 	 
121027	1	39	3	3	4	4	9	13	16
121027	2	24	 	2	2	 	17	16	9
121027	3	47	 	 	 	2	2	17	88
121028	1	47	 	 	 	2	2	18	88
121028	2	29	 	 	2	 	2	18	10
121028	3	28	 	 	2	 	2	16	88
121029	1	24	4	4	4	 	16	6	9
121029	2	47	 	 	 	2	2	88	 
121029	3	14	 	 	 	2	7	88	 
121030	1	47	 	 	 	2	2	18	88
121030	2	14	 	 	 	2	2	16	18
121030	3	29	 	 	2	 	2	10	20
121031	1	38	 	 	 	2	11	88	 
121031	2	88	 	 	 	 	 	 	 
121031	3	88	 	 	 	 	 	 	 
121032	1	29	 	 	3	3	10	9	8
121032	2	47	 	 	 	2	2	9	18
121032	3	88	 	 	 	 	 	 	 
121033	1	24	 	 	2	2	2	6	15
121033	2	47	 	 	2	2	2	16	18
121033	3	88	 	 	 	 	 	 	 
121034	1	47	 	 	 	2	2	9	8
121034	2	16	 	3	 	 	9	16	18
121034	3	88	 	 	 	 	 	 	 
121035	1	38	4	4	4	4	16	17	18
121035	2	24	 	 	 	4	9	16	2
121035	3	47	 	 	 	2	2	88	 
121036	1	13	 	 	2	 	18	2	16
121036	2	47	 	 	 	2	2	16	18
121036	3	29	 	 	2	 	2	10	16
121037	1	47	 	 	 	2	2	9	88
121037	2	24	 	 	 	3	16	9	12
121037	3	88	 	 	 	 	 	 	 
121038	1	14	 	3	 	 	5	16	18
121038	2	29	 	 	3	 	10	16	18
121038	3	47	 	 	 	2	2	18	9
121039	1	29	 	 	4	 	2	6	20
121039	2	39	 	 	 	4	9	11	6
121039	3	37	3	 	 	 	2	9	16
121040	1	47	 	 	 	2	22	18	20
121040	2	14	 	 	2	 	2	20	18
121040	3	88	 	 	 	 	 	 	 
121041	1	14	 	 	3	 	13	9	8
121041	2	24	 	 	 	3	9	6	18
121041	3	47	 	 	2	 	2	9	18
121042	1	47	 	 	2	2	2	21	16
121042	2	24	 	 	 	4	9	6	2
121042	3	88	 	 	 	 	 	 	 
121043	1	24	 	 	2	 	2	18	9
121043	2	47	 	 	 	2	22	18	9
121043	3	88	 	 	 	 	 	 	 
121044	1	47	 	 	 	2	2	16	18
121044	2	29	 	 	2	 	2	22	9
121044	3	88	 	 	 	 	 	 	 
121045	1	47	 	 	 	2	2	18	88
121045	2	88	 	 	 	 	 	 	 
121045	3	88	 	 	 	 	 	 	 
121046	1	47	 	 	 	2	2	18	17
121046	2	88	 	 	 	 	 	 	 
121046	3	88	 	 	 	 	 	 	 
121047	1	47	 	 	2	2	17	2	18
121047	2	24	 	 	2	2	2	17	88
121047	3	88	 	 	 	 	 	 	 
121048	1	37	2	 	 	 	9	16	8
121048	2	47	 	 	2	2	2	9	18
121048	3	88	 	 	 	 	 	 	 
121049	1	29	 	 	4	 	9	10	16
121049	2	24	 	3	3	3	17	16	2
121049	3	47	 	 	 	2	2	88	 
121050	1	29	 	 	4	 	17	10	21
121050	2	13	 	 	4	2	9	22	18
121050	3	23	 	2	 	 	8	9	17
131001	1	24	4	4	 	 	9	11	12
131001	2	47	 	 	2	2	2	17	9
131001	3	88	 	 	 	 	 	 	 
131002	1	47	 	 	 	2	9	18	17
131002	2	88	 	 	 	 	 	 	 
131002	3	88	 	 	 	 	 	 	 
131003	1	24	 	 	4	4	2	12	17
131003	2	47	 	 	 	2	2	18	17
131003	3	88	 	 	 	 	 	 	 
131004	1	47	 	 	 	2	17	7	88
131004	2	88	 	 	 	 	 	 	 
131004	3	88	 	 	 	 	 	 	 
131005	1	29	 	4	4	 	17	10	21
131005	2	24	 	2	2	2	16	9	18
131005	3	47	 	2	2	2	17	2	18
131006	1	14	 	4	 	 	16	17	18
131006	2	39	 	 	2	 	9	11	16
131006	3	47	 	 	 	2	2	17	88
131008	1	39	 	 	3	 	17	16	9
131008	2	47	 	 	 	2	2	9	88
131008	3	88	 	 	 	 	 	 	 
131009	1	47	 	 	 	2	9	17	88
131009	2	88	 	 	 	 	 	 	 
131009	3	88	 	 	 	 	 	 	 
131010	1	29	 	 	4	2	17	16	10
131010	2	47	 	 	2	2	2	17	16
131010	3	88	 	 	 	 	 	 	 
131011	1	28	 	 	3	3	10	2	8
131011	2	47	 	 	 	2	2	18	9
131011	3	88	 	 	 	 	 	 	 
131012	1	47	 	 	2	1	2	17	88
131012	2	88	 	 	 	 	 	 	 
131012	3	88	 	 	 	 	 	 	 
131013	1	38	3	 	 	 	17	16	18
131013	2	47	 	 	 	2	2	9	18
131013	3	88	 	 	 	 	 	 	 
131014	1	29	 	 	2	2	9	88	 
131014	2	88	 	 	 	 	 	 	 
131014	3	88	 	 	 	 	 	 	 
131015	1	24	 	 	3	3	2	10	12
131015	2	42	 	 	 	2	2	12	16
131015	3	47	 	 	 	2	13	2	17
131016	1	47	 	 	 	2	17	88	 
131016	2	88	 	 	 	 	 	 	 
131016	3	88	 	 	 	 	 	 	 
131017	1	47	 	 	 	2	9	18	88
131017	2	88	 	 	 	 	 	 	 
131017	3	88	 	 	 	 	 	 	 
131018	1	47	 	 	3	2	2	12	18
131018	2	88	 	 	 	 	 	 	 
131018	3	88	 	 	 	 	 	 	 
131019	1	39	4	 	 	 	2	6	9
131019	2	28	 	 	2	 	10	12	18
131019	3	47	 	 	 	2	2	8	18
131020	1	24	 	 	4	 	6	10	18
131020	2	47	 	 	2	2	2	12	16
131020	3	88	 	 	 	 	 	 	 
131021	1	24	4	4	 	 	9	16	18
131021	2	47	 	 	 	2	2	17	88
131021	3	14	2	 	 	 	16	17	2
131022	1	36	 	 	2	 	12	11	6
131022	2	29	 	 	3	 	10	8	18
131022	3	88	 	 	 	 	 	 	 
131023	1	29	 	4	4	4	10	20	2
131023	2	14	 	 	 	2	17	20	2
131023	3	88	 	 	 	 	 	 	 
131024	1	39	 	 	3	 	9	16	8
131024	2	29	 	 	3	3	10	9	18
131024	3	47	 	 	 	2	9	18	8
131025	1	38	 	 	 	4	16	8	9
131025	2	24	 	 	2	 	8	2	9
131025	3	47	 	 	 	2	2	8	9
131026	1	14	 	 	4	4	17	9	2
131026	2	31	 	 	3	 	9	18	16
131026	3	24	 	 	 	2	16	17	2
131027	1	45	 	 	 	4	9	21	16
131027	2	38	 	 	3	 	9	17	18
131027	3	37	 	 	3	 	17	2	9
131028	1	29	 	 	2	2	9	88	 
131028	2	88	 	 	 	 	 	 	 
131028	3	88	 	 	 	 	 	 	 
131029	1	14	 	 	 	3	9	18	20
131029	2	29	 	 	 	2	18	2	9
131029	3	38	 	 	 	2	17	9	16
131030	1	29	 	 	3	3	9	18	16
131030	2	47	 	 	 	2	2	9	18
131030	3	88	 	 	 	 	 	 	 
131031	1	12	 	 	 	2	2	6	18
131031	2	88	 	 	 	 	 	 	 
131031	3	88	 	 	 	 	 	 	 
131032	1	24	 	 	3	 	9	16	18
131032	2	29	3	3	3	3	16	17	2
131032	3	47	 	 	2	 	2	17	9
131034	1	14	 	 	4	4	2	18	16
131034	2	47	 	 	 	2	2	17	88
131034	3	88	 	 	 	 	 	 	 
131035	1	24	 	 	 	4	2	10	18
131035	2	47	 	 	 	2	2	17	88
131035	3	88	 	 	 	 	 	 	 
131036	1	47	 	 	 	2	2	17	18
131036	2	88	 	 	 	 	 	 	 
131036	3	88	 	 	 	 	 	 	 
131037	1	24	 	2	2	 	18	17	15
131037	2	88	 	 	 	 	 	 	 
131037	3	88	 	 	 	 	 	 	 
131038	1	39	 	 	2	 	2	6	9
131038	2	47	 	 	 	2	1	9	18
131038	3	88	 	 	 	 	 	 	 
131039	1	29	3	3	3	3	10	13	16
131039	2	24	3	4	 	 	16	10	18
131039	3	47	 	 	2	 	2	17	88
131040	1	29	 	 	1	2	17	88	 
131040	2	88	 	 	 	 	 	 	 
131040	3	88	 	 	 	 	 	 	 
131041	1	41	 	 	 	3	9	16	18
131041	2	47	 	 	2	2	2	9	18
131041	3	88	 	 	 	 	 	 	 
131042	1	24	 	 	4	 	9	16	18
131042	2	38	 	 	3	3	9	16	18
131042	3	47	 	 	2	2	2	17	88
131043	1	29	 	 	2	 	10	88	 
131043	2	88	 	 	 	 	 	 	 
131043	3	88	 	 	 	 	 	 	 
131044	1	24	 	 	 	2	17	24	88
131044	2	12	 	 	2	2	24	2	88
131044	3	88	 	 	 	 	 	 	 
131045	1	29	 	 	 	4	2	9	88
131045	2	13	 	 	 	2	8	10	88
131045	3	47	 	 	2	 	2	9	88
131046	1	29	 	3	 	 	9	10	8
131046	2	47	 	 	 	2	2	18	9
131046	3	88	 	 	 	 	 	 	 
131047	1	24	3	 	 	 	9	16	2
131047	2	47	 	 	2	 	2	17	88
131047	3	88	 	 	 	 	 	 	 
131048	1	29	 	 	2	2	18	88	 
131048	2	39	 	 	2	 	9	88	 
131048	3	88	 	 	 	 	 	 	 
131049	1	38	 	4	 	 	16	11	18
131049	2	47	 	 	 	2	2	17	88
131049	3	88	 	 	 	 	 	 	 
131050	1	37	 	 	 	3	2	9	16
131050	2	47	 	 	 	2	2	18	9
131050	3	88	 	 	 	 	 	 	 
141001	1	47	 	 	 	2	2	88	 
141001	2	88	 	 	 	 	 	 	 
141001	3	88	 	 	 	 	 	 	 
141002	1	47	 	 	 	1	2	7	88
141002	2	88	 	 	 	 	 	 	 
141002	3	88	 	 	 	 	 	 	 
141003	1	39	 	 	 	2	17	88	 
141003	2	88	 	 	 	 	 	 	 
141003	3	88	 	 	 	 	 	 	 
141004	1	47	 	 	 	1	2	7	88
141004	2	88	 	 	 	 	 	 	 
141004	3	88	 	 	 	 	 	 	 
141005	1	38	 	 	 	3	16	17	9
141005	2	88	 	 	 	 	 	 	 
141005	3	88	 	 	 	 	 	 	 
141006	1	37	 	2	 	 	17	88	 
141006	2	88	 	 	 	 	 	 	 
141006	3	88	 	 	 	 	 	 	 
141007	1	37	 	 	2	 	9	88	 
141007	2	88	 	 	 	 	 	 	 
141007	3	88	 	 	 	 	 	 	 
141008	1	45	4	 	4	 	16	17	9
141008	2	88	 	 	 	 	 	 	 
141008	3	88	 	 	 	 	 	 	 
141009	1	88	 	 	 	 	 	 	 
141009	2	88	 	 	 	 	 	 	 
141009	3	88	 	 	 	 	 	 	 
141010	1	38	 	 	 	2	1	2	88
141010	2	88	 	 	 	 	 	 	 
141010	3	88	 	 	 	 	 	 	 
141011	1	88	 	 	 	 	 	 	 
141011	2	88	 	 	 	 	 	 	 
141011	3	88	 	 	 	 	 	 	 
141012	1	47	 	 	 	2	2	9	88
141012	2	88	 	 	 	 	 	 	 
141012	3	88	 	 	 	 	 	 	 
141013	1	39	 	 	2	 	2	9	7
141013	2	47	 	 	1	1	2	7	88
141013	3	88	 	 	 	 	 	 	 
141014	1	37	 	2	2	 	17	16	88
141014	2	88	 	 	 	 	 	 	 
141014	3	88	 	 	 	 	 	 	 
141015	1	47	 	 	2	2	2	7	88
141015	2	88	 	 	 	 	 	 	 
141015	3	88	 	 	 	 	 	 	 
141016	1	88	 	 	 	 	 	 	 
141016	2	88	 	 	 	 	 	 	 
141016	3	88	 	 	 	 	 	 	 
141017	1	34	 	2	 	 	2	9	88
141017	2	88	 	 	 	 	 	 	 
141017	3	88	 	 	 	 	 	 	 
141018	1	88	 	 	 	 	 	 	 
141018	2	88	 	 	 	 	 	 	 
141018	3	88	 	 	 	 	 	 	 
141020	1	45	 	 	 	4	9	17	88
141020	2	88	 	 	 	 	 	 	 
141020	3	88	 	 	 	 	 	 	 
141021	1	88	 	 	 	 	 	 	 
141021	2	88	 	 	 	 	 	 	 
141021	3	88	 	 	 	 	 	 	 
141022	1	45	 	 	2	 	9	88	 
141022	2	88	 	 	 	 	 	 	 
141022	3	88	 	 	 	 	 	 	 
141023	1	39	 	 	 	2	2	7	88
141023	2	47	 	 	 	1	2	7	88
141023	3	88	 	 	 	 	 	 	 
141024	1	88	 	 	 	 	 	 	 
141024	2	88	 	 	 	 	 	 	 
141024	3	88	 	 	 	 	 	 	 
141025	1	39	 	2	 	 	17	88	 
141025	2	88	 	 	 	 	 	 	 
141025	3	88	 	 	 	 	 	 	 
141026	1	47	 	 	 	1	2	7	88
141026	2	88	 	 	 	 	 	 	 
141026	3	88	 	 	 	 	 	 	 
141027	1	36	 	 	2	 	1	9	88
141027	2	88	 	 	 	 	 	 	 
141027	3	88	 	 	 	 	 	 	 
141028	1	88	 	 	 	 	 	 	 
141028	2	88	 	 	 	 	 	 	 
141028	3	88	 	 	 	 	 	 	 
141029	1	47	 	 	 	1	7	88	 
141029	2	88	 	 	 	 	 	 	 
141029	3	88	 	 	 	 	 	 	 
141030	1	88	 	 	 	 	 	 	 
141030	2	88	 	 	 	 	 	 	 
141030	3	88	 	 	 	 	 	 	 
141031	1	88	 	 	 	 	 	 	 
141031	2	88	 	 	 	 	 	 	 
141031	3	88	 	 	 	 	 	 	 
141032	1	88	 	 	 	 	 	 	 
141032	2	88	 	 	 	 	 	 	 
141032	3	88	 	 	 	 	 	 	 
141033	1	88	 	 	 	 	 	 	 
141033	2	88	 	 	 	 	 	 	 
141033	3	88	 	 	 	 	 	 	 
141034	1	45	 	4	 	 	16	17	18
141034	2	47	 	 	2	2	2	18	88
141034	3	88	 	 	 	 	 	 	 
141035	1	88	 	 	 	 	 	 	 
141035	2	88	 	 	 	 	 	 	 
141035	3	88	 	 	 	 	 	 	 
141036	1	37	 	2	 	 	16	88	 
141036	2	88	 	 	 	 	 	 	 
141036	3	88	 	 	 	 	 	 	 
141037	1	34	2	 	 	 	18	9	88
141037	2	88	 	 	 	 	 	 	 
141037	3	88	 	 	 	 	 	 	 
141038	1	34	 	2	 	 	2	9	88
141038	2	36	 	 	2	 	9	88	 
141038	3	88	 	 	 	 	 	 	 
141040	1	39	 	 	4	 	16	9	17
141040	2	38	 	 	 	3	16	9	18
141040	3	47	 	 	2	2	2	18	88
141041	1	39	 	 	 	2	16	17	88
141041	2	38	 	 	2	 	17	16	88
141041	3	88	 	 	 	 	 	 	 
141042	1	47	 	 	1	1	2	7	88
141042	2	88	 	 	 	 	 	 	 
141042	3	88	 	 	 	 	 	 	 
141043	1	88	 	 	 	 	 	 	 
141043	2	88	 	 	 	 	 	 	 
141043	3	88	 	 	 	 	 	 	 
141044	1	37	 	 	 	2	16	88	 
141044	2	38	 	 	 	2	16	88	 
141044	3	88	 	 	 	 	 	 	 
141045	1	88	 	 	 	 	 	 	 
141045	2	88	 	 	 	 	 	 	 
141045	3	88	 	 	 	 	 	 	 
141046	1	36	 	 	 	3	17	16	88
141046	2	88	 	 	 	 	 	 	 
141046	3	88	 	 	 	 	 	 	 
141047	1	45	 	 	 	2	2	1	88
141047	2	88	 	 	 	 	 	 	 
141047	3	88	 	 	 	 	 	 	 
