CHILDCODE	FVVLIDR4	FVVALR4	SLVALR4
71039	1	1	4000
71039	2	11	3600
71039	3	7	1600
71039	4	10	1200
71039	5	8	800
71040	1	1	5000
71040	2	11	4500
71040	3	13	4000
71040	4	5	1200
71040	5	10	1000
71041	1	13	2000
71041	2	11	1500
71041	3	7	1400
71041	4	8	500
71041	5	10	400
71042	1	4	20000
71042	2	11	6000
71042	3	12	5000
71042	4	8	4500
71042	5	7	 
71043	1	1	3200
71043	2	7	2000
71043	3	5	1000
71043	4	8	500
71043	5	10	400
71044	1	4	30000
71044	2	7	10000
71044	3	1	5000
71044	4	13	3500
71044	5	10	2500
71045	1	7	2500
71045	2	11	1500
71045	3	10	400
71045	4	8	250
71046	1	4	12000
71046	2	7	5000
71046	3	13	4000
71046	4	1	3000
71046	5	11	1500
71047	1	4	5000
71047	2	13	3000
71047	3	7	2000
71047	4	1	1500
71047	5	11	800
71048	1	1	4000
71048	2	7	2000
71048	3	11	1800
71048	4	5	1100
71048	5	10	700
71049	1	7	6300
71049	2	11	4800
71049	3	1	3600
71049	4	13	3200
71049	5	10	2800
71050	1	4	8000
71050	2	1	3000
71050	3	10	300
81001	1	1	3500
81001	2	7	2100
81001	3	11	1200
81001	4	10	600
81002	1	1	3400
81002	2	7	3200
81002	3	11	1800
81002	4	5	1300
81002	5	8	900
81002	6	10	700
81002	7	13	650
81003	1	1	5000
81003	2	9	3000
81003	3	10	2500
81003	4	11	2500
81003	5	13	2000
81004	1	4	45000
81004	2	9	6000
81004	3	12	5000
81004	4	1	3000
81004	5	7	2500
81004	6	11	2400
81004	7	10	2100
81004	8	8	1200
81004	9	13	700
81006	1	1	2400
81006	2	7	2000
81006	3	11	1500
81006	4	10	800
81006	5	8	650
81006	6	13	600
81007	1	1	2800
81007	2	7	2200
81007	3	5	2000
81007	4	11	1800
81007	5	10	700
81007	6	8	650
81007	7	13	600
81008	1	1	3000
81008	2	7	3000
81008	3	13	800
81008	4	11	600
81008	5	5	500
81009	1	1	3500
81009	2	7	3200
81009	3	11	1800
81009	4	10	1400
81009	5	8	650
81009	6	13	600
81010	1	1	1000
81010	2	11	1000
81010	3	13	800
81010	4	7	500
81010	5	10	500
81011	1	4	15000
81011	2	12	3000
81011	3	1	2000
81011	4	15	800
81011	5	13	400
81012	1	1	3200
81012	2	7	2200
81012	3	11	1800
81012	4	10	1400
81012	5	8	700
81012	6	13	600
81014	1	11	100
81014	2	10	100
81015	1	1	2500
81015	2	13	1000
81015	3	7	600
81015	4	11	500
81015	5	10	350
81016	1	11	30000
81016	2	20	14000
81016	3	7	5000
81016	4	13	400
81016	5	10	230
81018	1	1	3000
81018	2	7	2500
81018	3	5	2000
81018	4	11	1500
81018	5	8	900
81018	6	10	600
81019	1	1	1200
81019	2	7	650
81019	3	11	300
81019	4	10	100
81019	5	8	100
81020	1	12	2500
81020	2	11	3000
81020	3	7	1200
81020	4	1	1000
81020	5	10	500
81021	1	1	5000
81021	2	11	1000
81021	3	7	1000
81021	4	10	900
81021	5	5	 
81022	1	1	3000
81022	2	13	3000
81022	3	11	1200
81022	4	7	1000
81022	5	10	800
81023	1	4	14000
81023	2	1	2500
81023	3	7	2000
81023	4	11	1500
81023	5	10	600
81025	1	1	2000
81025	2	9	2000
81025	3	11	1500
81025	4	13	1000
81025	5	8	700
81027	1	4	30000
81027	2	12	13000
81027	3	11	8000
81027	4	1	4000
81027	5	13	3000
81028	1	1	2500
81028	2	10	1200
81028	3	7	400
81028	4	13	360
81028	5	11	150
81029	1	4	30000
81029	2	1	6000
81029	3	13	3000
81029	4	11	3000
81029	5	9	2500
81031	1	4	30000
81031	2	12	7000
81031	3	1	4000
81031	4	9	3000
81031	5	15	2000
81032	1	1	5000
81032	2	20	2500
81032	3	5	1200
81032	4	7	800
81032	5	13	300
81033	1	7	2400
81033	2	11	1800
81033	3	10	600
81033	4	8	300
81034	1	4	25000
81034	2	1	2300
81034	3	7	2000
81034	4	11	1400
81034	5	10	750
81034	6	13	700
81034	7	8	600
81035	1	7	2000
81035	2	11	1200
81035	3	10	750
81035	4	13	600
81036	1	7	300
81036	2	11	270
81036	3	10	150
81037	1	7	3000
81037	2	1	2500
81037	3	15	500
81037	4	11	500
81037	5	10	350
81038	1	4	35000
81038	2	1	4000
81038	3	13	3500
81038	4	11	2500
81038	5	7	2000
81039	1	4	25000
81039	2	12	4000
81039	3	1	1000
81039	4	7	1500
81039	5	11	500
81040	1	1	1700
81040	2	20	900
81040	3	7	500
81040	4	11	250
81040	5	8	80
81041	1	4	15000
81041	2	12	9000
81041	3	13	3500
81041	4	11	3000
81041	5	1	2700
81042	1	1	600
81042	2	7	400
81042	3	11	400
81042	4	8	150
81042	5	10	90
81043	1	12	13000
81043	2	1	4000
81043	3	13	3500
81043	4	11	2000
81043	5	10	1800
81044	1	12	3000
81044	2	1	2000
81044	3	7	1500
81044	4	11	1000
81044	5	5	600
81045	1	4	48000
81045	2	1	20000
81045	3	11	12000
81045	4	7	5000
81045	5	12	4000
81046	1	1	1500
81046	2	7	700
81046	3	13	350
81046	4	11	300
81046	5	10	300
81047	1	4	18000
81047	2	1	400
81047	3	7	1800
81047	4	11	200
81047	5	10	50
81048	1	1	3000
81048	2	7	2000
81048	3	11	1800
81048	4	8	700
81048	5	10	650
81049	1	4	10000
81049	2	11	5000
81049	3	1	2500
81049	4	7	450
81049	5	10	250
81050	1	12	5000
81050	2	1	3000
81050	3	9	2500
81050	4	15	1500
81050	5	11	1500
91001	1	7	2000
91001	2	11	1000
91001	3	10	500
91001	4	8	250
91002	1	1	2000
91002	2	13	800
91002	3	7	2000
91002	4	8	1200
91002	5	10	600
91003	1	1	25000
91003	2	12	6000
91003	3	11	13000
91003	4	15	1500
91003	5	10	2000
91004	1	1	3500
91004	2	13	1000
91004	3	7	1000
91004	4	10	300
91004	5	11	300
91004	6	8	100
91005	1	7	2000
91005	2	11	1500
91005	3	10	700
91005	4	8	500
91005	5	5	300
91006	1	7	1000
91006	2	11	800
91006	3	10	400
91006	4	8	300
91007	1	1	700
91007	2	10	700
91007	3	8	300
91007	4	11	500
91007	5	7	300
91008	1	10	500
91008	2	8	150
91008	3	11	350
91009	1	1	4500
91009	2	7	2100
91009	4	11	1000
91009	5	10	500
91010	1	12	5000
91010	2	1	3000
91010	3	15	2000
91010	4	8	2000
91010	5	13	1500
91012	1	1	2700
91012	2	7	2500
91012	3	11	1500
91012	4	8	900
91012	5	10	600
91013	1	1	12000
91013	2	7	4500
91013	3	10	2400
91013	4	11	1800
91013	5	8	900
91013	6	13	700
91014	1	4	40000
91014	2	1	5000
91014	3	11	2500
91014	4	7	2000
91014	5	15	2000
91015	1	1	3000
91015	2	12	7000
91015	3	18	4000
91015	4	15	3000
91015	5	9	2000
91016	1	11	5000
91016	2	1	5000
91016	3	9	3000
91016	4	8	3000
91016	5	13	2000
91017	1	1	4000
91017	2	11	1000
91017	3	10	1000
91017	4	8	200
91018	1	1	2000
91018	2	11	1200
91018	3	7	800
91018	4	8	600
91018	5	10	 
91019	1	4	25000
91019	2	1	4000
91019	3	12	3000
91019	4	7	1300
91019	5	11	1200
91020	1	1	4500
91020	2	7	2100
91020	3	11	1600
91020	4	10	600
91021	1	4	50000
91021	2	1	15000
91021	3	12	10000
91021	4	7	4000
91021	5	13	3500
91022	1	4	40000
91022	2	1	3000
91022	3	7	2500
91022	4	10	1500
91022	5	11	1500
91023	1	4	13000
91023	2	12	3500
91023	3	1	2000
91023	4	7	600
91023	5	13	300
91025	1	4	10000
91025	2	1	1500
91025	3	12	1000
91025	4	7	1500
91025	5	11	2000
91026	1	7	4500
91026	2	1	1500
91026	3	20	1000
91026	4	11	1200
91026	5	10	400
91027	1	1	3000
91027	2	11	1000
91027	3	10	400
91027	4	8	300
91028	1	1	5000
91028	2	11	1500
91028	3	7	1000
91028	4	10	800
91028	5	8	300
91029	1	4	15000
91029	2	1	6000
91029	3	10	500
91029	4	11	500
91029	5	7	500
91030	1	4	30000
91030	2	12	10000
91030	3	1	5000
91030	4	13	3000
91030	5	7	2500
91033	1	4	20000
91033	2	12	7000
91033	3	18	6000
91033	4	9	5000
91033	5	1	2500
91034	1	13	3500
91034	2	7	2000
91034	3	1	1800
91034	4	10	800
91034	5	11	700
91036	1	1	3000
91036	2	11	2000
91036	3	7	1000
91036	4	10	400
91036	5	8	300
91037	1	1	8000
91037	2	20	3000
91037	3	7	2800
91037	4	11	1900
91037	5	8	900
91037	6	10	850
91039	1	1	2100
91039	2	7	1800
91039	3	11	1600
91039	4	8	800
91039	5	10	600
91040	1	1	1500
91040	2	7	1000
91040	3	11	450
91040	4	13	400
91040	5	10	350
91041	1	20	3000
91041	2	7	2000
91041	3	11	1500
91041	4	8	250
91041	5	10	150
91042	1	1	2500
91042	2	5	1500
91042	3	7	1200
91042	4	10	900
91042	5	11	700
91043	1	1	3500
91043	2	13	3000
91043	3	11	1500
91043	4	7	1300
91043	5	8	800
91044	1	9	5000
91044	2	11	3000
91044	3	1	2500
91044	4	15	2000
91044	5	10	2000
91045	1	1	2000
91045	2	11	900
91045	3	7	600
91045	4	15	500
91045	5	10	300
91046	1	12	10000
91046	2	1	7000
91046	3	10	4000
91046	4	7	2000
91046	5	15	1000
91047	1	1	3000
91047	2	7	2000
91047	3	11	1500
91047	4	10	800
91047	5	8	500
91049	1	3	120000
91049	2	4	30000
91049	3	12	10000
91049	4	15	8000
91049	5	10	6000
91050	1	4	30000
91050	2	1	2000
91050	3	11	1500
91050	4	10	1000
91050	5	7	700
101001	1	1	3500
101001	2	13	3000
101001	3	7	1000
101001	4	5	800
101001	5	11	500
101003	1	4	20000
101003	2	1	3500
101003	3	5	2100
101003	4	20	900
101003	5	10	230
101004	1	4	28000
101004	2	11	16000
101004	3	12	13000
101004	4	1	11000
101004	5	7	10000
101005	1	1	3500
101005	2	11	2500
101005	3	7	2000
101005	4	8	1200
101005	5	10	950
101006	1	4	12000
101006	2	1	3000
101006	3	11	2800
101006	4	7	2600
101006	5	12	2000
101008	1	4	30000
101008	2	1	15000
101008	3	18	12000
101008	4	12	8000
101008	5	15	900
101009	1	1	20000
101009	2	14	20000
101009	3	4	15000
101009	4	12	9000
101009	5	18	8000
101011	1	4	10000
101011	2	12	2000
101011	3	7	4000
101011	4	11	2500
101011	5	9	1500
101012	1	1	2000
101012	2	15	1500
101012	3	11	1500
101012	4	13	1000
101012	5	8	500
101013	1	4	30000
101013	2	12	10000
101013	3	1	7000
101013	4	13	2000
101013	5	8	1000
101017	1	4	30000
101017	2	11	15000
101017	3	1	7000
101017	4	12	5000
101017	5	9	2000
101018	1	4	25000
101018	2	13	3500
101018	3	1	1500
101018	4	7	1000
101018	5	10	800
101019	1	1	8000
101019	2	7	6000
101019	3	11	2700
101019	4	10	1800
101019	5	8	900
101019	6	13	700
101020	1	4	6000
101020	2	1	3000
101020	3	20	3000
101020	4	7	400
101020	5	13	300
101021	1	1	5500
101021	2	7	4500
101021	3	5	3500
101021	4	10	900
101021	5	8	800
101021	6	13	700
101022	1	1	4500
101022	2	7	3800
101022	3	11	2100
101022	4	10	1600
101022	5	8	900
101022	6	13	700
101023	1	4	35000
101023	2	11	25000
101023	3	12	9000
101023	4	1	7000
101023	5	7	6000
101024	1	4	60000
101024	2	3	20000
101024	3	12	15000
101024	4	1	3000
101024	5	13	3000
101025	1	1	5000
101025	2	13	3000
101025	3	11	3000
101025	4	7	2000
101025	5	5	1500
101027	1	1	1500
101027	2	5	1100
101027	3	20	1100
101027	4	11	800
101027	5	7	570
101028	1	4	25000
101028	2	14	14000
101028	3	1	6500
101028	4	11	5000
101028	5	12	4000
101030	1	4	15000
101030	2	12	6000
101030	3	11	6000
101030	4	1	2500
101030	5	20	1600
101031	1	11	8000
101031	2	7	5000
101031	3	9	2000
101031	4	1	3000
101031	5	15	1500
101032	1	4	10000
101032	2	1	2000
101032	3	9	2000
101032	4	20	1000
101032	5	15	1000
101033	1	4	25000
101033	2	12	4000
101033	3	1	4000
101033	4	18	3000
101033	5	20	2000
101034	1	1	3200
101034	2	5	2100
101034	3	11	2000
101034	4	9	1800
101034	5	20	1300
101035	1	1	2500
101035	2	5	2000
101035	3	13	2000
101035	4	7	1500
101035	5	10	500
101037	1	1	6000
101037	2	7	4500
101037	3	5	2500
101037	4	11	2200
101037	5	10	1800
101037	6	8	1400
101037	7	13	800
101038	1	4	17000
101038	2	1	3100
101038	3	20	2000
101038	4	11	1700
101038	5	7	400
101039	1	1	3500
101039	2	13	3500
101039	3	11	2000
101039	4	7	2000
101039	5	10	400
101040	1	1	1600
101040	2	20	1000
101040	3	8	550
101040	4	13	400
101040	5	10	220
101041	1	4	10000
101041	2	1	3500
101041	3	13	3000
101041	4	7	1000
101041	5	5	800
101042	1	13	3000
101042	2	1	1100
101042	3	7	1000
101042	4	5	800
101042	5	11	600
101043	1	1	6000
101043	2	7	4000
101043	3	11	1800
101043	4	8	1400
101043	5	10	900
101043	6	13	800
101044	1	1	6000
101044	2	7	5000
101044	3	5	2500
101044	4	11	1800
101044	5	8	1500
101044	6	10	900
101044	7	13	800
101045	1	1	3000
101045	2	13	3000
101045	3	7	800
101045	4	10	600
101045	5	11	500
101046	1	4	23000
101046	2	1	3700
101046	3	11	3000
101046	4	20	1400
101046	5	7	1100
101047	1	1	3500
101047	2	13	3000
101047	3	7	2000
101047	4	5	1000
101047	5	10	400
101048	1	1	1500
101048	2	13	1500
101048	3	10	600
101048	4	11	400
101048	5	7	400
101049	1	1	6000
101049	2	7	5000
101049	3	11	2400
101049	4	10	1400
101049	5	13	800
101050	1	12	8000
101050	2	1	6000
101050	3	7	4000
101050	4	11	3000
101050	5	8	2000
101050	6	10	2100
101050	7	13	800
111001	1	1	5000
111001	2	7	1000
111001	3	5	1000
111001	4	10	400
111002	1	13	4000
111002	2	7	3500
111002	3	1	2500
111002	4	11	1700
111002	5	8	1000
111003	1	4	30000
111003	2	14	25000
111003	3	1	4000
111003	4	13	4000
111003	5	11	1500
111004	1	1	7000
111004	2	13	5000
111004	3	7	1500
111004	4	10	600
111005	1	4	8000
111005	2	1	4000
111005	3	13	3500
111005	4	15	2500
111005	5	7	2000
111005	6	10	2000
111005	7	11	1500
111005	8	2	600
111005	9	8	300
111006	1	1	4000
111006	2	8	2500
111006	3	7	2000
111006	4	11	1500
111006	5	10	1000
111007	1	1	3000
111007	2	13	2000
111007	3	7	1000
111007	4	10	800
111008	1	4	22000
111008	2	1	5000
111008	3	7	4000
111008	4	5	4000
111008	5	10	3000
111008	6	11	3000
111008	7	8	400
111009	1	4	18000
111009	2	1	4500
111009	3	11	1200
111009	4	8	1000
111009	5	7	1000
111010	1	11	1500
111010	2	1	1000
111010	3	7	1000
111010	4	5	1000
111010	5	10	500
111010	6	8	300
111011	1	4	5000
111011	2	1	2000
111011	3	7	1500
111011	4	13	1200
111011	5	10	500
111012	1	4	20000
111012	2	11	7000
111012	3	1	4000
111012	4	13	3500
111012	5	10	700
111013	1	4	20000
111013	2	12	8000
111013	3	7	3000
111013	4	13	2000
111014	1	20	500000
111014	2	4	50000
111014	3	1	5000
111014	4	13	4000
111014	5	15	2500
111014	6	7	2400
111015	1	1	5000
111015	2	7	4000
111015	3	10	3000
111015	4	11	2000
111015	5	8	400
111016	1	7	1000
111017	1	1	5000
111017	2	15	2000
111017	3	11	2000
111017	4	7	1800
111017	5	8	1500
111017	6	10	500
111018	1	4	30000
111018	2	9	18000
111018	3	12	9000
111018	4	1	6000
111018	5	13	4000
111019	1	4	15000
111019	2	13	4500
111019	3	1	3000
111019	4	11	1000
111019	5	7	1000
111019	6	10	500
111019	7	8	400
111020	1	1	4000
111020	2	7	2000
111020	3	13	1500
111020	4	11	1000
111020	5	10	500
111020	6	8	500
111021	1	1	6000
111021	2	7	2500
111021	3	13	1500
111021	4	5	700
111022	1	1	3000
111022	2	7	2500
111022	3	11	2500
111022	4	15	2000
111022	5	10	600
111023	1	4	15000
111023	2	7	3000
111023	3	1	1000
111023	4	11	800
111023	5	10	600
111024	1	4	22000
111024	2	1	9000
111024	3	7	3000
111024	4	11	1000
111024	5	10	800
111025	1	1	2000
111025	2	7	1000
111025	3	10	500
111025	4	11	400
111026	1	1	5000
111026	2	13	2000
111026	3	7	1000
111026	4	10	500
111027	1	4	15000
111027	2	1	6000
111027	3	5	4000
111027	4	11	3500
111027	5	7	2000
111028	1	13	3000
111028	2	7	2000
111028	3	10	800
111028	4	1	500
111029	1	1	4000
111029	2	20	2000
111029	3	5	1000
111029	4	7	800
111030	1	7	1000
111030	2	8	1500
111030	3	10	400
111031	1	1	5000
111031	2	11	3000
111031	3	13	3000
111031	4	7	1000
111031	5	8	500
111032	1	4	74000
111032	2	7	2000
111032	3	8	1500
111032	4	10	400
111033	1	11	5000
111033	2	13	4000
111033	3	1	4000
111033	4	15	2000
111033	5	7	1500
111033	6	10	1000
111034	1	13	4500
111034	2	5	1500
111034	3	1	1000
111034	4	15	1000
111034	5	11	1000
111034	6	10	500
111034	7	7	300
111034	8	8	200
111035	1	15	1000
111035	2	7	500
111035	3	1	300
111036	1	1	6000
111036	2	13	5000
111036	3	7	2000
111036	4	15	1000
111036	5	8	600
111038	1	1	2500
111038	2	7	2000
111038	3	11	1500
111038	4	10	600
111038	5	8	400
111039	1	13	4000
111039	2	1	4500
111039	3	8	2500
111039	4	7	2000
111039	5	11	1000
111040	1	4	70000
111040	2	13	4500
111040	3	1	4000
111040	4	8	4000
111040	5	7	3500
111041	1	1	2000
111041	2	7	1200
111041	3	10	600
111041	4	8	250
111044	1	13	4000
111044	2	7	3000
111044	3	10	700
111044	4	11	600
111044	5	8	300
111045	1	4	50000
111045	2	1	5000
111045	3	13	4000
111045	4	7	4000
111045	5	15	2000
111046	1	4	25000
111046	2	7	7000
111046	3	11	5000
111046	4	1	3000
111046	5	9	3000
111047	1	1	4000
111047	2	7	1000
111047	3	10	400
111047	4	8	300
111048	1	4	30000
111048	2	1	6000
111048	3	7	3000
111048	4	10	1000
111048	5	8	800
111049	1	1	4000
111049	2	7	3600
111049	3	5	3400
111049	4	11	1000
111049	5	10	500
111050	1	1	2000
111050	2	13	2000
111050	3	5	1200
111050	4	11	1000
111050	5	7	600
111050	6	10	500
111051	1	12	10000
111051	2	1	5000
111051	3	13	4500
111051	4	11	4000
111051	5	10	2000
111053	1	1	5000
111053	2	7	5000
111053	3	10	500
111053	4	11	500
111053	5	8	500
111054	1	13	4000
111054	2	7	2500
111054	3	5	1500
111054	4	15	1200
111054	5	1	1000
111055	1	1	3500
111055	2	11	2500
111055	3	8	2000
111055	4	10	500
111056	1	12	10000
111056	2	1	8000
111056	3	15	3000
111056	4	5	1200
111056	5	7	1000
111057	1	11	3000
111057	2	20	2500
111057	3	7	2000
111057	4	10	800
111057	5	8	300
121001	1	1	6000
121001	2	5	5000
121001	3	7	2500
121001	4	8	1500
121001	5	11	1400
121001	6	10	1000
121001	7	13	900
121002	1	1	5000
121002	2	7	1500
121002	3	8	800
121002	4	10	400
121002	5	11	400
121003	1	13	4500
121003	2	1	2000
121003	3	8	1600
121003	4	7	800
121003	5	15	600
121004	1	7	2000
121004	2	11	1000
121004	3	8	400
121004	4	10	400
121005	1	1	4000
121005	2	7	1500
121006	1	7	2000
121006	2	10	800
121007	1	13	5500
121007	2	11	1800
121007	3	7	700
121007	4	10	600
121007	5	8	300
121008	1	4	28000
121008	2	14	26000
121008	3	7	7000
121008	4	1	5000
121008	5	13	4000
121008	6	11	3000
121008	7	10	1500
121008	8	8	200
121009	1	1	5000
121009	2	13	5000
121009	3	7	1000
121009	4	10	400
121009	5	8	400
121010	1	1	7000
121010	2	13	5000
121010	3	5	1500
121010	4	7	1200
121010	5	10	700
121010	6	8	500
121011	1	4	17000
121011	2	12	10000
121011	3	13	5000
121011	4	1	3000
121011	5	10	1500
121011	6	8	500
121011	7	11	500
121012	1	4	20000
121012	2	13	5000
121012	3	1	4000
121012	4	7	3500
121012	5	11	3000
121013	1	13	4000
121013	2	1	3500
121013	3	7	1000
121013	4	10	700
121013	5	11	500
121014	1	12	8000
121014	2	13	5000
121014	3	11	3000
121014	4	7	2000
121014	5	10	3000
121014	6	1	2000
121014	7	5	1000
121014	8	8	500
121015	1	4	72000
121015	2	14	35000
121015	3	12	15000
121015	4	1	5000
121015	5	13	3000
121016	1	1	5000
121016	2	7	1000
121016	3	10	500
121016	4	11	400
121017	1	4	40000
121017	2	12	8000
121017	3	1	5000
121017	4	15	3000
121017	5	13	2000
121018	1	13	4500
121018	2	1	3000
121018	3	7	2500
121018	4	8	2000
121018	5	11	800
121019	1	7	2500
121019	2	13	2400
121019	3	10	300
121020	1	1	5000
121020	2	6	3000
121020	3	13	2500
121020	4	11	2000
121020	5	10	800
121021	1	13	5000
121021	2	1	3000
121021	3	11	2000
121021	4	7	2000
121021	5	10	600
121021	6	8	300
121022	1	4	8000
121022	2	13	4000
121022	3	12	3000
121022	4	11	2000
121022	5	7	2000
121022	6	10	1000
121022	7	9	500
121023	1	13	4000
121023	2	1	4000
121023	3	15	2500
121023	4	7	2000
121023	5	5	1500
121023	6	8	480
121023	7	10	400
121024	1	7	1000
121024	2	8	800
121024	3	11	500
121025	1	5	800
121025	2	10	500
121025	3	7	500
121025	4	8	200
121026	1	13	3600
121026	2	5	2000
121026	3	11	1500
121026	4	1	800
121026	5	10	600
121027	1	1	6000
121027	2	7	5000
121027	3	11	4000
121027	4	8	600
121027	5	10	500
121028	1	12	7000
121028	2	20	6000
121028	3	1	5000
121028	4	11	4500
121029	1	5	2000
121029	2	7	1500
121029	3	11	600
121029	4	10	500
121030	1	1	5000
121030	2	7	1000
121030	3	10	800
121030	4	8	150
121031	1	7	2500
121031	2	11	1500
121031	3	10	700
121031	4	8	200
121032	1	8	1200
121032	2	7	1000
121032	3	5	1000
121032	4	10	800
121033	1	5	1500
121033	2	7	1000
121033	3	10	500
121033	4	11	400
121034	1	1	5000
121034	2	7	1000
121034	3	8	600
121034	4	11	500
121034	5	10	400
121035	1	1	5000
121035	2	10	600
121035	3	11	500
121035	4	8	200
121036	1	1	5000
121036	2	13	3000
121036	3	20	2000
121036	4	11	1500
121036	5	7	1000
121037	1	11	2000
121037	2	10	600
121037	3	7	500
121037	4	8	100
121038	1	1	1500
121038	2	7	1000
121038	3	11	1000
121038	4	10	400
121038	5	8	400
121039	1	1	3000
121039	2	15	1500
121039	3	11	1000
121039	4	7	500
121039	5	10	400
121040	1	1	5000
121040	2	13	3000
121040	3	20	2000
121040	4	10	1000
121040	5	7	800
121041	1	1	5000
121041	2	7	4000
121041	3	11	700
121041	4	8	400
121042	1	1	8000
121042	2	10	700
121042	3	7	500
121042	4	11	400
121042	5	8	300
121043	1	1	2000
121043	2	11	1500
121043	3	10	300
121044	1	1	4500
121044	2	20	3000
121044	3	10	1000
121044	4	7	700
121045	1	1	4000
121045	2	13	3000
121045	3	10	1500
121045	4	7	1000
121046	1	1	5000
121046	2	13	4000
121046	3	9	3500
121046	4	15	2200
121046	5	10	1300
121046	6	5	800
121046	8	7	500
121047	1	4	74000
121047	2	1	6000
121047	3	13	4000
121047	4	7	3000
121047	5	10	600
121048	1	1	5000
121048	2	11	5000
121048	3	13	4000
121048	4	7	1000
121048	5	10	500
121049	1	12	6000
121049	2	1	6000
121049	3	13	5000
121049	4	11	4000
121049	5	7	3000
121049	6	10	2000
121049	7	8	500
121050	1	13	5500
121050	2	1	4000
121050	3	7	2000
121050	4	8	1500
121050	5	11	1000
131001	1	7	2000
131001	2	11	500
131001	3	8	300
131002	1	4	20000
131002	2	1	7000
131002	3	11	6000
131002	4	7	2000
131002	5	10	700
131003	1	1	5000
131003	2	7	2000
131003	3	8	600
131003	4	11	400
131004	1	4	25000
131004	2	1	6000
131004	3	7	4000
131004	4	13	2000
131004	5	10	1000
131005	1	8	300
131006	1	7	2000
131006	2	5	1000
131006	3	11	800
131008	1	1	5000
131008	2	13	3000
131008	3	7	2000
131008	4	8	1200
131008	5	10	800
131009	1	1	15000
131009	2	13	5000
131009	3	7	3000
131009	4	11	2500
131009	5	10	700
131010	1	4	35000
131010	2	12	12000
131010	3	1	5000
131010	4	13	4500
131010	5	7	2500
131011	1	11	4000
131011	2	7	2000
131011	3	10	400
131011	4	8	300
131012	1	4	18000
131012	2	12	10000
131012	3	11	10000
131012	4	7	5000
131012	5	1	5000
131013	1	11	5000
131013	2	13	4000
131013	3	7	2000
131013	4	1	1500
131013	5	5	1000
131014	1	1	6000
131014	2	13	5500
131014	3	11	3000
131014	4	7	3000
131014	5	10	600
131015	1	11	1000
131016	1	4	35000
131016	2	12	9000
131016	3	13	6500
131016	4	1	5000
131016	5	11	3500
131017	1	1	5000
131017	2	11	2500
131017	3	7	900
131018	1	13	6000
131018	2	1	4000
131018	3	7	3000
131018	4	5	1500
131018	5	10	800
131019	1	7	700
131019	2	8	200
131019	3	11	100
131020	1	7	6000
131020	2	5	1500
131021	1	1	3000
131021	2	15	2000
131021	3	7	2000
131021	4	11	1500
131021	5	10	800
131022	1	1	4000
131022	2	7	2000
131022	3	11	1000
131022	4	10	300
131023	1	1	4000
131023	2	8	3500
131023	3	7	1500
131023	4	10	500
131023	5	9	500
131024	1	13	4000
131024	2	7	3000
131024	3	5	1000
131024	4	11	500
131024	5	10	400
131025	1	7	3000
131025	2	8	1000
131025	3	11	800
131025	4	2	500
131026	1	11	1500
131026	2	5	800
131026	3	8	100
131027	1	14	18000
131027	2	4	30000
131027	3	1	6000
131027	4	13	3000
131027	5	7	2000
131028	1	4	17000
131028	2	1	5000
131028	3	7	1500
131028	4	8	150
131029	1	4	7000
131029	2	7	2500
131029	3	1	2000
131029	4	5	1500
131029	5	11	600
131030	1	4	15000
131030	2	7	1000
131030	3	2	1000
131031	1	1	5000
131031	2	13	2400
131031	3	11	800
131031	4	10	600
131031	5	8	400
131032	1	1	5000
131032	2	7	1400
131032	3	10	1000
131032	4	11	800
131032	5	8	200
131034	1	4	4000
131034	2	7	3000
131034	3	8	400
131035	1	4	15000
131035	2	7	2000
131035	3	11	1000
131035	4	8	300
131036	1	1	2000
131036	2	11	800
131036	3	7	600
131036	4	10	400
131036	5	8	 
131037	1	20	2000
131037	2	11	500
131038	1	7	500
131038	2	11	300
131039	1	4	20000
131039	2	13	4500
131039	3	7	3000
131039	4	10	900
131039	5	11	900
131040	1	4	20000
131040	2	11	9000
131040	3	13	6000
131040	4	10	4000
131040	5	1	3000
131041	1	4	15000
131041	2	1	4500
131041	3	7	1000
131041	4	8	200
131042	1	4	18000
131042	2	13	4000
131042	3	1	4000
131042	4	10	2000
131042	5	7	1000
131043	1	4	20000
131043	2	12	15000
131043	3	1	7000
131043	4	13	5000
131043	5	9	5000
131044	1	4	36000
131044	2	1	12000
131044	3	13	7000
131044	4	7	4000
131044	5	11	2500
131045	1	11	2000
131045	2	7	600
131046	1	1	5000
131046	2	11	4000
131046	3	7	3000
131046	4	8	500
131046	5	10	400
131047	1	4	10000
131047	2	13	4000
131047	3	1	3000
131047	4	15	1500
131047	5	7	1800
131048	1	13	3600
131048	2	1	3000
131048	3	7	1200
131048	4	5	700
131048	5	8	600
131049	1	1	2000
131049	2	5	1000
131049	3	10	800
131049	4	8	200
131050	1	4	15000
131050	2	1	3000
131050	3	13	2400
131050	4	8	600
131050	5	5	500
141001	1	4	30000
141001	2	1	3000
141001	3	13	2500
141001	4	11	3500
141001	5	7	3000
141002	1	13	5000
141002	2	1	5000
141002	3	11	2000
141002	4	10	700
141002	5	8	300
141003	1	11	9000
141003	2	1	3500
141003	3	13	3500
141003	4	7	2600
141003	5	12	2000
141004	1	4	20000
141004	2	12	12000
141004	3	11	8000
141004	4	13	5500
141004	5	1	6000
141005	1	4	90000
141005	2	7	12000
141005	3	11	12000
141005	4	14	10000
