PLACEID	LCPRIDR5	ITEMPRC1	ITEMVND1	ITEMINF1	ITEMPRC2	ITEMVND2	ITEMINF2
1503	8	.129999995231628	10	2	0	16	88
1503	9	.300000011920929	10	2	0	16	88
1503	10	9	10	2	0	16	88
1503	11	2.59999990463257	1	5	2.5	1	7
1503	12	2.20000004768372	1	5	3	1	7
1503	13	3	1	5	3.5	1	7
1503	15	1	1	5	1	1	7
1503	16	3	1	5	3	1	7
1503	17	2.79999995231628	1	5	3	1	7
1503	18	0	16	88	 	 	 
1503	19	1	1	5	1	1	7
1503	20	0	16	88	 	 	 
1503	21	1	1	5	1	1	7
1503	23	.300000011920929	1	5	.200000002980232	1	7
1503	24	0	16	88	 	 	 
1503	25	.5	1	88	1	1	5
1503	27	9	1	5	9	1	7
1503	28	0	16	88	 	 	 
1503	29	0	16	88	 	 	 
1503	30	2	1	5	2.20000004768372	1	7
1503	32	0	16	88	 	 	 
1503	33	7	1	5	7	1	7
1503	34	1	1	5	1	1	7
1503	35	2.5	1	5	0	16	88
1503	36	5	1	5	0	16	88
1503	37	0	16	88	 	 	 
1503	38	0	16	88	 	 	 
1503	39	.5	1	5	.5	1	7
1503	40	1.5	1	5	1.5	1	7
1503	41	1.5	1	5	1.5	1	7
1503	42	0	16	88	 	 	 
1503	43	1	1	5	1	1	7
1503	44	2.5	1	5	2	1	7
1503	45	0	16	88	 	 	 
1503	46	35	1	5	35	1	7
1503	61	5.5	1	5	5	1	7
1503	70	6	1	5	6	1	7
1504	1	1.5	1	3	1.5	1	5
1504	2	50	16	3	50	16	5
1504	3	25	16	3	25	16	5
1504	4	25	16	3	25	16	5
1504	5	30	16	3	30	16	5
1504	6	30	16	3	30	16	5
1504	7	.899999976158142	10	1	1.20000004768372	9	8
1504	8	.129999995231628	10	1	.600000023841858	9	8
1504	9	.300000011920929	10	1	.600000023841858	9	8
1504	10	.600000023841858	10	1	1	9	8
1504	11	2	1	6	2	1	7
1504	12	2.70000004768372	1	6	2.5	1	7
1504	13	3	1	6	3	1	7
1504	15	1.20000004768372	1	6	1	1	7
1504	16	3.79999995231628	1	6	3.5	1	7
1504	17	3	1	6	2.79999995231628	1	7
1504	18	0	16	88	 	 	 
1504	19	1.20000004768372	1	6	1.20000004768372	1	7
1504	20	17	1	6	17	1	7
1504	21	1	1	6	1	1	7
1504	23	.300000011920929	1	6	.200000002980232	1	7
1504	24	4.5	1	6	4	1	7
1504	25	.5	1	6	1	1	7
1504	27	9.5	1	6	9	1	7
1504	28	12	1	6	12	1	7
1504	29	7	1	6	6	1	7
1504	30	3.5	1	6	3	1	7
1504	32	0	16	88	 	 	 
1504	33	6	1	6	5	1	7
1504	34	1.20000004768372	1	6	1.20000004768372	1	7
1504	35	2.5	1	6	2	1	7
1504	36	5	1	6	5	1	7
1504	37	1	1	6	1	1	7
1504	38	0	16	88	 	 	 
1504	39	.25	1	6	1	1	7
1504	40	1.5	1	6	1.5	1	7
1504	41	2	1	6	2	1	7
1504	42	0	16	88	 	 	 
1504	43	2.5	1	6	2	1	7
1504	44	2.5	1	6	2.5	1	7
1504	45	0	1	6	 	 	 
1504	46	36	1	6	32	1	7
1504	61	5.80000019073486	1	6	5	1	7
1504	70	6	1	6	6	1	7
1505	1	1.5	16	2	1.5	1	4
1505	2	60	16	2	50	16	4
1505	3	20	16	2	20	16	4
1505	4	20	16	2	20	16	4
1505	5	30	16	2	30	16	4
1505	6	30	16	2	30	16	4
1505	7	.899999976158142	10	7	1	16	4
1505	8	.129999995231628	10	7	.5	9	4
1505	9	.0299999993294477	10	7	.5	16	4
1505	10	0	16	88	 	 	 
1505	11	2	1	9	2	1	10
1505	12	2.5	1	9	2.79999995231628	1	10
1505	13	3	1	9	4	1	10
1505	15	1.20000004768372	1	9	1.20000004768372	1	10
1505	16	3.5	1	9	3.5	1	10
1505	17	2.79999995231628	1	9	3	1	10
1505	18	0	16	88	 	 	 
1505	19	1.20000004768372	1	9	1.20000004768372	1	10
1505	20	0	16	88	 	 	 
1505	21	1	1	9	1	1	10
1505	23	.300000011920929	1	9	.200000002980232	1	10
1505	24	0	16	88	 	 	 
1505	25	1	1	9	1	1	10
1505	27	9.39999961853027	1	9	9	1	10
1505	28	13	1	9	14	1	10
1505	29	7	1	9	7	1	10
1505	30	2	1	9	2	1	10
1505	32	17	1	9	0	16	88
1505	33	7	1	9	7	1	10
1505	34	1	1	9	1	1	10
1505	35	2.5	1	9	2.5	1	10
1505	36	5	1	9	5	1	10
1505	37	1	1	9	1	1	10
1505	38	0	16	88	 	 	 
1505	39	.300000011920929	1	9	.300000011920929	1	10
1505	40	1.5	1	9	1.5	1	10
1505	41	1.5	1	9	1.5	1	10
1505	42	0	16	88	 	 	 
1505	43	1	1	9	1	1	10
1505	44	1	1	9	1	1	10
1505	45	0	16	88	 	 	 
1505	46	36	1	9	0	16	88
1505	61	6	1	9	5.5	1	10
1505	70	6	1	9	6	1	10
1506	1	1.5	1	6	1.5	1	8
1506	2	50	1	6	50	1	8
1506	3	20	1	6	20	1	8
1506	4	20	1	6	20	1	8
1506	5	35	1	6	30	1	8
1506	6	35	1	6	30	1	8
1506	7	.899999976158142	10	1	1	9	8
1506	8	.300000011920929	10	1	.5	9	8
1506	9	.129999995231628	10	1	.5	9	8
1506	10	.600000023841858	10	1	0	16	88
1506	11	2.20000004768372	1	12	2.20000004768372	1	13
1506	12	2.5	1	10	2.5	1	11
1506	13	4	1	10	4	1	11
1506	15	1	1	10	1	1	11
1506	16	3	1	10	3	1	11
1506	17	2.79999995231628	1	10	2.79999995231628	1	11
1506	18	0	16	88	 	 	 
1506	19	1	1	10	1	1	11
1506	20	0	16	88	 	 	 
1506	21	0	16	88	 	 	 
1506	23	.200000002980232	1	10	.200000002980232	1	11
1506	24	0	16	88	 	 	 
1506	25	1	1	10	1	1	11
1506	27	9	1	10	8.5	1	11
1506	28	12	1	10	10	1	11
1506	29	7	1	10	7	1	11
1506	30	2.20000004768372	1	10	2.5	1	11
1506	32	0	16	88	 	 	 
1506	33	7	1	10	7	1	11
1506	34	1	1	10	1	1	11
1506	35	2	1	10	2	1	11
1506	36	5	1	10	5	1	11
1506	37	1	1	10	1	1	11
1506	38	0	16	88	 	 	 
1506	39	.5	1	10	.5	1	11
1506	40	1.60000002384186	1	12	1.5	1	13
1506	41	1.5	1	12	1.5	1	13
1506	42	0	1	12	 	 	 
1506	43	2	1	12	1.5	1	13
1506	44	2	1	12	2	1	13
1506	45	6	1	12	6	1	13
1506	46	35	1	10	35	1	1
1506	61	5.5	1	10	5	1	11
1506	70	7	1	10	6	1	11
1507	1	1	1	1	1	16	4
1507	2	50	16	1	50	16	4
1507	3	20	16	1	20	16	4
1507	4	20	16	1	20	16	4
1507	5	30	16	1	30	16	4
1507	6	30	16	1	30	16	4
1507	7	.600000023841858	10	8	0	16	88
1507	8	.129999995231628	10	8	0	16	88
1507	9	3	10	8	0	16	88
1507	10	9	10	8	0	16	88
1507	11	2.5	1	6	3	1	7
1507	12	2.79999995231628	1	6	2.79999995231628	1	7
1507	13	3	1	6	3	1	7
1507	15	1	1	6	1	1	7
1507	16	3.5	1	6	3.5	1	7
1507	17	3	1	6	3	1	7
1507	18	0	16	88	 	 	 
1507	19	0	1	6	 	 	 
1507	20	0	16	88	 	 	 
1507	21	1	1	6	1	1	7
1507	23	.200000002980232	1	6	.200000002980232	1	7
1507	24	0	16	88	 	 	 
1507	25	1	1	6	1	1	7
1507	27	9	1	6	9	1	7
1507	28	11	1	5	11	1	7
1507	29	7.5	1	6	7.5	1	7
1507	30	2	1	6	2	1	7
1507	32	0	16	88	 	 	 
1507	33	7	1	6	7	1	7
1507	34	1	1	6	1	1	7
1507	35	2.5	1	6	2.5	1	7
1507	36	5	1	6	5	1	7
1507	37	0	16	88	 	 	 
1507	38	0	16	88	 	 	 
1507	39	0	1	6	 	 	 
1507	40	1.20000004768372	1	6	1.20000004768372	1	7
1507	41	1.39999997615814	1	6	1.5	1	7
1507	42	0	16	88	 	 	 
1507	43	1.20000004768372	1	6	1	1	7
1507	44	2	1	6	2	1	7
1507	45	0	16	88	 	 	 
1507	46	36	1	6	35	1	7
1507	61	6	1	6	6	1	7
1507	70	4.5	1	6	4.5	1	7
1508	1	1.5	16	2	1.5	16	3
1508	2	50	16	2	45	16	3
1508	3	20	16	2	20	16	3
1508	4	20	16	2	20	16	3
1508	5	35	16	2	30	16	3
1508	6	35	16	2	30	16	3
1508	7	.600000023841858	16	9	0	16	88
1508	8	.129999995231628	16	9	0	16	88
1508	9	.300000011920929	16	9	0	16	88
1508	10	.899999976158142	16	9	0	16	88
1508	11	2.5	1	5	2.5	1	7
1508	12	2	1	5	2.40000009536743	1	7
1508	13	3.5	1	5	3.5	1	7
1508	15	1	1	5	1	1	7
1508	16	3	1	5	3	1	7
1508	17	2.5	1	5	2.5	1	7
1508	18	0	1	5	 	 	 
1508	19	1	1	5	1	1	7
1508	20	0	16	88	 	 	 
1508	21	1	1	5	1	1	7
1508	23	.200000002980232	1	5	.200000002980232	1	7
1508	24	0	16	88	 	 	 
1508	25	.5	1	5	1	1	7
1508	27	9	1	5	9	1	7
1508	28	0	1	5	 	 	 
1508	29	0	1	5	 	 	 
1508	30	2.20000004768372	1	5	2	1	7
1508	32	0	1	5	 	 	 
1508	33	6.5	1	5	6	1	7
1508	34	1	1	5	1	1	7
1508	35	0	16	88	 	 	 
1508	36	0	16	88	 	 	 
1508	37	0	16	88	 	 	 
1508	38	0	16	88	 	 	 
1508	39	.5	1	5	.5	1	7
1508	40	1.79999995231628	1	5	1.5	1	7
1508	41	1.5	1	5	1.5	1	7
1508	42	0	16	88	 	 	 
1508	43	0	16	88	 	 	 
1508	44	2.5	1	5	2	1	7
1508	45	0	16	88	 	 	 
1508	46	36	1	5	0	16	88
1508	61	5	1	5	5	1	7
1508	70	6	1	5	6	1	7
1509	1	1.5	1	9	1.5	1	12
1509	2	50	1	9	50	1	12
1509	3	20	1	9	20	1	12
1509	4	20	1	9	20	1	12
1509	5	30	1	9	30	1	12
1509	6	30	1	9	30	1	12
1509	7	.899999976158142	10	6	.899999976158142	9	14
1509	8	.129999995231628	10	6	.5	9	14
1509	9	.0299999993294477	10	6	.5	9	14
1509	10	.600000023841858	10	6	.600000023841858	9	14
1509	11	2.29999995231628	14	11	2.40000009536743	14	13
1509	12	2.20000004768372	14	10	2.5	14	12
1509	13	4	14	10	4	14	12
1509	15	1	14	10	1	14	12
1509	16	3	14	10	3	14	12
1509	17	2.79999995231628	14	10	2.79999995231628	14	12
1509	18	0	16	88	 	 	 
1509	19	1	14	10	1	14	12
1509	20	12	14	10	12	14	12
1509	21	1	14	10	1	14	12
1509	23	.200000002980232	14	10	.200000002980232	14	12
1509	24	4.5	14	10	4	14	12
1509	25	1	14	10	1	14	12
1509	27	9	14	10	9	14	12
1509	28	12	14	10	12	14	12
1509	29	6	14	10	6	14	12
1509	30	2.20000004768372	14	10	2	14	12
1509	32	0	14	88	 	 	 
1509	33	6	14	10	7	14	12
1509	34	1	14	10	1	14	12
1509	35	2	14	10	2	14	12
1509	36	5	14	10	5	14	12
1509	37	1	14	10	1	14	12
1509	38	0	16	88	 	 	 
1509	39	.5	14	10	.5	14	12
1509	40	1.79999995231628	14	11	1.79999995231628	14	13
1509	41	1.5	14	11	1.5	14	13
1509	42	0	16	88	 	 	 
1509	43	2	14	11	2	14	13
1509	44	2.5	14	11	2.5	14	13
1509	45	5	14	11	5	14	13
1509	46	35	1	10	35	1	12
1509	61	5.5	14	10	5	14	12
1509	70	6	14	10	6	14	12
1601	1	0	16	6	 	 	 
1601	2	0	16	6	 	 	 
1601	3	0	16	6	 	 	 
1601	4	0	16	6	 	 	 
1601	5	0	16	6	 	 	 
1601	6	0	16	6	 	 	 
1601	7	.5	10	10	-88	17	8
1601	8	.0299999993294477	10	10	-88	17	8
1601	9	.119999997317791	10	10	-88	17	8
1601	10	.0799999982118607	10	10	-88	17	8
1601	11	-88	17	6	 	 	 
1601	12	3	1	6	3	1	7
1601	13	0	16	6	 	 	 
1601	15	1.29999995231628	1	6	1.29999995231628	1	7
1601	16	3.5	1	6	3.5	1	7
1601	17	3	1	6	3	1	7
1601	18	0	16	6	 	 	 
1601	19	1.5	1	6	1.5	1	7
1601	20	0	16	6	 	 	 
1601	21	1	1	6	1	1	7
1601	23	.300000011920929	1	6	.300000011920929	1	7
1601	24	4	1	6	4	1	7
1601	25	1	1	6	1	1	7
1601	27	10	17	6	10	17	7
1601	28	10	17	6	10	17	7
1601	29	0	16	6	 	 	 
1601	30	2	1	6	2	1	7
1601	32	8	1	6	8	1	7
1601	33	7	1	6	7	1	7
1601	34	1	1	6	1	1	7
1601	35	2	1	6	2	1	7
1601	36	5	1	6	5	1	7
1601	37	1.10000002384186	1	6	1.10000002384186	1	7
1601	38	0	16	6	 	 	 
1601	39	.5	1	6	.5	1	7
1601	40	1.79999995231628	1	6	1.79999995231628	1	7
1601	41	2	1	6	2	1	7
1601	42	0	16	6	 	 	 
1601	43	0	16	6	 	 	 
1601	44	2	1	6	2	1	7
1601	45	0	16	6	 	 	 
1601	46	38	1	6	38	1	7
1601	61	6	1	6	8	1	7
1601	70	7	1	6	6.80000019073486	1	7
1602	1	1.60000002384186	1	5	1.60000002384186	1	6
1602	2	45	17	5	50	17	6
1602	3	18	17	5	18	17	6
1602	4	18	17	5	18	17	6
1602	5	37	17	5	37	17	6
1602	6	37	17	5	37	17	6
1602	7	.5	10	3	-88	17	6
1602	8	.0299999993294477	10	3	-88	17	6
1602	9	.119999997317791	10	3	-88	17	6
1602	10	.0799999982118607	9	3	-88	17	6
1602	11	-88	17	5	 	 	 
1602	12	3	1	5	3	1	6
1602	13	0	16	5	 	 	 
1602	15	1.5	1	5	1.29999995231628	1	6
1602	16	3.29999995231628	1	5	3.20000004768372	1	6
1602	17	3	1	5	3	1	6
1602	18	0	16	5	 	 	 
1602	19	1.5	1	5	1.5	1	6
1602	20	18	1	5	17	1	6
1602	21	1.5	1	5	1.20000004768372	1	6
1602	23	.300000011920929	1	5	.300000011920929	1	6
1602	24	-88	17	5	 	 	 
1602	25	1	1	5	1	1	6
1602	27	10	1	5	10	1	6
1602	28	10	1	5	10	1	6
1602	29	7	4	5	7	4	6
1602	30	2	1	5	2	1	6
1602	32	9	1	5	6	1	6
1602	33	7	1	5	7	1	6
1602	34	1	1	5	1	1	6
1602	35	2.5	1	5	1.5	1	6
1602	36	5	1	5	5	1	6
1602	37	1.10000002384186	1	5	1.10000002384186	1	6
1602	38	0	16	5	 	 	 
1602	39	.5	1	5	.5	1	6
1602	40	0	17	5	 	 	 
1602	41	1.5	1	5	1.5	1	6
1602	42	5	1	5	5	1	6
1602	43	2	1	5	2.5	1	6
1602	44	2	1	5	2.5	1	6
1602	45	0	16	5	 	 	 
1602	46	36	1	5	35	1	6
1602	61	6	1	5	6	1	6
1602	70	6	1	5	6.19999980926514	1	6
1603	1	0	16	9	 	 	 
1603	2	45	17	9	45	17	10
1603	3	20	17	9	20	17	10
1603	4	20	17	9	20	17	10
1603	5	43	17	9	43	17	10
1603	6	40	17	9	40	17	10
1603	7	.5	10	3	-88	17	10
1603	8	.0299999993294477	10	3	-88	17	10
1603	9	.119999997317791	10	3	-88	17	10
1603	10	.0799999982118607	10	3	-88	17	10
1603	11	-88	17	9	 	 	 
1603	12	3.20000004768372	1	9	3.20000004768372	1	10
1603	13	0	16	9	 	 	 
1603	15	1.29999995231628	1	9	1.29999995231628	1	10
1603	16	3.20000004768372	1	9	3.20000004768372	1	10
1603	17	2.90000009536743	1	9	2.90000009536743	1	10
1603	18	0	16	9	 	 	 
1603	19	1.5	1	9	1.5	1	10
1603	20	14	1	9	14	1	10
1603	21	1.10000002384186	1	9	1.10000002384186	1	10
1603	23	.300000011920929	1	9	.300000011920929	1	10
1603	24	-88	17	9	 	 	 
1603	25	1.10000002384186	1	9	1.10000002384186	1	10
1603	27	9	17	9	9	17	10
1603	28	10	17	9	10	17	10
1603	29	0	16	9	 	 	 
1603	30	1.79999995231628	1	9	1.79999995231628	1	10
1603	32	9	1	9	9	1	10
1603	33	7	1	9	7	1	10
1603	34	1	1	9	1	1	10
1603	35	2	1	9	2	1	10
1603	36	4.5	1	9	4.5	1	10
1603	37	1.10000002384186	1	9	1.10000002384186	1	10
1603	38	0	16	9	 	 	 
1603	39	.5	1	9	.5	1	10
1603	40	1.5	1	9	1.5	1	10
1603	41	1.5	1	9	1.5	1	10
1603	42	0	1	9	 	 	 
1603	43	2	1	11	2	1	12
1603	44	2.5	1	11	2.5	1	12
1603	45	0	16	9	 	 	 
1603	46	33	1	9	33	1	10
1603	61	6.5	1	9	6.5	1	10
1603	70	6.19999980926514	1	9	6	1	10
1604	1	1.5	1	8	1.5	1	9
1604	2	50	17	10	50	17	11
1604	3	18	17	10	18	17	11
1604	4	18	17	10	18	17	11
1604	5	38	17	10	38	17	11
1604	6	38	17	10	38	17	11
1604	7	.5	10	3	-88	17	11
1604	8	.0299999993294477	10	3	-88	17	11
1604	9	.119999997317791	10	3	-88	17	11
1604	10	.0799999982118607	17	3	-88	17	11
1604	11	-88	17	8	 	 	 
1604	12	3.20000004768372	1	8	3.20000004768372	1	9
1604	13	0	16	8	 	 	 
1604	15	1.29999995231628	1	8	1.29999995231628	1	9
1604	16	3.5	1	8	3.5	1	9
1604	17	3	1	8	3	1	9
1604	18	0	16	8	 	 	 
1604	19	1.5	1	8	1.5	1	9
1604	20	0	16	8	 	 	 
1604	21	1.10000002384186	1	8	1.10000002384186	1	9
1604	23	.300000011920929	1	8	.300000011920929	1	9
1604	24	-88	17	8	 	 	 
1604	25	1.10000002384186	1	8	1.10000002384186	1	9
1604	27	10	17	8	10	17	9
1604	28	10	17	8	10	17	9
1604	29	0	16	8	 	 	 
1604	30	2	1	8	2	1	9
1604	32	9	1	8	9	1	9
1604	33	6.80000019073486	1	8	7	1	9
1604	34	1	1	8	1	1	9
1604	35	2	1	8	2	1	9
1604	36	4.5	1	8	4.5	1	9
1604	37	1.10000002384186	1	8	1.10000002384186	1	9
1604	38	0	16	8	 	 	 
1604	39	.5	1	8	.5	1	9
1604	40	1.5	1	8	1.5	1	9
1604	41	1.79999995231628	1	8	1.79999995231628	1	9
1604	42	0	16	8	 	 	 
1604	43	0	16	8	 	 	 
1604	44	0	16	8	 	 	 
1604	45	0	16	8	 	 	 
1604	46	37	1	8	37	1	9
1604	61	6	1	8	6	1	9
1604	70	6.19999980926514	1	8	6.19999980926514	1	9
1605	1	1.5	17	11	1.5	17	12
1605	2	50	17	11	50	17	12
1605	3	18	17	11	18	17	12
1605	4	18	17	11	18	17	12
1605	5	35	17	11	35	17	12
1605	6	35	17	11	35	17	12
1605	7	.5	10	4	-88	17	12
1605	8	.0299999993294477	10	4	-88	17	12
1605	9	.119999997317791	10	4	-88	17	12
1605	10	.0799999982118607	10	4	-88	17	12
1605	11	-88	17	11	 	 	 
1605	12	3	1	11	3	1	12
1605	13	0	16	11	 	 	 
1605	15	1.20000004768372	1	11	1.20000004768372	1	12
1605	16	3.5	1	11	3.5	1	12
1605	17	3	1	11	3	1	12
1605	18	0	16	11	 	 	 
1605	19	1.5	1	11	1.5	1	12
1605	20	10	1	11	12	1	12
1605	21	1	1	11	1	1	12
1605	23	.300000011920929	1	11	.300000011920929	1	12
1605	24	-88	17	11	 	 	 
1605	25	1	1	11	1	1	12
1605	27	10	1	11	10	1	12
1605	28	10	1	11	10	1	12
1605	29	0	16	11	 	 	 
1605	30	2.5	1	11	2.5	1	12
1605	32	8	1	11	8	1	12
1605	33	8	1	11	8	1	12
1605	34	1.20000004768372	1	11	1.20000004768372	1	12
1605	35	2.5	1	11	2.5	1	12
1605	36	5	1	11	5	1	12
1605	37	1.10000002384186	1	11	1.10000002384186	1	12
1605	38	0	16	11	 	 	 
1605	39	.5	1	11	.5	1	12
1605	40	1	1	11	1	1	12
1605	41	.5	1	11	.5	1	12
1605	42	3.5	1	11	3.5	1	12
1605	43	2.5	1	11	2.5	1	12
1605	44	0	16	11	 	 	 
1605	45	0	16	11	 	 	 
1605	46	38	1	11	38	1	12
1605	61	6.5	1	11	6.5	1	12
1605	70	6	1	11	6	1	12
1606	1	1.5	17	5	1.5	17	6
1606	2	50	17	5	45	17	6
1606	3	28	17	5	28	17	6
1606	4	25	17	5	25	17	6
1606	5	30	17	5	30	17	6
1606	6	30	17	5	30	17	6
1606	7	.5	10	3	.5	17	9
1606	8	.0299999993294477	10	3	.0299999993294477	17	9
1606	9	.109999999403954	10	3	.109999999403954	17	9
1606	10	.0799999982118607	10	3	.0799999982118607	17	9
1606	11	-88	17	7	 	 	 
1606	12	3	1	7	3	1	9
1606	13	0	16	7	 	 	 
1606	15	1.20000004768372	1	7	1.20000004768372	1	6
1606	16	3.20000004768372	1	7	3	1	6
1606	17	3	1	7	3	1	6
1606	18	0	16	7	 	 	 
1606	19	1	1	7	1.20000004768372	1	6
1606	20	14	1	7	12	1	6
1606	21	1.20000004768372	1	7	1.20000004768372	1	6
1606	23	.200000002980232	1	7	.300000011920929	1	6
1606	24	-88	17	7	 	 	 
1606	25	1.5	1	7	1.5	1	6
1606	27	10	1	8	10	1	9
1606	28	10	1	8	10	1	9
1606	29	8	1	8	8	1	9
1606	30	3	1	8	2.5	1	9
1606	32	-88	17	7	 	 	 
1606	33	6.5	1	7	6.5	1	6
1606	34	1.20000004768372	1	7	1.20000004768372	1	6
1606	35	2	1	7	2	1	6
1606	36	5	1	7	5	1	6
1606	37	1.20000004768372	1	7	1.20000004768372	1	6
1606	38	0	16	7	 	 	 
1606	39	.5	1	7	.5	1	6
1606	40	1	1	8	1.20000004768372	1	6
1606	41	1	1	8	1.10000002384186	1	6
1606	42	5	1	8	5	1	6
1606	43	2.5	1	8	2.29999995231628	1	6
1606	44	2	1	8	2	1	6
1606	45	0	16	7	 	 	 
1606	46	35	1	7	35	1	6
1606	61	6.5	1	7	6	1	6
1606	70	6	1	7	-88	17	6
1607	1	0	16	6	 	 	 
1607	2	0	16	8	 	 	 
1607	3	0	16	8	 	 	 
1607	4	0	16	8	 	 	 
1607	5	0	16	8	 	 	 
1607	6	0	16	8	 	 	 
1607	7	.5	10	4	0	16	9
1607	8	.0299999993294477	10	4	0	15	9
1607	9	.109999999403954	10	4	0	16	9
1607	10	.0799999982118607	10	4	0	16	9
1607	11	0	16	10	 	 	 
1607	12	3	17	10	3	17	11
1607	13	0	16	10	 	 	 
1607	15	0	16	10	 	 	 
1607	16	0	16	10	 	 	 
1607	17	3.5	17	10	0	16	11
1607	18	0	16	10	 	 	 
1607	19	1	17	10	0	16	11
1607	20	0	16	10	 	 	 
1607	21	0	16	10	 	 	 
1607	23	0	16	10	 	 	 
1607	24	-88	17	10	 	 	 
1607	25	0	16	10	 	 	 
1607	27	0	16	10	 	 	 
1607	28	0	16	10	 	 	 
1607	29	0	16	10	 	 	 
1607	30	0	16	10	 	 	 
1607	32	0	16	10	 	 	 
1607	33	6.5	17	10	0	16	11
1607	34	0	16	10	 	 	 
1607	35	0	16	10	 	 	 
1607	36	0	16	10	 	 	 
1607	37	0	16	10	 	 	 
1607	38	0	16	10	 	 	 
1607	39	0	16	10	 	 	 
1607	40	0	16	10	 	 	 
1607	41	0	16	10	 	 	 
1607	42	0	16	10	 	 	 
1607	43	0	16	10	 	 	 
1607	44	0	16	10	 	 	 
1607	45	0	16	10	 	 	 
1607	46	0	16	10	 	 	 
1607	61	0	16	10	 	 	 
1607	70	0	16	10	 	 	 
1608	1	0	16	8	 	 	 
1608	2	0	16	8	 	 	 
1608	3	0	16	8	 	 	 
1608	4	0	16	8	 	 	 
1608	5	0	16	8	 	 	 
1608	6	0	16	8	 	 	 
1608	7	.5	10	4	-88	17	9
1608	8	.0299999993294477	10	4	-88	17	9
1608	9	.119999997317791	10	4	-88	17	9
1608	10	.0799999982118607	10	4	-88	17	9
1608	11	-88	17	8	 	 	 
1608	12	3	17	8	3	17	9
1608	13	0	16	8	 	 	 
1608	15	1.20000004768372	17	8	1.20000004768372	17	9
1608	16	0	16	8	 	 	 
1608	17	3	17	8	3	17	9
1608	18	0	16	8	 	 	 
1608	19	1.29999995231628	17	8	1.29999995231628	17	9
1608	20	0	16	8	 	 	 
1608	21	1.20000004768372	17	8	1.20000004768372	17	9
1608	23	.300000011920929	17	8	.300000011920929	17	9
1608	24	-88	17	8	 	 	 
1608	25	1.10000002384186	17	8	1.10000002384186	17	9
1608	27	10	17	8	10	17	9
1608	28	10	17	8	10	17	9
1608	29	0	16	8	 	 	 
1608	30	2	17	8	2	17	9
1608	32	9	17	8	9	17	9
1608	33	7	17	8	7	17	9
1608	34	1	1	8	1	1	9
1608	35	0	16	8	 	 	 
1608	36	4.5	1	8	4.5	1	9
1608	37	1.10000002384186	17	8	1.10000002384186	17	9
1608	38	0	16	8	 	 	 
1608	39	.5	1	8	.5	1	9
1608	40	1.5	17	8	1.5	17	9
1608	41	1.5	17	8	1.5	17	9
1608	42	0	16	8	 	 	 
1608	43	0	16	8	 	 	 
1608	44	0	16	8	 	 	 
1608	45	0	16	8	 	 	 
1608	46	35	17	8	35	17	9
1608	61	6	17	8	6	17	9
1608	70	0	16	8	 	 	 
1701	1	1.5	1	12	1.5	1	13
1701	2	0	16	6	 	 	 
1701	3	0	16	6	 	 	 
1701	4	0	16	6	 	 	 
1701	5	0	16	6	 	 	 
1701	6	0	16	6	 	 	 
1701	7	.5	10	8	0	17	7
1701	8	.0299999993294477	10	8	0	17	7
1701	9	.119999997317791	10	8	0	17	7
1701	10	.0799999982118607	10	8	0	17	7
1701	11	2.5	1	12	2.5	1	13
1701	12	3	1	12	3	1	13
1701	13	0	16	12	 	 	 
1701	15	1.20000004768372	1	12	1.20000004768372	1	13
1701	16	3.20000004768372	1	12	3.20000004768372	1	13
1701	17	3.5	1	12	3.5	1	13
1701	18	0	16	12	 	 	 
1701	19	1.5	1	12	1.5	1	13
1701	20	14	1	12	1.39999997615814	1	13
1701	21	1	1	12	1	1	13
1701	23	.300000011920929	1	12	.300000011920929	1	13
1701	24	0	16	12	 	 	 
1701	25	1	1	12	1	1	13
1701	27	10	1	12	10	1	13
1701	28	0	16	12	 	 	 
1701	29	0	16	12	 	 	 
1701	30	2.5	1	12	2.5	1	13
1701	32	15	1	12	15	1	13
1701	33	7	1	12	7	1	13
1701	34	1	1	12	1	1	13
1701	35	2.5	1	12	2.5	1	13
1701	36	5	1	12	5	1	13
1701	37	1	1	12	1	1	13
1701	38	1	1	12	1	1	13
1701	39	.5	1	12	.5	1	13
1701	40	2	1	12	1	1	13
1701	41	2	1	12	2	1	13
1701	42	6	1	12	6	1	13
1701	43	2	1	12	2	1	13
1701	44	3	1	12	3	1	13
1701	45	0	16	12	 	 	 
1701	46	40	1	12	40	1	13
1701	61	6.5	1	12	6.5	1	13
1701	70	6	1	12	5.80000019073486	1	13
1702	1	1.79999995231628	1	2	2	1	9
1702	2	45	1	2	40	1	9
1702	3	15	1	2	15	1	9
1702	4	15	1	2	15	1	9
1702	5	30	1	2	25	1	9
1702	6	22	1	2	22	1	9
1702	7	.5	10	4	1	9	13
1702	8	.0299999993294477	10	4	.100000001490116	9	13
1702	9	.150000005960464	10	4	.200000002980232	9	13
1702	10	.0799999982118607	10	4	.200000002980232	9	13
1702	11	2.5	14	10	2.59999990463257	14	14
1702	12	3	14	10	2.79999995231628	14	14
1702	13	0	16	10	 	 	 
1702	15	1.20000004768372	14	10	1.20000004768372	14	14
1702	16	3	14	10	3.09999990463257	14	14
1702	17	3	14	11	3	14	10
1702	18	0	16	10	 	 	 
1702	19	1.29999995231628	14	10	1.20000004768372	14	14
1702	20	10	14	10	14	14	14
1702	21	1	15	10	1.20000004768372	14	14
