CHILDID	LINECODE	ID	PAYMT	MONTHS	DAYS	actcode
IN071029	1	2	2	4	2	1
IN071029	2	2	1	4	2	1
IN071029	3	2	1	6	2	1
IN071029	4	3	2	4	2	1
IN071029	5	3	1	3	2	1
IN071029	6	3	1	4	2	1
IN071030	1	1	1	8	1	1
IN071030	2	2	1	6	2	1
IN071030	3	3	1	3	2	1
IN071031	1	2	2	8	2	1
IN071031	2	2	1	3	2	60
IN071031	3	3	2	6	2	1
IN071031	4	3	1	3	2	1
IN071032	1	1	1	11	1	28
IN071032	2	2	2	6	2	1
IN071032	3	2	1	3	2	1
IN071033	1	1	1	12	1	93
IN071033	2	2	2	2	1	1
IN071033	3	2	2	1	2	1
IN071034	1	2	2	5	2	1
IN071034	2	2	1	3	2	1
IN071034	3	2	1	2	2	45
IN071034	4	3	2	5	2	1
IN071034	5	3	1	3	2	1
IN071034	6	4	2	4	2	61
IN071035	1	1	2	3	1	1
IN071035	2	2	2	3	1	1
IN071035	3	3	1	4	1	45
IN071035	4	3	2	2	1	1
IN071035	5	5	2	3	1	1
IN071035	6	6	1	3	1	1
IN071036	1	1	2	6	1	1
IN071036	2	2	2	3	2	1
IN071036	3	1	1	1	2	1
IN071037	1	1	2	1	2	1
IN071037	2	1	1	2	2	1
IN071037	3	2	1	2	2	1
IN071038	1	3	2	2	1	1
IN071038	2	3	2	10	1	1
IN071038	3	4	2	2	1	1
IN071038	4	4	1	3	1	1
IN071039	1	1	2	12	1	1
IN071039	2	3	1	10	1	1
IN071039	3	4	1	12	1	1
IN071039	4	5	1	12	1	1
IN071040	1	1	2	12	1	74
IN071041	1	2	2	4	2	1
IN071041	2	2	2	10	2	55
IN071042	1	1	2	8	2	1
IN071042	2	1	1	5	2	1
IN071042	3	2	2	6	2	1
IN071043	1	1	2	1	2	1
IN071043	2	1	1	10	2	1
IN071043	3	3	2	1	2	1
IN071043	4	3	1	10	2	1
IN071043	5	5	2	1	2	1
IN071043	6	5	1	10	2	1
IN071043	7	9	2	1	2	1
IN071044	1	1	2	3	1	1
IN071044	2	3	2	3	1	1
IN071044	3	3	2	6	2	52
IN071045	1	1	2	6	2	1
IN071045	2	1	1	4	2	1
IN071045	3	1	2	5	2	5
IN071045	4	2	2	4	2	1
IN071045	5	2	1	4	2	1
IN071045	6	2	2	5	2	5
IN071046	1	1	1	12	3	45
IN071046	2	2	1	2	2	1
IN071047	1	1	1	3	2	1
IN071047	2	1	2	12	2	52
IN071047	3	2	1	3	2	1
IN071048	1	1	2	6	1	1
IN071048	2	2	2	6	2	1
IN071049	1	1	1	12	1	80
IN071050	1	1	2	12	2	66
IN071050	2	2	1	1	2	1
IN081001	1	1	1	5	2	1
IN081001	2	2	1	2	2	1
IN081001	3	2	1	6	2	45
IN081001	4	3	1	5	1	1
IN081002	1	1	1	3	2	1
IN081002	2	1	1	7	1	26
IN081002	3	2	1	9	2	1
IN081003	1	1	1	8	2	45
IN081003	2	1	1	4	3	1
IN081003	3	2	1	8	2	1
IN081003	4	2	2	2	1	1
IN081004	1	1	1	10	3	1
IN081004	2	2	1	8	2	1
IN081004	3	3	1	12	1	36
IN081005	1	1	1	6	1	1
IN081005	2	2	1	6	1	1
IN081006	1	1	1	12	1	75
IN081006	2	2	1	9	2	1
IN081006	3	2	1	12	1	1
IN081007	1	1	1	1	3	1
IN081007	2	2	1	1	2	1
IN081008	1	1	1	1	3	1
IN081008	2	1	1	7	1	97
IN081009	1	2	2	12	2	85
IN081009	2	3	2	12	1	65
IN081010	1	1	1	2	2	1
IN081010	2	1	1	7	1	26
IN081010	3	2	1	8	2	1
IN081011	1	1	2	4	3	1
IN081011	2	1	1	4	2	1
IN081011	3	2	2	4	2	1
IN081011	4	2	1	4	2	1
IN081011	5	3	1	12	1	1
IN081011	6	4	1	12	3	17
IN081011	7	5	1	12	2	95
IN081012	1	1	2	12	2	1
IN081012	2	2	2	12	2	1
IN081013	1	1	1	6	2	1
IN081013	2	2	1	2	2	26
IN081014	1	2	1	8	2	1
IN081015	1	1	1	12	1	93
IN081015	2	2	1	12	1	93
IN081015	3	4	1	12	1	93
IN081016	1	1	1	12	2	1
IN081016	2	2	1	12	1	1
IN081016	3	4	1	12	2	1
IN081017	1	1	1	8	2	1
IN081017	2	2	1	6	2	1
IN081017	3	3	2	12	1	1
IN081018	1	1	1	6	3	1
IN081018	2	1	2	6	2	19
IN081018	3	2	1	12	2	19
IN081018	4	3	1	6	3	1
IN081018	5	3	2	6	2	19
IN081019	1	1	1	12	1	93
IN081019	2	2	1	12	1	93
IN081020	1	3	2	6	2	1
IN081020	2	4	2	6	2	1
IN081021	1	1	2	12	2	1
IN081021	2	1	1	6	2	1
IN081021	3	2	2	12	1	1
IN081022	1	1	2	12	1	93
IN081022	2	2	2	12	1	93
IN081023	1	1	2	5	2	1
IN081023	2	2	2	6	1	1
IN081023	3	1	1	3	2	1
IN081023	4	2	1	4	2	1
IN081023	5	1	2	12	1	1
IN081024	1	2	2	8	2	1
IN081024	2	3	2	9	1	1
IN081024	3	3	1	5	2	1
IN081025	1	1	2	8	2	1
IN081025	2	2	2	4	1	1
IN081025	3	2	2	12	1	1
IN081026	1	2	1	12	2	93
IN081026	2	2	1	2	1	92
IN081026	3	3	2	12	1	1
IN081026	4	2	2	4	2	1
IN081027	1	1	2	12	2	1
IN081027	2	2	2	12	2	1
IN081027	3	2	2	12	1	1
IN081028	1	1	2	12	3	93
IN081028	2	1	2	8	2	92
IN081028	3	2	1	8	2	1
IN081028	4	2	2	12	1	1
IN081029	1	1	2	8	1	1
IN081029	2	2	2	8	2	1
IN081030	1	1	1	12	2	1
IN081031	1	1	2	12	1	93
IN081031	2	2	1	6	2	1
IN081031	3	2	2	12	1	1
IN081032	1	1	1	12	2	1
IN081032	2	2	1	6	2	1
IN081032	3	2	2	12	1	1
IN081033	1	1	1	8	2	1
IN081033	2	2	1	8	2	1
IN081033	3	1	1	4	1	1
IN081033	4	2	1	4	1	1
IN081034	1	2	1	12	1	1
IN081034	2	3	1	12	1	1
IN081034	3	2	1	4	2	1
IN081034	4	3	1	12	1	1
IN081035	1	1	1	8	2	1
IN081035	2	2	1	8	2	1
IN081035	3	2	2	12	1	1
IN081035	4	3	1	12	1	60
IN081036	1	3	1	6	2	1
IN081036	2	4	1	8	2	1
IN081036	3	5	1	12	1	60
IN081036	4	6	1	5	2	1
IN081036	5	7	1	8	2	1
IN081036	6	8	1	9	2	1
IN081036	7	9	1	4	2	1
IN081037	1	1	1	6	2	1
IN081037	2	2	1	12	1	50
IN081037	3	3	2	12	1	17
IN081037	4	1	2	6	2	1
IN081038	1	2	2	6	1	1
IN081038	2	3	2	12	1	1
IN081038	3	3	2	6	1	1
IN081039	1	2	2	6	1	1
IN081039	2	3	2	6	1	1
IN081039	3	4	2	12	1	1
IN081040	1	1	1	6	1	1
IN081040	2	2	2	4	2	1
IN081040	3	2	1	4	2	1
IN081041	1	1	2	6	2	1
IN081041	2	2	2	6	2	1
IN081041	3	3	2	12	1	1
IN081042	1	1	1	12	2	1
IN081042	2	2	1	12	2	1
IN081043	1	1	2	12	1	1
IN081043	2	2	2	4	2	1
IN081043	3	2	2	12	1	1
IN081043	4	1	2	12	3	1
IN081044	1	1	1	12	1	85
IN081044	2	1	2	3	3	1
IN081044	3	2	2	3	3	1
IN081044	4	2	2	12	3	17
IN081045	1	1	2	4	3	1
IN081045	2	1	2	12	1	60
IN081045	3	2	2	12	1	1
IN081046	1	1	1	8	2	1
IN081046	2	2	1	6	2	1
IN081047	1	1	2	6	1	1
IN081047	2	1	2	4	2	1
IN081047	3	2	2	8	2	1
IN081047	4	2	2	4	2	1
IN081047	5	3	2	6	2	1
IN081047	6	3	2	12	1	1
IN081048	1	2	1	12	2	93
IN081048	2	3	1	12	2	93
IN081048	3	4	1	8	1	93
IN081048	4	5	1	6	2	93
IN081049	1	1	2	6	1	1
IN081049	2	1	2	12	1	1
IN081049	3	2	2	12	1	1
IN081050	1	1	1	12	2	74
IN081050	2	1	2	12	2	93
IN091001	1	1	1	12	2	1
IN091001	2	1	2	12	1	1
IN091002	1	1	2	8	2	1
IN091002	2	2	2	6	2	1
IN091003	1	1	1	12	2	1
IN091003	2	2	2	12	1	1
IN091004	1	1	2	12	1	1
IN091004	2	2	2	6	2	1
IN091004	3	2	2	8	1	1
IN091005	1	1	1	4	2	1
IN091005	2	1	1	7	2	1
IN091005	3	2	1	4	2	1
IN091006	1	1	1	12	2	1
IN091006	2	2	1	12	3	1
IN091007	1	1	1	12	2	1
IN091007	2	2	1	12	2	1
IN091007	3	3	1	12	3	1
IN091007	4	2	2	12	1	1
IN091008	1	1	2	8	1	1
IN091008	2	2	2	6	2	1
IN091009	1	1	1	5	2	1
IN091009	2	1	1	6	2	71
IN091009	3	2	1	6	2	1
IN091010	1	1	2	8	2	1
IN091010	2	2	2	10	1	1
IN091010	3	2	2	12	2	1
IN091011	1	1	1	6	2	1
IN091011	2	2	1	6	2	1
IN091011	3	3	1	5	2	1
IN091012	1	1	1	12	2	1
IN091012	2	2	1	12	2	1
IN091013	1	1	1	6	2	1
IN091013	2	1	2	6	2	1
IN091014	1	1	1	7	2	26
IN091014	2	1	1	4	2	1
IN091014	3	2	2	2	2	1
IN091014	4	2	1	4	2	1
IN091014	5	3	1	6	2	26
IN091014	6	3	1	4	2	1
IN091014	7	3	2	3	3	1
IN091015	1	1	2	5	1	1
IN091015	2	2	2	6	2	1
IN091015	3	2	2	12	1	1
IN091016	1	3	2	8	2	1
IN091016	2	4	2	6	2	1
IN091016	3	2	2	12	1	1
IN091017	1	1	2	5	2	1
IN091017	2	1	1	5	2	1
IN091017	3	2	2	6	2	1
IN091017	4	2	1	5	2	1
IN091018	1	2	1	12	2	1
IN091018	2	3	1	12	2	1
IN091018	3	4	1	12	2	1
IN091018	4	5	1	12	2	1
IN091019	1	1	1	8	2	1
IN091019	2	2	1	6	2	1
IN091020	1	2	2	12	2	1
IN091020	2	3	2	12	1	1
IN091020	3	4	1	12	1	74
IN091020	4	5	2	6	2	1
IN091020	5	6	2	8	1	1
IN091020	6	7	2	12	1	1
IN091021	1	2	2	5	1	1
IN091021	2	2	1	4	2	1
IN091021	3	3	2	6	1	1
IN091021	4	3	1	3	2	1
IN091021	5	1	2	12	1	1
IN091021	6	2	2	12	1	1
IN091022	1	1	1	5	2	1
IN091022	2	2	1	6	2	1
IN091023	1	1	2	12	1	1
IN091023	2	2	2	12	2	1
IN091024	1	1	1	12	1	60
IN091024	2	2	2	12	1	1
IN091024	3	2	2	12	1	1
IN091025	1	1	1	12	2	60
IN091025	2	2	2	4	2	1
IN091026	1	1	1	12	2	45
IN091026	2	2	1	12	2	1
IN091027	1	1	2	12	1	1
IN091027	2	2	1	6	2	1
IN091027	3	3	1	6	2	1
IN091028	1	1	1	12	1	74
IN091028	2	2	2	6	2	1
IN091029	1	1	1	4	2	1
IN091029	2	2	1	5	2	1
IN091030	1	1	2	8	2	1
IN091030	2	2	2	8	2	1
IN091031	1	2	2	6	2	1
IN091031	2	3	2	8	2	1
IN091031	3	1	2	12	1	1
IN091032	1	1	2	8	2	1
IN091032	2	2	2	8	2	1
IN091032	3	3	2	12	2	74
IN091032	4	4	2	12	1	1
IN091033	1	1	2	6	2	1
IN091033	2	2	2	8	2	74
IN091033	3	3	2	12	1	1
IN091034	1	1	1	12	2	1
IN091034	2	2	1	12	2	1
IN091035	1	1	1	4	2	1
IN091035	2	2	1	6	2	1
IN091036	1	1	2	4	1	1
IN091036	2	1	1	6	2	1
IN091036	3	2	2	5	2	1
IN091036	4	2	1	3	2	1
IN091036	5	4	1	6	2	1
IN091037	1	1	1	12	2	1
IN091037	2	2	1	12	2	1
IN091038	1	3	2	6	1	1
IN091038	2	3	1	6	2	1
IN091038	3	4	2	10	1	1
IN091039	1	1	1	6	2	1
IN091039	2	1	2	6	2	1
IN091040	1	1	2	4	1	1
IN091040	2	1	1	6	2	1
IN091040	3	2	1	3	2	1
IN091040	4	2	2	4	2	1
IN091040	5	3	2	4	2	1
IN091040	6	4	1	7	2	1
IN091041	1	1	1	6	2	1
IN091041	2	2	2	12	1	1
IN091041	3	4	2	12	1	1
IN091042	1	1	2	12	2	1
IN091042	2	2	2	12	2	93
IN091042	3	3	2	12	2	93
IN091042	4	4	2	12	1	1
IN091043	1	1	2	12	2	1
IN091043	2	2	2	12	2	1
IN091044	1	1	2	4	1	1
IN091044	2	1	1	6	2	1
IN091044	3	2	2	3	2	1
IN091044	4	2	1	6	2	1
IN091045	1	1	1	10	2	1
IN091045	2	2	1	8	2	1
IN091046	1	1	2	6	2	1
IN091046	2	2	2	5	2	1
IN091046	3	2	2	12	1	1
IN091047	1	2	1	12	2	1
IN091047	2	3	1	12	2	1
IN091047	3	2	2	6	2	1
IN091047	4	3	2	6	2	1
IN091048	1	1	1	12	2	1
IN091048	2	2	1	12	2	1
IN091048	3	3	1	12	2	1
IN091049	1	2	2	6	2	17
IN091049	2	4	2	6	2	17
IN091049	3	5	2	6	2	17
IN091050	1	1	2	12	1	51
IN101001	1	1	1	12	1	75
IN101002	1	1	1	12	1	75
IN101003	1	2	1	12	1	60
IN101004	1	1	1	12	1	74
IN101004	2	2	1	12	1	80
IN101005	1	3	1	12	1	92
IN101005	2	5	2	12	1	52
IN101006	1	2	2	12	1	60
IN101006	2	4	2	12	1	75
IN101007	1	1	1	12	1	75
IN101008	1	1	2	12	1	55
IN101008	2	2	2	12	1	17
IN101009	1	1	1	12	1	74
IN101010	1	1	2	12	1	74
IN101011	1	1	1	12	1	75
IN101011	2	3	1	12	1	74
IN101012	1	2	1	12	1	75
IN101012	2	3	1	12	1	80
IN101013	1	2	1	12	1	60
IN101014	1	1	2	12	1	50
IN101015	1	1	1	12	2	45
IN101015	2	2	1	12	1	93
IN101015	3	3	1	12	2	50
IN101016	1	1	1	12	2	60
IN101017	1	1	2	12	1	36
IN101018	1	1	1	12	1	74
IN101019	1	1	2	12	1	27
IN101019	2	2	2	10	2	27
IN101020	1	1	2	12	1	50
IN101021	1	1	2	11	1	93
IN101022	1	1	2	12	1	93
IN101022	2	2	1	8	2	93
IN101023	1	3	1	12	1	75
IN101024	1	1	1	12	2	80
IN101025	1	1	1	12	1	60
IN101026	1	1	1	12	1	75
IN101027	1	2	1	12	2	45
IN101027	2	3	2	12	2	17
IN101028	1	1	1	12	1	36
IN101028	2	2	1	12	1	80
IN101029	1	1	2	12	1	52
IN101029	2	2	1	12	2	95
IN101030	1	1	1	12	1	60
IN101031	1	1	2	12	1	60
IN101032	1	2	1	12	1	85
IN101032	2	3	1	12	1	85
IN101032	3	4	1	9	2	85
IN101033	1	1	2	12	1	74
IN101034	1	1	2	12	1	74
IN101034	2	3	2	12	1	52
IN101035	1	1	1	12	2	93
IN101035	2	2	2	12	2	17
IN101035	3	3	2	12	2	17
IN101036	1	1	1	12	1	93
IN101037	1	1	1	12	2	93
IN101037	2	2	1	6	2	45
IN101038	1	1	2	12	1	74
IN101038	2	3	2	12	1	74
IN101039	1	1	1	12	1	93
IN101039	2	2	1	12	1	75
IN101039	3	3	1	10	2	75
IN101040	1	1	2	12	1	52
IN101040	2	2	2	8	2	45
IN101041	1	1	2	12	1	74
IN101041	2	2	1	12	2	17
IN101042	1	1	1	12	1	60
IN101043	1	1	1	12	1	93
IN101043	2	2	2	6	2	74
IN101044	1	1	1	12	1	93
IN101045	1	1	2	12	2	60
IN101046	1	1	1	12	1	93
IN101046	2	2	2	6	2	45
IN101047	1	1	1	8	2	93
IN101048	1	1	1	8	1	45
IN101048	2	2	1	6	2	45
IN101049	1	1	1	9	1	45
IN101049	2	2	1	6	2	45
IN101050	1	1	1	12	1	93
IN111001	1	1	2	12	2	1
IN111001	2	1	1	12	3	1
IN111001	3	2	2	12	2	1
IN111001	4	2	1	12	3	1
IN111002	1	1	2	6	3	1
IN111002	2	1	1	9	2	1
IN111002	3	2	1	9	2	1
IN111002	4	3	1	12	1	1
IN111003	1	1	2	8	1	1
IN111003	2	1	1	3	2	1
IN111003	3	2	2	8	1	1
IN111004	1	1	1	12	1	75
IN111004	2	2	2	6	2	1
IN111005	1	1	2	6	2	1
IN111005	2	1	1	6	3	1
IN111005	3	3	1	8	2	1
IN111006	1	1	2	12	3	1
IN111006	2	1	1	12	2	1
IN111006	3	2	2	12	3	1
IN111006	4	2	1	12	2	1
IN111006	5	3	2	12	3	1
IN111006	6	3	1	12	2	1
IN111006	7	4	2	12	3	1
IN111006	8	4	1	12	2	1
IN111006	9	5	2	12	3	1
IN111006	10	5	1	12	2	1
IN111007	1	1	2	12	2	93
IN111007	2	2	2	12	2	93
IN111007	3	3	2	12	2	93
IN111007	4	4	2	12	2	93
IN111008	1	1	2	7	1	1
IN111008	2	1	1	8	2	1
IN111008	3	2	2	7	1	1
IN111008	4	2	1	8	2	1
IN111009	1	1	2	6	2	1
IN111009	2	1	1	6	2	1
IN111010	1	1	2	7	2	1
IN111010	2	1	1	8	1	1
IN111011	1	1	2	8	1	1
IN111011	2	1	1	0	2	60
IN111011	3	2	2	8	1	1
IN111011	4	2	1	3	2	1
IN111012	1	1	2	4	2	1
IN111012	2	1	1	6	2	1
IN111012	3	1	1	2	2	74
IN111012	4	2	2	4	2	1
IN111012	5	2	1	6	2	1
IN111012	6	2	1	2	2	74
IN111013	1	1	2	10	3	1
IN111013	2	1	1	12	2	1
IN111013	3	1	2	12	2	52
IN111013	4	2	2	10	3	1
IN111013	5	2	1	12	2	1
IN111013	6	3	2	12	2	52
IN111014	1	1	2	6	2	1
IN111014	2	2	2	6	3	1
IN111014	3	3	2	6	3	1
IN111015	1	1	1	8	2	1
IN111015	2	2	1	8	1	1
IN111015	3	3	1	8	2	1
IN111015	4	4	99	1	3	1
IN111016	1	1	2	12	3	1
IN111016	2	1	1	12	2	1
IN111016	3	2	2	6	3	1
IN111016	4	2	1	12	2	1
IN111016	5	3	2	6	3	1
IN111016	6	3	1	12	2	1
IN111016	7	3	1	6	3	45
IN111016	8	4	1	12	2	1
IN111016	9	4	1	6	3	1
IN111017	1	1	2	4	3	1
IN111017	2	1	1	6	2	1
IN111017	3	2	1	5	2	1
IN111017	4	3	1	12	1	1
IN111018	1	2	2	8	1	1
IN111018	2	2	1	4	1	62
IN111018	3	3	2	8	1	1
IN111019	1	1	2	6	3	1
IN111019	2	2	2	6	3	1
IN111019	3	3	2	8	2	1
IN111019	4	4	2	6	2	1
IN111019	5	5	2	8	2	1
IN111019	6	6	1	12	1	17
IN111020	1	1	1	6	2	1
IN111020	2	2	1	7	2	1
IN111020	3	3	1	7	2	1
IN111021	1	1	2	8	1	1
IN111021	2	2	2	6	2	1
IN111021	3	2	1	6	2	1
IN111021	4	4	1	6	1	1
IN111021	5	4	1	6	1	45
IN111022	1	1	2	6	1	1
IN111022	2	2	2	6	2	1
IN111022	3	2	1	8	2	1
IN111022	4	3	2	6	1	1
IN111022	5	3	1	6	1	1
IN111022	6	4	1	6	1	1
IN111022	7	4	1	8	2	1
IN111022	8	5	2	6	1	1
IN111022	9	5	1	8	2	1
IN111023	1	2	2	6	2	1
IN111023	2	2	1	4	3	1
IN111023	3	3	1	8	2	1
IN111024	1	1	2	6	3	1
IN111024	2	1	1	6	2	1
IN111024	3	2	2	6	3	1
IN111024	4	2	1	6	2	1
IN111025	1	1	2	6	3	1
IN111025	2	1	1	12	2	1
IN111025	3	2	2	6	3	1
IN111025	4	2	1	12	2	1
IN111026	1	2	2	7	2	1
IN111026	2	3	2	6	2	1
IN111026	3	3	1	7	2	1
IN111026	4	4	2	10	1	1
IN111026	5	5	2	5	2	1
IN111026	6	5	1	7	2	1
IN111027	1	1	2	7	2	1
IN111027	2	2	2	7	2	1
IN111027	3	2	1	6	2	1
IN111027	4	3	2	6	2	1
IN111027	5	3	1	7	2	1
IN111028	1	2	2	6	3	1
IN111028	2	2	1	6	2	1
IN111028	3	3	2	6	3	1
IN111028	4	3	1	6	2	1
IN111028	5	4	2	6	3	1
IN111028	6	4	1	4	2	1
IN111029	1	1	2	6	2	1
IN111029	2	1	1	6	2	1
IN111029	3	2	2	6	2	1
IN111029	4	2	1	4	2	1
IN111030	1	1	2	6	3	1
IN111030	2	1	1	4	2	1
IN111030	3	2	2	6	2	1
IN111030	4	2	1	6	4	1
IN111031	1	1	2	6	2	1
IN111031	2	1	1	8	2	1
IN111031	3	2	2	6	2	1
IN111031	4	2	1	8	2	1
IN111032	1	2	2	6	3	1
IN111032	2	2	1	12	2	1
IN111032	3	3	2	6	3	1
IN111032	4	3	1	12	2	1
IN111033	1	1	2	6	1	1
IN111033	2	1	1	3	2	1
IN111033	3	2	2	6	2	1
IN111033	4	2	1	5	2	1
IN111033	5	3	2	5	2	1
IN111033	6	3	1	5	2	1
IN111034	1	1	2	7	2	1
IN111034	2	1	1	6	2	1
IN111034	3	2	2	7	2	1
IN111034	4	2	1	7	2	1
IN111035	1	1	2	6	3	1
IN111035	2	1	1	12	2	1
IN111035	3	2	2	6	3	1
IN111035	4	2	1	12	2	1
IN111036	1	1	2	6	3	1
IN111036	2	2	2	8	2	1
IN111036	3	2	1	8	2	1
IN111037	1	2	2	6	2	1
IN111037	2	3	2	6	2	1
IN111037	3	4	2	8	2	1
IN111037	4	5	2	6	2	1
IN111038	1	2	2	6	2	1
IN111038	2	2	1	4	3	1
IN111038	3	3	2	6	2	1
IN111038	4	3	1	6	4	1
IN111038	5	4	2	6	2	1
IN111038	6	4	1	4	3	1
IN111039	1	1	2	8	1	1
IN111039	2	2	2	8	1	1
IN111040	1	2	2	10	1	1
IN111040	2	3	2	8	2	1
IN111040	3	4	2	9	1	1
IN111040	4	5	2	9	1	1
IN111040	5	6	2	12	3	17
IN111040	6	7	2	7	2	1
IN111041	1	1	2	6	2	1
IN111041	2	1	1	8	1	1
IN111041	3	2	2	6	2	1
IN111041	4	2	1	8	2	1
IN111043	1	3	2	6	2	1
IN111043	2	3	1	6	2	1
IN111043	3	4	2	6	2	1
IN111043	4	4	1	6	2	1
IN111044	1	1	1	6	2	1
IN111044	2	2	1	6	2	1
IN111045	1	1	2	12	2	93
IN111045	2	2	2	12	2	93
IN111045	3	3	2	12	3	93
IN111046	1	1	2	6	2	1
IN111046	2	2	2	6	2	1
IN111047	1	1	2	6	2	1
IN111047	2	1	2	12	2	1
IN111047	3	2	2	6	2	1
IN111047	4	2	1	6	2	11
IN111048	1	2	2	12	2	1
IN111048	2	3	2	12	2	1
IN111048	3	4	2	12	1	1
IN111049	1	2	1	8	2	45
IN111049	2	3	1	8	2	45
IN111049	3	3	1	4	3	1
IN111050	1	1	2	6	2	1
IN111050	2	2	2	6	2	1
IN111050	3	3	2	6	2	1
IN111050	4	4	2	6	2	1
IN111051	1	2	1	6	2	1
IN111051	2	2	2	4	2	1
IN111051	3	3	2	12	2	17
IN111051	4	3	2	3	2	1
IN111052	1	1	2	12	1	52
IN111052	2	2	2	12	1	52
IN111053	1	2	2	6	2	1
IN111053	2	3	2	6	2	1
IN111054	1	2	2	6	2	1
IN111054	2	2	1	6	2	1
IN111054	3	4	1	9	1	45
IN111054	4	5	1	9	1	45
IN111054	5	6	1	9	1	45
IN111055	1	1	1	12	2	60
IN111055	2	3	1	12	1	85
IN111055	3	5	1	12	2	60
IN111056	1	2	2	12	2	93
IN111056	2	3	1	12	1	60
IN111056	3	4	2	12	2	93
IN111056	4	5	2	12	2	93
IN111057	1	1	2	4	2	1
IN111057	2	1	1	6	2	93
IN121001	1	1	1	7	2	1
IN121001	2	2	1	8	2	1
IN121002	1	1	2	4	2	1
IN121002	2	1	1	6	2	1
IN121002	3	1	1	4	2	1
IN121002	4	2	2	4	2	1
IN121002	5	2	1	6	2	1
IN121003	1	1	2	12	2	1
IN121003	2	2	2	12	2	1
IN121004	1	1	2	4	3	1
IN121004	2	1	1	8	1	1
IN121004	3	3	1	6	2	1
IN121005	1	1	2	5	2	1
IN121005	2	1	1	8	2	1
IN121005	3	2	2	4	2	1
IN121005	4	2	1	8	2	1
IN121006	1	1	1	9	1	45
IN121006	2	2	1	6	2	1
IN121007	1	2	2	12	1	52
IN121008	1	1	1	12	2	20
IN121008	2	2	1	6	2	1
IN121009	1	1	1	10	1	60
IN121009	2	2	1	7	2	1
IN121009	3	3	1	6	2	1
IN121010	1	1	2	7	2	1
IN121011	1	1	2	12	1	1
IN121011	2	2	2	6	3	1
IN121011	3	3	1	12	1	80
IN121012	1	1	2	12	2	1
IN121012	2	2	2	12	2	1
IN121012	3	3	2	12	2	52
IN121012	4	4	1	12	2	1
IN121013	1	1	1	12	3	93
IN121013	2	2	1	12	3	93
IN121013	3	3	1	12	3	93
IN121014	1	2	2	4	2	1
IN121014	2	2	2	12	1	93
IN121014	3	3	2	4	2	1
IN121014	4	3	2	12	2	17
IN121015	1	1	2	5	2	1
IN121015	2	1	2	12	1	1
IN121015	3	2	2	5	2	1
IN121016	1	1	2	4	2	1
IN121016	2	1	1	6	2	1
IN121016	3	2	2	4	2	1
IN121016	4	2	1	5	2	1
IN121017	1	2	2	12	2	1
IN121017	2	3	1	12	1	80
IN121017	3	4	2	6	3	1
IN121017	4	5	2	12	3	1
IN121018	1	1	2	4	2	1
IN121018	2	1	1	12	1	74
IN121018	3	2	2	4	2	1
IN121019	1	1	1	12	2	93
IN121019	2	2	1	6	2	1
IN121020	1	2	2	5	2	1
IN121020	2	2	1	4	2	1
IN121021	1	1	1	12	1	80
IN121022	1	1	2	12	2	52
IN121023	1	2	2	6	3	1
IN121023	2	2	1	6	2	1
IN121023	3	3	2	6	3	1
IN121023	4	3	1	6	2	1
IN121024	1	1	2	6	3	1
IN121024	2	1	1	10	2	1
IN121024	3	2	2	6	3	1
IN121024	4	2	1	10	2	1
IN121024	5	3	2	12	1	1
IN121025	1	1	1	12	1	15
IN121025	2	2	2	6	2	1
IN121025	3	3	2	6	2	1
IN121026	1	1	2	12	1	1
IN121026	2	3	2	6	2	1
IN121026	3	4	2	6	2	1
IN121027	1	1	2	12	2	1
IN121027	2	3	2	5	2	1
IN121027	3	4	2	5	2	1
IN121028	1	1	2	5	2	1
IN121028	2	1	1	3	2	1
IN121028	3	2	2	5	2	1
IN121028	4	3	2	4	2	1
IN121028	5	4	2	5	2	1
IN121028	6	5	2	5	2	1
IN121028	7	6	2	5	2	1
IN121028	8	7	2	5	2	1
IN121028	9	9	2	5	2	1
IN121028	10	10	2	12	1	1
IN121029	1	2	2	12	3	1
IN121029	2	2	1	12	2	1
IN121029	3	3	2	6	2	1
IN121030	1	1	2	4	2	1
IN121030	2	1	1	5	2	1
IN121030	3	2	2	4	2	1
IN121030	4	2	1	5	2	1
IN121031	1	1	1	10	2	1
IN121031	2	2	1	10	2	1
IN121032	1	1	2	3	2	1
IN121032	2	1	2	12	1	17
IN121032	3	2	2	4	2	1
IN121032	4	2	1	5	2	1
IN121033	1	1	2	5	2	26
IN121033	2	1	1	3	2	1
IN121033	3	2	1	7	2	1
IN121034	1	1	1	3	2	93
IN121034	2	1	1	9	2	1
IN121034	3	2	1	9	2	1
IN121034	4	3	1	9	2	1
IN121034	5	4	1	9	2	1
IN121034	6	5	1	12	1	17
IN121035	1	1	2	6	2	1
IN121035	2	1	1	3	2	1
IN121035	3	2	2	6	2	1
IN121035	4	2	1	3	2	1
IN121036	1	1	2	6	2	1
IN121036	2	2	2	6	2	1
IN121036	3	3	2	6	2	1
IN121036	4	4	2	6	2	1
IN121036	5	5	2	12	2	1
IN121036	6	6	2	6	2	1
IN121037	1	1	2	4	2	1
IN121037	2	1	1	4	2	1
IN121037	3	2	2	4	2	1
IN121037	4	2	1	5	2	1
IN121038	1	1	2	10	2	1
IN121038	2	1	1	10	3	1
IN121038	3	2	2	10	2	1
IN121038	4	2	1	10	3	1
IN121039	1	3	2	4	2	1
