childid	id	memsex	age	relate	livhse	hsstrtr3	stryrr3	strmthr3	grader3	stillr3	whynotr3	agegrdr3	grdrpr3	perfr3	feesr3	disabr3	actr3	monthsr3	daysr3	hoursr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3	nmechsr3	neg1day	ineg1w	ineg1wag	ineg2day	ineg2w	ineg2wag
IN051016	7	2	24	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051016	8	2	18	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051016	9	1	17	7	1	1	5	2	5	0	21	10	6	4	0	0	12	10	25	8	8	0	0	0	8	0	0	8	 	 	 	 	 	 	 
IN051016	10	2	12	7	1	1	5	0	7	1	 	 	 	3	80	0	17	10	24	7	9	0	1	0	0	7	2	6	 	 	 	 	 	 	 
IN051016	28	1	9	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051016	29	2	8	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051017	0	1	15	0	1	1	5	 	10	0	21	15	10	 	0	0	13	10	30	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051017	1	1	67	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051017	2	2	58	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051017	3	1	35	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051017	4	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	13	10	30	8	 	 	 	 	 	 	 	 	 	15	 	900	0	 	 
IN051017	5	1	12	7	2	1	5	 	4	1	 	 	 	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051018	0	1	15	0	1	1	5	0	9	1	 	 	 	3	0	0	17	10	24	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051018	1	1	82	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051018	2	2	72	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051018	3	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	10	12	30	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051018	4	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051018	5	1	19	7	1	 	 	 	 	 	 	 	 	 	 	0	17	10	24	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051018	6	2	17	7	1	1	5	0	10	0	1	 	 	3	0	0	10	4	20	7	9	0	1	0	7	0	0	7	 	 	 	 	 	 	 
IN051019	0	1	15	0	1	1	5	 	5	0	 	 	 	2	 	0	12	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051019	1	2	42	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051020	0	2	15	0	1	1	5	 	9	1	 	 	 	2	0	0	17	10	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051020	1	1	45	1	1	 	 	 	 	 	 	 	 	 	 	0	5	5	25	6	 	 	 	 	 	 	 	 	 	30	 	2400	30	 	2400
IN051020	2	2	38	1	1	 	 	 	 	 	 	 	 	 	 	0	5	5	25	6	 	 	 	 	 	 	 	 	 	30	 	2400	30	 	2400
IN051020	3	1	13	7	1	1	5	 	8	1	 	 	 	2	0	0	17	10	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051020	28	1	11	7	1	1	5	 	5	1	 	 	 	2	0	0	17	10	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051021	0	1	15	0	1	1	5	2	5	1	 	 	 	3	0	0	12	10	25	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051021	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	7	10	15	4	 	 	 	 	 	 	 	 	 	20	 	1588	0	10	 
IN051021	2	2	33	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 	 	30	 	2332	6	 	455
IN051021	28	1	10	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051022	0	2	14	0	1	1	5	2	8	1	 	 	 	2	125	0	17	10	26	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051022	1	1	41	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	24	8	 	 	 	 	 	 	 	 	 	 	11	 	 	11	 
IN051022	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	5	 	 	 	 	 	 	 	 	 	5	 	300	5	 	300
IN051023	0	1	15	0	1	1	5	0	8	0	8	14	9	4	0	0	9	7	10	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051023	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	9	10	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051023	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051023	3	2	19	7	1	 	 	 	 	 	 	 	 	 	 	0	17	10	24	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051024	0	2	15	0	1	1	5	 	10	0	1	15	10	2	0	0	13	7	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051024	1	1	47	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051024	2	2	42	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051024	3	1	18	7	1	 	 	 	 	 	 	 	 	 	 	0	13	12	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051024	4	2	40	13	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051024	5	1	22	14	1	 	 	 	 	 	 	 	 	 	 	0	13	12	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051025	0	2	15	0	1	1	5	 	9	1	 	 	 	3	125	0	17	10	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051025	1	1	45	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	25	7	 	 	 	 	 	 	 	 	 	30	 	2400	30	 	2400
IN051025	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	3	 	 	 	 	 	 	 	 	 	0	11	 	0	11	 
IN051025	3	1	19	7	1	 	 	 	 	 	 	 	 	 	 	0	12	9	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051025	28	2	11	7	1	1	5	 	5	1	 	 	 	3	0	0	17	10	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051025	29	1	9	7	1	1	5	 	2	1	 	 	 	2	0	0	17	10	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051026	0	1	15	0	1	1	5	2	10	1	 	 	 	2	2000	0	17	10	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051026	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	1	6	15	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051026	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051026	3	2	12	7	1	1	5	0	6	1	 	 	 	3	0	0	17	10	24	7	9	0	0	0	0	7	2	6	 	 	 	 	 	 	 
IN051027	0	1	14	0	1	1	5	1	9	0	 	 	 	3	5000	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051027	1	1	47	1	1	 	 	 	 	 	 	 	 	 	 	0	12	8	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051027	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 	 	8	 	560	0	10	 
IN051027	3	2	19	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051027	4	2	17	7	1	1	5	0	11	0	 	 	 	2	3000	0	17	10	24	7	8	0	1	0	0	7	1	7	 	 	 	 	 	 	 
IN051028	0	1	14	0	1	1	5	0	7	0	21	12	8	 	 	0	12	12	15	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051028	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	10	8	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN051028	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	10	8	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN051028	3	1	20	7	2	 	 	 	 	 	 	 	 	 	 	0	12	12	15	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051028	4	2	19	16	2	 	 	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051028	5	2	3	19	2	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051028	6	2	0	19	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051029	0	2	14	0	1	1	6	0	9	1	 	 	 	2	5000	0	17	10	26	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051029	1	1	67	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051029	2	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	12	7	23	8	 	 	 	 	 	 	 	 	 	23	 	1380	0	3	 
IN051029	3	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	12	7	20	8	 	 	 	 	 	 	 	 	 	20	 	1200	0	3	 
IN051029	4	1	12	7	1	1	5	6	7	1	 	 	 	 	5000	0	17	10	26	9	9	0	0	0	0	9	2	4	 	 	 	 	 	 	 
IN051030	0	2	15	0	1	1	5	2	9	1	 	 	 	3	5000	0	17	10	26	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051030	1	1	75	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051030	2	2	59	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051030	3	1	45	1	1	 	 	 	 	 	 	 	 	 	 	0	1	4	30	8	 	 	 	 	 	 	 	 	 	0	1	 	0	1	 
IN051030	4	1	32	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051030	5	2	30	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	6	 	 	 	 	 	 	 	 	 	0	1	 	0	1	 
IN051030	6	1	28	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051030	7	2	13	7	1	1	5	8	7	1	 	 	 	3	5000	0	17	10	26	8	9	0	0	0	0	8	2	5	 	 	 	 	 	 	 
IN051031	0	2	15	0	1	1	5	 	10	1	 	 	 	2	5000	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051031	1	1	62	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051031	2	1	41	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051031	3	2	34	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	20	8	 	 	 	 	 	 	 	 	 	0	3	 	41	 	2396
IN051031	4	1	33	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051031	5	2	32	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051031	6	1	15	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051031	7	2	12	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051032	0	2	15	0	1	1	5	4	9	1	 	 	 	3	0	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051032	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	12	8	15	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051032	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 	 	 	 	800	8	 	477
IN051032	3	1	18	7	4	 	 	 	 	 	 	 	 	 	 	0	12	5	25	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051033	0	1	14	0	1	1	5	2	9	1	 	 	 	2	4500	0	17	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051033	1	2	66	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051033	2	1	47	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051033	3	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 	 	26	 	1919	0	10	88
IN051033	4	1	16	7	1	1	5	1	10	1	 	 	 	3	3000	0	17	10	24	8	8	0	0	0	0	8	3	5	 	 	 	 	 	 	 
IN051034	0	2	15	0	1	1	5	6	9	1	 	 	 	4	2000	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051034	1	2	76	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051034	2	1	45	1	1	 	 	 	 	 	 	 	 	 	 	0	12	12	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051034	3	2	39	1	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	0	 	 	 	 	 	 	 	 	 	0	3	 	15	 	550
IN051034	4	1	22	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051034	5	1	14	7	1	1	5	4	9	1	 	 	 	4	2000	0	17	10	25	8	9	0	1	0	0	7	1	6	 	 	 	 	 	 	 
IN051035	0	1	15	0	1	1	5	0	9	1	 	 	 	3	485	0	17	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051035	1	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051035	2	2	30	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051035	3	1	17	7	1	1	5	1	12	1	 	 	 	2	1500	0	17	10	24	7	8	0	0	0	0	7	2	7	 	 	 	 	 	 	 
IN051036	0	1	15	0	1	1	5	4	9	1	 	 	 	4	170	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051036	1	1	44	1	1	 	 	 	 	 	 	 	 	 	 	0	12	6	10	9	 	 	 	 	 	 	 	 	 	5	 	937	0	3	 
IN051036	2	2	41	1	1	 	 	 	 	 	 	 	 	 	 	0	12	6	5	9	 	 	 	 	 	 	 	 	 	5	 	937	0	3	 
IN051036	3	1	14	7	1	1	5	2	8	1	 	 	 	3	120	0	17	10	25	8	9	0	1	0	0	7	1	5	 	 	 	 	 	 	 
IN051036	4	1	13	7	1	1	5	7	6	1	 	 	 	4	30	0	17	10	25	8	9	0	1	0	0	7	1	5	 	 	 	 	 	 	 
IN051037	0	2	14	0	1	1	6	2	9	1	 	 	 	2	0	0	17	10	26	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051037	1	2	75	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051037	2	1	63	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051037	3	1	48	1	1	 	 	 	 	 	 	 	 	 	 	0	12	8	24	8	 	 	 	 	 	 	 	 	 	3	 	180	0	4	 
IN051037	4	2	43	1	1	 	 	 	 	 	 	 	 	 	 	0	12	6	20	8	 	 	 	 	 	 	 	 	 	3	 	180	0	4	 
IN051037	5	2	12	7	3	1	5	0	7	1	 	 	 	3	0	0	17	10	26	8	8	0	2	0	0	8	2	4	 	 	 	 	 	 	 
IN051038	0	2	14	0	1	1	5	2	9	1	 	 	 	1	0	0	17	10	26	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051038	1	1	49	1	1	 	 	 	 	 	 	 	 	 	 	0	13	12	25	8	 	 	 	 	 	 	 	 	 	0	1	 	0	1	 
IN051038	2	2	42	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	5	 	 	 	 	 	 	 	 	 	0	1	88	0	1	 
IN051038	3	2	22	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051038	28	1	9	7	1	1	5	 	2	1	 	 	 	1	1800	0	17	10	26	8	8	0	0	0	0	8	2	6	 	 	 	 	 	 	 
IN051039	0	2	14	0	1	1	5	 	9	1	 	 	 	2	22	0	17	10	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051039	1	2	67	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051039	2	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051039	3	2	35	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	25	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051039	4	1	32	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051039	5	1	12	7	1	1	5	 	7	1	 	 	 	3	22	0	17	10	26	7	9	0	1	0	0	7	2	5	 	 	 	 	 	 	 
IN051039	6	2	28	13	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051039	7	2	7	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051039	8	1	4	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051039	28	2	10	7	1	1	5	 	3	1	 	 	 	2	0	0	17	10	26	7	9	0	1	0	0	7	2	5	 	 	 	 	 	 	 
IN051040	0	2	14	0	1	1	5	 	9	1	 	 	 	3	0	0	17	10	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051040	1	1	67	6	1	 	 	 	 	 	 	 	 	 	 	0	5	8	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051040	2	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	26	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051040	3	2	39	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051040	4	2	18	7	1	 	 	 	 	 	 	 	 	 	 	0	17	10	26	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051041	0	1	15	0	1	1	5	2	9	1	 	 	 	3	380	0	17	4	10	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051041	1	2	72	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051041	2	1	46	1	1	 	 	 	 	 	 	 	 	 	 	0	1	5	15	6	 	 	 	 	 	 	 	 	 	35	 	2450	0	10	 
IN051041	3	2	42	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051041	4	1	23	7	1	 	 	 	 	 	 	 	 	 	 	0	12	8	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051041	5	1	20	7	1	 	 	 	 	 	 	 	 	 	 	0	12	8	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051042	0	1	15	0	1	1	5	 	9	1	 	 	 	2	0	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051042	1	1	42	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051042	2	2	35	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051042	3	1	17	7	1	1	5	 	11	1	 	 	 	2	1200	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051043	0	1	14	0	1	1	5	1	9	1	 	 	 	3	2700	0	17	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051043	1	2	71	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051043	2	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	13	12	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051043	3	2	34	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	3	 	 	 	 	 	 	 	 	 	40	 	2336	10	 	623
IN051043	4	1	13	7	1	1	5	0	8	1	 	 	 	3	0	0	17	10	24	7	9	0	0	0	0	7	1	7	 	 	 	 	 	 	 
IN051044	0	2	15	0	1	1	5	4	10	1	 	 	 	2	350	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051044	1	1	67	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051044	2	2	62	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051044	3	2	59	5	1	 	 	 	 	 	 	 	 	 	 	0	13	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051044	4	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	10	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051044	5	1	31	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051044	6	1	22	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051044	28	2	10	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051045	0	2	15	0	1	1	5	4	8	1	 	 	 	2	0	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051045	1	2	87	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051045	2	1	52	1	1	 	 	 	 	 	 	 	 	 	 	0	13	12	25	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051045	3	2	43	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051045	4	2	25	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051046	0	1	15	0	1	1	6	0	7	0	21	13	8	 	0	0	12	10	24	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051046	1	2	75	6	1	 	 	 	 	 	 	 	 	 	 	0	15	10	28	8	 	 	 	 	 	 	 	 	 	17	 	850	2	 	100
IN051046	2	1	52	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	20	8	 	 	 	 	 	 	 	 	 	0	10	0	0	10	0
IN051046	3	2	45	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	20	8	 	 	 	 	 	 	 	 	 	4	 	240	4	 	200
IN051046	4	2	21	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051046	5	1	9	16	1	1	5	0	3	1	 	 	 	2	0	0	17	10	24	8	12	0	0	0	0	9	1	2	 	 	 	 	 	 	 
IN051047	0	1	15	0	1	1	5	2	4	0	8	9	5	4	0	0	12	10	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051047	1	1	57	1	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051047	2	2	52	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	3	 	 	 	 	 	 	 	 	 	15	 	1050	0	10	 
IN051047	3	1	25	7	1	 	 	 	 	 	 	 	 	 	 	0	12	10	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051047	4	2	20	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051047	5	2	16	14	1	1	5	0	5	0	8	10	5	4	0	0	15	12	30	2	9	0	2	1	0	0	0	12	 	 	 	 	 	 	 
IN051047	6	2	4	14	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051048	0	1	15	0	1	1	5	2	11	1	 	 	 	2	3600	0	17	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051048	1	1	59	6	1	 	 	 	 	 	 	 	 	 	 	0	4	10	20	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051048	2	2	57	6	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051048	3	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	1	6	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN051048	4	2	38	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	3	 	 	 	 	 	 	 	 	 	25	 	1750	0	10	 
IN051048	5	1	17	7	1	1	5	0	4	0	8	9	5	4	0	0	1	6	20	4	9	0	0	5	0	0	0	10	 	15	 	1050	0	10	 
