CHILDCODE	FVVLIDR5	FVVALR5	SLVALR5
71019	3	1	5000
71019	4	12	3000
71019	5	8	3000
71020	1	4	10000
71020	2	12	4000
71020	3	1	3000
71020	4	5	900
71020	5	7	100
71021	1	4	20000
71021	2	14	3000
71021	3	7	2000
71021	4	13	500
71021	5	10	100
71023	1	4	8000
71023	2	1	3000
71023	3	12	2000
71023	4	13	800
71023	5	8	500
71024	1	4	40000
71024	2	14	25000
71024	3	12	5500
71024	4	7	5000
71024	5	16	3000
71025	1	4	1000
71025	2	7	600
71025	3	10	300
71025	4	1	200
71025	5	11	150
71026	1	4	10000
71026	2	8	2500
71026	3	1	1200
71026	4	7	1000
71026	5	11	800
71027	1	4	40000
71027	2	14	10000
71027	3	7	5000
71027	4	12	500
71027	5	13	100
71028	1	4	20000
71028	2	7	5000
71028	3	12	500
71028	4	1	500
71028	5	5	400
71029	1	4	25000
71029	2	7	3500
71029	3	88	 
71029	4	88	 
71029	5	88	 
71031	1	7	1500
71031	2	8	1200
71031	3	4	1000
71031	4	12	700
71031	5	1	300
71032	1	4	10000
71032	2	11	1000
71032	3	7	800
71032	4	1	700
71032	5	10	200
71033	1	4	30000
71033	2	8	8000
71033	3	12	3000
71033	4	1	1000
71033	5	7	800
71034	1	4	50000
71034	2	1	10000
71034	3	12	4000
71034	4	7	2500
71034	5	13	100
71035	1	4	50000
71035	2	8	20000
71035	3	11	12000
71035	4	12	2000
71035	5	1	500
71036	1	4	5000
71036	2	7	300
71036	3	1	200
71036	4	10	50
71036	5	11	50
71037	1	4	25000
71037	2	14	7000
71037	3	7	3500
71037	4	1	2000
71037	5	12	1000
71038	1	4	80000
71038	2	8	20000
71038	3	7	25000
71038	4	14	3000
71038	5	12	2000
71039	1	4	20000
71039	2	1	10000
71039	3	7	5000
71039	4	12	2000
71039	5	13	200
71041	1	4	20000
71041	2	9	5000
71041	3	1	5000
71041	4	14	3000
71041	5	7	3000
71042	1	4	40000
71042	2	14	15000
71042	3	7	7000
71042	4	10	300
71042	5	88	 
71043	1	4	29000
71043	2	12	2500
71043	3	7	3000
71043	4	13	1200
71043	5	11	400
71044	1	4	100000
71044	2	8	10000
71044	3	1	5000
71044	4	12	4000
71044	5	13	2000
71046	1	14	5000
71046	2	7	2500
71046	3	12	1000
71046	4	5	500
71046	5	10	500
71047	1	4	6000
71047	2	8	3000
71047	3	12	1000
71047	4	1	600
71047	5	7	500
71048	1	4	12000
71048	2	14	5000
71048	3	7	3000
71048	4	10	200
71048	5	13	50
71049	1	8	80000
71049	2	4	70000
71049	3	1	18000
71049	4	16	12000
71049	5	12	7000
71073	1	14	7000
71073	2	12	4000
71073	3	1	3700
71073	4	4	3500
71073	5	13	1800
71097	1	4	30000
71097	2	6	5000
71097	3	8	1000
71097	4	12	2000
71097	5	14	10000
71112	1	4	60000
71112	2	7	40000
71112	3	14	35000
71112	4	1	3000
71112	5	12	5000
71120	1	3	1500000
71120	2	4	150000
71120	3	1	40000
71120	4	7	30000
71120	5	14	20000
71121	1	4	4000
71121	2	12	2000
71121	3	1	1000
71121	4	7	1000
71121	5	10	500
81001	1	4	40000
81001	2	7	20000
81001	3	14	10000
81001	4	9	10000
81001	5	1	7500
81003	1	4	30000
81003	2	14	8000
81003	3	7	6000
81003	4	88	 
81003	5	88	 
81004	1	4	4000
81004	2	12	2500
81004	3	7	2500
81004	4	13	1000
81004	5	1	800
81005	1	4	30000
81005	2	7	5000
81005	3	16	3000
81005	4	1	2000
81005	5	8	1000
81006	1	4	70000
81006	2	14	8000
81006	3	12	2000
81006	4	1	1000
81006	5	7	1000
81007	1	4	35000
81007	2	7	5000
81007	3	14	3500
81007	4	12	1200
81007	5	10	100
81008	1	4	3000
81008	2	12	2000
81008	3	7	1000
81008	4	5	100
81008	5	13	100
81009	1	4	12000
81009	2	1	500
81009	3	7	200
81009	4	8	100
81009	5	88	 
81010	1	4	60000
81010	2	11	15000
81010	3	7	8000
81010	4	8	6000
81010	5	1	500
81011	1	4	3000
81011	2	5	800
81011	3	7	4000
81011	4	88	 
81011	5	88	 
81012	1	4	40000
81012	2	14	3000
81012	3	7	5000
81012	4	10	50
81012	5	88	 
81013	1	4	30000
81013	2	7	1000
81013	3	13	100
81013	4	88	 
81013	5	88	 
81017	1	4	10000
81017	2	1	2000
81017	3	12	1000
81017	4	7	800
81017	5	10	500
81018	1	4	20000
81018	2	12	3000
81018	3	7	1500
81018	4	13	100
81018	5	10	60
81019	1	4	50000
81019	2	8	10000
81019	3	7	5000
81019	4	16	5000
81019	5	12	1000
81020	1	4	20000
81020	2	8	6000
81020	3	1	5500
81020	4	7	5000
81020	5	12	2000
81021	1	4	3000
81021	2	7	500
81021	3	5	200
81021	4	1	100
81021	5	10	50
81022	1	4	5000
81022	2	7	1500
81022	3	16	1200
81022	4	1	1000
81022	5	5	500
81023	1	4	5000
81023	2	7	1500
81023	3	1	300
81023	4	5	150
81023	5	11	100
81024	1	4	3000
81024	2	7	3000
81024	3	1	800
81024	4	12	700
81024	5	8	500
81025	1	4	16000
81025	2	12	6000
81025	3	7	3000
81025	4	1	700
81025	5	10	200
81026	1	4	40000
81026	2	7	5000
81026	3	12	1000
81026	4	13	300
81026	5	1	200
81028	1	4	20000
81028	2	7	5000
81028	3	1	5000
81028	4	8	3000
81028	5	12	2000
81029	1	4	20000
81029	2	7	2400
81029	3	12	1000
81029	4	1	800
81029	5	5	500
81030	1	4	20000
81030	2	13	5000
81030	3	12	3000
81030	4	1	2000
81030	5	16	1000
81031	1	4	28000
81031	2	14	12000
81031	3	12	6000
81031	4	1	5500
81031	5	7	5000
81032	1	4	40000
81032	2	1	12000
81032	3	7	12000
81032	4	12	7000
81032	5	14	5000
81035	1	4	32000
81035	2	14	8000
81035	3	7	2000
81035	4	1	400
81035	5	5	200
81036	1	4	40000
81036	2	14	13000
81036	3	7	5000
81036	4	1	4000
81036	5	10	300
81038	1	1	10000
81038	2	16	6000
81038	3	14	5000
81038	4	4	1000
81038	5	8	500
81039	1	8	20000
81039	2	4	10000
81039	3	1	8000
81039	4	12	7000
81039	5	11	4000
81041	1	14	8000
81041	2	4	6000
81041	3	1	5500
81041	4	7	5000
81041	5	12	3000
81042	1	4	120000
81042	2	7	30000
81042	3	10	200
81042	4	88	 
81042	5	88	 
81043	1	14	6000
81043	2	4	4000
81043	3	12	3000
81043	4	7	2500
81043	5	10	200
81045	1	4	17000
81045	2	7	1500
81045	3	1	500
81045	4	5	200
81045	5	10	150
81046	1	12	3000
81046	2	1	300
81046	3	7	300
81046	4	5	200
81046	5	13	150
81047	1	4	10000
81047	2	7	2500
81047	3	12	2000
81047	4	1	300
81047	5	13	300
81049	1	4	30000
81049	2	14	5000
81049	3	7	3000
81049	4	13	800
81049	5	10	100
81050	1	4	40000
81050	2	7	10000
81050	3	16	2000
81050	4	1	500
81050	5	12	500
81073	1	4	5000
81073	2	8	2000
81073	3	7	2000
81073	4	1	1000
81073	5	11	1000
81092	1	4	40000
81092	2	7	5000
81092	3	8	5000
81092	4	1	3000
81092	5	12	3000
81105	1	4	30000
81105	2	7	10000
81105	3	12	3000
81105	4	8	3000
81105	5	1	2000
81108	1	1	200
81108	2	7	150
81108	3	5	120
81108	4	8	100
81108	5	11	50
81120	1	14	25000
81120	2	3	3000000
81120	3	4	130000
81120	4	7	40000
81120	5	9	10000
81130	1	1	300
81130	2	9	200
81130	3	5	150
81130	4	7	100
81130	5	11	100
81139	1	14	12000
81139	2	4	1000
81139	3	7	5000
81139	4	10	200
81139	5	8	255
81145	1	4	10000
81145	2	14	5000
81145	3	7	1000
81145	4	1	800
81145	5	10	500
81150	1	4	75000
81150	2	1	10000
81150	3	12	8000
81150	4	8	7000
81150	5	14	7000
81152	1	4	15000
81152	2	7	5000
81152	3	13	600
81152	4	10	300
81152	5	88	 
91001	1	4	8000
91001	2	7	1500
91001	3	1	500
91001	4	11	200
91001	5	10	100
91003	1	16	8000
91003	2	14	6000
91003	3	7	1000
91003	4	13	1000
91003	5	10	100
91005	1	14	12000
91005	2	4	8000
91005	3	7	1000
91005	4	10	200
91005	5	13	200
91006	1	4	10000
91006	2	1	500
91006	3	7	200
91006	4	11	50
91006	5	88	 
91008	1	4	30000
91008	2	11	2000
91008	3	7	300
91008	4	8	50
91008	5	88	 
91009	1	4	15000
91009	2	7	1000
91009	3	11	50
91009	4	88	 
91009	5	88	 
91010	1	4	30000
91010	2	12	5000
91010	3	11	4000
91010	4	8	3000
91010	5	7	3000
91011	1	4	30000
91011	2	7	2200
91011	3	11	500
91011	4	1	500
91011	5	16	400
91012	1	4	7000
91012	2	11	2000
91012	3	7	1000
91012	4	88	 
91012	5	88	 
91014	1	4	4000
91014	2	1	1500
91014	3	7	600
91014	4	8	500
91014	5	10	300
91015	1	4	3000
91015	2	7	200
91015	3	11	100
91015	4	88	 
91015	5	88	 
91016	1	4	3000
91016	2	7	300
91016	3	11	300
91016	4	88	 
91016	5	88	 
91017	1	1	1000
91017	2	7	1000
91017	3	11	1000
91017	4	10	100
91017	5	8	100
91019	1	10	100
91019	2	88	 
91019	3	88	 
91019	4	88	 
91019	5	88	 
91020	1	4	2000
91020	2	12	1000
91020	3	7	400
91020	4	10	100
91020	5	8	30
91021	1	4	7000
91021	2	7	500
91021	3	10	500
91021	4	11	300
91021	5	8	300
91022	1	11	3000
91022	2	4	1500
91022	3	7	800
91022	4	1	700
91022	5	12	500
91024	1	4	15000
91024	2	1	5000
91024	3	7	3000
91024	4	11	3000
91024	5	8	1000
91025	1	7	200
91025	2	10	150
91025	3	88	 
91025	4	88	 
91025	5	88	 
91026	1	4	1000
91026	2	10	100
91026	3	11	0
91026	4	88	 
91026	5	88	 
91027	1	4	20000
91027	2	12	4000
91027	3	1	4000
91027	4	7	4000
91027	5	11	3000
91028	1	4	1000
91028	2	1	500
91028	3	7	300
91028	4	10	100
91028	5	11	60
91029	1	4	1000
91029	2	10	30
91029	3	11	10
91029	4	88	 
91029	5	88	 
91030	1	4	5000
91030	2	11	2900
91030	3	1	1000
91030	4	10	450
91030	5	7	200
91031	1	4	10000
91031	2	7	800
91031	3	11	500
91031	4	88	 
91031	5	88	 
91032	1	4	16000
91032	2	1	3000
91032	3	7	1500
91032	4	11	500
91032	5	10	300
91033	1	4	7000
91033	2	7	500
91033	3	88	 
91033	4	88	 
91033	5	88	 
91036	1	4	5000
91036	2	7	200
91036	3	10	50
91036	4	11	30
91036	5	88	 
91037	1	4	3000
91037	2	8	200
91037	3	88	 
91037	4	88	 
91037	5	88	 
91039	1	4	70000
91039	2	7	5000
91039	3	8	3000
91039	4	1	1500
91039	5	11	1500
91042	1	4	25000
91042	2	7	1000
91042	3	11	500
91042	4	10	150
91042	5	88	 
91044	1	4	14000
91044	2	7	2000
91044	3	11	800
91044	4	88	 
91044	5	88	 
91045	1	4	3000
91045	2	7	2000
91045	3	11	1000
91045	4	1	400
91045	5	88	 
91046	1	4	13000
91046	2	7	3000
91046	3	12	2000
91046	4	1	1000
91046	5	11	1000
91047	1	3	700000
91047	2	4	80000
91047	3	7	10000
91047	4	14	5000
91047	5	8	3000
91048	1	4	12000
91048	2	1	5000
91048	3	11	4000
91048	4	10	3000
91048	5	13	2000
91049	1	4	2000
91049	2	7	100
91049	3	11	10
91049	4	88	 
91049	5	88	 
91052	1	4	10000
91052	2	1	2000
91052	3	8	1000
91052	4	11	800
91052	5	7	350
91053	1	4	10000
91053	2	7	500
91053	3	1	300
91053	4	10	300
91053	5	88	 
91056	1	4	20000
91056	2	7	7000
91056	3	1	3000
91056	4	11	1000
91056	5	8	500
91057	1	4	5500
91057	2	1	2500
91057	3	7	2000
91057	4	10	200
91057	5	11	300
91061	1	4	12000
91061	2	11	3000
91061	3	1	1000
91061	4	7	1000
91061	5	10	300
91062	1	4	12000
91062	2	7	2000
91062	3	11	700
91062	4	88	 
91062	5	88	 
91070	1	4	14000
91070	2	7	2300
91070	3	11	2000
91070	4	1	1000
91070	5	10	200
91071	1	4	17000
91071	2	16	700
91071	3	7	600
91071	4	11	400
91071	5	88	 
101001	1	4	10000
101001	2	11	1000
101001	3	1	600
101001	4	10	200
101001	5	88	 
101004	1	4	15000
101004	2	7	8000
101004	3	12	5000
101004	4	11	3000
101004	5	9	3000
101005	1	4	15000
101005	2	14	10000
101005	3	7	6000
101005	4	11	1000
101005	5	10	200
101010	1	4	40000
101010	2	7	10000
101010	3	16	5000
101010	4	12	3500
101010	5	13	500
101011	1	4	15000
101011	2	7	6000
101011	3	14	9000
101011	4	12	5000
101011	5	11	3000
101013	1	14	10000
101013	2	7	2000
101013	3	10	100
101013	4	88	 
101013	5	88	 
101014	1	1	26000
101014	2	4	24440
101014	3	8	80000
101014	4	7	12000
101014	5	12	4000
101015	1	4	120000
101015	2	8	12000
101015	3	11	15000
101015	4	12	6000
101015	5	14	10000
101016	1	4	14000
101016	2	14	8000
101016	3	7	5000
101016	4	11	2000
101016	5	13	600
101017	1	3	200000
101017	2	4	10000
101017	3	9	8000
101017	4	1	7000
101017	5	12	3000
101018	1	14	6000
101018	2	11	5000
101018	3	7	2000
101018	4	10	1500
101018	5	16	500
101019	1	3	200000
101019	2	4	40000
101019	3	9	8000
101019	4	1	6000
101019	5	7	5000
101020	1	4	12000
101020	2	12	2000
101020	3	1	1500
101020	4	11	1500
101020	5	7	1000
101021	1	4	14000
101021	2	11	9000
101021	3	8	4000
101021	4	7	3000
101021	5	1	1000
101022	1	4	10000
101022	2	12	3000
101022	3	9	3000
101022	4	13	2500
101022	5	7	2000
101024	1	4	10000
101024	2	10	400
101024	3	7	400
101024	4	11	300
101024	5	88	 
101025	1	4	13000
101025	2	7	6000
101025	3	11	5000
101025	4	8	3000
101025	5	12	1500
101027	1	4	15000
101027	2	12	3500
101027	3	7	2500
101027	4	1	2000
101027	5	11	1500
101028	1	4	45000
101028	2	7	12000
101028	3	11	4000
101028	4	8	4000
101028	5	1	3000
101030	1	4	35000
101030	2	9	10000
101030	3	11	8000
101030	4	7	7000
101030	5	12	3000
101031	1	3	7500000
101031	2	4	40000
101031	3	9	70000
101031	4	7	30000
101031	5	1	20000
101034	1	4	10000
101034	2	14	6000
101034	3	12	3000
101034	4	16	2500
101034	5	13	1500
101035	1	4	25000
101035	2	16	8000
101035	3	11	5000
101035	4	7	1500
101035	5	12	1200
101036	1	4	30000
101036	2	12	4000
101036	3	7	1500
101036	4	1	1500
101036	5	13	600
101037	1	4	8000
101037	2	7	6000
101037	3	12	4000
101037	4	11	1000
101037	5	1	1000
101038	1	4	20000
101038	2	8	5000
101038	3	16	3500
101038	4	12	3000
101038	5	11	2000
101040	1	4	11000
101040	2	16	8000
101040	3	7	4000
101040	4	12	2500
101040	5	5	1500
101041	1	4	5000
101041	2	12	3000
101041	3	13	2000
101041	4	7	1500
101041	5	1	300
101043	1	4	14000
101043	2	11	6000
101043	3	8	3000
101043	4	7	2000
101043	5	1	600
101044	1	4	15000
101044	2	11	8000
101044	3	8	4000
101044	4	7	5000
101044	5	12	3000
101045	1	4	18000
101045	2	1	2000
101045	3	7	2000
101045	4	11	1000
101045	5	5	500
101047	1	4	20000
101047	2	9	5000
101047	3	7	2000
101047	4	11	1000
101047	5	13	700
101048	1	7	2000
101048	2	88	 
101048	3	88	 
101048	4	88	 
101048	5	88	 
101049	1	4	25000
101049	2	1	2000
101049	3	8	1500
101049	4	7	1200
101049	5	11	1500
101050	1	4	12000
101050	2	11	5000
101050	3	7	3000
101050	4	1	3000
101050	5	12	2400
101064	1	7	4000
101064	2	13	300
101064	3	10	50
101064	4	16	50
101064	5	88	 
101075	1	7	5000
101075	2	11	1000
101075	3	10	300
101075	4	88	 
101075	5	88	 
101083	1	4	18000
101083	2	7	2000
101083	3	13	250
101083	4	10	300
101083	5	11	500
111001	1	4	24000
111001	2	8	7000
111001	3	12	3000
111001	4	7	4000
111001	5	11	1500
111002	1	12	2500
111002	2	4	3000
111002	3	88	 
111002	4	88	 
111002	5	88	 
111003	1	4	30000
111003	2	1	7000
111003	3	7	3000
111003	4	12	2000
111003	5	11	1500
111004	1	7	5000
111004	2	88	 
111004	3	88	 
111004	4	88	 
111004	5	88	 
111005	1	4	14000
111005	2	11	1000
111005	3	10	200
111005	4	1	200
111005	5	7	200
111006	1	4	16000
111006	2	12	2000
111006	3	11	2000
111006	4	7	2500
111006	5	1	700
111008	1	4	3000
111008	2	1	700
111008	3	7	300
111008	4	12	200
111008	5	10	100
111009	1	4	25000
111009	2	12	1000
111009	3	11	2000
111009	4	1	1000
111009	5	8	700
111010	1	4	7000
111010	2	14	5000
111010	3	7	3000
111010	4	88	 
111010	5	88	 
111011	1	4	200
111011	2	1	400
111011	3	7	500
111011	4	10	50
111011	5	88	 
111012	1	4	30000
111012	2	12	5000
111012	3	1	3000
111012	4	7	1000
111012	5	11	3000
111013	1	8	500000
111013	2	4	200000
111013	3	1	8000
111013	4	11	10000
111013	5	12	7000
111014	1	4	50000
111014	2	1	10000
111014	3	8	10000
111014	4	12	10000
111014	5	14	8000
111015	1	4	55000
111015	2	16	12000
111015	3	7	10000
111015	4	10	1000
111015	5	14	15000
111016	1	4	35000
111016	2	5	10000
111016	3	12	6000
111016	4	7	7000
111016	5	16	5000
111018	1	14	10000
111018	2	7	7000
111018	3	5	5000
111018	4	13	300
111018	5	10	200
111019	1	4	27000
111019	2	14	30000
111019	3	7	6000
111019	4	12	800
111019	5	10	300
111020	1	4	10000
111020	2	11	1100
111020	3	8	500
111020	4	12	300
111020	5	7	800
111021	1	4	20000
111021	2	8	4000
111021	3	11	2000
111021	4	1	300
111021	5	10	300
111022	1	4	38000
111022	2	7	2000
111022	3	12	1000
111022	4	13	1000
111022	5	1	1000
111025	1	4	7000
111025	2	12	100
111025	3	11	100
111025	4	1	3
111025	5	5	3
111027	1	4	30000
111027	2	14	7000
111027	3	7	5000
111027	4	12	1500
111027	5	13	600
111028	1	4	10000
111028	2	12	2000
111028	3	13	1000
111028	4	1	1000
111028	5	11	1000
111030	1	7	21000
111030	2	14	12000
111030	3	13	500
111030	4	10	100
111030	5	88	 
111031	1	4	20000
111031	2	1	10000
111031	3	8	80000
111031	4	11	50000
111031	5	12	4500
111032	1	4	30000
111032	2	16	6000
111032	3	7	4500
111032	4	11	1500
111032	5	12	1000
111033	1	7	10000
111033	2	12	2000
111033	3	14	2000
111033	4	10	100
111033	5	13	100
111034	1	12	2000
111034	2	7	5000
111034	3	4	8000
111034	4	10	700
111034	5	11	2000
111035	1	5	10000
111035	2	14	12000
111035	3	7	4000
111035	4	10	100
111035	5	13	50
111036	1	4	15000
111036	2	14	9000
111036	3	7	6000
111036	4	11	5000
111036	5	8	3000
111038	1	4	10000
111038	2	14	2000
111038	3	7	3000
111038	4	12	1000
111038	5	8	1000
111039	1	3	310000
111039	2	4	16000
111039	3	12	3000
111039	4	11	3000
111039	5	8	2000
111040	1	4	17000
111040	2	7	10000
111040	3	1	9000
111040	4	14	8000
111040	5	12	5000
111041	1	3	9000000
111041	2	4	40000
111041	3	9	40000
111041	4	1	35000
111041	5	11	30000
111042	1	4	20000
111042	2	1	5000
111042	3	12	1000
111042	4	11	3000
111042	5	7	5000
111043	1	4	27000
111043	2	1	10000
111043	3	8	5000
111043	4	12	4500
111043	5	13	3000
111044	1	4	15000
111044	2	16	2000
111044	3	7	2000
111044	4	13	1000
111044	5	11	3000
111045	1	11	200
111045	2	12	2000
111045	3	1	1000
111045	4	4	1000
111045	5	8	500
111048	1	3	1500000
111048	2	4	55000
111048	3	7	10000
111048	4	16	1500
111048	5	12	1000
111050	1	4	12000
111050	2	7	10000
111050	3	14	2000
111050	4	12	2000
111050	5	10	200
111057	1	4	40000
111057	2	14	25000
111057	3	7	10000
111057	4	11	3000
111057	5	8	1000
111065	1	4	27000
111065	2	1	5000
111065	3	7	2500
111065	4	12	2000
111065	5	11	1500
111069	1	14	15000
111069	2	7	3000
111069	3	10	200
111069	4	88	 
111069	5	88	 
111086	1	4	30
111086	2	8	2
111086	3	12	2
111086	4	11	1
111086	5	13	1
111109	1	4	4000
111109	2	5	3000
111109	3	12	1000
111109	4	7	1500
111109	5	13	500
111111	1	4	10000
111111	2	12	4000
111111	3	1	1000
111111	4	11	1000
111111	5	13	700
111119	1	4	18000
111119	2	7	6000
111119	3	14	5000
111119	4	13	500
111119	5	10	400
121001	1	4	40000
121001	2	1	12000
121001	3	14	7000
121001	4	7	4000
121001	5	9	50000
121002	1	4	5000
121002	2	5	3000
121002	3	12	2000
121002	4	9	1200
121002	5	10	200
121003	1	4	70000
121003	2	9	30000
121003	3	14	20000
121003	4	7	20000
121003	5	16	5000
121004	1	4	10000
121004	2	12	1500
121004	3	7	1000
121004	4	13	700
121004	5	10	50
121005	1	16	50000
121005	2	8	50000
121005	3	4	14000
121005	4	11	4000
121005	5	12	2000
121006	1	4	10000
121006	2	7	3000
121006	3	11	2000
121006	4	10	500
121006	5	1	200
121007	1	4	20000
121007	2	12	5000
121007	3	11	5000
121007	4	8	300
121007	5	10	200
121008	1	4	15000
121008	2	1	2000
121008	3	12	1500
121008	4	11	1500
121008	5	8	800
121009	1	4	11000
121009	2	14	8000
121009	3	9	7000
121009	4	12	6000
121009	5	16	4500
121011	1	3	300000
121011	2	4	12000
121011	3	12	5000
121011	4	14	3000
121011	5	7	5000
121012	1	4	30000
121012	2	16	14000
121012	3	14	10000
121012	4	11	6000
121012	5	12	2500
121013	1	4	10000
121013	2	12	3000
121013	3	8	300
121013	4	7	2000
121013	5	10	200
121014	1	14	6000
121014	2	6	3000
121014	3	13	400
121014	4	10	200
121014	5	16	50
121019	1	9	20000
121019	2	4	50000
121019	3	7	2000
121019	4	12	500
121019	5	1	200
121020	1	4	25000
121020	2	12	3500
121020	3	1	1500
121020	4	11	2000
121020	5	7	2000
121021	1	4	20000
121021	2	9	10000
121021	3	7	2000
121021	4	10	1000
121021	5	12	1000
121022	1	4	20000
121022	2	9	5000
121022	3	11	4000
121022	4	12	2000
121022	5	13	500
121023	1	4	50000
121023	2	14	12000
121023	3	9	8000
121023	4	7	5000
121023	5	12	2500
121025	1	4	10000
121025	2	12	6000
121025	3	1	6000
121025	4	16	2000
121025	5	11	1000
121028	1	4	3000
121028	2	10	50
121028	3	11	200
121028	4	88	 
121028	5	88	 
121030	1	4	2000
121030	2	10	500
121030	3	11	4000
121030	4	7	200
121030	5	88	 
121031	1	4	50000
121031	2	12	1000
121031	3	1	1000
121031	4	7	2000
121031	5	13	500
121032	1	4	25000
121032	2	12	3000
121032	3	9	2000
121032	4	13	1000
121032	5	11	1000
121033	1	4	15000
121033	2	12	2000
121033	3	16	1200
121033	4	9	2000
121033	5	11	1000
121034	1	4	10000
121034	2	12	1000
121034	3	1	1000
121034	4	11	1000
121034	5	16	200
121035	1	4	20000
121035	2	9	5000
121035	3	12	2000
121035	4	11	6000
121035	5	1	500
121036	1	4	10000
121036	2	7	2000
121036	3	13	500
121036	4	10	200
121036	5	88	 
121037	1	4	8000
121037	2	12	1000
121037	3	11	200
121037	4	7	200
121037	5	8	100
121038	1	4	20000
121038	2	9	15000
121038	3	12	5000
121038	4	11	3000
121038	5	1	2000
121039	1	4	10000
121039	2	12	1000
121039	3	13	500
121039	4	11	200
121039	5	10	200
121040	1	4	50000
121040	2	12	2000
121040	3	14	2000
121040	4	10	500
121040	5	1	200
121041	1	4	10000
121041	2	8	8000
121041	3	16	5000
121041	4	11	2500
121041	5	1	1000
121042	1	4	10000
121042	2	12	3000
121042	3	11	3000
121042	4	9	1000
121042	5	13	500
121043	1	4	5000
121043	2	11	50
121043	3	88	 
121043	4	88	 
121043	5	88	 
121044	1	4	40000
121044	2	1	5000
121044	3	12	3000
121044	4	16	3000
121044	5	11	2000
121045	1	4	50000
121045	2	7	5000
121045	3	12	3000
121045	4	9	2800
121045	5	11	2500
121047	1	3	280000
121047	2	4	30000
121047	3	1	3000
121047	4	12	3000
121047	5	11	5000
121048	1	4	5000
121048	2	12	500
121048	3	1	200
121048	4	10	200
121048	5	8	200
121049	1	4	40000
121049	2	9	10000
121049	3	14	10000
121049	4	7	20000
121049	5	11	10000
121050	1	4	15000
121050	2	11	7000
121050	3	12	2000
121050	4	7	500
121050	5	8	500
121052	1	4	60000
121052	2	1	5500
121052	3	7	4700
121052	4	12	4000
121052	5	10	200
121057	1	4	35000
121057	2	9	2000
121057	3	7	3000
121057	4	12	3000
121057	5	14	2000
121061	1	4	30000
121061	2	8	14000
121061	3	7	10000
121061	4	12	8000
121061	5	11	7000
121063	1	4	30000
121063	2	7	10000
121063	3	12	20000
121063	4	1	500
121063	5	9	200
121074	1	4	17000
121074	2	12	3000
121074	3	8	2000
121074	4	1	2000
121074	5	11	7000
121088	1	4	80000
121088	2	7	15000
121088	3	16	7000
121088	4	1	2000
121088	5	10	3000
121094	1	4	20000
121094	2	16	5000
121094	3	9	2000
121094	4	10	700
121094	5	12	300
121109	1	4	7000
121109	2	11	200
121109	3	10	100
121109	4	88	 
121109	5	88	 
121124	1	4	7000
121124	2	7	200
121124	3	1	150
121124	4	10	100
121124	5	11	100
121126	1	4	24000
121126	2	7	4000
121126	3	1	3000
121126	4	11	3000
121126	5	9	3000
131001	1	4	60000
131001	2	16	10000
131001	3	14	6000
131001	4	5	6000
131001	5	1	3000
131002	1	4	20000
131002	2	1	10000
131002	3	12	4000
131002	4	11	2000
131002	5	16	1500
131003	1	4	45000
131003	2	14	20000
131003	3	8	12000
131003	4	7	9000
131003	5	16	7500
131004	1	4	25000
131004	2	1	7000
131004	3	7	5000
131004	4	14	3000
131004	5	12	1500
131005	1	4	30000
131005	2	14	3000
131005	3	7	2000
131005	4	12	1500
131005	5	1	1000
131006	1	4	20000
131006	2	8	15000
131006	3	7	10000
131006	4	16	2000
131006	5	12	1000
131007	1	3	600000
131007	2	4	200000
131007	3	14	20000
131007	4	7	15000
131007	5	16	9000
131008	1	4	25000
131008	2	1	3000
131008	3	14	2000
131008	4	12	2000
131008	5	7	800
131009	1	3	390000
131009	2	4	45000
131009	3	7	15000
131009	4	8	10000
131009	5	16	10000
131010	1	4	8000
131010	2	14	2000
131010	3	7	1000
131010	4	10	100
131010	5	13	40
131011	1	4	40000
131011	2	14	20000
131011	3	16	7000
131011	4	7	4500
131011	5	12	3500
131012	1	4	40000
131012	2	5	10000
131012	3	14	8000
131012	4	12	5000
131012	5	16	3000
131013	1	4	30000
131013	2	1	9000
131013	3	14	8000
131013	4	12	1500
131013	5	16	1000
131014	1	5	7000
131014	2	14	6000
131014	3	4	5000
131014	4	1	3000
131014	5	12	2000
131017	1	4	55000
131017	2	14	50000
131017	3	7	10000
131017	4	10	3500
131017	5	13	400
131019	1	4	100000
131019	2	8	30000
131019	3	1	26000
131019	4	14	10000
131019	5	7	18000
131020	1	4	12000
131020	2	12	8000
131020	3	11	7000
131020	4	16	7000
131020	5	7	3500
131021	1	4	15000
131021	2	7	7000
131021	3	16	3000
131021	4	12	2000
131021	5	9	1000
131022	1	4	20000
131022	2	1	10000
131022	3	12	5000
131022	4	7	5000
131022	5	8	2000
131023	1	4	33000
131023	2	14	15000
131023	3	7	8000
131023	4	12	2000
131023	5	13	300
131024	1	4	20000
131024	2	1	7000
131024	3	5	6500
131024	4	7	6000
131024	5	12	2500
131025	1	4	20000
131025	2	16	8000
131025	3	1	5500
131025	4	14	8000
131025	5	7	9000
131026	1	4	60000
131026	2	8	10000
131026	3	16	9500
131026	4	1	6000
131026	5	5	5000
131027	1	4	25000
131027	2	16	10000
131027	3	12	10000
131027	4	14	8000
131027	5	1	5000
131028	1	4	30000
131028	2	14	12000
131028	3	11	8000
131028	4	8	6000
131028	5	13	5000
131030	1	4	45000
131030	2	7	20000
131030	3	12	6000
131030	4	8	3000
131030	5	16	3000
131031	1	4	50000
131031	2	14	10000
