CHILDCODE	MEMIDR5	MEMMOVR5	LIVHSER5	YRDIEDR5	MEMAGER5	MEAGMTR5	MEMSEXR5	RELATER5	THSCOMR5	RELHHR5	MRTLSTR5	DISABR5	MTHRHHR5	FTHRHHR5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	GRADER5	STILLR5	TYPATDR5	WHYNOTR5	AGEGRDR5
121052	1	 	1	 	46	 	1	1	 	1	3	0	98	98	0	 	 	 	 	 	 	 	 
121052	2	 	1	 	45	 	2	1	 	2	3	1	98	98	1	6	0	 	 	 	 	 	 
121052	3	 	1	 	25	 	1	7	 	3	6	1	2	1	1	12	0	 	 	 	 	 	 
121052	4	 	1	 	0	4	1	27	 	5	 	 	0	98	 	 	 	 	 	 	 	 	 
121057	0	 	1	 	22	 	1	0	 	3	6	0	1	98	1	11	0	 	 	 	 	 	 
121057	1	 	1	 	44	 	2	1	 	1	2	0	98	98	1	12	0	 	 	 	 	 	 
121057	2	 	1	 	24	 	1	7	 	3	3	0	1	98	1	14	0	 	 	 	 	 	 
121057	3	 	1	 	20	 	1	7	 	3	6	0	1	98	1	10	0	 	 	 	 	 	 
121057	4	 	1	 	92	 	2	16	 	4	3	0	98	98	1	14	0	 	 	 	 	 	 
121061	0	 	1	 	22	 	1	0	 	3	6	0	98	3	1	12	1	 	 	 	 	 	 
121061	1	 	4	 	80	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121061	2	 	4	 	79	 	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121061	3	 	1	 	45	 	1	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
121061	4	 	1	 	39	 	2	2	 	2	3	0	98	98	1	9	0	 	 	 	 	 	 
121061	5	 	1	 	14	 	1	8	 	3	6	0	4	3	 	 	 	1	8	1	3	 	 
121063	0	1	1	 	21	 	2	0	 	4	3	0	98	98	1	13	0	 	 	 	 	 	 
121063	1	0	4	 	-88	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121063	2	0	2	 	56	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121063	3	0	4	 	51	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121063	4	0	4	 	30	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121063	5	0	4	 	28	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121063	6	0	4	 	26	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121063	7	0	4	 	32	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121063	8	 	1	 	57	 	1	28	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
121063	9	 	1	 	49	 	2	28	 	2	3	0	98	98	1	6	0	 	 	 	 	 	 
121063	10	 	1	 	24	 	1	24	 	3	3	0	9	8	1	13	0	 	 	 	 	 	 
121074	0	 	1	 	22	 	2	0	 	2	3	0	98	98	1	3	0	 	 	 	 	 	 
121074	1	 	4	 	44	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121074	2	 	4	 	42	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121074	3	 	4	 	20	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121074	17	 	4	 	18	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121074	18	 	4	 	16	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121074	19	 	4	 	13	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121074	20	 	4	 	46	 	1	28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121074	21	 	4	 	38	 	2	28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121074	22	 	1	 	24	 	1	24	 	1	3	0	98	98	1	8	0	 	 	 	 	 	 
121074	23	 	4	 	24	 	1	29	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121074	24	 	4	 	21	 	1	29	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121074	25	 	4	 	15	 	2	29	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121074	26	 	1	 	6	 	1	27	 	3	 	 	0	22	 	 	 	1	1	1	3	 	 
121074	27	 	1	 	5	 	1	27	 	3	 	 	0	22	 	 	 	0	 	 	 	 	 
121074	28	 	1	 	2	 	2	27	 	3	 	 	0	22	 	 	 	 	 	 	 	 	 
121088	0	 	1	 	22	 	1	0	 	3	3	0	2	1	1	12	0	 	 	 	 	 	 
121088	1	 	1	 	44	 	1	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
121088	2	 	1	 	41	 	2	1	 	2	3	0	98	98	1	9	0	 	 	 	 	 	 
121088	3	 	1	 	19	 	1	7	 	3	6	0	2	1	1	12	0	 	 	 	 	 	 
121088	4	 	1	 	20	 	2	24	 	4	3	0	98	98	1	12	0	 	 	 	 	 	 
121088	5	 	1	 	0	11	2	27	 	5	 	 	4	0	 	 	 	 	 	 	 	 	 
121094	0	 	1	 	22	 	2	0	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
121094	1	 	1	 	40	 	1	1	 	1	3	0	2	1	1	7	0	 	 	 	 	 	 
121094	2	 	1	 	40	 	2	1	 	2	3	0	98	98	1	6	0	 	 	 	 	 	 
121094	17	 	1	 	16	 	1	7	 	3	6	0	2	1	 	 	 	1	9	0	 	8	15
121109	0	1	1	 	22	 	1	0	 	1	3	0	98	98	0	 	 	 	 	 	 	 	 
121109	1	0	4	 	55	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121109	2	0	4	 	49	 	2	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121109	3	0	4	 	31	 	2	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121109	4	0	4	 	30	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121109	5	0	4	 	25	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121109	6	0	4	 	11	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121109	7	0	4	 	9	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121109	8	0	4	 	26	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121109	9	 	1	 	17	 	2	24	 	2	3	0	98	98	 	 	 	1	6	0	 	23	12
121109	10	 	1	 	0	9	2	27	 	3	 	 	9	0	 	 	 	 	 	 	 	 	 
121109	11	 	1	 	0	0	2	27	 	3	 	 	9	0	 	 	 	 	 	 	 	 	 
121124	0	 	1	 	21	 	1	0	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
121124	1	 	1	 	68	 	2	6	 	7	4	0	98	98	1	0	0	 	 	 	 	 	 
121124	2	 	3	2014	-88	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121124	3	 	3	2014	-88	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121124	4	 	4	 	24	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121124	5	 	4	 	19	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121124	17	 	4	 	15	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121124	18	 	1	 	13	 	1	7	 	7	6	0	98	98	 	 	 	1	7	1	3	 	 
121124	19	 	1	 	11	 	1	7	 	7	 	0	98	98	 	 	 	1	5	1	3	 	 
121124	20	 	4	 	25	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121124	21	 	1	 	19	 	2	24	 	2	3	0	98	98	1	0	0	 	 	 	 	 	 
121124	22	 	1	 	2	 	1	27	 	3	 	 	21	0	 	 	 	 	 	 	 	 	 
121124	23	 	1	 	0	7	2	27	 	3	 	 	21	0	 	 	 	 	 	 	 	 	 
121126	0	 	1	 	22	 	1	0	 	3	3	0	3	2	1	12	0	 	 	 	 	 	 
121126	1	 	1	 	74	 	2	6	 	6	3	0	98	98	1	7	0	 	 	 	 	 	 
121126	2	 	1	 	43	 	1	1	 	1	3	0	1	98	1	8	0	 	 	 	 	 	 
121126	3	 	1	 	44	 	2	1	 	2	3	0	98	98	1	8	0	 	 	 	 	 	 
121126	4	 	2	 	24	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121126	5	 	2	 	20	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
121126	6	 	1	 	23	 	2	24	 	4	3	0	98	98	1	12	0	 	 	 	 	 	 
121126	7	 	1	 	0	1	1	27	 	5	 	 	6	0	 	 	 	 	 	 	 	 	 
131001	0	 	1	 	22	 	2	0	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
131001	1	 	1	 	51	 	1	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
131001	2	 	1	 	45	 	2	1	 	2	3	0	98	98	1	6	0	 	 	 	 	 	 
131001	3	 	4	 	26	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131001	17	 	1	 	16	 	2	7	 	3	6	0	2	1	 	 	 	1	10	1	3	 	 
131002	0	 	1	 	22	 	1	0	 	3	6	0	2	1	1	30	1	 	 	 	 	 	 
131002	1	 	1	 	56	 	1	1	 	1	3	0	98	98	1	7	0	 	 	 	 	 	 
131002	2	 	1	 	47	 	2	1	 	2	3	0	98	98	1	7	0	 	 	 	 	 	 
131002	3	 	4	 	27	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131003	0	 	1	 	22	 	1	0	 	3	6	0	2	1	1	12	1	 	 	 	 	 	 
131003	1	 	1	 	46	 	1	1	 	1	3	0	5	4	1	10	0	 	 	 	 	 	 
131003	2	 	1	 	44	 	2	1	0	2	3	0	98	98	1	13	0	 	 	 	 	 	 
131003	3	 	1	 	20	 	2	7	 	3	6	0	2	1	1	12	1	 	 	 	 	 	 
131003	4	 	1	 	77	 	1	6	 	6	3	0	98	98	1	6	0	 	 	 	 	 	 
131003	5	 	1	 	73	 	2	6	 	6	3	0	98	98	1	4	0	 	 	 	 	 	 
131004	0	 	1	 	22	 	2	0	 	4	3	0	98	98	1	12	0	 	 	 	 	 	 
131004	1	 	4	 	54	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131004	2	 	4	 	51	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131004	3	 	4	 	28	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131004	4	 	4	 	26	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131004	5	 	4	 	19	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131004	17	 	4	 	17	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131004	18	 	4	 	83	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131004	19	 	4	 	10	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131004	20	 	1	 	55	 	1	28	 	1	3	0	98	98	1	8	0	 	 	 	 	 	 
131004	21	 	1	 	51	 	2	28	 	2	3	0	98	98	1	7	0	 	 	 	 	 	 
131004	22	 	1	 	27	 	1	24	 	3	3	0	21	20	1	13	0	 	 	 	 	 	 
131004	23	 	1	 	2	 	2	27	 	5	 	 	0	22	 	 	 	 	 	 	 	 	 
131005	0	 	1	 	22	 	2	0	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
131005	1	 	1	 	44	 	1	1	 	1	3	0	98	98	1	4	0	 	 	 	 	 	 
131005	2	 	1	 	42	 	2	1	 	2	3	0	98	98	1	8	0	 	 	 	 	 	 
131005	17	 	1	 	15	 	2	7	 	3	6	0	2	1	 	 	 	1	9	1	3	 	 
131005	18	 	1	 	10	 	2	7	 	3	 	0	2	1	 	 	 	1	4	1	3	 	 
131005	19	 	1	 	7	 	1	7	 	3	 	 	2	1	 	 	 	1	1	1	3	 	 
131006	0	 	1	 	22	 	1	0	 	3	6	0	2	1	1	12	0	 	 	 	 	 	 
131006	1	 	1	 	50	 	1	1	 	1	3	0	98	98	1	4	0	 	 	 	 	 	 
131006	2	 	1	 	44	 	2	1	 	2	3	0	98	98	1	6	0	 	 	 	 	 	 
131006	3	 	4	 	25	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131007	0	 	1	 	22	 	2	0	 	3	6	0	2	1	1	12	1	 	 	 	 	 	 
131007	1	 	1	 	51	 	1	1	 	1	3	0	98	98	1	12	0	 	 	 	 	 	 
131007	2	 	1	 	50	 	2	1	0	2	3	0	98	98	1	14	0	 	 	 	 	 	 
131007	3	 	1	 	27	 	1	7	 	3	3	0	2	1	1	14	0	 	 	 	 	 	 
131007	4	 	1	 	23	 	2	16	 	4	3	0	98	98	1	14	0	 	 	 	 	 	 
131007	5	 	1	 	1	 	1	15	 	5	 	 	4	3	 	 	 	 	 	 	 	 	 
131008	0	 	1	 	22	 	1	0	 	3	3	0	2	1	1	12	1	 	 	 	 	 	 
131008	1	 	1	 	48	 	1	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
131008	2	 	1	 	49	 	2	1	 	2	3	0	98	98	1	9	0	 	 	 	 	 	 
131008	3	 	1	 	26	 	2	7	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
131008	4	 	1	 	17	 	2	24	 	4	3	0	98	98	 	 	 	1	11	0	 	23	17
131009	0	 	1	 	21	 	2	0	 	11	3	0	98	98	1	13	0	 	 	 	 	 	 
131009	1	 	4	 	47	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131009	2	 	4	 	46	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131009	17	 	4	 	15	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131009	18	 	4	 	15	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131009	19	 	1	 	60	 	1	28	 	1	3	1	98	98	0	 	 	 	 	 	 	 	 
131009	20	 	1	 	62	 	2	28	 	2	3	0	98	98	1	3	0	 	 	 	 	 	 
131009	21	 	1	 	24	 	1	24	 	3	3	0	20	19	1	9	0	 	 	 	 	 	 
131010	0	1	1	 	22	 	2	0	 	1	6	0	98	98	1	14	1	 	 	 	 	 	 
131010	1	0	4	 	55	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131010	2	0	4	 	52	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131010	3	0	4	 	28	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131010	4	0	4	 	25	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131010	17	0	4	 	17	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131011	0	1	1	 	22	 	2	0	 	4	3	0	98	98	1	9	0	 	 	 	 	 	 
131011	1	0	4	 	89	 	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131011	2	0	4	 	60	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131011	3	 	1	 	53	 	1	28	 	1	3	0	98	98	1	3	0	 	 	 	 	 	 
131011	4	 	1	 	50	 	2	28	 	2	3	0	98	98	1	3	0	 	 	 	 	 	 
131011	5	 	1	 	24	 	1	24	 	3	3	0	4	3	1	9	0	 	 	 	 	 	 
131011	6	 	1	 	2	 	1	27	 	5	 	 	0	5	 	 	 	 	 	 	 	 	 
131011	7	 	1	 	27	 	2	29	 	3	3	0	4	3	1	14	0	 	 	 	 	 	 
131011	8	 	1	 	27	 	1	16	 	4	3	0	98	98	1	14	0	 	 	 	 	 	 
131011	9	 	1	 	0	6	2	15	 	5	 	 	7	8	 	 	 	 	 	 	 	 	 
131012	0	 	1	 	22	 	2	0	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
131012	1	 	1	 	44	 	1	1	 	1	3	0	98	98	1	8	0	 	 	 	 	 	 
131012	2	 	1	 	42	 	2	1	 	2	3	0	98	98	1	14	0	 	 	 	 	 	 
131012	17	 	1	 	15	 	1	7	 	3	6	0	2	1	 	 	 	1	9	1	3	 	 
131013	0	 	1	 	21	 	2	0	 	3	6	0	2	1	1	30	1	 	 	 	 	 	 
131013	1	 	1	 	47	 	1	1	 	1	3	0	98	98	1	7	0	 	 	 	 	 	 
131013	2	 	1	 	42	 	2	1	 	2	3	0	98	98	1	9	0	 	 	 	 	 	 
131013	17	 	1	 	15	 	2	7	 	3	6	0	2	1	 	 	 	1	9	1	3	 	 
131013	18	 	1	 	10	 	2	7	 	3	 	0	2	1	 	 	 	1	4	1	3	 	 
131014	0	 	1	 	21	 	2	0	 	3	6	0	4	3	1	12	1	 	 	 	 	 	 
131014	1	 	3	2013	90	 	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131014	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131014	3	 	1	 	51	 	1	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
131014	4	 	1	 	50	 	2	1	 	2	3	0	98	98	1	9	0	 	 	 	 	 	 
131014	5	 	4	 	29	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131014	17	 	1	 	17	 	1	7	 	3	6	0	4	3	 	 	 	1	11	1	3	 	 
131017	0	1	1	 	22	 	1	0	 	7	6	0	98	98	1	12	1	 	 	 	 	 	 
131017	1	0	4	 	53	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131017	2	0	4	 	48	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131017	3	1	1	 	27	 	1	7	 	1	6	0	98	98	1	14	0	 	 	 	 	 	 
131019	0	 	1	 	22	 	2	0	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
131019	1	 	1	 	45	 	1	1	 	1	3	0	98	98	1	12	1	 	 	 	 	 	 
131019	2	 	1	 	44	 	2	1	 	2	3	0	98	98	1	12	0	 	 	 	 	 	 
131019	17	 	2	 	18	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131020	0	1	1	 	22	 	2	0	 	5	3	0	98	98	1	9	0	 	 	 	 	 	 
131020	1	0	4	 	52	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131020	2	0	4	 	47	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131020	3	0	4	 	26	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131020	4	0	4	 	25	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131020	5	 	1	 	72	 	2	19	 	1	2	0	98	98	1	2	0	 	 	 	 	 	 
131020	6	 	1	 	24	 	1	24	 	5	3	0	98	98	1	12	0	 	 	 	 	 	 
131020	7	 	1	 	0	3	2	27	 	7	 	 	0	6	 	 	 	 	 	 	 	 	 
131021	0	 	1	 	22	 	1	0	 	3	6	0	2	1	1	11	0	 	 	 	 	 	 
131021	1	 	1	 	46	 	1	1	 	1	3	0	98	98	1	7	0	 	 	 	 	 	 
131021	2	 	1	 	42	 	2	1	 	2	3	0	98	98	1	7	0	 	 	 	 	 	 
131021	3	 	1	 	87	 	2	6	 	6	4	0	98	98	1	3	0	 	 	 	 	 	 
131021	4	 	1	 	11	 	2	7	 	3	 	0	2	1	 	 	 	1	5	1	3	 	 
131022	0	1	1	 	23	 	2	0	 	7	6	0	98	98	1	14	0	 	 	 	 	 	 
131022	1	0	4	 	77	 	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131022	2	0	4	 	78	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131022	3	0	4	 	45	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131022	4	0	4	 	44	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131022	17	0	4	 	19	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131022	18	0	4	 	12	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131022	19	 	1	 	32	 	2	19	 	1	5	0	98	98	1	12	0	 	 	 	 	 	 
131023	0	1	1	 	22	 	2	0	 	7	6	0	98	98	1	12	1	 	 	 	 	 	 
131023	1	0	4	 	88	 	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131023	2	0	4	 	49	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131023	3	0	4	 	48	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131023	4	1	1	 	24	 	1	7	 	1	6	0	98	98	1	14	0	 	 	 	 	 	 
131023	17	0	4	 	18	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131023	18	 	1	 	22	 	1	14	 	7	6	0	98	98	1	12	1	 	 	 	 	 	 
131024	0	 	1	 	22	 	2	0	 	3	6	0	3	2	1	12	0	 	 	 	 	 	 
131024	1	 	4	 	89	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131024	2	 	1	 	47	 	1	1	 	1	3	0	98	98	1	7	0	 	 	 	 	 	 
131024	3	 	1	 	43	 	2	1	 	2	3	0	98	98	1	7	0	 	 	 	 	 	 
131024	17	 	1	 	18	 	1	7	 	3	6	0	3	2	1	12	0	 	 	 	 	 	 
131025	0	 	1	 	22	 	1	0	 	3	6	0	4	3	1	14	0	 	 	 	 	 	 
131025	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131025	2	 	1	 	86	 	2	6	 	6	4	0	98	98	1	28	0	 	 	 	 	 	 
131025	3	 	1	 	44	 	1	1	 	1	3	0	2	98	1	7	0	 	 	 	 	 	 
131025	4	 	1	 	42	 	2	1	 	2	3	0	98	98	1	7	0	 	 	 	 	 	 
131025	5	 	2	 	19	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131026	0	 	1	 	22	 	2	0	 	3	6	0	3	2	1	14	0	 	 	 	 	 	 
131026	1	 	3	2015	-88	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131026	2	 	1	 	54	 	1	1	 	1	3	0	98	98	1	7	0	 	 	 	 	 	 
131026	3	 	1	 	50	 	2	1	 	2	3	0	98	98	1	7	0	 	 	 	 	 	 
131026	4	 	4	 	27	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131026	5	 	4	 	25	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131026	17	 	1	 	18	 	2	7	 	3	6	0	3	2	1	9	0	 	 	 	 	 	 
131026	18	 	1	 	16	 	2	7	 	3	6	0	3	2	 	 	 	1	10	1	3	 	 
131026	19	 	1	 	14	 	2	7	 	3	6	0	3	2	 	 	 	1	8	1	3	 	 
131026	20	 	1	 	9	 	1	7	 	3	 	 	3	2	 	 	 	1	3	1	3	 	 
131027	0	 	1	 	21	 	1	0	 	3	6	0	3	2	1	9	0	 	 	 	 	 	 
131027	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131027	2	 	1	 	51	 	1	1	 	1	3	0	98	98	1	11	0	 	 	 	 	 	 
131027	3	 	1	 	52	 	2	1	 	2	3	0	98	98	1	9	0	 	 	 	 	 	 
131027	4	 	4	 	28	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131027	5	 	4	 	24	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131028	0	 	1	 	22	 	2	0	 	3	6	0	2	1	1	14	1	 	 	 	 	 	 
131028	1	 	1	 	52	 	1	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
131028	2	 	1	 	48	 	2	1	 	2	3	0	98	98	1	9	0	 	 	 	 	 	 
131028	3	 	4	 	25	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131028	4	 	4	 	20	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131028	17	 	1	 	14	 	1	7	 	3	6	0	2	1	 	 	 	1	8	1	3	 	 
131030	0	 	1	 	22	 	1	0	 	3	6	0	2	1	1	14	0	 	 	 	 	 	 
131030	1	 	1	 	58	 	1	1	 	1	3	1	98	98	1	9	0	 	 	 	 	 	 
131030	2	 	1	 	58	 	2	1	 	2	3	0	98	98	1	9	0	 	 	 	 	 	 
131030	3	 	4	 	31	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131030	4	 	1	 	29	 	1	7	 	3	6	0	2	1	1	11	0	 	 	 	 	 	 
131030	5	 	4	 	26	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131031	0	 	1	 	22	 	1	0	 	3	6	0	3	2	1	12	1	 	 	 	 	 	 
131031	1	 	1	 	91	 	1	6	 	6	4	0	98	98	1	7	0	 	 	 	 	 	 
131031	2	 	1	 	61	 	1	1	 	1	3	0	98	1	1	7	0	 	 	 	 	 	 
131031	3	 	1	 	61	 	2	1	 	2	3	0	98	98	1	7	0	 	 	 	 	 	 
131031	4	 	4	 	31	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131031	5	 	1	 	29	 	2	7	 	3	6	0	3	2	1	14	0	 	 	 	 	 	 
131033	0	 	1	 	23	 	2	0	 	3	6	0	2	1	1	12	0	 	 	 	 	 	 
131033	1	 	1	 	50	 	1	1	 	1	3	0	98	98	1	7	0	 	 	 	 	 	 
131033	2	 	1	 	44	 	2	1	0	2	3	0	98	98	1	7	0	 	 	 	 	 	 
131033	17	 	4	 	19	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131033	18	 	1	 	12	 	1	7	 	3	6	0	2	1	 	 	 	1	5	1	3	 	 
131036	0	 	1	 	22	 	1	0	 	3	3	0	2	1	1	9	0	 	 	 	 	 	 
131036	1	 	1	 	46	 	1	1	 	1	3	0	98	98	1	0	0	 	 	 	 	 	 
131036	2	 	1	 	42	 	2	1	 	2	3	0	98	98	1	0	0	 	 	 	 	 	 
131036	3	 	1	 	13	 	1	7	 	3	6	0	2	1	 	 	 	1	7	1	3	 	 
131036	4	 	1	 	22	 	2	24	 	4	3	0	98	98	1	14	0	 	 	 	 	 	 
131036	5	 	1	 	1	 	1	27	 	5	 	 	4	0	 	 	 	 	 	 	 	 	 
131037	0	 	1	 	22	 	2	0	 	3	6	0	2	1	1	14	1	 	 	 	 	 	 
131037	1	 	1	 	48	 	1	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 
131037	2	 	1	 	46	 	2	1	 	2	3	0	98	98	1	9	0	 	 	 	 	 	 
131037	3	 	4	 	24	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131038	0	1	1	 	22	 	2	0	 	4	3	0	98	98	1	13	0	 	 	 	 	 	 
131038	1	0	4	 	47	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131038	2	0	4	 	43	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131038	3	0	4	 	24	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131038	4	 	1	 	61	 	1	28	 	1	3	0	98	98	1	7	0	 	 	 	 	 	 
131038	5	 	1	 	51	 	2	28	 	2	3	0	98	98	1	7	0	 	 	 	 	 	 
131038	6	 	2	 	28	 	1	24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131038	7	 	1	 	0	0	1	27	 	5	 	 	0	98	 	 	 	 	 	 	 	 	 
131039	0	 	1	 	22	 	1	0	 	3	6	0	98	98	1	14	0	 	 	 	 	 	 
131039	1	 	3	2013	-88	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
131039	2	 	1	 	46	 	1	1	 	1	3	0	98	98	1	7	0	 	 	 	 	 	 
