CHILDCODE	MEMIDR4	AGER3	MEMAGER4	MEAGMTR4	MEMSEXR4	RELATER3	RELATER4	THSCOMR4	LIVHSER4	YRDIEDR4	RELHHR4	MRTLSTR4	DISABR4	MTHRHHR4	FTHRHHR4	STRT18R4	GRDE18R4	STLL18R4	EDCH18R4	HSSTRTR4	GRADER4	STILLR4	TYPATDR4	WHYNOTR4	AGEGRDR4	EDCH17R4	MEMCNSR4
151081	2	43	47	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
151081	3	18	22	 	2	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
151081	17	9	13	 	2	7	7	 	1	 	3	6	0	1	2	 	 	 	 	1	7	1	3	 	 	1	N
151082	1	 	51	 	1	 	1	 	1	 	1	3	0	98	98	1	7	0	 	 	 	 	 	 	 	 	N
151082	2	 	50	 	2	 	1	0	1	 	2	3	0	98	98	1	7	0	 	 	 	 	 	 	 	 	N
151082	0	 	20	 	1	 	0	0	1	 	3	6	0	98	98	1	12	0	 	 	 	 	 	 	 	 	N
161001	0	15	19	 	1	0	0	1	2	 	3	6	0	2	1	 	 	 	 	1	9	0	 	 	 	0	 
161001	1	43	47	 	1	1	1	 	1	 	1	3	0	98	98	1	6	0	0	 	 	 	 	 	 	 	N
161001	2	42	46	 	2	1	1	0	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161001	3	17	21	 	1	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161001	4	13	17	 	2	7	7	 	1	 	3	6	0	2	1	 	 	 	 	1	11	1	3	 	 	1	N
161002	0	15	20	 	1	0	0	1	1	 	3	6	0	2	1	1	12	1	1	 	 	 	 	 	 	 	N
161002	1	41	45	 	1	1	1	 	1	 	1	3	0	98	98	1	12	0	0	 	 	 	 	 	 	 	N
161002	2	38	42	 	2	1	1	1	1	 	2	3	0	98	98	1	12	0	0	 	 	 	 	 	 	 	N
161002	3	19	23	 	2	7	7	 	1	 	3	6	0	2	1	1	14	0	0	 	 	 	 	 	 	 	N
161003	0	15	19	 	2	0	0	1	2	 	4	6	0	4	98	 	 	 	 	1	12	1	3	 	 	1	N
161003	1	89	93	 	2	5	5	 	3	2009	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161003	4	48	52	 	2	1	1	1	1	 	1	4	0	98	98	1	5	0	0	 	 	 	 	 	 	 	N
161004	0	15	19	 	1	0	0	1	1	 	3	6	0	2	1	1	12	1	1	 	 	 	 	 	 	 	Y
161004	1	46	50	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161004	2	38	42	 	2	1	1	0	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161004	3	18	22	 	1	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161005	0	15	19	 	2	0	0	1	2	 	3	6	0	98	1	 	 	 	 	1	12	1	3	 	 	1	N
161005	1	48	52	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161005	2	44	48	 	2	1	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161005	3	19	23	 	2	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161005	4	16	20	 	1	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161006	0	14	18	 	2	0	0	1	2	 	3	6	0	2	1	 	 	 	 	1	12	1	3	 	 	1	N
161006	1	40	44	 	1	1	1	 	1	 	1	3	0	98	98	1	11	0	0	 	 	 	 	 	 	 	N
161006	2	38	42	 	2	1	1	1	1	 	2	3	0	98	98	1	12	0	0	 	 	 	 	 	 	 	N
161006	3	18	22	 	1	7	7	 	1	 	3	6	0	2	1	1	13	0	1	 	 	 	 	 	 	 	N
161007	0	15	19	 	2	0	0	1	1	 	4	3	0	98	98	1	12	0	0	 	 	 	 	 	 	 	N
161007	1	70	74	 	2	6	6	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161007	2	40	44	 	1	1	1	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161007	3	40	44	 	2	1	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161007	4	19	23	 	1	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161007	5	 	43	 	1	 	28	 	1	 	1	3	0	98	98	1	5	0	 	 	 	 	 	 	 	 	N
161007	6	 	42	 	2	 	28	 	1	 	2	3	0	98	98	1	7	0	 	 	 	 	 	 	 	 	N
161007	7	 	22	 	1	 	24	 	1	 	3	3	0	6	5	1	12	0	 	 	 	 	 	 	 	 	N
161007	8	 	1	 	2	 	27	 	1	 	5	 	 	0	7	 	 	 	 	 	 	 	 	 	 	 	N
161008	0	14	18	 	1	0	0	1	2	 	3	6	0	2	1	 	 	 	 	1	12	1	3	 	 	1	N
161008	1	42	46	 	1	1	1	 	1	 	1	3	0	98	98	1	12	0	0	 	 	 	 	 	 	 	N
161008	2	34	38	 	2	1	1	1	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161008	3	12	16	 	2	7	7	 	1	 	3	6	0	2	1	 	 	 	 	1	10	1	3	 	 	1	N
161009	0	15	18	 	2	0	0	1	1	 	3	6	0	2	1	1	12	0	0	 	 	 	 	 	 	 	N
161009	1	49	53	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161009	2	46	50	 	2	1	1	0	1	 	2	3	0	98	98	1	8	0	0	 	 	 	 	 	 	 	N
161009	3	19	22	 	1	7	7	 	1	 	3	3	0	2	1	1	12	0	0	 	 	 	 	 	 	 	N
161009	4	 	22	 	2	 	16	 	1	 	4	3	0	98	98	1	12	0	 	 	 	 	 	 	 	 	Y
161009	5	 	2	 	1	 	13	 	1	 	5	 	 	4	3	 	 	 	 	 	 	 	 	 	 	 	N
161010	0	14	19	 	2	0	0	1	1	 	4	3	0	98	98	1	12	0	1	 	 	 	 	 	 	 	N
161010	1	51	55	 	1	1	1	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161010	2	47	51	 	2	1	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161010	3	28	32	 	1	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161010	4	25	29	 	1	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161010	5	20	24	 	2	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161010	6	18	22	 	1	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161010	7	25	29	 	2	16	16	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161010	8	1	5	 	1	15	15	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161010	9	 	61	 	2	 	28	 	1	 	1	3	0	98	98	1	9	0	 	 	 	 	 	 	 	 	N
161010	10	 	24	 	1	 	29	 	1	 	3	6	0	9	98	1	14	0	 	 	 	 	 	 	 	 	N
161010	11	 	24	 	1	 	24	 	1	 	4	3	0	98	98	1	14	0	 	 	 	 	 	 	 	 	N
161010	12	 	0	4	1	 	27	 	1	 	5	 	 	0	11	 	 	 	 	 	 	 	 	 	 	 	N
161011	0	14	19	 	2	0	0	1	2	 	3	6	0	3	2	 	 	 	 	1	12	1	3	 	 	1	N
161011	1	92	-88	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161011	2	42	45	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161011	3	34	38	 	2	1	1	1	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161011	4	12	16	 	1	7	7	 	1	 	3	6	0	3	2	 	 	 	 	1	10	1	1	 	 	1	N
161011	5	6	10	 	2	7	7	 	1	 	3	 	0	3	2	 	 	 	 	1	4	1	3	 	 	1	N
161012	0	15	19	 	2	0	0	1	2	 	3	6	0	2	1	 	 	 	 	1	12	1	3	 	 	1	N
161012	1	45	49	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161012	2	41	45	 	2	1	1	1	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161012	3	19	23	 	2	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161012	4	17	21	 	2	7	7	 	1	 	4	6	0	2	1	1	15	0	1	 	 	 	 	 	 	 	N
161012	17	8	12	 	2	7	7	 	1	 	3	 	0	2	1	 	 	 	 	1	7	1	3	 	 	1	N
161012	18	1	5	 	1	7	7	 	1	 	3	 	 	2	1	 	 	 	 	0	 	 	 	 	 	 	N
161013	0	15	19	 	1	0	0	1	1	 	3	6	0	2	1	1	12	0	1	 	 	 	 	 	 	 	Y
161013	1	42	46	 	1	1	1	 	1	 	1	3	1	98	98	1	12	0	0	 	 	 	 	 	 	 	N
161013	2	38	42	 	2	1	1	1	1	 	3	3	0	2	1	1	9	0	0	 	 	 	 	 	 	 	N
161013	3	17	21	 	2	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161013	4	12	16	 	1	7	7	 	1	 	3	6	0	2	1	 	 	 	 	1	10	1	5	 	 	1	N
161013	5	79	83	 	1	6	6	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161014	0	14	19	 	2	0	0	1	1	 	5	6	0	98	98	1	12	1	1	 	 	 	 	 	 	 	N
161014	1	51	-88	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161014	2	49	-88	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161014	3	19	23	 	1	7	7	 	1	 	5	6	1	98	98	1	14	0	1	 	 	 	 	 	 	 	N
161014	4	 	91	 	2	 	6	 	1	 	1	4	0	98	98	1	0	0	 	 	 	 	 	 	 	 	N
161015	0	14	19	 	2	0	0	1	2	 	3	6	0	2	1	 	 	 	 	1	12	1	3	 	 	1	N
161015	1	36	40	 	1	1	1	 	1	 	1	3	0	98	98	1	12	0	0	 	 	 	 	 	 	 	N
161015	2	35	39	 	2	1	1	1	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161015	3	13	17	 	2	7	7	 	1	 	3	6	0	2	1	 	 	 	 	1	11	1	3	 	 	1	N
161015	4	5	8	 	2	7	7	 	1	 	3	 	 	2	1	 	 	 	 	1	0	1	3	 	 	1	N
161015	5	 	2	 	2	 	7	 	1	 	3	 	 	2	1	 	 	 	 	 	 	 	 	 	 	 	N
161016	0	15	19	 	2	0	0	1	2	 	3	6	0	2	1	 	 	 	 	1	12	1	3	 	 	1	N
161016	1	35	39	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161016	2	36	40	 	2	1	1	1	1	 	2	3	0	98	98	1	12	0	0	 	 	 	 	 	 	 	N
161016	17	10	14	 	2	7	7	 	1	 	3	6	0	2	1	 	 	 	 	1	7	1	3	 	 	1	N
161016	18	6	10	 	2	7	7	 	1	 	3	 	0	2	1	 	 	 	 	1	4	1	3	 	 	1	N
161016	19	 	1	 	1	 	7	 	1	 	3	 	 	2	1	 	 	 	 	 	 	 	 	 	 	 	N
161017	0	14	19	 	1	0	0	1	1	 	3	6	0	2	1	1	9	0	0	 	 	 	 	 	 	 	Y
161017	1	48	52	 	1	1	1	 	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161017	2	47	51	 	2	1	1	1	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161017	3	20	24	 	2	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161017	4	17	21	 	2	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161017	5	13	17	 	2	7	7	 	1	 	3	6	0	2	1	 	 	 	 	1	6	1	3	 	 	1	N
161018	0	15	19	 	2	0	0	1	1	 	3	6	0	2	1	1	12	0	1	 	 	 	 	 	 	 	N
161018	1	51	52	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161018	2	48	54	 	2	1	1	1	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161018	3	27	31	 	1	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161018	4	24	28	 	2	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161019	0	15	19	 	1	0	0	1	2	 	3	6	0	2	1	 	 	 	 	1	12	1	3	 	 	1	 
161019	1	46	50	 	1	1	1	 	1	 	1	3	0	98	98	1	10	0	0	 	 	 	 	 	 	 	N
161019	2	41	45	 	2	1	1	1	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161019	3	20	24	 	2	14	14	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161019	4	17	21	 	1	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161020	0	15	19	 	1	0	0	1	1	 	3	6	0	2	1	1	12	1	1	 	 	 	 	 	 	 	Y
161020	1	42	46	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161020	2	42	46	 	2	1	1	0	1	 	3	6	0	2	1	1	12	0	0	 	 	 	 	 	 	 	N
161020	3	12	16	 	2	7	7	 	1	 	3	6	0	2	1	 	 	 	 	1	10	1	3	 	 	1	N
161021	0	15	19	 	2	0	0	1	1	 	3	6	0	2	1	1	12	1	1	 	 	 	 	 	 	 	Y
161021	1	46	50	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161021	2	40	44	 	2	1	1	0	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161021	3	17	21	 	2	7	7	 	1	 	3	6	0	2	1	1	12	1	1	 	 	 	 	 	 	 	Y
161021	4	14	18	 	1	7	7	 	1	 	3	6	0	2	1	1	11	1	1	 	 	 	 	 	 	 	N
161021	5	81	84	 	2	6	6	 	3	2007	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161022	0	15	19	 	1	0	0	1	2	 	3	3	0	4	3	 	 	 	 	1	12	0	 	 	 	1	N
161022	1	79	-88	 	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161022	2	73	77	 	2	6	6	 	1	 	6	3	0	98	98	1	28	0	0	 	 	 	 	 	 	 	N
161022	3	36	40	 	1	1	1	 	1	 	1	3	0	2	98	1	12	0	0	 	 	 	 	 	 	 	N
161022	4	33	37	 	2	1	1	1	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161022	17	11	15	 	2	7	7	 	1	 	3	6	0	4	3	 	 	 	 	1	8	1	3	 	 	1	N
161024	0	15	19	 	1	0	0	1	1	 	3	6	0	2	1	1	12	0	0	 	 	 	 	 	 	 	Y
161024	1	37	41	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161024	2	34	38	 	2	1	1	0	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161024	3	14	18	 	2	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161025	0	14	18	 	2	0	0	1	1	 	3	6	0	1	98	1	12	1	1	 	 	 	 	 	 	 	N
161025	1	50	54	 	2	1	1	1	1	 	1	6	1	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161027	0	15	19	 	1	0	0	1	1	 	3	6	0	1	2	1	9	0	0	 	 	 	 	 	 	 	N
161027	1	52	56	 	2	1	1	0	1	 	2	3	0	98	98	1	7	0	0	 	 	 	 	 	 	 	N
161027	2	47	51	 	1	1	1	 	1	 	1	3	1	98	98	1	7	0	0	 	 	 	 	 	 	 	N
161028	0	14	19	 	2	0	0	1	2	 	5	6	0	98	98	 	 	 	 	1	11	1	3	 	 	1	N
161028	1	36	40	 	1	1	1	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161028	2	34	38	 	2	1	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161028	17	9	13	 	1	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161028	18	69	73	 	1	6	6	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161028	19	66	70	 	2	6	6	 	1	 	2	3	0	98	98	1	13	0	0	 	 	 	 	 	 	 	N
161028	20	11	15	 	1	14	14	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161029	0	15	19	 	1	0	0	1	2	 	3	6	0	2	1	 	 	 	 	1	14	1	3	 	 	1	N
161029	1	47	51	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161029	2	40	44	 	2	1	1	1	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161029	3	21	25	 	1	7	7	 	1	 	3	6	0	2	1	1	13	0	0	 	 	 	 	 	 	 	N
161030	0	15	19	 	2	0	0	1	1	 	3	6	0	2	1	1	12	1	1	 	 	 	 	 	 	 	Y
161030	1	39	43	 	1	1	1	 	1	 	1	3	0	98	98	1	10	0	0	 	 	 	 	 	 	 	N
161030	2	33	37	 	2	1	1	1	1	 	2	3	0	98	98	1	10	0	0	 	 	 	 	 	 	 	N
161030	3	13	17	 	1	7	7	 	1	 	3	6	0	2	3	 	 	 	 	1	11	1	3	 	 	1	N
161031	0	15	19	 	2	0	0	1	1	 	4	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161031	1	61	65	 	2	1	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161031	2	53	57	 	1	1	1	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161031	3	25	29	 	1	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161031	4	 	59	 	2	 	28	 	1	 	1	3	0	98	98	1	5	0	 	 	 	 	 	 	 	 	N
161031	5	 	32	 	2	 	29	 	1	 	3	3	0	4	98	1	9	0	 	 	 	 	 	 	 	 	N
161031	6	 	27	 	1	 	24	 	1	 	3	3	0	4	98	1	9	0	 	 	 	 	 	 	 	 	N
161031	7	 	2	 	1	 	27	 	1	 	5	 	 	0	6	 	 	 	 	 	 	 	 	 	 	 	N
161031	8	 	1	 	2	 	19	 	1	 	5	 	 	5	98	 	 	 	 	 	 	 	 	 	 	 	N
161032	0	15	19	 	1	0	0	1	2	 	3	6	0	2	1	 	 	 	 	1	11	1	3	 	 	1	N
161032	1	39	43	 	1	1	1	 	1	 	1	3	0	98	98	1	14	0	0	 	 	 	 	 	 	 	N
161032	2	39	43	 	2	1	1	1	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161032	3	17	21	 	2	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161033	0	15	19	 	2	0	0	1	1	 	3	6	0	2	1	1	9	0	0	 	 	 	 	 	 	 	N
161033	1	43	48	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161033	2	43	47	 	2	1	1	1	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161033	3	23	27	 	2	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161033	4	19	24	 	1	7	7	 	1	 	3	3	0	2	1	1	9	0	0	 	 	 	 	 	 	 	Y
161033	5	18	22	 	2	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161033	6	 	23	 	2	 	16	 	1	 	4	3	0	98	98	1	12	0	 	 	 	 	 	 	 	 	N
161035	0	15	19	 	2	0	0	1	2	 	3	6	0	4	3	 	 	 	 	1	12	1	3	 	 	1	N
161035	1	71	75	 	1	6	6	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161035	2	68	72	 	2	6	6	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161035	3	38	42	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161035	4	36	40	 	2	1	1	0	1	 	2	3	0	98	98	1	9	0	1	 	 	 	 	 	 	 	N
161035	5	12	16	 	1	7	7	 	1	 	3	6	0	4	3	 	 	 	 	1	10	1	1	 	 	1	N
161035	6	3	7	 	1	7	7	 	3	2010	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161037	0	14	19	 	1	0	0	1	2	 	3	6	0	2	1	 	 	 	 	1	12	1	3	 	 	1	N
161037	1	39	43	 	1	1	1	 	1	 	1	3	0	98	98	1	12	0	0	 	 	 	 	 	 	 	Y
161037	2	35	39	 	2	1	1	1	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161037	18	10	14	 	2	7	7	 	1	 	3	6	0	2	1	 	 	 	 	1	8	1	3	 	 	1	N
161037	19	 	4	 	2	 	7	 	1	 	3	 	 	2	1	 	 	 	 	 	 	 	 	 	 	 	N
161038	0	14	18	 	2	0	0	1	1	 	3	6	0	2	1	1	9	0	0	 	 	 	 	 	 	 	Y
161038	1	47	51	 	1	1	1	 	1	 	1	3	0	98	98	1	12	0	0	 	 	 	 	 	 	 	N
161038	2	35	39	 	2	1	1	1	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161038	17	9	13	 	1	7	7	 	1	 	3	6	0	2	1	 	 	 	 	1	7	1	3	 	 	1	N
161039	0	15	19	 	2	0	0	1	2	 	5	6	0	98	98	 	 	 	 	0	 	 	 	 	 	 	N
161039	1	77	86	 	2	6	6	 	1	 	1	4	0	98	98	1	5	0	0	 	 	 	 	 	 	 	N
161039	2	37	-88	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161039	3	34	38	 	2	1	1	0	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161039	4	13	17	 	1	7	7	 	1	 	5	6	0	98	98	 	 	 	 	1	11	1	3	 	 	1	N
161040	0	14	18	 	2	0	0	1	1	 	3	6	0	2	1	1	12	0	1	 	 	 	 	 	 	 	Y
161040	1	32	36	 	1	1	1	 	1	 	1	3	0	98	98	1	7	0	0	 	 	 	 	 	 	 	N
161040	2	32	36	 	2	1	1	1	1	 	2	3	0	98	98	1	5	0	0	 	 	 	 	 	 	 	N
161040	17	8	12	 	1	7	7	 	1	 	3	 	0	2	1	 	 	 	 	1	7	1	3	 	 	1	N
161041	0	15	19	 	2	0	0	0	1	 	2	3	0	98	98	1	9	0	1	 	 	 	 	 	 	 	N
161041	1	44	48	 	1	1	1	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161041	2	42	46	 	2	1	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161041	3	13	17	 	2	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161041	17	9	13	 	1	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161041	18	 	25	 	1	 	24	 	1	 	1	3	0	98	98	1	12	0	 	 	 	 	 	 	 	 	N
161042	0	15	19	 	1	0	0	1	2	 	3	6	0	2	1	 	 	 	 	1	9	0	 	 	 	0	 
161042	1	45	48	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161042	2	42	45	 	2	1	1	1	1	 	2	3	0	98	98	1	12	0	0	 	 	 	 	 	 	 	N
161042	3	17	21	 	2	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161042	4	4	8	 	1	7	7	 	1	 	3	 	 	2	1	 	 	 	 	1	2	1	3	 	 	1	N
161043	0	15	19	 	2	0	0	1	2	 	3	6	0	2	1	 	 	 	 	1	12	0	 	 	 	1	 
161043	1	46	50	 	1	1	1	 	1	 	1	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161043	2	47	51	 	2	1	1	1	1	 	2	3	0	98	98	1	11	0	0	 	 	 	 	 	 	 	N
161043	3	19	22	 	1	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161043	4	13	17	 	1	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161044	0	15	19	 	1	0	0	1	2	 	3	6	0	1	98	 	 	 	 	0	 	 	 	 	 	 	N
161044	1	52	56	 	2	1	1	0	1	 	2	4	0	98	98	1	2	0	0	 	 	 	 	 	 	 	N
161044	2	50	-88	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161044	3	21	25	 	1	7	7	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161044	4	18	22	 	2	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161045	0	14	19	 	2	0	0	1	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161045	1	36	40	 	1	1	1	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161045	2	35	39	 	2	1	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161045	3	13	17	 	2	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161045	17	9	13	 	1	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
161045	18	 	25	 	1	 	24	 	1	 	1	3	0	98	98	1	11	0	 	 	 	 	 	 	 	 	Y
161045	19	 	0	8	1	 	27	 	1	 	3	 	 	0	18	 	 	 	 	 	 	 	 	 	 	 	N
161048	0	14	19	 	1	0	0	1	1	 	3	6	0	2	1	1	14	1	1	 	 	 	 	 	 	 	Y
161048	1	38	42	 	1	1	1	 	1	 	1	3	0	98	98	1	12	0	0	 	 	 	 	 	 	 	Y
161048	2	36	40	 	2	1	1	1	1	 	2	3	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161048	3	13	17	 	1	7	7	 	1	 	3	6	0	2	1	 	 	 	 	1	10	1	3	 	 	1	N
161049	0	14	18	 	2	0	0	1	1	 	3	6	0	2	1	1	12	0	0	 	 	 	 	 	 	 	Y
161049	1	35	39	 	1	1	1	 	1	 	1	3	0	98	98	1	5	0	0	 	 	 	 	 	 	 	N
161049	2	34	38	 	2	1	1	1	1	 	2	6	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161049	3	12	16	 	1	7	7	 	1	 	3	6	0	2	1	 	 	 	 	1	9	0	 	31	14	1	N
161049	4	76	80	 	2	6	6	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N
161050	0	15	19	 	1	0	0	1	1	 	2	3	0	98	98	1	12	1	1	 	 	 	 	 	 	 	Y
161050	1	48	52	 	1	1	1	 	1	 	1	3	0	98	98	1	12	0	0	 	 	 	 	 	 	 	N
161050	2	43	47	 	2	1	1	0	1	 	3	6	0	98	98	1	9	0	0	 	 	 	 	 	 	 	N
161050	3	21	25	 	2	7	7	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
