CHILDCODE	FVVLIDR4	FVVALR4	SLVALR4
131021	2	1	100
131021	3	5	200
131021	4	13	100
131021	5	7	600
131022	1	4	15000
131022	2	10	600
131022	3	7	3000
131022	4	12	5000
131022	5	1	10000
131023	1	4	10000
131023	2	8	500
131023	3	7	500
131023	4	16	300
131023	5	1	100
131024	1	4	35000
131024	2	16	5000
131024	3	7	3000
131024	4	5	2000
131024	5	1	500
131025	1	4	18000
131025	2	1	15000
131025	3	16	10000
131025	4	14	10000
131025	5	7	3000
131026	1	4	70000
131026	2	8	10000
131026	3	7	5000
131026	4	1	5000
131026	5	14	3000
131028	1	4	10000
131028	2	14	8000
131028	3	7	5000
131028	4	16	2000
131028	5	5	500
131030	1	1	600
131030	2	4	3000
131030	3	5	200
131030	4	7	600
131030	5	13	1000
131031	1	4	10000
131031	2	5	1000
131031	3	10	600
131031	4	14	8000
131031	5	7	2000
131033	1	4	32000
131033	2	14	15000
131033	3	11	7000
131033	4	1	2500
131033	5	7	2000
131036	1	4	100000
131036	2	7	1000
131036	3	12	1000
131036	4	16	1000
131036	5	5	200
131037	1	4	22000
131037	2	14	15000
131037	3	11	12000
131037	4	12	5000
131037	5	8	5000
131038	1	4	15000
131038	2	14	12000
131038	3	11	10000
131038	4	8	7000
131038	5	1	5000
131039	1	4	25000
131039	2	12	4500
131039	3	1	3000
131039	4	7	3000
131039	5	13	1500
131040	1	1	25000
131040	2	4	60000
131040	3	8	20000
131040	4	7	14000
131040	5	14	12000
131041	1	4	35000
131041	2	7	3000
131041	3	8	1500
131041	4	1	900
131041	5	13	500
131042	1	1	500
131042	2	4	3000
131042	3	7	400
131042	4	10	200
131042	5	8	300
131043	1	4	40000
131043	2	12	5500
131043	3	11	4000
131043	4	16	3500
131043	5	7	3000
131044	1	4	20000
131044	2	12	7000
131044	3	11	5000
131044	4	1	5000
131044	5	7	4000
131046	1	4	15000
131046	2	8	8000
131046	3	14	5000
131046	4	7	3000
131046	5	1	500
131047	1	4	40000
131047	2	12	6000
131047	3	1	4000
131047	4	7	2500
131047	5	16	1500
131048	1	4	20000
131048	2	7	3000
131048	3	5	500
131048	4	1	100
131048	5	10	100
131050	1	4	70000
131050	2	14	13000
131050	3	16	8000
131050	4	8	7000
131050	5	7	3000
131051	1	4	25000
131051	2	12	1000
131051	3	7	5000
131051	4	14	1000
131051	5	9	1000
131052	1	1	400
131052	2	4	10000
131052	3	10	500
131052	4	7	600
131052	5	13	300
131053	1	4	30000
131053	2	14	7000
131053	3	1	10000
131053	4	7	1500
131053	5	12	500
131054	1	4	15000
131054	2	8	10000
131054	3	14	6000
131054	4	7	1000
131054	5	5	500
131056	1	7	300
131056	2	8	200
131056	3	5	200
131056	4	10	100
131056	5	11	100
131058	1	7	2500
131058	2	8	1500
131058	3	13	1300
131058	4	5	1000
131058	5	11	1000
141001	1	4	10000
141001	2	1	2000
141001	3	7	1000
141001	4	8	500
141001	5	5	200
141002	1	4	20000
141002	2	12	5000
141002	3	16	4000
141002	4	7	4000
141002	5	8	3500
141003	1	4	20000
141003	2	8	20000
141003	3	12	3000
141003	4	11	2000
141003	5	1	1500
141004	1	4	30000
141004	2	14	5000
141004	3	12	1000
141004	4	6	30000
141004	5	7	3000
141005	1	4	10000
141005	2	14	5000
141005	3	1	1500
141005	4	10	400
141005	5	8	350
141006	1	4	20000
141006	2	14	4000
141006	3	1	500
141006	4	7	1500
141006	5	10	200
141007	1	4	11000
141007	2	16	4500
141007	3	13	4000
141007	4	11	3000
141007	5	1	2500
141008	1	3	840000
141008	2	4	22000
141008	3	14	10000
141008	4	7	9000
141008	5	12	5000
141009	1	4	400000
141009	2	14	100000
141009	3	1	5000
141009	4	12	3000
141009	5	8	2700
141010	1	8	4000
141010	2	4	3000
141010	3	7	200
141010	4	5	100
141010	5	10	50
141012	1	4	10000
141012	2	11	700
141012	3	7	500
141012	4	10	500
141012	5	5	400
141013	1	4	30000
141013	2	8	15000
141013	3	1	8000
141013	4	11	12000
141013	5	10	1200
141014	1	4	3000
141014	2	1	1500
141014	3	7	500
141014	4	8	100
141014	5	10	50
141015	1	4	12000
141015	2	7	1000
141015	3	5	200
141015	4	1	500
141015	5	11	200
141016	1	4	20000
141016	2	14	5000
141016	3	7	2000
141016	4	1	4000
141016	5	12	1500
141017	1	4	25000
141017	2	7	4500
141017	3	1	4000
141017	4	11	3000
141017	5	8	2000
141018	1	3	900000
141018	2	8	100000
141018	3	4	50000
141018	4	7	15000
141018	5	1	10000
141019	1	5	1000
141019	2	4	15000
141019	3	7	1000
141019	4	8	4000
141019	5	10	500
141020	1	4	12000
141020	2	10	2000
141020	3	1	1500
141020	4	7	1500
141020	5	13	1000
141025	1	4	20
141025	2	8	15
141025	3	12	2000
141025	4	7	1800
141025	5	1	1400
141026	1	4	20000
141026	2	14	7000
141026	3	12	3000
141026	4	7	2000
141026	5	13	1000
141027	1	3	200000
141027	2	4	20000
141027	3	8	8000
141027	4	14	5000
141027	5	12	1000
141028	1	4	25000
141028	2	11	22000
141028	3	14	18000
141028	4	8	12000
141028	5	7	5500
141029	1	4	35000
141029	2	7	1000
141029	3	5	700
141029	4	1	500
141029	5	10	500
141030	1	4	30000
141030	2	8	20000
141030	3	7	3000
141030	4	14	10000
141030	5	1	700
141031	1	4	50000
141031	2	8	30000
141031	3	1	20000
141031	4	16	2000
141031	5	7	500
141032	1	4	20000
141032	2	8	10000
141032	3	11	8000
141032	4	14	7000
141032	5	13	1000
141033	1	4	30000
141033	2	8	30000
141033	3	14	15000
141033	4	7	4000
141033	5	12	2500
141034	1	4	25000
141034	2	8	10000
141034	3	14	8000
141034	4	11	3000
141034	5	1	1000
141035	1	3	250000
141035	2	4	40000
141035	3	8	20000
141035	4	1	10000
141035	5	14	7000
141036	1	7	2000
141036	2	1	2000
141036	3	12	3000
141036	4	4	20000
141036	5	13	2000
141037	1	4	10000
141037	2	7	3000
141037	3	1	500
141037	4	12	500
141037	5	8	300
141039	1	4	10000
141039	2	5	1500
141039	3	11	1000
141039	4	10	600
141039	5	7	500
141040	1	4	20000
141040	2	1	7000
141040	3	8	2000
141040	4	11	2000
141040	5	5	1800
141041	1	4	7000
141041	2	1	2000
141041	3	7	500
141041	4	8	300
141041	5	10	100
141042	1	4	10000
141042	2	11	2000
141042	3	8	2000
141042	4	1	2000
141042	5	7	1500
141043	1	4	6000
141043	2	5	300
141043	3	14	9000
141043	4	7	500
141043	5	13	400
141044	1	4	15000
141044	2	7	2000
141044	3	1	500
141044	4	10	500
141044	5	11	600
141045	1	4	8000
141045	2	7	1000
141045	3	5	2000
141045	4	12	3000
141045	5	13	300
141047	1	4	25000
141047	2	8	6000
141047	3	11	2000
141047	4	14	2000
141047	5	7	1000
141048	1	4	20000
141048	2	8	3000
141048	3	11	2000
141048	4	1	2000
141048	5	13	1000
141049	1	4	10000
141049	2	1	2000
141049	3	7	800
141049	4	10	500
141049	5	8	500
141050	1	4	70000
141050	2	8	18000
141050	3	16	30000
141050	4	7	3000
141050	5	1	500
141051	1	4	15000
141051	2	7	500
141051	3	13	200
141051	4	10	50
141051	5	11	100
141052	1	4	30000
141052	2	8	10000
141052	3	14	5000
141052	4	6	1500
141052	5	12	1000
141062	1	4	8000
141062	2	12	500
141062	3	13	400
141062	4	1	100
141062	5	7	1200
141066	1	4	40000
141066	2	8	20000
141066	3	14	30000
141066	4	11	10000
141066	5	12	40000
141073	1	4	20000
141073	2	12	5000
141073	3	7	4000
141073	4	16	3500
141073	5	8	3000
141076	1	4	12000
141076	2	11	2000
141076	3	7	2000
141076	4	1	1500
141076	5	13	1000
151001	1	4	5000
151001	2	12	3000
151001	3	1	1500
151001	4	14	1500
151001	5	13	500
151002	1	4	10000
151002	2	13	500
151002	3	5	300
151002	4	7	250
151002	5	10	200
151003	1	4	20000
151003	2	12	7000
151003	3	8	4000
151003	4	11	3000
151003	5	7	2500
151004	1	4	8000
151004	2	7	4000
151004	3	12	3000
151004	4	8	1000
151004	5	11	900
151005	1	12	2000
151005	2	1	200
151005	3	5	500
151005	4	10	300
151005	5	7	100
151006	1	4	30000
151006	2	1	10000
151006	3	12	12000
151006	4	13	2000
151006	5	7	2400
151007	1	4	70000
151007	2	7	4000
151007	3	9	1500
151007	4	12	1000
151007	5	10	800
151008	1	4	13000
151008	2	12	250
151008	3	11	220
151008	4	1	200
151008	5	16	100
151010	1	4	3000
151010	2	1	2800
151010	3	7	2500
151010	4	12	2000
151010	5	11	1000
151011	1	4	12000
151011	2	12	2000
151011	3	11	1500
151011	4	16	1000
151011	5	7	800
151012	1	4	10000
151012	2	16	8000
151012	3	8	5000
151012	4	12	1000
151012	5	1	800
151013	1	1	4000
151013	2	12	2000
151013	3	4	2000
151013	4	8	500
151013	5	7	100
151014	1	1	4000
151014	2	4	1000
151014	3	11	300
151014	4	10	150
151014	5	5	150
151015	1	16	300000
151015	2	4	17000
151015	3	14	7000
151015	4	12	2000
151015	5	1	1500
151016	1	4	10000
151016	2	8	3000
151016	3	11	2000
151016	4	7	1500
151016	5	1	800
151017	1	4	20000
151017	2	14	12000
151017	3	7	5500
151017	4	12	3500
151017	5	11	2000
151018	1	4	14000
151018	2	12	1000
151018	3	7	800
151018	4	10	600
151018	5	1	100
151019	1	4	10000
151019	2	12	2000
151019	3	1	500
151019	4	13	400
151019	5	5	350
151020	1	4	13000
151020	2	14	6000
151020	3	12	1000
151020	4	1	1000
151020	5	7	1000
151021	1	5	200
151021	2	7	150
151021	3	10	120
151021	4	11	100
151021	5	1	70
151022	1	8	40000
151022	2	4	15000
151022	3	11	4000
151022	4	12	3000
151022	5	1	2000
151023	1	4	10000
151023	2	16	4000
151023	3	8	2000
151023	4	1	1200
151023	5	7	1000
151024	1	4	15000
151024	2	1	3500
151024	3	7	1500
151024	4	13	700
151024	5	10	500
151025	1	4	10000
151025	2	8	3000
151025	3	12	2000
151025	4	7	1000
151025	5	10	300
151028	1	4	8000
151028	2	12	1500
151028	3	1	1000
151028	4	7	800
151028	5	11	600
151029	1	4	7000
151029	2	12	3000
151029	3	1	2500
151029	4	7	500
151029	5	13	500
151030	1	4	6200
151030	2	12	3400
151030	3	8	2100
151030	4	13	750
151030	5	11	680
151031	1	4	18000
151031	2	12	2500
151031	3	7	2000
151031	4	8	1000
151031	5	13	500
151032	1	4	5000
151032	2	7	2000
151032	3	1	1000
151032	4	11	500
151032	5	10	300
151034	1	4	23000
151034	2	8	8650
151034	3	1	2950
151034	4	12	2500
151034	5	13	780
151035	1	4	21500
151035	2	12	3600
151035	3	14	3500
151035	4	13	850
151035	5	7	670
151036	1	4	10000
151036	2	1	3000
151036	3	7	1000
151036	4	12	700
151036	5	14	500
151037	1	1	350
151037	2	10	200
151037	3	7	200
151037	4	5	150
151037	5	8	50
151038	1	4	35000
151038	2	14	5000
151038	3	12	2000
151038	4	1	1700
151038	5	7	500
151039	1	4	30000
151039	2	8	5000
151039	3	7	3000
151039	4	12	1000
151039	5	1	1000
151040	1	4	13000
151040	2	8	2000
151040	3	13	550
151040	4	12	500
151040	5	7	400
151041	1	5	300
151041	2	7	200
151041	3	16	150
151041	4	1	100
151041	5	11	100
151042	1	4	15000
151042	2	1	2000
151042	3	7	800
151042	4	13	550
151042	5	10	500
151043	1	4	35000
151043	2	14	7000
151043	3	10	1200
151043	4	7	1000
151043	5	12	600
151044	1	4	15000
151044	2	7	2000
151044	3	1	1500
151044	4	10	700
151044	5	8	500
151045	1	4	7000
151045	2	7	1500
151045	3	10	600
151045	4	1	500
151045	5	8	300
151046	1	4	12000
151046	2	12	3500
151046	3	7	3000
151046	4	8	1500
151046	5	11	1000
151047	1	4	15200
151047	2	8	7500
151047	3	12	3200
151047	4	1	2700
151047	5	13	650
151049	1	4	12000
151049	2	16	6000
151049	3	8	4000
151049	4	12	2000
151049	5	11	2000
151051	1	4	10000
151051	2	12	2000
151051	3	8	1000
151051	4	11	700
151051	5	7	300
151075	1	12	4000
151075	2	14	2000
151075	3	4	1500
151075	4	1	1000
151075	5	7	1000
151079	1	12	2650
151079	2	1	1920
151079	3	8	1500
151079	4	13	700
151079	5	11	580
151081	1	14	5000
151081	2	1	500
151081	3	7	400
151081	4	10	350
151081	5	5	70
151082	1	16	15000
151082	2	4	5000
151082	3	7	2000
151082	4	13	1000
151082	5	10	500
161001	1	8	7000
161001	2	4	6000
161001	3	1	2000
161001	4	7	2000
161001	5	12	500
161002	1	4	25000
161002	2	1	10000
161002	3	14	15000
161002	4	8	7000
161002	5	10	3000
161003	1	1	2000
161003	2	5	500
161003	3	10	300
161003	4	11	300
161003	5	7	50
161004	1	4	4000
161004	2	8	3000
161004	3	12	800
161004	4	1	600
161004	5	10	550
161005	1	4	15000
161005	2	16	10000
161005	3	8	2000
161005	4	12	2000
161005	5	1	500
161006	1	4	30000
161006	2	7	2500
161006	3	12	1500
161006	4	8	800
161006	5	10	600
161007	1	4	10000
161007	2	8	8000
161007	3	10	-77
161007	4	7	-77
161007	5	1	-77
161008	1	4	30000
161008	2	12	17000
161008	3	8	12000
161008	4	7	12000
161008	5	1	6500
161009	1	4	20000
161009	2	12	2000
161009	3	7	1500
161009	4	8	1000
161009	5	1	500
161010	1	4	26000
161010	2	8	8000
161010	3	7	7000
161010	4	12	4000
161010	5	1	3500
161011	1	4	15000
161011	2	12	2000
161011	3	7	1000
161011	4	13	600
161011	5	1	300
161012	1	4	12000
161012	2	1	600
161012	3	7	600
161012	4	5	200
161012	5	10	200
161013	1	4	4500
161013	2	12	1500
161013	3	8	1500
161013	4	7	600
161013	5	11	500
161014	1	4	3000
161014	2	8	500
161014	3	10	200
161014	4	11	200
161014	5	1	150
161015	1	4	18000
161015	2	14	12000
161015	3	8	5000
161015	4	12	3000
161015	5	7	3000
161016	1	4	20000
161016	2	12	5000
161016	3	1	1000
161016	4	7	500
161016	5	5	500
161017	1	4	3000
161017	2	7	300
161017	3	5	200
161017	4	16	100
161017	5	10	100
161018	1	4	20000
161018	2	7	1000
161018	3	8	500
161018	4	10	500
161018	5	1	300
161019	1	4	25000
161019	2	12	-77
161019	3	1	-77
161019	4	7	800
161019	5	8	-77
161020	1	4	7000
161020	2	12	1200
161020	3	1	1000
161020	4	7	1000
161020	5	10	700
161021	1	4	4000
161021	2	12	1000
161021	3	8	700
161021	4	1	500
161021	5	7	500
161022	1	4	20000
161022	2	12	3000
161022	3	7	1200
161022	4	8	500
161022	5	1	500
161024	1	4	30000
161024	2	12	1500
161024	3	11	1000
161024	4	7	800
161024	5	13	500
161025	1	1	1200
161025	2	13	800
161025	3	5	500
161025	4	11	450
161025	5	10	270
161027	1	4	10000
161027	2	8	500
161027	3	7	500
161027	4	1	500
161027	5	10	200
161028	1	8	10000
161028	2	4	5000
161028	3	12	2000
161028	4	7	500
161028	5	1	500
161029	1	4	15000
161029	2	1	2500
161029	3	7	850
161029	4	11	450
161029	5	10	230
161030	1	4	6000
161030	2	14	3000
161030	3	10	600
161030	4	1	500
161030	5	13	450
161031	1	4	25
161031	2	1	1500
161031	3	12	1000
161031	4	7	1200
161031	5	13	300
161032	1	8	13000
161032	2	4	10000
161032	3	7	5000
161032	4	12	5000
161032	5	1	1000
161033	1	4	10000
161033	2	12	2000
161033	3	7	1000
161033	4	11	600
161033	5	10	400
161035	1	4	5000
161035	2	12	3000
161035	3	1	500
161035	4	7	400
161035	5	5	200
161037	1	1	7000
161037	2	8	6000
161037	3	7	2000
161037	4	10	1000
161037	5	4	500
161038	1	4	7000
161038	2	12	2000
161038	3	1	1000
161038	4	8	700
161038	5	10	600
161039	1	8	890
161039	2	1	750
161039	3	5	420
161039	4	11	350
161039	5	10	150
161040	1	8	-77
161040	2	4	-77
161040	3	1	-77
161040	4	12	-77
161040	5	11	-77
161041	1	4	8000
161041	2	16	5000
161041	3	7	3000
161041	4	12	2000
161041	5	1	1000
161042	1	4	4000
161042	2	12	2000
161042	3	1	1000
161042	4	8	500
161042	5	7	200
161043	1	4	5000
161043	2	12	2000
161043	3	1	1000
161043	4	8	1000
161043	5	10	300
161044	1	4	12000
161044	2	1	1800
161044	3	8	800
161044	4	13	720
161044	5	7	600
161045	1	4	18000
161045	2	12	4000
161045	3	7	3000
161045	4	1	2000
161045	5	8	1500
161048	1	11	-77
161048	2	7	-77
161048	3	5	-77
161048	4	10	-77
161048	5	8	-77
161049	1	4	3000
161049	2	12	1000
161049	3	7	700
161049	4	10	600
161049	5	13	300
161050	1	4	5000
161050	2	12	1000
161050	3	10	-77
161050	4	11	-77
161050	5	7	-77
171003	1	4	15000
171003	2	14	11000
171003	3	7	3000
171003	4	12	1300
171003	5	1	1000
171004	1	4	28000
171004	2	14	12000
171004	3	7	5000
171004	4	12	2000
171004	5	1	500
171005	1	4	15000
171005	2	12	1500
171005	3	2	1000
171005	4	7	1000
171005	5	1	600
171006	1	4	20000
171006	2	14	5000
171006	3	1	1000
171006	4	7	1000
171006	5	12	700
171008	1	4	-77
171008	2	12	8000
171008	3	14	-77
171008	4	1	-77
171008	5	16	2000
171009	1	4	3000
171009	2	7	500
171009	3	10	200
171009	4	88	 
171009	5	88	 
171011	1	4	5000
171011	2	14	5000
171011	3	1	3000
171011	4	12	3000
171011	5	8	1000
171012	1	4	18000
171012	2	7	4000
171012	3	12	1900
171012	4	13	800
171012	5	10	350
171013	1	4	20000
171013	2	14	6000
171013	3	12	1000
171013	4	1	500
171013	5	7	2000
171014	1	4	30000
171014	2	7	2000
171014	3	88	 
171014	4	88	 
171014	5	88	 
171015	1	4	6000
171015	2	1	700
171015	3	7	1000
171015	4	13	500
171015	5	5	200
171017	1	4	30000
171017	2	7	10000
171017	3	12	2000
171017	4	14	1500
171017	5	1	1000
171018	1	3	400000
171018	2	4	20000
171018	3	14	7000
171018	4	8	5000
171018	5	1	5000
171019	1	4	22000
171019	2	14	7000
171019	3	12	1800
171019	4	7	1600
171019	5	13	550
171021	1	4	12000
171021	2	12	500
171021	3	1	600
171021	4	16	3000
171021	5	7	500
171022	1	 	 
171022	2	 	 
171022	3	 	 
171022	4	 	 
171022	5	 	 
171023	1	4	30000
171023	2	1	10000
171023	3	8	7000
171023	4	14	5000
171023	5	12	3000
171025	1	4	60000
171025	2	1	2000
171025	3	12	3000
171025	4	7	5000
171025	5	16	4000
171027	1	4	35000
171027	2	14	8000
171027	3	7	2000
171027	4	12	3000
171027	5	16	4000
171030	1	4	25000
171030	2	12	2000
171030	3	16	3000
171030	4	1	500
171030	5	7	1000
171031	1	3	-77
171031	2	4	30000
171031	3	1	20000
171031	4	7	30000
171031	5	9	3000
171033	1	14	7000
171033	2	1	1000
171033	3	12	1000
171033	4	4	1000
171033	5	13	200
171034	1	4	15000
171034	2	7	1000
171034	3	10	500
171034	4	5	200
171034	5	88	 
171035	1	4	30000
171035	2	14	4000
171035	3	7	2000
171035	4	12	1500
171035	5	1	500
171037	1	4	10000
171037	2	1	5000
171037	3	7	5000
171037	4	12	2000
171037	5	10	200
171038	1	4	36000
171038	2	14	8000
171038	3	1	3000
171038	4	7	3000
171038	5	12	1500
171040	1	4	10000
171040	2	1	3500
171040	3	12	2500
171040	4	7	2000
171040	5	13	400
171041	1	1	300
171041	2	10	100
171041	3	7	50
171041	4	88	 
171041	5	88	 
171042	1	4	10000
171042	2	14	2000
171042	3	1	1000
171042	4	12	1000
171042	5	8	1000
171043	1	4	6000
171043	2	12	1000
171043	3	7	1000
171043	4	14	2000
171043	5	1	500
171044	1	4	22000
171044	2	1	3000
171044	3	12	2000
171044	4	7	500
171044	5	10	500
171045	1	3	3000000
171045	2	4	95000
171045	3	14	40000
171045	4	15	10000
171045	5	1	9000
171046	1	4	4000
171046	2	12	3000
171046	3	8	500
171046	4	1	300
171046	5	13	300
171048	1	16	50000
171048	2	4	30000
171048	3	14	5000
171048	4	8	3000
171048	5	12	3000
171049	1	4	52000
171049	2	14	12000
171049	3	7	3000
171049	4	12	2000
171049	5	10	500
171051	1	3	60000
171051	2	4	18000
171051	3	1	5000
171051	4	7	6000
171051	5	14	7000
171053	1	4	20000
171053	2	14	5000
171053	3	12	700
171053	4	1	500
171053	5	8	500
171057	1	3	400000
171057	2	4	70000
171057	3	1	6000
171057	4	7	10000
171057	5	14	50000
171059	1	4	2000
171059	2	1	500
171059	3	10	200
171059	4	13	150
171059	5	7	90
171060	1	4	20000
171060	2	1	10000
171060	3	8	5000
171060	4	12	3000
171060	5	13	500
171063	1	14	3000
171063	2	4	2000
171063	3	12	1000
171063	4	1	300
171063	5	10	300
171080	1	4	3000
171080	2	1	1000
171080	3	12	1000
171080	4	8	300
171080	5	13	300
181001	1	14	15000
181001	2	4	10000
181001	3	7	1000
181001	4	1	500
181001	5	12	500
181002	1	4	15200
181002	2	12	2000
181002	3	16	2000
181002	4	7	1800
181002	5	11	1500
181003	1	4	43500
181003	2	14	12000
181003	3	16	5000
181003	4	7	2500
181003	5	5	1000
181005	1	4	60000
181005	2	14	30000
181005	3	7	20000
181005	4	16	2000
181005	5	12	2000
181006	1	3	1600000
181006	2	16	300000
181006	3	4	150000
181006	4	8	120000
181006	5	14	50000
181008	1	4	2000
181008	2	12	500
181008	3	7	500
181008	4	16	350
181008	5	1	200
181009	1	4	65000
181009	2	14	14000
181009	3	12	3000
181009	4	7	600
181009	5	1	300
181011	1	4	50000
181011	2	14	3000
181011	3	1	2000
181011	4	12	1000
181011	5	7	300
181013	1	4	80000
181013	2	1	5000
181013	3	7	7000
181013	4	12	2500
181013	5	14	2000
181014	1	3	940000
181014	2	4	15000
181014	3	1	15000
181014	4	7	14000
181014	5	16	10000
181015	1	4	4000
181015	2	16	1000
181015	3	12	300
181015	4	7	200
181015	5	1	50
181016	1	4	40000
181016	2	14	15000
181016	3	7	10000
181016	4	1	7000
181016	5	12	1000
181017	1	4	100000
181017	2	12	8000
181017	3	14	10000
181017	4	16	5000
181017	5	7	5000
181018	1	14	10000
181018	2	16	1000
181018	3	12	1000
181018	4	4	15000
181018	5	1	1000
181019	1	3	300000
181019	2	4	60000
181019	3	14	15000
181019	4	1	10000
181019	5	16	5000
181020	1	4	60000
181020	2	1	30000
181020	3	7	20000
181020	4	14	14000
181020	5	11	10000
181021	1	4	50000
181021	2	8	10000
181021	3	1	3000
181021	4	16	1500
181021	5	12	3000
181023	1	4	45000
181023	2	14	8000
181023	3	7	3000
181023	4	8	3000
181023	5	11	3000
181026	1	4	16000
181026	2	1	5000
181026	3	12	2000
181026	4	16	2000
181026	5	14	3000
181029	1	4	12000
181029	2	14	4000
181029	3	12	500
181029	4	1	500
181029	5	7	2000
181030	1	4	100000
181030	2	14	10000
181030	3	1	5000
181030	4	7	5000
181030	5	16	4000
181033	1	14	5000
181033	2	4	5000
181033	3	1	500
181033	4	7	200
181033	5	5	50
181036	1	4	60000
181036	2	14	3000
181036	3	12	2000
181036	4	1	1500
181036	5	16	1500
181037	1	 	 
181037	2	 	 
181037	3	 	 
181037	4	 	 
181037	5	 	 
181039	1	4	45000
181039	2	8	5000
181039	3	12	4000
181039	4	14	300
181039	5	1	200
181042	1	4	20000
181042	2	14	18000
181042	3	7	5000
181042	4	12	1000
181042	5	1	500
181043	1	12	1300
181043	2	1	600
181043	3	5	400
181043	4	13	300
181043	5	10	100
181044	1	14	5000
181044	2	16	1500
181044	3	12	1500
181044	4	4	100
181044	5	1	50
181045	1	16	1000
181045	2	4	3000
181045	3	1	500
181045	4	7	600
181045	5	10	400
181046	1	14	2500
181046	2	12	1000
181046	3	4	2000
181046	4	5	100
181046	5	10	50
181047	1	4	40000
181047	2	14	15000
181047	3	7	10000
181047	4	8	3500
181047	5	16	2000
181049	1	4	38000
181049	2	14	9000
181049	3	12	3000
181049	4	16	3000
181049	5	11	1000
181050	1	4	30000
181050	2	16	10000
181050	3	14	10000
181050	4	7	5000
181050	5	12	1500
181056	1	3	400000
181056	2	4	50000
181056	3	8	20000
181056	4	14	15000
181056	5	16	5000
181058	1	4	22000
181058	2	14	4000
181058	3	16	2000
181058	4	12	2000
181058	5	1	700
181059	1	4	25000
181059	2	14	10000
181059	3	7	6000
181059	4	1	1000
181059	5	12	1000
181069	1	1	3000
181069	2	16	1500
181069	3	4	1000
181069	4	14	1500
181069	5	12	2000
181073	1	4	6000
181073	2	14	1000
181073	3	5	200
181073	4	7	160
181073	5	10	100
181078	1	4	15000
181078	2	14	10000
181078	3	7	5000
181078	4	16	5000
181078	5	12	1000
191001	1	12	2000
191001	2	4	6000
191001	3	1	400
191001	4	13	100
191001	5	8	200
191003	1	4	60000
191003	2	14	20000
191003	3	1	7000
191003	4	12	2000
191003	5	16	2000
191004	1	4	100000
191004	2	1	10000
191004	3	8	10000
191004	4	16	5000
191004	5	12	5000
191005	1	16	1900
191005	2	13	1000
191005	3	1	500
191005	4	7	100
191005	5	10	50
191006	1	4	3000
191006	2	14	3000
191006	3	12	2000
191006	4	8	1200
191006	5	5	800
191007	1	4	1000
191007	2	13	300
191007	3	16	200
191007	4	11	150
191007	5	10	100
191008	1	4	2000
191008	2	1	2000
191008	3	7	700
191008	4	16	200
191008	5	5	50
191009	1	4	20000
191009	2	7	0
191009	3	10	50
191009	4	13	100
191009	5	11	0
191011	1	4	6000
191011	2	8	5000
191011	3	12	500
191011	4	11	1000
191011	5	7	300
191012	1	4	4000
191012	2	14	3000
191012	3	1	1000
191012	4	16	1000
191012	5	11	500
191013	1	4	16000
191013	2	14	4000
191013	3	8	3000
191013	4	1	2000
191013	5	12	800
191014	1	4	40000
191014	2	16	7000
191014	3	10	4000
191014	4	8	4000
191014	5	1	3000
191015	1	4	30000
191015	2	12	2000
191015	3	11	6000
191015	4	8	2000
191015	5	13	300
191016	1	4	20000
191016	2	14	15000
191016	3	12	7000
191016	4	16	5000
191016	5	7	3000
191017	1	4	28000
191017	2	12	5000
191017	3	7	2500
191017	4	11	1000
191017	5	5	800
191018	1	1	300
191018	2	10	50
191018	3	11	-77
191018	4	88	 
191018	5	88	 
191020	1	4	40000
191020	2	8	10000
191020	3	16	3000
191020	4	12	2000
191020	5	7	600
191021	1	4	35000
191021	2	8	5000
191021	3	7	2000
191021	4	1	2000
191021	5	14	2000
191022	1	4	9000
191022	2	12	600
191022	3	7	500
191022	4	13	400
191022	5	1	100
191023	1	4	26000
191023	2	14	13000
191023	3	8	8000
191023	4	7	5000
191023	5	12	2000
191024	1	4	15000
191024	2	8	10000
191024	3	14	2000
191024	4	11	2000
191024	5	1	500
191025	1	4	1500
191025	2	7	100
191025	3	1	50
191025	4	10	50
191025	5	11	50
191026	1	4	20000
191026	2	8	1000
191026	3	16	3000
191026	4	12	500
191026	5	7	1000
191027	1	4	1000
191027	2	8	200
191027	3	1	100
191027	4	5	100
191027	5	13	50
191028	1	3	50000
191028	2	4	21000
191028	3	12	2000
191028	4	16	2000
191028	5	8	2000
191029	1	4	50000
191029	2	12	2000
191029	3	7	2000
191029	4	13	100
191029	5	1	100
191030	1	12	300
191030	2	4	2000
191030	3	7	400
191030	4	5	500
191030	5	10	100
191033	1	4	25000
191033	2	1	300
191033	3	13	400
191033	4	7	200
191033	5	10	90
191035	1	4	20000
191035	2	16	6000
191035	3	8	2000
191035	4	12	2000
191035	5	1	2000
191036	1	3	360000
191036	2	4	150000
191036	3	7	20000
191036	4	8	20000
191036	5	14	20000
191037	1	4	70000
191037	2	1	15000
191037	3	16	5000
191037	4	12	3000
191037	5	8	2000
191038	1	8	7000
191038	2	16	5000
191038	3	7	2000
191038	4	13	1000
191038	5	12	800
191039	1	13	50
191039	2	16	50
191039	3	10	50
191039	4	11	10
191039	5	8	10
191040	1	3	100000
191040	2	4	15000
191040	3	1	2000
191040	4	12	2000
191040	5	16	2000
191041	1	4	20000
191041	2	12	2000
191041	3	1	1500
191041	4	8	1000
191041	5	13	500
191043	1	16	6000
191043	2	8	5000
191043	3	13	2000
191043	4	7	2000
