FORMNO	CHILDID	CROPID	CROP	QNTHARV	QNTUNIT	VLCRSLD	CROPCOST
R2INDX	ET090089	1	75	16	2	1250	600
R2INDX	ET090089	2	44	3	2	0	60
R2INDX	ET090089	3	35	4	2	1260	80
R2INDX	ET090089	4	76	3	2	0	100
R2INDX	ET090090	1	44	2	2	0	100
R2INDX	ET090090	2	5	5	2	0	35
R2INDX	ET090090	3	35	6	2	1500	300
R2INDX	ET090090	4	75	5	2	600	250
R2INDX	ET090090	5	44	5	2	80	30
R2INDX	ET090090	6	76	2	2	0	200
R2INDX	ET090092	1	44	50	1	0	15
R2INDX	ET090092	2	75	6	2	0	240
R2INDX	ET090092	3	5	2	2	0	50
R2INDX	ET090092	4	35	1	2	115	30
R2INDX	ET090093	1	35	300	1	360	42
R2INDX	ET090093	2	76	150	1	470	53
R2INDX	ET090094	1	76	8	2	0	250
R2INDX	ET090094	2	75	22	2	0	1400
R2INDX	ET090094	3	44	4	2	0	250
R2INDX	ET090095	1	44	5	2	100	85
R2INDX	ET090095	2	75	2	2	0	180
R2INDX	ET090095	3	35	2	2	210	55
R2INDX	ET090095	4	5	1.5	2	0	120
R2INDX	ET090096	1	44	1	2	0	50
R2INDX	ET090096	2	75	18	2	1250	300
R2INDX	ET090096	3	76	6	2	2000	400
R2INDX	ET090096	4	8	2	2	0	100
R2INDX	ET090096	5	5	4	2	0	0
R2INDX	ET090096	6	35	3	2	1050	150
R2INDX	ET100009	1	8	2	2	0	160
R2INDX	ET100009	2	123	20	7	0	0
R2INDX	ET100009	3	75	3	2	100	180
R2INDX	ET100009	4	5	3	2	100	175
R2INDX	ET100009	5	63	25	7	0	0
R2INDX	ET100009	6	31	-77	88	0	20
R2INDX	ET100011	1	125	40	1	0	50
R2INDX	ET100011	2	75	35	1	0	35
R2INDX	ET100011	3	63	25	1	0	30
R2INDX	ET100011	4	31	10	3	0	30
R2INDX	ET100047	1	8	3	2	750	98
R2INDX	ET100050	1	75	1	2	0	56
R2INDX	ET100050	2	125	1.5	2	0	0
R2INDX	ET100050	3	31	1	95	0	0
R2INDX	ET100050	4	21	0	88	0	0
R2INDX	ET100063	1	44	50	1	0	18
R2INDX	ET100071	1	5	3	2	140	150
R2INDX	ET100071	2	75	2	2	120	90
R2INDX	ET100071	3	63	3	2	0	30
R2INDX	ET100071	4	76	1.5	2	80	100
R2INDX	ET100071	5	124	2	2	105	60
R2INDX	ET100071	6	31	-77	88	0	0
R2INDX	ET100077	1	125	1	2	100	0
R2INDX	ET100077	2	5	3	2	200	0
R2INDX	ET100077	3	8	1	2	100	0
R2INDX	ET100099	1	10	50	6	0	10
R2INDX	ET110002	5	44	1	2	0	0
R2INDX	ET110003	1	76	16	2	1280	1521
R2INDX	ET110003	2	8	6	2	0	766
R2INDX	ET110003	3	75	9	2	0	600
R2INDX	ET110003	4	19	3	2	540	0
R2INDX	ET110003	5	31	4	3	0	0
R2INDX	ET110004	1	76	12	2	1750	750
R2INDX	ET110004	2	8	7	2	0	500
R2INDX	ET110004	3	75	8	2	660	350
R2INDX	ET110004	5	125	3	2	640	0
R2INDX	ET110005	1	44	-77	88	60	10
R2INDX	ET110006	1	75	6	2	0	360
R2INDX	ET110006	2	75	15	2	4050	360
R2INDX	ET110006	3	76	8	2	1050	153
R2INDX	ET110006	4	8	5	2	460	153
R2INDX	ET110006	5	27	2	40	0	0
R2INDX	ET110006	6	125	3	2	800	150
R2INDX	ET110006	7	21	0	88	0	0
R2INDX	ET110008	1	44	25	1	0	0
R2INDX	ET110009	1	76	9	2	1150	450
R2INDX	ET110009	2	8	8	2	1350	350
R2INDX	ET110009	3	75	4	2	400	200
R2INDX	ET110009	4	125	4	2	600	50
R2INDX	ET110009	5	15	5	5	80	60
R2INDX	ET110009	6	31	-77	95	0	0
R2INDX	ET110011	1	44	8	49	200	0
R2INDX	ET110011	2	75	10	2	720	200
R2INDX	ET110011	3	76	8	2	1380	800
R2INDX	ET110011	4	8	7	2	1840	700
R2INDX	ET110011	5	125	2	2	300	100
R2INDX	ET110011	6	5	2	2	600	140
R2INDX	ET110012	1	8	6	2	420	400
R2INDX	ET110012	2	75	7	2	1400	600
R2INDX	ET110012	3	5	3	2	200	0
R2INDX	ET110012	4	44	30	1	0	0
R2INDX	ET110014	1	44	1.5	2	0	0
R2INDX	ET110014	2	76	6	2	1920	1505.69995117188
R2INDX	ET110014	3	8	4.5	2	0	1010.04998779297
R2INDX	ET110014	4	75	15	2	1000	1445
R2INDX	ET110015	1	75	10	2	2800	600
R2INDX	ET110015	2	8	12	2	0	153
R2INDX	ET110015	3	76	7	2	2450	306
R2INDX	ET110015	4	125	3	2	0	0
R2INDX	ET110015	5	15	3	2	320	0
R2INDX	ET110015	6	123	3	2	0	0
R2INDX	ET110015	7	5	2	2	0	0
R2INDX	ET110016	1	75	8	2	1450	300
R2INDX	ET110016	2	5	3	2	300	140
R2INDX	ET110016	3	125	2	2	200	93
R2INDX	ET110016	4	8	12	2	900	390
R2INDX	ET110016	5	76	8	2	3600	400
R2INDX	ET110016	6	44	1	2	0	7
R2INDX	ET110016	7	31	-77	88	-88	-88
R2INDX	ET110017	1	44	1.5	2	0	0
R2INDX	ET110017	2	8	5	2	0	139.149993896484
R2INDX	ET110017	3	75	3.5	2	0	31.1499996185303
R2INDX	ET110019	1	8	7	2	500	800
R2INDX	ET110019	2	75	11	2	1000	700
R2INDX	ET110019	3	44	10	49	0	80
R2INDX	ET110019	4	31	-77	88	0	0
R2INDX	ET110020	1	8	6	2	850	360
R2INDX	ET110020	2	76	7	2	1350	340
R2INDX	ET110020	3	75	9	2	470	250
R2INDX	ET110020	4	15	4	5	600	150
R2INDX	ET110020	5	31	5	10	0	0
R2INDX	ET110021	1	76	9	2	2000	306
R2INDX	ET110021	2	75	6.5	2	1600	306
R2INDX	ET110021	3	8	5	2	0	153
R2INDX	ET110021	4	15	3	2	150	0
R2INDX	ET110021	5	5	1.5	2	0	0
R2INDX	ET110021	6	50	-77	88	0	0
R2INDX	ET110021	7	27	-77	88	0	0
R2INDX	ET110021	8	21	-77	88	700	90
R2INDX	ET110022	1	76	20	2	4300	1500
R2INDX	ET110022	2	125	2	2	0	65
R2INDX	ET110022	3	75	4	2	500	175
R2INDX	ET110022	4	35	4	2	300	200
R2INDX	ET110022	5	5	4	2	0	100
R2INDX	ET110022	6	21	-77	88	0	0
R2INDX	ET110023	1	75	3	1	0	300
R2INDX	ET110024	1	76	20	2	1000	485
R2INDX	ET110024	2	75	6	2	690	312
R2INDX	ET110024	3	15	2.5	2	0	0
R2INDX	ET110024	4	31	-77	88	270	0
R2INDX	ET110025	1	76	5	2	1050	600
R2INDX	ET110025	2	8	5	40	0	500
R2INDX	ET110025	3	75	4	2	0	500
R2INDX	ET110025	4	19	5	2	100	60
R2INDX	ET110025	5	21	0	88	0	0
R2INDX	ET110026	1	76	30	2	12000	1800
R2INDX	ET110026	2	75	5	2	0	250
R2INDX	ET110026	3	125	3	2	0	150
R2INDX	ET110026	4	44	2	2	0	50
R2INDX	ET110026	5	8	3	2	0	300
R2INDX	ET110026	6	15	2	2	0	200
R2INDX	ET110027	1	75	4	2	0	250
R2INDX	ET110027	2	76	7	2	1900	400
R2INDX	ET110029	1	8	3	2	0	80
R2INDX	ET110030	1	21	50	56	500	0
R2INDX	ET110030	2	75	5	2	1200	300
R2INDX	ET110030	3	5	2	2	100	50
R2INDX	ET110030	4	76	5	2	1300	220
R2INDX	ET110031	1	76	8	1	1500	500
R2INDX	ET110031	2	75	4.5	1	480	400
R2INDX	ET110031	3	15	8	1	1680	0
R2INDX	ET110031	4	21	-77	88	0	0
R2INDX	ET110032	1	8	10	2	900	589
R2INDX	ET110032	2	76	8	2	1800	520
R2INDX	ET110032	3	75	5	2	1000	360
R2INDX	ET110032	4	125	3	2	800	275
R2INDX	ET110032	5	5	2	2	600	320
R2INDX	ET110034	1	44	1	2	0	15
R2INDX	ET110034	2	76	11	40	1600	420
R2INDX	ET110034	3	75	3	2	120	200
R2INDX	ET110034	4	42	20	1	50	100
R2INDX	ET110034	5	5	4	40	0	75
R2INDX	ET110034	6	35	2	40	30	0
R2INDX	ET110035	1	75	6	2	480	175
R2INDX	ET110035	2	8	5	2	150	260
R2INDX	ET110037	1	44	30	1	0	0
R2INDX	ET110037	2	8	7	2	1280	300
R2INDX	ET110037	3	75	4	2	740	180
R2INDX	ET110038	1	44	1	2	0	0
R2INDX	ET110038	2	8	3	2	120	200
R2INDX	ET110038	3	76	5	2	300	650
R2INDX	ET110039	1	44	1.5	2	0	0
R2INDX	ET110039	2	8	3	2	340	236
R2INDX	ET110039	3	75	2.5	2	0	230
R2INDX	ET110039	4	76	3.5	2	400	236
R2INDX	ET110041	1	31	-77	88	40	0
R2INDX	ET110042	1	76	35	2	3590	1750
R2INDX	ET110042	2	75	12	2	880	430
R2INDX	ET110042	3	8	8	2	1050	300
R2INDX	ET110043	1	76	9	2	2000	306
R2INDX	ET110043	2	75	6.5	2	1600	306
R2INDX	ET110043	3	8	5	2	0	153
R2INDX	ET110043	4	15	3	2	150	0
R2INDX	ET110043	5	5	1	2	0	0
R2INDX	ET110043	6	27	-77	88	0	0
R2INDX	ET110043	7	50	-77	88	0	0
R2INDX	ET110043	8	21	-77	88	700	90
R2INDX	ET110046	1	50	-77	88	0	0
R2INDX	ET110047	1	15	3	2	150	100
R2INDX	ET110047	2	8	1.5	2	0	480.25
R2INDX	ET110047	3	76	12	2	4940	1610
R2INDX	ET110047	4	19	1.5	2	480	225
R2INDX	ET110048	1	76	9	2	1500	220
R2INDX	ET110048	2	75	10	2	1200	135
R2INDX	ET110048	3	15	3	2	1000	90
R2INDX	ET110048	4	21	0	88	0	0
R2INDX	ET110051	1	21	0	88	0	0
R2INDX	ET110051	2	44	3	2	0	0
R2INDX	ET110051	3	76	36	2	8740	3578.5
R2INDX	ET110051	4	8	3.5	2	0	300.399993896484
R2INDX	ET110051	5	19	2.5	2	0	300
R2INDX	ET110052	1	8	8	2	1350	276
R2INDX	ET110052	2	76	6	2	1400	320
R2INDX	ET110052	3	5	4	2	630	265
R2INDX	ET110052	4	15	3	2	450	65
R2INDX	ET110052	5	75	7	2	670	80
R2INDX	ET110053	1	76	2.5	2	1150	300
R2INDX	ET110053	2	8	2.5	2	100	200
R2INDX	ET110053	3	75	2	2	200	100
R2INDX	ET110053	4	35	.5	2	50	100
R2INDX	ET110053	5	31	-77	88	0	0
R2INDX	ET110053	6	21	-77	88	400	0
R2INDX	ET110054	1	76	5	2	1200	253
R2INDX	ET110054	2	75	6	2	0	353
R2INDX	ET110054	3	15	3.5	41	0	0
R2INDX	ET110054	4	35	3	41	150	0
R2INDX	ET110054	5	21	0	88	0	0
R2INDX	ET110054	6	9	0	88	0	0
R2INDX	ET110055	1	76	15	2	3200	360
R2INDX	ET110055	2	8	7	2	0	287
R2INDX	ET110055	3	15	3	2	365	0
R2INDX	ET110055	4	125	5.5	2	350	0
R2INDX	ET110055	5	75	8	2	660	360
R2INDX	ET110055	6	19	3	2	500	0
R2INDX	ET110055	7	44	2	2	0	0
R2INDX	ET110055	8	27	-77	88	450	0
R2INDX	ET110055	9	21	0	88	0	0
R2INDX	ET110056	1	75	4	2	700	150
R2INDX	ET110056	2	76	6	2	1000	250
R2INDX	ET110056	3	8	6	2	1200	250
R2INDX	ET110057	1	75	2	2	0	60
R2INDX	ET110057	2	21	-77	88	0	0
R2INDX	ET110059	1	76	6	2	750	360
R2INDX	ET110059	2	75	4	2	373	220
R2INDX	ET110059	3	5	3	2	180	80
R2INDX	ET110061	1	123	.5	2	0	0
R2INDX	ET110061	2	76	7.5	2	1150	1796
R2INDX	ET110061	3	75	.5	2	0	206.5
R2INDX	ET110063	1	21	0	77	0	0
R2INDX	ET110064	1	5	1.5	2	0	100
R2INDX	ET110064	2	125	1	2	0	70
R2INDX	ET110064	3	76	16	2	3680	2300
R2INDX	ET110064	4	8	4	2	0	200
R2INDX	ET110064	5	75	6.5	2	400	100
R2INDX	ET110064	6	35	2	2	0	0
R2INDX	ET110065	1	76	8	2	1350	700
R2INDX	ET110065	2	8	6	2	520	300
R2INDX	ET110065	3	75	5	2	350	250
R2INDX	ET110065	4	125	5	5	0	50
R2INDX	ET110065	5	15	4	2	800	50
R2INDX	ET110065	6	31	-77	88	0	0
R2INDX	ET110066	1	9	-77	88	0	0
R2INDX	ET110066	2	76	6	2	2000	102
R2INDX	ET110066	3	75	5	2	0	102
R2INDX	ET110066	4	8	1.5	2	0	102
R2INDX	ET110066	5	21	-77	88	0	0
R2INDX	ET110068	1	21	2	3	0	0
R2INDX	ET110068	2	76	2	2	500	450.5
R2INDX	ET110068	3	8	2.5	2	0	450.5
R2INDX	ET110069	1	8	5	2	700	280
R2INDX	ET110069	2	125	3	2	150	150
R2INDX	ET110069	3	75	2	2	400	150
R2INDX	ET110069	4	44	30	1	0	20
R2INDX	ET110070	1	76	12	2	2800	600
R2INDX	ET110070	2	8	4	2	0	200
R2INDX	ET110070	3	75	6	2	750	200
R2INDX	ET110070	4	19	4	2	570	100
R2INDX	ET110070	5	31	2	95	0	0
R2INDX	ET110071	1	8	12	2	1800	775
R2INDX	ET110071	2	75	6	2	1000	360
R2INDX	ET110071	3	76	6	2	1440	220
R2INDX	ET110071	4	15	7	2	1200	85
R2INDX	ET110071	5	5	4	2	340	96
R2INDX	ET110071	6	21	-77	88	1200	85
R2INDX	ET110072	1	75	4	2	700.5	580
R2INDX	ET110072	2	76	3	2	0	580
R2INDX	ET110073	1	8	11	2	3110	375
R2INDX	ET110073	2	76	8	2	0	260
R2INDX	ET110073	3	75	5.5	2	0	275
R2INDX	ET110073	4	15	2	2	0	36
R2INDX	ET110073	5	21	-77	88	2650	863
R2INDX	ET110075	1	76	7.5	2	0	240
R2INDX	ET110075	2	35	2.5	2	0	90
R2INDX	ET110075	3	8	5	2	630	257
R2INDX	ET110075	4	21	0	88	0	0
R2INDX	ET110075	5	27	-77	88	0	0
R2INDX	ET110077	1	44	25	1	0	0
R2INDX	ET110077	2	76	4	2	500	150
R2INDX	ET110077	3	19	4	2	200	0
R2INDX	ET110077	4	125	4	2	200	0
R2INDX	ET110077	5	75	5	2	450	150
R2INDX	ET110077	6	8	5	2	400	200
R2INDX	ET110078	1	76	8	2	1850	450
R2INDX	ET110078	2	75	6	2	470	300
R2INDX	ET110078	3	44	3	2	0	200
R2INDX	ET110078	4	15	3	5	0	60
R2INDX	ET110078	5	125	2	5	0	60
R2INDX	ET110078	6	31	-77	88	0	0
R2INDX	ET110079	1	76	2	2	350	165
R2INDX	ET110079	2	8	4	2	0	960
R2INDX	ET110079	3	75	6	2	600	940
R2INDX	ET110079	4	19	10	2	1800	1500
R2INDX	ET110080	1	8	6	2	1350	600
R2INDX	ET110080	2	76	2	2	800	250
R2INDX	ET110080	3	75	4	2	0	250
R2INDX	ET110080	4	125	3	2	200	100
R2INDX	ET110080	5	31	-77	88	0	0
R2INDX	ET110081	1	76	12	2	1600	1120
R2INDX	ET110082	1	76	10	2	1000	485
R2INDX	ET110082	2	75	5	2	0	0
R2INDX	ET110082	3	19	2	2	350	50
R2INDX	ET110082	4	8	4	2	0	120
R2INDX	ET110083	1	8	8	2	1340	650
R2INDX	ET110083	2	76	5	2	950	270
R2INDX	ET110083	3	75	4	2	540	200
R2INDX	ET110083	4	44	3	2	0	100
R2INDX	ET110083	5	125	2	2	0	160
R2INDX	ET110083	6	31	-77	88	0	0
R2INDX	ET110084	1	9	-77	88	0	0
R2INDX	ET110084	2	27	-77	88	0	0
R2INDX	ET110085	1	8	6	2	0	165
R2INDX	ET110085	2	75	5	2	0	220
R2INDX	ET110086	1	75	4	2	260	187
R2INDX	ET110088	1	75	5	2	780	170
R2INDX	ET110088	2	8	3.5	2	0	225.5
R2INDX	ET110088	3	125	.5	2	0	0
R2INDX	ET110088	4	76	4	2	1200	243.5
R2INDX	ET110088	5	21	-77	88	-88	0
R2INDX	ET110088	6	27	-77	88	60	0
R2INDX	ET110088	7	44	1	2	0	0
R2INDX	ET110089	1	21	0	88	0	0
R2INDX	ET110089	2	8	4	2	0	258.100006103516
R2INDX	ET110089	3	76	6	2	1590	484.700012207031
R2INDX	ET110089	4	75	8	2	900	304.299987792969
R2INDX	ET110089	5	125	1	2	0	0
R2INDX	ET110091	1	76	6	2	780	300
R2INDX	ET110091	2	75	3	2	400	200
R2INDX	ET110091	3	19	5	2	400	100
R2INDX	ET110092	1	21	-77	88	550	0
R2INDX	ET110092	2	76	9	2	1500	400
R2INDX	ET110092	3	8	8	2	1350	500
R2INDX	ET110093	1	76	8	2	1800	480
R2INDX	ET110093	2	8	6	2	800	250
R2INDX	ET110093	3	75	7	2	1080	300
R2INDX	ET110093	4	19	5	2	600	50
R2INDX	ET110093	5	31	-77	88	0	0
R2INDX	ET110093	6	21	0	88	0	0
R2INDX	ET110094	1	76	10	2	1400	500
R2INDX	ET110094	2	8	4.5	2	600	200
R2INDX	ET110096	1	44	3	2	0	0
R2INDX	ET110096	2	76	8	2	1700	450
R2INDX	ET110096	3	8	2	2	400	150
R2INDX	ET110096	4	75	2	2	250	100
R2INDX	ET110098	1	76	8	2	960	300
R2INDX	ET110098	2	75	4	2	0	180
R2INDX	ET110098	3	8	2	2	0	180
R2INDX	ET110098	4	125	150	1	120	30
R2INDX	ET110098	5	5	250	1	0	50
R2INDX	ET110100	1	76	8	2	1080	510
R2INDX	ET110100	2	5	5	2	0	200
R2INDX	ET110100	3	19	10	2	1350	0
R2INDX	ET120001	1	76	1	2	300	-99
R2INDX	ET120001	2	44	1	2	0	-99
R2INDX	ET120001	3	41	10	60	0	0
R2INDX	ET120002	1	125	.75	2	235	42
R2INDX	ET120002	2	41	12	60	0	0
R2INDX	ET120002	3	44	.25	2	0	0
R2INDX	ET120004	1	41	15	60	0	20
R2INDX	ET120004	2	14	10	47	200	10
R2INDX	ET120004	3	76	1	2	300	10
R2INDX	ET120005	1	79	1	2	130	15
R2INDX	ET120005	2	17	.5	2	0	0
R2INDX	ET120005	3	7	3	2	220	60
R2INDX	ET120005	4	10	30	10	0	0
R2INDX	ET120005	5	51	.5	2	25	0
R2INDX	ET120006	1	41	25	60	0	20
R2INDX	ET120006	2	14	300	46	300	30
R2INDX	ET120006	3	50	1	2	80	20
R2INDX	ET120006	4	44	3	2	0	100
R2INDX	ET120006	5	10	50	10	0	0
R2INDX	ET120007	1	14	20	10	300	50
R2INDX	ET120007	2	41	0	88	-88	0
R2INDX	ET120007	3	8	.5	2	150	0
R2INDX	ET120008	1	41	15	60	0	20
R2INDX	ET120008	2	76	3	2	1200	220
R2INDX	ET120008	3	14	50	47	400	50
R2INDX	ET120009	1	44	4	2	0	200
R2INDX	ET120009	2	14	22	47	500	50
R2INDX	ET120009	3	41	0	88	-88	0
R2INDX	ET120010	1	44	2	2	260	125
R2INDX	ET120010	2	17	20	60	50	20
R2INDX	ET120010	3	41	200	60	360	50
R2INDX	ET120010	4	14	4	47	300	80
R2INDX	ET120010	5	8	2	2	800	150
R2INDX	ET120010	6	64	1	2	150	50
R2INDX	ET120011	1	44	2	2	0	60
R2INDX	ET120011	2	76	1	2	400	250
R2INDX	ET120011	3	14	20	47	500	100
R2INDX	ET120011	4	41	20	60	0	0
R2INDX	ET120012	1	41	60	60	0	0
R2INDX	ET120012	2	8	1	2	60	30
R2INDX	ET120012	3	125	.75	2	80	35
R2INDX	ET120014	1	14	200	60	50	9
R2INDX	ET120014	2	8	.5	2	90	7.5
R2INDX	ET120014	3	10	3	10	0	1
R2INDX	ET120015	1	41	75	60	0	30
R2INDX	ET120015	2	8	.5	2	150	35
R2INDX	ET120015	3	44	3	2	0	20
R2INDX	ET120015	4	14	50	46	500	150
R2INDX	ET120015	5	10	200	10	0	2
R2INDX	ET120016	1	8	1.5	2	350	350
R2INDX	ET120016	2	75	6	2	1500	320
R2INDX	ET120016	3	14	50	47	1000	300
R2INDX	ET120016	4	17	15	60	0	20
R2INDX	ET120016	5	41	30	60	0	0
R2INDX	ET120017	1	8	50	1	100	0
R2INDX	ET120017	2	44	130	1	0	0
R2INDX	ET120017	3	10	20	10	0	0
R2INDX	ET120017	4	51	1	60	0	0
R2INDX	ET120017	5	41	100	60	0	0
R2INDX	ET120018	1	44	1	2	0	75
R2INDX	ET120018	2	79	.5	2	0	3
R2INDX	ET120018	3	41	0	88	-88	20
R2INDX	ET120018	4	14	0	88	-88	0
R2INDX	ET120019	1	41	30	60	0	100
R2INDX	ET120019	2	44	2	2	0	100
R2INDX	ET120019	3	14	15	10	1500	300
R2INDX	ET120019	4	35	1	2	0	30
R2INDX	ET120019	5	10	200	10	0	10
R2INDX	ET120021	1	44	1	2	0	5
R2INDX	ET120021	2	79	1	2	0	2
R2INDX	ET120021	3	14	0	88	-88	0
R2INDX	ET120021	4	41	0	88	-88	0
R2INDX	ET120023	1	44	2	2	0	40
R2INDX	ET120023	2	79	1	2	0	40
R2INDX	ET120023	3	35	30	24	0	4
R2INDX	ET120024	1	75	4	2	150	80
R2INDX	ET120024	2	14	5	46	160	60
R2INDX	ET120024	3	31	20	55	0	0
R2INDX	ET120024	4	41	15	60	0	60
R2INDX	ET120024	5	125	1	2	180	30
R2INDX	ET120025	1	41	10	60	0	100
R2INDX	ET120025	2	44	8	2	1600	200
R2INDX	ET120025	3	76	8	2	2400	200
R2INDX	ET120025	4	79	2	2	400	50
R2INDX	ET120025	5	14	20	47	200	50
R2INDX	ET120025	6	17	0	88	0	0
R2INDX	ET120025	7	10	100	10	0	0
R2INDX	ET120026	1	14	30	47	1000	110
R2INDX	ET120026	2	41	150	60	0	30
R2INDX	ET120026	3	44	3	2	50	50
R2INDX	ET120026	4	64	.5	2	10	15
R2INDX	ET120026	5	8	.75	2	0	200
R2INDX	ET120027	1	41	40	60	0	0
R2INDX	ET120027	2	14	40	47	2000	400
R2INDX	ET120027	3	75	5	2	900	410
R2INDX	ET120027	4	8	5	2	1250	500
R2INDX	ET120028	1	14	10	47	0	0
R2INDX	ET120028	2	41	120	60	0	0
R2INDX	ET120028	3	8	1	2	310	0
R2INDX	ET120028	4	44	1	2	0	0
R2INDX	ET120028	5	79	1.5	2	0	0
R2INDX	ET120028	6	10	50	10	0	0
R2INDX	ET120029	1	44	2	2	0	20
R2INDX	ET120029	2	41	40	60	0	25
R2INDX	ET120029	3	14	20	10	400	60
R2INDX	ET120029	4	8	1	2	250	20
R2INDX	ET120029	5	75	2	2	400	100
R2INDX	ET120029	6	79	.5	2	0	0
R2INDX	ET120031	1	79	5	5	0	0
R2INDX	ET120031	2	41	4	60	0	0
R2INDX	ET120031	3	10	40	10	0	0
R2INDX	ET120031	4	14	5	10	50	0
R2INDX	ET120031	5	51	600	56	90	0
R2INDX	ET120031	6	21	15	56	100	0
R2INDX	ET120032	1	14	40	47	1200	200
R2INDX	ET120032	2	41	20	60	0	50
R2INDX	ET120032	3	79	2	2	0	30
R2INDX	ET120032	4	76	3	2	330	60
R2INDX	ET120032	5	75	2	2	0	120
R2INDX	ET120032	6	10	80	10	0	0
R2INDX	ET120033	1	41	10	60	0	10
R2INDX	ET120033	2	14	20	47	200	40
R2INDX	ET120033	3	76	4	2	1200	18
R2INDX	ET120034	1	8	6.5	2	2400	400
R2INDX	ET120034	2	44	7	2	0	300
R2INDX	ET120034	3	14	100	47	1000	350
R2INDX	ET120034	4	41	25	60	0	0
R2INDX	ET120034	5	17	50	60	200	0
R2INDX	ET120035	1	41	14	60	0	50
R2INDX	ET120035	2	14	5	10	150	0
R2INDX	ET120035	3	8	2	2	470	160
R2INDX	ET120035	4	51	2	2	70	10
R2INDX	ET120035	5	17	20	24	0	0
R2INDX	ET120036	1	41	15	60	0	30
R2INDX	ET120036	2	14	40	47	820	70
R2INDX	ET120036	3	76	3	2	840	20
R2INDX	ET120036	4	75	50	1	0	25
R2INDX	ET120036	5	44	2	2	0	0
R2INDX	ET120036	6	79	4	2	600	612
R2INDX	ET120036	7	21	2	60	250	0
R2INDX	ET120037	1	41	0	88	-88	100
R2INDX	ET120037	2	14	5	47	0	30
R2INDX	ET120038	1	44	1	2	0	60
R2INDX	ET120038	2	75	2	2	0	100
R2INDX	ET120038	3	14	25	10	700	100
R2INDX	ET120038	4	8	1.5	2	250	12
R2INDX	ET120039	1	44	1.5	2	0	50
R2INDX	ET120039	2	79	.5	2	0	0
R2INDX	ET120039	3	8	1.5	2	300	0
R2INDX	ET120039	4	14	40	10	400	50
R2INDX	ET120040	1	8	1	2	250	0
R2INDX	ET120040	2	41	0	88	-88	0
R2INDX	ET120040	3	44	.5	2	0	0
R2INDX	ET120041	1	8	1	2	290	40
R2INDX	ET120041	2	44	1	2	130	20
R2INDX	ET120041	3	14	50	60	500	56
R2INDX	ET120041	4	41	0	88	-88	0
R2INDX	ET120042	1	41	20	60	0	30
R2INDX	ET120042	2	14	20	47	400	50
R2INDX	ET120042	3	19	1	2	300	40
R2INDX	ET120042	4	76	1	2	400	78
R2INDX	ET120042	5	44	3	2	0	0
R2INDX	ET120043	1	41	15	60	0	20
R2INDX	ET120043	2	14	40	47	400	60
R2INDX	ET120043	3	79	1	2	0	25
R2INDX	ET120043	4	76	2.5	2	600	38
R2INDX	ET120043	5	35	1	2	200	45
R2INDX	ET120043	6	44	2	2	0	0
R2INDX	ET120044	1	44	1	2	0	20
R2INDX	ET120044	2	8	1.5	2	450	150
R2INDX	ET120044	3	14	8	10	80	20
R2INDX	ET120044	4	41	15	60	0	40
R2INDX	ET120044	5	10	100	10	0	0
R2INDX	ET120044	6	51	1	2	30	0
R2INDX	ET120045	1	44	1	2	0	23.25
R2INDX	ET120045	2	79	1	2	0	3
R2INDX	ET120045	3	76	1	2	350	100
R2INDX	ET120045	4	41	15	60	0	20
R2INDX	ET120045	5	124	1.5	2	300	75
R2INDX	ET120045	6	75	1	2	180	50
R2INDX	ET120045	7	10	20	10	0	0
R2INDX	ET120046	1	41	30	60	0	0
R2INDX	ET120046	2	14	20	47	1000	40
R2INDX	ET120046	3	8	1.5	2	525	100
R2INDX	ET120046	4	75	2.5	2	675	200
R2INDX	ET120046	5	44	.5	2	75	0
R2INDX	ET120047	1	8	17	2	3300	425
R2INDX	ET120047	2	44	2	2	300	45
R2INDX	ET120047	3	14	6	55	3000	100
R2INDX	ET120047	4	75	2	2	500	85
R2INDX	ET120047	5	44	2.5	2	0	90
R2INDX	ET120047	6	41	30	60	0	0
R2INDX	ET120048	1	41	10	60	0	30
R2INDX	ET120048	2	14	20	47	200	50
R2INDX	ET120048	3	44	4	2	0	20
R2INDX	ET120048	4	75	2	2	210	70
R2INDX	ET120048	5	19	2	2	600	20
R2INDX	ET120049	1	76	1	2	350	50
R2INDX	ET120049	2	41	150	60	15	30
R2INDX	ET120049	3	10	100	10	0	0
R2INDX	ET120050	1	14	26	10	600	50
R2INDX	ET120050	2	10	2	49	0	0
R2INDX	ET120050	3	44	4	2	0	65
R2INDX	ET120051	1	14	20	47	160	0
R2INDX	ET120051	2	8	1	2	250	0
R2INDX	ET120051	3	44	1.5	2	0	0
R2INDX	ET120051	4	41	0	88	0	0
R2INDX	ET120051	5	124	1	41	0	0
R2INDX	ET120051	6	10	50	10	0	0
R2INDX	ET120052	1	41	10	60	0	15
R2INDX	ET120052	2	14	12	47	240	30
R2INDX	ET120052	3	76	2	2	400	150
R2INDX	ET120052	4	75	1.5	2	500	180
R2INDX	ET120052	5	44	2	2	0	10
R2INDX	ET120053	1	44	1	2	0	0
R2INDX	ET120053	2	14	2	47	10	0
R2INDX	ET120053	3	41	10	60	0	0
R2INDX	ET120053	4	10	30	10	0	0
R2INDX	ET120054	1	8	2	2	700	250
R2INDX	ET120054	2	17	30	60	0	10
R2INDX	ET120054	3	41	60	60	0	50
