FORMNO	CHILDID	ACTID	ACTYEST	WHOACT	CHOICE
R2INDX	ET110072	2	3	7	0
R2INDX	ET110072	3	17	7	1
R2INDX	ET110072	4	24	12	1
R2INDX	ET110073	1	7	6	1
R2INDX	ET110073	2	24	12	1
R2INDX	ET110074	1	10	11	1
R2INDX	ET110074	2	24	12	1
R2INDX	ET110075	1	5	8	0
R2INDX	ET110075	2	17	8	1
R2INDX	ET110075	3	22	11	1
R2INDX	ET110076	1	24	12	1
R2INDX	ET110077	1	10	11	1
R2INDX	ET110077	2	24	12	1
R2INDX	ET110078	1	10	10	0
R2INDX	ET110079	1	24	12	1
R2INDX	ET110080	1	10	11	1
R2INDX	ET110080	2	23	9	1
R2INDX	ET110081	1	5	1	0
R2INDX	ET110081	2	10	10	1
R2INDX	ET110081	3	24	12	1
R2INDX	ET110082	1	5	1	0
R2INDX	ET110082	2	24	12	1
R2INDX	ET110083	1	10	11	1
R2INDX	ET110083	2	24	12	1
R2INDX	ET110084	1	5	1	0
R2INDX	ET110084	2	17	8	0
R2INDX	ET110085	1	1	10	0
R2INDX	ET110085	2	5	1	1
R2INDX	ET110085	3	24	12	1
R2INDX	ET110086	1	5	1	0
R2INDX	ET110086	2	17	8	1
R2INDX	ET110086	3	24	12	1
R2INDX	ET110088	1	5	8	0
R2INDX	ET110088	2	17	8	0
R2INDX	ET110088	3	6	9	2
R2INDX	ET110089	1	1	11	1
R2INDX	ET110089	2	10	11	1
R2INDX	ET110089	3	17	7	1
R2INDX	ET110091	1	10	11	1
R2INDX	ET110091	2	24	12	1
R2INDX	ET110092	1	10	10	1
R2INDX	ET110093	1	10	11	1
R2INDX	ET110093	2	23	9	1
R2INDX	ET110094	1	10	11	1
R2INDX	ET110094	2	24	12	1
R2INDX	ET110096	1	23	10	1
R2INDX	ET110098	1	10	11	1
R2INDX	ET110099	1	10	11	1
R2INDX	ET110099	2	24	12	1
R2INDX	ET110100	1	23	8	1
R2INDX	ET110100	2	5	1	2
R2INDX	ET120001	1	17	9	0
R2INDX	ET120002	1	17	11	1
R2INDX	ET120004	1	10	6	0
R2INDX	ET120005	1	17	11	1
R2INDX	ET120006	1	17	8	0
R2INDX	ET120007	1	10	11	1
R2INDX	ET120008	1	10	7	0
R2INDX	ET120009	1	17	1	1
R2INDX	ET120010	1	17	6	1
R2INDX	ET120010	2	24	9	1
R2INDX	ET120011	1	23	10	1
R2INDX	ET120011	2	17	6	1
R2INDX	ET120012	1	17	1	1
R2INDX	ET120013	1	17	7	1
R2INDX	ET120014	1	17	1	1
R2INDX	ET120015	1	17	6	0
R2INDX	ET120016	1	17	7	1
R2INDX	ET120016	2	24	7	1
R2INDX	ET120017	1	17	7	1
R2INDX	ET120017	2	24	7	1
R2INDX	ET120018	1	23	10	1
R2INDX	ET120018	2	17	7	1
R2INDX	ET120019	1	10	11	1
R2INDX	ET120020	1	17	7	0
R2INDX	ET120021	1	17	10	1
R2INDX	ET120021	2	24	12	1
R2INDX	ET120021	3	7	12	1
R2INDX	ET120023	1	24	7	1
R2INDX	ET120024	1	17	11	1
R2INDX	ET120025	1	7	8	0
R2INDX	ET120026	1	17	7	1
R2INDX	ET120026	2	24	11	1
R2INDX	ET120027	1	17	11	1
R2INDX	ET120028	1	17	8	0
R2INDX	ET120029	1	10	11	1
R2INDX	ET120031	1	10	11	1
R2INDX	ET120032	1	17	7	0
R2INDX	ET120033	1	10	6	0
R2INDX	ET120034	1	17	6	1
R2INDX	ET120034	2	22	6	1
R2INDX	ET120035	1	17	11	1
R2INDX	ET120036	1	10	9	0
R2INDX	ET120037	1	17	7	0
R2INDX	ET120037	2	24	12	0
R2INDX	ET120038	1	10	9	1
R2INDX	ET120039	1	17	11	1
R2INDX	ET120040	1	17	9	2
R2INDX	ET120041	1	17	7	1
R2INDX	ET120041	2	24	6	1
R2INDX	ET120042	1	1	9	0
R2INDX	ET120042	2	10	8	0
R2INDX	ET120043	1	10	6	0
R2INDX	ET120043	2	17	7	0
R2INDX	ET120044	1	17	7	1
R2INDX	ET120045	1	17	7	0
R2INDX	ET120046	1	17	7	1
R2INDX	ET120047	1	24	7	77
R2INDX	ET120047	2	10	7	77
R2INDX	ET120048	1	10	6	0
R2INDX	ET120049	1	23	9	2
R2INDX	ET120050	1	4	7	0
R2INDX	ET120050	2	17	7	1
R2INDX	ET120051	1	17	9	0
R2INDX	ET120052	1	17	6	0
R2INDX	ET120053	1	17	10	0
R2INDX	ET120054	1	24	7	1
R2INDX	ET120054	2	17	7	1
R2INDX	ET120055	1	17	9	0
R2INDX	ET120056	1	17	7	1
R2INDX	ET120056	2	24	7	1
R2INDX	ET120057	1	10	6	1
R2INDX	ET120057	2	24	6	1
R2INDX	ET120058	1	17	6	2
R2INDX	ET120059	1	17	10	0
R2INDX	ET120059	2	10	5	0
R2INDX	ET120060	1	23	9	1
R2INDX	ET120061	1	17	8	0
R2INDX	ET120062	1	17	7	1
R2INDX	ET120062	2	24	9	1
R2INDX	ET120063	1	23	10	0
R2INDX	ET120063	2	24	7	0
R2INDX	ET120064	1	1	10	1
R2INDX	ET120065	1	7	6	0
R2INDX	ET120066	1	17	7	1
R2INDX	ET120066	2	3	7	1
R2INDX	ET120067	1	17	9	1
R2INDX	ET120068	1	17	7	0
R2INDX	ET120068	2	24	12	0
R2INDX	ET120069	1	17	1	1
R2INDX	ET120070	1	17	7	0
R2INDX	ET120071	1	10	11	1
R2INDX	ET120072	1	17	6	0
R2INDX	ET120073	1	17	9	0
R2INDX	ET120074	1	10	11	0
R2INDX	ET120074	2	10	7	1
R2INDX	ET120075	1	6	6	2
R2INDX	ET120075	2	17	6	2
R2INDX	ET120076	1	5	6	1
R2INDX	ET120076	2	10	6	1
R2INDX	ET120077	1	18	3	1
R2INDX	ET120078	1	23	10	1
R2INDX	ET120078	2	17	7	1
R2INDX	ET120079	1	23	3	1
R2INDX	ET120080	1	17	2	0
R2INDX	ET120081	1	17	8	1
R2INDX	ET120082	1	17	7	2
R2INDX	ET120083	1	24	7	1
R2INDX	ET120083	2	17	7	1
R2INDX	ET120084	1	17	11	1
R2INDX	ET120085	1	17	9	1
R2INDX	ET120086	1	23	10	1
R2INDX	ET120086	2	3	12	1
R2INDX	ET120087	1	17	9	0
R2INDX	ET120088	1	24	7	1
R2INDX	ET120090	1	17	7	1
R2INDX	ET120090	2	24	6	1
R2INDX	ET120091	1	17	6	1
R2INDX	ET120092	1	10	6	0
R2INDX	ET120093	1	17	7	1
R2INDX	ET120094	1	10	9	1
R2INDX	ET120094	2	24	9	1
R2INDX	ET120095	1	10	7	1
R2INDX	ET120096	1	24	1	1
R2INDX	ET120096	2	3	1	1
R2INDX	ET120097	1	24	6	1
R2INDX	ET120098	1	10	11	1
R2INDX	ET120099	1	7	1	0
R2INDX	ET120099	2	24	12	1
R2INDX	ET120099	3	17	6	1
R2INDX	ET120100	1	24	1	1
R2INDX	ET130001	1	9	1	1
R2INDX	ET130001	2	10	10	1
R2INDX	ET130001	3	24	12	1
R2INDX	ET130002	1	3	2	0
R2INDX	ET130002	2	5	8	1
R2INDX	ET130002	3	24	12	1
R2INDX	ET130003	1	17	8	1
R2INDX	ET130003	2	5	1	1
R2INDX	ET130003	3	24	11	1
R2INDX	ET130004	1	5	2	0
R2INDX	ET130004	2	6	8	0
R2INDX	ET130004	3	17	4	1
R2INDX	ET130004	4	24	11	1
R2INDX	ET130005	1	12	6	1
R2INDX	ET130005	2	17	6	1
R2INDX	ET130007	1	9	6	1
R2INDX	ET130007	2	10	6	1
R2INDX	ET130007	3	18	1	1
R2INDX	ET130007	4	2	1	2
R2INDX	ET130008	1	10	10	1
R2INDX	ET130009	1	1	9	0
R2INDX	ET130009	2	17	7	1
R2INDX	ET130010	1	5	1	1
R2INDX	ET130010	2	6	11	0
R2INDX	ET130010	3	17	8	1
R2INDX	ET130011	1	17	7	0
R2INDX	ET130012	1	17	8	0
R2INDX	ET130012	2	24	11	0
R2INDX	ET130013	1	17	6	1
R2INDX	ET130014	1	23	6	1
R2INDX	ET130014	2	24	8	1
R2INDX	ET130015	1	5	6	1
R2INDX	ET130015	2	10	10	1
R2INDX	ET130016	1	10	10	1
R2INDX	ET130016	2	3	1	1
R2INDX	ET130017	1	6	6	1
R2INDX	ET130017	2	10	6	1
R2INDX	ET130018	1	6	6	1
R2INDX	ET130018	2	10	10	1
R2INDX	ET130019	1	12	2	0
R2INDX	ET130019	2	17	1	0
R2INDX	ET130019	3	6	8	0
R2INDX	ET130019	4	10	9	0
R2INDX	ET130021	1	9	9	0
R2INDX	ET130021	2	17	11	1
R2INDX	ET130021	3	24	12	1
R2INDX	ET130022	1	24	2	1
R2INDX	ET130022	2	17	7	1
R2INDX	ET130023	1	24	10	1
R2INDX	ET130023	2	1	11	1
R2INDX	ET130024	1	17	6	1
R2INDX	ET130025	1	17	8	1
R2INDX	ET130026	1	3	1	1
R2INDX	ET130026	2	10	7	1
R2INDX	ET130026	3	17	6	1
R2INDX	ET130027	1	7	9	0
R2INDX	ET130028	1	17	6	1
R2INDX	ET130028	2	12	6	1
R2INDX	ET130029	1	7	1	1
R2INDX	ET130029	2	6	1	1
R2INDX	ET130029	3	22	12	1
R2INDX	ET130029	4	5	1	1
R2INDX	ET130030	1	7	7	0
R2INDX	ET130030	2	17	7	1
R2INDX	ET130030	3	22	12	1
R2INDX	ET130031	1	12	3	1
R2INDX	ET130031	2	17	9	1
R2INDX	ET130031	3	1	8	1
R2INDX	ET130031	4	24	12	1
R2INDX	ET130032	1	17	7	1
R2INDX	ET130033	1	3	7	0
R2INDX	ET130033	2	10	9	1
R2INDX	ET130034	1	10	10	0
R2INDX	ET130035	1	24	6	1
R2INDX	ET130035	3	1	6	1
R2INDX	ET130036	1	17	7	1
R2INDX	ET130036	2	24	12	1
R2INDX	ET130037	1	16	7	1
R2INDX	ET130037	2	24	12	1
R2INDX	ET130039	1	10	9	0
R2INDX	ET130040	1	3	1	1
R2INDX	ET130040	2	17	7	1
R2INDX	ET130041	1	3	8	1
R2INDX	ET130041	2	17	8	1
R2INDX	ET130042	1	17	6	1
R2INDX	ET130043	1	10	7	1
R2INDX	ET130044	1	10	9	1
R2INDX	ET130045	1	17	10	1
R2INDX	ET130045	2	24	6	1
R2INDX	ET130046	1	16	7	1
R2INDX	ET130046	2	24	12	1
R2INDX	ET130047	1	7	9	1
R2INDX	ET130047	2	17	9	1
R2INDX	ET130048	1	17	9	1
R2INDX	ET130049	1	17	6	1
R2INDX	ET130049	2	7	6	2
R2INDX	ET130050	1	17	7	0
R2INDX	ET130051	1	17	11	1
R2INDX	ET130051	2	3	1	0
R2INDX	ET130051	3	7	7	0
R2INDX	ET130051	4	5	1	0
R2INDX	ET130052	1	1	8	2
R2INDX	ET130052	2	17	8	1
R2INDX	ET130053	1	17	9	1
R2INDX	ET130054	1	5	1	1
R2INDX	ET130054	2	17	8	1
R2INDX	ET130054	3	12	1	1
R2INDX	ET130054	4	2	8	1
R2INDX	ET130055	1	17	9	1
R2INDX	ET130055	2	5	1	2
R2INDX	ET130057	1	5	6	1
R2INDX	ET130057	2	17	6	1
R2INDX	ET130058	1	17	8	1
R2INDX	ET130059	1	17	7	0
R2INDX	ET130060	1	17	6	1
R2INDX	ET130062	1	17	9	1
R2INDX	ET130062	2	5	1	2
R2INDX	ET130063	1	7	7	0
R2INDX	ET130063	2	24	12	1
R2INDX	ET130063	3	6	11	2
R2INDX	ET130064	1	3	6	0
R2INDX	ET130065	1	5	2	0
R2INDX	ET130065	2	10	9	1
R2INDX	ET130066	1	17	8	1
R2INDX	ET130067	1	5	6	1
R2INDX	ET130067	2	17	6	1
R2INDX	ET130068	1	17	10	1
R2INDX	ET130070	1	5	12	0
R2INDX	ET130070	2	10	10	1
R2INDX	ET130071	1	1	6	0
R2INDX	ET130071	2	10	6	1
R2INDX	ET130072	1	24	10	1
R2INDX	ET130072	2	1	10	1
R2INDX	ET130072	3	12	6	1
R2INDX	ET130073	1	5	1	1
R2INDX	ET130073	2	6	11	0
R2INDX	ET130073	3	24	8	2
R2INDX	ET130073	4	17	8	1
R2INDX	ET130073	5	22	12	1
R2INDX	ET130074	1	1	5	0
R2INDX	ET130074	2	10	5	1
R2INDX	ET130074	3	5	1	0
R2INDX	ET130075	1	1	8	2
R2INDX	ET130075	2	17	8	1
R2INDX	ET130075	3	5	8	1
R2INDX	ET130076	1	17	6	1
R2INDX	ET130079	1	10	10	1
R2INDX	ET130080	1	17	6	1
R2INDX	ET130081	1	17	7	1
R2INDX	ET130081	2	18	8	1
R2INDX	ET130081	3	24	12	1
R2INDX	ET130082	1	9	6	1
R2INDX	ET130083	1	7	6	0
R2INDX	ET130083	2	10	6	1
R2INDX	ET130084	1	10	7	0
R2INDX	ET130085	1	3	5	0
R2INDX	ET130085	2	10	5	1
R2INDX	ET130086	1	7	10	0
R2INDX	ET130086	2	17	7	1
R2INDX	ET130086	3	24	12	1
R2INDX	ET130087	1	17	6	1
R2INDX	ET130088	1	17	6	1
R2INDX	ET130088	2	5	6	1
R2INDX	ET130089	1	10	9	0
R2INDX	ET130090	1	7	9	1
R2INDX	ET130090	2	5	1	1
R2INDX	ET130090	3	17	12	1
R2INDX	ET130090	4	24	12	1
R2INDX	ET130091	1	10	6	1
R2INDX	ET130091	2	6	6	2
R2INDX	ET130092	1	7	12	0
R2INDX	ET130092	2	10	9	1
R2INDX	ET130093	1	7	1	0
R2INDX	ET130093	2	10	11	1
R2INDX	ET130093	3	24	12	1
R2INDX	ET130094	1	17	6	2
R2INDX	ET130094	2	5	6	2
R2INDX	ET130095	1	5	6	1
R2INDX	ET130095	2	6	6	1
R2INDX	ET130095	3	10	10	1
R2INDX	ET130096	1	23	6	0
R2INDX	ET130097	1	17	7	1
R2INDX	ET130097	2	24	12	1
R2INDX	ET130098	1	3	7	1
R2INDX	ET130098	2	17	7	1
R2INDX	ET130099	1	17	11	1
R2INDX	ET130099	2	24	6	1
R2INDX	ET130100	1	3	7	0
R2INDX	ET130100	2	7	7	0
R2INDX	ET140001	1	1	10	0
R2INDX	ET140002	1	17	6	1
R2INDX	ET140002	2	24	11	1
R2INDX	ET140003	1	1	1	0
R2INDX	ET140003	2	10	11	1
R2INDX	ET140003	3	2	1	0
R2INDX	ET140004	1	17	8	1
R2INDX	ET140005	1	1	1	0
R2INDX	ET140005	2	11	11	1
R2INDX	ET140006	1	10	11	1
R2INDX	ET140007	1	1	5	2
R2INDX	ET140007	2	17	11	1
R2INDX	ET140008	1	1	5	0
R2INDX	ET140008	2	17	10	1
R2INDX	ET140008	3	2	1	0
R2INDX	ET140009	1	1	5	0
R2INDX	ET140009	2	17	10	1
R2INDX	ET140010	1	1	10	0
R2INDX	ET140010	2	17	9	1
R2INDX	ET140011	1	1	8	2
R2INDX	ET140011	2	2	1	1
R2INDX	ET140011	3	24	11	1
R2INDX	ET140012	1	1	5	2
R2INDX	ET140012	2	10	11	1
R2INDX	ET140014	1	1	10	0
R2INDX	ET140014	2	10	11	1
R2INDX	ET140015	1	1	6	1
R2INDX	ET140015	2	17	6	1
R2INDX	ET140016	1	1	10	0
R2INDX	ET140016	2	17	7	1
R2INDX	ET140017	1	1	5	2
R2INDX	ET140017	2	10	10	1
R2INDX	ET140018	1	1	6	1
R2INDX	ET140018	2	2	6	1
R2INDX	ET140018	3	10	11	1
R2INDX	ET140020	1	1	8	1
R2INDX	ET140020	2	17	11	1
R2INDX	ET140021	1	24	9	1
R2INDX	ET140022	1	1	5	1
R2INDX	ET140022	2	17	6	1
R2INDX	ET140023	1	1	6	1
R2INDX	ET140023	2	17	8	1
R2INDX	ET140024	1	1	1	0
R2INDX	ET140024	2	24	9	1
R2INDX	ET140025	1	1	10	0
R2INDX	ET140025	2	17	3	0
R2INDX	ET140026	1	1	2	0
R2INDX	ET140026	2	21	12	1
R2INDX	ET140027	1	1	10	1
R2INDX	ET140028	1	1	12	0
R2INDX	ET140028	2	24	7	1
R2INDX	ET140029	1	1	10	1
R2INDX	ET140030	1	5	10	0
R2INDX	ET140030	2	12	6	1
R2INDX	ET140030	3	24	10	1
R2INDX	ET140031	1	5	1	0
R2INDX	ET140031	2	1	6	0
R2INDX	ET140032	1	10	11	1
R2INDX	ET140032	2	1	11	1
R2INDX	ET140032	3	2	3	0
R2INDX	ET140033	1	1	11	1
R2INDX	ET140033	2	2	12	1
R2INDX	ET140034	1	1	10	0
R2INDX	ET140034	2	2	8	1
R2INDX	ET140034	3	17	8	1
R2INDX	ET140035	1	1	4	0
R2INDX	ET140035	2	17	10	1
R2INDX	ET140035	3	12	8	1
R2INDX	ET140036	1	1	6	0
R2INDX	ET140036	2	17	10	1
R2INDX	ET140037	1	1	10	0
R2INDX	ET140038	1	1	10	0
R2INDX	ET140039	1	1	10	0
R2INDX	ET140040	1	1	10	0
R2INDX	ET140040	2	24	11	1
R2INDX	ET140041	1	1	11	0
R2INDX	ET140041	2	23	11	1
R2INDX	ET140042	1	1	11	0
R2INDX	ET140042	2	10	11	1
R2INDX	ET140043	1	1	12	0
R2INDX	ET140043	2	10	11	1
R2INDX	ET140044	2	10	11	1
R2INDX	ET140044	3	12	12	1
R2INDX	ET140045	1	1	11	0
R2INDX	ET140045	2	10	11	1
R2INDX	ET140046	1	1	10	0
R2INDX	ET140046	2	10	11	1
R2INDX	ET140047	1	1	10	0
R2INDX	ET140047	2	10	11	1
R2INDX	ET140048	1	2	1	1
R2INDX	ET140048	2	1	11	1
R2INDX	ET140049	1	1	8	0
R2INDX	ET140049	2	17	8	2
R2INDX	ET140050	1	2	5	1
R2INDX	ET140050	2	12	6	1
R2INDX	ET140050	3	22	12	1
R2INDX	ET140051	1	1	1	0
R2INDX	ET140051	2	2	6	0
R2INDX	ET140051	3	12	11	1
R2INDX	ET140052	1	1	6	0
R2INDX	ET140052	2	12	2	1
R2INDX	ET140053	1	1	10	0
R2INDX	ET140053	2	10	11	1
R2INDX	ET140054	1	1	10	0
R2INDX	ET140054	2	10	11	1
R2INDX	ET140055	1	1	5	1
R2INDX	ET140056	1	1	5	1
R2INDX	ET140056	2	10	11	1
R2INDX	ET140057	1	24	10	1
R2INDX	ET140058	1	1	1	0
R2INDX	ET140058	2	10	11	1
R2INDX	ET140059	1	1	6	0
R2INDX	ET140059	2	17	6	1
R2INDX	ET140060	1	1	1	0
R2INDX	ET140060	2	24	12	1
R2INDX	ET140061	1	17	9	1
R2INDX	ET140062	1	10	11	1
R2INDX	ET140062	2	5	1	1
R2INDX	ET140063	1	1	5	2
R2INDX	ET140063	2	10	11	1
R2INDX	ET140064	1	1	5	2
R2INDX	ET140064	2	17	10	1
R2INDX	ET140065	1	1	5	0
R2INDX	ET140065	2	2	11	1
R2INDX	ET140066	1	1	6	1
R2INDX	ET140066	2	17	8	1
R2INDX	ET140067	1	1	10	0
R2INDX	ET140067	2	2	2	2
R2INDX	ET140067	3	10	10	1
R2INDX	ET140067	4	12	1	1
R2INDX	ET140068	1	1	6	0
R2INDX	ET140068	2	2	6	2
R2INDX	ET140068	3	10	8	1
R2INDX	ET140068	4	12	8	1
R2INDX	ET140069	1	1	10	0
R2INDX	ET140069	2	2	8	1
R2INDX	ET140069	3	10	10	1
R2INDX	ET140069	4	12	1	1
R2INDX	ET140070	1	3	8	2
R2INDX	ET140070	2	10	10	1
R2INDX	ET140071	1	1	10	0
R2INDX	ET140071	2	2	8	2
R2INDX	ET140071	3	10	10	1
R2INDX	ET140072	1	1	11	2
R2INDX	ET140072	2	23	11	1
R2INDX	ET140073	1	17	6	1
R2INDX	ET140074	1	17	6	1
R2INDX	ET140075	1	1	10	0
R2INDX	ET140075	2	2	8	2
R2INDX	ET140075	3	10	8	1
R2INDX	ET140075	4	12	1	1
R2INDX	ET140076	1	1	2	1
R2INDX	ET140076	2	10	6	1
R2INDX	ET140077	1	1	10	0
R2INDX	ET140077	2	2	1	2
R2INDX	ET140077	3	10	10	1
R2INDX	ET140077	4	12	1	1
R2INDX	ET140078	1	1	10	2
R2INDX	ET140078	2	2	8	1
R2INDX	ET140078	3	23	8	1
R2INDX	ET140079	1	1	10	0
R2INDX	ET140079	2	2	8	0
R2INDX	ET140079	3	12	1	1
R2INDX	ET140079	4	17	8	1
R2INDX	ET140080	1	1	10	0
R2INDX	ET140080	2	2	8	2
R2INDX	ET140080	3	12	12	1
R2INDX	ET140080	4	17	8	1
R2INDX	ET140081	1	1	10	0
R2INDX	ET140081	2	10	11	1
R2INDX	ET140082	1	1	11	0
R2INDX	ET140082	2	24	11	0
R2INDX	ET140083	1	1	8	0
R2INDX	ET140083	2	17	8	1
R2INDX	ET140084	1	1	10	0
R2INDX	ET140084	2	12	1	1
R2INDX	ET140085	1	1	11	1
R2INDX	ET140085	2	17	8	1
R2INDX	ET140086	1	1	11	0
R2INDX	ET140086	2	2	8	1
R2INDX	ET140086	3	24	11	1
R2INDX	ET140087	1	1	11	1
R2INDX	ET140087	2	10	11	1
R2INDX	ET140089	1	1	10	0
R2INDX	ET140089	2	10	10	1
R2INDX	ET140090	1	1	10	0
R2INDX	ET140090	2	17	7	1
R2INDX	ET140091	1	1	10	0
R2INDX	ET140091	2	17	10	1
R2INDX	ET140092	1	1	8	0
R2INDX	ET140092	2	2	1	1
R2INDX	ET140092	3	17	8	1
R2INDX	ET140093	1	1	5	1
R2INDX	ET140093	2	10	10	1
R2INDX	ET140094	1	1	5	0
R2INDX	ET140094	2	2	1	1
R2INDX	ET140094	3	10	11	1
R2INDX	ET140095	1	1	11	0
R2INDX	ET140095	2	10	11	1
R2INDX	ET140096	1	1	10	0
R2INDX	ET140096	2	10	11	1
R2INDX	ET140096	3	17	8	1
R2INDX	ET140097	1	1	10	2
R2INDX	ET140097	2	17	8	1
R2INDX	ET140098	1	1	10	0
R2INDX	ET140098	2	24	12	1
R2INDX	ET140099	1	1	11	1
R2INDX	ET140099	2	24	11	1
R2INDX	ET150001	1	17	7	1
R2INDX	ET150001	2	5	6	2
R2INDX	ET150002	1	17	1	1
R2INDX	ET150002	2	7	1	0
R2INDX	ET150003	1	10	10	1
R2INDX	ET150003	2	17	8	1
R2INDX	ET150004	1	9	2	1
R2INDX	ET150004	2	7	9	1
R2INDX	ET150004	3	10	11	1
R2INDX	ET150005	1	17	10	1
R2INDX	ET150006	1	5	1	2
R2INDX	ET150006	2	7	7	1
R2INDX	ET150006	3	10	10	1
R2INDX	ET150007	1	17	7	1
R2INDX	ET150008	1	17	8	1
R2INDX	ET150008	2	10	4	1
R2INDX	ET150010	1	17	7	1
R2INDX	ET150010	2	23	6	1
R2INDX	ET150011	1	7	6	0
R2INDX	ET150011	2	10	11	1
R2INDX	ET150012	1	23	6	1
R2INDX	ET150014	1	10	11	1
R2INDX	ET150016	1	7	10	0
R2INDX	ET150016	2	5	6	0
R2INDX	ET150016	3	10	11	1
R2INDX	ET150017	1	10	11	1
R2INDX	ET150018	1	6	6	1
R2INDX	ET150018	2	10	11	1
R2INDX	ET150018	3	17	7	1
R2INDX	ET150019	1	10	11	1
R2INDX	ET150020	1	10	11	1
R2INDX	ET150021	1	10	11	0
R2INDX	ET150021	2	6	11	1
R2INDX	ET150022	1	10	10	1
R2INDX	ET150022	2	17	8	1
R2INDX	ET150023	1	10	11	1
R2INDX	ET150023	2	3	11	0
R2INDX	ET150024	1	5	1	1
R2INDX	ET150024	2	7	6	0
R2INDX	ET150025	1	17	7	1
R2INDX	ET150026	1	3	1	1
R2INDX	ET150026	2	6	6	2
R2INDX	ET150026	3	7	9	2
R2INDX	ET150026	4	10	9	1
R2INDX	ET150026	5	23	6	1
R2INDX	ET150027	1	10	11	1
R2INDX	ET150028	1	10	11	1
R2INDX	ET150028	2	23	6	1
R2INDX	ET150029	1	10	10	1
R2INDX	ET150030	1	10	6	1
R2INDX	ET150031	1	7	1	0
R2INDX	ET150031	2	17	7	1
R2INDX	ET150031	3	5	1	0
R2INDX	ET150032	1	7	1	0
R2INDX	ET150032	2	17	2	1
R2INDX	ET150033	1	7	1	0
R2INDX	ET150033	2	17	6	0
R2INDX	ET150033	3	10	11	1
R2INDX	ET150034	1	10	11	1
R2INDX	ET150035	1	9	1	1
R2INDX	ET150035	2	17	7	1
R2INDX	ET150036	1	17	10	1
R2INDX	ET150037	1	9	1	1
R2INDX	ET150037	2	23	6	1
R2INDX	ET150038	1	24	12	1
R2INDX	ET150039	1	24	10	1
R2INDX	ET150040	1	7	1	1
R2INDX	ET150040	2	17	7	1
R2INDX	ET150041	1	7	1	0
R2INDX	ET150041	2	5	1	1
R2INDX	ET150042	1	10	11	1
R2INDX	ET150043	1	7	1	2
R2INDX	ET150043	2	5	6	0
R2INDX	ET150044	1	10	9	1
R2INDX	ET150045	1	3	1	1
R2INDX	ET150045	2	6	6	2
R2INDX	ET150045	3	10	11	1
R2INDX	ET150045	4	17	7	2
R2INDX	ET150045	5	23	6	1
R2INDX	ET150046	1	7	11	0
R2INDX	ET150046	2	5	12	0
R2INDX	ET150046	3	10	11	1
R2INDX	ET150047	1	10	11	1
R2INDX	ET150048	1	10	11	1
R2INDX	ET150050	1	10	10	1
R2INDX	ET150050	2	6	6	1
R2INDX	ET150051	1	10	9	1
R2INDX	ET150051	2	23	6	1
R2INDX	ET150052	1	23	6	1
R2INDX	ET150052	2	17	7	1
R2INDX	ET150053	1	10	11	1
R2INDX	ET150053	2	17	7	1
R2INDX	ET150053	3	7	6	2
R2INDX	ET150054	1	1	10	1
R2INDX	ET150054	2	5	1	1
R2INDX	ET150054	3	10	9	1
R2INDX	ET150055	1	6	2	0
R2INDX	ET150055	2	10	11	1
R2INDX	ET150056	1	5	1	1
R2INDX	ET150056	2	10	10	1
R2INDX	ET150057	1	23	6	1
R2INDX	ET150058	1	7	11	0
R2INDX	ET150058	2	10	11	1
R2INDX	ET150059	1	10	11	1
R2INDX	ET150060	1	1	10	0
R2INDX	ET150060	2	17	11	1
R2INDX	ET150061	1	1	10	1
R2INDX	ET150061	2	10	10	1
R2INDX	ET150062	1	1	10	1
R2INDX	ET150062	2	10	10	1
R2INDX	ET150063	1	1	5	0
R2INDX	ET150063	2	5	2	0
R2INDX	ET150064	1	10	9	1
R2INDX	ET150064	2	17	2	1
R2INDX	ET150065	1	10	10	1
R2INDX	ET150065	2	17	2	1
R2INDX	ET150066	1	6	1	1
R2INDX	ET150066	2	7	11	0
R2INDX	ET150066	3	10	11	1
R2INDX	ET150067	1	1	10	2
R2INDX	ET150067	2	17	7	1
R2INDX	ET150067	3	10	11	1
R2INDX	ET150068	1	10	11	1
R2INDX	ET150069	1	23	6	1
R2INDX	ET150070	1	5	6	0
R2INDX	ET150070	2	10	11	1
R2INDX	ET150071	1	5	2	0
R2INDX	ET150071	2	10	11	1
R2INDX	ET150072	1	10	11	1
R2INDX	ET150074	1	10	11	1
R2INDX	ET150075	1	17	6	1
R2INDX	ET150076	1	10	11	1
R2INDX	ET150077	1	7	10	1
R2INDX	ET150077	2	10	11	1
R2INDX	ET150078	1	7	9	1
R2INDX	ET150078	2	10	10	1
R2INDX	ET150079	1	7	11	0
R2INDX	ET150079	2	10	11	1
R2INDX	ET150080	1	1	10	0
R2INDX	ET150080	2	6	1	1
R2INDX	ET150080	3	17	11	1
R2INDX	ET150081	1	10	11	1
R2INDX	ET150082	1	23	6	1
R2INDX	ET150083	1	10	11	1
R2INDX	ET150084	1	7	6	0
R2INDX	ET150084	2	10	11	1
R2INDX	ET150085	1	10	9	1
R2INDX	ET150086	1	10	11	1
R2INDX	ET150086	2	23	6	2
R2INDX	ET150087	1	10	10	1
R2INDX	ET150087	2	7	10	1
R2INDX	ET150088	1	7	6	1
R2INDX	ET150088	2	23	6	1
R2INDX	ET150089	1	17	7	1
R2INDX	ET150089	2	10	11	1
R2INDX	ET150090	1	10	11	1
