FORMNO	CHILDID	LOANID	LOANYEAR	LOANWHO	LOANAMNT	LOANWHY	LOANPAID	LOANYNOP	LOANRSID
R2INDX	ET090069	1	1994	2	95	1	1	88	1
R2INDX	ET090069	2	1995	2	95	1	0	8	1
R2INDX	ET090069	3	1996	2	105	1	1	88	1
R2INDX	ET090069	4	1997	2	117	1	1	88	1
R2INDX	ET090071	1	1994	2	1500	1	0	2	1
R2INDX	ET090071	2	1995	2	1892.25	1	1	88	1
R2INDX	ET090071	3	1996	2	1180	1	1	88	1
R2INDX	ET090071	4	1997	2	600	1	1	88	1
R2INDX	ET090071	5	1998	2	1193	1	1	88	1
R2INDX	ET090074	1	1996	1	320	1	1	88	1
R2INDX	ET090075	1	1997	1	180	1	1	88	1
R2INDX	ET090075	2	1997	1	600	1	1	88	1
R2INDX	ET090075	3	1998	1	195	1	1	88	1
R2INDX	ET090076	1	1994	1	200	1	1	88	1
R2INDX	ET090076	2	1995	1	230	1	0	2	1
R2INDX	ET090076	3	1996	1	256.350006103516	1	1	88	1
R2INDX	ET090076	4	1997	1	267	1	1	88	1
R2INDX	ET090076	5	1998	1	223	1	1	88	1
R2INDX	ET090076	6	1999	4	1500	1	0	8	1
R2INDX	ET090079	1	1994	2	121.400001525879	1	0	2	1
R2INDX	ET090079	2	1995	2	141.399993896484	1	1	88	1
R2INDX	ET090079	3	1994	6	150	1	1	88	1
R2INDX	ET090082	1	1995	1	80	1	0	2	3
R2INDX	ET090082	2	1996	1	334.160003662109	1	1	88	3
R2INDX	ET090082	3	1997	1	785.900024414063	1	1	88	3
R2INDX	ET090082	4	1998	1	321	1	1	88	3
R2INDX	ET090083	1	1994	2	235	1	0	2	1
R2INDX	ET090083	2	1995	2	230	1	1	88	1
R2INDX	ET090083	3	1996	2	255.800003051758	1	1	88	1
R2INDX	ET090083	4	1997	2	143	1	1	88	1
R2INDX	ET090083	5	1998	2	114	1	1	88	1
R2INDX	ET090083	6	1998	6	80	3	0	8	1
R2INDX	ET090083	7	1995	6	40	3	1	88	1
R2INDX	ET090085	1	1995	1	260.100006103516	1	1	88	1
R2INDX	ET090085	2	1996	1	150	1	1	88	1
R2INDX	ET090087	1	1998	7	400	10	0	8	2
R2INDX	ET090088	1	1994	2	230	1	1	88	1
R2INDX	ET090088	2	1995	2	230	1	1	88	1
R2INDX	ET090088	3	1996	2	370	1	1	88	1
R2INDX	ET090088	4	1997	2	260	1	1	88	1
R2INDX	ET090088	5	1998	2	260	1	0	9	1
R2INDX	ET090088	6	1995	8	200	2	1	88	1
R2INDX	ET090089	1	1998	7	1500	1	0	8	1
R2INDX	ET090090	1	1998	1	225	1	1	88	4
R2INDX	ET090093	1	1998	1	260	1	0	8	1
R2INDX	ET090093	2	1998	7	300	19	0	8	1
R2INDX	ET090094	1	1995	1	400	1	0	2	1
R2INDX	ET090094	2	1996	1	368	1	1	88	1
R2INDX	ET090094	3	1997	1	360	1	1	88	1
R2INDX	ET090095	1	1995	1	77	1	0	2	1
R2INDX	ET090095	2	1996	1	77	1	1	88	1
R2INDX	ET090095	3	1997	1	115	1	1	88	1
R2INDX	ET090095	4	1998	7	300	1	0	8	2
R2INDX	ET100008	1	1998	7	3100	13	0	11	1
R2INDX	ET100010	1	1999	6	800	7	0	11	2
R2INDX	ET100010	2	1998	6	2000	8	0	11	1
R2INDX	ET100011	1	1999	4	300	4	0	12	2
R2INDX	ET100011	2	1998	4	400	2	1	88	2
R2INDX	ET100011	3	1998	6	200	2	0	1	1
R2INDX	ET100014	1	1998	7	1000	19	1	88	2
R2INDX	ET100014	2	1999	7	1000	19	0	11	2
R2INDX	ET100015	1	1998	7	1000	4	0	8	2
R2INDX	ET100016	1	1999	4	150	2	0	8	2
R2INDX	ET100017	1	1998	4	560	8	1	88	2
R2INDX	ET100017	2	1999	4	750	8	0	11	2
R2INDX	ET100018	1	1998	7	750	6	1	88	2
R2INDX	ET100019	1	1997	7	500	2	1	88	2
R2INDX	ET100023	1	1996	7	500	3	1	88	1
R2INDX	ET100025	1	1994	6	3000	8	1	88	2
R2INDX	ET100025	2	1995	6	3000	8	1	88	2
R2INDX	ET100025	3	1997	6	4000	13	1	88	2
R2INDX	ET100025	4	1998	6	7000	8	0	8	2
R2INDX	ET100028	1	1998	5	1000	8	0	8	1
R2INDX	ET100030	1	1998	4	300	2	0	11	1
R2INDX	ET100031	1	1996	6	100	4	1	88	1
R2INDX	ET100031	2	1998	6	50	4	0	12	1
R2INDX	ET100033	1	1998	7	500	4	0	11	1
R2INDX	ET100034	1	1997	4	500	19	1	88	2
R2INDX	ET100034	2	1999	4	500	19	0	8	2
R2INDX	ET100035	1	1998	8	50	2	0	11	1
R2INDX	ET100042	1	1996	8	200	2	0	8	2
R2INDX	ET100042	2	1998	6	270	2	0	11	2
R2INDX	ET100045	1	1995	7	1200	8	1	88	1
R2INDX	ET100045	2	1996	5	470	8	1	88	1
R2INDX	ET100045	3	1999	5	525	8	0	11	1
R2INDX	ET100046	1	1998	8	900	7	0	6	2
R2INDX	ET100048	1	1995	8	200	3	1	88	2
R2INDX	ET100048	2	1997	6	100	4	1	88	2
R2INDX	ET100048	3	1998	6	130	4	1	88	2
R2INDX	ET100048	4	1999	6	200	4	0	6	2
R2INDX	ET100052	1	1999	5	4000	7	0	11	2
R2INDX	ET100054	1	1998	5	3000	2	0	8	1
R2INDX	ET100054	2	1999	6	100	2	1	88	1
R2INDX	ET100054	3	1999	6	400	1	0	8	1
R2INDX	ET100055	1	1995	6	1000	19	1	88	1
R2INDX	ET100055	2	1997	6	2000	8	1	88	1
R2INDX	ET100055	3	1998	6	4000	8	0	11	1
R2INDX	ET100058	1	1997	7	500	1	1	88	2
R2INDX	ET100058	2	1999	7	1000	1	1	88	2
R2INDX	ET100059	1	1997	4	1900	7	0	3	2
R2INDX	ET100060	1	1997	7	1000	19	0	6	2
R2INDX	ET100063	1	1998	6	700	2	1	88	16
R2INDX	ET100063	2	1999	6	300	2	0	11	16
R2INDX	ET100064	1	1994	7	12000	19	0	6	1
R2INDX	ET100066	1	1999	7	50000	19	0	8	1
R2INDX	ET100068	1	1998	4	150	2	0	11	1
R2INDX	ET100071	1	1997	5	300	1	0	11	1
R2INDX	ET100073	1	1998	7	1000	8	0	8	2
R2INDX	ET100073	2	1997	7	500	2	1	88	2
R2INDX	ET100073	3	1998	7	4000	7	0	8	1
R2INDX	ET100075	1	1997	2	2000	8	1	88	2
R2INDX	ET100078	1	1998	6	100	7	1	88	1
R2INDX	ET100079	1	1998	8	1000	2	0	12	2
R2INDX	ET100084	1	1998	7	1000	1	1	88	2
R2INDX	ET100094	1	1998	7	1000	4	1	88	3
R2INDX	ET100095	1	1997	7	500	19	0	12	1
R2INDX	ET100096	1	1998	6	300	7	1	88	2
R2INDX	ET100097	1	1996	7	6000	1	1	88	2
R2INDX	ET100097	2	1997	7	100	13	1	88	2
R2INDX	ET100097	3	1999	6	500	8	0	6	2
R2INDX	ET100098	1	1998	2	1300	8	1	88	3
R2INDX	ET100098	2	1997	2	1700	8	1	88	3
R2INDX	ET100098	3	1999	2	1750	8	0	8	3
R2INDX	ET100099	1	1998	7	800	2	1	88	2
R2INDX	ET100099	2	1999	7	1000	2	1	88	2
R2INDX	ET110002	1	1997	7	780	1	1	88	1
R2INDX	ET110002	2	1996	4	100	2	1	88	1
R2INDX	ET110003	1	1995	7	1000	10	1	88	1
R2INDX	ET110003	2	1996	7	1200	14	1	88	1
R2INDX	ET110003	3	1997	7	1300	10	1	88	1
R2INDX	ET110003	4	1998	7	1400	10	1	88	1
R2INDX	ET110004	1	1995	7	1000	1	1	88	1
R2INDX	ET110004	2	1996	7	1200	1	1	88	1
R2INDX	ET110004	3	1997	7	1500	1	1	88	1
R2INDX	ET110004	4	1998	7	1700	1	1	88	1
R2INDX	ET110005	1	1998	7	1600	14	0	11	1
R2INDX	ET110006	1	1996	7	800	1	1	88	1
R2INDX	ET110006	2	1997	7	1400	1	1	88	1
R2INDX	ET110007	1	1998	4	150	7	1	88	1
R2INDX	ET110008	1	1998	4	300	6	0	11	3
R2INDX	ET110009	1	1998	2	900	1	0	11	1
R2INDX	ET110010	1	1998	4	100	6	0	11	2
R2INDX	ET110011	1	1998	7	1100	14	0	8	1
R2INDX	ET110012	1	1998	7	1000	1	1	88	1
R2INDX	ET110014	1	1997	7	1100	1	1	88	1
R2INDX	ET110014	2	1998	7	1500	19	0	8	1
R2INDX	ET110016	1	1998	2	1000	1	0	11	1
R2INDX	ET110016	2	1997	2	1200	1	1	88	1
R2INDX	ET110017	1	1996	7	950	1	1	88	1
R2INDX	ET110019	1	1996	7	1000	1	1	88	1
R2INDX	ET110019	2	1997	7	1000	1	1	88	1
R2INDX	ET110019	3	1998	7	1000	1	0	8	1
R2INDX	ET110020	1	1998	2	900	1	0	6	1
R2INDX	ET110021	1	1995	7	1000	2	1	88	3
R2INDX	ET110022	1	1998	1	1700	1	0	11	1
R2INDX	ET110025	1	1997	7	1000	13	1	88	1
R2INDX	ET110025	2	1998	7	1200	8	1	88	1
R2INDX	ET110026	1	1998	7	1800	1	1	88	1
R2INDX	ET110027	1	1997	4	900	2	1	88	1
R2INDX	ET110027	2	1998	4	900	2	0	11	1
R2INDX	ET110030	1	1998	7	1000	2	0	11	2
R2INDX	ET110031	1	1998	2	600	1	0	11	1
R2INDX	ET110033	1	1998	4	100	2	0	11	1
R2INDX	ET110034	1	1998	7	1500	1	0	11	1
R2INDX	ET110037	1	1998	2	600	1	0	11	1
R2INDX	ET110038	1	1998	7	1106	2	0	11	1
R2INDX	ET110041	1	1998	8	200	7	1	88	3
R2INDX	ET110041	2	1997	8	100	7	0	12	3
R2INDX	ET110042	1	1994	7	822.5	1	1	88	1
R2INDX	ET110042	2	1995	7	952.200012207031	8	1	88	1
R2INDX	ET110042	3	1998	7	825	7	1	88	2
R2INDX	ET110043	1	1995	7	1000	2	1	88	1
R2INDX	ET110045	1	1999	4	1000	8	0	8	1
R2INDX	ET110046	1	1996	7	300	19	1	88	2
R2INDX	ET110047	1	1994	7	1050	1	1	88	1
R2INDX	ET110047	2	1995	7	1150	14	1	88	1
R2INDX	ET110047	3	1996	7	1300	19	1	88	1
R2INDX	ET110047	4	1997	7	1400	1	1	88	1
R2INDX	ET110047	5	1998	7	1500	14	1	88	1
R2INDX	ET110049	1	1998	7	800	2	0	11	3
R2INDX	ET110049	2	1998	4	200	2	1	88	2
R2INDX	ET110051	1	1994	7	1200	19	1	88	1
R2INDX	ET110051	2	1995	7	1300	19	1	88	1
R2INDX	ET110053	1	1998	4	300	2	0	2	16
R2INDX	ET110053	2	1998	2	500	1	1	88	16
R2INDX	ET110055	1	1995	7	1000	1	1	88	1
R2INDX	ET110055	2	1996	7	1400	1	1	88	1
R2INDX	ET110055	3	1997	7	1400	1	1	88	1
R2INDX	ET110056	1	1998	2	500	1	0	11	2
R2INDX	ET110059	1	1998	2	800	4	0	8	2
R2INDX	ET110060	1	1998	7	700	1	0	11	2
R2INDX	ET110061	1	1995	7	900	1	1	88	1
R2INDX	ET110061	2	1996	7	1000	14	1	88	1
R2INDX	ET110061	3	1997	7	1100	2	1	88	1
R2INDX	ET110063	1	1998	7	1000	2	0	11	3
R2INDX	ET110064	1	1998	7	600	14	0	11	2
R2INDX	ET110065	1	1998	2	900	1	0	11	1
R2INDX	ET110068	1	1993	7	300	1	1	88	2
R2INDX	ET110068	2	1994	7	500	18	1	88	2
R2INDX	ET110068	3	1999	4	300	2	0	8	1
R2INDX	ET110069	1	1998	2	1000	1	0	8	1
R2INDX	ET110070	1	1994	2	900	1	1	88	1
R2INDX	ET110070	2	1995	2	900	1	1	88	1
R2INDX	ET110070	3	1996	7	1500	1	1	88	2
R2INDX	ET110070	4	1997	7	1000	1	1	88	2
R2INDX	ET110070	5	1998	2	900	1	0	11	1
R2INDX	ET110072	1	1998	2	400	1	0	11	1
R2INDX	ET110074	1	1998	7	300	8	0	8	1
R2INDX	ET110078	1	1997	2	1000	1	1	88	1
R2INDX	ET110078	2	1998	2	1000	1	0	11	1
R2INDX	ET110079	1	1998	2	400	1	0	11	1
R2INDX	ET110080	1	1998	2	1200	1	0	11	1
R2INDX	ET110082	1	1996	7	1200	1	0	11	1
R2INDX	ET110082	2	1998	2	400	1	0	11	1
R2INDX	ET110083	1	1994	2	1100	1	1	88	1
R2INDX	ET110083	2	1995	2	900	1	1	88	1
R2INDX	ET110083	3	1996	2	800	1	1	88	1
R2INDX	ET110083	4	1997	2	700	1	1	88	1
R2INDX	ET110083	5	1998	2	800	1	0	6	1
R2INDX	ET110084	1	1996	7	300	13	1	88	2
R2INDX	ET110084	2	1997	7	500	13	1	88	2
R2INDX	ET110084	3	1998	7	700	13	1	88	2
R2INDX	ET110086	1	1998	2	200	1	1	88	2
R2INDX	ET110088	1	1996	7	800	1	1	88	1
R2INDX	ET110088	2	1997	7	1600	14	1	88	1
R2INDX	ET110088	3	1998	7	2000	11	1	88	1
R2INDX	ET110092	1	1998	7	1000	1	0	11	1
R2INDX	ET110093	1	1998	2	900	1	0	11	1
R2INDX	ET110098	1	1994	7	820	1	1	88	1
R2INDX	ET110098	2	1995	7	1250	1	1	88	1
R2INDX	ET110098	3	1996	7	1400	1	1	88	1
R2INDX	ET110098	4	1997	7	1500	1	1	88	1
R2INDX	ET110100	1	1994	7	1050	1	1	88	1
R2INDX	ET110100	2	1995	7	1600	1	1	88	1
R2INDX	ET110100	3	1996	7	1800	1	1	88	1
R2INDX	ET110100	4	1997	7	2500	1	1	88	1
R2INDX	ET110100	5	1998	7	200	1	1	88	1
R2INDX	ET120002	1	1997	1	98	1	1	88	1
R2INDX	ET120002	2	1995	8	185	7	1	88	1
R2INDX	ET120002	3	1997	8	197	7	0	11	1
R2INDX	ET120002	4	1998	8	82	7	0	11	1
R2INDX	ET120004	1	1999	8	200	7	0	11	1
R2INDX	ET120005	1	1998	8	150	6	1	88	1
R2INDX	ET120005	2	1999	8	200	19	0	11	1
R2INDX	ET120006	1	1998	1	300	1	0	11	1
R2INDX	ET120007	1	1994	4	400	2	0	11	1
R2INDX	ET120009	1	1998	8	1000	1	0	6	1
R2INDX	ET120010	1	1994	1	65	1	1	88	1
R2INDX	ET120010	2	1995	1	95	1	1	88	1
R2INDX	ET120010	3	1997	1	100	1	0	11	1
R2INDX	ET120010	4	1997	8	1000	8	1	88	1
R2INDX	ET120011	1	1998	8	500	7	1	88	1
R2INDX	ET120012	1	1998	8	300	2	0	11	16
R2INDX	ET120013	1	1998	6	300	19	1	88	1
R2INDX	ET120013	2	1998	6	50	6	1	88	2
R2INDX	ET120014	1	1998	8	30	6	1	88	1
R2INDX	ET120015	1	1994	8	1000	2	0	11	1
R2INDX	ET120015	2	1997	1	190	2	1	88	1
R2INDX	ET120016	1	1995	1	400	1	1	88	1
R2INDX	ET120016	2	1996	1	400	1	1	88	1
R2INDX	ET120016	3	1997	1	400	1	1	88	1
R2INDX	ET120016	4	1998	1	396	1	0	11	1
R2INDX	ET120016	5	1998	8	1000	16	0	11	1
R2INDX	ET120018	1	1996	8	300	7	1	88	1
R2INDX	ET120019	1	1996	8	300	7	1	88	1
R2INDX	ET120019	2	1997	8	200	1	1	88	1
R2INDX	ET120021	1	1998	4	300	8	0	11	1
R2INDX	ET120023	1	1995	8	200	3	1	88	1
R2INDX	ET120024	1	1994	1	160	1	1	88	1
R2INDX	ET120024	2	1995	1	160	1	1	88	1
R2INDX	ET120024	3	1996	1	100	1	1	88	1
R2INDX	ET120024	4	1998	1	90	1	1	88	1
R2INDX	ET120024	5	1999	1	160	1	0	11	1
R2INDX	ET120025	1	1995	8	2000	2	1	88	8
R2INDX	ET120025	2	1996	1	600	1	1	88	8
R2INDX	ET120025	3	1997	8	500	2	1	88	8
R2INDX	ET120025	4	1998	8	2000	2	0	11	8
R2INDX	ET120026	1	1994	1	250	1	1	88	1
R2INDX	ET120026	2	1995	1	200	1	1	88	1
R2INDX	ET120026	3	1996	1	270	1	1	88	1
R2INDX	ET120026	4	1997	1	220	1	1	88	1
R2INDX	ET120026	5	1998	1	260	1	0	11	1
R2INDX	ET120026	6	1998	8	100	10	0	11	1
R2INDX	ET120027	1	1994	1	700	1	1	88	1
R2INDX	ET120027	2	1995	1	700	1	1	88	1
R2INDX	ET120027	3	1996	1	1000	1	1	88	1
R2INDX	ET120027	4	1997	1	1050	1	1	88	1
R2INDX	ET120027	5	1998	1	950	1	0	11	1
R2INDX	ET120028	1	1998	1	205	1	0	11	1
R2INDX	ET120029	1	1998	8	100	1	1	88	2
R2INDX	ET120029	2	1999	4	150	2	1	88	2
R2INDX	ET120032	1	1995	2	80	1	1	88	1
R2INDX	ET120032	2	1996	2	80	1	1	88	1
R2INDX	ET120032	3	1997	2	180	1	1	88	1
R2INDX	ET120032	4	1998	2	180	1	0	11	1
R2INDX	ET120033	1	1998	8	500	1	0	11	1
R2INDX	ET120034	1	1994	1	600	1	1	88	1
R2INDX	ET120034	2	1995	1	350	1	1	88	1
R2INDX	ET120034	3	1996	1	350	1	1	88	1
R2INDX	ET120034	4	1997	1	650	1	1	88	1
R2INDX	ET120034	5	1998	1	850	1	0	11	1
R2INDX	ET120035	1	1994	1	186	1	1	88	1
R2INDX	ET120035	2	1995	1	186	1	1	88	1
R2INDX	ET120035	3	1996	1	186	1	1	88	1
R2INDX	ET120035	4	1997	1	186	1	1	88	1
R2INDX	ET120035	5	1998	1	186	1	1	88	1
R2INDX	ET120035	6	1999	1	186	1	0	11	1
R2INDX	ET120036	1	1999	8	50	4	0	11	2
R2INDX	ET120036	2	1997	1	260	1	1	88	1
R2INDX	ET120036	3	1998	8	390	1	0	11	1
R2INDX	ET120036	4	1998	1	42	1	0	11	1
R2INDX	ET120037	1	1998	8	165	2	0	8	1
R2INDX	ET120037	2	1998	8	500	10	0	8	1
R2INDX	ET120037	3	1997	8	500	10	0	8	1
R2INDX	ET120038	1	1999	8	1000	7	0	11	1
R2INDX	ET120038	2	1998	8	1000	2	0	11	1
R2INDX	ET120038	3	1997	4	2000	2	0	11	1
R2INDX	ET120039	1	1998	1	135	1	0	11	1
R2INDX	ET120040	1	1998	1	102	1	0	11	1
R2INDX	ET120040	2	1999	8	1200	2	0	11	1
R2INDX	ET120041	1	1997	8	150	7	1	88	1
R2INDX	ET120041	2	1998	8	50	7	1	88	1
R2INDX	ET120042	1	1998	1	220	1	0	11	16
R2INDX	ET120043	1	1998	8	300	14	1	88	1
R2INDX	ET120043	2	1998	8	200	8	1	88	1
R2INDX	ET120044	1	1995	8	1000	7	0	11	1
R2INDX	ET120044	2	1996	8	2000	7	0	11	1
R2INDX	ET120044	3	1997	8	800	6	0	11	1
R2INDX	ET120045	1	1997	8	400	1	1	88	1
R2INDX	ET120045	2	1998	8	670	14	0	11	1
R2INDX	ET120046	1	1994	1	186	1	1	88	1
R2INDX	ET120046	2	1995	1	186	1	1	88	1
R2INDX	ET120046	3	1996	1	186	1	1	88	1
R2INDX	ET120046	4	1997	1	186	1	1	88	1
R2INDX	ET120046	5	1999	1	186	1	0	11	1
R2INDX	ET120047	1	1996	8	600	1	1	88	1
R2INDX	ET120048	1	1998	1	350	1	0	11	1
R2INDX	ET120049	1	1997	8	100	2	1	88	1
R2INDX	ET120050	1	1995	4	510	7	0	9	1
R2INDX	ET120050	2	1998	1	90	1	0	11	1
R2INDX	ET120051	1	1998	8	100	2	0	11	1
R2INDX	ET120051	2	1999	4	100	2	0	11	1
R2INDX	ET120052	1	1997	1	400	1	1	88	1
R2INDX	ET120054	1	1996	1	80	1	1	88	1
R2INDX	ET120054	2	1997	1	80	1	1	88	1
R2INDX	ET120054	3	1998	1	80	1	0	11	1
R2INDX	ET120054	4	1997	8	4000	19	1	88	1
R2INDX	ET120055	1	1996	1	121	1	1	88	1
R2INDX	ET120055	2	1997	1	160	1	1	88	1
R2INDX	ET120055	3	1998	1	80	1	0	11	1
R2INDX	ET120056	1	1994	1	150	1	1	88	1
R2INDX	ET120056	2	1995	1	150	1	1	88	1
R2INDX	ET120056	3	1996	1	200	1	1	88	1
R2INDX	ET120056	4	1997	1	140	1	1	88	1
R2INDX	ET120056	5	1998	1	160	1	0	11	1
R2INDX	ET120056	6	1998	8	200	13	0	11	1
R2INDX	ET120057	1	1995	4	1000	2	0	11	1
R2INDX	ET120058	1	1998	8	30	7	0	11	1
R2INDX	ET120058	2	1999	8	20	19	0	11	1
R2INDX	ET120059	1	1995	1	800	1	1	88	1
R2INDX	ET120059	2	1996	1	900	1	1	88	1
R2INDX	ET120059	3	1997	1	1400	1	1	88	1
R2INDX	ET120059	4	1998	1	1400	1	0	11	1
R2INDX	ET120061	1	1998	8	1000	2	0	11	1
R2INDX	ET120061	2	1998	1	130	1	0	11	1
R2INDX	ET120061	3	1997	1	230	1	1	88	1
R2INDX	ET120061	4	1996	1	230	1	1	88	1
R2INDX	ET120062	1	1996	2	80	1	1	88	1
R2INDX	ET120062	2	1997	2	23.5	1	1	88	1
R2INDX	ET120062	3	1995	2	80	1	0	11	1
R2INDX	ET120062	4	1998	8	300	6	0	11	1
R2INDX	ET120063	1	1998	8	1000	1	0	11	1
R2INDX	ET120063	2	1999	8	300	2	1	88	1
R2INDX	ET120064	1	1998	4	700	7	0	11	2
R2INDX	ET120064	2	1998	1	168	1	0	11	1
R2INDX	ET120065	1	1996	8	150	2	1	88	1
R2INDX	ET120065	2	1997	8	300	2	1	88	1
R2INDX	ET120065	3	1998	1	250	1	0	11	1
R2INDX	ET120066	1	1994	4	70	2	1	88	1
R2INDX	ET120066	2	1995	4	50	2	1	88	1
R2INDX	ET120066	3	1996	4	290	2	1	88	1
R2INDX	ET120066	4	1997	4	220	1	0	4	1
R2INDX	ET120066	5	1998	4	40	2	0	11	1
R2INDX	ET120067	1	1996	1	112	1	1	88	1
R2INDX	ET120067	2	1997	1	112	1	1	88	1
R2INDX	ET120067	3	1998	1	80	1	0	11	1
R2INDX	ET120067	4	1998	8	530	6	0	11	1
R2INDX	ET120068	1	1998	8	400	2	0	6	1
R2INDX	ET120069	1	1998	8	950	13	0	11	1
R2INDX	ET120069	2	1999	8	1000	2	0	11	1
R2INDX	ET120070	1	1993	8	260	6	1	88	1
R2INDX	ET120070	2	1994	8	300	2	1	88	1
R2INDX	ET120070	3	1995	8	400	2	1	88	1
R2INDX	ET120070	4	1996	8	450	2	1	88	1
R2INDX	ET120070	5	1997	8	500	12	1	88	1
R2INDX	ET120070	6	1998	8	550	13	1	88	1
R2INDX	ET120070	7	1999	8	400	2	0	11	1
R2INDX	ET120071	1	1996	1	42	1	1	88	1
R2INDX	ET120071	2	1997	1	42	1	1	88	1
R2INDX	ET120071	3	1998	1	42	1	1	88	1
R2INDX	ET120072	1	1998	4	20	2	0	11	2
R2INDX	ET120074	1	1998	8	200	7	1	88	1
R2INDX	ET120075	1	1996	8	1000	2	0	12	1
R2INDX	ET120077	1	1997	1	380	1	1	88	1
R2INDX	ET120079	1	1998	8	50	2	0	11	1
R2INDX	ET120080	1	1999	8	150	19	1	88	2
R2INDX	ET120080	2	1999	8	200	19	0	11	3
R2INDX	ET120083	1	1995	1	1000	1	1	88	1
R2INDX	ET120083	2	1996	1	1000	1	1	88	1
R2INDX	ET120083	3	1997	1	1000	1	1	88	1
R2INDX	ET120083	4	1998	1	800	1	0	11	1
R2INDX	ET120084	1	1994	1	86	1	1	88	1
R2INDX	ET120084	2	1995	1	86	1	1	88	1
R2INDX	ET120084	3	1996	1	86	1	1	88	1
R2INDX	ET120084	4	1997	1	86	1	1	88	1
R2INDX	ET120084	5	1998	1	86	1	0	11	1
R2INDX	ET120085	1	1997	1	121	1	1	88	1
R2INDX	ET120085	2	1998	1	500	1	0	11	1
R2INDX	ET120086	1	1997	4	1200	7	0	3	3
R2INDX	ET120086	2	1999	4	300	1	0	3	3
R2INDX	ET120087	1	1995	1	93	1	1	88	1
R2INDX	ET120087	2	1996	1	120	1	1	88	1
R2INDX	ET120087	3	1997	1	125	1	1	88	1
R2INDX	ET120087	4	1998	1	120	1	0	11	1
R2INDX	ET120088	1	1994	1	83	1	1	88	1
R2INDX	ET120088	2	1995	1	83	1	1	88	1
R2INDX	ET120088	3	1996	1	83	1	1	88	1
R2INDX	ET120088	4	1997	1	83	1	1	88	1
R2INDX	ET120088	5	1998	1	86	1	0	11	1
R2INDX	ET120090	1	1996	1	100	1	1	88	1
R2INDX	ET120090	2	1997	1	120	1	1	88	1
R2INDX	ET120090	3	1998	1	150	1	0	11	1
R2INDX	ET120090	4	1998	8	1000	6	0	11	1
R2INDX	ET120091	1	1994	1	150	1	1	88	2
R2INDX	ET120091	2	1995	1	280	1	1	88	2
R2INDX	ET120091	3	1997	1	280	1	1	88	2
R2INDX	ET120091	4	1998	1	400	1	1	88	2
R2INDX	ET120091	5	1999	1	360	1	0	11	2
R2INDX	ET120092	1	1998	8	300	2	0	11	1
R2INDX	ET120092	2	1998	1	144	1	0	11	1
R2INDX	ET120093	1	1995	1	114	1	1	88	1
R2INDX	ET120093	2	1996	1	112	1	1	88	1
R2INDX	ET120093	3	1997	1	114	1	1	88	1
R2INDX	ET120093	4	1998	1	170	1	0	11	1
R2INDX	ET120093	5	1999	8	300	2	0	11	1
R2INDX	ET120094	1	1995	8	200	2	1	88	2
R2INDX	ET120095	1	1997	8	100	4	1	88	3
R2INDX	ET120095	2	1998	8	80	4	1	88	3
R2INDX	ET120095	3	1999	8	100	4	1	88	3
R2INDX	ET120096	1	1998	1	40	1	0	11	1
R2INDX	ET120098	1	1994	8	200	2	1	88	1
R2INDX	ET120098	2	1998	1	75	1	0	1	1
R2INDX	ET120098	3	1997	1	76	1	1	88	1
R2INDX	ET120099	1	1996	8	400	1	1	88	1
R2INDX	ET120099	2	1996	2	120	1	1	88	1
R2INDX	ET120100	1	1998	5	111	1	1	88	1
R2INDX	ET130001	1	1996	4	1000	19	1	88	1
R2INDX	ET130002	1	1998	7	1000	8	0	10	2
R2INDX	ET130003	1	1995	4	200	2	0	6	2
R2INDX	ET130005	1	1997	8	200	2	1	88	1
R2INDX	ET130007	1	1998	6	200	19	1	88	2
R2INDX	ET130008	1	1997	8	40	19	0	11	1
R2INDX	ET130009	1	1997	7	3000	19	1	88	1
R2INDX	ET130009	2	1998	6	1750	19	1	88	2
R2INDX	ET130009	3	1999	5	2000	19	1	88	2
R2INDX	ET130016	1	1998	3	5000	19	1	88	1
R2INDX	ET130016	2	1999	8	2000	19	0	11	1
R2INDX	ET130017	1	1996	7	1000	19	1	88	1
R2INDX	ET130018	1	1995	8	300	19	0	11	1
R2INDX	ET130018	2	1996	8	200	6	0	11	1
R2INDX	ET130018	3	1998	8	300	19	0	11	1
R2INDX	ET130019	1	1994	7	1500	2	1	88	2
R2INDX	ET130019	2	1994	7	800	2	1	88	1
R2INDX	ET130021	1	1999	4	200	2	0	6	1
R2INDX	ET130023	1	1998	5	1000	16	1	88	1
R2INDX	ET130023	2	1999	5	1500	16	0	11	1
R2INDX	ET130024	1	1994	8	20000	3	1	88	1
R2INDX	ET130024	2	1995	8	20000	3	1	88	1
R2INDX	ET130024	3	1996	8	20000	3	1	88	1
R2INDX	ET130024	4	1997	8	20000	3	1	88	1
R2INDX	ET130024	5	1998	8	30000	3	0	11	1
R2INDX	ET130025	1	1996	8	200	2	1	88	1
R2INDX	ET130025	2	1997	8	150	2	1	88	1
R2INDX	ET130025	3	1998	8	150	2	1	88	1
R2INDX	ET130027	1	1998	1	500	16	0	11	16
R2INDX	ET130027	2	1998	6	70	7	1	88	17
R2INDX	ET130027	3	1999	6	60	7	0	11	16
R2INDX	ET130027	4	1998	6	250	7	0	11	17
R2INDX	ET130030	1	1996	6	100	6	1	88	1
R2INDX	ET130031	1	1993	5	190000	19	1	88	1
