FORMNO	CHILDID	PLOTID	LAREA	LUNIT	LOWN	LUSE	TRANS	COLLAT	TRANSID	PLINCOME	PLVALUE	PLCOST	CRPRAIN1	CRPRAIN2	CROPDRY1	CROPDRY2	IRRIGAT	PERIRRIG
R2INDX	ET070014	2	.5	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET070014	3	1	4	1	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070014	4	1	4	4	5	0	0	88	 	 	 	55	88	88	88	0	88
R2INDX	ET070015	1	1	4	1	2	1	0	88	 	 	 	21	5	88	88	0	88
R2INDX	ET070015	2	2	4	1	5	1	0	88	 	 	 	5	124	88	88	0	88
R2INDX	ET070015	3	3	4	1	5	1	0	88	 	 	 	5	96	88	88	0	88
R2INDX	ET070015	4	1	4	4	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070015	5	1	4	4	5	0	0	88	 	 	 	55	5	88	88	0	88
R2INDX	ET070016	1	.25	4	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET070016	2	2	4	1	5	1	1	80	 	 	 	96	5	88	88	0	88
R2INDX	ET070016	3	2	4	1	5	1	1	80	 	 	 	124	75	88	88	0	88
R2INDX	ET070016	4	1	4	1	5	1	1	80	 	 	 	5	43	88	88	0	88
R2INDX	ET070016	5	.5	4	1	6	1	1	80	 	 	 	31	88	88	88	0	88
R2INDX	ET070016	6	.5	4	1	6	1	1	80	 	 	 	31	88	88	88	0	88
R2INDX	ET070016	7	.25	4	1	5	1	1	80	 	 	 	55	88	88	88	0	88
R2INDX	ET070017	1	1.5	4	1	5	1	0	88	 	 	 	124	5	88	88	0	88
R2INDX	ET070017	2	1.5	4	1	5	1	0	88	 	 	 	75	43	88	88	0	88
R2INDX	ET070017	3	.5	4	1	2	1	0	88	 	 	 	21	88	21	88	0	88
R2INDX	ET070018	1	2	4	1	5	1	0	88	 	 	 	5	43	88	88	0	88
R2INDX	ET070018	2	1.5	4	1	5	1	0	88	 	 	 	75	5	88	88	0	88
R2INDX	ET070018	3	1	4	1	5	1	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET070018	4	.25	4	1	2	1	0	88	 	 	 	21	88	21	88	1	1
R2INDX	ET070019	1	.25	4	1	2	1	1	80	 	 	 	21	88	21	88	0	88
R2INDX	ET070019	2	1	4	1	5	1	1	80	 	 	 	124	88	88	88	0	88
R2INDX	ET070019	3	1	4	1	5	1	1	80	 	 	 	96	88	88	88	0	88
R2INDX	ET070019	4	1	4	1	5	1	1	80	 	 	 	55	88	88	88	0	88
R2INDX	ET070020	1	1	4	1	2	1	1	1	 	 	 	55	21	88	88	0	88
R2INDX	ET070020	2	1	4	1	2	1	1	1	 	 	 	5	88	88	88	0	88
R2INDX	ET070020	3	1	4	1	2	1	1	1	 	 	 	124	88	88	88	0	88
R2INDX	ET070021	1	1	4	1	2	1	1	1	 	 	 	5	88	88	88	0	88
R2INDX	ET070021	2	3	4	1	5	1	1	1	 	 	 	5	124	88	88	0	88
R2INDX	ET070021	3	3	4	1	5	1	1	1	 	 	 	5	55	88	88	0	88
R2INDX	ET070021	4	1	4	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R2INDX	ET070021	5	2	4	1	5	1	1	7	 	 	 	8	79	88	88	0	88
R2INDX	ET070021	6	1	4	1	5	1	1	7	 	 	 	96	88	88	88	0	88
R2INDX	ET070021	7	.5	4	1	5	1	1	7	 	 	 	31	88	88	88	0	88
R2INDX	ET070022	1	2	4	1	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070022	2	1.5	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET070022	3	1	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET070022	4	.5	4	1	2	0	0	88	 	 	 	21	88	88	88	0	88
R2INDX	ET070023	1	1	4	1	2	1	1	80	 	 	 	55	96	88	88	0	88
R2INDX	ET070023	2	1	4	1	5	1	1	80	 	 	 	124	88	88	88	0	88
R2INDX	ET070023	3	1	4	1	5	1	1	80	 	 	 	96	88	88	88	0	88
R2INDX	ET070023	4	1	4	4	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070024	1	.5	4	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET070024	2	2	4	1	5	1	0	88	 	 	 	19	42	88	88	0	88
R2INDX	ET070024	3	2	4	1	5	1	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070024	4	2	4	1	5	1	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET070024	5	1	4	1	5	1	0	88	 	 	 	55	88	88	88	0	88
R2INDX	ET070025	1	.25	4	1	2	1	1	1	 	 	 	75	88	88	88	0	88
R2INDX	ET070025	2	1	4	1	5	1	1	1	 	 	 	55	88	88	88	0	88
R2INDX	ET070025	3	.5	4	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R2INDX	ET070025	4	1	4	4	5	0	88	88	 	 	 	19	88	88	88	0	88
R2INDX	ET070026	1	.5	4	1	2	1	1	1	 	 	 	55	88	88	88	0	88
R2INDX	ET070026	2	1.5	4	1	5	1	1	2	 	 	 	96	88	88	88	0	88
R2INDX	ET070026	3	1	4	1	5	1	1	2	 	 	 	15	88	88	88	0	88
R2INDX	ET070026	4	1	4	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R2INDX	ET070027	1	.5	4	1	2	1	1	1	 	 	 	21	88	21	88	0	88
R2INDX	ET070027	2	.5	4	1	7	1	1	1	 	 	 	21	88	21	88	0	88
R2INDX	ET070027	3	.5	4	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R2INDX	ET070027	4	.5	4	1	5	1	1	1	 	 	 	19	88	88	88	0	88
R2INDX	ET070027	5	2	4	1	5	1	1	1	 	 	 	19	88	88	88	0	88
R2INDX	ET070028	1	.5	4	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	ET070028	2	.5	4	1	5	1	1	1	 	 	 	79	88	88	88	0	88
R2INDX	ET070029	1	1	4	1	2	1	0	88	 	 	 	21	55	88	88	0	88
R2INDX	ET070029	2	2	4	4	5	1	0	88	 	 	 	5	124	88	88	0	88
R2INDX	ET070030	1	.5	4	1	1	1	1	1	 	 	 	21	88	21	88	0	88
R2INDX	ET070030	2	1	4	1	5	1	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET070030	3	1	4	1	5	1	0	88	 	 	 	125	88	88	88	0	88
R2INDX	ET070030	4	.5	4	1	5	1	0	88	 	 	 	55	88	88	88	0	88
R2INDX	ET070031	1	1	4	1	2	1	1	80	 	 	 	21	88	21	88	0	88
R2INDX	ET070031	2	1	4	1	5	1	1	80	 	 	 	55	88	55	88	1	2
R2INDX	ET070031	3	1	4	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R2INDX	ET070031	4	1	4	1	5	1	1	80	 	 	 	43	88	88	88	0	88
R2INDX	ET070032	1	.5	3	1	2	0	0	88	 	 	 	55	88	88	88	0	88
R2INDX	ET070032	2	2	4	1	5	0	0	88	 	 	 	96	125	88	88	0	88
R2INDX	ET070033	1	.5	4	3	2	0	0	88	 	 	 	21	88	21	88	0	88
R2INDX	ET070033	2	2	4	1	5	1	1	1	 	 	 	5	55	88	88	0	88
R2INDX	ET070033	3	1	4	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R2INDX	ET070033	4	1	4	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R2INDX	ET070034	1	1.5	4	1	2	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET070034	2	2	4	1	5	1	0	88	 	 	 	55	96	88	88	0	88
R2INDX	ET070034	3	1	4	1	5	1	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070034	4	1	4	1	5	1	0	88	 	 	 	43	125	88	88	0	88
R2INDX	ET070035	1	.5	4	1	2	1	1	1	 	 	 	21	88	21	88	0	88
R2INDX	ET070035	2	4	4	1	5	1	1	1	 	 	 	96	75	88	88	0	88
R2INDX	ET070035	3	1	4	1	5	1	1	1	 	 	 	124	88	88	88	0	88
R2INDX	ET070035	4	4	4	4	5	0	77	77	 	 	 	96	55	88	88	0	88
R2INDX	ET070036	1	.5	4	1	2	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET070036	2	2	4	1	5	1	0	88	 	 	 	55	96	88	88	0	88
R2INDX	ET070036	3	.5	4	1	5	1	0	88	 	 	 	125	88	88	88	0	88
R2INDX	ET070036	4	.5	4	1	5	1	0	88	 	 	 	43	88	88	88	0	88
R2INDX	ET070037	1	.5	4	1	2	1	1	80	 	 	 	21	88	88	88	0	88
R2INDX	ET070037	2	2	5	2	5	0	77	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070038	1	1.5	4	1	2	2	1	80	 	 	 	55	21	21	88	0	88
R2INDX	ET070038	2	2	4	1	5	2	1	80	 	 	 	96	124	88	88	0	88
R2INDX	ET070038	3	2.5	4	1	5	2	1	80	 	 	 	5	88	88	88	0	88
R2INDX	ET070039	1	.5	4	1	1	0	77	77	 	 	 	 	 	 	 	 	 
R2INDX	ET070039	2	2	4	1	5	1	1	2	 	 	 	96	55	88	88	0	88
R2INDX	ET070039	3	1	4	1	5	1	1	2	 	 	 	55	43	88	88	0	88
R2INDX	ET070039	4	1	4	1	5	1	1	2	 	 	 	96	88	88	88	0	88
R2INDX	ET070039	5	1.5	4	1	5	1	1	2	 	 	 	43	88	88	88	0	88
R2INDX	ET070039	6	.5	4	1	7	1	1	2	 	 	 	21	88	21	88	0	88
R2INDX	ET070039	7	.5	4	1	5	1	1	2	 	 	 	5	88	55	88	1	4
R2INDX	ET070040	1	.5	4	1	5	1	1	80	 	 	 	21	88	88	88	0	88
R2INDX	ET070040	2	2	4	1	5	1	1	80	 	 	 	125	88	88	88	0	88
R2INDX	ET070040	3	2	4	1	5	1	1	80	 	 	 	96	88	88	88	0	88
R2INDX	ET070040	4	1	4	1	5	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET070041	1	.5	4	1	2	1	1	1	 	 	 	21	10	21	10	0	88
R2INDX	ET070041	2	3	4	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R2INDX	ET070041	3	2	4	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R2INDX	ET070041	4	1.5	4	1	5	1	1	1	 	 	 	124	88	88	88	0	88
R2INDX	ET070042	1	.5	4	1	2	1	1	80	 	 	 	21	88	21	88	0	88
R2INDX	ET070042	2	1.5	4	1	5	1	1	80	 	 	 	96	55	88	88	0	88
R2INDX	ET070042	3	1	4	1	5	1	1	80	 	 	 	124	88	88	88	0	88
R2INDX	ET070042	4	1	4	4	5	0	88	88	 	 	 	15	88	88	88	0	88
R2INDX	ET070042	5	.5	4	4	5	0	88	88	 	 	 	96	88	88	88	0	88
R2INDX	ET070043	1	.5	4	1	2	1	1	2	 	 	 	55	21	21	88	0	88
R2INDX	ET070043	2	2	4	1	5	1	1	2	 	 	 	124	43	88	88	0	88
R2INDX	ET070043	3	.5	4	1	5	1	1	2	 	 	 	96	88	88	88	0	88
R2INDX	ET070043	4	2	4	1	5	1	1	2	 	 	 	96	88	88	88	0	88
R2INDX	ET070044	1	.5	4	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET070044	2	1.5	4	1	5	1	1	80	 	 	 	124	88	88	88	0	88
R2INDX	ET070044	3	1	4	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R2INDX	ET070044	4	1	4	1	5	1	1	80	 	 	 	55	88	88	88	0	88
R2INDX	ET070044	5	.5	4	1	5	1	1	2	 	 	 	55	88	88	88	0	88
R2INDX	ET070044	6	.5	4	1	5	1	1	2	 	 	 	96	88	88	88	0	88
R2INDX	ET070045	1	.25	4	1	1	0	88	88	 	 	 	 	 	 	 	 	 
R2INDX	ET070045	2	1	4	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R2INDX	ET070045	3	1	4	1	5	1	1	1	 	 	 	55	88	88	88	0	88
R2INDX	ET070045	4	.5	4	1	5	1	1	1	 	 	 	55	88	88	88	0	88
R2INDX	ET070045	5	1.5	4	1	5	1	1	1	 	 	 	124	88	88	88	0	88
R2INDX	ET070046	1	3	4	1	5	1	0	88	 	 	 	5	124	88	88	0	88
R2INDX	ET070046	2	1	4	1	5	1	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070046	3	.5	4	1	5	1	0	88	 	 	 	55	88	88	88	0	88
R2INDX	ET070046	4	.25	4	1	2	1	0	88	 	 	 	21	88	21	88	0	88
R2INDX	ET070047	1	2	4	1	2	1	0	88	0	-88	0	5	21	88	88	0	88
R2INDX	ET070047	2	1	4	1	5	1	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET070047	3	1	4	2	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070048	1	1	4	1	2	1	1	80	 	 	 	12	21	21	88	1	1
R2INDX	ET070048	2	2.5	4	1	5	1	1	80	 	 	 	55	96	88	88	0	88
R2INDX	ET070048	3	1	4	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R2INDX	ET070048	4	1.5	4	1	5	1	1	80	 	 	 	55	88	88	88	0	88
R2INDX	ET070049	1	1	4	1	2	1	1	1	 	 	 	21	50	21	88	0	88
R2INDX	ET070049	2	2	4	1	5	1	1	1	 	 	 	5	75	88	88	0	88
R2INDX	ET070049	3	1.5	4	1	5	1	1	1	 	 	 	5	124	88	88	0	88
R2INDX	ET070049	4	1	4	1	5	1	1	1	 	 	 	96	88	88	88	0	88
R2INDX	ET070049	5	1	4	1	6	1	1	1	1	500	0	 	 	 	 	 	 
R2INDX	ET070050	1	2	4	1	2	1	1	1	 	 	 	75	43	21	88	0	88
R2INDX	ET070050	2	1	4	1	5	1	1	1	 	 	 	55	5	88	88	0	88
R2INDX	ET070050	3	1	4	1	6	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	ET070050	4	1	4	4	5	0	88	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070050	5	.5	4	4	5	0	88	88	 	 	 	75	88	88	88	0	88
R2INDX	ET070051	1	1.5	4	1	2	1	1	80	 	 	 	12	10	10	12	1	3
R2INDX	ET070051	2	.5	4	1	13	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET070051	3	1	4	1	5	1	1	80	 	 	 	55	43	88	88	0	88
R2INDX	ET070051	4	.5	4	1	5	1	1	80	 	 	 	75	5	88	88	0	88
R2INDX	ET070052	1	.5	4	1	2	1	1	1	 	 	 	55	124	88	88	0	88
R2INDX	ET070052	2	1	4	1	5	1	1	1	 	 	 	55	124	88	88	0	88
R2INDX	ET070052	3	.5	4	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R2INDX	ET070052	4	1	4	4	5	0	0	88	 	 	 	55	88	88	88	0	88
R2INDX	ET070052	5	1	4	4	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET070053	1	1	4	1	2	1	1	1	 	 	 	21	55	21	88	0	88
R2INDX	ET070053	2	2	4	1	5	1	1	1	 	 	 	5	124	88	88	0	88
R2INDX	ET070054	1	.5	4	1	2	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET070054	2	2	4	1	5	1	0	88	 	 	 	55	5	88	88	0	88
R2INDX	ET070054	3	1	4	1	5	1	0	88	 	 	 	43	88	88	88	0	88
R2INDX	ET070054	4	1	4	1	5	1	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET070055	1	.25	4	1	2	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET070055	2	2	4	1	5	1	0	88	 	 	 	55	5	88	88	0	88
R2INDX	ET070055	3	.25	4	1	5	1	0	88	 	 	 	125	88	88	88	0	88
R2INDX	ET070055	4	.25	4	1	5	1	0	88	 	 	 	55	43	88	88	0	88
R2INDX	ET070056	1	1	4	1	2	1	1	1	 	 	 	21	88	88	88	0	88
R2INDX	ET070056	2	1	4	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R2INDX	ET070056	3	2	4	1	5	1	1	80	 	 	 	124	23	88	88	0	88
R2INDX	ET070056	4	3	4	1	5	1	1	80	 	 	 	75	55	55	88	1	2
R2INDX	ET070057	1	.5	4	1	2	1	1	80	 	 	 	21	88	21	88	0	88
R2INDX	ET070057	2	2	4	1	5	1	1	80	 	 	 	5	55	88	88	0	88
R2INDX	ET070057	3	2	4	1	5	1	1	80	 	 	 	5	43	88	88	0	88
R2INDX	ET070058	1	.5	4	1	2	1	1	80	 	 	 	21	88	21	88	0	88
R2INDX	ET070058	2	1	4	1	5	1	1	80	 	 	 	75	88	88	88	0	88
R2INDX	ET070058	3	1	4	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R2INDX	ET070058	4	1	4	1	5	1	1	80	 	 	 	96	88	88	88	0	88
R2INDX	ET070059	1	1	4	1	2	1	1	1	 	 	 	55	21	21	88	0	88
R2INDX	ET070059	2	2	4	1	5	1	1	1	 	 	 	55	96	88	88	0	88
R2INDX	ET070059	3	1	4	1	5	1	1	1	 	 	 	55	88	88	88	0	88
R2INDX	ET070059	4	1	4	1	5	1	1	1	 	 	 	55	88	88	88	0	88
R2INDX	ET070059	5	1	4	4	5	0	77	77	 	 	 	5	88	5	88	1	4
R2INDX	ET070059	6	1	4	4	5	0	77	77	 	 	 	96	88	88	88	0	88
R2INDX	ET070060	1	.5	4	1	2	1	1	80	 	 	 	55	88	88	88	0	88
R2INDX	ET070060	2	1	4	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R2INDX	ET070060	3	1	4	1	5	1	1	80	 	 	 	75	88	88	88	0	88
R2INDX	ET070061	1	.5	4	1	2	1	0	88	 	 	 	21	88	21	88	0	88
R2INDX	ET070061	2	2.5	4	1	5	1	0	88	 	 	 	5	75	88	88	0	88
R2INDX	ET070061	3	1.5	4	1	5	1	0	88	 	 	 	125	88	88	88	0	88
R2INDX	ET070061	4	2	4	1	5	1	0	88	 	 	 	88	88	55	88	1	2
R2INDX	ET070062	1	1	4	1	2	1	1	1	 	 	 	5	21	21	88	0	88
R2INDX	ET070062	2	2	4	1	5	1	1	1	 	 	 	5	55	55	88	1	2
R2INDX	ET070062	3	1	4	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R2INDX	ET070063	1	.5	4	1	2	1	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET070063	2	1	4	1	5	1	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET070063	3	1	4	4	5	0	0	88	 	 	 	5	124	88	88	0	88
R2INDX	ET070064	1	1	4	1	2	1	1	1	 	 	 	5	21	21	88	0	88
R2INDX	ET070064	2	2	4	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R2INDX	ET070064	3	1	4	1	5	1	1	1	 	 	 	124	96	88	88	0	88
R2INDX	ET070064	4	1	4	1	5	1	1	1	 	 	 	55	43	88	88	0	88
R2INDX	ET070065	1	2	4	1	1	1	1	80	 	 	 	79	88	88	88	0	88
R2INDX	ET070065	2	2	17	1	5	1	1	80	 	 	 	60	64	88	88	0	88
R2INDX	ET070066	1	1	4	1	2	1	0	88	 	 	 	21	88	88	88	0	88
R2INDX	ET070066	2	3	4	1	5	1	0	88	 	 	 	5	55	88	88	0	88
R2INDX	ET070066	3	1.5	4	1	5	1	0	88	 	 	 	5	55	88	88	0	88
R2INDX	ET070066	4	2	4	1	5	1	0	88	 	 	 	124	88	88	88	0	88
R2INDX	ET070067	1	3	4	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R2INDX	ET070067	2	2	4	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R2INDX	ET070067	3	1	4	1	5	1	1	80	 	 	 	75	88	88	88	0	88
R2INDX	ET070067	4	.5	4	1	2	1	1	80	 	 	 	21	55	88	88	0	88
R2INDX	ET070068	1	1	4	1	2	1	0	88	 	 	 	21	55	88	88	0	88
R2INDX	ET070068	2	1.5	4	1	5	1	0	88	 	 	 	124	88	88	88	0	88
R2INDX	ET070068	3	1.5	4	1	5	1	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070068	4	1	4	4	5	0	77	88	 	 	 	75	88	88	88	0	88
R2INDX	ET070068	5	1	4	4	5	0	77	88	 	 	 	43	88	88	88	0	88
R2INDX	ET070069	1	1.25	4	1	2	1	1	80	 	 	 	5	21	21	88	0	88
R2INDX	ET070069	2	2	4	1	5	1	1	80	 	 	 	5	55	88	88	0	88
R2INDX	ET070069	3	1	4	1	5	1	1	80	 	 	 	55	88	88	88	0	88
R2INDX	ET070069	4	.5	4	1	5	1	1	80	 	 	 	31	21	88	88	0	88
R2INDX	ET070069	5	1	4	2	5	0	77	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070069	6	1	4	2	5	0	77	88	 	 	 	15	88	88	88	0	88
R2INDX	ET070069	7	1	4	1	6	1	1	80	 	 	 	31	88	88	88	0	88
R2INDX	ET070070	1	.5	4	1	1	0	88	88	 	 	 	 	 	 	 	 	 
R2INDX	ET070070	2	1	4	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R2INDX	ET070070	3	1	4	1	5	1	1	80	 	 	 	55	43	88	88	0	88
R2INDX	ET070071	1	.5	4	1	2	1	0	88	 	 	 	50	88	88	88	0	88
R2INDX	ET070071	2	2	4	1	5	1	0	88	 	 	 	125	43	88	88	0	88
R2INDX	ET070071	3	1	4	1	5	1	0	88	 	 	 	96	55	88	88	0	88
R2INDX	ET070071	4	1.5	4	1	5	1	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070073	1	2	4	1	5	1	0	88	 	 	 	5	55	88	88	0	88
R2INDX	ET070073	2	1	4	1	5	1	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET070073	3	.5	4	1	2	1	0	88	 	 	 	21	88	21	88	0	88
R2INDX	ET070074	1	2	4	1	5	1	1	80	 	 	 	124	5	88	88	0	88
R2INDX	ET070074	2	.5	4	1	5	1	1	80	 	 	 	55	88	88	88	0	88
R2INDX	ET070074	3	1	4	4	5	1	1	80	 	 	 	5	88	88	88	0	88
R2INDX	ET070074	4	.5	4	1	2	1	1	80	 	 	 	21	88	21	88	0	88
R2INDX	ET070075	1	.25	4	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET070075	2	1	4	1	5	1	0	88	 	 	 	55	96	88	88	0	88
R2INDX	ET070075	3	1	4	1	5	1	0	88	 	 	 	19	88	88	88	0	88
R2INDX	ET070075	4	2	4	2	5	0	88	88	 	 	 	5	124	88	88	0	88
R2INDX	ET070075	5	3	4	4	5	0	88	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070075	6	2	4	4	5	0	88	88	 	 	 	55	96	88	88	0	88
R2INDX	ET070076	1	.5	4	1	2	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET070076	2	1	4	1	5	1	0	88	 	 	 	5	55	88	88	0	88
R2INDX	ET070076	3	2	4	1	5	1	0	88	 	 	 	5	55	88	88	0	88
R2INDX	ET070077	1	1	4	1	2	1	1	1	 	 	 	50	88	88	88	0	88
R2INDX	ET070077	2	1	4	1	5	1	1	1	 	 	 	5	124	88	88	0	88
R2INDX	ET070078	1	.5	4	1	1	1	1	80	 	 	 	21	88	21	88	0	88
R2INDX	ET070078	2	2	4	2	5	0	88	88	 	 	 	5	55	88	88	0	88
R2INDX	ET070079	1	.25	4	4	5	1	0	88	 	 	 	5	21	21	88	0	88
R2INDX	ET070080	1	1	4	1	2	1	1	1	 	 	 	124	21	21	88	0	88
R2INDX	ET070080	2	2	4	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R2INDX	ET070080	3	2	4	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R2INDX	ET070080	4	1	4	1	5	1	1	1	 	 	 	55	88	88	88	0	88
R2INDX	ET070081	1	.5	4	1	2	1	0	88	 	 	 	21	59	21	88	0	88
R2INDX	ET070081	2	2	4	1	5	1	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET070081	3	1	4	4	5	0	88	88	 	 	 	125	88	88	88	0	88
R2INDX	ET070081	4	1	4	4	5	0	88	88	 	 	 	96	88	88	88	0	88
R2INDX	ET070082	1	.5	4	1	2	1	1	1	 	 	 	55	21	21	88	0	88
R2INDX	ET070082	2	3	4	1	5	1	1	1	 	 	 	75	19	88	88	0	88
R2INDX	ET070082	3	1.5	4	1	5	1	1	1	 	 	 	8	75	88	88	0	88
R2INDX	ET070082	4	1	4	4	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET070083	1	1	4	1	2	1	0	88	 	 	 	55	21	88	88	0	88
R2INDX	ET070083	2	2	4	1	5	1	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070083	3	1	4	1	5	1	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET070083	4	1	4	1	5	1	0	88	 	 	 	23	88	88	88	0	88
R2INDX	ET070083	5	1	4	1	5	1	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET070083	6	1	4	4	5	0	88	88	 	 	 	55	88	88	88	0	88
R2INDX	ET070084	1	1	4	1	2	1	1	80	 	 	 	21	88	21	88	0	88
R2INDX	ET070084	2	4	4	1	5	1	1	80	 	 	 	75	23	88	88	0	88
R2INDX	ET070085	1	1	4	1	2	1	1	1	 	 	 	124	21	88	21	0	88
R2INDX	ET070085	2	1	4	1	5	1	1	1	 	 	 	79	88	88	88	0	88
R2INDX	ET070085	3	1	4	1	5	1	1	1	 	 	 	79	88	88	88	0	88
R2INDX	ET070085	4	1	4	3	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET070086	1	.5	4	1	2	1	1	80	 	 	 	21	88	21	88	0	88
R2INDX	ET070086	2	2	4	1	5	1	1	1	 	 	 	124	75	55	10	1	1
R2INDX	ET070086	3	2	4	1	5	1	1	2	 	 	 	96	88	88	88	0	88
R2INDX	ET070086	4	3	4	4	5	0	0	88	 	 	 	19	88	88	88	0	88
R2INDX	ET070087	1	.25	4	3	2	0	0	88	 	 	 	21	88	21	88	0	88
R2INDX	ET070087	2	2	4	1	5	1	1	1	 	 	 	75	55	88	88	0	88
R2INDX	ET070088	1	.25	2	1	2	1	1	1	 	 	 	5	75	88	88	0	88
R2INDX	ET070088	2	.5	2	1	5	1	1	1	 	 	 	21	88	88	88	0	88
R2INDX	ET070088	3	.25	2	1	5	1	1	1	 	 	 	5	55	88	88	0	88
R2INDX	ET070088	4	.25	2	4	5	0	0	88	 	 	 	124	19	88	88	0	88
R2INDX	ET070089	1	.25	4	1	2	1	0	88	 	 	 	55	21	88	21	1	1
R2INDX	ET070089	2	1	4	1	5	1	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET070089	3	.5	4	1	5	1	0	88	 	 	 	125	88	88	88	0	88
R2INDX	ET070089	4	.5	4	1	5	1	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET070090	1	.5	4	1	2	1	1	80	 	 	 	21	88	88	88	0	88
R2INDX	ET070090	2	2	4	1	5	1	1	80	 	 	 	96	88	88	88	0	88
R2INDX	ET070090	3	1	4	1	5	1	1	80	 	 	 	31	88	88	88	0	88
R2INDX	ET070091	1	1	4	1	1	1	0	88	 	 	 	21	88	21	88	0	88
R2INDX	ET070091	2	1	4	1	5	1	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET070091	3	1	4	1	5	1	0	88	 	 	 	55	88	88	88	0	88
R2INDX	ET070091	4	2	4	4	5	0	88	88	 	 	 	23	88	88	88	0	88
R2INDX	ET070091	5	1	4	1	5	1	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET070091	6	1	4	1	5	1	0	88	 	 	 	8	88	88	88	0	88
R2INDX	ET070092	1	1	4	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET070092	2	1	4	1	5	1	1	1	 	 	 	19	88	88	88	0	88
