FORMNO	CHILDID	SUPPRGID	SUPKIND	SUPWHO	SUPSTRT	SUPEND	SUPFREQ	SUPRID	SUPEXP	SUPIMP1	SUPIMP2
R2INDX	ET090028	2	12	15	1998	1998	6	80	4	5	77
R2INDX	ET090031	1	14	8	1995	1996	6	80	4	2	5
R2INDX	ET090033	1	14	8	1995	1996	6	80	5	1	2
R2INDX	ET090033	2	4	5	1997	99	6	80	5	1	2
R2INDX	ET090034	1	14	8	1995	1996	6	80	4	2	5
R2INDX	ET090034	2	14	8	1999	1999	6	80	4	2	5
R2INDX	ET090035	1	14	8	1995	1996	6	8	4	2	77
R2INDX	ET090037	1	14	8	1995	1996	6	80	5	2	1
R2INDX	ET090037	2	12	15	1998	1999	6	80	4	5	3
R2INDX	ET090038	1	14	8	1995	1996	6	80	5	2	77
R2INDX	ET090039	1	14	8	1995	1996	6	80	5	1	2
R2INDX	ET090039	2	12	8	1998	1999	6	80	4	5	3
R2INDX	ET090039	3	4	8	1998	1999	6	80	4	2	1
R2INDX	ET090040	1	4	8	1995	1997	6	80	3	2	77
R2INDX	ET090040	2	12	8	1998	1999	6	80	3	3	5
R2INDX	ET090041	1	14	11	1995	1996	6	80	2	2	5
R2INDX	ET090042	1	14	8	1995	1996	6	80	4	2	5
R2INDX	ET090043	1	4	8	1995	1996	6	80	2	1	2
R2INDX	ET090043	3	12	8	1998	1998	5	80	5	3	5
R2INDX	ET090044	1	14	15	1995	1996	6	80	4	2	77
R2INDX	ET090044	2	4	8	1998	99	6	80	3	2	77
R2INDX	ET090044	3	12	8	1998	1999	6	80	3	2	77
R2INDX	ET090045	1	14	8	1995	1995	6	80	4	1	2
R2INDX	ET090046	1	14	8	1995	1996	6	80	5	2	1
R2INDX	ET090046	2	4	8	1997	1997	6	80	5	2	1
R2INDX	ET090046	3	12	8	1998	1999	6	80	4	5	3
R2INDX	ET090047	1	14	8	1995	1996	6	80	3	2	1
R2INDX	ET090047	2	4	8	1998	99	6	80	5	1	2
R2INDX	ET090048	1	4	77	1998	99	7	80	4	1	2
R2INDX	ET090049	1	4	77	1998	99	6	80	4	1	77
R2INDX	ET090050	1	14	8	1995	1998	5	80	4	1	77
R2INDX	ET090051	1	4	8	1995	1997	6	80	2	2	77
R2INDX	ET090052	1	12	8	1998	1998	6	80	4	3	77
R2INDX	ET090053	1	14	8	1995	1996	6	80	5	2	1
R2INDX	ET090053	2	12	8	1998	1999	6	80	4	5	3
R2INDX	ET090054	1	14	8	1995	1995	6	80	4	2	1
R2INDX	ET090055	1	14	8	1998	1998	7	80	4	1	77
R2INDX	ET090056	1	1	5	1995	99	4	80	3	2	77
R2INDX	ET090056	2	7	6	1993	99	6	80	3	3	5
R2INDX	ET090056	3	4	8	1995	1998	6	80	3	1	2
R2INDX	ET090057	1	14	8	1995	1997	6	80	4	1	2
R2INDX	ET090058	1	14	8	1995	1998	6	80	4	7	8
R2INDX	ET090059	1	14	77	1995	1996	6	80	4	1	77
R2INDX	ET090059	2	4	8	1998	1999	6	80	2	8	77
R2INDX	ET090060	1	3	8	1995	1998	6	80	3	2	3
R2INDX	ET090062	1	14	8	1995	1998	6	80	4	2	2
R2INDX	ET090063	1	14	8	1995	1996	6	80	4	2	5
R2INDX	ET090064	1	14	8	1995	1996	4	80	2	2	5
R2INDX	ET090065	1	4	8	1998	1999	6	80	3	1	2
R2INDX	ET090065	2	12	8	1998	1998	5	80	3	3	77
R2INDX	ET090066	1	12	8	1998	1998	5	80	4	3	77
R2INDX	ET090066	2	5	13	1997	1998	4	80	2	2	77
R2INDX	ET090067	1	14	8	1995	1996	6	80	4	2	5
R2INDX	ET090067	2	12	8	1998	1998	6	80	4	5	77
R2INDX	ET090071	1	4	77	1995	1996	6	80	4	2	3
R2INDX	ET090074	1	14	22	1995	1996	5	80	4	1	2
R2INDX	ET090075	1	14	8	1995	1996	6	80	3	2	5
R2INDX	ET090075	2	14	8	1998	1999	6	80	2	2	5
R2INDX	ET090076	1	14	8	1995	1996	4	80	3	2	5
R2INDX	ET090076	2	12	8	1998	1998	6	80	4	5	77
R2INDX	ET090077	1	14	8	1995	1996	7	80	3	1	77
R2INDX	ET090079	1	4	77	1995	1996	77	80	4	7	77
R2INDX	ET090079	2	4	8	1998	99	5	80	2	3	1
R2INDX	ET090079	3	12	8	1998	1998	6	80	5	5	3
R2INDX	ET090080	1	4	5	1995	1996	6	80	3	2	77
R2INDX	ET090080	2	14	8	1998	1998	4	3	3	2	1
R2INDX	ET090080	3	12	8	1998	1998	6	80	3	3	5
R2INDX	ET090081	1	4	8	1995	1998	6	80	3	2	1
R2INDX	ET090081	2	12	8	1998	1998	6	80	4	3	77
R2INDX	ET090082	1	14	8	1995	1998	7	80	3	1	77
R2INDX	ET090083	1	4	9	1995	1996	6	80	2	9	77
R2INDX	ET090085	1	14	8	1995	1995	6	80	3	1	77
R2INDX	ET090088	1	4	8	1995	1996	6	80	5	1	3
R2INDX	ET090088	2	12	8	1997	1998	4	80	4	5	77
R2INDX	ET090092	1	14	8	1995	1996	4	80	4	2	3
R2INDX	ET090092	2	12	8	1998	1998	6	80	4	5	77
R2INDX	ET090093	1	14	8	1995	1996	6	80	4	2	5
R2INDX	ET090093	2	12	8	1998	1998	6	80	4	5	77
R2INDX	ET090093	3	4	8	1997	99	6	80	4	2	77
R2INDX	ET090094	1	12	8	1995	1996	6	80	4	3	77
R2INDX	ET090095	1	14	8	1995	1996	6	80	4	2	77
R2INDX	ET090095	2	12	8	1998	1998	6	80	4	5	77
R2INDX	ET090095	3	4	8	1997	99	6	80	4	2	77
R2INDX	ET100001	1	7	6	1994	99	4	80	4	5	77
R2INDX	ET100001	2	8	6	1993	99	4	80	4	5	77
R2INDX	ET100001	3	13	14	1998	99	77	2	4	4	77
R2INDX	ET100006	1	13	15	1995	1996	77	4	4	3	77
R2INDX	ET100006	2	13	15	1996	1997	77	5	4	3	77
R2INDX	ET100008	1	5	13	1998	99	4	80	4	2	77
R2INDX	ET100010	1	5	15	1998	99	2	1	1	5	77
R2INDX	ET100010	2	7	14	1997	99	2	1	4	5	77
R2INDX	ET100011	1	12	15	1994	99	4	7	1	2	77
R2INDX	ET100011	2	7	15	1996	99	6	7	1	4	77
R2INDX	ET100011	3	8	6	1995	99	6	2	2	5	77
R2INDX	ET100014	1	5	13	1998	99	4	80	5	2	77
R2INDX	ET100015	1	13	14	1996	1999	4	1	5	3	77
R2INDX	ET100016	1	8	6	1997	99	4	2	1	5	77
R2INDX	ET100016	2	13	6	1997	99	4	2	1	3	77
R2INDX	ET100016	3	7	15	1997	99	4	2	1	3	77
R2INDX	ET100017	1	7	6	1993	99	6	8	5	3	5
R2INDX	ET100017	2	8	6	1993	99	6	2	5	8	5
R2INDX	ET100018	1	5	13	1997	99	6	2	2	5	77
R2INDX	ET100018	2	8	6	1995	99	6	2	2	5	77
R2INDX	ET100019	1	5	13	1997	1998	4	80	4	1	77
R2INDX	ET100019	2	14	6	1997	1999	5	80	3	1	2
R2INDX	ET100020	1	14	6	1998	1998	4	2	4	1	77
R2INDX	ET100021	1	7	6	1993	99	6	80	4	3	5
R2INDX	ET100021	2	8	6	1993	99	6	2	4	5	3
R2INDX	ET100023	1	7	6	1993	99	6	80	4	3	5
R2INDX	ET100023	2	8	6	1993	99	6	2	4	3	5
R2INDX	ET100023	3	5	13	1993	99	4	80	4	2	77
R2INDX	ET100025	1	7	6	1993	99	6	80	4	3	5
R2INDX	ET100025	2	8	6	1993	99	6	2	4	5	8
R2INDX	ET100025	3	5	5	1994	99	4	80	3	2	77
R2INDX	ET100027	1	7	6	1994	99	6	2	4	3	5
R2INDX	ET100027	2	8	6	1994	99	6	2	4	3	5
R2INDX	ET100028	1	5	13	1998	99	77	80	4	9	77
R2INDX	ET100028	2	7	15	1997	99	4	80	4	3	77
R2INDX	ET100029	1	9	6	1995	1996	6	2	4	1	5
R2INDX	ET100029	2	7	6	1995	1996	6	2	4	3	5
R2INDX	ET100030	1	12	15	1993	99	6	4	4	2	77
R2INDX	ET100030	2	7	6	1993	99	6	2	4	3	5
R2INDX	ET100030	3	8	6	1993	99	6	2	4	3	5
R2INDX	ET100032	1	14	15	1993	99	6	0	1	2	3
R2INDX	ET100032	2	7	6	1997	99	6	2	4	5	3
R2INDX	ET100032	3	8	6	1997	99	6	2	4	5	3
R2INDX	ET100033	1	14	15	1993	99	6	0	1	2	4
R2INDX	ET100033	2	8	6	1994	1998	6	1	4	5	77
R2INDX	ET100033	3	7	6	1994	1998	6	1	4	5	77
R2INDX	ET100034	1	8	6	1993	99	6	2	4	3	5
R2INDX	ET100034	2	7	6	1993	99	6	80	4	3	5
R2INDX	ET100036	1	8	6	1993	99	6	2	4	4	5
R2INDX	ET100036	2	9	6	1993	99	4	80	4	1	5
R2INDX	ET100036	3	7	6	1993	99	6	2	4	3	5
R2INDX	ET100038	1	11	6	1998	99	3	2	4	3	4
R2INDX	ET100038	2	8	6	1997	99	3	2	4	4	3
R2INDX	ET100039	1	7	6	1996	99	77	2	4	3	5
R2INDX	ET100039	2	8	6	1996	99	77	2	4	3	5
R2INDX	ET100041	1	8	6	1998	99	3	3	4	3	5
R2INDX	ET100041	2	7	6	1998	99	3	3	4	4	77
R2INDX	ET100043	1	8	6	1993	99	6	2	4	8	77
R2INDX	ET100043	2	7	6	1993	99	6	80	4	3	5
R2INDX	ET100045	1	5	13	1995	1996	4	80	4	1	4
R2INDX	ET100045	2	5	1	1996	99	4	80	4	2	77
R2INDX	ET100045	3	14	15	1993	99	5	4	4	2	77
R2INDX	ET100046	1	9	15	1993	99	7	80	1	3	77
R2INDX	ET100046	2	7	15	1993	99	7	80	1	3	77
R2INDX	ET100046	3	12	15	1993	99	7	3	1	1	2
R2INDX	ET100046	4	12	15	1993	99	5	3	4	4	77
R2INDX	ET100046	5	2	15	1993	99	7	3	1	3	77
R2INDX	ET100049	1	7	6	1998	99	6	3	4	3	5
R2INDX	ET100049	2	8	6	1998	99	6	3	4	3	5
R2INDX	ET100051	1	7	6	1996	99	6	2	4	5	3
R2INDX	ET100051	2	8	6	1996	99	6	2	4	3	3
R2INDX	ET100052	1	13	14	1995	99	3	2	5	4	77
R2INDX	ET100052	2	5	14	1999	99	4	2	4	9	77
R2INDX	ET100054	1	5	14	1996	99	4	1	4	1	77
R2INDX	ET100055	1	13	28	1997	1999	4	1	4	4	77
R2INDX	ET100055	2	13	28	1998	1999	5	1	4	4	77
R2INDX	ET100055	3	5	15	1995	99	4	1	4	2	77
R2INDX	ET100057	1	7	6	1997	99	6	2	4	5	3
R2INDX	ET100057	2	8	6	1997	99	6	2	4	5	3
R2INDX	ET100058	1	12	15	1993	99	6	3	3	4	2
R2INDX	ET100058	2	8	6	1994	99	6	2	4	3	5
R2INDX	ET100058	3	7	15	1994	99	6	80	4	3	5
R2INDX	ET100058	4	5	13	1995	99	4	80	4	2	77
R2INDX	ET100059	1	12	15	1995	99	6	80	1	1	2
R2INDX	ET100060	1	14	15	1994	99	6	0	4	2	4
R2INDX	ET100060	2	7	6	1996	99	6	2	3	3	5
R2INDX	ET100060	3	8	6	1996	99	6	2	3	3	5
R2INDX	ET100061	1	7	6	1997	99	6	2	3	3	5
R2INDX	ET100061	2	8	6	1997	99	6	2	3	3	5
R2INDX	ET100063	1	7	6	1994	99	6	80	3	3	77
R2INDX	ET100063	2	12	77	1999	99	7	80	4	2	77
R2INDX	ET100064	1	13	6	1994	99	4	2	4	5	77
R2INDX	ET100064	2	5	13	1993	1994	4	80	4	2	77
R2INDX	ET100065	1	7	6	1993	99	6	80	4	3	5
R2INDX	ET100065	2	8	6	1993	99	6	2	4	5	8
R2INDX	ET100067	1	7	6	1998	99	6	2	4	1	5
R2INDX	ET100067	2	8	6	1998	99	4	80	4	5	77
R2INDX	ET100069	1	8	30	1996	99	5	2	5	3	77
R2INDX	ET100070	1	7	6	1996	99	6	3	4	3	5
R2INDX	ET100070	2	8	6	1996	99	6	3	4	3	5
R2INDX	ET100071	1	7	6	1993	99	6	80	4	3	5
R2INDX	ET100071	2	8	6	1993	99	6	2	4	5	8
R2INDX	ET100073	1	7	15	1993	99	6	80	4	3	5
R2INDX	ET100073	2	8	6	1993	99	6	2	4	3	5
R2INDX	ET100073	3	5	13	1997	99	5	80	4	2	5
R2INDX	ET100074	1	7	6	1995	99	6	80	4	3	5
R2INDX	ET100074	2	8	6	1995	99	6	80	4	3	5
R2INDX	ET100076	1	8	6	1994	99	6	2	4	3	5
R2INDX	ET100076	2	7	6	1994	99	6	2	4	3	5
R2INDX	ET100078	1	8	6	1996	99	6	80	4	2	77
R2INDX	ET100078	2	13	6	1996	99	2	2	4	9	77
R2INDX	ET100078	3	7	6	1997	99	3	2	4	3	77
R2INDX	ET100079	1	8	6	1998	99	6	2	4	3	77
R2INDX	ET100079	2	7	6	1998	99	6	2	4	3	77
R2INDX	ET100079	3	2	15	1995	99	5	3	5	3	77
R2INDX	ET100080	1	7	6	1993	99	6	2	4	5	3
R2INDX	ET100080	2	8	6	1993	99	6	2	4	5	3
R2INDX	ET100082	1	12	15	1993	99	5	1	4	2	4
R2INDX	ET100083	1	7	6	1993	99	6	80	4	3	5
R2INDX	ET100083	2	8	6	1993	99	6	2	4	5	3
R2INDX	ET100084	1	5	13	1998	1998	4	2	4	1	77
R2INDX	ET100085	1	7	6	1993	99	6	80	4	3	5
R2INDX	ET100085	2	8	6	1993	99	6	1	4	5	8
R2INDX	ET100088	1	7	6	1993	99	6	80	4	3	5
R2INDX	ET100088	2	8	6	1993	99	6	80	4	8	5
R2INDX	ET100089	1	7	6	1993	99	6	80	4	3	5
R2INDX	ET100089	2	8	6	1993	99	6	2	4	3	5
R2INDX	ET100090	1	7	6	1994	99	77	80	4	5	77
R2INDX	ET100090	2	13	6	1995	99	77	2	4	5	77
R2INDX	ET100092	1	7	6	1996	99	6	80	3	3	5
R2INDX	ET100092	2	8	6	1996	99	6	3	3	3	5
R2INDX	ET100093	1	8	6	1998	99	6	2	4	3	5
R2INDX	ET100093	2	7	6	1998	99	6	2	4	5	3
R2INDX	ET100094	1	7	6	1993	99	6	80	4	5	77
R2INDX	ET100094	2	8	6	1993	99	6	3	3	3	5
R2INDX	ET100094	3	5	13	1996	99	6	3	2	9	77
R2INDX	ET100094	4	2	6	1997	99	6	80	5	3	77
R2INDX	ET100095	1	9	6	1997	99	6	2	5	1	3
R2INDX	ET100095	2	5	13	1997	99	4	80	4	2	77
R2INDX	ET100096	1	8	6	1995	99	77	80	4	8	3
R2INDX	ET100096	2	7	99	1993	99	77	80	5	5	3
R2INDX	ET100097	1	12	15	1993	99	5	1	4	1	2
R2INDX	ET100098	1	7	6	1998	99	6	80	5	4	3
R2INDX	ET100098	2	8	6	1997	99	3	3	2	3	77
R2INDX	ET100098	3	5	5	1996	99	4	3	5	9	77
R2INDX	ET100099	1	13	14	1993	99	77	16	5	4	77
R2INDX	ET100099	2	13	6	1994	99	77	2	5	4	77
R2INDX	ET100100	1	7	5	1998	99	6	1	1	5	77
R2INDX	ET100100	2	8	6	1994	99	6	2	4	5	77
R2INDX	ET110001	1	7	6	1993	99	6	1	4	5	3
R2INDX	ET110001	2	8	6	1993	99	6	1	4	3	5
R2INDX	ET110002	1	5	13	1997	1998	4	1	4	2	77
R2INDX	ET110003	1	5	13	1994	99	4	1	4	2	77
R2INDX	ET110004	1	5	13	1995	99	4	1	4	1	2
R2INDX	ET110005	1	8	6	1999	99	5	2	4	8	77
R2INDX	ET110005	2	5	13	1998	99	4	1	2	2	77
R2INDX	ET110006	1	1	13	1993	99	5	1	1	2	77
R2INDX	ET110006	2	7	6	1995	99	3	2	1	5	4
R2INDX	ET110006	3	8	6	1998	99	3	80	1	4	77
R2INDX	ET110006	4	9	6	1998	99	6	80	1	4	77
R2INDX	ET110008	1	7	6	1994	99	6	3	4	3	5
R2INDX	ET110008	2	8	6	1994	99	6	3	4	2	77
R2INDX	ET110009	1	7	6	1997	99	6	2	4	3	5
R2INDX	ET110009	2	8	6	1997	99	6	2	4	3	5
R2INDX	ET110009	3	5	5	1998	99	4	1	4	1	2
R2INDX	ET110011	1	8	6	1993	99	5	1	5	8	77
R2INDX	ET110011	2	9	6	1998	99	5	4	5	5	77
R2INDX	ET110011	3	5	13	1998	99	4	1	4	2	77
R2INDX	ET110012	1	7	6	1993	99	6	80	4	3	5
R2INDX	ET110012	2	8	6	1993	99	6	2	4	2	77
R2INDX	ET110012	3	5	13	1998	99	4	1	4	2	77
R2INDX	ET110013	1	7	5	1993	99	5	2	4	3	5
R2INDX	ET110013	2	8	5	1993	99	5	2	4	3	5
R2INDX	ET110014	1	5	13	1997	99	4	1	4	1	77
R2INDX	ET110015	1	1	5	1993	99	6	1	1	1	2
R2INDX	ET110015	2	2	6	1998	99	6	0	1	5	77
R2INDX	ET110015	3	7	6	1998	99	6	80	1	5	77
R2INDX	ET110015	4	9	6	1998	99	6	80	1	5	77
R2INDX	ET110015	5	8	6	1996	99	6	80	1	5	77
R2INDX	ET110016	1	7	6	1993	99	5	2	4	3	5
R2INDX	ET110016	2	8	6	1993	99	5	2	4	3	5
R2INDX	ET110016	3	5	1	1998	99	4	1	5	1	2
R2INDX	ET110017	1	5	13	1996	1997	4	1	4	2	77
R2INDX	ET110019	1	7	6	1993	99	6	80	4	3	5
R2INDX	ET110019	2	8	6	1993	99	6	80	4	2	8
R2INDX	ET110019	3	5	13	1996	99	4	80	4	3	2
R2INDX	ET110020	1	7	6	1994	99	6	2	4	3	5
R2INDX	ET110020	2	8	6	1994	99	6	2	4	3	5
R2INDX	ET110020	3	5	5	1998	99	4	80	4	2	77
R2INDX	ET110021	1	1	5	1993	99	6	3	5	4	2
R2INDX	ET110021	2	7	6	1995	99	6	80	4	5	77
R2INDX	ET110021	3	8	6	1995	99	6	5	3	5	77
R2INDX	ET110021	4	9	6	1995	99	6	80	4	5	77
R2INDX	ET110021	5	11	6	1995	99	6	80	4	5	77
R2INDX	ET110021	6	5	13	1995	1996	1	3	2	1	77
R2INDX	ET110022	1	5	13	1998	99	6	1	5	2	77
R2INDX	ET110022	2	8	6	1997	99	5	2	5	4	77
R2INDX	ET110025	1	1	5	1994	99	5	80	5	1	2
R2INDX	ET110025	2	7	6	1999	99	4	80	4	3	77
R2INDX	ET110025	3	9	6	1994	99	5	80	5	5	77
R2INDX	ET110025	4	13	5	1995	99	6	1	4	4	77
R2INDX	ET110025	5	5	13	1997	99	4	1	4	2	77
R2INDX	ET110026	1	5	13	1998	99	4	80	4	2	77
R2INDX	ET110026	2	13	6	1994	99	6	2	4	5	77
R2INDX	ET110027	1	7	6	1995	99	6	80	4	3	5
R2INDX	ET110027	2	8	6	1995	99	6	80	4	2	8
R2INDX	ET110028	1	7	6	1994	99	6	1	4	3	5
R2INDX	ET110028	2	8	6	1994	99	6	1	4	2	5
R2INDX	ET110030	1	13	6	1997	99	6	3	5	5	77
R2INDX	ET110030	2	5	13	1993	99	4	2	4	2	77
R2INDX	ET110031	1	5	5	1998	99	4	1	4	2	1
R2INDX	ET110033	1	7	6	1993	99	6	2	4	3	5
R2INDX	ET110033	2	8	6	1993	99	6	2	4	2	8
R2INDX	ET110034	1	13	6	1996	99	5	2	5	5	77
R2INDX	ET110034	2	5	13	1998	99	4	1	4	2	77
R2INDX	ET110035	1	7	6	1993	99	5	80	4	4	5
R2INDX	ET110035	2	8	6	1994	99	5	80	4	3	77
R2INDX	ET110036	1	7	6	1995	99	6	3	4	3	5
R2INDX	ET110036	2	8	6	1995	99	6	3	4	3	5
R2INDX	ET110037	1	7	6	1993	99	6	80	4	3	5
R2INDX	ET110037	2	8	6	1993	99	6	2	4	8	2
R2INDX	ET110037	3	5	5	1998	99	4	1	4	2	77
R2INDX	ET110038	1	13	6	1996	99	6	2	5	5	77
R2INDX	ET110038	2	5	13	1998	99	4	1	4	2	77
R2INDX	ET110041	1	9	6	1999	99	5	80	4	5	1
R2INDX	ET110041	2	7	6	1993	99	6	80	4	5	3
R2INDX	ET110042	1	5	13	1993	99	4	80	2	2	77
R2INDX	ET110043	1	1	5	1993	99	6	1	5	4	2
R2INDX	ET110043	2	7	6	1995	99	6	3	4	5	77
R2INDX	ET110043	3	8	6	1995	99	6	80	3	5	77
R2INDX	ET110043	4	9	6	1995	99	6	80	4	5	77
R2INDX	ET110043	5	11	6	1995	99	6	80	4	5	77
R2INDX	ET110046	1	2	20	1998	99	4	2	5	4	77
R2INDX	ET110046	2	8	6	1997	99	6	2	5	5	77
R2INDX	ET110046	3	7	6	1997	99	6	2	5	5	77
R2INDX	ET110046	4	5	13	1996	1997	6	2	3	2	77
R2INDX	ET110047	1	5	13	1994	99	4	80	5	2	77
R2INDX	ET110049	1	8	6	1998	99	4	3	4	1	77
R2INDX	ET110049	2	5	13	1998	99	4	3	3	2	77
R2INDX	ET110051	1	5	13	1994	1996	4	1	4	1	77
R2INDX	ET110053	1	7	6	1994	99	5	16	4	3	5
R2INDX	ET110053	2	8	6	1994	99	5	16	4	3	5
R2INDX	ET110053	3	5	1	1998	99	4	16	5	1	2
R2INDX	ET110054	1	1	5	1993	99	6	80	5	4	77
R2INDX	ET110054	2	7	6	1997	99	6	80	4	5	77
R2INDX	ET110054	3	8	6	1997	99	6	6	4	5	77
R2INDX	ET110054	4	11	6	1997	99	6	6	4	5	77
R2INDX	ET110055	1	1	5	1993	99	6	1	5	1	2
R2INDX	ET110055	2	5	13	1995	99	4	1	4	2	77
R2INDX	ET110055	3	7	6	1993	99	6	80	4	5	77
R2INDX	ET110055	4	2	6	1998	99	6	80	4	5	77
R2INDX	ET110055	5	9	6	1998	99	6	80	4	5	77
R2INDX	ET110056	1	7	6	1993	99	6	80	4	3	5
R2INDX	ET110056	2	8	6	1993	99	6	80	4	2	8
R2INDX	ET110056	3	5	5	1998	99	4	2	4	2	77
R2INDX	ET110057	1	13	6	1994	99	77	2	4	5	77
R2INDX	ET110058	1	13	6	1994	99	6	1	4	5	77
R2INDX	ET110059	1	5	5	1998	1999	4	2	4	2	77
R2INDX	ET110060	1	5	13	1998	99	4	80	4	1	5
R2INDX	ET110061	1	5	13	1995	1998	4	1	2	2	77
R2INDX	ET110063	1	5	13	1998	99	4	3	4	2	77
R2INDX	ET110064	1	5	13	1998	99	4	2	4	2	77
R2INDX	ET110064	2	8	6	1994	99	5	2	5	8	77
R2INDX	ET110065	1	7	6	1996	99	6	80	4	3	5
R2INDX	ET110065	2	8	6	1996	99	6	80	4	3	5
R2INDX	ET110065	3	5	5	1998	99	4	1	4	2	77
R2INDX	ET110066	1	1	5	1993	99	6	2	5	2	4
R2INDX	ET110066	2	7	6	1996	99	6	80	5	5	4
R2INDX	ET110066	3	8	6	1996	99	6	3	5	5	3
R2INDX	ET110066	4	9	6	1998	99	6	3	4	5	3
R2INDX	ET110067	1	7	6	1996	99	6	2	4	5	3
R2INDX	ET110067	2	8	6	1996	99	6	2	4	5	3
R2INDX	ET110068	1	5	13	1993	1995	4	2	4	2	77
R2INDX	ET110069	1	7	6	1994	99	6	80	4	3	5
R2INDX	ET110069	2	8	6	1994	99	6	80	4	8	2
R2INDX	ET110069	3	5	1	1998	99	4	80	4	2	77
R2INDX	ET110070	1	5	5	1998	99	4	1	5	1	2
R2INDX	ET110070	2	7	6	1995	99	6	2	4	3	5
R2INDX	ET110070	3	8	6	1995	99	6	2	2	3	5
R2INDX	ET110070	4	5	13	1996	99	4	2	3	2	1
R2INDX	ET110072	1	5	5	1998	99	4	80	4	2	77
R2INDX	ET110074	1	7	6	1993	99	6	2	4	5	3
R2INDX	ET110074	2	8	6	1993	99	6	2	4	8	2
R2INDX	ET110074	3	5	13	1995	99	4	1	4	3	77
R2INDX	ET110075	1	1	5	1995	99	6	80	4	2	77
R2INDX	ET110075	2	7	6	1996	99	6	80	4	5	77
R2INDX	ET110075	3	8	6	1997	99	6	80	5	5	77
R2INDX	ET110075	4	9	6	1997	99	6	80	4	5	77
R2INDX	ET110076	1	13	6	1995	99	6	2	4	6	77
R2INDX	ET110077	1	7	6	1994	99	6	80	4	3	5
R2INDX	ET110077	2	8	6	1993	99	6	80	4	2	8
R2INDX	ET110078	1	7	6	1997	99	6	2	3	3	5
R2INDX	ET110078	2	8	6	1997	99	6	2	3	3	5
R2INDX	ET110078	3	5	1	1998	99	4	80	3	1	2
R2INDX	ET110079	1	8	6	1996	99	5	2	4	8	77
R2INDX	ET110079	2	5	5	1998	99	4	1	77	2	77
R2INDX	ET110080	1	5	1	1998	99	4	1	4	1	2
R2INDX	ET110080	2	7	6	1994	99	6	2	5	3	5
R2INDX	ET110080	3	8	6	1994	99	6	2	5	3	5
R2INDX	ET110082	1	5	13	1996	99	4	80	4	1	77
R2INDX	ET110082	2	5	5	1998	99	4	80	4	2	77
R2INDX	ET110083	1	5	1	1994	99	4	1	4	1	2
R2INDX	ET110083	2	7	6	1993	99	6	2	4	3	5
R2INDX	ET110083	3	8	6	1993	99	6	2	4	3	5
R2INDX	ET110084	1	2	6	1999	99	6	2	5	4	77
R2INDX	ET110084	2	8	6	1998	99	4	2	5	5	77
R2INDX	ET110084	3	9	6	1998	99	6	2	5	6	5
R2INDX	ET110084	4	11	6	1999	99	6	2	5	1	77
R2INDX	ET110084	5	5	13	1996	99	4	2	5	9	77
R2INDX	ET110086	1	5	5	1998	99	4	2	4	2	77
R2INDX	ET110088	1	1	5	1995	99	6	80	5	2	77
R2INDX	ET110088	2	8	6	1993	99	6	80	5	6	77
R2INDX	ET110088	3	2	6	1998	99	6	80	5	5	77
R2INDX	ET110088	4	7	6	1995	99	6	80	5	5	77
R2INDX	ET110088	5	5	13	1996	99	4	1	5	2	77
R2INDX	ET110091	1	7	6	1994	99	6	80	4	3	5
R2INDX	ET110091	2	8	6	1994	99	6	80	4	2	8
R2INDX	ET110092	1	13	6	1997	99	6	2	5	5	77
R2INDX	ET110092	2	5	13	1998	99	4	80	4	2	77
R2INDX	ET110093	1	5	5	1998	99	4	1	4	1	2
R2INDX	ET110093	2	7	6	1995	99	6	2	4	3	5
R2INDX	ET110093	3	8	6	1995	99	6	2	4	3	5
R2INDX	ET110094	1	7	6	1993	99	6	1	4	3	5
R2INDX	ET110094	2	8	6	1993	99	6	2	4	2	8
R2INDX	ET110096	1	13	6	1994	99	77	2	4	5	77
R2INDX	ET110098	1	9	6	1993	99	5	80	4	5	77
R2INDX	ET110098	2	8	6	1994	99	5	80	5	5	77
R2INDX	ET110098	3	5	13	1994	99	4	1	4	2	77
R2INDX	ET110099	1	7	6	1993	99	6	2	4	3	5
R2INDX	ET110099	2	8	6	1993	99	6	2	4	2	77
R2INDX	ET110100	1	5	13	1994	99	4	1	4	2	77
R2INDX	ET120002	1	14	15	1996	1996	5	0	4	1	77
R2INDX	ET120010	1	1	5	1993	99	5	80	4	1	3
R2INDX	ET120010	2	9	6	1994	1998	4	80	5	5	77
R2INDX	ET120012	1	14	6	1999	1999	4	17	4	2	77
R2INDX	ET120013	1	14	15	1996	1996	3	0	2	2	77
R2INDX	ET120015	1	14	15	1998	1999	4	0	3	1	2
R2INDX	ET120016	1	14	15	1998	1999	4	0	4	1	2
R2INDX	ET120019	1	14	15	1998	1999	4	16	4	1	77
R2INDX	ET120019	2	8	6	1998	99	5	2	4	5	77
R2INDX	ET120023	1	14	15	1998	1998	4	5	4	2	77
R2INDX	ET120024	1	14	15	1999	1999	4	2	4	1	77
R2INDX	ET120027	1	14	15	1997	1998	5	2	4	1	77
R2INDX	ET120037	1	14	15	1997	1998	5	2	4	1	5
R2INDX	ET120038	1	14	15	1997	1997	1	0	4	2	77
R2INDX	ET120039	1	14	15	1999	1999	3	0	4	2	77
R2INDX	ET120040	1	14	15	1997	99	4	0	4	5	1
R2INDX	ET120044	1	14	15	1998	99	4	6	2	1	77
