formno	childid	id	age	memsex	relate	livhse	grade	still	chgrade	chstill	whynot	agegrade	agestsch	hhschtyp	perf	schoolen	disab	act1	months1	days1	hours1	act2	months2	days2	hours2	act3	months3	days3	hours3	sleep	chcare	hhchore	npaywork	paywork	school	study	play	inegsday	inegwage	inegchld	inegvill	inegcomp
R28YRS	IN121024	0	12	2	0	1	 	 	4	1	 	 	5	2	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	3	4	 	 	 	 	 
R28YRS	IN121024	1	39	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	4	5	8	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	40	80	0	1	0
R28YRS	IN121024	2	34	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	8	7	8	15	12	7	4	17	 	 	 	 	 	 	 	 	 	 	 	8	80	0	1	0
R28YRS	IN121024	3	16	1	7	1	 	 	5	0	21	10	5	 	 	 	0	19	12	6	10	17	 	 	 	 	 	 	 	9	0	2	0	10	0	0	0	 	 	 	 	 
R28YRS	IN121024	4	15	1	7	1	 	 	6	0	21	12	5	 	 	 	0	19	12	6	10	17	 	 	 	 	 	 	 	9	0	2	0	10	0	0	0	 	 	 	 	 
R28YRS	IN121025	0	11	1	0	1	 	 	6	1	 	 	6	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	4	4	 	 	 	 	 
R28YRS	IN121025	1	44	2	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121025	2	29	1	1	1	14	0	 	 	 	 	 	 	 	 	0	1	12	7	4	13	12	5	5	 	 	 	 	 	 	 	 	 	 	 	 	7	80	0	0	0
R28YRS	IN121025	3	26	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	7	4	1	6	5	3	 	 	 	 	 	 	 	 	 	 	 	 	7	80	0	0	0
R28YRS	IN121025	28	7	2	7	1	 	 	1	1	 	 	6	3	2	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	4	3	 	 	 	 	 
R28YRS	IN121026	0	11	2	0	1	 	 	6	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	3	4	 	 	 	 	 
R28YRS	IN121026	1	64	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121026	2	59	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121026	3	34	1	1	1	9	0	 	 	 	 	 	 	 	 	0	5	7	4	9	12	3	4	9	 	 	 	 	 	 	 	 	 	 	 	 	20	80	0	1	0
R28YRS	IN121026	4	27	2	1	1	28	0	 	 	 	 	 	 	 	 	0	15	12	7	4	5	7	4	9	 	 	 	 	 	 	 	 	 	 	 	 	20	80	0	1	0
R28YRS	IN121026	5	12	2	7	1	 	 	7	1	 	 	5	3	2	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	1	0	0	7	2	3	 	 	 	 	 
R28YRS	IN121026	28	8	1	7	1	 	 	2	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	2	5	 	 	 	 	 
R28YRS	IN121027	0	11	1	0	1	 	 	6	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	1	0	0	8	2	1	 	 	 	 	 
R28YRS	IN121027	1	64	1	6	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	2	1	6	4	6	12	1	3	8	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121027	2	54	2	6	1	0	0	 	 	 	 	 	 	 	 	0	15	12	6	2	1	6	4	5	12	1	3	8	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121027	3	32	2	1	1	0	0	 	 	 	 	 	 	 	 	0	1	10	5	8	15	12	7	2	12	1	3	8	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121027	4	14	2	7	1	 	 	9	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	1	1	0	0	8	2	1	 	 	 	 	 
R28YRS	IN121027	5	35	1	1	1	8	0	 	 	 	 	 	 	 	 	0	1	12	6	8	15	10	4	1	12	1	3	8	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121027	28	8	2	7	1	 	 	3	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	1	1	0	0	8	3	1	 	 	 	 	 
R28YRS	IN121028	0	11	1	0	1	 	 	6	2	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	1	3	 	 	 	 	 
R28YRS	IN121028	1	64	1	6	1	28	0	 	 	 	 	 	 	 	 	0	1	12	7	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121028	2	57	2	6	1	28	0	 	 	 	 	 	 	 	 	0	1	12	6	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121028	3	34	1	1	1	10	0	 	 	 	 	 	 	 	 	0	1	12	5	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121028	4	32	1	13	1	28	0	 	 	 	 	 	 	 	 	0	1	12	6	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121028	5	29	1	13	1	28	0	 	 	 	 	 	 	 	 	0	1	12	6	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121028	6	29	2	1	1	5	0	 	 	 	 	 	 	 	 	0	1	12	5	8	15	12	7	1	 	 	 	 	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121028	7	27	1	13	1	5	0	 	 	 	 	 	 	 	 	0	4	12	7	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121028	8	24	2	13	1	5	0	 	 	 	 	 	 	 	 	0	1	12	6	8	15	12	7	1	 	 	 	 	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121028	9	25	1	13	1	7	0	 	 	 	 	 	 	 	 	2	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121028	10	22	1	13	1	7	0	 	 	 	 	 	 	 	 	0	1	12	6	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121028	11	9	1	7	1	 	 	3	2	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	4	3	 	 	 	 	 
R28YRS	IN121028	12	9	1	14	1	 	 	3	2	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	4	3	 	 	 	 	 
R28YRS	IN121028	13	25	2	13	1	5	0	 	 	 	 	 	 	 	 	0	1	12	5	9	15	12	7	1	 	 	 	 	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121028	14	23	2	13	1	5	0	 	 	 	 	 	 	 	 	0	1	12	5	8	15	12	7	1	 	 	 	 	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121028	15	19	2	13	1	6	0	 	 	 	 	 	 	 	 	0	1	12	5	9	15	12	7	1	 	 	 	 	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121028	16	20	2	13	1	5	0	 	 	 	 	 	 	 	 	0	1	12	5	9	15	12	7	1	 	 	 	 	 	 	 	 	 	 	 	 	7	60	1	0	0
R28YRS	IN121028	17	0	2	13	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121028	18	1	2	13	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121028	19	0	1	13	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121028	28	8	2	14	1	 	 	3	2	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	4	3	 	 	 	 	 
R28YRS	IN121029	0	11	1	0	1	 	 	6	1	 	 	5	3	3	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	1	0	0	9	0	2	 	 	 	 	 
R28YRS	IN121029	1	69	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121029	2	39	1	1	1	0	0	 	 	 	 	 	 	 	 	0	1	9	4	7	5	10	2	8	15	12	5	2	 	 	 	 	 	 	 	 	8	60	1	0	0
R28YRS	IN121029	3	34	2	1	1	0	0	 	 	 	 	 	 	 	 	0	1	9	4	7	15	12	7	2	5	10	2	8	 	 	 	 	 	 	 	 	8	60	1	0	0
R28YRS	IN121029	4	16	2	7	1	 	 	8	1	 	 	8	3	3	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	1	1	0	0	9	0	1	 	 	 	 	 
R28YRS	IN121029	5	14	2	7	1	 	 	8	1	 	 	5	3	3	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	1	1	0	0	9	0	1	 	 	 	 	 
R28YRS	IN121030	0	11	2	0	1	 	 	6	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	2	0	0	7	3	2	 	 	 	 	 
R28YRS	IN121030	1	36	1	1	1	7	0	 	 	 	 	 	 	 	 	0	1	7	6	8	5	5	5	8	 	 	 	 	 	 	 	 	 	 	 	 	8	80	0	1	0
R28YRS	IN121030	2	32	2	1	1	2	0	 	 	 	 	 	 	 	 	0	5	6	5	8	1	6	6	8	15	12	7	4	 	 	 	 	 	 	 	 	8	80	0	1	0
R28YRS	IN121030	3	13	2	7	1	 	 	9	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	1	0	0	7	5	2	 	 	 	 	 
R28YRS	IN121030	28	8	2	7	1	 	 	3	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	1	6	 	 	 	 	 
R28YRS	IN121031	0	11	2	0	1	 	 	5	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	2	2	0	0	7	1	3	 	 	 	 	 
R28YRS	IN121031	1	39	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	11	6	10	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	6	74	0	1	0
R28YRS	IN121031	2	29	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	10	5	9	15	12	7	2	17	 	 	 	 	 	 	 	 	 	 	 	6	74	0	1	0
R28YRS	IN121031	3	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121032	0	11	2	0	1	 	 	5	2	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	0	0	0	7	4	1	 	 	 	 	 
R28YRS	IN121032	1	39	1	1	1	7	0	 	 	 	 	 	 	 	 	0	1	5	6	9	9	7	3	5	4	6	3	5	 	 	 	 	 	 	 	 	10	80	1	0	0
R28YRS	IN121032	2	29	2	1	1	28	0	 	 	 	 	 	 	 	 	0	5	7	5	9	15	5	5	9	4	6	4	5	 	 	 	 	 	 	 	 	1	80	1	0	0
R28YRS	IN121032	28	7	1	7	1	 	 	0	2	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	6	0	4	 	 	 	 	 
R28YRS	IN121033	0	11	2	0	1	 	 	5	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	2	0	0	6	2	5	 	 	 	 	 
R28YRS	IN121033	1	42	1	1	1	0	0	 	 	 	 	 	 	 	 	0	11	6	3	6	5	5	4	12	 	 	 	 	 	 	 	 	 	 	 	 	9	80	0	1	0
R28YRS	IN121033	2	36	2	1	1	28	0	 	 	 	 	 	 	 	 	0	5	9	4	9	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	9	80	0	1	0
R28YRS	IN121033	3	15	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121033	4	13	2	7	1	 	 	5	0	16	13	6	 	 	 	3	17	 	 	 	 	 	 	 	 	 	 	 	9	2	3	0	0	0	0	10	 	 	 	 	 
R28YRS	IN121033	28	8	1	7	1	 	 	3	1	 	 	5	3	2	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	4	4	 	 	 	 	 
R28YRS	IN121034	0	11	1	0	1	 	 	6	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	3	5	 	 	 	 	 
R28YRS	IN121034	1	44	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	12	1	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	17	80	0	0	0
R28YRS	IN121034	2	39	2	2	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121034	3	29	2	1	1	9	0	 	 	 	 	 	 	 	 	0	5	12	4	8	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	17	80	0	0	0
R28YRS	IN121034	4	26	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121034	5	20	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121034	6	13	2	7	1	 	 	6	1	 	 	5	3	2	2	0	15	12	7	2	 	 	 	 	 	 	 	 	9	0	2	0	0	7	4	2	 	 	 	 	 
R28YRS	IN121035	0	12	2	0	1	 	 	7	1	 	 	5	3	2	3	0	15	12	7	3	17	 	 	 	 	 	 	 	10	0	3	0	0	7	2	2	 	 	 	 	 
R28YRS	IN121035	1	41	1	1	1	0	0	 	 	 	 	 	 	 	 	0	2	12	4	8	5	12	2	8	17	 	 	 	 	 	 	 	 	 	 	 	7	80	0	0	0
R28YRS	IN121035	2	38	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	5	2	12	4	6	5	12	2	8	 	 	 	 	 	 	 	 	7	80	0	0	0
R28YRS	IN121035	3	16	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121036	0	12	2	0	1	 	 	7	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	3	4	 	 	 	 	 
R28YRS	IN121036	1	69	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121036	2	64	2	6	1	28	0	 	 	 	 	 	 	 	 	0	1	12	5	9	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121036	3	39	1	1	1	10	0	 	 	 	 	 	 	 	 	0	1	12	6	9	19	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	8	80	0	1	0
R28YRS	IN121036	4	34	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN121036	5	32	1	13	1	11	0	 	 	 	 	 	 	 	 	0	1	12	4	9	19	12	3	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121036	6	29	2	13	1	7	0	 	 	 	 	 	 	 	 	0	15	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121036	7	10	1	7	1	 	 	4	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	5	3	 	 	 	 	 
R28YRS	IN121036	8	9	2	14	1	 	 	0	1	 	 	5	1	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	5	3	 	 	 	 	 
R28YRS	IN121036	9	6	2	14	1	 	 	1	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	1	6	 	 	 	 	 
R28YRS	IN121037	0	12	2	0	1	 	 	6	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	11	0	2	0	0	7	2	2	 	 	 	 	 
R28YRS	IN121037	1	39	1	1	1	28	0	 	 	 	 	 	 	 	 	0	1	7	6	8	5	5	6	8	 	 	 	 	 	 	 	 	 	 	 	 	4	80	0	1	0
R28YRS	IN121037	2	34	2	1	1	28	0	 	 	 	 	 	 	 	 	0	1	6	7	8	5	6	6	8	15	12	7	4	 	 	 	 	 	 	 	 	4	80	0	1	0
R28YRS	IN121037	28	8	2	7	1	 	 	5	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	11	0	0	0	0	7	1	5	 	 	 	 	 
R28YRS	IN121038	0	11	2	0	1	 	 	5	1	 	 	5	3	3	4	0	15	12	7	3	17	 	 	 	 	 	 	 	9	0	3	0	0	7	2	3	 	 	 	 	 
R28YRS	IN121038	1	39	1	1	1	10	0	 	 	 	 	 	 	 	 	0	1	12	4	5	5	12	2	8	4	12	7	2	 	 	 	 	 	 	 	 	7	80	0	0	0
R28YRS	IN121038	2	29	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	7	5	4	12	7	2	5	12	2	7	 	 	 	 	 	 	 	 	7	80	0	0	0
R28YRS	IN121038	3	14	1	7	1	 	 	8	1	 	 	5	3	2	2	0	4	2	4	5	 	 	 	 	 	 	 	 	9	0	0	0	0	8	3	4	 	 	 	 	 
R28YRS	IN121039	0	12	1	0	1	 	 	6	0	8	12	5	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	7	0	0	4	0	0	0	13	 	 	 	 	 
R28YRS	IN121039	1	64	1	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121039	2	59	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121039	3	39	1	1	1	28	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	7	75	0	1	0
R28YRS	IN121039	4	34	2	1	1	28	0	 	 	 	 	 	 	 	 	0	5	9	4	9	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	9	75	0	1	0
R28YRS	IN121039	5	27	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121039	6	24	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121039	7	15	1	7	1	 	 	9	0	8	15	5	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	3	0	0	0	0	12	 	 	 	 	 
R28YRS	IN121039	8	14	2	7	1	 	 	8	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	0	0	0	8	4	4	 	 	 	 	 
R28YRS	IN121039	28	7	2	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121039	29	6	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121040	0	11	2	0	1	 	 	4	1	 	 	5	3	4	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	2	0	0	7	1	4	 	 	 	 	 
R28YRS	IN121040	1	44	1	1	1	0	0	 	 	 	 	 	 	 	 	0	4	10	7	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	80	0	1	0
R28YRS	IN121040	2	39	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	8	7	9	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	10	80	0	1	0
R28YRS	IN121040	3	23	1	7	1	5	0	 	 	 	 	 	 	 	 	0	5	8	7	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121040	4	20	1	7	1	5	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121041	0	11	1	0	1	 	 	5	0	8	10	5	 	 	 	0	5	7	7	10	17	 	 	 	 	 	 	 	10	0	2	0	8	0	0	4	 	 	 	 	 
R28YRS	IN121041	1	41	1	1	1	28	0	 	 	 	 	 	 	 	 	0	12	9	7	10	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121041	2	35	2	1	1	0	0	 	 	 	 	 	 	 	 	0	12	9	7	10	15	12	7	3	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121041	3	20	1	7	1	8	0	 	 	 	 	 	 	 	 	0	12	9	7	10	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	7	70	0	1	0
R28YRS	IN121041	4	17	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121041	5	17	2	7	1	 	 	6	0	22	11	5	 	 	 	0	12	9	7	10	15	12	7	4	17	 	 	 	10	0	4	0	10	0	0	0	 	 	 	 	 
R28YRS	IN121042	0	12	1	0	1	 	 	7	0	9	12	6	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	0	0	15	 	 	 	 	 
R28YRS	IN121042	1	72	2	6	1	0	0	 	 	 	 	 	 	 	 	0	18	11	7	10	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121042	2	39	1	1	1	1	0	 	 	 	 	 	 	 	 	0	12	12	6	9	5	3	5	10	17	 	 	 	 	 	 	 	 	 	 	 	20	75	0	1	0
R28YRS	IN121042	3	33	2	1	1	28	0	 	 	 	 	 	 	 	 	0	12	7	6	9	5	2	6	10	17	 	 	 	 	 	 	 	 	 	 	 	16	75	0	1	0
R28YRS	IN121042	4	11	2	7	1	 	 	2	1	 	 	5	3	2	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	4	3	 	 	 	 	 
R28YRS	IN121042	28	7	1	7	1	 	 	5	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	2	3	 	 	 	 	 
R28YRS	IN121043	0	11	1	0	1	 	 	5	1	 	 	6	3	4	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	1	6	 	 	 	 	 
R28YRS	IN121043	1	31	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	11	4	9	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	75	0	1	0
R28YRS	IN121043	2	29	2	1	1	28	0	 	 	 	 	 	 	 	 	0	5	10	5	8	15	12	7	3	17	 	 	 	 	 	 	 	 	 	 	 	15	75	0	1	0
R28YRS	IN121043	3	19	1	14	1	4	0	 	 	 	 	 	 	 	 	0	5	12	3	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121043	28	6	2	7	1	 	 	1	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	4	4	 	 	 	 	 
R28YRS	IN121044	0	11	1	0	1	 	 	5	1	 	 	5	3	3	3	4	17	 	 	 	 	 	 	 	 	 	 	 	10	0	1	0	0	7	1	4	 	 	 	 	 
R28YRS	IN121044	1	34	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	7	6	9	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121044	2	29	2	1	1	28	0	 	 	 	 	 	 	 	 	0	5	7	6	9	15	12	7	4	17	 	 	 	 	 	 	 	 	 	 	 	3	80	0	1	0
R28YRS	IN121044	28	6	1	7	1	 	 	2	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	1	0	0	7	1	4	 	 	 	 	 
R28YRS	IN121045	0	11	2	0	1	 	 	6	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	3	4	 	 	 	 	 
R28YRS	IN121045	1	39	1	1	1	0	0	 	 	 	 	 	 	 	 	0	12	12	4	8	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	6	80	0	0	0
R28YRS	IN121045	2	30	2	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121045	3	9	2	7	1	 	 	1	1	 	 	5	2	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	3	4	 	 	 	 	 
R28YRS	IN121045	4	85	2	6	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121046	0	12	2	0	1	 	 	5	0	22	10	5	 	 	 	0	1	8	5	9	5	4	5	9	15	12	7	2	8	0	3	0	9	0	0	0	9	80	0	0	0
R28YRS	IN121046	1	49	1	1	1	28	0	 	 	 	 	 	 	 	 	0	1	7	5	9	5	3	3	9	 	 	 	 	 	 	 	 	 	 	 	 	9	80	0	0	0
R28YRS	IN121046	2	44	2	1	1	0	0	 	 	 	 	 	 	 	 	0	1	8	5	9	5	4	4	9	15	12	5	1	 	 	 	 	 	 	 	 	9	80	0	0	0
R28YRS	IN121046	3	20	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121046	4	19	1	7	1	10	0	 	 	 	 	 	 	 	 	0	13	12	6	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121046	5	18	1	7	1	12	1	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN121047	0	11	2	0	1	 	 	6	1	 	 	5	3	2	2	0	15	12	7	2	 	 	 	 	 	 	 	 	11	0	2	0	0	7	3	1	 	 	 	 	 
