FORMNO	CHILDID	SASSID	SASSET	NUMSASS	VALSASS	DECSASS
R28YRS	IN161028	2	88	 	 	 
R28YRS	IN161028	3	88	 	 	 
R28YRS	IN161029	1	88	 	 	 
R28YRS	IN161029	2	88	 	 	 
R28YRS	IN161029	3	88	 	 	 
R28YRS	IN161030	1	1	4	500	4
R28YRS	IN161030	2	88	 	 	 
R28YRS	IN161030	3	88	 	 	 
R28YRS	IN161031	1	88	 	 	 
R28YRS	IN161031	2	88	 	 	 
R28YRS	IN161031	3	88	 	 	 
R28YRS	IN161032	1	1	5	100	3
R28YRS	IN161032	2	88	 	 	 
R28YRS	IN161032	3	88	 	 	 
R28YRS	IN161033	1	30	4	500	1
R28YRS	IN161033	2	88	 	 	 
R28YRS	IN161033	3	88	 	 	 
R28YRS	IN161034	1	88	 	 	 
R28YRS	IN161034	2	88	 	 	 
R28YRS	IN161034	3	88	 	 	 
R28YRS	IN161036	1	88	 	 	 
R28YRS	IN161036	2	88	 	 	 
R28YRS	IN161036	3	88	 	 	 
R28YRS	IN161038	1	88	 	 	 
R28YRS	IN161038	2	88	 	 	 
R28YRS	IN161038	3	88	 	 	 
R28YRS	IN161041	1	1	4	350	80
R28YRS	IN161041	2	8	2	40	80
R28YRS	IN161041	3	88	 	 	 
R28YRS	IN161044	1	88	 	 	 
R28YRS	IN161044	2	88	 	 	 
R28YRS	IN161044	3	88	 	 	 
R28YRS	IN161045	1	8	3	70	1
R28YRS	IN161045	2	88	 	 	 
R28YRS	IN161045	3	88	 	 	 
R28YRS	IN161046	1	1	4	300	80
R28YRS	IN161046	2	4	1	300	80
R28YRS	IN161046	3	2	1	10000	80
R28YRS	IN161047	1	30	1	1000	1
R28YRS	IN161047	2	88	 	 	 
R28YRS	IN161047	3	88	 	 	 
R28YRS	IN161049	1	2	1	15000	80
R28YRS	IN161049	2	1	4	300	80
R28YRS	IN161049	3	3	1	200	80
R28YRS	IN161050	1	88	 	 	 
R28YRS	IN161050	2	88	 	 	 
R28YRS	IN161050	3	88	 	 	 
R28YRS	IN171001	1	1	5	400	80
R28YRS	IN171001	2	88	 	 	 
R28YRS	IN171001	3	88	 	 	 
R28YRS	IN171003	1	88	 	 	 
R28YRS	IN171003	2	88	 	 	 
R28YRS	IN171003	3	88	 	 	 
R28YRS	IN171004	1	1	2	100	1
R28YRS	IN171004	2	88	 	 	 
R28YRS	IN171004	3	88	 	 	 
R28YRS	IN171005	1	1	9	150	1
R28YRS	IN171005	2	88	 	 	 
R28YRS	IN171005	3	88	 	 	 
R28YRS	IN171006	1	1	3	2500	3
R28YRS	IN171006	2	5	1	6000	90
R28YRS	IN171006	3	88	 	 	 
R28YRS	IN171007	1	1	4	220	1
R28YRS	IN171007	2	88	 	 	 
R28YRS	IN171007	3	88	 	 	 
R28YRS	IN171008	1	5	1	25000	1
R28YRS	IN171008	2	4	3	350	1
R28YRS	IN171008	3	88	 	 	 
R28YRS	IN171009	1	1	3	100	1
R28YRS	IN171009	2	88	 	 	 
R28YRS	IN171009	3	88	 	 	 
R28YRS	IN171010	1	1	2	100	1
R28YRS	IN171010	2	5	1	2500	90
R28YRS	IN171010	3	88	 	 	 
R28YRS	IN171011	1	13	4	850	2
R28YRS	IN171011	2	88	 	 	 
R28YRS	IN171011	3	88	 	 	 
R28YRS	IN171012	1	88	 	 	 
R28YRS	IN171012	2	88	 	 	 
R28YRS	IN171012	3	88	 	 	 
R28YRS	IN171013	1	8	2	60	2
R28YRS	IN171013	2	88	 	 	 
R28YRS	IN171013	3	88	 	 	 
R28YRS	IN171014	1	21	1	1000	2
R28YRS	IN171014	2	88	 	 	 
R28YRS	IN171014	3	88	 	 	 
R28YRS	IN171016	1	88	 	 	 
R28YRS	IN171016	2	88	 	 	 
R28YRS	IN171016	3	88	 	 	 
R28YRS	IN171017	1	1	7	200	3
R28YRS	IN171017	2	4	1	600	2
R28YRS	IN171017	3	88	 	 	 
R28YRS	IN171019	1	88	 	 	 
R28YRS	IN171019	2	88	 	 	 
R28YRS	IN171019	3	88	 	 	 
R28YRS	IN171020	1	88	 	 	 
R28YRS	IN171020	2	88	 	 	 
R28YRS	IN171020	3	88	 	 	 
R28YRS	IN171021	1	88	 	 	 
R28YRS	IN171021	2	88	 	 	 
R28YRS	IN171021	3	88	 	 	 
R28YRS	IN171022	1	1	5	100	2
R28YRS	IN171022	2	88	 	 	 
R28YRS	IN171022	3	88	 	 	 
R28YRS	IN171023	1	8	4	200	80
R28YRS	IN171023	2	88	 	 	 
R28YRS	IN171023	3	88	 	 	 
R28YRS	IN171024	1	88	 	 	 
R28YRS	IN171024	2	88	 	 	 
R28YRS	IN171024	3	88	 	 	 
R28YRS	IN171025	1	88	 	 	 
R28YRS	IN171025	2	88	 	 	 
R28YRS	IN171025	3	88	 	 	 
R28YRS	IN171027	1	1	3	650	1
R28YRS	IN171027	2	4	1	200	1
R28YRS	IN171027	3	88	 	 	 
R28YRS	IN171028	1	1	6	200	1
R28YRS	IN171028	2	88	 	 	 
R28YRS	IN171028	3	88	 	 	 
R28YRS	IN171029	1	1	6	150	2
R28YRS	IN171029	2	88	 	 	 
R28YRS	IN171029	3	88	 	 	 
R28YRS	IN171032	1	30	40	20000	80
R28YRS	IN171032	2	88	 	 	 
R28YRS	IN171032	3	88	 	 	 
R28YRS	IN171033	1	1	3	110	80
R28YRS	IN171033	2	88	 	 	 
R28YRS	IN171033	3	88	 	 	 
R28YRS	IN171035	1	1	4	300	80
R28YRS	IN171035	2	88	 	 	 
R28YRS	IN171035	3	88	 	 	 
R28YRS	IN171037	1	8	3	200	5
R28YRS	IN171037	2	88	 	 	 
R28YRS	IN171037	3	88	 	 	 
R28YRS	IN171038	1	1	4	23	80
R28YRS	IN171038	2	88	 	 	 
R28YRS	IN171038	3	88	 	 	 
R28YRS	IN171039	1	1	2	200	1
R28YRS	IN171039	2	88	 	 	 
R28YRS	IN171039	3	88	 	 	 
R28YRS	IN171040	1	1	4	50	1
R28YRS	IN171040	2	88	 	 	 
R28YRS	IN171040	3	88	 	 	 
R28YRS	IN171041	1	1	4	50	1
R28YRS	IN171041	2	88	 	 	 
R28YRS	IN171041	3	88	 	 	 
R28YRS	IN171042	1	88	 	 	 
R28YRS	IN171042	2	88	 	 	 
R28YRS	IN171042	3	88	 	 	 
R28YRS	IN171043	1	88	 	 	 
R28YRS	IN171043	2	88	 	 	 
R28YRS	IN171043	3	88	 	 	 
R28YRS	IN171044	1	88	 	 	 
R28YRS	IN171044	2	88	 	 	 
R28YRS	IN171044	3	88	 	 	 
R28YRS	IN171045	1	4	1	500	80
R28YRS	IN171045	2	1	4	230	80
R28YRS	IN171045	3	88	 	 	 
R28YRS	IN171046	1	2	1	4000	1
R28YRS	IN171046	2	88	 	 	 
R28YRS	IN171046	3	88	 	 	 
R28YRS	IN171047	1	4	1	100	1
R28YRS	IN171047	2	8	2	250	1
R28YRS	IN171047	3	88	 	 	 
R28YRS	IN171048	1	1	4	300	1
R28YRS	IN171048	2	88	 	 	 
R28YRS	IN171048	3	88	 	 	 
R28YRS	IN171049	1	4	1	300	2
R28YRS	IN171049	2	1	3	200	2
R28YRS	IN171049	3	88	 	 	 
R28YRS	IN171050	1	88	 	 	 
R28YRS	IN171050	2	88	 	 	 
R28YRS	IN171050	3	88	 	 	 
R28YRS	IN181001	1	1	4	230	80
R28YRS	IN181001	2	88	 	 	 
R28YRS	IN181001	3	88	 	 	 
R28YRS	IN181002	1	1	4	600	1
R28YRS	IN181002	2	88	 	 	 
R28YRS	IN181002	3	88	 	 	 
R28YRS	IN181005	1	1	3	50	80
R28YRS	IN181005	2	88	 	 	 
R28YRS	IN181005	3	88	 	 	 
R28YRS	IN181006	1	1	4	200	5
R28YRS	IN181006	2	88	 	 	 
R28YRS	IN181006	3	88	 	 	 
R28YRS	IN181007	1	1	4	300	2
R28YRS	IN181008	1	88	 	 	 
R28YRS	IN181008	2	88	 	 	 
R28YRS	IN181008	3	88	 	 	 
R28YRS	IN181009	1	88	 	 	 
R28YRS	IN181009	2	88	 	 	 
R28YRS	IN181009	3	88	 	 	 
R28YRS	IN181011	1	88	 	 	 
R28YRS	IN181011	2	88	 	 	 
R28YRS	IN181011	3	88	 	 	 
R28YRS	IN181012	1	88	 	 	 
R28YRS	IN181012	2	88	 	 	 
R28YRS	IN181012	3	88	 	 	 
R28YRS	IN181014	1	88	 	 	 
R28YRS	IN181014	2	88	 	 	 
R28YRS	IN181014	3	88	 	 	 
R28YRS	IN181016	1	88	 	 	 
R28YRS	IN181016	2	88	 	 	 
R28YRS	IN181016	3	88	 	 	 
R28YRS	IN181019	1	88	 	 	 
R28YRS	IN181019	2	88	 	 	 
R28YRS	IN181019	3	88	 	 	 
R28YRS	IN181020	1	88	 	 	 
R28YRS	IN181020	2	88	 	 	 
R28YRS	IN181020	3	88	 	 	 
R28YRS	IN181021	1	88	 	 	 
R28YRS	IN181021	2	88	 	 	 
R28YRS	IN181021	3	88	 	 	 
R28YRS	IN181022	1	88	 	 	 
R28YRS	IN181022	2	88	 	 	 
R28YRS	IN181022	3	88	 	 	 
R28YRS	IN181023	1	1	7	310	2
R28YRS	IN181023	2	88	 	 	 
R28YRS	IN181023	3	88	 	 	 
R28YRS	IN181024	1	1	0	100	2
R28YRS	IN181025	1	88	 	 	 
R28YRS	IN181025	2	88	 	 	 
R28YRS	IN181025	3	88	 	 	 
R28YRS	IN181026	1	88	 	 	 
R28YRS	IN181026	2	88	 	 	 
R28YRS	IN181026	3	88	 	 	 
R28YRS	IN181027	1	1	7	150	1
R28YRS	IN181027	2	88	 	 	 
R28YRS	IN181027	3	88	 	 	 
R28YRS	IN181028	1	88	 	 	 
R28YRS	IN181028	2	88	 	 	 
R28YRS	IN181028	3	88	 	 	 
R28YRS	IN181029	1	30	1	400	1
R28YRS	IN181029	2	88	 	 	 
R28YRS	IN181029	3	88	 	 	 
R28YRS	IN181030	1	1	8	300	2
R28YRS	IN181030	2	4	1	400	2
R28YRS	IN181030	3	5	2	60000	2
R28YRS	IN181031	1	5	1	10000	80
R28YRS	IN181031	2	4	1	250	80
R28YRS	IN181031	3	88	 	 	 
R28YRS	IN181033	1	1	4	230	80
R28YRS	IN181033	2	88	 	 	 
R28YRS	IN181033	3	88	 	 	 
R28YRS	IN181034	1	4	1	250	1
R28YRS	IN181034	2	1	3	150	1
R28YRS	IN181034	3	88	 	 	 
R28YRS	IN181035	1	88	 	 	 
R28YRS	IN181035	2	88	 	 	 
R28YRS	IN181035	3	88	 	 	 
R28YRS	IN181036	1	1	4	300	1
R28YRS	IN181036	2	88	 	 	 
R28YRS	IN181036	3	88	 	 	 
R28YRS	IN181037	1	1	4	100	1
R28YRS	IN181037	2	88	 	 	 
R28YRS	IN181037	3	88	 	 	 
R28YRS	IN181038	1	88	 	 	 
R28YRS	IN181038	2	88	 	 	 
R28YRS	IN181038	3	88	 	 	 
R28YRS	IN181039	1	4	1	250	2
R28YRS	IN181039	2	1	2	200	2
R28YRS	IN181039	3	88	 	 	 
R28YRS	IN181040	1	1	6	150	1
R28YRS	IN181040	2	4	1	400	1
R28YRS	IN181042	1	1	4	240	80
R28YRS	IN181042	2	88	 	 	 
R28YRS	IN181042	3	88	 	 	 
R28YRS	IN181043	1	1	3	250	80
R28YRS	IN181043	2	88	 	 	 
R28YRS	IN181043	3	88	 	 	 
R28YRS	IN181044	1	1	5	300	80
R28YRS	IN181044	2	88	 	 	 
R28YRS	IN181044	3	88	 	 	 
R28YRS	IN181046	1	88	 	 	 
R28YRS	IN181046	2	88	 	 	 
R28YRS	IN181046	3	88	 	 	 
R28YRS	IN181047	1	88	 	 	 
R28YRS	IN181047	2	88	 	 	 
R28YRS	IN181047	3	88	 	 	 
R28YRS	IN181048	1	88	 	 	 
R28YRS	IN181048	2	88	 	 	 
R28YRS	IN181048	3	88	 	 	 
R28YRS	IN181049	1	88	 	 	 
R28YRS	IN181049	2	88	 	 	 
R28YRS	IN181049	3	88	 	 	 
R28YRS	IN191001	1	88	 	 	 
R28YRS	IN191001	2	88	 	 	 
R28YRS	IN191001	3	88	 	 	 
R28YRS	IN191002	1	1	4	250	1
R28YRS	IN191002	2	88	 	 	 
R28YRS	IN191002	3	88	 	 	 
R28YRS	IN191004	1	1	4	280	80
R28YRS	IN191004	2	88	 	 	 
R28YRS	IN191004	3	88	 	 	 
R28YRS	IN191005	1	1	4	300	1
R28YRS	IN191005	2	88	 	 	 
R28YRS	IN191005	3	88	 	 	 
R28YRS	IN191006	1	88	 	 	 
R28YRS	IN191006	2	88	 	 	 
R28YRS	IN191006	3	88	 	 	 
R28YRS	IN191007	1	88	 	 	 
R28YRS	IN191007	2	88	 	 	 
R28YRS	IN191007	3	88	 	 	 
R28YRS	IN191008	1	88	 	 	 
R28YRS	IN191008	2	88	 	 	 
R28YRS	IN191008	3	88	 	 	 
R28YRS	IN191009	1	1	5	600	80
R28YRS	IN191009	2	88	 	 	 
R28YRS	IN191009	3	88	 	 	 
R28YRS	IN191010	1	1	4	250	88
R28YRS	IN191010	2	88	 	 	 
R28YRS	IN191010	3	88	 	 	 
R28YRS	IN191011	1	88	 	 	 
R28YRS	IN191011	2	88	 	 	 
R28YRS	IN191011	3	88	 	 	 
R28YRS	IN191012	1	1	5	200	80
R28YRS	IN191012	2	88	 	 	 
R28YRS	IN191012	3	88	 	 	 
R28YRS	IN191013	1	88	 	 	 
R28YRS	IN191013	2	88	 	 	 
R28YRS	IN191013	3	88	 	 	 
R28YRS	IN191014	1	1	3	150	3
R28YRS	IN191014	2	88	 	 	 
R28YRS	IN191014	3	88	 	 	 
R28YRS	IN191016	1	88	 	 	 
R28YRS	IN191016	2	88	 	 	 
R28YRS	IN191016	3	88	 	 	 
R28YRS	IN191017	1	88	 	 	 
R28YRS	IN191017	2	88	 	 	 
R28YRS	IN191017	3	88	 	 	 
R28YRS	IN191018	1	88	 	 	 
R28YRS	IN191018	2	88	 	 	 
R28YRS	IN191018	3	88	 	 	 
R28YRS	IN191020	1	88	 	 	 
R28YRS	IN191020	2	88	 	 	 
R28YRS	IN191020	3	88	 	 	 
R28YRS	IN191021	1	8	1	10000	1
R28YRS	IN191021	2	1	4	200	1
R28YRS	IN191021	3	88	 	 	 
R28YRS	IN191022	1	88	 	 	 
R28YRS	IN191022	2	88	 	 	 
R28YRS	IN191022	3	88	 	 	 
R28YRS	IN191024	1	88	 	 	 
R28YRS	IN191024	2	88	 	 	 
R28YRS	IN191024	3	88	 	 	 
R28YRS	IN191025	1	1	8	1000	80
R28YRS	IN191025	2	4	3	3000	80
R28YRS	IN191025	3	5	1	10000	80
R28YRS	IN191028	1	21	1	-88	80
R28YRS	IN191028	2	88	 	 	 
R28YRS	IN191028	3	88	 	 	 
R28YRS	IN191030	1	4	2	1300	80
R28YRS	IN191030	2	1	10	1500	80
R28YRS	IN191030	3	5	1	25000	80
R28YRS	IN191031	1	23	4	4600	1
R28YRS	IN191031	2	88	 	 	 
R28YRS	IN191031	3	88	 	 	 
R28YRS	IN191033	1	1	4	200	1
R28YRS	IN191033	2	88	 	 	 
R28YRS	IN191033	3	88	 	 	 
R28YRS	IN191034	1	88	 	 	 
R28YRS	IN191034	2	88	 	 	 
R28YRS	IN191034	3	88	 	 	 
R28YRS	IN191035	1	23	2	7000	80
R28YRS	IN191035	2	88	 	 	 
R28YRS	IN191035	3	88	 	 	 
R28YRS	IN191037	1	88	 	 	 
R28YRS	IN191037	2	88	 	 	 
R28YRS	IN191037	3	88	 	 	 
R28YRS	IN191040	1	1	6	350	1
R28YRS	IN191040	2	88	 	 	 
R28YRS	IN191040	3	88	 	 	 
R28YRS	IN191041	1	88	 	 	 
R28YRS	IN191041	2	88	 	 	 
R28YRS	IN191041	3	88	 	 	 
R28YRS	IN191042	1	21	1	2000	2
R28YRS	IN191042	2	88	 	 	 
R28YRS	IN191042	3	88	 	 	 
R28YRS	IN191043	1	88	 	 	 
R28YRS	IN191043	2	88	 	 	 
R28YRS	IN191043	3	88	 	 	 
R28YRS	IN191046	1	1	4	200	1
R28YRS	IN191046	2	88	 	 	 
R28YRS	IN191046	3	88	 	 	 
R28YRS	IN191047	1	88	 	 	 
R28YRS	IN191047	2	88	 	 	 
R28YRS	IN191047	3	88	 	 	 
R28YRS	IN191048	1	1	3	300	3
R28YRS	IN191048	2	88	 	 	 
R28YRS	IN191048	3	88	 	 	 
R28YRS	IN191049	1	5	1	5000	80
R28YRS	IN191049	2	88	 	 	 
R28YRS	IN191049	3	88	 	 	 
R28YRS	IN191050	1	88	 	 	 
R28YRS	IN191050	2	88	 	 	 
R28YRS	IN191050	3	88	 	 	 
R28YRS	IN201001	1	88	 	 	 
R28YRS	IN201001	2	88	 	 	 
R28YRS	IN201001	3	88	 	 	 
R28YRS	IN201003	1	88	 	 	 
R28YRS	IN201003	2	88	 	 	 
R28YRS	IN201003	3	88	 	 	 
R28YRS	IN201004	1	23	1	1000	80
R28YRS	IN201004	2	88	 	 	 
R28YRS	IN201004	3	88	 	 	 
R28YRS	IN201008	1	21	1	1500	1
R28YRS	IN201008	2	88	 	 	 
R28YRS	IN201008	3	88	 	 	 
R28YRS	IN201010	1	21	1	1500	1
R28YRS	IN201010	2	88	 	 	 
R28YRS	IN201010	3	88	 	 	 
R28YRS	IN201015	1	88	 	 	 
R28YRS	IN201015	2	88	 	 	 
R28YRS	IN201015	3	88	 	 	 
R28YRS	IN201016	1	88	 	 	 
R28YRS	IN201016	2	88	 	 	 
R28YRS	IN201016	3	88	 	 	 
R28YRS	IN201018	1	88	 	 	 
R28YRS	IN201018	2	88	 	 	 
R28YRS	IN201018	3	88	 	 	 
R28YRS	IN201023	1	21	1	1500	1
R28YRS	IN201023	2	88	 	 	 
R28YRS	IN201023	3	88	 	 	 
R28YRS	IN201038	1	88	 	 	 
R28YRS	IN201038	2	88	 	 	 
R28YRS	IN201038	3	88	 	 	 
R28YRS	IN201042	1	1	1	30	2
R28YRS	IN201042	2	88	 	 	 
R28YRS	IN201042	3	88	 	 	 
R28YRS	IN201044	1	88	 	 	 
R28YRS	IN201044	2	88	 	 	 
R28YRS	IN201044	3	88	 	 	 
R28YRS	IN201045	1	88	 	 	 
R28YRS	IN201045	2	88	 	 	 
R28YRS	IN201045	3	88	 	 	 
R28YRS	IN201046	1	88	 	 	 
R28YRS	IN201046	2	88	 	 	 
R28YRS	IN201046	3	88	 	 	 
R28YRS	IN201049	1	21	0	-77	90
R28YRS	IN201049	2	88	 	 	 
R28YRS	IN201049	3	88	 	 	 
R28YRS	IN201051	1	88	 	 	 
R28YRS	IN201051	2	88	 	 	 
R28YRS	IN201051	3	88	 	 	 
