FORMNO	CHILDID	GRPID	GROUP	IDGRP	YEARMEM	BENGRP1	BENGRP2	FRQATTEN	LEADMEM	YEARLEAD	PAREPOST	WHYJOIN	INFLNCE
R28YRS	IN141013	1	23	1	2006	3	88	3	0	-88	88	88	88
R28YRS	IN141014	1	6	2	2005	3	88	3	0	-88	88	88	88
R28YRS	IN141015	1	6	2	2006	3	88	3	0	-88	88	88	88
R28YRS	IN141020	1	12	1	2006	3	5	3	0	-88	88	88	88
R28YRS	IN141020	2	6	2	2005	3	5	3	0	-88	88	88	88
R28YRS	IN141023	1	26	1	1998	2	5	5	0	-88	88	88	88
R28YRS	IN141023	2	6	2	2006	3	5	3	0	-88	88	88	88
R28YRS	IN141034	1	23	2	1995	3	88	3	1	1995	0	13	2
R28YRS	IN141036	1	11	6	2005	5	3	2	0	-88	88	88	88
R28YRS	IN141037	1	6	3	2006	3	88	3	1	2006	0	5	2
R28YRS	IN141039	1	6	4	2005	3	88	3	0	-88	88	88	88
R28YRS	IN141039	2	6	2	2005	3	88	3	0	-88	88	88	88
R28YRS	IN141040	1	23	2	2006	3	88	3	1	2006	0	13	2
R28YRS	IN141046	1	23	4	2003	3	88	3	0	-88	88	88	88
R28YRS	IN141047	1	6	3	2007	1	88	3	1	2006	1	9	0
R28YRS	IN141048	1	6	2	2007	3	88	1	0	-88	88	88	88
R28YRS	IN151001	1	6	2	2001	3	88	3	1	2005	0	5	3
R28YRS	IN151002	1	6	2	2003	3	1	3	0	-88	88	88	88
R28YRS	IN151002	2	1	1	2002	3	88	77	1	2002	0	15	0
R28YRS	IN151003	1	1	1	2000	5	1	3	0	-88	88	88	88
R28YRS	IN151003	2	23	2	2001	5	1	3	0	-88	88	88	88
R28YRS	IN151008	1	6	2	2004	3	5	3	0	-88	88	88	88
R28YRS	IN151011	1	23	2	2001	1	5	3	0	-88	88	88	88
R28YRS	IN151013	1	6	4	2006	6	88	3	0	-88	88	88	88
R28YRS	IN151017	1	6	2	2003	3	88	3	0	-88	88	88	88
R28YRS	IN151018	1	6	2	2002	3	5	3	0	-88	88	88	88
R28YRS	IN151019	1	23	2	2005	3	1	3	0	-88	88	88	88
R28YRS	IN151020	1	23	3	2004	5	3	3	0	-88	88	88	88
R28YRS	IN151023	1	6	2	1995	3	88	3	0	-88	88	88	88
R28YRS	IN151025	1	6	2	2004	3	1	3	0	-88	88	88	88
R28YRS	IN151027	1	23	2	1999	3	88	3	1	1999	0	10	2
R28YRS	IN151028	1	6	3	2003	3	88	4	1	2003	0	9	2
R28YRS	IN151029	1	6	2	2005	3	88	3	1	2005	0	6	0
R28YRS	IN151030	1	6	4	2004	3	2	3	0	-88	88	88	88
R28YRS	IN151032	1	6	3	2000	3	88	2	1	2000	0	5	2
R28YRS	IN151033	1	6	2	2000	3	88	3	0	-88	88	88	88
R28YRS	IN151033	2	6	4	2000	3	88	3	0	-88	88	88	88
R28YRS	IN151034	1	6	2	2005	3	88	3	0	-88	88	88	88
R28YRS	IN151036	1	23	3	2004	3	88	4	0	-88	88	88	88
R28YRS	IN151037	1	6	2	2006	3	1	3	0	-88	88	88	88
R28YRS	IN151038	1	6	2	2003	3	88	3	0	-88	88	88	88
R28YRS	IN151039	1	6	2	2003	3	88	3	1	2003	0	10	2
R28YRS	IN151040	1	1	1	2004	3	88	4	0	-88	88	88	88
R28YRS	IN151041	1	6	2	2004	3	88	3	0	-88	88	88	88
R28YRS	IN151042	1	8	1	1997	2	88	4	0	-88	88	88	88
R28YRS	IN151042	2	6	2	1996	3	4	3	0	-88	88	88	88
R28YRS	IN151043	1	6	2	2006	5	3	3	1	2006	0	9	2
R28YRS	IN151044	1	6	2	2001	3	1	3	0	-88	88	88	88
R28YRS	IN151045	1	6	2	2005	3	88	3	0	-88	88	88	88
R28YRS	IN151046	1	6	3	2003	3	88	3	0	-88	88	88	88
R28YRS	IN151047	1	6	2	2006	3	88	3	1	2006	0	16	0
R28YRS	IN151048	1	6	1	2006	3	3	2	0	-88	88	88	88
R28YRS	IN161001	1	6	2	2002	3	88	1	0	-88	88	88	88
R28YRS	IN161002	1	6	2	2006	3	5	3	0	-88	88	88	88
R28YRS	IN161002	2	8	1	2007	3	5	3	0	-88	88	88	88
R28YRS	IN161004	1	6	2	2002	3	88	3	1	2002	0	16	2
R28YRS	IN161005	1	6	4	1998	3	5	3	1	1998	0	5	2
R28YRS	IN161008	1	6	2	2001	3	88	2	0	-88	88	88	88
R28YRS	IN161009	1	6	3	-77	3	88	3	0	-88	88	88	88
R28YRS	IN161010	1	6	1	2000	3	88	3	0	-88	88	88	88
R28YRS	IN161011	1	6	2	2004	3	88	3	0	-88	88	88	88
R28YRS	IN161012	1	6	2	2001	3	5	3	1	2001	0	5	2
R28YRS	IN161013	1	6	2	2001	3	88	2	0	-88	88	88	88
R28YRS	IN161014	1	6	0	2000	3	88	3	1	2000	1	2	2
R28YRS	IN161015	1	6	2	2001	3	5	3	0	-88	88	88	88
R28YRS	IN161016	1	6	4	1995	3	88	3	0	-88	88	88	88
R28YRS	IN161017	1	6	3	2000	3	88	3	0	-88	88	88	88
R28YRS	IN161018	1	6	2	2005	3	6	3	0	-88	88	88	88
R28YRS	IN161019	1	6	1	1999	3	88	3	1	1999	0	6	2
R28YRS	IN161020	1	6	3	2002	3	2	3	0	-88	88	88	88
R28YRS	IN161025	1	6	2	2002	3	88	4	0	-88	88	88	88
R28YRS	IN161027	1	6	1	2001	3	88	1	1	2001	0	6	2
R28YRS	IN161028	1	6	2	2004	3	1	3	0	-88	88	88	88
R28YRS	IN161029	1	6	2	2001	3	88	3	0	-88	88	88	88
R28YRS	IN161031	1	6	2	2005	3	5	3	0	-88	88	88	88
R28YRS	IN161043	1	6	2	1994	3	5	1	0	-88	88	88	88
R28YRS	IN161045	1	6	2	1995	3	88	3	0	-88	88	88	88
R28YRS	IN161046	1	6	2	1997	3	88	3	0	-88	88	88	88
R28YRS	IN161048	1	6	2	2005	3	5	3	0	-88	88	88	88
R28YRS	IN161049	1	6	5	2005	3	2	3	0	-88	88	88	88
R28YRS	IN161050	1	6	2	2001	3	88	3	0	-88	88	88	88
R28YRS	IN171001	1	6	2	2000	3	11	1	0	-88	88	88	88
R28YRS	IN171002	1	6	3	1990	3	10	2	0	-88	88	88	88
R28YRS	IN171003	1	6	2	1997	3	2	2	1	1997	0	8	3
R28YRS	IN171004	1	6	2	2002	3	5	3	0	-88	88	88	88
R28YRS	IN171005	1	6	2	1999	2	3	4	0	-88	88	88	88
R28YRS	IN171008	1	6	2	2000	3	5	2	0	-88	88	88	88
R28YRS	IN171012	1	6	3	2001	5	3	2	0	-88	88	88	88
R28YRS	IN171014	1	6	3	2002	3	88	3	0	-88	88	88	88
R28YRS	IN171015	1	23	2	1990	11	88	3	0	-88	88	88	88
R28YRS	IN171016	1	6	4	2002	3	6	1	0	-88	88	88	88
R28YRS	IN171018	1	28	80	2003	6	88	3	0	-88	88	88	88
R28YRS	IN171019	1	5	2	1996	1	3	3	0	-88	88	88	88
R28YRS	IN171020	1	6	1	2002	1	3	3	0	-88	88	88	88
R28YRS	IN171021	1	6	2	1996	3	88	3	0	-88	88	88	88
R28YRS	IN171023	1	6	1	1994	5	88	3	0	-88	88	88	88
R28YRS	IN171026	1	1	3	2001	3	88	3	0	-88	88	88	88
R28YRS	IN171026	2	6	4	2005	3	4	3	0	-88	88	88	88
R28YRS	IN171030	1	6	3	1994	3	5	2	0	-88	88	88	88
R28YRS	IN171032	1	6	2	2002	3	6	3	0	-88	88	88	88
R28YRS	IN171032	2	6	3	2006	3	6	3	0	-88	88	88	88
R28YRS	IN171035	1	6	3	2000	3	4	3	0	-88	88	88	88
R28YRS	IN171035	2	6	4	2000	3	4	3	0	-88	88	88	88
R28YRS	IN171036	1	6	2	1999	2	3	3	0	-88	88	88	88
R28YRS	IN171038	1	6	4	2001	3	6	3	0	-88	88	88	88
R28YRS	IN171039	1	6	2	2000	3	4	3	0	-88	88	88	88
R28YRS	IN171042	1	6	3	2006	11	88	3	0	-88	88	88	88
R28YRS	IN171043	1	8	1	1996	10	1	3	0	-88	88	88	88
R28YRS	IN171044	1	6	4	2000	3	6	3	1	2000	0	15	3
R28YRS	IN171044	2	5	3	-77	3	88	3	0	-88	88	88	88
R28YRS	IN171045	1	6	2	2002	3	6	3	0	-88	88	88	88
R28YRS	IN171046	1	6	2	2001	2	3	3	0	-88	88	88	88
R28YRS	IN171048	1	6	2	1996	3	11	2	1	1996	0	5	2
R28YRS	IN171049	1	6	5	2000	3	88	3	0	-88	88	88	88
R28YRS	IN171050	1	5	1	-77	3	4	3	0	-88	88	88	88
R28YRS	IN181001	1	6	4	2003	3	6	3	0	-88	88	88	88
R28YRS	IN181002	1	6	2	1997	3	88	3	0	-88	88	88	88
R28YRS	IN181005	1	6	2	2006	3	5	3	1	2006	0	5	2
R28YRS	IN181006	1	6	6	2005	2	3	3	0	-88	88	88	88
R28YRS	IN181007	1	6	3	2007	2	3	3	0	-88	88	88	88
R28YRS	IN181008	1	6	3	1998	3	2	3	0	-88	88	88	88
R28YRS	IN181010	1	6	2	1997	3	6	3	0	-88	88	88	88
R28YRS	IN181011	1	6	3	2003	3	6	3	0	-88	88	88	88
R28YRS	IN181012	1	6	3	2002	2	3	4	0	-88	88	88	88
R28YRS	IN181015	1	6	3	2000	3	88	3	0	-88	88	88	88
R28YRS	IN181016	1	6	8	2005	2	3	3	0	-88	88	88	88
R28YRS	IN181017	1	6	3	2006	2	3	3	0	-88	88	88	88
R28YRS	IN181019	1	6	9	2004	3	88	6	0	-88	88	88	88
R28YRS	IN181021	1	6	1	2003	3	4	3	0	-88	88	88	88
R28YRS	IN181021	2	6	3	2001	3	4	3	0	-88	88	88	88
R28YRS	IN181023	1	6	3	1997	2	3	3	0	-88	88	88	88
R28YRS	IN181026	1	6	4	2001	3	2	3	0	-88	88	88	88
R28YRS	IN181027	1	6	2	2001	2	3	3	0	-88	88	88	88
R28YRS	IN181029	1	6	2	2001	3	88	3	0	-88	88	88	88
R28YRS	IN181031	1	6	3	2001	3	88	3	0	-88	88	88	88
R28YRS	IN181032	1	6	2	2002	2	3	3	0	-88	88	88	88
R28YRS	IN181035	1	6	6	2003	3	2	3	0	-88	88	88	88
R28YRS	IN181036	1	6	2	1997	2	3	2	0	-88	88	88	88
R28YRS	IN181037	1	6	2	2001	1	2	3	0	-88	88	88	88
R28YRS	IN181038	1	6	2	2003	3	6	3	0	-88	88	88	88
R28YRS	IN181039	1	6	3	2000	3	4	3	0	-88	88	88	88
R28YRS	IN181040	1	6	2	2000	2	3	3	0	-88	88	88	88
R28YRS	IN181047	1	6	2	1998	3	2	3	0	-88	88	88	88
R28YRS	IN181049	1	6	2	2000	3	5	3	0	-88	88	88	88
R28YRS	IN181050	1	6	5	2005	3	88	3	0	-88	88	88	88
R28YRS	IN191005	1	6	2	2003	3	2	3	0	-88	88	88	88
R28YRS	IN191005	2	1	1	2006	2	4	5	0	-88	88	88	88
R28YRS	IN191006	1	6	2	2004	3	6	3	1	2004	1	3	2
R28YRS	IN191007	1	5	1	2005	3	88	3	0	-88	88	88	88
R28YRS	IN191010	1	6	2	1996	3	6	3	0	-88	88	88	88
R28YRS	IN191011	1	6	3	1996	3	6	3	0	-88	88	88	88
R28YRS	IN191012	1	8	2	2005	2	6	6	0	-88	88	88	88
R28YRS	IN191015	1	6	9	2005	2	3	3	0	-88	88	88	88
R28YRS	IN191016	1	6	2	2005	3	2	4	0	-88	88	88	88
R28YRS	IN191017	1	6	2	2000	3	2	3	0	-88	88	88	88
R28YRS	IN191019	1	6	3	1998	3	5	3	0	-88	88	88	88
R28YRS	IN191021	1	6	2	2002	3	88	3	0	-88	88	88	88
R28YRS	IN191022	1	6	4	2004	3	6	3	0	-88	88	88	88
R28YRS	IN191023	1	6	1	2004	3	2	3	1	2004	0	5	3
R28YRS	IN191024	1	6	2	2002	5	3	3	1	2002	0	13	0
R28YRS	IN191024	2	24	1	2002	4	10	3	0	-88	88	88	88
R28YRS	IN191025	1	6	2	2002	5	3	3	0	-88	88	88	88
R28YRS	IN191026	1	6	2	2004	2	3	3	0	-88	88	88	88
R28YRS	IN191028	1	6	2	2001	3	6	3	0	-88	88	88	88
R28YRS	IN191029	1	6	2	1994	3	6	3	0	-88	88	88	88
R28YRS	IN191030	1	6	5	1990	3	5	3	0	-88	88	88	88
R28YRS	IN191032	1	6	4	2001	2	3	3	0	-88	88	88	88
R28YRS	IN191033	1	6	2	2004	3	2	3	0	-88	88	88	88
R28YRS	IN191034	1	6	3	1996	3	4	3	0	-88	88	88	88
R28YRS	IN191035	1	6	2	1994	3	6	3	0	-88	88	88	88
R28YRS	IN191036	1	6	2	2001	2	3	4	0	-88	88	88	88
R28YRS	IN191037	1	6	2	2000	2	3	4	0	-88	88	88	88
R28YRS	IN191038	1	6	2	2007	4	88	3	0	-88	88	88	88
R28YRS	IN191039	1	6	2	2003	3	8	3	0	-88	88	88	88
R28YRS	IN191043	1	6	2	1999	2	3	2	1	1999	1	1	3
R28YRS	IN191045	1	6	2	1999	3	5	3	0	-88	88	88	88
R28YRS	IN191045	2	24	1	2003	4	6	3	1	2003	0	6	2
R28YRS	IN191046	1	6	2	1995	2	3	4	0	-88	88	88	88
R28YRS	IN191047	1	6	2	2002	3	4	1	1	2002	0	5	2
R28YRS	IN201009	1	15	1	1999	10	88	5	0	-88	88	88	88
R28YRS	IN201014	1	23	2	2003	3	88	2	0	-88	88	88	88
R28YRS	IN201019	1	22	6	2004	5	3	2	0	-88	88	88	88
R28YRS	IN201033	1	23	2	2000	3	88	3	0	-88	88	88	88
R28YRS	IN201040	1	23	2	2001	3	88	3	0	-88	88	88	88
