FORMNO	CHILDID	ACTID	ACTYEST	ACTSUPER	ACTCARE	CHOICE
R28YRS	IN081009	3	6	0	0	1
R28YRS	IN081009	4	12	0	0	1
R28YRS	IN081009	5	10	0	0	1
R28YRS	IN081010	1	2	0	0	1
R28YRS	IN081010	2	5	0	0	1
R28YRS	IN081010	3	12	0	0	1
R28YRS	IN081011	1	5	0	0	1
R28YRS	IN081012	1	1	1	1	1
R28YRS	IN081012	2	2	1	1	1
R28YRS	IN081012	3	17	1	1	1
R28YRS	IN081013	1	1	0	0	0
R28YRS	IN081013	2	2	0	0	0
R28YRS	IN081013	3	5	0	0	1
R28YRS	IN081013	4	12	0	0	1
R28YRS	IN081014	1	5	1	0	1
R28YRS	IN081015	1	5	0	0	0
R28YRS	IN081015	2	6	0	0	1
R28YRS	IN081015	3	10	0	0	1
R28YRS	IN081016	1	5	0	0	1
R28YRS	IN081016	2	6	0	0	1
R28YRS	IN081016	3	17	0	0	1
R28YRS	IN081017	1	1	0	0	1
R28YRS	IN081017	2	2	0	0	1
R28YRS	IN081017	3	10	0	0	1
R28YRS	IN081018	1	1	0	0	1
R28YRS	IN081018	2	2	0	0	1
R28YRS	IN081018	3	12	0	0	1
R28YRS	IN081018	4	10	0	0	1
R28YRS	IN081019	1	5	1	0	0
R28YRS	IN081019	2	10	0	0	0
R28YRS	IN081020	1	1	0	0	1
R28YRS	IN081020	2	2	0	0	1
R28YRS	IN081021	1	1	0	0	1
R28YRS	IN081021	2	2	0	0	1
R28YRS	IN081021	3	6	0	0	1
R28YRS	IN081021	4	10	0	0	1
R28YRS	IN081021	5	8	0	0	1
R28YRS	IN081021	6	12	0	0	1
R28YRS	IN081022	1	1	0	0	1
R28YRS	IN081022	2	2	0	0	1
R28YRS	IN081022	3	6	0	0	1
R28YRS	IN081022	4	12	0	0	1
R28YRS	IN081022	5	10	0	0	1
R28YRS	IN081023	1	1	0	0	1
R28YRS	IN081023	2	2	0	0	0
R28YRS	IN081023	3	12	0	0	0
R28YRS	IN081023	4	17	0	0	1
R28YRS	IN081024	1	14	0	0	1
R28YRS	IN081024	2	10	0	0	1
R28YRS	IN081025	1	1	0	0	1
R28YRS	IN081025	2	2	0	0	1
R28YRS	IN081025	3	5	0	0	1
R28YRS	IN081026	1	14	1	0	1
R28YRS	IN081026	2	12	0	0	1
R28YRS	IN081027	1	1	0	0	1
R28YRS	IN081027	2	2	0	0	1
R28YRS	IN081027	3	5	0	0	1
R28YRS	IN081027	4	7	0	0	1
R28YRS	IN081028	1	12	0	0	1
R28YRS	IN081028	2	17	0	0	1
R28YRS	IN081028	3	5	0	0	1
R28YRS	IN081029	1	1	0	0	1
R28YRS	IN081029	2	2	1	0	1
R28YRS	IN081029	3	12	0	0	1
R28YRS	IN081030	1	1	0	0	1
R28YRS	IN081030	2	2	0	0	1
R28YRS	IN081030	3	17	0	0	1
R28YRS	IN081031	1	1	0	0	1
R28YRS	IN081031	2	2	0	0	1
R28YRS	IN081031	3	5	0	0	1
R28YRS	IN081031	4	6	0	0	1
R28YRS	IN081031	5	12	0	0	1
R28YRS	IN081032	1	1	0	0	1
R28YRS	IN081033	1	1	0	0	1
R28YRS	IN081033	2	2	0	0	1
R28YRS	IN081033	3	3	0	0	1
R28YRS	IN081033	4	6	0	0	1
R28YRS	IN081034	1	1	0	0	0
R28YRS	IN081034	2	2	0	0	0
R28YRS	IN081034	3	10	1	1	1
R28YRS	IN081035	1	1	1	0	0
R28YRS	IN081035	2	2	1	0	0
R28YRS	IN081035	3	12	1	0	1
R28YRS	IN081035	4	10	1	0	1
R28YRS	IN081036	1	1	0	1	0
R28YRS	IN081036	2	2	0	1	1
R28YRS	IN081036	3	5	0	0	1
R28YRS	IN081036	4	10	0	1	1
R28YRS	IN081037	1	1	0	0	1
R28YRS	IN081037	2	2	0	0	1
R28YRS	IN081037	3	5	1	0	1
R28YRS	IN081037	4	12	0	0	0
R28YRS	IN081038	1	1	0	0	1
R28YRS	IN081038	2	2	0	0	1
R28YRS	IN081038	3	6	0	0	1
R28YRS	IN081038	4	12	0	0	1
R28YRS	IN081039	1	1	0	0	1
R28YRS	IN081039	2	2	0	0	1
R28YRS	IN081039	3	17	0	0	0
R28YRS	IN081040	1	1	0	0	0
R28YRS	IN081040	2	2	0	0	1
R28YRS	IN081040	3	10	0	0	1
R28YRS	IN081040	4	12	0	0	1
R28YRS	IN081041	1	1	0	0	0
R28YRS	IN081041	2	2	1	0	0
R28YRS	IN081041	3	12	0	0	1
R28YRS	IN081042	1	1	0	1	0
R28YRS	IN081042	2	2	0	1	1
R28YRS	IN081042	3	6	0	0	1
R28YRS	IN081042	4	17	0	1	1
R28YRS	IN081043	1	1	0	0	0
R28YRS	IN081043	2	17	0	0	1
R28YRS	IN081043	3	2	1	1	0
R28YRS	IN081043	4	12	0	0	1
R28YRS	IN081044	1	1	0	0	1
R28YRS	IN081044	2	2	0	0	1
R28YRS	IN081044	3	5	0	0	1
R28YRS	IN081044	4	10	0	0	1
R28YRS	IN081045	1	1	0	0	0
R28YRS	IN081045	2	2	1	0	0
R28YRS	IN081045	3	17	1	0	1
R28YRS	IN081046	1	1	0	0	0
R28YRS	IN081046	2	10	0	0	1
R28YRS	IN081046	3	2	0	0	1
R28YRS	IN081047	1	1	0	0	0
R28YRS	IN081047	2	2	0	1	1
R28YRS	IN081047	3	5	0	0	1
R28YRS	IN081047	4	17	0	0	1
R28YRS	IN081048	1	6	1	1	0
R28YRS	IN081048	2	23	1	0	0
R28YRS	IN081048	3	10	0	0	1
R28YRS	IN081049	1	1	1	0	1
R28YRS	IN081049	2	2	0	0	1
R28YRS	IN081049	3	10	0	0	1
R28YRS	IN081050	1	1	0	0	1
R28YRS	IN081050	2	2	0	0	1
R28YRS	IN081050	3	5	0	0	1
R28YRS	IN081050	4	10	0	0	1
R28YRS	IN091001	1	1	0	0	1
R28YRS	IN091001	2	2	0	1	1
R28YRS	IN091001	3	10	0	1	1
R28YRS	IN091001	4	23	1	0	0
R28YRS	IN091002	1	5	0	0	1
R28YRS	IN091002	2	1	0	0	1
R28YRS	IN091002	3	2	0	0	1
R28YRS	IN091003	1	1	0	0	1
R28YRS	IN091003	2	2	0	0	1
R28YRS	IN091003	3	5	0	0	1
R28YRS	IN091003	4	10	0	0	1
R28YRS	IN091004	1	1	0	0	1
R28YRS	IN091004	2	17	0	1	1
R28YRS	IN091004	3	12	0	1	1
R28YRS	IN091005	1	2	1	0	0
R28YRS	IN091005	2	1	1	1	0
R28YRS	IN091005	3	10	1	0	1
R28YRS	IN091005	4	2	1	0	0
R28YRS	IN091006	1	2	1	0	0
R28YRS	IN091006	2	1	1	0	0
R28YRS	IN091006	3	10	1	0	1
R28YRS	IN091007	1	7	0	0	2
R28YRS	IN091007	2	5	0	0	0
R28YRS	IN091007	3	7	0	0	2
R28YRS	IN091008	1	5	0	0	0
R28YRS	IN091008	2	6	0	0	0
R28YRS	IN091008	3	8	0	0	0
R28YRS	IN091008	4	7	0	0	0
R28YRS	IN091009	1	6	0	0	1
R28YRS	IN091010	1	1	1	0	1
R28YRS	IN091010	2	23	1	0	1
R28YRS	IN091010	3	2	1	0	1
R28YRS	IN091011	1	5	0	0	1
R28YRS	IN091011	2	17	0	0	1
R28YRS	IN091012	1	6	1	0	1
R28YRS	IN091012	2	10	0	0	1
R28YRS	IN091013	1	1	0	0	0
R28YRS	IN091013	2	10	0	0	1
R28YRS	IN091013	3	2	0	0	1
R28YRS	IN091014	1	5	0	0	1
R28YRS	IN091014	2	17	0	0	1
R28YRS	IN091015	1	5	0	0	1
R28YRS	IN091015	2	6	0	0	1
R28YRS	IN091015	3	12	0	0	1
R28YRS	IN091016	1	1	0	0	1
R28YRS	IN091016	2	2	0	0	1
R28YRS	IN091016	3	10	0	0	1
R28YRS	IN091017	1	20	1	0	1
R28YRS	IN091017	2	3	0	0	0
R28YRS	IN091017	3	5	1	0	0
R28YRS	IN091018	1	1	0	0	1
R28YRS	IN091018	2	2	0	0	1
R28YRS	IN091018	3	5	0	0	1
R28YRS	IN091019	1	1	0	0	0
R28YRS	IN091019	2	2	0	0	0
R28YRS	IN091019	3	5	1	0	0
R28YRS	IN091019	4	12	0	0	0
R28YRS	IN091019	5	17	0	0	0
R28YRS	IN091020	1	3	0	0	0
R28YRS	IN091020	2	2	0	0	1
R28YRS	IN091021	1	23	0	0	1
R28YRS	IN091021	2	6	0	0	1
R28YRS	IN091021	3	2	0	0	1
R28YRS	IN091021	4	12	0	0	1
R28YRS	IN091022	1	6	0	0	1
R28YRS	IN091022	2	1	0	1	0
R28YRS	IN091022	3	2	0	1	1
R28YRS	IN091023	1	1	1	0	1
R28YRS	IN091023	2	2	1	0	1
R28YRS	IN091023	3	5	1	0	1
R28YRS	IN091023	4	12	0	0	1
R28YRS	IN091023	5	17	0	0	1
R28YRS	IN091024	1	1	0	0	1
R28YRS	IN091024	2	2	0	0	1
R28YRS	IN091024	3	10	0	0	1
R28YRS	IN091024	4	6	0	0	1
R28YRS	IN091025	1	1	0	0	2
R28YRS	IN091025	2	2	0	0	2
R28YRS	IN091025	3	17	1	0	1
R28YRS	IN091025	4	12	1	0	1
R28YRS	IN091026	1	5	0	0	1
R28YRS	IN091026	2	10	0	0	1
R28YRS	IN091026	3	17	0	0	1
R28YRS	IN091027	1	7	0	0	1
R28YRS	IN091027	2	17	1	0	1
R28YRS	IN091028	1	1	1	0	0
R28YRS	IN091028	2	2	1	0	0
R28YRS	IN091028	3	10	0	0	1
R28YRS	IN091029	1	4	0	0	1
R28YRS	IN091029	2	5	0	0	1
R28YRS	IN091029	3	6	0	0	1
R28YRS	IN091029	4	10	0	0	1
R28YRS	IN091030	1	1	1	0	0
R28YRS	IN091030	2	2	1	0	0
R28YRS	IN091030	3	10	0	0	1
R28YRS	IN091031	1	1	0	0	1
R28YRS	IN091031	2	2	0	1	1
R28YRS	IN091031	3	5	0	0	1
R28YRS	IN091031	4	10	0	0	1
R28YRS	IN091031	5	12	0	0	1
R28YRS	IN091032	1	1	0	0	1
R28YRS	IN091032	2	2	0	0	1
R28YRS	IN091032	3	10	0	0	1
R28YRS	IN091032	4	12	0	0	1
R28YRS	IN091033	1	1	0	77	1
R28YRS	IN091033	2	2	0	77	1
R28YRS	IN091033	3	10	0	77	1
R28YRS	IN091034	1	1	0	0	1
R28YRS	IN091034	2	1	0	0	1
R28YRS	IN091034	3	10	0	0	1
R28YRS	IN091034	4	12	0	0	1
R28YRS	IN091034	5	17	0	0	1
R28YRS	IN091035	1	12	1	0	1
R28YRS	IN091035	2	17	1	0	1
R28YRS	IN091035	3	23	0	0	1
R28YRS	IN091036	1	17	0	0	1
R28YRS	IN091037	1	1	1	0	1
R28YRS	IN091037	2	2	1	0	1
R28YRS	IN091037	3	10	1	1	1
R28YRS	IN091037	4	11	1	0	1
R28YRS	IN091039	1	1	0	0	0
R28YRS	IN091039	2	2	0	0	0
R28YRS	IN091039	3	10	0	0	0
R28YRS	IN091040	1	7	0	0	1
R28YRS	IN091040	2	12	0	0	1
R28YRS	IN091041	1	5	0	77	0
R28YRS	IN091041	2	1	0	77	1
R28YRS	IN091041	3	6	0	77	0
R28YRS	IN091041	4	12	0	77	0
R28YRS	IN091041	5	2	0	77	1
R28YRS	IN091042	1	5	1	0	0
R28YRS	IN091042	2	6	1	1	0
R28YRS	IN091043	1	1	0	0	1
R28YRS	IN091043	2	2	0	0	1
R28YRS	IN091043	3	10	0	0	1
R28YRS	IN091044	1	1	0	0	1
R28YRS	IN091044	2	2	0	0	1
R28YRS	IN091044	3	6	0	0	1
R28YRS	IN091044	4	17	0	0	1
R28YRS	IN091045	1	1	0	0	1
R28YRS	IN091045	2	2	0	0	1
R28YRS	IN091045	3	7	0	77	0
R28YRS	IN091045	4	10	0	0	0
R28YRS	IN091046	1	1	0	0	1
R28YRS	IN091046	2	2	0	0	1
R28YRS	IN091046	3	6	1	0	1
R28YRS	IN091047	1	1	0	77	0
R28YRS	IN091047	2	2	0	77	1
R28YRS	IN091047	3	17	1	0	0
R28YRS	IN091047	4	12	1	1	2
R28YRS	IN091048	1	1	0	0	0
R28YRS	IN091048	2	2	0	0	1
R28YRS	IN091048	3	6	0	0	1
R28YRS	IN091048	4	10	0	0	1
R28YRS	IN091049	1	1	0	0	1
R28YRS	IN091049	2	2	0	0	1
R28YRS	IN091049	3	10	0	0	1
R28YRS	IN091050	1	1	0	0	1
R28YRS	IN091050	2	2	0	0	1
R28YRS	IN091050	3	3	0	0	1
R28YRS	IN091050	4	10	0	0	1
R28YRS	IN101001	1	1	0	0	1
R28YRS	IN101001	2	2	0	0	1
R28YRS	IN101001	3	10	0	0	1
R28YRS	IN101001	4	12	0	0	1
R28YRS	IN101001	5	17	0	0	1
R28YRS	IN101002	1	1	0	0	1
R28YRS	IN101002	2	2	0	0	1
R28YRS	IN101002	3	10	0	0	1
R28YRS	IN101002	4	12	0	0	1
R28YRS	IN101003	1	1	0	0	1
R28YRS	IN101003	2	2	1	0	1
R28YRS	IN101003	3	12	0	0	1
R28YRS	IN101003	4	17	0	0	1
R28YRS	IN101004	1	1	1	1	1
R28YRS	IN101004	2	2	1	1	1
R28YRS	IN101004	3	10	0	0	1
R28YRS	IN101004	4	11	1	1	1
R28YRS	IN101004	5	12	0	1	1
R28YRS	IN101004	6	17	0	0	1
R28YRS	IN101005	1	1	1	0	1
R28YRS	IN101005	2	2	1	0	1
R28YRS	IN101005	3	12	0	0	1
R28YRS	IN101005	4	17	0	0	1
R28YRS	IN101006	1	1	0	0	1
R28YRS	IN101006	2	2	1	0	1
R28YRS	IN101006	3	10	0	0	1
R28YRS	IN101006	4	12	0	0	1
R28YRS	IN101006	5	17	0	0	1
R28YRS	IN101007	1	1	0	0	1
R28YRS	IN101007	2	2	0	0	1
R28YRS	IN101007	3	12	0	0	1
R28YRS	IN101007	4	17	0	0	1
R28YRS	IN101008	1	1	0	0	1
R28YRS	IN101008	2	2	1	0	1
R28YRS	IN101008	3	10	0	0	1
R28YRS	IN101008	4	12	0	0	1
R28YRS	IN101008	5	17	0	0	1
R28YRS	IN101009	1	5	1	0	1
R28YRS	IN101009	2	1	1	0	1
R28YRS	IN101009	3	2	1	0	1
R28YRS	IN101009	4	12	1	0	1
R28YRS	IN101009	5	17	0	0	1
R28YRS	IN101010	1	1	0	0	1
R28YRS	IN101010	2	2	0	0	1
R28YRS	IN101010	3	12	0	0	1
R28YRS	IN101010	4	10	0	0	1
R28YRS	IN101011	1	1	1	0	1
R28YRS	IN101011	2	2	1	0	1
R28YRS	IN101011	3	12	0	0	1
R28YRS	IN101011	4	17	0	0	1
R28YRS	IN101012	1	1	0	0	1
R28YRS	IN101012	2	2	0	0	1
R28YRS	IN101012	3	5	0	0	1
R28YRS	IN101012	4	12	0	0	1
R28YRS	IN101013	1	1	0	0	1
R28YRS	IN101013	2	2	0	0	1
R28YRS	IN101013	3	12	0	0	1
R28YRS	IN101013	4	17	0	0	1
R28YRS	IN101014	1	1	0	0	1
R28YRS	IN101014	2	12	0	0	1
R28YRS	IN101014	3	17	0	0	1
R28YRS	IN101016	1	1	0	0	1
R28YRS	IN101016	2	2	1	0	1
R28YRS	IN101016	3	12	0	0	1
R28YRS	IN101016	4	17	0	0	1
R28YRS	IN101017	1	1	1	0	1
R28YRS	IN101017	2	2	0	0	1
R28YRS	IN101017	3	12	0	0	1
R28YRS	IN101018	1	1	1	0	2
R28YRS	IN101018	2	2	1	0	1
R28YRS	IN101018	3	12	1	0	1
R28YRS	IN101018	4	17	1	0	1
R28YRS	IN101019	1	1	1	0	1
R28YRS	IN101019	2	12	0	0	1
R28YRS	IN101019	3	17	0	0	1
R28YRS	IN101020	1	1	0	1	1
R28YRS	IN101020	2	2	0	1	1
R28YRS	IN101020	3	10	1	1	1
R28YRS	IN101020	4	12	0	0	1
R28YRS	IN101020	5	17	0	0	1
R28YRS	IN101021	1	1	0	0	1
R28YRS	IN101021	2	2	0	0	1
R28YRS	IN101022	1	1	1	0	1
R28YRS	IN101022	2	2	1	0	1
R28YRS	IN101022	3	12	0	0	1
R28YRS	IN101022	4	17	0	0	1
R28YRS	IN101023	1	1	1	0	0
R28YRS	IN101023	2	2	1	0	1
R28YRS	IN101023	3	17	1	0	1
R28YRS	IN101024	1	1	0	0	1
R28YRS	IN101024	2	2	0	0	1
R28YRS	IN101024	3	4	0	0	1
R28YRS	IN101024	4	12	0	0	1
R28YRS	IN101024	5	10	0	0	1
R28YRS	IN101025	1	1	1	0	1
R28YRS	IN101025	2	2	1	0	1
R28YRS	IN101025	3	10	0	0	1
R28YRS	IN101025	4	12	0	0	1
R28YRS	IN101025	5	17	0	0	1
R28YRS	IN101026	1	1	1	0	1
R28YRS	IN101026	2	2	0	0	1
R28YRS	IN101026	3	12	0	0	1
R28YRS	IN101027	1	1	0	0	1
R28YRS	IN101027	2	9	0	0	1
R28YRS	IN101027	3	12	0	0	1
R28YRS	IN101028	1	1	1	0	1
R28YRS	IN101028	2	2	1	0	1
R28YRS	IN101028	3	10	0	0	1
R28YRS	IN101028	4	12	0	0	1
R28YRS	IN101028	5	17	0	0	1
R28YRS	IN101029	1	1	0	0	1
R28YRS	IN101029	2	1	0	0	1
R28YRS	IN101029	3	12	0	0	1
R28YRS	IN101029	4	17	0	0	1
R28YRS	IN101030	1	1	1	1	1
R28YRS	IN101030	2	17	1	0	1
R28YRS	IN101031	1	1	0	0	1
R28YRS	IN101031	2	1	0	0	1
R28YRS	IN101031	3	23	0	0	1
R28YRS	IN101031	4	12	0	0	1
R28YRS	IN101031	5	10	0	0	1
R28YRS	IN101031	6	5	0	0	1
R28YRS	IN101032	1	1	1	0	1
R28YRS	IN101032	2	21	1	0	1
R28YRS	IN101032	3	5	1	0	1
R28YRS	IN101033	1	1	0	0	1
R28YRS	IN101033	2	2	0	0	1
R28YRS	IN101033	3	12	0	0	1
R28YRS	IN101034	1	1	1	0	0
R28YRS	IN101034	2	10	0	0	0
R28YRS	IN101034	3	21	1	0	0
R28YRS	IN101035	1	1	1	0	1
R28YRS	IN101035	2	9	1	0	1
R28YRS	IN101035	3	17	0	0	1
R28YRS	IN101036	1	1	0	0	1
R28YRS	IN101036	2	12	0	0	1
R28YRS	IN101036	3	17	0	0	1
R28YRS	IN101037	1	1	0	0	1
R28YRS	IN101037	2	2	1	0	1
R28YRS	IN101037	3	10	0	0	1
R28YRS	IN101037	4	12	0	0	1
R28YRS	IN101038	1	1	1	0	1
R28YRS	IN101038	2	2	1	0	1
R28YRS	IN101038	3	10	0	0	1
R28YRS	IN101038	4	12	0	0	1
R28YRS	IN101038	5	17	0	0	1
R28YRS	IN101039	1	14	1	0	1
R28YRS	IN101039	2	12	0	0	1
R28YRS	IN101039	3	5	0	0	1
R28YRS	IN101040	1	1	0	0	1
R28YRS	IN101040	2	2	0	0	1
R28YRS	IN101040	3	12	0	0	1
R28YRS	IN101040	4	17	0	0	1
R28YRS	IN101040	5	5	0	0	1
R28YRS	IN101041	1	1	1	1	1
R28YRS	IN101041	2	2	1	1	1
R28YRS	IN101041	3	10	0	0	1
R28YRS	IN101041	4	12	0	0	1
R28YRS	IN101041	5	17	0	0	1
R28YRS	IN101042	1	1	1	0	1
R28YRS	IN101042	2	2	1	0	1
R28YRS	IN101042	3	10	0	0	1
R28YRS	IN101042	4	12	0	0	1
R28YRS	IN101042	5	17	0	0	1
R28YRS	IN101043	1	10	1	0	1
R28YRS	IN101044	1	1	1	0	1
R28YRS	IN101044	2	18	1	0	1
R28YRS	IN101045	1	1	0	0	1
R28YRS	IN101045	2	2	0	0	1
R28YRS	IN101045	3	12	0	0	1
R28YRS	IN101046	1	18	0	0	1
R28YRS	IN101047	1	1	1	0	1
R28YRS	IN101047	2	17	0	0	1
R28YRS	IN101048	1	1	1	1	1
R28YRS	IN101048	2	21	1	1	1
R28YRS	IN101049	1	1	0	0	1
R28YRS	IN101049	2	2	0	0	1
R28YRS	IN101049	3	12	0	0	1
R28YRS	IN101050	1	10	1	0	1
R28YRS	IN111001	1	1	1	0	0
R28YRS	IN111001	2	2	1	0	0
R28YRS	IN111001	3	10	0	0	1
R28YRS	IN111002	1	1	1	0	1
R28YRS	IN111002	2	2	1	0	1
R28YRS	IN111002	3	10	0	0	1
R28YRS	IN111002	4	12	0	0	1
R28YRS	IN111003	1	1	1	0	2
R28YRS	IN111003	2	2	1	0	2
R28YRS	IN111003	3	12	0	0	1
R28YRS	IN111003	4	10	0	0	1
R28YRS	IN111003	5	17	0	0	1
R28YRS	IN111003	6	6	0	0	1
R28YRS	IN111004	1	1	0	0	1
R28YRS	IN111004	2	2	0	0	1
R28YRS	IN111004	3	10	0	0	1
R28YRS	IN111004	4	12	0	0	1
R28YRS	IN111005	1	1	1	0	2
R28YRS	IN111005	2	2	1	0	1
R28YRS	IN111005	3	10	0	0	1
R28YRS	IN111005	4	12	0	0	1
R28YRS	IN111006	1	1	1	0	0
R28YRS	IN111006	2	2	1	0	0
R28YRS	IN111006	3	10	1	0	1
R28YRS	IN111007	1	1	1	0	2
R28YRS	IN111007	2	2	1	0	2
R28YRS	IN111007	3	6	0	0	1
R28YRS	IN111007	4	7	0	0	1
R28YRS	IN111007	5	10	0	0	1
R28YRS	IN111007	6	12	0	0	1
R28YRS	IN111008	1	1	1	0	2
R28YRS	IN111008	2	2	1	0	2
R28YRS	IN111008	3	10	0	0	1
R28YRS	IN111008	4	11	0	0	1
R28YRS	IN111008	5	12	0	0	1
R28YRS	IN111009	1	1	1	0	0
R28YRS	IN111009	2	2	1	0	2
R28YRS	IN111009	3	10	0	0	1
R28YRS	IN111009	4	5	0	0	2
R28YRS	IN111009	5	17	0	0	1
R28YRS	IN111010	1	1	1	0	0
R28YRS	IN111010	2	2	0	0	2
R28YRS	IN111010	3	10	0	0	1
R28YRS	IN111010	4	12	0	0	1
R28YRS	IN111011	1	1	1	0	1
R28YRS	IN111011	2	2	0	1	1
R28YRS	IN111011	3	5	1	0	1
R28YRS	IN111011	4	10	0	0	1
R28YRS	IN111011	5	12	0	0	1
R28YRS	IN111011	6	20	1	0	1
R28YRS	IN111012	1	1	1	1	0
R28YRS	IN111012	2	2	1	1	0
R28YRS	IN111012	3	10	1	1	1
R28YRS	IN111013	1	1	1	0	1
R28YRS	IN111013	2	2	1	0	1
R28YRS	IN111013	3	4	1	0	1
R28YRS	IN111013	4	5	1	0	1
R28YRS	IN111013	5	10	1	0	1
R28YRS	IN111014	1	1	1	0	1
R28YRS	IN111014	2	2	1	0	1
R28YRS	IN111014	3	6	0	0	1
R28YRS	IN111014	4	10	0	0	1
R28YRS	IN111014	5	12	0	0	1
R28YRS	IN111015	1	1	1	0	1
R28YRS	IN111015	2	2	1	0	1
R28YRS	IN111015	3	10	1	0	1
R28YRS	IN111015	4	12	1	0	1
R28YRS	IN111015	5	17	1	0	1
R28YRS	IN111016	1	1	1	0	1
R28YRS	IN111016	2	5	1	0	1
R28YRS	IN111016	3	10	0	0	1
R28YRS	IN111016	4	17	0	1	1
R28YRS	IN111016	5	2	0	1	1
R28YRS	IN111017	1	1	1	0	1
R28YRS	IN111017	2	2	1	0	1
R28YRS	IN111017	3	10	0	0	1
R28YRS	IN111017	4	12	0	0	1
R28YRS	IN111018	1	1	1	0	0
R28YRS	IN111018	2	2	1	0	0
R28YRS	IN111018	3	10	0	0	1
R28YRS	IN111018	4	18	0	0	1
R28YRS	IN111019	1	1	1	0	0
R28YRS	IN111019	2	2	0	0	1
R28YRS	IN111019	3	5	1	0	0
R28YRS	IN111019	4	12	0	0	0
R28YRS	IN111019	5	10	0	0	0
R28YRS	IN111020	1	14	1	0	0
R28YRS	IN111020	2	10	0	0	1
R28YRS	IN111020	3	17	0	0	1
R28YRS	IN111021	1	5	1	0	0
R28YRS	IN111021	2	6	0	0	0
R28YRS	IN111021	3	14	1	0	0
R28YRS	IN111022	1	1	1	0	1
R28YRS	IN111022	2	2	0	1	1
R28YRS	IN111022	3	5	0	0	1
R28YRS	IN111022	4	12	0	0	1
R28YRS	IN111022	5	10	0	0	1
R28YRS	IN111023	1	1	0	0	1
R28YRS	IN111023	2	2	0	0	1
R28YRS	IN111023	3	10	0	0	1
R28YRS	IN111024	1	14	1	0	1
R28YRS	IN111024	2	12	0	0	1
R28YRS	IN111024	3	10	0	0	1
R28YRS	IN111024	4	6	0	0	1
R28YRS	IN111025	1	5	0	77	1
R28YRS	IN111025	2	6	0	77	1
R28YRS	IN111025	3	10	0	77	1
R28YRS	IN111025	4	12	0	77	1
R28YRS	IN111026	1	1	1	0	2
R28YRS	IN111026	2	2	0	0	2
R28YRS	IN111026	3	10	0	0	1
R28YRS	IN111026	4	17	0	0	1
R28YRS	IN111026	5	6	0	0	1
R28YRS	IN111027	1	5	1	0	1
R28YRS	IN111027	2	10	1	0	1
R28YRS	IN111027	3	12	1	0	1
R28YRS	IN111027	4	17	1	0	1
R28YRS	IN111028	1	1	1	0	0
R28YRS	IN111028	2	2	1	0	1
R28YRS	IN111028	3	10	1	0	1
R28YRS	IN111029	1	1	0	0	1
R28YRS	IN111029	2	2	0	0	1
R28YRS	IN111029	3	10	0	0	1
R28YRS	IN111029	4	11	0	0	1
R28YRS	IN111030	1	1	1	0	1
R28YRS	IN111030	2	1	0	0	1
R28YRS	IN111030	3	10	0	0	1
R28YRS	IN111030	4	17	0	0	1
R28YRS	IN111030	5	18	0	0	1
R28YRS	IN111031	1	1	0	0	1
R28YRS	IN111031	2	2	0	0	1
R28YRS	IN111031	3	10	0	0	1
R28YRS	IN111031	4	11	0	0	1
R28YRS	IN111032	1	1	1	0	1
R28YRS	IN111032	2	2	1	0	1
R28YRS	IN111032	3	10	0	0	1
R28YRS	IN111032	4	17	0	0	1
R28YRS	IN111032	5	5	1	0	1
R28YRS	IN111033	1	1	1	0	1
R28YRS	IN111033	2	2	1	0	1
R28YRS	IN111033	3	5	1	0	1
R28YRS	IN111033	4	10	1	0	1
R28YRS	IN111033	5	12	1	0	1
R28YRS	IN111033	6	17	1	0	1
R28YRS	IN111034	1	1	1	0	0
R28YRS	IN111034	2	2	0	0	0
R28YRS	IN111034	3	10	0	0	1
R28YRS	IN111034	4	12	0	0	1
R28YRS	IN111035	1	1	1	0	1
R28YRS	IN111035	2	2	1	0	1
R28YRS	IN111035	3	12	0	0	1
R28YRS	IN111035	4	17	0	0	1
R28YRS	IN111035	5	10	0	0	1
R28YRS	IN111036	1	1	0	0	1
R28YRS	IN111036	2	2	0	0	1
R28YRS	IN111036	3	10	0	0	1
R28YRS	IN111036	4	12	0	0	1
R28YRS	IN111037	1	1	0	0	1
R28YRS	IN111037	2	2	0	0	1
R28YRS	IN111037	3	10	0	0	1
R28YRS	IN111037	4	12	0	0	1
R28YRS	IN111038	1	1	0	0	2
R28YRS	IN111038	2	2	0	0	2
R28YRS	IN111038	3	6	0	0	2
R28YRS	IN111038	4	10	0	0	2
R28YRS	IN111038	5	17	0	0	2
R28YRS	IN111039	1	1	0	0	2
R28YRS	IN111039	2	2	0	0	2
R28YRS	IN111039	3	12	0	0	1
R28YRS	IN111039	4	10	0	0	1
R28YRS	IN111039	5	17	0	0	1
R28YRS	IN111039	6	6	0	0	1
R28YRS	IN111040	1	1	1	0	1
R28YRS	IN111040	2	2	1	0	1
R28YRS	IN111040	3	5	1	0	1
R28YRS	IN111040	4	10	1	0	1
R28YRS	IN111040	5	12	1	1	1
R28YRS	IN111040	6	17	1	1	1
R28YRS	IN111041	1	1	1	0	1
R28YRS	IN111041	2	2	1	0	1
R28YRS	IN111041	3	3	1	0	1
R28YRS	IN111041	4	5	1	0	1
R28YRS	IN111041	5	10	1	0	1
R28YRS	IN111041	6	12	1	0	1
R28YRS	IN111043	1	1	1	0	1
R28YRS	IN111043	2	2	1	0	1
