FORMNO	CHILDID	PLOTID	LAREA	LOWN	LUSE	TRANS	COLLAT	TRANSID	PLINCOME	PLVALUE	PLCOST	CRPRAIN1	CRPRAIN2	CROPDRY1	CROPDRY2	IRRIGAT	PERIRRIG
R28YRS	IN071002	1	.01	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R28YRS	IN071002	2	.6	1	10	1	1	80	1	2250	0	53	88	88	88	1	0
R28YRS	IN071002	3	1	1	7	1	1	80	1	1500	300	48	88	88	88	0	88
R28YRS	IN071003	1	.01	5	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071003	2	.01	2	1	0	0	88	0	-88	9600	 	 	 	 	 	 
R28YRS	IN071004	1	.02	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R28YRS	IN071005	1	.02	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R28YRS	IN071005	2	1	1	5	1	1	2	1	9000	7000	53	88	88	88	1	0
R28YRS	IN071005	3	.5	1	5	1	1	2	1	4500	3500	53	88	88	88	1	0
R28YRS	IN071005	4	.5	1	5	1	1	2	1	4500	3500	53	88	88	88	1	0
R28YRS	IN071005	5	.5	1	5	1	1	2	1	4500	3500	53	88	88	88	1	0
R28YRS	IN071005	6	.5	1	5	1	1	2	1	4500	3500	53	88	88	88	1	0
R28YRS	IN071005	7	3	4	5	1	0	88	1	25000	21000	 	 	 	 	 	 
R28YRS	IN071006	1	.08	5	1	1	1	6	0	-88	-77	 	 	 	 	 	 
R28YRS	IN071006	2	1.25	1	5	1	1	6	1	5280	4500	53	88	30	88	1	4
R28YRS	IN071006	3	.75	1	5	1	1	6	1	1440	800	53	88	88	88	1	0
R28YRS	IN071006	4	3	4	5	0	0	88	1	7200	11000	53	88	88	88	1	0
R28YRS	IN071006	5	1	4	5	0	0	88	1	2400	3300	53	88	32	88	1	4
R28YRS	IN071006	6	1	4	5	0	0	88	1	2400	3000	53	88	88	88	1	0
R28YRS	IN071006	7	1	4	5	0	0	88	1	2400	4000	53	88	68	88	1	4
R28YRS	IN071007	1	.01	2	1	0	0	88	0	-88	2400	 	 	 	 	 	 
R28YRS	IN071008	1	.03	1	1	1	1	80	0	-88	100000	 	 	 	 	 	 
R28YRS	IN071008	2	.4	1	5	1	1	80	1	3360	1500	53	88	88	88	1	0
R28YRS	IN071008	3	.1	1	5	1	1	80	1	1440	600	53	88	88	88	1	0
R28YRS	IN071009	1	.01	1	1	1	1	1	0	-88	2000	 	 	 	 	 	 
R28YRS	IN071010	1	.03	1	1	1	1	3	0	-88	500	 	 	 	 	 	 
R28YRS	IN071011	1	.03	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R28YRS	IN071011	2	.5	1	5	1	1	80	1	7000	2000	53	88	88	88	0	88
R28YRS	IN071011	3	.4	32	13	0	0	88	1	252000	216000	 	 	 	 	 	 
R28YRS	IN071012	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071012	2	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071012	3	.1	1	5	1	1	0	1	0	3000	53	88	88	88	1	0
R28YRS	IN071012	4	.5	1	5	1	1	0	1	3000	1000	41	88	88	88	1	0
R28YRS	IN071012	5	.39	1	5	1	1	0	1	0	1500	53	88	88	88	1	0
R28YRS	IN071013	1	.02	1	1	1	1	80	0	-88	300	 	 	 	 	 	 
R28YRS	IN071013	2	.2	1	5	1	1	80	1	1500	500	53	88	88	88	0	88
R28YRS	IN071013	3	.3	1	7	1	1	80	1	6000	500	41	88	88	88	0	88
R28YRS	IN071013	4	.2	1	7	1	1	80	1	4000	300	48	88	88	88	0	88
R28YRS	IN071014	1	.04	1	1	1	1	80	0	-88	300	 	 	 	 	 	 
R28YRS	IN071014	2	.2	1	5	1	1	80	1	1500	1000	53	88	88	88	0	88
R28YRS	IN071014	3	.2	1	7	1	1	80	1	512	100	41	88	88	88	0	88
R28YRS	IN071014	4	.1	1	7	1	1	80	1	250	100	48	88	88	88	0	88
R28YRS	IN071015	1	.02	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R28YRS	IN071015	2	.01	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R28YRS	IN071015	3	.02	1	11	1	1	2	0	-88	0	 	 	 	 	 	 
R28YRS	IN071015	4	1	1	5	1	1	2	1	10000	7500	53	88	88	88	1	0
R28YRS	IN071015	5	.5	1	5	1	1	2	1	4000	3750	53	88	88	88	1	0
R28YRS	IN071015	6	.5	1	5	1	1	2	1	4000	3750	53	88	88	88	1	0
R28YRS	IN071016	1	.01	1	1	1	1	1	0	-88	100000	 	 	 	 	 	 
R28YRS	IN071016	2	1	1	5	1	1	1	1	6000	5000	53	88	88	88	1	0
R28YRS	IN071016	3	1	1	5	1	1	1	1	6000	5000	53	88	88	88	1	0
R28YRS	IN071016	4	.5	1	5	1	1	1	1	7000	4000	53	88	88	88	1	0
R28YRS	IN071017	1	.01	1	1	1	1	1	0	-88	3000	 	 	 	 	 	 
R28YRS	IN071017	2	.15	1	5	1	1	1	1	500	300	53	88	88	88	1	0
R28YRS	IN071018	1	.01	1	1	1	1	1	0	-88	1000	 	 	 	 	 	 
R28YRS	IN071018	2	.01	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071018	3	.5	1	5	1	1	1	1	1800	2500	53	88	88	88	1	0
R28YRS	IN071019	1	.01	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R28YRS	IN071019	2	.5	1	5	1	1	80	1	2450	1500	53	88	88	88	1	0
R28YRS	IN071020	1	.04	1	1	1	1	1	0	-88	5000	 	 	 	 	 	 
R28YRS	IN071020	2	1	1	5	1	1	1	1	9000	4000	53	88	88	88	1	4
R28YRS	IN071021	1	.02	1	1	1	1	80	0	-88	300	 	 	 	 	 	 
R28YRS	IN071022	1	.01	5	1	1	1	1	0	-88	88	 	 	 	 	 	 
R28YRS	IN071022	2	.01	1	1	1	1	80	0	-88	8000	 	 	 	 	 	 
R28YRS	IN071022	3	.5	5	5	1	1	1	1	1920	1000	53	88	88	88	1	0
R28YRS	IN071023	1	.03	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R28YRS	IN071024	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071024	2	.01	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R28YRS	IN071025	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071025	2	.2	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN071025	3	1	4	5	1	0	88	1	3825	6000	53	88	88	88	1	0
R28YRS	IN071025	4	1	4	5	1	0	88	1	3825	6000	53	88	88	88	1	0
R28YRS	IN071026	1	.01	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R28YRS	IN071026	2	.3	1	5	1	1	80	1	2880	1500	53	88	88	88	1	0
R28YRS	IN071026	3	1.2	4	5	0	0	88	1	4880	5000	53	88	88	88	1	0
R28YRS	IN071026	4	1	4	5	0	0	88	1	3360	3500	53	88	88	88	1	0
R28YRS	IN071026	5	.4	4	5	0	0	88	1	2450	2500	53	88	88	88	1	0
R28YRS	IN071026	6	.2	4	5	0	0	88	1	960	800	53	88	88	88	1	0
R28YRS	IN071027	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071027	2	1	1	5	1	1	1	1	6340	4000	53	88	60	88	1	0
R28YRS	IN071028	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071029	1	.03	1	1	1	1	2	0	-88	200	 	 	 	 	 	 
R28YRS	IN071029	2	1	1	5	1	1	2	1	3150	6000	53	88	88	88	1	0
R28YRS	IN071030	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071031	1	.01	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R28YRS	IN071031	2	.5	1	5	1	1	2	1	4500	3000	53	88	30	88	1	0
R28YRS	IN071031	3	.5	1	5	1	1	2	1	4800	2500	53	88	88	88	1	0
R28YRS	IN071031	4	.5	1	11	1	1	2	0	-88	0	 	 	 	 	 	 
R28YRS	IN071031	5	.5	1	11	1	1	2	0	-88	0	 	 	 	 	 	 
R28YRS	IN071032	1	.01	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071032	2	.01	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R28YRS	IN071033	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071033	2	2	1	5	1	1	1	1	17000	13000	53	88	88	88	1	0
R28YRS	IN071033	3	1	1	5	1	1	1	1	9000	7000	53	88	88	88	1	0
R28YRS	IN071033	4	.2	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071034	1	.03	1	1	1	1	2	0	-88	400	53	88	30	88	0	88
R28YRS	IN071034	2	1	1	5	1	1	2	1	8480	2700	53	88	30	88	0	88
R28YRS	IN071034	3	.5	1	5	1	1	2	1	4240	1300	 	 	 	 	 	 
R28YRS	IN071035	1	.04	1	1	1	1	80	1	4800	800	53	88	88	88	1	0
R28YRS	IN071035	2	.5	1	5	1	1	80	1	4800	800	53	88	88	88	1	0
R28YRS	IN071035	3	.5	1	5	1	1	80	1	2400	800	53	88	88	88	1	0
R28YRS	IN071035	4	.5	4	5	0	0	88	1	2400	800	53	88	88	88	1	0
R28YRS	IN071035	5	.5	4	5	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN071036	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071036	2	.2	1	5	1	1	1	1	1500	500	53	88	88	88	1	0
R28YRS	IN071037	1	.02	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R28YRS	IN071038	1	.04	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R28YRS	IN071038	2	.7	1	5	1	1	80	1	7680	2500	53	88	88	88	1	0
R28YRS	IN071038	3	.6	1	5	1	1	80	1	6720	1500	53	88	88	88	1	0
R28YRS	IN071039	1	.02	2	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071039	2	1	1	5	1	1	1	1	8000	6000	53	88	88	88	1	0
R28YRS	IN071039	3	.5	1	5	1	1	1	1	5000	3000	53	88	88	88	1	0
R28YRS	IN071040	1	.02	2	1	0	0	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071041	1	.02	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R28YRS	IN071042	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071042	2	.6	1	10	1	1	1	1	3300	1200	 	 	 	 	 	 
R28YRS	IN071043	1	.01	1	1	1	1	3	0	-88	1000	 	 	 	 	 	 
R28YRS	IN071044	1	.01	1	1	1	1	1	0	-88	4000	 	 	 	 	 	 
R28YRS	IN071044	2	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071044	3	3.2	1	5	1	1	1	1	30000	15000	53	88	30	88	1	0
R28YRS	IN071044	4	.73	1	5	1	1	1	1	5000	3000	53	88	60	88	1	0
R28YRS	IN071044	5	1.85	1	5	1	1	1	1	6000	3500	53	88	88	88	1	0
R28YRS	IN071044	6	.5	1	7	1	1	1	1	2000	400	45	88	88	88	0	88
R28YRS	IN071044	7	.2	1	5	1	1	1	1	400	200	60	88	88	88	0	88
R28YRS	IN071045	1	.02	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R28YRS	IN071046	1	.05	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R28YRS	IN071047	1	.01	1	1	1	1	1	0	-88	200	 	 	 	 	 	 
R28YRS	IN071048	1	.03	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R28YRS	IN071048	2	.2	1	5	1	1	80	1	1920	250	53	88	88	88	1	0
R28YRS	IN071048	3	.2	1	5	1	1	80	0	-88	250	53	88	88	88	0	88
R28YRS	IN071048	4	.1	1	5	1	1	80	1	960	100	53	88	88	88	0	88
R28YRS	IN071049	1	.05	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071049	2	.5	1	10	1	1	1	1	1800	500	53	88	88	88	1	0
R28YRS	IN071050	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN071050	2	.2	1	5	1	1	1	1	1500	800	53	88	88	88	1	0
R28YRS	IN081001	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN081002	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN081003	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081004	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN081004	2	.3	1	5	1	1	1	1	2400	1200	88	88	53	88	1	4
R28YRS	IN081005	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN081006	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN081007	1	.03	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R28YRS	IN081008	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081008	2	1	1	5	1	1	1	1	20800	8300	53	88	52	88	1	4
R28YRS	IN081009	1	.05	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN081010	1	.2	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN081011	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN081012	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081012	2	1.5	1	5	1	1	1	1	70500	30500	74	53	52	88	1	2
R28YRS	IN081013	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081014	1	.02	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R28YRS	IN081015	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081016	1	.3	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R28YRS	IN081017	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN081019	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081020	1	.02	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R28YRS	IN081021	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081021	2	1	1	5	1	1	1	1	10000	5000	53	88	88	88	1	1
R28YRS	IN081021	3	2	2	5	0	0	88	1	32000	28000	53	74	88	88	1	1
R28YRS	IN081022	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081023	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081023	2	2	1	5	1	1	1	1	32000	16000	53	88	88	88	1	3
R28YRS	IN081023	3	1	1	5	1	1	1	1	16000	8000	53	88	88	88	1	3
R28YRS	IN081024	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN081025	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN081025	2	1.6	1	5	1	1	1	1	20000	12000	88	88	53	88	1	4
R28YRS	IN081026	1	.03	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R28YRS	IN081027	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081027	2	5	1	5	1	1	1	1	67500	25000	53	88	88	88	1	1
R28YRS	IN081028	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081028	2	1	2	5	0	0	88	1	16000	13000	53	88	88	88	1	0
R28YRS	IN081029	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN081030	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081031	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081031	2	1	1	5	1	1	1	1	15000	8000	53	88	88	88	1	1
R28YRS	IN081032	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN081032	2	1	1	5	1	1	1	1	12000	7000	88	88	53	88	1	1
R28YRS	IN081033	1	.02	1	1	1	1	1	0	-88	88	 	 	 	 	 	 
R28YRS	IN081033	2	2	1	5	1	1	1	0	-88	15000	53	88	88	88	1	4
R28YRS	IN081034	1	.04	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN081034	2	.7	1	5	1	1	2	1	15400	9000	53	88	88	88	1	0
R28YRS	IN081035	1	.05	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081035	2	2	1	1	1	1	1	1	68000	40000	53	88	32	88	1	3
R28YRS	IN081036	1	.03	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R28YRS	IN081037	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081037	2	1	1	5	1	1	1	1	12000	7000	53	88	88	88	1	1
R28YRS	IN081038	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081038	2	4	1	5	1	1	1	1	48000	22000	53	88	88	88	1	1
R28YRS	IN081038	3	3	1	5	1	1	2	1	36000	15000	53	88	88	88	1	1
R28YRS	IN081038	4	4	1	5	1	1	4	1	46000	21000	88	88	53	88	1	1
R28YRS	IN081039	1	.05	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN081039	2	2	1	5	1	1	2	1	25800	13000	53	88	88	88	1	4
R28YRS	IN081040	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN081040	2	3	31	5	0	0	88	1	55800	26000	53	88	88	88	1	0
R28YRS	IN081041	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081041	2	2	1	5	1	1	1	1	20000	14000	53	88	88	88	1	0
R28YRS	IN081042	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081043	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081043	2	1.5	1	5	1	1	1	1	27000	10500	53	88	88	88	1	0
R28YRS	IN081043	3	1	1	5	1	1	1	1	27000	13000	67	88	88	88	1	4
R28YRS	IN081044	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081045	1	.02	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R28YRS	IN081045	2	5	1	9	1	1	1	1	20000	10000	 	 	 	 	 	 
R28YRS	IN081046	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081047	1	.01	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R28YRS	IN081048	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN081049	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN081049	2	3	1	5	1	1	1	1	60000	12000	88	88	53	88	1	4
R28YRS	IN081050	1	.04	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN091001	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091002	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN091002	2	2	1	5	1	1	1	1	9000	6500	53	88	68	88	1	3
R28YRS	IN091003	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091003	2	3	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN091004	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN091004	2	1	1	10	1	1	1	1	4000	2000	88	88	68	88	1	4
R28YRS	IN091005	1	.03	1	1	0	0	88	0	-88	0	 	 	 	 	 	 
R28YRS	IN091005	2	.02	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN091006	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091006	2	.5	1	5	1	1	1	0	-88	1200	53	88	88	88	1	4
R28YRS	IN091007	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN091008	1	.03	1	1	1	1	1	 	 	 	53	88	88	88	1	0
R28YRS	IN091008	2	1	1	5	1	1	1	1	6750	5000	 	 	 	 	 	 
R28YRS	IN091009	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN091010	1	.04	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN091010	2	6	1	5	0	0	88	1	24600	23400	88	88	68	88	1	1
R28YRS	IN091010	3	3	1	5	0	0	88	1	27800	13800	53	88	88	88	1	3
R28YRS	IN091011	1	.05	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN091012	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN091013	1	.03	1	1	1	1	5	 	 	 	 	 	 	 	 	 
R28YRS	IN091013	2	1	1	5	1	1	5	1	16000	10000	53	88	53	88	1	4
R28YRS	IN091013	3	.5	1	11	1	1	5	 	 	 	 	 	 	 	 	 
R28YRS	IN091014	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091015	1	.05	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R28YRS	IN091015	2	2	1	5	1	1	4	1	20000	14000	53	74	88	88	1	4
R28YRS	IN091016	1	.02	1	1	1	1	1	1	8000	10000	53	88	53	88	1	4
R28YRS	IN091016	2	1	1	5	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091017	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN091018	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091019	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091020	1	.04	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN091020	2	.5	1	5	1	1	2	1	4500	2000	88	88	53	88	1	4
R28YRS	IN091020	3	.5	1	11	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN091021	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN091022	1	.03	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN091023	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN091024	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091024	2	7	1	5	1	1	1	1	30000	20000	53	88	88	88	1	4
R28YRS	IN091025	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091026	1	.1	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091026	2	.5	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN091027	1	.03	1	1	1	1	1	1	9100	7000	 	 	 	 	 	 
R28YRS	IN091027	2	1.5	1	5	1	1	1	 	 	 	88	88	68	88	0	88
R28YRS	IN091028	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091029	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN091030	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091030	2	1.5	1	5	1	1	1	1	16500	5600	88	88	68	88	1	4
R28YRS	IN091031	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN091031	2	2	1	5	1	1	2	1	18000	12000	68	88	88	88	1	1
R28YRS	IN091032	1	.03	1	1	1	1	1	 	 	 	68	88	88	88	1	4
R28YRS	IN091032	2	1	1	1	1	1	1	1	10000	6000	 	 	 	 	 	 
R28YRS	IN091033	1	.03	1	1	0	1	80	 	 	 	 	 	 	 	 	 
R28YRS	IN091033	2	2	1	5	0	1	2	1	80000	20000	43	88	88	88	0	88
R28YRS	IN091033	3	2	1	5	0	1	2	1	21000	6000	88	88	68	88	1	1
R28YRS	IN091034	1	.03	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN091035	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091036	1	.02	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN091037	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091039	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091040	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091041	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091041	2	3	1	5	1	1	1	0	-88	17000	53	88	88	88	1	4
R28YRS	IN091042	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091043	1	.02	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN091044	1	.1	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN091044	2	4	1	5	1	1	1	1	25000	15000	53	88	88	88	1	1
R28YRS	IN091045	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091046	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091046	2	1	1	5	1	1	1	1	8400	7000	88	88	53	88	1	4
R28YRS	IN091047	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN091048	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091049	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN091050	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN101001	1	.03	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101002	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101003	1	.03	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101004	1	.03	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101005	1	.03	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101006	1	.06	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN101007	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101008	1	.06	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101009	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN101010	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN101010	2	6	1	9	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN101011	1	.05	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN101012	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101013	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101013	2	2	1	9	1	1	2	0	-88	0	 	 	 	 	 	 
R28YRS	IN101014	1	.04	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN101016	1	.03	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101017	1	.03	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101018	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN101019	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN101020	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN101021	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101022	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101023	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101024	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
