PLACEID	PRANIDR5	AVGPRCAN	MINPRCAN	MAXPRCAN
8452	13	-88	 	 
8452	14	-88	 	 
8453	1	-88	 	 
8453	2	-88	 	 
8453	3	-88	 	 
8453	4	-88	 	 
8453	5	-88	 	 
8453	6	-88	 	 
8453	7	-88	 	 
8453	8	-88	 	 
8453	9	-88	 	 
8453	10	-88	 	 
8453	11	-88	 	 
8453	12	-88	 	 
8453	13	-88	 	 
8453	14	-88	 	 
8454	1	-88	 	 
8454	2	-88	 	 
8454	3	-88	 	 
8454	4	-88	 	 
8454	5	-88	 	 
8454	6	-88	 	 
8454	7	-88	 	 
8454	8	-88	 	 
8454	9	-88	 	 
8454	10	-88	 	 
8454	11	-88	 	 
8454	12	-88	 	 
8454	13	-88	 	 
8454	14	-88	 	 
8455	1	-88	 	 
8455	2	-88	 	 
8455	3	-88	 	 
8455	4	-88	 	 
8455	5	-88	 	 
8455	6	-88	 	 
8455	7	-88	 	 
8455	8	-88	 	 
8455	9	-88	 	 
8455	10	-88	 	 
8455	11	-88	 	 
8455	12	-88	 	 
8455	13	-88	 	 
8455	14	-88	 	 
8456	1	-88	 	 
8456	2	-88	 	 
8456	3	-88	 	 
8456	4	-88	 	 
8456	5	-88	 	 
8456	6	-88	 	 
8456	7	-88	 	 
8456	8	-88	 	 
8456	9	-88	 	 
8456	10	-88	 	 
8456	11	-88	 	 
8456	12	-88	 	 
8456	13	-88	 	 
8456	14	-88	 	 
8457	1	2000	 	 
8457	2	800	 	 
8457	3	2500	 	 
8457	4	500	 	 
8457	5	1500	 	 
8457	6	120	 	 
8457	7	120	 	 
8457	8	120	 	 
8457	9	20	 	 
8457	10	-88	 	 
8457	11	-88	 	 
8457	12	-88	 	 
8457	13	2000	 	 
8457	14	-88	 	 
8458	1	2000	 	 
8458	2	1000	 	 
8458	3	1500	 	 
8458	4	500	 	 
8458	5	1200	 	 
8458	6	200	 	 
8458	7	150	 	 
8458	8	100	 	 
8458	9	30	 	 
8458	10	-88	 	 
8458	11	-88	 	 
8458	12	-88	 	 
8458	13	1000	 	 
8458	14	-88	 	 
8459	1	3500	 	 
8459	2	1500	 	 
8459	3	4000	 	 
8459	4	1000	 	 
8459	5	1500	 	 
8459	6	100	 	 
8459	7	100	 	 
8459	8	300	 	 
8459	9	25	 	 
8459	10	12	 	 
8459	11	15	 	 
8459	12	-88	 	 
8459	13	1500	 	 
8459	14	500	 	 
8460	1	-88	 	 
8460	2	-88	 	 
8460	3	-88	 	 
8460	4	-88	 	 
8460	5	-88	 	 
8460	6	-88	 	 
8460	7	-88	 	 
8460	8	-88	 	 
8460	9	-88	 	 
8460	10	-88	 	 
8460	11	-88	 	 
8460	12	-88	 	 
8460	13	-88	 	 
8460	14	-88	 	 
8461	1	-88	 	 
8461	2	-88	 	 
8461	3	-88	 	 
8461	4	-88	 	 
8461	5	-88	 	 
8461	6	-88	 	 
8461	7	-88	 	 
8461	8	-88	 	 
8461	9	-88	 	 
8461	10	-88	 	 
8461	11	-88	 	 
8461	12	-88	 	 
8461	13	-88	 	 
8461	14	-88	 	 
8462	1	-88	 	 
8462	2	-88	 	 
8462	3	-88	 	 
8462	4	-88	 	 
8462	5	-88	 	 
8462	6	-88	 	 
8462	7	-88	 	 
8462	8	-88	 	 
8462	9	20	 	 
8462	10	-88	 	 
8462	11	-88	 	 
8462	12	-88	 	 
8462	13	-88	 	 
8462	14	-88	 	 
8463	1	-88	 	 
8463	2	-88	 	 
8463	3	-88	 	 
8463	4	-88	 	 
8463	5	-88	 	 
8463	6	-88	 	 
8463	7	-88	 	 
8463	8	-88	 	 
8463	9	-88	 	 
8463	10	-88	 	 
8463	11	-88	 	 
8463	12	-88	 	 
8463	13	-88	 	 
8463	14	-88	 	 
8464	1	-88	 	 
8464	2	-88	 	 
8464	3	-88	 	 
8464	4	-88	 	 
8464	5	-88	 	 
8464	6	-88	 	 
8464	7	-88	 	 
8464	8	-88	 	 
8464	9	-88	 	 
8464	10	-88	 	 
8464	11	-88	 	 
8464	12	-88	 	 
8464	13	-88	 	 
8464	14	-88	 	 
8465	1	-88	 	 
8465	2	-88	 	 
8465	3	-88	 	 
8465	4	-88	 	 
8465	5	-88	 	 
8465	6	-88	 	 
8465	7	-88	 	 
8465	8	-88	 	 
8465	9	-88	 	 
8465	10	-88	 	 
8465	11	-88	 	 
8465	12	-88	 	 
8465	13	-88	 	 
8465	14	-88	 	 
8466	1	-88	 	 
8466	2	-88	 	 
8466	3	-88	 	 
8466	4	-88	 	 
8466	5	-88	 	 
8466	6	-88	 	 
8466	7	-88	 	 
8466	8	-88	 	 
8466	9	-88	 	 
8466	10	-88	 	 
8466	11	-88	 	 
8466	12	-88	 	 
8466	13	-88	 	 
8466	14	-88	 	 
8467	1	-88	 	 
8467	2	1500	 	 
8467	3	1500	 	 
8467	4	-88	 	 
8467	5	3000	 	 
8467	6	-88	 	 
8467	7	-88	 	 
8467	8	1000	 	 
8467	9	40	 	 
8467	10	-88	 	 
8467	11	-88	 	 
8467	12	-88	 	 
8467	13	1500	 	 
8467	14	-88	 	 
8468	1	5000	 	 
8468	2	1200	 	 
8468	3	-88	 	 
8468	4	-88	 	 
8468	5	-88	 	 
8468	6	-88	 	 
8468	7	-88	 	 
8468	8	400	 	 
8468	9	30	 	 
8468	10	-88	 	 
8468	11	25	 	 
8468	12	-88	 	 
8468	13	1500	 	 
8468	14	-88	 	 
8469	1	3000	 	 
8469	2	1500	 	 
8469	3	-88	 	 
8469	4	-88	 	 
8469	5	-88	 	 
8469	6	-88	 	 
8469	7	-88	 	 
8469	8	500	 	 
8469	9	40	 	 
8469	10	-88	 	 
8469	11	30	 	 
8469	12	-88	 	 
8469	13	-88	 	 
8469	14	-88	 	 
8470	1	-88	 	 
8470	2	-88	 	 
8470	3	-88	 	 
8470	4	-88	 	 
8470	5	-88	 	 
8470	6	-88	 	 
8470	7	-88	 	 
8470	8	300	 	 
8470	9	35	 	 
8470	10	-88	 	 
8470	11	-88	 	 
8470	12	-88	 	 
8470	13	-88	 	 
8470	14	-88	 	 
8471	1	2000	 	 
8471	2	1000	 	 
8471	3	3500	 	 
8471	4	-88	 	 
8471	5	2000	 	 
8471	6	-88	 	 
8471	7	-88	 	 
8471	8	300	 	 
8471	9	30	 	 
8471	10	-88	 	 
8471	11	25	 	 
8471	12	-88	 	 
8471	13	3500	 	 
8471	14	-88	 	 
8472	1	2500	 	 
8472	2	800	 	 
8472	3	-88	 	 
8472	4	-88	 	 
8472	5	3000	 	 
8472	6	-88	 	 
8472	7	-88	 	 
8472	8	250	 	 
8472	9	40	 	 
8472	10	-88	 	 
8472	11	30	 	 
8472	12	-88	 	 
8472	13	1000	 	 
8472	14	800	 	 
8473	1	3000	 	 
8473	2	2000	 	 
8473	3	-88	 	 
8473	4	-88	 	 
8473	5	-88	 	 
8473	6	-88	 	 
8473	7	-88	 	 
8473	8	200	 	 
8473	9	50	 	 
8473	10	-88	 	 
8473	11	30	 	 
8473	12	-88	 	 
8473	13	1500	 	 
8473	14	700	 	 
8474	1	-88	 	 
8474	2	-88	 	 
8474	3	-88	 	 
8474	4	-88	 	 
8474	5	-88	 	 
8474	6	-88	 	 
8474	7	-88	 	 
8474	8	-88	 	 
8474	9	35	 	 
8474	10	-88	 	 
8474	11	-88	 	 
8474	12	-88	 	 
8474	13	-88	 	 
8474	14	-88	 	 
8475	1	-88	 	 
8475	2	1200	 	 
8475	3	-88	 	 
8475	4	-88	 	 
8475	5	-88	 	 
8475	6	-88	 	 
8475	7	-88	 	 
8475	8	-88	 	 
8475	9	50	 	 
8475	10	-88	 	 
8475	11	25	 	 
8475	12	-88	 	 
8475	13	1500	 	 
8475	14	-88	 	 
8476	1	2500	 	 
8476	2	1500	 	 
8476	3	-88	 	 
8476	4	1000	 	 
8476	5	2500	 	 
8476	6	-88	 	 
8476	7	-88	 	 
8476	8	300	 	 
8476	9	30	 	 
8476	10	-88	 	 
8476	11	30	 	 
8476	12	-88	 	 
8476	13	1500	 	 
8476	14	-88	 	 
8477	1	1500	 	 
8477	2	800	 	 
8477	3	-88	 	 
8477	4	-88	 	 
8477	5	2000	 	 
8477	6	-88	 	 
8477	7	-88	 	 
8477	8	300	 	 
8477	9	35	 	 
8477	10	-88	 	 
8477	11	20	 	 
8477	12	-88	 	 
8477	13	500	 	 
8477	14	20	 	 
8478	1	1800	 	 
8478	2	1200	 	 
8478	3	2000	 	 
8478	4	-88	 	 
8478	5	1800	 	 
8478	6	-88	 	 
8478	7	-88	 	 
8478	8	200	 	 
8478	9	40	 	 
8478	10	-88	 	 
8478	11	25	 	 
8478	12	-88	 	 
8478	13	2000	 	 
8478	14	-88	 	 
8479	1	2500	 	 
8479	2	800	 	 
8479	3	1800	 	 
8479	4	-88	 	 
8479	5	-77	2000	2500
8479	6	-88	 	 
8479	7	-88	 	 
8479	8	-77	150	200
8479	9	40	 	 
8479	10	-88	 	 
8479	11	20	 	 
8479	12	-88	 	 
8479	13	-77	2000	3000
8479	14	-88	 	 
8480	1	1800	 	 
8480	2	800	 	 
8480	3	-88	 	 
8480	4	-88	 	 
8480	5	-88	 	 
8480	6	-88	 	 
8480	7	-88	 	 
8480	8	300	 	 
8480	9	40	 	 
8480	10	20	 	 
8480	11	25	 	 
8480	12	-88	 	 
8480	13	1400	 	 
8480	14	-88	 	 
8481	1	3500	 	 
8481	2	2000	 	 
8481	3	3000	 	 
8481	4	500	 	 
8481	5	1300	 	 
8481	6	150	 	 
8481	7	150	 	 
8481	8	300	 	 
8481	9	30	 	 
8481	10	-88	 	 
8481	11	20	 	 
8481	12	-88	 	 
8481	13	2000	 	 
8481	14	-88	 	 
8502	1	-88	 	 
8502	2	-88	 	 
8502	3	-88	 	 
8502	4	-88	 	 
8502	5	-88	 	 
8502	6	-88	 	 
8502	7	-88	 	 
8502	8	-88	 	 
8502	9	-88	 	 
8502	10	-88	 	 
8502	11	-88	 	 
8502	12	-88	 	 
8502	13	-88	 	 
8502	14	-88	 	 
8503	1	3000	 	 
8503	2	-88	 	 
8503	3	-88	 	 
8503	4	-88	 	 
8503	5	-88	 	 
8503	6	40	 	 
8503	7	80	 	 
8503	8	-88	 	 
8503	9	25	 	 
8503	10	-88	 	 
8503	11	30	 	 
8503	12	-88	 	 
8503	13	-88	 	 
8503	14	40	 	 
8504	1	-88	 	 
8504	2	-88	 	 
8504	3	-88	 	 
8504	4	300	 	 
8504	5	-88	 	 
8504	6	-88	 	 
8504	7	-88	 	 
8504	8	-88	 	 
8504	9	30	 	 
8504	10	-88	 	 
8504	11	30	 	 
8504	12	-88	 	 
8504	13	-88	 	 
8504	14	-88	 	 
8505	1	1000	 	 
8505	2	800	 	 
8505	3	-88	 	 
8505	4	500	 	 
8505	5	700	 	 
8505	6	200	 	 
8505	7	150	 	 
8505	8	400	 	 
8505	9	15	 	 
8505	10	25	 	 
8505	11	20	 	 
8505	12	-88	 	 
8505	13	1500	 	 
8505	14	-88	 	 
8506	1	-88	 	 
8506	2	-88	 	 
8506	3	-88	 	 
8506	4	-88	 	 
8506	5	-88	 	 
8506	6	-88	 	 
8506	7	-88	 	 
8506	8	-88	 	 
8506	9	-88	 	 
8506	10	-88	 	 
8506	11	-88	 	 
8506	12	-88	 	 
8506	13	-88	 	 
8506	14	-88	 	 
8507	1	-77	-77	-77
8507	2	700	 	 
8507	3	500	 	 
8507	4	300	 	 
8507	5	300	 	 
8507	6	150	 	 
8507	7	100	 	 
8507	8	200	 	 
8507	9	25	 	 
8507	10	20	 	 
8507	11	20	 	 
8507	12	-88	 	 
8507	13	-88	 	 
8507	14	-88	 	 
8508	1	-88	 	 
8508	2	700	 	 
8508	3	1000	 	 
8508	4	600	 	 
8508	5	.879999995231628	 	 
8508	6	170	 	 
8508	7	70	 	 
8508	8	100	 	 
8508	9	30	 	 
8508	10	-88	 	 
8508	11	20	 	 
8508	12	-88	 	 
8508	13	-88	 	 
8508	14	-88	 	 
8509	1	-77	1200	2000
8509	2	800	 	 
8509	3	660	 	 
8509	4	-77	-77	-77
8509	5	-77	-77	-77
8509	6	-77	-77	-77
8509	7	-77	-77	-77
8509	8	200	 	 
8509	9	25	 	 
8509	10	20	 	 
8509	11	20	 	 
8509	12	-88	 	 
8509	13	-88	 	 
8509	14	-88	 	 
8510	1	-77	1200	2000
8510	2	-77	800	1000
8510	3	-77	500	800
8510	4	-77	-77	-77
8510	5	-77	-77	-77
8510	6	-77	-77	-77
8510	7	-77	-77	-77
8510	8	200	 	 
8510	9	25	 	 
8510	10	20	 	 
8510	11	-77	-77	-77
8510	12	-88	 	 
8510	13	-77	-77	-77
8510	14	-88	 	 
8512	1	-88	 	 
8512	2	-88	 	 
8512	3	-88	 	 
8512	4	-88	 	 
8512	5	-88	 	 
8512	6	-88	 	 
8512	7	-88	 	 
8512	8	100	 	 
8512	9	35	 	 
8512	10	50	 	 
8512	11	25	 	 
8512	12	-88	 	 
8512	13	-88	 	 
8512	14	1700	 	 
8513	1	800	 	 
8513	2	400	 	 
8513	3	1000	 	 
8513	4	-88	 	 
8513	5	-88	 	 
8513	6	-88	 	 
8513	7	-88	 	 
8513	8	100	 	 
8513	9	30	 	 
8513	10	30	 	 
8513	11	15	 	 
8513	12	-88	 	 
8513	13	-88	 	 
8513	14	-88	 	 
8514	1	-88	 	 
8514	2	-88	 	 
8514	3	-88	 	 
8514	4	-88	 	 
8514	5	-88	 	 
8514	6	-88	 	 
8514	7	-88	 	 
8514	8	150	 	 
8514	9	-88	 	 
8514	10	-88	 	 
8514	11	-88	 	 
8514	12	-88	 	 
8514	13	-88	 	 
8514	14	-88	 	 
8515	1	-88	 	 
8515	2	-88	 	 
8515	3	-88	 	 
8515	4	-88	 	 
8515	5	-88	 	 
8515	6	-88	 	 
8515	7	-88	 	 
8515	8	-88	 	 
8515	9	-88	 	 
8515	10	-88	 	 
8515	11	35	 	 
8515	12	-88	 	 
8515	13	-88	 	 
8515	14	40	 	 
8516	1	-88	 	 
8516	2	-88	 	 
8516	3	1000	 	 
8516	4	-88	 	 
8516	5	-88	 	 
8516	6	120	 	 
8516	7	80	 	 
8516	8	1000	 	 
8516	9	35	 	 
8516	10	30	 	 
8516	11	30	 	 
8516	12	-88	 	 
8516	13	1200	 	 
8516	14	-88	 	 
8520	1	-88	 	 
8520	2	-88	 	 
8520	3	-88	 	 
8520	4	-88	 	 
8520	5	-88	 	 
8520	6	-88	 	 
8520	7	-88	 	 
8520	8	-88	 	 
8520	9	-88	 	 
8520	10	-88	 	 
8520	11	-88	 	 
8520	12	-88	 	 
8520	13	-88	 	 
8520	14	-88	 	 
8521	1	-88	 	 
8521	2	-88	 	 
8521	3	-88	 	 
8521	4	-88	 	 
8521	5	-88	 	 
8521	6	-88	 	 
8521	7	-88	 	 
8521	8	-88	 	 
8521	9	-88	 	 
8521	10	-88	 	 
8521	11	-88	 	 
8521	12	-88	 	 
8521	13	-88	 	 
8521	14	-88	 	 
8524	1	-88	 	 
8524	2	600	 	 
8524	3	1500	 	 
8524	4	200	 	 
8524	5	-88	 	 
8524	6	250	 	 
8524	7	-88	 	 
8524	8	300	 	 
8524	9	20	 	 
8524	10	15	 	 
8524	11	20	 	 
8524	12	-88	 	 
8524	13	-88	 	 
8524	14	30	 	 
8525	1	-88	 	 
8525	2	-88	 	 
8525	3	-88	 	 
8525	4	-88	 	 
8525	5	-88	 	 
8525	6	-88	 	 
8525	7	-88	 	 
8525	8	-88	 	 
8525	9	-88	 	 
8525	10	-88	 	 
8525	11	-88	 	 
8525	12	-88	 	 
8525	13	-88	 	 
8525	14	-88	 	 
8526	1	-88	 	 
8526	2	-88	 	 
8526	3	-88	 	 
8526	4	-88	 	 
8526	5	-88	 	 
8526	6	-88	 	 
8526	7	-88	 	 
8526	8	-88	 	 
8526	9	-88	 	 
8526	10	-88	 	 
8526	11	-88	 	 
8526	12	-88	 	 
8526	13	-88	 	 
8526	14	-88	 	 
8527	1	-88	 	 
8527	2	-88	 	 
8527	3	-88	 	 
8527	4	-88	 	 
8527	5	-88	 	 
8527	6	-88	 	 
8527	7	-88	 	 
8527	8	-88	 	 
8527	9	-88	 	 
8527	10	-88	 	 
8527	11	-88	 	 
8527	12	-88	 	 
8527	13	-88	 	 
8527	14	-88	 	 
8528	1	-88	 	 
8528	2	-88	 	 
8528	3	-88	 	 
8528	4	-88	 	 
8528	5	-88	 	 
8528	6	-88	 	 
8528	7	-88	 	 
8528	8	-88	 	 
8528	9	-88	 	 
8528	10	-88	 	 
8528	11	-88	 	 
8528	12	-88	 	 
8528	13	-88	 	 
8528	14	-88	 	 
8529	1	-88	 	 
8529	2	1500	 	 
8529	3	-88	 	 
8529	4	-88	 	 
8529	5	-88	 	 
8529	6	-88	 	 
8529	7	-88	 	 
8529	8	500	 	 
8529	9	20	 	 
8529	10	-88	 	 
8529	11	20	 	 
8529	12	-88	 	 
8529	13	4000	 	 
8529	14	-88	 	 
8530	1	-88	 	 
8530	2	-88	 	 
8530	3	-88	 	 
8530	4	-88	 	 
8530	5	-88	 	 
8530	6	-88	 	 
8530	7	-88	 	 
8530	8	-77	150	300
8530	9	-77	15	25
8530	10	-88	 	 
8530	11	-77	15	30
8530	12	-88	 	 
8530	13	-88	 	 
8530	14	-88	 	 
8531	1	-88	 	 
8531	2	-88	 	 
8531	3	-88	 	 
8531	4	-88	 	 
8531	5	-88	 	 
8531	6	-88	 	 
8531	7	-88	 	 
8531	8	350	 	 
8531	9	35	 	 
8531	10	20	 	 
8531	11	20	 	 
8531	12	-88	 	 
8531	13	-88	 	 
8531	14	-88	 	 
8532	1	-88	 	 
8532	2	-88	 	 
8532	3	-88	 	 
8532	4	-88	 	 
8532	5	-88	 	 
8532	6	-88	 	 
8532	7	-88	 	 
8532	8	-88	 	 
8532	9	-88	 	 
8532	10	-88	 	 
8532	11	-88	 	 
8532	12	-88	 	 
8532	13	-88	 	 
8532	14	-88	 	 
8533	1	-88	 	 
8533	2	-88	 	 
8533	3	-88	 	 
8533	4	-88	 	 
8533	5	-88	 	 
8533	6	-88	 	 
8533	7	-88	 	 
8533	8	-88	 	 
8533	9	25	 	 
8533	10	-88	 	 
8533	11	20	 	 
8533	12	-88	 	 
8533	13	-88	 	 
8533	14	-88	 	 
8534	1	-88	 	 
8534	2	-88	 	 
8534	3	-88	 	 
8534	4	-88	 	 
8534	5	-88	 	 
8534	6	-88	 	 
8534	7	-88	 	 
8534	8	-88	 	 
8534	9	-88	 	 
8534	10	-88	 	 
8534	11	-88	 	 
8534	12	-88	 	 
8534	13	-88	 	 
8534	14	-88	 	 
8535	1	-88	 	 
8535	2	-88	 	 
8535	3	-88	 	 
8535	4	-88	 	 
8535	5	-88	 	 
8535	6	-88	 	 
8535	7	-88	 	 
8535	8	-88	 	 
8535	9	-88	 	 
8535	10	-88	 	 
8535	11	-88	 	 
8535	12	-88	 	 
8535	13	-88	 	 
8535	14	-88	 	 
8536	1	2000	 	 
8536	2	1800	 	 
8536	3	-88	 	 
8536	4	300	 	 
8536	5	-88	 	 
8536	6	300	 	 
8536	7	70	 	 
8536	8	300	 	 
8536	9	40	 	 
8536	10	30	 	 
8536	11	20	 	 
8536	12	-88	 	 
8536	13	1500	 	 
8536	14	-88	 	 
8537	1	-88	 	 
8537	2	1000	 	 
8537	3	-88	 	 
8537	4	600	 	 
8537	5	-88	 	 
8537	6	120	 	 
8537	7	100	 	 
8537	8	200	 	 
8537	9	20	 	 
8537	10	20	 	 
8537	11	20	 	 
8537	12	-88	 	 
8537	13	1000	 	 
8537	14	-88	 	 
8538	1	-88	 	 
8538	2	600	 	 
8538	3	-88	 	 
8538	4	-88	 	 
8538	5	-88	 	 
8538	6	-88	 	 
8538	7	-88	 	 
8538	8	480	 	 
8538	9	40	 	 
8538	10	20	 	 
8538	11	25	 	 
8538	12	-88	 	 
8538	13	-88	 	 
8538	14	-88	 	 
8539	1	-88	 	 
8539	2	-88	 	 
8539	3	-88	 	 
8539	4	-88	 	 
8539	5	-88	 	 
8539	6	-88	 	 
8539	7	-88	 	 
8539	8	400	 	 
8539	9	40	 	 
8539	10	18	 	 
8539	11	25	 	 
8539	12	-88	 	 
8539	13	-88	 	 
8539	14	-88	 	 
8540	1	-88	 	 
8540	2	700	 	 
8540	3	-88	 	 
8540	4	-88	 	 
8540	5	-88	 	 
8540	6	120	 	 
8540	7	-88	 	 
8540	8	280	 	 
8540	9	40	 	 
8540	10	25	 	 
8540	11	18	 	 
8540	12	-88	 	 
8540	13	-88	 	 
8540	14	-88	 	 
8541	1	-88	 	 
8541	2	-88	 	 
8541	3	1200	 	 
8541	4	600	 	 
8541	5	-88	 	 
8541	6	-88	 	 
8541	7	-88	 	 
8541	8	600	 	 
8541	9	35	 	 
8541	10	-88	 	 
8541	11	-88	 	 
8541	12	-88	 	 
8541	13	-88	 	 
8541	14	-88	 	 
8542	1	-88	 	 
8542	2	-88	 	 
8542	3	1500	 	 
8542	4	-88	 	 
8542	5	-88	 	 
8542	6	-88	 	 
8542	7	-88	 	 
8542	8	-88	 	 
8542	9	30	 	 
8542	10	-88	 	 
8542	11	-88	 	 
8542	12	-88	 	 
8542	13	-88	 	 
8542	14	-88	 	 
8601	1	-88	 	 
8601	2	-88	 	 
8601	3	-88	 	 
8601	4	-88	 	 
8601	5	-88	 	 
8601	6	-88	 	 
8601	7	-88	 	 
8601	8	-88	 	 
8601	9	-88	 	 
8601	10	-88	 	 
8601	11	-88	 	 
8601	12	-88	 	 
8601	13	-88	 	 
8601	14	-88	 	 
8602	1	7000	 	 
8602	2	1300	 	 
8602	3	3000	 	 
8602	4	100	 	 
8602	5	-88	 	 
8602	6	150	 	 
8602	7	-88	 	 
8602	8	400	 	 
8602	9	30	 	 
8602	10	-88	 	 
8602	11	15	 	 
8602	12	-88	 	 
8602	13	2000	 	 
8602	14	-88	 	 
8604	1	-88	 	 
8604	2	-88	 	 
8604	3	-88	 	 
8604	4	-77	150	300
8604	5	-77	600	900
8604	6	-88	 	 
8604	7	-88	 	 
8604	8	-88	 	 
8604	9	-77	30	50
8604	10	-88	 	 
8604	11	-77	18	20
8604	12	-88	 	 
8604	13	-88	 	 
8604	14	-88	 	 
8606	1	-88	 	 
8606	2	600	 	 
8606	3	800	 	 
8606	4	-88	 	 
8606	5	-88	 	 
8606	6	150	 	 
8606	7	-88	 	 
8606	8	-88	 	 
8606	9	30	 	 
8606	10	20	 	 
8606	11	20	 	 
8606	12	-88	 	 
8606	13	-88	 	 
8606	14	200	 	 
8609	1	-88	 	 
8609	2	-88	 	 
8609	3	-88	 	 
8609	4	-88	 	 
8609	5	-88	 	 
8609	6	-88	 	 
8609	7	-88	 	 
8609	8	-88	 	 
8609	9	25	 	 
8609	10	20	 	 
8609	11	20	 	 
8609	12	-88	 	 
8609	13	-88	 	 
8609	14	-88	 	 
8611	1	-88	 	 
8611	2	-88	 	 
8611	3	-88	 	 
8611	4	-88	 	 
8611	5	-88	 	 
8611	6	-88	 	 
8611	7	-88	 	 
8611	8	-88	 	 
8611	9	-88	 	 
8611	10	-88	 	 
8611	11	-88	 	 
8611	12	-88	 	 
8611	13	-88	 	 
8611	14	-88	 	 
8612	1	-88	 	 
8612	2	-88	 	 
8612	3	-88	 	 
8612	4	-88	 	 
8612	5	-88	 	 
8612	6	-88	 	 
8612	7	-88	 	 
8612	8	-88	 	 
8612	9	-88	 	 
8612	10	-88	 	 
8612	11	-88	 	 
8612	12	-88	 	 
8612	13	-88	 	 
8612	14	-88	 	 
8613	1	-88	 	 
8613	2	-88	 	 
8613	3	-88	 	 
8613	4	-88	 	 
8613	5	-88	 	 
8613	6	-88	 	 
8613	7	-88	 	 
8613	8	500	 	 
8613	9	30	 	 
8613	10	-88	 	 
8613	11	18	 	 
8613	12	-88	 	 
8613	13	-88	 	 
8613	14	-88	 	 
8614	1	-88	 	 
8614	2	-88	 	 
8614	3	-88	 	 
8614	4	-88	 	 
8614	5	-88	 	 
8614	6	-88	 	 
8614	7	-88	 	 
8614	8	-88	 	 
8614	9	-88	 	 
8614	10	-88	 	 
8614	11	-88	 	 
8614	12	-88	 	 
8614	13	-88	 	 
8614	14	-88	 	 
8617	1	2500	 	 
8617	2	2000	 	 
8617	3	-88	 	 
8617	4	300	 	 
8617	5	1000	 	 
8617	6	150	 	 
8617	7	100	 	 
8617	8	700	 	 
8617	9	30	 	 
8617	10	25	 	 
8617	11	18	 	 
8617	12	180	 	 
8617	13	1500	 	 
8617	14	200	 	 
8620	1	-88	 	 
8620	2	-88	 	 
8620	3	-88	 	 
8620	4	-88	 	 
8620	5	-88	 	 
8620	6	-88	 	 
8620	7	-88	 	 
8620	8	-88	 	 
8620	9	-88	 	 
8620	10	-88	 	 
8620	11	-88	 	 
8620	12	-88	 	 
8620	13	-88	 	 
8620	14	-88	 	 
8624	1	-88	 	 
8624	2	-88	 	 
8624	3	-88	 	 
8624	4	-88	 	 
8624	5	-88	 	 
8624	6	-88	 	 
8624	7	-88	 	 
8624	8	-88	 	 
8624	9	-88	 	 
8624	10	-88	 	 
8624	11	-88	 	 
8624	12	-88	 	 
8624	13	-88	 	 
8624	14	-88	 	 
8625	1	-88	 	 
8625	2	-88	 	 
8625	3	-88	 	 
8625	4	-88	 	 
8625	5	-88	 	 
8625	6	-88	 	 
8625	7	-88	 	 
8625	8	-88	 	 
8625	9	-88	 	 
8625	10	-88	 	 
8625	11	-88	 	 
8625	12	-88	 	 
8625	13	-88	 	 
8625	14	-88	 	 
8626	1	-88	 	 
8626	2	-88	 	 
8626	3	-88	 	 
8626	4	-88	 	 
8626	5	-88	 	 
8626	6	-88	 	 
8626	7	-88	 	 
8626	8	-88	 	 
8626	9	-88	 	 
8626	10	-88	 	 
8626	11	-88	 	 
8626	12	-88	 	 
8626	13	-88	 	 
8626	14	-88	 	 
8628	1	-88	 	 
8628	2	-88	 	 
8628	3	-88	 	 
8628	4	-88	 	 
8628	5	-88	 	 
8628	6	-88	 	 
8628	7	-88	 	 
8628	8	-88	 	 
8628	9	-88	 	 
8628	10	-88	 	 
8628	11	-88	 	 
8628	12	-88	 	 
8628	13	-88	 	 
8628	14	-88	 	 
8629	1	-88	 	 
8629	2	-88	 	 
8629	3	-88	 	 
8629	4	-898	 	 
8629	5	-88	 	 
8629	6	-88	 	 
8629	7	-88	 	 
8629	8	600	 	 
8629	9	30	 	 
8629	10	-88	 	 
8629	11	-88	 	 
8629	12	-88	 	 
8629	13	-88	 	 
8629	14	-88	 	 
8630	1	-88	 	 
8630	2	-88	 	 
8630	3	-88	 	 
8630	4	-88	 	 
8630	5	-88	 	 
8630	6	-88	 	 
8630	7	-88	 	 
8630	8	-88	 	 
8630	9	-88	 	 
8630	10	-88	 	 
8630	11	-88	 	 
8630	12	-88	 	 
8630	13	-88	 	 
8630	14	-88	 	 
8632	1	-88	 	 
8632	2	-88	 	 
8632	3	-88	 	 
8632	4	-88	 	 
8632	5	-88	 	 
8632	6	-88	 	 
8632	7	-88	 	 
8632	8	-88	 	 
8632	9	-88	 	 
8632	10	-88	 	 
8632	11	-88	 	 
8632	12	-88	 	 
8632	13	-88	 	 
8632	14	-88	 	 
8634	1	3000	 	 
8634	2	1300	 	 
8634	3	2500	 	 
8634	4	200	 	 
8634	5	700	 	 
8634	6	180	 	 
8634	7	150	 	 
8634	8	400	 	 
8634	9	35	 	 
8634	10	20	 	 
8634	11	15	 	 
8634	12	-88	 	 
8634	13	1500	 	 
8634	14	-88	 	 
8636	1	1200	 	 
8636	2	800	 	 
8636	3	2500	 	 
8636	4	-88	 	 
8636	5	-88	 	 
8636	6	150	 	 
8636	7	-88	 	 
8636	8	300	 	 
8636	9	25	 	 
8636	10	-88	 	 
8636	11	15	 	 
8636	12	-88	 	 
8636	13	2000	 	 
8636	14	-88	 	 
