PLACEID	LCPRIDR5	ITEMPRC1	ITEMVND1	ITEMINF1
8227	44	3	16	5
8227	45	0	16	5
8227	46	37.5	1	5
8227	61	6	1	5
8227	70	3	16	5
8228	1	0	16	2
8228	2	0	16	2
8228	3	0	16	2
8228	4	0	16	2
8228	5	0	16	2
8228	6	0	16	2
8228	7	.800000011920929	9	2
8228	8	.0500000007450581	9	2
8228	9	.200000002980232	9	2
8228	10	.100000001490116	9	2
8228	11	2.20000004768372	1	2
8228	12	3.59999990463257	1	2
8228	13	2.5	1	2
8228	15	1.5	1	2
8228	16	3.70000004768372	1	2
8228	17	3.79999995231628	1	2
8228	18	0	16	2
8228	19	1.20000004768372	1	2
8228	20	12	1	2
8228	21	1.5	1	2
8228	23	.200000002980232	1	2
8228	24	5	1	2
8228	25	1.20000004768372	1	2
8228	27	10	1	2
8228	28	12	1	2
8228	29	6	1	2
8228	30	2	1	2
8228	32	14	1	2
8228	33	6.5	1	2
8228	34	1.20000004768372	1	2
8228	35	2.5	1	2
8228	36	5	1	2
8228	37	1	1	2
8228	38	1	1	2
8228	39	.5	1	2
8228	40	1.5	1	2
8228	41	2	1	2
8228	42	4.5	1	2
8228	43	1.5	1	2
8228	44	3.5	1	2
8228	45	0	16	2
8228	46	37	1	2
8228	61	6	1	2
8228	70	6.5	1	2
8236	1	1.5	1	5
8236	2	40	16	1
8236	3	25	16	1
8236	4	22	16	1
8236	5	30	16	1
8236	6	28	16	1
8236	7	0	16	88
8236	8	.5	16	6
8236	9	.5	16	6
8236	10	0	16	88
8236	11	2	1	5
8236	12	3	1	5
8236	13	3	1	5
8236	15	1.20000004768372	1	5
8236	16	3	1	5
8236	17	2.79999995231628	1	5
8236	18	0	16	88
8236	19	1	1	5
8236	20	18	16	6
8236	21	1	1	5
8236	23	.200000002980232	1	5
8236	24	5	16	5
8236	25	1	16	5
8236	27	8	1	5
8236	28	16	1	5
8236	29	7	1	5
8236	30	2	1	5
8236	32	12	16	5
8236	33	6.5	1	5
8236	34	1	1	5
8236	35	2	1	5
8236	36	5	1	5
8236	37	1	1	5
8236	38	0	16	88
8236	39	.5	1	5
8236	40	1.5	1	5
8236	41	1.5	1	5
8236	42	5	16	6
8236	43	1	1	5
8236	44	3	1	5
8236	45	5	16	6
8236	46	38	1	6
8236	61	5	1	5
8236	70	7	16	5
8237	1	1.5	1	3
8237	2	50	1	3
8237	3	35	1	3
8237	4	35	1	3
8237	5	45	1	3
8237	6	45	1	3
8237	7	1	9	7
8237	8	.5	9	7
8237	9	.5	9	7
8237	10	.25	9	7
8237	11	1.5	1	5
8237	12	3.20000004768372	1	5
8237	13	4	1	5
8237	15	1.20000004768372	1	5
8237	16	3.20000004768372	1	5
8237	17	2.5	1	5
8237	18	0	16	88
8237	19	1	1	5
8237	20	12	1	5
8237	21	1	1	5
8237	23	.300000011920929	1	5
8237	24	5	1	5
8237	25	1.20000004768372	1	5
8237	27	8	1	5
8237	28	10	1	5
8237	29	8	1	5
8237	30	2.20000004768372	1	5
8237	32	10	1	5
8237	33	7	1	5
8237	34	1	1	5
8237	35	3	1	5
8237	36	5	1	5
8237	37	1	1	5
8237	38	1	1	5
8237	39	.5	1	5
8237	40	1.5	1	6
8237	41	1.5	1	6
8237	42	4	1	6
8237	43	2	1	6
8237	44	3	1	6
8237	45	5	1	6
8237	46	40	1	5
8237	61	5	1	5
8237	70	6.5	1	5
8244	1	1.5	16	6
8244	2	50	16	6
8244	3	25	16	6
8244	4	25	16	6
8244	5	35	16	6
8244	6	35	16	6
8244	7	1.5	9	2
8244	8	1.20000004768372	9	2
8244	9	.400000005960464	9	2
8244	10	.5	9	2
8244	11	2	14	3
8244	12	2.59999990463257	14	5
8244	13	2.5	14	5
8244	15	1.20000004768372	14	5
8244	16	3	14	5
8244	17	2.70000004768372	14	5
8244	18	0	16	5
8244	19	1.29999995231628	14	5
8244	20	10	14	5
8244	21	1.20000004768372	14	5
8244	23	.200000002980232	14	5
8244	24	4.80000019073486	14	5
8244	25	1.20000004768372	14	5
8244	27	8	14	4
8244	28	13	14	4
8244	29	6.80000019073486	14	4
8244	30	3.20000004768372	14	5
8244	32	15	14	5
8244	33	5	14	5
8244	34	1	14	5
8244	35	2	14	5
8244	36	4.5	14	5
8244	37	0	16	1
8244	38	1.10000002384186	1	1
8244	39	.5	14	5
8244	40	1	14	3
8244	41	1	14	3
8244	42	2.5	14	3
8244	43	1.39999997615814	14	7
8244	44	2.20000004768372	14	7
8244	45	7	14	7
8244	46	30	14	7
8244	61	5.80000019073486	14	5
8244	70	8	14	5
8245	1	2	15	3
8245	2	45	15	3
8245	3	35	15	3
8245	4	35	15	3
8245	5	40	15	3
8245	6	40	15	3
8245	7	.5	10	2
8245	8	.0299999993294477	10	2
8245	9	.140000000596046	10	2
8245	10	.100000001490116	10	2
8245	11	1.20000004768372	14	4
8245	12	3	14	4
8245	13	4	14	4
8245	15	1	14	4
8245	16	3	14	4
8245	17	3.20000004768372	14	4
8245	18	0	16	4
8245	19	1.20000004768372	14	4
8245	20	2.5	14	4
8245	21	1.20000004768372	14	4
8245	23	.300000011920929	14	4
8245	24	4	14	4
8245	25	1	14	4
8245	27	7.5	14	4
8245	28	10	14	4
8245	29	7	14	4
8245	30	4	14	4
8245	32	10	14	4
8245	33	7	14	4
8245	34	1	14	4
8245	35	2.20000004768372	14	4
8245	36	4.5	14	4
8245	37	1	14	4
8245	38	0	16	4
8245	39	.5	14	4
8245	40	7	14	4
8245	41	1.20000004768372	14	4
8245	42	3	14	4
8245	43	3	14	4
8245	44	2.5	14	4
8245	45	5	1	5
8245	46	32	1	5
8245	61	5	5	4
8245	70	4	14	4
8248	1	0	16	88
8248	2	0	16	88
8248	3	0	16	88
8248	4	0	16	88
8248	5	0	16	88
8248	6	0	16	88
8248	7	0	16	88
8248	8	0	16	88
8248	9	0	16	88
8248	10	0	16	88
8248	11	2	1	2
8248	12	2	1	2
8248	13	3.5	1	2
8248	15	1.60000002384186	1	2
8248	16	3.29999995231628	1	2
8248	17	2.59999990463257	1	2
8248	18	7	1	2
8248	19	1.29999995231628	1	2
8248	20	20	1	2
8248	21	1	1	2
8248	23	.300000011920929	1	2
8248	24	3.79999995231628	1	2
8248	25	1	1	2
8248	27	8.5	1	2
8248	28	12	1	2
8248	29	7	1	2
8248	30	3.5	1	2
8248	32	17	1	2
8248	33	7.5	1	2
8248	34	1	1	2
8248	35	2.20000004768372	1	2
8248	36	4.19999980926514	1	2
8248	37	1	1	2
8248	38	1	1	2
8248	39	.5	1	2
8248	40	1	1	2
8248	41	1	1	2
8248	42	1	1	2
8248	43	1	1	2
8248	44	3	1	2
8248	45	5	1	2
8248	46	32	1	2
8248	61	6	1	2
8248	70	4	1	2
8252	1	1.20000004768372	1	3
8252	2	35	1	3
8252	3	10	1	3
8252	4	12	16	3
8252	5	26	16	3
8252	6	25	16	3
8252	7	.600000023841858	16	3
8252	8	.5	16	3
8252	9	.200000002980232	16	3
8252	10	1	16	3
8252	11	1.5	16	3
8252	12	3	1	3
8252	13	3	1	3
8252	15	1.20000004768372	1	3
8252	16	3	1	3
8252	17	3	1	3
8252	18	5.5	1	3
8252	19	1.20000004768372	1	3
8252	20	2.5	1	3
8252	21	1	1	3
8252	23	.300000011920929	1	3
8252	24	5	1	3
8252	25	1.20000004768372	16	3
8252	27	9	1	3
8252	28	15	1	3
8252	29	7	1	3
8252	30	2.5	1	3
8252	32	10	16	3
8252	33	8	1	3
8252	34	1	1	3
8252	35	2.5	1	3
8252	36	5	1	3
8252	37	1	1	3
8252	38	-77	16	3
8252	39	.5	1	3
8252	40	1.29999995231628	1	3
8252	41	1.29999995231628	1	3
8252	42	-77	16	3
8252	43	2	1	3
8252	44	2	1	3
8252	45	6	1	3
8252	46	34	1	3
8252	61	6	1	3
8252	70	7	1	3
8254	1	1.5	1	5
8254	2	70	14	6
8254	3	40	14	6
8254	4	35	14	6
8254	5	40	14	6
8254	6	40	14	6
8254	7	1	9	7
8254	8	.5	9	7
8254	9	.200000002980232	9	7
8254	10	.400000005960464	9	7
8254	11	.800000011920929	14	8
8254	12	3.20000004768372	14	8
8254	13	0	16	8
8254	15	1	1	5
8254	16	3.5	14	8
8254	17	3	14	8
8254	18	0	16	8
8254	19	1	14	8
8254	20	13	14	8
8254	21	1	14	8
8254	23	.200000002980232	1	5
8254	24	4	14	8
8254	25	1	14	8
8254	27	7	14	8
8254	28	11	14	8
8254	29	8	14	8
8254	30	2.5	14	8
8254	32	12	14	8
8254	33	4.5	14	8
8254	34	1	1	5
8254	35	2	1	5
8254	36	5	1	5
8254	37	1	1	5
8254	38	1	1	5
8254	39	.5	1	5
8254	40	.699999988079071	14	8
8254	41	.800000011920929	14	8
8254	42	4.5	14	8
8254	43	2.5	14	8
8254	44	3	14	8
8254	45	8	14	8
8254	46	35	1	5
8254	61	4.5	14	8
8254	70	8	14	8
8255	1	1.5	1	3
8255	2	58	1	3
8255	3	18	1	3
8255	4	18	3	3
8255	5	40	1	3
8255	6	40	1	3
8255	7	.5	10	4
8255	8	.0299999993294477	10	4
8255	9	.150000005960464	10	4
8255	10	.0799999982118607	10	4
8255	11	1.79999995231628	1	5
8255	12	3	1	5
8255	13	0	16	5
8255	15	1.20000004768372	1	5
8255	16	3.20000004768372	1	5
8255	17	2.90000009536743	1	5
8255	18	0	16	5
8255	19	1	1	5
8255	20	12	1	5
8255	21	1	1	5
8255	23	.200000002980232	1	5
8255	24	5	1	5
8255	25	1.10000002384186	1	5
8255	27	6.5	1	6
8255	28	11	1	8
8255	29	8	1	7
8255	30	2.5	1	5
8255	32	12	1	4
8255	33	6	16	5
8255	34	1.20000004768372	1	5
8255	35	2.5	1	5
8255	36	5	1	5
8255	37	1.10000002384186	1	5
8255	38	1.20000004768372	1	5
8255	39	.5	1	5
8255	40	.800000011920929	1	5
8255	41	.800000011920929	1	5
8255	42	5	1	5
8255	43	2	1	5
8255	44	2	1	5
8255	45	7	14	5
8255	46	35	1	5
8255	61	4.5	1	4
8255	70	7	1	5
8257	1	0	16	4
8257	2	0	16	4
8257	3	0	16	4
8257	4	0	16	4
8257	5	0	16	4
8257	6	0	16	4
8257	7	.5	10	3
8257	8	.0299999993294477	10	3
8257	9	.150000005960464	10	3
8257	10	.0799999982118607	10	3
8257	11	1.5	1	5
8257	12	3.20000004768372	1	5
8257	13	0	16	5
8257	15	1.20000004768372	1	5
8257	16	3.20000004768372	1	5
8257	17	2.90000009536743	1	5
8257	18	0	16	5
8257	19	1	1	5
8257	20	0	16	5
8257	21	1	1	5
8257	23	.200000002980232	1	5
8257	24	5	1	5
8257	25	1.10000002384186	1	5
8257	27	6	17	5
8257	28	11	17	5
8257	29	8	17	5
8257	30	2.5	1	5
8257	32	12	1	5
8257	33	5.80000019073486	1	5
8257	34	1.20000004768372	1	5
8257	35	2.5	1	5
8257	36	5	1	7
8257	37	1.10000002384186	1	5
8257	38	1.10000002384186	1	5
8257	39	.5	1	5
8257	40	.800000011920929	1	5
8257	41	.699999988079071	1	5
8257	42	4.5	1	5
8257	43	2.5	1	5
8257	44	3.5	1	5
8257	45	0	16	5
8257	46	35	1	6
8257	61	4.5	1	5
8257	70	7.5	1	5
8258	1	1.29999995231628	1	3
8258	2	45	1	3
8258	3	30	1	3
8258	4	28	1	3
8258	5	40	1	3
8258	6	45	1	3
8258	7	.5	10	2
8258	8	.0299999993294477	10	2
8258	9	.200000002980232	10	2
8258	10	.0799999982118607	10	2
8258	11	2	1	3
8258	12	3.5	1	3
8258	13	3.59999990463257	1	3
8258	15	1	1	3
8258	16	6	1	3
8258	17	3.59999990463257	1	3
8258	18	0	16	3
8258	19	1.29999995231628	1	3
8258	20	14	1	3
8258	21	1	1	3
8258	23	.200000002980232	1	3
8258	24	4.5	1	3
8258	25	1.20000004768372	1	3
8258	27	9	1	3
8258	28	12	1	3
8258	29	6.5	1	3
8258	30	1.79999995231628	1	3
8258	32	15	1	3
8258	33	6.5	1	3
8258	34	1	1	3
8258	35	2.5	1	3
8258	36	4.5	1	3
8258	37	1	1	3
8258	38	1	1	3
8258	39	.5	1	3
8258	40	1.5	1	3
8258	41	2	1	3
8258	42	2.5	1	3
8258	43	2	1	3
8258	44	3	1	3
8258	45	5	1	3
8258	46	35	1	3
8258	61	6	1	3
8258	70	6	1	3
8259	1	0	16	4
8259	2	0	16	4
8259	3	0	16	4
8259	4	0	16	4
8259	5	0	16	4
8259	6	0	16	4
8259	7	.5	10	3
8259	8	.0299999993294477	10	3
8259	9	.150000005960464	10	3
8259	10	.0799999982118607	10	3
8259	11	2	1	5
8259	12	3	1	5
8259	13	0	16	5
8259	15	1.20000004768372	1	5
8259	16	3.29999995231628	1	5
8259	17	3	1	5
8259	18	0	16	5
8259	19	1.29999995231628	1	5
8259	20	14	1	5
8259	21	1	1	5
8259	23	.300000011920929	1	5
8259	24	5.5	1	5
8259	25	1	1	5
8259	27	8.5	1	5
8259	28	14	1	5
8259	29	8	2	5
8259	30	2.5	1	5
8259	32	0	16	5
8259	33	7.5	1	5
8259	34	1.20000004768372	1	5
8259	35	2.5	1	5
8259	36	5	1	5
8259	37	1.20000004768372	1	5
8259	38	1.20000004768372	1	5
8259	39	.600000023841858	1	5
8259	40	1	1	5
8259	41	2	1	5
8259	42	5	1	5
8259	43	2.5	1	5
8259	44	0	16	5
8259	45	0	16	5
8259	46	38	1	5
8259	61	5.5	1	5
8259	70	5	1	5
8260	1	2	1	2
8260	2	40	17	3
8260	3	25	17	3
8260	4	25	17	3
8260	5	40	17	3
8260	6	25	17	3
8260	7	0	16	3
8260	8	0	16	3
8260	9	0	16	3
8260	10	0	16	3
8260	11	1.79999995231628	1	1
8260	12	2.70000004768372	1	1
8260	13	2.59999990463257	1	1
8260	15	1	1	1
8260	16	3	1	1
8260	17	2.79999995231628	1	1
8260	18	0	16	1
8260	19	1.20000004768372	1	1
8260	20	10	1	1
8260	21	1.79999995231628	1	1
8260	23	.300000011920929	1	1
8260	24	5.5	1	1
8260	25	1	1	1
8260	27	7	1	1
8260	28	12	1	1
8260	29	10	1	1
8260	30	4	1	1
8260	32	15	1	1
8260	33	6.5	1	1
8260	34	1	1	1
8260	35	2	1	1
8260	36	4	1	1
8260	37	1.5	1	1
8260	38	0	16	1
8260	39	.5	1	1
8260	40	1	1	1
8260	41	.5	1	1
8260	42	3.5	1	1
8260	43	1.20000004768372	1	1
8260	44	1	1	1
8260	45	6	1	1
8260	46	38	1	1
8260	61	5.5	1	1
8260	70	6	1	1
8262	1	2	1	2
8262	2	30	16	2
8262	3	25	16	2
8262	4	25	16	2
8262	5	35	16	2
8262	6	30	16	2
8262	7	.800000011920929	9	3
8262	8	.200000002980232	4	3
8262	9	.5	9	3
8262	10	.5	9	3
8262	11	1.5	1	2
8262	12	2.79999995231628	1	2
8262	13	4	1	2
8262	15	1.20000004768372	1	2
8262	16	3	1	2
8262	17	2.5	1	2
8262	18	7	1	2
8262	19	1	1	2
8262	20	4	1	2
8262	21	1.20000004768372	1	2
8262	23	.300000011920929	1	2
8262	24	6	16	2
8262	25	1	1	2
8262	27	9	1	2
8262	28	16	1	2
8262	29	7	1	2
8262	30	2.5	1	2
8262	32	10	16	2
8262	33	8	1	2
8262	34	1.20000004768372	1	2
8262	35	1.79999995231628	1	2
8262	36	4.5	1	2
8262	37	.200000002980232	1	2
8262	38	1	16	2
8262	39	.5	1	2
8262	40	2	1	2
8262	41	2	1	2
8262	42	5	16	2
8262	43	2	1	2
8262	44	2	1	2
8262	45	6	1	2
8262	46	36	1	2
8262	61	5.5	1	2
8262	70	6	1	2
8264	1	1.5	16	3
8264	2	38	16	3
8264	3	18	16	3
8264	4	18	16	3
8264	5	25	16	3
8264	6	25	16	3
8264	7	.5	10	2
8264	8	.300000011920929	10	2
8264	9	2	10	2
8264	10	.899999976158142	10	2
8264	11	2	1	5
8264	12	2.5	1	4
8264	13	3.20000004768372	1	4
8264	15	1	1	5
8264	16	3.59999990463257	1	5
8264	17	2.79999995231628	1	4
8264	18	5.5	1	4
8264	19	1.20000004768372	1	5
8264	20	2	1	5
8264	21	1.29999995231628	1	5
8264	23	.300000011920929	1	4
8264	24	3	1	4
8264	25	1	1	4
8264	27	7.59999990463257	16	1
8264	28	9	16	1
8264	29	3.5	16	1
8264	30	3.5	1	5
8264	32	14	16	5
8264	33	8	1	5
8264	34	1.5	1	5
8264	35	2	1	5
8264	36	5	1	5
8264	37	1	1	4
8264	38	0	16	88
8264	39	.5	1	4
8264	40	2	1	5
8264	41	1.5	1	5
8264	42	2.5	16	1
8264	43	1.5	1	5
8264	44	2	16	1
8264	45	6	16	1
8264	46	32	1	4
8264	61	4.80000019073486	16	5
8264	70	5.5	1	4
8267	1	1.20000004768372	16	5
8267	2	25	16	5
8267	3	25	16	5
8267	4	25	16	5
8267	5	30	16	5
8267	6	30	16	5
8267	7	.5	10	2
8267	8	.0299999993294477	10	2
8267	9	.150000005960464	10	2
8267	10	.300000011920929	10	2
8267	11	1.60000002384186	1	4
8267	12	3	1	4
8267	13	4.5	1	4
8267	15	1	1	4
8267	16	3.20000004768372	1	4
8267	17	2.59999990463257	1	4
8267	18	0	16	88
8267	19	1	1	4
8267	20	12	1	4
8267	21	1	1	4
8267	23	.200000002980232	1	4
8267	24	5	1	4
8267	25	1	1	4
8267	27	7.5	1	4
8267	28	12	1	4
8267	29	6	1	4
8267	30	2	1	4
8267	32	12	1	4
8267	33	6.5	1	4
8267	34	1	1	4
8267	35	2	1	4
8267	36	4.5	1	4
8267	37	1	1	4
8267	38	1	1	4
8267	39	.5	1	4
8267	40	1.5	1	4
8267	41	1.5	1	4
8267	42	3.5	1	4
8267	43	1.5	1	4
8267	44	2	1	4
8267	45	6	1	4
8267	46	37.5	1	4
8267	61	5	1	4
8267	70	7	1	4
8269	1	1.5	17	3
8269	2	38	17	3
8269	3	16	17	3
8269	4	18	17	3
8269	5	25	17	3
8269	6	24	17	3
8269	7	.5	17	3
8269	8	.0500000007450581	17	3
8269	9	.200000002980232	17	3
8269	10	0	16	88
8269	11	1.5	14	3
8269	12	2.5	1	1
8269	13	3	1	1
8269	15	1.20000004768372	1	1
8269	16	3	1	1
8269	17	2.70000004768372	1	1
8269	18	0	16	88
8269	19	1.20000004768372	1	1
8269	20	16	1	1
8269	21	1	1	1
8269	23	.300000011920929	1	2
8269	24	5	16	1
8269	25	1	1	1
8269	27	7.80000019073486	1	1
8269	28	14	14	3
8269	29	7	14	3
8269	30	1.79999995231628	1	1
8269	32	10	1	1
8269	33	5	1	1
8269	34	1	1	1
8269	35	2	1	1
8269	36	4	1	1
8269	37	1	1	1
8269	38	1	1	1
8269	39	1.5	14	3
8269	40	1.5	14	3
8269	41	1.5	14	3
8269	42	4	14	3
8269	43	1.5	14	3
8269	44	4.5	14	3
8269	45	6	14	3
8269	46	33	1	1
8269	61	5.5	1	1
8269	70	7	1	1
8273	1	1.5	1	5
8273	2	40	16	3
8273	3	20	16	3
8273	4	20	16	3
8273	5	30	16	3
8273	6	32	16	3
8273	7	.800000011920929	9	6
8273	8	.100000001490116	9	6
8273	9	.300000011920929	9	6
8273	10	.300000011920929	9	6
8273	11	2.5	1	5
8273	12	2.5	1	5
8273	13	3.20000004768372	1	5
8273	15	1.20000004768372	1	5
8273	16	3.20000004768372	1	5
8273	17	2.59999990463257	1	5
8273	18	0	16	88
8273	19	1.20000004768372	1	5
8273	20	16	1	5
8273	21	1	1	5
8273	23	.300000011920929	1	5
8273	24	5	16	5
8273	25	1	1	5
8273	27	8	1	5
8273	28	12	1	5
8273	29	6	1	5
8273	30	2	1	5
8273	32	12	16	5
8273	33	5.5	1	5
8273	34	1	1	5
8273	35	2	1	5
8273	36	4.5	1	5
8273	37	1	1	5
8273	38	1	1	5
8273	39	.5	1	5
8273	40	1	1	5
8273	41	1.5	1	5
8273	42	2.5	1	5
8273	43	1.5	1	5
8273	44	2.5	1	5
8273	45	5	1	5
8273	46	35	1	5
8273	61	5	1	5
8273	70	6.5	1	5
8274	1	1.5	1	3
8274	2	40	16	3
8274	3	20	16	3
8274	4	20	16	3
8274	5	35	16	3
8274	6	35	16	3
8274	7	1	16	4
8274	8	.100000001490116	16	4
8274	9	.25	16	4
8274	10	.150000005960464	16	4
8274	11	2.5	1	3
8274	12	2.5	1	3
8274	13	3.20000004768372	1	3
8274	15	1	1	3
8274	16	3	1	3
8274	17	2.5	1	3
8274	18	0	16	3
8274	19	1.20000004768372	1	3
8274	20	10	1	3
8274	21	1.20000004768372	1	3
8274	23	.300000011920929	1	3
8274	24	6	1	3
8274	25	1	1	3
8274	27	6	1	3
8274	28	10	1	3
8274	29	6	1	3
8274	30	3.5	1	3
8274	32	15	1	3
8274	33	6	1	3
8274	34	1	1	3
8274	35	2	1	3
8274	36	4	1	3
8274	37	0	16	3
8274	38	1	1	3
8274	39	.300000011920929	1	3
8274	40	1	1	3
8274	41	1.5	1	3
8274	42	2	1	3
8274	43	1.20000004768372	1	3
8274	44	2	1	3
8274	45	5	16	3
8274	46	35	1	3
8274	61	4.5	1	3
8274	70	7.5	1	3
8277	1	2	1	1
8277	2	4	16	1
8277	3	25	16	1
8277	4	25	16	1
8277	5	30	16	1
8277	6	30	16	1
8277	7	.899999976158142	16	1
8277	8	.5	1	1
8277	9	.25	1	1
8277	10	.100000001490116	1	1
8277	11	3	1	1
8277	12	2.5	1	1
8277	13	5	1	1
8277	15	.800000011920929	1	1
8277	16	3.5	1	1
8277	17	2.5	1	1
8277	18	0	16	1
8277	19	1.20000004768372	1	1
8277	20	8	1	2
8277	21	1	1	1
8277	23	.300000011920929	1	1
8277	24	2	1	1
8277	25	1	1	1
8277	27	9	1	1
8277	28	10	1	1
8277	29	5	1	1
8277	30	3	1	1
8277	32	11	1	1
8277	33	6	1	1
8277	34	1.20000004768372	1	1
8277	35	2	1	1
8277	36	4	1	2
8277	37	0	16	1
8277	38	1	1	1
8277	39	.300000011920929	1	1
8277	40	1.5	1	1
8277	41	2	1	1
8277	42	3	1	1
8277	43	1.5	1	1
8277	44	2.5	1	1
8277	45	5	16	1
8277	46	38	16	1
8277	61	5.5	1	1
8277	70	7.19999980926514	1	1
8278	1	1	14	5
8278	2	25	14	5
8278	3	15	14	5
8278	4	15	14	5
8278	5	25	14	5
8278	6	25	14	5
8278	7	.5	10	3
8278	8	.300000011920929	10	3
8278	9	.119999997317791	10	3
8278	10	.600000023841858	10	3
8278	11	1	1	4
8278	12	3	1	4
8278	13	5	1	4
8278	15	1.20000004768372	1	4
8278	16	3	1	4
8278	17	3	1	4
8278	18	0	16	4
8278	19	1	1	4
8278	20	5	1	4
8278	21	1.5	1	4
8278	23	.5	1	4
8278	24	5	1	4
8278	25	1	1	4
8278	27	8	1	4
8278	28	12	1	4
8278	29	10	1	4
8278	30	5	1	4
8278	32	12	1	4
8278	33	7	1	4
8278	34	1.5	1	4
8278	35	2.5	1	4
8278	36	4.5	1	4
8278	37	1	1	4
8278	38	1.5	1	4
8278	39	.5	1	4
8278	40	1.5	1	4
8278	41	1.5	1	4
8278	42	4	1	4
8278	43	3	1	4
8278	44	3	1	4
8278	45	6	1	4
8278	46	35	1	4
8278	61	5	1	4
8278	70	5	1	4
8279	1	1.5	15	5
8279	2	45	15	5
8279	3	35	8	5
8279	4	35	8	5
8279	5	45	8	5
8279	6	65	8	5
8279	7	.769999980926514	10	3
8279	8	.400000005960464	10	3
8279	9	.400000005960464	10	3
8279	10	.5	10	3
8279	11	2	17	5
8279	12	2.70000004768372	17	5
8279	13	2.5	17	5
8279	15	1	17	5
8279	16	3.20000004768372	17	5
8279	17	3	17	5
8279	18	0	16	5
8279	19	1	17	5
8279	20	20	17	5
8279	21	1	17	5
8279	23	.300000011920929	17	5
8279	24	5	17	5
8279	25	1	17	5
8279	27	8	17	5
8279	28	10	17	5
8279	29	7	17	5
8279	30	2.5	17	5
8279	32	20	17	5
8279	33	6	17	5
8279	34	1	17	5
8279	35	2	17	5
8279	36	5	17	5
8279	37	0	16	5
8279	38	1	17	5
8279	39	.5	17	5
8279	40	1	17	5
8279	41	1	17	5
8279	42	4	17	5
8279	43	2.5	17	5
8279	44	4	17	5
8279	45	0	16	5
8279	46	33	17	5
8279	61	6	17	5
8279	70	6	17	5
8281	1	1	1	4
8281	2	50	1	4
8281	3	25	1	4
8281	4	25	1	4
8281	5	40	1	4
8281	6	40	1	4
8281	7	1	1	4
8281	8	.5	1	4
8281	9	.5	1	4
8281	10	.5	1	4
8281	11	1.79999995231628	1	4
8281	12	2.79999995231628	1	4
8281	13	2.79999995231628	1	4
8281	15	1.5	1	4
8281	16	3.20000004768372	1	4
8281	17	3	1	4
8281	18	0	16	4
8281	19	1.29999995231628	1	4
8281	20	12	1	4
8281	21	1.79999995231628	1	4
8281	23	.300000011920929	1	4
8281	24	7	1	4
8281	25	1.5	1	4
8281	27	7.5	1	4
8281	28	5	1	4
8281	29	7	1	4
8281	30	2.70000004768372	1	4
8281	32	15	1	4
8281	33	6.19999980926514	1	4
8281	34	1.20000004768372	1	4
8281	35	2	1	4
8281	36	4	1	4
8281	37	0	1	4
8281	38	1	1	4
8281	39	.5	1	4
8281	40	2	1	4
8281	41	1.79999995231628	1	4
8281	42	0	16	4
8281	43	1.79999995231628	1	4
8281	44	4	1	4
8281	45	0	16	4
8281	46	33.5	1	4
8281	61	6	1	4
8281	70	7	1	4
8285	1	.800000011920929	14	2
8285	2	30	14	2
8285	3	0	16	88
8285	4	0	16	88
8285	5	0	14	88
8285	6	0	16	88
8285	7	1.20000004768372	9	3
8285	8	1	9	3
8285	9	1.20000004768372	9	3
8285	10	2	9	3
8285	11	1.39999997615814	14	2
8285	12	2.40000009536743	14	2
8285	13	2.79999995231628	14	2
8285	15	1.20000004768372	14	2
8285	16	3	14	2
8285	17	2.59999990463257	14	2
8285	18	0	16	88
8285	19	1.20000004768372	14	2
8285	20	10	1	4
8285	21	1.20000004768372	14	2
8285	23	.300000011920929	1	4
8285	24	3.79999995231628	14	2
8285	25	.800000011920929	14	2
8285	27	7.80000019073486	14	2
8285	28	14	14	2
8285	29	6.5	14	2
8285	30	3	14	2
8285	32	12	14	2
8285	33	6.19999980926514	14	2
8285	34	1	1	4
8285	35	1.20000004768372	1	4
8285	36	4	1	4
8285	37	0	16	88
8285	38	1	1	4
8285	39	.5	14	4
8285	40	1.5	14	2
8285	41	1.20000004768372	14	2
8285	42	3	14	2
8285	43	3	14	2
8285	44	3	14	2
8285	45	6.5	14	2
8285	46	32	1	4
8285	61	6	14	2
8285	70	6	14	2
8286	1	2.5	17	5
8286	2	25	17	5
8286	3	20	17	5
8286	4	20	17	5
8286	5	23	17	5
8286	6	25	17	5
8286	7	.300000011920929	10	6
8286	8	.150000005960464	10	6
8286	9	.100000001490116	10	6
8286	10	.200000002980232	10	6
8286	11	1.20000004768372	14	2
8286	12	2.5	14	1
8286	13	3	14	1
8286	15	1	14	1
8286	16	3	14	1
8286	17	2.59999990463257	14	1
8286	18	6	14	1
8286	19	1.20000004768372	14	1
8286	20	15	14	1
8286	21	1.29999995231628	14	1
8286	23	1	14	1
8286	24	6	14	1
8286	25	.600000023841858	14	1
8286	27	7	17	4
8286	28	14	17	4
8286	29	7	17	4
8286	30	3.5	14	4
8286	32	13	14	1
8286	33	7	14	1
8286	34	1.5	14	1
8286	35	2.5	14	1
8286	36	5	14	1
8286	37	1.60000002384186	17	4
8286	38	1.60000002384186	17	4
8286	39	.5	14	1
8286	40	1.5	14	2
8286	41	1.20000004768372	14	2
8286	42	4	14	2
8286	43	2.5	14	2
8286	44	4	14	2
8286	45	7	14	2
8286	46	32	17	4
8286	61	5.80000019073486	14	1
8286	70	7.5	14	1
8287	1	5	17	1
8287	2	84	17	1
8287	3	22	17	1
8287	4	45	17	1
