PLACEID	PLCCODE	PROVID	DEPARTID	CLUSTID	STRTDINT	POPSIZE	HOUSING	ILLOCCUP	OTHRES	AGRIC	LIVEST	FISHING	MINING	INDUST	HANDICR	RETAIL	OTHUSE	CITY	POPCITY	TIMECAP	TRANS1	TRANS2	TRANS3	PVEDN	EARTHN	UNPAVEDN	TRACKSN	RIVERN	OTTRANN	MAINRTE	NTRLDIST	GLSSMILK	COMMKITC2	FOODWORK	COMPFEED	OTHFOOD1	OTHFOOD2	OTHFOOD3	CUNAMAS	WAWAWASI	PRONOEI	SCHBKFST	SCHCLTH	SCHLTEXT	LITRCY	PROMLIBR	ALTBSCED	LAPTOPCH	EDUCTN1	EDUCTN2	EDUCTN3	HLTHINSR	CREDCTRL	TUBCNTRL	MALARIA	HIVSIDA	MENTLHTH	CNTRLSTD	HLTHOTH1	HLTHOTH2	HLTHOTH3	RPRSCHL	RPRHLTH	RPRWTR	RPRSWR	RPRPIT	RPRBRDG	RPRAND	REFOREST	IRRGTN	INFROTH1	INFROTH2	INFROTH3	AGRITECH	ANIMAL	AGRINPUT	TITLING	TECHNCAL	MICROCRD	LABORENR	RECYCPRG	JUNTOPRG	PENSIONS65	FONCODES	PROJOVEN	OTHOTHR1	OTHOTHR2	OTHOTHR3	PRICCROP	MINCROP	MAXCROP
8186	PE81MC86	12	2	81	02/10/2016	50	5	4	5	1	2	5	5	5	5	5	5	1	750	35	1	6	88	0	0	1	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4.5	 	 
8187	PE81MC87	1	7	81	17/07/2016	2400	1	5	5	5	5	5	5	5	3	2	5	1	1200000	30	7	88	 	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8188	PE81MC88	1	13	81	03/09/2016	25000	1	2	5	5	5	5	5	5	5	3	5	1	70000	5	7	88	 	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8189	PE81MC89	1	13	81	09/09/2016	55000	1	5	5	4	5	5	5	4	3	2	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	10	 	 
8193	PE81MC93	1	14	81	08/10/2016	612	1	5	5	5	5	5	5	5	5	2	5	1	24200	-88	88	 	 	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8195	PE81MC95	1	15	81	23/07/2016	40000	1	5	5	5	5	5	5	5	5	2	5	1	-77	15	1	88	 	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8196	PE81MC96	1	15	81	08/07/2016	1450	1	5	5	5	5	5	5	5	3	2	5	1	170000	15	5	7	8	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8197	PE81MC97	1	15	81	15/07/16	2400	1	5	5	5	5	5	5	5	5	2	5	1	67000	8	5	7	8	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8198	PE81MC98	2	16	81	24/11/2016	2000	5	5	2	1	3	4	5	5	5	4	5	0	 	-88	88	 	 	0	0	0	0	1	0	5	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	2.5	 	 
8199	PE81MC99	1	20	81	04/10/2016	480	1	5	5	5	5	5	5	5	5	2	5	1	-77	15	6	88	 	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8202	PE82MC02	1	24	82	16/08/2016	4000	2	5	5	1	4	5	5	4	5	3	5	1	23000	5	6	88	 	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	5	 	 
8203	PE82MC03	8	5	82	11/10/2016	3000	1	5	5	4	2	5	5	5	5	3	5	1	3000	-88	7	88	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	2	 	 
8204	PE82MC04	3	1	82	04/11/2016	600	5	5	3	1	2	5	5	5	5	4	5	1	-77	30	6	88	 	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	2	 	 
8205	PE82MC05	1	1	82	26/10/2016	2000	5	5	3	1	2	5	5	5	4	4	5	0	 	-88	88	 	 	0	1	1	1	0	0	2	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	3	 	 
8207	PE82MC07	6	1	82	22/10/2016	2500	5	5	3	1	4	5	5	5	5	3	5	0	 	-88	88	 	 	0	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	3	 	 
8209	PE82MC09	6	1	82	22/10/2016	480	5	5	3	1	2	4	5	5	5	4	5	1	1500	20	6	88	 	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	 	 
8212	PE82MC12	7	1	82	13/10/2016	400	1	5	5	5	5	5	5	5	3	2	5	1	30000	10	5	88	 	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	-88	 	 
8215	PE82MC15	6	2	82	16/10/2016	5000	1	5	5	2	3	5	5	5	5	4	5	0	 	-88	88	 	 	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	-88	 	 
8216	PE82MC16	18	2	82	16/10/2016	4500	5	1	5	5	5	5	5	5	5	2	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	-88	 	 
8219	PE82MC19	1	2	82	15/10/2016	480	1	5	5	5	5	5	5	5	5	2	5	1	-77	20	7	6	88	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8220	PE82MC20	12	2	82	23/09/2016	1800	1	1	5	1	2	5	5	5	5	3	5	1	1800	75	6	7	88	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	6	 	 
8223	PE82MC23	1	4	82	14/09/2016	100	1	5	5	5	5	5	5	5	5	5	5	1	120000	-88	88	 	 	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8226	PE82MC26	2	4	82	01/09/2016	400	5	1	5	5	5	5	5	5	5	4	5	1	11000	10	1	88	 	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8227	PE82MC27	2	4	82	31/08/2016	180	5	2	5	5	5	5	5	5	5	2	5	1	11000	10	1	88	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8228	PE82MC28	3	4	82	25/09/2016	600	1	5	5	2	5	5	5	5	5	5	5	1	-77	15	6	88	 	0	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	-88	 	 
8236	PE82MC36	1	6	82	20/08/2016	300	1	5	5	2	3	5	4	5	4	4	5	1	-77	20	7	88	 	1	1	1	1	0	0	2	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	 	 
8237	PE82MC37	4	6	82	21/08/2016	6000	1	5	5	3	4	5	5	5	4	2	5	1	6000	-88	88	 	 	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1.5	 	 
8244	PE82MC44	1	7	82	20/07/2016	60000	1	5	5	5	5	5	5	5	3	2	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-88	 	 
8245	PE82MC45	6	8	82	22/08/2016	2000	4	5	5	2	3	5	5	5	4	1	5	1	60000	15	7	88	 	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	2	 	 
8248	PE82MC48	3	10	82	31/10/2016	1500	5	1	5	2	4	5	5	5	5	5	5	1	-77	10	1	5	88	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	 	 
8252	PE82MC52	6	10	82	05/11/2016	1500	1	4	5	3	4	4	5	5	5	2	5	1	65000	13	1	88	 	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	 	 
8254	PE82MC54	1	11	82	24/09/2016	2400	1	5	5	5	5	5	5	5	5	2	5	1	130000	-88	88	 	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8255	PE82MC55	1	11	82	24/09/29016	70000	1	3	5	2	5	5	5	4	4	4	5	1	130000	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	 	 
8257	PE82MC57	1	11	82	23/09/2016	1000	5	1	5	5	5	5	5	5	5	4	5	1	30000	15	6	88	 	0	1	0	0	0	0	2	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8258	PE82MC58	3	11	82	27/09/2016	250	5	5	5	5	5	5	5	5	5	2	5	1	-77	5	1	88	 	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8259	PE82MC59	3	11	82	27/09/2016	350	5	1	5	5	5	5	5	5	5	5	5	1	58000	-88	88	 	 	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8260	PE82MC60	3	11	82	27/09/2016	700	5	1	5	2	5	5	5	5	4	4	5	1	50000	-88	88	 	 	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8262	PE82MC62	3	12	82	27/11/2016	1600	3	2	5	4	4	5	5	5	4	1	5	1	20000	30	6	88	 	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	 	 
8264	PE82MC64	1	12	82	27/11/2016	9256	1	2	5	5	5	5	5	5	5	3	5	1	52000	8	7	88	 	1	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8267	PE82MC67	1	13	82	07/09/2016	150000	1	5	5	5	5	5	5	5	3	2	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8269	PE82MC69	1	13	82	30/08/2016	5000	1	2	5	5	5	5	5	5	4	3	5	1	70000	30	7	88	 	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8273	PE82MC73	12	13	82	04/09/2016	7200	1	5	5	5	5	5	5	5	5	2	5	1	30000	10	6	88	 	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	-88	 	 
8274	PE82MC74	1	14	82	09/10/2016	1500	1	5	5	5	5	5	5	5	3	2	5	1	-77	30	5	88	 	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	-88	 	 
8277	PE82MC77	3	14	82	08/10/2016	2000	1	5	5	4	3	5	5	5	5	2	5	1	-77	10	5	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2.5	 	 
8278	PE82MC78	2	15	82	21/07/2016	25000	1	4	5	3	5	5	5	5	5	2	5	1	50000	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	2	 	 
8279	PE82MC79	5	15	82	20/07/2016	70	5	1	5	5	5	5	5	5	5	5	5	1	-77	3	7	88	 	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8281	PE82MC81	5	15	82	20/07/2016	300	5	1	5	1	4	5	5	5	5	4	5	1	-77	5	1	88	 	0	0	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	 	 
8285	PE82MC85	1	15	82	06/07/2016	3000	1	2	5	5	5	5	5	5	5	3	5	1	775000	10	5	7	88	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8286	PE82MC86	1	15	82	11/07/2016	-77	1	5	5	5	5	5	5	5	5	2	5	1	-77	10	7	6	88	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8287	PE82MC87	1	15	82	16/07/2016	500	1	5	5	5	5	5	5	5	5	4	5	1	-77	50	7	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8290	PE82MC90	1	15	82	22/07/2016	17636	5	5	1	5	5	5	5	5	3	2	5	1	486977	90	7	88	 	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8293	PE82MC93	1	15	82	12/07/2016	5000	1	5	5	5	5	5	5	5	3	2	5	1	600000	5	7	88	 	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8297	PE82MC97	1	15	82	22/07/2016	70000	1	5	5	5	5	5	5	3	4	2	4	1	70000	5	1	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	-88	 	 
8302	PE83MC02	1	15	83	26/07/2016	2000	1	2	5	5	5	5	5	5	5	3	5	1	-77	45	6	7	88	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-88	 	 
8305	PE83MC05	1	15	13	18/07	600	1	2	5	5	5	5	5	5	5	3	5	1	200000	30	7	8	5	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8306	PE83MC06	1	15	83	03/07/2016	4400	1	5	5	5	5	5	5	5	5	4	5	1	-77	10	5	88	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8310	PE83MC10	1	15	83	20/07/2016	2000	1	5	5	5	5	5	5	5	5	2	5	1	700000	20	7	8	88	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8311	PE83MC11	1	15	83	21/07/2016	500	1	5	5	5	5	5	5	5	5	2	5	1	-77	40	7	6	88	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8316	PE83MC16	2	16	83	25/11/2016	70000	1	4	5	5	5	5	5	4	3	2	5	0	 	-88	88	 	 	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	-88	 	 
8317	PE83MC17	71	71	83	22/08/2016	2000	5	5	2	1	4	5	5	4	5	3	5	1	-77	20	8	88	 	0	0	1	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	 	 
8318	PE83MC18	3	17	83	27/01/2017	1800	5	5	3	2	1	5	5	4	4	4	5	0	 	120	7	88	 	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	7	 	 
8319	PE83MC19	1	17	83	29/01/2017	200000	5	5	4	1	2	5	4	4	4	3	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-77	5	8
8320	PE83MC20	3	18	83	11/09/2016	816	5	1	5	5	5	5	5	5	5	4	5	1	63700	10	7	88	 	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	-88	 	 
8321	PE83MC21	1	20	83	04/10/2016	3200	1	5	5	5	5	5	5	5	3	2	5	1	-77	15	6	88	 	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	-88	 	 
8322	PE83MC22	1	20	83	14/09/2016	5000	1	5	5	5	5	5	5	5	3	2	5	1	-77	20	5	88	 	0	0	1	0	0	0	88	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8323	PE83MC23	1	20	83	14/09/2016	7800	1	5	5	5	5	5	5	5	5	2	5	1	-77	10	5	88	 	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8325	PE83MC25	1	20	83	05/10/2016	2400	1	5	5	5	5	5	5	5	3	2	5	1	12000	30	5	6	88	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
