PLACEID	SERVIDR4	AVLOC	SRVRT
411	4	1	3
411	5	0	 
411	6	1	2
411	7	0	 
411	8	0	 
411	9	0	 
411	10	0	 
411	11	0	 
411	12	0	 
411	13	1	2
411	14	0	 
411	15	1	2
411	16	0	 
411	17	0	 
411	18	0	 
411	19	0	 
411	20	0	 
411	21	0	 
411	22	0	 
411	23	0	 
411	24	0	 
411	25	0	 
411	26	0	 
411	27	1	3
411	28	0	 
411	29	0	 
412	1	0	 
412	2	1	2
412	3	0	 
412	4	1	1
412	5	1	1
412	6	1	1
412	7	0	 
412	8	0	 
412	9	0	 
412	10	0	 
412	11	0	 
412	12	0	 
412	13	1	2
412	14	0	 
412	15	0	 
412	16	0	 
412	17	0	 
412	18	0	 
412	19	0	 
412	20	0	 
412	21	0	 
412	22	0	 
412	23	0	 
412	24	0	 
412	25	0	 
412	26	0	 
412	27	0	 
412	28	1	2
412	29	0	 
413	1	0	 
413	2	1	2
413	3	0	 
413	4	1	2
413	5	0	 
413	6	1	2
413	7	0	 
413	8	0	 
413	9	0	 
413	10	0	 
413	11	0	 
413	12	0	 
413	13	1	2
413	14	0	 
413	15	0	 
413	16	0	 
413	17	0	 
413	18	0	 
413	19	0	 
413	20	0	 
413	21	0	 
413	22	0	 
413	23	0	 
413	24	0	 
413	25	0	 
413	26	0	 
413	27	0	 
413	28	0	 
413	29	0	 
414	1	0	 
414	2	1	2
414	3	0	 
414	4	1	2
414	5	0	 
414	6	0	 
414	7	0	 
414	8	0	 
414	9	0	 
414	10	0	 
414	11	0	 
414	12	0	 
414	13	1	3
414	14	0	 
414	15	0	 
414	16	0	 
414	17	0	 
414	18	0	 
414	19	0	 
414	20	0	 
414	21	0	 
414	22	0	 
414	23	0	 
414	24	0	 
414	25	0	 
414	26	0	 
414	27	0	 
414	28	0	 
414	29	0	 
415	1	0	 
415	2	0	 
415	3	0	 
415	4	1	3
415	5	1	3
415	6	0	 
415	7	0	 
415	8	0	 
415	9	0	 
415	10	0	 
415	11	0	 
415	12	0	 
415	13	1	2
415	14	0	 
415	15	1	2
415	16	0	 
415	17	0	 
415	18	0	 
415	19	0	 
415	20	0	 
415	21	0	 
415	22	0	 
415	23	0	 
415	24	0	 
415	25	0	 
415	26	0	 
415	27	0	 
415	28	0	 
415	29	0	 
416	1	0	 
416	2	1	2
416	3	0	 
416	4	1	2
416	5	1	2
416	6	1	3
416	7	0	 
416	8	0	 
416	9	0	 
416	10	0	 
416	11	0	 
416	12	0	 
416	13	1	2
416	14	0	 
416	15	0	 
416	16	0	 
416	17	0	 
416	18	0	 
416	19	0	 
416	20	0	 
416	21	0	 
416	22	0	 
416	23	0	 
416	24	0	 
416	25	0	 
416	26	0	 
416	27	0	 
416	28	0	 
416	29	0	 
417	1	0	 
417	2	1	2
417	3	0	 
417	4	1	2
417	5	0	 
417	6	0	 
417	7	0	 
417	8	0	 
417	9	0	 
417	10	0	 
417	11	0	 
417	12	0	 
417	13	1	3
417	14	0	 
417	15	0	 
417	16	0	 
417	17	0	 
417	18	0	 
417	19	0	 
417	20	0	 
417	21	0	 
417	22	0	 
417	23	0	 
417	24	0	 
417	25	0	 
417	26	0	 
417	27	0	 
417	28	0	 
417	29	0	 
418	1	1	1
418	2	1	3
418	3	1	2
418	4	1	3
418	5	0	 
418	6	1	2
418	7	0	 
418	8	0	 
418	9	0	 
418	10	0	 
418	11	0	 
418	12	0	 
418	13	1	3
418	14	0	 
418	15	1	3
418	16	0	 
418	17	0	 
418	18	0	 
418	19	0	 
418	20	0	 
418	21	0	 
418	22	0	 
418	23	0	 
418	24	0	 
418	25	0	 
418	26	0	 
418	27	1	2
418	28	0	 
418	29	0	 
419	1	0	 
419	2	1	2
419	3	1	2
419	4	1	2
419	5	1	3
419	6	0	 
419	7	0	 
419	8	0	 
419	9	0	 
419	10	0	 
419	11	0	 
419	12	1	2
419	13	1	2
419	14	0	 
419	15	0	 
419	16	0	 
419	17	0	 
419	18	0	 
419	19	0	 
419	20	0	 
419	21	0	 
419	22	0	 
419	23	0	 
419	24	0	 
419	25	0	 
419	26	0	 
419	27	0	 
419	28	0	 
419	29	0	 
420	1	0	 
420	2	1	3
420	3	1	2
420	4	1	2
420	5	1	2
420	6	1	2
420	7	1	3
420	8	1	3
420	9	1	3
420	10	1	3
420	11	1	2
420	12	1	2
420	13	1	3
420	14	1	2
420	15	1	2
420	16	1	2
420	17	0	 
420	18	1	3
420	19	0	 
420	20	1	3
420	21	0	 
420	22	1	3
420	23	1	2
420	24	1	3
420	25	1	2
420	26	1	3
420	27	1	3
420	28	0	 
420	29	1	3
421	1	0	 
421	2	1	2
421	3	0	 
421	4	1	2
421	5	0	 
421	6	1	2
421	7	0	 
421	8	0	 
421	9	0	 
421	10	0	 
421	11	0	 
421	12	0	 
421	13	1	2
421	14	1	2
421	15	0	 
421	16	0	 
421	17	0	 
421	18	0	 
421	19	0	 
421	20	0	 
421	21	0	 
421	22	0	 
421	23	0	 
421	24	0	 
421	25	0	 
421	26	0	 
421	27	0	 
421	28	0	 
421	29	0	 
422	1	0	 
422	2	1	1
422	3	0	 
422	4	1	3
422	5	0	 
422	6	1	1
422	7	0	 
422	8	0	 
422	9	0	 
422	10	0	 
422	11	1	2
422	12	0	 
422	13	0	 
422	14	0	 
422	15	0	 
422	16	0	 
422	17	0	 
422	18	0	 
422	19	0	 
422	20	0	 
422	21	0	 
422	22	0	 
422	23	0	 
422	24	0	 
422	25	0	 
422	26	0	 
422	27	0	 
422	28	0	 
422	29	0	 
423	1	0	 
423	2	1	2
423	3	0	 
423	4	1	2
423	5	0	 
423	6	0	 
423	7	0	 
423	8	0	 
423	9	0	 
423	10	0	 
423	11	0	 
423	12	0	 
423	13	1	3
423	14	0	 
423	15	0	 
423	16	0	 
423	17	0	 
423	18	0	 
423	19	0	 
423	20	0	 
423	21	0	 
423	22	0	 
423	23	0	 
423	24	0	 
423	25	0	 
423	26	0	 
423	27	0	 
423	28	0	 
423	29	0	 
424	1	1	1
424	2	1	2
424	3	0	 
424	4	1	2
424	5	0	 
424	6	1	1
424	7	0	 
424	8	0	 
424	9	0	 
424	10	0	 
424	11	0	 
424	12	0	 
424	13	1	3
424	14	0	 
424	15	0	 
424	16	0	 
424	17	0	 
424	18	0	 
424	19	0	 
424	20	0	 
424	21	0	 
424	22	0	 
424	23	0	 
424	24	0	 
424	25	0	 
424	26	0	 
424	27	0	 
424	28	0	 
424	29	0	 
425	1	0	 
425	2	1	3
425	3	0	 
425	4	1	3
425	5	0	 
425	6	1	2
425	7	0	 
425	8	0	 
425	9	0	 
425	10	0	 
425	11	0	 
425	12	0	 
425	13	1	3
425	14	0	 
425	15	0	 
425	16	0	 
425	17	0	 
425	18	0	 
425	19	0	 
425	20	0	 
425	21	0	 
425	22	0	 
425	23	0	 
425	24	0	 
425	25	0	 
425	26	0	 
425	27	0	 
425	28	0	 
425	29	0	 
426	1	0	 
426	2	0	 
426	3	0	 
426	4	1	3
426	5	1	2
426	6	0	 
426	7	0	 
426	8	0	 
426	9	0	 
426	10	0	 
426	11	0	 
426	12	0	 
426	13	1	2
426	14	0	 
426	15	1	2
426	16	0	 
426	17	0	 
426	18	0	 
426	19	0	 
426	20	0	 
426	21	0	 
426	22	0	 
426	23	0	 
426	24	0	 
426	25	0	 
426	26	0	 
426	27	1	1
426	28	0	 
426	29	1	2
427	1	1	2
427	2	1	3
427	3	1	3
427	4	1	2
427	5	1	2
427	6	1	2
427	7	1	2
427	8	0	 
427	9	0	 
427	10	0	 
427	11	1	2
427	12	0	 
427	13	1	2
427	14	1	2
427	15	0	 
427	16	0	 
427	17	0	 
427	18	0	 
427	19	0	 
427	20	0	 
427	21	0	 
427	22	0	 
427	23	0	 
427	24	0	 
427	25	1	2
427	26	0	 
427	27	1	2
427	28	0	 
427	29	1	3
428	1	1	3
428	2	1	3
428	3	1	3
428	4	1	3
428	5	1	2
428	6	1	2
428	7	1	3
428	8	1	3
428	9	1	3
428	10	1	3
428	11	1	3
428	12	1	3
428	13	1	3
428	14	1	3
428	15	1	3
428	16	1	3
428	17	1	3
428	18	1	3
428	19	1	3
428	20	1	3
428	21	1	3
428	22	1	3
428	23	1	3
428	24	1	3
428	25	1	3
428	26	1	3
428	27	1	3
428	28	1	3
428	29	1	3
429	1	1	2
429	2	1	3
429	3	1	3
429	4	1	3
429	5	1	3
429	6	1	2
429	7	1	3
429	8	1	2
429	9	1	2
429	10	0	 
429	11	1	2
429	12	1	3
429	13	1	2
429	14	1	2
429	15	1	3
429	16	1	3
429	17	1	2
429	18	1	2
429	19	1	2
429	20	1	3
429	21	1	2
429	22	1	2
429	23	1	2
429	24	1	3
429	25	1	2
429	26	1	3
429	27	1	3
429	28	1	2
429	29	1	3
430	1	1	2
430	2	1	3
430	3	1	3
430	4	1	3
430	5	1	3
430	6	1	2
430	7	1	3
430	8	0	 
430	9	0	 
430	10	0	 
430	11	0	 
430	12	0	 
430	13	1	3
430	14	1	3
430	15	1	3
430	16	1	3
430	17	0	 
430	18	0	 
430	19	0	 
430	20	1	2
430	21	0	 
430	22	1	2
430	23	0	 
430	24	1	3
430	25	1	2
430	26	1	3
430	27	1	3
430	28	1	2
430	29	1	3
431	1	1	2
431	2	1	3
431	3	0	 
431	4	1	2
431	5	0	 
431	6	1	1
431	7	0	 
431	8	0	 
431	9	0	 
431	10	0	 
431	11	0	 
431	12	0	 
431	13	1	3
431	14	1	3
431	15	0	 
431	16	0	 
431	17	0	 
431	18	0	 
431	19	0	 
431	20	0	 
431	21	0	 
431	22	0	 
431	23	0	 
431	24	0	 
431	25	0	 
431	26	0	 
431	27	1	2
431	28	0	 
431	29	1	2
432	1	1	3
432	2	1	3
432	3	1	3
432	4	1	2
432	5	1	2
432	6	1	2
432	7	1	3
432	8	1	2
432	9	1	2
432	10	1	3
432	11	1	2
432	12	1	3
432	13	1	3
432	14	1	3
432	15	1	2
432	16	1	3
432	17	1	3
432	18	1	3
432	19	1	2
432	20	1	2
432	21	0	 
432	22	1	3
432	23	1	3
432	24	1	3
432	25	1	3
432	26	1	2
432	27	1	3
432	28	0	 
432	29	1	3
433	1	1	2
433	2	1	3
433	3	1	3
433	4	1	3
433	5	1	3
433	6	1	2
433	7	1	3
433	8	0	 
433	9	0	 
433	10	1	2
433	11	1	2
433	12	1	3
433	13	1	3
433	14	1	3
433	15	1	3
433	16	1	2
433	17	1	3
433	18	1	2
433	19	1	3
433	20	1	3
433	21	0	 
433	22	0	 
433	23	1	3
433	24	1	3
433	25	1	2
433	26	1	2
433	27	1	3
433	28	0	 
433	29	1	3
434	1	1	2
434	2	1	3
434	3	0	 
434	4	1	3
434	5	1	3
434	6	1	1
434	7	0	 
434	8	0	 
434	9	0	 
434	10	0	 
434	11	0	 
434	12	0	 
434	13	1	2
434	14	1	2
434	15	0	 
434	16	0	 
434	17	0	 
434	18	0	 
434	19	0	 
434	20	0	 
434	21	0	 
434	22	0	 
434	23	0	 
434	24	0	 
434	25	0	 
434	26	0	 
434	27	0	 
434	28	1	2
434	29	1	3
435	1	1	3
435	2	1	3
435	3	1	3
435	4	1	3
435	5	1	2
435	6	1	1
435	7	1	2
435	8	1	2
435	9	0	 
435	10	0	 
435	11	1	2
435	12	0	 
435	13	1	3
435	14	1	2
435	15	1	2
435	16	1	3
435	17	0	 
435	18	0	 
435	19	0	 
435	20	0	 
435	21	0	 
435	22	0	 
435	23	0	 
435	24	1	3
435	25	1	2
435	26	1	2
435	27	1	2
435	28	0	 
435	29	1	3
436	1	0	 
436	2	1	2
436	3	0	 
436	4	1	3
436	5	0	 
436	6	1	1
436	7	0	 
436	8	1	3
436	9	0	 
436	10	0	 
436	11	0	 
436	12	0	 
436	13	1	2
436	14	0	 
436	15	0	 
436	16	0	 
436	17	0	 
436	18	0	 
436	19	0	 
436	20	0	 
436	21	0	 
436	22	0	 
436	23	0	 
436	24	0	 
436	25	0	 
436	26	0	 
436	27	0	 
436	28	0	 
436	29	0	 
437	1	1	2
437	2	1	3
437	3	0	 
437	4	1	3
437	5	1	3
437	6	1	2
437	7	1	3
437	8	0	 
437	9	1	2
437	10	0	 
437	11	0	 
437	12	1	3
437	13	1	2
437	14	1	3
437	15	1	2
437	16	1	3
437	17	1	2
437	18	1	2
437	19	1	3
437	20	1	3
437	21	0	 
437	22	0	 
437	23	1	2
437	24	1	2
437	25	1	2
437	26	1	2
437	27	1	2
437	28	1	2
437	29	1	3
438	1	1	2
438	2	1	3
438	3	1	3
438	4	1	3
438	5	1	3
438	6	1	2
438	7	1	3
438	8	0	 
438	9	0	 
438	10	0	 
438	11	1	3
438	12	0	 
438	13	1	2
438	14	1	2
438	15	1	2
438	16	1	2
438	17	1	2
438	18	0	 
438	19	0	 
438	20	0	 
438	21	0	 
438	22	0	 
438	23	0	 
438	24	0	 
438	25	1	2
438	26	1	2
438	27	1	2
438	28	0	 
438	29	1	3
439	1	1	2
439	2	1	3
439	3	0	 
439	4	1	3
439	5	1	2
439	6	1	2
439	7	1	3
439	8	0	 
439	9	0	 
439	10	0	 
439	11	0	 
439	12	1	2
439	13	1	3
439	14	0	 
439	15	0	 
439	16	0	 
439	17	1	3
439	18	0	 
439	19	0	 
439	20	0	 
439	21	0	 
439	22	0	 
439	23	0	 
439	24	1	3
439	25	1	2
439	26	0	 
439	27	1	2
439	28	1	2
439	29	1	3
440	1	1	2
440	2	1	2
440	3	1	3
440	4	1	3
440	5	1	3
440	6	1	3
440	7	1	3
440	8	1	2
440	9	0	 
440	10	1	3
440	11	0	 
440	12	1	2
440	13	1	2
440	14	0	 
440	15	1	2
440	16	1	3
440	17	0	 
440	18	0	 
440	19	1	2
440	20	0	 
440	21	0	 
440	22	0	 
440	23	0	 
440	24	1	3
440	25	1	3
440	26	1	3
440	27	1	2
440	28	0	 
440	29	1	3
441	1	1	3
441	2	1	3
441	3	1	3
441	4	1	3
441	5	1	3
441	6	1	1
441	7	1	2
441	8	1	3
441	9	1	2
441	10	1	2
441	11	1	2
441	12	1	3
441	13	1	3
441	14	1	2
441	15	1	2
441	16	1	2
441	17	1	3
441	18	0	 
441	19	1	3
441	20	1	3
441	21	1	3
441	22	0	 
441	23	1	2
441	24	1	2
441	25	1	2
441	26	1	3
441	27	1	3
441	28	0	 
441	29	1	3
442	1	0	 
442	2	1	2
442	3	0	 
442	4	1	2
442	5	1	2
442	6	1	1
442	7	0	 
442	8	0	 
442	9	0	 
442	10	0	 
442	11	0	 
442	12	0	 
442	13	1	3
442	14	0	 
442	15	0	 
442	16	0	 
442	17	0	 
442	18	0	 
442	19	0	 
442	20	0	 
442	21	0	 
442	22	0	 
442	23	0	 
442	24	0	 
442	25	0	 
442	26	0	 
442	27	0	 
442	28	0	 
442	29	0	 
443	1	0	 
443	2	1	2
443	3	0	 
443	4	1	3
443	5	1	1
443	6	1	1
443	7	0	 
443	8	0	 
443	9	0	 
443	10	0	 
443	11	0	 
443	12	0	 
443	13	1	2
443	14	0	 
443	15	0	 
443	16	0	 
443	17	0	 
443	18	0	 
443	19	0	 
443	20	0	 
443	21	0	 
443	22	0	 
443	23	0	 
443	24	0	 
443	25	0	 
443	26	0	 
443	27	0	 
443	28	0	 
443	29	0	 
445	1	1	3
445	2	1	2
445	3	0	 
445	4	1	3
445	5	1	2
445	6	0	 
445	7	0	 
445	8	0	 
445	9	0	 
445	10	0	 
445	11	0	 
445	12	0	 
445	13	1	2
445	14	0	 
445	15	0	 
445	16	0	 
445	17	0	 
445	18	0	 
445	19	0	 
445	20	0	 
445	21	0	 
445	22	0	 
445	23	0	 
445	24	0	 
445	25	1	2
445	26	0	 
445	27	1	2
445	28	0	 
445	29	1	1
446	1	1	2
446	2	1	3
446	3	1	3
446	4	1	3
446	5	1	3
446	6	1	1
446	7	1	3
446	8	1	2
446	9	1	2
446	10	1	3
446	11	1	2
446	12	1	3
446	13	1	3
446	14	1	3
446	15	1	3
446	16	1	3
446	17	1	2
446	18	1	3
446	19	1	3
446	20	1	3
446	21	1	3
446	22	1	3
446	23	1	2
446	24	1	3
446	25	1	2
446	26	1	3
446	27	1	2
446	28	0	 
446	29	1	3
447	1	1	2
447	2	1	3
447	3	1	3
447	4	1	3
447	5	1	2
447	6	1	1
447	7	1	2
447	8	1	3
447	9	0	 
447	10	1	3
447	11	1	2
447	12	0	 
447	13	1	3
447	14	1	3
447	15	1	3
447	16	1	3
447	17	0	 
447	18	1	3
447	19	1	3
447	20	1	2
447	21	0	 
447	22	0	 
447	23	0	 
447	24	1	3
447	25	1	2
447	26	0	 
447	27	0	 
447	28	1	3
447	29	1	3
448	1	0	 
448	2	1	3
448	3	1	3
448	4	1	2
448	5	1	2
448	6	0	 
448	7	0	 
448	8	1	2
448	9	1	3
448	10	1	2
448	11	1	2
448	12	1	3
448	13	1	3
448	14	1	2
448	15	1	3
448	16	1	3
448	17	0	 
448	18	0	 
448	19	1	2
448	20	1	2
448	21	0	 
448	22	0	 
448	23	0	 
448	24	1	2
448	25	1	2
448	26	1	2
448	27	1	2
448	28	1	2
448	29	1	3
449	1	0	 
449	2	1	2
449	3	1	2
449	4	1	2
449	5	1	1
449	6	1	3
449	7	1	3
449	8	1	3
449	9	1	3
449	10	1	3
449	11	1	3
449	12	1	3
449	13	1	3
449	14	1	3
449	15	1	3
449	16	1	3
449	17	0	 
449	18	0	 
449	19	1	3
449	20	1	3
449	21	0	 
449	22	1	3
449	23	1	2
449	24	1	3
449	25	1	2
449	26	1	3
449	27	1	3
449	28	1	3
449	29	1	3
450	1	0	 
450	2	1	2
450	3	0	 
450	4	1	3
450	5	1	3
450	6	1	1
450	7	0	 
450	8	0	 
450	9	0	 
450	10	0	 
450	11	1	2
450	12	0	 
450	13	1	3
450	14	0	 
450	15	0	 
450	16	0	 
450	17	0	 
450	18	0	 
450	19	0	 
450	20	0	 
450	21	0	 
450	22	0	 
450	23	0	 
450	24	0	 
450	25	0	 
450	26	0	 
450	27	0	 
450	28	0	 
450	29	0	 
501	1	0	 
501	2	1	1
501	3	0	 
501	4	1	1
501	5	1	1
501	6	0	 
501	7	0	 
501	8	1	1
501	9	0	 
501	10	0	 
501	11	1	1
501	12	0	 
501	13	1	1
501	14	0	 
501	15	0	 
501	16	0	 
501	17	0	 
501	18	0	 
501	19	0	 
501	20	0	 
501	21	0	 
501	22	0	 
501	23	0	 
501	24	0	 
501	25	0	 
501	26	0	 
501	27	0	 
501	28	0	 
501	29	0	 
502	1	0	 
502	2	1	3
502	3	0	 
502	4	1	3
502	5	1	3
502	6	0	 
502	7	0	 
502	8	0	 
502	9	0	 
502	10	0	 
502	11	0	 
502	12	0	 
502	13	1	3
502	14	0	 
502	15	0	 
502	16	0	 
502	17	0	 
502	18	0	 
502	19	0	 
502	20	0	 
502	21	0	 
502	22	0	 
502	23	0	 
502	24	0	 
502	25	0	 
502	26	0	 
502	27	0	 
502	28	0	 
502	29	0	 
503	1	1	1
503	2	1	2
503	3	1	1
503	4	1	2
503	5	1	2
503	6	1	1
503	7	1	2
503	8	1	2
503	9	1	3
503	10	1	2
503	11	0	 
503	12	1	2
503	13	1	2
503	14	1	2
503	15	1	2
503	16	1	2
503	17	1	2
503	18	1	2
503	19	1	3
503	20	1	3
503	21	0	 
503	22	0	 
503	23	1	2
503	24	1	3
503	25	1	2
503	26	1	3
503	27	1	3
503	28	1	2
503	29	1	2
504	1	0	 
504	2	1	2
504	3	0	 
504	4	1	2
504	5	1	2
504	6	0	 
504	7	0	 
504	8	0	 
504	9	0	 
504	10	0	 
504	11	0	 
504	12	0	 
504	13	1	2
504	14	0	 
504	15	0	 
504	16	0	 
504	17	0	 
504	18	0	 
504	19	0	 
504	20	0	 
504	21	0	 
504	22	0	 
504	23	0	 
504	24	0	 
504	25	0	 
504	26	0	 
504	27	0	 
504	28	0	 
504	29	0	 
505	1	0	 
505	2	1	3
505	3	0	 
505	4	1	2
505	5	1	3
505	6	0	 
505	7	0	 
505	8	0	 
505	9	0	 
505	10	0	 
505	11	1	3
505	12	0	 
505	13	1	3
505	14	0	 
505	15	0	 
505	16	0	 
505	17	0	 
505	18	0	 
505	19	0	 
505	20	0	 
505	21	0	 
505	22	0	 
505	23	0	 
505	24	0	 
505	25	0	 
505	26	0	 
505	27	0	 
505	28	1	3
505	29	0	 
506	1	0	 
506	2	1	2
506	3	0	 
506	4	1	2
506	5	1	2
506	6	1	2
506	7	1	2
506	8	0	 
506	9	0	 
506	10	0	 
506	11	1	3
506	12	0	 
506	13	1	2
506	14	0	 
506	15	0	 
506	16	0	 
506	17	0	 
506	18	0	 
506	19	0	 
506	20	0	 
506	21	0	 
506	22	0	 
506	23	0	 
506	24	0	 
506	25	0	 
506	26	0	 
506	27	0	 
506	28	1	3
506	29	0	 
507	1	0	 
507	2	1	2
507	3	0	 
507	4	1	2
507	5	1	2
507	6	0	 
507	7	0	 
507	8	0	 
507	9	0	 
507	10	0	 
507	11	0	 
507	12	1	2
507	13	0	 
507	14	1	2
507	15	0	 
507	16	0	 
507	17	0	 
507	18	0	 
507	19	0	 
507	20	0	 
507	21	0	 
507	22	0	 
507	23	1	2
507	24	0	 
507	25	1	2
507	26	0	 
507	27	0	 
507	28	0	 
507	29	0	 
508	1	0	 
508	2	1	3
508	3	0	 
508	4	1	2
508	5	1	2
508	6	0	 
508	7	0	 
508	8	0	 
508	9	0	 
508	10	0	 
508	11	1	2
508	12	0	 
508	13	1	2
508	14	0	 
508	15	0	 
508	16	0	 
508	17	0	 
508	18	0	 
508	19	0	 
508	20	0	 
508	21	0	 
508	22	0	 
508	23	0	 
508	24	0	 
508	25	0	 
508	26	0	 
508	27	1	2
508	28	0	 
508	29	0	 
509	1	0	 
509	2	1	2
509	3	0	 
509	4	1	2
509	5	1	2
509	6	0	 
509	7	0	 
509	8	0	 
509	9	0	 
509	10	0	 
509	11	1	3
509	12	0	 
509	13	0	 
509	14	1	3
509	15	0	 
509	16	0	 
509	17	0	 
509	18	0	 
509	19	0	 
509	20	0	 
509	21	0	 
509	22	0	 
509	23	0	 
509	24	0	 
509	25	0	 
509	26	0	 
509	27	0	 
509	28	0	 
509	29	0	 
510	1	0	 
510	2	1	3
510	3	0	 
510	4	1	2
510	5	1	1
510	6	0	 
510	7	0	 
510	8	0	 
510	9	0	 
510	10	0	 
510	11	1	3
510	12	0	 
510	13	1	3
510	14	0	 
510	15	0	 
510	16	0	 
510	17	0	 
510	18	0	 
510	19	0	 
510	20	0	 
510	21	0	 
510	22	0	 
510	23	0	 
510	24	0	 
510	25	0	 
510	26	0	 
510	27	0	 
510	28	1	2
510	29	0	 
511	1	0	 
511	2	1	3
511	3	0	 
511	4	1	2
511	5	1	2
511	6	0	 
511	7	0	 
511	8	0	 
511	9	0	 
511	10	0	 
511	11	0	 
511	12	0	 
511	13	1	2
511	14	0	 
511	15	0	 
511	16	0	 
511	17	0	 
511	18	0	 
511	19	0	 
511	20	0	 
511	21	0	 
511	22	0	 
511	23	0	 
511	24	0	 
511	25	1	2
511	26	0	 
511	27	1	2
511	28	0	 
511	29	1	2
512	1	0	 
512	2	1	3
512	3	1	3
512	4	1	1
512	5	1	1
512	6	0	 
512	7	0	 
512	8	1	3
512	9	0	 
512	10	0	 
512	11	1	3
512	12	1	2
512	13	1	3
512	14	0	 
512	15	0	 
512	16	0	 
512	17	0	 
512	18	0	 
512	19	0	 
512	20	0	 
512	21	0	 
512	22	0	 
512	23	0	 
512	24	0	 
512	25	0	 
512	26	0	 
512	27	1	2
512	28	0	 
512	29	0	 
513	1	0	 
513	2	1	2
513	3	0	 
513	4	1	1
513	5	1	1
513	6	0	 
513	7	0	 
513	8	0	 
513	9	0	 
513	10	0	 
513	11	1	3
513	12	0	 
513	13	1	2
513	14	1	2
513	15	0	 
513	16	0	 
513	17	0	 
513	18	0	 
513	19	0	 
513	20	0	 
513	21	0	 
513	22	0	 
513	23	0	 
513	24	0	 
513	25	0	 
513	26	0	 
513	27	1	2
513	28	1	2
513	29	0	 
514	1	1	2
514	2	1	3
514	3	1	3
514	4	1	3
514	5	1	3
514	6	1	2
514	7	1	3
514	8	0	 
514	9	1	3
514	10	0	 
514	11	1	3
514	12	0	 
514	13	1	3
514	14	1	3
514	15	1	3
514	16	1	3
514	17	1	3
514	18	1	3
514	19	1	3
514	20	1	3
514	21	0	 
514	22	1	3
514	23	0	 
514	24	0	 
514	25	1	2
514	26	0	 
514	27	1	3
514	28	1	2
514	29	1	3
515	1	1	2
515	2	1	3
515	3	1	3
515	4	1	3
515	5	1	3
515	6	1	2
515	7	1	3
515	8	0	 
515	9	1	3
515	10	0	 
515	11	1	3
515	12	0	 
515	13	1	3
515	14	1	3
515	15	1	3
515	16	1	3
515	17	1	3
515	18	1	3
515	19	1	3
515	20	1	3
515	21	0	 
515	22	1	3
515	23	1	2
515	24	1	3
515	25	1	2
515	26	0	 
515	27	1	3
515	28	1	2
515	29	1	3
516	1	1	2
516	2	1	3
516	3	1	3
516	4	1	3
516	5	1	3
516	6	1	2
516	7	1	3
516	8	0	 
516	9	1	3
516	10	0	 
516	11	1	3
516	12	0	 
516	13	1	3
516	14	1	3
516	15	1	3
516	16	1	3
516	17	1	3
516	18	1	3
516	19	1	3
516	20	1	3
516	21	0	 
516	22	1	3
516	23	1	2
516	24	1	3
516	25	1	2
516	26	0	 
516	27	1	3
516	28	1	3
516	29	1	3
517	1	0	 
517	2	1	3
517	3	0	 
517	4	1	2
517	5	1	2
517	6	0	 
517	7	0	 
517	8	0	 
517	9	0	 
517	10	0	 
517	11	1	2
517	12	0	 
517	13	1	2
517	14	0	 
517	15	0	 
517	16	0	 
517	17	0	 
517	18	0	 
517	19	0	 
517	20	0	 
517	21	0	 
517	22	0	 
517	23	0	 
517	24	0	 
517	25	0	 
517	26	0	 
517	27	0	 
517	28	1	2
517	29	0	 
518	1	1	2
518	2	1	3
518	3	1	2
518	4	1	2
518	5	1	2
518	6	1	2
518	7	1	2
518	8	1	2
518	9	1	2
518	10	0	 
518	11	1	2
518	12	1	2
518	13	1	2
518	14	1	3
518	15	1	3
518	16	1	2
518	17	1	2
518	18	1	2
518	19	1	2
518	20	1	3
518	21	1	2
518	22	0	 
518	23	1	2
518	24	1	2
518	25	1	2
518	26	1	2
518	27	1	2
518	28	1	2
518	29	1	3
519	1	0	 
519	2	1	2
519	3	0	 
519	4	1	2
519	5	1	3
519	6	0	 
519	7	0	 
519	8	0	 
519	9	0	 
519	10	0	 
519	11	1	2
519	12	0	 
519	13	1	2
519	14	0	 
519	15	0	 
519	16	0	 
519	17	0	 
519	18	0	 
519	19	0	 
519	20	0	 
519	21	0	 
519	22	0	 
519	23	0	 
519	24	0	 
519	25	0	 
519	26	0	 
519	27	0	 
519	28	0	 
519	29	0	 
520	1	1	2
520	2	1	2
520	3	1	2
520	4	1	2
520	5	1	2
520	6	1	2
520	7	1	2
520	8	0	 
520	9	0	 
520	10	0	 
520	11	0	 
520	12	0	 
520	13	1	2
520	14	1	2
520	15	1	2
520	16	1	2
520	17	1	2
520	18	0	 
520	19	1	2
520	20	1	2
520	21	0	 
520	22	0	 
520	23	1	2
520	24	1	2
520	25	1	2
520	26	1	2
520	27	1	2
520	28	1	2
520	29	1	2
521	1	1	2
521	2	1	3
521	3	1	2
521	4	1	2
521	5	1	3
521	6	1	1
521	7	1	3
521	8	1	2
521	9	1	2
521	10	0	 
521	11	1	2
521	12	0	 
521	13	1	2
521	14	1	2
521	15	1	2
521	16	1	2
521	17	0	 
521	18	0	 
521	19	0	 
521	20	0	 
521	21	0	 
521	22	0	 
521	23	0	 
521	24	0	 
521	25	1	2
521	26	0	 
521	27	1	2
521	28	0	 
521	29	1	3
522	1	1	2
522	2	1	3
522	3	1	3
522	4	1	3
522	5	1	3
522	6	1	2
522	7	1	3
522	8	0	 
522	9	1	2
