PLACEID	SCPRIDR4	PRBLCTLY
731	5	0
731	6	0
731	7	0
731	8	1
731	9	0
731	11	0
731	12	0
732	1	0
732	2	0
732	3	0
732	4	0
732	5	0
732	6	0
732	7	0
732	8	1
732	9	0
732	11	0
732	12	0
733	1	0
733	2	0
733	3	0
733	4	0
733	5	0
733	6	0
733	7	0
733	8	1
733	9	0
733	11	0
733	12	0
734	1	0
734	2	0
734	3	0
734	4	0
734	5	0
734	6	0
734	7	0
734	8	1
734	9	0
734	11	0
734	12	0
735	1	0
735	2	0
735	3	0
735	4	0
735	5	0
735	6	0
735	7	0
735	8	1
735	9	0
735	11	0
735	12	0
736	1	0
736	2	0
736	3	0
736	4	0
736	5	0
736	6	1
736	7	0
736	8	1
736	9	0
736	11	0
736	12	0
737	1	0
737	2	0
737	3	0
737	4	0
737	5	0
737	6	0
737	7	0
737	8	1
737	9	0
737	11	0
737	12	0
738	1	0
738	2	0
738	3	0
738	4	0
738	5	0
738	6	0
738	7	0
738	8	1
738	9	0
738	11	0
738	12	0
739	1	0
739	2	0
739	3	0
739	4	0
739	5	0
739	6	0
739	7	0
739	8	1
739	9	0
739	11	0
739	12	0
740	1	1
740	2	0
740	3	0
740	4	0
740	5	0
740	6	0
740	7	0
740	8	1
740	9	0
740	11	0
740	12	0
741	1	0
741	2	0
741	3	0
741	4	0
741	5	0
741	6	0
741	7	0
741	8	1
741	9	0
741	11	0
741	12	0
801	1	1
801	2	1
801	3	0
801	4	0
801	5	0
801	6	0
801	7	0
801	8	1
801	9	0
801	11	0
801	12	0
802	1	1
802	2	1
802	3	0
802	4	0
802	5	0
802	6	0
802	7	0
802	8	1
802	9	0
802	11	0
802	12	0
803	1	1
803	2	0
803	3	0
803	4	0
803	5	0
803	6	0
803	7	0
803	8	1
803	9	0
803	11	0
803	12	0
804	1	0
804	2	1
804	3	0
804	4	0
804	5	0
804	6	0
804	7	0
804	8	1
804	9	0
804	11	0
804	12	0
805	1	1
805	2	1
805	3	0
805	4	0
805	5	0
805	6	0
805	7	0
805	8	1
805	9	0
805	11	0
805	12	0
806	1	1
806	2	0
806	3	1
806	4	0
806	5	0
806	6	1
806	7	1
806	8	1
806	9	0
806	11	0
806	12	0
807	1	1
807	2	0
807	3	0
807	4	0
807	5	0
807	6	0
807	7	0
807	8	1
807	9	0
807	11	0
807	12	0
808	1	0
808	2	1
808	3	0
808	4	0
808	5	0
808	6	0
808	7	0
808	8	1
808	9	0
808	11	0
808	12	0
809	1	0
809	2	0
809	3	0
809	4	0
809	5	0
809	6	0
809	7	0
809	8	1
809	9	0
809	11	1
809	12	0
810	1	1
810	2	1
810	3	0
810	4	0
810	5	0
810	6	0
810	7	0
810	8	1
810	9	0
810	11	0
810	12	0
812	1	0
812	2	0
812	3	0
812	4	0
812	5	0
812	6	0
812	7	0
812	8	1
812	9	0
812	11	0
812	12	0
813	1	0
813	2	1
813	3	0
813	4	0
813	5	0
813	6	0
813	7	0
813	8	1
813	9	0
813	11	0
813	12	0
814	1	1
814	2	1
814	3	0
814	4	0
814	5	0
814	6	0
814	7	0
814	8	1
814	9	0
814	11	0
814	12	0
815	1	1
815	2	0
815	3	0
815	4	0
815	5	0
815	6	0
815	7	0
815	8	1
815	9	0
815	11	1
815	12	0
816	1	1
816	2	0
816	3	0
816	4	0
816	5	0
816	6	1
816	7	0
816	8	1
816	9	0
816	11	0
816	12	0
817	1	1
817	2	1
817	3	0
817	4	0
817	5	1
817	6	0
817	7	0
817	8	1
817	9	0
817	11	1
817	12	0
818	1	1
818	2	1
818	3	0
818	4	0
818	5	1
818	6	0
818	7	0
818	8	1
818	9	0
818	11	1
818	12	0
819	1	1
819	2	1
819	3	0
819	4	0
819	5	1
819	6	0
819	7	0
819	8	1
819	9	1
819	11	1
819	12	0
820	1	0
820	2	0
820	3	0
820	4	0
820	5	0
820	6	0
820	7	0
820	8	1
820	9	1
820	11	0
820	12	0
821	1	1
821	2	1
821	3	0
821	4	0
821	5	0
821	6	0
821	7	0
821	8	1
821	9	1
821	11	1
821	12	0
822	1	1
822	2	1
822	3	0
822	4	0
822	5	0
822	6	0
822	7	0
822	8	1
822	9	1
822	11	1
822	12	0
823	1	0
823	2	0
823	3	0
823	4	0
823	5	0
823	6	0
823	7	0
823	8	1
823	9	0
823	11	0
823	12	0
824	1	1
824	2	1
824	3	0
824	4	0
824	5	0
824	6	0
824	7	0
824	8	1
824	9	0
824	11	0
824	12	0
825	1	1
825	2	1
825	3	0
825	4	0
825	5	0
825	6	0
825	7	0
825	8	1
825	9	0
825	11	0
825	12	0
826	1	0
826	2	1
826	3	0
826	4	0
826	5	0
826	6	0
826	7	0
826	8	1
826	9	0
826	11	0
826	12	0
827	1	0
827	2	1
827	3	0
827	4	0
827	5	0
827	6	0
827	7	0
827	8	1
827	9	0
827	11	1
827	12	0
828	1	0
828	2	0
828	3	0
828	4	0
828	5	0
828	6	0
828	7	0
828	8	1
828	9	0
828	11	0
828	12	0
829	1	1
829	2	1
829	3	0
829	4	0
829	5	1
829	6	0
829	7	0
829	8	1
829	9	0
829	11	1
829	12	0
830	1	1
830	2	1
830	3	0
830	4	0
830	5	1
830	6	0
830	7	0
830	8	1
830	9	0
830	11	1
830	12	0
831	1	1
831	2	1
831	3	0
831	4	0
831	5	1
831	6	0
831	7	0
831	8	1
831	9	0
831	11	1
831	12	0
832	1	1
832	2	1
832	3	0
832	4	0
832	5	1
832	6	0
832	7	0
832	8	1
832	9	0
832	11	1
832	12	0
951	1	1
951	2	1
951	3	0
951	4	0
951	5	1
951	6	1
951	7	0
951	8	1
951	9	1
951	11	0
951	12	0
952	1	0
952	2	0
952	3	0
952	4	0
952	5	0
952	6	0
952	7	0
952	8	1
952	9	0
952	11	0
952	12	0
953	1	0
953	2	0
953	3	0
953	4	0
953	5	1
953	6	0
953	7	0
953	8	1
953	9	1
953	11	0
953	12	0
954	1	1
954	2	0
954	3	0
954	4	0
954	5	0
954	6	0
954	7	0
954	8	1
954	9	0
954	11	0
954	12	0
955	1	0
955	2	0
955	3	0
955	4	0
955	5	0
955	6	0
955	7	0
955	8	1
955	9	0
955	11	0
955	12	0
956	1	0
956	2	0
956	3	0
956	4	0
956	5	0
956	6	0
956	7	0
956	8	1
956	9	0
956	11	0
956	12	0
957	1	0
957	2	0
957	3	0
957	4	0
957	5	0
957	6	0
957	7	0
957	8	1
957	9	0
957	11	0
957	12	0
958	1	1
958	2	0
958	3	0
958	4	0
958	5	0
958	6	0
958	7	0
958	8	1
958	9	0
958	11	0
958	12	0
959	1	0
959	2	0
959	3	0
959	4	0
959	5	0
959	6	0
959	7	0
959	8	1
959	9	0
959	11	0
959	12	0
