PLACEID	RSID	AGERES	SEXRES	CAPAC
607	14	40	1	4
607	15	45	2	1
607	16	40	1	4
607	17	49	1	2
607	18	32	1	3
608	1	40	1	8
608	2	35	1	4
608	3	38	2	8
608	4	40	2	3
608	5	30	2	7
608	6	60	1	8
608	7	42	1	10
608	8	35	1	7
608	9	32	1	8
608	10	36	1	8
608	11	45	1	8
608	12	42	1	8
608	13	39	1	8
608	14	50	1	8
608	15	40	1	8
608	16	37	1	8
608	17	54	1	8
608	18	36	1	8
608	19	39	1	8
608	20	42	1	8
609	1	30	2	1
609	2	42	2	8
609	3	50	2	3
609	4	45	2	7
609	5	35	2	6
609	6	60	1	2
609	7	49	1	9
609	8	38	1	2
609	9	38	1	8
609	10	45	1	8
609	11	39	1	8
609	12	26	1	8
609	13	28	1	8
609	14	45	1	8
609	15	39	1	8
609	16	64	1	8
609	17	29	1	8
609	18	45	1	8
609	19	60	2	8
609	20	60	1	8
609	21	46	1	8
609	22	26	1	8
609	23	55	1	8
609	24	45	1	8
610	1	36	1	4
610	2	36	2	4
610	3	42	2	6
610	4	65	1	9
610	5	48	1	1
610	6	50	1	3
610	7	36	1	11
610	8	38	1	8
610	9	45	1	8
610	10	39	1	8
610	11	26	1	8
610	12	28	1	8
610	13	45	1	8
610	14	39	1	8
610	15	64	1	8
610	16	29	1	8
610	17	45	1	8
610	18	60	1	8
610	19	49	1	8
610	20	46	1	8
610	21	26	1	8
610	22	55	1	8
610	23	45	1	8
611	1	36	2	8
611	2	30	2	6
611	3	25	2	4
611	4	35	1	10
611	5	38	1	8
611	6	34	2	10
611	7	32	1	7
611	8	38	1	7
611	9	36	1	8
611	10	41	1	8
611	11	39	1	8
611	12	34	1	8
611	13	26	1	8
611	14	48	1	8
611	15	42	1	8
611	16	33	1	8
611	17	37	1	8
611	18	44	1	8
612	1	40	1	2
612	2	40	2	6
612	3	42	2	3
612	4	25	1	1
612	5	30	2	3
612	6	45	2	6
612	7	80	1	9
612	8	35	1	7
612	9	38	1	7
612	10	42	1	8
612	11	38	1	8
612	12	33	1	8
612	13	44	1	8
612	14	53	1	8
612	15	37	1	8
612	16	30	1	8
612	17	49	1	8
612	18	36	1	8
612	19	54	1	8
613	1	58	1	8
613	2	35	1	8
613	3	60	1	11
613	4	70	1	8
613	5	40	2	6
613	6	28	2	3
613	7	32	2	4
613	8	35	1	8
613	9	38	1	8
613	10	42	1	8
613	11	38	1	8
613	12	33	1	8
613	13	44	1	8
613	14	53	1	8
613	15	37	1	8
613	16	30	1	8
613	17	49	1	8
613	18	36	1	8
613	19	54	1	8
614	1	38	2	6
614	2	40	1	2
614	3	25	2	3
614	4	35	2	7
614	5	40	1	7
614	6	42	1	4
614	7	44	2	10
614	8	42	1	8
614	9	38	1	8
614	10	50	1	8
614	11	45	1	8
614	12	56	1	8
614	13	45	1	8
614	14	42	1	8
614	15	40	1	8
614	16	60	2	8
614	17	28	2	8
614	18	45	1	8
614	19	35	1	8
614	20	48	1	8
614	21	40	1	8
615	1	35	2	8
615	2	22	2	6
615	3	25	2	6
615	4	30	1	4
615	5	46	1	10
615	6	56	1	9
615	7	47	1	7
615	8	38	1	7
615	9	60	1	8
615	10	49	1	8
615	11	54	1	8
615	12	38	1	8
615	13	46	2	8
615	14	52	1	8
615	15	42	1	8
615	16	51	1	8
615	17	38	1	8
615	18	50	1	8
616	1	30	1	8
616	2	27	2	6
616	3	38	2	3
616	4	39	1	9
616	5	39	1	4
616	6	90	1	9
616	7	30	2	8
616	8	50	1	8
616	9	55	1	8
616	10	40	2	8
616	11	38	1	8
616	12	28	1	8
616	13	39	1	8
616	14	42	2	8
616	15	37	1	8
616	16	47	1	8
616	17	39	2	8
616	18	41	1	8
616	19	37	1	8
617	1	26	1	10
617	2	25	2	6
617	3	40	2	1
617	4	27	1	6
617	5	28	2	3
617	6	45	1	9
617	7	30	1	4
617	8	50	1	7
617	9	55	1	8
617	10	40	2	8
617	11	38	1	8
617	12	28	1	8
617	13	39	1	8
617	14	42	2	8
617	15	37	1	8
617	16	47	1	8
617	17	39	2	8
617	18	41	1	8
617	19	37	1	8
618	1	34	2	3
618	2	40	2	6
618	3	38	1	9
618	4	41	1	10
618	5	52	1	9
618	6	38	1	9
618	7	35	1	7
618	8	40	1	7
618	9	42	1	8
618	10	38	1	8
618	11	48	1	8
618	12	63	1	8
618	13	50	1	8
618	14	39	1	8
618	15	36	1	8
618	16	39	1	8
618	17	38	1	8
618	18	28	1	8
619	1	40	1	8
619	2	36	2	2
619	3	35	1	2
619	4	40	1	2
619	5	46	1	4
619	6	52	1	10
619	7	30	1	4
619	8	35	1	9
619	9	56	1	7
619	10	48	1	7
619	11	32	1	8
619	12	59	1	8
619	13	42	1	8
619	14	51	1	8
619	15	26	1	8
619	16	35	1	8
619	17	30	1	8
619	18	45	1	8
619	19	60	2	8
619	20	40	1	8
619	21	39	1	8
619	22	55	1	8
619	23	21	1	8
619	24	38	1	8
620	1	45	1	1
620	2	40	1	2
620	3	35	2	8
620	4	35	1	7
620	5	46	1	9
620	6	56	1	2
620	7	9	1	4
620	8	15	1	2
620	9	39	1	8
620	10	45	1	8
620	11	52	1	8
620	12	35	1	8
620	13	38	1	8
620	14	41	1	8
620	15	28	1	8
620	16	36	1	8
620	17	50	1	8
620	18	32	1	8
620	19	45	1	8
620	20	30	1	8
620	21	56	2	8
620	22	48	1	8
620	23	38	1	8
620	24	60	1	8
621	1	55	1	8
621	2	60	1	9
621	3	30	1	8
621	4	50	1	1
621	5	49	2	6
621	6	32	2	3
621	7	42	1	9
621	8	37	2	6
621	9	38	1	8
621	10	27	1	8
621	11	50	1	8
621	12	29	1	8
621	13	45	1	8
621	14	39	1	8
621	15	58	1	8
621	16	60	1	8
621	17	37	1	8
621	18	55	1	8
621	19	47	1	8
621	20	54	1	8
622	1	68	1	8
622	2	70	1	4
622	3	48	2	6
622	4	32	2	3
622	5	50	1	1
622	6	68	1	2
622	7	43	1	7
622	8	36	1	7
622	9	50	1	8
622	10	31	1	8
622	11	28	1	8
622	12	45	1	8
622	13	37	1	8
622	14	30	1	8
622	15	54	1	8
622	16	40	1	8
622	17	48	1	8
622	18	34	1	8
623	1	38	1	1
623	2	60	1	9
623	3	35	2	8
623	4	65	1	9
623	5	50	2	7
623	6	45	1	9
623	7	48	1	2
623	8	49	1	8
623	9	53	1	8
623	10	38	2	8
623	11	46	1	8
623	12	54	1	8
623	13	29	1	8
623	14	39	1	8
623	15	45	1	8
623	16	60	1	8
623	17	48	1	8
623	18	32	2	8
623	19	46	2	8
623	20	50	1	8
623	21	49	1	8
624	1	45	1	1
624	2	32	2	6
624	3	19	1	8
624	4	55	1	9
624	5	62	1	8
624	6	40	2	4
624	7	31	1	9
624	8	29	1	10
624	9	43	1	7
624	10	36	1	7
624	11	50	1	8
624	12	31	1	8
624	13	28	1	8
624	14	45	1	8
624	15	37	1	8
624	16	30	1	8
624	17	54	1	8
624	18	40	1	8
624	19	48	1	8
624	20	34	1	8
624	21	88	1	88
625	1	60	1	9
625	2	35	1	8
625	3	58	1	9
625	4	50	1	8
625	5	40	1	8
625	6	38	2	6
625	7	32	2	6
625	8	42	2	6
625	9	55	1	8
625	10	42	1	8
625	11	48	1	8
625	12	38	1	8
625	13	50	1	8
625	14	45	1	8
625	15	32	1	8
625	16	37	1	8
625	17	73	1	8
625	18	39	1	8
625	19	47	1	8
625	20	29	2	8
626	1	60	1	10
626	2	33	1	7
626	3	29	1	8
626	4	40	2	6
626	5	33	1	4
626	6	65	1	9
626	7	29	1	8
626	8	52	1	9
626	9	50	1	8
626	10	46	1	8
626	11	56	1	8
626	12	62	1	8
626	13	63	1	8
626	14	55	1	8
626	15	45	1	8
626	16	30	1	8
626	17	40	1	8
626	18	60	1	8
626	19	64	1	8
626	20	45	1	8
626	21	30	1	8
626	22	56	1	8
626	23	88	1	88
628	1	52	1	8
628	2	50	1	8
628	3	38	1	8
628	4	48	1	8
628	5	35	1	6
628	6	40	1	3
628	7	50	1	9
628	8	52	1	9
628	9	70	1	8
628	10	42	1	8
628	11	45	1	8
628	12	49	1	8
628	13	39	1	8
628	14	60	1	8
628	15	36	1	8
628	16	35	1	8
628	17	54	1	8
628	18	37	1	8
628	19	45	1	8
628	20	55	1	8
629	1	48	1	2
629	2	52	1	4
629	3	35	1	2
629	4	61	1	9
629	5	78	1	7
629	6	42	1	1
629	7	50	1	4
629	8	38	1	1
629	9	48	1	7
629	10	52	1	7
629	11	35	1	8
629	12	36	1	8
629	13	48	1	8
629	14	52	1	8
629	15	42	1	8
629	16	52	1	8
629	17	48	1	8
629	18	60	1	8
629	19	70	1	8
629	20	70	1	8
629	21	88	1	88
630	1	70	1	9
630	2	37	1	10
630	3	27	1	8
630	4	70	2	6
630	5	35	2	3
630	6	70	2	9
630	7	29	1	8
630	8	35	2	8
630	9	48	1	8
630	10	26	1	8
630	11	43	1	8
630	12	34	1	8
630	13	45	1	8
630	14	52	1	8
630	15	48	1	8
630	16	59	1	8
630	17	45	2	8
630	18	29	2	8
630	19	88	1	88
631	1	46	1	4
631	2	39	1	4
631	3	52	1	3
631	4	36	1	2
631	5	41	1	4
631	6	28	1	9
631	7	29	1	8
631	8	35	2	8
631	9	48	1	8
631	10	26	1	8
631	11	43	1	8
631	12	34	1	8
631	13	45	1	8
631	14	52	1	8
631	15	48	1	8
631	16	59	1	8
631	17	45	2	8
631	18	29	2	8
631	19	88	1	88
632	1	28	1	9
632	2	60	1	9
632	3	35	1	1
632	4	45	2	8
632	5	40	2	4
632	6	36	2	6
632	7	45	1	2
632	8	36	1	2
632	9	48	1	8
632	10	39	1	8
632	11	56	1	8
632	12	45	1	8
632	13	48	1	8
632	14	52	1	8
632	15	28	1	8
632	16	36	1	8
632	17	58	2	8
632	18	62	1	8
632	19	58	1	8
632	20	42	1	8
632	21	88	1	88
633	1	54	1	7
633	2	44	1	2
633	3	50	1	4
633	4	48	1	10
633	5	38	1	9
633	6	50	1	2
633	7	38	1	8
633	8	52	1	8
633	9	42	1	8
633	10	21	1	8
633	11	26	2	8
633	12	34	1	8
633	13	29	1	8
633	14	35	1	8
633	15	48	1	8
633	16	72	1	8
633	17	76	2	8
633	18	48	2	8
633	19	56	1	8
633	20	28	1	8
633	21	88	1	88
634	1	40	1	1
634	2	42	1	9
634	3	50	1	2
634	4	38	1	9
634	5	35	1	9
634	6	48	2	6
634	7	31	1	4
634	8	24	2	3
634	9	38	1	7
634	10	52	1	7
634	11	42	1	8
634	12	21	1	8
634	13	26	2	8
634	14	34	1	8
634	15	29	1	8
634	16	35	1	8
634	17	48	1	8
634	18	72	1	8
634	19	76	1	8
634	20	48	1	8
634	21	56	1	8
634	22	28	1	8
634	23	88	1	88
635	1	50	1	9
635	2	30	1	2
635	3	35	1	1
635	4	60	1	9
635	5	35	1	4
635	6	45	2	6
635	7	38	1	7
635	8	52	1	2
635	9	45	1	8
635	10	39	1	8
635	11	56	1	8
635	12	45	1	8
635	13	48	1	8
635	14	52	1	8
635	15	28	1	8
635	16	36	1	8
635	17	58	2	8
635	18	62	1	8
635	19	58	1	8
635	20	42	1	8
636	1	55	1	9
636	2	45	1	9
636	3	32	1	9
636	4	50	2	6
636	5	55	2	1
636	6	48	2	8
636	7	42	1	7
636	8	49	1	8
636	9	36	1	8
636	10	42	1	8
636	11	42	1	8
636	12	32	1	8
636	13	28	1	8
636	14	39	1	8
636	15	56	1	8
636	16	42	1	8
636	17	31	1	8
636	18	62	2	8
636	19	49	1	8
637	1	32	1	4
637	2	58	1	9
637	3	44	1	9
637	4	48	1	8
637	5	48	1	1
637	6	49	1	1
637	7	53	1	7
637	8	40	1	7
637	9	46	1	8
637	10	57	1	8
637	11	43	1	8
637	12	55	1	8
637	13	48	1	8
637	14	35	2	8
637	15	60	1	8
637	16	38	2	8
637	17	33	1	8
637	18	51	1	8
637	19	37	1	8
637	20	45	1	8
637	21	60	1	8
637	22	43	1	8
638	1	48	1	2
638	2	52	1	1
638	3	32	1	4
638	4	62	1	2
638	5	45	2	3
638	6	36	2	6
638	7	28	1	9
638	8	48	1	8
638	9	39	2	8
638	10	29	1	8
638	11	56	2	8
638	12	56	1	8
638	13	48	1	8
638	14	26	1	8
638	15	42	1	8
638	16	49	1	8
638	17	56	1	8
638	18	42	2	8
638	19	56	2	8
639	1	40	1	9
639	2	38	1	9
639	3	46	1	2
639	4	51	1	1
639	5	36	1	9
639	6	34	2	10
639	7	25	1	7
639	8	30	2	7
639	9	28	1	8
639	10	35	1	8
639	11	23	2	8
639	12	40	1	8
639	13	37	1	8
639	14	33	1	8
639	15	28	1	8
639	16	48	1	8
639	17	22	1	8
639	18	25	1	8
639	19	55	1	8
639	20	33	1	8
639	21	21	1	8
639	22	29	2	8
640	1	53	1	9
640	2	55	1	9
640	3	46	1	2
640	4	59	1	1
640	5	38	1	9
640	6	36	2	6
640	7	42	1	8
640	8	50	1	8
640	9	35	1	8
640	10	32	1	8
640	11	53	1	8
640	12	46	1	8
640	13	40	1	8
640	14	55	1	8
640	15	43	1	8
640	16	34	1	8
640	17	46	1	8
640	18	30	1	8
640	19	50	1	8
640	20	48	1	8
640	21	50	1	8
640	22	46	2	8
641	1	45	1	10
641	2	50	1	2
641	3	47	1	1
641	4	50	1	7
641	5	46	1	9
641	6	50	1	10
641	7	32	1	10
641	8	39	1	9
641	9	32	1	8
641	10	40	1	8
641	11	40	1	8
641	12	45	1	8
641	13	35	1	8
641	14	28	1	8
641	15	30	1	8
641	16	32	1	8
641	17	48	1	8
641	18	40	1	8
641	19	25	1	8
641	20	45	2	8
642	1	40	1	1
642	2	48	2	1
642	3	48	2	1
642	4	42	1	9
642	5	26	1	8
642	6	45	2	6
642	7	46	1	8
642	8	42	1	8
642	9	50	1	8
642	10	51	1	8
642	11	57	1	8
642	12	40	2	8
642	13	45	1	8
642	14	43	1	8
642	15	35	1	8
642	16	38	1	8
642	17	51	1	8
642	18	38	1	8
701	1	35	2	1
701	2	50	1	7
701	3	45	1	7
701	4	29	1	8
701	5	40	1	8
701	6	37	1	8
701	7	35	1	8
701	8	60	1	9
701	9	40	2	8
702	1	34	1	1
702	2	36	2	8
702	3	74	1	8
702	4	26	2	6
702	5	45	2	8
702	6	53	1	7
702	7	60	1	7
702	8	45	1	8
703	1	24	2	1
703	2	32	1	8
703	3	35	2	8
703	4	28	1	8
703	5	50	1	8
703	6	35	1	7
703	7	48	1	7
703	8	34	1	8
704	1	45	1	1
704	2	30	2	8
704	3	25	1	9
704	4	26	1	7
704	5	35	1	7
704	6	40	1	8
704	7	39	1	8
704	8	40	1	8
704	9	42	1	8
705	1	52	1	1
705	2	44	2	8
705	3	48	2	6
705	4	48	2	8
705	5	50	1	8
705	6	62	1	7
705	7	40	1	7
705	8	38	1	8
705	9	45	1	8
706	1	48	1	2
706	2	38	2	8
706	3	42	2	6
706	4	45	1	7
706	5	27	1	8
706	6	29	1	7
706	7	26	2	8
706	8	32	1	8
706	9	40	2	8
707	1	35	2	1
707	2	30	2	8
707	3	55	1	9
707	4	38	1	7
707	5	60	1	7
707	6	28	1	8
707	7	60	1	8
707	8	36	1	8
707	9	65	1	8
708	1	33	2	1
708	2	53	2	8
708	3	60	1	7
708	4	45	1	7
708	5	50	1	8
708	6	38	1	8
708	7	45	1	8
708	8	35	1	11
708	9	36	1	8
709	1	35	2	1
709	2	45	2	6
709	3	36	2	8
709	4	45	1	7
709	5	32	1	7
709	6	48	1	8
709	7	50	1	8
709	8	36	1	8
709	9	40	1	8
710	1	34	1	1
710	2	50	1	3
710	3	48	1	3
710	4	52	1	7
710	5	54	1	7
710	6	39	2	6
710	7	42	1	8
710	8	45	1	8
711	1	45	1	1
711	2	58	1	9
711	3	37	2	8
711	4	40	2	8
711	5	38	1	7
711	6	40	1	7
711	7	50	1	8
711	8	36	1	8
711	9	32	1	8
712	1	40	1	1
712	2	45	1	7
712	3	55	1	7
712	4	30	2	8
712	5	42	1	8
712	6	40	1	8
712	7	38	1	8
712	8	45	1	2
712	9	36	1	8
713	1	49	1	1
713	2	39	2	8
713	3	45	1	7
713	4	45	2	6
713	5	40	1	7
713	6	42	1	8
713	7	48	1	8
713	8	44	1	8
713	9	38	1	8
715	1	48	1	8
715	2	43	1	8
715	3	50	1	7
715	4	42	1	7
715	5	46	1	8
715	6	39	1	8
715	7	40	1	11
715	8	45	1	1
715	9	53	1	9
716	1	55	2	1
716	2	40	2	8
716	3	50	1	7
716	4	45	2	7
716	5	35	2	8
716	6	60	1	9
716	7	45	1	8
716	8	40	1	8
716	9	36	1	8
717	1	42	1	1
717	2	51	1	2
717	3	48	1	7
717	4	40	1	7
717	5	42	1	8
717	6	38	2	6
717	7	44	1	8
717	8	46	1	8
717	9	49	1	8
717	10	38	1	8
717	11	53	1	8
718	1	42	1	7
718	2	55	2	7
718	3	45	1	8
718	4	40	1	8
718	5	29	1	8
718	6	31	2	8
718	7	45	2	8
718	8	40	1	1
719	1	41	1	7
719	2	45	1	7
719	3	50	1	8
719	4	38	1	8
719	5	29	1	8
719	6	36	1	8
719	7	22	1	1
719	8	40	1	1
719	9	26	2	8
720	1	32	1	1
720	2	40	1	7
720	3	42	1	8
720	4	30	1	8
720	5	35	2	8
720	6	38	1	8
720	7	40	1	7
720	8	35	1	8
721	1	45	1	1
721	2	35	1	8
721	3	28	2	8
721	4	22	1	7
721	5	38	1	7
721	6	50	1	8
721	7	28	2	8
721	8	40	1	8
722	1	35	1	7
722	2	36	1	7
722	3	40	2	8
722	4	45	1	8
722	5	50	1	8
722	6	51	1	8
722	7	55	1	9
722	8	35	1	1
722	9	30	2	8
723	1	28	1	8
723	2	30	1	7
723	3	34	1	8
723	4	42	1	7
723	5	36	1	8
723	6	42	1	8
723	7	56	2	8
723	8	48	1	1
723	9	43	1	2
724	1	36	1	1
724	2	27	2	11
724	3	28	2	8
724	4	58	1	7
724	5	35	1	7
724	6	36	1	8
724	7	52	2	8
724	8	40	1	8
725	1	35	1	8
725	2	50	1	1
725	3	40	1	8
725	4	30	2	8
725	5	45	1	8
725	6	35	1	7
725	7	25	2	8
725	8	40	1	7
726	1	30	1	7
726	2	45	1	7
726	3	46	1	1
726	4	38	2	8
726	5	42	1	8
726	6	39	1	8
726	7	38	2	8
726	8	56	1	8
727	1	45	1	1
727	2	30	2	8
727	3	31	1	8
727	4	58	2	8
727	5	45	1	8
727	6	33	1	7
727	7	69	1	7
727	8	50	1	8
728	1	45	2	1
728	2	25	1	8
728	3	35	1	8
728	4	36	2	7
728	5	42	2	8
728	6	40	1	7
728	7	60	1	8
728	8	50	1	8
729	1	35	1	7
729	2	40	1	7
729	3	49	1	8
729	4	50	1	8
729	5	50	1	8
729	6	29	1	8
729	7	24	1	1
729	8	28	2	8
729	9	35	2	6
730	1	38	1	7
730	2	39	1	7
730	3	28	1	8
730	4	32	1	8
730	5	28	1	8
730	6	40	2	1
730	7	30	1	1
730	8	28	2	8
730	9	45	1	8
731	1	52	2	1
731	2	30	2	8
731	3	50	1	7
731	4	35	1	8
731	5	30	1	8
731	6	40	1	7
731	7	30	2	8
731	8	38	1	8
732	1	49	1	8
732	2	46	1	8
732	3	49	1	7
732	4	38	1	7
732	5	56	1	8
732	6	48	1	8
732	7	50	1	1
732	8	40	2	8
733	1	30	2	1
733	2	39	2	6
733	3	30	2	8
733	4	46	1	8
733	5	37	1	7
733	6	25	2	8
733	7	40	1	8
733	8	32	1	7
733	9	35	1	8
734	1	38	1	8
734	2	38	1	7
734	3	62	1	7
734	4	58	1	8
734	5	30	1	8
734	6	31	2	11
734	7	40	2	8
734	8	31	2	1
734	9	40	1	8
735	1	45	1	7
735	2	46	1	7
735	3	40	1	8
735	4	42	1	8
735	5	46	1	8
735	6	41	2	6
735	7	37	2	8
735	8	40	2	1
735	9	45	1	8
736	1	50	1	7
736	2	50	1	7
736	3	51	1	8
736	4	45	1	8
736	5	35	1	8
736	6	40	1	8
736	7	42	2	8
736	8	50	1	1
737	1	50	1	7
737	2	40	1	8
737	3	38	1	8
737	4	46	1	8
737	5	39	1	7
737	6	25	1	8
737	7	50	2	8
737	8	40	1	1
738	1	38	2	1
738	2	40	2	8
738	3	65	1	7
738	4	45	1	7
738	5	40	1	8
738	6	35	1	8
738	7	42	1	8
738	8	43	1	8
739	1	45	1	7
739	2	39	1	7
739	3	40	1	8
739	4	46	1	8
739	5	40	1	8
739	6	49	1	8
739	7	40	2	8
739	8	35	1	1
740	1	38	1	7
740	2	40	1	7
740	3	38	1	8
740	4	36	1	8
740	5	49	1	8
740	6	40	2	8
740	7	40	1	1
740	8	50	2	8
741	1	44	1	7
741	2	45	1	7
741	3	30	1	8
741	4	40	2	8
741	5	45	1	8
741	6	36	1	8
741	7	48	1	8
741	8	26	2	1
801	1	30	1	1
801	2	45	1	11
801	3	43	1	8
801	4	45	1	8
801	5	58	1	8
801	6	43	1	8
801	7	45	1	8
801	8	65	1	8
801	9	32	2	8
801	10	35	1	3
801	11	53	1	8
801	12	21	1	8
801	13	25	1	8
801	14	35	1	8
801	15	45	1	8
801	16	40	1	8
801	17	60	1	7
801	18	55	1	7
801	19	45	2	8
801	20	30	2	8
801	21	40	1	8
802	1	75	1	1
802	2	35	1	11
802	3	47	1	8
802	4	48	1	8
802	5	23	1	8
802	6	27	1	8
802	7	45	2	8
802	8	37	1	7
802	9	55	1	7
802	10	45	1	8
802	11	42	2	7
802	12	25	1	7
802	13	56	2	8
802	14	45	2	8
802	15	25	1	8
802	16	45	1	8
802	17	48	1	8
802	18	27	1	8
802	19	38	2	8
802	20	30	1	8
802	21	47	1	8
802	22	58	1	8
803	1	50	2	1
803	2	45	1	11
803	4	45	2	8
803	5	22	1	11
803	6	30	1	8
803	7	35	1	8
803	8	60	2	8
803	9	50	2	8
803	10	57	1	8
803	11	63	1	8
803	12	36	1	8
803	13	24	1	8
803	14	26	1	8
803	15	52	1	8
803	16	45	2	8
803	17	40	2	8
803	18	50	2	8
803	19	54	1	8
803	20	53	1	8
803	21	42	1	8
804	1	40	1	1
804	2	33	1	11
804	3	55	2	8
804	4	38	2	6
804	5	28	2	6
804	6	38	1	8
804	7	45	1	8
804	8	48	2	8
804	9	26	1	8
804	10	30	1	7
804	11	29	1	7
804	12	28	1	8
804	13	26	1	8
804	14	65	1	8
804	15	30	1	8
804	16	30	1	8
804	17	45	2	8
804	18	35	1	8
804	19	48	2	8
804	20	29	1	8
804	21	21	1	8
805	1	50	2	1
805	2	45	1	11
805	3	42	1	11
805	4	32	1	8
805	5	45	1	8
805	6	42	1	8
805	7	54	1	7
805	8	30	1	7
805	9	49	1	8
805	10	35	1	8
805	11	27	1	8
805	12	29	1	8
805	13	48	1	8
805	14	52	1	8
806	1	48	1	1
806	2	30	2	8
806	3	35	1	8
806	4	55	1	8
806	5	42	1	8
806	6	54	1	8
806	7	27	1	8
806	8	48	1	8
806	9	52	1	8
806	10	27	1	8
806	11	29	1	8
806	12	30	1	8
806	13	39	1	8
806	14	45	1	8
806	15	28	1	8
807	1	45	1	1
807	2	50	2	8
807	3	65	1	8
807	4	48	1	8
807	5	45	1	11
807	6	35	2	3
807	7	42	1	7
807	8	23	1	8
807	9	38	1	7
807	10	34	1	8
807	11	34	2	8
807	12	38	2	8
807	13	23	1	8
807	14	45	1	8
807	15	36	1	8
807	16	33	1	8
807	17	27	1	8
807	18	29	1	8
808	1	42	1	1
808	2	52	1	11
808	3	40	2	8
808	4	50	1	8
808	5	70	1	8
808	6	48	1	8
808	7	45	1	8
808	8	30	2	8
808	9	32	1	8
808	10	40	1	8
808	11	32	2	8
808	12	28	1	8
808	13	45	1	7
808	14	35	1	7
808	15	30	1	8
808	16	43	1	8
808	17	22	2	8
808	18	43	2	8
808	19	30	1	8
808	20	28	1	8
809	1	68	2	1
809	2	40	2	11
809	3	38	2	8
809	4	38	2	8
809	5	42	1	8
809	6	18	2	3
809	7	39	1	8
809	8	42	1	8
809	9	60	1	7
809	10	48	1	7
809	11	42	1	8
809	12	40	1	8
809	13	43	1	8
809	14	28	1	8
809	15	55	2	8
809	16	35	2	8
809	17	35	1	8
809	18	60	1	8
809	19	27	1	8
809	20	40	1	8
810	1	40	1	1
810	2	35	2	11
810	3	27	2	8
810	4	50	1	8
810	5	55	1	8
810	6	40	1	8
810	7	40	1	8
810	8	45	1	8
810	9	35	1	8
810	10	25	1	8
810	11	40	1	8
810	12	34	1	7
810	13	60	1	7
810	14	41	1	8
810	15	50	1	8
810	16	50	1	8
810	17	26	1	8
810	18	45	1	8
810	19	50	1	8
812	1	35	2	1
812	2	31	2	8
812	3	33	2	8
812	4	45	2	8
812	5	40	2	11
812	6	40	1	8
812	7	30	1	8
812	8	35	1	8
812	9	25	1	8
812	10	42	1	8
812	11	48	1	8
812	12	60	1	8
812	13	45	1	8
812	14	70	1	7
812	15	60	1	7
812	16	40	1	8
812	17	24	1	8
812	18	35	1	8
812	19	39	1	8
812	20	25	1	8
812	21	25	1	8
812	22	32	1	8
813	1	41	1	2
813	2	35	2	8
813	3	40	1	8
813	4	39	1	7
813	5	58	1	8
813	6	38	1	8
813	7	26	1	7
813	8	22	2	4
813	9	65	2	8
813	10	37	1	3
813	11	40	1	8
813	12	35	2	8
814	1	45	1	1
814	2	55	1	11
814	3	60	1	8
814	4	45	1	8
814	5	34	2	8
814	6	38	1	8
814	7	28	1	7
814	8	35	1	7
814	9	40	1	8
814	10	35	1	8
814	11	35	1	8
814	12	30	1	8
814	13	32	1	8
814	14	42	2	8
815	1	38	1	1
815	2	45	1	4
815	3	45	1	10
815	4	65	1	7
815	5	62	1	7
815	6	65	1	8
815	7	69	1	8
815	8	45	1	8
815	9	48	1	8
815	10	38	1	8
815	11	30	1	8
815	12	48	1	8
815	13	63	1	8
815	14	38	2	8
815	15	50	2	8
815	16	48	1	8
815	17	53	1	8
815	18	34	1	8
815	19	40	2	8
816	1	30	2	1
816	2	45	1	11
816	3	32	1	8
816	4	40	1	8
816	5	40	2	8
816	6	50	2	8
816	7	50	1	4
816	8	33	1	8
816	9	35	1	8
816	10	35	1	7
816	11	38	1	7
816	12	38	1	8
816	13	30	1	8
816	14	48	1	8
816	15	63	1	8
817	1	45	2	1
817	2	36	2	8
817	3	36	2	8
817	4	25	2	8
817	5	26	2	8
817	6	65	1	8
817	7	40	1	8
817	8	30	2	8
817	9	45	2	8
817	10	25	1	7
817	11	50	1	7
817	12	38	1	8
817	13	49	1	8
817	14	32	1	8
817	15	33	1	8
817	16	25	2	8
817	17	36	1	8
817	18	28	1	8
817	19	36	1	8
817	20	50	2	8
817	21	18	1	8
817	22	20	2	8
817	23	25	2	8
818	1	28	1	11
818	2	48	1	11
818	3	52	1	8
818	4	60	1	8
818	5	43	2	8
818	6	28	2	8
818	7	43	2	8
818	8	30	2	8
818	9	28	1	8
818	10	39	1	8
818	11	38	1	8
818	12	45	2	8
818	13	54	1	8
818	14	28	1	8
818	15	28	1	8
818	16	80	1	8
818	17	28	1	8
818	18	45	1	8
818	19	28	2	7
818	20	32	2	7
818	21	48	1	8
818	22	26	1	8
819	2	32	1	8
819	3	38	1	8
819	4	45	2	8
819	5	40	1	8
819	6	50	1	8
819	7	34	1	7
819	8	50	1	7
819	9	35	1	8
819	10	70	1	8
819	11	32	1	8
819	12	28	1	8
819	13	40	1	8
819	14	38	1	8
819	15	32	1	8
819	16	45	1	8
819	17	40	1	8
819	18	68	1	8
819	19	40	1	8
819	20	45	1	8
819	21	42	1	8
820	1	38	2	1
820	2	42	2	8
820	3	47	2	8
820	4	32	2	8
820	5	41	2	8
820	6	30	2	8
820	7	41	2	8
820	8	30	1	8
820	9	35	1	8
820	10	27	1	7
820	11	40	1	7
820	12	35	1	8
820	13	58	1	8
820	14	45	1	8
820	15	40	1	8
820	16	38	2	8
820	17	45	2	8
