childid	id	age	memsex	relate	livhse	grader3	stillr3	schtypr3	agestr3	agegrdr3	disabr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3
PE161036	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161036	5	18	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161036	6	15	2	7	1	9	1	4	6	 	0	9	2	2	0	0	6	3	2
PE161036	7	12	2	7	1	7	1	4	6	 	0	9	1	2	0	0	6	3	2
PE161036	15	10	1	7	1	4	1	4	6	 	0	10	1	1	0	0	5	2	2
PE161036	16	6	2	7	1	20	1	4	 	 	0	11	0	0	0	0	5	2	4
PE161037	0	7	1	0	1	 	 	 	 	 	0	10	0	0	0	0	6	1	2
PE161037	1	35	1	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161037	2	32	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161037	3	14	2	7	1	7	1	4	6	 	0	9	1	2	0	0	8	2	2
PE161037	4	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161038	0	7	2	0	1	 	 	 	 	 	0	10	0	2	2	0	8	1	1
PE161038	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161038	2	60	2	6	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161039	0	7	2	0	1	 	 	 	 	 	0	9	0	1	1	0	6	2	5
PE161039	1	37	1	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161039	2	30	2	1	1	17	1	4	 	 	0	 	 	 	 	 	 	 	 
PE161039	3	12	2	7	1	7	1	4	6	 	0	9	4	2	2	0	7	2	0
PE161039	15	9	1	7	1	4	1	4	6	 	0	10	2	1	1	0	6	2	 
PE161039	16	4	1	7	1	20	1	4	 	 	0	10	0	0	0	0	6	1	 
PE161040	0	8	2	0	1	 	 	 	 	 	0	9	0	1	0	0	6	1	7
PE161040	1	29	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161040	2	30	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161040	15	10	1	7	1	0	3	 	 	 	5	9	0	0	0	0	0	0	15
PE161041	0	7	1	0	1	 	 	 	 	 	0	10	0	1	0	0	6	2	4
PE161041	1	43	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161041	2	55	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161041	3	20	1	7	1	9	1	4	 	 	0	 	 	 	 	 	 	 	 
PE161041	4	17	2	7	1	10	1	4	6	 	0	7	0	6	0	0	6	3	3
PE161041	5	14	2	7	1	8	1	4	6	 	0	7	0	6	0	0	6	2	5
PE161042	0	7	1	0	1	 	 	 	 	 	0	10	0	1	1	0	6	2	3
PE161042	1	43	1	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161042	2	43	2	1	1	17	1	4	 	 	0	 	 	 	 	 	 	 	 
PE161042	3	19	1	7	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161042	4	15	2	7	1	8	1	4	6	 	0	8	2	2	1	0	6	2	2
PE161042	5	22	1	9	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161043	0	8	1	0	1	 	 	 	 	 	0	9	1	2	0	0	7	2	3
PE161043	1	47	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161043	2	35	2	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161043	3	15	1	9	1	8	1	4	7	 	0	9	2	2	0	0	7	2	2
PE161043	15	9	2	7	1	4	1	4	7	 	0	9	3	2	0	0	7	2	2
PE161043	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161043	17	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161043	18	2	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161043	19	0	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161044	0	8	1	0	1	 	 	 	 	 	0	10	0	1	0	0	5	2	6
PE161044	1	26	2	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161044	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161044	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161044	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161044	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161044	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161044	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161044	8	31	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161044	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161044	10	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161045	0	7	2	0	1	 	 	 	 	 	0	10	1	1	0	0	8	1	2
PE161045	1	24	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161045	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161045	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161045	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161045	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161045	16	4	1	9	1	20	2	4	 	 	0	10	1	0	0	0	7	1	4
PE161045	17	1	1	9	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161045	18	26	1	2	1	0	3	 	 	 	5	 	 	 	 	 	 	 	 
PE161046	0	7	2	0	1	 	 	 	 	 	0	9	1	1	0	0	6	1	5
PE161046	1	35	1	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161046	2	35	2	1	1	17	1	4	 	 	0	 	 	 	 	 	 	 	 
PE161046	3	13	2	7	1	6	1	4	7	 	0	8	2	3	0	0	6	1	4
PE161046	15	9	1	7	1	3	1	4	6	 	0	9	0	3	0	0	6	1	4
PE161046	16	5	2	7	1	0	1	4	 	 	0	8	0	2	0	0	6	1	5
PE161046	17	1	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161047	0	7	2	0	1	 	 	 	 	 	0	10	0	1	0	0	6	2	4
PE161047	1	42	1	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161047	2	40	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161047	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161047	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161047	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161047	15	11	2	7	1	5	1	4	6	 	0	10	2	2	0	0	6	2	4
PE161048	0	7	2	0	1	 	 	 	 	 	0	11	3	1	0	0	6	2	1
PE161048	1	25	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161048	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161048	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161048	15	9	1	13	1	3	1	1	6	 	0	9	3	2	0	0	6	2	2
PE161048	16	1	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161048	17	20	2	13	1	11	1	4	 	 	0	 	 	 	 	 	 	 	 
PE161049	0	7	1	0	1	 	 	 	 	 	0	10	0	0	0	0	6	2	3
PE161049	1	28	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161049	2	25	2	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161049	3	2	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161050	0	8	2	0	1	 	 	 	 	 	0	11	0	2	1	0	6	1	2
PE161050	1	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161050	2	32	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161050	15	9	2	7	1	4	1	4	6	 	0	10	2	2	1	0	6	2	2
PE161051	0	8	2	0	1	 	 	 	 	 	0	10	0	2	0	0	6	1	5
PE161051	1	33	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161051	2	27	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161051	15	10	2	7	1	4	1	4	6	 	0	10	0	1	0	0	6	1	5
PE161051	16	3	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161051	17	0	1	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE161052	0	8	2	0	1	 	 	 	 	 	0	10	1	2	0	0	7	1	3
PE161052	1	32	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161052	2	32	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161052	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161052	15	10	1	7	1	5	1	4	6	 	0	9	1	2	2	0	7	1	2
PE161052	16	4	1	7	1	20	1	4	 	 	0	12	0	0	0	0	4	0	8
PE161053	0	8	2	0	1	 	 	 	 	 	0	7	1	2	0	0	6	1	6
PE161053	1	43	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161053	2	29	2	1	1	17	2	4	 	 	0	 	 	 	 	 	 	 	 
PE161053	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161053	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161053	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161053	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161053	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161053	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161053	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161053	10	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161053	11	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161053	12	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161053	13	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161053	14	12	1	7	1	3	1	4	7	 	6	7	1	4	0	0	6	1	5
PE161053	15	10	2	7	1	4	1	4	6	 	0	9	1	4	0	0	6	1	3
PE161053	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161053	17	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161053	18	5	2	7	1	20	1	4	 	 	0	9	0	0	0	0	6	1	8
PE161053	19	2	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161053	20	0	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161054	0	8	2	0	1	 	 	 	 	 	0	8	1	2	0	0	6	1	5
PE161054	1	30	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161054	2	29	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161054	15	10	2	7	1	5	1	4	7	 	0	8	2	2	0	0	6	1	4
PE161054	16	3	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161054	17	1	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161055	0	7	2	0	1	 	 	 	 	 	0	10	1	1	0	0	6	2	4
PE161055	1	44	1	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161055	2	44	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161055	3	25	2	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161055	4	22	2	7	1	11	1	1	 	 	0	 	 	 	 	 	 	 	 
PE161055	5	18	2	7	1	11	1	4	 	 	0	 	 	 	 	 	 	 	 
PE161055	6	15	2	7	1	10	1	4	6	 	0	10	4	2	0	0	7	2	0
PE161055	7	4	2	13	1	 	 	 	 	 	0	10	0	0	0	0	5	2	7
PE161056	0	8	2	0	1	 	 	 	 	 	0	11	1	1	1	0	5	1	3
PE161056	1	28	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161056	2	62	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE161056	3	89	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE161056	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161056	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161056	6	18	1	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE161057	0	8	1	0	1	 	 	 	 	 	0	9	0	1	0	0	5	2	6
PE161057	1	38	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161057	2	33	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161057	3	14	1	7	1	9	1	4	5	 	0	9	0	1	0	0	5	2	6
PE161057	4	12	2	7	1	5	1	4	6	 	0	9	0	1	0	0	5	2	6
PE161057	15	10	1	7	1	3	1	4	6	 	0	9	0	1	0	0	5	2	6
PE161058	0	7	1	0	1	 	 	 	 	 	0	10	1	2	3	0	6	1	1
PE161058	1	28	1	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161058	2	32	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161058	3	2	2	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE161059	0	7	1	0	1	 	 	 	 	 	0	10	1	1	0	0	6	2	4
PE161059	1	37	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161059	2	36	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161059	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161059	4	13	2	7	1	8	1	4	6	 	0	8	2	2	0	0	6	2	3
PE161059	5	11	1	7	1	5	1	4	6	 	0	8	2	2	0	0	6	2	3
PE161059	6	5	1	7	1	0	3	 	 	 	0	10	0	0	0	0	0	2	8
PE161059	7	2	1	7	1	18	1	4	 	 	0	 	 	 	 	 	 	 	 
PE161059	8	0	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161060	0	7	1	0	1	 	 	 	 	 	0	10	1	2	0	0	6	3	3
PE161060	1	34	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161060	2	27	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161060	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161060	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161060	5	0	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161061	0	7	2	0	1	 	 	 	 	 	0	10	1	1	0	0	7	1	3
PE161061	1	47	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161061	2	46	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161061	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161061	4	21	2	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161061	5	17	1	7	1	10	0	4	6	 	0	11	0	1	4	0	0	0	5
PE161061	6	14	1	7	1	6	1	4	6	 	0	10	0	0	0	0	6	2	6
PE161061	7	12	2	7	1	4	1	4	6	 	0	10	1	1	0	0	7	1	4
PE161061	15	9	1	7	1	3	1	4	6	 	0	10	0	1	0	0	7	1	3
PE161062	0	8	1	0	1	 	 	 	 	 	0	10	1	1	0	0	5	2	4
PE161062	1	29	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161062	2	28	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161062	3	3	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161063	0	8	1	0	1	 	 	 	 	 	0	8	0	2	0	0	7	2	4
PE161063	1	34	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161063	15	10	2	7	1	6	1	4	5	 	0	8	3	3	0	0	7	2	4
PE161063	16	46	1	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161063	17	5	1	7	1	0	1	4	 	 	0	9	0	3	0	0	3	2	5
PE161063	18	1	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161064	0	7	1	0	1	 	 	 	 	 	0	10	0	2	1	0	6	2	2
PE161064	1	56	1	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161064	2	53	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161064	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161064	4	26	2	7	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161064	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161064	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161064	7	14	2	7	1	7	0	4	 	6	0	7	2	3	2	0	0	0	3
PE161064	8	6	1	15	1	1	1	4	6	 	0	10	0	1	1	0	6	2	4
PE161064	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161064	10	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161065	0	8	1	0	1	 	 	 	 	 	0	9	0	2	0	0	7	3	3
PE161065	1	40	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161065	2	38	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161065	3	16	1	7	1	11	1	4	6	 	0	6	2	2	0	0	6	5	3
PE161065	4	14	1	7	1	10	1	4	6	 	0	7	2	1	0	0	6	4	4
PE161065	5	13	2	7	1	6	1	4	6	 	0	9	2	2	0	0	6	3	3
PE161065	15	10	1	7	1	5	1	4	6	 	0	9	2	1	0	0	6	4	2
PE161066	0	8	1	0	1	 	 	 	 	 	0	10	0	0	0	0	7	1	6
PE161066	1	28	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161066	2	30	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161066	15	9	1	7	1	4	1	4	6	 	0	10	2	3	0	0	7	1	3
PE161066	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161066	17	2	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161067	0	7	1	0	1	 	 	 	 	 	0	11	0	1	0	0	7	1	5
PE161067	1	35	1	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161067	2	27	2	1	1	17	2	4	 	 	0	 	 	 	 	 	 	 	 
PE161067	3	11	1	9	1	4	1	4	6	 	0	11	1	2	0	0	7	1	4
PE161067	4	5	2	7	1	20	1	4	 	 	0	11	1	1	0	0	3	1	7
PE161067	5	2	2	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE161068	0	8	1	0	1	 	 	 	 	 	0	10	1	1	1	0	6	1	4
PE161068	1	29	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161068	2	25	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161068	3	2	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161069	0	7	2	0	1	 	 	 	 	 	0	12	0	1	0	0	5	2	4
PE161069	1	52	1	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161069	2	50	2	1	1	17	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161069	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161069	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161069	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161069	6	18	1	9	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161069	7	14	2	7	1	6	0	4	6	12	0	12	2	2	7	0	0	0	1
PE161069	8	13	2	7	1	7	1	4	6	 	0	12	0	1	0	0	7	2	2
PE161069	15	9	1	7	1	5	1	4	6	 	0	12	0	2	0	0	5	2	3
PE161070	0	7	2	0	1	 	 	 	 	 	0	9	1	1	0	0	7	2	3
PE161070	1	29	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161070	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161070	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161070	4	30	1	1	1	13	0	1	 	 	0	 	 	 	 	 	 	 	 
PE161070	5	5	2	7	1	20	1	4	 	 	0	12	0	0	0	0	8	0	3
PE161070	6	3	1	7	1	20	1	4	 	 	0	 	 	 	 	 	 	 	 
PE161071	0	7	1	0	1	 	 	 	 	 	0	8	2	2	0	0	6	2	4
PE161071	1	31	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161071	2	34	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161071	3	17	2	7	1	6	0	4	6	 	0	8	2	4	0	0	6	2	2
PE161071	15	9	1	7	1	3	1	4	6	 	0	8	2	3	0	0	6	2	3
PE161071	16	6	2	7	1	1	1	4	6	 	0	8	3	1	0	0	6	2	4
PE161071	17	4	2	7	1	0	3	 	 	 	0	9	1	1	0	0	0	1	10
PE161071	18	2	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161072	0	8	2	0	1	 	 	 	 	 	0	10	0	2	0	0	6	3	6
PE161072	1	24	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161072	2	74	1	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE161072	3	43	2	13	1	 	 	 	 	 	2	 	 	 	 	 	 	 	 
PE161072	4	73	2	5	1	 	 	 	 	 	2	 	 	 	 	 	 	 	 
PE161072	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161072	6	29	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE161072	7	21	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE161073	0	8	1	0	1	 	 	 	 	 	0	10	0	1	0	0	6	1	3
PE161073	1	42	2	1	1	17	1	4	 	 	0	 	 	 	 	 	 	 	 
PE161073	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161073	3	13	1	7	1	5	1	4	7	 	0	8	0	2	0	0	6	1	5
PE161073	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161073	5	18	1	9	1	10	1	4	 	 	0	 	 	 	 	 	 	 	 
PE161074	0	7	1	0	1	 	 	 	 	 	0	10	0	1	1	0	6	2	4
PE161074	1	40	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161074	2	77	2	5	1	0	3	 	 	 	1	 	 	 	 	 	 	 	 
PE161074	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161074	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161074	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161075	0	8	1	0	1	 	 	 	 	 	0	10	0	1	0	0	7	2	4
PE161075	1	46	1	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161075	2	45	2	1	1	17	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161075	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161075	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161075	5	17	1	7	1	10	1	4	6	 	0	8	0	1	0	0	7	3	4
PE161075	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161075	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161075	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161075	9	5	2	7	1	20	0	4	 	 	0	11	0	1	0	0	0	0	10
PE161075	10	3	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161075	11	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161076	0	7	2	0	1	 	 	 	 	 	0	8	1	1	0	0	6	2	3
PE161076	1	28	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161076	2	25	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161076	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161076	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161076	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161076	6	22	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE161076	7	1	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161077	0	7	1	0	1	 	 	 	 	 	0	11	0	2	3	0	7	2	4
PE161077	1	28	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161077	2	25	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161077	3	0	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161078	0	8	2	0	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161078	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161078	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161078	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161078	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161078	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161078	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161078	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161078	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161078	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161078	10	 	2	21	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161078	11	37	2	21	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161079	0	8	2	0	1	 	 	 	 	 	0	10	3	2	2	0	6	2	0
PE161079	1	29	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161079	2	27	2	1	1	17	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161079	3	0	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE161080	0	8	2	0	1	 	 	 	 	 	0	10	0	1	0	0	6	2	5
PE161080	1	32	1	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161080	2	30	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161080	3	13	1	9	1	6	1	4	6	 	0	10	0	1	0	0	6	2	5
PE161080	4	5	1	7	1	0	3	 	 	 	0	11	0	1	0	0	0	0	13
PE161081	0	7	1	0	1	 	 	 	 	 	0	10	0	2	5	0	0	0	6
PE161081	1	39	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161081	2	34	2	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE161081	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161081	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161081	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE161081	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
