childid	passid	passet	numpass	valpass	decpass
PE128027	4	21	3	35	80
PE128028	1	34	0	 	 
PE128030	1	39	1	40	1
PE128030	2	20	1	23	1
PE128031	1	8	3	90	2
PE128031	2	33	2	100	2
PE128031	3	33	2	70	2
PE128032	1	34	2	11000	80
PE128037	1	33	4	300	80
PE128037	2	29	1	500	80
PE128037	3	33	1	500	80
PE128038	1	39	1	20	90
PE128038	2	36	1	200	90
PE128038	3	33	2	150	90
PE128039	1	29	2	500	2
PE128039	2	22	2	350	2
PE128039	3	33	1	900	2
PE128039	4	33	1	350	2
PE128040	1	33	1	1000	1
PE128040	2	33	1	500	4
PE128040	3	33	1	300	4
PE128041	1	40	3	5	1
PE128041	2	40	2	5	1
PE128041	3	33	12	.5	1
PE128041	4	33	2	7.5	1
PE128041	5	18	5	100	1
PE128043	1	18	2	10	1
PE128045	1	33	3	3	1
PE128045	2	33	7	3	1
PE128045	3	33	1	20	1
PE128045	4	40	2	5	1
PE128045	5	33	4	5	1
PE128046	1	33	1	20	2
PE128046	2	33	1	330	2
PE128046	3	33	20	.5	2
PE128047	1	33	1	100	2
PE128047	2	33	1	140	2
PE128048	1	33	4	150	2
PE128048	2	39	1	50	2
PE128049	1	33	2	20	1
PE128049	2	39	1	30	1
PE128049	3	33	1	100	2
PE128049	4	33	4	30	2
PE128049	5	33	1	180	2
PE128051	1	33	0	 	 
PE128051	2	33	0	 	 
PE138002	1	33	1	350	1
PE138002	2	36	1	500	1
PE138003	1	34	1	105000	1
PE138003	2	33	1	40	2
PE138005	1	35	6	650	2
PE138005	2	33	4	500	2
PE138005	3	39	3	80	2
PE138005	4	33	30	40	2
PE138005	5	33	2	20	2
PE138005	6	33	3	20	2
PE138007	1	33	2	6	1
PE138007	2	33	12	48	1
PE138009	1	22	1	500	2
PE138009	2	29	1	700	2
PE138009	3	33	1	200	2
PE138009	4	33	1	0	2
PE138010	1	35	10	600	9
PE138010	2	33	1	220	7
PE138010	3	33	10	120	9
PE138011	1	36	1	600	2
PE138013	1	33	12	200	1
PE138013	2	33	5	25	1
PE138013	3	33	20	20	1
PE138013	4	33	12	70	1
PE138013	5	30	2	160	1
PE138013	6	33	2	120	1
PE138014	1	33	1	180	2
PE138017	1	37	1	3000	1
PE138017	2	36	1	100	2
PE138021	1	33	1	300	1
PE138021	2	33	1	50	1
PE138022	1	33	2	100	1
PE138023	1	33	1	70	2
PE138023	2	33	1	10	2
PE138023	3	33	2	10	2
PE138023	4	33	1	40	2
PE138026	1	39	1	20	80
PE138026	2	33	1	10	80
PE138028	1	18	2	5	18
PE138028	2	19	3	4	18
PE138029	1	34	1	18000	1
PE138030	1	33	1	10	2
PE138030	2	33	2	5	2
PE138032	1	33	1	100	4
PE138033	1	18	1	8	3
PE138033	2	33	2	5	3
PE138033	3	33	2	5	3
PE138033	4	40	2	10	3
PE138033	5	33	1	15	3
PE138036	1	22	1	200	2
PE138036	2	29	1	150	2
PE138036	3	33	1	50	2
PE138036	4	33	1	20	2
PE138036	5	22	1	700	2
PE138038	1	33	100	800	1
PE138038	2	3	2	50	1
PE138038	3	33	6	30	1
PE138039	1	18	5	5	1
PE138039	2	6	1	5	1
PE138039	3	33	2	10	2
PE138039	4	33	2	20	2
PE138039	5	33	9	1	2
PE138039	6	33	2	180	2
PE138040	1	26	2	200	1
PE138040	2	33	1	200	1
PE138040	3	33	2	3	1
PE138040	4	33	1	80	1
PE138040	5	30	1	80	1
PE138040	6	33	1	5	2
PE138041	1	34	1	10000	1
PE138041	2	36	1	500	2
PE138041	3	33	2	50	2
PE138041	4	33	1	40	2
PE138042	1	10	1	250	80
PE138042	2	18	7	10	80
PE138042	3	19	4	5	80
PE138042	4	20	2	6	80
PE138044	1	33	1	500	1
PE138044	2	33	1	500	1
PE138044	3	33	1	100	1
PE138044	4	33	12	120	1
PE138044	5	40	2	30	1
PE138044	6	33	1	20	1
PE138047	1	33	1	630	1
PE138047	2	33	1	450	1
PE138047	3	33	1	850	1
PE138047	4	33	4	60	2
PE138047	5	33	3	285	2
PE138047	6	33	3	250	2
PE148001	1	20	2	10	1
PE148001	2	40	2	20	1
PE148001	3	33	10	5	1
PE148001	4	18	2	10	1
PE148008	1	33	1	500	2
PE148008	2	33	2	200	2
PE148008	3	39	1	50	2
PE148008	4	36	1	300	2
PE148008	5	33	5	100	2
PE148009	1	35	1	1000	1
PE148010	1	37	1	4950	1
PE148012	1	33	3	12600	1
PE148013	1	18	3	13	5
PE148015	1	33	1	100	1
PE148015	2	30	1	150	1
PE148015	3	33	1	150	1
PE148016	1	33	12	5	2
PE148016	2	33	6	1	2
PE148017	1	33	1	10	1
PE148017	2	40	1	10	1
PE148017	3	40	1	5	1
PE148017	4	33	1	6	1
PE148017	5	33	1	5	1
PE148018	1	3	1	60	1
PE148018	2	33	30	5	1
PE148018	3	18	4	30	1
PE148020	1	34	1	6600	1
PE148026	1	37	1	10000	9
PE148027	1	24	1	200	2
PE148027	2	33	1	200	2
PE148027	3	33	1	20	2
PE148027	4	33	1	25	2
PE148030	1	40	1	5	1
PE148030	2	33	4	5	1
PE148030	3	18	1	15	1
PE148030	4	33	3	6	1
PE148030	5	33	1	10	1
PE148032	1	35	2	3000	4
PE148032	2	34	1	4000	5
PE148036	1	33	4	350	1
PE148036	2	33	5	 	1
PE148036	3	33	2	1000	1
PE148036	4	33	1	100	1
PE148036	5	34	1	1200	1
PE148039	1	26	1	300	1
PE148039	2	33	1	10	1
PE148039	3	33	3	5	1
PE148039	4	40	3	8	1
PE148041	1	18	2	30	1
PE148041	2	21	2	40	1
PE148041	3	20	1	50	1
PE148042	1	34	0	 	 
PE148043	1	33	1	20	2
PE148043	2	24	1	50	1
PE148043	3	33	1	50	1
PE148045	1	22	2	300	2
PE148045	2	29	1	500	2
PE148045	3	33	1	20	2
PE148045	4	33	3	 	2
PE148047	1	33	1	100	1
PE148047	2	33	3	10	1
PE148047	3	18	1	15	1
PE148050	1	33	1	50	2
PE148051	1	33	0	 	 
PE148051	2	33	1	10	1
PE148051	3	3	1	25	1
PE148051	4	33	1	10	1
PE148051	5	33	1	5	1
PE158001	1	18	3	20	1
PE158001	2	21	2	15	1
PE158001	3	21	30	5	1
PE158001	4	21	3	20	1
PE158003	1	26	1	500	1
PE158003	2	30	1	50	1
PE158003	3	33	1	50	1
PE158003	4	33	1	150	1
PE158003	5	33	2	100	1
PE158004	1	18	0	 	 
PE158004	2	19	0	 	 
PE158004	3	21	0	 	 
PE158004	4	21	0	 	 
PE158005	1	18	4	18	1
PE158005	2	19	2	16	1
PE158005	3	39	1	50	2
PE158006	1	37	1	2000	2
PE158006	2	18	4	20	2
PE158006	3	19	2	7	2
PE158006	4	8	1	270	2
PE158007	1	18	1	8	1
PE158007	2	19	1	7	1
PE158007	3	20	1	5	1
PE158007	4	33	4	10	1
PE158007	5	33	8	8	1
PE158007	6	33	2	2	1
PE158008	1	19	8	3	2
PE158008	2	18	1	5	2
PE158008	3	18	1	5	2
PE158008	4	18	2	5	2
PE158008	5	21	1	2	2
PE158008	6	20	1	3	2
PE158009	1	19	4	8	80
PE158009	2	18	5	17	80
PE158009	3	20	2	35	80
PE158009	4	8	1	320	80
PE158010	1	18	8	15	1
PE158010	2	20	1	35	1
PE158010	3	21	4	15	1
PE158010	4	21	2	30	1
PE158011	1	18	5	23	2
PE158011	2	18	5	35	2
PE158011	3	21	3	18	2
PE158012	1	18	5	16	1
PE158012	2	19	4	7.5	1
PE158012	3	20	1	25	1
PE158013	1	18	8	20	1
PE158013	2	19	5	7.5	1
PE158014	1	19	4	7.5	1
PE158014	2	18	6	15	1
PE158016	1	18	3	23	1
PE158016	2	18	3	18	1
PE158016	3	19	2	13	1
PE158017	1	18	4	9	80
PE158017	2	19	3	8	80
PE158017	3	21	1	8	80
PE158019	1	8	2	250	3
PE158019	2	18	9	15	3
PE158019	3	19	7	8	3
PE158019	4	21	3	7	3
PE158020	1	3	1	100	1
PE158020	2	33	2	45	1
PE158020	3	40	2	15	1
PE158020	4	33	4	7	1
PE158020	5	33	2	7	1
PE158020	6	33	1	7	1
PE158021	1	19	1	1	1
PE158021	2	18	2	5	1
PE158021	3	20	1	5	1
PE158022	1	19	5	7	1
PE158022	2	18	7	20	1
PE158023	1	18	5	15	2
PE158023	2	19	3	10	2
PE158023	3	21	1	8	2
PE158024	1	19	4	1	1
PE158024	2	18	1	3	1
PE158024	3	21	4	1	1
PE158024	4	18	1	5	1
PE158024	5	20	1	5	1
PE158024	6	37	1	2000	1
PE158025	1	18	5	27	1
PE158025	2	19	7	7	1
PE158025	3	8	1	125	1
PE158025	4	21	2	20	1
PE158031	1	18	8	12	1
PE158031	2	18	1	10	1
PE158031	3	19	5	7	1
PE158032	1	18	3	28	1
PE158032	2	19	5	10	1
PE158032	3	20	1	22	1
PE158032	4	21	4	10	1
PE158033	1	18	3	25	5
PE158033	2	19	1	8	5
PE158033	3	20	1	10	5
PE158034	1	33	2	15	1
PE158034	2	33	2	12	1
PE158034	3	33	1	12	1
PE158034	4	33	2	7	1
PE158034	5	33	1	3	1
PE158034	6	33	2	22	1
PE158036	1	18	3	5	1
PE158036	2	19	3	5	1
PE158036	3	21	1	2	1
PE158037	1	18	1	10	1
PE158037	2	19	2	6	1
PE158037	3	18	2	5	1
PE158037	4	20	2	10	1
PE158037	5	21	2	5	1
PE158037	6	21	1	12	1
PE158039	1	18	4	15	1
PE158039	2	19	5	5	1
PE158039	3	20	1	10	1
PE158040	1	19	8	7.5	1
PE158040	2	20	2	28	1
PE158040	3	18	3	20	1
PE158040	4	21	3	15	1
PE158040	5	21	1	7	1
PE158041	1	19	33	2	1
PE158041	2	18	3	8	1
PE158041	3	20	1	10	1
PE158041	4	21	2	1	1
PE158042	1	18	4	18	1
PE158042	2	19	6	7	1
PE158042	3	40	1	12	1
PE158042	4	20	1	20	1
PE158043	1	19	3	4	80
PE158043	2	20	1	5	80
PE158043	3	18	2	5	80
PE158044	1	34	1	10000	80
PE158044	2	36	1	400	80
PE158044	3	36	1	800	80
PE158044	4	34	1	8000	80
PE158045	1	19	5	7	1
PE158045	2	21	1	8	1
PE158045	3	18	7	21	1
PE158046	1	3	1	25	80
PE158046	2	8	1	35	80
PE158046	3	18	3	14	80
PE158046	4	19	1	10	80
PE158046	5	20	2	10	80
PE158046	6	33	1	6000	80
PE158047	1	34	2	13727.5	80
PE158047	2	33	1	500	80
PE158047	3	36	1	500	80
PE158047	4	33	2	100	80
PE158048	1	19	4	6.5	1
PE158048	2	18	5	18	1
PE158048	3	21	1	15	1
PE158049	1	36	1	850	80
PE158049	2	33	1	1300	80
PE158049	3	18	6	 	80
PE158049	4	19	2	5	80
PE158050	1	19	7	1	1
PE158050	2	18	6	3	1
PE158050	3	20	1	10	1
PE158050	4	6	1	5	1
PE158050	5	21	1	1	1
PE158051	1	20	1	30	2
PE158051	2	18	4	26	2
PE158051	3	19	7	7.5	2
PE158051	4	21	1	7.5	2
PE158051	5	21	1	35	2
PE158052	1	19	10	5	2
PE158052	2	18	15	25	2
PE158053	1	19	5	8	1
PE158053	2	18	5	90	1
PE158054	1	19	3	7.5	1
PE158054	2	21	2	7.5	1
PE158054	3	18	2	20	1
PE158055	1	18	2	11	1
PE158055	2	19	2	4	1
PE158055	3	20	1	14	1
PE158056	1	19	2	9	1
PE158056	2	18	1	10	1
PE158057	1	36	1	400	1
PE168001	1	18	5	20	1
PE168001	2	18	2	40	1
PE168001	3	20	1	30	1
PE168002	1	18	4	30	1
PE168002	2	9	1	50	1
PE168002	3	21	1	5	1
PE168003	1	18	9	15	1
PE168003	2	20	1	20	1
PE168004	1	18	3	30	1
PE168004	2	3	1	10	1
PE168004	3	5	1	25	1
PE168004	4	6	1	30	1
PE168004	5	7	1	15	1
PE168005	1	18	10	50	1
PE168005	2	20	2	30	1
PE168005	3	8	1	80	1
PE168005	4	5	2	40	1
PE168005	5	5	2	80	1
PE168005	6	3	1	90	1
PE168006	1	18	6	15	1
PE168006	2	18	3	20	1
PE168007	1	3	1	10	1
PE168007	2	18	5	25	1
PE168007	3	20	1	10	1
PE168008	1	18	6	5	1
PE168008	2	6	2	10	1
PE168008	3	39	1	20	1
PE168008	4	19	3	10	1
PE168009	1	18	8	10	1
PE168009	2	20	2	10	1
PE168009	3	18	3	10	1
PE168010	1	18	6	10	1
PE168010	2	20	2	5	1
PE168010	3	21	1	2	1
PE168010	4	13	1	500	80
PE168011	1	3	1	70	1
PE168011	2	5	2	40	1
PE168011	3	18	6	8	1
PE168011	4	19	2	10	1
PE168012	1	18	4	16.5	1
PE168012	2	18	1	20	1
PE168012	3	20	1	15	1
PE168013	1	5	1	1400	1
PE168015	1	18	4	30	1
PE168015	2	18	1	30	1
PE168015	3	3	1	60	1
PE168016	1	18	3	23	1
PE168016	2	18	2	20	1
PE168016	3	9	1	200	1
PE168017	1	31	3	50	1
PE168018	1	18	1	10	1
PE168018	2	5	1	20	1
PE168019	1	18	3	10	1
PE168019	2	18	6	10	1
PE168019	3	5	3	20	1
PE168020	1	3	2	50	80
PE168020	2	6	2	20	80
PE168020	3	7	2	10	80
PE168020	4	8	1	150	80
PE168020	5	1	0	 	 
PE168020	6	18	3	10	80
PE168022	1	18	3	30	1
PE168022	2	6	1	30	1
PE168022	3	19	2	12	1
PE168023	1	18	5	12	1
PE168023	2	6	1	10	1
PE168023	3	21	1	15	1
PE168023	4	20	1	15	1
PE168023	5	19	1	10	1
PE168023	6	8	1	45	1
PE168024	1	20	1	15	1
PE168024	2	40	1	5	1
PE168024	3	18	3	8	1
PE168024	4	5	1	12	1
PE168025	1	18	6	10	1
PE168025	2	5	2	15	1
PE168025	3	18	5	20	1
PE178001	1	18	6	25	1
PE178001	2	20	2	40	1
PE178001	3	5	1	30	1
PE178002	1	18	2	16	1
PE178002	2	20	1	13	1
PE178002	3	19	3	8	1
PE178003	1	5	0	 	 
PE178003	2	18	2	10	1
PE178003	3	20	1	15	1
PE178004	1	1	0	 	 
PE178006	1	18	4	25	1
PE178006	2	5	1	70	1
PE178010	1	18	4	25	1
PE178011	1	24	1	3816	1
PE178011	2	33	1	150	1
PE178011	3	26	1	1535	1
PE178011	4	33	1	200	1
PE178011	5	33	1	400	1
PE178013	1	18	14	20	1
PE178015	1	18	3	10	1
PE178015	2	20	1	20	1
PE178015	3	5	1	100	1
PE178015	4	8	1	150	1
PE178015	5	3	1	150	1
PE178015	6	31	1	100	1
PE178016	1	18	2	12	80
PE178016	2	19	1	15	80
PE178019	1	18	2	10	1
PE178020	1	5	1	30	3
PE178020	2	18	6	11	3
PE178020	3	20	1	15	3
PE178021	1	18	8	10	1
PE178021	2	20	2	5	1
PE178021	3	3	2	20	1
PE178022	1	18	11	7	1
PE178022	2	20	3	15	1
PE178022	3	3	1	30	1
PE178025	1	18	4	10	1
PE178025	2	20	1	15	1
PE178026	1	18	5	11	2
PE178027	1	18	6	15	1
PE178027	2	20	1	45	1
PE178028	1	3	0	 	 
PE178028	2	5	1	20	1
PE178028	3	18	5	13	1
PE178028	4	19	2	5	1
PE178028	5	20	1	30	1
PE178029	1	18	6	20	1
PE178029	2	5	1	20	1
PE178030	1	18	2	10	1
PE178031	1	18	4	15	3
PE178031	2	20	2	12	3
PE178033	1	18	5	16	1
PE178033	2	20	2	18	1
PE178034	1	18	3	10	1
PE178034	2	20	1	10	1
PE178035	1	18	5	15	1
PE178036	1	18	2	15	1
PE178036	2	20	1	20	1
PE188001	1	18	4	12	80
PE188001	2	19	3	17	80
PE188001	3	20	1	30	80
PE188002	1	18	9	12	1
PE188002	2	8	1	250	1
PE188004	1	5	1	25	1
PE188004	2	7	1	30	1
PE188004	3	18	8	16	1
PE188004	4	20	1	25	1
PE188005	1	18	7	11	1
PE188005	2	19	3	12	1
PE188005	3	8	1	150	1
PE188005	4	5	1	30	1
PE188005	5	20	1	20	1
PE188006	1	18	4	15	80
PE188006	2	5	1	20	1
PE188007	1	18	6	12	1
PE188007	2	8	1	250	1
PE188009	1	18	5	10	2
PE188009	2	20	2	10	2
PE188009	3	19	1	5	2
PE188010	1	18	11	19	1
PE188010	2	19	3	15	1
PE188010	3	8	1	50	1
PE188010	4	34	1	5000	1
PE188011	1	5	1	40	1
PE188011	2	19	4	18	1
PE188011	3	18	6	26	1
PE188012	1	18	8	14	1
PE188012	2	5	1	15	1
PE188013	1	18	7	15	1
PE188015	1	18	7	15	1
PE188016	1	3	1	20	1
PE188016	2	5	2	50	1
PE188016	3	7	1	20	1
PE188016	4	18	17	13	1
PE188016	5	19	1	4	1
PE188016	6	20	1	5	1
PE188017	1	18	4	15	1
PE188017	2	5	1	30	1
PE188018	1	18	6	10	80
PE188018	2	19	1	12	80
PE188018	3	20	1	20	80
PE188019	1	18	2	15	1
PE188019	2	20	3	10	1
PE188020	1	1	0	 	 
PE188020	2	3	1	30	1
PE188020	3	5	2	8	1
PE188020	4	8	1	20	1
PE188020	5	9	1	80	1
PE188020	6	18	7	10	1
PE188020	7	20	1	14	1
PE188022	1	18	10	11	1
PE188022	2	8	1	40	1
PE188023	1	5	1	30	1
PE188024	1	18	11	8	1
PE188024	2	19	5	5	1
PE188024	3	8	3	100	1
PE188024	4	20	2	30	1
PE188024	5	5	1	20	1
PE188025	1	21	1	10	1
PE188025	2	18	4	10	1
PE188026	1	18	9	13	5
PE188026	2	19	1	10	5
PE188027	1	18	11	10	1
PE188027	2	20	2	10	1
PE198003	1	19	1	5	2
PE198004	1	18	2	15	2
PE198004	2	20	1	40	2
PE198004	3	21	1	20	2
PE198004	4	21	1	20	2
PE198006	1	18	1	80	1
PE198006	2	19	1	12	1
PE198007	1	33	1	120	2
PE198008	1	18	3	10	1
PE198008	2	19	3	5	1
PE198008	3	1	0	 	 
PE198010	1	33	1	20	1
PE198010	2	33	1	200	1
PE198011	1	18	2	20	1
PE198011	2	19	1	15	1
PE198013	1	1	0	 	 
PE198013	2	4	0	 	 
PE198013	3	36	1	400	2
PE198014	1	19	1	5	2
PE198014	2	18	1	5	2
PE198014	3	38	1	300	1
PE198017	1	18	4	20	1
PE198025	1	18	2	20	1
PE198026	1	33	4	235	2
PE198026	2	26	2	4800	2
PE198027	1	34	1	12000	1
PE198031	1	33	1	1000	1
PE198031	2	33	2	100	1
PE208001	1	34	1	50000	1
PE208002	1	33	1	10	1
PE208002	2	33	1	10	1
PE208002	3	40	2	8	1
PE208002	4	33	2	12	1
PE208003	1	33	1	200	1
PE208003	2	33	2	 	1
PE208003	3	38	1	140	1
PE208003	4	33	1	15	1
PE208003	5	33	1	50	1
PE208007	1	3	1	40	2
PE208007	2	18	4	11	2
PE208009	1	38	1	250	1
PE208009	2	22	1	400	1
PE208009	3	29	1	400	1
PE208011	1	29	2	500	80
PE208011	2	33	2	500	80
PE208011	3	33	1	500	80
PE208015	1	22	4	700	1
PE208015	2	22	1	500	1
PE208015	3	29	1	600	1
PE208015	4	33	1	500	1
PE208015	5	33	1	300	1
PE208015	6	38	1	200	1
PE208017	1	38	1	100	1
PE208017	2	33	3	2	2
PE208017	3	33	1	10	1
PE208018	1	25	1	975	1
PE208018	2	33	5	119	2
PE208018	3	34	1	5850	1
PE208019	1	38	1	400	1
PE208019	2	33	5	100	1
PE208022	1	33	2	80	1
PE208022	2	33	15	150	1
PE208022	3	33	1	15	1
PE208022	4	24	1	150	1
PE208022	5	33	1	300	1
PE208024	1	33	1	300	1
PE208025	1	19	3	8	1
PE208025	2	33	1	200	1
PE208025	3	18	3	8	1
PE208025	4	20	1	8	1
PE208025	5	3	2	25	1
PE208025	6	38	1	150	1
PE208025	70	39	1	30	1
PE208026	1	33	1	1000	1
PE208027	1	33	3	10	2
PE208027	2	33	3	3	2
PE208027	3	37	1	500	1
PE208029	1	33	1	1800	2
PE208029	2	28	0	 	 
PE208030	1	33	0	 	 
PE208030	2	33	3	12	1
PE208030	3	38	1	150	1
PE208030	4	36	0	 	 
PE208031	1	20	1	40	1
PE208031	2	18	2	20	1
PE208031	3	24	1	100	1
PE208031	4	33	1	80	1
PE208031	5	40	1	40	1
PE208032	1	34	1	6600	80
PE208037	1	22	2	415	1
PE208037	2	29	1	250	1
PE208041	1	18	1	5	1
PE208044	1	34	1	13000	1
PE208044	2	18	2	3	1
PE208044	3	19	2	3	1
PE208047	1	26	1	300	1
PE208047	2	24	1	200	1
PE208048	1	29	2	200	80
PE208048	2	22	1	150	80
PE208048	3	33	1	50	80
PE208048	4	33	2	5	80
PE208049	1	6	0	 	 
PE208049	2	18	2	20	1
PE208049	3	38	1	250	1
