childid	actid	actyest	actsuper	actcare	choice
PE148031	3	35	0	0	1
PE148031	4	2	0	0	1
PE148032	1	5	0	0	1
PE148032	2	2	0	0	1
PE148032	3	1	0	0	1
PE148032	4	2	0	0	1
PE148032	5	23	0	0	1
PE148033	1	1	0	1	0
PE148033	2	2	0	0	1
PE148033	3	12	0	0	1
PE148034	1	1	0	0	1
PE148034	2	2	0	0	1
PE148034	3	12	0	0	1
PE148034	4	5	0	0	1
PE148035	1	1	0	0	0
PE148035	2	2	0	0	1
PE148035	3	5	0	0	0
PE148036	1	1	1	0	1
PE148036	2	2	1	0	1
PE148036	3	12	0	0	1
PE148037	1	12	0	0	1
PE148037	2	2	0	0	1
PE148037	3	1	0	0	0
PE148038	1	2	0	0	0
PE148038	2	12	0	0	1
PE148038	3	5	0	0	1
PE148038	4	1	0	0	0
PE148038	5	35	0	0	1
PE148039	1	2	0	0	0
PE148039	2	5	0	0	1
PE148039	3	1	0	0	0
PE148039	4	12	0	0	1
PE148039	5	35	0	0	1
PE148040	1	35	0	0	1
PE148040	2	2	0	0	2
PE148040	3	1	1	0	2
PE148040	4	12	0	0	1
PE148040	5	35	0	1	1
PE148041	1	2	0	0	1
PE148041	2	5	0	0	1
PE148041	3	1	0	0	0
PE148041	4	12	0	0	1
PE148042	1	1	1	0	0
PE148042	2	12	1	0	1
PE148042	3	2	1	0	1
PE148043	1	1	0	0	1
PE148043	2	2	1	0	1
PE148043	3	35	0	0	1
PE148043	4	12	1	0	1
PE148044	1	1	0	0	1
PE148044	2	12	0	0	1
PE148044	3	2	1	0	1
PE148045	1	12	0	0	0
PE148045	2	1	0	0	1
PE148045	3	2	0	0	0
PE148045	4	23	0	0	1
PE148046	1	1	0	0	0
PE148046	2	2	0	0	0
PE148046	3	5	0	0	0
PE148046	4	5	0	0	1
PE148046	5	12	0	0	1
PE148046	6	22	0	0	1
PE148047	1	5	0	0	1
PE148047	2	1	0	0	1
PE148047	3	2	0	0	1
PE148047	4	12	0	0	1
PE148048	1	2	1	0	0
PE148048	2	34	0	1	1
PE148048	3	1	0	0	0
PE148048	4	2	1	0	0
PE148049	1	1	0	0	1
PE148049	2	2	0	0	1
PE148049	3	34	0	0	1
PE148049	4	5	0	0	1
PE148050	1	5	0	0	1
PE148050	2	2	0	0	1
PE148050	3	12	0	0	1
PE148050	4	1	0	0	1
PE148050	5	5	0	0	1
PE148051	1	1	1	0	1
PE148051	2	2	1	0	1
PE148051	3	12	1	0	1
PE158001	1	1	1	0	1
PE158001	2	8	0	1	1
PE158001	3	2	0	0	1
PE158001	4	34	0	1	1
PE158002	1	1	1	1	0
PE158002	2	2	0	0	0
PE158002	3	5	1	0	0
PE158002	4	17	1	1	1
PE158003	1	1	1	0	1
PE158003	2	20	1	1	0
PE158003	3	2	0	1	1
PE158004	1	8	1	0	1
PE158004	2	34	0	0	1
PE158004	3	1	0	0	1
PE158004	4	2	0	0	1
PE158005	1	1	1	0	1
PE158005	2	34	1	0	1
PE158005	3	2	1	0	1
PE158005	4	35	0	0	1
PE158006	1	5	0	0	1
PE158006	2	1	1	0	0
PE158006	3	2	0	0	1
PE158006	4	5	0	0	0
PE158006	5	12	0	0	1
PE158007	1	20	1	0	1
PE158007	2	1	1	0	1
PE158007	3	2	0	0	1
PE158007	4	12	0	0	1
PE158007	5	35	0	0	1
PE158008	1	5	1	1	0
PE158008	2	1	1	1	0
PE158008	3	5	1	1	0
PE158008	4	2	1	1	0
PE158009	1	1	0	0	0
PE158009	2	36	0	0	0
PE158009	3	2	0	1	0
PE158009	4	5	1	0	1
PE158009	5	17	1	0	1
PE158010	1	1	1	0	0
PE158010	2	5	1	0	0
PE158010	3	2	1	0	1
PE158010	4	34	1	0	1
PE158011	1	1	1	0	1
PE158011	2	2	0	1	1
PE158011	3	17	0	1	1
PE158011	4	23	0	0	1
PE158011	5	12	0	0	1
PE158012	1	1	1	0	0
PE158012	2	5	0	0	0
PE158012	3	6	0	0	0
PE158012	4	2	1	0	0
PE158012	5	5	0	0	0
PE158013	1	1	1	0	1
PE158013	2	34	0	0	1
PE158013	3	2	0	0	1
PE158014	1	1	1	0	0
PE158014	2	36	1	0	1
PE158014	3	2	1	0	0
PE158014	4	35	0	0	0
PE158015	1	23	1	0	1
PE158015	2	1	1	0	0
PE158015	3	12	1	0	1
PE158015	4	2	1	0	1
PE158015	5	5	1	0	1
PE158016	1	1	1	0	1
PE158016	2	23	1	0	1
PE158016	3	12	0	0	1
PE158017	1	1	1	0	0
PE158017	2	2	0	0	0
PE158017	3	34	0	0	1
PE158018	1	1	1	0	0
PE158018	2	10	0	1	1
PE158018	3	12	0	0	1
PE158018	4	5	1	0	1
PE158019	1	1	1	0	1
PE158019	2	5	1	1	1
PE158019	3	2	1	0	1
PE158019	4	12	1	0	1
PE158020	1	5	0	0	0
PE158020	2	1	1	0	0
PE158020	3	12	0	0	0
PE158021	1	5	1	1	1
PE158021	2	1	1	1	1
PE158021	3	5	1	1	1
PE158021	4	2	0	0	1
PE158021	5	35	0	1	1
PE158021	6	5	1	1	1
PE158021	7	12	1	1	1
PE158022	1	1	1	0	0
PE158022	2	8	1	0	0
PE158022	3	2	0	0	1
PE158022	4	12	0	0	0
PE158023	1	1	1	0	1
PE158023	2	2	0	0	1
PE158023	3	20	1	0	1
PE158024	1	5	1	1	1
PE158024	2	1	1	0	0
PE158024	3	2	1	1	1
PE158024	4	35	0	0	1
PE158024	5	12	0	1	1
PE158025	1	1	1	0	0
PE158025	2	35	0	0	1
PE158026	1	1	1	0	1
PE158026	2	2	1	0	1
PE158026	3	36	0	0	1
PE158026	4	5	1	0	1
PE158031	1	1	1	0	1
PE158031	2	2	0	0	1
PE158031	3	5	0	0	0
PE158032	1	1	1	0	1
PE158032	2	5	1	0	1
PE158032	3	2	1	0	1
PE158032	4	34	1	0	1
PE158033	1	5	0	0	1
PE158033	2	1	0	0	1
PE158033	3	5	1	0	1
PE158033	4	2	0	0	1
PE158033	5	35	0	0	1
PE158034	1	5	0	0	1
PE158034	2	1	1	0	0
PE158034	3	5	0	0	1
PE158034	4	2	1	0	1
PE158034	5	34	0	1	0
PE158035	1	1	0	0	0
PE158035	2	2	0	0	1
PE158035	3	5	1	0	1
PE158035	4	35	0	0	1
PE158036	1	1	1	0	1
PE158036	2	23	1	0	1
PE158036	3	8	0	1	1
PE158036	4	5	1	0	1
PE158036	5	2	1	0	1
PE158037	1	1	1	0	0
PE158037	2	5	1	0	1
PE158037	3	8	1	0	0
PE158037	4	12	0	0	1
PE158038	1	5	1	0	0
PE158038	2	5	1	0	0
PE158038	3	7	1	0	0
PE158038	4	1	1	0	0
PE158038	5	2	0	0	1
PE158038	6	2	0	0	1
PE158038	7	34	0	0	1
PE158039	1	1	0	0	0
PE158039	2	2	0	0	0
PE158039	3	35	0	0	1
PE158040	1	5	1	1	0
PE158040	2	1	0	0	0
PE158040	3	2	1	0	0
PE158040	4	34	0	1	0
PE158041	1	1	0	0	1
PE158041	2	2	0	0	0
PE158041	3	36	1	0	1
PE158041	4	20	1	0	1
PE158041	5	23	1	0	0
PE158042	1	1	1	0	1
PE158042	2	2	0	0	1
PE158042	3	5	1	0	1
PE158042	4	12	0	0	1
PE158043	1	1	0	0	0
PE158043	2	10	0	1	1
PE158043	3	2	1	0	1
PE158043	4	12	1	1	1
PE158043	5	34	1	1	1
PE158044	1	1	1	0	1
PE158044	2	2	1	0	1
PE158044	3	12	1	0	1
PE158045	1	5	1	0	1
PE158045	2	7	1	0	1
PE158045	3	1	0	0	1
PE158045	4	2	0	0	1
PE158045	5	8	1	0	1
PE158045	6	35	1	0	1
PE158045	7	34	1	0	1
PE158046	1	1	0	0	1
PE158046	2	2	1	0	0
PE158046	3	35	1	0	1
PE158046	4	5	0	1	0
PE158047	1	5	0	0	0
PE158047	2	1	1	0	0
PE158047	3	2	0	0	0
PE158047	4	12	0	0	0
PE158047	5	20	0	0	0
PE158048	1	7	1	0	0
PE158048	2	7	1	0	0
PE158048	3	5	1	0	0
PE158048	4	1	1	0	0
PE158048	5	8	0	0	0
PE158048	6	12	0	0	0
PE158048	7	2	0	0	0
PE158049	1	5	1	0	1
PE158049	2	1	0	0	1
PE158049	3	2	1	0	1
PE158049	4	35	0	0	1
PE158050	1	14	1	0	1
PE158050	2	35	0	0	1
PE158050	3	2	0	1	1
PE158050	4	1	1	0	1
PE158051	1	5	1	0	1
PE158051	2	1	1	0	1
PE158051	3	35	1	0	1
PE158052	1	1	0	0	1
PE158052	2	35	1	0	1
PE158052	3	1	1	0	1
PE158052	4	2	0	0	1
PE158052	5	12	1	1	1
PE158053	1	1	0	1	1
PE158053	2	36	0	1	1
PE158053	3	6	0	1	0
PE158053	4	5	0	1	1
PE158053	5	5	1	1	0
PE158054	1	1	1	0	1
PE158054	2	17	0	1	1
PE158054	3	6	0	1	0
PE158055	1	1	1	0	1
PE158055	2	2	1	0	0
PE158055	3	35	0	0	0
PE158056	1	1	1	0	1
PE158056	2	8	1	1	1
PE158056	3	5	1	1	0
PE158056	4	17	0	1	1
PE158057	1	1	1	0	1
PE158057	2	35	0	0	1
PE158057	3	2	0	0	1
PE158057	4	5	1	0	0
PE168001	1	1	1	0	0
PE168001	2	2	0	1	1
PE168001	3	8	1	0	1
PE168001	4	5	1	0	2
PE168001	5	35	0	1	1
PE168002	1	1	1	0	1
PE168002	2	20	1	1	1
PE168002	3	35	0	0	1
PE168002	4	6	0	0	1
PE168002	5	5	1	0	0
PE168003	1	1	0	0	0
PE168003	2	2	0	0	1
PE168003	3	34	1	0	1
PE168003	4	3	0	1	0
PE168004	1	1	1	0	0
PE168004	2	5	1	0	0
PE168004	3	2	0	0	1
PE168004	4	35	0	0	1
PE168005	1	6	0	0	1
PE168005	2	1	1	0	1
PE168005	3	8	1	1	0
PE168005	4	2	0	0	1
PE168005	5	35	0	1	1
PE168006	1	1	0	0	1
PE168006	2	5	0	1	0
PE168006	3	17	0	0	1
PE168006	4	2	0	0	1
PE168007	1	1	0	0	1
PE168007	2	10	0	0	1
PE168007	3	5	0	0	1
PE168007	4	3	0	1	1
PE168008	1	1	0	0	1
PE168008	2	36	0	1	1
PE168008	3	35	0	0	1
PE168008	4	5	1	0	1
PE168008	5	2	1	0	1
PE168008	6	8	1	0	1
PE168009	1	5	1	0	0
PE168009	2	1	1	0	1
PE168009	3	7	1	1	1
PE168009	4	2	1	0	1
PE168010	1	1	1	0	0
PE168010	2	2	1	1	0
PE168010	3	36	0	0	1
PE168010	4	5	1	1	1
PE168010	5	3	1	0	0
PE168010	6	12	1	1	1
PE168011	1	1	1	0	1
PE168011	2	2	1	0	1
PE168011	3	14	1	0	1
PE168012	1	5	1	0	1
PE168012	2	2	0	0	1
PE168012	3	1	1	0	1
PE168012	4	34	0	1	1
PE168012	5	7	0	0	1
PE168013	1	5	1	0	0
PE168013	2	1	1	0	1
PE168013	3	2	1	0	1
PE168013	4	34	1	1	1
PE168013	5	8	1	0	1
PE168015	1	1	0	0	1
PE168015	2	10	0	0	1
PE168015	3	2	1	0	1
PE168015	4	23	0	0	1
PE168016	1	5	0	1	0
PE168016	2	1	0	0	0
PE168016	3	2	0	0	1
PE168016	5	7	0	0	0
PE168017	1	1	1	0	0
PE168017	2	7	0	0	1
PE168017	3	17	0	0	1
PE168017	4	2	0	0	1
PE168018	1	1	0	0	0
PE168018	2	5	0	0	0
PE168018	3	2	0	1	0
PE168018	4	3	0	1	0
PE168019	1	2	0	1	1
PE168019	2	7	1	0	0
PE168019	3	1	1	0	1
PE168019	4	5	0	0	0
PE168019	5	17	1	1	1
PE168020	1	5	1	0	1
PE168020	2	1	1	1	0
PE168020	3	2	0	0	1
PE168021	1	1	1	0	1
PE168021	2	2	1	0	2
PE168021	3	34	0	0	1
PE168021	4	7	1	0	0
PE168022	1	1	0	0	1
PE168022	2	5	1	0	1
PE168022	3	8	1	0	0
PE168022	4	17	0	1	1
PE168023	1	1	1	0	1
PE168023	2	2	0	0	1
PE168023	3	17	0	1	1
PE168023	4	8	1	0	1
PE168023	5	23	1	0	1
PE168024	1	1	1	0	1
PE168024	2	36	1	0	1
PE168024	3	12	1	1	1
PE168024	4	7	0	0	1
PE168024	5	34	1	1	1
PE168025	1	1	0	0	1
PE168025	2	2	0	0	1
PE168025	3	5	1	0	1
PE168025	4	8	1	0	1
PE168025	5	17	0	1	1
PE178001	1	1	1	0	1
PE178001	2	5	1	1	1
PE178001	3	35	0	1	1
PE178001	4	2	1	0	1
PE178001	5	12	1	0	1
PE178002	1	1	1	0	1
PE178002	2	5	1	0	1
PE178002	3	34	0	1	1
PE178003	1	5	1	0	2
PE178003	2	1	1	0	1
PE178003	3	12	1	1	1
PE178003	4	2	1	1	1
PE178004	1	5	0	0	1
PE178004	2	1	0	0	1
PE178004	3	5	0	1	1
PE178004	4	3	0	1	1
PE178004	5	35	0	0	1
PE178004	6	12	1	0	1
PE178004	7	2	0	0	1
PE178006	1	1	1	0	1
PE178006	2	2	1	1	1
PE178006	3	5	1	1	1
PE178007	1	5	0	0	1
PE178007	2	5	0	0	1
PE178007	3	2	1	0	1
PE178007	4	1	1	0	1
PE178007	5	12	1	1	1
PE178007	6	3	0	1	1
PE178009	1	1	1	0	0
PE178009	2	2	0	0	0
PE178009	3	5	1	1	0
PE178009	4	12	1	1	0
PE178009	5	3	0	0	0
PE178010	1	1	0	0	1
PE178010	2	7	1	0	1
PE178010	3	34	1	0	1
PE178010	4	2	0	0	0
PE178011	1	1	1	1	0
PE178011	2	5	0	1	0
PE178011	3	2	1	1	0
PE178011	4	15	1	0	1
PE178011	5	12	0	1	1
PE178011	6	13	0	0	1
PE178013	1	1	1	0	1
PE178013	2	5	1	1	1
PE178013	3	34	0	0	1
PE178013	4	12	0	1	1
PE178015	1	1	1	0	1
PE178015	2	2	1	0	1
PE178015	3	7	1	0	1
PE178015	4	35	1	0	1
PE178015	5	12	1	0	1
PE178016	1	1	0	0	1
PE178016	2	2	0	0	1
PE178016	3	32	0	0	1
PE178016	4	34	0	0	1
PE178019	1	1	0	0	0
PE178019	2	6	1	0	1
PE178019	3	12	1	1	1
PE178019	4	2	1	1	1
PE178019	5	34	1	0	1
PE178020	1	6	1	0	0
PE178020	2	1	1	1	1
PE178020	3	34	0	0	1
PE178020	4	2	1	0	1
PE178020	5	12	1	0	0
PE178021	1	1	1	0	0
PE178021	2	5	0	0	0
PE178021	3	2	0	0	0
PE178021	4	35	0	1	0
PE178022	1	5	1	0	1
PE178022	2	1	1	0	1
PE178022	3	8	1	0	1
PE178022	4	2	0	1	1
PE178022	5	35	0	0	1
PE178024	1	1	0	0	0
PE178024	2	5	1	0	0
PE178024	3	34	0	1	0
PE178024	4	2	0	0	0
PE178024	5	6	0	0	0
PE178025	1	1	1	0	1
PE178025	2	2	1	0	1
PE178025	3	35	1	0	1
PE178025	4	12	1	0	1
PE178025	5	6	1	0	1
PE178026	1	1	0	0	1
PE178026	2	8	0	0	0
PE178026	3	2	0	0	1
PE178027	1	1	0	0	0
PE178027	2	8	0	0	0
PE178027	3	2	0	0	0
PE178027	4	34	0	0	0
PE178028	1	1	0	0	0
PE178028	2	8	0	0	0
PE178028	3	6	0	0	0
PE178028	4	5	0	0	0
PE178028	5	6	0	0	0
PE178028	6	2	0	0	0
PE178029	1	1	1	0	1
PE178029	2	5	1	1	1
PE178029	3	34	0	1	1
PE178029	4	12	0	1	1
PE178030	1	1	1	0	1
PE178030	2	2	0	0	1
PE178030	3	36	0	0	1
PE178030	4	34	1	1	1
PE178030	5	6	0	0	1
PE178031	1	5	0	0	0
PE178031	2	1	0	0	1
PE178031	3	2	0	0	1
PE178033	1	8	0	0	0
PE178033	2	1	0	0	1
PE178033	3	7	0	0	1
PE178033	4	35	0	1	1
PE178034	1	1	0	0	0
PE178034	2	2	0	0	0
PE178034	3	5	1	0	0
PE178034	4	6	0	0	0
PE178034	5	7	0	0	0
PE178035	1	1	1	0	1
PE178035	2	2	0	0	1
PE178035	3	5	1	0	1
PE178035	4	35	1	0	1
PE178036	1	1	0	0	1
PE178036	2	2	1	0	1
PE178036	3	35	0	0	1
PE178036	4	12	1	0	1
PE178036	5	5	0	0	1
PE188001	1	5	1	1	1
PE188001	2	1	1	0	1
PE188001	3	7	1	1	1
PE188001	4	2	1	1	1
PE188001	5	34	1	1	1
PE188002	1	5	1	1	0
PE188002	2	2	1	1	1
PE188002	3	1	0	0	0
PE188002	4	36	0	0	1
PE188002	5	10	0	0	1
PE188002	6	8	1	0	0
PE188002	7	2	1	1	0
PE188003	1	1	1	1	0
PE188003	2	14	1	0	0
PE188003	3	35	1	1	1
PE188003	4	18	1	0	1
PE188004	1	5	1	1	0
PE188004	2	1	1	0	1
PE188004	3	7	1	1	0
PE188004	4	2	1	1	1
PE188005	1	6	1	0	0
PE188005	2	5	1	0	0
PE188005	3	7	1	0	0
PE188005	4	1	0	0	1
PE188005	5	36	0	0	1
PE188005	6	2	1	0	1
PE188005	7	34	1	0	1
PE188006	1	1	0	0	1
PE188006	2	2	0	1	1
PE188006	3	7	1	0	1
PE188006	4	5	1	1	1
PE188007	1	1	0	0	1
PE188007	2	2	1	0	1
PE188007	3	7	1	0	1
PE188007	4	17	0	1	1
PE188008	1	5	1	0	0
PE188008	2	6	1	0	0
PE188008	3	1	0	0	0
PE188008	4	7	1	1	0
PE188008	5	2	0	0	0
PE188008	6	18	0	0	1
PE188009	1	1	1	0	0
PE188009	2	2	0	0	1
PE188009	3	6	0	0	1
PE188009	4	7	0	0	1
PE188010	1	1	0	0	1
PE188010	2	8	1	0	1
PE188010	3	2	1	0	1
PE188010	4	35	0	0	1
PE188010	5	12	1	0	1
PE188011	1	1	0	0	1
PE188011	2	7	1	0	1
PE188011	3	2	0	0	1
PE188011	4	5	1	0	1
PE188012	1	5	1	0	0
PE188012	2	3	0	1	0
PE188012	3	1	0	0	1
PE188012	4	7	0	0	1
PE188012	5	34	0	1	1
PE188013	1	1	1	0	1
PE188013	2	8	1	0	1
PE188013	3	2	0	0	1
PE188014	1	5	0	0	0
PE188014	2	2	0	0	1
PE188014	3	1	1	0	0
PE188015	1	1	0	0	0
PE188015	2	2	0	0	1
PE188015	3	6	0	0	0
PE188015	4	7	0	0	0
PE188015	5	12	0	1	1
PE188016	1	1	1	0	1
PE188016	2	8	1	0	1
PE188016	3	2	1	1	1
PE188016	4	35	0	0	1
PE188016	5	23	1	0	1
PE188017	1	5	1	0	1
PE188017	2	1	1	0	1
PE188017	3	2	0	1	1
PE188017	4	5	0	0	1
PE188018	1	1	1	0	0
PE188018	2	2	1	1	1
PE188018	3	17	1	1	1
PE188018	4	5	1	1	0
PE188018	5	7	1	1	0
PE188019	1	1	1	0	1
PE188019	2	2	1	0	1
PE188019	3	8	1	1	1
PE188019	4	6	1	1	1
PE188019	5	34	1	1	1
PE188019	6	12	1	1	1
PE188020	1	1	1	0	1
PE188020	2	7	0	1	1
PE188020	3	12	0	1	1
PE188020	4	2	0	0	1
PE188020	5	5	1	0	1
PE188021	1	1	0	0	0
PE188021	2	7	0	0	1
PE188021	3	12	0	0	1
PE188021	4	5	0	0	1
PE188022	1	2	0	1	1
PE188022	2	1	0	0	1
PE188022	3	7	1	0	1
PE188022	4	5	0	0	1
PE188023	1	5	0	0	0
PE188023	2	1	0	0	0
PE188023	3	7	0	0	0
PE188023	4	2	0	0	0
PE188023	5	6	0	0	0
PE188024	1	5	1	0	1
PE188024	2	1	0	0	1
PE188024	3	36	1	0	1
PE188024	4	2	0	0	1
PE188024	5	17	0	0	1
PE188025	1	1	1	0	1
PE188025	2	5	1	0	1
PE188025	3	2	1	1	1
PE188026	1	5	1	0	1
PE188026	2	1	0	0	1
PE188026	3	7	1	0	0
PE188026	4	9	0	0	1
PE188026	5	18	0	0	1
PE188027	1	1	0	0	1
PE188027	2	10	0	0	1
PE188027	3	5	0	0	0
PE188027	4	2	0	0	1
PE198001	1	1	1	0	0
PE198001	2	2	1	0	0
PE198001	3	5	0	0	1
PE198001	4	7	0	0	0
PE198001	5	12	1	0	1
PE198001	6	34	1	0	1
PE198001	7	35	0	0	1
PE198002	1	1	0	0	1
PE198002	2	2	0	0	1
PE198002	3	35	0	0	1
PE198003	1	5	0	0	1
PE198003	2	1	1	0	1
PE198003	3	2	0	0	1
PE198003	4	34	1	1	1
PE198003	5	12	1	0	1
PE198004	1	5	0	0	1
PE198004	2	1	1	0	1
PE198004	3	2	1	0	1
PE198004	4	35	0	0	1
PE198004	5	12	0	0	1
PE198006	1	1	0	0	1
PE198006	2	2	0	0	1
PE198006	3	35	0	0	1
PE198006	4	12	0	0	1
PE198007	1	1	1	0	1
PE198007	2	34	0	0	1
PE198007	3	2	1	0	1
PE198007	4	5	0	0	1
PE198008	1	5	0	0	1
PE198008	2	1	1	0	1
PE198008	3	2	0	0	1
PE198008	4	5	0	0	1
PE198008	5	35	0	0	1
PE198008	6	12	0	0	1
PE198009	1	5	0	0	1
PE198009	2	1	1	0	1
PE198009	3	12	1	0	1
PE198009	4	2	1	1	1
PE198009	5	34	1	1	1
PE198010	1	5	1	0	0
PE198010	2	1	0	0	1
PE198010	3	2	1	0	1
PE198010	4	35	0	0	1
PE198011	1	1	1	0	0
PE198011	2	5	1	0	0
PE198011	3	2	1	0	0
PE198011	4	35	0	1	1
PE198011	5	34	1	0	1
PE198012	1	1	1	0	1
PE198012	2	2	1	0	1
PE198012	3	35	0	1	1
PE198012	4	12	0	1	1
PE198013	1	5	0	0	1
PE198013	2	1	0	0	1
PE198013	3	2	0	0	1
PE198013	4	35	0	0	1
PE198013	5	12	0	0	1
PE198014	1	5	1	0	1
PE198014	2	1	1	0	1
PE198014	3	2	0	0	1
PE198014	4	35	0	0	1
PE198014	5	12	1	0	1
PE198015	1	5	0	0	0
PE198015	2	1	0	0	1
PE198015	3	35	0	0	1
PE198015	4	12	0	0	1
PE198016	1	1	1	0	1
PE198016	2	2	0	0	1
PE198016	3	5	1	0	1
PE198017	1	1	1	0	2
PE198017	2	2	1	0	1
PE198017	3	7	0	0	1
PE198017	4	5	1	0	0
PE198018	1	1	1	0	1
PE198018	2	2	1	0	1
PE198018	3	23	0	0	1
PE198018	4	35	0	0	1
PE198018	5	12	0	0	1
PE198019	1	1	1	0	1
PE198019	2	7	0	0	0
PE198019	3	2	0	0	1
PE198019	4	12	0	0	1
PE198021	1	1	1	0	1
PE198021	2	2	0	0	1
PE198021	3	5	0	0	1
PE198021	4	35	0	0	1
PE198021	5	12	1	0	1
PE198022	1	1	1	0	1
PE198022	2	35	0	0	1
PE198022	3	2	0	0	1
PE198022	4	12	0	1	1
PE198024	1	1	0	0	1
PE198024	2	2	0	0	1
PE198024	3	35	0	0	1
PE198024	4	12	0	0	1
PE198025	1	1	0	0	0
PE198025	2	2	0	0	1
PE198025	3	34	0	0	1
PE198025	4	5	0	0	1
PE198026	1	1	0	0	0
PE198026	2	35	0	0	1
PE198026	3	2	0	0	1
PE198026	4	5	0	0	1
PE198027	1	1	0	0	0
PE198027	2	5	1	0	1
PE198027	3	2	1	0	0
PE198028	1	1	0	0	0
PE198028	2	12	0	0	1
PE198028	3	2	1	0	1
PE198028	4	34	0	0	1
PE198030	1	1	1	0	1
PE198030	2	2	1	0	1
PE198030	3	35	0	0	0
PE198031	1	1	1	0	1
PE198031	2	10	0	0	1
PE198031	3	2	1	0	1
PE198031	4	13	0	0	1
PE198031	5	5	1	0	1
PE208001	1	1	0	0	1
PE208001	2	2	1	0	2
PE208001	3	34	0	0	1
PE208001	4	5	1	0	1
PE208002	1	6	0	0	0
PE208002	2	1	0	1	1
PE208002	3	2	0	0	1
PE208002	4	35	0	0	1
PE208003	1	1	1	0	1
PE208003	2	20	1	0	1
PE208003	3	5	1	0	1
PE208003	4	12	0	0	1
PE208006	1	1	1	0	1
PE208006	2	2	0	0	1
PE208006	3	10	0	0	1
PE208007	1	1	1	0	1
PE208007	2	2	1	0	1
PE208007	3	8	0	0	2
PE208007	4	34	1	0	1
PE208008	1	1	0	0	1
PE208008	2	5	0	0	0
PE208008	3	2	1	0	0
PE208008	4	34	0	0	1
PE208008	5	12	1	0	1
PE208009	1	1	0	0	1
PE208009	2	34	0	0	1
PE208009	3	12	0	0	1
PE208009	4	15	0	0	1
PE208009	5	2	0	0	1
PE208009	6	5	0	0	1
PE208010	1	1	0	0	1
PE208010	2	34	0	1	1
PE208010	3	2	1	1	1
PE208011	1	1	1	0	1
PE208011	2	2	0	0	1
PE208011	3	12	1	0	1
PE208012	1	1	0	0	0
PE208012	2	2	1	0	1
PE208012	3	12	1	0	1
PE208012	4	5	1	0	1
PE208013	1	1	0	0	1
PE208013	2	2	1	0	1
PE208013	3	34	0	0	1
PE208013	4	12	1	0	1
PE208014	1	2	0	0	1
PE208014	2	12	1	0	1
PE208014	3	1	1	0	1
PE208014	4	5	0	0	1
PE208015	1	5	0	0	1
PE208015	2	1	0	0	1
PE208015	3	2	0	0	1
PE208015	4	15	1	0	1
PE208015	5	34	1	0	1
PE208015	6	12	1	0	1
PE208017	1	5	1	1	2
PE208017	2	2	1	1	1
PE208017	3	1	1	0	1
PE208017	4	12	1	1	1
PE208017	5	34	0	1	1
PE208018	1	1	1	0	1
PE208018	2	2	0	0	1
PE208018	3	12	0	1	1
PE208018	4	20	0	0	1
PE208019	1	1	1	0	1
PE208019	2	2	1	0	1
PE208019	3	12	1	0	1
PE208020	1	1	1	0	1
PE208020	2	2	0	0	1
PE208020	3	35	0	0	1
PE208021	1	1	0	0	1
PE208021	2	5	0	0	0
PE208021	3	2	0	0	1
PE208021	4	35	0	0	1
PE208021	5	18	0	0	1
PE208022	1	5	0	1	1
PE208022	2	1	0	0	1
PE208022	3	5	0	0	1
PE208022	4	3	0	1	1
PE208022	5	12	0	1	1
PE208022	6	2	1	0	1
PE208023	1	1	1	0	1
PE208023	2	2	1	0	1
PE208023	3	12	1	0	1
PE208024	1	1	0	0	0
PE208024	2	5	0	0	1
PE208024	3	2	0	0	1
PE208024	4	12	0	0	1
PE208025	1	2	1	0	1
PE208025	2	1	1	0	1
PE208025	3	20	1	0	1
PE208025	4	12	0	1	1
PE208025	5	5	1	0	1
PE208026	1	1	1	0	1
PE208026	2	2	1	0	1
PE208026	3	34	1	1	1
PE208026	4	12	1	1	1
PE208027	1	1	1	0	1
PE208027	2	2	1	0	1
PE208027	3	15	1	0	1
PE208028	1	1	1	0	1
PE208028	2	12	0	0	1
PE208028	3	5	1	0	1
PE208028	4	2	0	0	1
PE208029	1	1	0	0	1
PE208029	2	2	0	0	1
PE208029	3	20	1	1	1
PE208029	4	12	1	1	1
PE208030	1	2	0	0	1
PE208030	2	36	0	0	1
PE208030	3	1	1	0	1
PE208030	4	5	1	1	0
PE208030	5	12	1	1	1
PE208031	1	5	0	0	1
PE208031	2	1	0	0	1
PE208031	3	2	0	0	1
PE208031	4	12	0	1	1
PE208031	5	34	0	1	1
PE208032	1	5	1	1	1
PE208032	2	20	1	0	1
PE208032	3	3	0	1	1
PE208032	4	1	0	0	1
PE208032	5	2	0	0	1
PE208033	1	1	1	0	1
PE208033	2	2	1	0	1
PE208033	3	12	1	1	1
PE208033	4	3	1	1	1
PE208034	1	5	0	0	1
PE208034	2	1	1	0	1
PE208034	3	2	0	0	1
PE208034	4	35	1	0	1
PE208034	5	12	1	0	1
PE208034	6	20	0	0	1
PE208035	1	1	1	0	1
PE208035	2	12	0	1	1
PE208035	3	34	1	1	1
PE208035	4	2	1	0	1
PE208037	1	1	0	0	1
PE208037	2	2	1	1	1
PE208037	3	12	0	1	1
PE208038	1	1	1	0	1
PE208038	2	5	0	0	1
PE208038	3	12	1	0	1
PE208038	4	35	0	0	1
PE208038	5	13	0	0	1
PE208040	1	5	1	0	1
PE208040	2	2	1	0	1
