PLACEID	LCPRIDR4	PPSTD0101	CDVEN0101	CDIR0101	PRCESTND
315	43	-88	5	2	-88
315	44	15	5	2	15
315	45	38	5	2	38
315	46	-88	5	2	-88
315	47	-88	5	2	-88
315	48	-88	5	2	-88
315	49	15	1	1	15
315	50	18	1	1	18
315	51	16	1	1	16
315	52	5	1	1	5
315	53	7	1	1	7
315	54	25	1	1	25
315	55	-88	1	1	-88
315	56	-88	1	1	-88
315	57	-88	1	1	-88
315	58	11	1	1	11
315	59	-88	1	1	-88
316	1	6	1	1	8
316	2	-88	1	1	-88
316	3	-88	1	1	-88
316	4	-88	1	1	-88
316	5	-88	1	1	-88
316	6	-88	1	1	-88
316	7	-88	1	1	-88
316	8	-88	1	1	-88
316	9	-88	1	1	-88
316	10	-88	1	1	-88
316	12	15	5	2	15
316	14	85	1	1	85
316	15	38	1	1	38
316	16	-88	1	1	-88
316	17	20	1	1	20
316	18	44	1	1	44
316	19	10	1	1	10
316	20	12	1	1	12
316	21	39	1	1	39
316	22	30	1	1	30
316	23	-88	1	1	-88
316	24	3	5	2	6
316	25	7	5	2	7
316	26	10	5	2	10
316	27	12	5	2	12
316	28	20	5	2	20
316	29	4	1	1	4
316	30	7	5	2	7
316	31	5	1	1	5
316	32	-88	5	2	-88
316	33	38	5	2	38
316	34	34	1	1	34
316	35	-88	5	2	-88
316	36	88	5	2	88
316	37	260	5	2	260
316	38	-88	5	2	-88
316	39	-88	5	2	-88
316	40	-88	5	2	-88
316	41	-88	5	2	-88
316	42	-88	5	2	-88
316	43	17	5	2	17
316	44	15	5	2	15
316	45	43	1	1	43
316	46	-88	5	2	-88
316	47	-88	5	2	-88
316	48	-88	5	2	-88
316	49	16	1	1	16
316	50	18	1	1	18
316	51	15	1	1	18
316	52	4	1	1	4
316	53	7	1	1	7
316	54	26	1	1	26
316	55	6	1	1	6
316	56	-88	1	1	-88
316	57	-88	1	1	-88
316	58	10	1	1	10
316	59	-88	1	1	-88
317	1	5	1	1	5
317	2	-88	1	1	-88
317	3	-88	1	1	-88
317	4	-88	1	1	-88
317	5	-88	1	1	-88
317	6	-88	1	1	-88
317	7	-88	1	1	-88
317	8	-88	1	1	-88
317	9	-88	1	1	-88
317	10	-88	1	1	-88
317	12	14	5	2	14
317	14	90	1	1	90
317	15	-88	1	1	-88
317	16	-88	1	1	-88
317	17	22	1	1	22
317	18	44	1	1	44
317	19	8	1	1	8
317	20	10	1	1	10
317	21	40	1	1	40
317	22	30	1	1	30
317	23	-88	1	1	-88
317	24	4	5	2	6
317	25	9	5	2	9
317	26	8	5	2	8
317	27	13	5	2	13
317	28	18	5	2	18
317	29	4	1	1	4
317	30	6	1	1	6
317	31	5	1	1	5
317	32	-88	1	1	-88
317	33	40	5	2	40
317	34	33	5	2	33
317	35	-88	5	2	-88
317	36	90	5	2	90
317	37	250	5	2	250
317	38	-88	5	2	-88
317	39	-88	5	2	-88
317	40	-88	5	2	-88
317	41	-88	5	2	-88
317	42	-88	5	2	-88
317	43	14	5	2	14
317	44	11	5	2	11
317	45	41	5	2	41
317	46	-88	5	2	-88
317	47	-88	5	2	-88
317	48	-88	5	2	-88
317	49	14	1	1	14
317	50	17	1	1	16
317	51	12	1	1	12
317	52	5	1	1	5
317	53	7	1	1	7
317	54	27	1	1	27
317	55	5	1	1	5
317	56	-88	1	1	-88
317	57	-88	1	1	-88
317	58	10	1	1	10
317	59	-88	1	1	-88
318	1	5	1	1	7
318	2	31	1	1	31
318	3	43	1	1	43
318	4	44	1	1	44
318	5	55	1	1	55
318	6	52	1	1	52
318	7	-88	1	1	-88
318	8	-88	1	1	-88
318	9	-88	1	1	-88
318	10	-88	1	1	-88
318	12	13	5	2	13
318	14	90	1	1	90
318	15	-88	1	1	-88
318	16	-88	1	1	-88
318	17	22	1	1	20
318	18	46	1	1	45
318	19	8	1	1	8
318	20	10	1	1	10
318	21	40	1	1	40
318	22	30	1	1	30
318	23	-77	1	1	-77
318	24	6	5	2	6
318	25	12	5	2	12
318	26	11	5	2	11
318	27	15	5	2	15
318	28	21	5	2	21
318	29	3.5	1	1	3.5
318	30	8	1	1	8
318	31	4	1	1	4
318	32	21	1	1	21
318	33	37	1	1	37
318	34	32	1	1	32
318	35	31	1	1	31
318	36	93	5	2	93
318	37	253	5	2	253
318	38	105	5	2	105
318	39	147	5	2	147
318	40	62	5	2	62
318	41	65	5	2	65
318	42	-88	5	2	-88
318	43	-88	5	2	-88
318	44	16	5	2	16
318	45	38	5	2	38
318	46	-88	5	2	-88
318	47	15	5	2	15
318	48	-88	5	2	-88
318	49	15	1	1	15
318	50	16	1	1	16
318	51	16	1	1	16
318	52	4	1	1	4
318	53	7	1	1	7
318	54	29	1	1	29
318	55	6	1	1	6
318	56	-88	1	1	-88
318	57	-88	1	1	-88
318	58	12	1	1	12
318	59	-88	1	1	-88
302	1	8	1	3	8
302	2	150	1	3	150
302	3	100	1	3	100
302	4	80	1	3	80
302	5	120	1	3	120
302	6	120	1	3	120
302	7	2	9	3	2
302	8	10	9	3	10
302	9	7	9	3	7
302	10	13	9	3	13
302	12	14	1	3	14
302	14	140	3	3	140
302	15	150	1	3	150
302	16	90	1	3	90
302	17	20	1	3	20
302	18	50	1	3	50
302	19	16	1	3	16
302	20	22	1	3	22
302	21	47	1	3	47
302	22	27	1	3	27
302	23	210	1	3	200
302	24	3	3	3	3
302	25	12	3	3	12
302	26	10	3	3	10
302	27	15	3	3	15
302	28	14	1	3	14
302	29	3.5	1	3	3.5
302	30	7	1	3	7
302	31	25	1	3	25
302	32	26	1	3	26
302	33	50	1	3	50
302	34	50	1	3	50
302	35	22	1	3	22
302	36	90	1	3	90
302	37	280	1	3	280
302	38	130	1	3	120
302	39	140	1	3	140
302	40	70	5	3	70
302	41	100	5	3	100
302	42	200	5	3	200
302	43	20	5	3	20
302	44	18	5	3	18
302	45	50	1	4	50
302	46	7	1	3	7
302	47	20	1	3	20
302	48	30	1	3	30
302	49	15	3	3	15
302	50	40	5	3	40
302	51	15	3	3	16
302	52	4	5	3	4
302	53	25	8	3	25
302	54	22	1	3	22
302	55	24	1	3	22
302	56	25	1	3	25
302	57	8	1	3	8
302	58	10	1	3	10
302	59	10	1	3	10
307	1	6	8	3	6
307	2	48	8	3	50
307	3	42	8	3	39
307	4	45	8	3	45
307	5	53	8	3	53
307	6	67	8	3	67
307	7	-77	8	3	-77
307	8	-77	8	3	-77
307	9	-77	8	3	-77
307	10	-77	8	3	-77
307	12	10	8	3	10
307	14	110	8	4	110
307	15	3	8	3	60
307	16	120	8	3	120
307	17	20	8	3	20
307	18	35	8	3	35
307	19	5	8	3	5
307	20	8	8	3	8
307	21	40	8	3	40
307	22	30	8	3	30
307	23	-77	8	3	-77
307	24	6	8	3	15
307	25	5	8	3	12
307	26	4	8	3	14
307	27	3	8	3	12
307	28	22	8	3	22
307	29	4	8	3	4
307	30	7	8	4	7
307	31	5	8	4	5
307	32	-77	8	4	-77
307	33	50	8	4	50
307	34	-77	8	4	-77
307	35	-77	8	4	-77
307	36	95	8	4	95
307	37	230	8	4	230
307	38	65	8	4	65
307	39	125	8	4	125
307	40	45	8	4	45
307	41	62	8	4	62
307	42	170	8	4	170
307	43	10	8	4	10
307	44	9	8	4	9
307	45	55	8	3	55
307	46	8	8	3	8
307	47	20	8	3	20
307	48	25	8	3	25
307	49	20	8	3	20
307	50	20	8	4	20
307	51	15	8	4	15
307	52	4	8	4	4
307	53	7	8	3	7
307	54	20	8	3	20
307	55	5	8	3	5
307	56	18	8	3	18
307	57	8	8	3	8
307	58	8	8	3	8
307	59	10	8	3	10
325	1	5.5	8	4	5.5
325	2	46	8	4	46
325	3	43	8	4	43
325	4	48	8	4	48
325	5	52	8	4	52
325	6	68	8	4	68
325	7	-77	8	4	-77
325	8	-77	8	4	-77
325	9	-77	8	4	-77
325	10	-77	8	4	-77
325	12	11	8	3	11
325	14	115	8	3	115
325	15	3	8	3	60
325	16	120	8	3	120
325	17	20	8	3	20
325	18	35	8	3	35
325	19	5	8	3	4
325	20	8	8	3	8
325	21	38	8	3	38
325	22	30	8	3	30
325	23	-77	8	4	-77
325	24	4	8	3	12
325	25	5	8	3	10
325	26	3	8	3	9
325	27	4	8	3	12
325	28	22	8	3	22
325	29	4	8	3	4
325	30	6.5	8	3	6.5
325	31	4	8	3	4
325	32	25	8	3	25
325	33	50	8	3	50
325	34	-77	8	3	-77
325	35	-77	8	3	-77
325	36	90	8	4	90
325	37	235	8	4	235
325	38	60	8	4	60
325	39	125	8	4	125
325	40	55	8	4	55
325	41	68	8	4	68
325	42	165	8	4	165
325	43	12	8	3	12
325	44	10	8	3	10
325	45	50	8	3	50
325	46	8	8	3	8
325	47	25	8	3	25
325	48	25	8	4	25
325	49	20	8	3	20
325	50	20	8	4	20
325	51	13	8	3	13
325	52	4	8	3	4
325	53	7	8	3	7
325	54	20	8	3	20
325	55	5	8	3	5
325	56	18	8	3	18
325	57	8	8	3	8
325	58	8	8	3	8
325	59	10	8	3	10
301	1	6	8	3	6
301	2	48	8	4	48
301	3	42	8	4	42
301	4	55	9	4	55
301	5	55	8	4	55
301	6	67	8	4	67
301	7	-77	7	3	-77
301	8	-77	8	4	-77
301	9	-77	8	4	-77
301	10	-77	8	4	-77
301	12	10	8	3	10
301	14	115	8	3	115
301	15	3	8	3	60
301	16	125	8	3	125
301	17	20	8	3	20
301	18	36	8	3	36
301	19	5	8	3	5
301	20	8	8	3	8
301	21	40	8	3	40
301	22	30	8	3	30
301	23	-77	8	3	-77
301	24	5	8	3	15
301	25	7	8	3	14
301	26	3	8	3	12
301	27	4	8	3	12
301	28	21	8	3	21
301	29	4	8	4	4
301	30	7	8	4	7
301	31	5	8	4	5
301	32	25	8	3	25
301	33	50	8	3	50
301	34	-77	8	3	-77
301	35	-77	8	3	-77
301	36	90	8	4	90
301	37	235	8	4	235
301	38	70	8	4	70
301	39	130	8	4	130
301	40	45	8	4	45
301	41	63	8	4	63
301	42	165	8	4	165
301	43	12	8	3	12
301	44	10	8	3	10
301	45	50	8	3	50
301	46	8	8	3	8
301	47	25	8	3	25
301	48	30	8	4	30
301	49	22	8	3	22
301	50	20	8	3	20
301	51	12	8	3	12
301	52	4	8	3	4
301	53	7	8	3	7
301	54	20	8	3	20
301	55	5	8	3	5
301	56	18	8	3	18
301	57	8	8	3	8
301	58	8	8	3	8
301	59	10	8	3	10
308	1	9	1	3	9
308	2	90	1	3	90
308	3	70	1	3	70
308	4	80	1	3	80
308	5	80	1	2	80
308	6	120	1	3	120
308	7	1.5	9	1	1.5
308	8	7	9	1	7
308	9	5	9	1	5
308	10	15	9	1	15
308	12	14	1	4	14
308	14	130	3	3	130
308	15	47	1	1	47
308	16	90	1	3	90
308	17	20	1	3	20
308	18	50	1	3	50
308	19	16	9	3	16
308	20	22	1	1	22
308	21	48	1	3	48
308	22	30	4	1	30
308	23	230	1	1	230
308	24	10	3	3	10
308	25	12	3	3	12
308	26	10	5	3	10
308	27	13	5	3	13
308	28	25	1	1	25
308	29	3.5	1	1	3.5
308	30	7	1	4	7
308	31	22	1	1	22
308	32	28	1	1	28
308	33	50	1	3	50
308	34	50	1	3	50
308	35	21	1	3	21
308	36	90	5	1	90
308	37	290	5	1	290
308	38	130	5	3	130
308	39	180	5	3	180
308	40	70	5	3	70
308	41	90	5	3	90
308	42	240	5	3	230
308	43	12	5	3	12
308	44	10	5	3	10
308	45	55	1	1	55
308	46	4	3	4	4
308	47	25	4	1	20
308	48	30	4	1	30
308	49	25	5	3	25
308	50	45	4	3	45
308	51	12	3	3	10
308	52	5	3	3	5
308	53	22	1	4	22
308	54	21	1	1	21
308	55	24	1	3	24
308	56	23	1	3	23
308	57	8	1	3	8
308	58	10	1	3	10
308	59	10	1	2	10
309	1	9	1	3	9
309	2	70	1	3	70
309	3	80	1	4	80
309	4	70	5	3	70
309	5	90	5	6	90
309	6	110	1	2	110
309	7	4	11	2	4
309	8	.100000001490116	9	3	.100000001490116
309	9	.200000002980232	10	6	.200000002980232
309	10	2.5	10	6	2.5
309	12	13	1	5	13
309	14	80	1	2	80
309	15	45	1	2	45
309	16	120	1	2	120
309	17	20	1	2	20
309	18	43	1	3	43
309	19	10	5	3	10
309	20	10	1	4	10
309	21	44	5	3	44
309	22	16	1	3	16
309	23	115	17	6	115
309	24	2.5	5	5	2.5
309	25	8	5	6	8
309	26	7	5	6	7
309	27	12	5	6	12
309	28	18	1	5	18
309	29	4	1	3	4
309	30	6.80000019073486	1	3	6.80000019073486
309	31	4	1	3	4
309	32	9	5	3	9
309	33	42	5	3	42
309	34	46	5	3	46
309	35	22	5	3	22
309	36	85	5	4	85
309	37	230	5	4	230
309	38	150	5	4	150
309	39	160	5	4	160
309	40	35	5	4	35
309	41	50	5	3	50
309	42	130	5	3	130
309	43	16	5	3	16
309	44	15	5	3	15
309	45	45	1	2	45
309	46	1.29999995231628	1	2	1.29999995231628
309	47	25	1	2	25
309	48	35	1	2	35
309	49	25	5	2	25
309	50	15	5	3	15
309	51	20	5	2	20
309	52	3	5	2	3
309	53	7	1	2	7
309	54	20	1	2	20
309	55	5	1	2	5
309	56	25	1	6	25
309	57	8	1	4	8
309	58	10	1	4	10
309	59	10	1	4	10
310	1	8	1	4	5.5
310	2	90	1	4	90
310	3	100	1	4	100
310	4	95	1	4	95
310	5	90	1	5	90
310	6	120	1	5	120
310	7	9	10	3	9
310	8	.200000002980232	10	3	.200000002980232
310	9	.300000011920929	10	5	.300000011920929
310	10	3	9	2	3
310	12	13	5	4	13
310	14	90	1	1	85
310	15	47	1	1	45
310	16	110	1	5	110
310	17	20	1	1	20
310	18	47	1	4	45
310	19	8	5	5	8
310	20	10	1	3	10
310	21	42	1	5	41.5
310	22	18	1	4	18
310	23	185	17	3	185
310	24	4	5	5	4
310	25	10	5	4	10
310	26	8	5	5	8
310	27	11	5	4	11
310	28	30	1	4	30
310	29	4	1	4	4
310	30	6.69999980926514	1	2	6.69999980926514
310	31	5	1	3	5
310	32	12	5	5	12
310	33	45	5	4	45
310	34	45	5	4	45
310	35	25	5	4	25
310	36	90	5	5	90
310	37	230	5	5	230
310	38	145	5	5	145
310	39	150	5	5	150
310	40	50	5	5	50
310	41	70	5	4	70
310	42	180	5	4	180
310	43	18	5	5	18
310	44	17	5	5	17
310	45	42	5	4	42
310	46	1.29999995231628	1	4	1.29999995231628
310	47	20	1	2	20
310	48	25	1	2	25
310	49	35	5	5	35
310	50	25	5	4	25
310	51	30	5	4	30
310	52	3.5	5	5	3.5
310	53	7	1	5	7
310	54	18	1	1	18
310	55	5	1	4	5
310	56	24	1	3	24
310	57	7	1	2	7
310	58	8	1	3	8
310	59	8	1	3	8
311	1	7	1	2	5.5
311	2	100	1	2	100
311	3	65	1	2	65
311	4	85	1	2	85
311	5	80	1	2	80
311	6	80	1	2	80
311	7	2.20000004768372	9	4	2.5
311	8	1.5	9	4	1.79999995231628
311	9	6.5	9	4	6.5
311	10	1.79999995231628	9	4	1.60000002384186
311	12	15	3	3	15
311	14	70	8	3	65
311	15	45	8	3	0
311	16	110	8	3	120
311	17	20	8	3	20000
311	18	40	8	3	40
311	19	5	8	3	4.5
311	20	15	8	3	15
311	21	35	8	3	4
311	22	25	8	3	22
311	23	122	15	3	120
311	24	5	3	6	5
311	25	6	3	6	6
311	26	5	3	6	5
311	27	12	3	6	12
311	28	20	8	3	22
311	29	4	8	3	4
311	30	6	8	3	6.19999980926514
311	31	5	8	3	4
311	32	15	8	3	16
311	33	36	8	3	35
311	34	48	8	3	46
311	35	20	8	3	20
311	36	85	8	6	85
311	37	200	3	6	210
311	38	100	1	6	110
311	39	150	4	6	145
311	40	50	4	6	55
311	41	120	4	3	120
311	42	120	4	3	120
311	43	20	3	6	36
311	44	16	4	6	15
311	45	15	4	6	130
311	46	12	4	6	12
311	47	4	4	5	4
311	48	40	2	3	37
311	49	20	4	6	20
311	50	12	4	6	15
311	51	5	4	6	5
311	52	5	3	3	60
311	53	26	8	3	24
311	54	25	8	3	2300
311	55	20	8	3	20
311	56	28	8	3	26
311	57	10	8	5	7
311	58	12	8	3	10
311	59	12	8	3	11
312	1	14.5	1	3	14.5
312	2	100	1	5	100
312	3	60	1	5	60
312	4	65	1	5	65
312	5	45	1	5	45
312	6	45	1	5	45
312	7	7	17	2	7
312	8	1.55999994277954	17	2	1.55999994277954
312	9	.800000011920929	17	2	.800000011920929
312	10	2	17	2	2
312	12	13	1	6	13
312	14	80	1	6	80
312	15	45	1	6	45
312	16	110	1	6	110
312	17	20	1	6	20
312	18	43	1	6	43
312	19	7	5	4	7
312	20	10	1	6	10
312	21	43	1	6	43
312	22	18	1	6	18
312	23	350	17	3	350
312	24	3	5	4	3
312	25	7	5	4	7
312	26	6	5	4	6
312	27	11	5	4	11
312	28	18	1	6	18
312	29	4	1	6	4
312	30	7	1	6	7
312	31	10	1	6	10
312	32	18	1	6	18
312	33	40	1	6	40
312	34	50	1	6	50
312	35	17	1	6	17
312	36	90	5	4	90
312	37	240	5	4	240
312	38	100	5	4	100
312	39	150	5	4	150
312	40	40	5	4	40
312	41	120	5	4	120
312	42	250	5	4	250
312	43	16	5	4	16
312	44	15	5	4	15
312	45	40	1	6	40
312	46	1.20000004768372	1	6	1.20000004768372
312	47	25	1	6	25
312	48	35	1	6	35
312	49	20	5	4	20
312	50	15	5	6	15
312	51	12	5	4	12
312	52	2	5	4	2
312	53	7	1	6	7
312	54	26	1	6	26
312	55	5	1	6	5
312	56	34	1	6	34
312	57	8.5	1	6	8.5
312	58	8	1	6	8
312	59	8	1	6	8
313	1	7	1	3	7
313	2	100	1	3	100
313	3	80	1	2	80
313	4	85	1	2	85
313	5	90	1	2	90
313	6	120	1	2	120
313	7	5	10	4	5
313	8	.200000002980232	10	4	.200000002980232
313	9	.300000011920929	10	4	.300000011920929
313	10	3	10	4	3
313	12	12	1	3	13
313	14	75	1	5	75
313	15	50	1	3	50
313	16	115	1	5	115
313	17	19	1	4	19
313	18	45	1	3	45
313	19	8	1	3	8
313	20	10	1	3	10
313	21	42	1	3	42
313	22	20	1	3	20
313	23	200	17	4	200
313	24	2.5	5	4	2.5
313	25	9	5	5	9
313	26	6	5	5	6
313	27	12	5	5	12
313	28	22	1	3	22
313	29	4	1	3	4
313	30	6.69999980926514	1	3	6.69999980926514
313	31	6	1	3	6
313	32	8	5	2	8
313	33	44	5	2	44
313	34	46	5	2	46
313	35	18	5	2	18
313	36	88	5	5	88
313	37	230	5	4	230
313	38	150	5	4	150
313	39	165	5	4	165
313	40	45	5	4	45
313	41	80	5	4	80
313	42	100	5	4	100
313	43	14	5	5	14
313	44	13	5	5	13
313	45	43	5	5	43
313	46	1.29999995231628	1	5	1.29999995231628
313	47	25	1	3	25
313	48	30	1	3	30
313	49	34	1	2	34
313	50	17	1	5	17
313	51	8	5	5	8
313	52	3	5	5	3
313	53	6	1	4	6
313	54	20	1	4	20
313	55	4.5	1	4	4.5
313	56	22	1	2	22
313	57	7	1	3	7
313	58	10	1	3	10
313	59	10	1	3	10
303	1	18	1	7	18000
303	2	130	1	7	130
303	3	90	1	7	90
303	4	95	1	7	95
303	5	120	1	7	120
303	6	150	1	6	150
303	7	-77	1	7	-77
303	8	3	9	6	3
303	9	-77	1	7	-77
303	10	15	9	6	15
303	12	13	1	7	13
303	14	70	1	7	70
303	15	46	1	7	46
303	16	-77	1	7	-77
303	17	20	1	7	20
303	18	45	1	7	45
303	19	4	1	7	4
303	20	10	1	7	10
303	21	40	1	7	40
303	22	28	1	7	28
303	23	-77	1	7	-77
303	24	3	1	6	3
303	25	8	1	7	8
303	26	7	3	8	7
303	27	13	1	6	13
303	28	19	1	7	19
303	29	3.5	1	7	3.5
303	30	-77	1	7	-77
303	31	4	1	7	4
303	32	10	1	7	10
303	33	45	1	7	45
303	34	42	1	7	42
303	35	20	1	7	20
303	36	80	1	7	80
303	37	200	1	7	200
303	38	100	1	7	100
303	39	150	1	7	150
303	40	40	1	7	40
303	41	90	1	7	90
303	42	130	1	7	130
303	43	20	1	7	20
303	44	12	1	7	12
303	45	50	1	7	50
303	46	-77	1	7	-77
303	47	18	1	7	18
303	48	25	1	7	25
303	49	-77	1	7	-77
303	50	-77	1	7	-77
303	51	15	1	7	15
303	52	3	1	7	3
303	53	28	1	7	28
303	54	27	1	7	27
303	55	5	1	7	5
303	56	30	1	7	30
303	57	9	1	7	9
303	58	10	1	7	10
303	59	10	1	7	10
319	1	6	8	3	6
319	2	45	8	3	45
319	3	42	8	3	47
319	4	56	8	3	56
319	5	52	8	3	55
319	6	86	8	3	86
319	7	-77	8	3	-77
319	8	-77	8	3	-77
319	9	-77	8	3	-77
319	10	-77	8	3	-77
319	12	12	8	4	12
319	14	110	8	4	110
319	15	3.5	8	4	68
319	16	120	8	4	120
319	17	20	8	4	20
319	18	35	8	4	35
319	19	4	8	4	4
319	20	8	8	4	8
319	21	39	8	4	39
319	22	30	8	4	30
319	23	-77	8	3	-77
319	24	3	8	4	12
319	25	5	8	4	10
319	26	4	8	4	12
319	27	3	8	4	9
319	28	22	8	4	22
319	29	4	8	4	4
319	30	6	8	4	6
319	31	5	8	4	5
319	32	24	8	4	24
319	33	50	8	4	50
319	34	-77	8	4	-77
319	35	15	8	4	15
319	36	90	8	4	90
319	37	220	8	4	220
319	38	65	8	4	65
319	39	130	8	4	130
319	40	65	8	4	65
319	41	82	8	4	85
319	42	170	8	4	170
319	43	15	8	4	15
319	44	10	8	4	10
319	45	65	8	4	65
319	46	8	8	4	8
319	47	20	8	4	20
319	48	20	8	4	20
319	49	20	8	4	20
319	50	15	8	4	15
319	51	15	7	4	15
319	52	4	8	4	4
319	53	7	8	4	7
319	54	20	8	4	20
319	55	5	8	4	5
319	56	18	8	4	18
319	57	8	8	4	8
319	58	8	8	4	8
319	59	10	8	4	10
320	1	6	8	3	6
320	2	55	8	3	55
320	3	38	8	3	40
320	4	45	8	3	45
320	5	60	8	3	60
320	6	85	8	3	85
320	7	-11	8	3	-11
320	8	-11	8	3	-11
320	9	-11	8	3	-11
320	10	-11	8	3	-11
320	12	10	8	4	10
320	14	100	8	4	100
320	15	-11	8	4	-11
320	16	120	8	4	120
320	17	20	8	4	20
320	18	45	8	4	45
320	19	4	8	4	4
320	20	8	8	4	8
320	21	35	8	4	35
320	22	30	8	4	30
320	23	-11	8	3	-11
320	24	2.5	8	4	10
320	25	5	8	4	10
320	26	3	8	4	12
320	27	3	8	4	15
320	28	20	8	4	20
320	29	4	8	4	4
320	30	7	8	4	7
320	31	4.5	8	4	5
320	32	-11	8	4	-11
320	33	50	8	4	50
320	34	-11	8	4	-11
320	35	-11	8	4	-11
320	36	90	8	4	90
320	37	215	8	4	220
320	38	60	8	4	60
320	39	120	8	4	120
320	40	70	8	4	70
320	41	-11	8	4	-11
320	42	-11	8	4	-11
320	43	10	8	4	10
320	44	8	8	4	8
320	45	55	8	4	55
320	46	8	8	4	8
320	47	25	8	4	25
320	48	30	8	4	30
320	49	20	8	4	20
320	50	20	8	4	20
320	51	15	8	4	15
320	52	3	8	4	3
320	53	7	8	4	7
320	54	20	8	4	20
320	55	5	8	4	5
320	56	15	8	4	15
320	57	8	8	4	8
320	58	8	8	4	8
320	59	10	8	4	10
746	1	9	1	2	9
746	2	60	1	3	60
746	3	70	1	3	70
746	4	65	1	3	65
746	5	80	1	3	80
746	6	65	1	3	65
746	7	7	9	4	7
746	8	6	9	4	.600000023841858
746	9	8	9	4	.800000011920929
746	10	13	9	4	13
746	12	16	1	2	16
746	14	180	1	2	180
746	15	50	1	2	100
746	16	-88	1	2	-88
746	17	21	1	2	21
746	18	45	1	2	45
746	19	6.5	1	1	6.5
746	20	10	1	2	10
746	21	60	1	2	60
746	22	30	1	2	30
746	23	-88	1	2	-88
746	24	3	5	5	3
746	25	4	5	5	4
746	26	2	5	5	4
746	27	1.5	5	5	3
746	28	21	1	2	21
746	29	4	1	2	4
746	30	7.5	5	5	7.5
746	31	5	1	2	5
746	32	-88	5	5	-88
746	33	30	1	2	30
746	34	30	1	2	30
746	35	-88	5	5	-88
746	36	85	5	5	85
746	37	230	5	5	230
746	38	75	5	5	75
746	39	80	5	5	80
746	40	60	5	5	60
746	41	65	5	5	65
746	42	120	5	5	120
746	43	12	1	2	12
746	44	10	1	2	10
746	45	25	1	2	25
746	46	5	5	5	5
746	47	20	5	5	20
746	48	-88	5	5	-88
746	49	30	1	2	30
746	50	30	1	2	30
746	51	8	1	2	8
746	52	4	1	2	4
746	53	7	1	2	7
746	54	20	1	2	20
746	55	5	1	2	5
746	56	40	1	2	40
746	57	10	1	2	10
746	58	9	1	2	9
746	59	10	1	2	10
727	1	10	1	2	10
727	2	100	1	3	100
727	3	75	1	3	75
727	4	75	1	3	75
727	5	110	1	3	110
727	6	80	1	3	80
727	7	7	9	4	7
727	8	8	9	4	.800000011920929
727	9	8	9	4	.800000011920929
727	10	10	9	4	10
727	12	17	5	5	17
727	14	300	1	2	300
727	15	47	1	2	94
727	16	360	1	2	360
727	17	22	1	2	22
727	18	46	1	2	46
727	19	7	1	2	7
727	20	22	1	2	22
727	21	60	1	2	60
727	22	28	1	2	28
727	23	620	1	2	620
727	24	3	5	5	6
727	25	5	5	5	5
727	26	6	5	5	6
727	27	2	5	5	6
727	28	23	5	5	23
727	29	4	1	2	4
727	30	8	1	2	8
727	31	6	1	2	6
727	32	40	1	2	40
727	33	30	1	2	30
727	34	29	1	2	29
727	35	42	5	5	42
727	36	85	5	4	85
727	37	257	5	5	257
727	38	70	5	5	70
727	39	85	5	5	85
727	40	70	5	5	70
727	41	75	5	5	75
727	42	130	5	5	130
727	43	13	5	4	13
727	44	10	5	5	10
727	45	32	1	2	32
727	46	6	4	5	6
727	47	25	5	5	25
727	48	25	5	5	25
727	49	30	1	2	30
727	50	30	1	2	30
727	51	10	1	2	10
727	52	4	1	2	4
727	53	7	1	2	7
727	54	22	1	2	22
727	55	6	1	2	6
727	56	42	1	2	42
727	57	10	1	2	10
727	58	10	1	2	10
727	59	10	1	5	10
728	1	10	1	2	10
728	2	100	1	3	100
728	3	80	1	3	80
728	4	85	1	3	85
728	5	145	1	3	145
728	6	110	1	3	110
728	7	8	9	4	8
728	8	7	9	4	.699999988079071
728	9	8	9	4	.800000011920929
728	10	10	9	4	10
728	12	18	5	5	18
728	14	300	1	2	300
728	15	46	1	2	90
728	16	350	1	2	350
728	17	22	1	2	22
728	18	45	1	2	45
728	19	8	1	2	8
728	20	25	1	2	25
728	21	60	1	2	60
728	22	27	1	2	27
728	23	600	1	2	600
728	24	3	5	5	5
728	25	4	5	5	4
728	26	5	5	5	5
728	27	6	5	5	6
728	28	22	5	5	22
728	29	4	1	2	4
728	30	9	1	2	9
728	31	6	1	2	6
728	32	30	1	2	30
728	33	30	1	2	30
728	34	30	1	2	30
728	35	42	1	2	42
728	36	85	5	5	85
728	37	255	5	5	255
728	38	70	5	5	70
728	39	80	5	5	80
728	40	70	5	5	70
728	41	80	5	5	80
728	42	130	5	5	130
728	43	11	5	5	11
728	44	10	5	5	10
728	45	32	1	2	32
728	46	7	5	5	7
728	47	25	5	5	25
728	48	35	5	5	35
728	49	30	1	2	30
728	50	32	1	2	32
728	51	10	1	2	10
728	52	4	1	2	4
728	53	7	1	2	7
728	54	22	1	2	22
728	55	6	1	2	6
728	56	45	1	2	45
728	57	10	1	2	10
728	58	10	1	2	10
728	59	10	1	2	10
639	1	9	1	2	9
639	2	85	1	3	85
639	3	80	1	3	80
639	4	70	1	3	70
639	5	80	1	3	80
639	6	75	1	3	75
639	7	7	9	4	7
639	8	7	9	4	.699999988079071
639	9	8	9	4	.800000011920929
639	10	7	9	4	7
639	12	18	1	2	18
639	14	250	1	2	250
639	15	45	1	2	90
639	16	350	1	2	350
639	17	22	1	2	22
