CHILDCODE	IMEVIDR5	RKEVR5	LOSS06R5	LOSS07R5	LOSS08R5	LOSS09R5	RESEVR51	RESEVR52	RESEVR53
111025	3	88	 	 	 	 	 	 	 
111027	1	16	 	 	 	4	9	18	88
111027	2	1	 	4	 	 	9	28	 
111027	3	88	 	 	 	 	 	 	 
111028	1	29	 	 	3	 	7	 	 
111028	2	88	 	 	 	 	 	 	 
111028	3	88	 	 	 	 	 	 	 
111030	1	 	 	 	 	 	 	 	 
111030	2	 	 	 	 	 	 	 	 
111030	3	 	 	 	 	 	 	 	 
111031	1	 	 	 	 	 	 	 	 
111031	2	 	 	 	 	 	 	 	 
111031	3	 	 	 	 	 	 	 	 
111032	1	 	 	 	 	 	 	 	 
111032	2	 	 	 	 	 	 	 	 
111032	3	 	 	 	 	 	 	 	 
111034	1	37	 	 	 	4	7	 	 
111034	2	47	 	 	 	3	7	 	 
111034	3	88	 	 	 	 	 	 	 
111035	1	16	 	3	3	 	2	18	88
111035	2	39	 	3	4	 	18	2	9
111035	3	47	 	 	3	 	1	2	7
111036	1	14	 	2	 	 	7	 	 
111036	2	38	 	 	2	 	19	7	 
111036	3	88	 	 	 	 	 	 	 
111037	1	 	 	 	 	 	 	 	 
111037	2	 	 	 	 	 	 	 	 
111037	3	 	 	 	 	 	 	 	 
111040	1	16	 	 	3	 	7	 	 
111040	2	39	 	 	2	 	7	 	 
111040	3	88	 	 	 	 	 	 	 
111041	1	 	 	 	 	 	 	 	 
111041	2	 	 	 	 	 	 	 	 
111041	3	 	 	 	 	 	 	 	 
111042	1	 	 	 	 	 	 	 	 
111042	2	 	 	 	 	 	 	 	 
111042	3	 	 	 	 	 	 	 	 
111043	1	14	 	 	3	 	23	7	 
111043	2	88	 	 	 	 	 	 	 
111043	3	88	 	 	 	 	 	 	 
111044	1	 	 	 	 	 	 	 	 
111044	2	 	 	 	 	 	 	 	 
111044	3	 	 	 	 	 	 	 	 
111045	1	 	 	 	 	 	 	 	 
111045	2	 	 	 	 	 	 	 	 
111045	3	 	 	 	 	 	 	 	 
111047	1	29	 	 	4	 	13	7	 
111047	2	88	 	 	 	 	 	 	 
111047	3	88	 	 	 	 	 	 	 
111048	1	16	 	 	3	 	23	77	 
111048	2	88	 	 	 	 	 	 	 
111048	3	88	 	 	 	 	 	 	 
121002	1	37	2	2	2	2	17	88	 
121002	2	88	 	 	 	 	 	 	 
121002	3	88	 	 	 	 	 	 	 
121003	1	 	 	 	 	 	 	 	 
121003	2	 	 	 	 	 	 	 	 
121003	3	 	 	 	 	 	 	 	 
121005	1	61	 	4	 	 	26	17	88
121005	2	88	 	 	 	 	 	 	 
121005	3	88	 	 	 	 	 	 	 
121007	1	 	 	 	 	 	 	 	 
121007	2	 	 	 	 	 	 	 	 
121007	3	 	 	 	 	 	 	 	 
121008	1	40	 	 	 	2	7	 	 
121008	2	88	 	 	 	 	 	 	 
121008	3	88	 	 	 	 	 	 	 
121009	1	25	 	 	3	 	2	88	 
121009	2	88	 	 	 	 	 	 	 
121009	3	88	 	 	 	 	 	 	 
121010	1	 	 	 	 	 	 	 	 
121010	2	 	 	 	 	 	 	 	 
121010	3	 	 	 	 	 	 	 	 
121011	1	25	 	 	4	 	2	88	 
121011	2	88	 	 	 	 	 	 	 
121011	3	88	 	 	 	 	 	 	 
121012	1	39	 	 	4	 	16	9	88
121012	2	37	 	 	2	 	20	2	88
121012	3	88	 	 	 	 	 	 	 
121013	1	 	 	 	 	 	 	 	 
121013	2	 	 	 	 	 	 	 	 
121013	3	 	 	 	 	 	 	 	 
121014	1	 	 	 	 	 	 	 	 
121014	2	 	 	 	 	 	 	 	 
121014	3	 	 	 	 	 	 	 	 
121015	1	16	4	 	4	 	21	16	7
121015	2	45	 	 	4	4	1	2	12
121015	3	88	 	 	 	 	 	 	 
121018	1	25	 	 	2	3	1	7	 
121018	2	88	 	 	 	 	 	 	 
121018	3	88	 	 	 	 	 	 	 
121020	1	 	 	 	 	 	 	 	 
121020	2	 	 	 	 	 	 	 	 
121020	3	 	 	 	 	 	 	 	 
121021	1	38	 	 	4	 	2	6	7
121021	2	88	 	 	 	 	 	 	 
121021	3	88	 	 	 	 	 	 	 
121022	1	14	 	 	4	 	7	 	 
121022	2	45	 	 	4	 	16	88	 
121022	3	88	 	 	 	 	 	 	 
121023	1	 	 	 	 	 	 	 	 
121023	2	 	 	 	 	 	 	 	 
121023	3	 	 	 	 	 	 	 	 
121024	1	 	 	 	 	 	 	 	 
121024	2	 	 	 	 	 	 	 	 
121024	3	 	 	 	 	 	 	 	 
121026	1	 	 	 	 	 	 	 	 
121026	2	 	 	 	 	 	 	 	 
121026	3	 	 	 	 	 	 	 	 
121027	1	 	 	 	 	 	 	 	 
121027	2	 	 	 	 	 	 	 	 
121027	3	 	 	 	 	 	 	 	 
121028	1	35	 	 	3	 	3	7	 
121028	2	37	 	 	4	 	3	7	 
121028	3	88	 	 	 	 	 	 	 
121030	1	45	 	 	4	 	16	18	88
121030	2	88	 	 	 	 	 	 	 
121030	3	88	 	 	 	 	 	 	 
121031	1	 	 	 	 	 	 	 	 
121031	2	 	 	 	 	 	 	 	 
121031	3	 	 	 	 	 	 	 	 
121034	1	 	 	 	 	 	 	 	 
121034	2	 	 	 	 	 	 	 	 
121034	3	 	 	 	 	 	 	 	 
121037	1	 	 	 	 	 	 	 	 
121037	2	 	 	 	 	 	 	 	 
121037	3	 	 	 	 	 	 	 	 
121038	1	45	 	 	4	 	23	6	18
121038	2	88	 	 	 	 	 	 	 
121038	3	88	 	 	 	 	 	 	 
121039	1	29	 	 	3	 	18	7	 
121039	2	88	 	 	 	 	 	 	 
121039	3	88	 	 	 	 	 	 	 
121040	1	32	 	4	 	 	8	9	17
121040	2	14	 	 	 	3	7	 	 
121040	3	88	 	 	 	 	 	 	 
121043	1	23	 	 	3	 	9	88	 
121043	2	88	 	 	 	 	 	 	 
121043	3	88	 	 	 	 	 	 	 
121046	1	 	 	 	 	 	 	 	 
121046	2	 	 	 	 	 	 	 	 
121046	3	 	 	 	 	 	 	 	 
121047	1	 	 	 	 	 	 	 	 
121047	2	 	 	 	 	 	 	 	 
121047	3	 	 	 	 	 	 	 	 
121050	1	37	 	 	3	 	17	7	 
121050	2	88	 	 	 	 	 	 	 
121050	3	88	 	 	 	 	 	 	 
121053	1	 	 	 	 	 	 	 	 
121053	2	 	 	 	 	 	 	 	 
121053	3	 	 	 	 	 	 	 	 
121054	1	16	 	 	4	 	7	 	 
121054	2	88	 	 	 	 	 	 	 
121054	3	88	 	 	 	 	 	 	 
121055	1	35	 	 	2	 	7	 	 
121055	2	25	 	 	4	 	6	7	 
121055	3	88	 	 	 	 	 	 	 
121057	1	45	 	3	 	 	16	17	7
121057	2	88	 	 	 	 	 	 	 
121057	3	88	 	 	 	 	 	 	 
131001	1	36	 	 	2	 	16	20	7
131001	2	47	 	 	2	 	7	 	 
131001	3	88	 	 	 	 	 	 	 
131002	1	37	4	4	4	4	27	2	88
131002	2	1	 	 	3	 	28	 	 
131002	3	12	 	2	 	 	16	88	 
131004	1	14	 	 	4	 	9	16	88
131004	2	38	 	2	2	 	9	7	 
131004	3	47	2	2	2	2	16	7	 
131005	1	42	 	 	 	4	17	9	88
131005	2	10	 	 	3	 	18	16	88
131005	3	47	 	 	2	 	17	9	88
131006	1	38	 	 	4	 	10	9	7
131006	2	1	 	 	4	2	7	 	 
131006	3	41	 	 	2	 	8	10	7
131007	1	1	 	 	4	 	9	7	 
131007	2	88	 	 	 	 	 	 	 
131007	3	88	 	 	 	 	 	 	 
131008	1	 	 	 	 	 	 	 	 
131008	2	 	 	 	 	 	 	 	 
131008	3	 	 	 	 	 	 	 	 
131009	1	38	 	 	4	 	27	16	88
131009	2	12	 	 	 	3	18	88	 
131009	3	29	 	 	2	 	17	18	88
131010	1	 	 	 	 	 	 	 	 
131010	2	 	 	 	 	 	 	 	 
131010	3	 	 	 	 	 	 	 	 
131011	1	34	 	 	3	 	20	9	7
131011	2	39	 	 	 	2	16	7	 
131011	3	47	 	2	 	 	7	 	 
131012	1	34	4	 	 	 	9	7	 
131012	2	14	 	3	 	 	7	 	 
131012	3	38	 	 	3	 	9	7	 
131013	1	47	 	 	 	2	17	88	 
131013	2	88	 	 	 	 	 	 	 
131013	3	88	 	 	 	 	 	 	 
131015	1	14	 	3	3	 	20	9	7
131015	2	39	 	 	 	3	17	9	7
131015	3	1	2	 	3	 	20	9	7
131016	1	29	 	 	2	 	12	7	 
131016	2	47	 	 	2	 	7	 	 
131016	3	88	 	 	 	 	 	 	 
131017	1	12	4	4	4	4	18	17	88
131017	2	10	3	3	3	3	18	17	88
131017	3	47	 	 	2	 	2	88	 
131018	1	38	 	 	 	3	16	7	 
131018	2	14	 	 	 	2	7	 	 
131018	3	47	 	 	2	 	7	 	 
131020	1	45	 	 	3	 	9	7	 
131020	2	39	 	2	 	 	20	7	 
131020	3	88	 	 	 	 	 	 	 
131021	1	38	 	3	 	 	17	7	 
131021	2	14	 	4	 	 	9	18	7
131021	3	23	 	 	2	 	7	 	 
131022	1	39	 	 	4	 	16	17	88
131022	2	13	 	 	 	3	16	17	88
131022	3	10	 	 	2	 	18	17	88
131023	1	38	 	 	 	2	17	7	 
131023	2	14	 	 	3	 	7	 	 
131023	3	47	 	 	2	 	7	 	 
131024	1	14	 	 	 	3	7	 	 
131024	2	39	 	 	2	 	7	 	 
131024	3	88	 	 	 	 	 	 	 
131025	1	16	2	2	2	2	17	2	7
131025	2	47	2	2	2	2	2	7	 
131025	3	88	 	 	 	 	 	 	 
131026	1	47	2	2	2	2	2	17	7
131026	2	88	 	 	 	 	 	 	 
131026	3	88	 	 	 	 	 	 	 
131027	1	34	 	4	 	 	6	88	 
131027	2	32	3	 	 	 	10	9	88
131027	3	45	2	 	 	 	27	16	88
131028	1	47	 	2	2	2	17	2	7
131028	2	88	 	 	 	 	 	 	 
131028	3	88	 	 	 	 	 	 	 
131029	1	47	2	2	2	2	2	7	 
131029	2	88	 	 	 	 	 	 	 
131029	3	88	 	 	 	 	 	 	 
131030	1	 	 	 	 	 	 	 	 
131030	2	 	 	 	 	 	 	 	 
131030	3	 	 	 	 	 	 	 	 
131031	1	47	2	2	2	2	2	7	 
131031	2	88	 	 	 	 	 	 	 
131031	3	88	 	 	 	 	 	 	 
131032	1	 	 	 	 	 	 	 	 
131032	2	 	 	 	 	 	 	 	 
131032	3	 	 	 	 	 	 	 	 
131033	1	47	2	2	2	2	2	1	18
131033	2	38	 	 	2	 	17	7	 
131033	3	88	 	 	 	 	 	 	 
131034	1	 	 	 	 	 	 	 	 
131034	2	 	 	 	 	 	 	 	 
131034	3	 	 	 	 	 	 	 	 
131035	1	1	 	 	2	 	7	 	 
131035	2	47	 	 	2	 	7	 	 
131035	3	88	 	 	 	 	 	 	 
131036	1	38	4	4	 	 	27	16	88
131036	2	29	 	 	3	4	17	88	 
131036	3	14	 	 	2	 	7	 	 
131037	1	12	 	 	4	 	16	19	88
131037	2	13	 	 	 	3	18	88	 
131037	3	47	 	2	2	 	2	88	 
131038	1	36	 	3	 	 	20	16	7
131038	2	39	 	3	 	 	16	7	 
131038	3	14	 	2	 	 	7	 	 
131039	1	16	 	2	2	2	22	18	7
131039	2	88	 	 	 	 	 	 	 
131039	3	88	 	 	 	 	 	 	 
131041	1	1	 	 	 	4	28	 	 
131041	2	39	 	3	 	 	27	16	88
131041	3	10	 	 	2	 	18	17	88
131042	1	1	 	 	3	 	7	 	 
131042	2	47	 	2	 	 	7	 	 
131042	3	88	 	 	 	 	 	 	 
131043	1	 	 	 	 	 	 	 	 
131043	2	 	 	 	 	 	 	 	 
131043	3	 	 	 	 	 	 	 	 
131044	1	 	 	 	 	 	 	 	 
131044	2	 	 	 	 	 	 	 	 
131044	3	 	 	 	 	 	 	 	 
131045	1	47	 	 	2	 	7	 	 
131045	2	88	 	 	 	 	 	 	 
131045	3	88	 	 	 	 	 	 	 
131046	1	 	 	 	 	 	 	 	 
131046	2	 	 	 	 	 	 	 	 
131046	3	 	 	 	 	 	 	 	 
131047	1	38	 	 	3	3	18	22	7
131047	2	40	 	 	2	2	7	 	 
131047	3	47	2	2	2	2	1	2	17
131048	1	38	4	4	4	4	16	17	2
131048	2	41	 	4	4	4	16	17	88
131048	3	39	 	3	3	3	27	16	17
131049	1	14	 	 	3	 	7	 	 
131049	2	47	 	 	2	 	7	 	 
131049	3	88	 	 	 	 	 	 	 
131050	1	12	 	 	 	3	18	88	 
131050	2	13	 	 	 	2	18	88	 
131050	3	88	 	 	 	 	 	 	 
141001	1	45	 	 	4	 	7	 	 
141001	2	88	 	 	 	 	 	 	 
141001	3	88	 	 	 	 	 	 	 
141004	1	 	 	 	 	 	 	 	 
141004	2	 	 	 	 	 	 	 	 
141004	3	 	 	 	 	 	 	 	 
141005	1	 	 	 	 	 	 	 	 
141005	2	 	 	 	 	 	 	 	 
141005	3	 	 	 	 	 	 	 	 
141006	1	 	 	 	 	 	 	 	 
141006	2	 	 	 	 	 	 	 	 
141006	3	 	 	 	 	 	 	 	 
141007	1	14	 	2	3	 	3	88	 
141007	2	1	 	 	2	 	3	88	 
141007	3	88	 	 	 	 	 	 	 
141008	1	61	 	2	 	 	13	88	 
141008	2	88	 	 	 	 	 	 	 
141008	3	88	 	 	 	 	 	 	 
141009	1	32	 	 	2	 	7	 	 
141009	2	88	 	 	 	 	 	 	 
141009	3	88	 	 	 	 	 	 	 
141010	1	32	4	 	 	 	8	18	88
141010	2	14	2	2	2	 	18	88	 
141010	3	88	 	 	 	 	 	 	 
141011	1	 	 	 	 	 	 	 	 
141011	2	 	 	 	 	 	 	 	 
141011	3	 	 	 	 	 	 	 	 
141012	1	38	 	3	3	3	1	2	27
141012	2	37	2	2	2	3	2	88	 
141012	3	88	 	 	 	 	 	 	 
141013	1	 	 	 	 	 	 	 	 
141013	2	 	 	 	 	 	 	 	 
141013	3	 	 	 	 	 	 	 	 
141014	1	45	 	 	2	 	26	7	 
141014	2	88	 	 	 	 	 	 	 
141014	3	88	 	 	 	 	 	 	 
141015	1	47	 	2	2	2	7	 	 
141015	2	16	 	 	2	2	7	 	 
141015	3	88	 	 	 	 	 	 	 
141016	1	 	 	 	 	 	 	 	 
141016	2	 	 	 	 	 	 	 	 
141016	3	 	 	 	 	 	 	 	 
141017	1	 	 	 	 	 	 	 	 
141017	2	 	 	 	 	 	 	 	 
141017	3	 	 	 	 	 	 	 	 
141018	1	 	 	 	 	 	 	 	 
141018	2	 	 	 	 	 	 	 	 
141018	3	 	 	 	 	 	 	 	 
141019	1	47	3	2	3	 	18	88	 
141019	2	88	 	 	 	 	 	 	 
141019	3	88	 	 	 	 	 	 	 
141020	1	36	4	 	 	 	12	88	 
141020	2	16	 	4	 	 	2	88	 
141020	3	38	 	4	 	 	7	 	 
141022	1	 	 	 	 	 	 	 	 
141022	2	 	 	 	 	 	 	 	 
141022	3	 	 	 	 	 	 	 	 
141023	1	 	 	 	 	 	 	 	 
141023	2	 	 	 	 	 	 	 	 
141023	3	 	 	 	 	 	 	 	 
141024	1	 	 	 	 	 	 	 	 
141024	2	 	 	 	 	 	 	 	 
141024	3	 	 	 	 	 	 	 	 
141025	1	23	2	3	3	3	10	88	 
141025	2	1	 	2	3	 	3	8	13
141025	3	38	 	 	 	2	7	 	 
141026	1	 	 	 	 	 	 	 	 
141026	2	 	 	 	 	 	 	 	 
141026	3	 	 	 	 	 	 	 	 
141028	1	61	 	3	 	 	18	4	88
141028	2	14	 	3	3	 	7	 	 
141028	3	47	2	2	2	 	7	 	 
141029	1	 	 	 	 	 	 	 	 
141029	2	 	 	 	 	 	 	 	 
141029	3	 	 	 	 	 	 	 	 
141030	1	16	4	4	4	4	2	22	7
141030	2	88	 	 	 	 	 	 	 
141030	3	88	 	 	 	 	 	 	 
141031	1	16	79	3	3	3	22	2	88
141031	2	42	 	3	 	 	23	88	 
141031	3	47	3	2	2	 	16	88	 
141032	1	 	 	 	 	 	 	 	 
141032	2	 	 	 	 	 	 	 	 
141032	3	 	 	 	 	 	 	 	 
141033	1	 	 	 	 	 	 	 	 
141033	2	 	 	 	 	 	 	 	 
141033	3	 	 	 	 	 	 	 	 
141034	1	13	2	3	3	 	1	23	88
141034	2	88	 	 	 	 	 	 	 
141034	3	88	 	 	 	 	 	 	 
141035	1	 	 	 	 	 	 	 	 
141035	2	 	 	 	 	 	 	 	 
141035	3	 	 	 	 	 	 	 	 
141036	1	 	 	 	 	 	 	 	 
141036	2	 	 	 	 	 	 	 	 
141036	3	 	 	 	 	 	 	 	 
141038	1	 	 	 	 	 	 	 	 
141038	2	 	 	 	 	 	 	 	 
141038	3	 	 	 	 	 	 	 	 
141039	1	 	 	 	 	 	 	 	 
141039	2	 	 	 	 	 	 	 	 
141039	3	 	 	 	 	 	 	 	 
141040	1	39	 	4	 	 	16	17	77
141040	2	88	 	 	 	 	 	 	 
141040	3	88	 	 	 	 	 	 	 
141041	1	45	 	4	 	 	2	16	17
141041	2	88	 	 	 	 	 	 	 
141041	3	88	 	 	 	 	 	 	 
141042	1	12	 	 	2	2	7	 	 
141042	2	88	 	 	 	 	 	 	 
141042	3	88	 	 	 	 	 	 	 
141044	1	14	 	4	 	 	6	7	 
141044	2	39	 	 	3	 	20	9	88
141044	3	29	 	 	2	 	7	 	 
141045	1	1	3	3	 	 	18	88	 
141045	2	14	 	3	 	 	18	88	 
141045	3	16	2	2	2	2	13	88	 
141046	1	16	4	4	4	3	2	7	 
141046	2	47	 	 	2	2	2	7	 
141046	3	88	 	 	 	 	 	 	 
141047	1	 	 	 	 	 	 	 	 
141047	2	 	 	 	 	 	 	 	 
141047	3	 	 	 	 	 	 	 	 
141048	1	 	 	 	 	 	 	 	 
141048	2	 	 	 	 	 	 	 	 
141048	3	 	 	 	 	 	 	 	 
141049	1	61	 	 	3	 	7	 	 
141049	2	47	2	2	2	 	18	88	 
141049	3	88	 	 	 	 	 	 	 
141050	1	16	 	 	2	2	7	 	 
141050	2	88	 	 	 	 	 	 	 
141050	3	88	 	 	 	 	 	 	 
151001	1	24	 	 	 	2	18	88	 
151001	2	88	 	 	 	 	 	 	 
151001	3	88	 	 	 	 	 	 	 
151002	1	 	 	 	 	 	 	 	 
151002	2	 	 	 	 	 	 	 	 
151002	3	 	 	 	 	 	 	 	 
151004	1	47	 	 	2	2	7	 	 
151004	2	1	 	 	2	 	7	 	 
151004	3	24	 	 	3	 	7	 	 
151005	1	12	 	 	 	3	2	88	 
151005	2	88	 	 	 	 	 	 	 
151005	3	88	 	 	 	 	 	 	 
151008	1	 	 	 	 	 	 	 	 
151008	2	 	 	 	 	 	 	 	 
151008	3	 	 	 	 	 	 	 	 
151009	1	 	 	 	 	 	 	 	 
151009	2	 	 	 	 	 	 	 	 
151009	3	 	 	 	 	 	 	 	 
151010	1	14	 	 	3	 	19	20	88
151010	2	29	 	 	3	3	18	88	 
151010	3	28	 	 	 	2	7	 	 
151011	1	 	 	 	 	 	 	 	 
151011	2	 	 	 	 	 	 	 	 
151011	3	 	 	 	 	 	 	 	 
151012	1	35	3	 	 	 	18	20	88
151012	2	38	3	 	 	 	18	6	12
151012	3	88	 	 	 	 	 	 	 
151014	1	1	 	 	4	 	16	13	88
151014	2	27	 	2	 	 	7	 	 
151014	3	88	 	 	 	 	 	 	 
151015	1	24	 	 	3	3	7	 	 
151015	2	29	 	 	2	 	7	 	 
151015	3	88	 	 	 	 	 	 	 
151016	1	13	 	 	4	 	6	88	 
151016	2	88	 	 	 	 	 	 	 
151016	3	88	 	 	 	 	 	 	 
151018	1	 	 	 	 	 	 	 	 
151018	2	 	 	 	 	 	 	 	 
151018	3	 	 	 	 	 	 	 	 
151019	1	 	 	 	 	 	 	 	 
151019	2	 	 	 	 	 	 	 	 
151019	3	 	 	 	 	 	 	 	 
151020	1	14	 	 	2	 	2	1	88
151020	2	42	 	 	2	 	7	 	 
151020	3	88	 	 	 	 	 	 	 
151021	1	14	 	 	2	 	7	 	 
151021	2	28	 	 	 	2	7	 	 
151021	3	88	 	 	 	 	 	 	 
151023	1	29	 	3	 	 	18	12	88
151023	2	88	 	 	 	 	 	 	 
151023	3	88	 	 	 	 	 	 	 
151024	1	61	 	 	 	3	20	2	88
151024	2	88	 	 	 	 	 	 	 
151024	3	88	 	 	 	 	 	 	 
151025	1	39	 	 	4	 	17	18	88
151025	2	88	 	 	 	 	 	 	 
151025	3	88	 	 	 	 	 	 	 
151026	1	 	 	 	 	 	 	 	 
151026	2	 	 	 	 	 	 	 	 
151026	3	 	 	 	 	 	 	 	 
151027	1	1	 	 	 	2	28	 	 
151027	2	88	 	 	 	 	 	 	 
151027	3	88	 	 	 	 	 	 	 
151028	1	13	 	4	 	 	17	88	 
151028	2	45	4	 	4	4	17	88	 
151028	3	88	 	 	 	 	 	 	 
151029	1	 	 	 	 	 	 	 	 
151029	2	 	 	 	 	 	 	 	 
151029	3	 	 	 	 	 	 	 	 
151030	1	 	 	 	 	 	 	 	 
151030	2	 	 	 	 	 	 	 	 
151030	3	 	 	 	 	 	 	 	 
151031	1	14	4	 	 	 	7	 	 
151031	2	88	 	 	 	 	 	 	 
151031	3	88	 	 	 	 	 	 	 
151032	1	29	 	 	 	2	18	23	88
151032	2	88	 	 	 	 	 	 	 
151032	3	88	 	 	 	 	 	 	 
151033	1	39	2	2	2	2	7	 	 
151033	2	88	 	 	 	 	 	 	 
151033	3	88	 	 	 	 	 	 	 
151034	1	 	 	 	 	 	 	 	 
151034	2	 	 	 	 	 	 	 	 
151034	3	 	 	 	 	 	 	 	 
151035	1	 	 	 	 	 	 	 	 
151035	2	 	 	 	 	 	 	 	 
151035	3	 	 	 	 	 	 	 	 
151039	1	 	 	 	 	 	 	 	 
151039	2	 	 	 	 	 	 	 	 
151039	3	 	 	 	 	 	 	 	 
151041	1	 	 	 	 	 	 	 	 
151041	2	 	 	 	 	 	 	 	 
151041	3	 	 	 	 	 	 	 	 
151042	1	 	 	 	 	 	 	 	 
151042	2	 	 	 	 	 	 	 	 
151042	3	 	 	 	 	 	 	 	 
151043	1	1	 	2	88	88	8	88	 
151043	2	88	 	 	 	 	 	 	 
151043	3	88	 	 	 	 	 	 	 
151044	1	 	 	 	 	 	 	 	 
151044	2	 	 	 	 	 	 	 	 
151044	3	 	 	 	 	 	 	 	 
151045	1	29	 	4	 	 	24	6	88
151045	2	24	 	4	4	 	12	15	18
151045	3	88	 	 	 	 	 	 	 
151049	1	 	 	 	 	 	 	 	 
151049	2	 	 	 	 	 	 	 	 
151049	3	 	 	 	 	 	 	 	 
151051	1	 	 	 	 	 	 	 	 
151051	2	 	 	 	 	 	 	 	 
151051	3	 	 	 	 	 	 	 	 
151052	1	 	 	 	 	 	 	 	 
151052	2	 	 	 	 	 	 	 	 
151052	3	 	 	 	 	 	 	 	 
151053	1	 	 	 	 	 	 	 	 
151053	2	 	 	 	 	 	 	 	 
151053	3	 	 	 	 	 	 	 	 
151054	1	 	 	 	 	 	 	 	 
151054	2	 	 	 	 	 	 	 	 
151054	3	 	 	 	 	 	 	 	 
151056	1	 	 	 	 	 	 	 	 
151056	2	 	 	 	 	 	 	 	 
151056	3	 	 	 	 	 	 	 	 
151057	1	 	 	 	 	 	 	 	 
151057	2	 	 	 	 	 	 	 	 
151057	3	 	 	 	 	 	 	 	 
151058	1	39	3	2	4	 	7	 	 
151058	2	88	 	 	 	 	 	 	 
151058	3	88	 	 	 	 	 	 	 
151059	1	 	 	 	 	 	 	 	 
151059	2	 	 	 	 	 	 	 	 
151059	3	 	 	 	 	 	 	 	 
151064	1	 	 	 	 	 	 	 	 
151064	2	 	 	 	 	 	 	 	 
151064	3	 	 	 	 	 	 	 	 
151066	1	 	 	 	 	 	 	 	 
151066	2	 	 	 	 	 	 	 	 
151066	3	 	 	 	 	 	 	 	 
151067	1	 	 	 	 	 	 	 	 
151067	2	 	 	 	 	 	 	 	 
151067	3	 	 	 	 	 	 	 	 
151068	1	1	 	 	2	 	88	 	 
151068	2	16	 	2	3	 	88	 	 
151068	3	88	 	 	 	 	 	 	 
151069	1	23	 	 	2	 	22	88	 
151069	2	88	 	 	 	 	 	 	 
151069	3	88	 	 	 	 	 	 	 
151070	1	 	 	 	 	 	 	 	 
151070	2	 	 	 	 	 	 	 	 
151070	3	 	 	 	 	 	 	 	 
161003	1	 	 	 	 	 	 	 	 
161003	2	 	 	 	 	 	 	 	 
161003	3	 	 	 	 	 	 	 	 
161006	1	29	 	 	3	 	7	 	 
161006	2	88	 	 	 	 	 	 	 
161006	3	88	 	 	 	 	 	 	 
161007	1	39	 	 	2	 	2	7	 
161007	2	29	 	 	2	 	2	7	 
161007	3	88	 	 	 	 	 	 	 
161008	1	34	2	 	 	 	20	2	7
161008	2	14	 	 	2	 	7	 	 
161008	3	29	 	 	2	 	16	7	 
161009	1	12	 	4	4	 	2	12	88
161009	2	29	 	4	4	 	2	88	 
161009	3	61	 	3	3	 	27	16	88
161010	1	37	 	 	2	 	16	7	 
161010	2	29	 	 	2	 	2	7	 
161010	3	14	 	 	3	 	7	 	 
161011	1	37	 	2	 	 	9	7	 
161011	2	12	2	3	2	 	20	7	 
161011	3	47	 	2	2	 	7	 	 
161013	1	24	3	3	2	3	2	17	18
161013	2	47	2	2	2	2	2	7	 
161013	3	88	 	 	 	 	 	 	 
161016	1	29	 	4	 	 	12	6	7
161016	2	88	 	 	 	 	 	 	 
161016	3	88	 	 	 	 	 	 	 
161017	1	47	 	4	4	4	18	12	88
161017	2	14	 	 	3	 	7	 	 
161017	3	25	 	 	3	 	18	88	 
161018	1	37	 	 	 	4	9	20	7
161018	2	29	 	 	3	 	16	7	 
161018	3	88	 	 	 	 	 	 	 
161019	1	37	 	 	2	 	2	7	 
161019	2	14	2	 	 	 	2	7	 
161019	3	12	 	2	2	 	7	 	 
161020	1	36	4	 	 	 	7	 	 
161020	2	29	 	 	3	 	12	18	88
161020	3	25	 	2	2	 	18	88	 
161021	1	47	4	4	4	4	1	16	12
161021	2	14	 	 	3	 	7	 	 
161021	3	25	 	 	3	 	8	16	12
161022	1	34	 	3	 	 	7	 	 
161022	2	14	 	 	 	2	7	 	 
161022	3	29	 	 	2	 	7	 	 
161023	1	 	 	 	 	 	 	 	 
161023	2	 	 	 	 	 	 	 	 
161023	3	 	 	 	 	 	 	 	 
161024	1	38	 	 	3	 	3	7	 
161024	2	14	 	 	3	 	7	 	 
161024	3	29	 	 	3	 	16	7	 
161025	1	36	 	2	 	 	2	7	 
161025	2	47	 	3	3	3	2	7	 
161025	3	12	 	 	2	3	2	22	7
161026	1	37	 	3	3	4	20	7	 
161026	2	47	3	3	3	3	2	18	7
161026	3	88	 	 	 	 	 	 	 
161029	1	23	 	3	 	 	8	16	7
161029	2	39	 	 	2	 	16	88	 
161029	3	88	 	 	 	 	 	 	 
161030	1	14	 	 	2	2	18	7	 
161030	2	88	 	 	 	 	 	 	 
161030	3	88	 	 	 	 	 	 	 
161031	1	14	 	 	3	 	7	 	 
161031	2	28	 	 	3	 	12	19	88
161031	3	88	 	 	 	 	 	 	 
161032	1	37	 	 	3	3	9	7	 
161032	2	14	 	3	3	 	7	 	 
161032	3	88	 	 	 	 	 	 	 
161033	1	41	 	 	3	 	9	7	 
161033	2	45	 	4	 	 	20	7	 
161033	3	29	 	 	3	 	7	 	 
161034	1	14	 	 	3	 	20	18	88
161034	2	29	 	 	 	2	20	7	 
161034	3	88	 	 	 	 	 	 	 
161035	1	39	 	 	2	 	20	7	 
161035	2	88	 	 	 	 	 	 	 
161035	3	88	 	 	 	 	 	 	 
161037	1	37	 	 	2	 	17	20	88
161037	2	88	 	 	 	 	 	 	 
161037	3	88	 	 	 	 	 	 	 
161038	1	47	 	 	4	4	18	88	 
161038	2	14	 	 	3	3	7	 	 
