FORMNO	CHILDID	PREID	AGEPRESC	PRESCDUR	PRESCTYP	PAYPRESC	PRESCCRE	DAYSPRES	HRSPRESC	PRESCVIS
R2INDX	IN060039	1	40	3	3	0	3	6	3	1
R2INDX	IN060040	1	52	4	3	0	3	6	5	1
R2INDX	IN060041	1	36	4	3	1	3	5	4	1
R2INDX	IN060042	1	48	3	3	0	2	6	3	1
R2INDX	IN060044	1	50	3	3	0	3	6	4	0
R2INDX	IN060045	1	42	4	3	0	2	6	3	1
R2INDX	IN060046	1	36	3	3	0	2	6	2	1
R2INDX	IN060048	1	36	3	3	1	2	6	1	1
R2INDX	IN060049	1	40	3	3	0	3	6	4	1
R2INDX	IN060050	1	52	4	1	1	2	6	4	1
R2INDX	IN060051	1	56	3	3	0	3	6	4	1
R2INDX	IN060053	1	48	4	3	0	3	6	6	0
R2INDX	IN060054	1	36	3	3	0	2	6	2	1
R2INDX	IN060055	1	42	4	3	0	2	6	3	1
R2INDX	IN060056	1	37	3	3	0	2	6	2	1
R2INDX	IN060057	1	40	3	3	0	3	5	1	0
R2INDX	IN060058	1	48	2	3	0	2	4	3	1
R2INDX	IN060059	1	42	3	3	0	2	5	2	1
R2INDX	IN060060	1	44	2	3	0	2	4	3	1
R2INDX	IN060061	1	42	3	3	0	2	4	2	1
R2INDX	IN060062	1	36	3	3	0	2	6	3	1
R2INDX	IN060063	1	36	3	1	1	3	6	6	0
R2INDX	IN060064	1	42	2	3	0	2	4	3	1
R2INDX	IN060065	1	36	3	3	0	2	6	3	1
R2INDX	IN060066	1	48	3	3	0	3	6	6	1
R2INDX	IN060067	1	36	3	3	0	2	6	2	1
R2INDX	IN060068	1	38	3	3	0	3	6	3	1
R2INDX	IN060069	1	36	3	3	1	2	6	2	1
R2INDX	IN060070	1	42	3	3	0	3	4	3	1
R2INDX	IN060071	1	40	3	3	0	3	6	4	1
R2INDX	IN060072	1	40	3	3	0	1	6	4	1
R2INDX	IN060073	1	38	3	3	0	3	6	3	1
R2INDX	IN060074	1	38	3	3	0	3	5	3	0
R2INDX	IN060075	1	38	4	3	0	3	6	4	1
R2INDX	IN060076	1	52	4	3	0	3	6	6	1
R2INDX	IN060077	1	36	3	3	1	3	5	2	0
R2INDX	IN060080	1	52	2	3	0	2	6	6	1
R2INDX	IN060085	1	50	1	3	0	3	6	4	1
R2INDX	IN060087	1	40	1	3	0	3	6	4	1
R2INDX	IN060087	2	44	4	1	1	3	6	8	1
R2INDX	IN060089	1	39	3	3	1	3	6	6	1
R2INDX	IN060091	1	38	3	3	1	3	6	6	1
R2INDX	IN060092	1	48	4	1	1	2	6	6	1
R2INDX	IN060093	1	36	4	1	1	2	6	7	1
R2INDX	IN060094	1	48	3	3	0	2	6	3	1
R2INDX	IN060096	1	53	1	3	0	3	6	6	1
R2INDX	IN060097	1	36	3	3	1	3	6	6	1
R2INDX	IN060099	1	55	4	1	1	3	6	9	1
R2INDX	IN060100	1	48	4	1	1	4	7	6	1
R2INDX	IN070001	1	40	2	3	0	3	6	3	0
R2INDX	IN070001	2	48	2	1	1	2	6	6	1
R2INDX	IN070002	1	40	4	3	0	2	6	4	1
R2INDX	IN070003	1	40	3	3	0	3	6	3	1
R2INDX	IN070003	2	55	4	1	1	2	6	7	1
R2INDX	IN070004	1	50	1	3	0	3	6	1	1
R2INDX	IN070004	2	55	4	1	1	2	6	6	0
R2INDX	IN070005	1	38	3	3	0	3	5	4	1
R2INDX	IN070006	1	40	4	3	0	2	6	4	1
R2INDX	IN070007	1	37	4	3	0	2	6	1	1
R2INDX	IN070008	1	50	4	1	1	2	6	4	1
R2INDX	IN070009	1	40	3	3	0	3	4	2	0
R2INDX	IN070010	1	48	3	3	0	3	5	4	1
R2INDX	IN070011	1	40	4	1	1	2	6	6	1
R2INDX	IN070012	1	40	4	3	0	3	6	4	1
R2INDX	IN070013	1	40	3	3	0	3	6	4	1
R2INDX	IN070014	1	43	3	3	0	2	6	4	1
R2INDX	IN070015	1	40	4	1	1	2	6	6	0
R2INDX	IN070017	1	45	3	3	0	3	6	3	1
R2INDX	IN070019	1	51	4	3	0	3	6	4	1
R2INDX	IN070020	1	40	4	3	0	3	6	4	1
R2INDX	IN070021	1	39	4	3	0	3	4	2	1
R2INDX	IN070022	1	43	4	3	0	2	5	4	1
R2INDX	IN070023	1	40	3	3	0	2	6	4	1
R2INDX	IN070024	1	40	4	3	0	3	6	3	1
R2INDX	IN070025	1	40	4	3	0	3	6	0	1
R2INDX	IN070026	1	40	4	3	0	4	6	3	1
R2INDX	IN070027	1	40	4	3	0	2	6	4	1
R2INDX	IN070028	1	44	4	3	0	2	5	3	1
R2INDX	IN070029	1	40	4	3	0	2	6	3	1
R2INDX	IN070030	1	36	3	3	0	3	6	1	1
R2INDX	IN070031	1	50	2	3	0	3	6	4	1
R2INDX	IN070032	1	44	4	3	0	5	5	2	1
R2INDX	IN070033	1	36	3	3	0	3	6	1	1
R2INDX	IN070034	1	40	4	3	0	3	4	2	1
R2INDX	IN070035	1	40	4	1	1	2	6	6	0
R2INDX	IN070036	1	48	4	3	0	3	6	3	1
R2INDX	IN070038	1	36	2	1	1	3	6	4	0
R2INDX	IN070038	2	42	4	3	0	3	6	4	1
R2INDX	IN070039	1	40	3	3	0	3	6	1	1
R2INDX	IN070040	1	42	4	3	0	2	6	4	1
R2INDX	IN070041	1	38	2	3	0	3	5	4	1
R2INDX	IN070042	1	42	4	3	0	2	6	4	1
R2INDX	IN070043	1	48	3	3	0	3	6	2	1
R2INDX	IN070045	1	40	4	3	0	3	6	4	1
R2INDX	IN070046	1	40	3	3	0	2	6	4	1
R2INDX	IN070047	1	42	2	3	0	2	6	4	1
R2INDX	IN070048	1	52	4	3	0	3	6	3	1
R2INDX	IN070049	1	36	4	3	0	2	6	1	1
R2INDX	IN070050	1	36	3	3	0	2	6	1	1
R2INDX	IN070051	1	48	3	3	0	3	6	3	1
R2INDX	IN070052	1	40	3	3	0	2	6	3	1
R2INDX	IN070053	1	48	4	3	0	2	6	1	1
R2INDX	IN070054	1	50	3	3	0	1	4	3	0
R2INDX	IN070055	1	38	3	3	0	3	4	3	0
R2INDX	IN070056	1	40	3	3	0	2	4	3	1
R2INDX	IN070057	1	36	3	3	0	3	4	3	0
R2INDX	IN070058	1	38	3	1	0	2	6	5	0
R2INDX	IN070059	1	42	4	1	1	3	6	0	1
R2INDX	IN070060	1	40	4	3	0	3	5	3	1
R2INDX	IN070061	1	50	4	3	0	3	6	3	1
R2INDX	IN070062	1	41	4	3	0	4	5	3	1
R2INDX	IN070063	1	50	4	3	0	3	6	4	1
R2INDX	IN070064	1	36	4	1	1	2	7	5	1
R2INDX	IN070065	1	49	2	3	0	2	6	3	1
R2INDX	IN070066	1	36	3	3	1	1	6	2	1
R2INDX	IN070067	1	42	4	3	0	4	6	3	1
R2INDX	IN070068	1	36	3	3	0	3	5	3	1
R2INDX	IN070069	1	36	3	3	0	2	6	1	1
R2INDX	IN070070	1	40	3	3	0	3	3	4	0
R2INDX	IN070071	1	36	3	3	1	2	6	1	1
R2INDX	IN070072	1	40	4	3	0	2	6	4	1
R2INDX	IN070074	1	50	4	3	0	2	6	2	1
R2INDX	IN070075	1	42	3	3	0	2	6	4	1
R2INDX	IN070076	1	36	3	3	0	2	6	1	1
R2INDX	IN070077	1	43	3	3	1	3	6	3	0
R2INDX	IN070078	1	40	4	3	0	4	6	3	1
R2INDX	IN070079	1	40	2	3	0	3	6	3	1
R2INDX	IN070079	2	52	4	1	1	2	6	6	1
R2INDX	IN070080	1	50	2	3	0	3	5	4	1
R2INDX	IN070081	1	48	4	1	1	2	6	6	1
R2INDX	IN070082	1	40	3	3	0	3	6	3	0
R2INDX	IN070083	1	42	3	1	0	2	6	4	1
R2INDX	IN070084	1	40	4	3	0	2	6	6	1
R2INDX	IN070085	1	36	4	1	1	1	6	6	1
R2INDX	IN070086	1	50	4	3	0	2	6	4	1
R2INDX	IN070087	1	43	3	3	0	3	6	3	1
R2INDX	IN070088	1	36	4	3	0	2	6	1	1
R2INDX	IN070089	1	48	4	1	1	2	6	6	1
R2INDX	IN070090	1	40	4	1	1	3	6	6	1
R2INDX	IN070091	1	48	4	1	1	2	6	6	1
R2INDX	IN070092	1	42	2	3	0	2	4	3	1
R2INDX	IN070093	1	36	4	3	0	3	6	1	0
R2INDX	IN070094	1	38	3	3	0	3	6	3	1
R2INDX	IN070095	1	42	2	3	0	2	6	3	1
R2INDX	IN070096	1	38	1	3	0	3	4	2	1
R2INDX	IN070096	2	45	4	1	1	3	6	6	1
R2INDX	IN070097	1	40	1	3	0	3	3	2	1
R2INDX	IN070097	2	47	4	1	1	2	6	6	1
R2INDX	IN070098	1	40	4	1	0	2	6	6	1
R2INDX	IN070099	1	42	3	3	1	3	5	3	0
R2INDX	IN070100	1	40	2	3	1	3	3	2	1
R2INDX	IN080001	1	40	1	3	0	2	6	4	1
R2INDX	IN080002	1	48	2	3	0	2	6	6	0
R2INDX	IN080003	1	36	1	3	0	5	6	1	1
R2INDX	IN080004	1	36	2	1	1	2	6	8	1
R2INDX	IN080005	1	40	3	3	0	2	6	5	0
R2INDX	IN080006	1	40	4	1	1	2	6	7	1
R2INDX	IN080007	1	37	3	3	0	4	5	5	0
R2INDX	IN080008	1	36	3	3	0	2	6	6	1
R2INDX	IN080009	1	36	3	3	0	2	6	5	1
R2INDX	IN080010	1	49	2	3	0	2	5	4	0
R2INDX	IN080011	1	49	2	3	0	2	6	4	0
R2INDX	IN080012	1	77	2	3	0	3	6	5	0
R2INDX	IN080013	1	36	3	3	0	3	6	5	1
R2INDX	IN080014	1	77	2	3	0	3	6	5	0
R2INDX	IN080017	1	36	1	3	0	1	6	3	1
R2INDX	IN080018	1	40	2	3	0	3	5	5	0
R2INDX	IN080019	1	48	2	3	0	2	6	6	1
R2INDX	IN080020	1	48	2	1	0	2	6	77	1
R2INDX	IN080022	1	77	1	3	0	3	5	4	0
R2INDX	IN080023	1	48	2	3	0	2	5	4	0
R2INDX	IN080024	1	48	2	3	0	3	5	5	0
R2INDX	IN080025	1	40	1	3	0	3	5	3	1
R2INDX	IN080026	1	48	2	3	0	2	5	3	0
R2INDX	IN080027	1	36	4	1	1	1	6	8	1
R2INDX	IN080028	1	37	3	1	1	2	6	8	1
R2INDX	IN080030	1	38	3	3	0	2	6	5	0
R2INDX	IN080032	1	36	4	1	1	1	6	8	1
R2INDX	IN080034	1	48	4	1	1	2	6	8	1
R2INDX	IN080035	1	36	4	1	1	2	6	7	1
R2INDX	IN080036	1	36	2	3	0	2	3	5	1
R2INDX	IN080037	1	37	3	3	0	2	6	4	1
R2INDX	IN080038	1	37	3	3	0	2	4	6	0
R2INDX	IN080039	1	36	3	1	0	3	5	4	77
R2INDX	IN080041	1	40	2	3	0	3	5	4	1
R2INDX	IN080042	1	48	3	3	0	2	6	6	0
R2INDX	IN080043	1	37	4	3	0	1	6	3	1
R2INDX	IN080044	1	43	2	3	0	3	6	5	0
R2INDX	IN080045	1	48	3	3	0	2	6	6	0
R2INDX	IN080046	1	36	1	3	0	2	6	3	1
R2INDX	IN080047	1	36	1	3	0	1	6	3	1
R2INDX	IN080048	1	38	3	3	0	4	6	4	77
R2INDX	IN080049	1	36	4	3	0	2	6	5	1
R2INDX	IN080050	1	36	2	3	0	4	6	3	77
R2INDX	IN080051	1	37	4	3	0	4	5	3	0
R2INDX	IN080052	1	36	3	3	0	3	77	5	77
R2INDX	IN080053	1	39	3	3	0	3	6	3	1
R2INDX	IN080054	1	37	3	3	0	3	6	5	1
R2INDX	IN080055	1	38	3	3	0	2	6	4	1
R2INDX	IN080056	1	36	1	3	0	3	6	4	1
R2INDX	IN080057	1	77	2	3	0	3	6	5	0
R2INDX	IN080058	1	36	1	3	0	3	6	6	1
R2INDX	IN080059	1	36	1	3	0	3	6	4	1
R2INDX	IN080060	1	77	2	3	0	3	6	6	0
R2INDX	IN080061	1	37	4	3	0	3	6	4	1
R2INDX	IN080062	1	37	2	3	0	2	5	6	0
R2INDX	IN080063	1	37	3	3	0	2	6	6	1
R2INDX	IN080066	1	39	2	3	0	3	6	4	77
R2INDX	IN080067	1	40	2	3	0	2	6	5	0
R2INDX	IN080068	1	39	2	3	0	3	6	4	1
R2INDX	IN080069	1	40	2	3	0	3	6	5	1
R2INDX	IN080070	1	38	2	3	0	2	6	5	1
R2INDX	IN080071	1	38	1	3	0	2	6	3	1
R2INDX	IN080077	1	36	1	3	0	3	6	3	1
R2INDX	IN080078	1	60	4	1	1	2	6	7	0
R2INDX	IN080079	1	36	1	3	0	2	6	3	1
R2INDX	IN080080	1	37	1	3	0	3	6	3	1
R2INDX	IN080081	1	36	3	3	0	3	6	5	0
R2INDX	IN080082	1	36	1	1	0	2	6	4	1
R2INDX	IN080083	1	37	4	3	0	3	5	5	0
R2INDX	IN080084	1	48	2	3	0	2	6	6	1
R2INDX	IN080085	1	37	2	3	0	3	5	5	0
R2INDX	IN080087	1	36	3	3	0	4	6	4	1
R2INDX	IN080088	1	36	4	1	0	2	6	7	1
R2INDX	IN080089	1	48	4	3	0	2	6	6	1
R2INDX	IN080090	1	36	1	1	1	1	6	6	1
R2INDX	IN080091	1	62	1	1	1	1	6	8	1
R2INDX	IN080092	1	37	4	3	0	2	6	8	1
R2INDX	IN080093	1	37	4	3	0	2	6	4	0
R2INDX	IN080094	1	36	2	3	0	2	5	5	1
R2INDX	IN080095	1	36	4	3	0	2	6	4	1
R2INDX	IN080096	1	36	4	1	1	2	6	7	1
R2INDX	IN080097	1	37	4	3	0	2	6	5	0
R2INDX	IN080099	1	37	4	3	1	3	4	5	0
R2INDX	IN080100	1	36	4	1	1	2	6	7	1
R2INDX	IN090001	1	37	1	3	0	4	3	1	1
R2INDX	IN090002	1	60	1	3	0	3	6	3	1
R2INDX	IN090004	1	36	2	3	0	3	6	3	1
R2INDX	IN090004	2	48	4	1	1	1	6	8	1
R2INDX	IN090005	1	37	3	3	0	2	4	3	1
R2INDX	IN090006	1	37	1	3	0	3	6	3	1
R2INDX	IN090007	1	48	3	1	1	2	6	8	1
R2INDX	IN090008	1	37	3	3	0	5	3	2	0
R2INDX	IN090009	1	37	3	3	0	3	6	3	1
R2INDX	IN090010	1	60	1	3	0	4	6	6	0
R2INDX	IN090011	1	37	2	3	0	4	3	2	77
R2INDX	IN090012	1	46	2	3	0	4	6	2	77
R2INDX	IN090013	1	37	3	3	0	2	7	4	0
R2INDX	IN090014	1	49	2	3	0	2	6	4	1
R2INDX	IN090019	1	38	3	3	0	3	7	4	0
R2INDX	IN090021	1	38	3	3	0	3	6	4	0
R2INDX	IN090023	1	48	2	3	0	2	6	3	1
R2INDX	IN090024	1	37	2	3	0	4	6	4	1
R2INDX	IN090026	1	48	4	1	1	1	6	5	1
R2INDX	IN090029	1	60	4	1	1	1	6	7	0
R2INDX	IN090030	1	44	2	3	0	2	6	4	0
R2INDX	IN090031	1	36	1	3	0	2	6	3	1
R2INDX	IN090032	1	53	4	1	1	2	6	7	1
R2INDX	IN090033	1	77	4	1	1	2	6	9	0
R2INDX	IN090036	1	53	4	1	0	4	6	4	0
R2INDX	IN090037	1	40	2	3	0	3	6	4	1
R2INDX	IN090038	1	38	2	3	0	3	6	6	0
R2INDX	IN090039	1	36	4	3	0	3	6	3	1
R2INDX	IN090042	1	38	4	3	0	3	6	6	77
R2INDX	IN090043	1	48	2	3	0	2	6	3	0
R2INDX	IN090048	1	37	4	3	0	2	6	4	1
R2INDX	IN090049	1	48	4	3	0	3	6	6	0
R2INDX	IN090050	1	38	1	3	0	3	6	3	1
R2INDX	IN090051	1	49	2	3	0	2	6	3	1
R2INDX	IN090052	1	48	2	3	0	2	7	3	0
R2INDX	IN090053	1	48	2	3	0	3	6	6	0
R2INDX	IN090054	1	48	4	3	0	3	4	6	0
R2INDX	IN090055	1	60	4	3	0	3	6	6	0
R2INDX	IN090057	1	48	2	3	0	3	6	4	0
R2INDX	IN090058	1	48	1	3	0	3	4	6	0
R2INDX	IN090060	1	48	2	3	0	3	7	4	1
R2INDX	IN090061	1	58	4	3	0	2	6	7	0
R2INDX	IN090063	1	38	2	3	0	2	6	3	1
R2INDX	IN090067	1	48	2	1	1	2	6	7	0
R2INDX	IN090071	1	48	2	3	0	2	6	3	0
R2INDX	IN090072	1	36	2	3	0	3	6	4	1
R2INDX	IN090073	1	36	1	3	0	2	6	4	1
R2INDX	IN090077	1	38	2	3	0	3	5	5	77
R2INDX	IN090078	1	36	2	3	0	2	6	3	1
R2INDX	IN090079	1	36	4	3	0	2	6	4	1
R2INDX	IN090080	1	36	2	3	0	3	6	4	1
R2INDX	IN090081	1	48	1	3	0	3	6	7	0
R2INDX	IN090082	1	40	1	3	0	3	6	5	0
R2INDX	IN090083	1	37	1	3	0	1	6	4	1
R2INDX	IN090084	1	39	3	3	0	3	5	4	77
R2INDX	IN090085	1	36	1	3	0	2	6	2	1
R2INDX	IN090086	1	37	1	3	0	1	4	3	1
R2INDX	IN090087	1	56	2	3	0	2	6	5	1
R2INDX	IN090088	1	36	2	3	0	3	6	6	0
R2INDX	IN090089	1	36	3	3	0	3	6	6	0
R2INDX	IN090090	1	38	2	3	0	3	4	3	77
R2INDX	IN090091	1	48	4	3	0	3	5	5	0
R2INDX	IN090094	1	38	4	3	0	4	5	2	77
R2INDX	IN090095	1	36	1	3	0	3	6	2	1
R2INDX	IN090096	1	48	2	1	1	1	7	7	0
R2INDX	IN090098	1	56	77	3	0	3	4	3	1
R2INDX	IN100002	1	36	4	1	1	2	6	7	1
R2INDX	IN100003	1	36	4	1	1	2	6	7	1
R2INDX	IN100004	1	37	4	1	1	1	6	8	1
R2INDX	IN100005	1	36	4	1	1	2	6	7	1
R2INDX	IN100006	1	36	4	1	1	2	6	7	1
R2INDX	IN100008	1	36	4	1	1	2	6	7	1
R2INDX	IN100009	1	36	4	1	1	1	6	6	1
R2INDX	IN100010	1	36	4	1	1	3	6	7	1
R2INDX	IN100011	1	36	4	1	1	2	6	7	1
R2INDX	IN100012	1	48	4	1	1	1	6	7	1
R2INDX	IN100013	1	36	4	1	1	2	6	7	1
R2INDX	IN100018	1	36	4	1	1	2	6	7	1
R2INDX	IN100019	1	36	4	1	1	1	6	8	1
R2INDX	IN100021	1	36	4	1	1	2	6	7	0
R2INDX	IN100023	1	36	4	3	0	3	6	3	1
R2INDX	IN100024	1	36	4	1	1	1	6	8	1
R2INDX	IN100025	1	36	2	3	0	2	6	3	1
R2INDX	IN100025	2	48	4	1	1	2	6	7	1
R2INDX	IN100026	1	36	2	3	0	3	6	5	0
R2INDX	IN100027	1	36	2	1	1	1	6	4	1
R2INDX	IN100028	1	36	4	1	1	2	6	7	1
R2INDX	IN100029	1	36	4	1	1	2	7	7	1
R2INDX	IN100030	1	36	3	3	0	2	6	6	1
R2INDX	IN100032	1	36	3	1	1	1	6	8	1
R2INDX	IN100033	1	36	1	3	0	3	6	6	1
R2INDX	IN100034	1	36	4	1	1	1	6	8	1
R2INDX	IN100035	1	36	4	1	1	1	6	6	1
R2INDX	IN100036	1	36	4	3	0	1	6	3	1
R2INDX	IN100037	1	36	4	1	1	3	6	7	1
R2INDX	IN100038	1	36	4	3	0	2	6	4	1
R2INDX	IN100039	1	36	4	1	1	2	6	6	1
R2INDX	IN100040	1	36	1	1	1	3	6	7	1
R2INDX	IN100041	1	36	4	1	1	2	6	7	0
R2INDX	IN100042	1	36	2	3	0	3	6	5	0
R2INDX	IN100043	1	36	4	3	0	2	6	8	1
R2INDX	IN100044	1	36	2	3	0	1	6	3	1
R2INDX	IN100044	2	36	4	1	1	3	6	7	1
R2INDX	IN100046	1	36	1	3	0	3	6	4	0
R2INDX	IN100047	1	36	1	3	0	2	6	8	0
R2INDX	IN100048	1	36	4	1	1	1	6	8	1
R2INDX	IN100049	1	36	4	3	0	3	6	8	1
R2INDX	IN100050	1	36	4	1	1	1	6	8	1
R2INDX	IN100051	1	36	1	1	1	2	6	7	1
R2INDX	IN100052	1	36	4	1	1	2	6	7	1
R2INDX	IN100053	1	36	4	1	1	1	6	6	1
R2INDX	IN100055	1	36	4	1	1	2	6	8	1
R2INDX	IN100057	1	36	1	3	0	2	6	3	1
R2INDX	IN100058	1	36	4	1	1	1	6	6	1
R2INDX	IN100059	1	36	4	1	1	2	6	7	1
R2INDX	IN100060	1	37	4	1	1	2	6	8	1
R2INDX	IN100061	1	37	4	1	1	3	6	7	1
R2INDX	IN100062	1	37	3	3	0	3	6	5	1
R2INDX	IN100063	1	37	4	1	1	2	6	8	1
R2INDX	IN100064	1	37	4	1	1	2	6	7	1
R2INDX	IN100065	1	37	4	1	1	3	6	7	1
R2INDX	IN100066	1	37	4	1	1	2	6	7	1
R2INDX	IN100067	1	37	4	1	1	2	7	7	1
R2INDX	IN100069	1	37	4	1	1	1	6	6	1
R2INDX	IN100070	1	37	4	1	1	2	6	7	1
R2INDX	IN100071	1	36	2	3	0	2	6	3	1
R2INDX	IN100071	2	36	1	1	1	1	6	7	1
R2INDX	IN100072	1	36	4	1	1	3	6	7	1
R2INDX	IN100073	1	36	4	3	0	3	6	7	1
R2INDX	IN100074	1	36	1	3	0	3	5	5	1
R2INDX	IN100075	1	48	4	3	1	1	6	8	1
R2INDX	IN100076	1	36	4	1	1	2	6	7	1
R2INDX	IN100077	1	36	4	1	1	1	6	8	1
R2INDX	IN100078	1	36	4	1	1	2	6	8	1
R2INDX	IN100079	1	36	4	1	1	1	6	8	1
R2INDX	IN100080	1	36	4	3	0	3	6	7	0
R2INDX	IN100081	1	36	3	3	0	2	6	6	1
R2INDX	IN100082	1	36	4	1	1	1	6	6	1
R2INDX	IN100083	1	36	4	1	1	1	6	6	1
R2INDX	IN100084	1	36	2	1	0	2	6	6	1
R2INDX	IN100085	1	37	4	3	1	2	6	7	1
R2INDX	IN100086	1	36	3	1	1	1	6	8	1
R2INDX	IN100087	1	37	4	3	1	1	6	8	1
R2INDX	IN100088	1	36	4	1	1	1	6	8	1
R2INDX	IN100089	1	36	4	3	0	3	6	5	1
R2INDX	IN100090	1	36	4	1	1	1	6	8	1
R2INDX	IN100091	1	36	4	3	0	2	6	7	1
R2INDX	IN100092	1	36	4	1	1	1	6	8	1
R2INDX	IN100093	1	36	1	3	0	2	6	4	1
R2INDX	IN100094	1	36	4	1	1	1	6	6	1
R2INDX	IN100095	1	36	4	1	1	2	6	7	1
R2INDX	IN100096	1	36	4	1	1	1	6	8	1
R2INDX	IN100097	1	36	4	1	1	1	6	6	1
R2INDX	IN100099	1	36	4	3	0	2	6	4	1
R2INDX	IN100100	1	36	1	3	0	2	6	3	1
R2INDX	IN110001	1	36	2	3	0	2	4	3	1
R2INDX	IN110001	2	46	4	1	1	2	6	6	0
R2INDX	IN110002	1	37	3	3	0	3	4	4	1
R2INDX	IN110003	1	36	4	3	0	2	6	3	1
R2INDX	IN110004	1	37	4	3	0	2	6	4	1
R2INDX	IN110005	1	36	3	3	0	2	6	6	0
R2INDX	IN110007	1	36	1	3	0	2	6	6	0
R2INDX	IN110007	2	53	4	1	1	2	6	7	0
R2INDX	IN110008	1	36	4	3	0	3	6	6	1
R2INDX	IN110009	1	36	2	3	0	3	6	6	0
R2INDX	IN110009	2	48	4	1	1	2	6	7	0
R2INDX	IN110010	1	36	3	3	0	3	6	3	1
R2INDX	IN110011	1	36	4	3	0	2	6	4	1
R2INDX	IN110012	1	36	4	3	1	2	6	6	0
R2INDX	IN110013	1	36	4	3	0	2	6	6	0
R2INDX	IN110014	1	36	2	3	0	2	5	4	1
R2INDX	IN110014	2	43	4	1	1	2	6	6	0
R2INDX	IN110015	1	37	4	3	0	3	6	5	1
R2INDX	IN110016	1	36	4	3	0	3	6	3	1
R2INDX	IN110017	1	36	4	3	0	3	6	6	1
R2INDX	IN110018	1	38	3	3	0	2	6	4	1
R2INDX	IN110019	1	36	4	3	0	2	6	6	0
R2INDX	IN110020	1	40	4	3	0	3	6	5	1
R2INDX	IN110021	1	36	4	3	0	2	6	6	0
R2INDX	IN110022	1	37	4	3	0	3	6	6	1
R2INDX	IN110023	1	37	4	3	0	3	3	5	1
R2INDX	IN110024	1	37	4	3	0	2	6	5	1
R2INDX	IN110025	1	36	3	3	0	3	6	6	1
R2INDX	IN110025	2	49	4	1	1	2	6	7	1
R2INDX	IN110027	1	37	3	3	0	3	6	3	1
R2INDX	IN110028	1	36	4	3	0	4	6	6	1
R2INDX	IN110029	1	37	3	3	0	3	6	4	1
R2INDX	IN110030	1	36	3	3	0	3	6	3	1
R2INDX	IN110031	1	37	3	3	0	3	6	3	1
R2INDX	IN110033	1	36	3	3	0	2	6	4	1
R2INDX	IN110034	1	37	4	3	0	2	6	4	1
R2INDX	IN110035	1	37	4	3	0	2	6	6	0
R2INDX	IN110036	1	37	3	3	0	2	6	3	1
R2INDX	IN110037	1	37	3	3	0	2	6	6	0
R2INDX	IN110038	1	36	2	3	0	3	6	5	1
R2INDX	IN110039	1	37	3	3	0	2	6	2	1
R2INDX	IN110040	1	36	3	3	0	2	6	4	1
R2INDX	IN110041	1	36	3	3	0	3	6	6	1
R2INDX	IN110042	1	36	4	3	0	3	6	6	1
R2INDX	IN110043	1	37	3	3	0	2	6	6	0
R2INDX	IN110044	1	36	3	3	0	2	6	4	1
R2INDX	IN110045	1	37	3	3	0	2	6	6	0
R2INDX	IN110047	1	37	3	3	0	3	6	4	1
R2INDX	IN110048	1	37	4	3	0	3	6	4	1
R2INDX	IN110050	1	36	1	3	0	3	6	6	0
R2INDX	IN110050	2	39	4	1	1	2	6	6	1
R2INDX	IN110051	1	36	3	3	0	3	6	4	1
R2INDX	IN110051	2	49	4	1	1	2	6	7	1
R2INDX	IN110052	1	36	4	3	0	3	6	4	1
R2INDX	IN110053	1	36	3	3	0	2	6	4	1
R2INDX	IN110055	1	36	3	3	0	3	6	6	1
R2INDX	IN110056	1	37	3	3	0	2	6	3	0
R2INDX	IN110057	1	38	4	3	0	2	6	6	1
R2INDX	IN110058	1	36	3	3	0	3	6	4	1
R2INDX	IN110059	1	36	4	3	0	2	6	6	1
R2INDX	IN110060	1	36	4	3	0	2	6	5	1
R2INDX	IN110061	1	50	4	3	0	3	6	5	1
R2INDX	IN110063	1	37	3	3	0	3	6	4	1
R2INDX	IN110064	1	36	3	3	0	3	6	6	1
R2INDX	IN110065	1	38	3	3	0	2	6	3	1
R2INDX	IN110066	1	37	3	3	0	2	6	3	1
R2INDX	IN110067	1	40	3	3	0	2	4	3	0
R2INDX	IN110068	1	37	4	3	0	2	6	4	1
R2INDX	IN110069	1	36	4	3	0	2	6	6	0
R2INDX	IN110070	1	36	3	3	0	3	6	6	1
R2INDX	IN110071	1	36	3	3	0	3	6	6	1
R2INDX	IN110072	1	36	3	3	0	4	6	6	0
R2INDX	IN110073	1	36	3	3	0	3	6	3	1
R2INDX	IN110073	2	50	4	1	1	2	6	7	1
R2INDX	IN110074	1	38	3	3	0	2	6	3	1
R2INDX	IN110075	1	37	3	3	0	2	6	4	1
R2INDX	IN110076	1	38	4	3	0	3	6	3	1
R2INDX	IN110078	1	36	3	3	0	3	6	6	1
R2INDX	IN110078	2	48	4	1	1	2	6	7	1
R2INDX	IN110079	1	36	3	3	0	3	6	6	0
R2INDX	IN110080	1	36	3	3	0	3	6	6	1
R2INDX	IN110081	1	36	3	3	0	2	6	4	0
R2INDX	IN110082	1	37	3	3	0	2	6	4	1
R2INDX	IN110083	1	36	3	3	0	3	6	6	0
R2INDX	IN110084	1	36	2	3	0	2	6	3	1
R2INDX	IN110084	2	48	4	1	1	2	6	7	1
R2INDX	IN110085	1	36	3	3	0	3	6	5	1
R2INDX	IN110085	2	49	4	1	1	2	6	7	1
R2INDX	IN110086	1	37	3	3	0	3	5	4	1
R2INDX	IN110087	1	37	3	3	0	2	6	4	1
