formno	childid	id	age	memsex	relate	livhse	grade	still	chgrade	chstill	whynot	agegrade	agestsch	hhschtyp	perf	schoolen	disab	act1	months1	days1	hours1	act2	months2	days2	hours2	act3	months3	days3	hours3	sleep	chcare	hhchore	npaywork	paywork	school	study	play	inegsday	inegwage	inegchld	inegvill	inegcomp
R2INDX	IN130081	28	5	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130082	0	5	1	0	1	 	 	0	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	1	2	 	 	 	 	 
R2INDX	IN130082	1	59	1	5	1	0	0	 	 	 	 	 	 	 	 	0	1	4	4	8	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130082	2	49	2	5	1	28	0	 	 	 	 	 	 	 	 	0	1	4	4	8	15	12	7	1	11	1	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130082	3	29	1	1	1	28	0	 	 	 	 	 	 	 	 	0	5	6	6	8	1	4	6	8	11	2	7	10	 	 	 	 	 	 	 	 	30	80	0	0	0
R2INDX	IN130082	4	25	2	1	1	28	0	 	 	 	 	 	 	 	 	0	15	12	7	3	1	4	4	8	11	1	7	6	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130082	5	27	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130082	6	24	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130082	7	25	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130082	28	8	2	7	1	 	 	2	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	1	0	0	7	2	2	 	 	 	 	 
R2INDX	IN130082	29	6	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130083	0	5	1	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	11	0	0	0	0	5	0	8	 	 	 	 	 
R2INDX	IN130083	1	64	2	17	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130083	2	44	2	13	1	28	0	 	 	 	 	 	 	 	 	0	5	7	6	8	15	12	7	3	17	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130083	3	39	1	1	1	28	0	 	 	 	 	 	 	 	 	0	5	7	6	8	12	4	6	10	17	 	 	 	 	 	 	 	 	 	 	 	15	80	0	1	0
R2INDX	IN130083	4	34	2	1	1	28	0	 	 	 	 	 	 	 	 	0	15	12	7	6	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130083	5	23	1	13	1	6	0	 	 	 	 	 	 	 	 	0	12	12	5	7	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130083	6	20	1	13	1	28	0	 	 	 	 	 	 	 	 	0	5	6	5	8	12	4	6	10	17	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130083	7	19	1	13	1	6	0	 	 	 	 	 	 	 	 	0	12	10	5	8	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130083	8	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130083	9	2	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130083	28	7	2	7	1	 	 	0	1	 	 	5	3	3	3	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	1	0	0	7	1	5	 	 	 	 	 
R2INDX	IN130084	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	1	0	0	0	6	0	7	 	 	 	 	 
R2INDX	IN130084	1	54	2	6	1	0	0	 	 	 	 	 	 	 	 	0	5	6	4	8	8	4	7	5	17	 	 	 	 	 	 	 	 	 	 	 	30	0	0	1	0
R2INDX	IN130084	2	39	1	1	1	3	0	 	 	 	 	 	 	 	 	0	11	12	4	2	1	3	4	4	17	 	 	 	 	 	 	 	 	 	 	 	30	0	0	1	0
R2INDX	IN130084	3	34	2	1	1	5	0	 	 	 	 	 	 	 	 	0	15	12	7	5	5	6	5	8	8	4	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130084	4	1	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130084	28	7	2	7	1	 	 	0	0	24	 	 	 	 	 	4	17	 	 	 	 	 	 	 	 	 	 	 	10	1	0	0	0	6	0	7	 	 	 	 	 
R2INDX	IN130085	0	5	1	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	1	6	 	 	 	 	 
R2INDX	IN130085	1	77	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130085	2	39	1	1	1	9	0	 	 	 	 	 	 	 	 	0	10	12	7	10	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130085	3	27	2	1	1	10	0	 	 	 	 	 	 	 	 	0	10	12	7	6	15	12	7	4	17	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130085	4	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130085	28	8	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130086	0	5	1	0	1	 	 	0	1	 	 	5	3	3	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	1	0	0	0	6	1	6	 	 	 	 	 
R2INDX	IN130086	1	59	2	6	1	0	0	 	 	 	 	 	 	 	 	0	5	11	2	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130086	2	34	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130086	3	27	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130086	4	29	1	1	1	28	0	 	 	 	 	 	 	 	 	0	5	10	3	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	16	100	0	1	0
R2INDX	IN130086	5	22	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	7	7	5	10	3	8	 	 	 	 	 	 	 	 	 	 	 	 	7	100	0	1	0
R2INDX	IN130086	6	24	1	13	1	0	0	 	 	 	 	 	 	 	 	0	5	10	3	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	100	0	1	0
R2INDX	IN130086	7	20	2	13	1	0	0	 	 	 	 	 	 	 	 	0	5	10	3	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	100	0	1	0
R2INDX	IN130086	8	20	1	13	1	14	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130086	9	13	2	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130086	10	11	2	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130086	11	72	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130086	12	1	2	14	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130086	13	1	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130086	28	7	2	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130087	0	5	1	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	6	1	2	 	 	 	 	 
R2INDX	IN130087	1	30	1	1	1	7	0	 	 	 	 	 	 	 	 	0	10	12	7	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130087	2	24	2	1	1	10	0	 	 	 	 	 	 	 	 	0	10	12	7	8	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130088	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130088	1	42	1	1	1	5	0	 	 	 	 	 	 	 	 	0	5	6	5	8	12	5	4	8	1	4	3	6	 	 	 	 	 	 	 	 	30	80	0	0	0
R2INDX	IN130088	2	32	2	1	1	28	0	 	 	 	 	 	 	 	 	0	15	12	7	5	1	3	4	6	 	 	 	 	 	 	 	 	 	 	 	 	0	88	0	0	0
R2INDX	IN130088	3	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130088	28	8	2	7	1	 	 	4	1	 	 	5	3	3	3	0	15	12	7	2	 	 	 	 	 	 	 	 	10	1	2	0	0	7	1	3	 	 	 	 	 
R2INDX	IN130088	29	7	2	7	1	 	 	1	1	 	 	5	3	3	3	0	15	12	7	1	 	 	 	 	 	 	 	 	10	1	1	0	0	7	1	4	 	 	 	 	 
R2INDX	IN130089	0	5	1	0	1	 	 	0	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	4	3	 	 	 	 	 
R2INDX	IN130089	1	39	2	6	1	0	0	 	 	 	 	 	 	 	 	0	4	12	7	4	1	5	2	8	15	12	7	2	 	 	 	 	 	 	 	 	0	88	0	0	0
R2INDX	IN130089	2	26	1	1	1	0	0	 	 	 	 	 	 	 	 	0	13	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	88	0	0	0
R2INDX	IN130089	3	23	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	10	6	8	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	0	88	0	0	0
R2INDX	IN130089	4	19	1	13	1	12	1	 	 	 	 	 	 	 	 	0	13	12	6	8	11	1	7	8	 	 	 	 	 	 	 	 	 	 	 	 	0	88	0	0	0
R2INDX	IN130089	5	3	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130089	6	15	2	13	1	 	 	9	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	1	1	1	1	7	4	1	 	 	 	 	 
R2INDX	IN130090	0	5	2	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	1	2	30	70	0	0	0
R2INDX	IN130090	1	64	1	5	1	10	0	 	 	 	 	 	 	 	 	0	1	6	6	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	70	0	0	0
R2INDX	IN130090	2	54	2	5	1	28	0	 	 	 	 	 	 	 	 	0	1	6	5	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	70	0	0	0
R2INDX	IN130090	3	38	1	1	1	13	0	 	 	 	 	 	 	 	 	0	1	6	6	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130090	4	26	2	1	1	4	0	 	 	 	 	 	 	 	 	0	15	12	7	3	1	5	6	8	 	 	 	 	 	 	 	 	 	 	 	 	30	70	0	0	0
R2INDX	IN130090	5	29	1	13	1	11	0	 	 	 	 	 	 	 	 	0	1	6	6	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	30	70	0	0	0
R2INDX	IN130090	6	24	2	13	1	28	0	 	 	 	 	 	 	 	 	0	15	12	7	3	1	5	6	7	 	 	 	 	 	 	 	 	 	 	 	 	30	70	0	0	0
R2INDX	IN130090	7	7	2	14	1	 	 	1	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	1	1	 	 	 	 	 
R2INDX	IN130090	8	5	2	14	1	 	 	0	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	1	1	 	 	 	 	 
R2INDX	IN130090	9	1	1	14	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130090	10	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130090	11	1	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130090	28	4	1	14	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130091	0	5	1	0	1	 	 	0	1	 	 	5	3	2	2	0	19	12	7	1	 	 	 	 	 	 	 	 	10	0	1	0	0	7	1	5	 	 	 	 	 
R2INDX	IN130091	1	35	1	1	1	28	0	 	 	 	 	 	 	 	 	0	11	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	88	0	0	0
R2INDX	IN130091	2	27	2	1	1	10	0	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	88	0	0	0
R2INDX	IN130091	28	7	2	7	1	 	 	2	1	 	 	5	3	2	2	0	19	12	7	2	 	 	 	 	 	 	 	 	10	1	1	0	0	7	2	3	 	 	 	 	 
R2INDX	IN130092	0	5	2	0	1	 	 	0	1	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	6	0	3	 	 	 	 	 
R2INDX	IN130092	1	49	1	5	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130092	2	49	2	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130092	3	34	1	1	1	28	0	 	 	 	 	 	 	 	 	0	12	7	6	9	1	4	5	8	11	1	7	11	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130092	4	24	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	3	1	4	3	7	11	2	7	5	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130092	5	17	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130092	6	2	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130092	7	0	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130093	0	5	2	0	1	 	 	0	1	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	5	0	9	 	 	 	 	 
R2INDX	IN130093	1	64	2	6	1	0	0	 	 	 	 	 	 	 	 	0	4	12	7	8	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130093	2	36	1	1	1	28	0	 	 	 	 	 	 	 	 	0	5	6	5	8	12	4	5	10	 	 	 	 	 	 	 	 	 	 	 	 	10	80	0	1	0
R2INDX	IN130093	3	29	2	1	1	28	0	 	 	 	 	 	 	 	 	0	15	12	7	4	5	5	6	8	12	4	5	10	 	 	 	 	 	 	 	 	10	80	0	1	0
R2INDX	IN130093	4	10	1	7	1	 	 	4	1	 	 	5	3	3	2	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	1	0	0	7	4	3	 	 	 	 	 
R2INDX	IN130093	28	8	2	7	1	 	 	1	1	 	 	5	3	3	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	1	0	0	0	7	3	3	 	 	 	 	 
R2INDX	IN130094	0	5	2	0	1	 	 	1	1	 	 	5	3	2	2	1	17	 	 	 	 	 	 	 	 	 	 	 	10	1	0	0	0	6	1	6	 	 	 	 	 
R2INDX	IN130094	1	74	1	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130094	2	69	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130094	3	54	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130094	4	49	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130094	5	44	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	5	8	4	12	7	7	1	3	4	5	 	 	 	 	 	 	 	 	15	100	0	1	0
R2INDX	IN130094	6	36	2	1	1	28	0	 	 	 	 	 	 	 	 	0	15	12	7	5	5	7	4	8	12	3	3	4	 	 	 	 	 	 	 	 	15	100	0	1	0
R2INDX	IN130094	7	17	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130094	8	14	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130094	9	12	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130094	10	3	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130095	0	5	2	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	7	2	4	 	 	 	 	 
R2INDX	IN130095	1	31	1	1	1	14	0	 	 	 	 	 	 	 	 	0	10	12	5	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130095	2	29	2	1	1	13	0	 	 	 	 	 	 	 	 	0	13	12	6	8	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130095	3	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130095	4	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130096	0	5	1	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	6	1	2	 	 	 	 	 
R2INDX	IN130096	1	43	2	6	1	0	0	 	 	 	 	 	 	 	 	0	4	11	7	3	10	5	6	6	11	1	7	11	 	 	 	 	 	 	 	 	30	0	0	0	0
R2INDX	IN130096	2	33	1	1	1	28	0	 	 	 	 	 	 	 	 	0	5	11	5	8	11	1	7	11	12	1	6	6	 	 	 	 	 	 	 	 	30	0	0	0	0
R2INDX	IN130096	3	28	2	1	1	28	0	 	 	 	 	 	 	 	 	0	15	12	7	8	5	4	6	8	10	5	6	6	 	 	 	 	 	 	 	 	30	0	0	0	0
R2INDX	IN130096	4	12	2	7	1	 	 	7	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	1	0	0	7	2	1	 	 	 	 	 
R2INDX	IN130096	5	10	2	7	1	 	 	4	1	 	 	5	3	2	3	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	0	0	0	7	1	2	 	 	 	 	 
R2INDX	IN130096	28	8	2	7	1	 	 	2	1	 	 	5	3	2	3	0	17	 	 	 	 	 	 	 	 	 	 	 	8	0	0	0	0	7	1	2	 	 	 	 	 
R2INDX	IN130097	0	5	1	0	1	 	 	0	0	29	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	0	8	 	 	 	 	 
R2INDX	IN130097	1	74	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130097	2	39	1	1	1	0	0	 	 	 	 	 	 	 	 	0	12	10	2	9	4	12	5	6	 	 	 	 	 	 	 	 	 	 	 	 	15	40	0	1	0
R2INDX	IN130097	3	24	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	7	4	10	3	5	12	2	7	3	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130097	4	15	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130097	5	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130097	28	7	2	7	1	 	 	1	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	1	7	 	 	 	 	 
R2INDX	IN130098	0	5	2	0	1	 	 	0	0	29	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	5	1	4	 	 	 	 	 
R2INDX	IN130098	1	59	2	6	1	0	0	 	 	 	 	 	 	 	 	0	1	5	2	8	15	4	7	2	12	2	4	8	 	 	 	 	 	 	 	 	20	80	1	0	0
R2INDX	IN130098	2	32	1	1	1	7	0	 	 	 	 	 	 	 	 	0	11	4	6	8	1	4	2	7	12	2	4	8	 	 	 	 	 	 	 	 	30	80	1	0	0
R2INDX	IN130098	3	24	2	1	1	2	0	 	 	 	 	 	 	 	 	0	11	4	6	8	1	4	2	7	12	2	4	8	 	 	 	 	 	 	 	 	30	80	1	0	0
R2INDX	IN130098	4	3	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130098	28	7	2	7	1	 	 	1	1	 	 	5	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	1	0	0	0	7	2	3	 	 	 	 	 
R2INDX	IN130099	0	5	1	0	1	 	 	1	1	 	 	5	3	3	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	1	6	 	 	 	 	 
R2INDX	IN130099	1	34	1	1	1	28	0	 	 	 	 	 	 	 	 	0	1	3	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130099	2	29	2	1	1	6	0	 	 	 	 	 	 	 	 	0	15	12	7	5	1	3	6	7	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN130099	3	4	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130099	4	4	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130100	0	5	1	0	1	 	 	0	1	 	 	5	3	3	2	0	19	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	1	6	 	 	 	 	 
R2INDX	IN130100	1	54	2	6	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130100	2	37	1	1	1	9	0	 	 	 	 	 	 	 	 	0	5	6	4	8	10	6	4	5	15	12	7	1	 	 	 	 	 	 	 	 	15	0	0	0	0
R2INDX	IN130100	3	32	2	1	1	10	0	 	 	 	 	 	 	 	 	0	5	6	4	8	15	12	7	4	12	1	4	8	 	 	 	 	 	 	 	 	15	0	0	0	0
R2INDX	IN130100	4	32	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130100	5	25	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130100	6	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130100	28	7	1	7	1	 	 	2	1	 	 	5	3	2	2	0	19	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	1	6	 	 	 	 	 
R2INDX	IN130101	0	5	2	0	1	 	 	0	0	30	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	7	1	6	 	 	 	 	 
R2INDX	IN130101	1	43	1	1	1	14	0	 	 	 	 	 	 	 	 	0	10	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN130101	2	37	2	1	1	13	0	 	 	 	 	 	 	 	 	0	15	12	7	5	10	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
