childid	linecode	id	paymt	months	days	importa	actcode
PE051092	4	2	2	12	1	1	52
PE051093	1	1	2	9	2	1	1
PE051093	2	1	1	3	1	2	1
PE051093	3	2	2	12	1	1	52
PE051093	4	4	2	9	2	1	1
PE051093	5	4	1	3	1	2	1
PE051094	1	1	2	12	2	1	1
PE051094	2	1	1	12	2	2	1
PE051094	3	3	2	12	2	1	1
PE051094	4	3	1	12	2	2	1
PE051095	1	1	2	12	2	1	60
PE051095	2	1	2	12	2	2	1
PE051095	3	2	2	3	3	1	17
PE051095	4	3	1	2	2	1	80
PE051097	1	1	2	12	1	1	1
PE051097	2	2	2	1	3	1	1
PE051097	3	2	2	2	1	2	52
PE051098	1	1	2	12	2	1	1
PE051099	1	1	1	12	2	1	1
PE051099	2	2	1	9	2	1	1
PE051099	3	2	1	3	1	2	95
PE051100	1	1	1	12	2	1	1
PE051100	2	2	2	12	3	1	1
PE051101	1	1	2	12	2	1	1
PE051101	2	1	2	12	2	2	1
PE051101	3	1	2	5	2	3	1
PE051101	4	3	2	12	2	1	1
PE051101	5	4	2	12	2	1	1
PE051101	6	5	2	12	3	1	1
PE051101	7	6	2	12	3	1	1
PE051102	1	1	2	1	1	1	1
PE051102	2	1	1	12	1	2	1
PE051102	3	1	2	1	1	3	1
PE051103	1	1	1	3	2	1	1
PE051103	2	2	2	12	3	1	52
PE051103	3	2	2	12	2	2	52
PE051103	4	5	1	1	2	1	1
PE051104	1	1	2	12	2	1	1
PE051104	2	1	1	2	1	2	1
PE051104	3	2	2	3	1	1	1
PE051104	4	3	2	3	1	1	1
PE051105	1	1	1	12	2	1	60
PE051105	2	1	2	4	3	2	1
PE061001	1	1	2	8	2	1	52
PE061001	2	1	2	3	1	2	74
PE061001	3	1	2	12	3	3	 
PE061001	4	2	2	3	1	1	52
PE061002	1	1	1	1	2	1	1
PE061002	2	2	2	12	3	1	55
PE061002	3	2	1	12	3	2	95
PE061003	1	1	1	10	1	1	55
PE061003	2	1	1	2	1	2	55
PE061004	1	1	2	1	3	1	85
PE061004	2	1	2	12	3	2	18
PE061004	3	1	2	12	3	3	85
PE061005	1	1	1	11	1	1	60
PE061005	2	3	2	9	1	1	45
PE061005	3	5	1	12	1	1	26
PE061005	4	6	2	12	1	1	92
PE061006	1	1	1	5	1	1	55
PE061006	2	1	1	1	1	2	 
PE061006	3	1	2	4	1	3	36
PE061006	4	3	1	12	1	1	60
PE061006	5	4	2	12	3	1	18
PE061006	6	2	2	12	3	1	18
PE061006	7	9	1	2	1	1	95
PE061006	8	10	1	1	1	1	52
PE061007	1	1	1	12	1	1	60
PE061008	1	1	1	12	1	1	20
PE061009	1	1	1	12	1	1	15
PE061010	1	1	2	12	2	1	60
PE061010	2	2	2	8	2	1	52
PE061011	1	2	2	12	1	1	60
PE061011	2	3	1	12	1	1	80
PE061011	3	9	1	9	1	1	 
PE061011	4	9	2	10	1	2	20
PE061012	1	1	2	10	1	1	51
PE061012	2	1	1	1	1	2	45
PE061012	3	2	2	11	3	1	18
PE061013	1	1	1	11	1	1	 
PE061013	2	4	1	4	1	1	74
PE061013	3	4	2	2	1	2	52
PE061014	1	1	1	12	2	1	80
PE061014	2	1	1	12	2	2	80
PE061014	3	1	1	12	2	3	80
PE061014	4	2	1	12	2	1	80
PE061015	1	1	1	12	1	1	75
PE061016	1	1	2	2	1	1	52
PE061016	2	3	2	11	1	1	52
PE061016	3	4	2	10	1	1	52
PE061016	4	4	2	1	1	2	55
PE061017	1	1	2	8	1	2	36
PE061017	2	1	2	2	1	1	60
PE061017	3	2	1	12	1	1	75
PE061017	4	2	1	12	1	2	52
PE061018	1	1	1	12	1	1	45
PE061018	2	3	1	12	1	1	45
PE061018	3	4	1	1	1	1	45
PE061018	4	4	2	11	1	2	60
PE061018	5	5	2	3	1	1	45
PE061019	1	1	2	12	1	1	45
PE061020	1	1	1	1	1	1	92
PE061021	1	1	1	12	2	1	95
PE061021	2	3	1	12	3	1	95
PE061021	3	3	1	1	1	3	16
PE061021	4	3	1	1	1	2	1
PE061022	1	1	2	4	1	1	60
PE061022	2	1	1	7	2	2	1
PE061022	3	3	1	12	1	1	15
PE061022	4	5	1	8	1	1	50
PE061022	5	8	2	12	1	1	50
PE061022	6	4	2	12	2	1	15
PE061023	1	1	1	7	2	1	60
PE061023	2	1	1	2	1	2	60
PE061023	3	5	1	1	1	1	 
PE061024	1	1	2	6	1	1	60
PE061024	2	1	1	6	1	2	1
PE061025	1	1	2	12	1	1	60
PE061026	1	1	1	12	2	1	73
PE061026	2	1	2	1	3	2	1
PE061027	1	1	2	12	1	1	60
PE061028	1	1	2	12	1	1	1
PE061028	2	1	1	3	1	2	1
PE061028	3	3	2	12	1	1	52
PE061029	1	1	2	12	1	1	60
PE061031	1	1	1	12	2	1	45
PE061032	1	1	2	12	1	1	60
PE061033	1	1	1	10	1	2	28
PE061033	2	1	2	2	1	1	28
PE061034	1	1	1	12	1	1	50
PE061035	1	1	1	4	3	1	95
PE061035	2	2	1	10	1	1	 
PE061035	3	4	2	12	1	1	1
PE061035	4	4	2	4	1	2	1
PE061037	1	1	1	9	1	1	74
PE061037	2	1	1	1	1	2	93
PE061037	3	1	1	1	1	3	93
PE061038	1	1	1	12	2	1	15
PE061038	2	1	1	6	3	2	15
PE061039	1	1	1	12	1	1	52
PE061040	1	1	2	4	1	1	75
PE061040	2	2	1	12	2	1	80
PE061040	3	5	2	2	3	1	95
PE061041	1	1	2	12	1	1	60
PE061041	2	2	2	5	2	1	52
PE061042	1	1	1	5	1	1	45
PE061042	2	3	1	3	1	1	80
PE061043	1	1	2	12	3	1	60
PE061043	2	1	1	5	1	2	50
PE061043	3	3	1	12	1	1	45
PE061044	1	1	2	12	1	1	60
PE061044	2	1	1	3	2	2	45
PE061045	1	1	2	12	1	1	52
PE061045	2	4	2	6	1	1	60
PE061046	1	1	1	12	2	1	80
PE061046	2	2	1	12	1	1	85
PE061046	3	4	1	12	1	1	95
PE061047	1	1	2	12	2	1	60
PE061047	2	3	1	12	2	1	60
PE061048	1	1	2	12	1	1	2
PE061048	2	1	2	5	1	2	1
PE061048	3	1	2	5	1	3	1
PE061049	1	1	2	8	1	1	36
PE061049	2	1	2	12	2	2	60
PE061049	3	1	2	1	1	3	74
PE061049	4	5	1	12	2	1	1
PE061049	5	6	2	12	1	1	60
PE061049	6	7	1	12	1	1	 
PE061049	7	9	1	12	1	1	 
PE061050	1	2	2	12	2	1	28
PE061050	2	3	2	12	1	1	52
PE061050	3	4	2	12	3	1	28
PE061050	4	5	2	12	3	1	28
PE061051	1	1	2	3	1	1	52
PE061051	2	2	1	8	1	1	52
PE061051	3	3	1	3	1	1	95
PE061052	1	2	1	8	2	1	80
PE061052	2	4	2	12	1	1	18
PE061052	3	4	2	12	3	2	52
PE061052	4	5	2	12	3	1	55
PE061053	1	1	1	6	2	1	80
PE061053	2	1	2	12	1	2	60
PE061053	3	1	1	12	3	3	51
PE061054	1	1	2	12	1	1	1
PE061054	2	2	2	12	1	1	1
PE061054	3	5	2	12	1	1	1
PE061054	4	6	2	12	1	1	1
PE061055	1	1	2	12	1	1	52
PE061055	2	2	2	12	3	1	52
PE061056	1	1	1	1	1	1	95
PE061056	2	2	2	12	1	1	92
PE061058	1	1	1	12	1	1	45
PE061058	2	2	2	12	3	1	93
PE061059	1	1	1	12	1	1	52
PE061059	2	1	2	12	1	2	93
PE061060	1	1	2	12	1	1	60
PE061060	2	6	1	10	2	1	91
PE061061	1	1	1	12	1	1	60
PE061062	1	1	2	4	1	1	45
PE061062	2	1	2	2	3	2	 
PE061063	1	1	2	12	1	1	52
PE061063	2	2	2	3	1	1	52
PE061063	3	1	1	12	1	2	93
PE061064	1	1	2	2	2	1	45
PE061064	2	1	1	1	3	2	1
PE061065	1	1	2	12	1	1	52
PE061065	2	1	2	12	2	2	92
PE061065	3	1	2	12	3	3	92
PE061065	4	2	2	12	3	1	52
PE061065	5	3	2	12	1	1	29
PE061065	6	4	2	12	3	1	52
PE061066	1	1	2	5	1	1	18
PE061066	2	1	2	2	3	2	51
PE061067	1	1	2	2	2	1	80
PE061067	2	2	1	12	1	1	80
PE061067	3	3	1	12	2	1	80
PE061068	1	1	2	12	1	1	60
PE061068	2	2	2	12	1	1	52
PE061069	1	1	2	12	1	1	52
PE061069	2	3	1	12	1	1	52
PE061070	1	1	2	12	2	1	50
PE061070	2	1	1	1	3	2	52
PE061071	1	2	1	12	1	1	1
PE061071	2	3	1	12	1	1	55
PE061071	3	4	2	12	2	1	52
PE061072	1	1	1	12	1	1	28
PE061073	1	1	1	12	1	1	50
PE061074	1	1	1	12	1	1	1
PE061074	2	3	1	12	1	1	1
PE061075	1	1	2	12	3	1	1
PE061075	2	2	2	12	1	1	52
PE061076	1	1	1	12	1	1	55
PE061077	1	1	1	12	2	1	80
PE061078	1	1	1	12	1	1	15
PE061079	1	1	2	12	2	1	1
PE061079	2	2	2	12	3	1	1
PE061080	1	1	2	12	2	1	1
PE061080	2	3	2	12	1	1	1
PE061080	3	4	2	12	1	1	95
PE061080	4	5	2	3	3	1	1
PE061080	5	6	2	3	3	1	1
PE061081	1	1	2	12	1	1	52
PE061082	1	1	2	12	1	1	52
PE061082	2	2	2	12	1	1	52
PE061082	3	5	2	12	1	1	52
PE061082	4	6	1	8	1	1	95
PE061082	5	7	2	5	3	1	93
PE061082	6	8	1	2	1	1	52
PE061083	1	1	2	12	3	1	95
PE061083	2	2	2	12	2	1	1
PE061083	3	3	2	3	2	1	18
PE061083	4	3	2	12	2	2	52
PE061084	1	1	1	11	1	1	1
PE061084	2	2	2	1	2	1	52
PE061084	3	4	2	5	2	1	52
PE061085	1	1	2	12	1	1	36
PE061085	2	2	2	6	1	1	52
PE061086	1	4	2	12	2	1	52
PE061086	2	5	1	9	3	1	15
PE061087	1	1	1	3	1	1	45
PE061087	2	1	2	1	1	2	60
PE061087	3	3	2	12	1	1	52
PE061087	4	4	2	6	1	1	52
PE061087	5	5	1	4	1	1	 
PE061088	1	2	2	12	1	1	60
PE061088	2	2	2	3	1	2	45
PE061088	3	3	1	12	1	1	16
PE061088	4	4	1	9	2	1	91
PE061089	1	1	2	12	1	1	52
PE061090	1	1	2	9	1	1	60
PE061090	2	1	2	3	1	2	60
PE061091	1	1	2	3	2	1	28
PE061091	2	1	1	8	1	2	15
PE061091	3	4	1	12	1	1	36
PE061091	4	5	2	12	1	1	52
PE061092	1	1	1	12	2	1	80
PE061092	2	1	2	6	3	2	71
PE061092	3	2	1	12	2	1	80
PE061093	1	1	1	2	2	1	1
PE061093	2	1	2	5	1	2	1
PE061094	1	1	2	12	2	1	1
PE061094	2	2	2	12	3	1	55
PE061094	3	3	2	12	3	1	1
PE061095	1	1	2	7	3	1	52
PE061095	2	3	1	9	1	1	15
PE061095	3	5	1	12	1	1	15
PE061096	1	1	2	12	3	1	71
PE061096	2	1	2	9	2	2	52
PE061096	3	1	2	12	3	3	52
PE061097	1	1	2	1	1	1	60
PE061097	2	2	1	12	2	1	1
PE061097	3	5	1	12	2	1	1
PE061098	1	1	1	3	1	1	93
PE061098	2	1	1	9	1	2	15
PE061099	1	1	1	12	2	1	15
PE061099	2	6	1	3	3	1	1
PE061100	1	1	1	9	1	1	52
PE061100	2	1	2	3	2	2	52
PE061101	1	1	1	6	1	1	95
PE061101	2	1	1	1	3	2	95
PE061102	1	1	2	12	2	1	45
PE061102	2	1	1	3	1	2	45
PE061102	3	1	2	3	1	3	52
PE061102	4	2	2	12	1	1	52
PE061102	5	4	2	12	2	1	 
PE061102	6	5	2	6	1	1	52
PE061102	7	5	2	6	2	2	55
PE061103	1	1	2	12	1	1	1
PE061103	2	1	1	3	3	2	1
PE061103	3	2	2	12	3	1	1
PE071001	1	1	1	12	2	1	80
PE071001	2	1	2	1	1	2	52
PE071001	3	2	2	12	1	1	52
PE071001	4	3	1	2	1	1	95
PE071002	1	2	2	6	2	1	52
PE071002	2	4	1	12	1	1	52
PE071002	3	5	1	2	1	1	15
PE071002	4	6	1	3	1	1	22
PE071002	5	3	2	12	1	1	52
PE071003	1	1	1	12	1	1	45
PE071003	2	2	2	12	1	1	52
PE071003	3	3	1	12	1	1	95
PE071004	1	1	1	12	2	1	14
PE071004	2	2	2	12	1	1	52
PE071005	1	1	2	9	1	1	45
PE071005	2	7	1	12	1	1	75
PE071005	3	8	2	12	1	1	52
PE071006	1	2	1	12	2	1	74
PE071006	2	3	2	12	1	1	50
PE071006	3	6	2	12	2	1	85
PE071007	1	2	1	10	2	1	80
PE071007	2	3	1	10	2	1	80
PE071008	1	1	1	12	2	1	13
PE071009	1	1	1	12	1	1	13
PE071010	1	1	1	12	1	1	52
PE071011	1	1	1	7	2	2	80
PE071011	2	1	1	12	1	1	18
PE071012	1	1	2	12	1	1	28
PE071013	1	1	1	12	1	1	60
PE071013	2	1	2	1	1	2	52
PE071013	3	2	2	1	1	1	52
PE071014	1	1	2	12	3	1	95
PE071015	1	1	2	12	1	1	60
PE071015	2	2	2	12	3	1	52
PE071016	1	1	1	12	2	2	92
PE071016	2	1	1	12	2	1	75
PE071016	3	2	1	12	2	1	80
PE071017	1	1	1	12	2	1	80
PE071017	2	1	1	12	2	2	51
PE071017	3	2	1	12	2	1	80
PE071018	1	1	1	5	2	1	80
PE071018	2	2	2	12	3	1	93
PE071018	3	2	2	12	1	3	52
PE071018	4	5	2	12	3	2	93
PE071018	5	2	1	3	3	2	65
PE071018	6	5	1	3	3	1	65
PE071019	1	1	2	12	2	1	52
PE071020	1	2	1	5	2	1	80
PE071021	1	1	1	5	2	1	80
PE071021	2	1	2	12	1	2	52
PE071021	3	3	2	12	1	1	51
PE071021	4	3	2	12	3	2	1
PE071021	5	5	1	9	1	1	95
PE071021	6	6	2	5	1	1	51
PE071021	7	8	1	3	1	1	95
PE071022	1	1	1	10	3	1	80
PE071022	2	2	1	10	3	1	80
PE071023	1	1	1	12	2	1	75
PE071023	2	1	2	12	3	2	52
PE071023	3	2	1	12	2	1	95
PE071023	4	2	1	12	3	2	95
PE071023	5	3	1	1	1	1	22
PE071023	6	6	1	12	1	1	15
PE071024	1	1	1	4	1	1	27
PE071024	2	3	2	1	1	1	45
PE071024	3	7	2	1	1	1	45
PE071024	4	7	2	1	1	1	45
PE071025	1	1	1	6	1	1	80
PE071025	2	2	1	12	1	1	95
PE071026	1	1	2	12	1	2	36
PE071026	2	1	1	12	1	1	22
PE071026	3	2	2	12	3	1	95
PE071027	1	1	1	12	1	1	51
PE071028	1	1	2	12	2	1	95
PE071028	2	1	1	12	3	2	95
PE071029	1	2	1	12	1	1	50
PE071029	2	3	1	12	2	1	80
PE071029	3	4	1	11	2	1	80
PE071030	1	1	2	6	1	2	45
PE071030	2	1	1	6	1	1	60
PE071030	3	1	1	1	2	2	1
PE071030	4	2	2	3	1	1	95
PE071031	1	1	2	12	1	1	52
PE071032	1	1	2	8	1	1	1
PE071032	2	2	2	9	1	1	1
PE071033	1	1	1	12	1	1	75
PE071033	2	2	1	12	1	1	85
PE071034	1	1	1	3	1	1	22
PE071034	2	1	2	9	1	1	45
PE071034	3	2	2	1	1	1	75
PE071035	1	1	2	8	2	1	45
PE071035	2	4	1	12	1	1	80
PE071036	1	2	1	12	1	1	60
PE071036	2	3	1	5	1	1	55
PE071037	1	1	1	12	2	1	10
PE071037	2	1	2	12	2	2	36
PE071038	1	1	2	12	1	1	52
PE071038	2	3	2	12	1	1	52
PE071038	3	2	2	12	2	1	52
PE071039	1	1	2	12	2	1	60
PE071039	2	2	2	6	1	1	52
PE071040	1	2	2	12	1	1	93
PE071041	1	1	1	10	1	1	15
PE071041	2	2	1	7	3	1	91
PE071041	3	4	2	12	2	1	95
PE071042	1	1	1	4	1	1	45
PE071042	2	1	1	12	1	2	74
PE071042	3	2	2	3	1	1	95
PE071042	4	6	1	12	1	1	15
PE071042	5	11	1	4	1	1	74
PE071043	1	1	1	12	1	1	15
PE071044	1	1	1	2	1	1	93
PE071044	2	2	2	4	2	1	95
PE071045	1	1	2	2	3	1	18
PE071045	2	4	1	12	1	1	95
PE071045	3	5	1	3	1	1	74
PE071046	1	1	2	6	1	1	36
PE071046	2	2	2	6	3	1	95
PE071047	1	1	2	6	1	3	52
PE071047	2	2	2	12	1	1	52
PE071047	3	3	2	12	1	1	51
PE071047	4	5	1	5	1	1	13
PE071047	5	6	1	3	1	1	13
PE071048	1	1	1	3	1	1	45
PE071048	2	2	2	12	1	1	52
PE071048	3	4	1	12	1	1	52
PE071048	4	5	2	12	1	1	52
PE071048	5	7	2	12	1	1	52
PE071048	6	8	1	9	2	1	80
PE071048	7	10	1	12	1	1	51
PE071048	8	11	1	10	1	1	75
PE071048	9	11	1	2	1	1	91
PE071049	1	1	1	4	2	1	80
PE071049	2	2	1	12	1	1	75
PE071049	3	2	2	12	1	2	52
PE071049	4	3	2	12	1	1	52
PE071049	5	1	1	1	2	1	 
PE071050	1	1	2	12	3	1	60
PE071050	2	1	2	1	2	2	15
PE071050	3	2	2	1	2	1	52
PE071051	1	1	2	11	1	1	95
PE071052	1	1	1	12	2	1	80
PE071052	2	1	2	12	3	2	45
PE071052	3	5	1	12	1	1	15
PE071053	1	1	2	12	1	1	45
PE071054	1	1	1	12	1	1	60
PE071054	2	4	2	12	1	1	52
PE071054	3	6	1	4	1	1	95
PE071055	1	2	1	12	1	1	55
PE071056	1	1	1	12	1	1	36
PE071056	2	4	2	4	1	1	52
PE071056	3	5	1	12	2	1	13
PE071056	4	6	1	5	2	1	80
PE071057	1	1	1	12	1	1	45
PE071058	1	1	2	12	1	1	36
PE071058	2	2	2	12	1	1	52
PE071058	3	3	2	12	3	1	95
PE071059	1	1	2	12	1	1	52
PE071059	2	1	2	1	1	2	28
PE071060	1	1	2	6	1	1	60
PE071060	2	1	2	6	1	2	60
PE071061	1	1	2	1	1	2	45
PE071061	2	1	2	11	1	1	1
PE071061	3	4	1	11	1	1	50
PE071061	4	4	2	1	1	2	60
PE071061	5	5	2	12	1	1	17
PE071061	6	2	2	11	1	1	1
PE071062	1	1	2	12	1	1	45
PE071062	2	1	2	12	3	2	60
PE071063	1	1	2	12	1	1	60
PE071063	2	1	1	2	1	2	14
PE071063	3	3	2	12	1	1	52
PE071064	1	1	2	12	1	1	45
PE071064	2	2	2	12	2	1	52
PE071064	3	3	1	11	1	1	15
PE071064	4	4	2	11	2	1	52
PE071064	5	1	2	1	1	2	1
PE071064	6	3	2	1	1	2	1
PE071065	1	1	1	12	1	1	55
PE071065	2	2	2	1	3	1	52
PE071066	1	1	2	12	1	1	52
PE071066	2	2	2	12	1	1	18
PE071066	3	3	2	6	1	1	45
PE071066	4	4	2	12	1	1	52
PE071067	1	1	2	12	1	1	60
PE071067	2	2	2	5	1	1	18
PE071067	3	3	2	12	1	1	60
PE071067	4	5	1	12	1	1	60
PE071067	5	6	1	12	1	1	50
PE071067	6	7	1	12	2	1	50
PE071068	1	1	1	1	1	2	1
PE071068	2	1	1	1	1	1	22
PE071068	3	3	1	9	2	2	80
PE071068	4	3	2	12	1	1	74
PE071068	5	4	1	11	2	1	80
PE071069	1	2	1	6	2	1	80
PE071069	2	3	2	9	2	1	60
PE071069	3	3	1	12	2	2	80
PE071069	4	4	2	12	1	1	52
PE071069	5	6	2	12	2	1	52
PE071070	1	2	1	4	1	1	45
PE071070	2	3	1	12	1	1	55
PE071070	3	5	1	2	1	1	45
PE071071	1	1	2	12	1	1	60
PE071072	1	1	1	12	1	1	90
PE071072	2	2	2	12	1	1	52
PE071072	3	4	2	12	1	1	52
PE071073	1	1	1	12	2	1	75
PE071074	1	1	1	11	1	1	64
PE071074	2	2	2	1	1	2	52
PE071074	3	2	2	12	1	1	52
PE071075	1	1	2	3	1	1	52
PE071075	2	1	1	4	1	2	95
PE071075	3	2	2	12	1	1	45
PE071076	1	1	2	12	1	1	26
PE071077	1	1	2	12	3	1	45
PE071077	2	1	1	7	3	2	60
PE071077	3	3	2	12	3	2	45
PE071077	4	4	2	2	3	1	45
PE071078	1	2	2	12	1	1	60
PE071079	1	1	2	12	3	1	95
PE071079	2	1	2	12	3	2	52
PE071079	3	2	1	4	2	1	45
PE071080	1	1	2	12	3	1	52
PE071080	2	1	2	12	1	2	45
PE071081	1	1	1	12	1	1	36
PE071081	2	3	1	12	1	1	52
PE071082	1	1	2	3	1	1	28
PE071082	2	1	2	9	1	2	52
PE071082	3	2	2	5	1	1	52
PE071082	4	4	1	12	3	1	75
PE071083	1	1	2	12	1	1	60
PE071083	2	2	2	6	1	1	52
PE071083	3	4	2	12	1	1	52
PE071083	4	5	2	12	2	1	51
PE071083	5	6	2	9	1	1	60
PE071084	1	1	1	12	1	1	55
PE071084	2	1	2	12	1	2	45
PE071085	1	1	1	12	1	1	80
PE071086	1	1	1	12	1	1	60
PE071087	1	1	2	3	3	1	95
PE071087	2	1	2	3	3	2	52
PE071087	3	1	2	1	1	3	52
PE071088	1	1	1	12	1	1	26
PE071088	2	2	1	10	1	1	95
PE071089	1	1	2	12	1	1	52
PE071089	2	2	2	12	1	1	95
PE071090	1	1	1	12	2	1	80
PE071090	2	5	2	3	2	1	80
PE071091	1	1	2	12	1	1	45
PE071091	2	1	2	12	1	2	95
PE071091	3	1	1	12	1	3	45
PE071091	4	2	1	12	2	1	95
PE071092	1	1	2	12	1	1	60
PE071092	2	3	2	12	1	1	52
PE071092	3	4	2	4	2	1	85
PE071093	1	1	2	4	1	1	45
PE071093	2	1	1	1	1	2	50
PE071093	3	2	1	3	1	1	95
PE071093	4	3	1	12	1	1	95
PE071093	5	4	1	12	1	1	95
PE071094	1	1	1	12	2	1	74
PE071094	2	1	2	1	2	2	95
PE071095	1	1	2	12	2	1	72
PE071096	1	1	2	3	2	1	60
PE071096	2	1	1	9	2	2	75
PE071096	3	1	1	9	2	3	92
PE071097	1	1	2	12	1	1	60
PE071098	1	1	1	12	1	1	75
PE071098	2	2	2	12	2	1	95
PE071099	1	1	2	5	2	1	45
PE071099	2	1	2	7	2	1	52
PE071099	3	2	2	4	2	1	52
PE071100	1	1	1	12	1	1	65
PE071100	2	1	2	12	2	2	45
PE071101	1	2	2	12	1	1	45
PE071101	2	2	1	12	3	2	60
PE071101	3	3	2	12	1	1	52
PE071102	1	2	2	12	1	1	60
PE071103	1	1	1	6	1	3	60
PE071103	2	1	2	3	1	2	60
PE071103	3	1	2	3	1	1	60
PE071103	4	2	2	12	1	1	17
PE071104	1	1	2	12	1	1	52
PE071104	2	1	2	6	3	2	52
PE071104	3	2	2	12	1	1	45
PE071104	4	5	1	12	1	1	95
PE071105	1	1	1	1	1	1	95
PE071105	2	2	2	12	2	1	95
PE071105	3	3	1	1	1	1	95
PE071105	4	4	1	12	1	1	60
PE071105	5	5	1	12	3	1	60
PE071105	6	6	1	8	1	1	95
PE071105	7	7	1	12	1	1	60
PE071105	8	7	2	12	1	2	45
PE071106	1	1	1	12	1	1	45
PE071106	2	2	1	12	3	2	95
PE071106	3	2	1	12	1	1	95
PE071106	4	3	2	12	1	1	17
PE071109	1	1	2	8	1	1	45
PE071109	2	2	2	1	1	1	15
PE081001	1	1	2	12	2	1	27
PE081002	1	3	2	12	2	1	45
PE081002	2	4	2	12	1	1	45
PE081003	1	1	1	7	1	1	60
PE081004	1	1	2	12	2	1	60
PE081004	2	1	2	2	3	2	92
PE081004	3	2	2	9	1	1	52
PE081005	1	1	2	9	2	1	52
PE081005	2	1	1	3	1	1	26
PE081005	3	2	2	3	2	1	51
PE081005	4	5	2	12	2	1	51
PE081005	5	6	2	12	1	1	18
PE081005	6	7	2	12	2	1	15
PE081005	7	7	2	12	2	1	45
PE081006	1	1	1	12	1	1	13
PE081006	2	3	2	12	2	1	52
PE081007	1	1	1	12	1	1	75
PE081007	2	2	2	3	1	1	52
PE081008	1	1	1	12	1	1	19
PE081009	1	1	1	12	1	1	60
PE081010	1	1	1	7	1	1	15
PE081011	1	1	2	12	1	1	60
PE081011	2	2	2	12	2	1	18
PE081011	3	5	2	12	1	1	93
PE081011	4	6	2	9	1	1	52
PE081011	5	7	2	12	1	1	18
PE081011	6	6	2	3	1	1	52
PE081012	1	1	2	12	1	1	60
PE081012	2	2	2	11	1	1	52
PE081012	3	3	1	8	1	1	36
PE081012	4	4	2	12	1	1	52
PE081012	5	5	2	12	1	1	60
PE081012	6	9	2	12	1	1	52
PE081013	1	2	1	4	1	1	52
PE081013	2	4	1	10	1	1	40
PE081014	1	1	1	3	3	1	1
PE081014	2	1	1	9	3	2	41
PE081014	3	3	2	12	3	1	60
PE081014	4	5	1	6	3	1	95
PE081015	1	2	2	12	1	1	45
PE081015	2	4	2	12	1	1	45
PE081015	3	5	2	12	1	1	45
PE081015	4	9	1	12	1	1	85
PE081016	1	1	1	12	1	1	45
PE081017	1	1	1	12	1	1	60
PE081017	2	4	2	12	1	1	60
PE081017	3	5	2	12	1	1	50
PE081017	4	6	2	12	1	1	50
PE081018	1	1	2	12	2	1	52
PE081019	1	1	1	12	2	1	60
PE081019	2	3	1	12	1	1	75
PE081020	1	6	2	12	1	1	1
PE081021	1	1	2	3	2	1	52
PE081021	2	2	2	12	1	1	52
PE081021	3	4	1	12	1	1	19
PE081022	1	1	2	12	1	1	52
PE081022	2	2	1	7	1	1	1
PE081023	1	2	1	3	2	1	19
PE081023	2	3	1	12	1	1	19
PE081024	1	1	1	12	2	1	60
PE081024	2	3	1	2	1	1	60
PE081024	3	3	2	12	2	2	93
PE081024	4	4	2	12	2	1	93
PE081024	5	4	2	12	3	2	18
PE081024	6	5	1	12	1	1	19
PE081025	1	1	2	9	1	1	52
PE081025	2	2	2	1	2	1	52
PE081026	1	1	2	12	1	1	52
PE081026	2	2	2	12	1	1	52
PE081027	1	1	1	12	2	1	80
PE081027	2	1	2	12	3	2	74
PE081027	3	2	1	4	2	2	80
PE081027	4	2	2	3	1	1	74
PE081028	1	1	2	12	1	1	52
PE081028	2	3	2	12	2	1	28
PE081028	3	5	2	12	1	1	52
PE081029	1	1	1	2	2	1	1
PE081029	2	1	2	10	2	2	52
PE081029	3	3	2	12	2	1	52
PE081029	4	4	2	1	2	1	52
PE081029	5	5	2	12	1	1	52
PE081029	6	6	2	12	1	1	52
PE081030	1	1	1	12	1	1	74
PE081030	2	3	2	12	2	1	52
PE081030	3	4	2	12	1	1	52
PE081030	4	5	1	12	2	1	75
PE081030	5	6	2	12	2	1	52
PE081030	6	7	2	12	3	1	52
PE081031	1	1	1	12	1	1	75
PE081032	1	1	2	12	1	1	60
PE081033	1	1	1	3	1	1	45
PE081033	2	1	2	9	1	2	60
PE081034	1	1	2	12	1	1	60
PE081034	2	2	2	1	1	1	55
PE081035	1	1	1	12	1	1	60
PE081036	1	1	2	12	1	1	60
PE081037	1	2	1	12	1	1	13
PE081037	2	3	1	12	1	1	15
PE081038	1	2	1	9	1	1	45
PE081038	2	2	2	2	3	2	93
PE081039	1	1	2	12	1	1	60
PE081040	1	2	2	12	1	1	52
PE081040	2	2	2	12	1	2	52
PE081040	3	3	2	12	3	1	60
PE081040	4	4	2	12	3	1	52
PE081041	1	1	2	12	1	1	60
PE081041	2	1	2	12	2	2	60
PE081041	3	3	2	12	1	1	52
PE081042	1	1	1	1	1	1	52
PE081042	2	1	2	11	2	2	22
PE081042	3	4	2	12	1	1	52
PE081042	4	6	2	12	3	1	22
PE081043	1	1	1	3	1	1	75
PE081044	1	1	1	12	1	1	91
PE081044	2	2	2	12	1	1	52
PE081045	1	1	1	12	1	1	74
PE081046	1	1	2	12	1	1	60
PE081046	2	2	2	12	2	1	95
PE081047	1	1	1	12	1	1	51
PE081048	1	1	2	12	3	1	95
PE081048	2	2	1	4	1	1	52
PE081049	1	1	2	12	3	1	93
PE081049	2	4	2	12	1	1	52
PE081050	1	2	2	12	1	1	45
