CHILDID	PLOTID	LAREA	LOWN	LUSE	TRANS	COLLAT	TRANSID	PLINCOME	PLVALUE	PLCOST	CROP1	CROP2	CROP3	IRRIGAT	PERIRRIG
VN110048	1	200	1	4	1	1	1	0	-88	16000	 	 	 	 	 
VN110048	2	18000	1	8	1	1	1	0	-88	0	 	 	 	 	 
VN110048	3	8000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110048	4	4000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN110048	5	1440	2	1	0	0	99	 	 	 	1	88	88	1	2
VN110048	6	360	1	11	1	1	1	0	-88	3000	 	 	 	 	 
VN110048	7	100	1	3	1	1	1	 	 	 	111	116	56	1	1
VN110049	1	80	1	4	1	1	2	0	-88	3000	 	 	 	 	 
VN110049	2	3000	1	1	1	1	2	 	 	 	85	88	88	0	88
VN110049	3	3000	1	12	1	1	2	0	-88	400	 	 	 	 	 
VN110049	4	720	1	1	1	1	2	 	 	 	1	88	88	1	2
VN110049	5	70	1	3	1	1	2	 	 	 	111	10	116	1	1
VN110050	1	360	1	4	1	1	1	0	-88	3000	 	 	 	 	 
VN110050	2	3000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110050	3	1500	1	1	1	1	1	 	 	 	85	44	88	0	88
VN110050	4	1680	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110051	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110051	2	5000	1	1	1	1	1	 	 	 	80	88	88	0	88
VN110051	3	3000	1	1	1	1	1	 	 	 	85	44	88	0	88
VN110051	4	700	1	1	1	0	88	 	 	 	1	88	88	1	4
VN110051	5	100	1	3	1	1	1	 	 	 	112	10	65	1	4
VN110052	1	400	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110052	2	9000	1	1	1	1	1	 	 	 	44	85	80	0	88
VN110052	3	400	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110052	4	500	1	11	1	1	1	1	1600	300	 	 	 	 	 
VN110053	1	400	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110053	2	3340	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN110053	3	1000	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110053	4	720	1	1	1	1	1	 	 	 	85	122	88	0	88
VN110054	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110054	2	28000	1	1	1	1	1	 	 	 	80	85	88	0	88
VN110054	3	1080	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110054	4	200	1	3	1	1	1	 	 	 	74	88	88	1	4
VN110055	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110055	2	3500	1	1	1	1	1	 	 	 	80	44	88	0	88
VN110055	3	1100	1	1	1	1	1	 	 	 	1	88	88	1	1
VN110055	4	10	1	3	1	1	1	 	 	 	10	88	88	1	2
VN110056	1	60	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN110056	2	1800	1	1	1	1	3	 	 	 	85	88	88	0	88
VN110056	3	1800	1	1	1	1	3	 	 	 	44	88	88	0	88
VN110056	4	1080	1	1	1	1	3	 	 	 	1	88	88	1	2
VN110056	5	30	1	3	1	1	3	 	 	 	116	88	88	1	2
VN110056	6	100	1	11	1	1	3	0	-88	0	 	 	 	 	 
VN110057	1	400	1	4	1	1	4	0	-88	4000	 	 	 	 	 
VN110057	2	6000	1	12	1	1	4	0	-88	0	 	 	 	 	 
VN110057	3	4000	1	1	1	1	4	 	 	 	44	85	88	0	88
VN110057	4	720	1	1	1	1	4	 	 	 	1	88	88	1	4
VN110058	1	700	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN110058	2	4000	1	1	1	0	88	 	 	 	85	88	88	0	88
VN110058	3	3000	1	1	1	0	88	 	 	 	44	88	88	0	88
VN110058	4	200	1	3	1	0	88	 	 	 	116	88	88	1	4
VN110059	1	300	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN110059	2	720	3	1	0	0	88	 	 	 	85	88	88	0	88
VN110059	3	20	1	3	1	1	2	 	 	 	116	88	88	1	2
VN110060	1	150	1	4	1	1	1	0	-88	2000	 	 	 	 	 
VN110060	2	18000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110060	3	10000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN110060	4	2300	1	1	1	1	1	 	 	 	111	18	116	1	2
VN110060	5	720	1	1	1	1	1	 	 	 	1	44	88	1	2
VN110061	1	120	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110061	2	10000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110061	3	1800	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110061	4	700	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110062	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110062	2	200	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110063	1	100	1	4	1	1	1	0	-88	200	 	 	 	 	 
VN110063	2	10000	1	1	1	1	1	 	 	 	85	44	88	99	99
VN110063	3	200	1	1	1	1	1	 	 	 	116	88	88	99	99
VN110064	1	300	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110064	2	10000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110064	3	700	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110064	4	360	1	1	1	1	1	 	 	 	1	88	88	1	3
VN110066	1	250	1	4	1	1	1	0	-88	4000	 	 	 	 	 
VN110066	2	20000	1	1	1	1	1	 	 	 	85	122	88	0	88
VN110066	3	1100	1	1	0	0	88	 	 	 	1	88	88	1	4
VN110066	4	100	1	1	1	1	1	 	 	 	74	88	88	1	4
VN110067	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110067	2	6000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110067	3	2500	1	1	1	1	1	 	 	 	44	88	88	0	88
VN110067	4	900	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110067	5	100	1	3	1	1	1	 	 	 	116	88	88	1	4
VN110068	1	200	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN110068	2	16000	1	1	1	1	3	 	 	 	85	88	88	0	88
VN110068	3	1200	1	1	1	1	3	 	 	 	1	88	88	1	3
VN110068	4	700	3	11	0	0	88	0	-88	500	 	 	 	 	 
VN110069	1	150	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110069	2	20000	1	1	1	1	1	 	 	 	85	44	88	0	88
VN110069	3	2500	1	1	1	1	1	 	 	 	1	88	88	1	3
VN110069	4	300	1	1	1	1	1	 	 	 	116	74	88	1	3
VN110072	1	190	1	4	1	1	1	0	-88	10000	 	 	 	 	 
VN110072	2	26000	1	1	1	1	1	 	 	 	44	85	88	0	88
VN110072	3	720	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110072	4	300	1	3	1	1	1	 	 	 	74	25	88	1	2
VN110072	5	100	1	11	1	1	1	1	1600	600	 	 	 	 	 
VN110073	1	250	1	4	1	0	88	0	-88	0	 	 	 	 	 
VN110073	2	400	1	1	1	0	88	 	 	 	44	80	88	0	88
VN110074	1	400	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN110074	2	1000	1	1	1	1	80	 	 	 	85	88	88	0	88
VN110074	3	1000	1	1	1	1	80	 	 	 	80	88	88	0	88
VN110074	4	500	1	12	1	1	80	0	-88	1000	 	 	 	 	 
VN110075	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110075	2	3000	1	1	1	0	88	 	 	 	80	88	88	0	88
VN110075	3	500	1	1	1	0	88	 	 	 	1	88	88	1	4
VN110075	4	100	1	3	1	0	88	 	 	 	10	116	74	1	4
VN110075	5	1000	1	12	1	0	88	0	-88	0	 	 	 	 	 
VN110076	1	420	1	4	1	1	3	0	-88	3000	 	 	 	 	 
VN110076	2	2000	1	12	1	1	3	 	 	 	 	 	 	 	 
VN110076	3	2000	1	1	1	1	3	 	 	 	85	88	88	0	88
VN110076	4	2000	1	1	1	1	3	 	 	 	44	88	88	0	88
VN110076	5	200	1	1	0	0	88	 	 	 	1	88	88	1	4
VN110076	6	100	1	1	1	1	3	 	 	 	116	112	10	1	4
VN110077	1	100	1	4	1	1	2	0	-88	300	 	 	 	 	 
VN110077	2	8000	1	1	1	1	2	 	 	 	44	85	88	0	88
VN110077	3	100	1	1	1	1	2	 	 	 	10	65	74	1	4
VN110078	1	300	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110078	2	7000	1	1	1	1	1	 	 	 	111	80	44	0	88
VN110078	3	250	1	1	0	0	88	 	 	 	1	88	88	1	1
VN110079	1	360	1	4	0	0	88	0	-88	0	 	 	 	 	 
VN110079	2	400	1	1	0	0	88	 	 	 	111	4	88	0	88
VN110079	3	360	1	1	1	1	80	 	 	 	44	88	88	0	88
VN110080	1	200	5	4	2	1	1	0	-88	0	 	 	 	 	 
VN110080	2	1500	1	1	1	1	1	 	 	 	44	111	88	0	88
VN110080	3	400	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110081	1	200	1	4	1	1	1	0	-88	5000	 	 	 	 	 
VN110081	2	8000	1	1	1	1	1	 	 	 	44	85	88	0	88
VN110081	3	1800	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110081	4	300	1	11	1	1	1	0	-88	500	 	 	 	 	 
VN110081	5	200	1	3	1	1	1	 	 	 	15	116	25	1	4
VN110082	1	200	1	4	1	0	88	0	-88	0	 	 	 	 	 
VN110082	2	12000	1	1	1	0	88	 	 	 	85	44	88	0	88
VN110082	3	1400	1	11	1	0	88	0	-88	4200	 	 	 	 	 
VN110082	4	400	1	1	1	0	88	 	 	 	1	88	88	1	4
VN110082	5	360	3	1	0	0	88	 	 	 	44	88	88	0	88
VN110083	1	300	1	4	1	1	2	0	-88	1000	 	 	 	 	 
VN110083	2	400	1	1	1	1	2	 	 	 	111	88	88	1	3
VN110084	1	200	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN110084	2	1000	1	1	1	1	80	 	 	 	44	88	88	0	88
VN110084	3	1000	1	1	1	1	80	 	 	 	85	44	88	0	88
VN110084	4	200	1	3	1	1	80	 	 	 	10	112	15	1	2
VN110085	1	400	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110085	2	5000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN110085	3	3500	1	1	1	1	1	 	 	 	44	88	88	0	88
VN110085	4	1500	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110085	5	1400	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110085	6	300	1	11	1	1	1	0	-88	500	 	 	 	 	 
VN110085	7	200	1	3	1	1	1	 	 	 	25	51	74	0	88
VN110086	1	300	1	4	1	1	1	0	-88	2000	 	 	 	 	 
VN110086	2	2000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110086	3	1500	1	1	1	1	1	 	 	 	44	88	88	0	88
VN110086	4	760	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110086	5	100	1	3	1	1	1	 	 	 	74	88	88	1	3
VN110087	1	70	1	4	1	1	1	0	-88	1500	 	 	 	 	 
VN110087	2	300	1	3	1	1	1	 	 	 	74	88	88	1	4
VN110088	1	100	1	4	1	1	4	0	-88	3500	 	 	 	 	 
VN110088	2	8000	1	1	1	1	4	 	 	 	85	80	88	0	88
VN110088	3	50	1	1	1	1	4	 	 	 	74	88	88	1	4
VN110089	1	400	1	4	1	1	1	0	-88	2000	 	 	 	 	 
VN110089	2	20000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110089	3	7000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN110089	4	6000	1	1	1	1	1	 	 	 	80	88	88	0	88
VN110089	5	2000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN110089	6	500	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110089	7	100	1	3	1	1	1	 	 	 	112	10	116	1	4
VN110090	1	300	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110090	2	7000	1	1	1	1	1	 	 	 	44	85	88	0	88
VN110090	3	400	1	1	0	0	88	 	 	 	1	88	88	1	4
VN110090	4	200	1	1	1	1	1	 	 	 	65	88	88	0	88
VN110091	1	300	1	4	1	1	1	0	-88	100000	 	 	 	 	 
VN110091	2	720	1	1	1	1	1	 	 	 	111	88	88	0	88
VN110091	3	700	1	3	1	1	1	 	 	 	1	88	88	1	4
VN110092	1	250	1	4	1	1	1	0	-88	5000	 	 	 	 	 
VN110092	2	2000	1	1	1	1	1	 	 	 	44	85	88	0	88
VN110092	3	1000	1	1	1	1	1	 	 	 	4	88	88	0	88
VN110092	4	800	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110092	5	500	1	3	1	1	1	 	 	 	74	88	88	1	1
VN110093	1	300	1	4	1	0	88	0	-88	0	 	 	 	 	 
VN110093	2	4000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110093	3	2000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN110093	4	760	1	1	1	0	88	 	 	 	1	88	88	1	4
VN110094	1	100	1	4	1	1	1	0	-88	4500	 	 	 	 	 
VN110094	2	1000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110094	3	1000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN110094	4	700	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110094	5	500	1	1	1	1	1	 	 	 	44	74	88	0	88
VN110094	6	350	1	11	1	1	1	1	700	400	 	 	 	 	 
VN110095	1	360	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110095	2	10000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN110095	3	1800	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110095	4	1200	1	1	1	1	1	 	 	 	122	88	88	0	88
VN110095	5	360	1	3	1	1	1	 	 	 	74	88	88	0	88
VN110095	6	1200	1	11	1	1	1	1	2500	600	 	 	 	 	 
VN110096	1	120	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110096	2	5000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN110096	3	5000	1	1	1	1	1	 	 	 	85	44	88	0	88
VN110096	4	700	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110096	5	100	1	3	1	1	1	 	 	 	116	74	88	0	88
VN110097	1	200	1	4	1	1	4	0	-88	0	 	 	 	 	 
VN110097	2	15000	1	12	1	1	4	0	-88	0	 	 	 	 	 
VN110097	3	14000	1	1	1	1	4	 	 	 	85	88	88	0	88
VN110097	4	5000	1	1	1	1	4	 	 	 	122	88	88	0	88
VN110097	5	2500	1	1	1	1	4	 	 	 	44	74	88	0	88
VN110097	6	2400	1	1	1	1	4	 	 	 	1	88	88	1	4
VN110097	7	360	1	11	1	1	4	0	-88	400	 	 	 	 	 
VN110098	1	120	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110098	2	5000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110098	3	1800	1	1	1	1	1	 	 	 	1	88	88	1	2
VN110098	4	1500	1	1	1	1	1	 	 	 	122	88	88	0	88
VN110098	5	720	1	1	1	1	1	 	 	 	111	116	112	1	3
VN110098	6	360	1	11	1	1	1	1	300	3800	 	 	 	 	 
VN110098	7	2000	3	1	0	0	88	 	 	 	85	88	88	0	88
VN110099	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110099	2	14000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110099	3	2000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN110099	4	1100	1	1	1	1	1	 	 	 	1	88	88	1	2
VN110099	5	1080	1	11	1	1	1	1	5000	500	 	 	 	 	 
VN110099	6	200	1	3	1	1	1	 	 	 	116	88	88	1	4
VN110100	1	200	1	4	1	1	1	0	-88	3000	 	 	 	 	 
VN110100	2	2000	1	1	1	1	1	 	 	 	80	88	88	0	88
VN110100	3	1000	1	1	1	1	1	 	 	 	80	88	88	0	88
VN110100	4	600	1	1	1	1	1	 	 	 	44	88	88	0	88
VN110100	5	400	1	1	1	1	1	 	 	 	80	88	88	0	88
VN110100	6	360	3	1	0	0	88	 	 	 	1	88	88	1	4
VN110100	7	300	1	1	1	1	1	 	 	 	15	88	88	0	88
VN110101	1	120	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN110101	2	100	1	1	0	0	88	 	 	 	85	126	116	0	88
VN110104	1	300	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110104	2	4000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN110104	3	3000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110104	4	2000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN110104	5	1000	1	3	1	1	1	 	 	 	111	88	88	1	2
VN110104	6	720	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110104	7	500	1	11	1	1	1	0	-88	400	 	 	 	 	 
VN110104	8	500	1	3	1	1	1	 	 	 	74	88	88	1	4
VN110108	1	200	1	4	1	1	1	0	-88	6000	 	 	 	 	 
VN110108	2	2000	2	1	1	1	1	 	 	 	44	88	88	0	88
VN110108	3	1000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110108	4	1000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN110108	5	360	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110108	6	200	1	3	1	1	1	 	 	 	74	111	88	0	88
VN110115	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110115	2	1900	1	1	1	1	1	 	 	 	122	88	88	0	88
VN110115	3	1000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN110115	4	720	1	1	1	1	1	 	 	 	1	88	88	1	2
VN110115	5	500	3	1	0	0	88	 	 	 	85	88	88	0	88
VN110115	6	1000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN110115	7	360	1	1	1	1	1	 	 	 	44	88	88	0	88
VN110119	1	60	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110119	2	1000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110119	3	750	1	1	0	0	88	 	 	 	1	88	88	1	4
VN110121	1	150	1	4	3	0	88	0	-88	400	 	 	 	 	 
VN110121	2	6000	1	1	3	0	88	 	 	 	85	88	88	0	88
VN110121	3	700	1	1	3	0	88	 	 	 	1	88	88	1	4
VN110121	4	100	1	3	3	0	88	 	 	 	74	88	88	0	88
VN110123	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110123	2	20000	1	12	1	1	1	1	1200	400	 	 	 	 	 
VN110123	3	720	1	1	1	1	1	 	 	 	1	88	88	1	4
VN110123	4	720	1	11	1	1	1	1	2500	700	 	 	 	 	 
VN110125	1	200	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN110126	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN110126	2	700	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN110126	3	300	1	1	1	1	1	 	 	 	85	88	88	0	88
VN110126	4	200	1	1	1	1	1	 	 	 	10	44	112	1	2
VN110126	5	100	1	1	1	1	1	 	 	 	1	88	88	1	1
VN110126	6	500	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120001	1	150	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120001	2	9000	1	1	1	1	1	 	 	 	111	44	85	0	88
VN120001	3	1500	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120001	4	400	1	11	1	1	1	0	-88	0	 	 	 	 	 
VN120001	5	250	1	3	1	1	1	 	 	 	116	74	88	0	88
VN120003	1	300	1	4	1	1	2	0	-88	2000	 	 	 	 	 
VN120003	2	30000	1	1	1	1	2	 	 	 	85	88	88	0	88
VN120003	3	3000	1	1	1	1	2	 	 	 	44	88	88	0	88
VN120003	4	900	1	1	1	1	2	 	 	 	1	88	88	1	3
VN120003	5	40	1	3	1	1	2	 	 	 	74	88	88	1	4
VN120004	1	124	1	4	1	1	16	0	-88	0	 	 	 	 	 
VN120004	2	720	1	1	1	1	16	 	 	 	1	88	88	1	4
VN120004	3	720	1	1	1	1	16	 	 	 	1	88	88	1	4
VN120004	4	360	1	1	1	1	16	 	 	 	1	88	88	1	4
VN120004	5	360	1	1	1	1	16	 	 	 	1	88	88	1	4
VN120004	6	284	1	1	1	1	16	 	 	 	1	88	88	1	4
VN120004	7	284	1	1	1	1	16	 	 	 	1	88	88	1	4
VN120004	8	252	1	1	1	1	16	 	 	 	55	112	10	1	4
VN120004	9	144	2	11	0	0	88	1	2500	300	 	 	 	 	 
VN120006	1	700	1	4	1	1	1	0	-88	1500	 	 	 	 	 
VN120006	2	500	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120006	3	360	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120006	4	150	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120007	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120007	2	10000	1	1	1	1	1	 	 	 	122	88	88	0	88
VN120007	3	10000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120007	4	3000	1	1	1	1	1	 	 	 	44	112	56	0	88
VN120007	5	1200	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120009	1	150	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN120009	2	1000	1	1	1	1	2	 	 	 	85	88	88	0	88
VN120009	3	1000	1	1	1	1	2	 	 	 	44	88	88	0	88
VN120009	4	500	1	1	1	1	2	 	 	 	1	88	88	1	4
VN120009	5	200	1	11	1	1	2	1	1600	700	 	 	 	 	 
VN120009	6	200	1	3	1	1	2	 	 	 	10	74	88	1	4
VN120010	1	400	1	4	1	1	2	0	-88	8000	 	 	 	 	 
VN120010	2	10000	1	12	1	1	2	0	-88	0	 	 	 	 	 
VN120010	3	3000	1	3	1	1	2	 	 	 	112	10	50	1	1
VN120010	4	1800	1	1	1	1	2	 	 	 	1	44	69	1	2
VN120010	5	1000	1	11	1	1	2	0	-88	6000	 	 	 	 	 
VN120011	1	200	1	4	1	1	1	0	-88	5000	 	 	 	 	 
VN120011	2	1500	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120011	3	700	1	1	0	0	88	 	 	 	116	74	88	0	88
VN120011	4	200	1	3	1	1	1	 	 	 	44	88	88	0	88
VN120012	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120012	2	1500	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120012	3	1200	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120012	4	1000	1	1	0	0	88	 	 	 	1	88	88	1	4
VN120012	5	300	1	1	1	1	1	 	 	 	56	88	88	0	88
VN120013	1	200	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN120013	2	3500	1	1	1	1	2	 	 	 	31	88	88	0	88
VN120013	3	3000	1	1	1	1	2	 	 	 	111	88	88	0	88
VN120013	4	1200	1	1	1	1	2	 	 	 	1	88	88	1	4
VN120013	5	200	1	3	1	1	2	 	 	 	74	88	88	1	4
VN120014	1	200	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN120014	2	6000	1	1	1	1	2	 	 	 	122	88	88	0	88
VN120014	3	4000	1	1	1	1	2	 	 	 	85	88	88	0	88
VN120014	4	360	1	1	1	1	2	 	 	 	44	88	88	0	88
VN120014	5	200	1	11	1	1	2	0	-88	400	 	 	 	 	 
VN120014	6	200	1	3	1	1	2	 	 	 	1	88	88	1	2
VN120015	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120015	2	1500	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120015	3	1000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120015	4	500	1	1	1	1	1	 	 	 	1	88	88	1	4
VN120015	5	100	1	3	1	1	1	 	 	 	74	88	88	1	4
VN120016	1	200	1	4	1	1	2	0	-88	500	 	 	 	 	 
VN120016	2	5000	1	1	1	1	2	 	 	 	85	88	88	0	88
VN120016	3	4000	1	1	1	1	2	 	 	 	122	88	88	0	88
VN120016	4	800	1	1	1	1	2	 	 	 	1	88	88	1	2
VN120016	5	600	1	1	1	1	2	 	 	 	44	88	88	0	88
VN120016	6	300	1	1	1	1	2	 	 	 	111	88	88	0	88
VN120016	7	50	1	3	1	1	2	 	 	 	116	88	88	1	4
VN120017	1	200	1	4	1	1	80	0	-88	13000	 	 	 	 	 
VN120017	2	4000	1	1	1	1	80	 	 	 	85	88	88	0	88
VN120017	3	2000	1	1	1	1	80	 	 	 	44	88	88	0	88
VN120017	4	700	1	1	1	1	80	 	 	 	1	88	88	1	2
VN120017	5	300	1	11	1	1	80	1	1500	500	 	 	 	 	 
VN120017	6	50	1	3	1	1	80	 	 	 	10	74	88	1	4
VN120018	1	120	1	4	1	1	1	0	-88	7000	 	 	 	 	 
VN120018	2	5000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120018	3	3000	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120018	4	900	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120018	5	300	1	3	1	1	1	 	 	 	116	88	88	1	4
VN120020	1	100	1	4	1	1	3	0	-88	3000	 	 	 	 	 
VN120020	2	7000	1	1	1	1	3	 	 	 	85	88	88	0	88
VN120020	3	2200	1	1	1	1	3	 	 	 	44	88	88	0	88
VN120020	4	1500	1	1	1	1	3	 	 	 	1	88	88	1	2
VN120020	5	100	1	3	1	1	3	 	 	 	116	88	88	1	4
VN120022	1	120	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120022	2	10000	1	1	1	1	1	 	 	 	85	88	88	99	99
VN120022	3	10000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120022	4	2000	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120022	5	1000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120022	6	700	1	11	1	1	1	1	2000	500	 	 	 	 	 
VN120022	7	80	1	3	1	1	1	 	 	 	116	88	88	1	4
VN120023	1	70	1	4	1	1	17	0	-88	0	 	 	 	 	 
VN120023	2	4000	1	1	1	1	17	 	 	 	85	88	88	0	88
VN120023	3	4000	1	1	1	1	17	 	 	 	122	88	88	0	88
VN120023	4	2160	1	1	1	1	17	 	 	 	1	88	88	1	2
VN120023	5	200	1	3	1	1	17	 	 	 	10	116	88	1	1
VN120024	1	120	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120024	2	20000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120024	3	10000	1	12	1	1	1	0	-88	0	 	 	 	 	 
VN120024	4	3000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120024	5	2200	1	1	0	0	88	 	 	 	1	88	88	1	4
VN120024	6	300	1	3	1	1	1	 	 	 	112	10	65	0	88
VN120026	1	400	1	4	0	0	88	0	-88	-99	 	 	 	 	 
VN120026	2	10000	1	1	3	1	3	 	 	 	85	88	88	0	88
VN120026	3	2000	1	1	3	1	3	 	 	 	44	88	88	0	88
VN120026	4	1440	1	1	3	1	3	 	 	 	1	88	88	1	4
VN120026	5	400	1	11	3	1	3	1	600	200	 	 	 	 	 
VN120026	6	120	1	3	0	0	88	 	 	 	10	116	74	1	1
VN120027	1	160	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120027	2	3000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120027	3	1500	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120027	4	1080	1	1	1	1	1	 	 	 	1	88	88	1	2
VN120028	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN120028	2	10000	1	1	1	1	1	 	 	 	85	88	88	0	88
VN120028	3	5000	1	1	1	1	1	 	 	 	44	88	88	0	88
VN120028	4	1200	1	1	1	1	1	 	 	 	1	88	88	1	0
VN120028	5	400	3	1	1	1	1	 	 	 	116	74	65	0	88
VN120029	1	120	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN120029	2	10000	1	1	1	1	2	 	 	 	85	88	88	0	88
VN120029	3	10000	1	12	1	1	2	0	-88	0	 	 	 	 	 
VN120029	4	2000	1	1	1	1	2	 	 	 	44	88	88	0	88
