CHILDID	GRPID	GROUP	IDGRP	YEARMEM	BENGRP1	BENGRP2	FRQATTEN	LEADMEM	YEARLEAD	PAREPOST	WHYJOIN	INFLNCE
VN120150	1	23	2	1985	8	6	4	0	-88	88	88	88
VN120150	2	28	1	2001	8	88	4	0	-88	88	88	88
VN120150	3	24	1	2003	8	4	4	0	-88	88	88	88
VN130001	1	6	3	1999	7	88	4	0	-88	88	88	88
VN130001	2	23	4	2001	7	88	6	0	-88	88	88	88
VN130002	1	28	3	1996	5	4	5	0	-88	88	88	88
VN130002	2	23	4	2001	3	4	4	0	-88	88	88	88
VN130003	1	28	1	1999	5	6	5	0	-88	88	88	88
VN130003	2	23	2	2000	3	4	4	0	-88	88	88	88
VN130004	1	22	3	1998	4	6	3	0	-88	88	88	88
VN130004	2	22	4	1998	4	6	3	0	-88	88	88	88
VN130005	1	23	2	1999	4	5	4	0	-88	88	88	88
VN130005	2	28	1	2001	5	6	5	0	-88	88	88	88
VN130005	3	28	1	2001	6	7	5	0	-88	88	88	88
VN130006	1	28	1	-77	7	88	77	0	-88	88	88	88
VN130006	2	28	1	-77	7	88	4	0	-88	88	88	88
VN130006	3	28	1	-77	8	88	4	0	-88	88	88	88
VN130006	4	23	3	1993	4	3	4	0	-88	88	88	88
VN130006	5	24	3	1993	4	88	5	0	-88	88	88	88
VN130007	1	28	1	1997	7	88	3	0	-88	88	88	88
VN130007	2	28	1	1987	7	88	2	0	-88	88	88	88
VN130007	3	24	2	2003	4	7	4	0	-88	88	88	88
VN130007	4	28	2	2001	7	88	4	0	-88	88	88	88
VN130007	5	8	2	2003	4	7	4	0	-88	88	88	88
VN130007	6	23	3	-77	4	8	4	0	-88	88	88	88
VN130007	7	28	3	2003	5	7	4	0	-88	88	88	88
VN130008	1	23	6	2002	2	4	6	0	-88	88	88	88
VN130009	1	28	4	1994	7	8	6	0	-88	88	88	88
VN130009	2	28	4	2004	7	8	6	0	-88	88	88	88
VN130009	3	23	5	2001	2	4	3	0	-88	88	88	88
VN130010	1	6	1	1999	5	7	4	0	-88	88	88	88
VN130010	2	23	2	2001	3	4	4	0	-88	88	88	88
VN130011	1	24	1	2003	3	4	5	0	-88	88	88	88
VN130011	2	23	2	1979	3	4	5	0	-88	88	88	88
VN130011	3	16	6	2002	4	7	5	0	-88	88	88	88
VN130011	4	23	7	2003	4	7	5	0	-88	88	88	88
VN130012	1	23	2	2003	4	7	3	0	-88	88	88	88
VN130012	2	28	2	1998	7	88	5	0	-88	88	88	88
VN130012	3	28	1	1998	7	88	4	0	-88	88	88	88
VN130012	4	28	1	1995	7	88	4	0	-88	88	88	88
VN130012	5	23	1	2003	4	7	5	0	-88	88	88	88
VN130013	1	23	2	2001	2	4	4	0	-88	88	88	88
VN130013	2	24	2	2001	2	4	4	0	-88	88	88	88
VN130014	1	28	1	2003	8	7	5	0	-88	88	88	88
VN130014	2	28	1	1987	7	8	5	0	-88	88	88	88
VN130014	3	28	2	1993	7	8	5	0	-88	88	88	88
VN130014	4	23	2	1955	4	3	5	0	-88	88	88	88
VN130014	5	22	3	1997	6	88	5	1	2001	0	13	3
VN130014	6	23	4	1997	4	5	5	1	2002	0	15	3
VN130015	1	23	2	1992	4	2	4	0	-88	88	88	88
VN130015	2	24	1	2002	8	2	4	0	-88	88	88	88
VN130015	3	28	1	2000	8	88	4	0	-88	88	88	88
VN130015	4	28	1	1996	4	88	3	0	-88	88	88	88
VN130016	1	28	2	2001	5	8	6	0	-88	88	88	88
VN130016	2	28	2	1996	7	8	6	0	-88	88	88	88
VN130016	3	28	2	2001	5	7	6	0	-88	88	88	88
VN130016	4	28	2	1976	8	7	6	0	-88	88	88	88
VN130016	5	28	3	2001	7	8	5	0	-88	88	88	88
VN130016	6	28	4	1989	7	5	4	0	-88	88	88	88
VN130016	7	23	5	2001	4	5	3	0	-88	88	88	88
VN130017	1	6	1	2004	7	5	4	0	-88	88	88	88
VN130017	2	23	2	2000	4	88	4	0	-88	88	88	88
VN130019	1	23	2	1996	5	4	4	0	-88	88	88	88
VN130019	2	24	2	2003	3	4	3	0	-88	88	88	88
VN130020	1	23	2	1990	4	88	5	0	-88	88	88	88
VN130020	2	24	2	-77	4	88	5	0	-88	88	88	88
VN130022	1	7	3	1994	1	5	1	0	-88	88	88	88
VN130022	2	22	3	1994	5	7	3	0	-88	88	88	88
VN130022	3	23	3	1994	4	7	4	0	-88	88	88	88
VN130022	4	28	3	1990	5	88	6	0	-88	88	88	88
VN130022	5	28	2	1986	1	5	1	0	-88	88	88	88
VN130022	6	28	2	1986	7	88	5	0	-88	88	88	88
VN130022	7	28	2	2005	7	88	5	0	-88	88	88	88
VN130022	8	28	3	2003	6	88	3	0	-88	88	88	88
VN130022	9	28	2	1996	6	88	3	0	-88	88	88	88
VN130023	0	28	1	1994	7	5	3	0	-88	88	88	88
VN130023	1	23	3	1990	8	5	5	0	-88	88	88	88
VN130023	2	24	2	2004	4	3	4	0	-88	88	88	88
VN130024	1	23	2	1990	7	8	4	0	-88	88	88	88
VN130024	2	22	2	1990	5	4	3	1	1994	0	6	3
VN130025	1	23	2	2000	7	88	6	0	-88	88	88	88
VN130026	1	23	2	1994	4	5	6	0	-88	88	88	88
VN130026	2	28	1	1993	4	7	6	0	-88	88	88	88
VN130027	1	28	1	1995	7	88	5	0	-88	88	88	88
VN130027	2	23	2	1990	7	88	6	0	-88	88	88	88
VN130028	1	23	2	1998	8	7	5	0	-88	88	88	88
VN130029	1	23	2	1992	7	4	4	0	-88	88	88	88
VN130030	1	28	1	1991	7	88	5	0	-88	88	88	88
VN130030	2	23	3	1986	4	7	5	0	-88	88	88	88
VN130032	1	6	3	2001	7	88	5	0	-88	88	88	88
VN130032	2	23	4	2000	7	88	6	0	-88	88	88	88
VN130033	1	24	1	2006	4	88	5	0	-88	88	88	88
VN130033	2	23	2	1994	4	88	4	0	-88	88	88	88
VN130034	1	23	3	2002	4	88	77	0	-88	88	88	88
VN130034	2	28	2	2003	7	5	5	0	-88	88	88	88
VN130035	1	23	2	2000	4	7	5	0	-88	88	88	88
VN130036	1	24	1	1985	4	3	4	0	-88	88	88	88
VN130036	2	28	1	2005	5	7	4	0	-88	88	88	88
VN130036	3	24	2	1988	4	3	4	0	-88	88	88	88
VN130036	4	23	2	-77	4	7	4	0	-88	88	88	88
VN130036	5	28	3	1992	5	7	4	0	-88	88	88	88
VN130036	6	28	4	-77	7	88	5	0	-88	88	88	88
VN130036	7	23	4	2000	4	3	5	0	-88	88	88	88
VN130037	1	23	3	1996	7	4	6	0	-88	88	88	88
VN130037	2	28	16	1993	7	88	5	0	-88	88	88	88
VN130037	3	28	17	1993	7	88	5	0	-88	88	88	88
VN130038	1	23	2	1998	4	88	5	0	-88	88	88	88
VN130038	2	28	1	2002	5	7	4	0	-88	88	88	88
VN130038	3	28	3	2005	7	88	4	0	-88	88	88	88
VN130039	1	23	2	1991	7	88	5	0	-88	88	88	88
VN130040	1	6	4	2002	7	5	5	0	-88	88	88	88
VN130040	2	23	5	1999	4	7	6	0	-88	88	88	88
VN130041	1	23	2	2000	2	4	4	0	-88	88	88	88
VN130041	2	28	1	2000	8	88	4	0	-88	88	88	88
VN130042	1	23	2	2001	7	88	5	0	-88	88	88	88
VN130043	1	23	2	2002	4	88	5	0	-88	88	88	88
VN130043	2	28	1	2000	5	7	4	0	-88	88	88	88
VN130044	1	23	2	1995	7	4	4	0	-88	88	88	88
VN130044	2	28	1	1995	5	6	5	0	-88	88	88	88
VN130045	1	23	2	1999	7	6	4	0	-88	88	88	88
VN130045	2	28	1	2004	7	6	4	0	-88	88	88	88
VN130046	1	22	2	1990	8	88	3	1	2005	0	14	2
VN130046	2	28	2	1997	8	88	3	1	2006	0	14	2
VN130046	3	22	1	-77	8	88	3	0	-88	88	88	88
VN130046	4	28	1	-77	8	88	3	0	-88	88	88	88
VN130047	1	23	2	1998	4	5	4	0	-88	88	88	88
VN130048	1	28	2	1996	7	4	5	0	-88	88	88	88
VN130048	2	6	3	2005	7	5	5	0	-88	88	88	88
VN130048	3	23	4	1999	4	6	5	0	-88	88	88	88
VN130049	1	23	4	2000	88	88	6	0	-88	88	88	88
VN130049	2	28	3	2001	5	7	4	0	-88	88	88	88
VN130051	1	28	3	2005	5	8	3	0	-88	88	88	88
VN130051	2	28	3	2000	5	7	4	0	-88	88	88	88
VN130051	3	28	3	1996	5	7	4	0	-88	88	88	88
VN130051	4	7	4	1999	1	4	1	0	-88	88	88	88
VN130051	5	16	4	2000	7	88	3	0	-88	88	88	88
VN130051	6	7	5	1976	1	4	1	0	-88	88	88	88
VN130051	7	28	5	2004	6	5	5	0	-88	88	88	88
VN130051	8	28	4	2004	6	5	5	0	-88	88	88	88
VN130051	9	6	4	2003	5	3	5	0	-88	88	88	88
VN130051	10	6	5	2003	5	3	5	0	-88	88	88	88
VN130051	11	23	5	1990	4	7	5	0	-88	88	88	88
VN130051	12	23	4	1999	5	7	5	0	-88	88	88	88
VN130052	1	24	3	2003	7	88	5	0	-88	88	88	88
VN130052	2	28	4	2004	3	5	4	0	-88	88	88	88
VN130053	1	23	4	1999	4	7	6	0	-88	88	88	88
VN130053	2	22	3	-77	99	99	99	99	-99	99	99	99
VN130054	1	24	3	2004	3	4	5	0	-88	88	88	88
VN130054	2	23	4	2000	5	3	4	0	-88	88	88	88
VN130055	1	28	1	1986	7	6	5	0	-88	88	88	88
VN130055	2	23	3	2001	5	4	5	0	-88	88	88	88
VN130056	1	24	3	2003	7	88	5	0	-88	88	88	88
VN130056	2	28	3	2003	5	4	5	0	-88	88	88	88
VN130056	3	23	4	1998	4	5	4	0	-88	88	88	88
VN130057	1	6	1	2004	5	7	4	0	-88	88	88	88
VN130057	2	24	1	1997	4	3	4	0	-88	88	88	88
VN130057	3	23	2	1997	7	4	4	0	-88	88	88	88
VN130058	1	6	1	1998	7	88	4	0	-88	88	88	88
VN130058	2	23	2	1996	7	88	6	0	-88	88	88	88
VN130059	1	23	4	2000	3	4	3	0	-88	88	88	88
VN130059	2	28	3	-77	7	88	5	0	-88	88	88	88
VN130059	3	28	3	1999	7	88	5	0	-88	88	88	88
VN130059	4	24	3	2003	3	4	4	0	-88	88	88	88
VN130060	1	23	2	2000	4	7	5	0	-88	88	88	88
VN130060	2	28	2	2004	5	7	5	0	-88	88	88	88
VN130060	3	24	1	2002	3	5	4	0	-88	88	88	88
VN130060	4	28	1	2003	5	7	5	0	-88	88	88	88
VN130060	5	28	1	2000	5	7	5	0	-88	88	88	88
VN130063	1	24	1	2003	4	5	4	0	-88	88	88	88
VN130063	2	28	1	2003	7	6	4	0	-88	88	88	88
VN130063	3	23	2	2000	7	4	4	0	-88	88	88	88
VN130064	1	24	1	2004	4	7	4	0	-88	88	88	88
VN130064	2	23	2	1998	4	7	4	0	-88	88	88	88
VN130065	1	28	1	1986	5	7	4	1	2000	0	9	3
VN130065	2	28	2	1986	5	7	4	0	-88	88	88	88
VN130066	1	23	2	1983	2	4	3	0	-88	88	88	88
VN130066	2	24	1	2003	2	4	4	0	-88	88	88	88
VN130066	3	28	1	1987	8	88	5	0	-88	88	88	88
VN130066	4	16	3	2004	8	88	4	0	-88	88	88	88
VN130067	1	6	1	2004	7	88	4	0	-88	88	88	88
VN130067	2	24	1	2004	3	4	4	0	-88	88	88	88
VN130067	3	23	2	1990	3	4	4	0	-88	88	88	88
VN130067	4	16	3	2005	7	88	5	0	-88	88	88	88
VN130068	1	23	2	-77	4	88	6	0	-88	88	88	88
VN130068	2	28	1	2002	5	7	5	0	-88	88	88	88
VN130069	1	6	1	1991	7	88	4	0	-88	88	88	88
VN130069	2	23	2	1990	4	88	4	0	-88	88	88	88
VN130069	3	16	3	2005	4	7	5	0	-88	88	88	88
VN130070	1	23	2	1997	4	3	4	0	-88	88	88	88
VN130071	1	28	1	2000	5	7	4	0	-88	88	88	88
VN130071	2	28	2	2000	5	7	4	0	-88	88	88	88
VN130071	3	23	2	2000	4	7	4	0	-88	88	88	88
VN130072	1	28	2	1990	7	88	5	0	-88	88	88	88
VN130072	2	28	2	2004	5	6	3	0	-88	88	88	88
VN130072	3	28	2	1997	5	8	3	0	-88	88	88	88
VN130072	4	28	2	1987	8	1	1	0	-88	88	88	88
VN130072	5	7	3	1997	8	1	1	0	-88	88	88	88
VN130072	6	28	3	2006	8	5	3	0	-88	88	88	88
VN130072	7	22	3	2000	8	6	3	1	2000	0	1	3
VN130073	1	28	1	1989	8	6	5	0	-88	88	88	88
VN130073	2	23	3	1991	4	7	4	0	-88	88	88	88
VN130074	1	23	2	2003	2	4	4	0	-88	88	88	88
VN130074	2	16	1	1996	8	88	5	0	-88	88	88	88
VN130074	3	28	1	2006	8	88	5	0	-88	88	88	88
VN130075	1	24	4	2003	7	4	5	0	-88	88	88	88
VN130075	2	28	4	2000	7	6	5	0	-88	88	88	88
VN130075	3	23	5	2000	3	4	4	0	-88	88	88	88
VN130076	1	23	2	2001	8	88	5	0	-88	88	88	88
VN130076	2	28	2	2000	8	88	5	0	-88	88	88	88
VN130076	3	22	1	1996	11	88	5	0	-88	88	88	88
VN130077	1	6	1	2004	5	7	2	0	-88	88	88	88
VN130077	2	23	2	2002	4	5	5	0	-88	88	88	88
VN130078	1	6	1	2002	7	88	4	0	-88	88	88	88
VN130078	2	23	2	1996	4	5	5	0	-88	88	88	88
VN130079	1	23	2	2001	3	7	4	0	-88	88	88	88
VN130080	1	23	2	2000	7	88	6	0	-88	88	88	88
VN130081	1	24	1	2006	7	4	5	0	-88	88	88	88
VN130081	2	23	2	1995	5	7	4	0	-88	88	88	88
VN130081	3	28	1	1997	5	6	5	0	-88	88	88	88
VN130082	1	28	3	1993	7	8	3	0	-88	88	88	88
VN130082	2	28	3	-77	8	7	3	0	-88	88	88	88
VN130082	3	28	4	1989	7	8	2	0	-88	88	88	88
VN130082	4	28	4	1990	7	8	3	0	-88	88	88	88
VN130083	1	23	4	2000	4	88	6	0	-88	88	88	88
VN130083	2	28	4	2003	7	88	5	0	-88	88	88	88
VN130085	1	23	2	2006	7	4	4	0	-88	88	88	88
VN130086	1	23	2	2001	4	5	4	0	-88	88	88	88
VN130087	1	23	2	1999	7	88	4	0	-88	88	88	88
VN130087	2	24	1	2004	7	4	4	0	-88	88	88	88
VN130088	1	23	2	1988	4	7	4	0	-88	88	88	88
VN130088	2	28	2	2006	7	88	5	0	-88	88	88	88
VN130088	3	24	1	2004	4	7	3	0	-88	88	88	88
VN130089	1	23	2	2001	4	88	5	0	-88	88	88	88
VN130089	2	24	1	2001	88	88	77	0	-88	88	88	88
VN130089	3	28	1	2001	7	88	5	0	-88	88	88	88
VN130090	1	23	2	2001	4	88	6	0	-88	88	88	88
VN130090	2	28	1	2002	7	88	5	0	-88	88	88	88
VN130090	3	28	1	1999	7	88	5	0	-88	88	88	88
VN130090	4	28	1	-77	4	88	3	0	-88	88	88	88
VN130091	1	23	2	2000	7	4	6	0	-88	88	88	88
VN130092	1	28	1	1993	7	8	5	0	-88	88	88	88
VN130092	2	24	1	1994	4	3	5	0	-88	88	88	88
VN130092	3	23	3	1998	4	3	5	0	-88	88	88	88
VN130093	1	23	5	2000	4	88	6	0	-88	88	88	88
VN130093	2	28	5	2000	7	5	5	0	-88	88	88	88
VN130093	3	28	5	2000	7	5	5	0	-88	88	88	88
VN130094	1	6	1	2001	7	88	4	0	-88	88	88	88
VN130094	2	23	2	1991	4	88	5	0	-88	88	88	88
VN130096	1	23	2	2001	7	88	6	0	-88	88	88	88
VN130097	1	23	3	2000	8	88	4	0	-88	88	88	88
VN130098	1	28	1	1994	7	8	6	0	-88	88	88	88
VN130098	2	6	2	2003	5	7	4	0	-88	88	88	88
VN130098	3	23	3	1993	4	3	5	0	-88	88	88	88
VN130099	1	24	1	2001	3	5	5	0	-88	88	88	88
VN130099	2	23	2	1995	3	4	4	0	-88	88	88	88
VN130100	1	23	2	-77	4	7	4	0	-88	88	88	88
VN130101	1	24	1	-77	5	88	4	0	-88	88	88	88
VN130101	2	28	2	2004	5	6	5	0	-88	88	88	88
VN130101	3	28	2	-77	5	7	5	0	-88	88	88	88
VN130102	1	6	4	2002	5	7	5	0	-88	88	88	88
VN130102	2	23	5	2001	7	88	6	0	-88	88	88	88
VN130103	1	24	1	2005	4	5	5	0	-88	88	88	88
VN130103	2	28	1	1990	7	6	5	0	-88	88	88	88
VN130103	3	23	2	1994	4	6	4	0	-88	88	88	88
VN130104	1	28	1	2004	5	7	5	0	-88	88	88	88
VN130104	2	28	1	2003	5	7	5	1	2003	0	16	3
VN130104	3	28	2	1990	5	7	5	0	-88	88	88	88
VN130104	4	23	2	1998	4	7	4	0	-88	88	88	88
VN140001	1	28	1	1983	8	88	99	0	-88	88	88	88
VN140001	2	24	2	1998	3	4	5	0	-88	88	88	88
VN140001	3	23	3	1999	4	3	4	0	-88	88	88	88
VN140002	1	24	1	1994	5	3	5	0	-88	88	88	88
VN140002	2	23	2	1997	5	3	3	0	-88	88	88	88
VN140003	1	23	1	1975	3	5	4	0	-88	88	88	88
VN140003	2	24	2	1999	4	5	4	0	-88	88	88	88
VN140004	1	23	2	2002	4	6	4	0	-88	88	88	88
VN140005	1	23	5	2001	7	4	6	0	-88	88	88	88
VN140005	2	24	4	2002	3	5	5	0	-88	88	88	88
VN140006	1	6	2	2003	7	88	5	0	-88	88	88	88
VN140006	2	23	3	1988	4	7	6	0	-88	88	88	88
VN140006	3	24	4	2003	4	3	5	0	-88	88	88	88
VN140006	4	23	7	2001	4	6	5	0	-88	88	88	88
VN140007	1	23	2	2001	4	1	5	0	-88	88	88	88
VN140008	1	28	1	1992	5	8	5	0	-88	88	88	88
VN140008	2	28	2	1992	5	8	5	0	-88	88	88	88
VN140008	3	24	4	2005	4	3	4	0	-88	88	88	88
VN140008	4	23	5	2000	4	3	5	0	-88	88	88	88
VN140009	1	23	5	2000	4	7	4	0	-88	88	88	88
VN140009	2	28	1	1980	7	88	5	0	-88	88	88	88
VN140010	1	24	1	2003	3	7	5	0	-88	88	88	88
VN140010	2	23	2	1991	3	4	5	0	-88	88	88	88
VN140010	3	28	1	1991	7	5	5	0	-88	88	88	88
VN140010	4	28	2	1991	7	5	5	0	-88	88	88	88
VN140011	1	24	2	2005	3	88	5	0	-88	88	88	88
VN140011	2	23	3	2000	3	4	4	0	-88	88	88	88
VN140011	3	28	1	1995	8	7	5	0	-88	88	88	88
VN140012	1	23	2	1990	4	3	3	1	2006	0	10	3
VN140012	2	28	1	1994	8	3	3	0	-88	88	88	88
VN140012	3	28	2	1990	8	3	3	0	-88	88	88	88
VN140012	4	28	1	2000	8	7	4	0	-88	88	88	88
VN140012	5	22	2	2005	5	8	4	0	-88	88	88	88
VN140012	6	28	2	2006	4	6	3	1	2006	0	10	3
VN140013	1	23	2	1996	3	88	4	0	-88	88	88	88
VN140015	1	23	2	1994	7	88	4	0	-88	88	88	88
VN140015	2	24	1	2005	5	88	4	0	-88	88	88	88
VN140016	1	23	2	1997	4	1	4	0	-88	88	88	88
VN140017	1	23	2	2001	4	3	3	0	-88	88	88	88
VN140018	1	24	1	2006	4	3	4	0	-88	88	88	88
VN140018	2	23	2	2000	4	3	4	0	-88	88	88	88
VN140019	1	23	2	1998	8	88	3	0	-88	88	88	88
VN140019	2	24	2	2001	8	88	5	0	-88	88	88	88
VN140020	1	23	2	1996	7	88	4	0	-88	88	88	88
VN140020	2	24	2	2005	7	88	4	0	-88	88	88	88
VN140021	1	16	2	1997	6	4	1	1	1999	0	6	2
VN140021	2	23	3	2003	6	4	2	1	2004	0	6	2
VN140021	3	24	2	2001	4	8	4	0	-88	88	88	88
VN140021	4	28	1	1990	7	8	2	1	1996	0	6	0
VN140022	1	23	3	1997	4	7	4	0	-88	88	88	88
VN140022	2	24	2	2006	8	4	4	0	-88	88	88	88
VN140023	1	23	2	2006	5	7	4	0	-88	88	88	88
VN140024	1	28	1	1994	7	8	5	0	-88	88	88	88
VN140024	2	23	3	2000	4	5	4	0	-88	88	88	88
VN140025	1	23	2	2000	5	4	4	0	-88	88	88	88
VN140026	1	28	1	-77	2	4	4	0	-88	88	88	88
VN140026	2	24	1	2006	2	4	4	0	-88	88	88	88
VN140026	3	23	2	1995	2	4	4	0	-88	88	88	88
VN140026	4	16	3	2004	4	88	5	0	-88	88	88	88
VN140027	1	28	1	-77	6	88	3	0	-88	88	88	88
VN140027	2	28	2	2000	7	8	4	0	-88	88	88	88
VN140027	3	23	3	1996	4	5	5	0	-88	88	88	88
VN140028	1	24	1	2002	8	7	4	0	-88	88	88	88
VN140028	2	23	2	2001	4	8	4	0	-88	88	88	88
VN140028	3	16	3	2004	4	7	4	0	-88	88	88	88
VN140029	1	28	1	2005	7	88	4	0	-88	88	88	88
VN140029	2	23	2	1999	4	88	4	0	-88	88	88	88
VN140030	1	23	2	1994	2	5	4	0	-88	88	88	88
VN140031	1	23	2	1999	4	5	4	0	-88	88	88	88
VN140032	1	28	1	1990	7	88	5	0	-88	88	88	88
VN140032	2	23	3	1994	4	88	6	0	-88	88	88	88
VN140033	1	24	1	2003	4	88	5	0	-88	88	88	88
VN140033	2	23	2	1997	4	5	4	0	-88	88	88	88
VN140033	3	23	4	1970	4	5	1	0	-88	88	88	88
VN140034	1	24	1	2004	3	7	4	0	-88	88	88	88
VN140034	2	23	2	1998	3	4	4	0	-88	88	88	88
VN140036	1	23	2	2000	4	88	6	0	-88	88	88	88
VN140037	1	23	2	1998	4	88	6	0	-88	88	88	88
VN140037	2	23	4	1972	4	88	4	0	-88	88	88	88
VN140038	1	23	2	2000	4	88	6	0	-88	88	88	88
VN140038	2	28	1	2002	7	88	5	0	-88	88	88	88
VN140039	1	28	1	1994	8	4	3	0	-88	88	88	88
VN140039	2	23	3	2000	4	3	5	0	-88	88	88	88
VN140040	1	23	2	2000	8	88	4	0	-88	88	88	88
VN140041	1	28	16	1990	8	6	2	0	-88	88	88	88
VN140041	2	23	17	1961	4	6	4	0	-88	88	88	88
VN140042	1	24	4	1998	4	5	4	0	-88	88	88	88
VN140042	2	23	7	2000	4	5	4	0	-88	88	88	88
VN140044	1	23	2	1998	4	2	4	0	-88	88	88	88
VN140045	1	28	4	2001	8	7	4	0	-88	88	88	88
VN140045	2	28	4	1986	8	88	5	0	-88	88	88	88
VN140045	3	28	5	2001	8	7	4	0	-88	88	88	88
VN140045	4	28	5	1986	8	88	5	0	-88	88	88	88
VN140045	5	23	2	1999	8	4	4	0	-88	88	88	88
VN140046	1	23	2	1995	3	4	4	0	-88	88	88	88
VN140046	2	16	16	2005	7	88	5	0	-88	88	88	88
VN140047	1	23	2	2000	5	3	4	0	-88	88	88	88
VN140047	2	24	1	2001	4	3	4	0	-88	88	88	88
VN140048	1	23	2	1999	3	5	4	0	-88	88	88	88
VN140048	2	24	1	1994	3	4	4	0	-88	88	88	88
VN140049	1	28	1	1999	7	88	4	0	-88	88	88	88
VN140049	2	23	2	1998	3	88	5	0	-88	88	88	88
VN140050	1	23	2	2004	7	8	4	0	-88	88	88	88
VN140051	1	23	3	2000	7	88	6	0	-88	88	88	88
VN140053	1	23	2	2003	2	88	5	0	-88	88	88	88
VN140054	1	28	1	1991	7	8	4	0	-88	88	88	88
VN140055	1	23	2	2000	7	3	3	0	-88	88	88	88
VN140056	1	23	2	2000	4	88	6	0	-88	88	88	88
VN140056	2	28	1	2004	7	5	5	0	-88	88	88	88
VN140057	1	23	2	1999	7	88	6	0	-88	88	88	88
VN140058	1	24	1	2005	3	4	4	0	-88	88	88	88
VN140058	2	28	1	2000	5	7	4	0	-88	88	88	88
VN140058	3	5	1	2006	6	1	1	1	2006	0	9	3
VN140060	1	23	4	1975	5	4	6	0	-88	88	88	88
VN140060	2	28	3	2000	8	7	3	0	-88	88	88	88
VN140060	3	28	3	1996	5	7	5	0	-88	88	88	88
VN140060	4	28	3	1993	5	7	3	0	-88	88	88	88
VN140061	1	23	2	2002	7	88	4	0	-88	88	88	88
VN140062	1	23	2	1997	7	88	6	0	-88	88	88	88
VN140063	1	28	1	1997	99	88	2	0	-88	88	88	88
VN140064	1	23	4	2000	4	88	4	0	-88	88	88	88
VN140065	1	23	2	1996	4	88	4	0	-88	88	88	88
VN140066	1	23	2	1999	3	4	6	0	-88	88	88	88
VN140067	1	23	2	1994	4	5	4	0	-88	88	88	88
VN140068	1	28	1	2006	7	88	4	0	-88	88	88	88
VN140068	2	23	2	1996	4	6	4	0	-88	88	88	88
VN140069	1	23	2	2003	4	3	5	0	-88	88	88	88
VN140069	2	28	1	2003	5	7	5	0	-88	88	88	88
VN140070	1	23	2	1994	4	5	4	0	-88	88	88	88
VN140071	1	23	2	2000	7	4	4	0	-88	88	88	88
VN140072	1	23	2	1998	4	7	5	0	-88	88	88	88
VN140073	1	23	2	1997	4	7	5	0	-88	88	88	88
VN140074	1	23	2	2000	4	3	5	0	-88	88	88	88
VN140076	1	28	1	1998	7	88	5	0	-88	88	88	88
VN140076	2	23	3	-77	88	88	6	0	-88	88	88	88
VN140077	1	23	2	2001	3	4	5	0	-88	88	88	88
VN140077	2	24	1	2000	3	7	5	0	-88	88	88	88
VN140077	3	28	1	2004	7	5	5	0	-88	88	88	88
VN140078	1	23	2	1995	4	3	5	0	-88	88	88	88
VN140079	1	23	17	1992	5	7	5	0	-88	88	88	88
VN140079	2	28	2	2005	7	88	3	0	-88	88	88	88
VN140079	3	28	1	1999	7	88	3	0	-88	88	88	88
VN140080	1	23	2	2003	3	5	4	0	-88	88	88	88
VN140081	1	23	2	-77	7	88	4	0	-88	88	88	88
VN140083	1	23	2	1993	3	4	5	0	-88	88	88	88
VN140083	2	24	1	2001	3	7	5	0	-88	88	88	88
VN140083	3	28	1	2003	5	7	5	0	-88	88	88	88
VN140083	4	16	3	2006	7	88	5	0	-88	88	88	88
VN140084	1	23	2	1999	4	7	4	0	-88	88	88	88
VN140086	1	23	1	1981	4	5	6	0	-88	88	88	88
VN140086	2	28	2	1984	6	7	4	0	-88	88	88	88
VN140086	3	28	3	1990	6	7	4	0	-88	88	88	88
VN140087	1	23	1	1999	4	5	2	0	-88	88	88	88
VN140087	2	24	2	2003	3	5	2	0	-88	88	88	88
VN140089	1	24	1	2002	4	7	5	0	-88	88	88	88
VN140089	2	28	1	1998	5	7	5	0	-88	88	88	88
VN140089	3	23	2	2003	4	7	5	0	-88	88	88	88
VN140090	1	23	2	1994	5	7	4	0	-88	88	88	88
VN140090	2	28	1	2005	5	7	5	0	-88	88	88	88
VN140091	1	23	3	2003	4	3	4	0	-88	88	88	88
VN140091	2	28	3	2003	5	7	5	0	-88	88	88	88
VN140092	1	23	4	2003	7	5	4	0	-88	88	88	88
VN140093	1	23	2	2004	4	3	4	0	-88	88	88	88
VN140093	2	28	1	2003	5	7	5	0	-88	88	88	88
VN140094	1	23	2	1994	3	5	4	0	-88	88	88	88
VN140095	1	16	1	1996	3	5	3	0	-88	88	88	88
VN140095	2	24	1	2000	4	5	4	0	-88	88	88	88
VN140096	1	28	2	1997	7	1	5	0	-88	88	88	88
VN140096	2	24	3	2005	4	5	5	0	-88	88	88	88
VN140096	3	23	4	2000	4	5	5	0	-88	88	88	88
VN140097	1	24	1	2002	3	88	5	0	-88	88	88	88
VN140097	2	23	2	1994	88	88	6	0	-88	88	88	88
VN140098	1	28	1	2002	7	5	4	0	-88	88	88	88
VN140098	2	23	2	1997	4	5	4	0	-88	88	88	88
VN140100	1	24	1	1993	4	3	3	1	1996	0	6	2
VN140100	2	28	1	1993	8	7	5	0	-88	88	88	88
VN140100	3	23	2	1995	4	3	5	0	-88	88	88	88
VN140101	1	28	1	1996	8	88	3	0	-88	88	88	88
VN140101	2	23	3	2004	2	88	6	0	-88	88	88	88
VN140102	1	23	2	1989	4	8	4	0	-88	88	88	88
