CHILDID	PROJID	PRJPRTLV	PRJMANDV	PRJPROC	PRJOPMNT	COMPRJLV	COMPRJDV	COMPRJPC	COMPRJMT	PRJAGREE	IMPINCOM	IMPHEAL	IMPKIDS	IMPSAFE
VN060060	9	5	5	5	5	3	3	4	4	1	3	2	3	3
VN060062	2	3	4	5	5	4	4	4	4	1	3	3	2	1
VN060062	3	4	4	5	5	4	4	4	4	1	3	3	1	3
VN060062	4	4	4	5	5	4	4	4	4	1	3	3	1	3
VN060065	3	5	5	5	5	4	4	4	1	2	3	3	3	3
VN060065	4	5	5	5	5	4	4	4	1	2	3	3	3	3
VN060065	9	5	5	5	5	4	4	2	2	2	3	3	3	3
VN060070	4	4	5	5	5	3	4	4	4	1	3	3	1	3
VN060073	4	4	5	5	5	3	4	4	4	1	3	3	1	3
VN060077	3	4	5	3	3	4	4	3	3	2	2	3	4	3
VN060077	9	5	5	5	5	4	4	4	4	3	3	2	1	3
VN060078	4	4	5	5	5	3	4	4	4	1	3	3	1	3
VN060081	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN060081	3	5	5	5	5	4	4	4	4	2	3	3	3	3
VN060081	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN060081	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN060084	2	4	5	5	5	3	4	4	4	1	3	3	2	2
VN060086	2	4	5	5	5	99	99	99	99	1	3	3	2	2
VN060097	2	4	4	4	4	3	4	4	4	1	3	3	3	1
VN060097	4	4	5	5	5	3	4	4	4	1	3	3	1	3
VN060098	4	4	5	5	5	3	4	4	4	1	3	3	1	3
VN060098	12	4	5	5	5	4	4	4	4	1	3	3	3	3
VN060103	3	4	5	5	5	3	4	4	4	2	3	3	1	3
VN060106	1	5	5	5	5	3	4	4	4	2	3	2	2	2
VN060111	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN060111	3	5	5	5	5	4	4	4	4	1	3	3	2	3
VN060111	4	5	5	5	5	4	4	4	4	1	3	3	2	3
VN070001	2	4	5	5	5	4	4	4	4	1	3	3	3	3
VN070001	3	3	5	5	5	4	4	4	4	1	2	3	3	3
VN070001	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070001	10	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070002	3	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070002	9	4	5	5	5	4	4	4	4	2	2	2	2	2
VN070003	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070005	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070006	2	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070006	9	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070006	12	5	5	5	5	4	4	4	4	2	3	3	3	3
VN070007	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070007	9	5	5	5	5	77	77	77	77	1	5	1	3	3
VN070008	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070008	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070009	3	5	5	5	5	4	4	4	4	2	3	3	3	3
VN070009	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN070009	12	5	5	5	5	4	4	4	4	2	3	3	3	3
VN070010	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070010	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070010	9	5	5	5	5	77	77	77	77	1	3	1	3	3
VN070011	12	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070015	2	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070015	9	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070016	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070016	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070017	2	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070017	3	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070017	5	5	5	5	5	4	4	4	4	2	3	3	3	3
VN070019	1	5	5	5	5	77	77	77	77	1	5	3	3	3
VN070019	2	5	5	5	5	77	77	77	77	1	1	1	1	1
VN070019	3	5	5	5	5	77	77	77	77	1	1	1	1	1
VN070019	9	5	5	5	5	77	77	77	77	1	1	1	1	1
VN070021	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070023	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070023	12	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070026	9	5	5	5	5	4	4	4	4	1	1	1	1	3
VN070026	12	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070027	9	5	5	5	5	4	4	4	4	3	3	3	3	3
VN070028	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070029	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070031	3	5	5	5	5	4	3	3	4	1	3	3	3	3
VN070031	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070032	1	5	5	5	5	4	4	4	4	2	3	3	3	3
VN070032	9	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070032	12	5	5	5	5	4	4	4	4	2	3	3	3	3
VN070034	2	4	5	5	5	4	4	4	4	2	2	2	2	2
VN070034	9	4	5	5	5	4	4	4	4	2	2	2	2	2
VN070036	3	5	5	5	5	77	77	77	77	1	3	1	1	1
VN070036	9	5	5	5	5	77	77	77	77	1	3	1	1	1
VN070037	9	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070037	12	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070038	1	4	5	5	5	4	4	77	77	2	3	2	2	2
VN070038	2	4	5	5	5	4	4	77	77	2	2	2	2	2
VN070038	4	4	5	5	5	4	4	77	77	2	2	3	2	2
VN070039	2	5	5	5	5	4	4	4	4	1	4	4	4	1
VN070039	3	5	5	5	5	4	4	4	4	2	3	3	3	3
VN070040	2	4	5	5	5	77	77	77	77	1	2	2	2	2
VN070040	3	4	5	5	5	77	77	77	77	3	3	3	3	3
VN070040	10	5	5	5	5	77	77	77	77	3	3	3	3	3
VN070041	4	5	5	5	5	77	77	77	77	2	1	3	1	1
VN070043	2	5	5	5	5	77	77	77	77	1	1	77	1	1
VN070043	3	5	5	5	5	77	77	77	77	1	1	77	1	1
VN070043	4	5	5	5	5	77	77	77	77	1	1	77	1	1
VN070044	2	4	5	5	5	4	4	4	4	3	2	2	2	2
VN070045	2	5	5	5	5	77	77	77	77	1	1	1	1	1
VN070045	3	5	5	5	5	77	77	77	77	1	1	1	1	1
VN070045	4	5	5	5	5	77	77	77	77	1	1	1	1	1
VN070046	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070049	2	5	5	5	5	77	77	77	77	77	3	3	3	3
VN070049	3	5	5	5	5	77	77	77	77	77	1	1	1	1
VN070050	2	5	5	5	5	4	4	4	4	2	3	3	3	1
VN070051	1	4	5	5	5	77	4	4	4	3	2	2	3	2
VN070051	2	4	5	5	5	77	4	4	4	3	2	2	3	2
VN070051	3	5	5	5	5	77	4	4	4	3	2	2	2	2
VN070051	7	5	5	5	5	77	4	4	4	3	2	2	2	3
VN070052	2	4	5	5	5	4	4	77	77	2	2	2	2	1
VN070053	2	4	5	5	5	77	77	4	4	3	3	3	3	3
VN070053	10	5	5	5	5	77	77	4	4	3	3	3	3	3
VN070055	2	5	5	5	5	4	3	4	4	1	3	3	3	3
VN070055	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070058	2	5	5	5	5	77	77	77	77	2	2	4	1	5
VN070058	3	5	5	5	5	77	77	77	77	2	1	1	1	5
VN070058	4	5	5	5	5	77	77	77	77	2	1	3	3	3
VN070058	5	5	5	5	5	77	77	77	77	2	1	1	1	1
VN070058	6	5	5	5	5	77	77	77	77	2	3	3	3	3
VN070058	10	5	5	5	5	77	77	77	77	2	3	3	3	3
VN070060	2	5	5	5	5	4	4	4	4	3	2	2	2	2
VN070060	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN070060	10	5	5	5	5	4	4	4	4	3	3	3	3	3
VN070064	2	5	5	5	5	4	4	4	4	1	3	3	3	1
VN070064	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN070065	2	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070065	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070065	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070065	10	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070067	2	5	5	5	5	77	77	77	77	2	1	1	2	2
VN070067	3	5	5	5	5	77	77	77	77	2	2	2	2	2
VN070067	4	5	5	5	5	77	77	77	77	3	1	1	1	1
VN070067	5	5	5	5	5	77	77	77	77	4	1	1	1	1
VN070067	7	5	5	5	5	77	77	77	77	5	1	1	1	1
VN070068	10	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070069	2	4	5	5	5	4	99	99	99	3	2	2	2	2
VN070070	2	5	5	5	5	4	4	4	4	1	3	3	3	1
VN070071	10	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070072	1	5	5	5	5	4	4	4	4	2	77	77	77	77
VN070072	2	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070072	3	5	5	5	5	4	4	4	4	2	3	3	3	3
VN070073	10	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070074	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070074	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070076	2	5	5	5	5	77	77	77	77	1	3	5	5	5
VN070076	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070076	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070078	2	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070078	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070078	10	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070079	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN070083	4	5	5	5	5	4	77	77	77	1	3	3	3	3
VN070083	10	5	5	5	5	4	77	77	77	1	3	3	3	3
VN070084	2	5	5	5	5	4	77	77	77	1	3	3	3	3
VN070084	10	5	5	5	5	4	77	77	77	1	3	3	3	3
VN070085	2	5	5	5	5	4	4	4	4	1	3	3	3	1
VN070087	1	5	5	5	5	4	4	4	4	2	3	3	3	3
VN070087	2	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070087	3	5	5	5	5	4	4	4	4	2	3	3	3	2
VN070088	2	5	5	5	5	3	3	3	3	2	3	5	5	1
VN070088	4	5	5	5	5	77	77	77	77	2	3	3	3	3
VN070091	2	5	5	5	5	4	4	4	4	1	3	3	3	1
VN070091	7	5	5	5	5	4	4	4	4	2	3	3	3	3
VN070094	2	5	5	5	5	4	4	4	4	3	2	2	2	2
VN070095	2	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070095	8	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070097	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070097	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN070097	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070097	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070097	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070097	6	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070098	2	5	5	5	5	3	3	3	3	1	3	3	3	1
VN070098	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN070100	2	5	5	5	5	77	77	77	77	1	2	5	5	5
VN070100	10	5	5	5	5	77	77	77	77	1	77	77	77	77
VN070101	2	4	5	5	5	4	4	4	4	2	2	2	2	2
VN070101	3	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070102	2	4	5	5	5	4	4	99	99	2	2	2	2	2
VN070107	5	77	77	77	77	77	77	77	77	77	3	3	1	1
VN070107	10	77	77	77	77	77	77	77	77	77	3	1	4	4
VN070116	2	4	5	5	5	4	4	4	4	3	2	2	2	2
VN070116	3	5	5	5	5	4	4	4	4	3	3	3	3	3
VN070118	3	77	77	77	77	77	77	77	77	1	3	3	1	1
VN070118	4	77	77	77	77	77	77	77	77	1	3	3	1	1
VN070123	3	5	5	5	5	77	77	77	77	1	3	3	1	3
VN070124	2	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070124	9	5	5	5	5	4	4	4	4	2	2	2	2	2
VN070125	9	5	5	5	5	77	77	77	77	1	3	1	1	3
VN070125	12	5	5	5	5	77	77	77	77	1	3	3	3	3
VN070126	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN080006	2	4	5	5	5	3	4	4	4	1	3	2	2	2
VN080006	3	4	5	5	5	3	4	4	4	1	3	3	2	3
VN080015	2	4	5	5	5	3	4	4	4	1	2	2	3	1
VN080020	2	4	5	5	5	3	4	4	4	1	2	2	3	2
VN080027	2	4	5	5	5	4	4	4	4	1	3	3	2	3
VN080029	2	4	5	5	5	3	4	4	4	1	3	2	2	3
VN080029	4	4	5	5	5	4	4	4	4	1	3	3	3	3
VN080031	2	4	5	5	5	2	3	3	4	2	3	3	3	2
VN080034	2	4	5	5	5	3	4	4	4	1	3	3	3	2
VN080034	3	5	5	5	5	3	4	4	4	1	3	3	1	3
VN080053	2	4	5	5	5	3	4	4	4	1	3	3	3	1
VN080053	3	4	5	5	5	3	4	4	4	1	3	3	1	1
VN080055	2	5	5	5	5	4	3	4	4	2	2	3	3	1
VN080059	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN080059	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN080059	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN080060	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN080060	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN080062	1	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080062	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080062	5	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080062	7	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080062	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080062	11	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080069	1	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080069	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080069	7	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080069	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080070	2	5	5	5	5	3	4	4	4	2	3	3	3	1
VN080070	3	5	5	5	5	3	4	4	4	2	2	3	1	3
VN080070	4	5	5	5	5	3	4	4	4	2	2	3	2	3
VN080070	5	5	5	5	5	3	4	4	4	2	2	3	2	3
VN080072	2	5	5	5	5	4	4	4	4	1	3	3	1	2
VN080072	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN080072	5	5	5	5	5	4	4	4	4	1	3	3	1	3
VN080072	9	5	5	5	5	4	4	4	4	1	3	3	1	3
VN080076	1	5	5	5	5	3	77	77	77	2	3	3	1	3
VN080076	2	5	5	5	5	3	77	77	77	2	3	3	3	3
VN080076	9	5	5	5	5	3	77	77	77	2	3	3	3	3
VN080078	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN080078	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN080078	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN080081	1	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080081	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080081	7	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080081	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080085	5	5	5	5	5	3	4	4	4	1	3	2	1	3
VN080086	4	5	5	5	5	3	3	3	3	2	3	3	3	3
VN080086	5	5	5	5	5	3	3	3	3	2	3	3	1	3
VN080086	7	5	5	5	5	3	3	3	3	2	3	1	1	3
VN080086	11	5	5	5	5	3	3	3	3	3	3	3	3	3
VN080087	1	2	2	2	2	2	2	2	2	1	3	3	3	3
VN080087	2	2	2	2	2	2	2	2	2	1	3	3	3	3
VN080087	3	2	2	2	2	2	2	2	2	1	3	3	3	3
VN080087	4	2	2	2	2	2	2	2	2	1	3	3	3	3
VN080087	7	2	2	2	2	2	2	2	2	1	3	3	3	3
VN080087	8	2	2	2	2	2	2	2	2	1	3	3	3	3
VN080087	9	2	2	2	2	2	2	2	2	1	3	3	3	3
VN080087	10	2	2	2	2	2	2	2	2	1	3	3	3	3
VN080087	11	2	2	2	2	2	2	2	2	1	3	3	3	3
VN080088	2	5	5	5	5	77	77	77	77	2	3	3	3	3
VN080088	9	5	5	5	5	77	77	77	77	2	3	3	3	3
VN080092	2	5	5	5	5	3	3	3	3	2	3	2	2	3
VN080092	4	5	5	5	5	3	3	3	3	2	3	1	1	3
VN080092	5	5	5	5	5	3	3	3	3	2	3	1	1	3
VN080093	2	5	5	5	5	4	4	4	4	2	3	3	1	1
VN080093	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080093	5	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080093	7	5	5	5	5	4	4	4	4	2	3	1	1	1
VN080095	5	5	5	5	5	77	77	77	77	2	3	3	3	3
VN080095	7	5	5	5	5	77	77	77	77	2	3	2	2	2
VN080099	1	5	5	5	5	4	4	4	4	1	2	3	3	2
VN080099	2	5	5	5	5	4	4	4	4	1	3	3	3	2
VN080099	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN080099	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN080124	4	5	5	5	5	3	4	4	4	2	3	3	1	1
VN080154	2	5	5	5	5	3	4	4	4	2	3	3	3	1
VN080154	4	5	5	5	5	3	4	4	4	1	3	3	1	3
VN080154	5	5	5	5	5	3	4	4	4	1	3	3	1	3
VN080165	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN080165	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080165	3	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080165	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080165	5	5	5	5	5	4	4	4	4	2	3	3	3	3
VN080165	11	5	5	5	5	4	4	4	4	2	3	3	3	3
VN090001	1	5	5	5	5	77	77	77	77	1	3	3	1	3
VN090001	3	5	5	5	5	77	77	77	77	1	3	1	1	3
VN090001	6	5	5	5	5	77	77	77	77	1	3	3	3	3
VN090001	9	5	5	5	5	77	77	77	77	1	3	1	1	3
VN090002	1	3	5	5	5	3	3	4	4	2	3	1	1	1
VN090002	3	5	5	5	5	3	3	4	4	2	3	3	1	1
VN090002	4	4	5	5	5	2	3	4	4	2	3	3	1	3
VN090002	8	4	5	5	5	3	4	3	3	2	3	3	3	1
VN090002	9	4	5	5	5	3	4	3	3	2	3	1	1	1
VN090003	3	4	5	5	5	4	4	4	4	1	3	3	1	3
VN090003	4	4	5	5	5	4	4	4	4	2	3	3	3	3
VN090003	8	4	5	5	5	4	4	4	4	2	1	3	3	3
VN090003	9	4	5	5	5	4	4	4	4	2	3	3	3	3
VN090004	1	4	5	2	2	4	3	2	2	3	3	2	1	3
VN090004	2	4	5	4	2	4	3	4	2	3	3	3	3	3
VN090004	3	5	5	4	4	4	3	4	3	3	3	3	3	3
VN090004	4	4	5	4	4	3	4	4	3	3	3	3	1	3
VN090004	8	2	5	2	3	2	4	2	4	3	3	2	2	3
VN090004	9	3	5	3	4	3	4	3	4	3	3	1	3	2
VN090005	1	3	4	5	3	3	2	4	2	2	3	1	1	3
VN090005	2	4	4	5	5	3	2	4	2	2	1	2	1	4
VN090005	9	3	4	5	4	3	2	4	4	2	3	1	1	3
VN090006	1	5	5	5	2	4	4	4	2	2	2	3	1	3
VN090006	3	2	2	5	5	4	3	4	3	2	1	3	1	1
VN090006	4	2	2	5	5	4	3	4	3	2	1	3	1	1
VN090006	9	5	5	5	5	3	3	4	3	2	3	2	3	3
VN090007	1	5	5	5	2	77	77	77	77	1	3	1	1	3
VN090007	2	5	5	5	5	77	77	77	77	1	3	3	1	1
VN090007	3	5	5	5	5	77	77	77	77	1	3	3	1	3
VN090007	4	5	5	5	5	77	77	77	77	1	3	3	1	3
VN090007	5	5	5	5	5	77	77	77	77	1	3	3	1	3
VN090007	8	5	5	5	5	77	77	77	77	1	3	3	3	3
VN090007	9	2	2	5	5	77	77	77	77	1	3	3	3	3
VN090008	1	5	5	5	5	3	2	1	1	1	1	3	1	3
VN090008	2	5	5	5	5	3	2	1	1	1	1	1	1	4
VN090008	3	5	5	5	5	3	2	1	1	1	1	1	1	1
VN090008	4	5	5	5	5	3	2	1	1	1	1	1	1	1
VN090008	6	5	5	5	5	3	2	1	1	1	1	1	1	1
VN090008	8	5	5	5	5	3	2	1	1	1	3	3	3	3
VN090008	9	5	5	5	5	3	2	1	1	1	99	99	99	99
VN090009	1	4	5	5	2	4	4	4	2	1	3	3	3	3
VN090009	2	4	5	5	5	4	4	4	4	1	3	3	3	4
VN090009	4	4	5	5	5	4	4	4	4	4	3	3	3	3
VN090009	5	4	5	5	5	4	4	4	4	4	3	3	3	3
VN090009	8	4	5	5	5	4	4	4	4	1	3	3	3	3
VN090009	9	4	5	3	2	4	4	4	2	1	3	3	3	3
VN090010	1	5	5	5	2	3	77	77	77	1	3	1	1	3
VN090010	3	5	5	5	5	77	3	77	77	1	1	1	1	1
VN090010	4	5	5	5	5	77	77	77	77	1	1	1	1	3
VN090010	7	5	5	5	5	77	77	77	77	1	1	1	1	1
VN090010	9	5	5	5	3	77	77	77	77	1	1	1	1	1
VN090011	1	5	5	5	2	4	4	4	4	1	3	1	1	1
VN090011	2	4	5	5	2	4	4	4	4	1	3	1	1	1
VN090011	3	4	5	5	2	4	4	4	4	1	3	1	1	1
VN090011	4	5	5	5	2	4	4	4	4	1	3	1	1	1
VN090011	5	5	5	5	2	4	4	4	4	1	3	1	1	1
VN090011	8	5	5	5	2	4	4	4	4	1	3	1	1	1
VN090011	9	5	5	5	2	4	4	4	4	1	3	1	1	1
VN090012	1	5	5	5	5	3	3	3	2	2	3	1	1	3
VN090012	3	4	5	5	5	3	3	4	4	2	3	3	2	3
VN090012	4	4	5	5	5	3	3	4	4	2	3	3	3	3
VN090012	8	5	5	5	5	3	3	4	4	3	1	3	3	3
VN090012	9	5	5	5	5	3	3	4	4	3	3	2	3	3
VN090015	1	4	5	5	2	4	4	4	3	1	2	1	1	3
VN090015	4	4	5	5	5	4	4	4	4	1	2	3	1	3
VN090015	5	4	5	5	5	4	4	4	4	2	3	3	1	3
VN090015	7	4	5	5	5	4	4	4	4	2	3	3	1	3
VN090015	8	4	5	5	2	4	4	4	4	77	3	3	3	1
VN090015	9	4	5	5	5	4	4	4	4	77	3	3	3	3
VN090016	1	5	5	5	5	2	3	2	2	1	3	3	3	3
VN090016	2	4	5	5	5	4	3	3	4	1	2	2	2	4
VN090016	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN090016	9	5	5	5	5	4	2	4	2	1	3	3	3	3
VN090017	1	4	5	5	2	4	4	4	2	1	3	2	1	2
VN090017	2	4	5	5	5	4	4	4	4	1	3	2	1	1
VN090017	4	4	5	5	5	4	4	4	4	2	3	3	2	3
VN090017	5	4	5	5	5	4	4	4	4	2	3	3	2	3
VN090017	8	4	5	5	5	4	4	4	4	1	3	2	3	3
VN090017	9	4	5	5	5	4	4	4	2	1	3	2	3	3
VN090018	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN090020	4	4	5	5	5	3	3	3	3	2	3	1	1	1
VN090021	1	4	5	5	2	4	4	4	2	1	3	1	1	1
VN090021	2	4	5	5	5	4	4	4	4	1	3	1	1	1
VN090021	4	4	5	5	5	4	4	4	4	1	3	3	1	3
VN090021	5	4	5	5	5	4	4	4	4	2	3	3	1	3
VN090021	8	4	5	5	5	4	4	4	4	1	3	3	1	1
VN090021	9	4	5	5	2	4	4	4	2	1	3	3	3	1
VN090023	1	2	2	2	2	2	2	2	2	2	1	1	2	2
VN090023	9	2	4	4	2	2	3	3	4	1	3	3	3	3
VN090024	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN090024	3	5	5	5	5	4	4	4	4	1	3	1	1	3
VN090024	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN090024	9	3	5	4	4	3	3	4	4	1	3	1	1	3
VN090025	1	3	5	5	4	3	2	4	4	2	3	3	1	1
VN090025	9	4	5	5	4	3	2	4	4	2	3	2	1	1
VN090026	1	4	5	5	4	3	3	4	4	2	3	2	2	2
VN090026	3	4	5	5	5	4	3	4	4	2	3	2	2	2
VN090026	4	4	5	5	5	4	3	4	4	2	3	2	2	2
VN090026	9	3	5	5	5	3	3	4	4	2	3	2	2	2
VN090027	1	4	4	4	2	4	4	4	2	1	3	2	1	1
VN090027	2	4	5	4	5	4	4	4	4	1	3	2	1	1
VN090027	4	4	5	5	5	4	4	4	4	2	3	3	1	2
VN090027	5	4	5	5	5	4	4	4	4	1	3	3	1	2
VN090027	8	4	5	5	5	4	4	4	4	2	3	2	3	2
VN090027	9	4	5	5	2	4	4	4	2	1	3	2	1	1
VN090028	1	5	5	5	5	3	2	3	3	2	3	3	2	2
VN090028	2	4	5	5	4	3	2	3	3	2	2	2	1	1
VN090028	9	3	4	5	4	3	2	3	3	2	2	1	1	3
VN090029	1	4	5	5	3	3	2	3	3	2	3	1	2	1
VN090029	2	4	5	5	5	3	2	3	3	2	3	1	1	1
VN090029	9	4	5	5	5	3	2	3	3	2	3	1	1	1
VN090031	2	4	4	4	5	4	4	4	4	1	1	1	1	4
VN090031	4	4	4	2	2	4	4	2	2	1	3	3	2	3
VN090031	9	4	4	4	4	4	2	2	2	1	3	1	2	3
VN090032	2	4	5	4	2	4	4	4	2	1	1	1	1	4
VN090032	4	4	5	2	5	4	4	2	4	2	3	3	2	3
VN090032	9	4	5	5	2	4	4	4	2	1	3	1	2	3
VN090033	1	4	4	4	4	3	4	2	3	1	3	3	3	3
VN090033	2	2	2	4	2	2	2	4	3	1	1	1	2	4
VN090033	4	4	4	2	4	4	4	2	4	2	3	3	3	3
VN090033	9	4	4	2	2	2	4	2	3	1	3	1	2	3
VN090034	2	5	5	5	2	4	4	4	4	1	1	1	3	1
VN090034	4	5	5	5	2	4	4	4	4	1	3	3	1	1
VN090043	9	4	5	5	2	4	4	4	4	1	3	1	1	3
VN090047	2	5	5	5	5	3	3	4	3	2	3	2	2	1
VN090048	7	4	5	5	5	4	4	4	4	1	3	3	3	3
VN090053	1	3	4	5	3	3	2	4	3	2	3	2	1	2
VN090053	9	3	4	5	3	3	2	4	3	2	3	1	1	2
VN090054	2	4	5	5	5	4	4	4	4	1	3	1	2	1
VN090054	8	4	5	5	5	4	4	4	4	2	3	1	1	1
VN090054	9	4	5	5	2	4	4	4	4	1	3	1	1	1
VN090057	1	4	5	5	2	4	4	4	2	1	1	1	1	1
VN090057	2	4	5	5	5	4	4	4	2	1	1	1	1	1
VN090057	9	4	5	5	2	4	4	4	2	2	3	1	3	3
VN090059	8	5	5	5	5	4	4	4	4	1	3	1	1	1
VN090059	9	4	5	5	5	4	4	4	4	1	3	1	1	1
VN090060	8	5	5	5	2	4	4	4	4	1	1	2	2	3
VN090060	9	5	5	5	2	4	4	4	4	1	2	2	2	3
VN090061	8	2	2	4	2	2	2	4	2	1	1	3	3	3
VN090061	9	4	4	4	2	4	3	4	2	1	3	1	3	3
VN090069	9	4	5	5	2	3	4	4	4	1	2	3	1	1
VN090074	7	4	4	4	4	4	4	4	4	1	3	2	1	3
VN090074	8	4	2	2	2	2	2	2	2	1	1	3	3	3
VN090075	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN090075	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN090085	2	4	5	5	5	4	4	4	4	2	3	2	1	3
VN090085	3	4	5	5	5	4	4	4	4	1	3	2	1	3
VN090085	9	4	5	5	2	4	4	4	2	1	3	1	3	1
VN090087	4	5	5	5	5	3	2	3	3	2	3	2	1	1
VN090087	9	5	5	5	5	3	2	3	3	2	3	2	1	1
