CHILDID	ID	AGE	MEMSEX	RELATE	LIVHSE	GRADE	STILL	CHGRADE	CHSTILL	WHYNOT	AGEGRADE	AGESTSCH	HHSCHTYP	PERF	SCHOOLEN	DISAB	ACT1	MONTHS1	DAYS1	HOURS1	ACT2	MONTHS2	DAYS2	HOURS2	ACT3	MONTHS3	DAYS3	HOURS3	SLEEP	CHCARE	HHCHORE	NPAYWORK	PAYWORK	SCHOOL	STUDY	PLAY
VN180096	1	24	2	19	3	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180096	2	39	1	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	22	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180096	3	36	2	1	1	99	99	 	 	 	 	 	 	 	 	0	13	12	30	5	15	12	30	10	88	88	88	88	 	 	 	 	 	 	 	 
VN180096	4	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180098	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	9	1	6
VN180098	1	45	1	1	1	14	0	 	 	 	 	 	 	 	 	0	12	12	22	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180098	2	35	2	1	1	14	0	 	 	 	 	 	 	 	 	0	12	12	22	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN180098	3	10	2	7	1	 	 	4	1	88	88	6	3	3	3	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	9	2	3
VN180099	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	9	1	5
VN180099	1	79	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180099	2	77	2	6	1	9	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180099	3	41	1	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180099	4	38	2	1	1	12	0	 	 	 	 	 	 	 	 	0	8	12	30	10	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN180099	5	20	2	20	1	12	0	 	 	 	 	 	 	 	 	0	15	12	30	12	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180099	6	12	2	7	1	 	 	6	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	5	5	4
VN180100	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	2	0	0	0	6	0	4
VN180100	1	66	2	5	1	0	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180100	2	63	1	5	1	12	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180100	3	37	1	1	1	12	0	 	 	 	 	 	 	 	 	0	12	12	20	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180100	4	35	2	1	1	9	0	 	 	 	 	 	 	 	 	0	11	12	30	6	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN180100	5	2	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180104	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	10	2	3
VN180104	1	62	2	5	1	7	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180104	2	37	1	1	1	5	0	 	 	 	 	 	 	 	 	0	12	12	30	9	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180104	3	34	2	1	1	5	0	 	 	 	 	 	 	 	 	0	10	12	30	12	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN180104	4	21	1	13	1	11	1	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180104	5	11	1	7	1	 	 	5	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	4	5	7
VN180105	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	10	1	3
VN180105	1	30	1	1	1	7	0	 	 	 	 	 	 	 	 	0	11	12	30	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180105	2	29	2	1	1	12	0	 	 	 	 	 	 	 	 	0	12	12	30	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN180105	3	81	2	18	1	0	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180106	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	7	0	0	0	0	10	3	4
VN180106	1	43	1	1	1	14	0	 	 	 	 	 	 	 	 	0	13	11	30	12	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180106	2	41	2	1	1	9	0	 	 	 	 	 	 	 	 	0	12	12	25	9	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN180106	3	15	2	7	1	 	 	10	1	88	88	6	3	2	2	0	15	12	30	3	17	88	88	88	88	88	88	88	7	2	1	0	0	10	2	2
VN180107	0	5	2	0	1	 	 	88	99	99	99	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	10	1	5
VN180107	1	47	1	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	22	6	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN180107	2	42	2	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	22	8	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN180107	3	0	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180107	15	7	2	7	1	 	 	1	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	10	3	3
VN180110	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	10	1	4
VN180110	1	55	2	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180110	2	33	1	1	1	13	0	 	 	 	 	 	 	 	 	0	13	12	28	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180110	3	30	2	1	1	13	0	 	 	 	 	 	 	 	 	0	13	12	22	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN180110	4	26	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180112	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	10	2	4
VN180112	1	64	2	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180112	2	42	1	1	1	12	0	 	 	 	 	 	 	 	 	0	12	6	26	8	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN180112	3	39	2	1	1	12	0	 	 	 	 	 	 	 	 	0	10	12	30	12	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN180112	4	41	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180112	15	8	2	7	1	 	 	2	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	8	1	0	0	0	10	2	3
VN180113	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	99	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	9	1	5
VN180113	1	73	2	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180113	2	37	1	1	1	12	0	 	 	 	 	 	 	 	 	99	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180113	3	33	2	1	1	14	0	 	 	 	 	 	 	 	 	99	13	12	26	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN180113	4	74	2	6	1	9	0	 	 	 	 	 	 	 	 	99	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180113	5	47	2	13	1	14	0	 	 	 	 	 	 	 	 	99	13	12	22	8	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN180113	6	27	2	14	1	14	0	 	 	 	 	 	 	 	 	99	13	12	26	8	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN180113	7	21	2	14	1	12	1	 	 	 	 	 	 	 	 	99	12	12	30	5	17	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180117	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	11	0	5
VN180117	1	54	2	13	1	7	0	 	 	 	 	 	 	 	 	0	16	99	99	99	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN180117	2	53	1	1	1	9	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180117	3	49	2	1	1	9	0	 	 	 	 	 	 	 	 	0	10	12	30	14	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN180117	4	25	2	7	1	14	0	 	 	 	 	 	 	 	 	0	13	2	26	9	15	12	26	3	88	88	88	88	 	 	 	 	 	 	 	 
VN180117	5	21	1	7	1	12	1	 	 	 	 	 	 	 	 	0	15	12	25	3	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180117	6	18	2	7	1	11	1	 	 	 	 	 	 	 	 	0	15	12	30	2	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180118	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	6	1	7
VN180118	1	78	2	6	1	5	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180118	2	51	2	13	1	12	0	 	 	 	 	 	 	 	 	0	13	9	26	8	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN180118	3	44	1	1	1	13	0	 	 	 	 	 	 	 	 	0	13	12	22	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180118	4	33	2	1	1	9	0	 	 	 	 	 	 	 	 	0	13	12	30	10	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN180118	5	9	1	7	1	 	 	3	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	3	8
VN180121	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	9	1	4
VN180121	1	33	1	1	1	13	0	 	 	 	 	 	 	 	 	0	12	3	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180121	2	29	2	1	1	13	0	 	 	 	 	 	 	 	 	0	15	12	30	6	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180121	3	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180123	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180123	1	42	1	1	1	12	0	 	 	 	 	 	 	 	 	0	8	12	25	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN180123	2	34	2	1	1	12	0	 	 	 	 	 	 	 	 	0	13	12	25	9	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN180128	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	0	0	14
VN180128	1	45	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180128	2	41	2	1	1	8	0	 	 	 	 	 	 	 	 	1	10	12	30	15	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN180128	3	17	2	7	1	 	 	10	1	88	88	6	3	2	2	0	15	12	30	2	17	88	88	88	88	88	88	88	8	0	2	0	0	4	5	5
VN180128	4	12	2	7	1	 	 	6	1	88	88	6	3	3	2	0	16	12	12	6	17	88	88	88	88	88	88	88	8	0	0	0	0	5	6	5
VN190001	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	99	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	10	1	4
VN190001	1	39	1	1	1	12	0	 	 	 	 	 	 	 	 	99	11	12	20	8	1	3	10	5	4	12	30	1	 	 	 	 	 	 	 	 
VN190001	2	32	2	1	1	4	0	 	 	 	 	 	 	 	 	99	1	12	15	6	15	12	30	5	4	12	30	2	 	 	 	 	 	 	 	 
VN190001	3	14	1	7	1	 	 	8	1	88	88	6	3	3	2	99	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	5	7	4
VN190001	4	10	2	7	1	 	 	4	1	88	88	6	3	2	2	99	15	6	10	1	17	88	88	88	88	88	88	88	8	0	1	0	0	5	3	7
VN190002	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	5	0	7
VN190002	1	74	2	5	1	5	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190002	2	38	2	1	1	7	0	 	 	 	 	 	 	 	 	0	7	7	15	8	15	12	30	6	88	88	88	88	 	 	 	 	 	 	 	 
VN190002	3	12	2	7	1	 	 	6	1	88	88	6	3	3	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190002	4	11	1	14	2	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	3	7
VN190003	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	10	1	5
VN190003	1	50	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190003	2	46	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190003	3	28	1	1	1	6	0	 	 	 	 	 	 	 	 	0	11	12	20	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190003	4	24	2	1	1	6	0	 	 	 	 	 	 	 	 	0	13	12	26	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN190003	5	24	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190003	6	21	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190004	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	5	1	6
VN190004	1	63	1	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190004	2	59	2	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190004	3	37	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190004	4	30	2	1	1	6	0	 	 	 	 	 	 	 	 	0	10	12	30	4	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190004	5	28	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190004	6	26	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190004	7	23	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190004	8	20	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190004	9	32	1	1	1	5	0	 	 	 	 	 	 	 	 	0	11	11	20	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190004	10	72	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190005	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	8	1	5
VN190005	1	36	1	1	1	11	0	 	 	 	 	 	 	 	 	0	11	6	30	12	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190005	2	37	2	1	1	9	0	 	 	 	 	 	 	 	 	0	15	12	30	6	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190005	3	14	2	7	1	 	 	6	1	88	88	6	3	2	2	0	15	12	30	2	17	88	88	88	88	88	88	88	10	1	1	0	0	4	4	4
VN190005	4	12	2	7	1	 	 	6	1	88	88	6	3	2	2	0	15	12	30	2	17	88	88	88	88	88	88	88	10	1	1	0	0	4	4	4
VN190005	5	1	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190006	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190006	1	42	1	1	1	13	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190006	2	37	2	1	1	13	0	 	 	 	 	 	 	 	 	0	11	12	30	11	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN190006	3	16	1	7	1	 	 	9	1	88	88	6	3	3	2	0	15	12	30	1	17	88	88	88	88	88	88	88	8	0	1	0	0	5	4	6
VN190007	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	5	2	5
VN190007	1	33	1	1	1	11	0	 	 	 	 	 	 	 	 	0	12	6	20	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190007	2	29	2	1	1	7	0	 	 	 	 	 	 	 	 	0	10	12	30	11	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN190007	3	11	2	7	1	 	 	3	1	88	88	6	3	2	3	0	15	12	30	4	17	88	88	88	88	88	88	88	9	2	2	0	0	4	2	5
VN190007	4	9	2	7	1	 	 	3	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	6	2	7
VN190008	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	8	1	5
VN190008	1	59	1	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190008	2	54	2	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190008	3	35	1	1	1	9	0	 	 	 	 	 	 	 	 	0	11	9	20	10	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190008	4	28	2	1	1	7	0	 	 	 	 	 	 	 	 	0	15	12	30	9	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190008	5	14	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190008	15	7	2	7	1	 	 	1	1	88	88	6	1	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	8	1	5
VN190008	16	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190009	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	9	1	4
VN190009	1	32	1	1	1	9	0	 	 	 	 	 	 	 	 	0	13	12	26	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190009	2	29	2	1	1	9	0	 	 	 	 	 	 	 	 	0	10	12	30	3	15	12	30	5	88	88	88	88	 	 	 	 	 	 	 	 
VN190009	15	7	2	7	1	 	 	1	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	10	2	3
VN190010	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	9	1	4
VN190010	1	43	1	1	1	12	0	 	 	 	 	 	 	 	 	0	13	12	30	10	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN190010	2	41	2	1	1	11	0	 	 	 	 	 	 	 	 	0	13	12	30	10	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN190010	3	17	2	7	1	 	 	11	1	88	88	6	3	2	3	0	15	12	30	2	17	88	88	88	88	88	88	88	5	0	2	0	0	4	10	3
VN190011	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	5	1	6
VN190011	1	48	2	1	1	3	0	 	 	 	 	 	 	 	 	0	12	9	30	12	2	3	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN190011	2	47	1	1	1	6	0	 	 	 	 	 	 	 	 	0	12	7	30	12	2	5	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN190011	3	23	1	7	1	11	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190011	4	18	2	7	1	12	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190011	5	9	2	7	1	 	 	3	1	88	88	6	3	3	2	0	15	12	30	1	17	88	88	88	88	88	88	88	8	1	1	0	0	7	2	5
VN190012	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	6	1	8
VN190012	1	70	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190012	2	53	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190012	3	36	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190012	4	34	1	1	1	3	0	 	 	 	 	 	 	 	 	0	12	9	15	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190012	5	31	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190012	6	26	2	1	1	6	0	 	 	 	 	 	 	 	 	0	13	12	26	10	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN190012	7	25	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190012	8	22	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190012	9	18	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190012	10	10	1	14	2	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190012	15	7	2	7	1	 	 	1	1	88	88	6	3	2	3	0	17	88	88	88	88	88	88	88	88	88	88	88	8	2	0	0	0	4	1	9
VN190012	16	1	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190013	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	8	0	5
VN190013	1	31	1	1	1	9	0	 	 	 	 	 	 	 	 	0	13	8	26	8	15	12	20	1	88	88	88	88	 	 	 	 	 	 	 	 
VN190013	2	24	2	1	1	9	0	 	 	 	 	 	 	 	 	0	13	11	26	8	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN190013	3	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN190014	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	10	1	4
VN190014	1	38	1	1	1	10	0	 	 	 	 	 	 	 	 	0	12	8	20	8	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN190014	2	33	2	1	1	7	0	 	 	 	 	 	 	 	 	0	13	12	24	8	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN190014	3	13	1	7	1	 	 	7	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	5	4	5
VN190015	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	8	0	6
VN190015	1	35	1	1	1	9	0	 	 	 	 	 	 	 	 	0	10	12	20	12	15	10	20	1	88	88	88	88	 	 	 	 	 	 	 	 
VN190015	2	32	2	1	1	13	2	 	 	 	 	 	 	 	 	0	13	10	26	8	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN190015	3	23	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN190015	15	8	1	7	1	 	 	2	1	88	88	6	3	99	2	0	15	12	30	1	17	88	88	88	88	88	88	88	9	1	0	0	0	6	1	5
VN190016	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	5	0	9
VN190016	1	31	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	8	25	8	13	1	26	8	88	88	88	88	 	 	 	 	 	 	 	 
VN190016	2	27	2	1	1	9	0	 	 	 	 	 	 	 	 	0	9	12	30	15	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
